,CTRA US Equity,CTRA US Equity,CTRA US Equity,CTRA US Equity,CTRA US Equity
2021-05-03,13.7376,14.0645,13.66,13.9583,10325333.0
2021-05-04,13.8847,14.1013,13.6559,14.0482,7793578.0
2021-05-05,14.1299,14.2974,13.8684,14.277,7456367.0
2021-05-06,14.3015,14.3424,13.9623,13.9828,7874975.0
2021-05-07,13.8929,14.2606,13.8275,14.2116,5769296.0
2021-05-08,13.8929,14.2606,13.8275,14.2116,5769296.0
2021-05-09,13.8929,14.2606,13.8275,14.2116,5769296.0
2021-05-10,14.3996,14.6774,14.3505,14.4649,5531500.0
2021-05-11,14.3178,14.4568,14.1421,14.2279,4808200.0
2021-05-12,14.3184,14.7091,14.2238,14.3924,7773052.0
2021-05-13,14.2115,14.4006,14.0635,14.1375,4892892.0
2021-05-14,14.2362,14.6638,14.2362,14.6145,5411309.0
2021-05-15,14.2362,14.6638,14.2362,14.6145,5411309.0
2021-05-16,14.2362,14.6638,14.2362,14.6145,5411309.0
2021-05-17,14.7132,15.1737,14.6145,15.0586,8483337.0
2021-05-18,14.9763,15.0051,14.5487,14.672,10837370.0
2021-05-19,14.5405,14.853,14.4171,14.8036,6624279.0
2021-05-20,14.7296,14.8365,14.4993,14.598,5094501.0
2021-05-21,14.7461,14.9147,14.6063,14.6474,5346298.0
2021-05-22,14.7461,14.9147,14.6063,14.6474,5346298.0
2021-05-23,14.7461,14.9147,14.6063,14.6474,5346298.0
2021-05-24,14.2526,14.2773,13.3644,13.6522,47399163.0
2021-05-25,13.6358,13.6605,13.3479,13.5289,28826845.0
2021-05-26,13.4384,13.7427,13.3068,13.7345,21456954.0
2021-05-27,13.7592,13.8085,13.4466,13.4713,38750635.0
2021-05-28,13.5618,13.7016,13.4642,13.4878,8566692.0
2021-05-29,13.5618,13.7016,13.4642,13.4878,8566692.0
2021-05-30,13.5618,13.7016,13.4642,13.4878,8566692.0
2021-05-31,13.5618,13.7016,13.4642,13.4878,8566692.0
2021-06-01,13.6934,13.8496,13.5124,13.5371,9852763.0
2021-06-02,13.5782,14.1292,13.4549,14.0141,11884778.0
2021-06-03,14.0141,14.1025,13.7057,13.8167,11912301.0
2021-06-04,13.8496,13.9483,13.6383,13.9236,8667616.0
2021-06-05,13.8496,13.9483,13.6383,13.9236,8667616.0
2021-06-06,13.8496,13.9483,13.6383,13.9236,8667616.0
2021-06-07,13.8825,13.9853,13.825,13.8661,7396158.0
2021-06-08,13.6111,14.0059,13.496,13.9894,6993031.0
2021-06-09,14.0881,14.376,14.0141,14.1621,9272725.0
2021-06-10,14.2937,14.3266,14.0552,14.2279,7758397.0
2021-06-11,14.376,14.6145,14.1827,14.2115,9382059.0
2021-06-12,14.376,14.6145,14.1827,14.2115,9382059.0
2021-06-13,14.376,14.6145,14.1827,14.2115,9382059.0
2021-06-14,14.2444,14.2649,13.8907,13.9072,7728625.0
2021-06-15,13.9072,13.9648,13.5453,13.8825,9771113.0
2021-06-16,13.8907,13.8907,13.4713,13.6276,7748074.0
2021-06-17,13.5453,13.5864,13.0436,13.0848,11688009.0
2021-06-18,12.9532,13.0354,12.5666,12.6078,14820718.0
2021-06-19,12.9532,13.0354,12.5666,12.6078,14820718.0
2021-06-20,12.9532,13.0354,12.5666,12.6078,14820718.0
2021-06-21,12.616,13.1588,12.6037,13.1012,8914065.0
2021-06-22,13.1259,13.2616,13.0108,13.1999,5747146.0
2021-06-23,13.3562,13.5947,13.3068,13.4795,5946085.0
2021-06-24,13.5042,13.7592,13.4055,13.6276,5047748.0
2021-06-25,13.6687,13.8743,13.4795,13.8332,11608909.0
2021-06-26,13.6687,13.8743,13.4795,13.8332,11608909.0
2021-06-27,13.6687,13.8743,13.4795,13.8332,11608909.0
2021-06-28,13.8414,13.8414,13.2904,13.422,7311105.0
2021-06-29,13.6111,13.6851,13.3685,13.3891,8085572.0
2021-06-30,13.5782,14.3924,13.5042,14.3595,18239781.0
2021-07-01,14.4747,14.8694,14.3349,14.6803,11943782.0
2021-07-02,14.672,14.7872,14.5158,14.672,5922299.0
2021-07-03,14.672,14.7872,14.5158,14.672,5922299.0
2021-07-04,14.672,14.7872,14.5158,14.672,5922299.0
2021-07-05,14.672,14.7872,14.5158,14.672,5922299.0
2021-07-06,14.6638,14.672,13.973,13.9812,6854838.0
2021-07-07,13.9812,14.1457,13.7345,13.9977,4646959.0
2021-07-08,13.9812,14.487,13.8167,14.3184,5568688.0
2021-07-09,14.45,14.4993,14.1251,14.4829,6049152.0
2021-07-10,14.45,14.4993,14.1251,14.4829,6049152.0
2021-07-11,14.45,14.4993,14.1251,14.4829,6049152.0
2021-07-12,14.4664,14.8201,14.3184,14.5487,5333000.0
2021-07-13,14.5487,14.7954,14.4664,14.5487,5753361.0
2021-07-14,14.5816,14.6145,13.7756,13.825,6985204.0
2021-07-15,13.6851,13.8578,13.4631,13.5536,4847414.0
2021-07-16,13.6687,13.7016,13.2657,13.2904,5678133.0
2021-07-17,13.6687,13.7016,13.2657,13.2904,5678133.0
2021-07-18,13.6687,13.7016,13.2657,13.2904,5678133.0
2021-07-19,13.0601,13.1835,12.6489,12.8627,8671431.0
2021-07-20,12.838,13.0108,12.6736,12.7805,8085012.0
2021-07-21,12.9121,13.3891,12.8874,13.2904,8048868.0
2021-07-22,13.2822,13.2904,12.8257,12.9038,5476173.0
2021-07-23,12.8463,13.0025,12.7229,12.9779,5977654.0
2021-07-24,12.8463,13.0025,12.7229,12.9779,5977654.0
2021-07-25,12.8463,13.0025,12.7229,12.9779,5977654.0
2021-07-26,13.0848,13.459,13.0593,13.3068,4589099.0
2021-07-27,13.1752,13.2164,12.9285,13.0519,4545783.0
2021-07-28,13.1341,13.1999,12.8463,13.0436,4833616.0
2021-07-29,13.1094,13.2081,12.8709,13.0765,9936410.0
2021-07-30,12.9696,13.3808,12.8915,13.1588,8178053.0
2021-07-31,12.9696,13.3808,12.8915,13.1588,8178053.0
2021-08-01,12.9696,13.3808,12.8915,13.1588,8178053.0
2021-08-02,13.167,13.4878,13.1094,13.2575,8760986.0
2021-08-03,13.2246,13.57,13.093,13.4549,5214459.0
2021-08-04,13.241,13.4466,13.0025,13.0436,5897804.0
2021-08-05,13.1341,13.3562,13.019,13.1917,5852732.0
2021-08-06,13.3397,13.4384,13.2191,13.3891,5245578.0
2021-08-07,13.3397,13.4384,13.2191,13.3891,5245578.0
2021-08-08,13.3397,13.4384,13.2191,13.3891,5245578.0
2021-08-09,13.1999,13.2822,12.9779,13.1588,5969455.0
2021-08-10,13.2575,13.4878,13.1423,13.4713,4861112.0
2021-08-11,13.3637,13.5293,13.1981,13.4713,3742378.0
2021-08-12,13.5044,13.5044,13.1567,13.3223,3997881.0
2021-08-13,13.3057,13.3802,13.0821,13.0987,4197122.0
2021-08-14,13.3057,13.3802,13.0821,13.0987,4197122.0
2021-08-15,13.3057,13.3802,13.0821,13.0987,4197122.0
2021-08-16,12.958,12.9828,12.7013,12.8089,6787576.0
2021-08-17,12.7344,13.0739,12.6682,12.8338,5250317.0
2021-08-18,12.8669,12.9248,12.4363,12.4446,6108621.0
2021-08-19,12.2624,12.337,11.8236,12.0803,7874399.0
2021-08-20,11.9644,12.1631,11.8981,11.9395,6032415.0
2021-08-21,11.9644,12.1631,11.8981,11.9395,6032415.0
2021-08-22,11.9644,12.1631,11.8981,11.9395,6032415.0
2021-08-23,12.2128,12.337,12.0968,12.13,7994681.0
2021-08-24,12.2128,12.3659,12.0844,12.1714,6749654.0
2021-08-25,12.1134,12.4694,12.014,12.4198,9074446.0
2021-08-26,12.4032,12.4694,12.1548,12.1796,6760611.0
2021-08-27,12.337,12.958,12.2956,12.9414,13419596.0
2021-08-28,12.337,12.958,12.2956,12.9414,13419596.0
2021-08-29,12.337,12.958,12.2956,12.9414,13419596.0
2021-08-30,12.9497,13.2767,12.8586,13.0325,9513602.0
2021-08-31,12.9497,13.2312,12.9083,13.1567,8599994.0
2021-09-01,13.2477,13.6824,13.1567,13.463,9016268.0
2021-09-02,13.6286,14.647,13.5996,14.3655,15503541.0
2021-09-03,14.3241,14.854,14.2496,14.7464,10454104.0
2021-09-04,14.3241,14.854,14.2496,14.7464,10454104.0
2021-09-05,14.3241,14.854,14.2496,14.7464,10454104.0
2021-09-06,14.3241,14.854,14.2496,14.7464,10454104.0
2021-09-07,14.6139,14.8209,14.5642,14.705,7024111.0
2021-09-08,14.9534,15.2846,14.9037,15.2432,9283898.0
2021-09-09,15.268,15.4916,15.0693,15.3425,10887607.0
2021-09-10,15.4171,15.4916,15.0196,15.1687,7740941.0
2021-09-11,15.4171,15.4916,15.0196,15.1687,7740941.0
2021-09-12,15.4171,15.4916,15.0196,15.1687,7740941.0
2021-09-13,15.4005,15.9635,15.4005,15.7151,9582128.0
2021-09-14,15.8973,15.8973,15.3177,15.4502,11271671.0
2021-09-15,15.8311,16.6301,15.7814,16.5431,15323950.0
2021-09-16,16.4769,16.4769,15.8311,16.0381,9193124.0
2021-09-17,16.096,16.2368,15.9677,16.0712,14756737.0
2021-09-18,16.096,16.2368,15.9677,16.0712,14756737.0
2021-09-19,16.096,16.2368,15.9677,16.0712,14756737.0
2021-09-20,15.7483,16.1705,15.6075,16.0381,15497566.0
2021-09-21,16.2202,16.2699,15.4543,15.7151,6684380.0
2021-09-22,15.9801,16.2285,15.8393,16.0298,8271976.0
2021-09-23,16.1126,16.4852,15.9553,16.3775,6527826.0
2021-09-24,16.3527,16.9488,16.3278,16.8412,8656626.0
2021-09-25,16.3527,16.9488,16.3278,16.8412,8656626.0
2021-09-26,16.3527,16.9488,16.3278,16.8412,8656626.0
2021-09-27,17.3959,18.2984,17.2055,18.2653,12250943.0
2021-09-28,18.8614,18.9112,17.9797,18.0666,28521084.0
2021-09-29,17.9093,19.1264,17.8596,18.671,60912372.0
2021-09-30,18.6131,18.878,17.9838,18.0169,28514240.0
2021-10-01,18.1163,18.5386,17.8099,18.4226,19280088.0
2021-10-02,18.1163,18.5386,17.8099,18.4226,19280088.0
2021-10-03,18.1163,18.5386,17.8099,18.4226,19280088.0
2021-10-04,18.7787,19.5735,18.5303,18.8532,94329926.0
2021-10-05,19.1264,19.5239,18.4144,18.7538,18917513.0
2021-10-06,18.4144,18.7456,17.8058,18.2736,16499000.0
2021-10-07,18.2571,18.5054,18.1287,18.2239,12577176.0
2021-10-08,18.4806,18.8698,18.2157,18.4392,9058503.0
2021-10-09,18.4806,18.8698,18.2157,18.4392,9058503.0
2021-10-10,18.4806,18.8698,18.2157,18.4392,9058503.0
2021-10-11,18.787,18.787,17.7603,17.8182,9324409.0
2021-10-12,17.8472,17.9424,17.4291,17.7603,9741314.0
2021-10-13,17.6585,17.8832,17.5229,17.7179,10633390.0
2021-10-14,17.9552,18.04,17.5187,17.5907,8080005.0
2021-10-15,17.8874,17.8874,17.1414,17.2431,9945308.0
2021-10-16,17.8874,17.8874,17.1414,17.2431,9945308.0
2021-10-17,17.8874,17.8874,17.1414,17.2431,9945308.0
2021-10-18,17.667,17.9976,17.1753,17.294,10330548.0
2021-10-19,17.3364,17.7052,17.116,17.684,7418888.0
2021-10-20,17.6161,18.1799,17.5144,18.1502,9979391.0
2021-10-21,17.9892,18.0994,17.4212,17.6161,8732317.0
2021-10-22,18.1248,18.2867,17.6416,18.0485,6430937.0
2021-10-23,18.1248,18.2867,17.6416,18.0485,6430937.0
2021-10-24,18.1248,18.2867,17.6416,18.0485,6430937.0
2021-10-25,18.2774,19.1506,18.252,19.1251,9177841.0
2021-10-26,19.1251,19.2523,18.9047,19.0488,6521885.0
2021-10-27,18.8454,19.2608,18.625,18.7436,8732375.0
2021-10-28,18.608,18.7097,18.0824,18.5487,5748270.0
2021-10-29,18.4724,18.5317,17.9832,18.0739,8626457.0
2021-10-30,18.4724,18.5317,17.9832,18.0739,8626457.0
2021-10-31,18.4724,18.5317,17.9832,18.0739,8626457.0
2021-11-01,18.2435,18.5699,18.1417,18.3028,9760770.0
2021-11-02,18.1926,18.5063,18.0697,18.1841,9470148.0
2021-11-03,17.9637,19.2523,17.4805,18.7267,10782684.0
2021-11-04,18.998,19.0404,18.235,18.4385,7105802.0
2021-11-05,18.7521,18.7521,18.2138,18.2943,6687672.0
2021-11-06,18.7521,18.7521,18.2138,18.2943,6687672.0
2021-11-07,18.7521,18.7521,18.2138,18.2943,6687672.0
2021-11-08,18.2943,18.6504,18.2435,18.3622,5874772.0
2021-11-09,18.3113,18.43,17.7179,18.1078,5967817.0
2021-11-10,17.9383,18.0315,16.8786,17.1838,7430123.0
2021-11-11,17.1753,17.7348,17.1245,17.6755,7460841.0
2021-11-12,17.8991,18.1055,17.5981,17.7185,6767891.0
2021-11-13,17.8991,18.1055,17.5981,17.7185,6767891.0
2021-11-14,17.8991,18.1055,17.5981,17.7185,6767891.0
2021-11-15,17.7443,18.0281,17.5637,17.9077,6499104.0
2021-11-16,18.0797,18.2604,17.6626,18.0453,7005354.0
2021-11-17,17.7873,18.2518,17.5723,17.7271,6970210.0
2021-11-18,17.8475,17.8905,17.383,17.8647,5834881.0
2021-11-19,17.5637,17.7099,17.0563,17.1938,9595240.0
2021-11-20,17.5637,17.7099,17.0563,17.1938,9595240.0
2021-11-21,17.5637,17.7099,17.0563,17.1938,9595240.0
2021-11-22,17.3142,18.4281,17.3142,18.0281,11596194.0
2021-11-23,18.2002,18.484,18.0109,18.0625,6256529.0
2021-11-24,17.9765,18.1787,17.8346,18.1399,4544405.0
2021-11-25,17.9765,18.1787,17.8346,18.1399,4544405.0
2021-11-26,17.4088,18.1313,17.3744,18.0625,7171731.0
2021-11-27,17.4088,18.1313,17.3744,18.0625,7171731.0
2021-11-28,17.4088,18.1313,17.3744,18.0625,7171731.0
2021-11-29,18.2561,18.441,17.8819,17.9249,9426663.0
2021-11-30,17.7185,18.0195,17.0906,17.2712,24162045.0
2021-12-01,17.5723,17.7357,16.9272,16.9788,11478308.0
2021-12-02,16.9874,17.5895,16.7896,17.4002,7229835.0
2021-12-03,17.383,17.6497,16.9702,17.3916,6948400.0
2021-12-04,17.383,17.6497,16.9702,17.3916,6948400.0
2021-12-05,17.383,17.6497,16.9702,17.3916,6948400.0
2021-12-06,17.4433,17.5465,16.4197,16.8928,11900507.0
2021-12-07,17.1981,17.5035,17.0304,17.3056,7490053.0
2021-12-08,17.4605,17.9765,17.3228,17.8475,7871120.0
2021-12-09,17.5723,17.9851,17.4863,17.9077,8907520.0
2021-12-10,18.0195,18.226,17.4863,17.9851,7563791.0
2021-12-11,18.0195,18.226,17.4863,17.9851,7563791.0
2021-12-12,18.0195,18.226,17.4863,17.9851,7563791.0
2021-12-13,17.9335,18.1399,17.5164,17.5981,7452813.0
2021-12-14,17.4863,17.7099,17.2282,17.2798,7638643.0
2021-12-15,17.2626,17.6325,16.9874,17.5207,7993946.0
2021-12-16,17.6067,18.0109,17.2454,17.2712,6632422.0
2021-12-17,17.2196,17.2798,16.725,16.91,16967343.0
2021-12-18,17.2196,17.2798,16.725,16.91,16967343.0
2021-12-19,17.2196,17.2798,16.725,16.91,16967343.0
2021-12-20,16.6089,16.7638,16.2391,16.7035,6860491.0
2021-12-21,16.8068,17.0046,16.6261,16.8928,8260575.0
2021-12-22,16.9874,17.1207,16.7677,16.9874,6065047.0
2021-12-23,16.7982,17.0046,16.6089,16.6777,5811403.0
2021-12-24,16.7982,17.0046,16.6089,16.6777,5811403.0
2021-12-25,16.7982,17.0046,16.6089,16.6777,5811403.0
2021-12-26,16.7982,17.0046,16.6089,16.6777,5811403.0
2021-12-27,16.7552,17.1594,16.5659,17.125,3485560.0
2021-12-28,17.0992,17.3142,16.9616,17.168,3981370.0
2021-12-29,17.168,17.4519,16.9874,17.211,4367437.0
2021-12-30,17.2626,17.3615,16.738,16.8154,5094050.0
2021-12-31,16.7293,16.824,16.2864,16.3423,5033660.0
2022-01-01,16.7293,16.824,16.2864,16.3423,5033660.0
2022-01-02,16.7293,16.824,16.2864,16.3423,5033660.0
2022-01-03,16.2563,16.9143,16.1961,16.8326,11221380.0
2022-01-04,16.996,18.2518,16.953,18.0023,10825427.0
2022-01-05,18.2432,18.6646,17.7787,17.7873,10201109.0
2022-01-06,18.398,18.398,17.5121,17.5981,8731987.0
2022-01-07,17.8948,18.5442,17.6325,18.5356,8800492.0
2022-01-08,17.8948,18.5442,17.6325,18.5356,8800492.0
2022-01-09,17.8948,18.5442,17.6325,18.5356,8800492.0
2022-01-10,18.484,18.8409,18.2002,18.3722,8714826.0
2022-01-11,18.6216,18.6646,17.8346,18.2776,7052359.0
2022-01-12,18.4926,19.3871,18.3034,19.3871,10609995.0
2022-01-13,19.0689,19.4817,18.7076,18.785,6619394.0
2022-01-14,18.7678,19.1291,18.656,19.0947,7407629.0
2022-01-15,18.7678,19.1291,18.656,19.0947,7407629.0
2022-01-16,18.7678,19.1291,18.656,19.0947,7407629.0
2022-01-17,18.7678,19.1291,18.656,19.0947,7407629.0
2022-01-18,19.3398,19.4043,18.5915,18.7678,6833268.0
2022-01-19,18.8108,18.9141,17.9206,17.9593,6365696.0
2022-01-20,17.7443,18.0625,17.2196,17.2282,6777229.0
2022-01-21,17.0648,17.125,16.5401,16.6261,8728060.0
2022-01-22,17.0648,17.125,16.5401,16.6261,8728060.0
2022-01-23,17.0648,17.125,16.5401,16.6261,8728060.0
2022-01-24,16.3638,16.867,15.8176,16.7982,7277119.0
2022-01-25,16.6605,17.5379,16.5659,17.5035,9869546.0
2022-01-26,17.8647,18.2819,17.383,17.4346,9114680.0
2022-01-27,18.1399,18.1399,17.3142,18.0539,7509656.0
2022-01-28,18.2518,18.828,18.1227,18.6044,9753232.0
2022-01-29,18.2518,18.828,18.1227,18.6044,9753232.0
2022-01-30,18.2518,18.828,18.1227,18.6044,9753232.0
2022-01-31,18.6216,18.8797,18.1141,18.8366,6639686.0
2022-02-01,18.6044,19.1807,18.3722,19.0861,6972739.0
2022-02-02,19.4387,19.7785,19.1205,19.714,8442690.0
2022-02-03,19.7828,19.8768,19.4731,19.7398,10494174.0
2022-02-04,19.9462,20.8665,19.9075,20.144,10421443.0
2022-02-05,19.9462,20.8665,19.9075,20.144,10421443.0
2022-02-06,19.9462,20.8665,19.9075,20.144,10421443.0
2022-02-07,20.0064,20.2386,19.616,19.9548,8314919.0
2022-02-08,19.8516,19.8559,19.0001,19.2581,8039611.0
2022-02-09,19.1721,19.5591,19.1635,19.5505,8081017.0
2022-02-10,19.3785,20.1354,19.3785,19.7742,7095140.0
2022-02-11,20.1096,20.7805,19.9376,20.7375,7746924.0
2022-02-12,20.1096,20.7805,19.9376,20.7375,7746924.0
2022-02-13,20.1096,20.7805,19.9376,20.7375,7746924.0
2022-02-14,20.7891,20.9783,19.7699,19.9806,8294019.0
2022-02-15,19.5677,19.7828,19.3699,19.714,6398926.0
2022-02-16,19.9634,20.2989,19.5677,19.671,5537602.0
2022-02-17,19.6452,19.9462,19.4129,19.6022,5390114.0
2022-02-18,19.3613,19.5161,19.0947,19.4301,6765118.0
2022-02-19,19.3613,19.5161,19.0947,19.4301,6765118.0
2022-02-20,19.3613,19.5161,19.0947,19.4301,6765118.0
2022-02-21,19.3613,19.5161,19.0947,19.4301,6765118.0
2022-02-22,20.0451,20.1526,19.1291,19.4043,11273889.0
2022-02-23,19.5763,20.2472,19.4473,19.9634,9357479.0
2022-02-24,20.3462,20.3462,18.2518,19.1291,15147325.0
2022-02-25,19.1377,19.7312,18.9313,19.5333,9155525.0
2022-02-26,19.1377,19.7312,18.9313,19.5333,9155525.0
2022-02-27,19.1377,19.7312,18.9313,19.5333,9155525.0
2022-02-28,19.5247,20.4408,19.4215,20.0666,14810015.0
2022-03-01,20.3677,21.1375,20.1268,20.9525,14832766.0
2022-03-02,21.9847,22.3115,21.5718,22.0793,15249632.0
2022-03-03,22.0019,22.2255,21.3654,21.9417,11615125.0
2022-03-04,22.0384,23.1425,22.015,22.9618,11665224.0
2022-03-05,22.0384,23.1425,22.015,22.9618,11665224.0
2022-03-06,22.0384,23.1425,22.015,22.9618,11665224.0
2022-03-07,23.9995,24.5624,23.0498,23.7445,17119490.0
2022-03-08,24.4568,24.5184,22.5604,22.8739,17197295.0
2022-03-09,22.5573,22.6276,21.7043,22.3902,14117084.0
2022-03-10,22.3462,23.3312,21.9944,23.1553,12468846.0
2022-03-11,23.1377,23.1377,22.2934,22.5397,10664530.0
2022-03-12,23.1377,23.1377,22.2934,22.5397,10664530.0
2022-03-13,23.1377,23.1377,22.2934,22.5397,10664530.0
2022-03-14,21.8889,22.0208,19.9674,20.3411,22926605.0
2022-03-15,19.5233,20.8072,19.3298,20.605,13022720.0
2022-03-16,20.2444,20.86,20.1213,20.6401,17466944.0
2022-03-17,21.159,21.9153,20.8776,21.757,15423017.0
2022-03-18,21.8449,22.1527,21.7394,21.8537,19815147.0
2022-03-19,21.8449,22.1527,21.7394,21.8537,19815147.0
2022-03-20,21.8449,22.1527,21.7394,21.8537,19815147.0
2022-03-21,22.4869,22.6892,21.9988,22.2319,13514820.0
2022-03-22,22.2143,22.5485,22.0944,22.4957,11869339.0
2022-03-23,22.7508,23.3356,22.7508,23.0322,7557397.0
2022-03-24,22.997,23.8852,22.8299,23.7709,10340469.0
2022-03-25,23.8412,25.9299,23.595,25.4242,15175013.0
2022-03-26,23.8412,25.9299,23.595,25.4242,15175013.0
2022-03-27,23.8412,25.9299,23.595,25.4242,15175013.0
2022-03-28,25.0724,25.1516,24.5624,24.7031,15349380.0
2022-03-29,24.2722,24.3953,23.7005,24.0963,11532181.0
2022-03-30,24.5448,24.7514,23.7445,23.8324,9483560.0
2022-03-31,23.894,24.4612,23.7181,23.7181,9073897.0
2022-04-01,23.7709,24.1754,23.5599,23.8324,8056044.0
2022-04-02,23.7709,24.1754,23.5599,23.8324,8056044.0
2022-04-03,23.7709,24.1754,23.5599,23.8324,8056044.0
2022-04-04,24.0875,24.1842,23.0542,23.3751,10431082.0
2022-04-05,23.4807,23.938,23.1817,23.1993,8264976.0
2022-04-06,23.6302,23.9292,23.0234,23.296,9788963.0
2022-04-07,23.7005,23.8149,23.0673,23.5598,9534294.0
2022-04-08,23.9028,25.3626,23.85,25.2835,10196839.0
2022-04-09,23.9028,25.3626,23.85,25.2835,10196839.0
2022-04-10,23.9028,25.3626,23.85,25.2835,10196839.0
2022-04-11,25.1692,25.4218,24.8174,25.0461,7981131.0
2022-04-12,25.3714,25.7408,24.9141,24.9493,7097744.0
2022-04-13,25.5034,25.7232,24.9449,25.6177,6306330.0
2022-04-14,25.6792,26.0574,25.2747,25.8727,11146747.0
2022-04-15,25.6792,26.0574,25.2747,25.8727,11146747.0
2022-04-16,25.6792,26.0574,25.2747,25.8727,11146747.0
2022-04-17,25.6792,26.0574,25.2747,25.8727,11146747.0
2022-04-18,26.3828,27.6308,26.1541,27.0599,9781510.0
2022-04-19,26.9016,27.1127,26.2113,26.7961,10059957.0
2022-04-20,26.9456,27.2798,26.5587,27.2006,5674879.0
2022-04-21,27.4645,27.5964,26.2069,26.3564,7591668.0
2022-04-22,26.0134,26.3564,25.1384,25.4682,10122462.0
2022-04-23,26.0134,26.3564,25.1384,25.4682,10122462.0
2022-04-24,26.0134,26.3564,25.1384,25.4682,10122462.0
2022-04-25,24.6943,25.3495,23.6654,25.2043,13569488.0
2022-04-26,25.5825,26.3388,25.0856,25.1076,8611804.0
2022-04-27,25.2131,25.7496,24.5624,25.3714,6862207.0
2022-04-28,25.4594,25.8453,24.6767,25.6353,7222913.0
2022-04-29,25.8024,26.1102,25.2131,25.3187,7195829.0
2022-04-30,25.8024,26.1102,25.2131,25.3187,7195829.0
2022-05-01,25.8024,26.1102,25.2131,25.3187,7195829.0
2022-05-02,25.0109,25.5297,24.7646,25.433,9932298.0
2022-05-03,26.8137,27.9306,26.1629,27.8426,14685273.0
2022-05-04,28.4758,28.8452,27.205,28.8188,11865437.0
2022-05-05,29.0035,29.0211,27.2006,28.0273,8602656.0
2022-05-06,28.8891,28.9331,27.814,28.6253,10587398.0
2022-05-07,28.8891,28.9331,27.814,28.6253,10587398.0
2022-05-08,28.8891,28.9331,27.814,28.6253,10587398.0
2022-05-09,27.8162,27.9482,25.5034,25.7848,10663697.0
2022-05-10,26.629,26.8049,25.4154,26.0486,10196739.0
2022-05-11,26.5147,27.3062,25.9782,26.0134,11052066.0
2022-05-12,25.8608,26.2648,25.2953,26.0942,8705476.0
2022-05-13,26.6328,27.2431,26.4712,26.7315,7622484.0
2022-05-14,26.6328,27.2431,26.4712,26.7315,7622484.0
2022-05-15,26.6328,27.2431,26.4712,26.7315,7622484.0
2022-05-16,26.8392,27.7638,26.8123,27.4317,7930667.0
2022-05-17,28.051,28.7512,27.5843,27.8715,9509964.0
2022-05-18,28.1229,28.1588,27.0861,27.5484,8563332.0
2022-05-19,27.0547,27.8266,27.0098,27.306,7915290.0
2022-05-20,27.6292,28.087,27.131,27.5484,9061812.0
2022-05-21,27.6292,28.087,27.131,27.5484,9061812.0
2022-05-22,27.6292,28.087,27.131,27.5484,9061812.0
2022-05-23,27.8985,29.0833,27.8446,29.0564,9299773.0
2022-05-24,28.6794,29.5321,28.4954,29.2629,9214240.0
2022-05-25,29.5681,30.6138,29.5681,30.4657,12640578.0
2022-05-26,30.8247,32.1128,30.717,31.103,11185941.0
2022-05-27,30.744,31.8929,30.6991,31.8839,8413706.0
2022-05-28,30.744,31.8929,30.6991,31.8839,8413706.0
2022-05-29,30.744,31.8929,30.6991,31.8839,8413706.0
2022-05-30,30.744,31.8929,30.6991,31.8839,8413706.0
2022-05-31,32.3687,32.7187,30.6317,30.8158,22122749.0
2022-06-01,31.3005,32.3776,30.6721,31.5877,11208089.0
2022-06-02,31.471,31.8929,31.0581,31.3992,7584674.0
2022-06-03,31.3813,31.6416,31.0491,31.5787,5816772.0
2022-06-04,31.3813,31.6416,31.0491,31.5787,5816772.0
2022-06-05,31.3813,31.6416,31.0491,31.5787,5816772.0
2022-06-06,32.0904,32.3687,31.7762,32.2699,7962983.0
2022-06-07,32.0276,32.4405,31.5698,32.4135,10103766.0
2022-06-08,32.5392,32.8085,31.7583,32.1173,7793619.0
2022-06-09,31.848,31.9558,31.121,31.3813,11243461.0
2022-06-10,30.9235,31.5339,30.4118,30.7978,7559372.0
2022-06-11,30.9235,31.5339,30.4118,30.7978,7559372.0
2022-06-12,30.9235,31.5339,30.4118,30.7978,7559372.0
2022-06-13,30.0348,30.1156,28.5986,29.2269,10780564.0
2022-06-14,29.8104,29.8732,27.6022,27.9254,15802894.0
2022-06-15,28.06,28.4819,27.0008,27.5304,14675227.0
2022-06-16,26.9559,27.0726,25.5242,25.6992,18668804.0
2022-06-17,25.5556,25.6274,23.719,23.8232,44022218.0
2022-06-18,25.5556,25.6274,23.719,23.8232,44022218.0
2022-06-19,25.5556,25.6274,23.719,23.8232,44022218.0
2022-06-20,25.5556,25.6274,23.719,23.8232,44022218.0
2022-06-21,24.3438,24.9542,23.9758,24.7478,17709724.0
2022-06-22,23.4731,24.7747,23.4372,24.263,18053823.0
2022-06-23,24.281,24.4605,22.773,23.2487,14880728.0
2022-06-24,23.3295,24.3079,23.2487,23.6526,23913412.0
2022-06-25,23.3295,24.3079,23.2487,23.6526,23913412.0
2022-06-26,23.3295,24.3079,23.2487,23.6526,23913412.0
2022-06-27,23.8681,24.5144,23.4911,24.263,12194085.0
2022-06-28,24.6221,24.9802,24.2541,24.8555,10274927.0
2022-06-29,25.3043,25.4659,23.7514,23.9758,7935398.0
2022-06-30,23.4103,24.1733,22.8897,23.15,12047835.0
2022-07-01,23.4013,23.6706,22.8089,23.6347,9541209.0
2022-07-02,23.4013,23.6706,22.8089,23.6347,9541209.0
2022-07-03,23.4013,23.6706,22.8089,23.6347,9541209.0
2022-07-04,23.4013,23.6706,22.8089,23.6347,9541209.0
