,MPC US Equity,MPC US Equity,MPC US Equity,MPC US Equity,MPC US Equity
2021-05-02,50.7864,52.3542,50.5755,51.0248,4773025.0
2021-05-03,51.8225,52.8815,51.4924,52.4093,7066620.0
2021-05-04,51.3457,53.3812,50.7772,52.5376,7081662.0
2021-05-05,53.1336,54.4539,52.4459,54.4356,8731951.0
2021-05-06,54.5548,55.0591,53.9542,54.5181,7405592.0
2021-05-07,54.0963,55.2241,53.7983,55.0132,8178374.0
2021-05-08,54.0963,55.2241,53.7983,55.0132,8178374.0
2021-05-09,54.0963,55.2241,53.7983,55.0132,8178374.0
2021-05-10,55.49,56.0264,54.6831,54.839,6884634.0
2021-05-11,53.8671,54.5181,53.1428,53.7663,5801405.0
2021-05-12,53.8213,55.49,53.8213,54.0688,7541598.0
2021-05-13,53.482,55.1049,53.1978,53.8946,5492179.0
2021-05-14,54.5181,56.8011,51.3273,55.0866,31341801.0
2021-05-15,54.5181,56.8011,51.3273,55.0866,31341801.0
2021-05-16,54.5181,56.8011,51.3273,55.0866,31341801.0
2021-05-17,55.1141,56.6269,55.0591,56.4069,11254835.0
2021-05-18,56.629,57.277,55.7867,55.8423,11782144.0
2021-05-19,54.7315,55.5831,54.4076,55.1203,9215442.0
2021-05-20,55.0,55.4905,54.3983,55.2314,8310619.0
2021-05-21,55.6479,56.0459,55.0277,55.1573,9741409.0
2021-05-22,55.6479,56.0459,55.0277,55.1573,9741409.0
2021-05-23,55.6479,56.0459,55.0277,55.1573,9741409.0
2021-05-24,55.5738,56.3699,55.1573,56.2125,11488305.0
2021-05-25,56.1847,56.3791,55.435,55.5461,8911994.0
2021-05-26,55.7682,56.5272,55.5924,56.2773,8740794.0
2021-05-27,56.3514,56.9947,56.2681,56.8327,11339243.0
2021-05-28,57.0085,57.3603,56.629,57.2029,8963035.0
2021-05-29,57.0085,57.3603,56.629,57.2029,8963035.0
2021-05-30,57.0085,57.3603,56.629,57.2029,8963035.0
2021-05-31,57.0085,57.3603,56.629,57.2029,8963035.0
2021-06-01,57.8509,58.3599,57.4714,57.8509,6361543.0
2021-06-02,58.3137,58.6654,57.5176,58.2951,7552530.0
2021-06-03,58.2211,58.9597,57.8231,58.5543,7620782.0
2021-06-04,58.9523,59.1236,58.1378,58.9338,5751801.0
2021-06-05,58.9523,59.1236,58.1378,58.9338,5751801.0
2021-06-06,58.9523,59.1236,58.1378,58.9338,5751801.0
2021-06-07,58.8875,59.2624,58.3322,58.6284,5920296.0
2021-06-08,58.5543,59.3966,58.1193,59.3226,9854992.0
2021-06-09,59.5077,59.8872,58.8227,58.8783,13185669.0
2021-06-10,59.8502,60.0168,58.3599,58.7209,6980253.0
2021-06-11,58.9616,59.2393,58.4618,58.4803,3631599.0
2021-06-12,58.9616,59.2393,58.4618,58.4803,3631599.0
2021-06-13,58.9616,59.2393,58.4618,58.4803,3631599.0
2021-06-14,58.6654,58.9708,58.1008,58.3044,8772243.0
2021-06-15,58.5913,59.5031,58.3738,58.9338,6231954.0
2021-06-16,58.7487,59.068,58.036,58.5728,5432464.0
2021-06-17,58.5636,59.0171,55.9348,56.4254,7210167.0
2021-06-18,55.6942,56.0089,54.4816,54.4909,8980619.0
2021-06-19,55.6942,56.0089,54.4816,54.4909,8980619.0
2021-06-20,55.6942,56.0089,54.4816,54.4909,8980619.0
2021-06-21,54.9167,56.6198,54.75,56.5087,4657925.0
2021-06-22,56.2218,57.0965,55.8886,56.7771,4246900.0
2021-06-23,57.4436,58.1748,56.953,56.9715,3538820.0
2021-06-24,57.388,57.8509,56.8697,57.7028,2646001.0
2021-06-25,57.8323,58.0637,57.1196,57.8971,9623052.0
2021-06-26,57.8323,58.0637,57.1196,57.8971,9623052.0
2021-06-27,57.8323,58.0637,57.1196,57.8971,9623052.0
2021-06-28,57.7583,57.8786,55.9163,55.9996,6040986.0
2021-06-29,56.3884,56.5735,55.5461,55.6109,3630124.0
2021-06-30,55.8145,56.3236,55.5738,55.9256,3822264.0
2021-07-01,56.879,57.1844,56.2958,56.7123,4013947.0
2021-07-02,56.9252,56.9252,55.8932,56.5272,4312483.0
2021-07-03,56.9252,56.9252,55.8932,56.5272,4312483.0
2021-07-04,56.9252,56.9252,55.8932,56.5272,4312483.0
2021-07-05,56.9252,56.9252,55.8932,56.5272,4312483.0
2021-07-06,56.2866,56.4439,54.4261,54.5834,9406640.0
2021-07-07,54.4261,54.7778,53.0562,53.6393,4186516.0
2021-07-08,52.5286,53.6023,52.183,53.1765,6898577.0
2021-07-09,53.7504,54.3752,52.9266,54.315,5776238.0
2021-07-10,53.7504,54.3752,52.9266,54.315,5776238.0
2021-07-11,53.7504,54.3752,52.9266,54.315,5776238.0
2021-07-12,53.8152,54.7686,53.3339,53.991,4943608.0
2021-07-13,53.6578,53.8337,52.9081,53.1302,4935171.0
2021-07-14,52.9636,53.5375,50.9226,51.0198,7799825.0
2021-07-15,50.5385,51.0661,50.0017,50.2145,7349022.0
2021-07-16,50.6079,50.7514,49.1871,49.2982,6763734.0
2021-07-17,50.6079,50.7514,49.1871,49.2982,6763734.0
2021-07-18,50.6079,50.7514,49.1871,49.2982,6763734.0
2021-07-19,47.5488,47.9375,46.4565,47.0952,10787802.0
2021-07-20,47.2711,48.3818,46.7065,48.243,5664684.0
2021-07-21,49.0205,50.4552,48.9927,50.0572,5799010.0
2021-07-22,49.8165,49.8165,48.8631,49.4185,3179290.0
2021-07-23,49.2426,49.7055,48.7243,49.4555,3058369.0
2021-07-24,49.2426,49.7055,48.7243,49.4555,3058369.0
2021-07-25,49.2426,49.7055,48.7243,49.4555,3058369.0
2021-07-26,49.8258,50.6681,49.7814,50.594,3948237.0
2021-07-27,49.9739,50.4274,49.6221,50.2978,3625590.0
2021-07-28,50.5848,51.6585,50.1127,51.1679,3196533.0
2021-07-29,51.9362,52.2648,51.3438,51.7696,3210835.0
2021-07-30,51.3716,51.9177,50.7051,51.1124,3642459.0
2021-07-31,51.3716,51.9177,50.7051,51.1124,3642459.0
2021-08-01,51.3716,51.9177,50.7051,51.1124,3642459.0
2021-08-02,51.1772,52.2139,50.2007,50.4089,5258615.0
2021-08-03,50.2423,51.7881,49.6684,51.7788,4892466.0
2021-08-04,50.6773,51.7557,50.1544,50.3349,6117996.0
2021-08-05,51.0568,53.0654,50.9273,52.2879,7163170.0
2021-08-06,53.0747,53.4727,52.2509,53.1395,6352480.0
2021-08-07,53.0747,53.4727,52.2509,53.1395,6352480.0
2021-08-08,53.0747,53.4727,52.2509,53.1395,6352480.0
2021-08-09,52.3249,53.5745,52.2509,52.9636,5451672.0
2021-08-10,53.4079,54.3011,53.1858,54.1299,6051609.0
2021-08-11,53.9633,54.8148,53.7596,54.7408,4856562.0
2021-08-12,54.5557,55.1481,54.0929,55.111,4951460.0
2021-08-13,55.1481,55.4535,54.6853,54.75,3639809.0
2021-08-14,55.1481,55.4535,54.6853,54.75,3639809.0
2021-08-15,55.1481,55.4535,54.6853,54.75,3639809.0
2021-08-16,53.9725,54.5927,53.5745,54.0373,5633228.0
2021-08-17,53.6821,54.4767,53.037,53.3829,5789055.0
2021-08-18,53.2707,54.0747,52.5508,52.6163,4413998.0
2021-08-19,51.831,52.2797,50.064,50.6997,8185944.0
2021-08-20,50.1481,51.3261,49.9892,51.2046,5964061.0
2021-08-21,50.1481,51.3261,49.9892,51.2046,5964061.0
2021-08-22,50.1481,51.3261,49.9892,51.2046,5964061.0
2021-08-23,52.2984,53.2707,52.1582,53.1211,4499584.0
2021-08-24,53.5699,54.5609,53.3268,54.1869,4597434.0
2021-08-25,54.1402,55.3462,53.7569,54.8133,5268758.0
2021-08-26,54.9161,55.0564,54.2337,54.3085,4982566.0
2021-08-27,54.9629,56.5864,54.9629,56.1128,6556036.0
2021-08-28,54.9629,56.5864,54.9629,56.1128,6556036.0
2021-08-29,54.9629,56.5864,54.9629,56.1128,6556036.0
2021-08-30,56.4026,56.5522,55.0377,55.0938,6139022.0
2021-08-31,54.7666,55.9258,54.7666,55.4116,6464059.0
2021-09-01,55.2527,55.5425,53.3081,53.5231,6489310.0
2021-09-02,54.0747,54.8507,53.6353,54.1308,5402409.0
2021-09-03,53.9625,54.6824,53.7569,54.4487,5010211.0
2021-09-04,53.9625,54.6824,53.7569,54.4487,5010211.0
2021-09-05,53.9625,54.6824,53.7569,54.4487,5010211.0
2021-09-06,53.9625,54.6824,53.7569,54.4487,5010211.0
2021-09-07,54.4861,55.8277,54.2804,54.7572,4953583.0
2021-09-08,55.0283,55.3929,53.3455,53.3922,7420249.0
2021-09-09,52.9809,54.3552,52.8313,53.5231,5004928.0
2021-09-10,54.4019,54.4393,52.85,53.1679,4866452.0
2021-09-11,54.4019,54.4393,52.85,53.1679,4866452.0
2021-09-12,54.4019,54.4393,52.85,53.1679,4866452.0
2021-09-13,53.8784,54.8226,53.8317,54.7946,5885415.0
2021-09-14,55.4584,55.4771,53.7008,53.813,5609150.0
2021-09-15,54.4206,55.7949,54.3645,55.6921,6875217.0
2021-09-16,55.6594,55.8323,54.9255,55.2527,4135818.0
2021-09-17,55.019,55.6626,54.6637,55.0283,7621077.0
2021-09-18,55.019,55.6626,54.6637,55.0283,7621077.0
2021-09-19,55.019,55.6626,54.6637,55.0283,7621077.0
2021-09-20,53.3829,54.5141,52.4293,53.4109,6919995.0
2021-09-21,54.2617,54.5609,52.9809,54.0747,4525227.0
2021-09-22,54.9816,56.7766,54.7011,56.01,7604315.0
2021-09-23,56.0474,57.8891,55.8697,57.7769,5851870.0
2021-09-24,57.3469,58.2257,57.0384,57.8611,3860888.0
2021-09-25,57.3469,58.2257,57.0384,57.8611,3860888.0
2021-09-26,57.3469,58.2257,57.0384,57.8611,3860888.0
2021-09-27,58.8895,59.6467,58.7025,58.983,7532895.0
2021-09-28,59.6841,59.7776,58.2631,58.4407,6093460.0
2021-09-29,58.5997,58.5997,57.7162,57.8985,4963257.0
2021-09-30,57.9359,58.9269,57.5105,57.7863,6536991.0
2021-10-01,57.9639,59.4551,57.8798,59.4224,6868174.0
2021-10-02,57.9639,59.4551,57.8798,59.4224,6868174.0
2021-10-03,57.9639,59.4551,57.8798,59.4224,6868174.0
2021-10-04,59.7589,60.4788,58.796,58.9175,9084677.0
2021-10-05,59.2821,60.1516,58.1042,59.1325,7908182.0
2021-10-06,58.422,59.2728,57.4404,58.7679,9077654.0
2021-10-07,59.385,60.1563,59.2401,59.3663,6021767.0
2021-10-08,59.8524,61.0117,59.7589,60.9182,6425053.0
2021-10-09,59.8524,61.0117,59.7589,60.9182,6425053.0
2021-10-10,59.8524,61.0117,59.7589,60.9182,6425053.0
2021-10-11,61.7035,61.8344,60.2928,60.3573,4831978.0
2021-10-12,60.3012,61.0912,60.0674,60.5255,6470260.0
2021-10-13,60.1142,61.1613,59.5533,61.0117,5142304.0
2021-10-14,61.9466,62.6384,61.3576,62.3393,6837894.0
2021-10-15,63.1152,63.4985,62.3019,62.4514,6186156.0
2021-10-16,63.1152,63.4985,62.3019,62.4514,6186156.0
2021-10-17,63.1152,63.4985,62.3019,62.4514,6186156.0
2021-10-18,62.9282,63.0311,61.7362,62.0775,4911302.0
2021-10-19,62.6384,62.8348,62.1196,62.4795,4881167.0
2021-10-20,61.7035,62.961,61.4978,62.8348,5194868.0
2021-10-21,62.573,63.564,62.1009,62.6665,5806608.0
2021-10-22,62.8161,63.2227,62.1897,63.1246,3977804.0
2021-10-23,62.8161,63.2227,62.1897,63.1246,3977804.0
2021-10-24,62.8161,63.2227,62.1897,63.1246,3977804.0
2021-10-25,63.5733,64.2371,63.176,63.7603,4679377.0
2021-10-26,63.8351,64.2979,63.1713,64.0127,5532538.0
2021-10-27,63.3396,63.4424,61.769,61.8438,6473899.0
2021-10-28,61.7409,62.8628,61.6755,62.3299,5548889.0
2021-10-29,62.4327,62.4421,61.2267,61.6381,7667957.0
2021-10-30,62.4327,62.4421,61.2267,61.6381,7667957.0
2021-10-31,62.4327,62.4421,61.2267,61.6381,7667957.0
2021-11-01,62.1429,63.0217,62.1055,62.8815,4761190.0
2021-11-02,62.6478,64.3026,59.8945,60.4321,8026660.0
2021-11-03,60.0581,60.1421,59.0578,59.5346,7830112.0
2021-11-04,60.2451,60.3199,58.2584,59.4317,9258865.0
2021-11-05,60.5162,61.7503,59.9553,61.5259,10113808.0
2021-11-06,60.5162,61.7503,59.9553,61.5259,10113808.0
2021-11-07,60.5162,61.7503,59.9553,61.5259,10113808.0
2021-11-08,62.1196,62.7272,61.3576,61.395,5393781.0
2021-11-09,61.4324,62.8909,61.3857,62.76,6152231.0
2021-11-10,62.2271,62.9423,61.0304,61.2548,6560867.0
2021-11-11,61.3389,62.4421,61.2548,61.7035,5166946.0
2021-11-12,61.3109,61.9186,61.1706,61.5165,4044754.0
2021-11-13,61.3109,61.9186,61.1706,61.5165,4044754.0
2021-11-14,61.3109,61.9186,61.1706,61.5165,4044754.0
2021-11-15,61.8625,62.7319,61.1893,61.8157,6236698.0
2021-11-16,61.9761,62.1081,60.8442,61.1555,5281952.0
2021-11-17,60.3821,61.4007,59.7407,59.9671,5484979.0
2021-11-18,59.8068,60.3821,58.4769,59.1371,6912029.0
2021-11-19,57.8732,58.5712,56.7556,56.8546,7817222.0
2021-11-20,57.8732,58.5712,56.7556,56.8546,7817222.0
2021-11-21,57.8732,58.5712,56.7556,56.8546,7817222.0
2021-11-22,56.7792,58.9673,56.7792,58.1845,6274385.0
2021-11-23,58.873,60.3491,58.7221,60.2218,6971193.0
2021-11-24,59.571,61.231,59.5332,60.882,5191785.0
2021-11-25,59.571,61.231,59.5332,60.882,5191785.0
2021-11-26,57.5054,58.5052,56.1661,57.8638,5847867.0
2021-11-27,57.5054,58.5052,56.1661,57.8638,5847867.0
2021-11-28,57.5054,58.5052,56.1661,57.8638,5847867.0
2021-11-29,59.4012,60.5424,57.8544,58.2694,6166538.0
2021-11-30,56.8829,57.845,56.3547,57.3922,14326152.0
2021-12-01,59.0145,60.25,57.3828,57.4488,6552360.0
2021-12-02,57.4488,59.8633,57.1187,59.7313,6298492.0
2021-12-03,60.5424,60.5896,57.8827,58.1656,8031832.0
2021-12-04,60.5424,60.5896,57.8827,58.1656,8031832.0
2021-12-05,60.5424,60.5896,57.8827,58.1656,8031832.0
2021-12-06,59.2314,60.1652,58.1279,59.288,5915346.0
2021-12-07,60.0708,61.6931,60.0708,60.5802,7347288.0
2021-12-08,60.7499,61.5328,60.2406,60.4198,5430423.0
2021-12-09,59.6276,60.1557,59.4106,59.7407,5373808.0
2021-12-10,60.3349,60.4858,59.1937,60.0708,4714347.0
2021-12-11,60.3349,60.4858,59.1937,60.0708,4714347.0
2021-12-12,60.3349,60.4858,59.1937,60.0708,4714347.0
2021-12-13,59.354,59.6936,58.2128,58.2977,5416833.0
2021-12-14,57.9864,59.9011,57.6563,58.9013,5700766.0
2021-12-15,58.7221,59.3446,57.6092,58.9296,5561920.0
2021-12-16,59.6841,60.533,59.1277,59.2031,6067909.0
2021-12-17,59.0239,59.6323,57.8214,58.9013,13809311.0
2021-12-18,59.0239,59.6323,57.8214,58.9013,13809311.0
2021-12-19,59.0239,59.6323,57.8214,58.9013,13809311.0
2021-12-20,57.4865,57.9676,56.5528,57.4488,7136692.0
2021-12-21,58.1421,60.1086,58.0996,59.8162,5679200.0
2021-12-22,59.8869,60.4232,59.3918,59.5144,5168382.0
2021-12-23,60.1274,60.8631,59.4389,59.4578,4658293.0
2021-12-24,60.1274,60.8631,59.4389,59.4578,4658293.0
2021-12-25,60.1274,60.8631,59.4389,59.4578,4658293.0
2021-12-26,60.1274,60.8631,59.4389,59.4578,4658293.0
2021-12-27,59.0334,60.4481,58.6372,60.4387,4335128.0
2021-12-28,60.7405,61.4667,60.5896,60.7122,4775084.0
2021-12-29,60.5519,60.948,60.0803,60.3161,5253724.0
2021-12-30,60.4104,60.9952,59.7879,59.8256,4049898.0
2021-12-31,59.6936,60.6745,59.6889,60.3538,3546378.0
2022-01-01,59.6936,60.6745,59.6889,60.3538,3546378.0
2022-01-02,59.6936,60.6745,59.6889,60.3538,3546378.0
2022-01-03,60.7782,62.4854,60.6179,61.9289,5856867.0
2022-01-04,62.5325,64.1266,62.2967,63.9567,8469169.0
2022-01-05,65.0602,65.9657,64.2208,64.3623,8747164.0
2022-01-06,65.8148,66.376,64.9093,66.1638,7923752.0
2022-01-07,66.1166,66.9749,65.8525,66.8994,6443503.0
2022-01-08,66.1166,66.9749,65.8525,66.8994,6443503.0
2022-01-09,66.1166,66.9749,65.8525,66.8994,6443503.0
2022-01-10,66.9183,67.3522,65.8902,66.4467,5922719.0
2022-01-11,67.2673,68.6632,66.5976,68.5594,6882977.0
2022-01-12,68.8518,69.6629,68.2576,68.9273,6861786.0
2022-01-13,69.1725,69.9223,68.715,68.965,5486543.0
2022-01-14,68.8518,70.5165,68.7952,70.4929,7237116.0
2022-01-15,68.8518,70.5165,68.7952,70.4929,7237116.0
2022-01-16,68.8518,70.5165,68.7952,70.4929,7237116.0
2022-01-17,68.8518,70.5165,68.7952,70.4929,7237116.0
2022-01-18,70.7099,71.5682,69.3187,70.3137,7810688.0
2022-01-19,70.9928,71.3512,69.0593,69.1819,6582839.0
2022-01-20,68.5075,70.0308,67.7294,67.8992,7200607.0
2022-01-21,67.3899,67.5549,65.8714,66.6825,10194344.0
2022-01-22,67.3899,67.5549,65.8714,66.6825,10194344.0
2022-01-23,67.3899,67.5549,65.8714,66.6825,10194344.0
2022-01-24,65.1263,66.7014,63.6549,66.3901,9625161.0
2022-01-25,65.928,67.7672,64.8339,67.437,10674235.0
2022-01-26,68.2765,69.0404,66.4184,66.9466,7942808.0
2022-01-27,68.5028,69.1206,66.5316,67.8143,9216685.0
2022-01-28,67.72,68.4179,66.1355,67.72,7761322.0
2022-01-29,67.72,68.4179,66.1355,67.72,7761322.0
2022-01-30,67.72,68.4179,66.1355,67.72,7761322.0
2022-01-31,67.3993,67.8426,66.3335,67.6728,6729390.0
2022-02-01,67.0315,69.9883,66.7581,69.8138,7660296.0
2022-02-02,71.9549,74.3034,71.7285,74.0393,12585441.0
2022-02-03,74.1147,74.4165,72.2708,72.5962,7069255.0
2022-02-04,73.2093,74.4496,72.9169,73.7469,6173156.0
2022-02-05,73.2093,74.4496,72.9169,73.7469,6173156.0
2022-02-06,73.2093,74.4496,72.9169,73.7469,6173156.0
2022-02-07,73.728,75.9822,73.3508,75.2937,7263922.0
2022-02-08,75.4069,75.8879,73.9544,74.7844,7949606.0
2022-02-09,74.7655,76.185,74.7655,75.256,5570258.0
2022-02-10,75.1051,76.6896,74.7749,75.2088,6398131.0
2022-02-11,75.6521,76.7603,75.1617,76.5764,6516873.0
2022-02-12,75.6521,76.7603,75.1617,76.5764,6516873.0
2022-02-13,75.6521,76.7603,75.1617,76.5764,6516873.0
2022-02-14,76.2652,76.4915,74.077,74.6618,6547174.0
2022-02-15,73.4456,75.1748,73.075,74.5003,4313309.0
2022-02-16,75.2034,76.277,73.7781,74.1677,5735140.0
2022-02-17,73.9492,74.4147,72.8565,73.1226,7034785.0
2022-02-18,72.4195,73.8257,72.3814,73.1796,4845357.0
2022-02-19,72.4195,73.8257,72.3814,73.1796,4845357.0
2022-02-20,72.4195,73.8257,72.3814,73.1796,4845357.0
2022-02-21,72.4195,73.8257,72.3814,73.1796,4845357.0
2022-02-22,74.5478,74.6808,71.0655,71.8589,4872048.0
2022-02-23,72.467,73.094,71.7078,71.9444,5763739.0
2022-02-24,72.2674,72.6,69.1225,70.7472,7497740.0
2022-02-25,71.4693,73.1891,71.2223,72.7235,5275916.0
2022-02-26,71.4693,73.1891,71.2223,72.7235,5275916.0
2022-02-27,71.4693,73.1891,71.2223,72.7235,5275916.0
2022-02-28,71.8399,74.0157,71.6529,73.9872,8031320.0
2022-03-01,74.6333,75.3269,70.6902,71.2698,6502342.0
2022-03-02,72.3814,73.8732,70.6142,73.1511,8013274.0
2022-03-03,73.037,74.543,72.828,73.5121,5694478.0
2022-03-04,72.5525,73.8922,72.3624,73.8542,6663928.0
2022-03-05,72.5525,73.8922,72.3624,73.8542,6663928.0
2022-03-06,72.5525,73.8922,72.3624,73.8542,6663928.0
2022-03-07,73.8922,74.7615,69.6926,70.8232,9396739.0
2022-03-08,72.79,74.4242,71.4028,72.4195,10534157.0
2022-03-09,71.0703,73.4266,69.8351,71.6688,8088733.0
2022-03-10,72.2484,74.3435,71.6023,74.0442,7369005.0
2022-03-11,73.5026,75.9445,73.5026,74.5953,8530014.0
2022-03-12,73.5026,75.9445,73.5026,74.5953,8530014.0
2022-03-13,73.5026,75.9445,73.5026,74.5953,8530014.0
2022-03-14,73.8162,74.7758,71.7449,72.8375,7896708.0
2022-03-15,71.3553,71.5643,69.5263,70.6902,7873049.0
2022-03-16,71.4123,72.2104,70.5382,71.1273,6809788.0
2022-03-17,71.9729,73.3981,71.8161,73.3031,7091300.0
2022-03-18,73.2651,74.4907,72.2674,74.4147,17588384.0
2022-03-19,73.2651,74.4907,72.2674,74.4147,17588384.0
2022-03-20,73.2651,74.4907,72.2674,74.4147,17588384.0
2022-03-21,75.8209,76.22,75.2224,75.992,6260927.0
2022-03-22,75.954,76.2485,74.3672,75.2984,5131519.0
2022-03-23,76.0775,76.9136,75.7164,76.448,4641248.0
2022-03-24,76.9516,77.6737,76.3815,77.3317,4247113.0
2022-03-25,76.9611,78.3008,76.7331,78.1298,5186737.0
2022-03-26,76.9611,78.3008,76.7331,78.1298,5186737.0
2022-03-27,76.9611,78.3008,76.7331,78.1298,5186737.0
2022-03-28,76.9896,78.3246,76.7183,77.8827,4447904.0
2022-03-29,76.6381,79.0039,76.4735,78.9944,4203765.0
2022-03-30,79.9825,81.2367,79.536,81.0942,5880396.0
2022-03-31,80.3721,82.7569,79.9992,81.2367,7041173.0
2022-04-01,81.0277,81.9683,80.0681,80.5811,7411874.0
2022-04-02,81.0277,81.9683,80.0681,80.5811,7411874.0
2022-04-03,81.0277,81.9683,80.0681,80.5811,7411874.0
2022-04-04,80.7712,81.6928,80.2391,80.8282,3802330.0
2022-04-05,81.2462,82.1299,80.4196,80.4861,3789284.0
2022-04-06,81.0942,81.6548,79.84,81.3032,4564461.0
2022-04-07,81.6833,82.0633,79.764,81.5693,4205620.0
2022-04-08,82.2059,83.2985,81.4743,82.5669,5088894.0
2022-04-09,82.2059,83.2985,81.4743,82.5669,5088894.0
2022-04-10,82.2059,83.2985,81.4743,82.5669,5088894.0
2022-04-11,81.9208,82.0348,80.5051,80.6476,4464721.0
2022-04-12,82.1013,83.156,81.2842,81.5218,4236091.0
2022-04-13,82.3484,83.27,81.4838,83.2225,3342274.0
2022-04-14,83.08,83.9161,82.6619,82.852,4080464.0
2022-04-15,83.08,83.9161,82.6619,82.852,4080464.0
2022-04-16,83.08,83.9161,82.6619,82.852,4080464.0
2022-04-17,83.08,83.9161,82.6619,82.852,4080464.0
2022-04-18,84.0301,86.0919,83.6406,85.6169,5281272.0
2022-04-19,85.2273,86.662,84.9328,85.9304,3868903.0
2022-04-20,86.2249,87.2938,86.0254,86.4435,4808958.0
2022-04-21,87.4126,88.5148,84.2582,84.3152,5588175.0
2022-04-22,84.0111,85.1133,82.6619,82.7379,4052170.0
2022-04-23,84.0111,85.1133,82.6619,82.7379,4052170.0
2022-04-24,84.0111,85.1133,82.6619,82.7379,4052170.0
2022-04-25,80.4576,80.7522,77.5027,80.0586,4915571.0
2022-04-26,80.6191,82.6239,80.0395,81.2082,5208434.0
2022-04-27,81.5693,83.6501,80.2106,82.8995,5220083.0
2022-04-28,83.4695,85.7309,82.3484,85.2178,5160459.0
2022-04-29,85.3508,86.0254,82.8425,82.909,5081932.0
2022-04-30,85.3508,86.0254,82.8425,82.909,5081932.0
2022-05-01,85.3508,86.0254,82.8425,82.909,5081932.0
2022-05-02,83.08,84.8852,82.1394,84.6762,5088222.0
2022-05-03,84.2297,88.5623,83.0895,88.0302,5831571.0
2022-05-04,89.3699,91.7357,88.3057,91.5457,5416278.0
2022-05-05,91.5742,92.0683,87.6121,89.4079,5020677.0
2022-05-06,90.5006,91.2132,87.4506,91.1372,4572192.0
2022-05-07,90.5006,91.2132,87.4506,91.1372,4572192.0
2022-05-08,90.5006,91.2132,87.4506,91.1372,4572192.0
2022-05-09,88.9328,89.8165,86.1299,86.3295,6756748.0
2022-05-10,87.3651,90.0445,85.3318,87.1466,6186548.0
2022-05-11,88.5148,90.8331,87.0136,87.3746,6411017.0
2022-05-12,87.7642,88.5813,86.0682,88.1157,6985519.0
2022-05-13,89.6264,91.8973,89.5694,91.0991,5834858.0
2022-05-14,89.6264,91.8973,89.5694,91.0991,5834858.0
2022-05-15,89.6264,91.8973,89.5694,91.0991,5834858.0
2022-05-16,90.358,93.0469,90.358,91.6597,5703539.0
2022-05-17,93.5141,93.9538,91.4494,93.2465,5576321.0
2022-05-18,93.6575,93.8678,90.3501,91.9656,6277719.0
2022-05-19,90.0921,93.4185,89.869,91.5354,7399932.0
2022-05-20,92.2237,93.1604,90.3215,92.3001,5892868.0
2022-05-21,92.2237,93.1604,90.3215,92.3001,5892868.0
2022-05-22,92.2237,93.1604,90.3215,92.3001,5892868.0
2022-05-23,93.3229,94.5847,91.8987,92.6347,5440225.0
2022-05-24,91.6597,93.5237,91.0097,93.0075,3941342.0
2022-05-25,92.9788,95.6649,92.8163,94.6516,5486162.0
2022-05-26,95.3685,95.9335,94.4031,95.0913,4520599.0
2022-05-27,95.2921,98.0259,95.1965,97.5957,5987384.0
2022-05-28,95.2921,98.0259,95.1965,97.5957,5987384.0
2022-05-29,95.2921,98.0259,95.1965,97.5957,5987384.0
2022-05-30,95.2921,98.0259,95.1965,97.5957,5987384.0
2022-05-31,98.37,99.995,96.9553,97.2994,11267092.0
2022-06-01,98.3222,99.995,97.1752,99.3259,5366601.0
2022-06-02,98.6472,100.0141,98.1502,99.67,5154189.0
2022-06-03,99.8134,101.4574,99.6652,100.9605,5665396.0
2022-06-04,99.8134,101.4574,99.6652,100.9605,5665396.0
2022-06-05,99.8134,101.4574,99.6652,100.9605,5665396.0
2022-06-06,101.1612,105.4436,101.1421,104.5641,7557254.0
2022-06-07,103.981,108.6458,103.9715,108.6362,7723904.0
2022-06-08,109.0281,109.3053,107.5083,107.8906,6385388.0
2022-06-09,107.5561,108.4546,106.3899,106.4472,6594863.0
2022-06-10,104.4494,105.998,102.2509,103.5605,7421503.0
2022-06-11,104.4494,105.998,102.2509,103.5605,7421503.0
2022-06-12,104.4494,105.998,102.2509,103.5605,7421503.0
2022-06-13,100.1097,101.1325,96.8215,97.6627,8749089.0
2022-06-14,100.081,102.0406,96.745,98.1406,8432770.0
2022-06-15,98.4369,98.7237,92.5678,94.5369,13175827.0
2022-06-16,92.281,93.2656,87.1862,87.9222,14308204.0
2022-06-17,87.6928,88.381,81.8523,83.4391,26759324.0
2022-06-18,87.6928,88.381,81.8523,83.4391,26759324.0
2022-06-19,87.6928,88.381,81.8523,83.4391,26759324.0
2022-06-20,87.6928,88.381,81.8523,83.4391,26759324.0
2022-06-21,86.0104,88.7634,85.5612,87.3296,11309252.0
2022-06-22,83.7641,87.1001,83.5825,85.131,9820325.0
2022-06-23,86.2398,86.4884,79.9119,80.8965,9130045.0
2022-06-24,82.1104,84.1465,80.82,81.9001,20112526.0
2022-06-25,82.1104,84.1465,80.82,81.9001,20112526.0
2022-06-26,82.1104,84.1465,80.82,81.9001,20112526.0
2022-06-27,83.42,84.6722,82.2729,84.0604,5225428.0
2022-06-28,85.5707,87.32,83.7641,84.7773,5305844.0
2022-06-29,85.7523,86.3163,80.4322,80.7531,5066261.0
2022-06-30,79.4244,80.7626,77.7229,78.5832,6762749.0
2022-07-01,79.3384,81.2979,77.5078,80.7531,5971928.0
2022-07-02,79.3384,81.2979,77.5078,80.7531,5971928.0
