,HON US Equity,HON US Equity,HON US Equity,HON US Equity,HON US Equity
2022-07-06,165.5863,166.9999,163.9618,166.008,2201924.0
2022-07-07,166.9664,166.9664,164.1391,166.5639,2756659.0
2022-07-08,166.6597,167.0814,164.3883,166.1326,1614764.0
2022-07-09,166.6597,167.0814,164.3883,166.1326,1614764.0
2022-07-10,166.6597,167.0814,164.3883,166.1326,1614764.0
2022-07-11,167.7331,167.7715,164.9346,165.6534,3224685.0
2022-07-12,164.5799,169.4679,164.5799,166.3914,2757656.0
2022-07-13,163.679,165.1646,162.8069,163.7653,1997128.0
2022-07-14,161.7047,162.7206,160.3916,162.4618,1824205.0
2022-07-15,163.9186,165.7588,163.056,165.615,2188681.0
2022-07-16,163.9186,165.7588,163.056,165.615,2188681.0
2022-07-17,163.9186,165.7588,163.056,165.615,2188681.0
2022-07-18,165.9409,166.9856,163.4394,163.842,1657002.0
2022-07-19,165.73,170.3017,165.6007,169.8608,2455374.0
2022-07-20,169.4583,171.2122,168.8545,170.848,1648766.0
2022-07-21,170.848,172.7361,169.741,172.5444,1853782.0
2022-07-22,172.9949,175.2855,172.7073,173.9245,2327308.0
2022-07-23,172.9949,175.2855,172.7073,173.9245,2327308.0
2022-07-24,172.9949,175.2855,172.7073,173.9245,2327308.0
2022-07-25,174.2121,174.8541,172.8607,173.7233,1941207.0
2022-07-26,174.0971,175.8989,172.9086,173.8766,2324131.0
2022-07-27,172.8511,177.3269,172.0875,176.0235,3492445.0
2022-07-28,181.2469,183.5183,179.1049,182.5216,3653912.0
2022-07-29,182.5599,185.0997,181.0073,184.4576,2907441.0
2022-07-30,182.5599,185.0997,181.0073,184.4576,2907441.0
2022-07-31,182.5599,185.0997,181.0073,184.4576,2907441.0
2022-08-01,183.4512,185.1285,182.9624,184.0071,2333338.0
2022-08-02,183.1829,183.3889,180.8156,181.2565,3335549.0
2022-08-03,181.4865,183.9304,179.9913,183.5375,2535107.0
2022-08-04,183.1829,184.8026,182.5217,184.4384,1701205.0
2022-08-05,183.6046,184.8314,182.3682,184.2755,1848911.0
2022-08-06,183.6046,184.8314,182.3682,184.2755,1848911.0
2022-08-07,183.6046,184.8314,182.3682,184.2755,1848911.0
2022-08-08,186.1156,187.3328,185.0614,185.9048,2077750.0
2022-08-09,186.4798,186.8009,185.3585,186.0198,2281653.0
2022-08-10,188.7513,190.0691,188.2086,189.0292,2639617.0
2022-08-11,189.7517,192.2753,189.7517,191.2061,2392759.0
2022-08-12,191.9959,193.5852,190.9461,193.4793,2257876.0
2022-08-13,191.9959,193.5852,190.9461,193.4793,2257876.0
2022-08-14,191.9959,193.5852,190.9461,193.4793,2257876.0
2022-08-15,193.2481,195.242,192.1019,194.8085,2307868.0
2022-08-16,193.0458,196.7446,192.6991,196.1763,1661186.0
2022-08-17,194.3847,196.4652,193.8454,195.319,1661265.0
2022-08-18,195.0589,196.4941,194.9337,196.2244,1509229.0
2022-08-19,195.1649,195.3527,193.4648,194.1439,2040688.0
2022-08-20,195.1649,195.3527,193.4648,194.1439,2040688.0
2022-08-21,195.1649,195.3527,193.4648,194.1439,2040688.0
2022-08-22,192.2319,192.3234,190.0733,190.5608,2587992.0
2022-08-23,191.0616,191.5143,189.8865,190.2814,1607694.0
2022-08-24,189.5012,191.2254,189.0967,190.5126,1351784.0
2022-08-25,191.89,193.1229,190.633,193.0555,1631498.0
2022-08-26,191.9093,193.0694,185.8411,185.9566,2837122.0
2022-08-27,191.9093,193.0694,185.8411,185.9566,2837122.0
2022-08-28,191.9093,193.0694,185.8411,185.9566,2837122.0
2022-08-29,185.6869,186.7657,184.1651,185.3402,2095736.0
2022-08-30,184.8971,185.9326,182.3254,183.6835,2224095.0
2022-08-31,185.4847,185.5714,182.0557,182.3831,2629320.0
2022-09-01,182.1905,184.1025,181.603,183.7124,2242620.0
2022-09-02,185.9855,186.313,179.3779,180.0137,2748450.0
2022-09-03,185.9855,186.313,179.3779,180.0137,2748450.0
2022-09-04,185.9855,186.313,179.3779,180.0137,2748450.0
2022-09-05,185.9855,186.313,179.3779,180.0137,2748450.0
2022-09-06,180.2256,181.497,177.5767,178.7711,2548887.0
2022-09-07,179.0601,182.7781,178.9927,182.1327,2344335.0
2022-09-08,181.4103,181.4103,177.6538,180.9094,3506521.0
2022-09-09,182.152,184.9453,181.863,184.6371,2909913.0
2022-09-10,182.152,184.9453,181.863,184.6371,2909913.0
2022-09-11,182.152,184.9453,181.863,184.6371,2909913.0
2022-09-12,186.0915,186.544,184.3385,184.9645,2766777.0
2022-09-13,181.5741,183.0478,177.8272,178.1739,4858466.0
2022-09-14,178.434,178.434,171.6338,173.3483,4949872.0
2022-09-15,172.5488,173.3675,169.717,170.3527,3452101.0
2022-09-16,167.1741,171.104,166.1724,170.8247,6417901.0
2022-09-17,167.1741,171.104,166.1724,170.8247,6417901.0
2022-09-18,167.1741,171.104,166.1724,170.8247,6417901.0
2022-09-19,169.5243,172.4814,169.2739,172.0576,2416251.0
2022-09-20,170.5261,171.0173,168.6286,170.4972,2478881.0
2022-09-21,171.3641,173.0208,167.8773,167.8869,2505538.0
2022-09-22,167.1549,168.3203,165.6908,166.8755,2229980.0
2022-09-23,166.4228,167.8869,163.668,165.0743,3202433.0
2022-09-24,166.4228,167.8869,163.668,165.0743,3202433.0
2022-09-25,166.4228,167.8869,163.668,165.0743,3202433.0
2022-09-26,165.2188,165.9894,162.647,163.8125,3271638.0
2022-09-27,164.5735,166.1146,162.1847,163.8125,2692445.0
2022-09-28,165.5367,168.33,164.1593,167.4342,3077877.0
2022-09-29,166.9815,166.9815,161.9246,163.8125,3116986.0
2022-09-30,163.8414,164.901,160.4991,160.8266,3810273.0
2022-10-01,163.8414,164.901,160.4991,160.8266,3810273.0
2022-10-02,163.8414,164.901,160.4991,160.8266,3810273.0
2022-10-03,163.8125,167.9591,162.859,166.6733,3379168.0
2022-10-04,168.4648,171.8457,168.3974,171.6338,3691385.0
2022-10-05,170.1215,173.158,168.5708,171.2677,2940249.0
2022-10-06,169.8037,171.1522,167.4583,168.5997,2599393.0
2022-10-07,167.203,167.752,164.1015,165.1032,2961648.0
2022-10-08,167.203,167.752,164.1015,165.1032,2961648.0
2022-10-09,167.203,167.752,164.1015,165.1032,2961648.0
2022-10-10,166.4517,167.4053,163.8607,165.5656,1932124.0
2022-10-11,165.0936,169.2884,164.4964,167.2319,2908319.0
2022-10-12,167.6509,168.5611,165.8642,166.4324,2727972.0
2022-10-13,163.1672,171.8264,162.9938,171.0173,3223443.0
2022-10-14,171.5952,171.9516,167.4342,167.752,2970553.0
2022-10-15,171.5952,171.9516,167.4342,167.752,2970553.0
2022-10-16,171.5952,171.9516,167.4342,167.752,2970553.0
2022-10-17,171.1233,172.414,169.6496,170.5261,3437934.0
2022-10-18,173.5505,174.4945,171.104,173.2616,1978578.0
2022-10-19,172.8956,174.1766,171.393,172.6837,1688112.0
2022-10-20,172.7607,174.167,170.5935,171.104,2687496.0
2022-10-21,170.4779,176.5654,170.0252,176.0838,2959827.0
2022-10-22,170.4779,176.5654,170.0252,176.0838,2959827.0
2022-10-23,170.4779,176.5654,170.0252,176.0838,2959827.0
2022-10-24,177.7164,181.1599,177.0759,180.0233,3271208.0
2022-10-25,179.7921,182.8744,179.3442,182.6721,2907118.0
2022-10-26,184.5793,185.8538,182.7781,183.2693,4203806.0
2022-10-27,186.2456,192.2368,185.7062,189.2604,4754020.0
2022-10-28,191.6781,197.6114,189.4531,197.3899,4892755.0
2022-10-29,191.6781,197.6114,189.4531,197.3899,4892755.0
2022-10-30,191.6781,197.6114,189.4531,197.3899,4892755.0
2022-10-31,194.9578,197.4477,194.8452,196.5134,4433470.0
2022-11-01,196.9276,197.5344,194.1054,195.6272,4376652.0
2022-11-02,195.8584,199.2778,192.6895,193.094,4692929.0
2022-11-03,192.9977,198.4687,191.8394,196.8698,4653836.0
2022-11-04,198.7095,200.3758,196.6964,200.2025,4125109.0
2022-11-05,198.7095,200.3758,196.6964,200.2025,4125109.0
2022-11-06,198.7095,200.3758,196.6964,200.2025,4125109.0
2022-11-07,200.058,202.5045,199.5186,202.0518,2671829.0
2022-11-08,201.628,204.5658,201.199,203.5833,2631318.0
2022-11-09,203.2639,204.7545,201.7539,201.9378,3040359.0
2022-11-10,207.9583,208.1712,204.377,207.9099,4354703.0
2022-11-11,207.7066,208.0648,204.6674,205.9063,4226792.0
2022-11-12,207.7066,208.0648,204.6674,205.9063,4226792.0
2022-11-13,207.7066,208.0648,204.6674,205.9063,4226792.0
2022-11-14,205.9547,209.1488,205.0352,206.1676,3074048.0
2022-11-15,208.4519,209.2553,206.2548,208.5197,2367383.0
2022-11-16,208.8391,209.294,206.4677,207.1356,2447056.0
2022-11-17,205.4417,208.4713,205.2229,207.6292,2689734.0
2022-11-18,209.4489,210.3781,206.3225,207.6486,2974732.0
2022-11-19,209.4489,210.3781,206.3225,207.6486,2974732.0
2022-11-20,209.4489,210.3781,206.3225,207.6486,2974732.0
2022-11-21,208.1035,210.2523,206.9904,209.6134,2346620.0
2022-11-22,210.1652,211.9849,210.0393,211.7429,2516386.0
2022-11-23,211.7719,213.5964,211.2977,211.8881,2686758.0
2022-11-24,211.7719,213.5964,211.2977,211.8881,2686758.0
2022-11-25,210.7556,213.8723,210.7556,212.9915,1119900.0
2022-11-26,210.7556,213.8723,210.7556,212.9915,1119900.0
2022-11-27,210.7556,213.8723,210.7556,212.9915,1119900.0
2022-11-28,212.6527,213.1415,208.5584,208.8488,2642826.0
2022-11-29,208.994,210.4459,208.2777,209.7683,2101760.0
2022-11-30,209.3811,213.5722,206.8355,212.5075,4675120.0
2022-12-01,213.2141,213.5432,209.4148,210.4168,3990378.0
2022-12-02,207.9389,212.8076,207.8325,212.0526,2194258.0
2022-12-03,207.9389,212.8076,207.8325,212.0526,2194258.0
2022-12-04,207.9389,212.8076,207.8325,212.0526,2194258.0
2022-12-05,210.7653,211.5735,208.2971,208.6842,3078017.0
2022-12-06,209.3327,209.7877,204.5802,206.3515,2518614.0
2022-12-07,207.1065,207.2227,205.2094,206.6032,2983537.0
2022-12-08,206.9904,207.7018,205.4031,206.5064,2169500.0
2022-12-09,206.5064,207.6098,204.619,204.8416,2260246.0
2022-12-10,206.5064,207.6098,204.619,204.8416,2260246.0
2022-12-11,206.5064,207.6098,204.619,204.8416,2260246.0
2022-12-12,205.3546,207.7066,204.2899,207.6195,3347031.0
2022-12-13,212.5075,212.9044,206.3031,208.0648,3449789.0
2022-12-14,209.2843,210.8814,206.216,207.8325,2545896.0
2022-12-15,206.0612,206.8645,201.3571,202.2669,3221605.0
2022-12-16,200.6989,203.5446,199.6148,203.0122,7128473.0
2022-12-17,200.6989,203.5446,199.6148,203.0122,7128473.0
2022-12-18,200.6989,203.5446,199.6148,203.0122,7128473.0
2022-12-19,202.5476,205.5191,201.6862,202.6928,3089824.0
2022-12-20,202.8477,205.9353,202.5089,204.7061,1876122.0
2022-12-21,206.1289,208.3939,205.9257,208.2003,2625236.0
2022-12-22,207.4598,207.726,202.2863,205.4998,2220111.0
2022-12-23,205.1997,207.8179,204.677,207.0097,1300657.0
2022-12-24,205.1997,207.8179,204.677,207.0097,1300657.0
2022-12-25,205.1997,207.8179,204.677,207.0097,1300657.0
2022-12-26,205.1997,207.8179,204.677,207.0097,1300657.0
2022-12-27,207.0388,208.8585,206.8549,207.997,1461037.0
2022-12-28,209.0037,209.565,205.2094,205.3836,1607307.0
2022-12-29,206.2548,208.3454,205.945,207.8615,1879921.0
2022-12-30,207.1162,207.6195,205.132,207.4259,1599974.0
2022-12-31,207.1162,207.6195,205.132,207.4259,1599974.0
2023-01-01,207.1162,207.6195,205.132,207.4259,1599974.0
2023-01-02,207.1162,207.6195,205.132,207.4259,1599974.0
2023-01-03,208.2487,208.2487,205.4127,207.4259,2219496.0
2023-01-04,201.812,204.4641,200.6698,203.3026,3860313.0
2023-01-05,201.7926,202.112,197.5144,197.9113,4057482.0
2023-01-06,199.8471,204.2899,199.27,203.5252,4056383.0
2023-01-07,199.8471,204.2899,199.27,203.5252,4056383.0
2023-01-08,199.8471,204.2899,199.27,203.5252,4056383.0
2023-01-09,203.5252,206.7774,202.8186,203.9124,2627479.0
2023-01-10,202.7799,204.6674,202.7799,204.5609,1775736.0
2023-01-11,205.1804,206.0805,203.2735,205.4901,2919491.0
2023-01-12,206.0224,210.2523,205.5675,209.052,2964267.0
2023-01-13,207.6098,209.8748,206.066,209.6618,1997090.0
2023-01-14,207.6098,209.8748,206.066,209.6618,1997090.0
2023-01-15,207.6098,209.8748,206.066,209.6618,1997090.0
2023-01-16,207.6098,209.8748,206.066,209.6618,1997090.0
2023-01-17,210.0587,210.0587,205.1321,205.432,3281499.0
2023-01-18,204.1253,204.1253,197.437,197.6886,5101401.0
2023-01-19,197.7467,197.8241,193.7976,194.2235,4549156.0
2023-01-20,193.1636,196.1593,192.4328,195.5495,3977496.0
2023-01-21,193.1636,196.1593,192.4328,195.5495,3977496.0
2023-01-22,193.1636,196.1593,192.4328,195.5495,3977496.0
2023-01-23,196.0528,199.2421,194.9205,197.9016,2799719.0
2023-01-24,197.4176,201.0183,195.7383,200.2923,3217250.0
2023-01-25,197.979,200.5075,197.224,200.0407,2154853.0
2023-01-26,201.1344,202.7025,199.2857,202.6347,1927499.0
2023-01-27,201.2215,203.0993,200.9747,201.4539,2122529.0
2023-01-28,201.2215,203.0993,200.9747,201.4539,2122529.0
2023-01-29,201.2215,203.0993,200.9747,201.4539,2122529.0
2023-01-30,199.9052,202.6734,199.0147,199.1792,2545705.0
2023-01-31,199.9439,201.8797,198.9179,201.7926,2298778.0
2023-02-01,200.7569,201.7636,197.2724,200.0891,5392235.0
2023-02-02,192.5683,201.5428,191.3487,200.7279,7183495.0
2023-02-03,200.5537,200.5537,195.1527,196.1883,4457814.0
2023-02-04,200.5537,200.5537,195.1527,196.1883,4457814.0
2023-02-05,200.5537,200.5537,195.1527,196.1883,4457814.0
2023-02-06,195.7625,197.5822,194.3203,197.495,2854188.0
2023-02-07,196.4884,199.4115,195.3075,198.8792,2947917.0
2023-02-08,197.3595,198.2403,194.7558,195.7334,3562421.0
2023-02-09,196.8369,197.3837,192.2683,192.8297,3013535.0
2023-02-10,192.4328,194.388,192.0069,194.0396,2890779.0
2023-02-11,192.4328,194.388,192.0069,194.0396,2890779.0
2023-02-12,192.4328,194.388,192.0069,194.0396,2890779.0
2023-02-13,193.7685,197.2047,193.3427,196.8465,2973187.0
2023-02-14,196.5755,196.5852,192.2973,194.5526,2999565.0
2023-02-15,193.3911,195.2688,192.4812,195.2398,2532393.0
2023-02-16,192.3941,195.0752,191.6294,192.9652,2754941.0
2023-02-17,192.8684,195.5011,192.2876,194.9591,2850383.0
2023-02-18,192.8684,195.5011,192.2876,194.9591,2850383.0
2023-02-19,192.8684,195.5011,192.2876,194.9591,2850383.0
2023-02-20,192.8684,195.5011,192.2876,194.9591,2850383.0
2023-02-21,195.1043,195.1817,190.1485,190.4486,2831026.0
2023-02-22,190.7583,191.1551,188.3772,189.2193,2963294.0
2023-02-23,190.7568,190.7568,187.39,189.7642,2446679.0
2023-02-24,188.6647,188.6647,185.7164,186.8646,3305720.0
2023-02-25,188.6647,188.6647,185.7164,186.8646,3305720.0
2023-02-26,188.6647,188.6647,185.7164,186.8646,3305720.0
2023-02-27,189.1804,189.7448,186.5726,187.2635,3363256.0
2023-02-28,186.3488,187.1759,184.5195,186.3196,3110131.0
2023-03-01,185.4926,189.1123,185.4342,187.6819,3231729.0
2023-03-02,186.4267,189.8616,186.3391,189.2096,4254284.0
2023-03-03,190.1729,192.2163,188.9858,191.5157,3116629.0
2023-03-04,190.1729,192.2163,188.9858,191.5157,3116629.0
2023-03-05,190.1729,192.2163,188.9858,191.5157,3116629.0
2023-03-06,191.8758,193.9386,191.3503,191.7298,2721778.0
2023-03-07,192.0996,192.8585,189.5015,190.3481,2781131.0
2023-03-08,190.9903,191.3503,188.8982,190.2994,2065035.0
2023-03-09,191.5741,191.6422,187.1662,187.6819,3188590.0
2023-03-10,187.6819,191.3795,186.7186,188.1198,3667341.0
2023-03-11,187.6819,191.3795,186.7186,188.1198,3667341.0
2023-03-12,187.6819,191.3795,186.7186,188.1198,3667341.0
2023-03-13,187.7987,189.9686,186.9911,187.896,3223590.0
2023-03-14,190.7762,190.887,185.045,187.7695,4853203.0
2023-03-15,184.9476,185.8623,179.7808,183.0502,3926282.0
2023-03-16,182.3204,184.6557,181.2792,184.0427,3897012.0
2023-03-17,182.7486,182.9383,179.265,179.664,7383864.0
2023-03-18,182.7486,182.9383,179.265,179.664,7383864.0
2023-03-19,182.7486,182.9383,179.265,179.664,7383864.0
2023-03-20,180.9484,185.1131,180.5105,184.7628,2840845.0
2023-03-21,185.9207,186.9619,184.0524,186.0083,3133912.0
2023-03-22,186.5532,186.8256,182.0382,182.1161,2348725.0
2023-03-23,181.8242,184.3114,180.5495,181.8825,2360130.0
2023-03-24,181.3668,183.1475,179.6251,183.0891,2332277.0
2023-03-25,181.3668,183.1475,179.6251,183.0891,2332277.0
2023-03-26,181.3668,183.1475,179.6251,183.0891,2332277.0
2023-03-27,183.5465,184.4854,182.3788,182.9237,2133141.0
2023-03-28,182.6902,184.5,182.3496,182.8556,2069760.0
2023-03-29,184.5487,184.5973,182.7048,183.9746,2684187.0
2023-03-30,184.5,185.3077,182.914,184.0233,1999467.0
2023-03-31,184.9963,186.2223,184.2276,185.9694,2702570.0
2023-04-01,184.9963,186.2223,184.2276,185.9694,2702570.0
2023-04-02,184.9963,186.2223,184.2276,185.9694,2702570.0
2023-04-03,185.4342,188.6744,184.8406,188.0711,2873741.0
2023-04-04,187.9155,188.0225,184.5682,185.7942,2499133.0
2023-04-05,185.1617,185.8623,184.1789,184.3249,3030036.0
2023-04-06,184.5,186.9327,183.9162,185.3271,2782289.0
2023-04-07,184.5,186.9327,183.9162,185.3271,2782289.0
2023-04-08,184.5,186.9327,183.9162,185.3271,2782289.0
2023-04-09,184.5,186.9327,183.9162,185.3271,2782289.0
2023-04-10,185.5996,187.4095,185.1909,186.5143,2540349.0
2023-04-11,187.6819,187.9544,186.6505,187.0105,2435597.0
2023-04-12,188.2463,189.6183,187.1467,188.0225,3656911.0
2023-04-13,188.0419,191.1265,187.4095,190.6205,3360733.0
2023-04-14,190.3578,192.4012,189.988,191.253,1964058.0
2023-04-15,190.3578,192.4012,189.988,191.253,1964058.0
2023-04-16,190.3578,192.4012,189.988,191.253,1964058.0
2023-04-17,191.866,192.732,191.4379,192.5277,1682747.0
2023-04-18,193.3645,194.0943,190.9319,191.6228,2399951.0
2023-04-19,192.9072,193.3061,191.905,192.4791,1864129.0
2023-04-20,192.1774,192.4304,190.7178,191.4476,1947074.0
2023-04-21,191.7785,192.0315,190.134,190.7957,1970694.0
2023-04-22,191.7785,192.0315,190.134,190.7957,1970694.0
2023-04-23,191.7785,192.0315,190.134,190.7957,1970694.0
2023-04-24,191.8952,192.7418,190.9806,191.4768,1605640.0
2023-04-25,193.1699,193.5494,190.5816,190.6789,2244307.0
2023-04-26,188.655,189.2291,185.0547,185.7553,3579352.0
2023-04-27,190.6595,193.491,188.3533,193.2575,3862369.0
2023-04-28,193.637,195.3982,193.1407,194.4543,2851573.0
2023-04-29,193.637,195.3982,193.1407,194.4543,2851573.0
2023-04-30,193.637,195.3982,193.1407,194.4543,2851573.0
2023-05-01,194.61,196.707,194.5711,195.0771,2224861.0
2023-05-02,194.2792,194.2792,191.078,192.9169,2588338.0
2023-05-03,194.4641,195.2036,192.3818,192.625,2775285.0
2023-05-04,192.8731,193.637,189.6767,190.9319,2304847.0
2023-05-05,192.0217,193.238,191.4768,193.0726,2088101.0
2023-05-06,192.0217,193.238,191.4768,193.0726,2088101.0
2023-05-07,192.0217,193.238,191.4768,193.0726,2088101.0
2023-05-08,194.3668,194.5906,190.6857,191.6422,1494474.0
2023-05-09,190.6789,192.9413,189.7059,191.8174,2237665.0
2023-05-10,192.1677,193.384,189.0831,192.0217,2158477.0
2023-05-11,191.6499,192.0021,188.9796,189.7425,2870794.0
2023-05-12,190.6816,191.0826,188.4905,189.3904,2102037.0
2023-05-13,190.6816,191.0826,188.4905,189.3904,2102037.0
2023-05-14,190.6816,191.0826,188.4905,189.3904,2102037.0
2023-05-15,189.273,191.2049,188.4416,190.0653,1565880.0
2023-05-16,189.723,189.723,187.1211,187.4243,2050805.0
2023-05-17,188.8133,192.1348,188.3291,191.738,2420950.0
2023-05-18,191.1804,194.0562,190.6327,193.9193,2438035.0
2023-05-19,195.142,195.8854,192.7553,193.0389,2669524.0
2023-05-20,195.142,195.8854,192.7553,193.0389,2669524.0
2023-05-21,195.142,195.8854,192.7553,193.0389,2669524.0
2023-05-22,192.7455,194.0758,190.9555,192.6281,1763744.0
2023-05-23,192.8922,193.2541,190.6327,190.7109,2159034.0
2023-05-24,190.6718,190.9359,186.72,187.6689,1744508.0
2023-05-25,187.6786,188.3438,185.8397,188.0699,2421623.0
2023-05-26,188.5688,190.0702,187.9476,189.5176,1972053.0
2023-05-27,188.5688,190.0702,187.9476,189.5176,1972053.0
2023-05-28,188.5688,190.0702,187.9476,189.5176,1972053.0
2023-05-29,188.5688,190.0702,187.9476,189.5176,1972053.0
2023-05-30,189.3708,190.5251,186.2603,190.3001,2256597.0
2023-05-31,189.6154,189.8012,186.2016,187.4145,3655780.0
2023-06-01,187.6591,190.0556,186.3092,189.6252,1908989.0
2023-06-02,192.1586,195.2006,191.6108,194.5062,2740769.0
2023-06-03,192.1586,195.2006,191.6108,194.5062,2740769.0
2023-06-04,192.1586,195.2006,191.6108,194.5062,2740769.0
2023-06-05,194.379,194.7703,191.7663,192.8726,1662658.0
2023-06-06,193.2443,193.7725,191.0924,192.051,2294495.0
2023-06-07,192.6574,194.3594,189.9871,194.0562,2555467.0
2023-06-08,193.5476,194.4083,192.7528,193.8214,1626605.0
2023-06-09,193.3128,194.4181,191.8064,193.5671,1760237.0
2023-06-10,193.3128,194.4181,191.8064,193.5671,1760237.0
2023-06-11,193.3128,194.4181,191.8064,193.5671,1760237.0
2023-06-12,193.8801,194.6069,192.3298,194.1638,1680776.0
2023-06-13,194.1638,196.8831,193.4351,196.7168,1987889.0
2023-06-14,197.5873,198.3797,194.3203,196.1397,2656842.0
2023-06-15,196.8537,199.6415,196.0468,199.2796,2467702.0
2023-06-16,200.5218,201.5146,198.0373,198.5362,5005821.0
2023-06-17,200.5218,201.5146,198.0373,198.5362,5005821.0
2023-06-18,200.5218,201.5146,198.0373,198.5362,5005821.0
2023-06-19,200.5218,201.5146,198.0373,198.5362,5005821.0
2023-06-20,198.2231,198.5362,194.6822,196.0223,2085168.0
2023-06-21,194.9365,198.3503,193.7823,197.3917,2553482.0
2023-06-22,197.5482,197.8563,195.2691,196.2668,1616945.0
2023-06-23,194.78,196.2766,194.3056,195.7191,3322857.0
2023-06-24,194.78,196.2766,194.3056,195.7191,3322857.0
2023-06-25,194.78,196.2766,194.3056,195.7191,3322857.0
2023-06-26,195.9245,198.6242,195.093,198.1547,2131606.0
2023-06-27,198.1351,199.6121,198.0275,198.8981,2358820.0
2023-06-28,198.9763,199.4654,197.5873,198.0764,1972042.0
2023-06-29,197.9982,202.1162,197.333,201.9597,2544081.0
2023-06-30,203.1335,203.9356,202.2923,202.9672,3009911.0
2023-07-01,203.1335,203.9356,202.2923,202.9672,3009911.0
2023-07-02,203.1335,203.9356,202.2923,202.9672,3009911.0
2023-07-03,202.2727,204.0823,200.5609,203.7497,1215113.0
2023-07-04,202.2727,204.0823,200.5609,203.7497,1215113.0
2023-07-05,202.8694,203.784,201.4511,201.9206,2336660.0
2023-07-06,200.4925,200.5707,197.6656,199.5534,2102512.0
2023-07-07,198.4481,201.2261,197.7438,198.8198,2253783.0
2023-07-08,198.4481,201.2261,197.7438,198.8198,2253783.0
2023-07-09,198.4481,201.2261,197.7438,198.8198,2253783.0
2023-07-10,199.7491,203.4367,199.1671,203.202,3102208.0
2023-07-11,203.8867,204.9528,202.9085,204.1703,2801495.0
2023-07-12,205.7902,206.2636,203.7986,203.9649,2967190.0
2023-07-13,203.1335,204.6398,202.664,204.1508,2324260.0
2023-07-14,203.3682,203.3682,201.0109,201.6369,2161287.0
2023-07-15,203.3682,203.3682,201.0109,201.6369,2161287.0
2023-07-16,203.3682,203.3682,201.0109,201.6369,2161287.0
2023-07-17,201.0794,204.2681,200.7761,203.6226,2150723.0
2023-07-18,202.1847,202.6345,199.4947,200.7663,3668886.0
2023-07-19,199.3969,201.5587,199.3774,200.6881,2505953.0
2023-07-20,201.6467,204.6692,201.0931,203.4171,2532700.0
2023-07-21,203.7595,205.7941,203.2411,204.0432,7529639.0
2023-07-22,203.7595,205.7941,203.2411,204.0432,7529639.0
2023-07-23,203.7595,205.7941,203.2411,204.0432,7529639.0
2023-07-24,204.1116,205.5691,203.6617,204.7474,1846799.0
2023-07-25,203.603,205.5446,202.7422,205.0996,1968377.0
2023-07-26,204.2192,204.8257,202.664,203.7106,3293054.0
2023-07-27,199.26,199.661,191.3761,192.1195,6595540.0
2023-07-28,193.3422,193.8801,190.75,190.9261,3936174.0
2023-07-29,193.3422,193.8801,190.75,190.9261,3936174.0
2023-07-30,193.3422,193.8801,190.75,190.9261,3936174.0
2023-07-31,190.8576,191.2342,189.1948,189.8893,3447783.0
2023-08-01,189.1263,190.5446,188.7448,189.2535,3976944.0
2023-08-02,189.6643,191.0337,188.1971,188.6861,2997973.0
2023-08-03,188.5688,188.6861,186.2994,186.3483,2509410.0
2023-08-04,187.082,187.6297,184.6855,185.0767,2408676.0
2023-08-05,187.082,187.6297,184.6855,185.0767,2408676.0
2023-08-06,187.082,187.6297,184.6855,185.0767,2408676.0
2023-08-07,185.9571,186.5,184.4801,185.4582,2842650.0
2023-08-08,184.4801,184.4801,182.4944,183.5508,3261703.0
2023-08-09,182.9639,186.1136,182.915,185.1061,3224678.0
2023-08-10,185.116,187.4751,184.9586,185.6274,2811662.0
2023-08-11,185.0963,188.2779,185.0963,187.5255,2700032.0
2023-08-12,185.0963,188.2779,185.0963,187.5255,2700032.0
2023-08-13,185.0963,188.2779,185.0963,187.5255,2700032.0
2023-08-14,187.8009,188.6467,186.0405,186.3847,2444190.0
2023-08-15,184.8799,185.313,183.4833,184.7029,2251989.0
2023-08-16,184.5554,185.3913,183.3358,183.4145,2241316.0
2023-08-17,184.3685,185.111,182.9129,182.9129,2481131.0
2023-08-18,182.1359,184.4619,182.0179,183.503,2053767.0
2023-08-19,182.1359,184.4619,182.0179,183.503,2053767.0
2023-08-20,182.1359,184.4619,182.0179,183.503,2053767.0
2023-08-21,182.9424,184.2111,182.3621,183.8669,1930803.0
2023-08-22,184.2603,184.4029,182.49,182.9424,1713108.0
2023-08-23,183.4243,184.4767,183.0801,183.9948,1899304.0
2023-08-24,183.8571,185.6766,182.0572,182.1064,2391471.0
2023-08-25,182.5588,184.0844,181.5311,183.2276,1943869.0
2023-08-26,182.5588,184.0844,181.5311,183.2276,1943869.0
2023-08-27,182.5588,184.0844,181.5311,183.2276,1943869.0
2023-08-28,185.3323,186.5076,184.0341,184.7816,1941139.0
2023-08-29,184.7816,186.6896,184.2603,186.3945,2180494.0
2023-08-30,186.3945,187.5551,184.6145,185.4503,2206947.0
2023-08-31,185.3422,186.2765,184.8209,184.8406,2598517.0
2023-09-01,185.9028,186.365,184.4472,185.2831,1595824.0
2023-09-02,185.9028,186.365,184.4472,185.2831,1595824.0
2023-09-03,185.9028,186.365,184.4472,185.2831,1595824.0
2023-09-04,185.9028,186.365,184.4472,185.2831,1595824.0
2023-09-05,185.47,185.6864,182.5588,182.6375,2229187.0
2023-09-06,181.9884,182.7654,180.6016,181.4671,2228925.0
