,CAC US Equity,CAC US Equity,CAC US Equity,CAC US Equity,CAC US Equity
2022-05-31,39.9091,40.2727,39.4909,40.2364,48435.0
2022-06-01,40.2,40.4546,39.1781,40.2182,31521.0
2022-06-02,40.3727,40.3727,39.8,40.3546,26271.0
2022-06-03,40.2727,40.2727,39.4637,39.6546,24162.0
2022-06-04,40.2727,40.2727,39.4637,39.6546,24162.0
2022-06-05,40.2727,40.2727,39.4637,39.6546,24162.0
2022-06-06,39.9091,40.4818,39.9091,40.4273,26436.0
2022-06-07,40.1091,41.2,39.8818,41.1273,58295.0
2022-06-08,40.7637,41.5546,40.4364,41.5,55135.0
2022-06-09,41.2637,42.2455,40.9364,41.0637,57881.0
2022-06-10,40.6818,41.1818,40.0974,40.4182,55479.0
2022-06-11,40.6818,41.1818,40.0974,40.4182,55479.0
2022-06-12,40.6818,41.1818,40.0974,40.4182,55479.0
2022-06-13,40.8909,40.8909,39.6728,40.1,51067.0
2022-06-14,40.0727,40.6455,40.0546,40.4637,39212.0
2022-06-15,40.6364,41.3091,40.6364,40.9818,54372.0
2022-06-16,40.6364,40.6682,40.0455,40.1727,42327.0
2022-06-17,40.3273,40.8909,40.2455,40.4091,81010.0
2022-06-18,40.3273,40.8909,40.2455,40.4091,81010.0
2022-06-19,40.3273,40.8909,40.2455,40.4091,81010.0
2022-06-20,40.3273,40.8909,40.2455,40.4091,81010.0
2022-06-21,40.5364,41.0773,40.2406,40.8546,32656.0
2022-06-22,40.6091,41.2637,40.6091,41.0182,31292.0
2022-06-23,41.0182,41.3182,40.3546,40.5364,28807.0
2022-06-24,40.5364,41.0364,40.0727,40.1182,190720.0
2022-06-25,40.5364,41.0364,40.0727,40.1182,190720.0
2022-06-26,40.5364,41.0364,40.0727,40.1182,190720.0
2022-06-27,40.4,40.7273,40.0909,40.4364,41478.0
2022-06-28,40.4364,40.8909,39.7637,39.8727,24623.0
2022-06-29,40.1818,40.4091,39.4364,39.5637,25553.0
2022-06-30,39.1727,40.0455,39.1091,40.0455,39776.0
2022-07-01,39.7727,40.7364,39.6727,40.7,27282.0
2022-07-02,39.7727,40.7364,39.6727,40.7,27282.0
2022-07-03,39.7727,40.7364,39.6727,40.7,27282.0
2022-07-04,39.7727,40.7364,39.6727,40.7,27282.0
2022-07-05,40.5182,41.2546,39.9091,40.7818,93791.0
2022-07-06,40.5455,40.9818,39.9113,40.8091,21741.0
2022-07-07,41.1091,41.8182,41.1091,41.1909,36424.0
2022-07-08,41.2909,41.4273,40.6455,41.2182,28849.0
2022-07-09,41.2909,41.4273,40.6455,41.2182,28849.0
2022-07-10,41.2909,41.4273,40.6455,41.2182,28849.0
2022-07-11,41.1637,41.4455,40.8106,41.0909,31138.0
2022-07-12,40.8182,41.2818,40.5909,40.7909,31087.0
2022-07-13,40.5546,40.5546,39.6,39.9091,21483.0
2022-07-14,39.5788,39.6064,38.5146,39.1843,30105.0
2022-07-15,39.7807,40.4871,39.2709,40.2853,32216.0
2022-07-16,39.7807,40.4871,39.2709,40.2853,32216.0
2022-07-17,39.7807,40.4871,39.2709,40.2853,32216.0
2022-07-18,40.533,41.3495,40.1201,40.4045,22842.0
2022-07-19,40.6064,41.1752,40.0885,40.9275,23466.0
2022-07-20,40.7899,41.1018,40.7439,41.0101,17861.0
2022-07-21,40.8541,41.4229,40.6706,41.1569,18681.0
2022-07-22,41.2303,41.6202,40.9825,41.2761,25636.0
2022-07-23,41.2303,41.6202,40.9825,41.2761,25636.0
2022-07-24,41.2303,41.6202,40.9825,41.2761,25636.0
2022-07-25,41.5514,42.2028,41.5514,42.1936,25598.0
2022-07-26,42.1936,42.1936,41.3954,41.3954,22613.0
2022-07-27,41.6982,42.4321,41.5605,42.0927,26276.0
2022-07-28,41.955,41.9734,41.4321,41.6064,19182.0
2022-07-29,41.8633,42.111,41.5697,41.9275,39856.0
2022-07-30,41.8633,42.111,41.5697,41.9275,39856.0
2022-07-31,41.8633,42.111,41.5697,41.9275,39856.0
2022-08-01,41.7165,42.1706,41.4229,41.8725,24865.0
2022-08-02,41.4871,41.6547,41.1936,41.1936,11960.0
2022-08-03,41.1385,41.8174,40.8908,41.4321,20907.0
2022-08-04,39.8908,40.9642,39.6339,40.5789,26621.0
2022-08-05,40.4779,41.9367,40.4779,41.4504,76661.0
2022-08-06,40.4779,41.9367,40.4779,41.4504,76661.0
2022-08-07,40.4779,41.9367,40.4779,41.4504,76661.0
2022-08-08,41.8266,42.0743,41.2119,41.6156,32435.0
2022-08-09,41.689,42.0101,41.2486,42.0101,23135.0
2022-08-10,42.2211,42.5422,41.9275,42.1477,34312.0
2022-08-11,42.478,43.4964,42.2945,43.4046,40001.0
2022-08-12,43.4505,44.4413,43.212,44.0377,32348.0
2022-08-13,43.4505,44.4413,43.212,44.0377,32348.0
2022-08-14,43.4505,44.4413,43.212,44.0377,32348.0
2022-08-15,43.8175,44.4322,43.5789,44.2762,30090.0
2022-08-16,44.2578,45.0469,41.9,44.9643,28699.0
2022-08-17,44.9001,44.9001,43.9826,44.3955,35687.0
2022-08-18,44.6432,44.9092,43.9093,44.6523,30492.0
2022-08-19,44.6248,44.7991,42.4872,44.5056,64742.0
2022-08-20,44.6248,44.7991,42.4872,44.5056,64742.0
2022-08-21,44.6248,44.7991,42.4872,44.5056,64742.0
2022-08-22,44.1019,44.3771,43.1844,43.4688,36143.0
2022-08-23,43.2853,43.7808,42.7991,42.8266,35168.0
2022-08-24,42.8817,42.9367,42.3312,42.634,25576.0
2022-08-25,42.689,43.2486,42.478,43.1569,28892.0
2022-08-26,42.9642,43.3037,42.3862,42.5239,27821.0
2022-08-27,42.9642,43.3037,42.3862,42.5239,27821.0
2022-08-28,42.9642,43.3037,42.3862,42.5239,27821.0
2022-08-29,42.1018,42.6615,41.8358,42.0376,21536.0
2022-08-30,42.0651,42.2945,41.5284,41.9183,28570.0
2022-08-31,42.0284,42.0284,41.4703,41.4963,40364.0
2022-09-01,41.5147,41.7716,41.0284,41.4963,26942.0
2022-09-02,41.5972,41.9826,40.9183,41.2303,20666.0
2022-09-03,41.5972,41.9826,40.9183,41.2303,20666.0
2022-09-04,41.5972,41.9826,40.9183,41.2303,20666.0
2022-09-05,41.5972,41.9826,40.9183,41.2303,20666.0
2022-09-06,40.9091,41.2302,40.4137,40.8082,18911.0
2022-09-07,40.8174,41.5881,40.1063,41.5881,23655.0
2022-09-08,41.3312,41.8908,41.0835,41.3587,17528.0
2022-09-09,41.8358,41.9367,41.5147,41.7807,20570.0
2022-09-10,41.8358,41.9367,41.5147,41.7807,20570.0
2022-09-11,41.8358,41.9367,41.5147,41.7807,20570.0
2022-09-12,42.0569,42.0569,41.6798,41.9367,13197.0
2022-09-13,41.6156,41.7349,41.0926,41.2394,35555.0
2022-09-14,41.2027,41.6523,41.2027,41.6523,19753.0
2022-09-15,41.744,42.2211,41.5055,41.7257,22971.0
2022-09-16,41.4963,41.7012,41.1737,41.4688,79735.0
2022-09-17,41.4963,41.7012,41.1737,41.4688,79735.0
2022-09-18,41.4963,41.7012,41.1737,41.4688,79735.0
2022-09-19,41.1202,42.0376,41.1202,41.8908,54097.0
2022-09-20,41.6798,41.9917,41.3495,41.478,33450.0
2022-09-21,41.8174,41.8908,41.1752,41.1752,64002.0
2022-09-22,41.3403,41.3403,40.2761,40.4504,25782.0
2022-09-23,40.1752,40.4779,39.9091,40.2945,35772.0
2022-09-24,40.1752,40.4779,39.9091,40.2945,35772.0
2022-09-25,40.1752,40.4779,39.9091,40.2945,35772.0
2022-09-26,40.111,40.8633,40.111,40.5697,36527.0
2022-09-27,40.6798,40.8174,39.9733,39.9825,32555.0
2022-09-28,39.9091,40.6798,39.9091,40.377,40358.0
2022-09-29,40.0559,40.0834,39.6339,39.8082,33918.0
2022-09-30,40.0651,40.2761,39.0375,39.0834,31365.0
2022-10-01,40.0651,40.2761,39.0375,39.0834,31365.0
2022-10-02,40.0651,40.2761,39.0375,39.0834,31365.0
2022-10-03,39.3311,39.7394,39.3128,39.5054,31178.0
2022-10-04,39.744,40.2669,39.5972,40.2119,42523.0
2022-10-05,39.8266,40.111,39.322,39.5421,23426.0
2022-10-06,39.5421,39.5421,38.7623,38.8632,23588.0
2022-10-07,38.5238,38.5238,37.2485,37.4504,23418.0
2022-10-08,38.5238,38.5238,37.2485,37.4504,23418.0
2022-10-09,38.5238,38.5238,37.2485,37.4504,23418.0
2022-10-10,37.4357,38.1751,37.3494,37.9366,32265.0
2022-10-11,37.1201,38.4137,37.1201,38.2669,29791.0
2022-10-12,37.8632,38.5696,37.8632,38.4045,24149.0
2022-10-13,38.1729,40.1645,37.9414,40.1552,42944.0
2022-10-14,40.4609,40.711,39.8727,40.146,29378.0
2022-10-15,40.4609,40.711,39.8727,40.146,29378.0
2022-10-16,40.4609,40.711,39.8727,40.146,29378.0
2022-10-17,40.5258,41.0908,40.3683,40.8129,24418.0
2022-10-18,41.2483,41.6651,40.2895,40.5165,25245.0
2022-10-19,40.2293,40.6276,39.9839,40.4887,26467.0
2022-10-20,40.3868,40.4331,38.8121,39.1641,25074.0
2022-10-21,39.4327,40.1552,39.4327,39.9422,26918.0
2022-10-22,39.4327,40.1552,39.4327,39.9422,26918.0
2022-10-23,39.4327,40.1552,39.4327,39.9422,26918.0
2022-10-24,40.0255,40.6832,40.0255,40.6276,30517.0
2022-10-25,40.4516,40.7388,39.2011,39.5439,30322.0
2022-10-26,39.8866,39.8866,38.6639,38.9788,31534.0
2022-10-27,39.1085,40.5153,39.1085,39.2382,33968.0
2022-10-28,39.2197,40.3868,39.2197,40.2201,35695.0
2022-10-29,39.2197,40.3868,39.2197,40.2201,35695.0
2022-10-30,39.2197,40.3868,39.2197,40.2201,35695.0
2022-10-31,40.2849,40.5906,39.7754,40.3127,36585.0
2022-11-01,40.3961,40.5627,39.7569,39.8403,20885.0
2022-11-02,39.8866,40.3034,39.266,39.5161,40063.0
2022-11-03,39.0622,39.2104,38.5157,39.0159,14044.0
2022-11-04,39.4373,40.2849,39.127,40.1923,23770.0
2022-11-05,39.4373,40.2849,39.127,40.1923,23770.0
2022-11-06,39.4373,40.2849,39.127,40.1923,23770.0
2022-11-07,40.4702,40.4702,39.8496,40.0719,17671.0
2022-11-08,40.1923,40.3868,39.8218,40.1089,15810.0
2022-11-09,40.0719,40.1182,39.4883,39.7477,17327.0
2022-11-10,40.6184,41.2112,40.6091,40.8222,65094.0
2022-11-11,41.1186,41.1186,39.7847,39.8588,38577.0
2022-11-12,41.1186,41.1186,39.7847,39.8588,38577.0
2022-11-13,41.1186,41.1186,39.7847,39.8588,38577.0
2022-11-14,39.7291,40.2664,39.3864,39.9237,34526.0
2022-11-15,40.2108,40.4239,39.4976,40.2386,51037.0
2022-11-16,40.3498,40.3498,39.8125,39.9237,46055.0
2022-11-17,39.6087,39.6087,39.1548,39.4976,32503.0
2022-11-18,40.0811,40.1784,39.2567,39.3308,52126.0
2022-11-19,40.0811,40.1784,39.2567,39.3308,52126.0
2022-11-20,40.0811,40.1784,39.2567,39.3308,52126.0
2022-11-21,39.4605,40.0997,39.4605,39.9978,41053.0
2022-11-22,40.146,40.4794,40.0997,40.2942,31733.0
2022-11-23,40.2201,40.2293,39.9237,39.9792,17031.0
2022-11-24,40.2201,40.2293,39.9237,39.9792,17031.0
2022-11-25,40.0719,40.5165,40.0719,40.5072,11315.0
2022-11-26,40.0719,40.5165,40.0719,40.5072,11315.0
2022-11-27,40.0719,40.5165,40.0719,40.5072,11315.0
2022-11-28,40.1923,40.359,39.3864,39.5531,19083.0
2022-11-29,39.6921,39.8496,39.5161,39.5624,19006.0
2022-11-30,39.7199,40.6276,38.8491,40.5535,111428.0
2022-12-01,40.6462,40.6462,39.5763,39.8218,44976.0
2022-12-02,39.6226,40.007,39.5253,40.007,31696.0
2022-12-03,39.6226,40.007,39.5253,40.007,31696.0
2022-12-04,39.6226,40.007,39.5253,40.007,31696.0
2022-12-05,39.7199,39.7199,38.4138,38.6361,31862.0
2022-12-06,38.7195,38.9974,38.3767,38.8491,39242.0
2022-12-07,38.9047,39.0807,38.5157,38.7009,19171.0
2022-12-08,38.8306,39.0437,38.5527,38.8584,21474.0
2022-12-09,38.8862,39.1039,38.5342,38.9974,19942.0
2022-12-10,38.8862,39.1039,38.5342,38.9974,19942.0
2022-12-11,38.8862,39.1039,38.5342,38.9974,19942.0
2022-12-12,38.8584,39.7384,38.7056,39.5531,31471.0
2022-12-13,40.0811,40.3312,38.8769,39.1826,67245.0
2022-12-14,39.09,39.2382,38.5527,38.7658,32172.0
2022-12-15,38.4416,38.511,37.7468,37.9414,29024.0
2022-12-16,37.4875,38.1544,37.3791,37.8673,106670.0
2022-12-17,37.4875,38.1544,37.3791,37.8673,106670.0
2022-12-18,37.4875,38.1544,37.3791,37.8673,106670.0
2022-12-19,37.8673,38.3212,37.7098,37.9321,31297.0
2022-12-20,37.5153,37.9784,37.4041,37.4041,54842.0
2022-12-21,37.8487,38.3582,37.5523,37.9969,115373.0
2022-12-22,38.0896,38.1637,37.4041,38.0988,48156.0
2022-12-23,38.0988,38.6268,37.9923,38.4601,17953.0
2022-12-24,38.0988,38.6268,37.9923,38.4601,17953.0
2022-12-25,38.0988,38.6268,37.9923,38.4601,17953.0
2022-12-26,38.0988,38.6268,37.9923,38.4601,17953.0
2022-12-27,38.7473,38.7473,37.9136,38.3119,50974.0
2022-12-28,38.1915,38.3767,38.0247,38.1637,26062.0
2022-12-29,38.2563,38.8214,38.2563,38.7009,24342.0
2022-12-30,38.6824,38.914,38.5064,38.6176,49639.0
2022-12-31,38.6824,38.914,38.5064,38.6176,49639.0
2023-01-01,38.6824,38.914,38.5064,38.6176,49639.0
2023-01-02,38.6824,38.914,38.5064,38.6176,49639.0
2023-01-03,38.738,38.9232,38.1359,38.7565,39995.0
2023-01-04,38.7658,39.266,38.6963,38.8677,26832.0
2023-01-05,38.5527,38.7102,38.2015,38.4138,20095.0
2023-01-06,38.7009,39.2197,38.7009,39.2011,37406.0
2023-01-07,38.7009,39.2197,38.7009,39.2011,37406.0
2023-01-08,38.7009,39.2197,38.7009,39.2011,37406.0
2023-01-09,39.2562,39.2562,38.3212,38.6454,29201.0
2023-01-10,38.6268,39.2289,38.4453,38.9788,21595.0
2023-01-11,39.1548,39.3588,38.8399,39.1085,26943.0
2023-01-12,39.3798,39.7634,39.2395,39.4828,19571.0
2023-01-13,38.7578,39.7915,38.7578,39.6137,26734.0
2023-01-14,38.7578,39.7915,38.7578,39.6137,26734.0
2023-01-15,38.7578,39.7915,38.7578,39.6137,26734.0
2023-01-16,38.7578,39.7915,38.7578,39.6137,26734.0
2023-01-17,39.6137,39.6699,39.174,39.2956,41860.0
2023-01-18,39.2582,39.2582,38.491,38.6033,42487.0
2023-01-19,38.4723,39.0992,38.2945,38.9682,30850.0
2023-01-20,39.1553,39.4921,38.7343,39.464,46780.0
2023-01-21,39.1553,39.4921,38.7343,39.464,46780.0
2023-01-22,39.1553,39.4921,38.7343,39.464,46780.0
2023-01-23,39.3798,39.5015,39.1085,39.3798,38023.0
2023-01-24,39.2489,39.4828,39.0524,39.1834,22575.0
2023-01-25,38.9307,39.2021,38.36,38.5846,39899.0
2023-01-26,39.0337,39.0337,38.0232,38.4723,36281.0
2023-01-27,38.6437,39.0617,38.4255,38.884,22653.0
2023-01-28,38.6437,39.0617,38.4255,38.884,22653.0
2023-01-29,38.6437,39.0617,38.4255,38.884,22653.0
2023-01-30,38.8278,39.1604,38.7951,38.8746,30449.0
2023-01-31,39.2021,40.1845,39.1553,39.5108,93452.0
2023-02-01,39.0617,39.1647,36.6853,37.3776,92850.0
2023-02-02,37.4338,38.4863,37.4338,38.2103,54048.0
2023-02-03,38.201,39.2114,38.201,39.0992,60265.0
2023-02-04,38.201,39.2114,38.201,39.0992,60265.0
2023-02-05,38.201,39.2114,38.201,39.0992,60265.0
2023-02-06,38.8278,39.2582,38.6314,39.0711,39339.0
2023-02-07,38.9869,39.2395,38.6875,39.043,30735.0
2023-02-08,38.9588,39.2208,38.6126,38.7343,26752.0
2023-02-09,38.7717,39.2676,38.5471,38.7998,40537.0
2023-02-10,38.7998,39.0383,38.6875,38.8465,39560.0
2023-02-11,38.7998,39.0383,38.6875,38.8465,39560.0
2023-02-12,38.7998,39.0383,38.6875,38.8465,39560.0
2023-02-13,38.7343,39.1366,38.6875,39.0617,44958.0
2023-02-14,38.8746,39.015,38.4583,38.6314,44714.0
2023-02-15,38.6454,39.1366,38.1168,39.0898,35776.0
2023-02-16,38.7623,39.1926,38.608,38.9682,31727.0
2023-02-17,39.0617,39.9038,38.9729,39.6231,41902.0
2023-02-18,39.0617,39.9038,38.9729,39.6231,41902.0
2023-02-19,39.0617,39.9038,38.9729,39.6231,41902.0
2023-02-20,39.0617,39.9038,38.9729,39.6231,41902.0
2023-02-21,39.4173,39.5857,39.0103,39.1553,43730.0
2023-02-22,39.2114,39.2629,38.7062,38.9962,37258.0
2023-02-23,39.1647,39.6044,39.0804,39.4453,29919.0
2023-02-24,39.1834,39.2395,38.622,38.8933,31926.0
2023-02-25,39.1834,39.2395,38.622,38.8933,31926.0
2023-02-26,39.1834,39.2395,38.622,38.8933,31926.0
2023-02-27,39.1647,39.4828,38.6688,38.7904,24811.0
2023-02-28,38.781,39.1155,38.3413,38.5004,96906.0
2023-03-01,38.4442,39.0992,38.3507,38.7156,31040.0
2023-03-02,38.5004,38.7058,38.1729,38.5565,27554.0
2023-03-03,38.3787,38.8185,38.3787,38.7156,23769.0
2023-03-04,38.3787,38.8185,38.3787,38.7156,23769.0
2023-03-05,38.3787,38.8185,38.3787,38.7156,23769.0
2023-03-06,38.6781,38.8746,37.9671,38.0981,46948.0
2023-03-07,37.9203,37.9203,37.3402,37.546,27237.0
2023-03-08,37.4525,37.8922,36.9803,37.7425,55461.0
2023-03-09,37.5554,37.5554,36.1613,36.283,53312.0
2023-03-10,36.0023,36.818,34.8047,35.7497,61743.0
2023-03-11,36.0023,36.818,34.8047,35.7497,61743.0
2023-03-12,36.0023,36.818,34.8047,35.7497,61743.0
2023-03-13,35.2164,35.5532,33.3264,34.0188,99890.0
2023-03-14,35.469,36.1567,33.3732,33.7194,94751.0
2023-03-15,32.4937,34.0562,32.3862,33.8785,68314.0
2023-03-16,33.42,35.628,33.2415,35.0854,53518.0
2023-03-17,34.9076,35.1789,33.7288,35.0386,152962.0
2023-03-18,34.9076,35.1789,33.7288,35.0386,152962.0
2023-03-19,34.9076,35.1789,33.7288,35.0386,152962.0
2023-03-20,35.3286,35.8807,34.9029,34.945,100045.0
2023-03-21,35.4783,36.4982,35.4783,36.2175,75455.0
2023-03-22,36.3859,36.5637,34.8047,34.8047,70285.0
2023-03-23,35.0667,35.0667,33.8317,34.1124,33938.0
2023-03-24,34.0656,35.207,33.71,35.1415,40263.0
2023-03-25,34.0656,35.207,33.71,35.1415,40263.0
2023-03-26,34.0656,35.207,33.71,35.1415,40263.0
2023-03-27,35.6093,35.7122,35.0947,35.1602,37990.0
2023-03-28,35.1228,35.4737,34.7766,35.3193,48232.0
2023-03-29,35.3567,35.3754,34.0937,34.4866,47337.0
2023-03-30,34.5147,35.4035,32.7651,33.1487,73396.0
2023-03-31,33.289,34.0094,32.9616,33.8597,100975.0
2023-04-01,33.289,34.0094,32.9616,33.8597,100975.0
2023-04-02,33.289,34.0094,32.9616,33.8597,100975.0
2023-04-03,33.8597,34.0983,33.2329,33.4294,85500.0
2023-04-04,33.2609,33.2609,32.2786,32.9803,43782.0
2023-04-05,32.6247,33.1206,32.5592,33.1019,44784.0
2023-04-06,32.9522,33.434,32.8025,32.8773,41883.0
2023-04-07,32.9522,33.434,32.8025,32.8773,41883.0
2023-04-08,32.9522,33.434,32.8025,32.8773,41883.0
2023-04-09,32.9522,33.434,32.8025,32.8773,41883.0
2023-04-10,32.8773,33.5134,32.5458,32.7464,48713.0
2023-04-11,32.6902,32.9428,32.4189,32.5405,31229.0
2023-04-12,32.5218,32.7183,32.0447,32.1663,35461.0
2023-04-13,32.2136,32.6493,32.1757,32.5167,28320.0
2023-04-14,32.8009,32.8672,31.5127,31.6643,35860.0
2023-04-15,32.8009,32.8672,31.5127,31.6643,35860.0
2023-04-16,32.8009,32.8672,31.5127,31.6643,35860.0
2023-04-17,31.6832,32.261,31.3896,32.0621,40790.0
2023-04-18,32.2136,32.2136,31.0729,31.2475,37458.0
2023-04-19,31.2759,32.2727,31.0202,31.9011,40859.0
2023-04-20,31.7116,32.3119,31.4559,31.7874,25907.0
2023-04-21,31.6453,31.8253,31.3801,31.6264,32508.0
2023-04-22,31.6453,31.8253,31.3801,31.6264,32508.0
2023-04-23,31.6453,31.8253,31.3801,31.6264,32508.0
2023-04-24,31.5695,32.0053,31.3233,31.5222,28051.0
2023-04-25,31.0865,31.3422,30.3666,30.594,36289.0
2023-04-26,30.3856,31.4628,29.4479,29.7415,41245.0
2023-04-27,29.732,30.3287,29.732,30.1582,39261.0
2023-04-28,30.2246,30.6792,30.0635,30.2624,56080.0
2023-04-29,30.2246,30.6792,30.0635,30.2624,56080.0
2023-04-30,30.2246,30.6792,30.0635,30.2624,56080.0
2023-05-01,30.3382,30.5845,29.8646,30.1393,49085.0
2023-05-02,29.6562,29.9025,28.5102,28.908,58386.0
2023-05-03,29.0216,29.9072,28.2828,28.3775,58568.0
2023-05-04,28.1029,28.406,26.7389,27.4493,75643.0
2023-05-05,28.0555,28.8369,27.6956,28.6806,50249.0
2023-05-06,28.0555,28.8369,27.6956,28.6806,50249.0
2023-05-07,28.0555,28.8369,27.6956,28.6806,50249.0
2023-05-08,29.0122,29.0785,27.6293,27.904,48107.0
2023-05-09,27.6577,28.0839,27.3641,28.046,31297.0
2023-05-10,28.387,28.387,27.8566,28.2828,38125.0
2023-05-11,27.885,28.6996,27.6861,28.0744,39384.0
2023-05-12,28.3491,28.3681,27.4304,27.6672,45969.0
2023-05-13,28.3491,28.3681,27.4304,27.6672,45969.0
2023-05-14,28.3491,28.3681,27.4304,27.6672,45969.0
2023-05-15,27.8377,28.5281,27.563,27.9513,56782.0
2023-05-16,28.1123,28.5338,27.904,28.0934,37374.0
2023-05-17,28.4154,29.9404,28.4154,29.9309,51234.0
2023-05-18,29.8646,30.2198,29.2963,29.8362,43157.0
2023-05-19,30.2814,30.2814,29.2584,29.3721,62212.0
2023-05-20,30.2814,30.2814,29.2584,29.3721,62212.0
2023-05-21,30.2814,30.2814,29.2584,29.3721,62212.0
2023-05-22,29.4952,30.0351,29.1069,29.9404,38411.0
2023-05-23,29.7604,30.9823,29.7604,30.1014,54582.0
2023-05-24,30.1014,30.1014,29.2584,29.3531,36964.0
2023-05-25,29.1732,29.4384,28.8133,29.1069,33510.0
2023-05-26,28.9553,30.3429,28.5954,29.571,57049.0
2023-05-27,28.9553,30.3429,28.5954,29.571,57049.0
2023-05-28,28.9553,30.3429,28.5954,29.571,57049.0
2023-05-29,28.9553,30.3429,28.5954,29.571,57049.0
2023-05-30,29.41,29.5994,28.9042,29.0311,37936.0
2023-05-31,28.7564,29.0264,27.7557,27.9513,65848.0
2023-06-01,28.2071,28.7848,27.6577,28.2449,58194.0
2023-06-02,28.6522,29.0122,27.724,27.9134,147259.0
2023-06-03,28.6522,29.0122,27.724,27.9134,147259.0
2023-06-04,28.6522,29.0122,27.724,27.9134,147259.0
2023-06-05,28.0081,28.1408,27.2788,27.5061,89004.0
2023-06-06,27.5914,30.1204,27.5914,29.893,76803.0
2023-06-07,30.2056,32.1472,30.2056,31.7969,62645.0
2023-06-08,31.7116,31.7116,30.7739,31.5885,53317.0
2023-06-09,31.4748,31.4748,30.594,30.7929,35554.0
2023-06-10,31.4748,31.4748,30.594,30.7929,35554.0
2023-06-11,31.4748,31.4748,30.594,30.7929,35554.0
2023-06-12,30.916,31.4748,30.5561,30.6981,42995.0
2023-06-13,30.6887,31.7353,30.594,31.6832,54523.0
2023-06-14,31.7779,31.9674,30.7455,30.8118,53440.0
2023-06-15,30.7455,31.4843,30.4708,31.4085,39929.0
2023-06-16,31.6643,31.7116,30.9349,31.1907,78447.0
2023-06-17,31.6643,31.7116,30.9349,31.1907,78447.0
2023-06-18,31.6643,31.7116,30.9349,31.1907,78447.0
2023-06-19,31.6643,31.7116,30.9349,31.1907,78447.0
2023-06-20,31.077,31.1007,30.6413,30.9349,46055.0
2023-06-21,30.8781,31.3517,30.6129,30.9444,51761.0
2023-06-22,30.897,30.897,30.0919,30.5182,55725.0
2023-06-23,30.234,31.6074,30.234,31.0486,438463.0
2023-06-24,30.234,31.6074,30.234,31.0486,438463.0
2023-06-25,30.234,31.6074,30.234,31.0486,438463.0
2023-06-26,31.0486,31.2096,30.0256,30.2246,72370.0
2023-06-27,30.3193,30.6034,29.7699,29.8267,59681.0
2023-06-28,29.7888,30.2151,29.1732,29.4763,52733.0
2023-06-29,29.6941,30.5655,29.3816,29.912,44158.0
2023-06-30,30.0446,30.1204,29.2774,29.3342,41296.0
2023-07-01,30.0446,30.1204,29.2774,29.3342,41296.0
2023-07-02,30.0446,30.1204,29.2774,29.3342,41296.0
2023-07-03,29.3153,30.0304,29.05,29.2395,32231.0
2023-07-04,29.3153,30.0304,29.05,29.2395,32231.0
2023-07-05,29.1921,29.7415,28.8606,28.8985,52570.0
2023-07-06,28.5291,28.6617,27.7903,27.9229,130895.0
2023-07-07,27.9797,28.8133,27.9797,28.3775,124439.0
2023-07-08,27.9797,28.8133,27.9797,28.3775,124439.0
2023-07-09,27.9797,28.8133,27.9797,28.3775,124439.0
2023-07-10,28.4154,29.2395,28.2449,28.3586,47336.0
2023-07-11,28.2734,28.8606,28.2355,28.7185,51361.0
2023-07-12,29.2111,29.5899,28.8985,29.0027,42245.0
2023-07-13,29.1179,29.7806,28.9162,29.0603,36835.0
2023-07-14,29.2236,29.2236,28.5033,28.7626,40148.0
2023-07-15,29.2236,29.2236,28.5033,28.7626,40148.0
2023-07-16,29.2236,29.2236,28.5033,28.7626,40148.0
2023-07-17,28.6665,29.4925,28.6665,29.4636,49518.0
2023-07-18,29.4925,30.7601,29.3484,30.7505,53361.0
2023-07-19,30.7889,31.8645,30.5488,31.8549,57300.0
2023-07-20,31.8453,32.0854,31.2883,32.0374,55012.0
2023-07-21,32.0566,32.0566,31.3459,31.6725,36231.0
2023-07-22,32.0566,32.0566,31.3459,31.6725,36231.0
2023-07-23,32.0566,32.0566,31.3459,31.6725,36231.0
2023-07-24,31.6917,32.9017,31.4804,32.7192,37470.0
2023-07-25,33.0362,33.1802,32.4315,32.6616,39927.0
2023-07-26,32.7192,34.179,32.7192,33.4587,50824.0
2023-07-27,33.5836,33.7276,33.0266,33.2858,48619.0
2023-07-28,33.4299,33.718,33.1322,33.5067,41909.0
2023-07-29,33.4299,33.718,33.1322,33.5067,41909.0
2023-07-30,33.4299,33.718,33.1322,33.5067,41909.0
2023-07-31,33.5932,34.1443,33.1514,33.209,61358.0
2023-08-01,33.1322,33.5346,32.3831,33.3819,37047.0
2023-08-02,33.1514,33.6796,32.8537,33.6124,38841.0
2023-08-03,33.5355,34.0445,33.3435,33.9005,55397.0
2023-08-04,33.9197,34.5439,33.8332,34.4671,28207.0
2023-08-05,33.9197,34.5439,33.8332,34.4671,28207.0
2023-08-06,33.9197,34.5439,33.8332,34.4671,28207.0
2023-08-07,34.6111,35.3794,34.3951,35.293,38728.0
2023-08-08,34.8608,35.1969,33.7612,34.9569,22233.0
2023-08-09,34.9665,35.0337,34.3999,34.7648,38647.0
2023-08-10,34.688,34.9905,34.5343,34.6976,24160.0
2023-08-11,34.6976,35.0337,34.5055,34.9473,25316.0
2023-08-12,34.6976,35.0337,34.5055,34.9473,25316.0
2023-08-13,34.6976,35.0337,34.5055,34.9473,25316.0
