,TILE US Equity,TILE US Equity,TILE US Equity,TILE US Equity,TILE US Equity
2021-05-26,15.3772,15.6146,15.2287,15.5751,356747.0
2021-05-27,15.7136,15.961,15.6058,15.9214,335117.0
2021-05-28,15.9016,16.337,15.6839,16.1688,607787.0
2021-05-29,15.9016,16.337,15.6839,16.1688,607787.0
2021-05-30,15.9016,16.337,15.6839,16.1688,607787.0
2021-05-31,15.9016,16.337,15.6839,16.1688,607787.0
2021-06-01,16.4063,16.4953,15.8917,16.3469,910055.0
2021-06-02,16.4359,16.4458,16.1787,16.4261,583269.0
2021-06-03,16.2874,16.4062,16.1488,16.3963,448739.0
2021-06-04,16.3963,16.5053,16.1389,16.4756,274840.0
2021-06-05,16.3963,16.5053,16.1389,16.4756,274840.0
2021-06-06,16.3963,16.5053,16.1389,16.4756,274840.0
2021-06-07,16.4558,16.7528,16.4458,16.6835,303995.0
2021-06-08,16.6736,16.8617,16.535,16.7825,711738.0
2021-06-09,16.7825,16.7825,16.4756,16.5152,527462.0
2021-06-10,16.6241,16.9409,16.0795,16.0993,541840.0
2021-06-11,16.1389,16.3369,16.0498,16.228,381390.0
2021-06-12,16.1389,16.3369,16.0498,16.228,381390.0
2021-06-13,16.1389,16.3369,16.0498,16.228,381390.0
2021-06-14,16.2082,16.2082,15.6736,15.7132,340464.0
2021-06-15,15.7429,15.9706,15.6934,15.8617,331667.0
2021-06-16,15.7528,15.9508,15.3864,15.634,360433.0
2021-06-17,15.634,15.6934,15.1191,15.2082,354686.0
2021-06-18,14.8518,15.1487,14.5052,14.5844,581164.0
2021-06-19,14.8518,15.1487,14.5052,14.5844,581164.0
2021-06-20,14.8518,15.1487,14.5052,14.5844,581164.0
2021-06-21,14.7924,15.1884,14.6339,15.0399,262005.0
2021-06-22,14.9904,14.9904,14.7329,14.8815,251194.0
2021-06-23,15.629,15.629,14.7726,14.8617,256612.0
2021-06-24,14.9508,15.3171,14.827,15.3171,275707.0
2021-06-25,15.4161,15.634,15.2973,15.3468,888253.0
2021-06-26,15.4161,15.634,15.2973,15.3468,888253.0
2021-06-27,15.4161,15.634,15.2973,15.3468,888253.0
2021-06-28,15.3864,15.3963,14.7626,15.0003,361629.0
2021-06-29,15.0993,15.1587,14.9013,14.9409,216678.0
2021-06-30,14.8617,15.1983,14.8023,15.1488,193884.0
2021-07-01,15.2973,15.6934,15.2379,15.4359,384588.0
2021-07-02,15.4656,15.5151,15.1092,15.3666,243349.0
2021-07-03,15.4656,15.5151,15.1092,15.3666,243349.0
2021-07-04,15.4656,15.5151,15.1092,15.3666,243349.0
2021-07-05,15.4656,15.5151,15.1092,15.3666,243349.0
2021-07-06,15.4359,15.4359,14.8617,15.1092,283442.0
2021-07-07,14.9805,15.327,14.6735,14.723,513318.0
2021-07-08,14.3864,14.7131,14.03,14.3666,261156.0
2021-07-09,14.6339,15.0795,14.5547,15.0102,254236.0
2021-07-10,14.6339,15.0795,14.5547,15.0102,254236.0
2021-07-11,14.6339,15.0795,14.5547,15.0102,254236.0
2021-07-12,14.3914,15.3864,14.3914,15.3171,263789.0
2021-07-13,15.2082,15.525,15.0795,15.2082,342699.0
2021-07-14,15.2874,15.5745,15.0894,15.129,192551.0
2021-07-15,14.9409,15.1092,14.5943,14.7329,152481.0
2021-07-16,14.8914,14.9607,14.1488,14.1488,180504.0
2021-07-17,14.8914,14.9607,14.1488,14.1488,180504.0
2021-07-18,14.8914,14.9607,14.1488,14.1488,180504.0
2021-07-19,13.7725,14.0003,13.4458,13.6834,245642.0
2021-07-20,13.7329,14.4458,13.624,14.2379,268438.0
2021-07-21,14.2775,14.6141,13.8121,14.5547,270720.0
2021-07-22,14.5448,14.5448,13.9409,13.9706,133734.0
2021-07-23,14.1191,14.1191,13.7626,13.931,140344.0
2021-07-24,14.1191,14.1191,13.7626,13.931,140344.0
2021-07-25,14.1191,14.1191,13.7626,13.931,140344.0
2021-07-26,13.9904,14.1488,13.8616,14.1092,160364.0
2021-07-27,13.8913,14.2577,13.8121,14.1785,225058.0
2021-07-28,14.2478,14.7428,14.0102,14.5448,270480.0
2021-07-29,14.7527,14.7726,14.5844,14.6537,186239.0
2021-07-30,14.5547,14.7131,14.1488,14.2775,171618.0
2021-07-31,14.5547,14.7131,14.1488,14.2775,171618.0
2021-08-01,14.5547,14.7131,14.1488,14.2775,171618.0
2021-08-02,14.3468,14.9607,14.2874,14.3864,301770.0
2021-08-03,14.4953,14.5745,14.0795,14.5448,365941.0
2021-08-04,14.327,14.5349,13.6042,13.6834,295775.0
2021-08-05,13.8319,14.0795,13.7131,14.0498,293477.0
2021-08-06,13.2676,14.3666,13.2676,14.2181,256937.0
2021-08-07,13.2676,14.3666,13.2676,14.2181,256937.0
2021-08-08,13.2676,14.3666,13.2676,14.2181,256937.0
2021-08-09,14.228,14.228,13.6042,13.624,234088.0
2021-08-10,13.4656,13.7626,12.9111,13.6141,239985.0
2021-08-11,13.7428,13.9012,13.5052,13.8715,249012.0
2021-08-12,13.931,13.931,13.6339,13.8319,141423.0
2021-08-13,13.8814,13.8814,13.2874,13.3468,169031.0
2021-08-14,13.8814,13.8814,13.2874,13.3468,169031.0
2021-08-15,13.8814,13.8814,13.2874,13.3468,169031.0
2021-08-16,13.0993,13.4755,12.9606,13.4359,312781.0
2021-08-17,13.3171,13.426,12.8715,13.0794,185373.0
2021-08-18,12.9606,13.426,12.9606,13.0894,203956.0
2021-08-19,12.9309,13.3121,12.7428,12.9408,168457.0
2021-08-20,12.8715,13.2874,12.8517,13.1686,289372.0
2021-08-21,12.8715,13.2874,12.8517,13.1686,289372.0
2021-08-22,12.8715,13.2874,12.8517,13.1686,289372.0
2021-08-23,13.2874,13.4656,13.1092,13.4359,187676.0
2021-08-24,13.5844,13.8319,13.3864,13.5844,140765.0
2021-08-25,13.8121,13.931,13.525,13.7428,263968.0
2021-08-26,13.7131,13.8121,13.624,13.7626,237344.0
2021-08-27,13.9508,14.5052,13.822,14.4656,284613.0
2021-08-28,13.9508,14.5052,13.822,14.4656,284613.0
2021-08-29,13.9508,14.5052,13.822,14.4656,284613.0
2021-08-30,14.624,14.6636,14.1884,14.2577,232292.0
2021-08-31,14.2973,14.3468,13.9607,14.2379,204861.0
2021-09-01,14.3072,14.525,14.0102,14.4062,243595.0
2021-09-02,14.4458,14.5251,14.2873,14.4557,327917.0
2021-09-03,14.4458,14.6341,14.3765,14.5845,217314.0
2021-09-04,14.4458,14.6341,14.3765,14.5845,217314.0
2021-09-05,14.4458,14.6341,14.3765,14.5845,217314.0
2021-09-06,14.4458,14.6341,14.3765,14.5845,217314.0
2021-09-07,14.5251,14.6935,14.426,14.6044,271282.0
2021-09-08,14.5647,14.7134,14.1932,14.3963,347546.0
2021-09-09,14.2378,14.3567,13.9901,14.1585,239749.0
2021-09-10,14.2279,14.3715,14.0693,14.0891,285246.0
2021-09-11,14.2279,14.3715,14.0693,14.0891,285246.0
2021-09-12,14.2279,14.3715,14.0693,14.0891,285246.0
2021-09-13,14.4062,14.4062,14.1486,14.3864,186517.0
2021-09-14,14.4359,14.4359,13.8811,14.0297,462931.0
2021-09-15,14.0495,14.2477,13.8216,14.1981,327692.0
2021-09-16,14.218,14.426,13.9802,14.3468,329421.0
2021-09-17,14.3864,14.5449,14.0792,14.3269,856596.0
2021-09-18,14.3864,14.5449,14.0792,14.3269,856596.0
2021-09-19,14.3864,14.5449,14.0792,14.3269,856596.0
2021-09-20,13.673,14.109,13.6235,13.9009,307152.0
2021-09-21,14.0792,14.1486,13.7622,13.9207,432831.0
2021-09-22,14.0991,14.4557,14.0693,14.3071,537428.0
2021-09-23,14.4161,14.7134,14.1486,14.4954,428087.0
2021-09-24,14.4161,14.6093,14.2774,14.426,593966.0
2021-09-25,14.4161,14.6093,14.2774,14.426,593966.0
2021-09-26,14.4161,14.6093,14.2774,14.426,593966.0
2021-09-27,14.5548,14.9809,14.5448,14.8818,668598.0
2021-09-28,14.8917,15.0403,14.7233,14.862,290219.0
2021-09-29,14.8719,15.1691,14.7827,15.1097,290888.0
2021-09-30,15.1691,15.288,14.9809,15.0106,400013.0
2021-10-01,15.07,15.5506,14.8719,15.4267,380917.0
2021-10-02,15.07,15.5506,14.8719,15.4267,380917.0
2021-10-03,15.07,15.5506,14.8719,15.4267,380917.0
2021-10-04,15.3871,15.5258,15.1097,15.4961,315098.0
2021-10-05,15.4168,15.7636,15.3475,15.7537,369972.0
2021-10-06,15.5952,15.5952,14.961,15.2187,260331.0
2021-10-07,15.3574,15.6863,15.3574,15.506,248040.0
2021-10-08,15.5654,15.6942,15.3971,15.5555,129886.0
2021-10-09,15.5654,15.6942,15.3971,15.5555,129886.0
2021-10-10,15.5654,15.6942,15.3971,15.5555,129886.0
2021-10-11,15.5357,15.7041,15.4465,15.4465,103046.0
2021-10-12,15.4168,15.7041,15.2385,15.4267,161070.0
2021-10-13,15.4366,15.4366,14.862,14.9412,178670.0
2021-10-14,15.1988,15.1988,14.8818,15.0899,144523.0
2021-10-15,15.4366,15.4366,14.961,14.9809,195771.0
2021-10-16,15.4366,15.4366,14.961,14.9809,195771.0
2021-10-17,15.4366,15.4366,14.961,14.9809,195771.0
2021-10-18,14.9412,15.0205,14.7926,14.8818,82547.0
2021-10-19,14.9412,14.961,14.6638,14.8818,151849.0
2021-10-20,15.0007,15.1196,14.8719,15.0403,103591.0
2021-10-21,14.7134,15.179,14.7134,14.9809,195216.0
2021-10-22,14.8521,15.1196,14.8124,14.8422,132279.0
2021-10-23,14.8521,15.1196,14.8124,14.8422,132279.0
2021-10-24,14.8521,15.1196,14.8124,14.8422,132279.0
2021-10-25,14.8719,15.3078,14.7629,15.2979,197932.0
2021-10-26,15.3078,15.5159,15.1394,15.1493,188056.0
2021-10-27,15.0403,15.1988,14.5647,14.5945,176500.0
2021-10-28,14.7034,14.8818,14.5153,14.7728,130583.0
2021-10-29,14.7034,14.8719,14.1882,14.2279,285103.0
2021-10-30,14.7034,14.8719,14.1882,14.2279,285103.0
2021-10-31,14.7034,14.8719,14.1882,14.2279,285103.0
2021-11-01,14.3765,14.9016,14.322,14.8223,287073.0
2021-11-02,14.8025,14.9214,14.535,14.6044,159578.0
2021-11-03,14.6044,15.2187,14.535,15.1295,235400.0
2021-11-04,15.1493,15.3376,14.6539,14.961,193466.0
2021-11-05,14.961,15.9122,14.8818,15.8429,223305.0
2021-11-06,14.961,15.9122,14.8818,15.8429,223305.0
2021-11-07,14.961,15.9122,14.8818,15.8429,223305.0
2021-11-08,16.3779,17.8641,16.2491,16.5265,456445.0
2021-11-09,16.4968,16.7049,16.1599,16.2986,212438.0
2021-11-10,16.2887,16.4869,15.9221,15.9518,242386.0
2021-11-11,16.1005,16.4373,15.9816,16.3184,150498.0
2021-11-12,16.2986,16.5265,16.15,16.4572,177315.0
2021-11-13,16.2986,16.5265,16.15,16.4572,177315.0
2021-11-14,16.2986,16.5265,16.15,16.4572,177315.0
2021-11-15,16.6157,17.0318,16.5265,16.6355,205426.0
2021-11-16,16.477,16.7346,16.477,16.586,218277.0
2021-11-17,16.5364,16.6157,16.2144,16.5562,297743.0
2021-11-18,16.5661,16.5661,15.833,15.9618,195585.0
2021-11-19,15.615,15.9023,15.5654,15.724,129642.0
2021-11-20,15.615,15.9023,15.5654,15.724,129642.0
2021-11-21,15.615,15.9023,15.5654,15.724,129642.0
2021-11-22,16.041,16.2689,15.7141,15.9915,188523.0
2021-11-23,15.932,16.477,15.8528,16.2689,175341.0
2021-11-24,16.1203,16.3581,16.0113,16.259,117758.0
2021-11-25,16.1203,16.3581,16.0113,16.259,117758.0
2021-11-26,15.615,15.6645,14.8719,15.1493,155355.0
2021-11-27,15.615,15.6645,14.8719,15.1493,155355.0
2021-11-28,15.615,15.6645,14.8719,15.1493,155355.0
2021-11-29,15.5555,15.5555,14.971,15.1394,185114.0
2021-11-30,14.9313,14.9511,14.0396,14.1288,373675.0
2021-12-01,14.7728,15.506,13.8018,13.8216,285133.0
2021-12-02,13.901,14.6942,13.8415,14.5256,264375.0
2021-12-03,14.6545,14.95,14.4463,14.8231,204669.0
2021-12-04,14.6545,14.95,14.4463,14.8231,204669.0
2021-12-05,14.6545,14.95,14.4463,14.8231,204669.0
2021-12-06,15.1007,15.4279,14.8925,15.18,371473.0
2021-12-07,15.3783,15.765,15.2891,15.5072,229024.0
2021-12-08,15.5072,15.8146,15.3783,15.7154,365088.0
2021-12-09,15.6064,15.8542,15.3585,15.3684,146397.0
2021-12-10,15.4675,15.7848,15.3882,15.6956,342147.0
2021-12-11,15.4675,15.7848,15.3882,15.6956,342147.0
2021-12-12,15.4675,15.7848,15.3882,15.6956,342147.0
2021-12-13,15.5369,15.5369,14.9916,15.1899,229099.0
2021-12-14,15.0709,15.3882,14.9321,15.1007,287976.0
2021-12-15,15.1701,15.2593,14.6347,15.2197,823397.0
2021-12-16,15.3585,15.6064,15.066,15.3287,553812.0
2021-12-17,15.299,15.7551,15.0809,15.4874,1774500.0
2021-12-18,15.299,15.7551,15.0809,15.4874,1774500.0
2021-12-19,15.299,15.7551,15.0809,15.4874,1774500.0
2021-12-20,15.2692,15.3783,14.0447,14.2976,354372.0
2021-12-21,14.5554,15.299,14.5554,15.2792,212823.0
2021-12-22,15.1899,15.7253,14.9916,15.6956,195790.0
2021-12-23,15.765,15.993,15.4666,15.6559,151768.0
2021-12-24,15.765,15.993,15.4666,15.6559,151768.0
2021-12-25,15.765,15.993,15.4666,15.6559,151768.0
2021-12-26,15.765,15.993,15.4666,15.6559,151768.0
2021-12-27,15.7055,16.0327,15.5667,16.003,148557.0
2021-12-28,16.0426,16.2211,15.8641,16.0228,147795.0
2021-12-29,16.0724,16.1269,15.8443,15.9038,135633.0
2021-12-30,15.9534,16.1814,15.765,15.765,156973.0
2021-12-31,15.7947,15.8691,15.646,15.8146,93301.0
2022-01-01,15.7947,15.8691,15.646,15.8146,93301.0
2022-01-02,15.7947,15.8691,15.646,15.8146,93301.0
2022-01-03,15.8542,16.469,15.8542,16.0922,152192.0
2022-01-04,16.1913,16.4095,16.0624,16.2707,204331.0
2022-01-05,16.2607,16.4491,15.8443,15.884,127757.0
2022-01-06,15.9831,16.0228,15.6262,15.6658,202834.0
2022-01-07,15.5766,15.5964,15.1304,15.1503,206108.0
2022-01-08,15.5766,15.5964,15.1304,15.1503,206108.0
2022-01-09,15.5766,15.5964,15.1304,15.1503,206108.0
2022-01-10,15.0908,15.2197,14.6743,14.8131,196061.0
2022-01-11,14.8925,15.1255,14.5355,14.952,204196.0
2022-01-12,14.6743,15.0412,14.3769,14.7437,202307.0
2022-01-13,14.9024,15.1998,14.8032,14.9916,154679.0
2022-01-14,14.7636,14.8726,14.5058,14.6842,236888.0
2022-01-15,14.7636,14.8726,14.5058,14.6842,236888.0
2022-01-16,14.7636,14.8726,14.5058,14.6842,236888.0
2022-01-17,14.7636,14.8726,14.5058,14.6842,236888.0
2022-01-18,14.8131,14.8131,14.0893,14.2182,189517.0
2022-01-19,14.3075,14.3372,13.9307,13.9307,199324.0
2022-01-20,14.0794,14.0975,13.2664,13.306,239877.0
2022-01-21,13.1474,13.6729,12.9989,13.078,251370.0
2022-01-22,13.1474,13.6729,12.9989,13.078,251370.0
2022-01-23,13.1474,13.6729,12.9989,13.078,251370.0
2022-01-24,12.8599,13.5936,12.7111,13.5738,253281.0
2022-01-25,13.2763,13.5936,12.8995,13.4052,156724.0
2022-01-26,13.6035,13.8514,12.8599,13.0086,189028.0
2022-01-27,13.1177,13.3147,12.6021,12.6517,190915.0
2022-01-28,12.6318,13.1722,12.2848,12.8698,211865.0
2022-01-29,12.6318,13.1722,12.2848,12.8698,211865.0
2022-01-30,12.6318,13.1722,12.2848,12.8698,211865.0
2022-01-31,12.6814,13.1573,12.1755,13.1474,185046.0
2022-02-01,13.1672,13.4151,12.9789,13.306,235590.0
2022-02-02,13.2267,13.4746,13.0383,13.1871,270776.0
2022-02-03,13.1077,13.3457,12.84,12.8797,179604.0
2022-02-04,12.7706,12.9937,12.3344,12.85,205735.0
2022-02-05,12.7706,12.9937,12.3344,12.85,205735.0
2022-02-06,12.7706,12.9937,12.3344,12.85,205735.0
2022-02-07,12.85,13.2168,12.8004,13.0978,157646.0
2022-02-08,13.0483,13.4696,12.9789,13.4349,160216.0
2022-02-09,13.5539,13.663,13.4151,13.6432,170564.0
2022-02-10,13.3755,13.6531,13.1375,13.2267,157416.0
2022-02-11,13.1871,13.4449,12.9888,13.0978,158835.0
2022-02-12,13.1871,13.4449,12.9888,13.0978,158835.0
2022-02-13,13.1871,13.4449,12.9888,13.0978,158835.0
2022-02-14,13.1573,13.43,13.0532,13.2961,173777.0
2022-02-15,13.4449,13.7621,13.4449,13.7126,121031.0
2022-02-16,13.6432,13.8415,13.078,13.8018,92117.0
2022-02-17,13.6531,13.7919,13.3556,13.6233,262806.0
2022-02-18,13.4845,13.7225,13.2961,13.4944,155773.0
2022-02-19,13.4845,13.7225,13.2961,13.4944,155773.0
2022-02-20,13.4845,13.7225,13.2961,13.4944,155773.0
2022-02-21,13.4845,13.7225,13.2961,13.4944,155773.0
2022-02-22,13.6134,13.6134,12.9689,13.0582,180478.0
2022-02-23,13.1276,13.3358,12.8698,12.8797,208652.0
2022-02-24,12.4633,12.9888,12.4038,12.9689,141744.0
2022-02-25,12.9888,13.3655,12.9789,13.1474,181074.0
2022-02-26,12.9888,13.3655,12.9789,13.1474,181074.0
2022-02-27,12.9888,13.3655,12.9789,13.1474,181074.0
2022-02-28,13.0978,13.2466,12.85,12.9392,270577.0
2022-03-01,13.7522,14.5851,13.3854,13.8712,592171.0
2022-03-02,13.9406,14.7338,13.9406,14.6049,307534.0
2022-03-03,14.7041,14.8726,14.5554,14.714,236130.0
2022-03-04,14.5454,14.5653,13.8266,13.9208,323025.0
2022-03-05,14.5454,14.5653,13.8266,13.9208,323025.0
2022-03-06,14.5454,14.5653,13.8266,13.9208,323025.0
2022-03-07,13.891,13.891,12.9789,12.9987,187694.0
2022-03-08,13.1375,13.2961,12.84,12.9689,176583.0
2022-03-09,13.2862,13.6729,13.2862,13.4151,146686.0
2022-03-10,13.197,13.197,12.7905,13.0483,149451.0
2022-03-11,13.1772,13.2267,12.7508,12.7905,154014.0
2022-03-12,13.1772,13.2267,12.7508,12.7905,154014.0
2022-03-13,13.1772,13.2267,12.7508,12.7905,154014.0
2022-03-14,12.8103,12.9293,12.493,12.6417,231992.0
2022-03-15,12.7706,13.0978,12.7706,13.0582,195278.0
2022-03-16,13.197,13.6729,13.1573,13.6035,228501.0
2022-03-17,13.6035,13.8613,13.5242,13.8018,156968.0
2022-03-18,13.7423,13.782,13.5172,13.7522,484155.0
2022-03-19,13.7423,13.782,13.5172,13.7522,484155.0
2022-03-20,13.7423,13.782,13.5172,13.7522,484155.0
2022-03-21,13.7423,13.8117,13.5093,13.7225,127723.0
2022-03-22,13.8018,13.8712,13.544,13.5738,108424.0
2022-03-23,13.4052,13.544,13.1177,13.1573,118238.0
2022-03-24,13.1871,13.2267,12.8896,13.2168,115477.0
2022-03-25,13.2664,13.4349,13.1375,13.1871,125425.0
2022-03-26,13.2664,13.4349,13.1375,13.1871,125425.0
2022-03-27,13.2664,13.4349,13.1375,13.1871,125425.0
2022-03-28,13.1077,13.2366,12.7805,12.9392,156260.0
2022-03-29,13.1573,13.6927,13.1573,13.6134,250207.0
2022-03-30,13.4647,13.8315,13.3606,13.4647,182333.0
2022-03-31,13.4746,13.6631,13.3952,13.4647,237790.0
2022-04-01,13.5639,13.8616,13.4399,13.7425,330871.0
2022-04-02,13.5639,13.8616,13.4399,13.7425,330871.0
2022-04-03,13.5639,13.8616,13.4399,13.7425,330871.0
2022-04-04,13.7425,13.9112,13.0678,13.1769,216062.0
2022-04-05,13.1273,13.1273,12.5717,12.7007,261663.0
2022-04-06,12.6411,12.919,12.5816,12.7304,280554.0
2022-04-07,12.6907,12.8495,12.2641,12.6907,234303.0
2022-04-08,12.7106,13.0083,12.6213,12.78,261441.0
2022-04-09,12.7106,13.0083,12.6213,12.78,261441.0
2022-04-10,12.7106,13.0083,12.6213,12.78,261441.0
2022-04-11,12.7304,13.0479,12.4228,12.4625,186662.0
2022-04-12,12.5915,12.8197,12.3831,12.403,161601.0
2022-04-13,12.5221,12.8991,12.403,12.7503,205906.0
2022-04-14,12.7999,12.9289,12.6213,12.6312,128739.0
2022-04-15,12.7999,12.9289,12.6213,12.6312,128739.0
2022-04-16,12.7999,12.9289,12.6213,12.6312,128739.0
2022-04-17,12.7999,12.9289,12.6213,12.6312,128739.0
2022-04-18,12.5419,12.8253,12.403,12.4923,104369.0
2022-04-19,12.5022,13.1372,12.5022,13.0479,140561.0
2022-04-20,13.1968,13.3555,13.0976,13.1174,82318.0
2022-04-21,13.2067,13.2762,12.8892,13.0182,113585.0
2022-04-22,12.919,13.0479,12.6808,12.7205,78587.0
2022-04-23,12.919,13.0479,12.6808,12.7205,78587.0
2022-04-24,12.919,13.0479,12.6808,12.7205,78587.0
2022-04-25,12.5518,12.8793,12.3186,12.8594,166624.0
2022-04-26,12.7602,12.7602,12.2641,12.2938,125985.0
2022-04-27,12.3534,12.6114,12.1202,12.2839,149194.0
2022-04-28,12.4328,12.8594,12.3236,12.7503,153664.0
2022-04-29,12.7304,12.8495,12.4724,12.5915,232345.0
2022-04-30,12.7304,12.8495,12.4724,12.5915,232345.0
2022-05-01,12.7304,12.8495,12.4724,12.5915,232345.0
2022-05-02,12.6808,12.8693,12.3236,12.6808,217905.0
2022-05-03,12.661,12.8297,12.4427,12.7304,220765.0
2022-05-04,12.7404,13.9112,12.7404,13.8913,266375.0
2022-05-05,13.7921,13.802,13.0479,13.425,287908.0
2022-05-06,13.5937,14.1791,12.7081,12.8793,468321.0
2022-05-07,13.5937,14.1791,12.7081,12.8793,468321.0
2022-05-08,13.5937,14.1791,12.7081,12.8793,468321.0
2022-05-09,12.6808,13.1372,12.4824,12.5518,246843.0
2022-05-10,12.7007,13.5937,12.6709,13.5738,528479.0
2022-05-11,13.7127,13.7127,12.9289,13.1075,292631.0
2022-05-12,12.9487,13.3258,12.9487,13.2464,266758.0
2022-05-13,13.3258,13.6583,13.1075,13.1571,246244.0
2022-05-14,13.3258,13.6583,13.1075,13.1571,246244.0
2022-05-15,13.3258,13.6583,13.1075,13.1571,246244.0
2022-05-16,13.1174,13.2464,12.7999,13.1174,154972.0
2022-05-17,13.3456,13.6631,13.1968,13.6631,186780.0
2022-05-18,13.7921,14.4966,13.4548,13.9211,438652.0
2022-05-19,13.7127,14.0154,13.4597,13.5341,293380.0
2022-05-20,13.4945,13.6036,12.919,13.2861,240061.0
2022-05-21,13.4945,13.6036,12.919,13.2861,240061.0
2022-05-22,13.4945,13.6036,12.919,13.2861,240061.0
2022-05-23,13.5044,13.8814,13.4052,13.4845,376496.0
2022-05-24,13.3655,13.6631,12.9586,13.4448,372631.0
2022-05-25,13.425,13.9608,13.425,13.7723,234119.0
2022-05-26,13.9211,14.2089,13.9013,14.0799,171093.0
2022-05-27,14.2089,14.5165,14.1593,14.5165,157069.0
2022-05-28,14.2089,14.5165,14.1593,14.5165,157069.0
2022-05-29,14.2089,14.5165,14.1593,14.5165,157069.0
2022-05-30,14.2089,14.5165,14.1593,14.5165,157069.0
2022-05-31,14.3379,14.4966,14.0898,14.2783,243993.0
2022-06-01,14.3577,14.3875,14.0898,14.0997,260816.0
2022-06-02,14.1692,14.4572,14.0034,14.4572,255124.0
2022-06-03,14.3182,14.3182,13.9309,14.0302,396011.0
2022-06-04,14.3182,14.3182,13.9309,14.0302,396011.0
2022-06-05,14.3182,14.3182,13.9309,14.0302,396011.0
2022-06-06,14.2089,14.8742,14.0501,14.7253,255885.0
2022-06-07,14.5068,14.8941,14.4075,14.8544,247026.0
2022-06-08,14.8544,14.9437,14.5366,14.6061,190267.0
2022-06-09,14.487,14.8941,14.4721,14.626,166035.0
2022-06-10,14.3082,14.5267,13.9508,13.9905,125101.0
2022-06-11,14.3082,14.5267,13.9508,13.9905,125101.0
2022-06-12,14.3082,14.5267,13.9508,13.9905,125101.0
2022-06-13,13.5635,13.6231,13.0522,13.2359,204566.0
2022-06-14,13.2657,13.4096,12.9976,13.2359,185311.0
2022-06-15,13.4146,13.494,13.0969,13.2458,330978.0
2022-06-16,12.9578,13.2905,12.0245,12.1635,313491.0
2022-06-17,12.2231,12.5795,11.9452,12.1734,477370.0
2022-06-18,12.2231,12.5795,11.9452,12.1734,477370.0
2022-06-19,12.2231,12.5795,11.9452,12.1734,477370.0
2022-06-20,12.2231,12.5795,11.9452,12.1734,477370.0
2022-06-21,12.3422,12.4573,12.094,12.1635,293923.0
2022-06-22,11.9748,12.2926,11.9351,12.0245,206654.0
2022-06-23,12.1337,12.1337,11.8656,12.0741,188361.0
2022-06-24,12.0443,12.5905,12.0443,12.4217,1230670.0
2022-06-25,12.0443,12.5905,12.0443,12.4217,1230670.0
2022-06-26,12.0443,12.5905,12.0443,12.4217,1230670.0
2022-06-27,12.5805,12.9678,12.4316,12.799,176711.0
2022-06-28,12.9181,13.1167,12.4514,12.4514,178308.0
2022-06-29,12.4415,12.4415,12.1834,12.2628,218396.0
2022-06-30,12.1039,12.4713,11.7862,12.4514,284038.0
2022-07-01,12.3323,12.7593,12.3323,12.6004,186044.0
2022-07-02,12.3323,12.7593,12.3323,12.6004,186044.0
2022-07-03,12.3323,12.7593,12.3323,12.6004,186044.0
2022-07-04,12.3323,12.7593,12.3323,12.6004,186044.0
2022-07-05,12.3224,12.7096,12.1039,12.66,261115.0
2022-07-06,12.6798,12.7295,12.1933,12.3522,119308.0
2022-07-07,12.4912,12.9082,12.4912,12.8188,141749.0
2022-07-08,12.8387,12.938,12.5507,12.6898,151315.0
2022-07-09,12.8387,12.938,12.5507,12.6898,151315.0
2022-07-10,12.8387,12.938,12.5507,12.6898,151315.0
2022-07-11,12.5408,12.9082,12.5408,12.6997,118978.0
2022-07-12,12.6898,13.0869,12.6103,12.799,204434.0
2022-07-13,12.6202,13.0869,12.511,12.7692,180062.0
2022-07-14,12.5408,12.8486,12.5011,12.8188,127948.0
2022-07-15,13.1167,13.3302,12.789,13.2359,195007.0
2022-07-16,13.1167,13.3302,12.789,13.2359,195007.0
2022-07-17,13.1167,13.3302,12.789,13.2359,195007.0
2022-07-18,13.4047,13.5635,13.1465,13.2359,129653.0
2022-07-19,13.3153,14.1295,13.3153,14.0401,224989.0
2022-07-20,13.8614,13.9806,13.5288,13.9011,305469.0
2022-07-21,13.7721,14.0401,13.6827,14.0401,119209.0
2022-07-22,14.0501,14.2785,13.9011,14.0501,164000.0
2022-07-23,14.0501,14.2785,13.9011,14.0501,164000.0
2022-07-24,14.0501,14.2785,13.9011,14.0501,164000.0
2022-07-25,14.06,14.3777,13.9508,14.1394,196789.0
2022-07-26,14.0501,14.199,13.9806,14.0203,193752.0
2022-07-27,14.0799,14.4671,14.06,14.2785,212328.0
2022-07-28,14.3579,14.3678,14.1394,14.2685,183886.0
2022-07-29,14.2288,14.5068,14.2288,14.3877,177064.0
2022-07-30,14.2288,14.5068,14.2288,14.3877,177064.0
2022-07-31,14.2288,14.5068,14.2288,14.3877,177064.0
2022-08-01,14.2288,14.5664,13.9508,14.4572,209103.0
2022-08-02,14.4274,14.5168,13.8723,14.0898,205823.0
2022-08-03,14.1295,14.5664,14.1295,14.487,189845.0
2022-08-04,14.5068,14.7451,14.4075,14.6657,192000.0
2022-08-05,13.9011,14.3678,12.9082,13.0075,370268.0
2022-08-06,13.9011,14.3678,12.9082,13.0075,370268.0
2022-08-07,13.9011,14.3678,12.9082,13.0075,370268.0
2022-08-08,12.9976,13.0969,12.4068,12.4564,543909.0
2022-08-09,12.4316,12.521,11.9252,12.094,330351.0
