,TRN US Equity,TRN US Equity,TRN US Equity,TRN US Equity,TRN US Equity
2022-05-22,22.4722,22.4722,21.7274,22.0217,655071.0
2022-05-23,22.463,22.5182,22.2377,22.4079,618935.0
2022-05-24,22.2699,22.2699,21.4332,21.8562,677310.0
2022-05-25,21.9757,22.2102,21.5619,21.9481,514711.0
2022-05-26,22.1136,22.4446,22.1136,22.3159,387638.0
2022-05-27,22.4079,22.9954,22.4079,22.9779,437096.0
2022-05-28,22.4079,22.9954,22.4079,22.9779,437096.0
2022-05-29,22.4079,22.9954,22.4079,22.9779,437096.0
2022-05-30,22.4079,22.9954,22.4079,22.9779,437096.0
2022-05-31,22.7665,22.9595,22.5366,22.8584,542274.0
2022-06-01,22.9687,23.0101,22.2332,22.5182,507430.0
2022-06-02,22.7021,23.3365,22.509,23.3181,796895.0
2022-06-03,23.0699,23.4101,22.9963,23.4101,693465.0
2022-06-04,23.0699,23.4101,22.9963,23.4101,693465.0
2022-06-05,23.0699,23.4101,22.9963,23.4101,693465.0
2022-06-06,24.0721,24.8215,23.9066,24.6238,1474147.0
2022-06-07,24.3296,24.7066,24.1549,24.7066,652246.0
2022-06-08,24.4215,24.5503,23.9848,24.21,614103.0
2022-06-09,24.21,24.21,23.4837,23.4928,635504.0
2022-06-10,23.0239,23.217,22.4998,22.5826,612409.0
2022-06-11,23.0239,23.217,22.4998,22.5826,612409.0
2022-06-12,23.0239,23.217,22.4998,22.5826,612409.0
2022-06-13,22.1044,22.2515,21.6079,21.9481,939654.0
2022-06-14,21.9573,22.1136,21.5803,21.8194,711259.0
2022-06-15,22.0676,22.2515,21.6723,22.0125,785000.0
2022-06-16,21.5803,21.6171,20.4264,20.5873,1150577.0
2022-06-17,20.7068,21.1665,20.4218,21.1206,13520455.0
2022-06-18,20.7068,21.1665,20.4218,21.1206,13520455.0
2022-06-19,20.7068,21.1665,20.4218,21.1206,13520455.0
2022-06-20,20.7068,21.1665,20.4218,21.1206,13520455.0
2022-06-21,21.4332,22.132,20.9551,21.9941,1119175.0
2022-06-22,21.5987,22.2148,21.5987,21.9481,649124.0
2022-06-23,21.8654,22.2975,21.5251,21.9205,691408.0
2022-06-24,22.1136,22.9412,22.1136,22.5366,1853772.0
2022-06-25,22.1136,22.9412,22.1136,22.5366,1853772.0
2022-06-26,22.1136,22.9412,22.1136,22.5366,1853772.0
2022-06-27,22.7481,23.2446,22.6009,22.9871,745640.0
2022-06-28,23.263,23.4202,22.3895,22.4354,767978.0
2022-06-29,22.4998,22.4998,21.7826,22.1228,748377.0
2022-06-30,21.801,22.3343,21.7274,22.2699,603856.0
2022-07-01,22.2975,22.6377,21.8929,22.4446,630538.0
2022-07-02,22.2975,22.6377,21.8929,22.4446,630538.0
2022-07-03,22.2975,22.6377,21.8929,22.4446,630538.0
2022-07-04,22.2975,22.6377,21.8929,22.4446,630538.0
2022-07-05,21.9757,22.1182,20.8815,21.2861,1136752.0
2022-07-06,21.1941,21.4148,20.1735,20.4126,707802.0
2022-07-07,20.7344,21.0746,20.716,20.9551,562645.0
2022-07-08,20.8815,21.1022,20.431,20.5965,436016.0
2022-07-09,20.8815,21.1022,20.431,20.5965,436016.0
2022-07-10,20.8815,21.1022,20.431,20.5965,436016.0
2022-07-11,20.3574,20.5183,20.1551,20.2746,574216.0
2022-07-12,20.2195,20.5965,20.1091,20.3022,546149.0
2022-07-13,20.008,20.2149,19.6954,20.054,495403.0
2022-07-14,19.5986,20.1097,19.4592,20.1097,533063.0
2022-07-15,20.5093,20.7045,20.0883,20.6487,453290.0
2022-07-16,20.5093,20.7045,20.0883,20.6487,453290.0
2022-07-17,20.5093,20.7045,20.0883,20.6487,453290.0
2022-07-18,20.9647,21.2342,20.7509,20.8439,482137.0
2022-07-19,21.2249,22.3029,21.2249,22.2564,648978.0
2022-07-20,22.2378,22.6839,22.0798,22.6653,624420.0
2022-07-21,22.4794,22.5816,21.9683,22.5166,583306.0
2022-07-22,22.6932,22.6932,21.8661,22.0984,584465.0
2022-07-23,22.6932,22.6932,21.8661,22.0984,584465.0
2022-07-24,22.6932,22.6932,21.8661,22.0984,584465.0
2022-07-25,22.2564,22.656,22.0097,22.6374,461281.0
2022-07-26,22.4144,22.7861,22.2285,22.34,392723.0
2022-07-27,22.5445,23.5388,22.3772,23.1671,1003119.0
2022-07-28,23.4645,23.734,23.2043,23.6782,772589.0
2022-07-29,23.7897,24.2451,23.6224,24.115,760491.0
2022-07-30,23.7897,24.2451,23.6224,24.115,760491.0
2022-07-31,23.7897,24.2451,23.6224,24.115,760491.0
2022-08-01,23.8733,24.2905,23.5388,24.0592,586592.0
2022-08-02,23.8362,24.0964,23.5388,23.7525,570211.0
2022-08-03,23.8176,24.0453,23.3622,23.9663,794682.0
2022-08-04,24.1335,24.1614,23.3901,23.6317,497461.0
2022-08-05,23.3901,24.3194,23.3158,24.3194,494820.0
2022-08-06,23.3901,24.3194,23.3158,24.3194,494820.0
2022-08-07,23.3901,24.3194,23.3158,24.3194,494820.0
2022-08-08,24.5145,24.8491,24.0824,24.5331,624944.0
2022-08-09,24.6354,24.8119,23.9663,24.3937,879234.0
2022-08-10,25.0071,25.1372,24.8584,25.0907,487206.0
2022-08-11,25.416,25.6018,25.1929,25.3881,495910.0
2022-08-12,25.5461,26.1129,25.4067,26.1129,465592.0
2022-08-13,25.5461,26.1129,25.4067,26.1129,465592.0
2022-08-14,25.5461,26.1129,25.4067,26.1129,465592.0
2022-08-15,25.8527,25.9735,25.7133,25.9178,398468.0
2022-08-16,25.862,26.085,25.7877,25.9921,593275.0
2022-08-17,25.6576,25.7087,25.2719,25.4067,402350.0
2022-08-18,25.3137,25.5739,25.2022,25.481,319356.0
2022-08-19,25.2301,25.2766,24.8305,25.0164,419147.0
2022-08-20,25.2301,25.2766,24.8305,25.0164,419147.0
2022-08-21,25.2301,25.2766,24.8305,25.0164,419147.0
2022-08-22,24.6354,24.6354,24.3008,24.403,291298.0
2022-08-23,24.3566,24.8212,24.3566,24.496,367195.0
2022-08-24,24.496,24.7469,24.3009,24.6818,464690.0
2022-08-25,24.784,25.2673,24.784,25.1279,720469.0
2022-08-26,25.2673,25.2951,23.957,23.9663,442441.0
2022-08-27,25.2673,25.2951,23.957,23.9663,442441.0
2022-08-28,25.2673,25.2951,23.957,23.9663,442441.0
2022-08-29,23.7247,23.8176,23.3715,23.6317,463743.0
2022-08-30,23.6317,23.6317,23.1857,23.26,538874.0
2022-08-31,23.2972,23.2972,22.6281,22.656,568507.0
2022-09-01,22.433,22.5631,22.0705,22.4422,625220.0
2022-09-02,22.7768,22.7768,21.6709,21.8382,842055.0
2022-09-03,22.7768,22.7768,21.6709,21.8382,842055.0
2022-09-04,22.7768,22.7768,21.6709,21.8382,842055.0
2022-09-05,22.7768,22.7768,21.6709,21.8382,842055.0
2022-09-06,21.9776,22.1263,21.4944,21.9033,713956.0
2022-09-07,21.9126,22.5166,21.8754,22.433,599976.0
2022-09-08,22.2285,22.357,21.8754,22.275,471151.0
2022-09-09,22.4422,22.8233,22.4144,22.5445,835021.0
2022-09-10,22.4422,22.8233,22.4144,22.5445,835021.0
2022-09-11,22.4422,22.8233,22.4144,22.5445,835021.0
2022-09-12,22.7675,23.2089,22.7117,23.1299,803437.0
2022-09-13,22.3958,22.6839,22.2378,22.3121,723663.0
2022-09-14,22.3679,22.3679,21.6988,22.0612,539630.0
2022-09-15,22.0891,22.3168,21.6384,21.7267,591881.0
2022-09-16,21.355,21.355,20.9461,21.2992,3549678.0
2022-09-17,21.355,21.355,20.9461,21.2992,3549678.0
2022-09-18,21.355,21.355,20.9461,21.2992,3549678.0
2022-09-19,20.9554,21.7546,20.9554,21.7267,510063.0
2022-09-20,21.4572,21.722,21.2899,21.6895,548954.0
2022-09-21,21.9869,22.5631,21.8847,21.9126,749861.0
2022-09-22,21.9126,21.9126,21.4572,21.5037,677664.0
2022-09-23,21.1691,21.197,20.4443,20.6301,662428.0
2022-09-24,21.1691,21.197,20.4443,20.6301,662428.0
2022-09-25,21.1691,21.197,20.4443,20.6301,662428.0
2022-09-26,20.5372,21.1784,20.5372,20.658,628564.0
2022-09-27,20.8996,21.3736,20.5372,20.6859,655502.0
2022-09-28,20.8625,21.499,20.7417,21.3085,649679.0
2022-09-29,21.0111,21.0251,20.0726,20.3235,584744.0
2022-09-30,20.212,20.4815,19.8124,19.8402,739846.0
2022-10-01,20.212,20.4815,19.8124,19.8402,739846.0
2022-10-02,20.212,20.4815,19.8124,19.8402,739846.0
2022-10-03,20.2305,21.3829,19.831,21.2249,866195.0
2022-10-04,21.6524,22.0055,21.5315,21.8289,574705.0
2022-10-05,21.4293,22.1263,21.3872,22.0148,470839.0
2022-10-06,21.9033,22.2285,21.8568,22.1263,399363.0
2022-10-07,22.0705,22.0705,21.5408,21.7453,589132.0
2022-10-08,22.0705,22.0705,21.5408,21.7453,589132.0
2022-10-09,22.0705,22.0705,21.5408,21.7453,589132.0
2022-10-10,21.8754,21.9962,21.4572,21.6616,572699.0
2022-10-11,21.4665,21.7081,21.0297,21.2806,761220.0
2022-10-12,21.2249,21.3271,20.881,20.9182,404663.0
2022-10-13,20.4863,21.6599,20.1859,21.4064,728332.0
2022-10-14,21.4909,21.6365,20.6882,20.7023,358989.0
2022-10-15,21.4909,21.6365,20.6882,20.7023,358989.0
2022-10-16,21.4909,21.6365,20.6882,20.7023,358989.0
2022-10-17,21.1342,21.7538,21.1342,21.7444,572736.0
2022-10-18,22.289,22.6739,21.7914,22.289,490561.0
2022-10-19,22.1012,22.3453,21.7726,21.9698,528739.0
2022-10-20,22.0167,22.0918,21.1529,21.2938,410654.0
2022-10-21,21.3595,22.0355,21.3032,21.904,408015.0
2022-10-22,21.3595,22.0355,21.3032,21.904,408015.0
2022-10-23,21.3595,22.0355,21.3032,21.904,408015.0
2022-10-24,21.9885,22.1763,21.7163,21.9979,557388.0
2022-10-25,22.1482,23.3781,21.6505,23.0776,593910.0
2022-10-26,23.303,23.8663,23.0307,23.6316,696273.0
2022-10-27,24.1574,25.5,24.1049,25.2746,724106.0
2022-10-28,25.4342,26.4201,25.3497,26.4201,653340.0
2022-10-29,25.4342,26.4201,25.3497,26.4201,653340.0
2022-10-30,25.4342,26.4201,25.3497,26.4201,653340.0
2022-10-31,26.1478,27.0914,26.0633,26.7862,622520.0
2022-11-01,27.0303,27.3214,26.758,27.0867,695465.0
2022-11-02,26.8519,27.3871,25.8473,25.9318,614965.0
2022-11-03,25.6126,26.9881,25.3779,26.7111,495310.0
2022-11-04,27.1336,27.9504,27.0491,27.9129,395335.0
2022-11-05,27.1336,27.9504,27.0491,27.9129,395335.0
2022-11-06,27.1336,27.9504,27.0491,27.9129,395335.0
2022-11-07,27.2463,27.7908,27.2181,27.603,443705.0
2022-11-08,27.7063,28.11,27.1195,27.434,394054.0
2022-11-09,26.9928,27.265,26.2792,26.4013,360508.0
2022-11-10,27.481,27.9504,27.1054,27.8565,472794.0
2022-11-11,27.9129,28.4386,27.7814,28.0443,663596.0
2022-11-12,27.9129,28.4386,27.7814,28.0443,663596.0
2022-11-13,27.9129,28.4386,27.7814,28.0443,663596.0
2022-11-14,27.8941,28.9362,27.7626,28.3541,479067.0
2022-11-15,28.6076,28.8705,27.5983,28.0725,1035023.0
2022-11-16,27.9504,28.0161,27.5749,27.9598,423383.0
2022-11-17,27.6218,28.1006,27.5185,28.0349,335697.0
2022-11-18,28.5325,28.5325,27.5937,27.7908,260697.0
2022-11-19,28.5325,28.5325,27.5937,27.7908,260697.0
2022-11-20,28.5325,28.5325,27.5937,27.7908,260697.0
2022-11-21,27.603,28.4574,27.4998,28.3166,253774.0
2022-11-22,28.4293,28.7391,28.2321,28.7203,325376.0
2022-11-23,28.6921,28.8142,28.3823,28.6264,242319.0
2022-11-24,28.6921,28.8142,28.3823,28.6264,242319.0
2022-11-25,28.7109,29.0677,28.6358,28.6546,150712.0
2022-11-26,28.7109,29.0677,28.6358,28.6546,150712.0
2022-11-27,28.7109,29.0677,28.6358,28.6546,150712.0
2022-11-28,28.3729,28.6358,27.9739,28.1288,226242.0
2022-11-29,28.2039,28.2978,27.8941,28.1664,296030.0
2022-11-30,28.0631,28.8001,27.7157,28.7579,397104.0
2022-12-01,29.1052,29.6029,29.0114,29.3587,401028.0
2022-12-02,28.9269,29.7437,28.8517,29.6498,307288.0
2022-12-03,28.9269,29.7437,28.8517,29.6498,307288.0
2022-12-04,28.9269,29.7437,28.8517,29.6498,307288.0
2022-12-05,29.3024,29.3024,28.495,28.617,302715.0
2022-12-06,28.4574,28.5231,27.6312,27.7626,394251.0
2022-12-07,27.6594,27.9504,27.5655,27.5843,344128.0
2022-12-08,27.8096,28.1147,27.5138,27.5843,338655.0
2022-12-09,27.8471,28.4856,27.7908,27.8753,642632.0
2022-12-10,27.8471,28.4856,27.7908,27.8753,642632.0
2022-12-11,27.8471,28.4856,27.7908,27.8753,642632.0
2022-12-12,28.0161,28.572,27.7318,28.5419,644008.0
2022-12-13,29.3681,29.4339,28.4856,28.8611,602246.0
2022-12-14,28.8893,29.2461,28.3635,28.4293,364360.0
2022-12-15,27.9786,27.9786,27.1336,27.3589,441533.0
2022-12-16,26.7956,27.1054,26.636,27.0491,1307208.0
2022-12-17,26.7956,27.1054,26.636,27.0491,1307208.0
2022-12-18,26.7956,27.1054,26.636,27.0491,1307208.0
2022-12-19,27.1805,28.1805,27.0679,27.988,650627.0
2022-12-20,27.9974,28.6968,27.9974,28.1006,428990.0
2022-12-21,28.4386,29.002,28.3166,28.6921,372969.0
2022-12-22,28.279,28.3541,27.2369,27.9316,274939.0
2022-12-23,27.8471,28.2649,27.6969,28.1006,215622.0
2022-12-24,27.8471,28.2649,27.6969,28.1006,215622.0
2022-12-25,27.8471,28.2649,27.6969,28.1006,215622.0
2022-12-26,27.8471,28.2649,27.6969,28.1006,215622.0
2022-12-27,28.0913,28.2603,27.8565,28.0349,171703.0
2022-12-28,28.157,28.279,27.2838,27.312,199098.0
2022-12-29,27.5092,28.1288,27.3777,28.0161,272702.0
2022-12-30,27.9035,27.9035,27.4247,27.7626,286682.0
2022-12-31,27.9035,27.9035,27.4247,27.7626,286682.0
2023-01-01,27.9035,27.9035,27.4247,27.7626,286682.0
2023-01-02,27.9035,27.9035,27.4247,27.7626,286682.0
2023-01-03,27.9129,28.1335,27.3965,27.9504,321033.0
2023-01-04,28.0537,28.4856,28.0068,28.1006,470474.0
2023-01-05,28.0819,28.0913,27.65,27.6969,276957.0
2023-01-06,27.8847,27.8847,25.1713,25.2183,971367.0
2023-01-07,27.8847,27.8847,25.1713,25.2183,971367.0
2023-01-08,27.8847,27.8847,25.1713,25.2183,971367.0
2023-01-09,25.4061,26.0351,24.8521,25.0023,508002.0
2023-01-10,25.0681,25.6783,24.9648,25.6689,394769.0
2023-01-11,25.8661,26.0633,25.5751,26.0445,393474.0
2023-01-12,26.272,26.5847,26.0256,26.5847,393667.0
2023-01-13,26.4141,26.7553,26.1488,26.6416,283279.0
2023-01-14,26.4141,26.7553,26.1488,26.6416,283279.0
2023-01-15,26.4141,26.7553,26.1488,26.6416,283279.0
2023-01-16,26.4141,26.7553,26.1488,26.6416,283279.0
2023-01-17,26.5279,26.7648,26.3573,26.3857,258037.0
2023-01-18,26.5373,27.0302,26.2246,26.253,236256.0
2023-01-19,26.1488,26.1488,25.6085,25.8076,280996.0
2023-01-20,26.1582,26.1582,25.7317,25.9592,348159.0
2023-01-21,26.1582,26.1582,25.7317,25.9592,348159.0
2023-01-22,26.1582,26.1582,25.7317,25.9592,348159.0
2023-01-23,26.054,26.234,25.8265,25.9213,372797.0
2023-01-24,25.7128,26.4426,25.5659,26.1677,270852.0
2023-01-25,25.9876,26.6321,25.9687,26.4994,277714.0
2023-01-26,26.7079,26.9638,26.1772,26.7743,239654.0
2023-01-27,26.7743,26.9449,26.5847,26.8312,267227.0
2023-01-28,26.7743,26.9449,26.5847,26.8312,267227.0
2023-01-29,26.7743,26.9449,26.5847,26.8312,267227.0
2023-01-30,26.6606,26.8027,26.272,26.3383,249433.0
2023-01-31,26.5753,27.2719,26.3004,27.2671,434634.0
2023-02-01,27.1155,27.4567,26.9164,26.9354,663056.0
2023-02-02,27.0776,27.1866,26.1961,27.106,622392.0
2023-02-03,27.0302,27.2956,26.8691,27.2387,476342.0
2023-02-04,27.0302,27.2956,26.8691,27.2387,476342.0
2023-02-05,27.0302,27.2956,26.8691,27.2387,476342.0
2023-02-06,27.0965,27.2291,26.272,26.6606,443054.0
2023-02-07,26.4615,27.0634,26.2435,26.8975,563105.0
2023-02-08,26.6321,26.8596,26.1251,26.2056,410585.0
2023-02-09,26.3573,26.3573,25.5043,25.7033,479694.0
2023-02-10,25.6654,25.9403,25.3906,25.9213,334671.0
2023-02-11,25.6654,25.9403,25.3906,25.9213,334671.0
2023-02-12,25.6654,25.9403,25.3906,25.9213,334671.0
2023-02-13,25.9782,26.3857,25.8597,26.3478,240864.0
2023-02-14,26.1867,26.452,25.6559,25.9497,264330.0
2023-02-15,25.6654,26.1677,25.4616,26.035,295121.0
2023-02-16,25.6464,26.7174,25.6085,26.3004,403433.0
2023-02-17,26.6606,27.0681,26.3478,26.8975,588513.0
2023-02-18,26.6606,27.0681,26.3478,26.8975,588513.0
2023-02-19,26.6606,27.0681,26.3478,26.8975,588513.0
2023-02-20,26.6606,27.0681,26.3478,26.8975,588513.0
2023-02-21,25.9592,26.1581,23.2012,24.7176,1433926.0
2023-02-22,24.566,24.8029,23.9405,24.3101,784467.0
2023-02-23,24.4617,25.2294,24.4617,25.22,499612.0
2023-02-24,25.0399,25.5043,24.7461,25.419,504285.0
2023-02-25,25.0399,25.5043,24.7461,25.419,504285.0
2023-02-26,25.0399,25.5043,24.7461,25.419,504285.0
2023-02-27,25.7981,26.0445,25.7223,25.9403,387964.0
2023-02-28,25.9876,26.7411,25.8834,26.452,680568.0
2023-03-01,26.3667,26.7269,26.2909,26.4615,449833.0
2023-03-02,26.1582,26.4047,25.7602,26.3952,378288.0
2023-03-03,26.7174,26.907,25.5896,26.5942,989278.0
2023-03-04,26.7174,26.907,25.5896,26.5942,989278.0
2023-03-05,26.7174,26.907,25.5896,26.5942,989278.0
2023-03-06,26.4615,26.6606,25.5981,25.7791,497549.0
2023-03-07,25.5043,25.5991,24.5281,24.5281,534100.0
2023-03-08,24.566,25.1252,24.4301,24.9167,432192.0
2023-03-09,25.0209,25.1915,24.4286,24.4617,310801.0
2023-03-10,24.2817,24.2959,23.514,23.7035,593868.0
2023-03-11,24.2817,24.2959,23.514,23.7035,593868.0
2023-03-12,24.2817,24.2959,23.514,23.7035,593868.0
2023-03-13,23.3339,23.3339,21.9976,22.007,834523.0
2023-03-14,22.7558,22.7605,21.7985,22.0923,1504572.0
2023-03-15,21.3341,21.6658,20.8413,21.4289,1249206.0
2023-03-16,21.0498,22.0734,20.7276,21.808,623204.0
2023-03-17,21.5142,21.5805,20.846,20.9076,1504647.0
2023-03-18,21.5142,21.5805,20.846,20.9076,1504647.0
2023-03-19,21.5142,21.5805,20.846,20.9076,1504647.0
2023-03-20,21.2109,22.1018,21.1256,21.827,680846.0
2023-03-21,22.3956,22.7084,22.1587,22.5852,747932.0
2023-03-22,23.1064,23.4003,22.3198,22.3388,774774.0
2023-03-23,22.4714,22.6989,21.4858,21.6753,680711.0
2023-03-24,21.3152,22.0355,21.0972,22.0165,466907.0
2023-03-25,21.3152,22.0355,21.0972,22.0165,466907.0
2023-03-26,21.3152,22.0355,21.0972,22.0165,466907.0
2023-03-27,22.3767,22.6515,22.2345,22.3198,385190.0
2023-03-28,22.2819,22.68,22.2819,22.4999,323806.0
2023-03-29,22.8885,22.9548,22.4241,22.6705,316243.0
2023-03-30,23.0401,23.2208,22.5094,22.6515,269741.0
2023-03-31,22.8695,23.097,22.7368,23.0875,377913.0
2023-04-01,22.8695,23.097,22.7368,23.0875,377913.0
2023-04-02,22.8695,23.097,22.7368,23.0875,377913.0
2023-04-03,23.2581,23.4666,22.86,23.1159,294100.0
2023-04-04,23.1823,23.1823,22.2914,22.5378,302178.0
2023-04-05,22.3482,22.6326,22.0734,22.2914,328481.0
2023-04-06,22.443,22.462,22.026,22.1397,247302.0
2023-04-07,22.443,22.462,22.026,22.1397,247302.0
2023-04-08,22.443,22.462,22.026,22.1397,247302.0
2023-04-09,22.443,22.462,22.026,22.1397,247302.0
2023-04-10,22.5378,23.1254,22.3482,22.8695,478271.0
2023-04-11,22.9832,23.4666,22.9832,23.1728,387070.0
2023-04-12,23.495,23.495,23.1444,23.2581,260190.0
2023-04-13,23.3156,23.373,22.9995,23.0569,414749.0
2023-04-14,23.0569,23.3012,22.6833,22.7121,430547.0
2023-04-15,23.0569,23.3012,22.6833,22.7121,430547.0
2023-04-16,23.0569,23.3012,22.6833,22.7121,430547.0
2023-04-17,22.8079,23.2581,22.8079,23.1719,373461.0
2023-04-18,23.2677,23.373,22.7217,22.827,345173.0
2023-04-19,22.6833,22.9899,22.5923,22.9611,232112.0
2023-04-20,22.7791,22.9995,22.7025,22.9324,298597.0
2023-04-21,23.0857,23.0857,22.645,22.9324,289795.0
2023-04-22,23.0857,23.0857,22.645,22.9324,289795.0
2023-04-23,23.0857,23.0857,22.645,22.9324,289795.0
2023-04-24,22.9611,23.2725,22.9132,23.0186,258120.0
2023-04-25,22.7217,22.942,22.5828,22.7983,296011.0
2023-04-26,22.5875,22.7791,22.0894,22.2331,306617.0
2023-04-27,22.214,22.8174,22.1278,22.76,298912.0
2023-04-28,22.7312,23.2581,22.7312,22.942,366814.0
2023-04-29,22.7312,23.2581,22.7312,22.942,366814.0
2023-04-30,22.7312,23.2581,22.7312,22.942,366814.0
2023-05-01,23.0473,23.5646,22.7791,22.827,372783.0
2023-05-02,21.5913,22.1717,19.2262,20.7579,972622.0
2023-05-03,20.7675,21.0549,20.2407,20.8442,775253.0
2023-05-04,20.643,20.7484,19.5414,19.8288,539164.0
2023-05-05,20.1832,20.7292,20.1832,20.6238,343022.0
2023-05-06,20.1832,20.7292,20.1832,20.6238,343022.0
2023-05-07,20.1832,20.7292,20.1832,20.6238,343022.0
2023-05-08,20.8537,20.8537,20.1305,20.4227,305083.0
2023-05-09,20.2215,20.3173,20.0299,20.1928,313589.0
2023-05-10,20.5376,20.5376,19.6899,20.0587,347004.0
2023-05-11,19.8767,20.0874,19.7186,20.0491,254377.0
2023-05-12,20.1832,20.2215,19.5875,19.8575,296746.0
2023-05-13,20.1832,20.2215,19.5875,19.8575,296746.0
2023-05-14,20.1832,20.2215,19.5875,19.8575,296746.0
2023-05-15,19.982,20.1449,19.8096,19.9533,343361.0
2023-05-16,19.7521,19.8719,19.5605,19.7426,334407.0
2023-05-17,20.0682,20.4801,19.9916,20.3556,437306.0
2023-05-18,20.2886,20.4897,19.9725,20.4706,380362.0
2023-05-19,20.8633,20.8633,20.2502,20.4993,299863.0
2023-05-20,20.8633,20.8633,20.2502,20.4993,299863.0
2023-05-21,20.8633,20.8633,20.2502,20.4993,299863.0
2023-05-22,20.4897,20.6621,20.1161,20.5472,383263.0
2023-05-23,20.4418,20.8873,20.4418,20.6526,347306.0
2023-05-24,20.6143,20.6143,20.0299,20.1161,249545.0
2023-05-25,19.8958,20.2981,19.7138,20.279,301027.0
2023-05-26,20.2502,20.643,20.164,20.6047,225064.0
2023-05-27,20.2502,20.643,20.164,20.6047,225064.0
2023-05-28,20.2502,20.643,20.164,20.6047,225064.0
2023-05-29,20.2502,20.643,20.164,20.6047,225064.0
2023-05-30,20.643,20.7196,20.4131,20.6143,276657.0
2023-05-31,20.4322,20.5376,20.0395,20.2598,390415.0
2023-06-01,20.4131,20.6574,20.1736,20.5568,367343.0
2023-06-02,21.0357,21.9266,20.8681,21.8212,355696.0
2023-06-03,21.0357,21.9266,20.8681,21.8212,355696.0
2023-06-04,21.0357,21.9266,20.8681,21.8212,355696.0
2023-06-05,21.7159,21.7206,20.5759,21.007,393019.0
2023-06-06,20.825,21.553,20.825,21.3614,1005502.0
2023-06-07,21.5722,22.6402,20.9495,22.578,707239.0
2023-06-08,22.4918,22.5013,21.9553,22.1182,429647.0
2023-06-09,22.1182,22.1182,21.7254,21.9936,334517.0
2023-06-10,22.1182,22.1182,21.7254,21.9936,334517.0
2023-06-11,22.1182,22.1182,21.7254,21.9936,334517.0
2023-06-12,21.8883,22.2331,21.4764,22.0799,427795.0
2023-06-13,22.2714,22.7696,22.2044,22.5109,383123.0
2023-06-14,22.645,22.806,22.3385,22.4918,381527.0
2023-06-15,22.463,22.8941,22.372,22.8941,434173.0
2023-06-16,23.0665,23.0665,22.5301,22.8845,1532237.0
2023-06-17,23.0665,23.0665,22.5301,22.8845,1532237.0
2023-06-18,23.0665,23.0665,22.5301,22.8845,1532237.0
2023-06-19,23.0665,23.0665,22.5301,22.8845,1532237.0
2023-06-20,22.6642,22.8366,22.3768,22.6259,368683.0
2023-06-21,22.5013,22.9611,22.3853,22.9228,344633.0
2023-06-22,22.942,22.942,22.4055,22.6163,388339.0
2023-06-23,22.3002,22.6881,21.9936,22.5013,1377712.0
2023-06-24,22.3002,22.6881,21.9936,22.5013,1377712.0
2023-06-25,22.3002,22.6881,21.9936,22.5013,1377712.0
2023-06-26,22.5205,22.8653,22.4846,22.7217,294593.0
2023-06-27,22.6163,23.1336,22.5109,22.9899,334579.0
2023-06-28,23.0186,23.1096,22.7408,23.0857,278456.0
2023-06-29,23.6221,24.604,23.6221,24.4938,512330.0
2023-06-30,24.695,24.9344,24.4603,24.6279,386541.0
2023-07-01,24.695,24.9344,24.4603,24.6279,386541.0
2023-07-02,24.695,24.9344,24.4603,24.6279,386541.0
2023-07-03,24.5034,24.8674,24.4746,24.7141,295324.0
2023-07-04,24.5034,24.8674,24.4746,24.7141,295324.0
2023-07-05,24.4938,24.5728,24.3022,24.3597,456693.0
2023-07-06,24.101,24.2543,23.6029,24.0148,353251.0
2023-07-07,24.0627,24.7141,24.0627,24.4172,272389.0
2023-07-08,24.0627,24.7141,24.0627,24.4172,272389.0
2023-07-09,24.0627,24.7141,24.0627,24.4172,272389.0
2023-07-10,24.2735,24.7237,24.2735,24.6087,389937.0
2023-07-11,24.7429,24.9228,24.5225,24.7333,297783.0
2023-07-12,25.0494,25.0829,24.5896,24.6375,330838.0
2023-07-13,24.7246,25.0342,24.4827,24.8988,218108.0
2023-07-14,24.831,24.831,24.3181,24.7923,215242.0
2023-07-15,24.831,24.831,24.3181,24.7923,215242.0
2023-07-16,24.831,24.831,24.3181,24.7923,215242.0
2023-07-17,24.7536,25.0246,24.6472,24.6762,350947.0
2023-07-18,24.6181,25.0052,24.4439,24.7923,319036.0
2023-07-19,24.9278,25.1117,24.7149,25.0439,296325.0
2023-07-20,25.16,25.2568,24.9278,25.0923,215094.0
2023-07-21,25.16,25.16,24.6278,24.6665,266610.0
2023-07-22,25.16,25.16,24.6278,24.6665,266610.0
2023-07-23,25.16,25.16,24.6278,24.6665,266610.0
2023-07-24,24.5407,24.9471,24.4439,24.8697,185034.0
2023-07-25,24.8697,25.0246,24.7246,24.9084,222350.0
2023-07-26,25.0246,25.3826,24.9859,25.0149,232734.0
2023-07-27,25.1117,25.2375,24.8213,24.8601,333662.0
2023-07-28,25.1407,25.2858,24.9375,24.9568,337670.0
2023-07-29,25.1407,25.2858,24.9375,24.9568,337670.0
2023-07-30,25.1407,25.2858,24.9375,24.9568,337670.0
2023-07-31,25.1697,25.46,25.1697,25.3729,430389.0
2023-08-01,23.2343,24.773,23.0601,24.7536,686903.0
2023-08-02,24.8504,26.0213,24.8504,26.0019,502863.0
2023-08-03,25.9245,25.9245,25.2278,25.3149,325614.0
2023-08-04,25.4116,25.4116,24.8504,24.8794,291867.0
2023-08-05,25.4116,25.4116,24.8504,24.8794,291867.0
