,FIBK US Equity,FIBK US Equity,FIBK US Equity,FIBK US Equity,FIBK US Equity
2022-05-28,33.1133,34.2539,33.1043,34.191,1150571.0
2022-05-29,33.1133,34.2539,33.1043,34.191,1150571.0
2022-05-30,33.1133,34.2539,33.1043,34.191,1150571.0
2022-05-31,34.1281,34.5233,33.6791,34.191,1302138.0
2022-06-01,34.3167,34.3167,33.3378,33.6342,1064008.0
2022-06-02,33.6342,34.2179,33.3109,34.1551,689927.0
2022-06-03,34.5772,34.5862,34.0473,34.4874,870914.0
2022-06-04,34.5772,34.5862,34.0473,34.4874,870914.0
2022-06-05,34.5772,34.5862,34.0473,34.4874,870914.0
2022-06-06,34.658,34.7658,34.0922,34.1191,1267134.0
2022-06-07,33.8497,34.4874,33.7723,34.3347,812059.0
2022-06-08,33.9934,34.4739,33.8318,33.9485,594617.0
2022-06-09,33.8138,34.3347,32.9265,33.0145,886419.0
2022-06-10,32.3319,32.9785,32.3319,32.5744,1044932.0
2022-06-11,32.3319,32.9785,32.3319,32.5744,1044932.0
2022-06-12,32.3319,32.9785,32.3319,32.5744,1044932.0
2022-06-13,31.82,32.5744,31.7753,32.1972,1194157.0
2022-06-14,32.2601,32.6912,32.2152,32.4487,780933.0
2022-06-15,32.7181,33.4995,32.7181,33.0235,1165582.0
2022-06-16,32.4487,32.7181,31.9278,32.0625,1164177.0
2022-06-17,32.0535,32.9516,32.0535,32.6193,1855334.0
2022-06-18,32.0535,32.9516,32.0535,32.6193,1855334.0
2022-06-19,32.0535,32.9516,32.0535,32.6193,1855334.0
2022-06-20,32.0535,32.9516,32.0535,32.6193,1855334.0
2022-06-21,33.1133,33.9665,32.9247,33.6342,1283583.0
2022-06-22,33.1851,33.8309,33.1402,33.724,861458.0
2022-06-23,33.6701,33.953,33.0055,33.4007,1308128.0
2022-06-24,33.4276,34.3527,33.4276,34.0653,1777110.0
2022-06-25,33.4276,34.3527,33.4276,34.0653,1777110.0
2022-06-26,33.4276,34.3527,33.4276,34.0653,1777110.0
2022-06-27,34.2988,34.6603,33.9485,34.5772,833638.0
2022-06-28,34.667,35.161,34.411,34.4694,508143.0
2022-06-29,34.4245,34.6131,34.0204,34.2539,447991.0
2022-06-30,33.4276,34.7478,33.4276,34.2269,703292.0
2022-07-01,33.9934,34.8017,33.9485,34.7748,437679.0
2022-07-02,33.9934,34.8017,33.9485,34.7748,437679.0
2022-07-03,33.9934,34.8017,33.9485,34.7748,437679.0
2022-07-04,33.9934,34.8017,33.9485,34.7748,437679.0
2022-07-05,34.2449,34.9095,33.7868,34.8197,798871.0
2022-07-06,34.5772,34.9634,34.5682,34.7568,555017.0
2022-07-07,35.134,35.3585,34.9364,35.0083,496818.0
2022-07-08,35.116,35.3316,34.7254,34.7748,450423.0
2022-07-09,35.116,35.3316,34.7254,34.7748,450423.0
2022-07-10,35.116,35.3316,34.7254,34.7748,450423.0
2022-07-11,34.4964,35.0442,34.3257,34.5951,387183.0
2022-07-12,34.4694,35.1969,34.4425,34.6939,366941.0
2022-07-13,34.5233,34.6221,33.8497,34.1281,453126.0
2022-07-14,33.5174,33.9395,33.1941,33.8587,381887.0
2022-07-15,34.4155,34.5862,33.9584,34.1102,1216428.0
2022-07-16,34.4155,34.5862,33.9584,34.1102,1216428.0
2022-07-17,34.4155,34.5862,33.9584,34.1102,1216428.0
2022-07-18,34.2988,34.878,34.1685,34.2718,564352.0
2022-07-19,34.3976,35.2238,34.3976,35.0262,614254.0
2022-07-20,35.0262,35.2948,34.7433,35.2508,487186.0
2022-07-21,34.8736,35.4483,34.703,35.4124,482826.0
2022-07-22,35.5202,35.6459,34.9813,35.5022,579481.0
2022-07-23,35.5202,35.6459,34.9813,35.5022,579481.0
2022-07-24,35.5202,35.6459,34.9813,35.5022,579481.0
2022-07-25,35.592,36.2207,35.5382,36.1399,584187.0
2022-07-26,35.7537,36.4003,35.7537,36.0591,734508.0
2022-07-27,35.2508,36.58,35.2508,36.3195,1016455.0
2022-07-28,36.4542,36.7057,35.6998,36.1309,787700.0
2022-07-29,36.1579,36.7416,36.0321,36.6249,894822.0
2022-07-30,36.1579,36.7416,36.0321,36.6249,894822.0
2022-07-31,36.1579,36.7416,36.0321,36.6249,894822.0
2022-08-01,36.4991,36.8314,36.0411,36.5979,540446.0
2022-08-02,36.562,36.562,36.086,36.095,366112.0
2022-08-03,36.3016,36.6159,35.9064,36.4452,409675.0
2022-08-04,36.1938,36.3465,35.8794,35.9423,308935.0
2022-08-05,35.5831,36.7057,35.5831,36.4363,594405.0
2022-08-06,35.5831,36.7057,35.5831,36.4363,594405.0
2022-08-07,35.5831,36.7057,35.5831,36.4363,594405.0
2022-08-08,36.6177,36.899,36.3343,36.5633,456808.0
2022-08-09,36.6087,36.6994,36.3092,36.5089,393574.0
2022-08-10,36.8355,37.0532,36.6177,36.7447,618548.0
2022-08-11,37.026,37.3054,36.7538,37.1167,399643.0
2022-08-12,37.4433,37.5885,37.0895,37.5613,435650.0
2022-08-13,37.4433,37.5885,37.0895,37.5613,435650.0
2022-08-14,37.4433,37.5885,37.0895,37.5613,435650.0
2022-08-15,37.2437,37.9015,37.0623,37.8788,521303.0
2022-08-16,37.9242,38.3597,37.7337,38.0694,505220.0
2022-08-17,37.6974,37.7337,37.4524,37.525,527891.0
2022-08-18,37.5431,37.6974,37.2574,37.5704,491967.0
2022-08-19,37.4615,37.4796,37.1258,37.3526,532140.0
2022-08-20,37.4615,37.4796,37.1258,37.3526,532140.0
2022-08-21,37.4615,37.4796,37.1258,37.3526,532140.0
2022-08-22,37.0895,37.271,36.8627,37.1984,804581.0
2022-08-23,37.1802,37.3798,36.5905,36.6994,681168.0
2022-08-24,36.5179,36.781,36.282,36.5633,543809.0
2022-08-25,36.5814,37.153,36.5814,36.9081,373990.0
2022-08-26,37.0714,37.1802,36.4635,36.4816,482233.0
2022-08-27,37.0714,37.1802,36.4635,36.4816,482233.0
2022-08-28,37.0714,37.1802,36.4635,36.4816,482233.0
2022-08-29,36.273,36.3002,35.8738,35.9373,481137.0
2022-08-30,36.0824,36.6631,35.9463,36.527,626810.0
2022-08-31,36.6722,36.8264,36.3092,36.527,847917.0
2022-09-01,36.3637,36.5542,35.8919,36.0734,655823.0
2022-09-02,36.2911,36.7538,35.5834,35.7377,670477.0
2022-09-03,36.2911,36.7538,35.5834,35.7377,670477.0
2022-09-04,36.2911,36.7538,35.5834,35.7377,670477.0
2022-09-05,36.2911,36.7538,35.5834,35.7377,670477.0
2022-09-06,35.8556,36.3092,34.9756,35.1933,858120.0
2022-09-07,35.0481,35.9191,35.0481,35.7377,725259.0
2022-09-08,35.4655,36.6087,35.275,36.5451,841269.0
2022-09-09,36.7447,37.1258,36.6994,36.8083,377210.0
2022-09-10,36.7447,37.1258,36.6994,36.8083,377210.0
2022-09-11,36.7447,37.1258,36.6994,36.8083,377210.0
2022-09-12,36.8899,37.2211,36.7901,37.0714,352527.0
2022-09-13,36.5542,36.7892,36.0189,36.2276,552906.0
2022-09-14,36.3455,36.9081,36.155,36.8536,814650.0
2022-09-15,36.7629,38.3506,36.7629,37.8698,1440670.0
2022-09-16,37.8698,38.151,37.5069,37.9514,1936670.0
2022-09-17,37.8698,38.151,37.5069,37.9514,1936670.0
2022-09-18,37.8698,38.151,37.5069,37.9514,1936670.0
2022-09-19,37.4252,38.895,37.398,38.8224,758218.0
2022-09-20,38.6319,39.4211,38.6047,39.2579,877843.0
2022-09-21,39.2579,40.0109,39.0129,39.022,824896.0
2022-09-22,39.0855,39.2221,38.4731,38.6772,844248.0
2022-09-23,38.4867,38.5412,37.1712,37.6429,1286106.0
2022-09-24,38.4867,38.5412,37.1712,37.6429,1286106.0
2022-09-25,38.4867,38.5412,37.1712,37.6429,1286106.0
2022-09-26,37.3254,38.2599,37.3254,37.8335,690631.0
2022-09-27,37.8788,38.1873,36.6268,37.0804,792192.0
2022-09-28,37.0351,37.4207,36.6722,36.8808,989058.0
2022-09-29,36.8627,37.0804,36.0643,36.4635,732082.0
2022-09-30,36.5361,37.2437,36.4,36.6087,557861.0
2022-10-01,36.5361,37.2437,36.4,36.6087,557861.0
2022-10-02,36.5361,37.2437,36.4,36.6087,557861.0
2022-10-03,36.9081,37.2256,36.2457,37.0532,480087.0
2022-10-04,37.1893,38.3325,37.1893,38.2508,677586.0
2022-10-05,37.7518,38.1964,37.6339,38.1782,415130.0
2022-10-06,38.0422,38.4504,37.956,38.269,400328.0
2022-10-07,38.1873,38.1873,37.4706,37.6611,550004.0
2022-10-08,38.1873,38.1873,37.4706,37.6611,550004.0
2022-10-09,38.1873,38.1873,37.4706,37.6611,550004.0
2022-10-10,37.897,38.2871,37.7881,38.024,306682.0
2022-10-11,37.8879,38.2508,37.7609,38.0422,433781.0
2022-10-12,37.9151,38.7226,37.5522,38.2599,398682.0
2022-10-13,37.9423,40.2105,37.6339,39.8204,943022.0
2022-10-14,40.0382,40.4918,38.954,39.0492,506790.0
2022-10-15,40.0382,40.4918,38.954,39.0492,506790.0
2022-10-16,40.0382,40.4918,38.954,39.0492,506790.0
2022-10-17,39.5029,40.1833,39.4802,40.0109,500815.0
2022-10-18,40.2741,40.7186,39.4938,39.6843,535387.0
2022-10-19,39.5392,40.0563,39.1944,39.6934,396823.0
2022-10-20,39.7025,39.7025,38.0422,38.278,464733.0
2022-10-21,38.5412,38.8043,37.7337,38.269,803579.0
2022-10-22,38.5412,38.8043,37.7337,38.269,803579.0
2022-10-23,38.5412,38.8043,37.7337,38.269,803579.0
2022-10-24,38.5774,38.7952,38.1147,38.3597,495910.0
2022-10-25,38.1147,38.3597,37.897,38.0149,672597.0
2022-10-26,38.0149,39.8658,37.516,39.639,718883.0
2022-10-27,40.1107,40.7141,39.7115,40.0926,757094.0
2022-10-28,40.1198,40.9001,40.0926,40.8638,606640.0
2022-10-29,40.1198,40.9001,40.0926,40.8638,606640.0
2022-10-30,40.1198,40.9001,40.0926,40.8638,606640.0
2022-10-31,40.9091,41.8074,40.8638,41.3809,664911.0
2022-11-01,41.2013,41.3628,40.9545,41.2811,417669.0
2022-11-02,41.0725,42.0432,40.9817,41.0906,621359.0
2022-11-03,40.8819,40.9727,40.0109,40.7458,348553.0
2022-11-04,41.2539,41.8346,41.0452,41.7076,311386.0
2022-11-05,41.2539,41.8346,41.0452,41.7076,311386.0
2022-11-06,41.2539,41.8346,41.0452,41.7076,311386.0
2022-11-07,41.845,42.1475,41.2492,41.5334,382472.0
2022-11-08,41.6709,41.8224,41.1026,41.4692,341978.0
2022-11-09,41.2126,41.6617,40.9101,41.0476,303914.0
2022-11-10,41.9459,42.4546,41.845,42.0284,514757.0
2022-11-11,41.845,42.2392,40.1951,40.3417,542691.0
2022-11-12,41.845,42.2392,40.1951,40.3417,542691.0
2022-11-13,41.845,42.2392,40.1951,40.3417,542691.0
2022-11-14,40.3784,41.1851,40.108,40.4792,465804.0
2022-11-15,40.8367,41.1117,39.9842,40.1951,390616.0
2022-11-16,40.3234,40.3234,39.3793,39.7276,346711.0
2022-11-17,39.5351,39.7597,39.1318,39.5901,287491.0
2022-11-18,40.2684,40.6167,39.9292,40.4792,385733.0
2022-11-19,40.2684,40.6167,39.9292,40.4792,385733.0
2022-11-20,40.2684,40.6167,39.9292,40.4792,385733.0
2022-11-21,40.4792,40.5526,40.0759,40.3784,260921.0
2022-11-22,40.6259,40.8642,40.4558,40.6809,194024.0
2022-11-23,40.6809,40.823,40.0759,40.3142,296020.0
2022-11-24,40.6809,40.823,40.0759,40.3142,296020.0
2022-11-25,40.5251,40.9816,40.3417,40.8551,130646.0
2022-11-26,40.5251,40.9816,40.3417,40.8551,130646.0
2022-11-27,40.5251,40.9816,40.3417,40.8551,130646.0
2022-11-28,40.6717,40.713,39.6543,39.9934,354821.0
2022-11-29,40.0392,40.3234,39.8193,39.8193,256222.0
2022-11-30,39.7001,40.0622,38.8018,39.9842,765413.0
2022-12-01,40.2042,40.8398,39.3609,39.4984,315656.0
2022-12-02,39.2509,39.5718,38.5271,39.4984,298512.0
2022-12-03,39.2509,39.5718,38.5271,39.4984,298512.0
2022-12-04,39.2509,39.5718,38.5271,39.4984,298512.0
2022-12-05,39.3059,39.3059,37.8072,38.1784,547148.0
2022-12-06,38.2426,38.3159,37.6285,37.8851,437934.0
2022-12-07,37.7293,38.2609,37.1463,37.9493,334565.0
2022-12-08,38.0043,38.0776,37.4451,37.7476,442937.0
2022-12-09,37.7018,37.7568,37.0693,37.0968,483995.0
2022-12-10,37.7018,37.7568,37.0693,37.0968,483995.0
2022-12-11,37.7018,37.7568,37.0693,37.0968,483995.0
2022-12-12,37.216,37.4818,36.6751,37.2618,426495.0
2022-12-13,37.4451,37.5918,35.8318,36.0702,903537.0
2022-12-14,36.0702,36.1114,35.071,35.2452,868697.0
2022-12-15,35.0435,35.5752,34.5577,34.9885,840893.0
2022-12-16,34.9702,35.1627,34.356,34.5485,1638574.0
2022-12-17,34.9702,35.1627,34.356,34.5485,1638574.0
2022-12-18,34.9702,35.1627,34.356,34.5485,1638574.0
2022-12-19,34.6218,34.9793,34.2277,34.5119,647513.0
2022-12-20,34.6677,34.9885,34.356,34.8327,670370.0
2022-12-21,35.1352,35.456,35.0893,35.291,340460.0
2022-12-22,35.0893,35.1993,34.5302,34.9243,387655.0
2022-12-23,34.9702,35.1902,34.7777,35.1352,262891.0
2022-12-24,34.9702,35.1902,34.7777,35.1352,262891.0
2022-12-25,34.9702,35.1902,34.7777,35.1352,262891.0
2022-12-26,34.9702,35.1902,34.7777,35.1352,262891.0
2022-12-27,35.2268,35.4285,34.9152,35.1902,165463.0
2022-12-28,35.3185,35.3368,34.9702,35.0068,307131.0
2022-12-29,35.0618,35.676,34.9793,35.5843,427750.0
2022-12-30,35.4835,35.5843,35.2177,35.4285,330833.0
2022-12-31,35.4835,35.5843,35.2177,35.4285,330833.0
2023-01-01,35.4835,35.5843,35.2177,35.4285,330833.0
2023-01-02,35.4835,35.5843,35.2177,35.4285,330833.0
2023-01-03,35.4652,35.8685,35.2452,35.6668,694112.0
2023-01-04,35.841,36.1985,35.4102,35.4927,498734.0
2023-01-05,35.3368,35.5385,34.7227,35.1443,399421.0
2023-01-06,35.3277,36.1893,35.3277,36.0243,278596.0
2023-01-07,35.3277,36.1893,35.3277,36.0243,278596.0
2023-01-08,35.3277,36.1893,35.3277,36.0243,278596.0
2023-01-09,36.0518,36.0793,35.3827,35.6118,385298.0
2023-01-10,35.621,35.951,35.4285,35.6118,450491.0
2023-01-11,35.6485,35.9602,35.5202,35.6943,350872.0
2023-01-12,35.6485,36.391,35.566,36.2993,332630.0
2023-01-13,36.006,36.446,35.5477,36.116,383240.0
2023-01-14,36.006,36.446,35.5477,36.116,383240.0
2023-01-15,36.006,36.446,35.5477,36.116,383240.0
2023-01-16,36.006,36.446,35.5477,36.116,383240.0
2023-01-17,36.116,36.1893,35.4752,35.5202,602216.0
2023-01-18,35.3735,35.3735,34.356,34.4385,475106.0
2023-01-19,34.301,34.3652,33.5494,34.2369,730341.0
2023-01-20,34.6035,35.0343,34.2002,34.7502,546972.0
2023-01-21,34.6035,35.0343,34.2002,34.7502,546972.0
2023-01-22,34.6035,35.0343,34.2002,34.7502,546972.0
2023-01-23,34.8418,35.0756,34.4752,34.8143,422337.0
2023-01-24,34.8143,34.8143,34.0535,34.1085,601174.0
2023-01-25,34.0077,34.9243,33.9527,34.9243,962405.0
2023-01-26,35.071,35.071,34.4041,34.5668,543007.0
2023-01-27,33.6135,33.6135,30.6253,30.8178,2955911.0
2023-01-28,33.6135,33.6135,30.6253,30.8178,2955911.0
2023-01-29,33.6135,33.6135,30.6253,30.8178,2955911.0
2023-01-30,30.5153,31.7894,30.3961,31.4227,2885140.0
2023-01-31,31.5327,32.9444,31.3219,32.8894,1584995.0
2023-02-01,33.146,33.9894,32.9661,33.5494,1107359.0
2023-02-02,33.5677,34.0077,33.3294,33.971,827778.0
2023-02-03,33.9069,34.5485,33.7281,34.4569,721850.0
2023-02-04,33.9069,34.5485,33.7281,34.4569,721850.0
2023-02-05,33.9069,34.5485,33.7281,34.4569,721850.0
2023-02-06,34.2712,34.5961,33.9741,34.2155,696970.0
2023-02-07,34.0113,34.4847,33.8628,34.4104,622273.0
2023-02-08,34.1227,34.5961,33.8024,33.9463,406266.0
2023-02-09,34.1412,34.2898,33.7514,33.8349,524911.0
2023-02-10,33.8163,34.0763,33.5286,34.0577,405218.0
2023-02-11,33.8163,34.0763,33.5286,34.0577,405218.0
2023-02-12,33.8163,34.0763,33.5286,34.0577,405218.0
2023-02-13,34.0763,34.3919,33.9463,34.3826,491042.0
2023-02-14,34.2712,34.494,33.6957,33.9649,456351.0
2023-02-15,33.7885,34.6703,33.6214,34.6332,479988.0
2023-02-16,34.4847,34.4847,33.8628,33.9092,359454.0
2023-02-17,34.132,34.4986,33.7282,34.4661,448504.0
2023-02-18,34.132,34.4986,33.7282,34.4661,448504.0
2023-02-19,34.132,34.4986,33.7282,34.4661,448504.0
2023-02-20,34.132,34.4986,33.7282,34.4661,448504.0
2023-02-21,34.0763,34.1598,33.4079,33.4915,673576.0
2023-02-22,33.4822,33.8813,33.1619,33.3337,465398.0
2023-02-23,33.4079,33.8256,33.2408,33.6121,340545.0
2023-02-24,33.4729,33.7142,33.1016,33.3522,507655.0
2023-02-25,33.4729,33.7142,33.1016,33.3522,507655.0
2023-02-26,33.4729,33.7142,33.1016,33.3522,507655.0
2023-02-27,33.5936,33.8628,33.1573,33.3708,465008.0
2023-02-28,33.3244,33.3244,32.9067,32.9902,986550.0
2023-03-01,32.9902,32.9903,32.3868,32.5168,721316.0
2023-03-02,32.3126,32.359,31.5328,32.0805,766010.0
2023-03-03,32.229,32.6653,31.8299,32.6096,492910.0
2023-03-04,32.229,32.6653,31.8299,32.6096,492910.0
2023-03-05,32.229,32.6653,31.8299,32.6096,492910.0
2023-03-06,32.6189,33.0273,32.3961,32.6467,560223.0
2023-03-07,32.4332,32.4332,31.5885,31.9041,613480.0
2023-03-08,31.9877,31.9877,31.3425,31.44,537248.0
2023-03-09,31.1894,31.1894,29.5835,29.6485,726590.0
2023-03-10,28.8873,29.8713,28.089,29.4628,1312579.0
2023-03-11,28.8873,29.8713,28.089,29.4628,1312579.0
2023-03-12,28.8873,29.8713,28.089,29.4628,1312579.0
2023-03-13,27.8755,31.9413,27.4532,28.8223,2760375.0
2023-03-14,31.2729,31.7927,28.5439,28.9337,1170061.0
2023-03-15,27.3835,29.24,27.3835,29.1379,1747218.0
2023-03-16,28.6924,30.3818,28.3396,29.4443,1229291.0
2023-03-17,29.1194,29.4628,27.4949,27.6156,1838789.0
2023-03-18,29.1194,29.4628,27.4949,27.6156,1838789.0
2023-03-19,29.1194,29.4628,27.4949,27.6156,1838789.0
2023-03-20,28.1447,29.2447,27.9776,28.451,1073436.0
2023-03-21,29.5464,30.1869,29.008,29.5,1027813.0
2023-03-22,29.3607,29.3978,27.8198,27.8384,675619.0
2023-03-23,28.1169,28.1911,26.5063,26.9751,817183.0
2023-03-24,26.6873,27.9869,26.6363,27.9126,733814.0
2023-03-25,26.6873,27.9869,26.6363,27.9126,733814.0
2023-03-26,26.6873,27.9869,26.6363,27.9126,733814.0
2023-03-27,28.6552,28.8316,28.2561,28.3768,658337.0
2023-03-28,28.0797,28.7481,27.7456,28.2375,601948.0
2023-03-29,28.5717,28.5903,28.024,28.4789,588190.0
2023-03-30,28.7481,28.7666,27.6388,27.7641,929794.0
2023-03-31,28.1076,28.1911,27.5413,27.7177,865050.0
2023-04-01,28.1076,28.1911,27.5413,27.7177,865050.0
2023-04-02,28.1076,28.1911,27.5413,27.7177,865050.0
2023-04-03,27.7827,28.052,27.3093,27.3928,496127.0
2023-04-04,27.4114,27.5321,26.1025,26.5481,459861.0
2023-04-05,26.446,27.0122,26.1814,26.9008,560339.0
2023-04-06,26.9008,27.6434,26.8266,27.6342,665207.0
2023-04-07,26.9008,27.6434,26.8266,27.6342,665207.0
2023-04-08,26.9008,27.6434,26.8266,27.6342,665207.0
2023-04-09,26.9008,27.6434,26.8266,27.6342,665207.0
2023-04-10,27.3835,27.9962,27.1793,27.6249,634623.0
2023-04-11,27.792,27.792,27.3371,27.4021,399441.0
2023-04-12,27.5692,27.6899,26.9426,27.0401,275167.0
2023-04-13,27.0679,27.5135,26.7616,27.4299,408795.0
2023-04-14,27.8569,28.0333,26.4518,26.6873,492741.0
2023-04-15,27.8569,28.0333,26.4518,26.6873,492741.0
2023-04-16,27.8569,28.0333,26.4518,26.6873,492741.0
2023-04-17,26.6873,27.5042,26.4181,27.4856,536791.0
2023-04-18,27.5692,27.611,26.5806,26.7245,600386.0
2023-04-19,26.808,27.7799,26.757,27.4392,457179.0
2023-04-20,27.0586,27.2721,26.446,26.8266,622447.0
2023-04-21,26.7245,26.7986,25.5502,25.8705,1354081.0
2023-04-22,26.7245,26.7986,25.5502,25.8705,1354081.0
2023-04-23,26.7245,26.7986,25.5502,25.8705,1354081.0
2023-04-24,25.9355,26.1768,25.5085,25.6106,690553.0
2023-04-25,25.3321,25.3971,24.4735,24.5988,917693.0
2023-04-26,24.5338,24.8772,24.0975,24.6545,952120.0
2023-04-27,24.0418,24.8215,23.4013,24.4781,1669882.0
2023-04-28,24.5616,24.6359,23.522,23.7541,1080503.0
2023-04-29,24.5616,24.6359,23.522,23.7541,1080503.0
2023-04-30,24.5616,24.6359,23.522,23.7541,1080503.0
2023-05-01,24.5802,24.5802,23.5309,23.6612,947163.0
2023-05-02,23.5777,23.6705,22.2781,22.9186,1332290.0
2023-05-03,22.8536,23.5359,22.2503,22.4081,1397606.0
2023-05-04,21.8047,21.9932,20.3659,21.4334,1077245.0
2023-05-05,22.2104,22.6463,21.6419,22.5989,1469566.0
2023-05-06,22.2104,22.6463,21.6419,22.5989,1469566.0
2023-05-07,22.2104,22.6463,21.6419,22.5989,1469566.0
2023-05-08,22.8453,23.0042,21.2439,21.3102,693418.0
2023-05-09,21.2534,21.3197,19.9268,20.9502,937819.0
2023-05-10,21.3576,21.4524,20.4953,21.2913,1070535.0
2023-05-11,21.007,21.1681,20.5996,20.6754,718816.0
2023-05-12,20.7891,20.8933,20.3153,20.6375,508730.0
2023-05-13,20.7891,20.8933,20.3153,20.6375,508730.0
2023-05-14,20.7891,20.8933,20.3153,20.6375,508730.0
2023-05-15,20.6564,21.2344,20.6061,21.0828,695875.0
2023-05-16,21.0354,21.2913,20.7038,20.7038,523102.0
2023-05-17,21.026,22.2009,20.8459,22.1441,928943.0
2023-05-18,22.2767,22.4757,21.9261,22.3146,713603.0
2023-05-19,22.6273,22.6273,21.386,21.6513,564760.0
2023-05-20,22.6273,22.6273,21.386,21.6513,564760.0
2023-05-21,22.6273,22.6273,21.386,21.6513,564760.0
2023-05-22,21.9356,22.4662,21.5471,22.2862,568009.0
2023-05-23,22.3146,23.4138,22.1535,22.7789,982617.0
2023-05-24,22.6842,22.7505,22.2673,22.3146,788017.0
2023-05-25,22.0683,22.5326,21.8977,22.1251,833338.0
2023-05-26,22.0967,22.4473,21.6419,22.362,409824.0
2023-05-27,22.0967,22.4473,21.6419,22.362,409824.0
2023-05-28,22.0967,22.4473,21.6419,22.362,409824.0
2023-05-29,22.0967,22.4473,21.6419,22.362,409824.0
2023-05-30,22.4189,22.4283,21.6229,21.8598,786542.0
2023-05-31,21.7461,21.7461,20.647,20.8933,757008.0
2023-06-01,21.0923,21.7603,20.8459,21.5566,445703.0
2023-06-02,21.9261,23.0821,21.7082,22.9684,576823.0
2023-06-03,21.9261,23.0821,21.7082,22.9684,576823.0
2023-06-04,21.9261,23.0821,21.7082,22.9684,576823.0
2023-06-05,22.9305,22.959,22.163,22.2957,481804.0
2023-06-06,22.1725,23.8875,21.8124,23.3759,669294.0
2023-06-07,23.6507,24.2476,23.2716,24.0771,695735.0
2023-06-08,23.9349,24.096,23.3664,23.8591,577890.0
2023-06-09,23.7644,23.9207,23.3475,23.6128,430681.0
2023-06-10,23.7644,23.9207,23.3475,23.6128,430681.0
2023-06-11,23.7644,23.9207,23.3475,23.6128,430681.0
2023-06-12,23.6886,24.2192,23.3095,23.5085,530021.0
2023-06-13,23.698,24.5982,23.6507,24.5698,763540.0
2023-06-14,24.5508,24.8256,23.7502,23.9065,792117.0
2023-06-15,23.7454,24.5982,23.7454,24.3992,626253.0
2023-06-16,24.8446,24.854,23.8496,24.1813,1588450.0
2023-06-17,24.8446,24.854,23.8496,24.1813,1588450.0
2023-06-18,24.8446,24.854,23.8496,24.1813,1588450.0
2023-06-19,24.8446,24.854,23.8496,24.1813,1588450.0
2023-06-20,24.1813,24.2192,23.0348,23.0537,1063634.0
2023-06-21,22.9211,23.0679,22.5705,22.8358,894208.0
2023-06-22,22.741,23.0063,22.4378,22.5326,539112.0
2023-06-23,22.1251,22.4852,21.8124,22.1725,2374456.0
2023-06-24,22.1251,22.4852,21.8124,22.1725,2374456.0
2023-06-25,22.1251,22.4852,21.8124,22.1725,2374456.0
2023-06-26,22.3052,22.7031,22.2104,22.3904,733270.0
2023-06-27,22.5136,22.7505,22.1437,22.5231,544976.0
2023-06-28,22.4852,22.8737,22.0872,22.8642,1504370.0
2023-06-29,23.1106,23.4469,22.9921,23.139,486760.0
2023-06-30,23.3001,23.3001,22.5799,22.5894,1345633.0
2023-07-01,23.3001,23.3001,22.5799,22.5894,1345633.0
2023-07-02,23.3001,23.3001,22.5799,22.5894,1345633.0
2023-07-03,22.5989,23.2053,22.5894,22.9211,420237.0
2023-07-04,22.5989,23.2053,22.5894,22.9211,420237.0
2023-07-05,22.6368,22.8832,22.3052,22.5041,748870.0
2023-07-06,22.2388,22.2388,21.3292,22.0209,840649.0
2023-07-07,22.0872,22.6557,22.0872,22.2957,977484.0
2023-07-08,22.0872,22.6557,22.0872,22.2957,977484.0
2023-07-09,22.0872,22.6557,22.0872,22.2957,977484.0
2023-07-10,22.2104,22.7979,22.0967,22.2957,937692.0
2023-07-11,22.4283,22.5127,22.0019,22.4852,879060.0
2023-07-12,23.0727,23.3282,22.7173,23.0821,1064308.0
2023-07-13,23.2527,23.8781,23.0821,23.7644,965407.0
2023-07-14,23.9444,23.9444,23.4138,23.5559,944817.0
2023-07-15,23.9444,23.9444,23.4138,23.5559,944817.0
2023-07-16,23.9444,23.9444,23.4138,23.5559,944817.0
2023-07-17,23.5275,24.2287,23.4327,23.9918,668556.0
2023-07-18,24.0013,25.1478,24.0013,24.7972,1031889.0
2023-07-19,24.9677,25.4226,24.764,25.252,702917.0
2023-07-20,25.2425,25.2804,24.6077,25.072,832597.0
2023-07-21,25.1857,25.2141,24.7593,24.9298,837759.0
2023-07-22,25.1857,25.2141,24.7593,24.9298,837759.0
2023-07-23,25.1857,25.2141,24.7593,24.9298,837759.0
2023-07-24,24.8351,25.8584,24.8351,25.8111,1083862.0
2023-07-25,25.8869,26.2848,25.5552,26.1806,1382480.0
2023-07-26,26.427,27.943,26.427,27.6398,1436018.0
2023-07-27,28.2557,28.2841,26.9576,27.0808,1656037.0
2023-07-28,27.2608,27.7251,26.9386,27.2798,773538.0
2023-07-29,27.2608,27.7251,26.9386,27.2798,773538.0
2023-07-30,27.2608,27.7251,26.9386,27.2798,773538.0
2023-07-31,27.1755,27.5924,27.0618,27.2229,747994.0
2023-08-01,27.1187,27.1187,26.2469,26.8155,823527.0
2023-08-02,26.4838,27.2229,26.3985,27.166,749451.0
2023-08-03,27.0523,27.7725,26.8155,27.6303,563912.0
2023-08-04,27.457,28.343,27.457,28.266,760828.0
2023-08-05,27.457,28.343,27.457,28.266,760828.0
2023-08-06,27.457,28.343,27.457,28.266,760828.0
2023-08-07,28.266,28.5549,27.9963,28.4682,643022.0
2023-08-08,27.717,28.2082,27.1103,28.1022,709042.0
