,ENSG US Equity,ENSG US Equity,ENSG US Equity,ENSG US Equity,ENSG US Equity
2022-05-29,80.9117,82.066,79.2101,82.0063,163593.0
2022-05-30,80.9117,82.066,79.2101,82.0063,163593.0
2022-05-31,81.459,82.2053,80.4582,80.7724,231867.0
2022-06-01,81.3097,81.3097,77.5582,77.7572,235259.0
2022-06-02,77.6378,79.9962,76.991,79.8668,143587.0
2022-06-03,79.4191,79.9067,78.6727,78.822,143741.0
2022-06-04,79.4191,79.9067,78.6727,78.822,143741.0
2022-06-05,79.4191,79.9067,78.6727,78.822,143741.0
2022-06-06,79.4589,79.6131,78.3543,79.1404,154944.0
2022-06-07,78.3543,79.9763,78.1801,79.439,152123.0
2022-06-08,79.3394,80.245,75.8168,76.1253,219060.0
2022-06-09,75.8566,76.8318,75.2695,75.8964,164860.0
2022-06-10,74.7421,76.1253,74.7421,75.4984,130292.0
2022-06-11,74.7421,76.1253,74.7421,75.4984,130292.0
2022-06-12,74.7421,76.1253,74.7421,75.4984,130292.0
2022-06-13,74.0256,74.8294,72.9111,73.2892,198621.0
2022-06-14,73.7669,73.7669,71.4582,72.4135,299353.0
2022-06-15,72.9608,73.9957,72.1449,73.1499,233057.0
2022-06-16,71.8762,72.4533,70.891,72.4334,240382.0
2022-06-17,74.2644,75.5481,73.6077,73.6375,463131.0
2022-06-18,74.2644,75.5481,73.6077,73.6375,463131.0
2022-06-19,74.2644,75.5481,73.6077,73.6375,463131.0
2022-06-20,74.2644,75.5481,73.6077,73.6375,463131.0
2022-06-21,74.145,74.9709,70.5328,70.7119,409598.0
2022-06-22,70.4034,71.9558,69.9457,71.4881,213309.0
2022-06-23,71.6573,72.6772,71.5365,72.5628,156756.0
2022-06-24,73.3091,75.0207,73.3091,74.8814,352108.0
2022-06-25,73.3091,75.0207,73.3091,74.8814,352108.0
2022-06-26,73.3091,75.0207,73.3091,74.8814,352108.0
2022-06-27,75.1998,76.2845,74.4933,75.5382,149659.0
2022-06-28,75.6576,76.4636,73.4683,73.5579,154913.0
2022-06-29,73.5828,75.3654,73.0849,75.2658,149630.0
2022-06-30,74.2102,74.9869,72.6865,73.1645,286898.0
2022-07-01,73.3139,75.9031,72.2683,75.3753,209675.0
2022-07-02,73.3139,75.9031,72.2683,75.3753,209675.0
2022-07-03,73.3139,75.9031,72.2683,75.3753,209675.0
2022-07-04,73.3139,75.9031,72.2683,75.3753,209675.0
2022-07-05,74.5786,75.0467,72.7164,74.9371,273828.0
2022-07-06,75.5147,75.6392,73.2243,73.9313,224186.0
2022-07-07,74.4791,75.5645,73.1795,74.7878,144180.0
2022-07-08,74.4392,75.6243,74.1405,74.7479,136144.0
2022-07-09,74.4392,75.6243,74.1405,74.7479,136144.0
2022-07-10,74.4392,75.6243,74.1405,74.7479,136144.0
2022-07-11,74.3197,74.3596,72.9704,73.1645,169930.0
2022-07-12,72.9654,74.1703,72.567,73.5629,192463.0
2022-07-13,72.5571,73.7123,72.2085,73.3836,133801.0
2022-07-14,72.4276,73.4533,71.4218,73.3239,117631.0
2022-07-15,74.7977,75.4749,73.8915,75.0168,173059.0
2022-07-16,74.7977,75.4749,73.8915,75.0168,173059.0
2022-07-17,74.7977,75.4749,73.8915,75.0168,173059.0
2022-07-18,75.0766,75.7587,74.1504,74.2102,156024.0
2022-07-19,75.0766,76.6102,75.0766,75.7039,215510.0
2022-07-20,76.0425,76.4299,75.4948,76.1421,193876.0
2022-07-21,76.2815,77.7255,72.2285,77.7056,199778.0
2022-07-22,78.0342,79.2193,77.3371,78.4425,190148.0
2022-07-23,78.0342,79.2193,77.3371,78.4425,190148.0
2022-07-24,78.0342,79.2193,77.3371,78.4425,190148.0
2022-07-25,78.5919,79.1296,78.0541,78.4425,108839.0
2022-07-26,78.4425,79.4483,77.7952,79.3587,98425.0
2022-07-27,78.9603,79.8964,78.4774,79.2093,157018.0
2022-07-28,79.2591,79.7867,77.7753,79.6176,134973.0
2022-07-29,79.2292,79.6425,77.9048,79.3587,149759.0
2022-07-30,79.2292,79.6425,77.9048,79.3587,149759.0
2022-07-31,79.2292,79.6425,77.9048,79.3587,149759.0
2022-08-01,80.0657,81.7885,79.4383,81.5296,272258.0
2022-08-02,82.4657,87.7636,82.0674,86.8673,283767.0
2022-08-03,87.0366,87.6242,84.805,85.6126,247051.0
2022-08-04,85.8018,85.981,83.1877,83.5213,170556.0
2022-08-05,83.2026,84.8906,82.9039,84.5171,138369.0
2022-08-06,83.2026,84.8906,82.9039,84.5171,138369.0
2022-08-07,83.2026,84.8906,82.9039,84.5171,138369.0
2022-08-08,84.3678,85.991,84.3479,85.5329,139763.0
2022-08-09,85.025,86.3893,84.2632,84.9553,163043.0
2022-08-10,85.4433,87.018,85.0449,86.3893,155541.0
2022-08-11,86.24,87.2657,85.3935,85.752,139295.0
2022-08-12,85.8615,87.6242,85.8615,87.4748,107806.0
2022-08-13,85.8615,87.6242,85.8615,87.4748,107806.0
2022-08-14,85.8615,87.6242,85.8615,87.4748,107806.0
2022-08-15,86.5586,88.8989,86.4341,88.8989,208508.0
2022-08-16,88.3013,89.2872,87.5345,88.1719,178965.0
2022-08-17,87.5545,90.2856,87.1561,89.6856,277731.0
2022-08-18,89.6258,90.8806,89.2026,90.8607,297993.0
2022-08-19,90.3428,91.1594,89.5416,90.3329,206769.0
2022-08-20,90.3428,91.1594,89.5416,90.3329,206769.0
2022-08-21,90.3428,91.1594,89.5416,90.3329,206769.0
2022-08-22,89.5362,90.3528,88.1221,89.3669,163749.0
2022-08-23,89.0482,90.3329,89.0084,89.0482,165513.0
2022-08-24,88.7893,89.586,88.6599,89.2175,113853.0
2022-08-25,89.4266,90.6715,89.0632,90.1237,184089.0
2022-08-26,89.9544,89.9544,86.1802,86.5686,183193.0
2022-08-27,89.9544,89.9544,86.1802,86.5686,183193.0
2022-08-28,89.9544,89.9544,86.1802,86.5686,183193.0
2022-08-29,86.4391,86.8773,84.9553,86.6682,165855.0
2022-08-30,86.6682,86.7478,84.0342,84.3379,173767.0
2022-08-31,84.7263,85.8814,83.7902,84.9454,157285.0
2022-09-01,84.6864,84.9155,82.406,83.6607,406262.0
2022-09-02,83.8698,84.0142,81.44,82.1371,214541.0
2022-09-03,83.8698,84.0142,81.44,82.1371,214541.0
2022-09-04,83.8698,84.0142,81.44,82.1371,214541.0
2022-09-05,83.8698,84.0142,81.44,82.1371,214541.0
2022-09-06,82.406,83.4317,82.167,83.1329,264292.0
2022-09-07,82.8441,86.7777,82.8441,86.5985,233036.0
2022-09-08,86.1503,87.435,85.8516,86.3993,157555.0
2022-09-09,86.698,87.674,86.1304,86.7578,157441.0
2022-09-10,86.698,87.674,86.1304,86.7578,157441.0
2022-09-11,86.698,87.674,86.1304,86.7578,157441.0
2022-09-12,87.1561,88.1769,86.24,86.8076,293091.0
2022-09-13,85.8018,87.2159,83.7304,84.0292,209840.0
2022-09-14,83.7503,84.8159,83.0682,83.9794,209051.0
2022-09-15,85.1445,87.654,84.2632,84.5968,284093.0
2022-09-16,84.6267,84.8906,83.4217,84.4176,807421.0
2022-09-17,84.6267,84.8906,83.4217,84.4176,807421.0
2022-09-18,84.6267,84.8906,83.4217,84.4176,807421.0
2022-09-19,83.5711,86.0906,83.0035,86.0507,274425.0
2022-09-20,85.7819,85.7819,83.84,85.2839,245876.0
2022-09-21,85.6126,87.425,85.3835,85.981,306545.0
2022-09-22,85.6624,85.6624,83.1429,83.6707,280044.0
2022-09-23,83.1927,83.1927,78.8508,79.3089,527525.0
2022-09-24,83.1927,83.1927,78.8508,79.3089,527525.0
2022-09-25,83.1927,83.1927,78.8508,79.3089,527525.0
2022-09-26,79.3089,80.6931,78.9902,80.2848,201644.0
2022-09-27,80.6134,80.8126,78.5122,79.2193,175113.0
2022-09-28,79.757,81.1263,78.9006,80.6632,255526.0
2022-09-29,80.1102,80.8376,78.8956,80.6682,248689.0
2022-09-30,80.9672,81.7143,79.1435,79.2233,401810.0
2022-10-01,80.9672,81.7143,79.1435,79.2233,401810.0
2022-10-02,80.9672,81.7143,79.1435,79.2233,401810.0
2022-10-03,80.8277,81.7544,79.2133,81.1665,295158.0
2022-10-04,81.8142,83.5481,81.306,82.9901,292976.0
2022-10-05,82.3025,84.3155,81.5053,83.8272,413716.0
2022-10-06,83.4186,84.7539,83.0399,83.6378,333868.0
2022-10-07,82.8008,83.4734,81.6149,82.2128,336999.0
2022-10-08,82.8008,83.4734,81.6149,82.2128,336999.0
2022-10-09,82.8008,83.4734,81.6149,82.2128,336999.0
2022-10-10,82.5317,85.191,82.1231,85.0828,332788.0
2022-10-11,84.6842,85.8601,84.0464,85.0429,361121.0
2022-10-12,84.9532,84.9532,83.1396,83.2791,191547.0
2022-10-13,82.1231,85.2721,80.8875,85.1824,364060.0
2022-10-14,86.3583,86.3882,82.5516,82.6114,262754.0
2022-10-15,86.3583,86.3882,82.5516,82.6114,262754.0
2022-10-16,86.3583,86.3882,82.5516,82.6114,262754.0
2022-10-17,83.9169,86.3982,83.2293,86.0395,221042.0
2022-10-18,87.4346,88.2318,84.8088,85.0629,276617.0
2022-10-19,84.8636,85.6508,83.319,84.4052,249856.0
2022-10-20,84.4052,85.1027,83.5183,84.166,327367.0
2022-10-21,83.5282,85.4017,81.9238,85.2123,287959.0
2022-10-22,83.5282,85.4017,81.9238,85.2123,287959.0
2022-10-23,83.5282,85.4017,81.9238,85.2123,287959.0
2022-10-24,85.8501,87.4545,85.2522,87.2353,267692.0
2022-10-25,87.1954,88.8596,86.7968,87.873,229276.0
2022-10-26,88.9094,90.7231,88.0923,89.7764,433115.0
2022-10-27,90.763,90.7829,86.0295,86.2089,358243.0
2022-10-28,86.5875,90.1551,85.7206,89.6469,349025.0
2022-10-29,86.5875,90.1551,85.7206,89.6469,349025.0
2022-10-30,86.5875,90.1551,85.7206,89.6469,349025.0
2022-10-31,89.2084,91.1117,88.8697,89.4675,241843.0
2022-11-01,90.454,92.0664,89.4625,91.3708,320509.0
2022-11-02,91.5203,93.334,90.2248,90.3544,241785.0
2022-11-03,89.9857,91.331,88.7101,90.9324,227306.0
2022-11-04,91.6,91.9289,89.2781,90.9224,138656.0
2022-11-05,91.6,91.9289,89.2781,90.9224,138656.0
2022-11-06,91.6,91.9289,89.2781,90.9224,138656.0
2022-11-07,91.2811,92.2179,90.5188,91.6897,181474.0
2022-11-08,91.8292,92.4869,90.7331,91.4107,141975.0
2022-11-09,91.2811,91.7495,89.2881,89.7266,139242.0
2022-11-10,91.7694,94.6693,91.1217,94.5497,230371.0
2022-11-11,94.6693,94.8038,90.2896,91.9986,273947.0
2022-11-12,94.6693,94.8038,90.2896,91.9986,273947.0
2022-11-13,94.6693,94.8038,90.2896,91.9986,273947.0
2022-11-14,91.1715,93.1845,90.4491,91.5303,181175.0
2022-11-15,92.2079,93.5931,90.8128,91.5801,161106.0
2022-11-16,91.5901,92.1282,90.0803,91.0021,173636.0
2022-11-17,90.4142,91.605,89.3379,91.4406,119738.0
2022-11-18,92.756,94.1211,91.4406,92.178,207028.0
2022-11-19,92.756,94.1211,91.4406,92.178,207028.0
2022-11-20,92.756,94.1211,91.4406,92.178,207028.0
2022-11-21,92.5766,93.5532,91.889,93.0549,196102.0
2022-11-22,93.7525,94.4152,92.8457,93.912,200726.0
2022-11-23,94.2308,94.4899,91.899,92.6065,171545.0
2022-11-24,94.2308,94.4899,91.899,92.6065,171545.0
2022-11-25,93.0749,93.9817,92.9595,93.7924,68868.0
2022-11-26,93.0749,93.9817,92.9595,93.7924,68868.0
2022-11-27,93.0749,93.9817,92.9595,93.7924,68868.0
2022-11-28,93.2244,94.0066,91.7694,92.3873,152843.0
2022-11-29,92.457,93.5532,92.1531,92.9055,122365.0
2022-11-30,92.5966,94.7291,91.6,94.6693,277859.0
2022-12-01,95.4466,96.1741,93.8522,94.0216,192045.0
2022-12-02,93.7625,94.9782,90.2846,93.9518,200268.0
2022-12-03,93.7625,94.9782,90.2846,93.9518,200268.0
2022-12-04,93.7625,94.9782,90.2846,93.9518,200268.0
2022-12-05,93.5034,93.5034,90.753,91.3808,237376.0
2022-12-06,91.7096,92.0086,90.0654,91.2114,174766.0
2022-12-07,91.5701,92.5916,91.2811,91.7794,167292.0
2022-12-08,91.6399,93.5582,91.5303,93.2841,176398.0
2022-12-09,92.4969,93.2044,90.5537,90.5537,221688.0
2022-12-10,92.4969,93.2044,90.5537,90.5537,221688.0
2022-12-11,92.4969,93.2044,90.5537,90.5537,221688.0
2022-12-12,90.7729,93.9419,90.0056,92.6165,195847.0
2022-12-13,93.9219,94.5996,92.6464,92.8556,242438.0
2022-12-14,93.3539,96.3435,93.3539,95.1078,309459.0
2022-12-15,94.1113,95.4566,92.9653,94.7889,495074.0
2022-12-16,93.1945,95.4665,93.1048,95.337,1251797.0
2022-12-17,93.1945,95.4665,93.1048,95.337,1251797.0
2022-12-18,93.1945,95.4665,93.1048,95.337,1251797.0
2022-12-19,94.8686,95.7854,94.1412,94.9184,258043.0
2022-12-20,95.2074,95.9648,94.5896,94.9882,228705.0
2022-12-21,95.8452,97.0809,95.7804,96.4531,194346.0
2022-12-22,96.184,96.3833,93.5133,94.1412,204119.0
2022-12-23,94.1412,94.8786,93.4037,94.7092,150739.0
2022-12-24,94.1412,94.8786,93.4037,94.7092,150739.0
2022-12-25,94.1412,94.8786,93.4037,94.7092,150739.0
2022-12-26,94.1412,94.8786,93.4037,94.7092,150739.0
2022-12-27,94.7191,95.8701,94.0913,94.9284,134538.0
2022-12-28,95.2174,95.5712,92.9254,93.0848,122776.0
2022-12-29,93.5709,95.3757,93.1541,95.1563,159461.0
2022-12-30,94.9968,95.2162,93.3715,94.3387,182136.0
2022-12-31,94.9968,95.2162,93.3715,94.3387,182136.0
2023-01-01,94.9968,95.2162,93.3715,94.3387,182136.0
2023-01-02,94.9968,95.2162,93.3715,94.3387,182136.0
2023-01-03,94.9569,95.4156,93.0524,94.239,229011.0
2023-01-04,94.239,96.0189,94.0994,95.605,245352.0
2023-01-05,95.605,95.605,93.9199,93.9199,247223.0
2023-01-06,95.1563,97.8187,94.3187,95.8045,256105.0
2023-01-07,95.1563,97.8187,94.3187,95.8045,256105.0
2023-01-08,95.1563,97.8187,94.3187,95.8045,256105.0
2023-01-09,95.7247,96.2133,94.3088,94.3686,236702.0
2023-01-10,94.4185,94.7276,93.0524,93.9199,245854.0
2023-01-11,93.8401,95.6449,93.5609,95.4555,244511.0
2023-01-12,95.7247,97.5694,94.8971,97.4697,196592.0
2023-01-13,97.2204,99.2346,97.2204,98.2474,207117.0
2023-01-14,97.2204,99.2346,97.2204,98.2474,207117.0
2023-01-15,97.2204,99.2346,97.2204,98.2474,207117.0
2023-01-16,97.2204,99.2346,97.2204,98.2474,207117.0
2023-01-17,98.0081,98.0081,93.3715,94.3586,268324.0
2023-01-18,94.4583,94.9569,92.4242,93.4014,260562.0
2023-01-19,93.87,94.6598,93.1521,93.3914,195390.0
2023-01-20,93.8401,94.239,91.9705,92.8928,318385.0
2023-01-21,93.8401,94.239,91.9705,92.8928,318385.0
2023-01-22,93.8401,94.239,91.9705,92.8928,318385.0
2023-01-23,93.1421,94.1891,91.806,92.853,256312.0
2023-01-24,92.9128,92.9128,90.7404,90.8587,206014.0
2023-01-25,90.4898,91.5567,89.9213,91.5367,193204.0
2023-01-26,92.135,92.5339,91.1977,91.806,169423.0
2023-01-27,91.4769,91.6265,90.051,91.1179,265469.0
2023-01-28,91.4769,91.6265,90.051,91.1179,265469.0
2023-01-29,91.4769,91.6265,90.051,91.1179,265469.0
2023-01-30,91.0182,91.6863,90.4399,91.437,237543.0
2023-01-31,92.3444,92.9826,91.103,92.9826,269209.0
2023-02-01,93.0723,94.239,91.8359,93.7205,272208.0
2023-02-02,93.5908,93.9398,92.6136,93.7105,388732.0
2023-02-03,94.8073,95.7048,91.5467,92.135,397712.0
2023-02-04,94.8073,95.7048,91.5467,92.135,397712.0
2023-02-05,94.8073,95.7048,91.5467,92.135,397712.0
2023-02-06,92.2347,92.7832,89.5624,90.1009,278895.0
2023-02-07,90.0012,90.0012,88.306,89.6023,224653.0
2023-02-08,89.2433,89.7419,88.3609,89.5624,230459.0
2023-02-09,89.9413,90.2405,88.675,88.7448,186909.0
2023-02-10,88.8245,90.7091,88.5154,90.2106,223196.0
2023-02-11,88.8245,90.7091,88.5154,90.2106,223196.0
2023-02-12,88.8245,90.7091,88.5154,90.2106,223196.0
2023-02-13,90.2804,91.8209,90.2804,90.9385,167542.0
2023-02-14,90.739,91.2376,89.2334,89.8316,156100.0
2023-02-15,89.1835,91.2875,88.6151,91.0182,200686.0
2023-02-16,90.6294,93.0324,90.1308,92.2746,302348.0
2023-02-17,92.5738,93.3416,91.0083,91.0581,292883.0
2023-02-18,92.5738,93.3416,91.0083,91.0581,292883.0
2023-02-19,92.5738,93.3416,91.0083,91.0581,292883.0
2023-02-20,92.5738,93.3416,91.0083,91.0581,292883.0
2023-02-21,90.1607,90.9285,89.5026,90.3851,174400.0
2023-02-22,90.759,91.6664,89.9699,90.2205,221204.0
2023-02-23,90.1906,91.4121,87.6778,89.4727,235540.0
2023-02-24,89.1436,90.2305,88.2362,89.5724,219361.0
2023-02-25,89.1436,90.2305,88.2362,89.5724,219361.0
2023-02-26,89.1436,90.2305,88.2362,89.5724,219361.0
2023-02-27,89.7718,90.6692,89.697,90.3701,274375.0
2023-02-28,90.3801,90.6294,89.1386,89.2234,466415.0
2023-03-01,88.7448,90.3601,88.7448,90.2205,236612.0
2023-03-02,90.2305,90.5695,89.8117,90.5596,204798.0
2023-03-03,90.7889,91.3273,90.1806,91.1877,300192.0
2023-03-04,90.7889,91.3273,90.1806,91.1877,300192.0
2023-03-05,90.7889,91.3273,90.1806,91.1877,300192.0
2023-03-06,90.7291,90.7291,89.2134,90.0111,379275.0
2023-03-07,89.8715,89.8715,87.7576,87.9271,298443.0
2023-03-08,87.9072,88.4955,87.4286,88.3958,254085.0
2023-03-09,88.8545,88.9641,87.9321,88.6052,203176.0
2023-03-10,88.4456,89.4527,86.8801,87.3388,243826.0
2023-03-11,88.4456,89.4527,86.8801,87.3388,243826.0
2023-03-12,88.4456,89.4527,86.8801,87.3388,243826.0
2023-03-13,86.4713,88.4656,85.2503,86.5112,202464.0
2023-03-14,87.8773,89.2384,87.5133,89.0938,256991.0
2023-03-15,87.7377,88.3559,86.4215,87.987,252869.0
2023-03-16,87.1194,89.9613,87.1194,89.3929,215993.0
2023-03-17,89.0539,91.1877,88.5254,90.0211,728113.0
2023-03-18,89.0539,91.1877,88.5254,90.0211,728113.0
2023-03-19,89.0539,91.1877,88.5254,90.0211,728113.0
2023-03-20,90.4399,91.6265,90.4399,91.3373,337676.0
2023-03-21,91.6763,92.5738,90.7889,91.4969,282595.0
2023-03-22,91.1977,91.4919,88.9243,89.0639,273609.0
2023-03-23,88.9243,89.7519,87.2989,87.5781,179287.0
2023-03-24,87.1992,90.4997,87.0995,90.4299,242927.0
2023-03-25,87.1992,90.4997,87.0995,90.4299,242927.0
2023-03-26,87.1992,90.4997,87.0995,90.4299,242927.0
2023-03-27,91.088,92.0553,90.5446,91.3074,140793.0
2023-03-28,90.9684,91.7461,90.3701,91.6464,176942.0
2023-03-29,92.1749,92.474,90.1806,91.3273,438396.0
2023-03-30,91.8038,93.0211,91.3598,92.8016,449859.0
2023-03-31,93.4102,95.4007,93.061,95.3259,592730.0
2023-04-01,93.4102,95.4007,93.061,95.3259,592730.0
2023-04-02,93.4102,95.4007,93.061,95.3259,592730.0
2023-04-03,95.3558,97.5309,94.5476,94.9467,802809.0
2023-04-04,95.0565,95.7948,94.1785,94.6175,344839.0
2023-04-05,94.6674,97.2516,94.2483,97.0819,338857.0
2023-04-06,97.6307,97.8752,96.4883,97.0121,200329.0
2023-04-07,97.6307,97.8752,96.4883,97.0121,200329.0
2023-04-08,97.6307,97.8752,96.4883,97.0121,200329.0
2023-04-09,97.6307,97.8752,96.4883,97.0121,200329.0
2023-04-10,96.7028,98.848,96.6429,98.1895,322902.0
2023-04-11,98.399,100.0652,98.3425,98.8979,500611.0
2023-04-12,99.287,100.0748,97.8003,97.94,343711.0
2023-04-13,98.5187,98.6484,97.5609,98.1795,282320.0
2023-04-14,98.1795,98.6384,97.4012,98.2493,217020.0
2023-04-15,98.1795,98.6384,97.4012,98.2493,217020.0
2023-04-16,98.1795,98.6384,97.4012,98.2493,217020.0
2023-04-17,98.1495,98.3591,97.3513,98.0897,274943.0
2023-04-18,98.369,98.7382,97.1518,97.9101,184773.0
2023-04-19,98.0697,98.4489,97.3164,98.1096,180633.0
2023-04-20,97.8303,98.1994,96.8824,98.1895,184123.0
2023-04-21,98.4289,99.5049,97.8552,98.7981,185241.0
2023-04-22,98.4289,99.5049,97.8552,98.7981,185241.0
2023-04-23,98.4289,99.5049,97.8552,98.7981,185241.0
2023-04-24,98.6484,99.8358,98.5395,99.736,228887.0
2023-04-25,99.4067,102.0308,99.1573,101.6617,487358.0
2023-04-26,100.7936,101.6018,99.4067,99.4865,515267.0
2023-04-27,98.0398,99.3269,95.5454,95.9146,578398.0
2023-04-28,95.5753,97.2416,94.7073,96.8724,494405.0
2023-04-29,95.5753,97.2416,94.7073,96.8724,494405.0
2023-04-30,95.5753,97.2416,94.7073,96.8724,494405.0
2023-05-01,97.1019,98.5287,96.613,97.0321,263785.0
2023-05-02,96.3735,96.4035,93.7694,94.837,313157.0
2023-05-03,95.4356,96.3297,93.1807,93.5199,468450.0
2023-05-04,93.041,94.6399,90.1176,92.1829,440808.0
2023-05-05,93.041,94.0587,92.1829,92.2727,340402.0
2023-05-06,93.041,94.0587,92.1829,92.2727,340402.0
2023-05-07,93.041,94.0587,92.1829,92.2727,340402.0
2023-05-08,92.2927,92.8614,90.826,92.4324,246904.0
2023-05-09,92.4024,92.6718,91.6042,91.6042,275532.0
2023-05-10,92.0632,92.7367,91.1952,92.2528,164278.0
2023-05-11,91.9934,92.3825,90.7961,92.3526,208933.0
2023-05-12,92.6818,93.0959,91.2739,91.6741,111715.0
2023-05-13,92.6818,93.0959,91.2739,91.6741,111715.0
2023-05-14,92.6818,93.0959,91.2739,91.6741,111715.0
2023-05-15,91.1253,91.9235,90.5466,91.8237,167952.0
2023-05-16,91.2949,92.1829,90.6364,91.0455,169209.0
2023-05-17,91.5444,91.5444,89.3992,91.0854,256111.0
2023-05-18,90.7861,91.0555,89.5489,90.6464,256755.0
2023-05-19,91.4147,92.0682,90.4668,91.6541,303812.0
2023-05-20,91.4147,92.0682,90.4668,91.6541,303812.0
2023-05-21,91.4147,92.0682,90.4668,91.6541,303812.0
2023-05-22,91.6442,92.7816,91.1453,91.7539,147403.0
2023-05-23,91.6541,91.6641,90.4319,91.5244,258751.0
2023-05-24,91.3149,91.9335,90.5366,91.6142,371988.0
2023-05-25,91.0455,91.2201,88.2019,88.7107,265534.0
2023-05-26,88.5012,89.2396,87.9225,88.3715,245991.0
2023-05-27,88.5012,89.2396,87.9225,88.3715,245991.0
2023-05-28,88.5012,89.2396,87.9225,88.3715,245991.0
2023-05-29,88.5012,89.2396,87.9225,88.3715,245991.0
2023-05-30,88.2119,89.3583,87.4037,87.8527,200458.0
2023-05-31,87.8826,89.2495,87.0046,88.4114,526639.0
2023-06-01,88.2119,88.9777,86.9426,88.2717,216159.0
2023-06-02,89.2595,91.719,89.2595,91.4047,252813.0
2023-06-03,89.2595,91.719,89.2595,91.4047,252813.0
2023-06-04,89.2595,91.719,89.2595,91.4047,252813.0
2023-06-05,90.9357,92.2518,90.6564,91.3448,251741.0
2023-06-06,91.6042,93.3902,90.9158,93.1707,297330.0
2023-06-07,93.3703,94.9567,92.3426,93.9091,301574.0
2023-06-08,93.5698,93.5898,91.8537,92.9412,163393.0
2023-06-09,92.6519,93.2206,92.2927,92.6519,112624.0
2023-06-10,92.6519,93.2206,92.2927,92.6519,112624.0
2023-06-11,92.6519,93.2206,92.2927,92.6519,112624.0
2023-06-12,92.4523,93.51,91.9934,93.2206,178406.0
2023-06-13,93.1109,94.1086,92.7118,92.9213,208735.0
2023-06-14,93.051,93.6447,91.6641,92.4623,289208.0
2023-06-15,92.6619,94.4878,91.3847,94.388,254186.0
2023-06-16,95.5254,95.5254,93.1807,94.3381,864188.0
2023-06-17,95.5254,95.5254,93.1807,94.3381,864188.0
2023-06-18,95.5254,95.5254,93.1807,94.3381,864188.0
2023-06-19,95.5254,95.5254,93.1807,94.3381,864188.0
2023-06-20,94.1286,94.388,93.51,94.1685,270461.0
2023-06-21,93.9989,93.9989,92.4324,93.3104,255856.0
2023-06-22,93.3503,93.3503,92.163,92.3825,211802.0
2023-06-23,91.8936,92.5122,90.0577,90.7063,445070.0
2023-06-24,91.8936,92.5122,90.0577,90.7063,445070.0
2023-06-25,91.8936,92.5122,90.0577,90.7063,445070.0
2023-06-26,90.9058,92.3825,90.5566,91.694,181810.0
2023-06-27,91.5144,93.9839,91.5144,93.1907,157623.0
2023-06-28,93.061,93.8692,92.5371,93.8292,146521.0
2023-06-29,93.8167,95.9432,93.3175,95.1945,248061.0
2023-06-30,95.3941,96.0431,95.2644,95.3043,205410.0
2023-07-01,95.3941,96.0431,95.2644,95.3043,205410.0
2023-07-02,95.3941,96.0431,95.2644,95.3043,205410.0
2023-07-03,94.855,95.1845,93.1977,93.7369,92471.0
2023-07-04,94.855,95.1845,93.1977,93.7369,92471.0
2023-07-05,93.4274,93.5072,91.181,91.6403,398107.0
2023-07-06,90.7717,91.4206,89.2941,90.4822,393519.0
2023-07-07,90.4822,90.8755,88.8648,88.8848,320763.0
2023-07-08,90.4822,90.8755,88.8648,88.8848,320763.0
2023-07-09,90.4822,90.8755,88.8648,88.8848,320763.0
2023-07-10,88.8848,90.3424,88.7849,89.1543,327626.0
2023-07-11,88.9647,89.6935,88.6452,89.5337,249201.0
2023-07-12,89.973,89.978,88.7849,89.364,299368.0
2023-07-13,89.4838,90.1228,89.3241,89.6935,245415.0
2023-07-14,89.7534,91.1411,89.5127,91.0512,160061.0
2023-07-15,89.7534,91.1411,89.5127,91.0512,160061.0
2023-07-16,89.7534,91.1411,89.5127,91.0512,160061.0
2023-07-17,90.8616,91.4158,89.7833,89.7933,220578.0
2023-07-18,90.0129,91.1511,89.2941,89.6136,189484.0
2023-07-19,89.9031,92.4889,89.9031,92.1494,384501.0
2023-07-20,92.5288,93.667,92.0296,92.5987,326546.0
2023-07-21,92.9481,94.884,92.6686,93.2277,313999.0
2023-07-22,92.9481,94.884,92.6686,93.2277,313999.0
2023-07-23,92.9481,94.884,92.6686,93.2277,313999.0
2023-07-24,93.3774,93.4174,91.7401,92.449,190580.0
2023-07-25,91.9298,93.2277,91.2309,93.1977,207723.0
2023-07-26,93.058,93.677,91.4356,91.6003,197667.0
2023-07-27,90.8516,91.7002,89.6435,90.2426,443181.0
2023-07-28,91.7501,93.9964,90.6419,92.8982,490756.0
2023-07-29,91.7501,93.9964,90.6419,92.8982,490756.0
2023-07-30,91.7501,93.9964,90.6419,92.8982,490756.0
2023-07-31,92.9581,96.8418,92.4889,96.712,577838.0
2023-08-01,95.8434,97.6604,93.008,94.5455,292150.0
2023-08-02,93.8267,96.9416,93.8267,96.8418,371856.0
2023-08-03,96.7619,98.6189,96.3326,98.3393,345517.0
2023-08-04,98.4392,98.4392,96.2129,96.7819,412305.0
2023-08-05,98.4392,98.4392,96.2129,96.7819,412305.0
2023-08-06,98.4392,98.4392,96.2129,96.7819,412305.0
2023-08-07,97.1113,97.7802,96.3825,96.8617,233004.0
2023-08-08,96.2527,97.0315,95.8284,96.8118,175983.0
2023-08-09,96.9816,97.1912,95.7536,97.0614,187390.0
2023-08-10,97.5806,97.935,97.1163,97.5606,181771.0
2023-08-11,97.341,98.0798,97.0614,97.94,113966.0
