,STX US Equity,STX US Equity,STX US Equity,STX US Equity,STX US Equity
2022-05-04,77.3068,79.7146,75.8593,79.4481,2099683.0
2022-05-05,78.2442,78.3866,75.1655,76.0202,2042611.0
2022-05-06,75.3585,77.0678,74.6554,75.9283,1479592.0
2022-05-07,75.3585,77.0678,74.6554,75.9283,1479592.0
2022-05-08,75.3585,77.0678,74.6554,75.9283,1479592.0
2022-05-09,74.4487,75.8547,73.4837,73.8513,1592068.0
2022-05-10,74.9449,75.5147,73.3367,74.2557,1867435.0
2022-05-11,73.7043,75.1747,70.6899,70.8829,1611651.0
2022-05-12,70.3775,72.0041,70.1018,71.7744,1780252.0
2022-05-13,72.8772,74.5957,72.6658,74.173,1399341.0
2022-05-14,72.8772,74.5957,72.6658,74.173,1399341.0
2022-05-15,72.8772,74.5957,72.6658,74.173,1399341.0
2022-05-16,74.127,77.0035,73.9064,76.1213,3144490.0
2022-05-17,76.8289,80.1833,76.8289,80.0454,1895748.0
2022-05-18,78.9426,79.5032,76.4613,77.2884,1892505.0
2022-05-19,76.4613,77.656,75.5239,75.8272,1584865.0
2022-05-20,76.3418,76.7278,71.7744,73.6307,2312847.0
2022-05-21,76.3418,76.7278,71.7744,73.6307,2312847.0
2022-05-22,76.3418,76.7278,71.7744,73.6307,2312847.0
2022-05-23,74.173,75.432,73.594,75.2941,1274916.0
2022-05-24,74.9541,75.1471,71.9949,73.1069,1959659.0
2022-05-25,72.8772,76.76,72.6888,75.965,1806639.0
2022-05-26,75.3952,79.0345,75.3952,78.7864,1640439.0
2022-05-27,79.9627,81.1023,79.0437,81.0287,1451766.0
2022-05-28,79.9627,81.1023,79.0437,81.0287,1451766.0
2022-05-29,79.9627,81.1023,79.0437,81.0287,1451766.0
2022-05-30,79.9627,81.1023,79.0437,81.0287,1451766.0
2022-05-31,79.7789,79.9719,75.4136,77.8122,4015166.0
2022-06-01,78.2074,79.4297,76.8932,76.9024,1904827.0
2022-06-02,76.9024,78.3728,76.7646,77.7847,1086464.0
2022-06-03,76.6359,76.9484,75.1333,76.011,1159714.0
2022-06-04,76.6359,76.9484,75.1333,76.011,1159714.0
2022-06-05,76.6359,76.9484,75.1333,76.011,1159714.0
2022-06-06,76.9116,77.5452,75.4779,75.8547,1175451.0
2022-06-07,75.092,77.7938,74.9174,77.6468,1305244.0
2022-06-08,77.463,77.5067,75.7812,76.9116,1840970.0
2022-06-09,76.397,78.2993,76.0891,76.1396,1613993.0
2022-06-10,74.9265,75.5423,73.6399,74.0811,1540528.0
2022-06-11,74.9265,75.5423,73.6399,74.0811,1540528.0
2022-06-12,74.9265,75.5423,73.6399,74.0811,1540528.0
2022-06-13,72.2798,73.0288,70.4556,70.8002,2376287.0
2022-06-14,71.2229,71.3194,68.8152,69.5044,1558916.0
2022-06-15,69.7342,71.0437,68.8887,70.065,1815693.0
2022-06-16,67.9972,68.0708,64.4315,65.084,3201206.0
2022-06-17,65.1943,67.262,64.6612,66.8025,3171156.0
2022-06-18,65.1943,67.262,64.6612,66.8025,3171156.0
2022-06-19,65.1943,67.262,64.6612,66.8025,3171156.0
2022-06-20,65.1943,67.262,64.6612,66.8025,3171156.0
2022-06-21,67.7491,68.5946,66.1041,66.8117,2077038.0
2022-06-22,66.5176,67.0507,65.3965,65.8008,3195829.0
2022-06-23,66.4226,66.4226,64.7613,65.6616,1790950.0
2022-06-24,65.8657,69.0769,65.8101,68.817,1948552.0
2022-06-25,65.8657,69.0769,65.8101,68.817,1948552.0
2022-06-26,65.8657,69.0769,65.8101,68.817,1948552.0
2022-06-27,69.4481,69.4481,68.1767,68.8727,1046098.0
2022-06-28,69.2996,69.8101,67.3043,67.6662,1657442.0
2022-06-29,67.6662,67.7961,65.9586,66.3391,1411124.0
2022-06-30,65.3182,67.063,64.7892,66.3019,1526643.0
2022-07-01,65.9029,66.3762,63.1279,64.121,1782462.0
2022-07-02,65.9029,66.3762,63.1279,64.121,1782462.0
2022-07-03,65.9029,66.3762,63.1279,64.121,1782462.0
2022-07-04,65.9029,66.3762,63.1279,64.121,1782462.0
2022-07-05,62.7381,66.1999,62.5154,66.1813,1796273.0
2022-07-06,65.9678,66.7938,65.1494,66.3855,1610079.0
2022-07-07,67.0908,69.5317,66.9052,69.1326,1714444.0
2022-07-08,68.3901,70.1117,68.0514,69.4853,1104953.0
2022-07-09,68.3901,70.1117,68.0514,69.4853,1104953.0
2022-07-10,68.3901,70.1117,68.0514,69.4853,1104953.0
2022-07-11,69.1883,69.592,68.3112,68.9841,1332598.0
2022-07-12,69.2718,70.4133,68.8634,69.4017,1163250.0
2022-07-13,68.2138,69.7173,67.9818,69.1975,1432757.0
2022-07-14,68.2416,70.4319,66.8402,70.1442,1550203.0
2022-07-15,70.7753,72.3159,69.9493,72.0003,1985337.0
2022-07-16,70.7753,72.3159,69.9493,72.0003,1985337.0
2022-07-17,70.7753,72.3159,69.9493,72.0003,1985337.0
2022-07-18,72.5358,73.7359,71.6198,71.9354,1577763.0
2022-07-19,72.2602,75.1744,72.1396,74.9795,2298270.0
2022-07-20,74.4969,76.2974,74.2649,76.1674,2211086.0
2022-07-21,76.5015,77.7544,75.2486,77.5967,3380551.0
2022-07-22,69.6059,73.541,69.6059,71.3043,8009896.0
2022-07-23,69.6059,73.541,69.6059,71.3043,8009896.0
2022-07-24,69.6059,73.541,69.6059,71.3043,8009896.0
2022-07-25,71.3785,73.3089,69.8658,71.0166,3441572.0
2022-07-26,70.9423,72.186,70.5247,70.5247,2383409.0
2022-07-27,70.6361,73.4352,69.9493,73.0212,2387926.0
2022-07-28,72.9284,74.3762,71.527,74.0607,1859579.0
2022-07-29,73.7823,75.0444,73.3089,74.2277,3995243.0
2022-07-30,73.7823,75.0444,73.3089,74.2277,3995243.0
2022-07-31,73.7823,75.0444,73.3089,74.2277,3995243.0
2022-08-01,73.2904,74.4412,72.0746,73.8194,1325622.0
2022-08-02,73.3182,74.6268,72.6778,73.3275,1309666.0
2022-08-03,73.7823,74.8588,73.3553,74.3948,1169894.0
2022-08-04,74.4412,74.9145,73.5224,74.6082,1180670.0
2022-08-05,73.3739,75.2115,72.9655,75.128,1223936.0
2022-08-06,73.3739,75.2115,72.9655,75.128,1223936.0
2022-08-07,73.3739,75.2115,72.9655,75.128,1223936.0
2022-08-08,75.0073,75.8612,74.5804,75.2486,1162981.0
2022-08-09,74.5711,74.5897,70.2277,71.7776,2195451.0
2022-08-10,72.9841,74.9145,72.9006,74.5618,1282869.0
2022-08-11,75.4621,77.6245,74.6454,76.5387,1766208.0
2022-08-12,76.715,77.5039,76.3513,77.4296,1019067.0
2022-08-13,76.715,77.5039,76.3513,77.4296,1019067.0
2022-08-14,76.715,77.5039,76.3513,77.4296,1019067.0
2022-08-15,76.9192,76.947,75.3878,76.2881,1259617.0
2022-08-16,75.7312,76.469,75.527,75.9632,845797.0
2022-08-17,75.1001,75.1001,72.4226,73.541,2550644.0
2022-08-18,73.8008,75.9168,73.7915,75.7591,1067400.0
2022-08-19,75.0352,75.0352,73.8565,74.2185,1014665.0
2022-08-20,75.0352,75.0352,73.8565,74.2185,1014665.0
2022-08-21,75.0352,75.0352,73.8565,74.2185,1014665.0
2022-08-22,72.585,73.0212,70.8124,71.063,1880699.0
2022-08-23,71.1465,71.759,69.7915,70.1256,1658645.0
2022-08-24,69.9214,71.1744,69.8843,70.5989,1131225.0
2022-08-25,71.1558,73.5595,71.1233,73.541,1215507.0
2022-08-26,73.0955,73.1233,69.1929,69.2532,1789586.0
2022-08-27,73.0955,73.1233,69.1929,69.2532,1789586.0
2022-08-28,73.0955,73.1233,69.1929,69.2532,1789586.0
2022-08-29,68.2973,69.5688,67.2811,67.3414,1289964.0
2022-08-30,66.9516,67.0073,63.8704,64.4272,3582184.0
2022-08-31,60.7056,62.9469,60.4179,62.1441,6244315.0
2022-09-01,60.4086,61.4017,58.933,61.1789,3028549.0
2022-09-02,62.0792,62.5896,60.3901,60.7613,1727197.0
2022-09-03,62.0792,62.5896,60.3901,60.7613,1727197.0
2022-09-04,62.0792,62.5896,60.3901,60.7613,1727197.0
2022-09-05,62.0792,62.5896,60.3901,60.7613,1727197.0
2022-09-06,60.8402,61.346,59.1743,60.6499,2432494.0
2022-09-07,60.1952,61.2996,59.694,60.9005,1734877.0
2022-09-08,60.3715,61.5038,59.1929,61.3738,1813757.0
2022-09-09,62.3019,64.223,62.0049,63.8797,2292277.0
2022-09-10,62.3019,64.223,62.0049,63.8797,2292277.0
2022-09-11,62.3019,64.223,62.0049,63.8797,2292277.0
2022-09-12,64.2416,64.8263,63.5548,63.824,1917856.0
2022-09-13,62.0885,62.4133,60.1395,60.5479,2466100.0
2022-09-14,60.3901,60.5525,58.0977,58.6731,2989278.0
2022-09-15,58.5339,58.9701,57.6337,58.0792,3894850.0
2022-09-16,57.8471,58.2926,57.114,58.1998,3219426.0
2022-09-17,57.8471,58.2926,57.114,58.1998,3219426.0
2022-09-18,57.8471,58.2926,57.114,58.1998,3219426.0
2022-09-19,57.3367,58.2648,56.9469,57.5594,2315421.0
2022-09-20,56.9681,57.1089,55.5862,56.2547,2143255.0
2022-09-21,56.358,58.1321,55.8417,55.8792,1875299.0
2022-09-22,55.4568,55.8041,54.9647,55.2315,1289982.0
2022-09-23,54.5275,54.7587,53.3917,54.2366,2087494.0
2022-09-24,54.5275,54.7587,53.3917,54.2366,2087494.0
2022-09-25,54.5275,54.7587,53.3917,54.2366,2087494.0
2022-09-26,53.5701,54.1145,51.7772,51.9931,2443521.0
2022-09-27,53.0538,53.2979,52.1527,53.0632,1524300.0
2022-09-28,53.0726,53.7015,52.8379,53.4856,1429878.0
2022-09-29,52.3029,52.3029,49.7872,51.0451,4333967.0
2022-09-30,51.0451,51.965,49.8623,49.9656,2632580.0
2022-10-01,51.0451,51.965,49.8623,49.9656,2632580.0
2022-10-02,51.0451,51.965,49.8623,49.9656,2632580.0
2022-10-03,50.2847,52.2184,50.2847,51.4018,4374221.0
2022-10-04,52.3498,54.03,52.2747,53.5044,4755719.0
2022-10-05,52.4437,54.2178,51.8336,53.908,2745161.0
2022-10-06,53.3917,53.603,51.2422,52.2935,3313420.0
2022-10-07,51.1295,52.5563,49.9656,50.4631,2926352.0
2022-10-08,51.1295,52.5563,49.9656,50.4631,2926352.0
2022-10-09,51.1295,52.5563,49.9656,50.4631,2926352.0
2022-10-10,50.6227,50.7822,48.4262,49.0269,1889651.0
2022-10-11,48.9424,49.8999,48.1915,48.7829,2802805.0
2022-10-12,48.9894,49.5244,48.4074,48.6421,1573832.0
2022-10-13,47.5438,50.6461,47.2153,49.7872,2100614.0
2022-10-14,50.1064,50.1064,46.577,48.4449,3943933.0
2022-10-15,50.1064,50.1064,46.577,48.4449,3943933.0
2022-10-16,50.1064,50.1064,46.577,48.4449,3943933.0
2022-10-17,49.5901,49.9468,48.9331,49.806,1861122.0
2022-10-18,50.9512,51.2007,48.9894,49.7215,1625708.0
2022-10-19,49.1865,50.3129,49.1865,49.6089,2211192.0
2022-10-20,50.0782,51.5788,49.5477,49.7779,2690231.0
2022-10-21,49.7215,52.3498,49.5807,52.2935,3434642.0
2022-10-22,49.7215,52.3498,49.5807,52.2935,3434642.0
2022-10-23,49.7215,52.3498,49.5807,52.2935,3434642.0
2022-10-24,52.5845,53.082,51.5707,52.8567,3276837.0
2022-10-25,52.5282,54.4431,52.5282,54.4431,4275692.0
2022-10-26,49.7497,51.4581,47.3749,50.1158,10046847.0
2022-10-27,49.8811,50.9418,48.6139,48.7735,5480803.0
2022-10-28,48.811,49.4587,48.2009,48.2948,4390549.0
2022-10-29,48.811,49.4587,48.2009,48.2948,4390549.0
2022-10-30,48.811,49.4587,48.2009,48.2948,4390549.0
2022-10-31,47.9099,48.1727,46.5394,46.6145,4408046.0
2022-11-01,47.403,48.5294,46.699,47.9005,2529010.0
2022-11-02,47.7034,48.1258,46.408,46.455,2402896.0
2022-11-03,45.7463,46.0654,44.5588,45.5163,2154733.0
2022-11-04,46.7647,48.2103,46.6004,47.985,2675030.0
2022-11-05,46.7647,48.2103,46.6004,47.985,2675030.0
2022-11-06,46.7647,48.2103,46.6004,47.985,2675030.0
2022-11-07,48.3229,49.6277,47.8723,49.3461,2224578.0
2022-11-08,49.8436,50.759,48.9894,49.7497,2848877.0
2022-11-09,48.98,49.0926,47.4406,47.4875,1933054.0
2022-11-10,49.9374,51.3267,49.7121,50.5006,3155544.0
2022-11-11,50.6884,54.0676,50.6414,53.6452,2597627.0
2022-11-12,50.6884,54.0676,50.6414,53.6452,2597627.0
2022-11-13,50.6884,54.0676,50.6414,53.6452,2597627.0
2022-11-14,53.0726,54.0676,52.8755,52.9318,2131300.0
2022-11-15,54.321,54.4994,52.1621,52.3123,3516354.0
2022-11-16,51.627,51.627,49.0269,50.6039,2886156.0
2022-11-17,49.7028,51.261,49.4352,51.0732,1314313.0
2022-11-18,51.7303,51.8336,50.3364,51.2234,1405324.0
2022-11-19,51.7303,51.8336,50.3364,51.2234,1405324.0
2022-11-20,51.7303,51.8336,50.3364,51.2234,1405324.0
2022-11-21,50.632,51.2093,50.0595,50.7822,1668295.0
2022-11-22,51.214,51.4675,50.3129,50.7916,1647506.0
2022-11-23,51.0075,51.5895,50.7916,51.4487,1213939.0
2022-11-24,51.0075,51.5895,50.7916,51.4487,1213939.0
2022-11-25,51.2516,52.0213,51.092,51.3454,883006.0
2022-11-26,51.2516,52.0213,51.092,51.3454,883006.0
2022-11-27,51.2516,52.0213,51.092,51.3454,883006.0
2022-11-28,50.7916,51.1342,48.9424,49.102,2083259.0
2022-11-29,48.7172,49.0832,48.0413,48.2948,2313568.0
2022-11-30,47.7409,49.8436,46.6333,49.7215,4164365.0
2022-12-01,50.0688,50.5663,49.5338,50.0313,2449230.0
2022-12-02,48.811,49.7966,48.3886,49.7215,1992809.0
2022-12-03,48.811,49.7966,48.3886,49.7215,1992809.0
2022-12-04,48.811,49.7966,48.3886,49.7215,1992809.0
2022-12-05,49.6746,50.5945,48.9237,49.0457,1867779.0
2022-12-06,49.0457,49.4578,48.4074,48.9988,2660370.0
2022-12-07,48.3041,49.9187,48.1821,49.3461,1835099.0
2022-12-08,49.7309,51.6083,49.562,51.092,2433576.0
2022-12-09,50.8479,52.3029,50.6508,50.8198,2454939.0
2022-12-10,50.8479,52.3029,50.6508,50.8198,2454939.0
2022-12-11,50.8479,52.3029,50.6508,50.8198,2454939.0
2022-12-12,50.6884,52.2747,50.0595,52.209,2566585.0
2022-12-13,54.0676,54.612,52.4343,52.7253,2858998.0
2022-12-14,52.1433,53.2228,51.0732,51.3924,2212788.0
2022-12-15,50.2096,50.51,48.9753,49.1583,4101602.0
2022-12-16,48.6984,49.5432,48.1774,48.9331,4321323.0
2022-12-17,48.6984,49.5432,48.1774,48.9331,4321323.0
2022-12-18,48.6984,49.5432,48.1774,48.9331,4321323.0
2022-12-19,48.811,49.4587,47.3091,47.863,2546303.0
2022-12-20,47.6536,49.0336,47.6345,48.5434,2468337.0
2022-12-21,49.0336,49.4333,47.7107,47.8154,2079399.0
2022-12-22,46.8922,47.8154,46.5781,47.7868,2214442.0
2022-12-23,47.7392,48.0914,47.2634,48.0723,1072494.0
2022-12-24,47.7392,48.0914,47.2634,48.0723,1072494.0
2022-12-25,47.7392,48.0914,47.2634,48.0723,1072494.0
2022-12-26,47.7392,48.0914,47.2634,48.0723,1072494.0
2022-12-27,48.2151,49.7093,47.6441,49.5475,2427155.0
2022-12-28,49.3953,50.0234,48.277,48.5863,1683666.0
2022-12-29,49.1954,50.9276,49.0842,50.4612,2045244.0
2022-12-30,49.7188,50.3946,49.3857,50.071,1220527.0
2022-12-31,49.7188,50.3946,49.3857,50.071,1220527.0
2023-01-01,49.7188,50.3946,49.3857,50.071,1220527.0
2023-01-02,49.7188,50.3946,49.3857,50.071,1220527.0
2023-01-03,50.2899,50.8847,48.4816,49.3762,2887190.0
2023-01-04,50.4136,51.2845,49.7379,49.9568,2649843.0
2023-01-05,49.6046,51.018,49.3857,50.9085,2111872.0
2023-01-06,51.3939,53.364,50.5897,53.2117,2499156.0
2023-01-07,51.3939,53.364,50.5897,53.2117,2499156.0
2023-01-08,51.3939,53.364,50.5897,53.2117,2499156.0
2023-01-09,53.8018,53.9826,52.5265,52.6692,2025471.0
2023-01-10,52.831,53.7637,52.4979,53.7352,1918363.0
2023-01-11,53.4972,54.5632,53.4116,54.449,1618619.0
2023-01-12,54.8582,55.5482,54.1539,54.982,2669891.0
2023-01-13,54.2586,55.0771,54.1444,54.4966,1268741.0
2023-01-14,54.2586,55.0771,54.1444,54.4966,1268741.0
2023-01-15,54.2586,55.0771,54.1444,54.4966,1268741.0
2023-01-16,54.2586,55.0771,54.1444,54.4966,1268741.0
2023-01-17,54.1825,54.3824,53.1737,54.2301,2771455.0
2023-01-18,56.4191,56.9996,54.7155,55.8766,3945263.0
2023-01-19,55.7624,56.0574,54.4014,55.3817,2462841.0
2023-01-20,55.3056,56.5714,54.3253,56.4762,2185229.0
2023-01-21,55.3056,56.5714,54.3253,56.4762,2185229.0
2023-01-22,55.3056,56.5714,54.3253,56.4762,2185229.0
2023-01-23,57.6373,60.6638,57.5707,60.1785,4092384.0
2023-01-24,61.292,61.7774,58.9983,59.2267,3787381.0
2023-01-25,58.1037,59.931,57.5326,59.2458,4527731.0
2023-01-26,65.4701,67.5735,62.5483,65.6795,9520463.0
2023-01-27,64.9847,66.6027,64.9847,65.6605,3587657.0
2023-01-28,64.9847,66.6027,64.9847,65.6605,3587657.0
2023-01-29,64.9847,66.6027,64.9847,65.6605,3587657.0
2023-01-30,64.7183,65.5748,63.4144,63.5381,2803026.0
2023-01-31,62.8624,64.5755,62.1961,64.5089,4584262.0
2023-02-01,64.6278,67.6686,64.29,67.0881,3877485.0
2023-02-02,67.8685,70.1812,67.2023,68.8774,3689527.0
2023-02-03,67.1737,68.9725,67.0976,67.4688,1673596.0
2023-02-04,67.1737,68.9725,67.0976,67.4688,1673596.0
2023-02-05,67.1737,68.9725,67.0976,67.4688,1673596.0
2023-02-06,66.4409,66.7359,65.5653,66.3838,1616683.0
2023-02-07,66.5075,68.0969,66.0792,67.859,2165256.0
2023-02-08,67.307,68.105,67.0215,67.6496,2091305.0
2023-02-09,68.7441,69.3532,65.7556,66.4314,2567217.0
2023-02-10,66.8597,68.135,65.946,67.84,3299651.0
2023-02-11,66.8597,68.135,65.946,67.84,3299651.0
2023-02-12,66.8597,68.135,65.946,67.84,3299651.0
2023-02-13,67.5925,68.1064,67.2166,67.8875,1575995.0
2023-02-14,66.8597,69.1058,66.5266,68.963,1234098.0
2023-02-15,68.0303,68.8202,67.7829,68.4967,1093435.0
2023-02-16,67.3546,67.9827,66.793,67.1262,1214072.0
2023-02-17,67.1166,67.602,65.8128,66.8692,1804384.0
2023-02-18,67.1166,67.602,65.8128,66.8692,1804384.0
2023-02-19,67.1166,67.602,65.8128,66.8692,1804384.0
2023-02-20,67.1166,67.602,65.8128,66.8692,1804384.0
2023-02-21,65.8699,66.1649,63.6761,63.8427,2095260.0
2023-02-22,63.7284,64.0044,62.4959,63.186,1711967.0
2023-02-23,64.1662,64.3947,62.6435,63.8427,1679703.0
2023-02-24,61.5394,63.7665,61.5299,62.9004,1302627.0
2023-02-25,61.5394,63.7665,61.5299,62.9004,1302627.0
2023-02-26,61.5394,63.7665,61.5299,62.9004,1302627.0
2023-02-27,63.0908,63.4144,61.0731,61.1492,2633742.0
2023-02-28,61.1873,61.9392,60.9589,61.4443,2159727.0
2023-03-01,61.1302,61.7393,60.3974,61.0255,1908387.0
2023-03-02,60.4449,62.0677,59.4551,61.7298,2793508.0
2023-03-03,61.9011,61.9868,60.9684,61.4538,2127419.0
2023-03-04,61.9011,61.9868,60.9684,61.4538,2127419.0
2023-03-05,61.9011,61.9868,60.9684,61.4538,2127419.0
2023-03-06,62.101,62.2152,60.0833,60.2641,1829616.0
2023-03-07,59.9025,60.1547,58.827,59.1411,2331547.0
2023-03-08,59.6074,60.7305,58.9983,60.5592,3477309.0
2023-03-09,60.0833,61.6917,60.0833,60.1975,2477562.0
2023-03-10,60.1975,60.6353,58.3178,58.7699,1646516.0
2023-03-11,60.1975,60.6353,58.3178,58.7699,1646516.0
2023-03-12,60.1975,60.6353,58.3178,58.7699,1646516.0
2023-03-13,58.0656,58.5319,57.1234,57.4279,2514291.0
2023-03-14,58.5129,59.4409,57.2376,58.0751,2090339.0
2023-03-15,56.8283,57.4041,56.0098,56.9616,2259293.0
2023-03-16,55.9813,58.5367,55.9813,58.2464,2279108.0
2023-03-17,58.4939,59.2458,57.7801,58.1037,5781292.0
2023-03-18,58.4939,59.2458,57.7801,58.1037,5781292.0
2023-03-19,58.4939,59.2458,57.7801,58.1037,5781292.0
2023-03-20,57.5421,59.6169,56.9425,59.0649,2243261.0
2023-03-21,59.8253,60.1045,58.8146,59.7772,1680171.0
2023-03-22,59.5269,59.9601,58.2274,58.2563,2025564.0
2023-03-23,58.5643,60.1815,58.3526,59.2959,2950340.0
2023-03-24,58.9831,59.4114,58.4103,59.3344,1758070.0
2023-03-25,58.9831,59.4114,58.4103,59.3344,1758070.0
2023-03-26,58.9831,59.4114,58.4103,59.3344,1758070.0
2023-03-27,59.8927,60.143,59.3344,59.6906,2265883.0
2023-03-28,57.9579,58.3911,56.9664,58.1697,2594471.0
2023-03-29,59.681,61.5484,59.5366,61.404,2919055.0
2023-03-30,62.2703,62.7516,61.4088,62.5495,1666996.0
2023-03-31,62.511,63.7287,62.357,63.6469,2096921.0
2023-04-01,62.511,63.7287,62.357,63.6469,2096921.0
2023-04-02,62.511,63.7287,62.357,63.6469,2096921.0
2023-04-03,63.5313,63.9933,62.8383,63.2907,2112548.0
2023-04-04,63.3966,63.4591,62.2318,62.896,1841591.0
2023-04-05,62.3714,62.511,61.4233,62.434,1405867.0
2023-04-06,61.9719,62.4436,61.6447,61.9912,1023853.0
2023-04-07,61.9719,62.4436,61.6447,61.9912,1023853.0
2023-04-08,61.9719,62.4436,61.6447,61.9912,1023853.0
2023-04-09,61.9719,62.4436,61.6447,61.9912,1023853.0
2023-04-10,61.9623,64.3303,61.8805,63.8683,2317288.0
2023-04-11,64.1667,64.9175,63.9741,64.3784,1278162.0
2023-04-12,65.2833,65.2833,63.4324,63.8971,1805930.0
2023-04-13,63.7431,63.8201,61.7024,62.9057,2539093.0
2023-04-14,62.4725,64.1762,61.4618,61.5676,2600199.0
2023-04-15,62.4725,64.1762,61.4618,61.5676,2600199.0
2023-04-16,62.4725,64.1762,61.4618,61.5676,2600199.0
2023-04-17,61.2885,62.3185,60.9998,61.8468,1948910.0
2023-04-18,61.712,61.9719,60.7928,61.8661,2579717.0
2023-04-19,60.6965,60.8746,59.4211,60.5088,2927785.0
2023-04-20,56.4563,59.6136,54.4444,54.945,7959691.0
2023-04-21,54.0016,54.6081,52.2882,54.3097,5906604.0
2023-04-22,54.0016,54.6081,52.2882,54.3097,5906604.0
2023-04-23,54.0016,54.6081,52.2882,54.3097,5906604.0
2023-04-24,54.3289,54.945,53.6936,54.8776,2325253.0
2023-04-25,54.5311,54.7332,53.8765,53.992,2386520.0
2023-04-26,54.6755,55.4407,53.9054,54.2327,1939460.0
2023-04-27,54.2952,54.868,53.7032,54.6755,2686809.0
2023-04-28,55.0412,56.7547,54.8776,56.5718,2891919.0
2023-04-29,55.0412,56.7547,54.8776,56.5718,2891919.0
2023-04-30,55.0412,56.7547,54.8776,56.5718,2891919.0
2023-05-01,56.5429,56.8798,56.1194,56.3696,2335983.0
2023-05-02,56.3985,56.437,54.6177,54.7236,1876647.0
2023-05-03,54.9739,55.5803,53.7032,53.8284,2351356.0
2023-05-04,53.6262,53.7225,52.4326,53.0583,1841518.0
2023-05-05,53.8187,54.3963,52.885,53.8476,1564387.0
2023-05-06,53.8187,54.3963,52.885,53.8476,1564387.0
2023-05-07,53.8187,54.3963,52.885,53.8476,1564387.0
2023-05-08,53.7032,54.2904,53.3375,54.1845,885103.0
2023-05-09,53.4722,55.3685,53.0487,55.1664,2185995.0
2023-05-10,55.8306,55.9268,54.791,55.1279,2091116.0
2023-05-11,54.7525,54.8584,53.9246,54.6755,1562549.0
2023-05-12,55.407,55.4455,54.637,55.4167,1853668.0
2023-05-13,55.407,55.4455,54.637,55.4167,1853668.0
2023-05-14,55.407,55.4455,54.637,55.4167,1853668.0
2023-05-15,56.6103,58.8339,55.9557,58.7761,2576482.0
2023-05-16,58.7761,59.3633,57.8287,58.5258,2061472.0
2023-05-17,59.0071,59.5173,57.9984,58.8531,1806688.0
2023-05-18,58.8242,60.7109,58.6895,60.4029,2010830.0
2023-05-19,60.4318,60.6724,59.3729,59.9312,1308099.0
2023-05-20,60.4318,60.6724,59.3729,59.9312,1308099.0
2023-05-21,60.4318,60.6724,59.3729,59.9312,1308099.0
2023-05-22,59.5558,60.9131,59.3729,60.5954,1307253.0
2023-05-23,60.9612,61.2259,59.9024,60.0371,1304499.0
2023-05-24,59.5077,59.8831,58.6221,59.0264,1443901.0
2023-05-25,59.4692,59.912,57.337,57.8617,2866535.0
2023-05-26,57.9772,60.3451,57.9772,59.9601,3603662.0
2023-05-27,57.9772,60.3451,57.9772,59.9601,3603662.0
2023-05-28,57.9772,60.3451,57.9772,59.9601,3603662.0
2023-05-29,57.9772,60.3451,57.9772,59.9601,3603662.0
2023-05-30,59.7098,59.8927,57.5632,58.7184,2916221.0
2023-05-31,57.5729,58.1216,56.6007,57.852,5061858.0
2023-06-01,58.2371,59.2478,58.1119,59.0071,2483540.0
2023-06-02,59.758,60.1045,58.8916,59.8831,1715548.0
2023-06-03,59.758,60.1045,58.8916,59.8831,1715548.0
2023-06-04,59.758,60.1045,58.8916,59.8831,1715548.0
2023-06-05,59.5847,59.8253,58.574,58.5836,1922003.0
2023-06-06,57.2745,58.2515,56.3793,56.3985,2864310.0
2023-06-07,56.8606,57.4862,54.9257,57.0819,5208238.0
2023-06-08,56.8028,57.7654,55.6766,57.6403,2327652.0
2023-06-09,58.1216,58.6606,57.3515,58.6125,2142687.0
2023-06-10,58.1216,58.6606,57.3515,58.6125,2142687.0
2023-06-11,58.1216,58.6606,57.3515,58.6125,2142687.0
2023-06-12,58.805,61.0671,58.7713,61.0382,2347273.0
2023-06-13,61.635,62.8251,61.5388,62.2703,2341100.0
2023-06-14,62.3955,63.1174,61.5869,62.8479,1791113.0
2023-06-15,62.6265,64.4458,62.6265,63.6661,2613260.0
2023-06-16,63.9934,64.0608,61.5773,61.8949,4024188.0
2023-06-17,63.9934,64.0608,61.5773,61.8949,4024188.0
2023-06-18,63.9934,64.0608,61.5773,61.8949,4024188.0
2023-06-19,63.9934,64.0608,61.5773,61.8949,4024188.0
2023-06-20,61.1455,61.6321,60.6687,60.9022,1950661.0
2023-06-21,60.2307,60.8341,59.7344,59.9193,1623270.0
2023-06-22,59.7636,60.0945,59.423,59.5884,1311787.0
2023-06-23,58.9851,59.3792,58.5666,58.7028,1176429.0
2023-06-24,58.9851,59.3792,58.5666,58.7028,1176429.0
2023-06-25,58.9851,59.3792,58.5666,58.7028,1176429.0
2023-06-26,58.8196,59.5398,58.6542,58.9267,1419053.0
2023-06-27,59.1992,60.6492,58.3914,60.4448,2204034.0
2023-06-28,60.1334,60.2989,59.024,59.968,2101678.0
2023-06-29,60.0653,60.8828,59.6663,60.2794,1525794.0
2023-06-30,60.62,60.766,59.8512,60.2113,1534743.0
2023-07-01,60.62,60.766,59.8512,60.2113,1534743.0
2023-07-02,60.62,60.766,59.8512,60.2113,1534743.0
2023-07-03,60.3378,60.946,60.1821,60.513,817783.0
2023-07-04,60.3378,60.946,60.1821,60.513,817783.0
2023-07-05,60.1529,60.1918,58.5878,59.1894,1556896.0
2023-07-06,58.333,59.2576,58.1578,59.1894,1466129.0
