,TFSL US Equity,TFSL US Equity,TFSL US Equity,TFSL US Equity,TFSL US Equity
2022-05-29,12.536,12.6459,12.4684,12.6374,249977.0
2022-05-30,12.536,12.6459,12.4684,12.6374,249977.0
2022-05-31,12.6374,12.7684,12.4599,12.6966,443539.0
2022-06-01,12.7727,12.7727,12.4371,12.5951,283763.0
2022-06-02,12.6036,12.7811,12.4684,12.7811,327977.0
2022-06-03,12.6797,12.7727,12.4176,12.4599,333961.0
2022-06-04,12.6797,12.7727,12.4176,12.4599,333961.0
2022-06-05,12.6797,12.7727,12.4176,12.4599,333961.0
2022-06-06,12.4707,12.6947,12.462,12.5051,322725.0
2022-06-07,12.4965,12.5051,12.3586,12.4534,249643.0
2022-06-08,12.4103,12.5138,12.3026,12.4534,350914.0
2022-06-09,12.4276,12.4276,12.1259,12.1432,220723.0
2022-06-10,11.988,12.1087,11.8846,11.9708,267034.0
2022-06-11,11.988,12.1087,11.8846,11.9708,267034.0
2022-06-12,11.988,12.1087,11.8846,11.9708,267034.0
2022-06-13,11.8932,11.9708,11.7226,11.7726,309860.0
2022-06-14,11.7726,11.9019,11.6605,11.695,251085.0
2022-06-15,11.8071,11.8932,11.6433,11.7726,336639.0
2022-06-16,11.6347,11.7209,11.4925,11.5313,280933.0
2022-06-17,11.5399,11.7726,11.514,11.5399,474150.0
2022-06-18,11.5399,11.7726,11.514,11.5399,474150.0
2022-06-19,11.5399,11.7726,11.514,11.5399,474150.0
2022-06-20,11.5399,11.7726,11.514,11.5399,474150.0
2022-06-21,11.8243,12.057,11.6002,12.0053,516242.0
2022-06-22,11.8932,12.0158,11.7812,11.8243,249211.0
2022-06-23,11.8243,11.9191,11.695,11.8415,241979.0
2022-06-24,11.8846,12.2552,11.8846,12.2294,544092.0
2022-06-25,11.8846,12.2552,11.8846,12.2294,544092.0
2022-06-26,11.8846,12.2552,11.8846,12.2294,544092.0
2022-06-27,12.3069,12.3672,12.169,12.35,314961.0
2022-06-28,12.4103,12.4965,12.1518,12.1604,270037.0
2022-06-29,12.1949,12.2035,11.9794,12.0311,162440.0
2022-06-30,11.9019,11.988,11.7295,11.8329,459854.0
2022-07-01,11.7209,11.8628,11.5916,11.8157,591782.0
2022-07-02,11.7209,11.8628,11.5916,11.8157,591782.0
2022-07-03,11.7209,11.8628,11.5916,11.8157,591782.0
2022-07-04,11.7209,11.8628,11.5916,11.8157,591782.0
2022-07-05,11.6433,11.7683,11.4925,11.7381,347489.0
2022-07-06,11.7036,11.8785,11.6605,11.695,296878.0
2022-07-07,11.7467,11.8243,11.6002,11.7036,311524.0
2022-07-08,11.7036,11.764,11.6519,11.695,171414.0
2022-07-09,11.7036,11.764,11.6519,11.695,171414.0
2022-07-10,11.7036,11.764,11.6519,11.695,171414.0
2022-07-11,11.6347,11.6347,11.4796,11.5227,204011.0
2022-07-12,11.5054,11.5485,11.3761,11.4279,221758.0
2022-07-13,11.3675,11.3934,11.2124,11.29,219906.0
2022-07-14,11.2038,11.2469,11.0357,11.1434,225373.0
2022-07-15,11.2555,11.4106,11.1952,11.3761,215588.0
2022-07-16,11.2555,11.4106,11.1952,11.3761,215588.0
2022-07-17,11.2555,11.4106,11.1952,11.3761,215588.0
2022-07-18,11.4192,11.6002,11.3934,11.4623,266163.0
2022-07-19,11.5054,11.7553,11.5054,11.7209,272432.0
2022-07-20,11.7381,11.932,11.721,11.9019,254344.0
2022-07-21,11.8588,11.9622,11.7898,11.9449,326378.0
2022-07-22,11.9967,12.0871,11.8932,12.0397,242267.0
2022-07-23,11.9967,12.0871,11.8932,12.0397,242267.0
2022-07-24,11.9967,12.0871,11.8932,12.0397,242267.0
2022-07-25,12.0656,12.1949,12.0656,12.1776,248464.0
2022-07-26,12.057,12.169,12.0484,12.0915,191273.0
2022-07-27,12.0484,12.2897,11.9967,12.2638,319329.0
2022-07-28,12.169,12.3155,12.1259,12.2294,310687.0
2022-07-29,12.1173,12.768,12.0656,12.6258,465698.0
2022-07-30,12.1173,12.768,12.0656,12.6258,465698.0
2022-07-31,12.1173,12.768,12.0656,12.6258,465698.0
2022-08-01,12.5396,12.8154,12.5138,12.7982,308475.0
2022-08-02,12.7551,12.7723,12.6172,12.643,264671.0
2022-08-03,12.7034,12.824,12.6258,12.7982,239598.0
2022-08-04,12.7895,12.8757,12.7378,12.8154,196376.0
2022-08-05,12.7723,12.8412,12.6689,12.7809,198101.0
2022-08-06,12.7723,12.8412,12.6689,12.7809,198101.0
2022-08-07,12.7723,12.8412,12.6689,12.7809,198101.0
2022-08-08,12.8326,12.9188,12.8154,12.8671,204975.0
2022-08-09,12.8412,12.9964,12.7834,12.9878,215433.0
2022-08-10,13.0912,13.143,12.9835,13.0309,165932.0
2022-08-11,13.0567,13.1515,13.0395,13.1084,177742.0
2022-08-12,13.1343,13.3066,13.1084,13.3066,200050.0
2022-08-13,13.1343,13.3066,13.1084,13.3066,200050.0
2022-08-14,13.1343,13.3066,13.1084,13.3066,200050.0
2022-08-15,13.3153,13.4101,13.2118,13.4101,145512.0
2022-08-16,13.4273,13.5307,13.3756,13.4531,146625.0
2022-08-17,13.3497,13.3928,13.2377,13.298,161894.0
2022-08-18,13.2808,13.3159,13.1601,13.2549,133956.0
2022-08-19,13.2118,13.2205,13.0222,13.0998,182335.0
2022-08-20,13.2118,13.2205,13.0222,13.0998,182335.0
2022-08-21,13.2118,13.2205,13.0222,13.0998,182335.0
2022-08-22,12.9791,12.9791,12.7378,12.7895,155799.0
2022-08-23,12.7378,12.8326,12.7159,12.7551,154095.0
2022-08-24,12.7292,12.7982,12.6775,12.7809,160607.0
2022-08-25,12.7723,12.9102,12.7551,12.9016,153687.0
2022-08-26,12.893,12.9188,12.712,12.712,196888.0
2022-08-27,12.893,12.9188,12.712,12.712,196888.0
2022-08-28,12.893,12.9188,12.712,12.712,196888.0
2022-08-29,12.6947,12.712,12.4965,12.4965,195292.0
2022-08-30,12.5224,12.6344,12.4017,12.531,171006.0
2022-08-31,12.5224,12.5741,12.2897,12.3242,260440.0
2022-09-01,12.2724,12.3586,12.1259,12.3586,257854.0
2022-09-02,12.4751,12.7037,12.3257,12.352,268049.0
2022-09-03,12.4751,12.7037,12.3257,12.352,268049.0
2022-09-04,12.4751,12.7037,12.3257,12.352,268049.0
2022-09-05,12.4751,12.7037,12.3257,12.352,268049.0
2022-09-06,12.352,12.4048,12.0971,12.185,250773.0
2022-09-07,12.1586,12.2817,12.1586,12.2641,156335.0
2022-09-08,12.185,12.4399,12.1674,12.4399,126816.0
2022-09-09,12.4575,12.5793,12.4531,12.563,154742.0
2022-09-10,12.4575,12.5793,12.4531,12.563,154742.0
2022-09-11,12.4575,12.5793,12.4531,12.563,154742.0
2022-09-12,12.5718,12.6246,12.4883,12.5454,249757.0
2022-09-13,12.3696,12.4663,12.0048,12.0883,265416.0
2022-09-14,12.0795,12.141,12.0223,12.1059,221846.0
2022-09-15,12.1059,12.1762,12.0004,12.0619,225856.0
2022-09-16,11.9564,12.0795,11.8685,11.9916,924952.0
2022-09-17,11.9564,12.0795,11.8685,11.9916,924952.0
2022-09-18,11.9564,12.0795,11.8685,11.9916,924952.0
2022-09-19,11.9828,12.3257,11.8773,12.2993,234689.0
2022-09-20,12.2465,12.4399,12.1938,12.396,278974.0
2022-09-21,12.4927,12.5103,12.2729,12.2993,207788.0
2022-09-22,12.2817,12.3081,12.0092,12.018,220178.0
2022-09-23,12.1147,12.1235,11.7806,11.8949,223987.0
2022-09-24,12.1147,12.1235,11.7806,11.8949,223987.0
2022-09-25,12.1147,12.1235,11.7806,11.8949,223987.0
2022-09-26,11.8157,11.9916,11.8114,11.8597,240818.0
2022-09-27,11.8509,11.9476,11.4465,11.4817,337451.0
2022-09-28,11.5432,11.8333,11.4729,11.763,245395.0
2022-09-29,11.6399,11.6399,11.3234,11.4861,442131.0
2022-09-30,11.5344,11.6839,11.4113,11.4289,333061.0
2022-10-01,11.5344,11.6839,11.4113,11.4289,333061.0
2022-10-02,11.5344,11.6839,11.4113,11.4289,333061.0
2022-10-03,11.4905,11.6663,11.4377,11.508,392652.0
2022-10-04,11.6048,12.0355,11.5872,12.018,281237.0
2022-10-05,11.93,11.9476,11.7542,11.8421,180900.0
2022-10-06,11.7806,11.8597,11.5696,11.5696,179519.0
2022-10-07,11.5608,11.5608,11.1652,11.1652,357371.0
2022-10-08,11.5608,11.5608,11.1652,11.1652,357371.0
2022-10-09,11.5608,11.5608,11.1652,11.1652,357371.0
2022-10-10,11.2179,11.385,11.0509,11.0773,297366.0
2022-10-11,11.0245,11.2003,10.9498,11.1916,310567.0
2022-10-12,11.1828,11.1828,11.0421,11.0861,219766.0
2022-10-13,11.0245,11.508,10.9454,11.4641,253915.0
2022-10-14,11.6311,11.7366,11.4069,11.4377,317028.0
2022-10-15,11.6311,11.7366,11.4069,11.4377,317028.0
2022-10-16,11.6311,11.7366,11.4069,11.4377,317028.0
2022-10-17,11.6135,11.7454,11.4993,11.5696,231017.0
2022-10-18,11.7454,11.8333,11.4993,11.552,295467.0
2022-10-19,11.4729,11.5256,11.2707,11.4289,338269.0
2022-10-20,11.4201,11.4377,10.985,11.0773,281764.0
2022-10-21,11.0948,11.3586,11.0509,11.341,237380.0
2022-10-22,11.0948,11.3586,11.0509,11.341,237380.0
2022-10-23,11.0948,11.3586,11.0509,11.341,237380.0
2022-10-24,11.4289,11.5344,11.3146,11.5256,223850.0
2022-10-25,11.5344,11.6355,11.4993,11.5784,185114.0
2022-10-26,11.5696,11.7015,11.5256,11.5608,160182.0
2022-10-27,11.6487,11.7718,11.5608,11.596,273921.0
2022-10-28,11.6927,12.6158,11.6927,12.5103,313965.0
2022-10-29,11.6927,12.6158,11.6927,12.5103,313965.0
2022-10-30,11.6927,12.6158,11.6927,12.5103,313965.0
2022-10-31,12.5191,12.5279,12.2729,12.352,272152.0
2022-11-01,12.3784,12.4575,12.2993,12.3169,193305.0
2022-11-02,12.2905,12.396,12.0707,12.0971,195974.0
2022-11-03,12.0092,12.0267,11.8157,11.9916,194890.0
2022-11-04,12.1498,12.2377,12.0136,12.1147,241184.0
2022-11-05,12.1498,12.2377,12.0136,12.1147,241184.0
2022-11-06,12.1498,12.2377,12.0136,12.1147,241184.0
2022-11-07,12.2202,12.2881,12.0971,12.0971,232136.0
2022-11-08,12.1059,12.2993,12.0795,12.1059,265184.0
2022-11-09,12.1235,12.1235,11.9125,11.93,169050.0
2022-11-10,12.1762,12.4707,12.1762,12.3784,239956.0
2022-11-11,12.3872,12.4927,12.2905,12.3608,231823.0
2022-11-12,12.3872,12.4927,12.2905,12.3608,231823.0
2022-11-13,12.3872,12.4927,12.2905,12.3608,231823.0
2022-11-14,12.2993,12.5103,12.2993,12.3432,172671.0
2022-11-15,12.5015,12.563,12.3257,12.4399,226690.0
2022-11-16,12.3608,12.4136,12.2025,12.2553,193500.0
2022-11-17,12.1322,12.2905,12.1312,12.2114,270614.0
2022-11-18,12.4224,12.4268,12.2377,12.3432,164363.0
2022-11-19,12.4224,12.4268,12.2377,12.3432,164363.0
2022-11-20,12.4224,12.4268,12.2377,12.3432,164363.0
2022-11-21,12.3432,12.4575,12.0839,12.141,308830.0
2022-11-22,12.1322,12.3606,12.1322,12.3169,272207.0
2022-11-23,12.3081,12.4215,12.1762,12.2465,281067.0
2022-11-24,12.3081,12.4215,12.1762,12.2465,281067.0
2022-11-25,12.2905,12.3476,12.2325,12.2817,251753.0
2022-11-26,12.2905,12.3476,12.2325,12.2817,251753.0
2022-11-27,12.2905,12.3476,12.2325,12.2817,251753.0
2022-11-28,12.1852,12.3198,12.0731,12.1135,340407.0
2022-11-29,12.1045,12.2166,12.1045,12.1493,189703.0
2022-11-30,12.1763,12.2839,11.8981,12.2481,680815.0
2022-12-01,12.3288,12.6429,12.2929,12.6249,347404.0
2022-12-02,12.4724,12.607,12.4096,12.4813,214132.0
2022-12-03,12.4724,12.607,12.4096,12.4813,214132.0
2022-12-04,12.4724,12.607,12.4096,12.4813,214132.0
2022-12-05,12.4455,12.4634,12.1135,12.4096,323016.0
2022-12-06,12.4634,12.5172,12.2122,12.3737,325479.0
2022-12-07,12.3468,12.3916,12.2032,12.3019,197960.0
2022-12-08,12.3198,12.5352,12.3109,12.4634,198626.0
2022-12-09,12.4634,12.6608,12.4356,12.5711,290793.0
2022-12-10,12.4634,12.6608,12.4356,12.5711,290793.0
2022-12-11,12.4634,12.6608,12.4356,12.5711,290793.0
2022-12-12,12.5083,12.5442,12.3916,12.4813,210096.0
2022-12-13,12.3916,12.8941,12.3378,12.6249,905079.0
2022-12-14,12.607,12.9614,12.5711,12.7146,396745.0
2022-12-15,12.6159,12.6518,12.2346,12.2839,238061.0
2022-12-16,12.2301,12.4096,12.1583,12.3916,387444.0
2022-12-17,12.2301,12.4096,12.1583,12.3916,387444.0
2022-12-18,12.2301,12.4096,12.1583,12.3916,387444.0
2022-12-19,12.2839,12.4185,12.2301,12.3557,278379.0
2022-12-20,12.3826,12.5082,12.3109,12.4544,174546.0
2022-12-21,12.5442,12.6922,12.4724,12.6429,228367.0
2022-12-22,12.5442,12.5612,12.3826,12.5352,222900.0
2022-12-23,12.5531,12.746,12.5121,12.7057,172498.0
2022-12-24,12.5531,12.746,12.5121,12.7057,172498.0
2022-12-25,12.5531,12.746,12.5121,12.7057,172498.0
2022-12-26,12.5531,12.746,12.5121,12.7057,172498.0
2022-12-27,12.7146,12.8941,12.6249,12.8941,210998.0
2022-12-28,12.8851,12.9659,12.8044,12.8044,213763.0
2022-12-29,12.8851,13.1274,12.8851,13.0646,159580.0
2022-12-30,13.0377,13.0915,12.8582,12.93,147500.0
2022-12-31,13.0377,13.0915,12.8582,12.93,147500.0
2023-01-01,13.0377,13.0915,12.8582,12.93,147500.0
2023-01-02,13.0377,13.0915,12.8582,12.93,147500.0
2023-01-03,12.9749,13.0736,12.8403,12.9479,176005.0
2023-01-04,13.0287,13.0556,12.8448,12.912,129133.0
2023-01-05,12.8582,12.8672,12.7057,12.7595,116520.0
2023-01-06,12.7775,13.0466,12.7775,13.0466,140230.0
2023-01-07,12.7775,13.0466,12.7775,13.0466,140230.0
2023-01-08,12.7775,13.0466,12.7775,13.0466,140230.0
2023-01-09,13.0556,13.1482,12.9659,13.1274,284198.0
2023-01-10,13.1005,13.1274,12.8582,13.0287,306161.0
2023-01-11,13.0466,13.271,13.0377,13.1723,314147.0
2023-01-12,13.253,13.4773,13.1902,13.3786,339138.0
2023-01-13,13.3248,13.5357,13.244,13.4863,180869.0
2023-01-14,13.3248,13.5357,13.244,13.4863,180869.0
2023-01-15,13.3248,13.5357,13.244,13.4863,180869.0
2023-01-16,13.3248,13.5357,13.244,13.4863,180869.0
2023-01-17,13.5312,13.5312,13.4235,13.4773,211584.0
2023-01-18,13.3966,13.4145,13.2082,13.253,255356.0
2023-01-19,13.2261,13.262,13.0915,13.2082,252354.0
2023-01-20,13.262,13.4594,13.2244,13.4415,220924.0
2023-01-21,13.262,13.4594,13.2244,13.4415,220924.0
2023-01-22,13.262,13.4594,13.2244,13.4415,220924.0
2023-01-23,13.4953,13.594,13.3966,13.3966,259022.0
2023-01-24,13.3697,13.4322,13.262,13.262,235869.0
2023-01-25,13.271,13.271,13.0646,13.1723,226266.0
2023-01-26,13.271,13.271,12.9309,13.0197,243250.0
2023-01-27,13.1005,13.1166,12.7416,12.9569,309386.0
2023-01-28,13.1005,13.1166,12.7416,12.9569,309386.0
2023-01-29,13.1005,13.1166,12.7416,12.9569,309386.0
2023-01-30,12.8582,12.8582,12.6025,12.6518,354990.0
2023-01-31,12.6518,12.8044,12.589,12.7864,370549.0
2023-02-01,12.7864,12.8941,12.6886,12.7595,239923.0
2023-02-02,12.8223,13.0556,12.7864,13.0556,265214.0
2023-02-03,12.9659,13.0736,12.93,13.0018,207122.0
2023-02-04,12.9659,13.0736,12.93,13.0018,207122.0
2023-02-05,12.9659,13.0736,12.93,13.0018,207122.0
2023-02-06,12.9479,12.9659,12.8044,12.8044,271532.0
2023-02-07,12.8133,12.9435,12.7505,12.921,212586.0
2023-02-08,12.8762,12.9365,12.8268,12.8582,108137.0
2023-02-09,12.921,12.9659,12.6518,12.7416,233439.0
2023-02-10,12.7146,12.8941,12.7057,12.8582,160997.0
2023-02-11,12.7146,12.8941,12.7057,12.8582,160997.0
2023-02-12,12.7146,12.8941,12.7057,12.8582,160997.0
2023-02-13,12.8941,12.9838,12.8672,12.9479,164424.0
2023-02-14,12.921,12.9749,12.7954,12.8672,167165.0
2023-02-15,12.8672,13.0018,12.7894,12.9659,113310.0
2023-02-16,12.9031,12.9928,12.8358,12.912,130314.0
2023-02-17,12.9031,13.0197,12.8762,12.9569,157052.0
2023-02-18,12.9031,13.0197,12.8762,12.9569,157052.0
2023-02-19,12.9031,13.0197,12.8762,12.9569,157052.0
2023-02-20,12.9031,13.0197,12.8762,12.9569,157052.0
2023-02-21,12.8762,12.8941,12.7281,12.7864,199612.0
2023-02-22,12.7954,12.921,12.7505,12.8223,211912.0
2023-02-23,12.8851,13.0152,12.8133,12.9838,208835.0
2023-02-24,12.8672,12.9838,12.8313,12.9749,265628.0
2023-02-25,12.8672,12.9838,12.8313,12.9749,265628.0
2023-02-26,12.8672,12.9838,12.8313,12.9749,265628.0
2023-02-27,13.0108,13.0915,12.9031,12.939,281853.0
2023-02-28,12.9569,13.0466,12.93,13.0018,398576.0
2023-03-01,12.912,12.9569,12.8313,12.8762,295791.0
2023-03-02,12.8762,12.8762,12.6967,12.8313,321262.0
2023-03-03,12.8313,12.8762,12.7146,12.8582,260142.0
2023-03-04,12.8313,12.8762,12.7146,12.8582,260142.0
2023-03-05,12.8313,12.8762,12.7146,12.8582,260142.0
2023-03-06,12.9063,12.9337,12.5401,12.6317,326670.0
2023-03-07,12.5859,12.5859,12.3021,12.4028,328843.0
2023-03-08,12.412,12.412,12.174,12.2381,359096.0
2023-03-09,12.1923,12.1923,11.7574,11.7804,393083.0
2023-03-10,11.6889,11.7896,11.3319,11.5882,573315.0
2023-03-11,11.6889,11.7896,11.3319,11.5882,573315.0
2023-03-12,11.6889,11.7896,11.3319,11.5882,573315.0
2023-03-13,11.3502,11.5058,10.8193,11.396,790012.0
2023-03-14,11.698,12.0275,11.6172,11.6889,721424.0
2023-03-15,11.3593,11.8719,11.2953,11.7987,496680.0
2023-03-16,11.6614,12.2838,11.6568,12.0275,491139.0
2023-03-17,11.936,11.936,11.4874,11.6797,792192.0
2023-03-18,11.936,11.936,11.4874,11.6797,792192.0
2023-03-19,11.936,11.936,11.4874,11.6797,792192.0
2023-03-20,11.8262,11.904,11.5561,11.6339,435813.0
2023-03-21,11.8536,12.0275,11.7438,11.8719,585034.0
2023-03-22,11.8811,11.9635,11.5882,11.6065,307325.0
2023-03-23,11.6339,11.6339,11.1854,11.2587,436463.0
2023-03-24,11.1305,11.579,11.0939,11.5607,340721.0
2023-03-25,11.1305,11.579,11.0939,11.5607,340721.0
2023-03-26,11.1305,11.579,11.0939,11.5607,340721.0
2023-03-27,11.7255,11.8549,11.5973,11.6339,253733.0
2023-03-28,11.6065,11.698,11.4326,11.4966,288694.0
2023-03-29,11.5699,11.8811,11.4601,11.6248,265465.0
2023-03-30,11.7072,11.7163,11.5333,11.6111,305676.0
2023-03-31,11.698,11.7529,11.4875,11.5607,386296.0
2023-04-01,11.698,11.7529,11.4875,11.5607,386296.0
2023-04-02,11.698,11.7529,11.4875,11.5607,386296.0
2023-04-03,11.5973,11.6339,11.4371,11.4783,411014.0
2023-04-04,11.515,11.515,11.1397,11.2404,437275.0
2023-04-05,11.2037,11.2587,11.1031,11.1031,226070.0
2023-04-06,11.1214,11.2861,11.0847,11.277,406982.0
2023-04-07,11.1214,11.2861,11.0847,11.277,406982.0
2023-04-08,11.1214,11.2861,11.0847,11.277,406982.0
2023-04-09,11.1214,11.2861,11.0847,11.277,406982.0
2023-04-10,11.3868,11.4326,11.2312,11.3502,421304.0
2023-04-11,11.3502,11.5424,11.3502,11.4692,445171.0
2023-04-12,11.4966,11.6248,11.4646,11.515,324331.0
2023-04-13,11.5424,11.6248,11.5058,11.6065,345440.0
2023-04-14,11.6706,11.7438,11.5378,11.5607,321188.0
2023-04-15,11.6706,11.7438,11.5378,11.5607,321188.0
2023-04-16,11.6706,11.7438,11.5378,11.5607,321188.0
2023-04-17,11.579,11.7346,11.46,11.7346,204704.0
2023-04-18,11.7346,11.7346,11.4966,11.5058,242294.0
2023-04-19,11.5058,11.666,11.4875,11.6065,286452.0
2023-04-20,11.5973,11.6294,11.4921,11.5424,189866.0
2023-04-21,11.5882,11.6065,11.3593,11.4143,263935.0
2023-04-22,11.5882,11.6065,11.3593,11.4143,263935.0
2023-04-23,11.5882,11.6065,11.3593,11.4143,263935.0
2023-04-24,11.4143,11.515,11.341,11.4234,220973.0
2023-04-25,11.3685,11.4051,11.2175,11.2495,269205.0
2023-04-26,11.2312,11.3777,11.0115,11.0756,455462.0
2023-04-27,11.0756,11.2129,11.0207,11.1946,443808.0
2023-04-28,11.0847,11.1763,10.9932,11.0207,338872.0
2023-04-29,11.0847,11.1763,10.9932,11.0207,338872.0
2023-04-30,11.0847,11.1763,10.9932,11.0207,338872.0
2023-05-01,11.0573,11.158,10.952,10.9841,334229.0
2023-05-02,10.9108,10.92,10.5538,10.6454,521650.0
2023-05-03,10.682,10.7735,10.3571,10.3891,730198.0
2023-05-04,10.2335,10.4898,10.1145,10.4806,581007.0
2023-05-05,10.6271,10.9382,10.6179,10.92,504559.0
2023-05-06,10.6271,10.9382,10.6179,10.92,504559.0
2023-05-07,10.6271,10.9382,10.6179,10.92,504559.0
2023-05-08,10.9474,10.9612,10.7461,10.7552,529368.0
2023-05-09,10.7003,10.7278,10.3342,10.3891,573143.0
2023-05-10,10.4898,10.5072,10.2792,10.3891,411559.0
2023-05-11,10.3525,10.3754,10.1786,10.2884,355945.0
2023-05-12,10.2792,10.2884,10.1511,10.2335,235785.0
2023-05-13,10.2792,10.2884,10.1511,10.2335,235785.0
2023-05-14,10.2792,10.2884,10.1511,10.2335,235785.0
2023-05-15,10.2701,10.4074,10.2335,10.3342,319258.0
2023-05-16,10.3525,10.444,10.2518,10.2792,374001.0
2023-05-17,10.325,10.6454,10.3067,10.5996,451996.0
2023-05-18,10.5813,10.5813,10.3891,10.444,375524.0
2023-05-19,10.563,10.5767,10.343,10.3982,314755.0
2023-05-20,10.563,10.5767,10.343,10.3982,314755.0
2023-05-21,10.563,10.5767,10.343,10.3982,314755.0
2023-05-22,10.444,10.4647,10.3159,10.4165,279180.0
2023-05-23,10.4165,10.6957,10.4074,10.6088,413565.0
2023-05-24,10.5355,10.6271,10.4515,10.5996,357060.0
2023-05-25,10.563,10.6361,10.476,10.563,470515.0
2023-05-26,10.556,10.7249,10.4481,10.6873,469665.0
2023-05-27,10.556,10.7249,10.4481,10.6873,469665.0
2023-05-28,10.556,10.7249,10.4481,10.6873,469665.0
2023-05-29,10.556,10.7249,10.4481,10.6873,469665.0
2023-05-30,10.6592,10.7718,10.4997,10.7436,373244.0
2023-05-31,10.7436,10.7718,10.5231,10.6123,495040.0
2023-06-01,10.6216,11.0064,10.5653,10.9782,604378.0
2023-06-02,11.0251,11.377,10.9688,11.3723,540393.0
2023-06-03,11.0251,11.377,10.9688,11.3723,540393.0
2023-06-04,11.0251,11.377,10.9688,11.3723,540393.0
2023-06-05,11.3629,11.3723,11.2034,11.2409,378148.0
2023-06-06,11.2315,11.6444,11.2034,11.6069,435780.0
2023-06-07,11.6819,11.9447,11.6069,11.9165,440248.0
2023-06-08,11.9165,12.0573,11.7476,12.0479,344851.0
2023-06-09,12.0666,12.0666,11.8977,11.9822,306785.0
2023-06-10,12.0666,12.0666,11.8977,11.9822,306785.0
2023-06-11,12.0666,12.0666,11.8977,11.9822,306785.0
2023-06-12,12.0103,12.0291,11.8039,11.9822,406372.0
2023-06-13,11.9822,12.3106,11.9353,12.1699,621750.0
2023-06-14,12.1699,12.2543,11.9775,11.9822,324620.0
2023-06-15,11.9353,12.1229,11.9353,12.0573,347808.0
2023-06-16,12.0666,12.0666,11.8696,11.954,433645.0
2023-06-17,12.0666,12.0666,11.8696,11.954,433645.0
2023-06-18,12.0666,12.0666,11.8696,11.954,433645.0
2023-06-19,12.0666,12.0666,11.8696,11.954,433645.0
2023-06-20,11.8977,11.9681,11.7945,11.8977,304333.0
2023-06-21,11.8321,11.9259,11.7664,11.7851,359943.0
2023-06-22,11.7382,11.7664,11.4755,11.4943,300929.0
2023-06-23,11.3723,11.5318,11.3207,11.4849,544536.0
2023-06-24,11.3723,11.5318,11.3207,11.4849,544536.0
2023-06-25,11.3723,11.5318,11.3207,11.4849,544536.0
2023-06-26,11.4849,11.6632,11.4566,11.6256,256837.0
2023-06-27,11.6163,11.7382,11.5506,11.7007,267324.0
2023-06-28,11.7007,11.7617,11.5787,11.7288,194995.0
2023-06-29,11.7288,11.8837,11.7288,11.8227,225197.0
2023-06-30,11.9165,11.9259,11.7805,11.7945,236390.0
2023-07-01,11.9165,11.9259,11.7805,11.7945,236390.0
2023-07-02,11.9165,11.9259,11.7805,11.7945,236390.0
2023-07-03,11.7758,11.8977,11.7664,11.879,170237.0
2023-07-04,11.7758,11.8977,11.7664,11.879,170237.0
2023-07-05,11.8602,11.9165,11.7382,11.8321,204815.0
2023-07-06,11.7382,11.7382,11.5881,11.7288,234717.0
2023-07-07,11.7288,11.9634,11.7288,11.8227,288572.0
2023-07-08,11.7288,11.9634,11.7288,11.8227,288572.0
2023-07-09,11.7288,11.9634,11.7288,11.8227,288572.0
2023-07-10,11.8602,12.1042,11.8602,11.9728,245560.0
2023-07-11,12.0103,12.1182,11.9822,12.0479,219874.0
2023-07-12,12.1229,12.2402,12.1229,12.1792,226585.0
2023-07-13,12.2449,12.3481,12.1699,12.2355,216891.0
2023-07-14,12.2731,12.2731,12.001,12.1229,183653.0
2023-07-15,12.2731,12.2731,12.001,12.1229,183653.0
2023-07-16,12.2731,12.2731,12.001,12.1229,183653.0
2023-07-17,12.1042,12.2449,12.076,12.2074,257265.0
2023-07-18,12.2543,12.4842,12.2449,12.4607,288499.0
2023-07-19,12.4795,12.5921,12.442,12.5733,242393.0
2023-07-20,12.5264,12.5733,12.395,12.5452,203808.0
2023-07-21,12.6109,12.6109,12.4513,12.4889,270554.0
2023-07-22,12.6109,12.6109,12.4513,12.4889,270554.0
2023-07-23,12.6109,12.6109,12.4513,12.4889,270554.0
2023-07-24,12.5358,12.6765,12.5358,12.6578,251490.0
2023-07-25,12.6578,12.7798,12.5808,12.7328,320073.0
2023-07-26,12.7704,13.08,12.7704,13.0706,269488.0
2023-07-27,13.0612,13.0988,12.7985,12.8454,323029.0
2023-07-28,13.1363,13.446,12.8642,13.4272,509387.0
2023-07-29,13.1363,13.446,12.8642,13.4272,509387.0
2023-07-30,13.1363,13.446,12.8642,13.4272,509387.0
2023-07-31,13.4647,13.765,13.3568,13.6148,495333.0
2023-08-01,13.521,13.8494,13.4553,13.8307,438242.0
2023-08-02,13.7087,13.9245,13.6148,13.8776,434661.0
2023-08-03,13.8682,14.0418,13.6817,13.9339,315537.0
2023-08-04,13.887,14.0089,13.8494,13.9526,350904.0
2023-08-05,13.887,14.0089,13.8494,13.9526,350904.0
2023-08-06,13.887,14.0089,13.8494,13.9526,350904.0
2023-08-07,13.9808,14.1215,13.9526,14.0465,286981.0
2023-08-08,13.8494,13.9996,13.7087,13.962,368687.0
2023-08-09,13.9245,13.9902,13.8025,13.8494,187065.0
2023-08-10,13.8588,14.0652,13.826,13.84,212939.0
2023-08-11,13.84,14.0699,13.84,14.0277,206838.0
2023-08-12,13.84,14.0699,13.84,14.0277,206838.0
2023-08-13,13.84,14.0699,13.84,14.0277,206838.0
