,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity,FTV US Equity
2021-05-04,70.2598,71.0796,70.0524,70.9512,1468283.0
2021-05-05,71.0203,71.2178,70.25,70.803,1307047.0
2021-05-06,71.2178,71.6623,70.7932,71.5536,1113665.0
2021-05-07,71.6326,72.4425,71.2376,71.919,1398382.0
2021-05-08,71.6326,72.4425,71.2376,71.919,1398382.0
2021-05-09,71.6326,72.4425,71.2376,71.919,1398382.0
2021-05-10,72.3635,73.0104,70.7141,70.7438,3503286.0
2021-05-11,70.5561,70.6697,69.1043,69.2821,5750394.0
2021-05-12,69.1339,69.6376,67.4451,67.534,2389720.0
2021-05-13,67.7019,69.0253,67.376,68.6105,1502153.0
2021-05-14,68.966,69.929,68.8475,69.7364,1682869.0
2021-05-15,68.966,69.929,68.8475,69.7364,1682869.0
2021-05-16,68.966,69.929,68.8475,69.7364,1682869.0
2021-05-17,69.4401,70.003,69.0253,69.7068,1821412.0
2021-05-18,69.7463,70.1413,68.3537,68.3833,1852600.0
2021-05-19,67.2969,68.3241,66.6155,68.2648,3183892.0
2021-05-20,69.2327,70.1512,69.1734,69.6277,2125176.0
2021-05-21,70.1314,70.8722,70.0129,70.6845,2666949.0
2021-05-22,70.1314,70.8722,70.0129,70.6845,2666949.0
2021-05-23,70.1314,70.8722,70.0129,70.6845,2666949.0
2021-05-24,71.1092,71.5734,70.4475,71.0697,1863974.0
2021-05-25,70.9907,71.4351,70.6796,70.7438,1712925.0
2021-05-26,70.8228,71.2771,70.5561,71.0598,1660430.0
2021-05-27,71.6035,71.9248,71.1537,71.4454,5930967.0
2021-05-28,71.4256,71.9891,71.307,71.6925,1650276.0
2021-05-29,71.4256,71.9891,71.307,71.6925,1650276.0
2021-05-30,71.4256,71.9891,71.307,71.6925,1650276.0
2021-05-31,71.4256,71.9891,71.307,71.6925,1650276.0
2021-06-01,72.2362,72.6416,70.8572,71.3663,2688930.0
2021-06-02,71.3366,72.7199,71.1488,72.602,2695824.0
2021-06-03,72.1967,73.0469,71.7024,72.7108,2189440.0
2021-06-04,72.9283,73.1359,72.2659,72.6218,1553824.0
2021-06-05,72.9283,73.1359,72.2659,72.6218,1553824.0
2021-06-06,72.9283,73.1359,72.2659,72.6218,1553824.0
2021-06-07,72.7009,72.8591,71.2773,71.91,2530713.0
2021-06-08,71.8803,71.9001,71.0104,71.2081,2199688.0
2021-06-09,71.0895,71.1191,70.2096,70.2591,2289241.0
2021-06-10,70.4172,70.6446,69.4089,69.6659,2931708.0
2021-06-11,70.1207,70.6743,69.5226,70.6248,2891321.0
2021-06-12,70.1207,70.6743,69.5226,70.6248,2891321.0
2021-06-13,70.1207,70.6743,69.5226,70.6248,2891321.0
2021-06-14,70.6248,70.6248,69.4978,70.2986,2997721.0
2021-06-15,70.3085,70.8819,69.9823,70.7039,3437584.0
2021-06-16,70.6743,70.6743,69.3199,69.3792,3887763.0
2021-06-17,69.2408,69.5176,67.9952,68.707,4626671.0
2021-06-18,67.7777,68.7317,67.6986,68.1632,6326530.0
2021-06-19,67.7777,68.7317,67.6986,68.1632,6326530.0
2021-06-20,67.7777,68.7317,67.6986,68.1632,6326530.0
2021-06-21,68.2621,68.9739,68.1336,68.7267,3410048.0
2021-06-22,68.6872,68.9937,68.0423,68.7959,3255497.0
2021-06-23,68.8355,69.0826,68.2127,68.2819,2675356.0
2021-06-24,68.4598,68.7663,68.0248,68.6872,2884155.0
2021-06-25,69.1024,69.5769,68.6872,69.1321,4984427.0
2021-06-26,69.1024,69.5769,68.6872,69.1321,4984427.0
2021-06-27,69.1024,69.5769,68.6872,69.1321,4984427.0
2021-06-28,69.3594,69.7895,68.1682,69.4089,4240736.0
2021-06-29,69.5176,69.8043,68.8355,69.3693,2732040.0
2021-06-30,69.142,69.6857,68.7564,68.9442,4115609.0
2021-07-01,69.0925,70.007,69.0925,69.7845,3083636.0
2021-07-02,69.9724,70.1108,69.6362,69.9131,2475554.0
2021-07-03,69.9724,70.1108,69.6362,69.9131,2475554.0
2021-07-04,69.9724,70.1108,69.6362,69.9131,2475554.0
2021-07-05,69.9724,70.1108,69.6362,69.9131,2475554.0
2021-07-06,69.8933,69.8933,68.2819,68.9442,4027888.0
2021-07-07,68.7959,70.1701,68.6081,69.8933,4748421.0
2021-07-08,69.0184,69.3891,68.4598,68.7762,3168331.0
2021-07-09,69.6066,70.3085,69.2952,69.8735,1665585.0
2021-07-10,69.6066,70.3085,69.2952,69.8735,1665585.0
2021-07-11,69.6066,70.3085,69.2952,69.8735,1665585.0
2021-07-12,70.1602,70.2492,69.2705,69.6461,2392439.0
2021-07-13,70.2591,70.7534,69.5868,69.7747,3617189.0
2021-07-14,70.18,70.1997,69.0826,69.9625,1560022.0
2021-07-15,69.6165,70.0515,69.4089,69.5967,2275537.0
2021-07-16,69.8142,70.0416,69.0431,69.1123,1752601.0
2021-07-17,69.8142,70.0416,69.0431,69.1123,1752601.0
2021-07-18,69.8142,70.0416,69.0431,69.1123,1752601.0
2021-07-19,67.9952,68.3511,66.7001,67.5899,3292483.0
2021-07-20,67.9062,69.2309,67.7678,69.0036,2142401.0
2021-07-21,69.0826,69.5374,68.7366,68.7663,2305288.0
2021-07-22,68.9541,68.9541,67.9556,68.3709,2681362.0
2021-07-23,68.7959,68.88,68.1385,68.5191,2623449.0
2021-07-24,68.7959,68.88,68.1385,68.5191,2623449.0
2021-07-25,68.7959,68.88,68.1385,68.5191,2623449.0
2021-07-26,68.5785,68.7613,67.6492,68.183,2222068.0
2021-07-27,67.7283,68.2325,67.1747,67.9853,4765529.0
2021-07-28,68.1632,68.4598,67.6096,68.0545,3037997.0
2021-07-29,68.3214,68.7465,67.748,68.2522,4176641.0
2021-07-30,71.0994,71.9594,69.5967,71.8309,5504459.0
2021-07-31,71.0994,71.9594,69.5967,71.8309,5504459.0
2021-08-01,71.0994,71.9594,69.5967,71.8309,5504459.0
2021-08-02,72.4636,74.0355,72.1374,72.6613,5490631.0
2021-08-03,72.8294,73.9267,72.5921,73.7191,2521446.0
2021-08-04,73.3039,73.645,72.6811,72.7602,1963414.0
2021-08-05,73.1457,73.3336,72.4191,72.6712,2026493.0
2021-08-06,72.8591,73.7587,72.5328,73.64,1813007.0
2021-08-07,72.8591,73.7587,72.5328,73.64,1813007.0
2021-08-08,72.8591,73.7587,72.5328,73.64,1813007.0
2021-08-09,73.4127,73.6302,73.0073,73.3039,1225015.0
2021-08-10,73.3336,73.9663,73.0815,73.6598,1588196.0
2021-08-11,73.7883,74.3518,73.3435,74.1244,2130297.0
2021-08-12,74.1442,74.9598,73.9663,74.7473,2029841.0
2021-08-13,75.0933,75.3503,74.4111,75.0933,1350476.0
2021-08-14,75.0933,75.3503,74.4111,75.0933,1350476.0
2021-08-15,75.0933,75.3503,74.4111,75.0933,1350476.0
2021-08-16,74.9746,74.9746,74.4111,74.7967,1519647.0
2021-08-17,74.5792,74.5792,73.3039,73.907,1703742.0
2021-08-18,73.4621,73.9959,72.9876,73.0765,1859448.0
2021-08-19,72.5229,72.8887,71.999,72.6218,2835827.0
2021-08-20,72.6317,73.0914,72.3153,72.5921,1942608.0
2021-08-21,72.6317,73.0914,72.3153,72.5921,1942608.0
2021-08-22,72.6317,73.0914,72.3153,72.5921,1942608.0
2021-08-23,72.9777,73.1556,72.2066,72.2758,1347920.0
2021-08-24,72.4636,73.1952,72.4142,72.8591,1213437.0
2021-08-25,72.9579,73.5708,72.4438,73.5115,1167637.0
2021-08-26,73.2347,73.3237,72.5328,72.6218,2111330.0
2021-08-27,72.9975,73.7191,72.8986,73.2248,1738921.0
2021-08-28,72.9975,73.7191,72.8986,73.2248,1738921.0
2021-08-29,72.9975,73.7191,72.8986,73.2248,1738921.0
2021-08-30,73.4127,73.8674,73.1359,73.2743,1217646.0
2021-08-31,73.2248,73.3731,72.7305,73.0271,1818480.0
2021-09-01,73.1754,73.4127,72.4537,73.0667,1453328.0
2021-09-02,73.5115,74.1047,73.383,74.0948,1436074.0
2021-09-03,73.9959,74.8066,73.818,74.6385,2179928.0
2021-09-04,73.9959,74.8066,73.818,74.6385,2179928.0
2021-09-05,73.9959,74.8066,73.818,74.6385,2179928.0
2021-09-06,73.9959,74.8066,73.818,74.6385,2179928.0
2021-09-07,74.6583,74.9746,72.8838,72.9283,2209685.0
2021-09-08,72.691,73.5016,72.4142,73.3138,1735358.0
2021-09-09,73.5315,75.3126,73.3682,74.9861,4626273.0
2021-09-10,75.372,75.7085,74.4122,74.521,2827353.0
2021-09-11,75.372,75.7085,74.4122,74.521,2827353.0
2021-09-12,75.372,75.7085,74.4122,74.521,2827353.0
2021-09-13,75.0752,75.4413,73.4721,74.0856,2286839.0
2021-09-14,74.5903,74.5903,73.3138,74.1945,3032259.0
2021-09-15,74.145,74.6481,73.6057,73.9174,3156182.0
2021-09-16,73.7591,74.2638,73.3138,73.4326,2872446.0
2021-09-17,72.7993,73.8976,71.7504,71.978,6939739.0
2021-09-18,72.7993,73.8976,71.7504,71.978,6939739.0
2021-09-19,72.7993,73.8976,71.7504,71.978,6939739.0
2021-09-20,70.6421,71.3249,70.0484,70.9785,2304876.0
2021-09-21,71.0874,71.8543,70.4937,71.4733,3646477.0
2021-09-22,72.2352,72.8784,71.9384,72.4331,2248086.0
2021-09-23,72.6211,73.4118,72.5321,72.8388,1658100.0
2021-09-24,72.8092,73.3039,72.4628,72.4925,1248309.0
2021-09-25,72.8092,73.3039,72.4628,72.4925,1248309.0
2021-09-26,72.8092,73.3039,72.4628,72.4925,1248309.0
2021-09-27,72.3243,73.299,72.2946,72.5222,1632760.0
2021-09-28,72.1858,72.4826,71.5129,71.7405,2412828.0
2021-09-29,71.8691,72.1363,71.5228,71.5722,1504345.0
2021-09-30,71.7009,71.9878,69.8208,69.8307,1841066.0
2021-10-01,70.1968,70.7015,69.2963,70.276,1540931.0
2021-10-02,70.1968,70.7015,69.2963,70.276,1540931.0
2021-10-03,70.1968,70.7015,69.2963,70.276,1540931.0
2021-10-04,70.4442,70.84,69.5932,70.3452,2013778.0
2021-10-05,70.464,71.2259,69.9494,70.1968,2406965.0
2021-10-06,69.3755,69.9494,68.5987,69.6823,3115534.0
2021-10-07,70.3057,71.1072,70.1447,70.6817,1283179.0
2021-10-08,70.3353,70.5431,69.6922,70.0187,1228181.0
2021-10-09,70.3353,70.5431,69.6922,70.0187,1228181.0
2021-10-10,70.3353,70.5431,69.6922,70.0187,1228181.0
2021-10-11,70.3452,70.8202,69.7119,69.7317,1544694.0
2021-10-12,69.7416,70.1473,68.8511,69.2172,2028002.0
2021-10-13,69.2172,70.4541,69.0193,70.3254,2009642.0
2021-10-14,70.9785,71.6069,70.6817,71.5525,1939822.0
2021-10-15,72.1165,72.4529,71.3743,71.8988,4950955.0
2021-10-16,72.1165,72.4529,71.3743,71.8988,4950955.0
2021-10-17,72.1165,72.4529,71.3743,71.8988,4950955.0
2021-10-18,71.3249,72.0175,70.8895,71.8592,1452891.0
2021-10-19,72.3441,73.1951,72.1561,73.0763,2136752.0
2021-10-20,73.3039,74.1796,72.9873,73.6404,1355533.0
2021-10-21,73.2149,74.0955,72.9132,74.0658,1116034.0
2021-10-22,74.1945,74.1945,73.5117,73.6206,960681.0
2021-10-23,74.1945,74.1945,73.5117,73.6206,960681.0
2021-10-24,74.1945,74.1945,73.5117,73.6206,960681.0
2021-10-25,73.6206,74.3231,73.1258,73.6008,1272841.0
2021-10-26,73.7591,74.1846,73.3138,73.6997,1067442.0
2021-10-27,73.8383,74.2242,73.2653,73.294,2050827.0
2021-10-28,73.5414,74.2044,73.4424,74.1747,2152979.0
2021-10-29,71.4486,75.3028,71.4486,74.9168,3579106.0
2021-10-30,71.4486,75.3028,71.4486,74.9168,3579106.0
2021-10-31,71.4486,75.3028,71.4486,74.9168,3579106.0
2021-11-01,74.9267,76.2329,74.6892,75.7975,3289810.0
2021-11-02,76.1933,76.9345,75.8579,76.1834,3178095.0
2021-11-03,75.7975,76.4308,75.372,75.9262,1961020.0
2021-11-04,76.0845,77.6776,76.0845,77.2422,1588147.0
2021-11-05,77.8854,78.1625,77.3214,77.8854,1686124.0
2021-11-06,77.8854,78.1625,77.3214,77.8854,1686124.0
2021-11-07,77.8854,78.1625,77.3214,77.8854,1686124.0
2021-11-08,78.3109,78.7463,77.2818,77.2917,1531137.0
2021-11-09,77.3511,77.8161,76.9948,77.8062,1168978.0
2021-11-10,77.8854,78.0536,77.2323,77.7667,1000744.0
2021-11-11,77.7073,77.7766,76.505,76.8068,927634.0
2021-11-12,77.1631,77.5589,76.7672,77.4302,862250.0
2021-11-13,77.1631,77.5589,76.7672,77.4302,862250.0
2021-11-14,77.1631,77.5589,76.7672,77.4302,862250.0
2021-11-15,77.6578,78.0338,77.0443,77.2125,1774585.0
2021-11-16,77.3808,78.3604,77.3511,77.737,1074958.0
2021-11-17,77.6578,78.3505,77.1334,78.2416,1579880.0
2021-11-18,78.3208,78.3901,77.3115,77.9448,1401235.0
2021-11-19,78.0932,78.7265,77.7766,78.301,913320.0
2021-11-20,78.0932,78.7265,77.7766,78.301,913320.0
2021-11-21,78.0932,78.7265,77.7766,78.301,913320.0
2021-11-22,78.4395,79.0333,77.6776,77.8359,1306769.0
2021-11-23,78.1328,78.2218,77.3016,77.549,1362562.0
2021-11-24,77.1231,77.4301,76.4496,77.2815,1820306.0
2021-11-25,77.1231,77.4301,76.4496,77.2815,1820306.0
2021-11-26,75.6573,76.3976,74.7164,74.9937,1227185.0
2021-11-27,75.6573,76.3976,74.7164,74.9937,1227185.0
2021-11-28,75.6573,76.3976,74.7164,74.9937,1227185.0
2021-11-29,75.6276,75.9445,74.6768,75.4988,1675986.0
2021-11-30,74.9838,75.7028,73.1218,73.1614,4615491.0
2021-12-01,74.132,74.9937,72.795,72.8346,2290584.0
2021-12-02,73.0624,73.8844,72.3196,73.5378,4072384.0
2021-12-03,73.7161,76.1921,72.7455,73.8151,2456252.0
2021-12-04,73.7161,76.1921,72.7455,73.8151,2456252.0
2021-12-05,73.7161,76.1921,72.7455,73.8151,2456252.0
2021-12-06,74.4094,74.7131,73.6864,73.8052,2089904.0
2021-12-07,74.5381,75.38,74.132,74.3796,1514989.0
2021-12-08,74.5579,75.1522,74.0924,74.9244,1666517.0
2021-12-09,74.7857,75.0878,74.34,74.4193,943858.0
2021-12-10,74.7263,75.0234,74.0132,74.4391,1154297.0
2021-12-11,74.7263,75.0234,74.0132,74.4391,1154297.0
2021-12-12,74.7263,75.0234,74.0132,74.4391,1154297.0
2021-12-13,74.3896,74.8451,73.9637,74.2014,1673006.0
2021-12-14,73.9637,74.5975,72.9881,73.3001,1133620.0
2021-12-15,73.5675,74.7164,73.3496,74.5678,1485057.0
2021-12-16,74.9541,75.5112,74.0924,74.6173,1277304.0
2021-12-17,74.3697,74.3697,72.0126,72.1908,2744493.0
2021-12-18,74.3697,74.3697,72.0126,72.1908,2744493.0
2021-12-19,74.3697,74.3697,72.0126,72.1908,2744493.0
2021-12-20,71.5372,71.6659,69.9624,70.8142,1525079.0
2021-12-21,71.2995,72.0027,70.7548,71.8937,1942562.0
2021-12-22,71.9432,72.3295,71.3391,71.9531,1475240.0
2021-12-23,72.2008,74.241,72.1017,73.7854,1579762.0
2021-12-24,72.2008,74.241,72.1017,73.7854,1579762.0
2021-12-25,72.2008,74.241,72.1017,73.7854,1579762.0
2021-12-26,72.2008,74.241,72.1017,73.7854,1579762.0
2021-12-27,74.0627,74.6966,73.9439,74.6471,823268.0
2021-12-28,74.7758,75.2809,74.7065,74.9046,766900.0
2021-12-29,75.0234,75.1324,74.449,75.0828,1219777.0
2021-12-30,75.3602,75.7662,75.2116,75.3007,856025.0
2021-12-31,75.2215,75.8851,75.1156,75.5582,866224.0
2022-01-01,75.2215,75.8851,75.1156,75.5582,866224.0
2022-01-02,75.2215,75.8851,75.1156,75.5582,866224.0
2022-01-03,74.9343,75.7959,72.4731,72.8643,2785263.0
2022-01-04,73.2308,73.7458,72.8346,73.1614,2281628.0
2022-01-05,73.4982,74.0627,71.3391,71.6164,2781226.0
2022-01-06,71.9036,72.3493,71.3886,71.7551,1374920.0
2022-01-07,71.656,72.0819,71.0618,71.2599,1822017.0
2022-01-08,71.656,72.0819,71.0618,71.2599,1822017.0
2022-01-09,71.656,72.0819,71.0618,71.2599,1822017.0
2022-01-10,70.834,71.5174,69.7842,71.3985,2488910.0
2022-01-11,71.6857,72.8247,71.1014,72.7158,2490663.0
2022-01-12,73.0228,73.3991,72.4384,73.0426,2051977.0
2022-01-13,73.3298,73.6765,72.5771,72.8247,2694875.0
2022-01-14,72.0225,72.3889,70.7548,71.8046,3180329.0
2022-01-15,72.0225,72.3889,70.7548,71.8046,3180329.0
2022-01-16,72.0225,72.3889,70.7548,71.8046,3180329.0
2022-01-17,72.0225,72.3889,70.7548,71.8046,3180329.0
2022-01-18,70.8241,72.4979,70.2942,72.0621,3738811.0
2022-01-19,72.3196,72.5177,71.1212,71.5471,2522609.0
2022-01-20,71.8343,72.2196,70.5171,70.626,2197904.0
2022-01-21,70.3883,71.3391,69.7148,71.0717,7303622.0
2022-01-22,70.3883,71.3391,69.7148,71.0717,7303622.0
2022-01-23,70.3883,71.3391,69.7148,71.0717,7303622.0
2022-01-24,70.2596,71.4579,69.1206,71.2698,2778833.0
2022-01-25,70.1803,70.2893,68.5164,69.2097,2600557.0
2022-01-26,69.8832,70.7449,68.3503,68.9621,2124546.0
2022-01-27,69.289,69.7544,67.4171,68.0014,2582922.0
2022-01-28,67.6548,69.0958,66.9318,69.0413,2353627.0
2022-01-29,67.6548,69.0958,66.9318,69.0413,2353627.0
2022-01-30,67.6548,69.0958,66.9318,69.0413,2353627.0
2022-01-31,68.7937,70.0516,68.3753,69.8634,2809442.0
2022-02-01,69.5266,70.2415,69.0413,69.9525,2690970.0
2022-02-02,69.9129,71.0915,69.6752,70.933,2893519.0
2022-02-03,68.556,69.0215,65.4066,65.4165,8557505.0
2022-02-04,64.535,65.0104,62.4353,63.7724,5975645.0
2022-02-05,64.535,65.0104,62.4353,63.7724,5975645.0
2022-02-06,64.535,65.0104,62.4353,63.7724,5975645.0
2022-02-07,63.6436,63.8813,62.99,63.2673,3591660.0
2022-02-08,63.2673,65.0302,63.0197,64.9411,3232521.0
2022-02-09,65.7433,66.5554,65.5749,65.8423,2636046.0
2022-02-10,64.4756,65.9513,64.1487,65.1292,3261340.0
2022-02-11,65.1441,65.6442,64.0695,64.634,5221731.0
2022-02-12,65.1441,65.6442,64.0695,64.634,5221731.0
2022-02-13,65.1441,65.6442,64.0695,64.634,5221731.0
2022-02-14,64.5449,65.1689,64.1091,64.426,2918886.0
2022-02-15,65.3471,65.5749,64.6736,65.0599,1993348.0
2022-02-16,64.5647,65.0599,63.7773,64.7331,1896995.0
2022-02-17,64.2082,64.228,62.5542,62.7622,5404546.0
2022-02-18,63.1088,64.1784,62.7783,63.1385,3022674.0
2022-02-19,63.1088,64.1784,62.7783,63.1385,3022674.0
2022-02-20,63.1088,64.1784,62.7783,63.1385,3022674.0
2022-02-21,63.1088,64.1784,62.7783,63.1385,3022674.0
2022-02-22,62.4254,63.401,62.366,63.089,3935668.0
2022-02-23,63.2574,63.3168,61.8213,61.9599,3034983.0
2022-02-24,60.899,63.8835,60.4429,63.824,3797766.0
2022-02-25,63.586,65.2716,63.4373,64.9345,2643639.0
2022-02-26,63.586,65.2716,63.4373,64.9345,2643639.0
2022-02-27,63.586,65.2716,63.4373,64.9345,2643639.0
2022-02-28,63.8835,64.4784,63.4869,64.2008,2866041.0
2022-03-01,64.052,64.29,62.3516,62.8226,3060909.0
2022-03-02,63.2291,64.0818,62.9911,63.6554,2599919.0
2022-03-03,63.8835,63.9132,61.7616,62.3466,5074597.0
2022-03-04,61.1766,61.8608,59.8579,60.086,4600563.0
2022-03-05,61.1766,61.8608,59.8579,60.086,4600563.0
2022-03-06,61.1766,61.8608,59.8579,60.086,4600563.0
2022-03-07,60.086,60.1157,57.2205,57.2899,6225992.0
2022-03-08,57.2998,57.6865,55.8026,55.8125,7310877.0
2022-03-09,57.2998,59.1093,57.2205,57.9939,5818796.0
2022-03-10,56.9924,57.2998,55.5845,56.0009,7528603.0
2022-03-11,56.4967,57.1213,55.6836,55.763,6499757.0
2022-03-12,56.4967,57.1213,55.6836,55.763,6499757.0
2022-03-13,56.4967,57.1213,55.6836,55.763,6499757.0
2022-03-14,57.4584,58.0633,56.3563,56.4768,4396411.0
2022-03-15,56.814,57.8253,56.1199,56.5066,2928381.0
2022-03-16,57.0123,59.5803,57.0123,59.0746,3878316.0
2022-03-17,59.4911,60.5024,58.8763,60.4826,3564148.0
2022-03-18,60.5024,61.7319,60.3338,61.3749,4418582.0
2022-03-19,60.5024,61.7319,60.3338,61.3749,4418582.0
2022-03-20,60.5024,61.7319,60.3338,61.3749,4418582.0
2022-03-21,61.0676,61.5732,60.547,60.8594,2082532.0
2022-03-22,61.0775,61.8112,60.8594,60.899,1560327.0
2022-03-23,60.3636,60.6809,59.7588,59.7984,2542928.0
2022-03-24,60.0364,60.9288,59.7984,60.7999,2245012.0
2022-03-25,60.9585,61.2857,60.6313,61.0279,1767406.0
2022-03-26,60.9585,61.2857,60.6313,61.0279,1767406.0
2022-03-27,60.9585,61.2857,60.6313,61.0279,1767406.0
2022-03-28,60.899,61.5931,60.6511,61.5534,1721328.0
2022-03-29,62.535,63.3877,62.0888,62.7432,1802296.0
2022-03-30,62.1483,62.6738,61.3749,61.603,1662013.0
2022-03-31,61.3551,61.7121,60.4132,60.4132,2381189.0
2022-04-01,60.8594,61.0329,59.6695,60.1157,3331759.0
2022-04-02,60.8594,61.0329,59.6695,60.1157,3331759.0
2022-04-03,60.8594,61.0329,59.6695,60.1157,3331759.0
2022-04-04,60.2049,60.7404,59.4712,60.3933,3810676.0
2022-04-05,60.3933,60.6214,59.0647,59.3423,2246770.0
2022-04-06,58.44,58.9751,57.6667,58.7772,2337830.0
2022-04-07,58.4995,59.5273,57.9939,59.2432,2260125.0
2022-04-08,59.3126,59.5456,58.5987,58.9556,2709638.0
2022-04-09,59.3126,59.5456,58.5987,58.9556,2709638.0
2022-04-10,59.3126,59.5456,58.5987,58.9556,2709638.0
2022-04-11,58.8466,59.1146,58.1723,58.3508,2304985.0
2022-04-12,58.559,59.3423,57.7757,58.1128,2246571.0
2022-04-13,57.9245,58.6879,57.7757,58.6483,2275094.0
2022-04-14,58.8267,59.0052,57.5378,57.6865,2501631.0
2022-04-15,58.8267,59.0052,57.5378,57.6865,2501631.0
2022-04-16,58.8267,59.0052,57.5378,57.6865,2501631.0
2022-04-17,58.8267,59.0052,57.5378,57.6865,2501631.0
2022-04-18,57.2502,57.8798,56.9825,57.3692,1623480.0
2022-04-19,57.5179,58.7524,57.5179,58.5789,1842805.0
2022-04-20,59.1936,60.0364,59.0647,59.4514,1559119.0
2022-04-21,60.1355,60.1355,58.8862,59.1936,3259077.0
2022-04-22,58.6879,58.8218,57.1907,57.3097,1822386.0
2022-04-23,58.6879,58.8218,57.1907,57.3097,1822386.0
2022-04-24,58.6879,58.8218,57.1907,57.3097,1822386.0
2022-04-25,56.8734,57.389,55.7927,57.3593,1879140.0
2022-04-26,56.695,57.2601,56.0951,56.4273,3382074.0
2022-04-27,56.338,57.5576,56.338,57.2403,3268005.0
2022-04-28,57.508,58.5095,55.8522,58.1426,5258839.0
2022-04-29,57.6072,58.3112,56.8536,57.0123,4314985.0
2022-04-30,57.6072,58.3112,56.8536,57.0123,4314985.0
2022-05-01,57.6072,58.3112,56.8536,57.0123,4314985.0
2022-05-02,56.9825,58.7325,56.5631,58.2715,3802731.0
2022-05-03,58.0534,59.7191,57.9294,59.0845,3470719.0
2022-05-04,59.61,62.416,59.2928,62.1781,5103978.0
2022-05-05,61.1469,62.6738,60.1455,60.5619,5269099.0
2022-05-06,60.195,60.4727,58.8466,60.2644,2843710.0
2022-05-07,60.195,60.4727,58.8466,60.2644,2843710.0
2022-05-08,60.195,60.4727,58.8466,60.2644,2843710.0
2022-05-09,59.3522,60.195,58.4748,58.7276,3709499.0
2022-05-10,59.1837,59.6794,56.8536,57.9145,4113638.0
2022-05-11,57.7956,58.7375,57.0123,57.0916,2393796.0
2022-05-12,56.695,57.7361,55.9414,57.042,2608993.0
2022-05-13,57.399,58.5689,57.2106,58.0038,3014530.0
2022-05-14,57.399,58.5689,57.2106,58.0038,3014530.0
2022-05-15,57.399,58.5689,57.2106,58.0038,3014530.0
2022-05-16,57.4981,58.0831,57.0123,57.627,1924620.0
2022-05-17,58.5491,59.3721,58.3409,59.0944,1643081.0
2022-05-18,58.3905,58.8267,57.042,57.2998,2589086.0
2022-05-19,56.8834,58.792,56.8834,58.0831,2813087.0
2022-05-20,58.5987,58.7276,55.9018,57.7757,2745637.0
2022-05-21,58.5987,58.7276,55.9018,57.7757,2745637.0
2022-05-22,58.5987,58.7276,55.9018,57.7757,2745637.0
2022-05-23,58.4004,58.6681,57.3395,58.1723,2296726.0
2022-05-24,58.0335,58.6879,57.3692,58.4698,2852975.0
2022-05-25,57.865,59.0449,57.746,58.6384,2103868.0
2022-05-26,59.5616,60.6535,59.0752,60.1572,2165412.0
2022-05-27,60.7429,61.5569,60.5741,61.547,1973157.0
2022-05-28,60.7429,61.5569,60.5741,61.547,1973157.0
2022-05-29,60.7429,61.5569,60.5741,61.547,1973157.0
2022-05-30,60.7429,61.5569,60.5741,61.547,1973157.0
2022-05-31,60.6436,61.6611,60.2267,61.3186,6271337.0
2022-06-01,61.7753,61.8547,60.0133,60.9216,1881340.0
2022-06-02,61.2293,62.6985,60.6436,62.6786,1995431.0
2022-06-03,62.0135,62.3213,61.6661,62.1227,1659518.0
2022-06-04,62.0135,62.3213,61.6661,62.1227,1659518.0
2022-06-05,62.0135,62.3213,61.6661,62.1227,1659518.0
2022-06-06,62.897,63.0856,62.4007,62.5397,1349512.0
2022-06-07,62.1227,63.2345,61.8944,63.2048,1567327.0
2022-06-08,62.6588,63.5224,62.361,62.5099,1274181.0
2022-06-09,62.2716,62.3113,60.5245,60.6833,2987231.0
2022-06-10,59.6211,59.7403,58.142,58.7277,2837457.0
2022-06-11,59.6211,59.7403,58.142,58.7277,2837457.0
2022-06-12,59.6211,59.7403,58.142,58.7277,2837457.0
2022-06-13,57.328,58.281,56.2807,56.6629,3399705.0
2022-06-14,56.6629,57.0798,54.9753,55.6603,2611081.0
2022-06-15,56.1368,56.9806,55.3575,56.2261,2600504.0
2022-06-16,54.9654,55.1044,52.8113,53.3572,3448221.0
2022-06-17,53.258,53.928,52.6624,53.1686,5326751.0
2022-06-18,53.258,53.928,52.6624,53.1686,5326751.0
2022-06-19,53.258,53.928,52.6624,53.1686,5326751.0
2022-06-20,53.258,53.928,52.6624,53.1686,5326751.0
2022-06-21,54.0422,54.1514,53.1587,53.6749,2686408.0
2022-06-22,52.8808,54.4988,52.8808,54.1415,2127708.0
2022-06-23,54.0521,54.5783,53.3374,54.3698,2283161.0
2022-06-24,54.8562,55.9085,54.7569,55.8688,3650627.0
2022-06-25,54.8562,55.9085,54.7569,55.8688,3650627.0
2022-06-26,54.8562,55.9085,54.7569,55.8688,3650627.0
2022-06-27,56.0375,56.2261,55.1838,55.293,1639804.0
2022-06-28,55.5213,56.0574,54.4939,54.5286,1010086.0
2022-06-29,54.5187,54.5187,53.387,54.1315,1432281.0
2022-06-30,53.397,54.4988,52.841,53.9826,1833976.0
2022-07-01,54.4591,54.7569,53.5161,54.4691,1717584.0
2022-07-02,54.4591,54.7569,53.5161,54.4691,1717584.0
2022-07-03,54.4591,54.7569,53.5161,54.4691,1717584.0
2022-07-04,54.4591,54.7569,53.5161,54.4691,1717584.0
2022-07-05,53.397,54.618,52.8113,54.5187,1620784.0
