,FLO US Equity,FLO US Equity,FLO US Equity,FLO US Equity,FLO US Equity
2022-05-14,25.2201,25.5085,25.062,25.4341,1106902.0
2022-05-15,25.2201,25.5085,25.062,25.4341,1106902.0
2022-05-16,25.4527,25.5597,25.1457,25.2108,1259430.0
2022-05-17,25.1643,25.2806,24.7643,25.0434,2171513.0
2022-05-18,24.8573,25.0155,23.6014,23.6014,2000371.0
2022-05-19,23.313,23.5921,22.9037,23.3689,2692951.0
2022-05-20,23.9456,24.7271,23.3503,24.6527,3319760.0
2022-05-21,23.9456,24.7271,23.3503,24.6527,3319760.0
2022-05-22,23.9456,24.7271,23.3503,24.6527,3319760.0
2022-05-23,24.5689,24.9131,24.1875,24.2898,1726040.0
2022-05-24,24.4015,24.8294,24.2201,24.7922,1744680.0
2022-05-25,24.9224,25.0341,24.4201,24.941,1647536.0
2022-05-26,25.6202,25.9551,25.3969,25.4527,1793255.0
2022-05-27,25.4992,25.5085,25.3504,25.4248,1090883.0
2022-05-28,25.4992,25.5085,25.3504,25.4248,1090883.0
2022-05-29,25.4992,25.5085,25.3504,25.4248,1090883.0
2022-05-30,25.4992,25.5085,25.3504,25.4248,1090883.0
2022-05-31,25.3225,25.8062,25.0248,25.676,1706124.0
2022-06-01,25.5085,25.5736,24.4852,24.5782,1380094.0
2022-06-02,24.6154,24.662,24.0666,24.6434,1169342.0
2022-06-03,24.6154,24.6527,24.0945,24.2712,2104178.0
2022-06-04,24.6154,24.6527,24.0945,24.2712,2104178.0
2022-06-05,24.6154,24.6527,24.0945,24.2712,2104178.0
2022-06-06,24.3364,24.5503,24.2061,24.2898,1416338.0
2022-06-07,24.1131,24.3829,24.1131,24.2805,1258547.0
2022-06-08,24.3368,24.365,23.9709,23.9709,1095633.0
2022-06-09,24.046,24.1961,23.3986,23.4362,1785257.0
2022-06-10,23.2204,23.8114,23.1359,23.5206,2758864.0
2022-06-11,23.2204,23.8114,23.1359,23.5206,2758864.0
2022-06-12,23.2204,23.8114,23.1359,23.5206,2758864.0
2022-06-13,23.3142,23.5675,23.3142,23.4549,1893618.0
2022-06-14,23.4268,23.4268,22.6575,22.8545,1786125.0
2022-06-15,22.9764,23.4643,22.9295,23.2485,1493463.0
2022-06-16,23.0703,23.3517,22.892,23.0703,1544522.0
2022-06-17,23.1735,23.4174,22.9546,23.1453,2146671.0
2022-06-18,23.1735,23.4174,22.9546,23.1453,2146671.0
2022-06-19,23.1735,23.4174,22.9546,23.1453,2146671.0
2022-06-20,23.1735,23.4174,22.9546,23.1453,2146671.0
2022-06-21,23.3423,23.5487,23.0421,23.4455,1426603.0
2022-06-22,23.3986,23.5863,23.2907,23.4455,1302061.0
2022-06-23,23.5206,23.8537,23.4971,23.7176,1470699.0
2022-06-24,23.9053,24.6652,23.7739,24.6089,1932791.0
2022-06-25,23.9053,24.6652,23.7739,24.6089,1932791.0
2022-06-26,23.9053,24.6652,23.7739,24.6089,1932791.0
2022-06-27,24.7027,24.7778,24.44,24.6183,890713.0
2022-06-28,24.684,24.7778,24.44,24.5339,1176740.0
2022-06-29,24.5339,24.9091,24.4869,24.7778,1029141.0
2022-06-30,24.6746,24.759,24.5151,24.6933,939853.0
2022-07-01,24.6933,25.0592,24.6183,25.0311,897970.0
2022-07-02,24.6933,25.0592,24.6183,25.0311,897970.0
2022-07-03,24.6933,25.0592,24.6183,25.0311,897970.0
2022-07-04,24.6933,25.0592,24.6183,25.0311,897970.0
2022-07-05,24.9091,25.3266,24.5808,25.2563,1604434.0
2022-07-06,25.3313,25.3313,24.7872,24.8622,1801462.0
2022-07-07,24.8341,25.3501,24.7965,25.3313,1527384.0
2022-07-08,25.3407,25.7254,25.1531,25.1906,1260264.0
2022-07-09,25.3407,25.7254,25.1531,25.1906,1260264.0
2022-07-10,25.3407,25.7254,25.1531,25.1906,1260264.0
2022-07-11,25.1906,25.472,25.1906,25.3876,759300.0
2022-07-12,25.3782,25.9224,25.3782,25.5753,1071484.0
2022-07-13,25.5753,25.9036,25.3782,25.7347,857443.0
2022-07-14,25.4345,25.5096,25.0731,25.4814,713602.0
2022-07-15,25.5753,25.6503,25.3313,25.3876,583647.0
2022-07-16,25.5753,25.6503,25.3313,25.3876,583647.0
2022-07-17,25.5753,25.6503,25.3313,25.3876,583647.0
2022-07-18,25.4439,25.4439,24.9654,24.9654,774044.0
2022-07-19,25.3501,25.4814,25.2375,25.275,735110.0
2022-07-20,25.2844,25.4345,25.1062,25.1906,765797.0
2022-07-21,25.1343,25.2891,25.0123,25.2094,573110.0
2022-07-22,25.3782,25.5471,25.2281,25.5377,687020.0
2022-07-23,25.3782,25.5471,25.2281,25.5377,687020.0
2022-07-24,25.3782,25.5471,25.2281,25.5377,687020.0
2022-07-25,25.4345,25.7723,25.397,25.7347,811168.0
2022-07-26,25.6691,26.2226,25.5377,26.1569,998460.0
2022-07-27,26.035,26.0631,25.4533,25.9599,1094266.0
2022-07-28,25.9224,26.5885,25.8192,26.4196,1045171.0
2022-07-29,26.2977,26.7011,26.2123,26.6542,1024589.0
2022-07-30,26.2977,26.7011,26.2123,26.6542,1024589.0
2022-07-31,26.2977,26.7011,26.2123,26.6542,1024589.0
2022-08-01,26.4478,26.8981,26.4384,26.7386,1036908.0
2022-08-02,26.7386,26.8231,26.035,26.1006,1678662.0
2022-08-03,26.0819,26.2883,25.8379,26.2226,700356.0
2022-08-04,26.1476,26.2273,25.9083,25.9224,780448.0
2022-08-05,25.8473,26.0397,25.4908,25.9693,1087334.0
2022-08-06,25.8473,26.0397,25.4908,25.9693,1087334.0
2022-08-07,25.8473,26.0397,25.4908,25.9693,1087334.0
2022-08-08,26.1382,26.3024,25.8895,25.9787,848451.0
2022-08-09,25.9881,26.1663,25.8379,26.0256,1181030.0
2022-08-10,26.0256,26.1288,25.8473,25.8755,1441294.0
2022-08-11,25.8098,26.2789,25.7817,25.8755,1180839.0
2022-08-12,26.0256,26.5791,25.6543,25.8286,2196752.0
2022-08-13,26.0256,26.5791,25.6543,25.8286,2196752.0
2022-08-14,26.0256,26.5791,25.6543,25.8286,2196752.0
2022-08-15,26.0443,26.1616,25.8895,26.0819,1661542.0
2022-08-16,26.1569,26.3586,26.1288,26.2883,1651644.0
2022-08-17,26.2508,26.4196,26.156,26.3258,785194.0
2022-08-18,26.3258,26.429,26.1476,26.3915,1097221.0
2022-08-19,26.4572,26.7339,26.354,26.5979,899254.0
2022-08-20,26.4572,26.7339,26.354,26.5979,899254.0
2022-08-21,26.4572,26.7339,26.354,26.5979,899254.0
2022-08-22,26.5791,26.6354,26.1851,26.2414,1130634.0
2022-08-23,26.2508,26.2601,25.791,26.1569,1483874.0
2022-08-24,26.2508,26.3258,26.0209,26.1569,830877.0
2022-08-25,26.0819,26.1945,25.8051,25.8849,1536167.0
2022-08-26,25.8849,26.0443,25.6456,25.7441,1070137.0
2022-08-27,25.8849,26.0443,25.6456,25.7441,1070137.0
2022-08-28,25.8849,26.0443,25.6456,25.7441,1070137.0
2022-08-29,25.6409,25.7441,25.3595,25.5471,893539.0
2022-08-30,25.5471,25.8989,25.4158,25.7254,1450077.0
2022-08-31,25.8473,25.8942,25.5706,25.6128,1034696.0
2022-09-01,25.5466,25.8776,25.452,25.802,1509413.0
2022-09-02,25.8965,26.0479,25.4189,25.5277,863265.0
2022-09-03,25.8965,26.0479,25.4189,25.5277,863265.0
2022-09-04,25.8965,26.0479,25.4189,25.5277,863265.0
2022-09-05,25.8965,26.0479,25.4189,25.5277,863265.0
2022-09-06,25.5277,25.5277,24.9318,25.0926,1407825.0
2022-09-07,25.1777,25.5182,25.0027,25.4898,1232673.0
2022-09-08,25.3858,25.3858,24.875,25.2061,1186733.0
2022-09-09,25.2628,25.4142,25.0642,25.2534,1162692.0
2022-09-10,25.2628,25.4142,25.0642,25.2534,1162692.0
2022-09-11,25.2628,25.4142,25.0642,25.2534,1162692.0
2022-09-12,25.4425,25.6317,25.2818,25.348,1517255.0
2022-09-13,25.2534,25.3385,24.6291,24.6764,1065976.0
2022-09-14,24.6953,24.875,24.5535,24.6575,1310814.0
2022-09-15,24.5913,24.667,24.3832,24.5913,1099668.0
2022-09-16,24.7237,24.7521,24.3927,24.6291,3596625.0
2022-09-17,24.7237,24.7521,24.3927,24.6291,3596625.0
2022-09-18,24.7237,24.7521,24.3927,24.6291,3596625.0
2022-09-19,24.6291,24.9271,24.5535,24.8467,1083964.0
2022-09-20,24.6102,24.6953,24.3407,24.5251,1189490.0
2022-09-21,24.6575,24.894,24.3738,24.3832,1157524.0
2022-09-22,24.3927,24.6575,24.2886,24.4683,1260207.0
2022-09-23,24.3454,24.4683,23.7968,24.0616,892225.0
2022-09-24,24.3454,24.4683,23.7968,24.0616,892225.0
2022-09-25,24.3454,24.4683,23.7968,24.0616,892225.0
2022-09-26,23.9671,24.2981,23.9009,24.0427,1581841.0
2022-09-27,24.1279,24.2555,23.5414,23.6739,1141545.0
2022-09-28,23.7022,24.0758,23.532,23.9103,1115138.0
2022-09-29,23.7968,23.9765,23.5887,23.7401,1018333.0
2022-09-30,23.8346,23.8536,23.305,23.3523,1056546.0
2022-10-01,23.8346,23.8536,23.305,23.3523,1056546.0
2022-10-02,23.8346,23.8536,23.305,23.3523,1056546.0
2022-10-03,23.4942,23.636,23.3617,23.5698,1093972.0
2022-10-04,23.7212,24.0995,23.688,23.9387,1258309.0
2022-10-05,23.8441,24.0049,23.6218,23.6928,890166.0
2022-10-06,23.636,23.7684,23.1868,23.3239,1135087.0
2022-10-07,23.2861,23.3901,23.0307,23.2199,1222453.0
2022-10-08,23.2861,23.3901,23.0307,23.2199,1222453.0
2022-10-09,23.2861,23.3901,23.0307,23.2199,1222453.0
2022-10-10,23.3144,23.7921,23.2672,23.7022,1131008.0
2022-10-11,23.7779,24.2461,23.7684,24.0995,1438556.0
2022-10-12,24.2224,24.317,24.0711,24.1089,905309.0
2022-10-13,23.8441,25.05,23.759,24.9318,1644733.0
2022-10-14,25.0169,25.2155,24.7994,24.8372,1876041.0
2022-10-15,25.0169,25.2155,24.7994,24.8372,1876041.0
2022-10-16,25.0169,25.2155,24.7994,24.8372,1876041.0
2022-10-17,24.9129,25.1635,24.9034,24.9318,1281136.0
2022-10-18,25.1115,25.6837,25.1115,25.575,1322456.0
2022-10-19,25.5844,25.7452,25.121,25.3669,1365032.0
2022-10-20,25.2912,25.4993,25.1399,25.2723,2229606.0
2022-10-21,25.329,25.6194,25.1777,25.5466,974293.0
2022-10-22,25.329,25.6194,25.1777,25.5466,974293.0
2022-10-23,25.329,25.6194,25.1777,25.5466,974293.0
2022-10-24,25.7168,26.0762,25.5608,25.8209,1026258.0
2022-10-25,25.783,25.9817,25.5087,25.9438,996496.0
2022-10-26,26.0857,26.2796,25.8871,26.133,1198637.0
2022-10-27,26.1424,26.7289,26.1424,26.5681,1144816.0
2022-10-28,26.6437,27.1876,26.5019,26.9937,1131540.0
2022-10-29,26.6437,27.1876,26.5019,26.9937,1131540.0
2022-10-30,26.6437,27.1876,26.5019,26.9937,1131540.0
2022-10-31,26.9559,27.2916,26.7951,27.1545,1058169.0
2022-11-01,27.145,27.2112,26.9606,27.0221,1024697.0
2022-11-02,27.0031,27.1734,26.6863,26.7951,1014221.0
2022-11-03,26.6248,26.9937,26.4262,26.9559,1230811.0
2022-11-04,27.1072,27.3342,26.8045,26.9748,1657113.0
2022-11-05,27.1072,27.3342,26.8045,26.9748,1657113.0
2022-11-06,27.1072,27.3342,26.8045,26.9748,1657113.0
2022-11-07,26.9464,27.1356,26.7761,26.9086,1598915.0
2022-11-08,26.9559,27.1828,26.8045,26.9559,958711.0
2022-11-09,26.8991,27.2112,26.8045,26.9086,1128274.0
2022-11-10,27.3058,27.8544,27.1639,27.8165,2361809.0
2022-11-11,26.1046,26.6626,25.2061,25.4425,3554834.0
2022-11-12,26.1046,26.6626,25.2061,25.4425,3554834.0
2022-11-13,26.1046,26.6626,25.2061,25.4425,3554834.0
2022-11-14,25.6128,26.4971,25.6128,26.0006,1914236.0
2022-11-15,26.1424,26.814,26.0937,26.7478,2013093.0
2022-11-16,26.9275,27.0221,26.7099,26.8991,1198005.0
2022-11-17,26.7761,26.918,26.6201,26.8329,1434513.0
2022-11-18,27.0504,27.3673,26.9417,27.1923,1303185.0
2022-11-19,27.0504,27.3673,26.9417,27.1923,1303185.0
2022-11-20,27.0504,27.3673,26.9417,27.1923,1303185.0
2022-11-21,27.2869,27.8591,27.2301,27.7598,1627261.0
2022-11-22,27.9017,27.9773,27.7265,27.9017,1303624.0
2022-11-23,27.9868,28.1003,27.8922,27.9868,1081040.0
2022-11-24,27.9868,28.1003,27.8922,27.9868,1081040.0
2022-11-25,28.157,28.2233,28.0341,28.1476,682866.0
2022-11-26,28.157,28.2233,28.0341,28.1476,682866.0
2022-11-27,28.157,28.2233,28.0341,28.1476,682866.0
2022-11-28,28.1192,28.3273,27.9584,28.1476,1235591.0
2022-11-29,27.9868,28.1003,27.8165,27.8922,1231451.0
2022-11-30,27.8165,28.4408,27.6936,28.4219,1481853.0
2022-12-01,28.5934,28.6505,28.3385,28.479,1485216.0
2022-12-02,28.4314,28.7363,28.4028,28.5648,2028136.0
2022-12-03,28.4314,28.7363,28.4028,28.5648,2028136.0
2022-12-04,28.4314,28.7363,28.4028,28.5648,2028136.0
2022-12-05,28.2694,28.7172,28.2408,28.7077,1202185.0
2022-12-06,28.1932,28.3647,27.369,27.4786,2007370.0
2022-12-07,27.5834,27.9741,27.4643,27.8311,1052791.0
2022-12-08,27.7359,28.0122,27.6406,27.8978,1131884.0
2022-12-09,27.8216,27.9074,27.4977,27.5453,874653.0
2022-12-10,27.8216,27.9074,27.4977,27.5453,874653.0
2022-12-11,27.8216,27.9074,27.4977,27.5453,874653.0
2022-12-12,27.6215,27.7692,27.4214,27.7168,832843.0
2022-12-13,27.9931,27.9931,27.3738,27.3929,1549373.0
2022-12-14,27.5453,27.8264,27.3929,27.6787,1838071.0
2022-12-15,27.4595,27.5929,27.1404,27.288,1342304.0
2022-12-16,27.1547,27.4595,26.9784,27.3357,3938128.0
2022-12-17,27.1547,27.4595,26.9784,27.3357,3938128.0
2022-12-18,27.1547,27.4595,26.9784,27.3357,3938128.0
2022-12-19,27.3738,27.5548,27.1261,27.2404,1447171.0
2022-12-20,27.0784,27.2023,26.9165,27.1547,1849378.0
2022-12-21,27.2785,27.7311,27.2118,27.6692,1347284.0
2022-12-22,27.612,27.6977,27.4595,27.631,1021859.0
2022-12-23,27.631,27.8597,27.6215,27.8311,1020188.0
2022-12-24,27.631,27.8597,27.6215,27.8311,1020188.0
2022-12-25,27.631,27.8597,27.6215,27.8311,1020188.0
2022-12-26,27.631,27.8597,27.6215,27.8311,1020188.0
2022-12-27,27.8883,28.0217,27.8311,27.8883,1364238.0
2022-12-28,27.955,28.0693,27.5929,27.631,1097274.0
2022-12-29,27.7263,27.8407,27.5596,27.5834,1314956.0
2022-12-30,27.5548,27.5977,27.2785,27.3833,1583184.0
2022-12-31,27.5548,27.5977,27.2785,27.3833,1583184.0
2023-01-01,27.5548,27.5977,27.2785,27.3833,1583184.0
2023-01-02,27.5548,27.5977,27.2785,27.3833,1583184.0
2023-01-03,27.3071,27.4024,27.007,27.1261,1570437.0
2023-01-04,27.107,27.4595,26.9927,27.2213,1247262.0
2023-01-05,27.2118,27.4262,27.088,27.3357,1346731.0
2023-01-06,27.5644,27.8502,27.5168,27.7835,1454426.0
2023-01-07,27.5644,27.8502,27.5168,27.7835,1454426.0
2023-01-08,27.5644,27.8502,27.5168,27.7835,1454426.0
2023-01-09,27.6501,27.7644,27.1356,27.1356,1789173.0
2023-01-10,27.0784,27.1451,26.5592,26.7545,2389255.0
2023-01-11,26.7831,26.9355,26.4639,26.5925,1265208.0
2023-01-12,26.6401,26.683,26.4401,26.5258,1216338.0
2023-01-13,26.5258,26.6783,26.4512,26.6687,906237.0
2023-01-14,26.5258,26.6783,26.4512,26.6687,906237.0
2023-01-15,26.5258,26.6783,26.4512,26.6687,906237.0
2023-01-16,26.5258,26.6783,26.4512,26.6687,906237.0
2023-01-17,26.8021,26.945,26.583,26.6687,1301550.0
2023-01-18,26.6783,26.6783,25.754,25.754,1356797.0
2023-01-19,25.7445,26.0399,25.4396,25.5635,1826132.0
2023-01-20,25.6492,25.6588,25.1252,25.4587,2212089.0
2023-01-21,25.6492,25.6588,25.1252,25.4587,2212089.0
2023-01-22,25.6492,25.6588,25.1252,25.4587,2212089.0
2023-01-23,25.5349,25.554,25.2681,25.3348,1473157.0
2023-01-24,25.2491,25.5968,25.1633,25.3158,2193448.0
2023-01-25,25.3443,25.6873,25.2872,25.6397,3699528.0
2023-01-26,25.5825,25.735,25.1919,25.4396,3277246.0
2023-01-27,25.5063,25.5111,25.0633,25.4301,2704211.0
2023-01-28,25.5063,25.5111,25.0633,25.4301,2704211.0
2023-01-29,25.5063,25.5111,25.0633,25.4301,2704211.0
2023-01-30,25.6016,26.1066,25.5778,25.735,3396921.0
2023-01-31,25.8112,26.8879,25.6588,26.3829,19493525.0
2023-02-01,26.24,26.5925,26.1352,26.3543,2340580.0
2023-02-02,26.1542,26.3972,25.997,26.2971,2163550.0
2023-02-03,26.3257,26.3734,25.8255,26.2304,1709437.0
2023-02-04,26.3257,26.3734,25.8255,26.2304,1709437.0
2023-02-05,26.3257,26.3734,25.8255,26.2304,1709437.0
2023-02-06,26.2114,26.6211,26.2114,26.5163,1553648.0
2023-02-07,26.3352,26.3352,25.9113,26.259,2503390.0
2023-02-08,26.2019,26.3352,26.1352,26.1637,1587186.0
2023-02-09,26.24,26.3924,25.9113,26.0208,1905348.0
2023-02-10,26.1066,26.6497,25.7636,26.2209,4105421.0
2023-02-11,26.1066,26.6497,25.7636,26.2209,4105421.0
2023-02-12,26.1066,26.6497,25.7636,26.2209,4105421.0
2023-02-13,26.2209,26.5544,25.916,26.5449,2089157.0
2023-02-14,26.5449,26.5782,26.1018,26.2686,2099663.0
2023-02-15,26.259,26.4877,26.1828,26.4877,1984824.0
2023-02-16,26.3448,26.5401,26.0113,26.3352,1841037.0
2023-02-17,26.4401,27.107,26.3448,26.9736,2031058.0
2023-02-18,26.4401,27.107,26.3448,26.9736,2031058.0
2023-02-19,26.4401,27.107,26.3448,26.9736,2031058.0
2023-02-20,26.4401,27.107,26.3448,26.9736,2031058.0
2023-02-21,26.9641,27.3166,26.764,26.9736,2895916.0
2023-02-22,27.0689,27.2976,26.9307,27.0689,1939244.0
2023-02-23,27.1356,27.369,27.1044,27.2595,1819903.0
2023-02-24,27.2309,27.2785,26.926,26.9927,1328717.0
2023-02-25,27.2309,27.2785,26.926,26.9927,1328717.0
2023-02-26,27.2309,27.2785,26.926,26.9927,1328717.0
2023-02-27,27.088,27.3071,26.9069,26.9927,1454121.0
2023-02-28,26.8974,26.9546,26.5544,26.5639,2569373.0
2023-03-01,26.3829,26.4305,26.0589,26.3162,1495854.0
2023-03-02,26.345,26.6716,26.297,26.6523,1311728.0
2023-03-03,26.7196,26.9309,26.5755,26.8636,1465684.0
2023-03-04,26.7196,26.9309,26.5755,26.8636,1465684.0
2023-03-05,26.7196,26.9309,26.5755,26.8636,1465684.0
2023-03-06,26.8252,26.9069,26.6187,26.8348,1671381.0
2023-03-07,26.8348,26.9261,26.4122,26.6331,1248354.0
2023-03-08,26.7772,26.7772,26.1625,26.3354,1525784.0
2023-03-09,26.4987,26.5899,26.1433,26.2394,1392264.0
2023-03-10,26.3066,26.3978,26.0377,26.1241,1433126.0
2023-03-11,26.3066,26.3978,26.0377,26.1241,1433126.0
2023-03-12,26.3066,26.3978,26.0377,26.1241,1433126.0
2023-03-13,25.8648,26.297,25.399,25.567,3038885.0
2023-03-14,25.8264,26.1241,25.6151,26.0953,2742489.0
2023-03-15,25.8744,26.1529,25.7975,26.1433,2511907.0
2023-03-16,26.1913,26.4122,26.0377,26.393,2473877.0
2023-03-17,26.4218,26.4218,25.3894,25.6247,9618960.0
2023-03-18,26.4218,26.4218,25.3894,25.6247,9618960.0
2023-03-19,26.4218,26.4218,25.3894,25.6247,9618960.0
2023-03-20,25.7591,26.2345,25.7591,25.9704,2593356.0
2023-03-21,26.0569,26.1433,25.9128,26.0377,1691993.0
2023-03-22,26.0184,26.1721,25.7879,25.7975,1806433.0
2023-03-23,25.7783,25.9752,25.7351,25.8168,1609528.0
2023-03-24,25.9128,26.3594,25.8408,26.2297,1287394.0
2023-03-25,25.9128,26.3594,25.8408,26.2297,1287394.0
2023-03-26,25.9128,26.3594,25.8408,26.2297,1287394.0
2023-03-27,26.4122,26.5227,26.3258,26.3738,933602.0
2023-03-28,26.4026,26.5467,26.2778,26.3162,977528.0
2023-03-29,26.4122,26.4891,26.0569,26.0953,1502410.0
2023-03-30,26.1913,26.2297,25.9608,26.0953,1309741.0
2023-03-31,26.2009,26.4506,26.1721,26.3258,1065579.0
2023-04-01,26.2009,26.4506,26.1721,26.3258,1065579.0
2023-04-02,26.2009,26.4506,26.1721,26.3258,1065579.0
2023-04-03,26.3738,26.734,26.2586,26.6812,1113812.0
2023-04-04,26.6908,26.806,26.004,26.1625,2384953.0
2023-04-05,26.2682,26.4506,26.2394,26.2778,1067142.0
2023-04-06,26.4122,26.5083,26.1241,26.2297,739686.0
2023-04-07,26.4122,26.5083,26.1241,26.2297,739686.0
2023-04-08,26.4122,26.5083,26.1241,26.2297,739686.0
2023-04-09,26.4122,26.5083,26.1241,26.2297,739686.0
2023-04-10,26.2586,26.2682,25.9944,26.1145,1207844.0
2023-04-11,26.1625,26.2105,26.0905,26.1337,864032.0
2023-04-12,26.0281,26.273,25.9512,26.1529,1154871.0
2023-04-13,26.1337,26.1433,25.9128,26.0857,744305.0
2023-04-14,26.0281,26.1625,25.7255,25.8072,1147043.0
2023-04-15,26.0281,26.1625,25.7255,25.8072,1147043.0
2023-04-16,26.0281,26.1625,25.7255,25.8072,1147043.0
2023-04-17,25.9512,26.0761,25.8072,26.0473,883217.0
2023-04-18,26.0761,26.1769,25.9272,26.1241,1246418.0
2023-04-19,26.2009,26.2009,25.9032,25.9512,1040324.0
2023-04-20,25.8648,26.0953,25.8648,25.9896,856450.0
2023-04-21,26.1529,26.2586,25.932,26.0857,1387863.0
2023-04-22,26.1529,26.2586,25.932,26.0857,1387863.0
2023-04-23,26.1529,26.2586,25.932,26.0857,1387863.0
2023-04-24,25.9608,26.0953,25.9032,25.98,966616.0
2023-04-25,26.0088,26.2105,25.9224,26.1433,798796.0
2023-04-26,26.0281,26.1721,25.9896,26.0953,949825.0
2023-04-27,26.1049,26.5083,26.0088,26.4603,1100811.0
2023-04-28,26.4891,26.6956,26.2682,26.4218,1676541.0
2023-04-29,26.4891,26.6956,26.2682,26.4218,1676541.0
2023-04-30,26.4891,26.6956,26.2682,26.4218,1676541.0
2023-05-01,26.5275,26.8348,26.4795,26.7196,1161557.0
2023-05-02,26.6908,26.6908,26.1625,26.4506,1144737.0
2023-05-03,26.6043,27.1998,26.6043,27.123,2845191.0
2023-05-04,27.1422,27.4687,26.7964,27.3727,3002462.0
2023-05-05,27.4207,27.584,27.2958,27.315,1242851.0
2023-05-06,27.4207,27.584,27.2958,27.315,1242851.0
2023-05-07,27.4207,27.584,27.2958,27.315,1242851.0
2023-05-08,27.219,27.4159,27.1614,27.4111,1016658.0
2023-05-09,27.4687,27.8145,27.3727,27.7569,2005287.0
2023-05-10,27.7857,27.9489,27.4303,27.5936,1484781.0
2023-05-11,27.5936,27.6608,27.3102,27.6416,1171009.0
2023-05-12,27.68,27.7809,27.4591,27.5263,1717037.0
2023-05-13,27.68,27.7809,27.4591,27.5263,1717037.0
2023-05-14,27.68,27.7809,27.4591,27.5263,1717037.0
2023-05-15,27.4495,27.5431,27.2382,27.4111,1309925.0
2023-05-16,27.4111,27.5071,27.0701,27.3631,1620970.0
2023-05-17,27.3727,27.5263,27.1806,27.4879,1549302.0
2023-05-18,27.3727,27.7088,27.3487,27.6992,2011855.0
2023-05-19,25.5286,25.8456,24.1072,24.962,9306730.0
2023-05-20,25.5286,25.8456,24.1072,24.962,9306730.0
2023-05-21,25.5286,25.8456,24.1072,24.962,9306730.0
2023-05-22,25.0196,25.0244,24.3953,24.5778,2744549.0
2023-05-23,24.4817,25.0868,24.2752,24.9812,3138756.0
2023-05-24,25.0484,25.106,24.7074,24.9716,2173143.0
2023-05-25,24.8467,25.1973,24.7218,25.0772,1839449.0
2023-05-26,24.9716,25.1444,24.7795,24.7795,1433335.0
2023-05-27,24.9716,25.1444,24.7795,24.7795,1433335.0
2023-05-28,24.9716,25.1444,24.7795,24.7795,1433335.0
2023-05-29,24.9716,25.1444,24.7795,24.7795,1433335.0
2023-05-30,24.6258,24.7122,24.0303,24.2224,2261865.0
2023-05-31,24.2704,24.3185,23.9919,23.9919,2480188.0
2023-06-01,24.0976,24.1696,23.819,23.8959,1772790.0
2023-06-02,23.8382,24.4433,23.8382,24.4145,1296296.0
2023-06-03,23.8382,24.4433,23.8382,24.4145,1296296.0
2023-06-04,23.8382,24.4433,23.8382,24.4145,1296296.0
2023-06-05,24.3089,24.4529,24.136,24.184,1650410.0
2023-06-06,24.2416,24.2416,23.6654,23.9535,2628223.0
2023-06-07,23.7596,24.6418,23.6885,24.5545,2334530.0
2023-06-08,24.5157,24.5739,24.2443,24.4285,1551102.0
2023-06-09,24.3219,24.5739,24.3016,24.3606,1258539.0
2023-06-10,24.3219,24.5739,24.3016,24.3606,1258539.0
2023-06-11,24.3219,24.5739,24.3016,24.3606,1258539.0
2023-06-12,24.3122,24.3412,23.7111,23.7887,2138878.0
2023-06-13,23.7499,24.0213,23.6724,23.9632,1825308.0
2023-06-14,23.9438,23.9486,23.7499,23.8275,1483133.0
2023-06-15,23.8275,23.9535,23.7693,23.8469,1792787.0
2023-06-16,23.9147,24.1668,23.8662,24.1571,2800436.0
2023-06-17,23.9147,24.1668,23.8662,24.1571,2800436.0
2023-06-18,23.9147,24.1668,23.8662,24.1571,2800436.0
2023-06-19,23.9147,24.1668,23.8662,24.1571,2800436.0
2023-06-20,24.1958,24.2261,23.7305,23.7402,1856806.0
2023-06-21,23.7305,23.8517,23.5367,23.7208,1117890.0
2023-06-22,23.8372,23.9147,23.6869,23.8178,940136.0
2023-06-23,23.8469,24.0117,23.7014,23.7014,1494466.0
2023-06-24,23.8469,24.0117,23.7014,23.7014,1494466.0
2023-06-25,23.8469,24.0117,23.7014,23.7014,1494466.0
2023-06-26,23.6627,23.7402,23.4203,23.7014,880591.0
2023-06-27,23.7887,24.031,23.7111,23.8178,1061018.0
2023-06-28,23.556,23.7693,23.3234,23.7596,1983844.0
2023-06-29,23.5657,24.1668,23.5657,24.1377,1373125.0
2023-06-30,24.1668,24.317,24.065,24.1183,1489262.0
2023-07-01,24.1668,24.317,24.065,24.1183,1489262.0
2023-07-02,24.1668,24.317,24.065,24.1183,1489262.0
2023-07-03,24.1474,24.443,24.0117,24.3606,754890.0
2023-07-04,24.1474,24.443,24.0117,24.3606,754890.0
2023-07-05,24.3025,24.3025,23.9826,24.0213,1754185.0
2023-07-06,23.9438,24.0117,23.6966,23.905,1656403.0
2023-07-07,23.7111,23.7208,23.3428,23.4397,3220623.0
2023-07-08,23.7111,23.7208,23.3428,23.4397,3220623.0
2023-07-09,23.7111,23.7208,23.3428,23.4397,3220623.0
2023-07-10,23.4882,23.7402,23.4009,23.4785,1430456.0
2023-07-11,23.5367,23.5851,23.3282,23.4688,1492613.0
2023-07-12,23.5173,23.7208,23.3088,23.6918,1911248.0
2023-07-13,23.6724,23.6821,23.3816,23.4882,1957693.0
2023-07-14,23.556,23.556,23.2071,23.4397,1703928.0
2023-07-15,23.556,23.556,23.2071,23.4397,1703928.0
2023-07-16,23.556,23.556,23.2071,23.4397,1703928.0
