,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity
2021-05-03,60.3583,60.8406,59.7628,60.1024,3194197.0
2021-05-04,59.6496,59.8858,57.7351,58.4094,3994817.0
2021-05-05,59.0492,59.3937,58.1928,58.5275,5460334.0
2021-05-06,58.1534,58.2027,55.6667,56.3718,7508237.0
2021-05-07,56.5293,57.4546,56.3521,56.7951,4328174.0
2021-05-08,56.5293,57.4546,56.3521,56.7951,4328174.0
2021-05-09,56.5293,57.4546,56.3521,56.7951,4328174.0
2021-05-10,57.1298,57.8286,56.2045,56.2439,5430102.0
2021-05-11,56.047,56.2831,54.9249,55.358,6114578.0
2021-05-12,54.856,55.9289,53.9898,54.0784,7048309.0
2021-05-13,54.3048,55.3676,53.7929,54.8855,10967618.0
2021-05-14,55.1316,57.4054,54.6493,56.9919,7256767.0
2021-05-15,55.1316,57.4054,54.6493,56.9919,7256767.0
2021-05-16,55.1316,57.4054,54.6493,56.9919,7256767.0
2021-05-17,56.0372,56.3029,54.6735,55.8698,5001763.0
2021-05-18,56.1947,57.1347,55.7812,55.8206,4224367.0
2021-05-19,54.6197,55.3186,54.4229,55.2497,4466276.0
2021-05-20,55.3285,56.9132,55.2694,56.8541,8089356.0
2021-05-21,57.3857,57.7499,56.7754,56.8148,5027655.0
2021-05-22,57.3857,57.7499,56.7754,56.8148,5027655.0
2021-05-23,57.3857,57.7499,56.7754,56.8148,5027655.0
2021-05-24,57.1101,57.2282,56.2537,56.8345,5311093.0
2021-05-25,57.174,57.3315,56.234,56.7656,4459390.0
2021-05-26,57.0904,58.9015,56.9624,58.0845,6644294.0
2021-05-27,58.242,58.4192,57.4497,57.6416,4679987.0
2021-05-28,57.4743,57.6957,56.5785,56.8443,5644537.0
2021-05-29,57.4743,57.6957,56.5785,56.8443,5644537.0
2021-05-30,57.4743,57.6957,56.5785,56.8443,5644537.0
2021-05-31,57.4743,57.6957,56.5785,56.8443,5644537.0
2021-06-01,57.6711,58.3503,57.1002,58.2716,5923406.0
2021-06-02,58.6554,58.6554,57.4743,57.996,5142442.0
2021-06-03,57.4546,57.7105,55.8501,55.8698,6163131.0
2021-06-04,56.3128,56.4014,55.1119,55.6336,5762267.0
2021-06-05,56.3128,56.4014,55.1119,55.6336,5762267.0
2021-06-06,56.3128,56.4014,55.1119,55.6336,5762267.0
2021-06-07,55.3875,55.6434,55.1119,55.6336,3869079.0
2021-06-08,55.9683,55.9978,54.5804,55.043,6738395.0
2021-06-09,55.1316,55.3678,54.0784,54.226,6659422.0
2021-06-10,54.1276,54.7231,53.724,54.5213,6563508.0
2021-06-11,54.5213,54.7772,53.98,54.7575,2849405.0
2021-06-12,54.5213,54.7772,53.98,54.7575,2849405.0
2021-06-13,54.5213,54.7772,53.98,54.7575,2849405.0
2021-06-14,54.7575,54.92,53.2515,53.3008,5826360.0
2021-06-15,53.3008,53.7043,52.8775,53.4386,7104312.0
2021-06-16,53.6453,54.1866,53.035,53.5173,4043043.0
2021-06-17,53.8618,54.728,53.2712,53.2909,6224638.0
2021-06-18,52.5921,52.8578,52.0901,52.1688,7739417.0
2021-06-19,52.5921,52.8578,52.0901,52.1688,7739417.0
2021-06-20,52.5921,52.8578,52.0901,52.1688,7739417.0
2021-06-21,52.6216,53.8126,51.9719,53.7142,4590659.0
2021-06-22,53.1531,53.222,52.6117,52.7594,6349403.0
2021-06-23,52.72,53.0252,52.0901,52.533,7196839.0
2021-06-24,52.9858,52.9858,50.5447,51.1057,17191568.0
2021-06-25,51.1845,52.218,51.0171,51.8538,12448799.0
2021-06-26,51.1845,52.218,51.0171,51.8538,12448799.0
2021-06-27,51.1845,52.218,51.0171,51.8538,12448799.0
2021-06-28,51.4306,51.5684,50.2051,50.5644,6763499.0
2021-06-29,50.712,51.1451,50.2691,50.3773,4348182.0
2021-06-30,51.1254,52.1688,51.027,51.8637,9403569.0
2021-07-01,52.0211,52.7249,51.9564,52.2968,5309326.0
2021-07-02,52.346,52.4149,51.716,52.2377,4181241.0
2021-07-03,52.346,52.4149,51.716,52.2377,4181241.0
2021-07-04,52.346,52.4149,51.716,52.2377,4181241.0
2021-07-05,52.346,52.4149,51.716,52.2377,4181241.0
2021-07-06,52.1786,52.2968,50.6136,50.7218,4222044.0
2021-07-07,51.1845,51.1845,49.5013,50.0525,5005052.0
2021-07-08,49.2158,50.1706,48.7237,49.4619,6516652.0
2021-07-09,49.9935,50.8597,49.7277,50.525,4396367.0
2021-07-10,49.9935,50.8597,49.7277,50.525,4396367.0
2021-07-11,49.9935,50.8597,49.7277,50.525,4396367.0
2021-07-12,49.8557,50.4459,49.6293,50.2198,3537747.0
2021-07-13,49.836,50.1509,49.3832,49.6982,4049174.0
2021-07-14,49.8753,50.2691,49.1666,49.334,3634227.0
2021-07-15,48.891,49.1469,48.2512,48.6646,4632266.0
2021-07-16,48.9993,49.0584,46.9814,47.07,6461084.0
2021-07-17,48.9993,49.0584,46.9814,47.07,6461084.0
2021-07-18,48.9993,49.0584,46.9814,47.07,6461084.0
2021-07-19,45.4754,47.198,45.4307,46.5976,7003295.0
2021-07-20,46.4302,47.4441,46.0528,47.0307,6829685.0
2021-07-21,47.4539,48.8516,47.3063,48.6449,7526455.0
2021-07-22,47.2078,47.2866,46.0365,46.4794,13374957.0
2021-07-23,46.322,46.7846,44.9833,45.0522,11692497.0
2021-07-24,46.322,46.7846,44.9833,45.0522,11692497.0
2021-07-25,46.322,46.7846,44.9833,45.0522,11692497.0
2021-07-26,44.6289,44.7077,43.497,44.6388,13267176.0
2021-07-27,43.8907,44.3533,42.4634,42.9359,11810227.0
2021-07-28,43.5659,44.4616,42.9457,43.8119,13116224.0
2021-07-29,43.8907,44.058,42.2272,42.3158,16281588.0
2021-07-30,41.9319,42.9556,41.5382,41.6858,7717718.0
2021-07-31,41.9319,42.9556,41.5382,41.6858,7717718.0
2021-08-01,41.9319,42.9556,41.5382,41.6858,7717718.0
2021-08-02,42.2174,42.4831,40.7999,40.859,10970883.0
2021-08-03,40.7212,40.8196,38.9199,39.5006,16185562.0
2021-08-04,39.1955,39.7664,38.1324,38.2506,11721560.0
2021-08-05,38.5065,40.4751,38.4573,40.1306,11698274.0
2021-08-06,40.3373,40.8688,39.9928,40.229,6931342.0
2021-08-07,40.3373,40.8688,39.9928,40.229,6931342.0
2021-08-08,40.3373,40.8688,39.9928,40.229,6931342.0
2021-08-09,40.1995,40.2093,38.8805,40.0026,8156955.0
2021-08-10,40.0912,40.6218,39.8501,40.3275,6456812.0
2021-08-11,40.2586,40.5145,39.7566,40.3471,6991163.0
2021-08-12,40.5046,40.5539,39.7959,40.1503,5931956.0
2021-08-13,40.1011,40.1601,39.1955,39.3333,5531524.0
2021-08-14,40.1011,40.1601,39.1955,39.3333,5531524.0
2021-08-15,40.1011,40.1601,39.1955,39.3333,5531524.0
2021-08-16,39.0183,39.1857,38.4523,38.7329,6974778.0
2021-08-17,38.2899,38.4277,37.5813,38.034,8165872.0
2021-08-18,38.1029,38.4376,37.5271,37.719,6940890.0
2021-08-19,37.404,37.4729,35.8487,36.1933,19821168.0
2021-08-20,36.1441,37.2023,36.026,36.9611,8893193.0
2021-08-21,36.1441,37.2023,36.026,36.9611,8893193.0
2021-08-22,36.1441,37.2023,36.026,36.9611,8893193.0
2021-08-23,37.9356,39.1463,37.5615,39.1069,13004044.0
2021-08-24,40.2487,42.1632,40.1503,42.05,24200436.0
2021-08-25,42.1977,42.6898,41.4299,42.5619,11615129.0
2021-08-26,42.4339,43.4281,41.9811,42.3453,8170372.0
2021-08-27,42.365,43.3592,42.3158,43.2214,7361345.0
2021-08-28,42.365,43.3592,42.3158,43.2214,7361345.0
2021-08-29,42.365,43.3592,42.3158,43.2214,7361345.0
2021-08-30,43.3788,43.5954,42.6112,42.7587,5464748.0
2021-08-31,42.9654,44.1072,42.7883,43.9104,9639565.0
2021-09-01,44.4222,44.6486,43.3887,43.4281,7445882.0
2021-09-02,43.5068,44.0482,43.1082,43.3198,5238472.0
2021-09-03,43.0934,43.3198,42.178,42.4536,5755177.0
2021-09-04,43.0934,43.3198,42.178,42.4536,5755177.0
2021-09-05,43.0934,43.3198,42.178,42.4536,5755177.0
2021-09-06,43.0934,43.3198,42.178,42.4536,5755177.0
2021-09-07,42.7686,44.4714,42.2961,44.2254,7481855.0
2021-09-08,44.1368,44.806,42.7883,43.2509,6849477.0
2021-09-09,43.2017,43.8169,42.8276,42.9851,4540158.0
2021-09-10,43.1623,43.3099,41.1838,41.1838,7063239.0
2021-09-11,43.1623,43.3099,41.1838,41.1838,7063239.0
2021-09-12,43.1623,43.3099,41.1838,41.1838,7063239.0
2021-09-13,41.361,42.4413,41.0755,42.2174,6256946.0
2021-09-14,38.6837,39.1857,36.3508,38.1029,51816142.0
2021-09-15,35.9768,37.6797,35.5831,37.4533,30369478.0
2021-09-16,36.5083,37.1973,35.8784,36.9316,22184389.0
2021-09-17,36.8528,37.6698,36.8528,37.5714,17758283.0
2021-09-18,36.8528,37.6698,36.8528,37.5714,17758283.0
2021-09-19,36.8528,37.6698,36.8528,37.5714,17758283.0
2021-09-20,36.3213,37.66,36.1343,37.0989,14699568.0
2021-09-21,37.3253,37.7387,35.0318,35.0318,15596555.0
2021-09-22,35.3074,36.2985,35.2976,35.5535,12403523.0
2021-09-23,36.0063,37.1383,35.7504,36.6953,10392439.0
2021-09-24,36.715,37.5418,36.026,36.3213,12205216.0
2021-09-25,36.715,37.5418,36.026,36.3213,12205216.0
2021-09-26,36.715,37.5418,36.026,36.3213,12205216.0
2021-09-27,36.3213,37.9749,36.2819,37.3056,10832701.0
2021-09-28,37.3056,37.9159,36.6264,36.715,6471098.0
2021-09-29,36.8135,36.9759,35.8144,35.8291,8328172.0
2021-09-30,35.9276,36.4788,35.652,36.026,6684247.0
2021-10-01,36.6953,37.8027,36.4886,37.5812,8118994.0
2021-10-02,36.6953,37.8027,36.4886,37.5812,8118994.0
2021-10-03,36.6953,37.8027,36.4886,37.5812,8118994.0
2021-10-04,37.4926,37.7486,36.1343,36.3311,7120871.0
2021-10-05,36.5231,37.4054,36.1244,36.8824,7631353.0
2021-10-06,36.528,36.843,35.9473,36.1736,11977627.0
2021-10-07,36.5575,37.0989,36.0851,36.5378,12755819.0
2021-10-08,36.715,37.719,36.4689,37.6206,8133152.0
2021-10-09,36.715,37.719,36.4689,37.6206,8133152.0
2021-10-10,36.715,37.719,36.4689,37.6206,8133152.0
2021-10-11,37.6304,39.3628,37.6009,38.4769,10367944.0
2021-10-12,38.664,39.9425,38.4769,39.5991,10446680.0
2021-10-13,39.4219,39.5203,38.6935,39.4219,5516739.0
2021-10-14,39.9337,40.2389,39.3333,39.7369,5941450.0
2021-10-15,40.0223,40.3767,39.4022,39.4711,5368007.0
2021-10-16,40.0223,40.3767,39.4022,39.4711,5368007.0
2021-10-17,40.0223,40.3767,39.4022,39.4711,5368007.0
2021-10-18,39.481,39.9436,38.9494,39.412,5244315.0
2021-10-19,39.5794,39.7172,39.0872,39.668,5414792.0
2021-10-20,39.9141,40.2586,38.6364,38.9002,10680666.0
2021-10-21,38.1128,38.8608,37.7387,38.162,13877392.0
2021-10-22,38.0438,38.1817,37.217,37.404,6509861.0
2021-10-23,38.0438,38.1817,37.217,37.404,6509861.0
2021-10-24,38.0438,38.1817,37.217,37.404,6509861.0
2021-10-25,37.6895,37.9946,37.1186,37.3942,7050724.0
2021-10-26,38.0537,39.1168,37.9849,38.4179,6876639.0
2021-10-27,38.4868,40.3471,38.2013,39.668,10587555.0
2021-10-28,39.5597,39.5794,38.5754,39.1168,6825136.0
2021-10-29,39.1266,39.8648,38.0734,38.2013,8833691.0
2021-10-30,39.1266,39.8648,38.0734,38.2013,8833691.0
2021-10-31,39.1266,39.8648,38.0734,38.2013,8833691.0
2021-11-01,38.2702,40.4062,37.7239,40.3767,6788905.0
2021-11-02,39.9534,40.1011,39.3136,40.0617,5127821.0
2021-11-03,40.2586,40.8393,39.6877,40.4357,6084808.0
2021-11-04,40.6228,40.6818,39.0971,39.1168,5901768.0
2021-11-05,41.0854,42.2764,40.7212,41.9713,14591480.0
2021-11-06,41.0854,42.2764,40.7212,41.9713,14591480.0
2021-11-07,41.0854,42.2764,40.7212,41.9713,14591480.0
2021-11-08,42.4191,42.552,40.8049,40.9181,8229791.0
2021-11-09,40.9279,41.1789,40.0125,40.4357,5635678.0
2021-11-10,40.1897,40.9328,39.1906,39.412,7939568.0
2021-11-11,39.2939,39.727,38.8313,38.8805,6335722.0
2021-11-12,38.9199,39.2053,38.4868,39.0774,6667840.0
2021-11-13,38.9199,39.2053,38.4868,39.0774,6667840.0
2021-11-14,38.9199,39.2053,38.4868,39.0774,6667840.0
2021-11-15,39.3136,40.8836,39.3136,40.6917,7207696.0
2021-11-16,40.8885,40.8984,39.2546,40.0026,6907161.0
2021-11-17,39.6089,40.0715,38.3982,38.6738,5943273.0
2021-11-18,38.7132,38.7821,37.532,37.9454,6435179.0
2021-11-19,37.4237,38.1767,37.2269,37.66,9716329.0
2021-11-20,37.4237,38.1767,37.2269,37.66,9716329.0
2021-11-21,37.4237,38.1767,37.2269,37.66,9716329.0
2021-11-22,38.3884,40.3501,38.0635,39.9928,9261048.0
2021-11-23,40.3471,40.5342,38.9888,39.1857,6026333.0
2021-11-24,38.8805,39.9239,38.7427,39.3825,4957437.0
2021-11-25,38.8805,39.9239,38.7427,39.3825,4957437.0
2021-11-26,36.7445,37.3844,36.0358,37.2761,15314790.0
2021-11-27,36.7445,37.3844,36.0358,37.2761,15314790.0
2021-11-28,36.7445,37.3844,36.0358,37.2761,15314790.0
2021-11-29,37.3647,37.8913,36.6166,36.6756,10209948.0
2021-11-30,35.9276,36.5477,34.6873,35.0614,15398677.0
2021-12-01,35.7307,36.8627,33.4126,33.4471,10914351.0
2021-12-02,33.7621,35.0811,33.2207,35.0318,10494818.0
2021-12-03,34.9629,34.9925,33.3388,33.7424,7151378.0
2021-12-04,34.9629,34.9925,33.3388,33.7424,7151378.0
2021-12-05,34.9629,34.9925,33.3388,33.7424,7151378.0
2021-12-06,34.2641,37.3647,34.1755,36.1638,10168699.0
2021-12-07,36.8627,37.4336,36.341,36.4886,7425307.0
2021-12-08,36.843,38.5951,36.5182,38.1029,8871726.0
2021-12-09,37.5911,38.2752,37.4434,37.5123,5732007.0
2021-12-10,37.7092,37.8371,36.8036,37.0694,5972330.0
2021-12-11,37.7092,37.8371,36.8036,37.0694,5972330.0
2021-12-12,37.7092,37.8371,36.8036,37.0694,5972330.0
2021-12-13,36.3213,36.7445,35.652,36.3508,7841409.0
2021-12-14,35.839,36.7052,35.6126,35.7996,9286947.0
2021-12-15,35.6323,35.7799,34.5938,35.4453,9878897.0
2021-12-16,35.7504,36.2918,34.3625,34.5594,7956824.0
2021-12-17,34.392,35.2189,33.5061,34.8842,12025075.0
2021-12-18,34.392,35.2189,33.5061,34.8842,12025075.0
2021-12-19,34.392,35.2189,33.5061,34.8842,12025075.0
2021-12-20,33.7325,34.5987,33.2945,33.6144,8641137.0
2021-12-21,33.9934,36.6264,33.9934,36.4394,9792673.0
2021-12-22,36.2032,36.7987,35.652,36.4493,6241950.0
2021-12-23,38.408,38.7624,36.9414,37.9848,12964041.0
2021-12-24,38.408,38.7624,36.9414,37.9848,12964041.0
2021-12-25,38.408,38.7624,36.9414,37.9848,12964041.0
2021-12-26,38.408,38.7624,36.9414,37.9848,12964041.0
2021-12-27,37.4237,37.5665,36.723,37.2761,7093662.0
2021-12-28,36.9119,37.847,36.6166,37.0595,5100272.0
2021-12-29,36.7938,37.1235,36.3705,36.6067,4364879.0
2021-12-30,36.4591,37.7436,36.3508,37.0891,5882347.0
2021-12-31,36.9611,37.6107,36.8135,37.0497,4777595.0
2022-01-01,36.9611,37.6107,36.8135,37.0497,4777595.0
2022-01-02,36.9611,37.6107,36.8135,37.0497,4777595.0
2022-01-03,37.4237,38.5655,37.2958,38.2407,6437817.0
2022-01-04,38.7427,38.9789,37.8273,38.0537,6132004.0
2022-01-05,37.8864,38.2506,36.3016,36.3902,8088654.0
2022-01-06,36.7544,37.7289,36.2622,37.2367,5588036.0
2022-01-07,37.2761,38.0045,37.2072,37.3056,5827701.0
2022-01-08,37.2761,38.0045,37.2072,37.3056,5827701.0
2022-01-09,37.2761,38.0045,37.2072,37.3056,5827701.0
2022-01-10,36.4296,36.9316,34.8202,35.8587,9356966.0
2022-01-11,37.03,38.8018,36.6756,38.2407,17029371.0
2022-01-12,38.6344,38.8805,37.7486,38.3391,6935359.0
2022-01-13,38.3293,38.8707,37.0005,37.0694,7044968.0
2022-01-14,41.4693,43.0383,40.859,42.3158,49781118.0
2022-01-15,41.4693,43.0383,40.859,42.3158,49781118.0
2022-01-16,41.4693,43.0383,40.859,42.3158,49781118.0
2022-01-17,41.4693,43.0383,40.859,42.3158,49781118.0
2022-01-18,41.9122,43.5856,41.2035,42.4241,20211116.0
2022-01-19,43.2804,44.1565,42.5815,43.2312,14169748.0
2022-01-20,43.4674,44.3139,42.8179,42.9261,9836103.0
2022-01-21,42.9753,44.2647,42.2272,43.0639,14375261.0
2022-01-22,42.9753,44.2647,42.2272,43.0639,14375261.0
2022-01-23,42.9753,44.2647,42.2272,43.0639,14375261.0
2022-01-24,42.1288,44.2844,41.2527,44.186,16508698.0
2022-01-25,43.3099,44.6585,42.3453,44.1663,9875107.0
2022-01-26,44.5502,44.7766,43.1229,43.4281,9186021.0
2022-01-27,43.5265,43.5905,41.1444,41.4201,9593058.0
2022-01-28,41.6661,42.493,41.1641,42.4339,7040515.0
2022-01-29,41.6661,42.493,41.1641,42.4339,7040515.0
2022-01-30,41.6661,42.493,41.1641,42.4339,7040515.0
2022-01-31,42.0992,43.2214,41.6958,43.1131,6136001.0
2022-02-01,43.1525,44.2647,43.1328,43.9497,5808071.0
2022-02-02,43.9005,44.9833,43.5954,44.0482,10342470.0
2022-02-03,43.3985,44.5431,43.1623,43.2214,5268601.0
2022-02-04,42.9654,43.8267,42.6012,43.5068,5479056.0
2022-02-05,42.9654,43.8267,42.6012,43.5068,5479056.0
2022-02-06,42.9654,43.8267,42.6012,43.5068,5479056.0
2022-02-07,43.7234,45.2294,43.5856,44.7864,8361650.0
2022-02-08,45.0719,45.7363,44.2844,45.0325,8268132.0
2022-02-09,45.2097,46.1743,45.0128,45.9774,6379025.0
2022-02-10,45.3278,46.6271,45.1911,45.9184,6549553.0
2022-02-11,45.9381,46.5779,44.1566,44.4518,7252760.0
2022-02-12,45.9381,46.5779,44.1566,44.4518,7252760.0
2022-02-13,45.9381,46.5779,44.1566,44.4518,7252760.0
2022-02-14,44.5108,46.8043,44.4419,45.4853,9440605.0
2022-02-15,46.4794,47.2275,46.2137,47.011,8649934.0
2022-02-16,46.4696,47.513,46.1251,46.8633,6073890.0
2022-02-17,46.2629,47.075,45.9873,46.322,6470212.0
2022-02-18,46.0759,46.9814,45.6329,46.381,6884266.0
2022-02-19,46.0759,46.9814,45.6329,46.381,6884266.0
2022-02-20,46.0759,46.9814,45.6329,46.381,6884266.0
2022-02-21,46.0759,46.9814,45.6329,46.381,6884266.0
2022-02-22,45.9381,45.9381,43.7775,44.7077,8732001.0
2022-02-23,45.3573,45.751,44.3139,44.4419,6190373.0
2022-02-24,42.2961,43.1771,41.3905,42.8965,11837507.0
2022-02-25,43.2903,43.8808,42.3256,43.8218,7213695.0
2022-02-26,43.2903,43.8808,42.3256,43.8218,7213695.0
2022-02-27,43.2903,43.8808,42.3256,43.8218,7213695.0
2022-02-28,42.7784,42.9359,41.7055,42.1878,8260028.0
2022-03-01,41.8138,42.3945,39.4268,39.668,10125373.0
2022-03-02,41.7449,44.1663,41.5972,43.7037,14976236.0
2022-03-03,43.2115,43.2312,41.5136,41.7055,7160727.0
2022-03-04,40.9771,41.4397,39.5941,40.1601,8211705.0
2022-03-05,40.9771,41.4397,39.5941,40.1601,8211705.0
2022-03-06,40.9771,41.4397,39.5941,40.1601,8211705.0
2022-03-07,40.1798,40.1798,35.3173,35.5338,14629907.0
2022-03-08,35.7701,37.6993,34.6775,36.4197,8893713.0
2022-03-09,38.1718,38.9986,37.8962,38.162,7507203.0
2022-03-10,37.2958,38.3884,37.0891,37.9946,5876410.0
2022-03-11,38.2998,38.5655,35.8341,35.8488,7488825.0
2022-03-12,38.2998,38.5655,35.8341,35.8488,7488825.0
2022-03-13,38.2998,38.5655,35.8341,35.8488,7488825.0
2022-03-14,34.6086,34.7858,31.2521,31.5867,17873060.0
2022-03-15,31.2225,32.7876,30.7675,32.1478,10523443.0
2022-03-16,33.9589,35.9768,33.89,35.9669,13820796.0
2022-03-17,35.3911,36.8528,34.9728,36.7839,9785908.0
2022-03-18,36.3902,38.6837,36.1933,38.349,10334932.0
2022-03-19,36.3902,38.6837,36.1933,38.349,10334932.0
2022-03-20,36.3902,38.6837,36.1933,38.349,10334932.0
2022-03-21,37.9356,38.536,37.4139,38.0832,5661238.0
2022-03-22,37.9159,39.0872,37.9159,38.408,4937992.0
2022-03-23,37.9946,38.5065,37.4582,37.5714,4706056.0
2022-03-24,38.1226,39.1463,37.6698,39.1069,6852263.0
2022-03-25,39.1266,39.1758,38.3195,38.5852,4427123.0
2022-03-26,39.1266,39.1758,38.3195,38.5852,4427123.0
2022-03-27,39.1266,39.1758,38.3195,38.5852,4427123.0
2022-03-28,38.4277,38.7033,37.4828,38.2801,4130722.0
2022-03-29,39.0479,39.9633,38.7919,39.3727,5317096.0
2022-03-30,38.9691,39.8648,38.6344,39.0282,3779627.0
2022-03-31,38.6246,39.1561,38.2506,38.2604,4850701.0
2022-04-01,38.8805,39.6532,38.4966,38.9002,4559662.0
2022-04-02,38.8805,39.6532,38.4966,38.9002,4559662.0
2022-04-03,38.8805,39.6532,38.4966,38.9002,4559662.0
2022-04-04,38.9888,39.732,38.4277,39.3038,4458868.0
2022-04-05,39.1758,39.3727,37.03,37.2367,6640658.0
2022-04-06,36.6461,36.7938,35.5535,36.4197,7720574.0
2022-04-07,36.1933,36.3213,34.5692,35.5437,5541103.0
2022-04-08,35.2582,35.7602,34.6775,35.3862,3919247.0
2022-04-09,35.2582,35.7602,34.6775,35.3862,3919247.0
2022-04-10,35.2582,35.7602,34.6775,35.3862,3919247.0
2022-04-11,34.5495,35.8193,34.2252,34.4905,4722502.0
2022-04-12,34.9531,35.6027,34.3034,34.4806,4184964.0
2022-04-13,34.8645,36.0211,34.7562,35.6815,4567680.0
2022-04-14,35.7799,36.7052,35.6126,36.3804,5586816.0
2022-04-15,35.7799,36.7052,35.6126,36.3804,5586816.0
2022-04-16,35.7799,36.7052,35.6126,36.3804,5586816.0
2022-04-17,35.7799,36.7052,35.6126,36.3804,5586816.0
2022-04-18,36.1146,36.3705,35.6421,36.0752,5100202.0
2022-04-19,36.4099,38.098,36.3705,37.6403,6994077.0
2022-04-20,37.7387,38.6541,37.6107,37.906,5317991.0
2022-04-21,38.3588,38.9297,36.5378,36.6264,5714715.0
2022-04-22,37.3647,37.5025,35.7848,35.8291,9637239.0
2022-04-23,37.3647,37.5025,35.7848,35.8291,9637239.0
2022-04-24,37.3647,37.5025,35.7848,35.8291,9637239.0
2022-04-25,34.8547,35.8193,34.3723,35.7209,5652169.0
2022-04-26,35.4453,35.4453,33.7325,34.205,6022002.0
2022-04-27,34.205,35.3173,33.5455,34.2936,5688578.0
2022-04-28,33.9196,35.5929,32.9845,35.1204,7660981.0
2022-04-29,35.7405,36.9217,34.8153,34.8743,6083862.0
2022-04-30,35.7405,36.9217,34.8153,34.8743,6083862.0
2022-05-01,35.7405,36.9217,34.8153,34.8743,6083862.0
2022-05-02,34.9826,36.3804,34.392,36.1146,7906156.0
2022-05-03,36.2918,36.8577,35.3271,35.8587,5822862.0
2022-05-04,36.1441,36.5969,34.7562,36.4788,6527215.0
2022-05-05,35.8193,36.0063,34.4216,34.9925,5720374.0
2022-05-06,34.7759,34.894,33.201,33.7522,8165138.0
2022-05-07,34.7759,34.894,33.201,33.7522,8165138.0
2022-05-08,34.7759,34.894,33.201,33.7522,8165138.0
2022-05-09,32.7778,33.4077,31.1438,31.3603,7958222.0
2022-05-10,32.3053,32.6006,30.1792,30.7107,9230013.0
2022-05-11,30.8583,31.8919,29.7165,29.8543,8767925.0
2022-05-12,29.3326,30.2087,28.4222,29.6673,10220022.0
2022-05-13,31.1143,34.333,31.0552,34.1361,13376896.0
2022-05-14,31.1143,34.333,31.0552,34.1361,13376896.0
2022-05-15,31.1143,34.333,31.0552,34.1361,13376896.0
2022-05-16,33.388,34.6775,32.7581,32.8467,7313923.0
2022-05-17,33.9589,34.4019,33.4176,34.146,6604426.0
2022-05-18,33.6243,34.0869,32.5957,33.2896,5076965.0
2022-05-19,32.7482,33.8014,32.5809,32.7384,6185512.0
2022-05-20,33.2896,33.5455,31.9116,32.9352,6278568.0
2022-05-21,33.2896,33.5455,31.9116,32.9352,6278568.0
2022-05-22,33.2896,33.5455,31.9116,32.9352,6278568.0
2022-05-23,33.3093,33.3093,32.0596,32.4726,5087025.0
2022-05-24,32.0494,32.1872,30.1004,30.4941,5861481.0
2022-05-25,30.2382,31.8328,30.2382,31.567,5293384.0
2022-05-26,31.8328,33.9491,31.6163,33.6341,4464760.0
2022-05-27,33.7424,34.3034,33.6833,34.0771,5263204.0
2022-05-28,33.7424,34.3034,33.6833,34.0771,5263204.0
2022-05-29,33.7424,34.3034,33.6833,34.0771,5263204.0
2022-05-30,33.7424,34.3034,33.6833,34.0771,5263204.0
2022-05-31,35.7307,35.8587,34.5889,34.9039,10304075.0
2022-06-01,35.1696,35.9276,33.9064,34.6086,6063508.0
2022-06-02,34.5102,35.2779,34.4117,34.9728,4983696.0
2022-06-03,34.5692,35.0614,34.0672,34.4117,4499650.0
2022-06-04,34.5692,35.0614,34.0672,34.4117,4499650.0
2022-06-05,34.5692,35.0614,34.0672,34.4117,4499650.0
2022-06-06,35.4453,36.7101,34.6873,34.9433,7184524.0
2022-06-07,34.3133,35.3222,34.1755,35.2681,4383349.0
2022-06-08,35.1893,37.0152,35.0122,36.8036,8323677.0
2022-06-09,36.0851,36.1047,34.6324,34.7365,6252627.0
2022-06-10,33.8999,34.4806,32.7925,32.9746,7558727.0
2022-06-11,33.8999,34.4806,32.7925,32.9746,7558727.0
2022-06-12,33.8999,34.4806,32.7925,32.9746,7558727.0
2022-06-13,31.3308,31.8131,29.6673,30.1201,11068064.0
2022-06-14,30.2874,32.0887,30.2874,31.7639,8683427.0
2022-06-15,32.0395,32.8171,31.567,32.1281,7189465.0
2022-06-16,31.4194,31.4194,30.0906,30.3859,8529407.0
2022-06-17,31.065,31.5906,30.0906,31.1733,8175424.0
2022-06-18,31.065,31.5906,30.0906,31.1733,8175424.0
2022-06-19,31.065,31.5906,30.0906,31.1733,8175424.0
2022-06-20,31.065,31.5906,30.0906,31.1733,8175424.0
2022-06-21,31.8033,32.0592,31.1143,31.2127,5608537.0
2022-06-22,30.5827,31.5769,30.4843,31.1044,5706863.0
2022-06-23,31.4489,31.5966,29.9823,31.0847,6337844.0
2022-06-24,31.7048,33.0238,31.5867,32.9057,14518427.0
2022-06-25,31.7048,33.0238,31.5867,32.9057,14518427.0
2022-06-26,31.7048,33.0238,31.5867,32.9057,14518427.0
2022-06-27,33.0337,33.3782,32.2462,32.6498,4880006.0
2022-06-28,35.2189,35.7405,33.9343,33.9688,12816241.0
2022-06-29,33.6144,33.8261,32.6203,33.0829,7076661.0
2022-06-30,32.4529,33.89,31.4687,33.0632,9917837.0
2022-07-01,33.2207,34.8251,33.0041,34.7267,6397838.0
2022-07-02,33.2207,34.8251,33.0041,34.7267,6397838.0
2022-07-03,33.2207,34.8251,33.0041,34.7267,6397838.0
2022-07-04,33.2207,34.8251,33.0041,34.7267,6397838.0
