,GBDC US Equity,GBDC US Equity,GBDC US Equity,GBDC US Equity,GBDC US Equity
2022-05-25,11.1595,11.5255,11.0454,11.3633,1823044.0
2022-05-26,11.4041,11.51,11.3715,11.4448,632353.0
2022-05-27,11.4367,11.6405,11.4367,11.6405,896985.0
2022-05-28,11.4367,11.6405,11.4367,11.6405,896985.0
2022-05-29,11.4367,11.6405,11.4367,11.6405,896985.0
2022-05-30,11.4367,11.6405,11.4367,11.6405,896985.0
2022-05-31,11.6405,11.6649,11.4285,11.5263,1518865.0
2022-06-01,11.4937,11.5915,11.4041,11.5671,1147174.0
2022-06-02,11.5754,11.6087,11.4255,11.5838,975733.0
2022-06-03,11.5504,11.5754,11.4463,11.4505,668307.0
2022-06-04,11.5504,11.5754,11.4463,11.4505,668307.0
2022-06-05,11.5504,11.5754,11.4463,11.4505,668307.0
2022-06-06,11.4672,11.5588,11.4505,11.5171,744489.0
2022-06-07,11.4505,11.5504,11.4488,11.5338,893592.0
2022-06-08,11.5338,11.5338,11.4172,11.4672,1141347.0
2022-06-09,11.4672,11.4921,11.3006,11.3339,1288421.0
2022-06-10,11.2173,11.3672,11.1674,11.3256,1596169.0
2022-06-11,11.2173,11.3672,11.1674,11.3256,1596169.0
2022-06-12,11.2173,11.3672,11.1674,11.3256,1596169.0
2022-06-13,11.159,11.209,10.8259,10.8343,1533835.0
2022-06-14,10.8509,10.9925,10.726,10.9175,1805337.0
2022-06-15,10.9592,11.1007,10.8592,10.9259,1156492.0
2022-06-16,10.8259,10.8468,10.6261,10.6594,1468639.0
2022-06-17,10.6594,10.751,10.6177,10.676,1485488.0
2022-06-18,10.6594,10.751,10.6177,10.676,1485488.0
2022-06-19,10.6594,10.751,10.6177,10.676,1485488.0
2022-06-20,10.6594,10.751,10.6177,10.676,1485488.0
2022-06-21,10.751,10.8301,10.6677,10.6844,1694583.0
2022-06-22,10.6511,10.7427,10.5928,10.6427,1112833.0
2022-06-23,10.676,10.6885,10.5095,10.5511,1159202.0
2022-06-24,10.6261,10.7302,10.6011,10.7093,1993810.0
2022-06-25,10.6261,10.7302,10.6011,10.7093,1993810.0
2022-06-26,10.6261,10.7302,10.6011,10.7093,1993810.0
2022-06-27,10.7676,10.8816,10.676,10.801,1945725.0
2022-06-28,10.8676,10.9425,10.776,10.7843,1286629.0
2022-06-29,10.8259,10.8343,10.6635,10.801,1477072.0
2022-06-30,10.7343,10.9425,10.7177,10.7926,1942739.0
2022-07-01,10.8093,11.0258,10.7801,11.0258,641727.0
2022-07-02,10.8093,11.0258,10.7801,11.0258,641727.0
2022-07-03,10.8093,11.0258,10.7801,11.0258,641727.0
2022-07-04,10.8093,11.0258,10.7801,11.0258,641727.0
2022-07-05,10.9342,11.0591,10.7718,11.0508,789574.0
2022-07-06,11.0508,11.1091,10.9009,10.9758,529700.0
2022-07-07,10.9925,11.1091,10.9925,11.0841,523964.0
2022-07-08,11.1174,11.2756,11.0674,11.2506,671251.0
2022-07-09,11.1174,11.2756,11.0674,11.2506,671251.0
2022-07-10,11.1174,11.2756,11.0674,11.2506,671251.0
2022-07-11,11.234,11.2756,11.1174,11.1341,474389.0
2022-07-12,11.1341,11.3173,11.1174,11.259,415988.0
2022-07-13,11.2173,11.3006,11.1424,11.2423,544963.0
2022-07-14,11.2257,11.259,11.1507,11.234,551694.0
2022-07-15,11.2756,11.413,11.184,11.3756,533526.0
2022-07-16,11.2756,11.413,11.184,11.3756,533526.0
2022-07-17,11.2756,11.413,11.184,11.3756,533526.0
2022-07-18,11.4005,11.4921,11.3506,11.3922,477950.0
2022-07-19,11.4172,11.5213,11.4172,11.4838,340749.0
2022-07-20,11.4838,11.5754,11.4588,11.4921,335242.0
2022-07-21,11.4921,11.4921,11.4047,11.4838,320635.0
2022-07-22,11.5005,11.5496,11.4214,11.4422,343767.0
2022-07-23,11.5005,11.5496,11.4214,11.4422,343767.0
2022-07-24,11.5005,11.5496,11.4214,11.4422,343767.0
2022-07-25,11.4921,11.4921,11.4089,11.4089,456892.0
2022-07-26,11.4255,11.4838,11.3423,11.4422,426664.0
2022-07-27,11.4339,11.5338,11.4255,11.5005,480964.0
2022-07-28,11.5421,11.667,11.5088,11.6171,652384.0
2022-07-29,11.6087,11.7878,11.5588,11.692,800335.0
2022-07-30,11.6087,11.7878,11.5588,11.692,800335.0
2022-07-31,11.6087,11.7878,11.5588,11.692,800335.0
2022-08-01,11.6171,11.8502,11.6004,11.7503,633557.0
2022-08-02,11.767,11.767,11.6171,11.6254,299143.0
2022-08-03,11.6504,11.7878,11.6087,11.7503,334214.0
2022-08-04,11.7919,11.8752,11.717,11.7336,396794.0
2022-08-05,11.7336,11.8419,11.7087,11.8086,461494.0
2022-08-06,11.7336,11.8419,11.7087,11.8086,461494.0
2022-08-07,11.7336,11.8419,11.7087,11.8086,461494.0
2022-08-08,11.8752,12.0085,11.8586,11.9502,663284.0
2022-08-09,11.9918,11.9918,11.8419,11.8835,364394.0
2022-08-10,11.8669,11.8835,11.6337,11.8086,603151.0
2022-08-11,11.8752,11.8835,11.7503,11.8086,586415.0
2022-08-12,11.9085,11.9752,11.8586,11.9335,812603.0
2022-08-13,11.9085,11.9752,11.8586,11.9335,812603.0
2022-08-14,11.9085,11.9752,11.8586,11.9335,812603.0
2022-08-15,11.8586,11.9752,11.7336,11.7753,610841.0
2022-08-16,11.742,11.8919,11.717,11.8669,483643.0
2022-08-17,11.8169,11.8294,11.5629,11.5921,738582.0
2022-08-18,11.5921,11.692,11.5829,11.6837,444623.0
2022-08-19,11.6087,11.642,11.5005,11.5171,445968.0
2022-08-20,11.6087,11.642,11.5005,11.5171,445968.0
2022-08-21,11.6087,11.642,11.5005,11.5171,445968.0
2022-08-22,11.4505,11.4588,11.3589,11.4422,442283.0
2022-08-23,11.4921,11.5838,11.4773,11.5504,525865.0
2022-08-24,11.5338,11.717,11.5005,11.692,572931.0
2022-08-25,11.7003,11.767,11.6837,11.7087,503305.0
2022-08-26,11.7253,11.742,11.5754,11.5921,409858.0
2022-08-27,11.7253,11.742,11.5754,11.5921,409858.0
2022-08-28,11.7253,11.742,11.5754,11.5921,409858.0
2022-08-29,11.5921,11.7836,11.5088,11.6254,425552.0
2022-08-30,11.6254,11.6504,11.3964,11.4005,813807.0
2022-08-31,11.4838,11.7003,11.4755,11.5838,668564.0
2022-09-01,11.5327,11.6263,11.3242,11.371,820096.0
2022-09-02,11.3965,11.5497,11.371,11.3795,615466.0
2022-09-03,11.3965,11.5497,11.371,11.3795,615466.0
2022-09-04,11.3965,11.5497,11.371,11.3795,615466.0
2022-09-05,11.3965,11.5497,11.371,11.3795,615466.0
2022-09-06,11.3539,11.4433,11.2773,11.3795,515330.0
2022-09-07,11.405,11.5752,11.3625,11.5667,601440.0
2022-09-08,11.4901,11.6178,11.4518,11.5752,553164.0
2022-09-09,11.6433,11.788,11.6178,11.7114,683100.0
2022-09-10,11.6433,11.788,11.6178,11.7114,683100.0
2022-09-11,11.6433,11.788,11.6178,11.7114,683100.0
2022-09-12,11.7965,11.8306,11.6646,11.6944,461416.0
2022-09-13,11.5837,11.6859,11.4816,11.4901,319507.0
2022-09-14,11.4901,11.5625,11.4731,11.5242,369543.0
2022-09-15,11.4986,11.6689,11.4816,11.5582,419333.0
2022-09-16,11.5071,11.5412,11.4476,11.5242,449314.0
2022-09-17,11.5071,11.5412,11.4476,11.5242,449314.0
2022-09-18,11.5071,11.5412,11.4476,11.5242,449314.0
2022-09-19,11.4135,11.5582,11.4135,11.4901,221569.0
2022-09-20,11.422,11.4476,11.2433,11.2603,382561.0
2022-09-21,11.2688,11.3545,11.1752,11.1922,383338.0
2022-09-22,11.2178,11.2178,10.9114,10.9199,502545.0
2022-09-23,10.8518,10.8518,10.6824,10.7667,1025470.0
2022-09-24,10.8518,10.8518,10.6824,10.7667,1025470.0
2022-09-25,10.8518,10.8518,10.6824,10.7667,1025470.0
2022-09-26,10.7156,10.7497,10.4347,10.4603,1578427.0
2022-09-27,10.5198,10.7837,10.3581,10.3922,1076454.0
2022-09-28,10.3666,10.5879,10.2815,10.5539,953629.0
2022-09-29,10.4943,10.4943,10.1624,10.4177,2025594.0
2022-09-30,10.4603,10.7497,10.4432,10.5454,1691155.0
2022-10-01,10.4603,10.7497,10.4432,10.5454,1691155.0
2022-10-02,10.4603,10.7497,10.4432,10.5454,1691155.0
2022-10-03,10.5709,10.6901,10.29,10.605,782007.0
2022-10-04,10.6645,11.1497,10.6645,11.1497,587434.0
2022-10-05,11.0135,11.0901,10.8603,11.0135,447428.0
2022-10-06,11.022,11.0816,10.7624,10.8177,446225.0
2022-10-07,10.7922,10.9709,10.7156,10.8603,891619.0
2022-10-08,10.7922,10.9709,10.7156,10.8603,891619.0
2022-10-09,10.7922,10.9709,10.7156,10.8603,891619.0
2022-10-10,10.8943,10.9778,10.7922,10.8858,541566.0
2022-10-11,10.8433,10.8858,10.6822,10.7497,730661.0
2022-10-12,10.7667,10.9412,10.6645,10.8943,633743.0
2022-10-13,10.7667,11.1071,10.6731,11.0901,761679.0
2022-10-14,11.1497,11.2603,10.9752,11.005,608224.0
2022-10-15,11.1497,11.2603,10.9752,11.005,608224.0
2022-10-16,11.1497,11.2603,10.9752,11.005,608224.0
2022-10-17,11.022,11.1837,11.0135,11.0561,524907.0
2022-10-18,11.2007,11.2603,11.0816,11.1156,484503.0
2022-10-19,11.1156,11.1582,11.0007,11.0305,699831.0
2022-10-20,11.0305,11.1369,10.9285,11.022,554872.0
2022-10-21,11.005,11.0178,10.8475,10.9539,485273.0
2022-10-22,11.005,11.0178,10.8475,10.9539,485273.0
2022-10-23,11.005,11.0178,10.8475,10.9539,485273.0
2022-10-24,11.0646,11.1327,10.9709,11.1156,704990.0
2022-10-25,11.1241,11.3029,10.9965,11.2093,1029263.0
2022-10-26,11.2773,11.3156,11.1156,11.1412,686974.0
2022-10-27,11.2859,11.2859,11.0561,11.0986,950992.0
2022-10-28,11.1412,11.2169,11.0816,11.1412,1045365.0
2022-10-29,11.1412,11.2169,11.0816,11.1412,1045365.0
2022-10-30,11.1412,11.2169,11.0816,11.1412,1045365.0
2022-10-31,11.1582,11.2178,11.022,11.039,1070479.0
2022-11-01,11.0816,11.1497,10.9965,11.0475,658001.0
2022-11-02,10.988,11.039,10.8773,10.8943,850104.0
2022-11-03,10.8518,10.9369,10.8007,10.8943,834049.0
2022-11-04,10.9795,11.0646,10.8688,10.9795,602042.0
2022-11-05,10.9795,11.0646,10.8688,10.9795,602042.0
2022-11-06,10.9795,11.0646,10.8688,10.9795,602042.0
2022-11-07,11.022,11.2518,11.022,11.2433,488316.0
2022-11-08,11.2178,11.2773,11.0475,11.0816,450694.0
2022-11-09,11.0646,11.2603,11.022,11.039,474957.0
2022-11-10,11.2263,11.3795,11.2093,11.3029,764250.0
2022-11-11,11.3625,11.3965,11.2348,11.2859,420909.0
2022-11-12,11.3625,11.3965,11.2348,11.2859,420909.0
2022-11-13,11.3625,11.3965,11.2348,11.2859,420909.0
2022-11-14,11.2859,11.4093,11.222,11.2433,683660.0
2022-11-15,11.3199,11.4646,11.3029,11.3539,619958.0
2022-11-16,11.3625,11.5327,11.3539,11.3625,915246.0
2022-11-17,11.2433,11.3369,11.2305,11.3199,608304.0
2022-11-18,11.388,11.4986,11.3837,11.4391,462227.0
2022-11-19,11.388,11.4986,11.3837,11.4391,462227.0
2022-11-20,11.388,11.4986,11.3837,11.4391,462227.0
2022-11-21,11.4135,11.4944,11.3625,11.422,873697.0
2022-11-22,11.4816,11.8221,11.4305,11.771,959504.0
2022-11-23,11.771,12.0842,11.754,12.0178,1384290.0
2022-11-24,11.771,12.0842,11.754,12.0178,1384290.0
2022-11-25,12.0178,12.137,11.9907,12.1285,393608.0
2022-11-26,12.0178,12.137,11.9907,12.1285,393608.0
2022-11-27,12.0178,12.137,11.9907,12.1285,393608.0
2022-11-28,12.0434,12.0859,11.8646,11.8646,933173.0
2022-11-29,11.8646,11.9412,11.8476,11.9072,608203.0
2022-11-30,11.8731,11.9582,11.7838,11.9157,682301.0
2022-12-01,11.9753,12.0306,11.8561,11.8646,532590.0
2022-12-02,11.8221,11.8987,11.571,11.6348,1862773.0
2022-12-03,11.8221,11.8987,11.571,11.6348,1862773.0
2022-12-04,11.8221,11.8987,11.571,11.6348,1862773.0
2022-12-05,11.6263,11.8475,11.6008,11.7199,1361570.0
2022-12-06,11.6987,11.7455,11.3625,11.371,912034.0
2022-12-07,11.422,11.4986,11.3625,11.4305,705563.0
2022-12-08,11.4393,11.544,11.3869,11.448,882499.0
2022-12-09,11.4131,11.5178,11.3782,11.5004,625677.0
2022-12-10,11.4131,11.5178,11.3782,11.5004,625677.0
2022-12-11,11.4131,11.5178,11.3782,11.5004,625677.0
2022-12-12,11.4655,11.5396,11.4044,11.5091,703886.0
2022-12-13,11.6661,11.6967,11.5178,11.5527,717378.0
2022-12-14,11.5353,11.5702,11.3258,11.4218,901763.0
2022-12-15,11.3607,11.3782,11.2342,11.2997,835478.0
2022-12-16,11.2124,11.2866,11.1513,11.2473,892087.0
2022-12-17,11.2124,11.2866,11.1513,11.2473,892087.0
2022-12-18,11.2124,11.2866,11.1513,11.2473,892087.0
2022-12-19,11.2473,11.2779,11.0903,11.1688,908895.0
2022-12-20,11.1862,11.3607,11.1601,11.3433,938388.0
2022-12-21,11.4916,11.544,11.3782,11.4044,599028.0
2022-12-22,11.352,11.3607,11.1731,11.3258,658978.0
2022-12-23,11.352,11.5614,11.3433,11.5527,541424.0
2022-12-24,11.352,11.5614,11.3433,11.5527,541424.0
2022-12-25,11.352,11.5614,11.3433,11.5527,541424.0
2022-12-26,11.352,11.5614,11.3433,11.5527,541424.0
2022-12-27,11.5876,11.5876,11.4655,11.4655,848653.0
2022-12-28,11.4829,11.5091,11.3346,11.3869,650787.0
2022-12-29,11.3869,11.6225,11.3782,11.5614,1642792.0
2022-12-30,11.5614,11.6618,11.4044,11.4829,1395662.0
2022-12-31,11.5614,11.6618,11.4044,11.4829,1395662.0
2023-01-01,11.5614,11.6618,11.4044,11.4829,1395662.0
2023-01-02,11.5614,11.6618,11.4044,11.4829,1395662.0
2023-01-03,11.544,11.6225,11.4393,11.4829,548973.0
2023-01-04,11.6661,11.6661,11.5091,11.5527,459167.0
2023-01-05,11.5527,11.5614,11.4916,11.5091,446393.0
2023-01-06,11.544,11.6094,11.4567,11.4742,831380.0
2023-01-07,11.544,11.6094,11.4567,11.4742,831380.0
2023-01-08,11.544,11.6094,11.4567,11.4742,831380.0
2023-01-09,11.5265,11.6836,11.5004,11.6312,574807.0
2023-01-10,11.6574,11.749,11.588,11.7185,469419.0
2023-01-11,11.7708,12.1024,11.7708,12.0937,936682.0
2023-01-12,12.085,12.1373,12.0239,12.0675,544525.0
2023-01-13,12.0064,12.085,11.9366,11.9803,351331.0
2023-01-14,12.0064,12.085,11.9366,11.9803,351331.0
2023-01-15,12.0064,12.085,11.9366,11.9803,351331.0
2023-01-16,12.0064,12.085,11.9366,11.9803,351331.0
2023-01-17,11.9541,12.181,11.9366,11.9977,544759.0
2023-01-18,12.0152,12.085,11.9017,11.9279,414774.0
2023-01-19,11.8756,11.9803,11.7621,11.8407,539255.0
2023-01-20,11.8494,11.8799,11.7534,11.8232,493029.0
2023-01-21,11.8494,11.8799,11.7534,11.8232,493029.0
2023-01-22,11.8494,11.8799,11.7534,11.8232,493029.0
2023-01-23,11.797,11.9105,11.7359,11.8843,676677.0
2023-01-24,11.9017,11.9879,11.8058,11.8668,611650.0
2023-01-25,11.8232,11.9541,11.7708,11.9279,445404.0
2023-01-26,11.9977,12.1199,11.8799,12.0675,1097000.0
2023-01-27,12.0588,12.208,12.0413,12.1111,930159.0
2023-01-28,12.0588,12.208,12.0413,12.1111,930159.0
2023-01-29,12.0588,12.208,12.0413,12.1111,930159.0
2023-01-30,12.0588,12.1591,11.9235,11.9454,512089.0
2023-01-31,11.9454,11.9803,11.9034,11.9541,379931.0
2023-02-01,11.9454,12.3904,11.9375,12.181,1208847.0
2023-02-02,12.1984,12.2726,12.1373,12.1635,459853.0
2023-02-03,12.1199,12.1207,12.0239,12.0588,686542.0
2023-02-04,12.1199,12.1207,12.0239,12.0588,686542.0
2023-02-05,12.1199,12.1207,12.0239,12.0588,686542.0
2023-02-06,12.0064,12.085,11.8843,12.0588,605563.0
2023-02-07,12.085,12.3118,11.9672,12.2944,1289731.0
2023-02-08,12.2857,12.2857,12.0501,12.1373,740434.0
2023-02-09,12.2159,12.2857,11.797,11.8319,823810.0
2023-02-10,11.8319,12.0812,11.8058,11.9454,684520.0
2023-02-11,11.8319,12.0812,11.8058,11.9454,684520.0
2023-02-12,11.8319,12.0812,11.8058,11.9454,684520.0
2023-02-13,11.9279,12.0675,11.9279,12.0326,586604.0
2023-02-14,12.0501,12.085,11.9497,11.9803,434114.0
2023-02-15,11.893,11.9454,11.8843,11.9279,463546.0
2023-02-16,11.9279,12.0501,11.8668,11.9366,378018.0
2023-02-17,11.9541,11.9977,11.9061,11.9366,718491.0
2023-02-18,11.9541,11.9977,11.9061,11.9366,718491.0
2023-02-19,11.9541,11.9977,11.9061,11.9366,718491.0
2023-02-20,11.9541,11.9977,11.9061,11.9366,718491.0
2023-02-21,11.9105,11.9279,11.797,11.8494,644415.0
2023-02-22,11.797,12.146,11.797,12.1286,1355667.0
2023-02-23,12.1373,12.2202,11.9803,12.1373,743674.0
2023-02-24,12.1024,12.1897,12.0239,12.1199,540261.0
2023-02-25,12.1024,12.1897,12.0239,12.1199,540261.0
2023-02-26,12.1024,12.1897,12.0239,12.1199,540261.0
2023-02-27,12.2159,12.338,12.2159,12.242,1077512.0
2023-02-28,12.3118,12.3816,12.1722,12.2944,1413082.0
2023-03-01,12.3031,12.338,12.1722,12.2071,978557.0
2023-03-02,12.1356,12.2339,12.1267,12.1893,569476.0
2023-03-03,12.1982,12.3412,12.1624,12.2876,538492.0
2023-03-04,12.1982,12.3412,12.1624,12.2876,538492.0
2023-03-05,12.1982,12.3412,12.1624,12.2876,538492.0
2023-03-06,12.3412,12.4037,12.303,12.3233,483484.0
2023-03-07,12.3054,12.3412,12.1803,12.2429,601806.0
2023-03-08,12.2339,12.2652,12.082,12.1088,763117.0
2023-03-09,12.082,12.1267,11.7603,11.7603,1151765.0
2023-03-10,11.7067,11.7424,11.2599,11.2599,1858669.0
2023-03-11,11.7067,11.7424,11.2599,11.2599,1858669.0
2023-03-12,11.7067,11.7424,11.2599,11.2599,1858669.0
2023-03-13,11.1348,11.3492,10.9605,11.1348,1863095.0
2023-03-14,11.3045,11.7067,11.3045,11.4386,871131.0
2023-03-15,11.2241,11.3314,11.1035,11.242,1142279.0
2023-03-16,11.1794,11.4184,11.0409,11.3314,783509.0
2023-03-17,11.242,11.2956,11.0633,11.0633,1466493.0
2023-03-18,11.242,11.2956,11.0633,11.0633,1466493.0
2023-03-19,11.242,11.2956,11.0633,11.0633,1466493.0
2023-03-20,11.1705,11.3135,11.1169,11.2777,1094821.0
2023-03-21,11.4297,11.6531,11.3939,11.6084,724321.0
2023-03-22,11.6263,11.6531,11.3939,11.3939,802441.0
2023-03-23,11.4028,11.6173,11.318,11.3492,894685.0
2023-03-24,11.242,11.6531,11.2331,11.6173,755945.0
2023-03-25,11.242,11.6531,11.2331,11.6173,755945.0
2023-03-26,11.242,11.6531,11.2331,11.6173,755945.0
2023-03-27,11.7335,11.7961,11.662,11.6888,480871.0
2023-03-28,11.6263,11.7603,11.6173,11.6531,423692.0
2023-03-29,11.7067,11.9078,11.662,11.8318,984930.0
2023-03-30,11.8675,11.9748,11.8318,11.8944,968734.0
2023-03-31,11.9658,12.1312,11.9301,12.1178,1043678.0
2023-04-01,11.9658,12.1312,11.9301,12.1178,1043678.0
2023-04-02,11.9658,12.1312,11.9301,12.1178,1043678.0
2023-04-03,12.091,12.1535,11.9314,12.0373,657292.0
2023-04-04,12.0105,12.0641,11.8318,11.948,603875.0
2023-04-05,11.9301,11.9524,11.7916,11.8765,746995.0
2023-04-06,11.9033,11.9435,11.8586,11.939,449836.0
2023-04-07,11.9033,11.9435,11.8586,11.939,449836.0
2023-04-08,11.9033,11.9435,11.8586,11.939,449836.0
2023-04-09,11.9033,11.9435,11.8586,11.939,449836.0
2023-04-10,11.8944,11.9569,11.6843,11.8139,828048.0
2023-04-11,11.8675,11.9122,11.7514,11.7692,660715.0
2023-04-12,11.805,11.8854,11.7692,11.8497,387194.0
2023-04-13,11.8229,12.0284,11.805,12.0195,372223.0
2023-04-14,12.0731,12.1044,11.9033,11.9748,448068.0
2023-04-15,12.0731,12.1044,11.9033,11.9748,448068.0
2023-04-16,12.0731,12.1044,11.9033,11.9748,448068.0
2023-04-17,11.948,12.015,11.8854,11.9748,546982.0
2023-04-18,11.9748,12.0016,11.5816,11.6441,908234.0
2023-04-19,11.6173,11.8586,11.6084,11.8497,573566.0
2023-04-20,11.8675,11.8675,11.6709,11.7067,414478.0
2023-04-21,11.7692,11.7961,11.6709,11.7871,346875.0
2023-04-22,11.7692,11.7961,11.6709,11.7871,346875.0
2023-04-23,11.7692,11.7961,11.6709,11.7871,346875.0
2023-04-24,11.8229,11.9301,11.7603,11.9301,329799.0
2023-04-25,11.8407,11.8765,11.7603,11.7961,361751.0
2023-04-26,11.7961,11.9122,11.7067,11.7424,490451.0
2023-04-27,11.7603,11.9748,11.7603,11.9658,445040.0
2023-04-28,11.9658,12.1178,11.9658,12.0463,424926.0
2023-04-29,11.9658,12.1178,11.9658,12.0463,424926.0
2023-04-30,11.9658,12.1178,11.9658,12.0463,424926.0
2023-05-01,12.0463,12.1178,11.9569,12.0195,385873.0
2023-05-02,11.9658,12.0016,11.6441,11.6888,941114.0
2023-05-03,11.7692,11.9212,11.729,11.7424,582473.0
2023-05-04,11.6531,11.6799,11.4163,11.6709,1826017.0
2023-05-05,11.7246,11.9212,11.6888,11.8497,576892.0
2023-05-06,11.7246,11.9212,11.6888,11.8497,576892.0
2023-05-07,11.7246,11.9212,11.6888,11.8497,576892.0
2023-05-08,11.8497,11.9927,11.8318,11.9837,604513.0
2023-05-09,11.8318,11.9301,11.5369,11.7335,702518.0
2023-05-10,11.8229,11.8497,11.662,11.6978,999393.0
2023-05-11,11.7246,11.7246,11.5771,11.6531,483870.0
2023-05-12,11.6799,11.7067,11.5548,11.6531,615301.0
2023-05-13,11.6799,11.7067,11.5548,11.6531,615301.0
2023-05-14,11.6799,11.7067,11.5548,11.6531,615301.0
2023-05-15,11.662,11.7246,11.6263,11.6978,571273.0
2023-05-16,11.6799,11.6843,11.5995,11.6352,406033.0
2023-05-17,11.662,11.8139,11.6039,11.805,458813.0
2023-05-18,11.7871,11.8497,11.7648,11.7871,550041.0
2023-05-19,11.9122,11.9122,11.7782,11.7961,547556.0
2023-05-20,11.9122,11.9122,11.7782,11.7961,547556.0
2023-05-21,11.9122,11.9122,11.7782,11.7961,547556.0
2023-05-22,11.8675,11.9569,11.7424,11.7603,658222.0
2023-05-23,11.7782,11.872,11.7514,11.7961,1104225.0
2023-05-24,11.7246,11.7737,11.6084,11.7514,656209.0
2023-05-25,11.7067,11.7246,11.5995,11.7156,633966.0
2023-05-26,11.7067,11.8675,11.6933,11.8139,787090.0
2023-05-27,11.7067,11.8675,11.6933,11.8139,787090.0
2023-05-28,11.7067,11.8675,11.6933,11.8139,787090.0
2023-05-29,11.7067,11.8675,11.6933,11.8139,787090.0
2023-05-30,11.8139,11.8631,11.7782,11.8407,457380.0
2023-05-31,11.805,11.8765,11.7335,11.8497,884422.0
2023-06-01,11.8405,12.0192,11.8405,11.9963,647072.0
2023-06-02,11.9413,12.2163,11.9413,12.1338,1233103.0
2023-06-03,11.9413,12.2163,11.9413,12.1338,1233103.0
2023-06-04,11.9413,12.2163,11.9413,12.1338,1233103.0
2023-06-05,12.1979,12.2254,12.0559,12.1979,628109.0
2023-06-06,12.2163,12.3354,12.1429,12.1979,1113861.0
2023-06-07,12.2896,12.3125,12.1658,12.2437,1069421.0
2023-06-08,12.2346,12.3262,12.23,12.3171,1399125.0
2023-06-09,12.2987,12.3537,12.2529,12.3262,696384.0
2023-06-10,12.2987,12.3537,12.2529,12.3262,696384.0
2023-06-11,12.2987,12.3537,12.2529,12.3262,696384.0
2023-06-12,12.3262,12.3858,12.2896,12.3629,740363.0
2023-06-13,12.4087,12.4362,12.3491,12.4179,534343.0
2023-06-14,12.4362,12.5141,12.3995,12.4179,696324.0
2023-06-15,12.3812,12.5187,12.3675,12.3904,629531.0
2023-06-16,12.3904,12.4545,12.2712,12.2896,791959.0
2023-06-17,12.3904,12.4545,12.2712,12.2896,791959.0
2023-06-18,12.3904,12.4545,12.2712,12.2896,791959.0
2023-06-19,12.3904,12.4545,12.2712,12.2896,791959.0
2023-06-20,12.2712,12.3262,12.2621,12.2987,517036.0
2023-06-21,12.2804,12.3354,12.1979,12.2529,453588.0
2023-06-22,12.2529,12.2667,12.1246,12.1704,635901.0
2023-06-23,12.1154,12.1521,12.0605,12.0605,514103.0
2023-06-24,12.1154,12.1521,12.0605,12.0605,514103.0
2023-06-25,12.1154,12.1521,12.0605,12.0605,514103.0
2023-06-26,12.0788,12.1613,12.0788,12.1154,431353.0
2023-06-27,12.1154,12.2254,12.1154,12.1429,496079.0
2023-06-28,12.1338,12.2346,12.1292,12.2163,619167.0
2023-06-29,12.2621,12.3812,12.2254,12.372,1082370.0
2023-06-30,12.4179,12.5324,12.3446,12.372,1359189.0
2023-07-01,12.4179,12.5324,12.3446,12.372,1359189.0
2023-07-02,12.4179,12.5324,12.3446,12.372,1359189.0
2023-07-03,12.3262,12.4087,12.3262,12.3629,286373.0
2023-07-04,12.3262,12.4087,12.3262,12.3629,286373.0
2023-07-05,12.3079,12.3354,12.243,12.2804,430411.0
2023-07-06,12.2346,12.2621,12.1292,12.2621,404431.0
2023-07-07,12.2071,12.372,12.2071,12.3354,352338.0
2023-07-08,12.2071,12.372,12.2071,12.3354,352338.0
2023-07-09,12.2071,12.372,12.2071,12.3354,352338.0
2023-07-10,12.372,12.3812,12.2437,12.2529,389058.0
2023-07-11,12.2896,12.3629,12.2483,12.2896,483083.0
2023-07-12,12.372,12.395,12.3262,12.3446,432241.0
2023-07-13,12.3262,12.3629,12.2575,12.3446,455880.0
2023-07-14,12.3995,12.3995,12.2529,12.2987,383870.0
2023-07-15,12.3995,12.3995,12.2529,12.2987,383870.0
2023-07-16,12.3995,12.3995,12.2529,12.2987,383870.0
2023-07-17,12.3171,12.3995,12.2529,12.3537,375661.0
2023-07-18,12.3904,12.5966,12.3629,12.4454,1084270.0
2023-07-19,12.5003,12.592,12.4454,12.4545,654569.0
2023-07-20,12.482,12.5095,12.3904,12.4637,690996.0
2023-07-21,12.537,12.647,12.4729,12.592,518264.0
2023-07-22,12.537,12.647,12.4729,12.592,518264.0
2023-07-23,12.537,12.647,12.4729,12.592,518264.0
2023-07-24,12.592,12.757,12.5705,12.702,449927.0
2023-07-25,12.6928,12.7295,12.6241,12.6378,376180.0
2023-07-26,12.7203,12.8669,12.702,12.8486,812888.0
2023-07-27,12.8486,12.8944,12.757,12.757,538238.0
2023-07-28,12.7844,12.8303,12.7478,12.8028,447333.0
2023-07-29,12.7844,12.8303,12.7478,12.8028,447333.0
2023-07-30,12.7844,12.8303,12.7478,12.8028,447333.0
2023-07-31,12.8119,12.8532,12.7203,12.7661,352689.0
2023-08-01,12.7753,12.8119,12.7295,12.7753,248593.0
2023-08-02,12.757,12.7764,12.702,12.7478,341605.0
2023-08-03,12.7203,12.8028,12.6262,12.757,449426.0
2023-08-04,12.7386,12.9494,12.7386,12.8669,519513.0
2023-08-05,12.7386,12.9494,12.7386,12.8669,519513.0
2023-08-06,12.7386,12.9494,12.7386,12.8669,519513.0
