,UBSI US Equity,UBSI US Equity,UBSI US Equity,UBSI US Equity,UBSI US Equity
2022-05-26,33.9793,34.3292,33.8228,34.0161,511806.0
2022-05-27,33.878,34.4029,33.878,34.4029,494551.0
2022-05-28,33.878,34.4029,33.878,34.4029,494551.0
2022-05-29,33.878,34.4029,33.878,34.4029,494551.0
2022-05-30,33.878,34.4029,33.878,34.4029,494551.0
2022-05-31,34.0898,34.8127,33.878,34.5871,626497.0
2022-06-01,34.5779,34.5779,33.7215,34.1451,449614.0
2022-06-02,34.2464,34.5871,33.7491,34.5594,473185.0
2022-06-03,34.4213,34.4858,33.878,33.9701,534996.0
2022-06-04,34.4213,34.4858,33.878,33.9701,534996.0
2022-06-05,34.4213,34.4858,33.878,33.9701,534996.0
2022-06-06,34.2371,34.5318,34.0714,34.2556,384766.0
2022-06-07,33.9793,34.6147,33.8872,34.5963,490185.0
2022-06-08,34.3108,34.3108,33.6662,33.8504,416764.0
2022-06-09,33.8132,33.8225,32.8925,32.9297,604569.0
2022-06-10,32.1393,32.6414,32.0695,32.4926,635995.0
2022-06-11,32.1393,32.6414,32.0695,32.4926,635995.0
2022-06-12,32.1393,32.6414,32.0695,32.4926,635995.0
2022-06-13,31.944,32.9297,31.9254,32.4461,682952.0
2022-06-14,32.5205,32.8739,32.1672,32.4647,528168.0
2022-06-15,32.7902,33.0692,32.2602,32.5112,520117.0
2022-06-16,31.9068,32.037,31.2744,31.3767,687785.0
2022-06-17,31.8882,32.2044,31.5348,31.7115,920241.0
2022-06-18,31.8882,32.2044,31.5348,31.7115,920241.0
2022-06-19,31.8882,32.2044,31.5348,31.7115,920241.0
2022-06-20,31.8882,32.2044,31.5348,31.7115,920241.0
2022-06-21,32.223,32.6507,31.9951,32.5019,602863.0
2022-06-22,32.1672,32.7716,31.9533,32.7158,476311.0
2022-06-23,32.66,32.7065,31.8138,32.316,452702.0
2022-06-24,32.5019,33.1994,32.3346,33.1064,855968.0
2022-06-25,32.5019,33.1994,32.3346,33.1064,855968.0
2022-06-26,32.5019,33.1994,32.3346,33.1064,855968.0
2022-06-27,33.3389,33.4598,32.4787,33.0506,472150.0
2022-06-28,33.218,33.4691,32.846,32.8739,408219.0
2022-06-29,32.939,33.0506,32.5113,32.7437,422883.0
2022-06-30,32.13,32.9204,31.9998,32.6135,399261.0
2022-07-01,32.6135,33.2645,32.1432,33.1343,490059.0
2022-07-02,32.6135,33.2645,32.1432,33.1343,490059.0
2022-07-03,32.6135,33.2645,32.1432,33.1343,490059.0
2022-07-04,32.6135,33.2645,32.1432,33.1343,490059.0
2022-07-05,32.3532,33.1436,32.0184,33.1343,516757.0
2022-07-06,32.7716,33.2273,32.5949,32.9855,489760.0
2022-07-07,33.1157,33.497,32.9948,33.0971,361227.0
2022-07-08,33.2273,33.2924,32.8739,33.1436,381483.0
2022-07-09,33.2273,33.2924,32.8739,33.1436,381483.0
2022-07-10,33.2273,33.2924,32.8739,33.1436,381483.0
2022-07-11,32.9297,33.1715,32.7763,32.9669,431149.0
2022-07-12,32.6321,33.3017,32.5949,32.8739,372379.0
2022-07-13,32.6972,32.7437,32.0463,32.0928,496784.0
2022-07-14,31.4511,31.8045,31.3116,31.7766,477754.0
2022-07-15,32.2974,33.0134,31.9626,32.9483,697272.0
2022-07-16,32.2974,33.0134,31.9626,32.9483,697272.0
2022-07-17,32.2974,33.0134,31.9626,32.9483,697272.0
2022-07-18,33.2087,33.4505,32.7298,32.8646,465342.0
2022-07-19,33.125,34.0829,33.125,33.8876,613655.0
2022-07-20,33.59,34.1108,33.5342,34.0736,646757.0
2022-07-21,33.776,33.9434,33.4133,33.7946,634652.0
2022-07-22,33.7109,34.1108,33.2087,33.6737,609940.0
2022-07-23,33.7109,34.1108,33.2087,33.6737,609940.0
2022-07-24,33.7109,34.1108,33.2087,33.6737,609940.0
2022-07-25,33.9992,34.3991,33.7295,34.334,588289.0
2022-07-26,34.5107,35.0919,34.1898,35.0221,921360.0
2022-07-27,35.0965,35.8963,34.9673,35.5522,1156089.0
2022-07-28,35.5522,35.8219,35.2639,35.5708,1087220.0
2022-07-29,35.7661,36.2311,35.6824,36.0265,2718265.0
2022-07-30,35.7661,36.2311,35.6824,36.0265,2718265.0
2022-07-31,35.7661,36.2311,35.6824,36.0265,2718265.0
2022-08-01,35.9428,36.6309,35.8033,36.5566,913568.0
2022-08-02,36.5008,36.538,35.794,35.8126,811184.0
2022-08-03,35.9614,36.0544,35.6545,35.9242,540574.0
2022-08-04,35.9428,35.9428,35.5615,35.6452,476945.0
2022-08-05,35.5522,35.9149,35.5522,35.7103,485938.0
2022-08-06,35.5522,35.9149,35.5522,35.7103,485938.0
2022-08-07,35.5522,35.9149,35.5522,35.7103,485938.0
2022-08-08,35.8312,35.9707,35.3755,35.4406,764950.0
2022-08-09,35.5336,35.7568,35.422,35.7382,508387.0
2022-08-10,36.166,36.4682,36.0823,36.3334,600347.0
2022-08-11,36.5194,36.789,36.5194,36.6588,762539.0
2022-08-12,36.8634,37.1982,36.6495,37.1982,527640.0
2022-08-13,36.8634,37.1982,36.6495,37.1982,527640.0
2022-08-14,36.8634,37.1982,36.6495,37.1982,527640.0
2022-08-15,37.0029,37.1982,36.7332,37.1889,404194.0
2022-08-16,37.1982,37.984,36.9936,37.8306,801828.0
2022-08-17,37.5795,37.6167,37.2168,37.4028,482757.0
2022-08-18,37.3749,37.4493,37.0866,37.4028,381910.0
2022-08-19,37.2726,37.4865,36.8969,37.1331,593597.0
2022-08-20,37.2726,37.4865,36.8969,37.1331,593597.0
2022-08-21,37.2726,37.4865,36.8969,37.1331,593597.0
2022-08-22,36.7611,36.9657,36.4264,36.4729,503738.0
2022-08-23,36.5566,36.5938,36.0544,36.0637,447740.0
2022-08-24,35.7847,35.98,35.5894,35.6638,407779.0
2022-08-25,35.6359,36.3241,35.6173,36.259,438514.0
2022-08-26,36.3799,36.3985,35.4127,35.4685,386380.0
2022-08-27,36.3799,36.3985,35.4127,35.4685,386380.0
2022-08-28,36.3799,36.3985,35.4127,35.4685,386380.0
2022-08-29,35.3476,35.8777,34.9012,34.9849,479057.0
2022-08-30,35.1616,35.1616,34.6966,34.9291,458702.0
2022-08-31,34.9012,34.9384,34.3991,34.5014,466647.0
2022-09-01,34.4363,34.5385,33.9434,34.1108,491712.0
2022-09-02,34.241,34.52,33.7202,33.869,635923.0
2022-09-03,34.241,34.52,33.7202,33.869,635923.0
2022-09-04,34.241,34.52,33.7202,33.869,635923.0
2022-09-05,34.241,34.52,33.7202,33.869,635923.0
2022-09-06,33.9899,34.0364,32.7112,33.032,661261.0
2022-09-07,33.0134,33.5109,32.939,33.4412,464327.0
2022-09-08,33.1406,33.831,32.9152,33.8075,578648.0
2022-09-09,33.9485,34.5402,33.9485,34.4651,506224.0
2022-09-10,33.9485,34.5402,33.9485,34.4651,506224.0
2022-09-11,33.9485,34.5402,33.9485,34.4651,506224.0
2022-09-12,34.5121,34.9723,34.4373,34.7939,509143.0
2022-09-13,34.2209,34.4557,33.7324,33.8827,691936.0
2022-09-14,33.8545,34.1081,33.5257,33.9766,600868.0
2022-09-15,33.9766,34.916,33.9766,34.5402,762106.0
2022-09-16,34.4745,34.6107,33.9672,34.5778,2253350.0
2022-09-17,34.4745,34.6107,33.9672,34.5778,2253350.0
2022-09-18,34.4745,34.6107,33.9672,34.5778,2253350.0
2022-09-19,34.3618,35.5782,34.2397,35.489,532937.0
2022-09-20,35.226,35.6769,35.1133,35.5454,470284.0
2022-09-21,35.5454,35.8835,34.9348,35.0287,690927.0
2022-09-22,35.179,35.2072,34.404,34.6999,600570.0
2022-09-23,34.2866,34.4087,33.8733,34.343,542742.0
2022-09-24,34.2866,34.4087,33.8733,34.343,542742.0
2022-09-25,34.2866,34.4087,33.8733,34.343,542742.0
2022-09-26,34.2021,34.653,34.1081,34.296,577419.0
2022-09-27,34.3336,34.5027,33.366,33.6103,673663.0
2022-09-28,33.7371,34.5966,33.4976,34.343,721312.0
2022-09-29,33.9485,33.9578,33.46,33.7136,626204.0
2022-09-30,33.7136,34.2209,33.5351,33.5821,614971.0
2022-10-01,33.7136,34.2209,33.5351,33.5821,614971.0
2022-10-02,33.7136,34.2209,33.5351,33.5821,614971.0
2022-10-03,34.08,34.39,33.5633,34.1927,587934.0
2022-10-04,34.4651,35.6957,34.4651,35.6957,721730.0
2022-10-05,35.1133,35.6205,35.0945,35.5454,617541.0
2022-10-06,35.4139,35.8178,35.2636,35.7426,500008.0
2022-10-07,35.6299,35.6863,34.7845,34.8408,791906.0
2022-10-08,35.6299,35.6863,34.7845,34.8408,791906.0
2022-10-09,35.6299,35.6863,34.7845,34.8408,791906.0
2022-10-10,34.869,35.2823,34.5309,34.6812,525377.0
2022-10-11,34.4745,35.2823,34.4369,34.8878,677761.0
2022-10-12,34.8033,35.0851,34.4369,34.6248,515807.0
2022-10-13,34.1927,36.3344,34.0048,36.2029,598561.0
2022-10-14,36.2969,36.6444,35.5642,35.6675,487780.0
2022-10-15,36.2969,36.6444,35.5642,35.6675,487780.0
2022-10-16,36.2969,36.6444,35.5642,35.6675,487780.0
2022-10-17,36.3626,36.7008,35.9869,36.4284,611782.0
2022-10-18,36.8135,37.2174,36.3156,36.6538,687240.0
2022-10-19,36.2969,36.7759,35.9305,36.5129,728703.0
2022-10-20,36.6162,36.6162,35.0766,35.2636,688355.0
2022-10-21,35.5078,36.2828,35.2729,36.1466,844684.0
2022-10-22,35.5078,36.2828,35.2729,36.1466,844684.0
2022-10-23,35.5078,36.2828,35.2729,36.1466,844684.0
2022-10-24,36.5599,36.8041,36.325,36.5129,597418.0
2022-10-25,36.2123,36.3532,35.752,36.0056,968876.0
2022-10-26,35.9963,36.8605,35.9493,36.5693,680817.0
2022-10-27,37.1047,38.5137,36.8886,38.0441,1117681.0
2022-10-28,38.1568,39.6182,38.138,39.5752,1296856.0
2022-10-29,38.1568,39.6182,38.138,39.5752,1296856.0
2022-10-30,38.1568,39.6182,38.138,39.5752,1296856.0
2022-10-31,39.4719,40.0637,39.3498,39.7819,2628405.0
2022-11-01,40.0073,40.6743,39.7443,40.5428,1134862.0
2022-11-02,40.3361,40.8903,39.7161,39.8007,1012402.0
2022-11-03,39.5282,40.0261,39.0233,39.8664,517208.0
2022-11-04,40.0637,40.5146,39.8194,40.3173,549778.0
2022-11-05,40.0637,40.5146,39.8194,40.3173,549778.0
2022-11-06,40.0637,40.5146,39.8194,40.3173,549778.0
2022-11-07,40.477,40.6837,40.0919,40.3737,443715.0
2022-11-08,40.4958,40.8434,40.0731,40.43,391672.0
2022-11-09,40.2328,40.3361,39.8101,39.9228,408352.0
2022-11-10,40.9091,41.4258,40.5897,41.1158,999438.0
2022-11-11,41.3506,41.4727,40.214,40.2609,621449.0
2022-11-12,41.3506,41.4727,40.214,40.2609,621449.0
2022-11-13,41.3506,41.4727,40.214,40.2609,621449.0
2022-11-14,40.2609,40.7494,40.0167,40.0919,467442.0
2022-11-15,40.214,40.7024,39.9791,40.2516,516543.0
2022-11-16,40.1294,40.2422,39.5423,39.6504,401917.0
2022-11-17,39.2934,39.4907,38.9028,39.1431,547121.0
2022-11-18,39.8664,39.9328,39.0867,39.3498,879674.0
2022-11-19,39.8664,39.9328,39.0867,39.3498,879674.0
2022-11-20,39.8664,39.9328,39.0867,39.3498,879674.0
2022-11-21,39.2652,39.6973,39.2518,39.6692,381458.0
2022-11-22,39.8758,40.2375,39.7631,40.0637,414016.0
2022-11-23,39.8664,40.3267,39.6692,40.0261,379570.0
2022-11-24,39.8664,40.3267,39.6692,40.0261,379570.0
2022-11-25,40.2985,40.4958,40.0637,40.4488,230245.0
2022-11-26,40.2985,40.4958,40.0637,40.4488,230245.0
2022-11-27,40.2985,40.4958,40.0637,40.4488,230245.0
2022-11-28,40.2703,40.3455,39.3873,39.5658,463032.0
2022-11-29,39.5376,39.8711,39.5282,39.641,306948.0
2022-11-30,39.547,40.3267,38.8519,40.2891,663036.0
2022-12-01,40.3925,40.4676,39.904,40.2046,345276.0
2022-12-02,39.9416,40.3925,39.5658,40.3549,361112.0
2022-12-03,39.9416,40.3925,39.5658,40.3549,361112.0
2022-12-04,39.9416,40.3925,39.5658,40.3549,361112.0
2022-12-05,40.1576,40.1576,38.4856,38.7392,581639.0
2022-12-06,38.7955,38.8613,38.3165,38.6359,460520.0
2022-12-07,38.664,39.021,38.2695,38.5607,373492.0
2022-12-08,38.8166,39.1198,38.5891,39.044,455609.0
2022-12-09,38.5797,39.3947,38.5797,38.864,591231.0
2022-12-10,38.5797,39.3947,38.5797,38.864,591231.0
2022-12-11,38.5797,39.3947,38.5797,38.864,591231.0
2022-12-12,38.8924,39.0819,38.6413,38.8166,470206.0
2022-12-13,39.262,39.6505,38.1627,38.229,719388.0
2022-12-14,38.3428,38.9019,37.1534,37.2245,990317.0
2022-12-15,36.9971,37.3572,36.8644,37.0634,793914.0
2022-12-16,36.817,37.2908,36.2579,36.3526,2293934.0
2022-12-17,36.817,37.2908,36.2579,36.3526,2293934.0
2022-12-18,36.817,37.2908,36.2579,36.3526,2293934.0
2022-12-19,36.4758,36.8644,36.3053,36.7791,490896.0
2022-12-20,36.9781,37.2814,36.7507,36.9023,619628.0
2022-12-21,37.5278,38.0395,37.3193,37.85,794510.0
2022-12-22,37.613,38.2575,37.1866,38.1911,576296.0
2022-12-23,38.1437,38.4707,38.0603,38.3428,363694.0
2022-12-24,38.1437,38.4707,38.0603,38.3428,363694.0
2022-12-25,38.1437,38.4707,38.0603,38.3428,363694.0
2022-12-26,38.1437,38.4707,38.0603,38.3428,363694.0
2022-12-27,38.5418,38.5418,38.1627,38.3143,326185.0
2022-12-28,38.3712,38.5986,38.1343,38.1437,371375.0
2022-12-29,38.2669,38.8261,38.1911,38.6555,351354.0
2022-12-30,38.5133,38.7123,38.0205,38.3712,551180.0
2022-12-31,38.5133,38.7123,38.0205,38.3712,551180.0
2023-01-01,38.5133,38.7123,38.0205,38.3712,551180.0
2023-01-02,38.5133,38.7123,38.0205,38.3712,551180.0
2023-01-03,38.428,38.8355,37.9068,38.0395,534724.0
2023-01-04,38.1343,38.6555,37.7457,37.8215,475681.0
2023-01-05,37.5278,37.5657,37.1203,37.4235,567571.0
2023-01-06,37.7362,38.646,37.7078,38.2575,537688.0
2023-01-07,37.7362,38.646,37.7078,38.2575,537688.0
2023-01-08,37.7362,38.646,37.7078,38.2575,537688.0
2023-01-09,38.1722,38.5607,37.5088,37.6415,346563.0
2023-01-10,37.6889,38.1911,37.3761,38.0205,401101.0
2023-01-11,38.1248,38.4754,37.9542,38.3807,452008.0
2023-01-12,38.6271,39.0725,38.5133,38.7976,317093.0
2023-01-13,38.4754,38.8545,38.0869,38.7313,304092.0
2023-01-14,38.4754,38.8545,38.0869,38.7313,304092.0
2023-01-15,38.4754,38.8545,38.0869,38.7313,304092.0
2023-01-16,38.4754,38.8545,38.0869,38.7313,304092.0
2023-01-17,38.4849,38.5939,38.0774,38.4944,364258.0
2023-01-18,38.2385,38.2385,36.8739,36.9212,444902.0
2023-01-19,36.9497,36.9497,36.4853,36.7412,397740.0
2023-01-20,37.1961,37.4093,36.817,37.3761,546195.0
2023-01-21,37.1961,37.4093,36.817,37.3761,546195.0
2023-01-22,37.1961,37.4093,36.817,37.3761,546195.0
2023-01-23,37.5562,37.7078,37.234,37.3287,317647.0
2023-01-24,37.4993,37.4993,36.8644,37.1487,438807.0
2023-01-25,37.1771,37.1961,36.5943,36.817,492301.0
2023-01-26,36.9781,37.7268,36.6085,37.5278,483195.0
2023-01-27,37.3572,37.651,36.9971,37.3098,439892.0
2023-01-28,37.3572,37.651,36.9971,37.3098,439892.0
2023-01-29,37.3572,37.651,36.9971,37.3098,439892.0
2023-01-30,36.9118,37.5657,36.907,36.9876,641284.0
2023-01-31,37.1771,38.2385,37.1582,38.0964,2474952.0
2023-02-01,37.9163,38.8924,37.7836,38.4944,725813.0
2023-02-02,38.5986,39.9727,38.447,39.9633,845506.0
2023-02-03,39.7737,40.2286,39.5937,40.0865,599694.0
2023-02-04,39.7737,40.2286,39.5937,40.0865,599694.0
2023-02-05,39.7737,40.2286,39.5937,40.0865,599694.0
2023-02-06,39.8022,40.1149,39.3568,39.5179,415275.0
2023-02-07,39.3094,39.9727,39.0819,39.8211,392147.0
2023-02-08,39.48,39.7737,38.9114,39.1862,349740.0
2023-02-09,39.2715,39.5084,38.7123,38.9019,335134.0
2023-02-10,38.8924,39.1767,38.7502,39.1388,381389.0
2023-02-11,38.8924,39.1767,38.7502,39.1388,381389.0
2023-02-12,38.8924,39.1767,38.7502,39.1388,381389.0
2023-02-13,39.044,39.5937,39.0156,39.5747,323623.0
2023-02-14,39.5463,39.5842,38.8924,39.2051,306539.0
2023-02-15,38.8924,39.7358,38.8355,39.6884,313265.0
2023-02-16,39.4231,39.5273,39.1483,39.1957,348856.0
2023-02-17,39.3852,39.6316,39.0156,39.4515,445772.0
2023-02-18,39.3852,39.6316,39.0156,39.4515,445772.0
2023-02-19,39.3852,39.6316,39.0156,39.4515,445772.0
2023-02-20,39.3852,39.6316,39.0156,39.4515,445772.0
2023-02-21,39.0725,39.1541,38.7123,38.7218,424660.0
2023-02-22,38.7408,38.9303,38.3807,38.7123,475665.0
2023-02-23,38.8355,39.063,38.5797,38.8355,321950.0
2023-02-24,38.4565,38.8261,38.3048,38.7976,365736.0
2023-02-25,38.4565,38.8261,38.3048,38.7976,365736.0
2023-02-26,38.4565,38.8261,38.3048,38.7976,365736.0
2023-02-27,38.8734,39.2336,38.5512,38.6744,303035.0
2023-02-28,38.8071,39.0535,38.5986,38.6365,785115.0
2023-03-01,38.4754,38.6839,38.1058,38.3333,423726.0
2023-03-02,38.0584,38.0774,37.215,37.5278,384405.0
2023-03-03,37.6036,38.0111,37.2008,37.9447,391761.0
2023-03-04,37.6036,38.0111,37.2008,37.9447,391761.0
2023-03-05,37.6036,38.0111,37.2008,37.9447,391761.0
2023-03-06,37.9258,38.2669,37.613,37.8784,465308.0
2023-03-07,37.6415,37.6415,36.5422,36.6369,410136.0
2023-03-08,36.7412,36.9402,36.5469,36.7601,372799.0
2023-03-09,36.4732,36.4732,34.9618,35.1245,660351.0
2023-03-10,34.2253,34.9618,33.3357,34.6079,1477081.0
2023-03-11,34.2253,34.9618,33.3357,34.6079,1477081.0
2023-03-12,34.2253,34.9618,33.3357,34.6079,1477081.0
2023-03-13,32.7331,37.5063,31.9009,34.5601,2807605.0
2023-03-14,36.9802,37.2767,34.474,34.7992,1932243.0
2023-03-15,32.9818,34.9236,32.9818,33.7853,1868580.0
2023-03-16,33.4218,36.1097,33.1253,35.5645,1427414.0
2023-03-17,34.8758,34.8758,33.747,34.2349,3129722.0
2023-03-18,34.8758,34.8758,33.747,34.2349,3129722.0
2023-03-19,34.8758,34.8758,33.747,34.2349,3129722.0
2023-03-20,34.7705,35.6123,33.8618,33.9766,982491.0
2023-03-21,35.3636,35.8706,34.9618,35.7366,906106.0
2023-03-22,35.6697,35.7749,34.0053,34.0818,807066.0
2023-03-23,34.3975,34.7562,33.5366,33.9096,841753.0
2023-03-24,33.3166,35.0766,33.3166,35.0384,815585.0
2023-03-25,33.3166,35.0766,33.3166,35.0384,815585.0
2023-03-26,33.3166,35.0766,33.3166,35.0384,815585.0
2023-03-27,35.8132,35.8706,35.0192,35.1436,658943.0
2023-03-28,34.8566,35.4114,34.4644,35.1436,704727.0
2023-03-29,35.3445,35.3923,34.5123,34.9714,596921.0
2023-03-30,35.3349,35.3822,33.3596,33.5079,694045.0
2023-03-31,33.7375,33.9431,33.3357,33.6705,896396.0
2023-04-01,33.7375,33.9431,33.3357,33.6705,896396.0
2023-04-02,33.7375,33.9431,33.3357,33.6705,896396.0
2023-04-03,33.7949,34.0627,33.0487,33.3835,672052.0
2023-04-04,33.1922,33.3166,31.8244,32.3505,653795.0
2023-04-05,32.0539,32.4652,31.9487,32.2931,621774.0
2023-04-06,32.427,33.087,32.4263,32.8861,470916.0
2023-04-07,32.427,33.087,32.4263,32.8861,470916.0
2023-04-08,32.427,33.087,32.4263,32.8861,470916.0
2023-04-09,32.427,33.087,32.4263,32.8861,470916.0
2023-04-10,32.7426,33.5461,32.5705,33.0583,647261.0
2023-04-11,33.2783,33.3405,32.9531,33.087,475016.0
2023-04-12,33.2592,33.4983,32.5992,32.8957,465237.0
2023-04-13,32.8861,33.3931,32.5131,33.0774,429610.0
2023-04-14,33.5653,33.6227,32.1209,32.4174,512327.0
2023-04-15,33.5653,33.6227,32.1209,32.4174,512327.0
2023-04-16,33.5653,33.6227,32.1209,32.4174,512327.0
2023-04-17,32.4174,33.4792,32.1831,33.4601,645081.0
2023-04-18,33.4027,33.6131,32.3026,32.6183,525387.0
2023-04-19,32.6087,33.5461,32.5609,33.2783,508843.0
2023-04-20,32.8574,33.1444,32.4557,32.5705,885611.0
2023-04-21,32.5131,32.5131,31.6331,32.3313,1114051.0
2023-04-22,32.5131,32.5131,31.6331,32.3313,1114051.0
2023-04-23,32.5131,32.5131,31.6331,32.3313,1114051.0
2023-04-24,31.9678,32.8574,31.5757,32.2644,662096.0
2023-04-25,31.8052,32.0372,31.0017,31.2887,1018704.0
2023-04-26,30.6574,31.547,29.5573,29.8347,1271289.0
2023-04-27,29.9974,31.2504,29.9782,31.1548,944338.0
2023-04-28,31.0878,31.8435,30.8582,31.6904,3427081.0
2023-04-29,31.0878,31.8435,30.8582,31.6904,3427081.0
2023-04-30,31.0878,31.8435,30.8582,31.6904,3427081.0
2023-05-01,31.4226,31.547,30.4182,30.5426,876153.0
2023-05-02,30.4374,30.4756,28.7299,29.0599,925862.0
2023-05-03,29.3182,30.0165,28.7347,28.8591,998246.0
2023-05-04,28.0173,28.639,27.0623,28.3425,1163602.0
2023-05-05,29.4713,30.0643,28.6104,29.0886,1011630.0
2023-05-06,29.4713,30.0643,28.6104,29.0886,1011630.0
2023-05-07,29.4713,30.0643,28.6104,29.0886,1011630.0
2023-05-08,29.5095,29.5095,28.266,28.3138,710909.0
2023-05-09,28.1703,28.419,27.5964,28.0077,705910.0
2023-05-10,28.5434,28.5434,27.3573,27.6921,453065.0
2023-05-11,27.2329,27.606,26.7834,26.8503,629847.0
2023-05-12,27.1468,27.2808,26.4773,26.7164,648952.0
2023-05-13,27.1468,27.2808,26.4773,26.7164,648952.0
2023-05-14,27.1468,27.2808,26.4773,26.7164,648952.0
2023-05-15,26.8025,27.3955,26.6877,27.2903,935448.0
2023-05-16,27.2521,27.5677,26.9842,26.9938,729228.0
2023-05-17,27.5103,28.8112,27.4529,28.7251,1018677.0
2023-05-18,28.6008,29.0791,28.3808,28.8112,710274.0
2023-05-19,29.1939,29.1939,27.9503,28.2756,754771.0
2023-05-20,29.1939,29.1939,27.9503,28.2756,754771.0
2023-05-21,29.1939,29.1939,27.9503,28.2756,754771.0
2023-05-22,28.5817,29.0858,27.9599,28.9165,482526.0
2023-05-23,28.7921,29.7008,28.7921,29.0791,608014.0
2023-05-24,28.8112,28.8112,28.3712,28.5625,394687.0
2023-05-25,28.2851,28.4956,27.5699,28.1895,493100.0
2023-05-26,28.2277,28.7538,27.7399,28.6964,446202.0
2023-05-27,28.2277,28.7538,27.7399,28.6964,446202.0
2023-05-28,28.2277,28.7538,27.7399,28.6964,446202.0
2023-05-29,28.2277,28.7538,27.7399,28.6964,446202.0
2023-05-30,28.6295,28.8686,28.0077,28.8017,489573.0
2023-05-31,28.7347,28.7347,27.6729,28.1417,557312.0
2023-06-01,28.3617,29.1078,28.1034,28.7538,378898.0
2023-06-02,29.2608,30.8869,29.0312,30.8009,913285.0
2023-06-03,29.2608,30.8869,29.0312,30.8009,913285.0
2023-06-04,29.2608,30.8869,29.0312,30.8009,913285.0
2023-06-05,30.5235,30.6956,29.72,29.8443,795844.0
2023-06-06,29.873,31.9678,29.7008,31.2887,998089.0
2023-06-07,31.6522,33.2687,31.3461,32.5322,1482436.0
2023-06-08,32.3485,32.5322,31.5461,32.1745,755204.0
2023-06-09,32.1745,32.2422,31.5268,31.8361,343784.0
2023-06-10,32.1745,32.2422,31.5268,31.8361,343784.0
2023-06-11,32.1745,32.2422,31.5268,31.8361,343784.0
2023-06-12,31.8265,32.3643,29.8349,30.6276,1591040.0
2023-06-13,30.6953,31.5268,29.9702,31.2754,970185.0
2023-06-14,31.3044,31.5171,30.1443,30.3666,780877.0
2023-06-15,30.1443,31.0337,30.0282,30.792,708721.0
2023-06-16,31.0724,31.0724,30.1104,30.705,2177554.0
2023-06-17,31.0724,31.0724,30.1104,30.705,2177554.0
2023-06-18,31.0724,31.0724,30.1104,30.705,2177554.0
2023-06-19,31.0724,31.0724,30.1104,30.705,2177554.0
2023-06-20,30.6953,30.6953,29.8929,30.0379,836770.0
2023-06-21,29.9799,30.0282,29.4675,29.5062,780247.0
2023-06-22,29.4578,29.4578,28.4621,28.8198,662085.0
2023-06-23,28.4427,29.0131,28.3557,28.5587,1163626.0
2023-06-24,28.4427,29.0131,28.3557,28.5587,1163626.0
2023-06-25,28.4427,29.0131,28.3557,28.5587,1163626.0
2023-06-26,28.6941,29.2935,28.6747,28.7134,661563.0
2023-06-27,28.7618,29.3418,28.5201,29.0034,561229.0
2023-06-28,28.7618,28.8681,28.3557,28.5974,830380.0
2023-06-29,28.9358,29.3225,28.8488,29.0905,550317.0
2023-06-30,29.4965,29.6125,28.6457,28.6844,745067.0
2023-07-01,29.4965,29.6125,28.6457,28.6844,745067.0
2023-07-02,29.4965,29.6125,28.6457,28.6844,745067.0
2023-07-03,28.7231,29.5352,28.7231,29.2741,524076.0
2023-07-04,28.7231,29.5352,28.7231,29.2741,524076.0
2023-07-05,29.1291,29.1291,28.3654,28.3944,719457.0
2023-07-06,27.969,28.0367,27.3358,27.6113,813764.0
2023-07-07,27.3309,27.6741,26.7654,27.4373,2411519.0
2023-07-08,27.3309,27.6741,26.7654,27.4373,2411519.0
2023-07-09,27.3309,27.6741,26.7654,27.4373,2411519.0
2023-07-10,27.4276,28.1333,27.2052,27.5243,1174891.0
2023-07-11,27.737,27.9787,27.4566,27.9013,1105301.0
2023-07-12,28.3074,28.7231,27.969,28.1043,1244118.0
2023-07-13,28.2494,28.9358,28.1575,28.8778,919100.0
2023-07-14,29.1581,29.1581,27.8336,28.1237,1192759.0
2023-07-15,29.1581,29.1581,27.8336,28.1237,1192759.0
2023-07-16,29.1581,29.1581,27.8336,28.1237,1192759.0
2023-07-17,28.1237,29.047,28.0077,28.8488,897294.0
2023-07-18,28.8874,31.0144,28.8874,30.821,1642956.0
2023-07-19,30.966,31.3527,30.763,31.2174,1176115.0
2023-07-20,31.2077,31.2077,30.1926,30.8693,923847.0
2023-07-21,31.0627,31.0627,30.2216,30.4101,1156321.0
2023-07-22,31.0627,31.0627,30.2216,30.4101,1156321.0
2023-07-23,31.0627,31.0627,30.2216,30.4101,1156321.0
2023-07-24,30.4536,31.024,30.3569,30.937,1286150.0
2023-07-25,30.8693,31.2754,30.5406,30.8307,1225716.0
2023-07-26,31.2561,32.1455,31.0434,32.0875,1352218.0
2023-07-27,32.6192,33.1606,31.9425,32.0972,1709582.0
2023-07-28,32.5709,32.5709,31.6718,31.9715,1101004.0
2023-07-29,32.5709,32.5709,31.6718,31.9715,1101004.0
2023-07-30,32.5709,32.5709,31.6718,31.9715,1101004.0
2023-07-31,32.1842,32.7062,31.9328,32.3292,11094571.0
2023-08-01,32.2228,32.2228,31.4301,31.9811,785558.0
2023-08-02,31.4204,31.9908,31.2947,31.9328,732522.0
2023-08-03,31.8651,32.131,31.4784,32.0585,1114356.0
2023-08-04,31.9038,32.3872,31.7878,32.2905,595466.0
2023-08-05,31.9038,32.3872,31.7878,32.2905,595466.0
2023-08-06,31.9038,32.3872,31.7878,32.2905,595466.0
