,MBWM US Equity,MBWM US Equity,MBWM US Equity,MBWM US Equity,MBWM US Equity
2022-05-29,29.8245,29.9814,29.6307,29.8799,31720.0
2022-05-30,29.8245,29.9814,29.6307,29.8799,31720.0
2022-05-31,29.5938,30.5997,29.5061,30.4981,64160.0
2022-06-01,30.3966,30.6873,29.7876,30.1844,53076.0
2022-06-02,30.2496,30.3893,28.8133,30.2123,36127.0
2022-06-03,30.1751,30.3961,29.9701,30.2496,32359.0
2022-06-04,30.1751,30.3961,29.9701,30.2496,32359.0
2022-06-05,30.1751,30.3961,29.9701,30.2496,32359.0
2022-06-06,30.7294,30.7713,30.2589,30.6688,35379.0
2022-06-07,30.203,30.8458,30.0912,30.4732,46143.0
2022-06-08,30.4359,30.4918,29.6068,30.0912,29236.0
2022-06-09,29.8956,30.0633,29.5136,29.6161,29379.0
2022-06-10,29.3785,29.4018,28.9453,29.2155,85993.0
2022-06-11,29.3785,29.4018,28.9453,29.2155,85993.0
2022-06-12,29.3785,29.4018,28.9453,29.2155,85993.0
2022-06-13,28.787,31.2402,28.787,28.8615,61713.0
2022-06-14,28.8056,29.2248,28.6891,29.0199,40726.0
2022-06-15,29.4205,30.2216,29.3087,29.4577,40395.0
2022-06-16,29.0758,29.0758,28.6006,28.8988,32940.0
2022-06-17,28.936,29.467,28.936,29.1037,62443.0
2022-06-18,28.936,29.467,28.936,29.1037,62443.0
2022-06-19,28.936,29.467,28.936,29.1037,62443.0
2022-06-20,28.936,29.467,28.936,29.1037,62443.0
2022-06-21,29.4764,30.1378,29.4764,30.0633,36105.0
2022-06-22,29.8676,30.1751,28.433,29.9235,23265.0
2022-06-23,29.8211,30.026,29.2621,29.3273,21600.0
2022-06-24,30.0214,30.0353,29.5229,29.8397,80551.0
2022-06-25,30.0214,30.0353,29.5229,29.8397,80551.0
2022-06-26,30.0214,30.0353,29.5229,29.8397,80551.0
2022-06-27,29.9888,30.2589,29.5975,29.9049,23504.0
2022-06-28,30.1099,30.3102,29.849,29.9235,19629.0
2022-06-29,30.0446,30.1378,29.495,29.5136,19597.0
2022-06-30,29.1876,29.7652,29.1223,29.7652,23607.0
2022-07-01,29.7838,30.585,29.095,30.4173,28063.0
2022-07-02,29.7838,30.585,29.095,30.4173,28063.0
2022-07-03,29.7838,30.585,29.095,30.4173,28063.0
2022-07-04,29.7838,30.585,29.095,30.4173,28063.0
2022-07-05,30.0167,30.0316,29.2435,30.0167,27621.0
2022-07-06,29.8583,30.2589,29.6347,29.9981,22951.0
2022-07-07,30.2776,30.4639,29.7779,30.026,26229.0
2022-07-08,29.7501,30.004,29.7046,29.7931,17385.0
2022-07-09,29.7501,30.004,29.7046,29.7931,17385.0
2022-07-10,29.7501,30.004,29.7046,29.7931,17385.0
2022-07-11,29.7,29.8845,29.4577,29.5695,18723.0
2022-07-12,29.672,30.0446,29.6627,29.8397,15336.0
2022-07-13,29.5323,29.6534,29.0944,29.2062,24545.0
2022-07-14,28.936,29.1782,28.5447,28.7497,17951.0
2022-07-15,29.0665,29.6813,29.0665,29.6627,29925.0
2022-07-16,29.0665,29.6813,29.0665,29.6627,29925.0
2022-07-17,29.0665,29.6813,29.0665,29.6627,29925.0
2022-07-18,29.9794,30.7434,29.7279,29.8676,48121.0
2022-07-19,29.7558,31.4234,29.7558,31.1999,107794.0
2022-07-20,31.2185,31.3955,30.6875,31.3582,38415.0
2022-07-21,31.1346,31.5446,30.9763,31.4421,31561.0
2022-07-22,31.321,31.5539,30.9017,31.2651,33675.0
2022-07-23,31.321,31.5539,30.9017,31.2651,33675.0
2022-07-24,31.321,31.5539,30.9017,31.2651,33675.0
2022-07-25,31.4793,31.7588,31.4793,31.6843,21777.0
2022-07-26,31.8706,32.3411,31.8614,32.2619,35267.0
2022-07-27,32.3644,32.6532,32.2805,32.56,26050.0
2022-07-28,32.9047,33.1889,32.7184,32.914,22240.0
2022-07-29,32.9327,33.1842,32.8861,33.0165,36316.0
2022-07-30,32.9327,33.1842,32.8861,33.0165,36316.0
2022-07-31,32.9327,33.1842,32.8861,33.0165,36316.0
2022-08-01,33.0538,36.361,32.6718,33.2774,24602.0
2022-08-02,33.2401,33.2401,32.5693,32.8209,31434.0
2022-08-03,33.0351,33.0351,32.6345,32.9606,13386.0
2022-08-04,32.8488,33.268,32.1641,32.4016,16357.0
2022-08-05,32.1501,32.411,32.0663,32.2526,28734.0
2022-08-06,32.1501,32.411,32.0663,32.2526,28734.0
2022-08-07,32.1501,32.411,32.0663,32.2526,28734.0
2022-08-08,32.206,32.5228,31.9172,32.0849,23759.0
2022-08-09,31.9731,32.2852,31.8427,32.206,25777.0
2022-08-10,32.5507,33.2215,31.6098,32.8954,37491.0
2022-08-11,33.1935,33.2494,32.6066,33.2308,20202.0
2022-08-12,33.2494,33.7991,32.8768,33.6686,28392.0
2022-08-13,33.2494,33.7991,32.8768,33.6686,28392.0
2022-08-14,33.2494,33.7991,32.8768,33.6686,28392.0
2022-08-15,33.4451,33.7711,33.3519,33.7245,25506.0
2022-08-16,33.8084,34.3394,33.8084,34.0692,24165.0
2022-08-17,33.9202,34.0133,33.3333,33.8736,23011.0
2022-08-18,33.9109,34.2462,33.7758,34.1065,19507.0
2022-08-19,33.8456,34.1437,33.3519,33.6873,16282.0
2022-08-20,33.8456,34.1437,33.3519,33.6873,16282.0
2022-08-21,33.8456,34.1437,33.3519,33.6873,16282.0
2022-08-22,33.4357,33.4357,31.8784,33.2121,55028.0
2022-08-23,33.3333,33.3892,32.8395,32.8581,26340.0
2022-08-24,33.0351,34.0505,32.4575,32.4948,27108.0
2022-08-25,32.4762,32.9233,32.4762,32.9233,23097.0
2022-08-26,32.8302,32.9979,32.0104,32.1594,48362.0
2022-08-27,32.8302,32.9979,32.0104,32.1594,48362.0
2022-08-28,32.8302,32.9979,32.0104,32.1594,48362.0
2022-08-29,32.0942,32.0942,31.5259,31.5725,20563.0
2022-08-30,31.6004,32.1781,30.939,31.2558,24674.0
2022-08-31,31.2558,31.2558,30.8179,30.8179,35998.0
2022-09-01,30.8743,31.0342,30.5639,31.006,34818.0
2022-09-02,31.0719,31.514,30.9214,31.0248,27347.0
2022-09-03,31.0719,31.514,30.9214,31.0248,27347.0
2022-09-04,31.0719,31.514,30.9214,31.0248,27347.0
2022-09-05,31.0719,31.514,30.9214,31.0248,27347.0
2022-09-06,31.006,31.006,30.1217,30.3193,20087.0
2022-09-07,30.0935,30.6109,29.9242,30.6109,23128.0
2022-09-08,30.3005,30.7991,29.8489,30.5545,18807.0
2022-09-09,29.8825,30.8461,29.8825,30.5733,23647.0
2022-09-10,29.8825,30.8461,29.8825,30.5733,23647.0
2022-09-11,29.8825,30.8461,29.8825,30.5733,23647.0
2022-09-12,30.5168,32.3848,30.498,30.7614,23251.0
2022-09-13,30.3663,31.2318,29.8019,29.99,29508.0
2022-09-14,30.0653,30.959,29.689,29.8678,29330.0
2022-09-15,29.7455,30.6485,29.5479,30.197,27054.0
2022-09-16,29.8113,30.2911,29.308,30.2911,55157.0
2022-09-17,29.8113,30.2911,29.308,30.2911,55157.0
2022-09-18,29.8113,30.2911,29.308,30.2911,55157.0
2022-09-19,29.9148,30.5545,29.8489,30.5168,32757.0
2022-09-20,30.4322,30.5357,30.1029,30.3757,18986.0
2022-09-21,30.5827,30.6674,29.8301,29.8772,70647.0
2022-09-22,29.8772,30.6674,29.0775,29.5197,30028.0
2022-09-23,29.1716,29.1716,28.3908,28.8894,38653.0
2022-09-24,29.1716,29.1716,28.3908,28.8894,38653.0
2022-09-25,29.1716,29.1716,28.3908,28.8894,38653.0
2022-09-26,28.7107,29.4538,28.6448,28.8236,22304.0
2022-09-27,28.8706,28.9176,28.1651,28.372,25617.0
2022-09-28,28.2968,28.833,28.1933,28.5225,29613.0
2022-09-29,28.4849,28.4849,27.5254,27.8264,29936.0
2022-09-30,27.8922,28.5084,27.6383,27.9487,40810.0
2022-10-01,27.8922,28.5084,27.6383,27.9487,40810.0
2022-10-02,27.8922,28.5084,27.6383,27.9487,40810.0
2022-10-03,28.4002,29.0023,28.4002,28.9553,46293.0
2022-10-04,29.1622,30.197,29.0964,30.1594,45410.0
2022-10-05,29.689,29.896,29.5103,29.8866,21299.0
2022-10-06,29.0964,29.4915,28.4858,29.341,29651.0
2022-10-07,29.3033,29.3033,28.5225,28.5978,34203.0
2022-10-08,29.3033,29.3033,28.5225,28.5978,34203.0
2022-10-09,29.3033,29.3033,28.5225,28.5978,34203.0
2022-10-10,28.5225,28.9647,28.419,28.88,24841.0
2022-10-11,28.9647,29.134,28.6636,28.9647,16971.0
2022-10-12,28.927,28.9771,28.5978,28.7671,24441.0
2022-10-13,28.3814,30.3146,28.2403,30.1782,54150.0
2022-10-14,30.9402,30.9402,29.8395,30.244,25427.0
2022-10-15,30.9402,30.9402,29.8395,30.244,25427.0
2022-10-16,30.9402,30.9402,29.8395,30.244,25427.0
2022-10-17,30.7332,30.9496,30.2346,30.7708,32728.0
2022-10-18,31.0813,31.6442,30.244,30.244,32120.0
2022-10-19,30.4792,32.3607,30.404,31.5234,36672.0
2022-10-20,31.3823,31.561,30.0089,30.2629,28466.0
2022-10-21,30.4886,30.8649,29.6796,30.752,43448.0
2022-10-22,30.4886,30.8649,29.6796,30.752,43448.0
2022-10-23,30.4886,30.8649,29.6796,30.752,43448.0
2022-10-24,31.0154,31.3635,30.8555,31.2694,28567.0
2022-10-25,30.9119,31.6175,30.9119,31.307,27637.0
2022-10-26,31.5234,31.6175,30.7614,31.1848,37449.0
2022-10-27,31.5422,32.0784,30.865,31.5799,41626.0
2022-10-28,31.6363,32.7275,31.514,32.5582,50997.0
2022-10-29,31.6363,32.7275,31.514,32.5582,50997.0
2022-10-30,31.6363,32.7275,31.514,32.5582,50997.0
2022-10-31,32.3701,33.0944,32.3607,32.878,34600.0
2022-11-01,32.8592,33.165,32.7181,32.7369,24144.0
2022-11-02,32.5488,32.9627,32.0596,32.1255,33319.0
2022-11-03,31.7868,32.2195,31.1377,32.1537,20318.0
2022-11-04,32.3512,33.1603,32.1913,33.0568,24201.0
2022-11-05,32.3512,33.1603,32.1913,33.0568,24201.0
2022-11-06,32.3512,33.1603,32.1913,33.0568,24201.0
2022-11-07,33.085,33.5273,32.9533,33.1603,22233.0
2022-11-08,33.1885,33.4613,33.0192,33.3108,21191.0
2022-11-09,33.2449,33.2449,32.5488,32.7746,20574.0
2022-11-10,33.386,34.0822,32.9251,33.847,39830.0
2022-11-11,33.7623,34.2045,32.878,33.0003,23035.0
2022-11-12,33.7623,34.2045,32.878,33.0003,23035.0
2022-11-13,33.7623,34.2045,32.878,33.0003,23035.0
2022-11-14,33.0474,33.1791,32.4924,32.7369,18980.0
2022-11-15,32.9251,33.3484,32.5676,32.9627,21980.0
2022-11-16,32.7463,33.2073,32.6899,32.9251,19323.0
2022-11-17,32.4359,32.8592,32.4359,32.831,27063.0
2022-11-18,33.1226,33.3954,32.8028,33.038,27768.0
2022-11-19,33.1226,33.3954,32.8028,33.038,27768.0
2022-11-20,33.1226,33.3954,32.8028,33.038,27768.0
2022-11-21,32.9815,33.3014,32.9815,33.2637,16115.0
2022-11-22,33.4801,33.4801,32.784,32.9909,63325.0
2022-11-23,33.1226,33.1226,32.5488,32.6523,11387.0
2022-11-24,33.1226,33.1226,32.5488,32.6523,11387.0
2022-11-25,32.784,33.0954,32.6805,32.9251,12467.0
2022-11-26,32.784,33.0954,32.6805,32.9251,12467.0
2022-11-27,32.784,33.0954,32.6805,32.9251,12467.0
2022-11-28,32.878,32.878,32.1537,32.2854,23081.0
2022-11-29,32.3889,33.1414,31.8056,32.5018,21801.0
2022-11-30,32.3512,32.7605,31.8338,32.7463,38774.0
2022-12-01,32.9267,33.3445,32.5565,32.9457,16996.0
2022-12-02,32.6799,33.0122,32.2337,32.7179,22734.0
2022-12-03,32.6799,33.0122,32.2337,32.7179,22734.0
2022-12-04,32.6799,33.0122,32.2337,32.7179,22734.0
2022-12-05,32.414,32.452,31.3792,31.6925,29591.0
2022-12-06,31.683,31.8539,31.3222,31.6545,44538.0
2022-12-07,31.7399,31.7922,30.8096,31.2937,28740.0
2022-12-08,31.4836,31.702,30.9614,31.0943,31065.0
2022-12-09,30.9329,31.2937,30.8,31.1133,36435.0
2022-12-10,30.9329,31.2937,30.8,31.1133,36435.0
2022-12-11,30.9329,31.2937,30.8,31.1133,36435.0
2022-12-12,31.3886,31.3886,30.8665,31.2462,43914.0
2022-12-13,31.3602,31.7399,30.6101,31.0563,54648.0
2022-12-14,31.1703,31.6165,30.857,31.4076,55009.0
2022-12-15,31.0089,31.1418,30.3822,30.4772,31997.0
2022-12-16,30.4487,31.5311,30.1164,31.1323,126795.0
2022-12-17,30.4487,31.5311,30.1164,31.1323,126795.0
2022-12-18,30.4487,31.5311,30.1164,31.1323,126795.0
2022-12-19,31.3697,31.7779,30.8475,31.3032,63295.0
2022-12-20,31.2842,31.7304,31.0279,31.1798,75313.0
2022-12-21,31.5501,32.0248,31.5501,31.8159,69571.0
2022-12-22,31.6165,32.5967,31.1988,31.569,20010.0
2022-12-23,31.7969,32.1862,31.5785,32.0628,16264.0
2022-12-24,31.7969,32.1862,31.5785,32.0628,16264.0
2022-12-25,31.7969,32.1862,31.5785,32.0628,16264.0
2022-12-26,31.7969,32.1862,31.5785,32.0628,16264.0
2022-12-27,32.0628,32.1482,31.7969,31.9298,17931.0
2022-12-28,31.8729,32.0437,31.5785,31.5785,17210.0
2022-12-29,31.5785,32.2695,31.5026,31.9108,29590.0
2022-12-30,32.6228,32.6228,31.4361,31.7874,24137.0
2022-12-31,32.6228,32.6228,31.4361,31.7874,24137.0
2023-01-01,32.6228,32.6228,31.4361,31.7874,24137.0
2023-01-02,32.6228,32.6228,31.4361,31.7874,24137.0
2023-01-03,31.8824,32.0153,31.4468,31.9488,23981.0
2023-01-04,32.0438,32.4425,31.7399,31.8159,24854.0
2023-01-05,31.5975,31.8349,31.2937,31.6925,19718.0
2023-01-06,31.9773,32.5849,31.9773,32.49,22361.0
2023-01-07,31.9773,32.5849,31.9773,32.49,22361.0
2023-01-08,31.9773,32.5849,31.9773,32.49,22361.0
2023-01-09,32.4995,32.4995,31.8919,32.0438,34746.0
2023-01-10,31.8919,32.528,31.721,32.3096,22431.0
2023-01-11,32.2811,32.452,32.0817,32.4046,20251.0
2023-01-12,32.6324,33.1451,32.3123,32.9742,22727.0
2023-01-13,32.5755,33.3065,32.0343,33.3065,29863.0
2023-01-14,32.5755,33.3065,32.0343,33.3065,29863.0
2023-01-15,32.5755,33.3065,32.0343,33.3065,29863.0
2023-01-16,32.5755,33.3065,32.0343,33.3065,29863.0
2023-01-17,35.1295,35.1295,33.8802,34.7402,81540.0
2023-01-18,33.0597,33.3786,31.2557,31.5501,65719.0
2023-01-19,31.4456,31.5975,30.9139,31.2177,23102.0
2023-01-20,31.4266,31.8444,31.2083,31.6735,39763.0
2023-01-21,31.4266,31.8444,31.2083,31.6735,39763.0
2023-01-22,31.4266,31.8444,31.2083,31.6735,39763.0
2023-01-23,31.9203,32.8793,31.7494,32.414,40751.0
2023-01-24,32.2242,32.4235,31.9678,32.1577,24967.0
2023-01-25,32.0628,32.1672,31.3981,31.7494,22769.0
2023-01-26,31.7115,31.9156,31.2557,31.645,23662.0
2023-01-27,31.6165,31.8919,31.5595,31.7684,23223.0
2023-01-28,31.6165,31.8919,31.5595,31.7684,23223.0
2023-01-29,31.6165,31.8919,31.5595,31.7684,23223.0
2023-01-30,31.6165,32.0912,31.6165,31.8824,18021.0
2023-01-31,31.8444,32.6419,31.5975,32.5944,24511.0
2023-02-01,32.5565,33.1641,32.3856,32.8983,33761.0
2023-02-02,32.8888,33.4015,32.3761,33.3825,24186.0
2023-02-03,33.1071,33.7528,33.1071,33.6673,27408.0
2023-02-04,33.1071,33.7528,33.1071,33.6673,27408.0
2023-02-05,33.1071,33.7528,33.1071,33.6673,27408.0
2023-02-06,33.0976,33.5724,33.0312,33.1926,24359.0
2023-02-07,33.0675,33.6293,33.0547,33.297,27838.0
2023-02-08,33.2496,33.4869,33.0787,33.1831,19649.0
2023-02-09,33.411,33.411,32.4235,32.6324,27287.0
2023-02-10,32.7511,33.0027,32.4615,33.0027,25504.0
2023-02-11,32.7511,33.0027,32.4615,33.0027,25504.0
2023-02-12,32.7511,33.0027,32.4615,33.0027,25504.0
2023-02-13,33.0217,33.392,32.7938,33.1451,34753.0
2023-02-14,33.1261,33.1261,32.7084,32.7558,20709.0
2023-02-15,32.6609,33.278,32.4046,33.2211,23496.0
2023-02-16,32.9647,33.3539,32.7665,32.9742,33239.0
2023-02-17,33.0976,33.4964,33.0407,33.4964,55401.0
2023-02-18,33.0976,33.4964,33.0407,33.4964,55401.0
2023-02-19,33.0976,33.4964,33.0407,33.4964,55401.0
2023-02-20,33.0976,33.4964,33.0407,33.4964,55401.0
2023-02-21,33.3255,33.411,33.1356,33.2401,62330.0
2023-02-22,33.3825,33.3825,32.9267,33.1166,53193.0
2023-02-23,33.2306,33.4205,33.0217,33.1736,27908.0
2023-02-24,32.9932,33.0787,32.5944,32.8223,24390.0
2023-02-25,32.9932,33.0787,32.5944,32.8223,24390.0
2023-02-26,32.9932,33.0787,32.5944,32.8223,24390.0
2023-02-27,33.4584,33.5439,32.7369,32.7558,39325.0
2023-02-28,32.8698,33.0502,32.7843,32.8413,66424.0
2023-03-01,32.7843,33.1261,32.5375,33.0692,40521.0
2023-03-02,32.9733,33.1459,32.657,32.9446,24487.0
2023-03-03,32.8966,33.0979,32.8008,33.0308,39208.0
2023-03-04,32.8966,33.0979,32.8008,33.0308,39208.0
2023-03-05,32.8966,33.0979,32.8008,33.0308,39208.0
2023-03-06,32.9733,33.165,32.5036,32.6762,49471.0
2023-03-07,34.0085,34.1619,33.05,33.3663,134094.0
2023-03-08,33.5389,33.6826,33.0692,33.4238,59751.0
2023-03-09,33.443,33.5101,31.5547,31.9189,59010.0
2023-03-10,31.4493,32.034,30.4332,31.3151,70022.0
2023-03-11,31.4493,32.034,30.4332,31.3151,70022.0
2023-03-12,31.4493,32.034,30.4332,31.3151,70022.0
2023-03-13,29.791,30.2703,28.1699,28.9092,118429.0
2023-03-14,29.9252,31.085,29.0242,29.283,86971.0
2023-03-15,28.66,30.3086,28.4107,30.1073,113872.0
2023-03-16,29.7239,31.502,29.4459,31.2576,70459.0
2023-03-17,30.97,30.97,28.8852,29.0338,112455.0
2023-03-18,30.97,30.97,28.8852,29.0338,112455.0
2023-03-19,30.97,30.97,28.8852,29.0338,112455.0
2023-03-20,29.4364,30.0593,29.1488,29.2542,61454.0
2023-03-21,29.8773,30.4716,29.7143,30.3949,50966.0
2023-03-22,30.4332,30.5962,29.5322,29.6568,59121.0
2023-03-23,29.8677,29.8965,28.8442,28.9571,39134.0
2023-03-24,28.7941,29.8294,28.1999,29.7527,44843.0
2023-03-25,28.7941,29.8294,28.1999,29.7527,44843.0
2023-03-26,28.7941,29.8294,28.1999,29.7527,44843.0
2023-03-27,29.9156,30.3661,29.7527,29.8246,37438.0
2023-03-28,29.6664,29.8389,28.9211,29.12,36804.0
2023-03-29,29.1392,29.3404,28.7271,29.2734,32236.0
2023-03-30,29.4076,29.4885,28.4874,28.89,25845.0
2023-03-31,29.005,29.4076,28.775,29.3118,77807.0
2023-04-01,29.005,29.4076,28.775,29.3118,77807.0
2023-04-02,29.005,29.4076,28.775,29.3118,77807.0
2023-04-03,29.3118,29.3549,28.7462,29.1967,45522.0
2023-04-04,29.3405,29.3405,28.1136,28.2957,37977.0
2023-04-05,27.9506,28.1328,27.6343,27.7685,28562.0
2023-04-06,27.9315,28.0992,27.5193,27.7877,42973.0
2023-04-07,27.9315,28.0992,27.5193,27.7877,42973.0
2023-04-08,27.9315,28.0992,27.5193,27.7877,42973.0
2023-04-09,27.9315,28.0992,27.5193,27.7877,42973.0
2023-04-10,27.7685,28.0369,27.7685,27.9411,32202.0
2023-04-11,28.0369,28.1711,27.6966,27.7973,31377.0
2023-04-12,27.8548,27.8548,27.3851,27.6439,25260.0
2023-04-13,27.8069,28.0753,27.5672,27.8164,28686.0
2023-04-14,28.0848,28.1999,27.433,27.6247,39356.0
2023-04-15,28.0848,28.1999,27.433,27.6247,39356.0
2023-04-16,28.0848,28.1999,27.433,27.6247,39356.0
2023-04-17,27.5097,28.267,27.2893,28.267,42029.0
2023-04-18,30.1936,30.1936,27.4522,27.5576,71315.0
2023-04-19,27.7398,28.219,27.2413,27.6343,29299.0
2023-04-20,27.3276,28.3724,27.1167,27.6535,34544.0
2023-04-21,27.5097,27.7781,27.1934,27.5576,45860.0
2023-04-22,27.5097,27.7781,27.1934,27.5576,45860.0
2023-04-23,27.5097,27.7781,27.1934,27.5576,45860.0
2023-04-24,27.5864,27.8973,27.203,27.2317,19804.0
2023-04-25,26.8483,27.3372,26.2732,26.3691,40630.0
2023-04-26,26.2445,26.6589,25.9377,26.5416,28417.0
2023-04-27,26.7525,27.0879,26.2061,26.7812,36940.0
2023-04-28,26.8196,27.5768,26.7333,26.8963,37127.0
2023-04-29,26.8196,27.5768,26.7333,26.8963,37127.0
2023-04-30,26.8196,27.5768,26.7333,26.8963,37127.0
2023-05-01,26.9538,27.0305,26.2828,26.647,36843.0
2023-05-02,26.6566,26.6566,25.0894,25.1517,37894.0
2023-05-03,25.3339,25.6406,24.5191,24.6054,48908.0
2023-05-04,24.2795,26.7046,23.0142,23.5798,48261.0
2023-05-05,24.1165,24.5221,23.829,24.4328,43791.0
2023-05-06,24.1165,24.5221,23.829,24.4328,43791.0
2023-05-07,24.1165,24.5221,23.829,24.4328,43791.0
2023-05-08,24.8163,24.8163,23.5702,23.7523,30988.0
2023-05-09,23.666,23.8098,23.043,23.5222,35365.0
2023-05-10,23.829,23.829,23.019,23.3785,21623.0
2023-05-11,23.043,23.4072,22.8992,22.9663,28020.0
2023-05-12,23.1388,23.4168,22.9088,23.3497,44041.0
2023-05-13,23.1388,23.4168,22.9088,23.3497,44041.0
2023-05-14,23.1388,23.4168,22.9088,23.3497,44041.0
2023-05-15,23.2443,24.1022,23.2443,23.829,91772.0
2023-05-16,23.8865,24.1836,23.7167,23.7715,24505.0
2023-05-17,24.1165,25.3051,23.6756,25.1517,40953.0
2023-05-18,25.1709,25.8227,24.7108,25.3914,30783.0
2023-05-19,25.8323,25.8323,24.591,24.7683,30912.0
2023-05-20,25.8323,25.8323,24.591,24.7683,30912.0
2023-05-21,25.8323,25.8323,24.591,24.7683,30912.0
2023-05-22,25.1613,25.9186,24.7971,25.7556,37189.0
2023-05-23,25.909,26.8292,25.6981,26.187,33134.0
2023-05-24,26.1007,26.1007,25.7173,25.7556,21239.0
2023-05-25,25.794,25.794,25.0357,25.353,24304.0
2023-05-26,25.4297,25.6598,24.9696,25.6598,15951.0
2023-05-27,25.4297,25.6598,24.9696,25.6598,15951.0
2023-05-28,25.4297,25.6598,24.9696,25.6598,15951.0
2023-05-29,25.4297,25.6598,24.9696,25.6598,15951.0
2023-05-30,25.8035,25.9665,25.238,25.5735,19982.0
2023-05-31,25.4872,25.7844,24.5814,24.9505,51830.0
2023-06-01,25.1835,25.931,24.3862,25.698,22870.0
2023-06-02,26.1543,27.7368,25.6495,27.7368,40761.0
2023-06-03,26.1543,27.7368,25.6495,27.7368,40761.0
2023-06-04,26.1543,27.7368,25.6495,27.7368,40761.0
2023-06-05,27.8241,27.8241,26.4553,26.6785,33276.0
2023-06-06,26.5912,29.028,26.5912,28.7076,52134.0
2023-06-07,29.028,30.5619,27.7271,30.358,51978.0
2023-06-08,30.3386,30.4842,28.7367,29.3872,34153.0
2023-06-09,29.426,29.5134,28.7367,28.9697,19100.0
2023-06-10,29.426,29.5134,28.7367,28.9697,19100.0
2023-06-11,29.426,29.5134,28.7367,28.9697,19100.0
2023-06-12,29.2027,29.6105,28.6785,28.96,24163.0
2023-06-13,29.0862,29.6008,29.0862,29.4551,40563.0
2023-06-14,29.6978,30.6395,28.4066,28.5717,50024.0
2023-06-15,28.4261,29.4648,28.4261,29.3095,38347.0
2023-06-16,29.3289,29.3289,28.4455,28.6008,63235.0
2023-06-17,29.3289,29.3289,28.4455,28.6008,63235.0
2023-06-18,29.3289,29.3289,28.4455,28.6008,63235.0
2023-06-19,29.3289,29.3289,28.4455,28.6008,63235.0
2023-06-20,28.6008,28.6105,27.9406,27.9795,38106.0
2023-06-21,28.0086,28.1445,27.3678,27.3678,34777.0
2023-06-22,27.3484,27.9892,26.2125,26.7562,35671.0
2023-06-23,26.5038,27.1154,26.164,26.7659,114049.0
2023-06-24,26.5038,27.1154,26.164,26.7659,114049.0
2023-06-25,26.5038,27.1154,26.164,26.7659,114049.0
2023-06-26,26.6494,27.1348,26.6494,26.7756,23870.0
2023-06-27,26.9892,27.0766,26.7078,26.8242,27179.0
2023-06-28,26.7368,27.1348,26.698,26.8921,19290.0
2023-06-29,27.1251,27.6203,27.0378,27.2222,39643.0
2023-06-30,27.3484,27.3484,26.7368,26.8145,34559.0
2023-07-01,27.3484,27.3484,26.7368,26.8145,34559.0
2023-07-02,27.3484,27.3484,26.7368,26.8145,34559.0
2023-07-03,26.9018,27.1154,26.795,27.028,21135.0
2023-07-04,26.9018,27.1154,26.795,27.028,21135.0
2023-07-05,26.9407,27.4115,26.4989,27.1251,30909.0
2023-07-06,26.9989,26.9989,26.164,26.6009,22760.0
2023-07-07,26.4941,27.596,26.4941,27.2611,67236.0
2023-07-08,26.4941,27.596,26.4941,27.2611,67236.0
2023-07-09,26.4941,27.596,26.4941,27.2611,67236.0
2023-07-10,27.096,27.6591,26.7174,26.8727,30111.0
2023-07-11,27.0378,27.4261,26.8145,27.4164,61242.0
2023-07-12,27.7659,28.2998,27.7659,27.9892,33539.0
2023-07-13,28.2804,28.5377,28.0474,28.5231,23885.0
2023-07-14,28.6591,28.6591,27.8338,28.0668,23343.0
2023-07-15,28.6591,28.6591,27.8338,28.0668,23343.0
2023-07-16,28.6591,28.6591,27.8338,28.0668,23343.0
2023-07-17,27.9601,29.0474,27.8728,28.5911,40311.0
2023-07-18,30.0182,32.1443,30.0085,32.0667,92909.0
2023-07-19,32.2803,33.0715,31.2747,33.0666,64334.0
2023-07-20,32.9599,33.0618,32.2511,32.921,48656.0
2023-07-21,33.1443,33.3191,32.3968,32.8239,118432.0
2023-07-22,33.1443,33.3191,32.3968,32.8239,118432.0
2023-07-23,33.1443,33.3191,32.3968,32.8239,118432.0
2023-07-24,32.8239,33.1929,32.6492,32.9793,38751.0
2023-07-25,32.8434,33.2026,32.2813,32.9793,75308.0
2023-07-26,33.0375,34.1928,33.0375,34.1249,49170.0
2023-07-27,34.4064,34.4355,33.5812,33.7948,48347.0
2023-07-28,34.086,34.4004,33.5618,33.9501,41796.0
2023-07-29,34.086,34.4004,33.5618,33.9501,41796.0
2023-07-30,34.086,34.4004,33.5618,33.9501,41796.0
2023-07-31,33.9016,34.1054,33.5521,34.0957,28607.0
2023-08-01,33.8045,34.2608,33.2996,34.2122,40349.0
2023-08-02,33.6977,34.2802,33.6297,34.2219,30605.0
2023-08-03,34.1346,34.8147,33.9113,34.5423,32171.0
2023-08-04,34.3676,35.1928,34.3676,34.8627,30599.0
2023-08-05,34.3676,35.1928,34.3676,34.8627,30599.0
2023-08-06,34.3676,35.1928,34.3676,34.8627,30599.0
2023-08-07,34.9889,35.6588,34.6913,35.4937,30086.0
2023-08-08,34.9112,35.3578,34.2511,35.2704,26210.0
2023-08-09,35.0666,35.0666,34.2316,34.3481,29917.0
2023-08-10,34.5229,34.7462,33.853,34.1151,28136.0
2023-08-11,34.0763,34.4855,33.9115,34.2316,30051.0
2023-08-12,34.0763,34.4855,33.9115,34.2316,30051.0
2023-08-13,34.0763,34.4855,33.9115,34.2316,30051.0
