,PII US Equity,PII US Equity,PII US Equity,PII US Equity,PII US Equity
2021-05-25,120.4339,122.5875,119.9025,121.3289,1068127.0
2021-05-26,121.245,122.9418,121.1984,122.2052,544843.0
2021-05-27,123.324,123.6923,121.0865,123.1562,568303.0
2021-05-28,123.7276,123.7276,122.2288,122.922,470412.0
2021-05-29,123.7276,123.7276,122.2288,122.922,470412.0
2021-05-30,123.7276,123.7276,122.2288,122.922,470412.0
2021-05-31,123.7276,123.7276,122.2288,122.922,470412.0
2021-06-01,123.6527,126.2475,123.1936,125.1515,574800.0
2021-06-02,123.6901,124.2897,117.3201,119.9431,2373973.0
2021-06-03,119.9993,120.5426,116.5614,117.1609,1685801.0
2021-06-04,117.8166,118.3599,114.9135,117.6105,1270595.0
2021-06-05,117.8166,118.3599,114.9135,117.6105,1270595.0
2021-06-06,117.8166,118.3599,114.9135,117.6105,1270595.0
2021-06-07,117.4326,118.0321,115.5216,117.0391,956771.0
2021-06-08,117.648,118.004,115.5122,117.6667,720597.0
2021-06-09,117.4419,117.7885,115.6199,115.9712,599965.0
2021-06-10,117.011,120.5239,116.7112,119.2873,1261864.0
2021-06-11,119.6902,123.1,119.6808,122.8002,1020460.0
2021-06-12,119.6902,123.1,119.6808,122.8002,1020460.0
2021-06-13,119.6902,123.1,119.6808,122.8002,1020460.0
2021-06-14,122.8564,124.2428,120.299,121.367,1301265.0
2021-06-15,121.3951,123.025,120.6082,122.4349,851964.0
2021-06-16,122.3974,123.7651,120.3927,123.3997,794729.0
2021-06-17,123.3342,124.121,120.9782,123.203,1464714.0
2021-06-18,121.8353,123.8587,121.0485,122.7065,2376265.0
2021-06-19,121.8353,123.8587,121.0485,122.7065,2376265.0
2021-06-20,121.8353,123.8587,121.0485,122.7065,2376265.0
2021-06-21,123.5496,125.4419,121.2639,124.374,727542.0
2021-06-22,124.9922,126.669,123.381,125.3295,1059793.0
2021-06-23,126.2756,126.2756,122.0321,122.2194,829278.0
2021-06-24,122.8189,123.9243,121.428,123.8587,821969.0
2021-06-25,124.018,126.8939,123.3997,125.395,1349804.0
2021-06-26,124.018,126.8939,123.3997,125.395,1349804.0
2021-06-27,124.018,126.8939,123.3997,125.395,1349804.0
2021-06-28,125.4044,126.5473,123.6527,125.9196,509490.0
2021-06-29,126.8376,128.0882,126.0882,127.3154,503608.0
2021-06-30,126.6128,128.7393,125.9875,128.299,604539.0
2021-07-01,123.6527,126.3458,122.3037,125.8353,967726.0
2021-07-02,126.4629,127.8306,125.9571,126.744,622002.0
2021-07-03,126.4629,127.8306,125.9571,126.744,622002.0
2021-07-04,126.4629,127.8306,125.9571,126.744,622002.0
2021-07-05,126.4629,127.8306,125.9571,126.744,622002.0
2021-07-06,126.1913,126.8939,123.3623,125.3482,625010.0
2021-07-07,125.6948,126.9594,124.5051,126.1819,367781.0
2021-07-08,124.5894,126.2288,122.2194,124.8798,429156.0
2021-07-09,126.1444,127.6901,125.7885,127.5402,450402.0
2021-07-10,126.1444,127.6901,125.7885,127.5402,450402.0
2021-07-11,126.1444,127.6901,125.7885,127.5402,450402.0
2021-07-12,127.3435,128.0273,125.7978,127.1374,546659.0
2021-07-13,126.5566,127.0437,121.7791,122.4068,650933.0
2021-07-14,121.7979,123.7557,121.3201,122.6691,465039.0
2021-07-15,121.9571,122.5941,120.1679,121.6761,345153.0
2021-07-16,122.4442,123.1749,119.5496,119.7089,314869.0
2021-07-17,122.4442,123.1749,119.5496,119.7089,314869.0
2021-07-18,122.4442,123.1749,119.5496,119.7089,314869.0
2021-07-19,118.3506,120.3178,117.1609,119.9993,664028.0
2021-07-20,121.3576,126.922,120.3928,126.3505,702886.0
2021-07-21,126.8283,128.2709,125.1421,126.6971,439212.0
2021-07-22,126.9126,127.1374,124.8704,125.3482,316312.0
2021-07-23,126.4629,128.3365,124.9922,125.7323,672566.0
2021-07-24,126.4629,128.3365,124.9922,125.7323,672566.0
2021-07-25,126.4629,128.3365,124.9922,125.7323,672566.0
2021-07-26,126.8564,130.9497,126.8564,130.21,1300871.0
2021-07-27,124.1491,125.9946,120.7231,122.6316,1583532.0
2021-07-28,122.7159,123.1843,118.9782,120.5801,833642.0
2021-07-29,121.0016,123.8868,120.8892,121.9665,583784.0
2021-07-30,121.6292,124.9454,121.292,122.7815,572369.0
2021-07-31,121.6292,124.9454,121.292,122.7815,572369.0
2021-08-01,121.6292,124.9454,121.292,122.7815,572369.0
2021-08-02,122.9782,124.4114,121.9291,122.3318,313787.0
2021-08-03,123.0063,125.8728,120.8424,125.7604,647161.0
2021-08-04,125.6761,127.0063,124.4114,124.8049,480329.0
2021-08-05,124.833,126.4629,123.7932,124.4489,260411.0
2021-08-06,124.2803,124.7487,122.9688,123.1562,252619.0
2021-08-07,124.2803,124.7487,122.9688,123.1562,252619.0
2021-08-08,124.2803,124.7487,122.9688,123.1562,252619.0
2021-08-09,123.1562,123.1562,120.5332,120.5988,388174.0
2021-08-10,120.3459,123.7838,119.6246,123.5496,430224.0
2021-08-11,123.8494,126.9501,122.7534,126.744,531228.0
2021-08-12,126.3412,126.9969,124.3178,126.4442,375367.0
2021-08-13,126.1632,126.4723,123.1468,124.0742,383956.0
2021-08-14,126.1632,126.4723,123.1468,124.0742,383956.0
2021-08-15,126.1632,126.4723,123.1468,124.0742,383956.0
2021-08-16,124.0742,125.6199,122.1632,124.9173,346595.0
2021-08-17,123.6901,123.7416,119.6714,120.7393,499716.0
2021-08-18,120.4958,120.936,118.3599,118.4817,420189.0
2021-08-19,117.4045,119.025,115.3436,115.6902,399278.0
2021-08-20,115.9244,117.7276,115.5778,116.7019,502214.0
2021-08-21,115.9244,117.7276,115.5778,116.7019,502214.0
2021-08-22,115.9244,117.7276,115.5778,116.7019,502214.0
2021-08-23,117.5824,118.566,116.9548,117.189,351994.0
2021-08-24,117.3576,120.0976,117.3576,119.1281,622060.0
2021-08-25,120.2428,120.3646,118.1632,118.3693,495772.0
2021-08-26,118.2569,118.2569,114.5286,115.381,458480.0
2021-08-27,114.8565,116.4396,113.8073,115.2874,777197.0
2021-08-28,114.8565,116.4396,113.8073,115.2874,777197.0
2021-08-29,114.8565,116.4396,113.8073,115.2874,777197.0
2021-08-30,115.8682,118.6784,115.1,115.737,537713.0
2021-08-31,115.2756,115.3039,111.3305,112.7617,666450.0
2021-09-01,112.7805,113.5243,111.6318,112.0931,705549.0
2021-09-02,111.886,114.0233,110.6337,112.1496,654377.0
2021-09-03,112.0555,113.788,110.7844,113.6844,527952.0
2021-09-04,112.0555,113.788,110.7844,113.6844,527952.0
2021-09-05,112.0555,113.788,110.7844,113.6844,527952.0
2021-09-06,112.0555,113.788,110.7844,113.6844,527952.0
2021-09-07,113.7315,114.6448,109.6733,109.7298,799826.0
2021-09-08,109.4662,109.5698,107.5313,108.5623,763530.0
2021-09-09,108.5811,111.0763,107.5454,110.6526,746477.0
2021-09-10,111.4246,113.9621,110.8032,112.8841,877041.0
2021-09-11,111.4246,113.9621,110.8032,112.8841,877041.0
2021-09-12,111.4246,113.9621,110.8032,112.8841,877041.0
2021-09-13,113.4584,115.9441,113.4019,114.6165,778579.0
2021-09-14,115.511,115.511,111.6977,112.6581,523362.0
2021-09-15,112.4321,115.3133,112.2334,115.0779,741530.0
2021-09-16,115.2474,117.9261,114.6448,114.9084,720065.0
2021-09-17,114.0704,114.4,111.2646,112.6957,2679613.0
2021-09-18,114.0704,114.4,111.2646,112.6957,2679613.0
2021-09-19,114.0704,114.4,111.2646,112.6957,2679613.0
2021-09-20,110.3513,111.4811,107.9879,110.3324,595211.0
2021-09-21,111.1139,111.8107,108.6847,109.4756,458195.0
2021-09-22,110.0405,113.063,109.7016,111.6412,386399.0
2021-09-23,112.6487,114.174,112.338,113.3454,490282.0
2021-09-24,113.4584,114.6165,113.0347,113.7597,542605.0
2021-09-25,113.4584,114.6165,113.0347,113.7597,542605.0
2021-09-26,113.4584,114.6165,113.0347,113.7597,542605.0
2021-09-27,113.4302,114.9743,112.6063,114.4,554853.0
2021-09-28,114.5977,116.0289,112.9029,115.0308,525848.0
2021-09-29,116.5467,118.1192,115.8782,116.6691,646201.0
2021-09-30,117.0458,117.0458,112.5263,112.6675,826824.0
2021-10-01,113.4302,115.4734,112.2815,114.1646,692352.0
2021-10-02,113.4302,115.4734,112.2815,114.1646,692352.0
2021-10-03,113.4302,115.4734,112.2815,114.1646,692352.0
2021-10-04,114.6636,120.0494,113.9292,114.7578,1175387.0
2021-10-05,114.7295,118.9101,114.4,115.4074,1130957.0
2021-10-06,113.9292,114.8048,112.4039,114.2682,770129.0
2021-10-07,114.8708,117.8743,114.8708,116.7633,1107512.0
2021-10-08,117.1023,120.9062,116.801,119.9929,855834.0
2021-10-09,117.1023,120.9062,116.801,119.9929,855834.0
2021-10-10,117.1023,120.9062,116.801,119.9929,855834.0
2021-10-11,120.5201,121.3864,119.1737,119.6162,595206.0
2021-10-12,119.9834,121.3581,118.0532,118.9289,425054.0
2021-10-13,119.3432,119.9364,116.9328,118.411,475117.0
2021-10-14,120.2847,121.3016,118.608,121.0192,661169.0
2021-10-15,121.6312,123.2036,120.8591,122.874,593203.0
2021-10-16,121.6312,123.2036,120.8591,122.874,593203.0
2021-10-17,121.6312,123.2036,120.8591,122.874,593203.0
2021-10-18,122.375,124.6818,122.215,124.4747,427902.0
2021-10-19,124.7572,124.7572,122.0925,123.2978,455142.0
2021-10-20,122.8646,122.8646,118.9666,118.9948,460315.0
2021-10-21,118.5899,120.6708,117.9685,120.4072,512862.0
2021-10-22,120.8591,121.4429,118.4016,118.7594,498629.0
2021-10-23,120.8591,121.4429,118.4016,118.7594,498629.0
2021-10-24,120.8591,121.4429,118.4016,118.7594,498629.0
2021-10-25,119.4656,120.1812,116.8292,118.8818,730101.0
2021-10-26,111.0951,112.7711,107.809,109.4568,2418934.0
2021-10-27,107.6866,111.8766,106.5097,110.3889,1473117.0
2021-10-28,110.5301,111.5847,108.1574,108.534,1048662.0
2021-10-29,108.1574,110.0405,107.3006,108.2327,1121637.0
2021-10-30,108.1574,110.0405,107.3006,108.2327,1121637.0
2021-10-31,108.1574,110.0405,107.3006,108.2327,1121637.0
2021-11-01,110.2571,113.9574,110.2194,113.0535,833622.0
2021-11-02,113.1006,115.351,112.112,114.4,697741.0
2021-11-03,114.5883,117.1164,114.3811,115.8406,550793.0
2021-11-04,116.4526,116.9704,113.9669,116.4808,660915.0
2021-11-05,117.3565,119.5315,115.8123,116.4526,532385.0
2021-11-06,117.3565,119.5315,115.8123,116.4526,532385.0
2021-11-07,117.3565,119.5315,115.8123,116.4526,532385.0
2021-11-08,116.801,117.0787,114.061,116.3019,585217.0
2021-11-09,116.0289,116.3305,112.3191,113.6844,501873.0
2021-11-10,113.3078,114.8802,112.2532,112.7805,451746.0
2021-11-11,112.338,113.4678,111.6694,112.6675,493599.0
2021-11-12,112.9217,117.2341,112.0837,116.9893,672689.0
2021-11-13,112.9217,117.2341,112.0837,116.9893,672689.0
2021-11-14,112.9217,117.2341,112.0837,116.9893,672689.0
2021-11-15,117.7802,119.2867,117.1306,118.1568,449463.0
2021-11-16,117.6954,118.7782,115.9441,117.8649,522631.0
2021-11-17,117.2529,117.8555,114.3152,114.7201,370388.0
2021-11-18,115.285,115.285,113.1854,114.1363,313889.0
2021-11-19,113.7409,115.6287,112.6769,112.7052,448618.0
2021-11-20,113.7409,115.6287,112.6769,112.7052,448618.0
2021-11-21,113.7409,115.6287,112.6769,112.7052,448618.0
2021-11-22,113.5996,117.3377,112.8234,116.6032,725644.0
2021-11-23,116.01,116.9516,112.9876,114.4847,509857.0
2021-11-24,113.449,115.4451,113.1007,115.2286,356508.0
2021-11-25,113.449,115.4451,113.1007,115.2286,356508.0
2021-11-26,113.2701,114.8048,111.1892,112.3662,275802.0
2021-11-27,113.2701,114.8048,111.1892,112.3662,275802.0
2021-11-28,113.2701,114.8048,111.1892,112.3662,275802.0
2021-11-29,113.8068,113.8068,108.9577,109.2873,570389.0
2021-11-30,108.7193,109.1642,104.6674,105.8318,701649.0
2021-12-01,108.2365,110.3382,104.8757,104.9798,350169.0
2021-12-02,105.5194,109.0601,105.5194,107.3655,370712.0
2021-12-03,108.0282,108.0282,104.2319,105.3964,504783.0
2021-12-04,108.0282,108.0282,104.2319,105.3964,504783.0
2021-12-05,108.0282,108.0282,104.2319,105.3964,504783.0
2021-12-06,106.2011,108.0755,104.9157,106.362,370083.0
2021-12-07,106.7596,107.8199,104.9325,105.3396,693698.0
2021-12-08,105.9455,106.1821,104.7337,105.5289,642281.0
2021-12-09,105.3017,105.8224,102.2628,102.3669,594321.0
2021-12-10,102.9728,103.3799,99.915,100.7575,433428.0
2021-12-11,102.9728,103.3799,99.915,100.7575,433428.0
2021-12-12,102.9728,103.3799,99.915,100.7575,433428.0
2021-12-13,101.4297,104.3739,99.8298,101.193,652379.0
2021-12-14,100.8427,102.6131,100.3221,100.5587,677066.0
2021-12-15,100.4451,103.9195,99.7162,103.6923,611070.0
2021-12-16,104.0899,105.4626,101.6569,101.7705,714731.0
2021-12-17,100.0191,100.7102,97.0086,97.4819,1652859.0
2021-12-18,100.0191,100.7102,97.0086,97.4819,1652859.0
2021-12-19,100.0191,100.7102,97.0086,97.4819,1652859.0
2021-12-20,96.5352,98.5422,95.1625,97.0843,887526.0
2021-12-21,97.9553,101.1835,97.5766,98.9493,697523.0
2021-12-22,99.0345,101.8936,98.5422,99.6404,609740.0
2021-12-23,100.0948,101.1646,99.8771,100.6061,389254.0
2021-12-24,100.0948,101.1646,99.8771,100.6061,389254.0
2021-12-25,100.0948,101.1646,99.8771,100.6061,389254.0
2021-12-26,100.0948,101.1646,99.8771,100.6061,389254.0
2021-12-27,100.3504,101.6143,99.8866,101.2971,387943.0
2021-12-28,101.8557,103.2663,101.7383,102.5563,302432.0
2021-12-29,102.1586,103.3619,102.0403,103.2095,272625.0
2021-12-30,102.8971,104.7715,102.8971,103.8627,300387.0
2021-12-31,103.6828,104.8645,102.7172,104.052,315278.0
2022-01-01,103.6828,104.8645,102.7172,104.052,315278.0
2022-01-02,103.6828,104.8645,102.7172,104.052,315278.0
2022-01-03,104.5065,104.6579,102.7361,104.4497,421857.0
2022-01-04,105.084,108.6814,104.4497,107.5643,649048.0
2022-01-05,107.9241,111.2612,107.4696,107.7442,1068275.0
2022-01-06,107.4128,109.3062,105.7845,108.5015,381907.0
2022-01-07,109.524,111.815,107.7631,108.7288,716649.0
2022-01-08,109.524,111.815,107.7631,108.7288,716649.0
2022-01-09,109.524,111.815,107.7631,108.7288,716649.0
2022-01-10,108.511,111.5689,106.8354,111.5121,678137.0
2022-01-11,111.5973,111.9772,108.7193,110.821,693296.0
2022-01-12,110.7263,111.8245,109.9311,110.802,508560.0
2022-01-13,111.389,113.5759,110.8304,112.4872,691793.0
2022-01-14,111.2754,112.6102,110.5353,112.525,817265.0
2022-01-15,111.2754,112.6102,110.5353,112.525,817265.0
2022-01-16,111.2754,112.6102,110.5353,112.525,817265.0
2022-01-17,111.2754,112.6102,110.5353,112.525,817265.0
2022-01-18,112.1653,112.1653,105.491,105.8792,1349311.0
2022-01-19,106.22,108.5868,106.1307,107.0058,672368.0
2022-01-20,107.5832,107.5832,100.8333,101.1646,716874.0
2022-01-21,100.0854,100.9942,96.8808,100.1422,1424000.0
2022-01-22,100.0854,100.9942,96.8808,100.1422,1424000.0
2022-01-23,100.0854,100.9942,96.8808,100.1422,1424000.0
2022-01-24,99.328,104.6674,97.6997,104.2603,1104568.0
2022-01-25,103.3231,105.0366,99.2381,103.3799,1382201.0
2022-01-26,105.6898,108.0661,104.4307,105.3869,957481.0
2022-01-27,106.788,108.0471,101.3823,103.1621,914279.0
2022-01-28,103.5314,107.4507,103.1905,106.2579,783087.0
2022-01-29,103.5314,107.4507,103.1905,106.2579,783087.0
2022-01-30,103.5314,107.4507,103.1905,106.2579,783087.0
2022-01-31,105.8318,107.4696,104.3739,106.5892,1359307.0
2022-02-01,106.3904,108.9654,106.1444,108.8897,649740.0
2022-02-02,109.2778,109.808,106.5608,108.653,589079.0
2022-02-03,108.8708,109.8175,107.9241,108.3406,522628.0
2022-02-04,107.8767,110.3098,106.0212,109.0128,983179.0
2022-02-05,107.8767,110.3098,106.0212,109.0128,983179.0
2022-02-06,107.8767,110.3098,106.0212,109.0128,983179.0
2022-02-07,109.1926,110.7358,107.2708,110.1961,702988.0
2022-02-08,110.7358,113.2161,109.4861,113.0173,659626.0
2022-02-09,113.5853,114.39,112.7049,114.0682,699699.0
2022-02-10,112.6765,116.5675,112.6765,113.0647,457673.0
2022-02-11,113.6516,116.0089,113.3297,114.1912,632135.0
2022-02-12,113.6516,116.0089,113.3297,114.1912,632135.0
2022-02-13,113.6516,116.0089,113.3297,114.1912,632135.0
2022-02-14,114.0682,115.687,112.118,112.4304,642973.0
2022-02-15,113.6327,117.41,112.6008,116.6811,654162.0
2022-02-16,115.7722,120.5815,115.6302,119.9756,711200.0
2022-02-17,118.0348,119.2845,116.9083,118.0064,622037.0
2022-02-18,117.9118,120.4726,117.571,117.9402,643022.0
2022-02-19,117.9118,120.4726,117.571,117.9402,643022.0
2022-02-20,117.9118,120.4726,117.571,117.9402,643022.0
2022-02-21,117.9118,120.4726,117.571,117.9402,643022.0
2022-02-22,117.0787,119.985,115.4315,116.4822,735068.0
2022-02-23,117.3627,117.3816,113.6895,113.8125,664652.0
2022-02-24,110.4518,115.1379,109.0885,111.8245,1321042.0
2022-02-25,110.821,114.2007,110.821,113.3487,787696.0
2022-02-26,110.821,114.2007,110.821,113.3487,787696.0
2022-02-27,110.821,114.2007,110.821,113.3487,787696.0
2022-02-28,111.9876,115.9565,111.9876,115.652,597678.0
2022-03-01,115.1665,115.7662,110.4552,111.0453,772556.0
2022-03-02,111.3594,116.9845,110.6646,115.138,787909.0
2022-03-03,116.1564,116.5086,112.6824,116.0707,559394.0
2022-03-04,114.7287,115.2332,110.6741,112.0827,928401.0
2022-03-05,114.7287,115.2332,110.6741,112.0827,928401.0
2022-03-06,114.7287,115.2332,110.6741,112.0827,928401.0
2022-03-07,111.5973,112.2826,101.8219,104.1258,2496376.0
2022-03-08,104.1353,106.5909,101.6987,103.3072,1643619.0
2022-03-09,106.5909,108.1661,106.0294,107.2572,508786.0
2022-03-10,105.4297,108.1899,103.3881,105.3536,643748.0
2022-03-11,106.5909,106.5909,100.804,101.3085,513496.0
2022-03-12,106.5909,106.5909,100.804,101.3085,513496.0
2022-03-13,106.5909,106.5909,100.804,101.3085,513496.0
2022-03-14,102.0794,102.7267,98.2342,99.3573,862957.0
2022-03-15,100.0712,101.87,98.7672,101.042,704433.0
2022-03-16,102.3935,104.1734,100.0521,101.9367,788124.0
2022-03-17,100.7089,102.0985,99.8237,101.2609,514594.0
2022-03-18,99.3383,105.7438,99.3383,104.9443,1597340.0
2022-03-19,99.3383,105.7438,99.3383,104.9443,1597340.0
2022-03-20,99.3383,105.7438,99.3383,104.9443,1597340.0
2022-03-21,105.2584,107.1715,102.0223,103.0122,539440.0
2022-03-22,103.3168,105.4012,103.2501,104.2495,486829.0
2022-03-23,103.2597,103.6309,98.7006,98.7291,792431.0
2022-03-24,99.9379,102.4411,98.7958,101.6797,635436.0
2022-03-25,101.9367,102.0699,99.8142,101.3656,450843.0
2022-03-26,101.9367,102.0699,99.8142,101.3656,450843.0
2022-03-27,101.9367,102.0699,99.8142,101.3656,450843.0
2022-03-28,101.6511,102.5934,99.1194,102.4411,510270.0
2022-03-29,104.1829,108.0662,104.1734,106.7432,601488.0
2022-03-30,106.2292,107.6664,104.9158,105.5344,712541.0
2022-03-31,104.6397,104.6587,99.9379,100.2425,877263.0
2022-04-01,100.7469,101.6892,99.5857,101.3085,771063.0
2022-04-02,100.7469,101.6892,99.5857,101.3085,771063.0
2022-04-03,100.7469,101.6892,99.5857,101.3085,771063.0
2022-04-04,101.4417,103.155,100.7184,102.6886,440642.0
2022-04-05,101.851,102.6886,98.377,98.7958,1155210.0
2022-04-06,97.6631,98.6815,94.8744,97.7488,933404.0
2022-04-07,96.6733,99.0147,96.0641,98.6149,659400.0
2022-04-08,98.5959,100.7184,97.9487,99.5096,535856.0
2022-04-09,98.5959,100.7184,97.9487,99.5096,535856.0
2022-04-10,98.5959,100.7184,97.9487,99.5096,535856.0
2022-04-11,98.9385,101.7178,98.1485,100.6422,775645.0
2022-04-12,101.6892,103.7451,100.2377,100.6993,476719.0
2022-04-13,100.8897,102.4602,100.4601,102.2222,385504.0
2022-04-14,102.4887,103.5262,101.2847,102.0699,553146.0
2022-04-15,102.4887,103.5262,101.2847,102.0699,553146.0
2022-04-16,102.4887,103.5262,101.2847,102.0699,553146.0
2022-04-17,102.4887,103.5262,101.2847,102.0699,553146.0
2022-04-18,101.1943,102.4697,98.9956,100.528,576047.0
2022-04-19,100.804,104.2633,100.804,103.7355,514027.0
2022-04-20,103.9925,105.6486,102.5934,103.3739,447248.0
2022-04-21,105.3821,105.3821,101.3749,101.6511,469161.0
2022-04-22,100.5185,101.5845,97.9772,98.1866,658388.0
2022-04-23,100.5185,101.5845,97.9772,98.1866,658388.0
2022-04-24,100.5185,101.5845,97.9772,98.1866,658388.0
2022-04-25,97.9582,102.0699,96.8446,101.6321,1286737.0
2022-04-26,94.7411,99.7475,91.6574,93.7418,2360169.0
2022-04-27,94.4175,96.1117,90.42,92.4568,1088075.0
2022-04-28,93.5419,94.3652,90.0012,92.9232,853758.0
2022-04-29,92.2665,95.6501,90.1345,90.3629,963586.0
2022-04-30,92.2665,95.6501,90.1345,90.3629,963586.0
2022-05-01,92.2665,95.6501,90.1345,90.3629,963586.0
2022-05-02,90.1345,92.9803,89.6967,92.4283,785423.0
2022-05-03,91.8001,98.0534,91.4051,97.9011,963671.0
2022-05-04,98.0343,106.0008,97.5108,105.8771,1143726.0
2022-05-05,104.4875,104.4875,97.7583,99.1289,902065.0
2022-05-06,99.3192,101.9271,96.7018,99.7285,667373.0
2022-05-07,99.3192,101.9271,96.7018,99.7285,667373.0
2022-05-08,99.3192,101.9271,96.7018,99.7285,667373.0
2022-05-09,98.0343,101.2894,97.1968,99.0147,788878.0
2022-05-10,100.0141,101.0896,94.8458,96.7209,742611.0
2022-05-11,97.2919,98.4246,94.922,95.3408,756924.0
2022-05-12,94.7507,100.3852,94.646,100.233,724323.0
2022-05-13,101.3656,106.629,100.8897,105.9913,953936.0
2022-05-14,101.3656,106.629,100.8897,105.9913,953936.0
2022-05-15,101.3656,106.629,100.8897,105.9913,953936.0
2022-05-16,105.03,105.4773,100.9754,101.6226,690502.0
2022-05-17,104.1734,106.9336,102.8409,106.4862,1087137.0
2022-05-18,102.4506,103.4786,96.3877,98.12,964914.0
2022-05-19,95.6739,97.6822,93.4848,96.1307,1199166.0
2022-05-20,97.2919,97.6441,90.7722,93.8179,1433792.0
2022-05-21,97.2919,97.6441,90.7722,93.8179,1433792.0
2022-05-22,97.2919,97.6441,90.7722,93.8179,1433792.0
2022-05-23,94.2272,97.5489,93.7322,95.8642,696486.0
2022-05-24,94.4651,95.6739,91.0958,92.7519,734121.0
2022-05-25,92.4378,98.8053,92.2855,98.1676,429646.0
2022-05-26,98.415,101.6035,98.415,100.0997,359765.0
2022-05-27,101.0229,102.1936,100.5566,102.0794,308872.0
2022-05-28,101.0229,102.1936,100.5566,102.0794,308872.0
2022-05-29,101.0229,102.1936,100.5566,102.0794,308872.0
2022-05-30,101.0229,102.1936,100.5566,102.0794,308872.0
2022-05-31,102.4049,102.5677,99.2931,102.0219,468456.0
2022-06-01,102.855,103.0704,97.56,99.1111,594152.0
2022-06-02,99.6378,102.3379,99.2548,102.2134,357587.0
2022-06-03,100.8442,100.8442,95.2716,95.7503,767974.0
2022-06-04,100.8442,100.8442,95.2716,95.7503,767974.0
2022-06-05,100.8442,100.8442,95.2716,95.7503,767974.0
2022-06-06,96.794,99.7718,95.4918,99.1686,565829.0
2022-06-07,97.9526,100.9878,96.7078,100.5187,510661.0
2022-06-08,99.6569,102.4911,98.9962,101.9262,640672.0
2022-06-09,101.7634,104.1859,100.5953,101.7155,522633.0
2022-06-10,99.5899,100.5857,95.8173,95.8844,617835.0
2022-06-11,99.5899,100.5857,95.8173,95.8844,617835.0
2022-06-12,99.5899,100.5857,95.8173,95.8844,617835.0
2022-06-13,92.6576,95.6234,92.6576,94.2662,787168.0
2022-06-14,94.7066,97.0334,94.6348,96.5163,572218.0
2022-06-15,97.6079,98.7438,95.7024,97.0717,453552.0
2022-06-16,94.4672,95.2333,91.4415,92.7054,908842.0
2022-06-17,93.165,95.0226,92.0639,93.3948,938028.0
2022-06-18,93.165,95.0226,92.0639,93.3948,938028.0
2022-06-19,93.165,95.0226,92.0639,93.3948,938028.0
2022-06-20,93.165,95.0226,92.0639,93.3948,938028.0
2022-06-21,95.7407,97.1004,93.8449,96.8131,592721.0
2022-06-22,95.1279,98.6707,95.1279,98.46,491290.0
2022-06-23,99.4846,100.6431,96.8419,100.0495,696353.0
2022-06-24,101.3325,103.8029,100.7197,102.9986,744160.0
2022-06-25,101.3325,103.8029,100.7197,102.9986,744160.0
2022-06-26,101.3325,103.8029,100.7197,102.9986,744160.0
2022-06-27,104.1572,105.1338,101.2847,102.3762,536692.0
2022-06-28,101.8113,104.2529,99.3314,99.542,544900.0
2022-06-29,99.2356,99.2356,96.4972,98.0196,396727.0
2022-06-30,96.5929,96.7174,93.8832,95.0609,492016.0
2022-07-01,95.0513,97.3781,94.3523,96.7365,336685.0
2022-07-02,95.0513,97.3781,94.3523,96.7365,336685.0
2022-07-03,95.0513,97.3781,94.3523,96.7365,336685.0
2022-07-04,95.0513,97.3781,94.3523,96.7365,336685.0
2022-07-05,95.2333,103.4486,94.2279,103.2667,932838.0
2022-07-06,104.0614,104.9806,100.5629,103.8604,798635.0
2022-07-07,105.3158,107.7478,103.3625,107.4701,568885.0
2022-07-08,107.7191,107.7191,105.3828,107.2499,406160.0
2022-07-09,107.7191,107.7191,105.3828,107.2499,406160.0
2022-07-10,107.7191,107.7191,105.3828,107.2499,406160.0
2022-07-11,106.4456,107.135,102.3093,102.4815,502992.0
2022-07-12,102.4432,105.9477,102.4432,105.2104,424079.0
2022-07-13,104.3678,107.1159,103.4103,105.9573,329512.0
2022-07-14,103.8987,104.0566,101.2942,102.9124,440053.0
2022-07-15,104.071,104.3583,100.9783,103.2763,429223.0
2022-07-16,104.071,104.3583,100.9783,103.2763,429223.0
2022-07-17,104.071,104.3583,100.9783,103.2763,429223.0
2022-07-18,104.7413,105.9429,103.305,103.5731,375326.0
2022-07-19,104.5306,107.2403,104.3139,106.3307,849550.0
2022-07-20,106.4265,108.1883,105.6796,107.6712,815040.0
2022-07-21,106.7712,109.3373,105.8137,109.1936,403322.0
2022-07-22,109.2032,111.0608,108.0829,109.2319,532047.0
2022-07-23,109.2032,111.0608,108.0829,109.2319,532047.0
2022-07-24,109.2032,111.0608,108.0829,109.2319,532047.0
2022-07-25,109.8639,109.8639,106.9339,108.1978,894491.0
2022-07-26,109.2415,110.3235,103.6784,105.4498,1043561.0
2022-07-27,105.0381,107.1159,103.0656,106.6084,567654.0
2022-07-28,106.9339,109.5671,105.8328,109.3564,577578.0
2022-07-29,109.749,112.8034,108.4181,112.296,1204101.0
2022-07-30,109.749,112.8034,108.4181,112.296,1204101.0
2022-07-31,109.749,112.8034,108.4181,112.296,1204101.0
2022-08-01,111.6066,113.8471,110.649,111.98,569545.0
2022-08-02,111.4725,112.0231,108.8681,108.8681,415689.0
2022-08-03,110.3043,112.7986,110.1224,111.6736,445911.0
2022-08-04,111.9896,112.9854,111.0225,111.4246,321504.0
2022-08-05,109.5479,112.0279,108.7819,110.1894,437735.0
2022-08-06,109.5479,112.0279,108.7819,110.1894,437735.0
