,PPBI US Equity,PPBI US Equity,PPBI US Equity,PPBI US Equity,PPBI US Equity
2022-05-27,29.6005,29.9292,29.5777,29.9292,197255.0
2022-05-28,29.6005,29.9292,29.5777,29.9292,197255.0
2022-05-29,29.6005,29.9292,29.5777,29.9292,197255.0
2022-05-30,29.6005,29.9292,29.5777,29.9292,197255.0
2022-05-31,29.637,29.8196,29.2992,29.7283,449832.0
2022-06-01,29.7283,29.911,28.861,29.3814,385417.0
2022-06-02,29.281,30.1666,29.1897,30.1118,224353.0
2022-06-03,29.9475,30.0388,29.5914,29.7101,231288.0
2022-06-04,29.9475,30.0388,29.5914,29.7101,231288.0
2022-06-05,29.9475,30.0388,29.5914,29.7101,231288.0
2022-06-06,29.9566,30.194,29.6653,29.8288,213911.0
2022-06-07,29.5183,30.3264,29.3723,30.2031,241579.0
2022-06-08,29.8105,30.0205,29.1075,29.2901,288175.0
2022-06-09,29.2262,29.6553,28.2858,28.3131,387368.0
2022-06-10,27.7471,28.094,27.3545,27.6192,342251.0
2022-06-11,27.7471,28.094,27.3545,27.6192,342251.0
2022-06-12,27.7471,28.094,27.3545,27.6192,342251.0
2022-06-13,26.8797,27.6284,26.3136,26.4506,447387.0
2022-06-14,26.6423,27.6558,26.0762,26.4688,346088.0
2022-06-15,26.8249,27.1079,26.2588,26.5966,474570.0
2022-06-16,26.0945,26.6195,25.4919,25.7475,465879.0
2022-06-17,26.268,26.6606,25.8388,25.9484,686338.0
2022-06-18,26.268,26.6606,25.8388,25.9484,686338.0
2022-06-19,26.268,26.6606,25.8388,25.9484,686338.0
2022-06-20,26.268,26.6606,25.8388,25.9484,686338.0
2022-06-21,26.4962,27.0714,26.1173,26.4779,379998.0
2022-06-22,26.1766,26.5419,26.1584,26.341,268607.0
2022-06-23,26.3501,26.3593,25.6471,26.0671,298521.0
2022-06-24,26.1949,27.0166,26.1949,26.7792,847265.0
2022-06-25,26.1949,27.0166,26.1949,26.7792,847265.0
2022-06-26,26.1949,27.0166,26.1949,26.7792,847265.0
2022-06-27,27.0532,27.2997,26.6697,26.971,346104.0
2022-06-28,27.0988,27.4138,26.5419,26.6058,313929.0
2022-06-29,26.8797,27.0714,26.2132,26.5784,299777.0
2022-06-30,26.1036,26.971,25.9393,26.6971,465531.0
2022-07-01,26.6423,27.6923,26.4962,27.5918,551606.0
2022-07-02,26.6423,27.6923,26.4962,27.5918,551606.0
2022-07-03,26.6423,27.6923,26.4962,27.5918,551606.0
2022-07-04,26.6423,27.6923,26.4962,27.5918,551606.0
2022-07-05,27.2723,27.5097,26.6003,27.4914,589466.0
2022-07-06,27.254,27.7123,26.7473,27.464,434878.0
2022-07-07,27.884,28.2127,27.4047,27.674,461886.0
2022-07-08,27.7014,27.9571,27.2997,27.7471,270563.0
2022-07-09,27.7014,27.9571,27.2997,27.7471,270563.0
2022-07-10,27.7014,27.9571,27.2997,27.7471,270563.0
2022-07-11,27.4366,27.674,27.2723,27.4549,323766.0
2022-07-12,27.2997,27.7561,27.1992,27.4275,315628.0
2022-07-13,27.4732,27.4732,26.6195,26.8797,281389.0
2022-07-14,26.2588,26.9619,25.6745,26.4506,239721.0
2022-07-15,27.0714,27.5097,26.6423,27.4184,399751.0
2022-07-16,27.0714,27.5097,26.6423,27.4184,399751.0
2022-07-17,27.0714,27.5097,26.6423,27.4184,399751.0
2022-07-18,27.5553,28.0849,27.4092,27.601,341876.0
2022-07-19,27.9753,28.861,27.8329,28.651,303694.0
2022-07-20,28.3679,29.0573,28.3679,28.9797,315574.0
2022-07-21,28.5871,29.5092,28.5871,29.4544,406302.0
2022-07-22,29.6462,29.9657,29.0618,29.2992,517320.0
2022-07-23,29.6462,29.9657,29.0618,29.2992,517320.0
2022-07-24,29.6462,29.9657,29.0618,29.2992,517320.0
2022-07-25,29.354,29.7649,29.2627,29.5275,614237.0
2022-07-26,29.3449,29.9201,29.2262,29.5001,391359.0
2022-07-27,29.6005,30.5227,29.5366,30.3036,368541.0
2022-07-28,30.1849,30.4588,29.9657,30.4314,414815.0
2022-07-29,30.4037,31.1046,30.2884,31.0216,346005.0
2022-07-30,30.4037,31.1046,30.2884,31.0216,346005.0
2022-07-31,30.4037,31.1046,30.2884,31.0216,346005.0
2022-08-01,30.625,31.3074,30.4037,31.0031,348726.0
2022-08-02,30.7634,30.9478,30.3207,30.3392,225173.0
2022-08-03,30.4683,31.4919,30.2239,31.1414,468054.0
2022-08-04,31.0585,31.6579,30.7818,31.04,264774.0
2022-08-05,30.9755,31.4458,30.8187,31.1507,277522.0
2022-08-06,30.9755,31.4458,30.8187,31.1507,277522.0
2022-08-07,30.9755,31.4458,30.8187,31.1507,277522.0
2022-08-08,31.123,31.5472,30.8648,31.0585,225504.0
2022-08-09,31.0123,31.4458,30.6711,31.1322,284954.0
2022-08-10,31.5749,31.8884,31.3443,31.621,276949.0
2022-08-11,31.7316,32.1097,31.5656,31.87,194682.0
2022-08-12,32.0728,32.5062,31.7962,32.4878,273409.0
2022-08-13,32.0728,32.5062,31.7962,32.4878,273409.0
2022-08-14,32.0728,32.5062,31.7962,32.4878,273409.0
2022-08-15,32.2573,32.7829,32.1558,32.7276,340599.0
2022-08-16,32.6353,33.659,32.4601,33.5575,333935.0
2022-08-17,33.2071,33.2993,32.6815,32.8659,266416.0
2022-08-18,32.8843,32.9581,32.5616,32.9028,151031.0
2022-08-19,32.5616,32.7091,31.8976,32.0821,211917.0
2022-08-20,32.5616,32.7091,31.8976,32.0821,211917.0
2022-08-21,32.5616,32.7091,31.8976,32.0821,211917.0
2022-08-22,31.6302,31.6763,31.1322,31.2705,215509.0
2022-08-23,31.4365,31.6579,31.1783,31.1968,258999.0
2022-08-24,31.04,31.3812,30.9293,31.3167,193027.0
2022-08-25,31.3351,32.0544,31.3028,31.8146,219453.0
2022-08-26,31.9345,32.1282,31.1322,31.2429,279125.0
2022-08-27,31.9345,32.1282,31.1322,31.2429,279125.0
2022-08-28,31.9345,32.1282,31.1322,31.2429,279125.0
2022-08-29,31.1691,31.1691,30.4959,30.5052,273273.0
2022-08-30,30.6158,31.3259,30.187,30.4867,218151.0
2022-08-31,30.6343,30.7864,30.0994,30.2101,270647.0
2022-09-01,30.1455,30.2792,29.5461,29.8504,298599.0
2022-09-02,30.1178,30.4959,29.3709,29.6199,181340.0
2022-09-03,30.1178,30.4959,29.3709,29.6199,181340.0
2022-09-04,30.1178,30.4959,29.3709,29.6199,181340.0
2022-09-05,30.1178,30.4959,29.3709,29.6199,181340.0
2022-09-06,29.7582,29.832,28.5225,28.7254,346897.0
2022-09-07,28.5686,29.1219,28.4395,29.085,372280.0
2022-09-08,28.8176,29.749,28.6147,29.7029,276531.0
2022-09-09,29.7766,30.3299,29.7213,30.2193,214220.0
2022-09-10,29.7766,30.3299,29.7213,30.2193,214220.0
2022-09-11,29.7766,30.3299,29.7213,30.2193,214220.0
2022-09-12,30.3207,30.7634,30.2193,30.6711,277820.0
2022-09-13,30.0256,30.2008,29.2418,29.4816,313842.0
2022-09-14,29.7121,29.9242,29.0112,29.2602,307372.0
2022-09-15,29.3248,30.1225,29.0666,29.9519,370536.0
2022-09-16,29.6291,29.8504,28.9283,29.832,1063501.0
2022-09-17,29.6291,29.8504,28.9283,29.832,1063501.0
2022-09-18,29.6291,29.8504,28.9283,29.832,1063501.0
2022-09-19,29.5922,30.7265,29.583,30.5697,294382.0
2022-09-20,30.3299,30.957,30.2838,30.9109,1035896.0
2022-09-21,31.0953,31.8792,30.8648,30.9017,642140.0
2022-09-22,30.8095,31.1783,29.7398,29.9887,377021.0
2022-09-23,29.6475,29.7766,29.1496,29.749,332108.0
2022-09-24,29.6475,29.7766,29.1496,29.749,332108.0
2022-09-25,29.6475,29.7766,29.1496,29.749,332108.0
2022-09-26,29.4816,29.9242,29.1311,29.1496,288904.0
2022-09-27,29.3432,29.6936,28.6516,28.9836,429779.0
2022-09-28,29.1127,29.7305,28.9615,29.4723,542913.0
2022-09-29,29.0297,29.1496,28.4856,28.8176,413707.0
2022-09-30,28.836,29.5369,28.5225,28.5502,529606.0
2022-10-01,28.836,29.5369,28.5225,28.5502,529606.0
2022-10-02,28.836,29.5369,28.5225,28.5502,529606.0
2022-10-03,29.0112,29.2695,28.4856,29.1404,326022.0
2022-10-04,29.4539,30.8002,29.4354,30.708,399906.0
2022-10-05,30.0256,30.4498,29.9057,30.2101,289338.0
2022-10-06,30.0072,30.3115,29.855,30.2193,310243.0
2022-10-07,29.9519,30.1547,29.1404,29.251,479154.0
2022-10-08,29.9519,30.1547,29.1404,29.251,479154.0
2022-10-09,29.9519,30.1547,29.1404,29.251,479154.0
2022-10-10,29.5645,29.915,29.2418,29.5738,287240.0
2022-10-11,29.4262,30.1363,29.4262,29.8504,703308.0
2022-10-12,29.7859,30.126,29.3156,29.7029,277766.0
2022-10-13,29.2879,31.289,29.0481,31.2152,431548.0
2022-10-14,31.3074,32.0913,30.8648,31.0216,368189.0
2022-10-15,31.3074,32.0913,30.8648,31.0216,368189.0
2022-10-16,31.3074,32.0913,30.8648,31.0216,368189.0
2022-10-17,31.538,32.0728,31.395,32.0267,431742.0
2022-10-18,32.3771,32.6538,32.0083,32.3126,665733.0
2022-10-19,31.8515,32.4048,31.3443,31.9345,456918.0
2022-10-20,31.7132,32.1927,30.8464,31.1783,556636.0
2022-10-21,31.3535,31.538,30.3945,31.3535,640184.0
2022-10-22,31.3535,31.538,30.3945,31.3535,640184.0
2022-10-23,31.3535,31.538,30.3945,31.3535,640184.0
2022-10-24,31.4365,32.0452,31.2521,31.8146,498061.0
2022-10-25,31.7777,32.4878,31.7777,32.3495,375340.0
2022-10-26,32.4601,32.7829,32.1374,32.3864,347961.0
2022-10-27,32.7645,33.2163,32.5524,32.6999,294246.0
2022-10-28,32.9698,33.9379,32.8767,33.8913,454780.0
2022-10-29,32.9698,33.9379,32.8767,33.8913,454780.0
2022-10-30,32.9698,33.9379,32.8767,33.8913,454780.0
2022-10-31,33.5656,34.0217,33.2072,33.8913,409262.0
2022-11-01,34.0775,34.1241,33.6028,33.7517,310084.0
2022-11-02,33.5935,34.003,32.8116,32.8767,490524.0
2022-11-03,32.4579,32.7464,31.9645,32.6534,216687.0
2022-11-04,32.9605,33.9937,32.9047,33.9937,266690.0
2022-11-05,32.9605,33.9937,32.9047,33.9937,266690.0
2022-11-06,32.9605,33.9937,32.9047,33.9937,266690.0
2022-11-07,33.9565,34.394,33.8122,33.9844,254766.0
2022-11-08,34.0217,34.3102,33.3422,33.4911,303808.0
2022-11-09,33.3329,33.5749,32.8674,32.9698,333084.0
2022-11-10,34.0496,34.6546,33.6447,34.3661,561406.0
2022-11-11,34.3661,34.7663,34.1985,34.3381,346412.0
2022-11-12,34.3661,34.7663,34.1985,34.3381,346412.0
2022-11-13,34.3661,34.7663,34.1985,34.3381,346412.0
2022-11-14,34.1706,34.5522,34.0868,34.1706,285495.0
2022-11-15,34.4778,34.9059,34.1706,34.4312,323626.0
2022-11-16,34.2637,34.3475,33.4725,33.5656,266492.0
2022-11-17,33.2491,33.2491,32.5789,32.765,305537.0
2022-11-18,33.4166,33.8541,32.8674,33.5283,419011.0
2022-11-19,33.4166,33.8541,32.8674,33.5283,419011.0
2022-11-20,33.4166,33.8541,32.8674,33.5283,419011.0
2022-11-21,33.5563,34.0775,33.4073,33.6214,317982.0
2022-11-22,33.8541,34.1613,33.6214,34.0496,265466.0
2022-11-23,34.0217,34.1147,33.6121,33.789,200122.0
2022-11-24,34.0217,34.1147,33.6121,33.789,200122.0
2022-11-25,33.7238,34.4545,33.519,34.3661,93616.0
2022-11-26,33.7238,34.4545,33.519,34.3661,93616.0
2022-11-27,33.7238,34.4545,33.519,34.3661,93616.0
2022-11-28,34.0589,34.3661,33.2677,33.5469,255942.0
2022-11-29,33.4539,33.9193,33.4539,33.6586,206025.0
2022-11-30,33.5097,34.4685,32.7278,34.394,420199.0
2022-12-01,34.4778,34.6453,33.789,34.0124,253712.0
2022-12-02,33.6028,34.1334,33.3468,33.8727,241150.0
2022-12-03,33.6028,34.1334,33.3468,33.8727,241150.0
2022-12-04,33.6028,34.1334,33.3468,33.8727,241150.0
2022-12-05,33.7517,33.7517,32.0855,32.4672,335438.0
2022-12-06,32.3648,32.644,31.9552,32.3089,344943.0
2022-12-07,32.1972,32.6906,31.797,32.3183,271252.0
2022-12-08,32.4579,32.6534,32.025,32.1414,306957.0
2022-12-09,31.9459,32.2764,31.7225,31.9738,262129.0
2022-12-10,31.9459,32.2764,31.7225,31.9738,262129.0
2022-12-11,31.9459,32.2764,31.7225,31.9738,262129.0
2022-12-12,31.9459,32.1507,31.5736,31.8342,370940.0
2022-12-13,32.4393,32.8674,31.406,31.6574,851735.0
2022-12-14,31.6574,31.8249,30.0657,30.2611,643582.0
2022-12-15,29.9633,30.8941,29.8888,30.317,516051.0
2022-12-16,29.2093,29.9633,29.0138,29.2465,2815131.0
2022-12-17,29.2093,29.9633,29.0138,29.2465,2815131.0
2022-12-18,29.2093,29.9633,29.0138,29.2465,2815131.0
2022-12-19,29.3675,29.6794,29.1534,29.442,515834.0
2022-12-20,29.5351,29.7026,29.3768,29.5258,511774.0
2022-12-21,30.1587,30.1727,29.5537,30.0098,398996.0
2022-12-22,29.7864,30.2006,28.7997,29.2558,498528.0
2022-12-23,29.2931,29.7492,29.0604,29.2931,276204.0
2022-12-24,29.2931,29.7492,29.0604,29.2931,276204.0
2022-12-25,29.2931,29.7492,29.0604,29.2931,276204.0
2022-12-26,29.2931,29.7492,29.0604,29.2931,276204.0
2022-12-27,29.4699,29.6189,29.1534,29.2931,267984.0
2022-12-28,29.4234,29.428,28.8416,28.8742,340905.0
2022-12-29,29.0976,29.7119,28.9952,29.6282,382390.0
2022-12-30,29.4513,29.5816,29.1907,29.3768,435779.0
2022-12-31,29.4513,29.5816,29.1907,29.3768,435779.0
2023-01-01,29.4513,29.5816,29.1907,29.3768,435779.0
2023-01-02,29.4513,29.5816,29.1907,29.3768,435779.0
2023-01-03,29.6375,29.9586,28.7439,29.0138,488226.0
2023-01-04,29.1628,29.4792,28.8742,29.0324,392061.0
2023-01-05,28.9207,29.0417,28.2226,28.3902,331140.0
2023-01-06,28.567,29.321,28.3902,29.2,286933.0
2023-01-07,28.567,29.321,28.3902,29.2,286933.0
2023-01-08,28.567,29.321,28.3902,29.2,286933.0
2023-01-09,29.3117,30.3821,28.9766,29.2,245415.0
2023-01-10,29.4327,29.4327,28.8556,29.1255,429487.0
2023-01-11,29.1348,29.3303,28.8742,29.2279,511924.0
2023-01-12,29.6654,29.833,29.2651,29.5723,333865.0
2023-01-13,29.2279,29.6933,28.8556,29.6002,290637.0
2023-01-14,29.2279,29.6933,28.8556,29.6002,290637.0
2023-01-15,29.2279,29.6933,28.8556,29.6002,290637.0
2023-01-16,29.2279,29.6933,28.8556,29.6002,290637.0
2023-01-17,29.684,29.7306,29.1255,29.2465,260739.0
2023-01-18,29.079,29.1534,28.1947,28.2599,338024.0
2023-01-19,28.1016,28.2505,27.5431,27.8596,320591.0
2023-01-20,28.3157,28.4274,27.8596,28.4274,598124.0
2023-01-21,28.3157,28.4274,27.8596,28.4274,598124.0
2023-01-22,28.3157,28.4274,27.8596,28.4274,598124.0
2023-01-23,28.595,28.9021,28.3576,28.5484,255706.0
2023-01-24,28.7718,28.7718,28.0458,28.1854,321828.0
2023-01-25,28.1388,28.446,27.5245,28.1854,605037.0
2023-01-26,29.4606,29.4606,27.2313,28.2133,707630.0
2023-01-27,27.9992,29.1162,27.8596,28.8742,330386.0
2023-01-28,27.9992,29.1162,27.8596,28.8742,330386.0
2023-01-29,27.9992,29.1162,27.8596,28.8742,330386.0
2023-01-30,28.5856,29.2651,28.5856,28.7811,322322.0
2023-01-31,28.8928,30.1494,28.7811,30.1029,519685.0
2023-02-01,29.9167,31.4526,29.5584,31.3595,645879.0
2023-02-02,31.7731,32.7413,31.3313,32.7037,461012.0
2023-02-03,32.1585,33.5216,32.1585,33.1738,521984.0
2023-02-04,32.1585,33.5216,32.1585,33.1738,521984.0
2023-02-05,32.1585,33.5216,32.1585,33.1738,521984.0
2023-02-06,32.8542,33.0422,32.1491,32.4969,387320.0
2023-02-07,32.3183,33.1832,31.8671,32.92,459496.0
2023-02-08,33.1832,33.1832,32.3371,32.3841,352412.0
2023-02-09,32.4687,32.7037,31.7919,31.8295,275690.0
2023-02-10,32.0833,32.0833,31.2796,31.3877,471455.0
2023-02-11,32.0833,32.0833,31.2796,31.3877,471455.0
2023-02-12,32.0833,32.0833,31.2796,31.3877,471455.0
2023-02-13,31.3689,31.8765,31.2702,31.8577,404620.0
2023-02-14,31.6791,32.0034,31.4253,31.7167,310582.0
2023-02-15,31.3971,32.3653,31.2843,32.2337,227564.0
2023-02-16,31.9235,32.0128,31.5287,31.5569,285866.0
2023-02-17,31.6979,31.7496,31.3501,31.6791,527027.0
2023-02-18,31.6979,31.7496,31.3501,31.6791,527027.0
2023-02-19,31.6979,31.7496,31.3501,31.6791,527027.0
2023-02-20,31.6979,31.7496,31.3501,31.6791,527027.0
2023-02-21,31.3219,31.7872,30.5887,30.6357,318594.0
2023-02-22,30.6263,31.1245,30.0717,30.2785,526309.0
2023-02-23,30.3443,30.8707,30.0905,30.7861,477554.0
2023-02-24,30.5981,30.9835,30.255,30.9741,363561.0
2023-02-25,30.5981,30.9835,30.255,30.9741,363561.0
2023-02-26,30.5981,30.9835,30.255,30.9741,363561.0
2023-02-27,31.2091,31.3595,30.5417,30.6169,334251.0
2023-02-28,30.7485,31.0634,30.4571,30.4759,338568.0
2023-03-01,30.1939,30.3631,29.8648,30.2691,258134.0
2023-03-02,30.0905,30.2127,29.3972,29.7426,431872.0
2023-03-03,29.9494,30.3443,29.5358,30.3067,337120.0
2023-03-04,29.9494,30.3443,29.5358,30.3067,337120.0
2023-03-05,29.9494,30.3443,29.5358,30.3067,337120.0
2023-03-06,30.2597,30.3725,29.282,29.4794,451053.0
2023-03-07,29.3196,29.5969,28.5018,28.5864,277222.0
2023-03-08,28.6992,28.7461,28.3138,28.7086,377646.0
2023-03-09,28.3702,28.3702,26.4995,26.5559,649453.0
2023-03-10,25.7663,26.4901,24.7746,26.0389,1451298.0
2023-03-11,25.7663,26.4901,24.7746,26.0389,1451298.0
2023-03-12,25.7663,26.4901,24.7746,26.0389,1451298.0
2023-03-13,24.4409,26.3491,23.2883,23.8768,1501184.0
2023-03-14,26.4431,26.8191,23.6324,23.7922,1714328.0
2023-03-15,22.683,23.4162,22.401,23.4162,2021315.0
2023-03-16,23.0778,24.69,22.2788,24.2905,1354798.0
2023-03-17,23.9614,24.0366,22.965,23.3034,2130396.0
2023-03-18,23.9614,24.0366,22.965,23.3034,2130396.0
2023-03-19,23.9614,24.0366,22.965,23.3034,2130396.0
2023-03-20,23.9426,24.4127,23.4444,23.5572,793935.0
2023-03-21,24.7229,25.2258,24.4221,24.6195,667120.0
2023-03-22,24.5631,24.9391,23.1906,23.2752,664426.0
2023-03-23,23.5666,23.9896,21.9122,22.166,836094.0
2023-03-24,21.8182,23.294,21.8088,23.2282,973984.0
2023-03-25,21.8182,23.294,21.8088,23.2282,973984.0
2023-03-26,21.8182,23.294,21.8088,23.2282,973984.0
2023-03-27,23.999,23.999,23.0684,23.106,457102.0
2023-03-28,23.012,23.3692,22.6078,23.0402,894421.0
2023-03-29,23.4068,23.4256,22.7206,23.0402,528821.0
2023-03-30,23.341,23.4726,22.2882,22.3822,574910.0
2023-03-31,22.6736,22.8428,22.4198,22.5796,790128.0
2023-04-01,22.6736,22.8428,22.4198,22.5796,790128.0
2023-04-02,22.6736,22.8428,22.4198,22.5796,790128.0
2023-04-03,22.6642,22.965,22.0729,22.2788,543270.0
2023-04-04,22.4668,22.4668,21.1601,21.5644,703805.0
2023-04-05,21.2165,21.6584,20.9909,21.508,538322.0
2023-04-06,21.5268,21.9592,21.4139,21.743,697396.0
2023-04-07,21.5268,21.9592,21.4139,21.743,697396.0
2023-04-08,21.5268,21.9592,21.4139,21.743,697396.0
2023-04-09,21.5268,21.9592,21.4139,21.743,697396.0
2023-04-10,21.555,22.2882,21.4328,22.0908,732339.0
2023-04-11,22.2412,22.2694,21.6866,21.79,549929.0
2023-04-12,22.0062,22.0391,20.9721,21.1883,423023.0
2023-04-13,21.0849,21.5832,20.7371,21.4233,419157.0
2023-04-14,21.8088,21.8464,20.8875,21.1319,445256.0
2023-04-15,21.8088,21.8464,20.8875,21.1319,445256.0
2023-04-16,21.8088,21.8464,20.8875,21.1319,445256.0
2023-04-17,21.0661,21.8464,20.7277,21.837,484913.0
2023-04-18,21.8276,21.8464,20.7465,20.9627,456199.0
2023-04-19,21.0285,21.931,20.8781,21.7336,340918.0
2023-04-20,21.3387,21.5832,20.9721,21.3105,513818.0
2023-04-21,21.4139,21.4422,20.7653,21.0003,375688.0
2023-04-22,21.4139,21.4422,20.7653,21.0003,375688.0
2023-04-23,21.4139,21.4422,20.7653,21.0003,375688.0
2023-04-24,20.9627,21.1272,20.5397,20.6243,526141.0
2023-04-25,20.3423,20.6337,19.2989,19.5057,1075295.0
2023-04-26,19.6185,19.8699,19.4023,19.7501,666467.0
2023-04-27,20.2107,21.1131,19.8723,20.9345,805165.0
2023-04-28,20.7559,21.3951,20.7559,20.9063,670696.0
2023-04-29,20.7559,21.3951,20.7559,20.9063,670696.0
2023-04-30,20.7559,21.3951,20.7559,20.9063,670696.0
2023-05-01,20.8311,21.0144,20.1449,20.3517,665424.0
2023-05-02,20.2013,20.2013,18.1614,18.246,1575214.0
2023-05-03,18.3776,18.7584,17.776,17.9264,1424919.0
2023-05-04,17.3013,17.6631,16.601,17.2778,1377986.0
2023-05-05,17.8234,18.3786,17.7564,18.302,1111607.0
2023-05-06,17.8234,18.3786,17.7564,18.302,1111607.0
2023-05-07,17.8234,18.3786,17.7564,18.302,1111607.0
2023-05-08,18.6945,19.0295,17.4118,17.5171,805209.0
2023-05-09,17.3448,17.565,16.78,17.3448,831312.0
2023-05-10,17.7181,18.034,16.9811,17.3448,705503.0
2023-05-11,17.0768,17.6894,16.9428,17.2874,950078.0
2023-05-12,17.4214,17.4597,16.8375,17.1246,670051.0
2023-05-13,17.4214,17.4597,16.8375,17.1246,670051.0
2023-05-14,17.4214,17.4597,16.8375,17.1246,670051.0
2023-05-15,17.2012,17.9957,17.1534,17.9,653719.0
2023-05-16,17.833,18.0914,17.431,17.431,570970.0
2023-05-17,17.7468,19.1444,17.7468,18.8668,1407820.0
2023-05-18,18.8189,19.1348,18.5605,19.0008,550176.0
2023-05-19,19.1444,19.3071,18.168,18.3977,927616.0
2023-05-20,19.1444,19.3071,18.168,18.3977,927616.0
2023-05-21,19.1444,19.3071,18.168,18.3977,927616.0
2023-05-22,18.6562,19.1827,18.2063,19.0391,578313.0
2023-05-23,19.0678,19.9963,18.953,19.3071,528014.0
2023-05-24,19.1157,19.288,18.7806,18.9242,379588.0
2023-05-25,18.8955,19.0295,18.4073,18.6945,378707.0
2023-05-26,18.6275,18.9242,18.2733,18.9051,374921.0
2023-05-27,18.6275,18.9242,18.2733,18.9051,374921.0
2023-05-28,18.6275,18.9242,18.2733,18.9051,374921.0
2023-05-29,18.6275,18.9242,18.2733,18.9051,374921.0
2023-05-30,18.9625,19.0295,18.3116,18.6658,412398.0
2023-05-31,18.4935,18.5988,17.6607,18.0244,593305.0
2023-06-01,18.1872,18.7902,17.8904,18.4169,420345.0
2023-06-02,18.8572,20.0537,18.6179,20.0154,678023.0
2023-06-03,18.8572,20.0537,18.6179,20.0154,678023.0
2023-06-04,18.8572,20.0537,18.6179,20.0154,678023.0
2023-06-05,19.8719,19.8719,19.0582,19.2305,632017.0
2023-06-06,19.1444,20.8387,19.1157,20.2643,657794.0
2023-06-07,20.6376,21.5374,20.3409,21.2694,909359.0
2023-06-08,21.1067,21.1067,20.3026,20.7429,546947.0
2023-06-09,20.7238,20.7381,20.2548,20.6472,467850.0
2023-06-10,20.7238,20.7381,20.2548,20.6472,467850.0
2023-06-11,20.7238,20.7381,20.2548,20.6472,467850.0
2023-06-12,20.6855,21.1258,20.0346,20.5323,674946.0
2023-06-13,20.6951,21.4321,20.4366,21.145,584160.0
2023-06-14,21.1833,21.4975,20.4366,20.5419,695371.0
2023-06-15,20.3313,21.1641,20.3313,21.0875,446875.0
2023-06-16,21.1162,21.1545,20.4175,20.7429,1468293.0
2023-06-17,21.1162,21.1545,20.4175,20.7429,1468293.0
2023-06-18,21.1162,21.1545,20.4175,20.7429,1468293.0
2023-06-19,21.1162,21.1545,20.4175,20.7429,1468293.0
2023-06-20,20.5706,20.7238,20.2978,20.5132,558578.0
2023-06-21,20.3505,20.3505,19.9676,19.9676,306343.0
2023-06-22,19.8623,19.8623,19.1827,19.4985,552408.0
2023-06-23,19.1348,19.5943,18.9051,19.1444,616815.0
2023-06-24,19.1348,19.5943,18.9051,19.1444,616815.0
2023-06-25,19.1348,19.5943,18.9051,19.1444,616815.0
2023-06-26,19.2018,19.8431,19.2018,19.5847,559964.0
2023-06-27,19.6517,20.3122,19.4603,20.0346,450336.0
2023-06-28,19.9293,19.9676,19.5895,19.891,291216.0
2023-06-29,20.0729,20.5276,19.958,20.092,519056.0
2023-06-30,20.36,20.3792,19.7857,19.7953,450314.0
2023-07-01,20.36,20.3792,19.7857,19.7953,450314.0
2023-07-02,20.36,20.3792,19.7857,19.7953,450314.0
2023-07-03,19.7953,20.518,19.7857,20.2452,234394.0
2023-07-04,19.7953,20.518,19.7857,20.2452,234394.0
2023-07-05,20.0729,20.2548,19.6517,20.0154,468810.0
2023-07-06,19.757,19.757,19.1827,19.6038,324317.0
2023-07-07,19.6326,20.4366,19.5464,20.1782,302315.0
2023-07-08,19.6326,20.4366,19.5464,20.1782,302315.0
2023-07-09,19.6326,20.4366,19.5464,20.1782,302315.0
2023-07-10,20.1303,20.6951,20.0394,20.3026,371696.0
2023-07-11,20.3409,20.4845,20.0729,20.2165,484937.0
2023-07-12,20.8291,21.0971,20.5036,20.6664,348051.0
2023-07-13,20.8004,21.322,20.6664,21.1545,293325.0
2023-07-14,21.2503,21.2503,20.5515,20.7908,399842.0
2023-07-15,21.2503,21.2503,20.5515,20.7908,399842.0
2023-07-16,21.2503,21.2503,20.5515,20.7908,399842.0
2023-07-17,20.7046,21.614,20.7046,21.413,443878.0
2023-07-18,21.4226,22.3702,21.3412,22.083,424415.0
2023-07-19,22.2075,23.1456,22.0208,23.0498,660143.0
2023-07-20,22.9924,22.9972,22.2266,22.7339,663197.0
2023-07-21,22.9158,23.002,22.3549,22.5712,711999.0
2023-07-22,22.9158,23.002,22.3549,22.5712,711999.0
2023-07-23,22.9158,23.002,22.3549,22.5712,711999.0
2023-07-24,22.5138,23.4566,22.5138,23.2891,499031.0
2023-07-25,23.2317,23.4614,22.8106,22.9158,480834.0
2023-07-26,23.337,24.2368,23.2221,24.1123,667373.0
2023-07-27,23.9879,24.6484,23.7295,24.0549,614566.0
2023-07-28,24.4378,24.5527,23.9879,24.2081,544731.0
2023-07-29,24.4378,24.5527,23.9879,24.2081,544731.0
2023-07-30,24.4378,24.5527,23.9879,24.2081,544731.0
2023-07-31,24.4091,24.792,24.1698,24.4474,626363.0
2023-08-01,24.2081,24.2751,23.7151,24.2272,388931.0
2023-08-02,23.7007,24.165,23.5284,24.007,344220.0
2023-08-03,23.9209,24.4426,23.5763,24.3134,335422.0
2023-08-04,24.2358,24.6819,24.0612,24.4491,311922.0
2023-08-05,24.2358,24.6819,24.0612,24.4491,311922.0
2023-08-06,24.2358,24.6819,24.0612,24.4491,311922.0
2023-08-07,24.4588,25.0698,24.2552,25.0019,387457.0
2023-08-08,24.3715,24.7692,23.7072,24.6916,403690.0
2023-08-09,24.5267,24.6722,24.1,24.3231,437064.0
