,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity
2021-05-10,128.9429,129.4858,127.1604,127.3051,1082891.0
2021-05-11,126.2555,126.2555,122.9437,124.3462,1391728.0
2021-05-12,123.3871,123.9571,118.7904,119.3333,2106503.0
2021-05-13,119.5505,122.2198,118.8628,121.2335,1008073.0
2021-05-14,122.8713,126.8165,122.808,126.2464,1149036.0
2021-05-15,122.8713,126.8165,122.808,126.2464,1149036.0
2021-05-16,122.8713,126.8165,122.808,126.2464,1149036.0
2021-05-17,125.6583,126.1469,124.4186,125.794,776588.0
2021-05-18,125.7035,128.3367,124.8077,126.355,1157649.0
2021-05-19,123.9752,126.8165,122.5094,126.6446,1156001.0
2021-05-20,126.6989,128.21,126.3641,127.6942,1765435.0
2021-05-21,128.4543,129.3592,126.7577,127.3685,2639336.0
2021-05-22,128.4543,129.3592,126.7577,127.3685,2639336.0
2021-05-23,128.4543,129.3592,126.7577,127.3685,2639336.0
2021-05-24,128.4272,129.0244,127.4137,127.9114,1011213.0
2021-05-25,128.4905,128.9882,126.8617,127.0699,1515179.0
2021-05-26,127.4228,129.142,127.4228,128.1286,1000022.0
2021-05-27,129.5944,129.5944,127.5585,128.3638,1063339.0
2021-05-28,128.5719,129.6759,127.2011,129.6035,1043731.0
2021-05-29,128.5719,129.6759,127.2011,129.6035,1043731.0
2021-05-30,128.5719,129.6759,127.2011,129.6035,1043731.0
2021-05-31,128.5719,129.6759,127.2011,129.6035,1043731.0
2021-06-01,130.3455,130.436,124.2195,124.2648,1746833.0
2021-06-02,123.9933,124.4313,122.6179,123.5771,1712872.0
2021-06-03,123.0704,123.2061,120.772,121.6588,1472263.0
2021-06-04,122.2108,122.6127,120.2562,121.3873,1778346.0
2021-06-05,122.2108,122.6127,120.2562,121.3873,1778346.0
2021-06-06,122.2108,122.6127,120.2562,121.3873,1778346.0
2021-06-07,121.9121,124.6901,121.9121,124.2286,1107063.0
2021-06-08,124.7172,128.495,124.7172,127.3685,1149074.0
2021-06-09,127.8933,128.4724,125.233,125.4773,1094197.0
2021-06-10,125.5226,126.3822,122.7537,123.8757,938660.0
2021-06-11,124.5362,126.1288,124.5362,125.8754,675034.0
2021-06-12,124.5362,126.1288,124.5362,125.8754,675034.0
2021-06-13,124.5362,126.1288,124.5362,125.8754,675034.0
2021-06-14,125.8212,127.2689,123.9843,124.4186,805008.0
2021-06-15,124.9163,125.4592,123.369,123.7038,768878.0
2021-06-16,123.6133,124.0838,121.0978,123.4776,1538667.0
2021-06-17,124.1381,124.2829,118.0031,119.3604,1785020.0
2021-06-18,117.6321,119.2699,116.3563,117.7226,2127703.0
2021-06-19,117.6321,119.2699,116.3563,117.7226,2127703.0
2021-06-20,117.6321,119.2699,116.3563,117.7226,2127703.0
2021-06-21,118.5461,121.2406,118.2565,120.7358,1081091.0
2021-06-22,122.0298,123.1971,120.9892,122.6994,2276816.0
2021-06-23,122.4732,123.5771,121.7493,122.5636,1888218.0
2021-06-24,124.9344,127.8842,123.559,126.545,2380864.0
2021-06-25,128.1467,132.3452,127.1875,130.3998,4792453.0
2021-06-26,128.1467,132.3452,127.1875,130.3998,4792453.0
2021-06-27,128.1467,132.3452,127.1875,130.3998,4792453.0
2021-06-28,130.9789,131.2051,126.156,128.3276,2004443.0
2021-06-29,129.142,130.9698,128.1195,130.1102,2682202.0
2021-06-30,129.4044,132.1642,129.4044,132.1009,2642236.0
2021-07-01,132.3362,134.345,131.6756,134.0735,1898116.0
2021-07-02,133.0148,134.4807,133.0148,134.0373,1078878.0
2021-07-03,133.0148,134.4807,133.0148,134.0373,1078878.0
2021-07-04,133.0148,134.4807,133.0148,134.0373,1078878.0
2021-07-05,133.0148,134.4807,133.0148,134.0373,1078878.0
2021-07-06,134.5078,135.1684,131.6575,134.716,3131702.0
2021-07-07,133.8473,135.9104,133.8473,134.6345,2676009.0
2021-07-08,132.7019,134.0693,130.04,131.2251,2076639.0
2021-07-09,132.629,135.5917,132.4184,135.4458,1132539.0
2021-07-10,132.629,135.5917,132.4184,135.4458,1132539.0
2021-07-11,132.629,135.5917,132.4184,135.4458,1132539.0
2021-07-12,134.9262,136.8725,134.6345,136.6947,1419034.0
2021-07-13,135.8287,136.3119,134.1149,134.3702,1115923.0
2021-07-14,135.2635,136.8041,134.1058,134.3337,1096786.0
2021-07-15,133.495,134.0055,129.9124,132.0091,1581281.0
2021-07-16,132.8569,133.103,128.9644,129.2105,898802.0
2021-07-17,132.8569,133.103,128.9644,129.2105,898802.0
2021-07-18,132.8569,133.103,128.9644,129.2105,898802.0
2021-07-19,125.3726,126.6215,121.6442,122.9022,2554893.0
2021-07-20,123.513,129.9762,123.513,129.329,1632601.0
2021-07-21,130.8605,133.2136,130.8605,132.1823,1339631.0
2021-07-22,131.2889,132.082,129.6389,131.453,1475342.0
2021-07-23,133.5041,133.8141,130.9972,131.7447,1562412.0
2021-07-24,133.5041,133.8141,130.9972,131.7447,1562412.0
2021-07-25,133.5041,133.8141,130.9972,131.7447,1562412.0
2021-07-26,131.8177,134.3884,130.7511,134.3246,1454453.0
2021-07-27,133.4859,136.3392,133.0392,136.2936,1974590.0
2021-07-28,136.0019,136.7403,134.124,135.0994,2694508.0
2021-07-29,135.7923,137.3876,135.5279,136.95,1592229.0
2021-07-30,135.6829,137.0503,132.3737,132.9845,1778639.0
2021-07-31,135.6829,137.0503,132.3737,132.9845,1778639.0
2021-08-01,135.6829,137.0503,132.3737,132.9845,1778639.0
2021-08-02,134.0511,136.5808,133.5497,134.6528,1538872.0
2021-08-03,134.5889,134.9946,131.0086,133.8505,2731792.0
2021-08-04,132.7657,135.2088,132.547,133.4586,1053714.0
2021-08-05,134.1331,135.4732,131.5442,131.6992,1802696.0
2021-08-06,132.7931,134.0055,130.7557,131.9088,1927909.0
2021-08-07,132.7931,134.0055,130.7557,131.9088,1927909.0
2021-08-08,132.7931,134.0055,130.7557,131.9088,1927909.0
2021-08-09,128.8367,129.3108,124.9442,126.0108,3419118.0
2021-08-10,126.2569,128.2351,125.4456,127.8249,1439718.0
2021-08-11,127.5058,128.8914,126.5591,128.6179,981598.0
2021-08-12,128.6544,129.5022,127.4511,129.411,1005390.0
2021-08-13,129.9033,130.7146,129.0601,129.4384,976887.0
2021-08-14,129.9033,130.7146,129.0601,129.4384,976887.0
2021-08-15,129.9033,130.7146,129.0601,129.4384,976887.0
2021-08-16,128.4356,128.5815,126.3116,127.8249,1445511.0
2021-08-17,126.6489,127.5331,123.4309,125.0445,1757446.0
2021-08-18,123.9779,126.4119,122.6196,124.8986,1207314.0
2021-08-19,123.8047,125.3726,121.3798,124.6707,1985324.0
2021-08-20,124.5522,127.3052,123.7773,126.9953,1314673.0
2021-08-21,124.5522,127.3052,123.7773,126.9953,1314673.0
2021-08-22,124.5522,127.3052,123.7773,126.9953,1314673.0
2021-08-23,128.1895,130.0492,127.5605,129.6936,1463979.0
2021-08-24,130.2679,133.6318,130.2679,132.9754,1810104.0
2021-08-25,132.9116,137.4605,132.7202,136.8862,2079759.0
2021-08-26,136.4304,137.3511,134.6987,135.3456,1409221.0
2021-08-27,135.6191,140.2865,135.4276,139.5481,1424707.0
2021-08-28,135.6191,140.2865,135.4276,139.5481,1424707.0
2021-08-29,135.6191,140.2865,135.4276,139.5481,1424707.0
2021-08-30,139.4113,139.4113,135.6054,136.6036,1226985.0
2021-08-31,136.6036,138.0485,134.8715,137.3329,2599141.0
2021-09-01,137.8981,138.0074,135.6373,137.8069,830866.0
2021-09-02,138.4815,139.2655,136.64,137.2508,736579.0
2021-09-03,136.7312,137.4687,134.5616,134.9627,1103538.0
2021-09-04,136.7312,137.4687,134.5616,134.9627,1103538.0
2021-09-05,136.7312,137.4687,134.5616,134.9627,1103538.0
2021-09-06,136.7312,137.4687,134.5616,134.9627,1103538.0
2021-09-07,134.7895,135.3273,133.7412,134.5069,1060809.0
2021-09-08,134.3155,135.3365,133.1014,134.2516,1648648.0
2021-09-09,133.6226,136.7221,133.5133,135.0812,760404.0
2021-09-10,136.4213,136.9044,134.8168,135.5188,855957.0
2021-09-11,136.4213,136.9044,134.8168,135.5188,855957.0
2021-09-12,136.4213,136.9044,134.8168,135.5188,855957.0
2021-09-13,136.3119,136.6856,134.5662,136.3848,646803.0
2021-09-14,137.6884,137.6884,134.4613,135.4823,1055232.0
2021-09-15,134.3702,135.9016,133.2215,135.8378,1248752.0
2021-09-16,136.0566,137.6884,135.4458,137.0138,825393.0
2021-09-17,136.1842,137.0138,134.7348,136.2207,1617519.0
2021-09-18,136.1842,137.0138,134.7348,136.2207,1617519.0
2021-09-19,136.1842,137.0138,134.7348,136.2207,1617519.0
2021-09-20,133.1395,135.7284,132.6746,135.5461,1588564.0
2021-09-21,136.2936,136.8862,132.9025,133.5588,1510606.0
2021-09-22,134.7348,138.0986,134.3337,137.032,1646972.0
2021-09-23,145.437,149.7553,143.0213,145.4005,3742266.0
2021-09-24,145.8928,146.7132,143.3494,144.6713,1313522.0
2021-09-25,145.8928,146.7132,143.3494,144.6713,1313522.0
2021-09-26,145.8928,146.7132,143.3494,144.6713,1313522.0
2021-09-27,144.5528,146.4124,143.5409,145.6831,1321441.0
2021-09-28,145.1179,146.1481,141.6083,142.0914,1369864.0
2021-09-29,143.2127,143.3403,139.9036,140.095,834305.0
2021-09-30,140.7514,140.7514,138.0166,138.0804,1037460.0
2021-10-01,139.1196,143.4588,138.9236,142.1735,1129761.0
2021-10-02,139.1196,143.4588,138.9236,142.1735,1129761.0
2021-10-03,139.1196,143.4588,138.9236,142.1735,1129761.0
2021-10-04,141.7815,144.0377,140.7058,141.7724,1323991.0
2021-10-05,142.2646,144.3887,140.797,142.9119,901207.0
2021-10-06,141.2436,143.5956,140.7058,143.4315,1181864.0
2021-10-07,144.4137,144.9095,142.798,143.0275,992918.0
2021-10-08,142.8256,144.0924,141.7698,141.9075,1032248.0
2021-10-09,142.8256,144.0924,141.7698,141.9075,1032248.0
2021-10-10,142.8256,144.0924,141.7698,141.9075,1032248.0
2021-10-11,142.4767,143.3213,140.4112,140.4571,693770.0
2021-10-12,140.7325,141.8341,139.08,139.7135,898588.0
2021-10-13,140.2643,140.2643,136.4293,137.3083,1392092.0
2021-10-14,138.3364,139.0066,137.6755,138.2355,1227894.0
2021-10-15,139.3187,140.6866,136.8768,136.9227,1218979.0
2021-10-16,139.3187,140.6866,136.8768,136.9227,1218979.0
2021-10-17,139.3187,140.6866,136.8768,136.9227,1218979.0
2021-10-18,136.326,136.8309,135.1693,136.6014,1090286.0
2021-10-19,137.0696,137.1522,133.4709,134.4899,1173322.0
2021-10-20,130.4965,134.0401,130.4965,131.4513,1839249.0
2021-10-21,131.4329,133.884,131.4329,133.6821,1107135.0
2021-10-22,133.2965,134.0768,131.6808,133.4801,712812.0
2021-10-23,133.2965,134.0768,131.6808,133.4801,712812.0
2021-10-24,133.2965,134.0768,131.6808,133.4801,712812.0
2021-10-25,134.0585,134.1778,131.516,131.7175,1440165.0
2021-10-26,132.9936,134.1393,132.3693,133.7922,951610.0
2021-10-27,133.6362,133.8932,131.7359,131.7634,1150982.0
2021-10-28,132.2224,133.1037,131.0106,133.067,986629.0
2021-10-29,132.2959,134.6919,131.5385,132.3234,1177113.0
2021-10-30,132.2959,134.6919,131.5385,132.3234,1177113.0
2021-10-31,132.2959,134.6919,131.5385,132.3234,1177113.0
2021-11-01,132.6264,136.2525,132.4611,135.8853,975469.0
2021-11-02,135.7476,135.8578,131.1392,131.8736,906587.0
2021-11-03,131.5431,134.8939,130.4975,133.269,1159318.0
2021-11-04,133.4893,136.2984,132.4703,134.1044,1272634.0
2021-11-05,139.4197,142.5961,138.5935,141.8157,1648459.0
2021-11-06,139.4197,142.5961,138.5935,141.8157,1648459.0
2021-11-07,139.4197,142.5961,138.5935,141.8157,1648459.0
2021-11-08,140.9161,141.8066,139.8787,140.8059,1029152.0
2021-11-09,141.0262,142.8715,140.4846,142.8531,949228.0
2021-11-10,141.5679,142.5575,138.5659,139.2545,739125.0
2021-11-11,138.8322,139.8695,137.2991,138.7128,1021394.0
2021-11-12,138.2905,138.9515,137.042,137.9325,779348.0
2021-11-13,138.2905,138.9515,137.042,137.9325,779348.0
2021-11-14,138.2905,138.9515,137.042,137.9325,779348.0
2021-11-15,138.722,138.9699,134.8755,135.5732,1069829.0
2021-11-16,135.6191,135.8853,134.5221,134.6001,1070529.0
2021-11-17,134.1282,135.8119,133.6178,134.9489,750738.0
2021-11-18,135.3712,135.6283,132.6264,133.9575,1065766.0
2021-11-19,133.0211,133.0211,129.5813,131.4237,1256367.0
2021-11-20,133.0211,133.0211,129.5813,131.4237,1256367.0
2021-11-21,133.0211,133.0211,129.5813,131.4237,1256367.0
2021-11-22,131.8644,135.6191,131.5155,134.848,1077958.0
2021-11-23,136.2342,138.2355,134.8158,136.2342,1026027.0
2021-11-24,134.9857,136.8449,134.5726,136.2158,613940.0
2021-11-25,134.9857,136.8449,134.5726,136.2158,613940.0
2021-11-26,128.9543,129.5602,125.9064,129.0277,1333253.0
2021-11-27,128.9543,129.5602,125.9064,129.0277,1333253.0
2021-11-28,128.9543,129.5602,125.9064,129.0277,1333253.0
2021-11-29,131.5523,132.0847,128.9038,130.1293,1361899.0
2021-11-30,128.5595,129.3307,125.2822,126.6409,2213464.0
2021-12-01,130.0192,133.9345,125.1904,125.4566,1852792.0
2021-12-02,126.5399,132.5162,125.7871,131.3228,1351909.0
2021-12-03,131.8644,132.3693,129.6152,130.6802,1452372.0
2021-12-04,131.8644,132.3693,129.6152,130.6802,1452372.0
2021-12-05,131.8644,132.3693,129.6152,130.6802,1452372.0
2021-12-06,132.6906,136.6565,130.4644,134.6185,1119147.0
2021-12-07,136.6656,139.2447,135.5502,135.9771,865552.0
2021-12-08,136.1516,139.1128,136.1516,138.2905,797107.0
2021-12-09,137.804,139.5023,137.1797,137.244,784062.0
2021-12-10,138.2814,139.9797,136.6197,139.3646,927713.0
2021-12-11,138.2814,139.9797,136.6197,139.3646,927713.0
2021-12-12,138.2814,139.9797,136.6197,139.3646,927713.0
2021-12-13,138.6486,139.539,134.5083,135.6742,1244508.0
2021-12-14,134.848,137.2348,134.848,136.9043,1417308.0
2021-12-15,136.6014,137.3909,133.3057,136.8125,1041653.0
2021-12-16,137.7948,138.7312,133.6591,135.0683,1624193.0
2021-12-17,128.174,131.1942,124.1347,128.3667,4115266.0
2021-12-18,128.174,131.1942,124.1347,128.3667,4115266.0
2021-12-19,128.174,131.1942,124.1347,128.3667,4115266.0
2021-12-20,124.2081,127.3294,123.1891,126.7418,1583407.0
2021-12-21,128.532,132.8008,128.3192,131.1942,1517074.0
2021-12-22,133.8381,134.2788,131.4926,133.2322,1012927.0
2021-12-23,134.7562,136.8401,133.6913,136.6381,1015577.0
2021-12-24,134.7562,136.8401,133.6913,136.6381,1015577.0
2021-12-25,134.7562,136.8401,133.6913,136.6381,1015577.0
2021-12-26,134.7562,136.8401,133.6913,136.6381,1015577.0
2021-12-27,135.9404,137.9325,134.7103,137.9141,654527.0
2021-12-28,137.2807,139.2912,136.941,137.1247,686891.0
2021-12-29,138.1253,139.1718,136.7115,136.8033,748661.0
2021-12-30,136.6656,138.2538,136.6656,137.0879,595921.0
2021-12-31,137.1338,138.9332,137.1338,138.2905,572665.0
2022-01-01,137.1338,138.9332,137.1338,138.2905,572665.0
2022-01-02,137.1338,138.9332,137.1338,138.2905,572665.0
2022-01-03,137.8866,139.0617,134.0676,136.583,1106943.0
2022-01-04,138.3181,139.4289,137.1797,139.1718,1288037.0
2022-01-05,139.6859,142.5226,137.1522,137.6387,1410875.0
2022-01-06,138.3456,139.0525,135.1417,135.3345,1292068.0
2022-01-07,135.4086,136.4815,134.4466,134.7241,1020729.0
2022-01-08,135.4086,136.4815,134.4466,134.7241,1020729.0
2022-01-09,135.4086,136.4815,134.4466,134.7241,1020729.0
2022-01-10,134.1137,135.9728,130.9783,135.945,1335102.0
2022-01-11,135.9543,136.1207,133.5818,134.2062,1035605.0
2022-01-12,134.1137,134.5555,131.6626,132.7725,1118064.0
2022-01-13,133.2627,135.4825,132.9853,133.8177,673860.0
2022-01-14,133.198,133.3737,130.6175,132.2638,923516.0
2022-01-15,133.198,133.3737,130.6175,132.2638,923516.0
2022-01-16,133.198,133.3737,130.6175,132.2638,923516.0
2022-01-17,133.198,133.3737,130.6175,132.2638,923516.0
2022-01-18,130.562,131.4314,128.6566,128.9064,1398250.0
2022-01-19,129.563,130.7562,128.1202,128.1572,981231.0
2022-01-20,128.3976,130.4787,125.7061,125.8171,931372.0
2022-01-21,125.8819,127.1601,124.2355,124.661,1326652.0
2022-01-22,125.8819,127.1601,124.2355,124.661,1326652.0
2022-01-23,125.8819,127.1601,124.2355,124.661,1326652.0
2022-01-24,121.5902,126.5561,120.1381,126.3351,1435119.0
2022-01-25,124.587,128.8231,121.9047,127.1767,1348214.0
2022-01-26,129.0821,130.2567,125.4656,126.668,1314483.0
2022-01-27,127.9074,129.1746,124.5037,125.1974,789926.0
2022-01-28,125.5026,128.2127,122.4411,128.1202,1021354.0
2022-01-29,125.5026,128.2127,122.4411,128.1202,1021354.0
2022-01-30,125.5026,128.2127,122.4411,128.1202,1021354.0
2022-01-31,127.3155,129.4983,125.8449,129.3688,1185360.0
2022-02-01,129.7388,131.0984,128.1572,129.3781,888454.0
2022-02-02,130.9319,132.3841,129.9238,130.2752,1369441.0
2022-02-03,129.1746,131.1262,127.8936,128.1849,853270.0
2022-02-04,127.8982,128.3699,125.5304,127.5097,960670.0
2022-02-05,127.8982,128.3699,125.5304,127.5097,960670.0
2022-02-06,127.8982,128.3699,125.5304,127.5097,960670.0
2022-02-07,127.6392,130.6452,127.6392,129.5723,1235495.0
2022-02-08,129.8775,130.7007,128.3421,130.414,1441111.0
2022-02-09,131.9308,136.204,131.8245,135.6768,1628997.0
2022-02-10,134.5021,139.2007,133.7067,135.8248,1287447.0
2022-02-11,136.5647,137.3601,132.2638,133.5587,941662.0
2022-02-12,136.5647,137.3601,132.2638,133.5587,941662.0
2022-02-13,136.5647,137.3601,132.2638,133.5587,941662.0
2022-02-14,133.9009,135.0756,132.0696,132.6523,894731.0
2022-02-15,134.1137,136.7497,134.0397,136.6017,879360.0
2022-02-16,135.7415,138.1371,135.7369,137.6839,981267.0
2022-02-17,136.2965,136.6294,131.2094,132.1251,1231618.0
2022-02-18,132.3101,135.2236,132.3101,133.8732,1006253.0
2022-02-19,132.3101,135.2236,132.3101,133.8732,1006253.0
2022-02-20,132.3101,135.2236,132.3101,133.8732,1006253.0
2022-02-21,132.3101,135.2236,132.3101,133.8732,1006253.0
2022-02-22,133.5125,134.8443,131.2094,133.0962,1240751.0
2022-02-23,134.7426,134.7426,128.2404,128.6104,958796.0
2022-02-24,124.8829,131.0984,124.0783,130.9412,1100851.0
2022-02-25,130.7469,134.2339,130.2845,134.1877,738031.0
2022-02-26,130.7469,134.2339,130.2845,134.1877,738031.0
2022-02-27,130.7469,134.2339,130.2845,134.1877,738031.0
2022-02-28,131.9863,134.5021,129.9978,134.3171,1622257.0
2022-03-01,134.3819,134.3819,128.2774,129.3873,1267282.0
2022-03-02,129.4891,131.6164,128.8601,129.9238,1940316.0
2022-03-03,130.4787,130.9458,122.7001,123.1441,2655199.0
2022-03-04,121.581,122.4134,117.5391,122.1267,1783161.0
2022-03-05,121.581,122.4134,117.5391,122.1267,1783161.0
2022-03-06,121.581,122.4134,117.5391,122.1267,1783161.0
2022-03-07,121.9324,122.3579,108.6783,108.9465,2938801.0
2022-03-08,108.9465,118.02,107.3233,113.4972,2236381.0
2022-03-09,118.1218,120.3693,116.8962,118.9079,1426969.0
2022-03-10,116.0962,121.0445,115.2545,120.5821,1398728.0
2022-03-11,122.1267,122.9129,118.8247,119.3149,1066287.0
2022-03-12,122.1267,122.9129,118.8247,119.3149,1066287.0
2022-03-13,122.1267,122.9129,118.8247,119.3149,1066287.0
2022-03-14,119.4352,119.7774,113.6544,114.866,2147827.0
2022-03-15,116.6696,117.7333,113.2012,115.0418,2093213.0
2022-03-16,117.8998,121.026,117.3911,119.9439,1653294.0
2022-03-17,118.1033,120.6838,117.5021,120.6468,1387388.0
2022-03-18,120.1658,123.995,119.4444,123.5973,2328043.0
2022-03-19,120.1658,123.995,119.4444,123.5973,2328043.0
2022-03-20,120.1658,123.995,119.4444,123.5973,2328043.0
2022-03-21,123.736,124.3095,119.7774,121.3312,1392271.0
2022-03-22,122.3579,124.6517,121.9602,122.0897,1397667.0
2022-03-23,121.4422,123.1441,120.6191,121.1093,2729915.0
2022-03-24,121.1648,124.291,118.8709,122.4596,2180665.0
2022-03-25,122.5336,123.7129,119.6109,120.0548,1730538.0
2022-03-26,122.5336,123.7129,119.6109,120.0548,1730538.0
2022-03-27,122.5336,123.7129,119.6109,120.0548,1730538.0
2022-03-28,120.3601,120.878,119.2317,120.5358,1316768.0
2022-03-29,122.5429,125.8495,122.1729,124.2725,1184558.0
2022-03-30,123.4771,123.8607,121.4052,121.7752,939826.0
2022-03-31,122.0712,124.8089,121.4654,122.9684,1575841.0
2022-04-01,123.5418,124.3095,118.9357,120.3046,1711940.0
2022-04-02,123.5418,124.3095,118.9357,120.3046,1711940.0
2022-04-03,123.5418,124.3095,118.9357,120.3046,1711940.0
2022-04-04,119.5276,121.9232,117.6593,121.433,1255997.0
2022-04-05,121.1185,122.2469,117.7657,119.7959,973187.0
2022-04-06,118.4547,119.7404,115.7077,118.8432,1165115.0
2022-04-07,118.4421,118.7219,114.9716,117.5465,1644067.0
2022-04-08,117.9569,119.0615,115.1302,117.9476,1379067.0
2022-04-09,117.9569,119.0615,115.1302,117.9476,1379067.0
2022-04-10,117.9569,119.0615,115.1302,117.9476,1379067.0
2022-04-11,117.5465,120.765,116.7628,118.0502,1196113.0
2022-04-12,120.6251,123.8436,120.1399,121.7819,1384913.0
2022-04-13,121.9684,124.7672,121.9684,122.7521,1105159.0
2022-04-14,122.864,124.7299,122.4349,122.6308,842178.0
2022-04-15,122.864,124.7299,122.4349,122.6308,842178.0
2022-04-16,122.864,124.7299,122.4349,122.6308,842178.0
2022-04-17,122.864,124.7299,122.4349,122.6308,842178.0
2022-04-18,121.558,123.9742,121.502,123.741,767354.0
2022-04-19,123.9555,127.1274,123.7643,126.3158,877056.0
2022-04-20,127.2487,128.816,126.6237,127.4166,698156.0
2022-04-21,130.1874,130.8497,128.2423,128.7693,1130420.0
2022-04-22,128.5175,128.5175,124.9164,125.0564,849371.0
2022-04-23,128.5175,128.5175,124.9164,125.0564,849371.0
2022-04-24,128.5175,128.5175,124.9164,125.0564,849371.0
2022-04-25,124.1235,129.1798,123.4518,128.8626,1027746.0
2022-04-26,127.1741,127.9111,122.5842,122.6775,737496.0
2022-04-27,122.92,124.6739,121.5533,121.9405,668131.0
2022-04-28,123.4331,126.5317,122.0524,124.9164,654459.0
2022-04-29,125.1497,126.7823,122.5282,122.892,997092.0
2022-04-30,125.1497,126.7823,122.5282,122.892,997092.0
2022-05-01,125.1497,126.7823,122.5282,122.892,997092.0
2022-05-02,123.1439,124.2961,120.793,123.8902,891484.0
2022-05-03,123.3118,124.7392,120.8769,121.8845,842948.0
2022-05-04,120.8583,123.1253,117.6211,122.6588,1256470.0
2022-05-05,120.7277,122.3696,117.3692,118.9552,970088.0
2022-05-06,118.8059,121.9778,117.6864,121.3714,1264253.0
2022-05-07,118.8059,121.9778,117.6864,121.3714,1264253.0
2022-05-08,118.8059,121.9778,117.6864,121.3714,1264253.0
2022-05-09,119.4776,121.0262,116.5436,116.7162,1140855.0
2022-05-10,118.6753,119.5429,115.1022,118.3861,972018.0
2022-05-11,118.47,119.8321,113.1898,113.3577,1315806.0
2022-05-12,112.5461,117.5465,110.7549,115.8486,1647421.0
2022-05-13,117.5651,120.7044,117.5558,119.4776,817422.0
2022-05-14,117.5651,120.7044,117.5558,119.4776,817422.0
2022-05-15,117.5651,120.7044,117.5558,119.4776,817422.0
2022-05-16,118.7126,119.6362,117.2852,117.901,1025327.0
2022-05-17,120.5411,120.9609,118.1902,120.3545,1021397.0
2022-05-18,118.8525,118.8525,110.8015,111.4639,2056085.0
2022-05-19,108.8797,111.1654,106.4262,108.8424,1604626.0
2022-05-20,110.6896,110.8948,105.9224,108.4506,1746081.0
2022-05-21,110.6896,110.8948,105.9224,108.4506,1746081.0
2022-05-22,110.6896,110.8948,105.9224,108.4506,1746081.0
2022-05-23,109.3182,109.8033,105.6332,108.5999,932904.0
2022-05-24,107.5084,107.5229,104.0846,107.0699,1092680.0
2022-05-25,106.6408,112.6487,106.3609,112.061,1199265.0
2022-05-26,113.3111,117.8263,112.9845,116.6975,899903.0
2022-05-27,117.8263,118.9085,115.6107,117.5838,850307.0
2022-05-28,117.8263,118.9085,115.6107,117.5838,850307.0
2022-05-29,117.8263,118.9085,115.6107,117.5838,850307.0
2022-05-30,117.8263,118.9085,115.6107,117.5838,850307.0
2022-05-31,117.192,118.3487,115.3261,116.6136,1958024.0
2022-06-01,117.2106,117.4812,113.5816,115.6153,1016827.0
2022-06-02,115.7366,118.4794,115.5127,118.3674,718632.0
2022-06-03,117.1733,118.1715,115.6247,117.3412,945525.0
2022-06-04,117.1733,118.1715,115.6247,117.3412,945525.0
2022-06-05,117.1733,118.1715,115.6247,117.3412,945525.0
2022-06-06,118.0129,118.2357,115.9745,117.4718,951228.0
2022-06-07,115.6993,116.8328,113.1991,116.5296,1281757.0
2022-06-08,115.7553,116.7908,114.7384,116.0351,885317.0
2022-06-09,115.2795,117.1267,114.6824,115.1769,681437.0
2022-06-10,113.1338,114.5098,111.2027,111.893,939574.0
2022-06-11,113.1338,114.5098,111.2027,111.893,939574.0
2022-06-12,113.1338,114.5098,111.2027,111.893,939574.0
2022-06-13,108.5626,109.3182,105.6425,106.6128,1408394.0
2022-06-14,106.6221,107.9002,105.7172,106.3795,1220636.0
2022-06-15,107.0233,110.3537,106.8926,108.7305,1443082.0
2022-06-16,105.7638,105.8151,103.5155,104.3365,1326383.0
2022-06-17,104.7563,107.3591,104.3458,106.5381,2442979.0
2022-06-18,104.7563,107.3591,104.3458,106.5381,2442979.0
2022-06-19,104.7563,107.3591,104.3458,106.5381,2442979.0
2022-06-20,104.7563,107.3591,104.3458,106.5381,2442979.0
2022-06-21,108.0868,108.2174,105.1668,106.0717,1713414.0
2022-06-22,105.6425,108.4972,104.7003,107.3964,2061281.0
2022-06-23,109.001,110.0272,105.5772,107.8442,2973456.0
2022-06-24,109.4115,111.8464,108.3247,111.7718,2375077.0
2022-06-25,109.4115,111.8464,108.3247,111.7718,2375077.0
2022-06-26,109.4115,111.8464,108.3247,111.7718,2375077.0
2022-06-27,113.3111,114.8037,112.2242,113.7495,1692935.0
2022-06-28,113.8335,115.1582,107.2192,107.3778,1556325.0
2022-06-29,106.9393,107.2845,104.8542,106.2303,1236879.0
2022-06-30,105.6425,106.9393,103.9073,105.5306,1641624.0
2022-07-01,106.025,107.3323,104.9988,106.6781,1540445.0
2022-07-02,106.025,107.3323,104.9988,106.6781,1540445.0
2022-07-03,106.025,107.3323,104.9988,106.6781,1540445.0
2022-07-04,106.025,107.3323,104.9988,106.6781,1540445.0
2022-07-05,105.3533,110.6336,104.2814,110.559,1639736.0
2022-07-06,110.7549,111.949,107.8442,108.8797,1638994.0
2022-07-07,108.7384,110.6379,107.8146,110.5578,1215385.0
2022-07-08,110.5766,111.8587,108.8798,110.0864,1052341.0
2022-07-09,110.5766,111.8587,108.8798,110.0864,1052341.0
2022-07-10,110.5766,111.8587,108.8798,110.0864,1052341.0
2022-07-11,109.4548,110.5813,108.4556,108.8232,1024031.0
2022-07-12,109.3511,110.8123,108.7101,109.1909,1012591.0
2022-07-13,107.0227,110.3881,106.5985,109.6339,1095092.0
