,AGM US Equity,AGM US Equity,AGM US Equity,AGM US Equity,AGM US Equity
2021-05-28,90.3518,92.442,90.07,92.2057,36435.0
2021-05-29,90.3518,92.442,90.07,92.2057,36435.0
2021-05-30,90.3518,92.442,90.07,92.2057,36435.0
2021-05-31,90.3518,92.442,90.07,92.2057,36435.0
2021-06-01,92.1693,94.1051,92.0785,93.2417,28608.0
2021-06-02,93.7234,93.7234,92.0149,92.3965,25602.0
2021-06-03,92.4965,92.91,92.0603,92.5056,15899.0
2021-06-04,92.5056,92.5056,90.1609,91.0697,20668.0
2021-06-05,92.5056,92.5056,90.1609,91.0697,20668.0
2021-06-06,92.5056,92.5056,90.1609,91.0697,20668.0
2021-06-07,90.9879,91.7008,89.9792,91.5877,25233.0
2021-06-08,91.1697,93.0728,90.8098,92.3148,40703.0
2021-06-09,92.542,92.542,91.3333,91.8422,35646.0
2021-06-10,93.1599,93.4235,91.8174,92.1784,37469.0
2021-06-11,92.9236,94.4958,92.3212,94.4322,34485.0
2021-06-12,92.9236,94.4958,92.3212,94.4322,34485.0
2021-06-13,92.9236,94.4958,92.3212,94.4322,34485.0
2021-06-14,95.0005,95.6824,92.7468,92.9933,31269.0
2021-06-15,92.7,93.6715,92.37,92.9658,16866.0
2021-06-16,92.2325,93.7632,91.8017,93.2407,24005.0
2021-06-17,93.1307,93.754,91.1693,93.0483,38722.0
2021-06-18,92.1867,92.5075,89.0154,89.2629,99910.0
2021-06-19,92.1867,92.5075,89.0154,89.2629,99910.0
2021-06-20,92.1867,92.5075,89.0154,89.2629,99910.0
2021-06-21,90.3353,93.2957,90.0703,92.5533,33947.0
2021-06-22,91.8476,93.062,90.8577,92.9016,27713.0
2021-06-23,92.9016,94.3818,92.3792,93.3324,38710.0
2021-06-24,94.3773,95.7246,93.2866,95.083,36592.0
2021-06-25,95.5871,96.0545,94.753,94.9913,274036.0
2021-06-26,95.5871,96.0545,94.753,94.9913,274036.0
2021-06-27,95.5871,96.0545,94.753,94.9913,274036.0
2021-06-28,94.3314,94.7701,90.3307,90.8485,52708.0
2021-06-29,91.2885,91.2885,89.1621,89.657,30027.0
2021-06-30,89.1712,91.0502,88.9604,90.6469,39102.0
2021-07-01,91.2152,92.2509,91.096,91.5726,21210.0
2021-07-02,91.2335,92.1684,90.4086,91.9392,31518.0
2021-07-03,91.2335,92.1684,90.4086,91.9392,31518.0
2021-07-04,91.2335,92.1684,90.4086,91.9392,31518.0
2021-07-05,91.2335,92.1684,90.4086,91.9392,31518.0
2021-07-06,92.1867,92.1867,88.22,89.4737,29614.0
2021-07-07,88.7405,90.2528,88.6901,89.382,20918.0
2021-07-08,87.9981,89.1896,86.6232,87.8514,30190.0
2021-07-09,89.4645,91.1052,88.7313,90.6652,19719.0
2021-07-10,89.4645,91.1052,88.7313,90.6652,19719.0
2021-07-11,89.4645,91.1052,88.7313,90.6652,19719.0
2021-07-12,90.0878,91.5451,90.0878,90.8119,28831.0
2021-07-13,90.8669,90.8669,88.4655,88.5938,17069.0
2021-07-14,88.7038,89.1621,87.9981,88.2364,22382.0
2021-07-15,87.7506,89.0796,87.7506,88.7313,21725.0
2021-07-16,89.7028,89.7028,87.4069,88.3189,44936.0
2021-07-17,89.7028,89.7028,87.4069,88.3189,44936.0
2021-07-18,89.7028,89.7028,87.4069,88.3189,44936.0
2021-07-19,86.9807,88.4472,86.3391,88.0989,43830.0
2021-07-20,88.4563,90.3384,88.1172,88.5846,38985.0
2021-07-21,89.5654,90.0191,88.8321,89.1896,19492.0
2021-07-22,88.9421,89.2079,87.2465,87.7964,16404.0
2021-07-23,88.5755,88.9054,87.8147,88.6488,16296.0
2021-07-24,88.5755,88.9054,87.8147,88.6488,16296.0
2021-07-25,88.5755,88.9054,87.8147,88.6488,16296.0
2021-07-26,88.9329,89.492,88.5205,89.3637,17120.0
2021-07-27,88.5205,89.6753,88.218,88.9788,21829.0
2021-07-28,89.5562,89.5562,88.1903,89.0704,28468.0
2021-07-29,89.9136,90.7202,89.2904,89.8037,19415.0
2021-07-30,89.8312,89.9228,88.4197,89.3637,22993.0
2021-07-31,89.8312,89.9228,88.4197,89.3637,22993.0
2021-08-01,89.8312,89.9228,88.4197,89.3637,22993.0
2021-08-02,89.3637,91.3801,87.7414,87.9706,26757.0
2021-08-03,88.4747,89.2537,87.0569,88.5113,19705.0
2021-08-04,87.3198,88.4472,86.5591,86.7424,23737.0
2021-08-05,87.3473,88.273,86.779,88.218,21024.0
2021-08-06,89.9503,91.5634,89.822,89.8862,45905.0
2021-08-07,89.9503,91.5634,89.822,89.8862,45905.0
2021-08-08,89.9503,91.5634,89.822,89.8862,45905.0
2021-08-09,90.4178,90.6652,89.3271,89.7578,19305.0
2021-08-10,89.4095,90.5644,88.9421,90.5644,20865.0
2021-08-11,91.041,91.426,90.3261,91.3343,28337.0
2021-08-12,91.6459,92.0355,91.0227,91.6643,43809.0
2021-08-13,91.8109,91.9759,90.9402,91.3801,28790.0
2021-08-14,91.8109,91.9759,90.9402,91.3801,28790.0
2021-08-15,91.8109,91.9759,90.9402,91.3801,28790.0
2021-08-16,91.3801,91.8109,90.7752,91.4076,30182.0
2021-08-17,91.1968,91.2426,89.8447,90.2711,15458.0
2021-08-18,90.2803,90.7385,89.4829,89.8403,34571.0
2021-08-19,88.9879,90.0511,88.2226,90.0511,34740.0
2021-08-20,89.6662,90.6927,88.735,90.1336,50666.0
2021-08-21,89.6662,90.6927,88.735,90.1336,50666.0
2021-08-22,89.6662,90.6927,88.735,90.1336,50666.0
2021-08-23,91.1327,91.1327,89.2812,89.547,26851.0
2021-08-24,89.4737,90.0786,89.1804,89.6937,20460.0
2021-08-25,89.9686,90.601,89.4554,89.6204,30177.0
2021-08-26,89.4095,89.6204,87.7506,87.7873,34254.0
2021-08-27,87.7139,91.1327,87.6223,90.8394,52315.0
2021-08-28,87.7139,91.1327,87.6223,90.8394,52315.0
2021-08-29,87.7139,91.1327,87.6223,90.8394,52315.0
2021-08-30,90.7752,90.7935,89.2629,89.5195,38104.0
2021-08-31,89.492,90.0878,89.1529,89.7303,26894.0
2021-09-01,89.8953,89.8953,88.6763,89.547,16622.0
2021-09-02,89.7395,90.9127,89.4462,90.9127,28548.0
2021-09-03,91.1602,92.5716,90.9677,92.5625,35353.0
2021-09-04,91.1602,92.5716,90.9677,92.5625,35353.0
2021-09-05,91.1602,92.5716,90.9677,92.5625,35353.0
2021-09-06,91.1602,92.5716,90.9677,92.5625,35353.0
2021-09-07,92.0217,93.2224,91.7284,91.8292,23466.0
2021-09-08,91.7376,92.0217,91.3381,91.6459,19673.0
2021-09-09,91.7009,92.3058,91.2243,91.2335,22054.0
2021-09-10,91.8659,91.8659,89.9136,90.3903,26719.0
2021-09-11,91.8659,91.8659,89.9136,90.3903,26719.0
2021-09-12,91.8659,91.8659,89.9136,90.3903,26719.0
2021-09-13,90.6652,92.1409,90.6652,91.1327,18547.0
2021-09-14,91.6505,91.6505,89.1907,89.9859,25940.0
2021-09-15,89.9397,91.484,89.371,91.1419,24733.0
2021-09-16,91.1234,91.4933,90.3225,91.1419,24457.0
2021-09-17,91.0401,92.9451,90.2911,92.7324,80736.0
2021-09-18,91.0401,92.9451,90.2911,92.7324,80736.0
2021-09-19,91.0401,92.9451,90.2911,92.7324,80736.0
2021-09-20,91.0679,92.9174,90.6055,92.7971,52385.0
2021-09-21,93.5739,93.5739,92.2423,93.0653,36356.0
2021-09-22,93.352,94.7946,93.352,94.2397,31561.0
2021-09-23,94.3507,96.3759,93.7763,96.3296,32165.0
2021-09-24,96.0615,98.2438,96.0615,97.9479,24712.0
2021-09-25,96.0615,98.2438,96.0615,97.9479,24712.0
2021-09-26,96.0615,98.2438,96.0615,97.9479,24712.0
2021-09-27,98.697,102.8213,98.697,102.6733,39414.0
2021-09-28,102.3497,103.2097,101.7393,102.8028,42253.0
2021-09-29,102.5808,102.8583,101.6733,101.7393,71483.0
2021-09-30,102.5623,102.5623,100.3152,100.3522,36056.0
2021-10-01,100.0286,104.5736,100.0286,104.4488,45444.0
2021-10-02,100.0286,104.5736,100.0286,104.4488,45444.0
2021-10-03,100.0286,104.5736,100.0286,104.4488,45444.0
2021-10-04,104.1714,105.1054,103.8061,104.7725,42458.0
2021-10-05,103.4131,105.2612,103.2466,105.1146,18068.0
2021-10-06,104.495,105.4198,103.894,105.3828,27258.0
2021-10-07,105.0036,107.2415,104.569,106.7976,39225.0
2021-10-08,107.1583,107.4912,106.0563,107.3895,21872.0
2021-10-09,107.1583,107.4912,106.0563,107.3895,21872.0
2021-10-10,107.1583,107.4912,106.0563,107.3895,21872.0
2021-10-11,108.1662,108.9523,107.0977,108.5546,32894.0
2021-10-12,107.6391,108.6101,107.5467,107.7501,31745.0
2021-10-13,107.7686,107.7686,106.252,106.8439,30118.0
2021-10-14,107.2323,108.6841,107.2323,108.6748,27524.0
2021-10-15,110.6168,111.5267,108.5084,109.2112,65087.0
2021-10-16,110.6168,111.5267,108.5084,109.2112,65087.0
2021-10-17,110.6168,111.5267,108.5084,109.2112,65087.0
2021-10-18,108.6748,109.4979,108.4529,109.3684,24378.0
2021-10-19,109.6458,109.6643,107.7501,108.8968,21716.0
2021-10-20,109.2112,111.1346,109.091,110.5705,24071.0
2021-10-21,110.8017,112.0409,110.1914,111.9576,20061.0
2021-10-22,112.4663,113.1829,111.4121,112.7529,24979.0
2021-10-23,112.4663,113.1829,111.4121,112.7529,24979.0
2021-10-24,112.4663,113.1829,111.4121,112.7529,24979.0
2021-10-25,113.1228,114.3527,112.0632,114.1493,26693.0
2021-10-26,114.066,114.4637,112.8177,113.502,28905.0
2021-10-27,113.465,113.465,110.9728,112.0039,34464.0
2021-10-28,112.5957,114.5469,112.5957,114.362,19734.0
2021-10-29,114.362,116.8865,114.14,116.5998,36881.0
2021-10-30,114.362,116.8865,114.14,116.5998,36881.0
2021-10-31,114.362,116.8865,114.14,116.5998,36881.0
2021-11-01,116.5998,121.2975,116.5998,118.551,71629.0
2021-11-02,119.2631,119.5451,117.8298,119.4572,27486.0
2021-11-03,119.4572,124.2844,119.1105,124.1272,37579.0
2021-11-04,123.4983,123.4983,118.7498,121.3899,58527.0
2021-11-05,122.6198,124.6912,121.3807,123.8312,57632.0
2021-11-06,122.6198,124.6912,121.3807,123.8312,57632.0
2021-11-07,122.6198,124.6912,121.3807,123.8312,57632.0
2021-11-08,124.2566,126.6979,123.674,126.513,31857.0
2021-11-09,124.5063,126.1895,118.2551,119.1891,69840.0
2021-11-10,118.4123,122.0326,117.7835,121.6026,44660.0
2021-11-11,121.6674,124.8253,121.6674,123.4151,38310.0
2021-11-12,122.9805,122.9805,120.2525,121.8708,22443.0
2021-11-13,122.9805,122.9805,120.2525,121.8708,22443.0
2021-11-14,122.9805,122.9805,120.2525,121.8708,22443.0
2021-11-15,121.6304,121.9124,120.7889,121.3715,41323.0
2021-11-16,121.8616,122.0141,120.0768,120.7149,32452.0
2021-11-17,119.8734,119.8734,116.6322,117.691,39205.0
2021-11-18,116.8966,119.1706,116.8966,117.6355,33945.0
2021-11-19,116.2114,117.839,115.6104,116.9975,21095.0
2021-11-20,116.2114,117.839,115.6104,116.9975,21095.0
2021-11-21,116.2114,117.839,115.6104,116.9975,21095.0
2021-11-22,118.3291,120.7704,118.0609,118.2643,27310.0
2021-11-23,118.3661,121.057,118.3568,120.3912,24738.0
2021-11-24,121.1773,121.1773,119.8456,119.9474,14912.0
2021-11-25,121.1773,121.1773,119.8456,119.9474,14912.0
2021-11-26,116.9975,117.9869,111.3288,114.5007,28556.0
2021-11-27,116.9975,117.9869,111.3288,114.5007,28556.0
2021-11-28,116.9975,117.9869,111.3288,114.5007,28556.0
2021-11-29,116.4519,116.4519,112.9471,113.5389,28572.0
2021-11-30,112.0964,113.7886,110.1923,112.5587,31793.0
2021-12-01,115.4162,115.4347,111.0144,111.0144,28378.0
2021-12-02,111.7542,115.5734,110.9404,115.2774,32327.0
2021-12-03,115.4439,115.4439,111.4953,112.1241,28046.0
2021-12-04,115.4439,115.4439,111.4953,112.1241,28046.0
2021-12-05,115.4439,115.4439,111.4953,112.1241,28046.0
2021-12-06,114.0845,116.0727,113.0581,114.103,27982.0
2021-12-07,114.4359,116.3039,114.0476,115.5641,27243.0
2021-12-08,116.757,116.757,114.4452,115.4069,27209.0
2021-12-09,115.3884,115.3884,112.6235,112.6235,25372.0
2021-12-10,112.2721,112.8361,111.6525,112.346,29423.0
2021-12-11,112.2721,112.8361,111.6525,112.346,29423.0
2021-12-12,112.2721,112.8361,111.6525,112.346,29423.0
2021-12-13,111.2549,111.8051,109.766,110.5428,32772.0
2021-12-14,110.1328,111.7538,109.2758,109.7416,42451.0
2021-12-15,110.8503,113.0316,108.5398,110.2539,40748.0
2021-12-16,111.2228,113.3096,109.7043,110.2539,46811.0
2021-12-17,109.4807,110.5241,107.5337,109.0056,82757.0
2021-12-18,109.4807,110.5241,107.5337,109.0056,82757.0
2021-12-19,109.4807,110.5241,107.5337,109.0056,82757.0
2021-12-20,107.6734,108.9777,105.0836,108.5305,33649.0
2021-12-21,109.136,111.9029,109.136,111.5675,34425.0
2021-12-22,111.4278,112.378,110.8129,111.6793,26710.0
2021-12-23,111.6979,113.8219,111.6979,112.4152,16884.0
2021-12-24,111.6979,113.8219,111.6979,112.4152,16884.0
2021-12-25,111.6979,113.8219,111.6979,112.4152,16884.0
2021-12-26,111.6979,113.8219,111.6979,112.4152,16884.0
2021-12-27,113.0115,115.4802,112.0426,115.4709,31033.0
2021-12-28,114.8001,115.946,114.8001,115.2845,24974.0
2021-12-29,115.8249,116.7701,114.679,116.3652,27158.0
2021-12-30,115.7038,116.2534,114.9119,115.033,14294.0
2021-12-31,115.4988,115.5827,114.53,115.4522,15962.0
2022-01-01,115.4988,115.5827,114.53,115.4522,15962.0
2022-01-02,115.4988,115.5827,114.53,115.4522,15962.0
2022-01-03,117.0639,118.8329,114.7629,116.0298,40194.0
2022-01-04,116.8496,119.9425,116.8496,118.8525,32371.0
2022-01-05,118.5917,119.7011,116.5143,116.7378,22410.0
2022-01-06,117.7719,119.7376,117.2223,118.9084,24088.0
2022-01-07,119.0575,120.2561,118.7221,118.9364,18154.0
2022-01-08,119.0575,120.2561,118.7221,118.9364,18154.0
2022-01-09,119.0575,120.2561,118.7221,118.9364,18154.0
2022-01-10,118.5451,118.5451,116.9335,118.2004,22874.0
2022-01-11,118.6383,119.0109,116.3739,118.9364,28101.0
2022-01-12,119.691,119.9052,117.5763,118.1539,22132.0
2022-01-13,118.8991,121.6753,118.0793,120.9579,34746.0
2022-01-14,119.868,120.3524,118.1632,120.1288,23269.0
2022-01-15,119.868,120.3524,118.1632,120.1288,23269.0
2022-01-16,119.868,120.3524,118.1632,120.1288,23269.0
2022-01-17,119.868,120.3524,118.1632,120.1288,23269.0
2022-01-18,119.5233,119.5699,117.4924,118.0886,24336.0
2022-01-19,119.0668,119.0668,115.5081,116.3279,21478.0
2022-01-20,117.1105,118.3914,114.5868,114.9864,23022.0
2022-01-21,114.6511,116.3559,114.5672,114.7442,25070.0
2022-01-22,114.6511,116.3559,114.5672,114.7442,25070.0
2022-01-23,114.6511,116.3559,114.5672,114.7442,25070.0
2022-01-24,113.7474,116.3745,112.6388,116.2814,33172.0
2022-01-25,114.8188,116.4304,113.8033,115.0517,24723.0
2022-01-26,115.5174,116.8217,111.7911,113.7008,46890.0
2022-01-27,114.53,115.1262,109.3876,110.1981,25831.0
2022-01-28,111.0272,111.2042,107.3288,111.2042,32717.0
2022-01-29,111.0272,111.2042,107.3288,111.2042,32717.0
2022-01-30,111.0272,111.2042,107.3288,111.2042,32717.0
2022-01-31,109.8627,113.4679,109.7276,113.4679,29967.0
2022-02-01,113.4773,114.3902,111.8377,114.176,20154.0
2022-02-02,113.3841,114.5765,112.1451,114.1387,18951.0
2022-02-03,114.4647,116.1975,114.0828,114.8094,25905.0
2022-02-04,114.8933,115.5966,114.0688,115.3032,17812.0
2022-02-05,114.8933,115.5966,114.0688,115.3032,17812.0
2022-02-06,114.8933,115.5966,114.0688,115.3032,17812.0
2022-02-07,115.3032,116.3652,114.5765,115.0703,14543.0
2022-02-08,115.1914,117.6135,115.1914,117.3899,19030.0
2022-02-09,117.7346,117.7812,114.4927,114.6324,22337.0
2022-02-10,113.9337,115.8621,113.8313,114.5393,26001.0
2022-02-11,113.8313,116.8697,113.8313,115.3311,15115.0
2022-02-12,113.8313,116.8697,113.8313,115.3311,15115.0
2022-02-13,113.8313,116.8697,113.8313,115.3311,15115.0
2022-02-14,115.1448,115.3125,112.5177,114.1294,36468.0
2022-02-15,114.5859,116.7471,114.5859,115.4057,18617.0
2022-02-16,114.9492,118.5079,114.5859,117.7998,27155.0
2022-02-17,116.4304,116.4304,114.8653,115.4988,16971.0
2022-02-18,114.4647,117.5949,114.4647,116.2907,21986.0
2022-02-19,114.4647,117.5949,114.4647,116.2907,21986.0
2022-02-20,114.4647,117.5949,114.4647,116.2907,21986.0
2022-02-21,114.4647,117.5949,114.4647,116.2907,21986.0
2022-02-22,115.592,116.9987,113.9524,114.7442,27276.0
2022-02-23,116.0485,116.0485,112.1823,113.3562,38457.0
2022-02-24,111.1483,111.2414,108.0274,110.6173,29551.0
2022-02-25,111.8936,115.6479,111.8936,115.6106,21248.0
2022-02-26,111.8936,115.6479,111.8936,115.6106,21248.0
2022-02-27,111.8936,115.6479,111.8936,115.6106,21248.0
2022-02-28,115.3963,116.314,113.5675,115.238,38856.0
2022-03-01,118.2377,118.3868,107.4964,108.9218,53698.0
2022-03-02,110.0117,114.3576,109.1834,114.0828,24704.0
2022-03-03,112.7361,114.679,112.5458,113.971,23893.0
2022-03-04,112.0985,112.7087,109.164,110.0956,21855.0
2022-03-05,112.0985,112.7087,109.164,110.0956,21855.0
2022-03-06,112.0985,112.7087,109.164,110.0956,21855.0
2022-03-07,109.9279,109.9279,107.2356,107.4033,30173.0
2022-03-08,107.571,110.4496,107.0865,107.9157,27401.0
2022-03-09,110.8036,113.3189,110.4682,112.1451,36629.0
2022-03-10,110.4868,113.5611,110.3937,112.0147,27082.0
2022-03-11,113.794,115.3963,113.6356,114.7908,39232.0
2022-03-12,113.794,115.3963,113.6356,114.7908,39232.0
2022-03-13,113.794,115.3963,113.6356,114.7908,39232.0
2022-03-14,116.6726,120.2686,115.946,119.9239,54555.0
2022-03-15,120.7498,120.975,117.9604,120.5996,50973.0
2022-03-16,120.8155,122.0356,118.8118,119.7456,35249.0
2022-03-17,118.7414,118.7414,114.6213,115.419,41374.0
2022-03-18,115.5973,115.5973,111.1206,111.9371,165407.0
2022-03-19,115.5973,115.5973,111.1206,111.9371,165407.0
2022-03-20,115.5973,115.5973,111.1206,111.9371,165407.0
2022-03-21,113.1009,114.5743,110.7827,112.6222,76979.0
2022-03-22,114.1989,115.6583,112.1999,112.3031,47800.0
2022-03-23,110.8954,111.4303,107.939,108.108,38863.0
2022-03-24,108.3238,109.863,108.308,109.1403,25236.0
2022-03-25,108.5115,111.3177,108.5115,109.8911,17743.0
2022-03-26,108.5115,111.3177,108.5115,109.8911,17743.0
2022-03-27,108.5115,111.3177,108.5115,109.8911,17743.0
2022-03-28,108.8682,108.8682,103.772,105.8274,77630.0
2022-03-29,106.3623,107.8639,104.6448,105.8837,68792.0
2022-03-30,105.6115,107.4041,103.8189,104.2225,35383.0
2022-03-31,103.3403,105.602,101.8105,101.8105,29879.0
2022-04-01,103.162,103.9597,100.9564,103.5468,36495.0
2022-04-02,103.162,103.9597,100.9564,103.5468,36495.0
2022-04-03,103.162,103.9597,100.9564,103.5468,36495.0
2022-04-04,102.5238,104.5885,101.4726,103.4717,38522.0
2022-04-05,103.1338,103.237,100.872,101.0785,21267.0
2022-04-06,100.3839,101.36,99.2396,99.5581,23024.0
2022-04-07,100.2526,100.6467,97.7659,100.5435,39757.0
2022-04-08,101.3131,102.2141,99.8236,102.1953,25738.0
2022-04-09,101.3131,102.2141,99.8236,102.1953,25738.0
2022-04-10,101.3131,102.2141,99.8236,102.1953,25738.0
2022-04-11,102.2985,104.5322,102.2985,103.3215,35992.0
2022-04-12,103.7063,104.6777,101.4445,101.9888,18803.0
2022-04-13,101.2286,102.7772,101.2286,102.3736,22876.0
2022-04-14,102.627,103.5749,102.2985,102.871,22746.0
2022-04-15,102.627,103.5749,102.2985,102.871,22746.0
2022-04-16,102.627,103.5749,102.2985,102.871,22746.0
2022-04-17,102.627,103.5749,102.2985,102.871,22746.0
2022-04-18,102.749,103.5279,101.9794,102.6176,21344.0
2022-04-19,102.7115,105.2736,102.7115,104.8231,17188.0
2022-04-20,105.5176,107.5188,104.917,105.283,21360.0
2022-04-21,106.9348,106.9348,101.9794,102.5989,27450.0
2022-04-22,102.4487,102.4487,99.0043,99.1451,23534.0
2022-04-23,102.4487,102.4487,99.0043,99.1451,23534.0
2022-04-24,102.4487,102.4487,99.0043,99.1451,23534.0
2022-04-25,98.6383,99.3797,97.1085,98.8917,23510.0
2022-04-26,97.6059,97.7936,96.1889,96.2169,25749.0
2022-04-27,96.1137,97.2305,95.5787,95.7101,22555.0
2022-04-28,96.9396,99.3736,95.0062,98.9011,31416.0
2022-04-29,98.2629,98.8213,95.4802,96.1325,34292.0
2022-04-30,98.2629,98.8213,95.4802,96.1325,34292.0
2022-05-01,98.2629,98.8213,95.4802,96.1325,34292.0
2022-05-02,95.7007,97.4182,94.6965,96.292,33314.0
2022-05-03,96.7707,98.1221,96.1117,97.6059,23056.0
2022-05-04,96.7855,100.2055,96.7855,99.8208,23635.0
2022-05-05,101.3412,101.3412,97.2775,99.5768,38808.0
2022-05-06,99.8396,100.1212,98.5679,99.9898,34071.0
2022-05-07,99.8396,100.1212,98.5679,99.9898,34071.0
2022-05-08,99.8396,100.1212,98.5679,99.9898,34071.0
2022-05-09,98.7603,100.1899,97.5778,98.2629,33801.0
2022-05-10,98.6008,99.2014,96.17,96.17,35293.0
2022-05-11,97.0804,97.3431,95.4098,95.804,28378.0
2022-05-12,94.9969,95.5318,92.3418,94.1053,37898.0
2022-05-13,94.781,95.5083,93.4014,94.4431,29947.0
2022-05-14,94.781,95.5083,93.4014,94.4431,29947.0
2022-05-15,94.781,95.5083,93.4014,94.4431,29947.0
2022-05-16,95.0156,96.597,94.2273,95.6632,26186.0
2022-05-17,96.5079,99.0137,96.5079,99.0137,27922.0
2022-05-18,98.2066,98.2066,94.8366,95.4473,31518.0
2022-05-19,95.1189,95.5318,93.9176,94.9405,38391.0
2022-05-20,95.438,95.438,91.3648,92.9884,23810.0
2022-05-21,95.438,95.438,91.3648,92.9884,23810.0
2022-05-22,95.438,95.438,91.3648,92.9884,23810.0
2022-05-23,94.781,96.17,93.8584,94.903,21833.0
2022-05-24,93.0166,96.5595,92.8476,96.1043,21378.0
2022-05-25,96.8551,97.6622,95.8321,96.4422,18176.0
2022-05-26,97.6529,98.2956,97.0209,97.2775,15197.0
2022-05-27,96.2639,98.623,96.2639,97.3713,21576.0
2022-05-28,96.2639,98.623,96.2639,97.3713,21576.0
2022-05-29,96.2639,98.623,96.2639,97.3713,21576.0
2022-05-30,96.2639,98.623,96.2639,97.3713,21576.0
2022-05-31,96.6674,98.5632,96.1376,98.5538,50784.0
2022-06-01,99.0043,99.0043,96.0855,98.5632,32552.0
2022-06-02,98.8917,99.5299,97.0897,98.7885,31844.0
2022-06-03,97.6059,97.6059,96.0668,96.3108,15327.0
2022-06-04,97.6059,97.6059,96.0668,96.3108,15327.0
2022-06-05,97.6059,97.6059,96.0668,96.3108,15327.0
2022-06-06,96.7143,98.6383,96.7143,97.3807,14869.0
2022-06-07,96.2169,98.1597,96.0668,97.8499,28194.0
2022-06-08,97.6529,97.6529,94.2461,95.6538,29324.0
2022-06-09,93.5234,94.0583,92.6832,92.9509,27739.0
2022-06-10,91.9748,91.9748,89.3564,89.3657,27748.0
2022-06-11,91.9748,91.9748,89.3564,89.3657,27748.0
2022-06-12,91.9748,91.9748,89.3564,89.3657,27748.0
2022-06-13,88.8965,88.8965,85.3958,86.3156,45062.0
2022-06-14,86.2965,87.4725,85.8129,86.8845,45768.0
2022-06-15,87.9466,89.9476,87.5957,89.0277,32721.0
2022-06-16,87.5768,87.7949,85.7087,86.0215,40366.0
2022-06-17,86.6474,90.1941,86.5336,88.7906,95934.0
2022-06-18,86.6474,90.1941,86.5336,88.7906,95934.0
2022-06-19,86.6474,90.1941,86.5336,88.7906,95934.0
2022-06-20,86.6474,90.1941,86.5336,88.7906,95934.0
2022-06-21,89.682,91.9769,89.682,91.1709,45932.0
2022-06-22,89.6915,92.527,89.6441,91.3416,33259.0
2022-06-23,91.2942,93.8736,90.6872,91.939,31553.0
2022-06-24,92.3752,94.1296,92.3752,93.2098,46449.0
2022-06-25,92.3752,94.1296,92.3752,93.2098,46449.0
2022-06-26,92.3752,94.1296,92.3752,93.2098,46449.0
2022-06-27,94.3003,94.3003,92.313,92.9347,29015.0
2022-06-28,94.1012,94.2813,91.8821,91.8821,19468.0
2022-06-29,91.7304,91.9759,90.8764,91.4933,26084.0
2022-06-30,90.7726,92.7071,89.8857,92.6028,31851.0
2022-07-01,91.7114,93.7693,90.526,93.7503,44051.0
2022-07-02,91.7114,93.7693,90.526,93.7503,44051.0
2022-07-03,91.7114,93.7693,90.526,93.7503,44051.0
2022-07-04,91.7114,93.7693,90.526,93.7503,44051.0
2022-07-05,92.0907,92.783,90.4977,92.6692,27968.0
2022-07-06,93.3141,93.3141,91.2461,92.1761,20717.0
2022-07-07,93.0391,94.0253,92.4873,93.0391,23136.0
2022-07-08,92.8399,93.5037,91.6166,93.058,22052.0
2022-07-09,92.8399,93.5037,91.6166,93.058,22052.0
2022-07-10,92.8399,93.5037,91.6166,93.058,22052.0
2022-07-11,92.5744,93.077,91.9864,92.1287,21221.0
2022-07-12,91.9864,94.0727,91.5692,91.7778,17123.0
2022-07-13,91.4174,91.4174,89.7958,90.6588,32363.0
2022-07-14,89.0087,89.1794,87.6526,88.5441,27256.0
2022-07-15,90.27,91.9347,90.1846,91.5218,38297.0
2022-07-16,90.27,91.9347,90.1846,91.5218,38297.0
2022-07-17,90.27,91.9347,90.1846,91.5218,38297.0
2022-07-18,92.8399,94.0063,92.0054,92.6977,23122.0
2022-07-19,93.3615,96.5004,93.333,95.6659,35897.0
2022-07-20,94.8978,96.9556,94.8503,96.8133,42438.0
2022-07-21,95.7892,96.434,94.8409,96.2538,19336.0
2022-07-22,95.9124,96.2728,94.5848,95.4098,26320.0
2022-07-23,95.9124,96.2728,94.5848,95.4098,26320.0
2022-07-24,95.9124,96.2728,94.5848,95.4098,26320.0
2022-07-25,96.9414,98.3401,96.747,98.0556,34018.0
2022-07-26,98.1315,98.7764,97.6194,98.1125,16703.0
2022-07-27,98.8712,102.7688,98.8712,102.1808,48222.0
2022-07-28,101.9722,103.755,101.8252,103.3283,32358.0
2022-07-29,103.3662,105.4904,103.3662,104.5895,32297.0
2022-07-30,103.3662,105.4904,103.3662,104.5895,32297.0
2022-07-31,103.3662,105.4904,103.3662,104.5895,32297.0
2022-08-01,104.011,104.7887,101.6023,101.792,43643.0
2022-08-02,100.7618,101.5075,99.6005,100.0281,33508.0
2022-08-03,100.4359,103.4041,100.0945,102.93,19254.0
2022-08-04,102.2851,102.911,101.3178,102.911,24805.0
2022-08-05,102.048,104.5895,102.048,103.4326,17194.0
2022-08-06,102.048,104.5895,102.048,103.4326,17194.0
2022-08-07,102.048,104.5895,102.048,103.4326,17194.0
2022-08-08,103.6981,105.424,103.1007,104.2955,26169.0
2022-08-09,104.855,106.1352,103.5748,105.6706,24191.0
2022-08-10,107.2258,108.0129,106.2491,106.268,22696.0
2022-08-11,106.5525,108.0319,106.031,107.5198,16954.0
2022-08-12,108.0888,110.0708,107.3207,109.8337,24803.0
