,JWN US Equity,JWN US Equity,JWN US Equity,JWN US Equity,JWN US Equity
2021-05-02,34.1402,34.4864,33.3885,33.4204,1940606.0
2021-05-03,33.6026,35.6344,33.5935,35.4249,2856514.0
2021-05-04,35.0604,35.2973,33.8577,34.8053,2679318.0
2021-05-05,35.2153,37.9669,34.4408,35.2153,5969052.0
2021-05-06,35.27,35.8895,34.4226,35.0057,2114100.0
2021-05-07,35.0331,36.4271,34.8691,36.2996,2198385.0
2021-05-08,35.0331,36.4271,34.8691,36.2996,2198385.0
2021-05-09,35.0331,36.4271,34.8691,36.2996,2198385.0
2021-05-10,36.4453,37.2471,35.6982,35.844,3828763.0
2021-05-11,34.7324,35.3155,33.7028,34.614,3087363.0
2021-05-12,34.3771,35.1014,32.7552,32.8372,2489277.0
2021-05-13,33.0377,34.8326,32.6368,33.5388,2577220.0
2021-05-14,34.2131,37.3565,34.0308,37.3109,4216372.0
2021-05-15,34.2131,37.3565,34.0308,37.3109,4216372.0
2021-05-16,34.2131,37.3565,34.0308,37.3109,4216372.0
2021-05-17,37.0831,39.4065,37.0831,39.279,3418656.0
2021-05-18,39.6343,39.9076,37.894,38.2494,2342637.0
2021-05-19,37.5569,38.0763,36.4271,37.0467,2703734.0
2021-05-20,36.8462,36.8645,34.2586,34.7233,4120168.0
2021-05-21,34.9602,35.2472,34.4317,34.45,1597410.0
2021-05-22,34.9602,35.2472,34.4317,34.45,1597410.0
2021-05-23,34.9602,35.2472,34.4317,34.45,1597410.0
2021-05-24,34.7871,35.0149,33.8305,34.2131,2675886.0
2021-05-25,34.0491,34.6777,33.1015,33.2381,4959477.0
2021-05-26,30.8874,31.8714,29.6595,31.3157,21636245.0
2021-05-27,31.4797,31.835,30.7416,31.2519,5323174.0
2021-05-28,31.1061,31.4797,30.3599,30.5594,6103848.0
2021-05-29,31.1061,31.4797,30.3599,30.5594,6103848.0
2021-05-30,31.1061,31.4797,30.3599,30.5594,6103848.0
2021-05-31,31.1061,31.4797,30.3599,30.5594,6103848.0
2021-06-01,31.0059,32.106,30.8783,31.1881,4668585.0
2021-06-02,31.0696,32.6915,30.5139,32.3999,4614359.0
2021-06-03,32.1995,32.2723,31.3703,31.4068,3181888.0
2021-06-04,31.6254,31.6528,30.3681,30.8965,3223901.0
2021-06-05,31.6254,31.6528,30.3681,30.8965,3223901.0
2021-06-06,31.6254,31.6528,30.3681,30.8965,3223901.0
2021-06-07,31.0241,31.507,30.8145,31.4432,2591253.0
2021-06-08,31.4614,32.0081,30.9239,31.753,2073420.0
2021-06-09,31.8077,32.737,31.5228,31.8988,2335505.0
2021-06-10,32.081,32.6732,31.2337,31.2792,1947740.0
2021-06-11,31.4614,32.2268,31.2792,32.1357,1679912.0
2021-06-12,31.4614,32.2268,31.2792,32.1357,1679912.0
2021-06-13,31.4614,32.2268,31.2792,32.1357,1679912.0
2021-06-14,32.163,32.3217,31.0241,31.2154,2126674.0
2021-06-15,31.179,31.4979,30.2678,30.5139,2363751.0
2021-06-16,30.3043,31.6163,29.8123,31.2428,2914261.0
2021-06-17,31.3339,31.4705,30.0127,30.4501,3049173.0
2021-06-18,30.0036,30.277,29.0014,29.0652,4879347.0
2021-06-19,30.0036,30.277,29.0014,29.0652,4879347.0
2021-06-20,30.0036,30.277,29.0014,29.0652,4879347.0
2021-06-21,29.5207,30.0583,29.0014,29.9854,3485485.0
2021-06-22,29.867,31.5298,29.8578,31.3977,4870349.0
2021-06-23,31.3885,32.2086,30.9365,32.0354,3316872.0
2021-06-24,32.3179,32.9192,31.7803,32.8646,2247674.0
2021-06-25,33.2564,33.7575,32.8646,33.1835,5379823.0
2021-06-26,33.2564,33.7575,32.8646,33.1835,5379823.0
2021-06-27,33.2564,33.7575,32.8646,33.1835,5379823.0
2021-06-28,33.1288,33.3019,32.409,32.655,2325846.0
2021-06-29,32.8919,33.4113,32.5001,33.2108,2869913.0
2021-06-30,33.2928,33.557,32.9375,33.3201,1936896.0
2021-07-01,33.5935,34.0855,33.0696,33.2564,2686348.0
2021-07-02,33.229,33.8395,32.6824,33.6117,1710851.0
2021-07-03,33.229,33.8395,32.6824,33.6117,1710851.0
2021-07-04,33.229,33.8395,32.6824,33.6117,1710851.0
2021-07-05,33.229,33.8395,32.6824,33.6117,1710851.0
2021-07-06,33.4021,33.6254,32.6368,33.0286,2103168.0
2021-07-07,32.9147,33.1015,31.425,31.7074,2235013.0
2021-07-08,30.7599,31.2519,30.0492,30.7599,2954516.0
2021-07-09,31.1699,32.84,31.1699,32.8008,2864127.0
2021-07-10,31.1699,32.84,31.1699,32.8008,2864127.0
2021-07-11,31.1699,32.84,31.1699,32.8008,2864127.0
2021-07-12,32.245,33.3382,31.9717,33.0741,2051231.0
2021-07-13,32.8281,33.1379,31.6619,31.753,2253177.0
2021-07-14,31.9352,32.6641,30.9603,31.0059,2331621.0
2021-07-15,30.769,31.0604,29.9308,30.3134,2517173.0
2021-07-16,30.9056,30.9785,29.3658,29.7941,2754026.0
2021-07-17,30.9056,30.9785,29.3658,29.7941,2754026.0
2021-07-18,30.9056,30.9785,29.3658,29.7941,2754026.0
2021-07-19,28.6096,29.3294,28.0173,28.7736,3572678.0
2021-07-20,28.9467,30.3089,28.6278,30.1312,2522245.0
2021-07-21,30.5867,31.7257,30.4319,30.5594,2870508.0
2021-07-22,30.359,30.5093,29.0652,29.1563,2958993.0
2021-07-23,29.302,29.4387,28.0538,28.318,4032801.0
2021-07-24,29.302,29.4387,28.0538,28.318,4032801.0
2021-07-25,29.302,29.4387,28.0538,28.318,4032801.0
2021-07-26,28.318,29.6392,28.318,29.5025,3330492.0
2021-07-27,29.2292,29.5389,28.3463,28.9649,1761022.0
2021-07-28,29.1563,29.7667,28.6643,29.384,1814265.0
2021-07-29,29.6027,30.6595,29.4205,29.6209,2326789.0
2021-07-30,29.5025,31.0559,29.2747,30.1585,4629166.0
2021-07-31,29.5025,31.0559,29.2747,30.1585,4629166.0
2021-08-01,29.5025,31.0559,29.2747,30.1585,4629166.0
2021-08-02,30.359,31.4159,30.0492,31.2519,4363220.0
2021-08-03,31.2519,31.7621,29.867,31.5525,3334623.0
2021-08-04,31.2337,32.2815,30.3954,30.5867,2307016.0
2021-08-05,30.8236,31.9489,30.8236,31.8623,2081207.0
2021-08-06,32.4819,33.3748,32.2359,32.8008,1915215.0
2021-08-07,32.4819,33.3748,32.2359,32.8008,1915215.0
2021-08-08,32.4819,33.3748,32.2359,32.8008,1915215.0
2021-08-09,32.7097,33.0195,32.0354,32.7735,1981273.0
2021-08-10,32.7552,33.9944,32.6095,33.6846,3733053.0
2021-08-11,33.8304,34.3497,33.311,34.2404,1689664.0
2021-08-12,34.9146,35.0604,32.7188,33.5297,3468755.0
2021-08-13,33.2746,33.4067,32.4728,32.6459,2164104.0
2021-08-14,33.2746,33.4067,32.4728,32.6459,2164104.0
2021-08-15,33.2746,33.4067,32.4728,32.6459,2164104.0
2021-08-16,32.3635,33.0377,31.6983,32.0263,2816712.0
2021-08-17,31.4705,31.4705,29.7941,30.4227,3519677.0
2021-08-18,30.1312,31.0241,29.6938,29.7212,3606478.0
2021-08-19,29.2474,31.5525,29.0196,30.9239,6326339.0
2021-08-20,30.9785,32.1903,30.8783,31.9899,4620025.0
2021-08-21,30.9785,32.1903,30.8783,31.9899,4620025.0
2021-08-22,30.9785,32.1903,30.8783,31.9899,4620025.0
2021-08-23,32.6459,33.9397,32.6095,33.4113,5446027.0
2021-08-24,33.5388,34.7506,33.2655,34.45,8432402.0
2021-08-25,30.1585,30.5959,28.0994,28.3727,37472362.0
2021-08-26,27.5253,27.7805,25.8853,25.9764,18347949.0
2021-08-27,25.8853,27.1374,25.8696,26.6233,9735761.0
2021-08-28,25.8853,27.1374,25.8696,26.6233,9735761.0
2021-08-29,25.8853,27.1374,25.8696,26.6233,9735761.0
2021-08-30,26.3409,26.8238,25.4571,25.5391,9189976.0
2021-08-31,25.612,26.1677,25.4206,26.0675,6013238.0
2021-09-01,26.2224,26.5231,25.8762,25.8853,5209941.0
2021-09-02,25.5482,25.9764,25.3386,25.8671,4620055.0
2021-09-03,25.8671,25.9217,24.5824,24.6735,6765121.0
2021-09-04,25.8671,25.9217,24.5824,24.6735,6765121.0
2021-09-05,25.8671,25.9217,24.5824,24.6735,6765121.0
2021-09-06,25.8671,25.9217,24.5824,24.6735,6765121.0
2021-09-07,24.8193,25.5655,24.7555,25.448,5280162.0
2021-09-08,25.5117,25.6119,24.561,24.7646,7427021.0
2021-09-09,24.6553,25.2293,24.309,24.7282,5144642.0
2021-09-10,24.8557,25.0562,24.0721,24.1633,4110464.0
2021-09-11,24.8557,25.0562,24.0721,24.1633,4110464.0
2021-09-12,24.8557,25.0562,24.0721,24.1633,4110464.0
2021-09-13,24.145,24.7919,23.7988,24.6188,4112108.0
2021-09-14,24.5459,24.8648,24.0084,24.227,4146316.0
2021-09-15,24.2908,24.7555,24.0357,24.6006,3559282.0
2021-09-16,24.7737,25.9035,24.7282,25.448,4977062.0
2021-09-17,25.612,25.8306,24.9742,25.6211,5152955.0
2021-09-18,25.612,25.8306,24.9742,25.6211,5152955.0
2021-09-19,25.612,25.8306,24.9742,25.6211,5152955.0
2021-09-20,24.8739,25.3204,24.6664,25.3113,3577071.0
2021-09-21,25.5208,25.7395,24.9651,25.2475,2432090.0
2021-09-22,25.5117,26.268,25.3842,25.9582,2605112.0
2021-09-23,26.2862,27.3339,26.2224,26.842,5273877.0
2021-09-24,26.5413,27.1336,26.268,26.7964,2954959.0
2021-09-25,26.5413,27.1336,26.268,26.7964,2954959.0
2021-09-26,26.5413,27.1336,26.268,26.7964,2954959.0
2021-09-27,27.006,27.8078,26.9331,27.17,3057973.0
2021-09-28,27.088,27.5527,26.5914,26.842,2816580.0
2021-09-29,27.0698,27.4524,26.4138,26.4775,3074503.0
2021-09-30,25.4206,25.5117,23.7487,24.0995,9476012.0
2021-10-01,24.2179,24.7282,23.7169,24.4822,5602926.0
2021-10-02,24.2179,24.7282,23.7169,24.4822,5602926.0
2021-10-03,24.2179,24.7282,23.7169,24.4822,5602926.0
2021-10-04,24.3455,25.0015,24.0904,24.4457,3632914.0
2021-10-05,24.5095,24.9195,24.1177,24.4093,3296464.0
2021-10-06,23.9628,24.6279,23.6166,23.9264,4911329.0
2021-10-07,24.2361,24.8193,24.1086,24.4548,3789546.0
2021-10-08,24.4913,24.8102,24.1724,24.3364,2187245.0
2021-10-09,24.4913,24.8102,24.1724,24.3364,2187245.0
2021-10-10,24.4913,24.8102,24.1724,24.3364,2187245.0
2021-10-11,24.5095,24.7555,23.8535,23.8626,3211089.0
2021-10-12,23.9993,24.5277,23.6439,24.3455,4216874.0
2021-10-13,24.5277,24.8739,24.1177,24.7646,3369226.0
2021-10-14,25.0744,25.3204,24.8102,24.9104,2720915.0
2021-10-15,25.366,25.9309,25.2385,25.5846,3065220.0
2021-10-16,25.366,25.9309,25.2385,25.5846,3065220.0
2021-10-17,25.366,25.9309,25.2385,25.5846,3065220.0
2021-10-18,25.4297,27.1381,25.3568,26.9878,6242462.0
2021-10-19,27.17,27.2247,25.9491,26.0584,4469605.0
2021-10-20,25.8762,26.6962,25.7122,26.2042,2460679.0
2021-10-21,26.3409,26.8875,26.1586,26.678,2801739.0
2021-10-22,26.6051,26.9969,26.3135,26.8055,3449754.0
2021-10-23,26.6051,26.9969,26.3135,26.8055,3449754.0
2021-10-24,26.6051,26.9969,26.3135,26.8055,3449754.0
2021-10-25,26.9149,27.1427,26.5595,26.8693,2094474.0
2021-10-26,26.9422,27.1244,25.9126,26.2133,3499222.0
2021-10-27,26.2953,26.4138,25.7623,25.9673,2836422.0
2021-10-28,26.104,26.63,25.9491,25.9764,2334790.0
2021-10-29,25.7669,26.637,25.6028,26.1769,4434406.0
2021-10-30,25.7669,26.637,25.6028,26.1769,4434406.0
2021-10-31,25.7669,26.637,25.6028,26.1769,4434406.0
2021-11-01,26.432,27.3522,26.3509,27.088,3950233.0
2021-11-02,27.2702,28.154,26.8511,27.9809,5432223.0
2021-11-03,28.1085,29.867,28.0811,29.2838,6833942.0
2021-11-04,29.3385,29.6392,28.5868,29.1836,3025721.0
2021-11-05,29.8396,30.5047,29.1745,29.8578,3379232.0
2021-11-06,29.8396,30.5047,29.1745,29.8578,3379232.0
2021-11-07,29.8396,30.5047,29.1745,29.8578,3379232.0
2021-11-08,29.8943,30.4501,29.7021,30.3499,2542587.0
2021-11-09,30.4956,31.4523,30.3681,31.3703,3671851.0
2021-11-10,31.1881,31.7986,30.5867,30.7234,3129603.0
2021-11-11,31.2428,32.163,31.0696,31.3248,5800574.0
2021-11-12,31.343,31.6072,30.359,30.605,4416266.0
2021-11-13,31.343,31.6072,30.359,30.605,4416266.0
2021-11-14,31.343,31.6072,30.359,30.605,4416266.0
2021-11-15,30.7052,31.179,30.2268,30.2678,2553368.0
2021-11-16,30.359,30.6232,29.7277,30.5139,3413403.0
2021-11-17,30.6596,30.9148,29.6301,30.2405,3875308.0
2021-11-18,32.4272,33.1926,30.8601,31.8806,9808861.0
2021-11-19,31.3248,31.5708,29.6847,29.8305,4344808.0
2021-11-20,31.3248,31.5708,29.6847,29.8305,4344808.0
2021-11-21,31.3248,31.5708,29.6847,29.8305,4344808.0
2021-11-22,30.031,30.5685,28.974,29.4478,4660125.0
2021-11-23,28.9923,29.5025,28.0538,29.0925,10032836.0
2021-11-24,21.9082,22.997,20.3639,20.6463,46350846.0
2021-11-25,21.9082,22.997,20.3639,20.6463,46350846.0
2021-11-26,19.89,20.6189,19.0427,20.4185,12772326.0
2021-11-27,19.89,20.6189,19.0427,20.4185,12772326.0
2021-11-28,19.89,20.6189,19.0427,20.4185,12772326.0
2021-11-29,20.6736,20.8741,19.89,20.5278,10953928.0
2021-11-30,20.5734,20.7192,18.8878,19.2887,10115582.0
2021-12-01,19.6076,20.1816,18.2409,18.25,9400612.0
2021-12-02,18.332,18.8605,17.922,18.7329,8002203.0
2021-12-03,18.7056,18.8513,17.9584,18.3958,6363619.0
2021-12-04,18.7056,18.8513,17.9584,18.3958,6363619.0
2021-12-05,18.7056,18.8513,17.9584,18.3958,6363619.0
2021-12-06,18.5233,19.234,18.25,18.742,6252086.0
2021-12-07,19.0245,19.9447,18.9334,19.5347,7970406.0
2021-12-08,19.726,19.9174,19.1064,19.4983,5663414.0
2021-12-09,19.4527,19.6896,19.1702,19.1794,3775714.0
2021-12-10,19.2158,19.5028,18.7739,19.0062,4625501.0
2021-12-11,19.2158,19.5028,18.7739,19.0062,4625501.0
2021-12-12,19.2158,19.5028,18.7739,19.0062,4625501.0
2021-12-13,18.9334,19.0974,17.2614,17.8582,8691623.0
2021-12-14,17.8127,18.4961,17.5849,18.4413,5500838.0
2021-12-15,18.3229,18.7329,17.8461,18.6145,4951538.0
2021-12-16,18.8605,18.9789,18.168,18.2682,4307410.0
2021-12-17,18.0678,18.5507,17.7124,18.414,5506678.0
2021-12-18,18.0678,18.5507,17.7124,18.414,5506678.0
2021-12-19,18.0678,18.5507,17.7124,18.414,5506678.0
2021-12-20,18.004,18.6691,17.5029,18.3138,9282233.0
2021-12-21,18.5142,19.0518,18.4778,18.8696,4888686.0
2021-12-22,18.8878,19.4937,18.7247,19.3525,4199999.0
2021-12-23,19.5894,20.0495,19.4527,19.7807,4850369.0
2021-12-24,19.5894,20.0495,19.4527,19.7807,4850369.0
2021-12-25,19.5894,20.0495,19.4527,19.7807,4850369.0
2021-12-26,19.5894,20.0495,19.4527,19.7807,4850369.0
2021-12-27,19.8445,20.6645,19.6987,20.1816,4168669.0
2021-12-28,20.136,20.7374,20.1087,20.2454,3620353.0
2021-12-29,20.4276,20.8467,20.2272,20.5825,3438927.0
2021-12-30,20.4641,21.4207,20.4322,20.9105,4525619.0
2021-12-31,20.7921,21.1656,20.4458,20.6098,3801731.0
2022-01-01,20.7921,21.1656,20.4458,20.6098,3801731.0
2022-01-02,20.7921,21.1656,20.4458,20.6098,3801731.0
2022-01-03,21.1292,22.2043,20.9743,21.849,5782604.0
2022-01-04,21.603,22.3557,21.5939,22.0676,6141444.0
2022-01-05,22.0676,22.3045,20.8285,20.8376,4905770.0
2022-01-06,21.111,21.5802,20.2636,21.3843,4171306.0
2022-01-07,21.0654,21.4663,20.9014,21.1383,2745462.0
2022-01-08,21.0654,21.4663,20.9014,21.1383,2745462.0
2022-01-09,21.0654,21.4663,20.9014,21.1383,2745462.0
2022-01-10,21.111,21.111,19.89,20.8376,3833035.0
2022-01-11,20.9378,21.6166,20.7647,21.5574,3710833.0
2022-01-12,21.767,21.9674,20.8285,21.1565,5459224.0
2022-01-13,21.4025,22.0494,21.2659,21.3661,5200811.0
2022-01-14,21.0745,21.1201,19.7169,20.2818,7108772.0
2022-01-15,21.0745,21.1201,19.7169,20.2818,7108772.0
2022-01-16,21.0745,21.1201,19.7169,20.2818,7108772.0
2022-01-17,21.0745,21.1201,19.7169,20.2818,7108772.0
2022-01-18,19.9174,20.4686,19.5985,20.0723,5410526.0
2022-01-19,20.1634,20.6736,19.8354,19.8809,4127390.0
2022-01-20,19.972,20.6144,18.9652,19.0427,6163699.0
2022-01-21,18.8058,18.9334,17.8947,18.2227,7042901.0
2022-01-22,18.8058,18.9334,17.8947,18.2227,7042901.0
2022-01-23,18.8058,18.9334,17.8947,18.2227,7042901.0
2022-01-24,19.0154,20.6007,18.3412,20.5825,11180977.0
2022-01-25,19.9629,20.865,19.89,20.5461,5756239.0
2022-01-26,20.8741,21.1201,19.8263,20.0449,6240080.0
2022-01-27,20.3638,20.8372,19.767,19.972,4698911.0
2022-01-28,19.8445,20.1269,18.6418,19.9083,6047812.0
2022-01-29,19.8445,20.1269,18.6418,19.9083,6047812.0
2022-01-30,19.8445,20.1269,18.6418,19.9083,6047812.0
2022-01-31,19.7898,20.5005,19.644,20.5005,4175190.0
2022-02-01,20.5369,21.3524,20.3001,21.0107,4693583.0
2022-02-02,21.1292,21.2021,19.9174,20.1269,3974555.0
2022-02-03,19.8354,20.4185,19.5484,19.5894,3587460.0
2022-02-04,19.5894,20.1998,19.316,20.0449,4420019.0
2022-02-05,19.5894,20.1998,19.316,20.0449,4420019.0
2022-02-06,19.5894,20.1998,19.316,20.0449,4420019.0
2022-02-07,20.2454,20.6554,19.9538,20.1998,3534287.0
2022-02-08,20.3547,21.3615,20.2818,20.9743,3689800.0
2022-02-09,21.0654,21.6212,21.0654,21.5756,2980720.0
2022-02-10,21.3387,22.0358,20.9697,21.1474,3279657.0
2022-02-11,20.7556,20.947,19.726,19.7898,6597174.0
2022-02-12,20.7556,20.947,19.726,19.7898,6597174.0
2022-02-13,20.7556,20.947,19.726,19.7898,6597174.0
2022-02-14,19.726,20.0176,19.3251,19.5985,5400052.0
2022-02-15,20.0449,20.6554,19.9903,20.6281,4980986.0
2022-02-16,20.0176,20.865,20.0176,20.6372,5075908.0
2022-02-17,20.3638,20.7922,19.3069,19.4527,4164352.0
2022-02-18,19.2978,20.095,19.2112,19.6896,5098869.0
2022-02-19,19.2978,20.095,19.2112,19.6896,5098869.0
2022-02-20,19.2978,20.095,19.2112,19.6896,5098869.0
2022-02-21,19.2978,20.095,19.2112,19.6896,5098869.0
2022-02-22,19.89,20.2089,18.4049,18.4504,5914831.0
2022-02-23,18.5598,18.6782,17.6669,17.8218,7788432.0
2022-02-24,17.102,18.7056,16.9926,18.6418,6051039.0
2022-02-25,18.6782,19.0381,18.3684,19.0245,3904825.0
2022-02-26,18.6782,19.0381,18.3684,19.0245,3904825.0
2022-02-27,18.6782,19.0381,18.3684,19.0245,3904825.0
2022-02-28,18.8422,18.9922,18.1133,18.8969,9618144.0
2022-03-01,18.824,19.2522,17.6395,17.8035,14621685.0
2022-03-02,22.7296,25.0562,22.3228,24.5368,68541101.0
2022-03-03,24.6462,24.6462,23.1838,23.3979,17015930.0
2022-03-04,23.3068,23.6895,21.6576,22.1041,12006285.0
2022-03-05,23.3068,23.6895,21.6576,22.1041,12006285.0
2022-03-06,23.3068,23.6895,21.6576,22.1041,12006285.0
2022-03-07,22.1497,22.6599,21.0745,21.3479,9193097.0
2022-03-08,21.5574,23.2795,21.07,22.1952,10678637.0
2022-03-09,22.7783,23.1975,21.849,21.8854,6306123.0
2022-03-10,21.8581,22.3501,21.2202,21.8308,5205560.0
2022-03-11,21.8945,22.0494,20.8103,20.947,5212390.0
2022-03-12,21.8945,22.0494,20.8103,20.947,5212390.0
2022-03-13,21.8945,22.0494,20.8103,20.947,5212390.0
2022-03-14,20.9652,22.1041,20.8103,22.0768,6111405.0
2022-03-15,21.9765,22.6691,21.849,22.5141,4978580.0
2022-03-16,22.6781,23.899,22.341,23.2612,5936925.0
2022-03-17,23.6621,23.9446,22.9332,23.7897,4547411.0
2022-03-18,23.5072,24.5642,23.4161,24.4822,5736436.0
2022-03-19,23.5072,24.5642,23.4161,24.4822,5736436.0
2022-03-20,23.5072,24.5642,23.4161,24.4822,5736436.0
2022-03-21,24.5915,24.7373,23.9355,24.0721,4823324.0
2022-03-22,24.2544,25.1564,24.2179,24.7646,4726446.0
2022-03-23,24.555,24.7646,23.6394,23.8626,4651710.0
2022-03-24,24.0175,24.7919,23.8717,24.6006,4059115.0
2022-03-25,24.8116,25.3071,24.5088,24.8208,3802808.0
2022-03-26,24.8116,25.3071,24.5088,24.8208,3802808.0
2022-03-27,24.8116,25.3071,24.5088,24.8208,3802808.0
2022-03-28,24.5088,25.064,24.1693,25.0135,2924909.0
2022-03-29,25.3714,26.1972,25.0961,25.9953,3579608.0
2022-03-30,25.7476,26.4083,24.7749,24.8759,6573141.0
2022-03-31,24.4997,25.0638,24.2883,24.8759,3864492.0
2022-04-01,25.1053,25.4631,24.7107,25.2796,5967287.0
2022-04-02,25.1053,25.4631,24.7107,25.2796,5967287.0
2022-04-03,25.1053,25.4631,24.7107,25.2796,5967287.0
2022-04-04,25.4815,26.5918,25.3347,25.9953,6183440.0
2022-04-05,26.1513,26.9221,25.9128,26.2981,5651913.0
2022-04-06,25.7568,26.0091,25.275,25.9128,5254395.0
2022-04-07,25.9678,26.0045,24.7933,25.454,4263429.0
2022-04-08,25.4356,25.6834,24.6648,25.2796,3665403.0
2022-04-09,25.4356,25.6834,24.6648,25.2796,3665403.0
2022-04-10,25.4356,25.6834,24.6648,25.2796,3665403.0
2022-04-11,25.1603,26.7707,25.1603,25.5457,4826989.0
2022-04-12,26.0596,26.9588,25.8439,26.0412,4023672.0
2022-04-13,25.9219,26.9772,25.8669,26.7202,3243711.0
2022-04-14,26.7845,27.1515,26.3853,26.4725,2851961.0
2022-04-15,26.7845,27.1515,26.3853,26.4725,2851961.0
2022-04-16,26.7845,27.1515,26.3853,26.4725,2851961.0
2022-04-17,26.7845,27.1515,26.3853,26.4725,2851961.0
2022-04-18,26.4174,26.6881,26.1376,26.2156,2344903.0
2022-04-19,26.3348,27.0047,26.2706,26.4358,3455132.0
2022-04-20,26.7019,27.0964,26.0275,26.3807,3119379.0
2022-04-21,26.9863,27.0597,25.3851,25.5182,3792636.0
2022-04-22,24.6832,25.2704,23.9766,24.1785,4531991.0
2022-04-23,24.6832,25.2704,23.9766,24.1785,4531991.0
2022-04-24,24.6832,25.2704,23.9766,24.1785,4531991.0
2022-04-25,23.995,24.7382,23.0499,24.7382,4602941.0
2022-04-26,24.4905,24.6281,23.972,24.0776,3154393.0
2022-04-27,24.1235,24.4446,23.5821,23.9491,2686070.0
2022-04-28,24.3345,24.7795,23.7748,24.7291,3733087.0
2022-04-29,24.3987,24.6465,23.527,23.5821,3385678.0
2022-04-30,24.3987,24.6465,23.527,23.5821,3385678.0
2022-05-01,24.3987,24.6465,23.527,23.5821,3385678.0
2022-05-02,23.7748,24.7015,23.4444,24.5914,4069305.0
2022-05-03,24.518,24.8851,24.1602,24.4721,3104375.0
2022-05-04,24.6648,25.3897,24.0271,25.353,3467439.0
2022-05-05,24.8851,24.986,23.2884,23.6188,3776534.0
2022-05-06,23.371,23.371,21.9946,22.1873,5215234.0
2022-05-07,23.371,23.371,21.9946,22.1873,5215234.0
2022-05-08,23.371,23.371,21.9946,22.1873,5215234.0
2022-05-09,21.5909,21.8845,21.0954,21.3982,5028555.0
2022-05-10,21.7102,21.8387,20.6641,21.2606,5923209.0
2022-05-11,21.1229,21.2422,19.7511,19.9392,7924167.0
2022-05-12,20.0677,21.857,19.875,21.0403,6585942.0
2022-05-13,21.5634,22.7654,21.5634,22.013,5355472.0
2022-05-14,21.5634,22.7654,21.5634,22.013,5355472.0
2022-05-15,21.5634,22.7654,21.5634,22.013,5355472.0
2022-05-16,21.9212,22.6828,21.5634,22.38,3896215.0
2022-05-17,22.5911,22.8388,22.0038,22.7746,3299479.0
2022-05-18,21.3248,21.4716,20.32,20.6458,8343693.0
2022-05-19,20.2787,21.4028,20.2145,20.7651,6433980.0
2022-05-20,20.9486,20.9486,18.6867,19.4346,9863068.0
2022-05-21,20.9486,20.9486,18.6867,19.4346,9863068.0
2022-05-22,20.9486,20.9486,18.6867,19.4346,9863068.0
2022-05-23,19.4327,20.1228,18.9666,19.6823,6874687.0
2022-05-24,18.9024,19.2189,18.1041,18.9758,20777688.0
2022-05-25,19.0859,21.7423,18.7097,21.6368,29786726.0
2022-05-26,22.1139,22.8939,21.8662,22.7746,9862381.0
2022-05-27,22.6174,24.5777,22.5897,24.5592,9614384.0
2022-05-28,22.6174,24.5777,22.5897,24.5592,9614384.0
2022-05-29,22.6174,24.5777,22.5897,24.5592,9614384.0
2022-05-30,22.6174,24.5777,22.5897,24.5592,9614384.0
2022-05-31,24.4945,24.8967,23.4126,24.439,7124215.0
2022-06-01,24.6332,24.8089,23.163,23.6715,6303238.0
2022-06-02,23.7825,24.4066,23.6438,24.0414,3158898.0
2022-06-03,24.0506,24.1893,23.5421,23.7825,3080476.0
2022-06-04,24.0506,24.1893,23.5421,23.7825,3080476.0
2022-06-05,24.0506,24.1893,23.5421,23.7825,3080476.0
2022-06-06,24.0506,24.3696,23.4681,24.2078,3550608.0
2022-06-07,23.838,24.9383,23.616,24.8089,4370387.0
2022-06-08,24.6979,25.3498,24.4297,25.2527,3605113.0
2022-06-09,25.2342,25.6318,24.9938,25.4561,4182201.0
2022-06-10,24.9291,25.3451,24.6794,24.7256,4050552.0
2022-06-11,24.9291,25.3451,24.6794,24.7256,4050552.0
2022-06-12,24.9291,25.3451,24.6794,24.7256,4050552.0
2022-06-13,23.6068,24.0599,22.6313,23.052,5911756.0
2022-06-14,23.1167,24.4066,23.0705,23.9212,4359052.0
2022-06-15,24.2726,25.1695,23.9859,24.6702,5082536.0
2022-06-16,23.7825,23.8727,22.1375,22.3308,4512290.0
2022-06-17,22.5434,23.2092,22.34,22.6082,5942216.0
2022-06-18,22.5434,23.2092,22.34,22.6082,5942216.0
2022-06-19,22.5434,23.2092,22.34,22.6082,5942216.0
2022-06-20,22.5434,23.2092,22.34,22.6082,5942216.0
2022-06-21,22.8023,23.0982,22.1921,22.2198,3411054.0
2022-06-22,21.7852,22.1736,21.4754,21.5818,4207546.0
2022-06-23,21.739,22.0256,20.842,21.3044,4357472.0
2022-06-24,21.4801,23.0335,21.4061,22.4602,5398084.0
2022-06-25,21.4801,23.0335,21.4061,22.4602,5398084.0
2022-06-26,21.4801,23.0335,21.4061,22.4602,5398084.0
2022-06-27,22.5527,22.9318,22.1273,22.8301,3522887.0
2022-06-28,22.8578,23.2369,21.4985,21.517,3537630.0
2022-06-29,21.3044,21.4632,20.3427,20.5092,4491201.0
2022-06-30,20.0006,20.1208,19.3718,19.5383,4551535.0
2022-07-01,18.7708,19.4735,18.535,19.1961,5880234.0
2022-07-02,18.7708,19.4735,18.535,19.1961,5880234.0
2022-07-03,18.7708,19.4735,18.535,19.1961,5880234.0
