,DTE US Equity,DTE US Equity,DTE US Equity,DTE US Equity,DTE US Equity
2023-07-21,110.4274,112.2955,109.9604,112.0036,1082851.0
2023-07-22,110.4274,112.2955,109.9604,112.0036,1082851.0
2023-07-23,110.4274,112.2955,109.9604,112.0036,1082851.0
2023-07-24,112.0911,112.3441,111.2058,111.8966,829761.0
2023-07-25,111.916,112.8014,111.6241,112.3149,768134.0
2023-07-26,112.3733,113.5359,111.916,112.7333,1011084.0
2023-07-27,112.7333,113.57,110.8944,111.2447,1363430.0
2023-07-28,112.2857,112.7041,109.9799,110.4955,816811.0
2023-07-29,112.2857,112.7041,109.9799,110.4955,816811.0
2023-07-30,112.2857,112.7041,109.9799,110.4955,816811.0
2023-07-31,110.9236,111.8382,110.5734,111.2058,1191774.0
2023-08-01,110.8653,111.4247,109.9799,110.0869,1504226.0
2023-08-02,109.688,110.7582,109.6491,110.0285,921803.0
2023-08-03,109.4545,109.8826,106.4773,106.5163,1126619.0
2023-08-04,106.633,107.2654,104.2396,104.9596,1211782.0
2023-08-05,106.633,107.2654,104.2396,104.9596,1211782.0
2023-08-06,106.633,107.2654,104.2396,104.9596,1211782.0
2023-08-07,105.6309,106.0882,104.8428,104.8623,1198593.0
2023-08-08,104.8039,105.339,104.0548,105.2223,1064969.0
2023-08-09,104.6385,106.5357,104.6385,105.3779,945374.0
2023-08-10,105.5336,106.2633,103.9185,104.3758,925573.0
2023-08-11,104.6677,105.1639,104.2202,104.9693,815606.0
2023-08-12,104.6677,105.1639,104.2202,104.9693,815606.0
2023-08-13,104.6677,105.1639,104.2202,104.9693,815606.0
2023-08-14,104.765,104.8817,103.1402,103.6559,946867.0
2023-08-15,102.8872,102.9651,101.5251,101.5641,1045672.0
2023-08-16,101.8559,102.5564,101.7003,101.9143,1089791.0
2023-08-17,102.0408,103.0332,101.8559,102.0213,872444.0
2023-08-18,102.1965,103.0575,101.8365,102.7316,664371.0
2023-08-19,102.1965,103.0575,101.8365,102.7316,664371.0
2023-08-20,102.1965,103.0575,101.8365,102.7316,664371.0
2023-08-21,102.4105,102.6051,101.2235,101.963,1319304.0
2023-08-22,102.0213,102.5394,101.5835,102.1284,697404.0
2023-08-23,102.751,102.751,101.6419,102.4202,1170025.0
2023-08-24,102.0019,103.8261,101.4765,101.6224,953438.0
2023-08-25,102.1186,102.8191,101.5641,102.0797,963596.0
2023-08-26,102.1186,102.8191,101.5641,102.0797,963596.0
2023-08-27,102.1186,102.8191,101.5641,102.0797,963596.0
2023-08-28,102.1575,102.9553,101.8754,102.1284,750227.0
2023-08-29,102.3716,102.9213,101.817,102.284,586096.0
2023-08-30,102.2354,102.5759,101.3597,101.9046,700820.0
2023-08-31,102.4981,102.5662,100.5522,100.5814,801297.0
2023-09-01,101.1943,101.3111,98.5674,99.4139,1110282.0
2023-09-02,101.1943,101.3111,98.5674,99.4139,1110282.0
2023-09-03,101.1943,101.3111,98.5674,99.4139,1110282.0
2023-09-04,101.1943,101.3111,98.5674,99.4139,1110282.0
2023-09-05,99.2582,99.3847,97.361,98.0226,1386909.0
2023-09-06,98.0712,98.5334,97.6821,98.1588,1203557.0
2023-09-07,98.8204,99.8906,98.7134,99.4431,980263.0
2023-09-08,99.5306,100.0025,99.2582,99.8809,1082865.0
2023-09-09,99.5306,100.0025,99.2582,99.8809,1082865.0
2023-09-10,99.5306,100.0025,99.2582,99.8809,1082865.0
2023-09-11,99.6668,100.6641,99.6668,100.2311,1763696.0
2023-09-12,100.2603,101.3889,99.842,101.1068,1220616.0
2023-09-13,101.2722,103.2959,100.7857,103.1791,1702603.0
2023-09-14,103.7531,104.2493,103.3445,103.8504,1718257.0
2023-09-15,104.3829,105.3843,104.2995,104.8247,3064728.0
2023-09-16,104.3829,105.3843,104.2995,104.8247,3064728.0
2023-09-17,104.3829,105.3843,104.2995,104.8247,3064728.0
2023-09-18,104.8247,105.3843,104.1964,105.0407,1453451.0
2023-09-19,105.0407,105.6591,104.3928,104.432,1207766.0
2023-09-20,104.7462,105.8849,104.0394,104.7265,806669.0
2023-09-21,104.5695,105.3843,103.7301,104.1473,1562094.0
2023-09-22,103.7252,104.5793,103.4209,104.2651,1982283.0
2023-09-23,103.7252,104.5793,103.4209,104.2651,1982283.0
2023-09-24,103.7252,104.5793,103.4209,104.2651,1982283.0
2023-09-25,103.4798,103.951,102.8515,103.7252,1066579.0
2023-09-26,103.3718,103.3865,100.2108,100.2893,1678049.0
2023-09-27,99.9653,100.3089,98.159,98.699,1163991.0
2023-09-28,99.2487,99.2978,96.7749,96.8239,1739572.0
2023-09-29,97.8645,98.483,96.5982,97.462,1268506.0
2023-09-30,97.8645,98.483,96.5982,97.462,1268506.0
2023-10-01,97.8645,98.483,96.5982,97.462,1268506.0
2023-10-02,96.8632,97.1872,92.3867,93.7414,2346371.0
2023-10-03,92.8088,96.0386,92.1315,95.5772,2240224.0
2023-10-04,96.1073,96.2447,93.8396,95.3318,1444182.0
2023-10-05,95.5478,95.7932,91.4247,92.4751,3500484.0
2023-10-06,90.9829,93.6924,88.4894,93.4175,2534071.0
2023-10-07,90.9829,93.6924,88.4894,93.4175,2534071.0
2023-10-08,90.9829,93.6924,88.4894,93.4175,2534071.0
2023-10-09,93.4273,94.8311,93.2899,94.8213,1059850.0
2023-10-10,94.9489,95.8619,94.4483,95.5772,869697.0
2023-10-11,95.9208,96.2889,94.4728,96.0484,1493981.0
2023-10-12,95.6361,96.0435,93.5647,94.2617,1773972.0
2023-10-13,95.1453,96.0779,94.8409,96.0779,1241592.0
2023-10-14,95.1453,96.0779,94.8409,96.0779,1241592.0
2023-10-15,95.1453,96.0779,94.8409,96.0779,1241592.0
2023-10-16,96.5294,96.8976,95.5281,96.6374,1564222.0
2023-10-17,95.9208,97.3639,95.9208,96.7258,939017.0
2023-10-18,96.3626,96.9417,95.1551,95.3318,1385818.0
2023-10-19,94.9784,96.1368,94.5759,94.9686,1144571.0
2023-10-20,95.0667,96.2644,94.8802,94.8802,1427757.0
2023-10-21,95.0667,96.2644,94.8802,94.8802,1427757.0
2023-10-22,95.0667,96.2644,94.8802,94.8802,1427757.0
2023-10-23,93.5942,95.5772,92.8677,94.2127,1739987.0
2023-10-24,95.2042,96.2251,95.0253,95.911,1007390.0
2023-10-25,95.5772,96.4509,95.3858,96.1466,1646665.0
2023-10-26,96.5196,98.0707,96.1957,96.5491,1275052.0
2023-10-27,96.1564,97.0301,94.9882,95.1354,1227667.0
2023-10-28,96.1564,97.0301,94.9882,95.1354,1227667.0
2023-10-29,96.1564,97.0301,94.9882,95.1354,1227667.0
2023-10-30,95.2042,96.284,93.7316,94.5464,1305039.0
2023-10-31,95.0864,95.3121,93.7709,94.6151,1871148.0
2023-11-01,92.4751,96.2791,90.8847,94.8409,3470344.0
2023-11-02,94.6839,98.1198,94.6839,97.0006,1846407.0
2023-11-03,98.5812,99.7003,98.0707,98.3456,1728691.0
2023-11-04,98.5812,99.7003,98.0707,98.3456,1728691.0
2023-11-05,98.5812,99.7003,98.0707,98.3456,1728691.0
2023-11-06,98.3161,98.5321,96.8632,96.8632,1528193.0
2023-11-07,96.9319,97.0497,96.3429,96.7258,1375212.0
2023-11-08,96.3037,97.1577,95.5281,96.7356,2276533.0
2023-11-09,96.9025,98.1198,96.5687,96.6963,2056035.0
2023-11-10,97.3148,97.3148,96.2546,96.765,1314987.0
2023-11-11,97.3148,97.3148,96.2546,96.765,1314987.0
2023-11-12,97.3148,97.3148,96.2546,96.765,1314987.0
2023-11-13,96.7454,96.8828,95.6459,95.8717,1599900.0
2023-11-14,97.5897,99.985,97.4866,99.8868,1392133.0
2023-11-15,99.5825,101.1532,99.4009,100.201,1238247.0
2023-11-16,100.9569,101.9091,100.0733,101.4379,1813729.0
2023-11-17,102.1054,102.1054,100.7802,101.7029,1502516.0
2023-11-18,102.1054,102.1054,100.7802,101.7029,1502516.0
2023-11-19,102.1054,102.1054,100.7802,101.7029,1502516.0
2023-11-20,101.1532,101.5606,99.5825,100.9863,1392658.0
2023-11-21,101.1434,101.595,100.2059,101.3692,1062404.0
2023-11-22,101.4673,103.1657,101.0256,102.7435,1687575.0
2023-11-23,101.4673,103.1657,101.0256,102.7435,1687575.0
2023-11-24,102.8417,103.9903,102.7288,103.4405,1220332.0
2023-11-25,102.8417,103.9903,102.7288,103.4405,1220332.0
2023-11-26,102.8417,103.9903,102.7288,103.4405,1220332.0
2023-11-27,103.5681,103.6625,102.5668,102.9399,1382739.0
2023-11-28,103.0675,104.1473,102.7141,103.0969,1186550.0
2023-11-29,103.1558,103.9019,101.7569,102.233,1193682.0
2023-11-30,102.3803,102.3901,101.4771,102.2036,1568860.0
2023-12-01,102.2232,106.2629,101.8404,106.1893,2802745.0
2023-12-02,102.2232,106.2629,101.8404,106.1893,2802745.0
2023-12-03,102.2232,106.2629,101.8404,106.1893,2802745.0
2023-12-04,105.7868,107.2593,105.3401,106.4249,1365994.0
2023-12-05,106.5034,106.5034,104.4811,104.7069,1403168.0
2023-12-06,104.972,105.7475,104.6873,105.3646,1152692.0
2023-12-07,105.6297,105.988,104.6529,105.2567,1401826.0
2023-12-08,105.5119,106.6997,104.9425,106.6212,2138993.0
2023-12-09,105.5119,106.6997,104.9425,106.6212,2138993.0
2023-12-10,105.5119,106.6997,104.9425,106.6212,2138993.0
2023-12-11,106.5917,108.1624,105.8604,108.0741,1419078.0
2023-12-12,108.4079,108.4079,106.5893,107.9072,1211890.0
2023-12-13,107.9857,111.3922,107.1022,111.245,1227009.0
2023-12-14,112.1972,112.5211,110.1013,110.3712,1710258.0
2023-12-15,109.3409,110.3118,107.9639,108.8753,2690033.0
2023-12-16,109.3409,110.3118,107.9639,108.8753,2690033.0
2023-12-17,109.3409,110.3118,107.9639,108.8753,2690033.0
2023-12-18,109.2022,110.0195,108.3998,108.796,1026727.0
2023-12-19,109.014,109.866,108.6079,109.757,886717.0
2023-12-20,109.5886,110.2127,108.3007,108.3205,1165131.0
2023-12-21,108.6078,109.8362,107.9589,108.7168,897743.0
2023-12-22,109.44,110.3514,108.5286,108.5979,949978.0
2023-12-23,109.44,110.3514,108.5286,108.5979,949978.0
2023-12-24,109.44,110.3514,108.5286,108.5979,949978.0
2023-12-25,109.44,110.3514,108.5286,108.5979,949978.0
2023-12-26,108.3899,109.6579,108.3899,109.1428,522241.0
2023-12-27,108.9744,109.0536,108.2809,108.6673,693101.0
2023-12-28,108.4196,109.4895,108.4196,109.3805,518249.0
2023-12-29,108.9347,109.5192,108.6673,109.2319,691597.0
2023-12-30,108.9347,109.5192,108.6673,109.2319,691597.0
2023-12-31,108.9347,109.5192,108.6673,109.2319,691597.0
2024-01-01,108.9347,109.5192,108.6673,109.2319,691597.0
2024-01-02,108.8159,111.0152,108.7465,110.7179,954243.0
2024-01-03,111.0052,111.0052,109.4796,109.9452,1308140.0
2024-01-04,110.2523,110.5991,109.2617,109.4994,1016300.0
2024-01-05,109.1428,110.0938,108.8456,109.6183,985647.0
2024-01-06,109.1428,110.0938,108.8456,109.6183,985647.0
2024-01-07,109.1428,110.0938,108.8456,109.6183,985647.0
2024-01-08,108.9347,110.5991,108.6772,110.4802,787495.0
2024-01-09,110.074,110.5198,109.5688,109.9155,652905.0
2024-01-10,109.7273,110.2821,109.4202,109.7966,676087.0
2024-01-11,109.4301,109.4301,106.6066,107.0128,519569.0
2024-01-12,107.8054,107.9936,106.9732,107.8351,827307.0
2024-01-13,107.8054,107.9936,106.9732,107.8351,827307.0
2024-01-14,107.8054,107.9936,106.9732,107.8351,827307.0
2024-01-15,107.8054,107.9936,106.9732,107.8351,827307.0
2024-01-16,106.5472,107.0772,105.8339,106.5967,1332396.0
2024-01-17,105.9429,107.2803,104.3875,104.7244,760908.0
2024-01-18,104.0408,104.338,103.0303,103.8724,785977.0
2024-01-19,104.2984,104.5708,102.9907,103.5455,1016879.0
2024-01-20,104.2984,104.5708,102.9907,103.5455,1016879.0
2024-01-21,104.2984,104.5708,102.9907,103.5455,1016879.0
2024-01-22,103.2582,104.442,102.3071,102.9312,849003.0
2024-01-23,102.9213,103.5157,102.2675,103.4959,765604.0
2024-01-24,104.3281,104.3281,101.2124,101.4056,1491924.0
2024-01-25,102.6142,103.0798,101.5443,102.8322,1458175.0
2024-01-26,103.3275,103.3671,102.2675,102.6241,1165306.0
2024-01-27,103.3275,103.3671,102.2675,102.6241,1165306.0
2024-01-28,103.3275,103.3671,102.2675,102.6241,1165306.0
2024-01-29,102.6142,103.2582,101.9653,102.8718,1566411.0
2024-01-30,102.5152,104.7145,102.1114,103.5851,1614814.0
2024-01-31,104.8036,105.4773,103.5752,104.4371,1533680.0
2024-02-01,103.8427,106.5026,103.2582,106.4679,1316704.0
2024-02-02,105.4476,105.5417,103.2978,104.1002,1437356.0
2024-02-03,105.4476,105.5417,103.2978,104.1002,1437356.0
2024-02-04,105.4476,105.5417,103.2978,104.1002,1437356.0
2024-02-05,103.0897,104.1597,102.2972,102.951,1395714.0
2024-02-06,102.6638,103.4464,102.1585,103.2383,1068038.0
2024-02-07,103.5256,104.8234,103.0105,104.2389,1692877.0
2024-02-08,104.021,105.4872,101.8217,103.2582,1847800.0
2024-02-09,103.2284,103.6941,102.1783,103.4365,1118566.0
2024-02-10,103.2284,103.6941,102.1783,103.4365,1118566.0
2024-02-11,103.2284,103.6941,102.1783,103.4365,1118566.0
2024-02-12,103.5355,105.7249,103.1938,105.3881,1459768.0
2024-02-13,104.6847,105.081,102.1603,103.4068,1697639.0
2024-02-14,103.4761,104.9621,103.2582,104.3479,1273571.0
2024-02-15,104.9027,106.8048,104.9027,106.7652,1231853.0
2024-02-16,106.1807,107.5775,105.9528,106.7949,1273308.0
2024-02-17,106.1807,107.5775,105.9528,106.7949,1273308.0
2024-02-18,106.1807,107.5775,105.9528,106.7949,1273308.0
2024-02-19,106.1807,107.5775,105.9528,106.7949,1273308.0
2024-02-20,106.785,108.38,106.3392,106.6364,1023143.0
2024-02-21,107.3199,108.4592,106.7354,108.1422,1135621.0
2024-02-22,107.211,107.211,105.7943,106.0221,1486784.0
2024-02-23,106.2995,107.8252,106.2104,107.4388,1126984.0
2024-02-24,106.2995,107.8252,106.2104,107.4388,1126984.0
2024-02-25,106.2995,107.8252,106.2104,107.4388,1126984.0
2024-02-26,106.8147,106.8147,104.972,105.1999,897251.0
2024-02-27,105.8835,106.463,105.2643,106.3293,780598.0
2024-02-28,106.1608,107.2506,105.8587,107.0921,906746.0
2024-02-29,107.6072,108.2413,106.6661,107.3397,1387832.0
2024-03-01,107.0227,107.2952,105.1305,107.102,1321954.0
2024-03-02,107.0227,107.2952,105.1305,107.102,1321954.0
2024-03-03,107.0227,107.2952,105.1305,107.102,1321954.0
2024-03-04,106.5373,108.8059,106.5373,108.7762,760654.0
2024-03-05,108.9744,111.0646,108.7168,108.9645,1269299.0
2024-03-06,109.965,111.1142,109.8412,110.7179,1101107.0
2024-03-07,111.1439,111.8077,110.9161,111.6096,927054.0
2024-03-08,111.9662,112.0355,110.6981,111.7681,1128061.0
2024-03-09,111.9662,112.0355,110.6981,111.7681,1128061.0
2024-03-10,111.9662,112.0355,110.6981,111.7681,1128061.0
2024-03-11,111.9563,112.9866,111.2331,111.8969,1170390.0
2024-03-12,111.3916,111.7582,109.6678,109.8462,862174.0
2024-03-13,110.4108,111.1439,109.7818,110.0245,1137896.0
2024-03-14,109.6381,109.8561,107.211,108.37,1543251.0
2024-03-15,108.16,110.03,108.01,108.48,2305371.0
2024-03-16,108.16,110.03,108.01,108.48,2305371.0
2024-03-17,108.16,110.03,108.01,108.48,2305371.0
2024-03-18,108.49,109.795,108.19,109.48,1113895.0
2024-03-19,109.86,111.1,109.52,110.45,1377995.0
2024-03-20,110.16,111.21,109.61,110.04,1770132.0
2024-03-21,110.08,110.72,109.095,109.15,1200310.0
2024-03-22,109.99,109.99,108.78,108.88,1076519.0
2024-03-23,109.99,109.99,108.78,108.88,1076519.0
2024-03-24,109.99,109.99,108.78,108.88,1076519.0
2024-03-25,109.3,109.3,107.89,108.42,1045068.0
2024-03-26,108.47,108.98,107.07,107.13,1110830.0
2024-03-27,107.95,111.41,107.95,111.3,1668675.0
2024-03-28,111.32,112.31,110.97,112.14,990495.0
2024-03-29,111.32,112.31,110.97,112.14,990495.0
2024-03-30,111.32,112.31,110.97,112.14,990495.0
2024-03-31,111.32,112.31,110.97,112.14,990495.0
2024-04-01,112.14,112.14,110.28,110.73,847475.0
2024-04-02,110.95,112.5,110.53,111.09,1268945.0
2024-04-03,111.3,111.41,110.025,110.26,1256944.0
2024-04-04,111.0,111.22,108.82,109.56,1210579.0
2024-04-05,108.77,109.74,108.35,109.1,1106082.0
2024-04-06,108.77,109.74,108.35,109.1,1106082.0
2024-04-07,108.77,109.74,108.35,109.1,1106082.0
2024-04-08,109.38,110.26,108.85,109.5,1163565.0
