,GBCI US Equity,GBCI US Equity,GBCI US Equity,GBCI US Equity,GBCI US Equity
2022-05-27,44.5288,45.6789,44.5288,45.5948,281115.0
2022-05-28,44.5288,45.6789,44.5288,45.5948,281115.0
2022-05-29,44.5288,45.6789,44.5288,45.5948,281115.0
2022-05-30,44.5288,45.6789,44.5288,45.5948,281115.0
2022-05-31,45.015,45.5013,44.6597,45.2675,693686.0
2022-06-01,45.2301,45.2301,44.108,44.7719,350442.0
2022-06-02,44.7532,45.9314,44.4914,45.894,359335.0
2022-06-03,45.9314,45.9314,45.1132,45.4452,312276.0
2022-06-04,45.9314,45.9314,45.1132,45.4452,312276.0
2022-06-05,45.9314,45.9314,45.1132,45.4452,312276.0
2022-06-06,46.081,46.081,45.4639,45.548,210006.0
2022-06-07,45.0898,45.9875,44.9683,45.9595,189149.0
2022-06-08,45.5854,45.5854,44.8654,45.0618,186790.0
2022-06-09,44.6784,45.0805,43.8836,44.0799,381175.0
2022-06-10,43.3038,43.7526,42.8176,43.575,435931.0
2022-06-11,43.3038,43.7526,42.8176,43.575,435931.0
2022-06-12,43.3038,43.7526,42.8176,43.575,435931.0
2022-06-13,42.5744,43.07,41.9853,42.2939,332458.0
2022-06-14,42.2472,42.8129,42.0527,42.7802,337791.0
2022-06-15,43.0981,43.8181,42.9298,43.1729,465599.0
2022-06-16,42.4061,42.7802,41.7609,42.1537,443139.0
2022-06-17,42.9017,43.5376,42.4716,43.0233,810258.0
2022-06-18,42.9017,43.5376,42.4716,43.0233,810258.0
2022-06-19,42.9017,43.5376,42.4716,43.0233,810258.0
2022-06-20,42.9017,43.5376,42.4716,43.0233,810258.0
2022-06-21,44.0051,44.669,43.3973,44.0612,433120.0
2022-06-22,43.5843,44.3231,43.5843,44.1734,394674.0
2022-06-23,43.9303,44.1547,43.4628,43.9677,414700.0
2022-06-24,43.949,45.389,43.949,45.2488,1083476.0
2022-06-25,43.949,45.389,43.949,45.2488,1083476.0
2022-06-26,43.949,45.389,43.949,45.2488,1083476.0
2022-06-27,45.6415,45.6696,44.828,45.174,328770.0
2022-06-28,45.3516,45.6368,44.6597,44.7251,275055.0
2022-06-29,44.856,44.856,44.0799,44.4446,318311.0
2022-06-30,43.7339,44.7906,43.5656,44.3418,382747.0
2022-07-01,44.2763,45.2114,44.0238,45.0898,361671.0
2022-07-02,44.2763,45.2114,44.0238,45.0898,361671.0
2022-07-03,44.2763,45.2114,44.0238,45.0898,361671.0
2022-07-04,44.2763,45.2114,44.0238,45.0898,361671.0
2022-07-05,44.108,45.4872,43.6124,45.4171,312900.0
2022-07-06,45.1553,45.7537,45.0524,45.1553,453221.0
2022-07-07,45.5106,45.9595,45.4779,45.4826,214713.0
2022-07-08,45.6883,45.8753,44.9589,45.2675,239033.0
2022-07-09,45.6883,45.8753,44.9589,45.2675,239033.0
2022-07-10,45.6883,45.8753,44.9589,45.2675,239033.0
2022-07-11,45.2298,45.5405,44.8156,45.1639,242401.0
2022-07-12,44.8532,46.1808,44.8532,45.6629,317503.0
2022-07-13,45.3146,45.3146,44.1659,44.6461,274726.0
2022-07-14,43.5822,44.5708,43.3845,44.3072,249122.0
2022-07-15,45.1074,45.5405,44.6461,45.2581,420960.0
2022-07-16,45.1074,45.5405,44.6461,45.2581,420960.0
2022-07-17,45.1074,45.5405,44.6461,45.2581,420960.0
2022-07-18,45.6629,46.1337,45.051,45.1922,257131.0
2022-07-19,45.5688,46.6233,45.4322,46.3596,316814.0
2022-07-20,46.1243,46.8869,45.9548,46.6892,281618.0
2022-07-21,46.4915,46.9057,45.8889,46.8116,302931.0
2022-07-22,46.6703,46.6703,44.9003,45.2298,345787.0
2022-07-23,46.6703,46.6703,44.9003,45.2298,345787.0
2022-07-24,46.6703,46.6703,44.9003,45.2298,345787.0
2022-07-25,45.5782,45.9642,45.324,45.6159,284916.0
2022-07-26,45.5123,46.1525,45.4464,45.8795,275317.0
2022-07-27,45.8983,46.8398,45.8324,46.5009,290389.0
2022-07-28,46.6986,46.9151,46.2655,46.8116,175239.0
2022-07-29,46.6892,47.3482,46.6892,47.1599,306649.0
2022-07-30,46.6892,47.3482,46.6892,47.1599,306649.0
2022-07-31,46.6892,47.3482,46.6892,47.1599,306649.0
2022-08-01,46.8398,48.0167,46.6468,47.5742,248410.0
2022-08-02,47.2917,47.4424,47.0469,47.2164,228819.0
2022-08-03,47.1223,47.932,46.8304,47.7531,198663.0
2022-08-04,47.7625,47.8001,47.3388,47.6118,201328.0
2022-08-05,47.2447,48.318,47.2447,48.1579,179266.0
2022-08-06,47.2447,48.318,47.2447,48.1579,179266.0
2022-08-07,47.2447,48.318,47.2447,48.1579,179266.0
2022-08-08,48.5533,48.6193,47.9884,48.1579,233154.0
2022-08-09,48.3933,48.704,47.9602,48.6757,235750.0
2022-08-10,48.9205,49.6267,48.9205,49.3442,314207.0
2022-08-11,49.8997,50.2292,49.4854,50.1727,311872.0
2022-08-12,50.2198,51.0201,50.1351,50.9448,283981.0
2022-08-13,50.2198,51.0201,50.1351,50.9448,283981.0
2022-08-14,50.2198,51.0201,50.1351,50.9448,283981.0
2022-08-15,50.6435,51.8957,50.4364,51.858,320913.0
2022-08-16,51.5944,52.8136,51.5944,52.7148,259334.0
2022-08-17,52.1499,52.244,51.6038,51.9522,248882.0
2022-08-18,51.9333,52.2066,51.3167,51.5662,328520.0
2022-08-19,51.4249,51.4249,50.4269,50.5682,400844.0
2022-08-20,51.4249,51.4249,50.4269,50.5682,400844.0
2022-08-21,51.4249,51.4249,50.4269,50.5682,400844.0
2022-08-22,49.8809,50.0786,49.1936,49.2501,404928.0
2022-08-23,48.9864,49.5231,48.5063,48.5063,408485.0
2022-08-24,48.4404,48.591,48.1673,48.3745,292600.0
2022-08-25,48.1767,49.1842,48.1767,49.1747,264633.0
2022-08-26,49.4195,49.5513,48.3745,48.4215,315157.0
2022-08-27,49.4195,49.5513,48.3745,48.4215,315157.0
2022-08-28,49.4195,49.5513,48.3745,48.4215,315157.0
2022-08-29,47.9884,48.0638,47.5083,47.5271,260674.0
2022-08-30,47.9508,47.9508,47.32,47.7248,258653.0
2022-08-31,47.5742,47.9932,47.3718,47.7154,325072.0
2022-09-01,47.5459,47.7013,46.8869,47.0658,360920.0
2022-09-02,47.6777,47.7907,46.2184,46.5197,325693.0
2022-09-03,47.6777,47.7907,46.2184,46.5197,325693.0
2022-09-04,47.6777,47.7907,46.2184,46.5197,325693.0
2022-09-05,47.6777,47.7907,46.2184,46.5197,325693.0
2022-09-06,46.9434,46.9434,45.3616,45.6912,300939.0
2022-09-07,45.5499,46.8021,45.5499,46.7927,301626.0
2022-09-08,46.1619,47.9131,46.0207,47.8472,370420.0
2022-09-09,47.9414,48.5204,47.9414,48.478,250669.0
2022-09-10,47.9414,48.5204,47.9414,48.478,250669.0
2022-09-11,47.9414,48.5204,47.9414,48.478,250669.0
2022-09-12,48.4686,48.9394,48.285,48.478,232165.0
2022-09-13,47.4518,47.932,47.0564,47.2635,297427.0
2022-09-14,47.7719,48.0732,47.0281,48.0355,378091.0
2022-09-15,47.9414,48.8452,47.9414,48.2144,301604.0
2022-09-16,47.6966,48.2615,47.1787,48.0543,1228518.0
2022-09-17,47.6966,48.2615,47.1787,48.0543,1228518.0
2022-09-18,47.6966,48.2615,47.1787,48.0543,1228518.0
2022-09-19,47.5836,49.1559,47.5836,48.9488,355742.0
2022-09-20,48.5628,49.4289,48.5063,49.2877,504361.0
2022-09-21,49.6549,49.7867,48.4921,48.5251,480911.0
2022-09-22,48.4309,48.9111,47.5836,47.9508,333139.0
2022-09-23,47.5836,47.6636,46.7739,47.48,387056.0
2022-09-24,47.5836,47.6636,46.7739,47.48,387056.0
2022-09-25,47.5836,47.6636,46.7739,47.48,387056.0
2022-09-26,47.4894,48.1956,47.4612,47.6777,372966.0
2022-09-27,47.9225,48.4309,46.5668,46.9904,357588.0
2022-09-28,47.3576,48.2615,46.934,47.819,359549.0
2022-09-29,47.2447,47.4894,46.0772,46.5574,359234.0
2022-09-30,46.8398,47.6024,46.1619,46.2561,414041.0
2022-10-01,46.8398,47.6024,46.1619,46.2561,414041.0
2022-10-02,46.8398,47.6024,46.1619,46.2561,414041.0
2022-10-03,46.7268,47.3294,46.129,47.1317,307504.0
2022-10-04,47.5742,48.7699,47.5742,48.6852,296345.0
2022-10-05,47.9979,48.8076,47.9884,48.5816,236320.0
2022-10-06,48.2897,48.8735,48.1155,48.7887,242028.0
2022-10-07,48.2676,48.6655,46.8178,47.1589,294912.0
2022-10-08,48.2676,48.6655,46.8178,47.1589,294912.0
2022-10-09,48.2676,48.6655,46.8178,47.1589,294912.0
2022-10-10,47.6043,47.9075,46.9884,47.3579,284096.0
2022-10-11,47.2632,47.9265,46.9505,47.4716,451479.0
2022-10-12,47.4716,48.2486,46.9031,47.6422,304917.0
2022-10-13,47.1116,49.9826,46.742,49.831,341827.0
2022-10-14,50.2005,50.968,48.9308,49.0256,276347.0
2022-10-15,50.2005,50.968,48.9308,49.0256,276347.0
2022-10-16,50.2005,50.968,48.9308,49.0256,276347.0
2022-10-17,49.9637,50.7595,49.6604,50.589,360375.0
2022-10-18,51.385,51.8971,50.2195,50.807,365467.0
2022-10-19,50.2763,50.878,49.3099,49.9447,410510.0
2022-10-20,50.03,50.0963,47.9122,48.4097,354562.0
2022-10-21,49.8215,50.6459,47.7369,49.7931,522184.0
2022-10-22,49.8215,50.6459,47.7369,49.7931,522184.0
2022-10-23,49.8215,50.6459,47.7369,49.7931,522184.0
2022-10-24,49.7836,50.2195,48.9024,48.9498,357168.0
2022-10-25,48.7129,50.1342,48.7129,49.6036,339174.0
2022-10-26,50.2953,51.1576,49.6794,50.5417,351341.0
2022-10-27,51.1102,52.4178,50.7975,51.764,333517.0
2022-10-28,51.8872,53.678,51.8872,53.5833,378230.0
2022-10-29,51.8872,53.678,51.8872,53.5833,378230.0
2022-10-30,51.8872,53.678,51.8872,53.5833,378230.0
2022-10-31,53.3274,54.4266,53.299,54.275,386617.0
2022-11-01,54.3602,54.5308,53.7254,54.0096,282189.0
2022-11-02,53.7822,54.4834,52.7731,52.8821,326415.0
2022-11-03,52.4841,53.0526,51.8967,52.9105,243986.0
2022-11-04,53.28,54.7487,53.28,54.7013,293425.0
2022-11-05,53.28,54.7487,53.28,54.7013,293425.0
2022-11-06,53.28,54.7487,53.28,54.7013,293425.0
2022-11-07,55.2793,55.4499,54.5213,55.0046,243494.0
2022-11-08,54.9572,55.5068,54.076,54.5971,276867.0
2022-11-09,54.2465,54.5648,53.6022,53.8201,253067.0
2022-11-10,55.4878,56.4827,55.0235,56.369,479485.0
2022-11-11,56.3311,56.568,54.436,54.5592,335409.0
2022-11-12,56.3311,56.568,54.436,54.5592,335409.0
2022-11-13,56.3311,56.568,54.436,54.5592,335409.0
2022-11-14,54.6634,55.1135,54.2655,54.3413,279899.0
2022-11-15,54.9382,55.213,54.0381,54.4171,409833.0
2022-11-16,54.3697,54.4218,53.2232,53.697,281711.0
2022-11-17,53.3843,53.4222,52.7873,53.2516,282371.0
2022-11-18,54.2371,54.9856,53.5738,54.2939,455118.0
2022-11-19,54.2371,54.9856,53.5738,54.2939,455118.0
2022-11-20,54.2371,54.9856,53.5738,54.2939,455118.0
2022-11-21,54.3887,54.6824,54.0096,54.3413,202158.0
2022-11-22,54.7866,55.0425,54.3129,54.7392,193116.0
2022-11-23,54.3792,54.9288,54.1186,54.4266,200286.0
2022-11-24,54.3792,54.9288,54.1186,54.4266,200286.0
2022-11-25,54.7487,55.393,54.6255,55.2793,90319.0
2022-11-26,54.7487,55.393,54.6255,55.2793,90319.0
2022-11-27,54.7487,55.393,54.6255,55.2793,90319.0
2022-11-28,55.0235,55.0235,53.4411,53.7443,246055.0
2022-11-29,53.7443,54.0096,53.4411,53.6117,187506.0
2022-11-30,53.5833,55.0898,52.5457,54.8624,629794.0
2022-12-01,54.9098,55.3741,54.3981,54.9288,265530.0
2022-12-02,54.3697,55.7531,54.3697,55.5447,231148.0
2022-12-03,54.3697,55.7531,54.3697,55.5447,231148.0
2022-12-04,54.3697,55.7531,54.3697,55.5447,231148.0
2022-12-05,54.849,55.32,52.4001,53.0957,335714.0
2022-12-06,53.1528,53.6293,51.8855,52.2476,318346.0
2022-12-07,52.0856,52.8289,51.6758,52.0856,202629.0
2022-12-08,52.381,52.769,52.0094,52.3715,225355.0
2022-12-09,51.8093,52.3415,51.2756,51.5043,316438.0
2022-12-10,51.8093,52.3415,51.2756,51.5043,316438.0
2022-12-11,51.8093,52.3415,51.2756,51.5043,316438.0
2022-12-12,51.7711,52.1809,51.0374,51.5424,324432.0
2022-12-13,52.4572,53.1338,50.3513,50.561,429868.0
2022-12-14,50.4657,50.7087,48.9658,48.9887,392956.0
2022-12-15,48.5694,48.8267,47.5946,47.7022,394554.0
2022-12-16,47.1496,47.8404,46.8875,46.9495,1513820.0
2022-12-17,47.1496,47.8404,46.8875,46.9495,1513820.0
2022-12-18,47.1496,47.8404,46.8875,46.9495,1513820.0
2022-12-19,46.7398,47.5688,46.7398,47.1019,325745.0
2022-12-20,47.445,48.1787,47.1782,47.8738,299985.0
2022-12-21,47.8833,49.0935,47.7975,48.4169,468976.0
2022-12-22,48.0167,48.1596,46.3444,47.445,453282.0
2022-12-23,47.1877,47.7404,46.9304,47.0066,314918.0
2022-12-24,47.1877,47.7404,46.9304,47.0066,314918.0
2022-12-25,47.1877,47.7404,46.9304,47.0066,314918.0
2022-12-26,47.1877,47.7404,46.9304,47.0066,314918.0
2022-12-27,47.2449,47.4021,46.7875,46.9685,235851.0
2022-12-28,47.1019,47.3279,46.635,46.6445,247037.0
2022-12-29,46.978,47.7785,46.6636,47.6737,295911.0
2022-12-30,47.4545,47.707,46.8446,47.0924,310369.0
2022-12-31,47.4545,47.707,46.8446,47.0924,310369.0
2023-01-01,47.4545,47.707,46.8446,47.0924,310369.0
2023-01-02,47.4545,47.707,46.8446,47.0924,310369.0
2023-01-03,47.5117,47.5593,46.3587,46.7875,272649.0
2023-01-04,47.3878,47.4831,46.2253,46.4921,249554.0
2023-01-05,46.2824,46.2824,45.3391,45.4343,345492.0
2023-01-06,45.8822,47.1829,45.7059,47.1019,274121.0
2023-01-07,45.8822,47.1829,45.7059,47.1019,274121.0
2023-01-08,45.8822,47.1829,45.7059,47.1019,274121.0
2023-01-09,46.9304,47.3777,45.8917,46.0156,315898.0
2023-01-10,45.9203,46.7398,45.6345,46.292,262642.0
2023-01-11,46.5016,46.5254,45.9489,46.3205,402923.0
2023-01-12,46.6159,47.5307,46.2634,47.464,334352.0
2023-01-13,47.1114,47.6737,46.5683,47.4164,255241.0
2023-01-14,47.1114,47.6737,46.5683,47.4164,255241.0
2023-01-15,47.1114,47.6737,46.5683,47.4164,255241.0
2023-01-16,47.1114,47.6737,46.5683,47.4164,255241.0
2023-01-17,47.5879,47.5879,46.7398,46.978,218206.0
2023-01-18,46.6922,46.6922,44.1098,44.1765,545186.0
2023-01-19,44.0526,44.0526,42.9473,43.3284,446473.0
2023-01-20,43.7954,44.6291,43.3761,44.5958,487162.0
2023-01-21,43.7954,44.6291,43.3761,44.5958,487162.0
2023-01-22,43.7954,44.6291,43.3761,44.5958,487162.0
2023-01-23,44.6053,45.0818,44.1575,44.5958,300787.0
2023-01-24,44.7959,44.7959,43.762,44.0622,435582.0
2023-01-25,43.8144,44.4814,43.6667,44.3671,334209.0
2023-01-26,44.7768,44.7864,43.4237,43.4904,780598.0
2023-01-27,43.5762,44.329,42.5661,43.2713,992239.0
2023-01-28,43.5762,44.329,42.5661,43.2713,992239.0
2023-01-29,43.5762,44.329,42.5661,43.2713,992239.0
2023-01-30,42.9473,43.6334,42.2898,42.3946,665431.0
2023-01-31,42.3469,43.4523,42.2326,43.4428,716872.0
2023-02-01,43.1379,44.7768,42.7424,44.0526,520373.0
2023-02-02,43.9192,45.9299,43.7096,45.9108,628001.0
2023-02-03,45.5487,46.3587,45.4915,45.7774,506650.0
2023-02-04,45.5487,46.3587,45.4915,45.7774,506650.0
2023-02-05,45.5487,46.3587,45.4915,45.7774,506650.0
2023-02-06,45.6154,45.9775,45.1199,45.3962,282545.0
2023-02-07,44.8912,45.8346,44.7483,45.5201,365455.0
2023-02-08,44.9579,45.42,44.6053,44.9388,347242.0
2023-02-09,45.2628,45.2628,44.3242,44.3862,264762.0
2023-02-10,44.2337,44.9293,44.1193,44.8435,299790.0
2023-02-11,44.2337,44.9293,44.1193,44.8435,299790.0
2023-02-12,44.2337,44.9293,44.1193,44.8435,299790.0
2023-02-13,44.8912,45.1675,44.6244,45.0913,269259.0
2023-02-14,44.6816,45.158,44.0717,44.7673,342544.0
2023-02-15,44.4624,45.4153,44.348,45.2247,305315.0
2023-02-16,44.5481,44.996,44.4243,44.7483,385292.0
2023-02-17,44.9198,45.2247,44.5767,44.9293,737488.0
2023-02-18,44.9198,45.2247,44.5767,44.9293,737488.0
2023-02-19,44.9198,45.2247,44.5767,44.9293,737488.0
2023-02-20,44.9198,45.2247,44.5767,44.9293,737488.0
2023-02-21,45.3962,45.3962,44.5863,45.0151,618194.0
2023-02-22,45.1008,45.1675,44.5767,44.7768,410910.0
2023-02-23,44.9674,45.2247,44.5196,45.2056,321562.0
2023-02-24,44.6911,45.2342,44.4719,45.2342,354181.0
2023-02-25,44.6911,45.2342,44.4719,45.2342,354181.0
2023-02-26,44.6911,45.2342,44.4719,45.2342,354181.0
2023-02-27,45.2628,45.5773,44.996,45.1675,290671.0
2023-02-28,45.2628,45.5201,45.0913,45.1485,498855.0
2023-03-01,44.9007,45.2438,44.4814,44.9007,633985.0
2023-03-02,44.4624,44.5646,43.4523,43.9859,607493.0
2023-03-03,44.348,44.348,43.7001,44.2718,320223.0
2023-03-04,44.348,44.348,43.7001,44.2718,320223.0
2023-03-05,44.348,44.348,43.7001,44.2718,320223.0
2023-03-06,44.2718,44.672,43.7096,43.7286,546616.0
2023-03-07,43.4142,43.6905,42.1849,42.5185,440960.0
2023-03-08,42.5566,42.7186,42.1659,42.69,348726.0
2023-03-09,42.2231,42.5089,39.574,39.6502,770371.0
2023-03-10,38.097,39.069,36.7534,38.9641,1449051.0
2023-03-11,38.097,39.069,36.7534,38.9641,1449051.0
2023-03-12,38.097,39.069,36.7534,38.9641,1449051.0
2023-03-13,36.9821,39.0594,35.3241,37.754,2679104.0
2023-03-14,39.7932,40.565,39.1167,39.4311,1848878.0
2023-03-15,37.8207,39.6121,37.7301,38.9451,1132676.0
2023-03-16,38.4115,41.7561,38.2876,41.5656,1393432.0
2023-03-17,41.1272,41.1558,39.1547,39.3167,1787900.0
2023-03-18,41.1272,41.1558,39.1547,39.3167,1787900.0
2023-03-19,41.1272,41.1558,39.1547,39.3167,1787900.0
2023-03-20,40.2791,41.4035,39.5264,39.8313,1055443.0
2023-03-21,40.9938,41.9467,39.7836,41.9372,1379956.0
2023-03-22,41.6132,42.3279,40.5745,40.6508,1119901.0
2023-03-23,41.0319,41.3369,39.2977,39.7074,662223.0
2023-03-24,38.745,40.6603,38.6402,40.4888,788796.0
2023-03-25,38.745,40.6603,38.6402,40.4888,788796.0
2023-03-26,38.745,40.6603,38.6402,40.4888,788796.0
2023-03-27,41.8133,41.8419,40.5841,40.7937,384021.0
2023-03-28,40.5745,41.2559,40.1553,40.6222,339378.0
2023-03-29,41.1844,41.1844,40.2124,40.7461,448109.0
2023-03-30,40.9938,41.0701,39.9647,40.1267,500571.0
2023-03-31,40.2791,40.403,39.5073,40.0314,816202.0
2023-04-01,40.2791,40.403,39.5073,40.0314,816202.0
2023-04-02,40.2791,40.403,39.5073,40.0314,816202.0
2023-04-03,40.0314,40.222,39.2214,39.4978,424279.0
2023-04-04,39.6026,39.6026,37.0869,37.3442,803230.0
2023-04-05,36.8582,38.0112,36.8011,37.7921,510504.0
2023-04-06,38.0779,38.3543,37.6587,38.3448,449738.0
2023-04-07,38.0779,38.3543,37.6587,38.3448,449738.0
2023-04-08,38.0779,38.3543,37.6587,38.3448,449738.0
2023-04-09,38.0779,38.3543,37.6587,38.3448,449738.0
2023-04-10,38.0373,39.1518,37.9459,38.6234,349761.0
2023-04-11,38.9116,38.9885,38.3448,38.6042,509785.0
2023-04-12,38.9789,38.9789,37.4608,37.4705,565986.0
2023-04-13,37.4416,37.9124,37.0285,37.8548,575373.0
2023-04-14,38.4312,38.4312,35.9188,36.1926,672421.0
2023-04-15,38.4312,38.4312,35.9188,36.1926,672421.0
2023-04-16,38.4312,38.4312,35.9188,36.1926,672421.0
2023-04-17,36.0869,37.5281,35.741,37.4993,560881.0
2023-04-18,37.7779,37.7779,35.8083,36.0293,355659.0
2023-04-19,36.1638,37.8452,36.0149,37.3456,457660.0
2023-04-20,36.9132,37.2396,36.3367,36.8267,646709.0
2023-04-21,35.3663,35.3663,33.1373,34.0597,1398433.0
2023-04-22,35.3663,35.3663,33.1373,34.0597,1398433.0
2023-04-23,35.3663,35.3663,33.1373,34.0597,1398433.0
2023-04-24,33.7714,34.3287,33.3583,33.4448,646775.0
2023-04-25,33.2718,33.2718,31.2638,31.4944,811539.0
2023-04-26,31.4752,32.1573,30.966,31.4175,780332.0
2023-04-27,31.6097,32.1573,31.3599,31.7346,614319.0
2023-04-28,31.4656,32.3783,31.4319,31.9267,743323.0
2023-04-29,31.4656,32.3783,31.4319,31.9267,743323.0
2023-04-30,31.4656,32.3783,31.4319,31.9267,743323.0
2023-05-01,31.7826,31.8499,30.0148,30.034,844753.0
2023-05-02,29.8803,29.9886,27.9107,28.6313,1341762.0
2023-05-03,28.7273,29.6497,28.1509,28.3046,837784.0
2023-05-04,27.5648,27.853,25.7393,27.3823,1788254.0
2023-05-05,28.5832,28.6217,27.3404,27.9875,1317284.0
2023-05-06,28.5832,28.6217,27.3404,27.9875,1317284.0
2023-05-07,28.5832,28.6217,27.3404,27.9875,1317284.0
2023-05-08,28.737,28.737,27.3534,27.4207,778480.0
2023-05-09,27.1901,27.6321,26.5608,27.1036,815959.0
2023-05-10,27.6897,27.805,26.3734,26.6809,508897.0
2023-05-11,26.2677,26.383,25.797,26.2101,695099.0
2023-05-12,26.4983,26.604,25.7201,26.4119,864920.0
2023-05-13,26.4983,26.604,25.7201,26.4119,864920.0
2023-05-14,26.4983,26.604,25.7201,26.4119,864920.0
2023-05-15,26.6232,27.2285,26.4215,27.0652,982310.0
2023-05-16,27.0652,27.3726,26.3734,26.3734,666810.0
2023-05-17,26.9307,28.3526,26.6455,28.2662,1203657.0
2023-05-18,28.1317,28.5448,27.8723,28.3719,700966.0
2023-05-19,28.6697,28.8658,26.9403,27.4015,1345200.0
2023-05-20,28.6697,28.8658,26.9403,27.4015,1345200.0
2023-05-21,28.6697,28.8658,26.9403,27.4015,1345200.0
2023-05-22,27.7185,28.9772,27.1036,28.9675,518500.0
2023-05-23,29.0252,30.5913,28.833,29.5152,735667.0
2023-05-24,29.1693,29.224,28.3719,28.3911,604485.0
2023-05-25,28.2373,28.5112,27.6032,28.0836,427217.0
2023-05-26,28.1317,28.5832,27.4111,28.516,310173.0
2023-05-27,28.1317,28.5832,27.4111,28.516,310173.0
2023-05-28,28.1317,28.5832,27.4111,28.516,310173.0
2023-05-29,28.1317,28.5832,27.4111,28.516,310173.0
2023-05-30,28.6505,28.7129,27.9155,28.4679,368789.0
2023-05-31,28.1893,28.4583,26.9211,27.6897,680708.0
2023-06-01,27.9395,28.7802,27.5168,28.247,389391.0
2023-06-02,28.8234,31.5761,28.4583,31.4271,1253755.0
2023-06-03,28.8234,31.5761,28.4583,31.4271,1253755.0
2023-06-04,28.8234,31.5761,28.4583,31.4271,1253755.0
2023-06-05,30.6297,31.283,30.034,30.745,1439236.0
2023-06-06,30.6969,33.464,30.6777,32.7434,1106636.0
2023-06-07,33.0316,34.2422,32.7722,33.8099,1314091.0
2023-06-08,33.6273,33.6273,32.2342,33.2334,761898.0
2023-06-09,32.9836,33.3871,32.7434,33.1085,649027.0
2023-06-10,32.9836,33.3871,32.7434,33.1085,649027.0
2023-06-11,32.9836,33.3871,32.7434,33.1085,649027.0
2023-06-12,33.3487,35.3519,32.9836,34.7322,1837017.0
2023-06-13,34.5881,35.4605,34.2903,34.886,1240474.0
2023-06-14,34.8571,35.0973,33.7811,33.9444,1082298.0
2023-06-15,33.5697,34.8667,33.5697,34.7418,603455.0
2023-06-16,35.1358,35.1358,33.4161,33.6465,2053683.0
2023-06-17,35.1358,35.1358,33.4161,33.6465,2053683.0
2023-06-18,35.1358,35.1358,33.4161,33.6465,2053683.0
2023-06-19,35.1358,35.1358,33.4161,33.6465,2053683.0
2023-06-20,33.6081,33.8771,32.7626,32.9836,1118097.0
2023-06-21,32.6762,32.7866,30.9371,30.9564,1188332.0
2023-06-22,30.9468,30.9468,30.0052,30.1109,1005584.0
2023-06-23,29.6209,29.962,29.1693,29.4575,1563554.0
2023-06-24,29.6209,29.962,29.1693,29.4575,1563554.0
2023-06-25,29.6209,29.962,29.1693,29.4575,1563554.0
2023-06-26,29.6497,30.4856,29.5824,29.8226,571460.0
2023-06-27,29.8995,30.6105,29.5536,30.0436,505329.0
2023-06-28,29.8322,29.8322,29.2366,29.6497,371297.0
2023-06-29,29.8419,30.6393,29.717,30.2934,852659.0
2023-06-30,30.7546,30.7546,29.9283,29.9475,656252.0
2023-07-01,30.7546,30.7546,29.9283,29.9475,656252.0
2023-07-02,30.7546,30.7546,29.9283,29.9475,656252.0
2023-07-03,29.8899,30.6393,29.8899,30.5817,377864.0
2023-07-04,29.8899,30.6393,29.8899,30.5817,377864.0
2023-07-05,30.2358,30.524,29.6233,29.9283,608020.0
2023-07-06,29.4575,29.7266,28.1701,28.8042,668272.0
2023-07-07,29.0732,29.5344,28.8811,29.1885,680164.0
2023-07-08,29.0732,29.5344,28.8811,29.1885,680164.0
2023-07-09,29.0732,29.5344,28.8811,29.1885,680164.0
2023-07-10,29.0428,29.985,29.0088,29.1982,655389.0
2023-07-11,29.4119,29.6062,29.0209,29.3536,528186.0
2023-07-12,30.0821,30.6164,29.781,30.461,651206.0
2023-07-13,30.5095,31.5197,30.3735,31.2866,722020.0
2023-07-14,31.5003,31.5003,30.6795,30.9855,898735.0
2023-07-15,31.5003,31.5003,30.6795,30.9855,898735.0
2023-07-16,31.5003,31.5003,30.6795,30.9855,898735.0
2023-07-17,30.8398,31.85,30.8106,31.6654,529176.0
2023-07-18,31.646,33.4331,31.646,33.171,1223260.0
2023-07-19,33.1807,34.3074,33.0253,34.2686,884277.0
2023-07-20,34.6183,34.7834,33.3652,34.0646,1136169.0
2023-07-21,35.405,35.405,31.0826,31.3254,1484074.0
2023-07-22,35.405,35.405,31.0826,31.3254,1484074.0
2023-07-23,35.405,35.405,31.0826,31.3254,1484074.0
2023-07-24,30.0627,32.4376,30.0627,32.4036,997012.0
2023-07-25,32.5785,32.7921,31.4323,31.6557,1037907.0
2023-07-26,32.0734,32.899,31.4711,32.6367,764140.0
2023-07-27,32.8601,32.9573,31.8014,31.9374,634012.0
2023-07-28,32.2676,32.6367,32.0637,32.1802,568662.0
2023-07-29,32.2676,32.6367,32.0637,32.1802,568662.0
2023-07-30,32.2676,32.6367,32.0637,32.1802,568662.0
2023-07-31,32.2773,32.4279,31.6168,31.7625,640713.0
2023-08-01,31.7334,31.7334,30.8009,31.5877,560043.0
2023-08-02,30.966,32.5202,30.966,32.5105,597434.0
2023-08-03,32.3259,32.5785,31.6314,32.3648,535105.0
2023-08-04,32.2968,32.7435,32.0054,32.4036,587601.0
2023-08-05,32.2968,32.7435,32.0054,32.4036,587601.0
2023-08-06,32.2968,32.7435,32.0054,32.4036,587601.0
2023-08-07,32.4036,33.0544,31.7917,32.9961,537508.0
2023-08-08,32.1025,32.8359,31.3352,32.7436,803271.0
