,TMP US Equity,TMP US Equity,TMP US Equity,TMP US Equity,TMP US Equity
2022-05-30,70.2488,71.0533,69.7904,71.0533,28116.0
2022-05-31,70.7727,71.8813,69.9268,71.2966,75112.0
2022-06-01,71.1001,71.1001,69.6126,69.7249,71973.0
2022-06-02,70.2114,70.7633,69.2291,70.5669,41111.0
2022-06-03,69.6968,70.043,69.1449,69.1449,25442.0
2022-06-04,69.6968,70.043,69.1449,69.1449,25442.0
2022-06-05,69.6968,70.043,69.1449,69.1449,25442.0
2022-06-06,69.4349,70.2722,69.4349,69.8652,24287.0
2022-06-07,68.8736,70.1927,68.8081,70.1833,33839.0
2022-06-08,69.9962,70.0102,68.4947,69.1542,27238.0
2022-06-09,68.5181,68.8081,67.3533,67.4329,37168.0
2022-06-10,66.6096,66.937,65.8705,66.1792,35555.0
2022-06-11,66.6096,66.937,65.8705,66.1792,35555.0
2022-06-12,66.6096,66.937,65.8705,66.1792,35555.0
2022-06-13,64.7385,66.7406,64.7385,65.4776,52665.0
2022-06-14,65.225,67.358,65.0035,65.7489,31007.0
2022-06-15,65.8799,66.7218,65.3466,65.9267,59907.0
2022-06-16,65.3934,65.3934,64.0837,64.4579,57708.0
2022-06-17,64.9537,65.9079,64.7292,65.2531,102509.0
2022-06-18,64.9537,65.9079,64.7292,65.2531,102509.0
2022-06-19,64.9537,65.9079,64.7292,65.2531,102509.0
2022-06-20,64.9537,65.9079,64.7292,65.2531,102509.0
2022-06-21,66.3289,66.6002,65.9547,66.3196,39167.0
2022-06-22,66.0763,66.9838,65.9079,66.3476,41871.0
2022-06-23,66.1229,66.1229,65.2063,65.8612,20101.0
2022-06-24,65.6834,68.4713,65.6834,67.7042,107668.0
2022-06-25,65.6834,68.4713,65.6834,67.7042,107668.0
2022-06-26,65.6834,68.4713,65.6834,67.7042,107668.0
2022-06-27,67.8725,68.2444,66.7218,66.8528,45530.0
2022-06-28,66.8528,67.6808,66.2728,66.4412,59635.0
2022-06-29,66.5909,66.7359,65.9177,66.3663,29693.0
2022-06-30,65.3466,67.5451,65.3466,67.4516,47107.0
2022-07-01,66.8435,68.4526,65.0285,68.2468,38836.0
2022-07-02,66.8435,68.4526,65.0285,68.2468,38836.0
2022-07-03,66.8435,68.4526,65.0285,68.2468,38836.0
2022-07-04,66.8435,68.4526,65.0285,68.2468,38836.0
2022-07-05,67.4235,68.6958,66.3009,68.6584,48645.0
2022-07-06,68.2935,68.4152,67.2832,68.1345,24814.0
2022-07-07,67.9567,69.7342,67.6574,67.7416,28223.0
2022-07-08,67.0306,68.1532,66.9838,67.779,34931.0
2022-07-09,67.0306,68.1532,66.9838,67.779,34931.0
2022-07-10,67.0306,68.1532,66.9838,67.779,34931.0
2022-07-11,67.6667,67.91,67.2925,67.648,19666.0
2022-07-12,66.806,68.3122,66.806,67.3954,29231.0
2022-07-13,66.7967,67.2738,66.2541,66.2634,25810.0
2022-07-14,65.487,66.5768,65.0285,66.226,23890.0
2022-07-15,67.5732,68.4526,66.6751,68.3871,33168.0
2022-07-16,67.5732,68.4526,66.6751,68.3871,33168.0
2022-07-17,67.5732,68.4526,66.6751,68.3871,33168.0
2022-07-18,68.4619,69.1168,67.4048,67.8071,25860.0
2022-07-19,68.1251,70.071,68.1251,69.4817,31931.0
2022-07-20,69.1823,69.781,68.2935,69.7717,43994.0
2022-07-21,69.332,70.1646,69.1173,70.1646,24886.0
2022-07-22,69.5097,70.1646,68.7052,69.4068,27739.0
2022-07-23,69.5097,70.1646,68.7052,69.4068,27739.0
2022-07-24,69.5097,70.1646,68.7052,69.4068,27739.0
2022-07-25,67.9474,69.8652,67.9474,69.8278,30137.0
2022-07-26,69.4536,71.3901,69.3647,71.1469,26212.0
2022-07-27,71.7363,72.3491,71.3434,72.1386,28457.0
2022-07-28,71.8392,72.3911,71.0346,72.2602,29436.0
2022-07-29,71.7176,72.5221,71.6717,72.176,32502.0
2022-07-30,71.7176,72.5221,71.6717,72.176,32502.0
2022-07-31,71.7176,72.5221,71.6717,72.176,32502.0
2022-08-01,71.9686,72.6661,70.5549,72.4399,33394.0
2022-08-02,71.6435,71.799,70.668,70.8282,44706.0
2022-08-03,71.9121,71.9121,70.6586,70.9884,23514.0
2022-08-04,70.6114,70.6963,69.9234,70.4418,22087.0
2022-08-05,71.29,71.3183,70.0365,71.0167,17724.0
2022-08-06,71.29,71.3183,70.0365,71.0167,17724.0
2022-08-07,71.29,71.3183,70.0365,71.0167,17724.0
2022-08-08,70.6963,71.2288,70.4229,70.8094,18696.0
2022-08-09,70.7999,71.4314,70.1496,71.0827,32849.0
2022-08-10,72.1194,72.1194,70.8753,71.8461,30398.0
2022-08-11,72.5624,72.7132,71.6105,71.8932,35825.0
2022-08-12,72.9582,74.2117,71.5077,73.7876,47853.0
2022-08-13,72.9582,74.2117,71.5077,73.7876,47853.0
2022-08-14,72.9582,74.2117,71.5077,73.7876,47853.0
2022-08-15,73.4295,74.5793,73.1467,74.3531,32882.0
2022-08-16,74.0421,75.305,73.8717,75.305,19919.0
2022-08-17,74.4662,74.7301,73.8536,74.4002,29805.0
2022-08-18,73.1593,74.3814,73.1593,74.1646,24809.0
2022-08-19,73.8819,73.9478,72.9017,73.8065,54957.0
2022-08-20,73.8819,73.9478,72.9017,73.8065,54957.0
2022-08-21,73.8819,73.9478,72.9017,73.8065,54957.0
2022-08-22,73.2881,73.6368,71.6953,72.0346,27936.0
2022-08-23,72.2796,72.2796,70.7057,70.7151,30615.0
2022-08-24,71.1204,71.1251,69.9423,70.357,23483.0
2022-08-25,70.225,71.2429,70.1402,70.8565,24516.0
2022-08-26,71.5728,71.5728,69.4145,69.8386,21961.0
2022-08-27,71.5728,71.5728,69.4145,69.8386,21961.0
2022-08-28,71.5728,71.5728,69.4145,69.8386,21961.0
2022-08-29,69.5276,69.5276,68.1704,68.1704,18093.0
2022-08-30,68.3306,68.7641,67.9819,68.6605,22849.0
2022-08-31,68.4154,68.472,67.5201,67.5201,33926.0
2022-09-01,67.9819,68.9809,67.6991,68.9809,38971.0
2022-09-02,69.226,69.226,66.9451,67.6426,28605.0
2022-09-03,69.226,69.226,66.9451,67.6426,28605.0
2022-09-04,69.226,69.226,66.9451,67.6426,28605.0
2022-09-05,69.226,69.226,66.9451,67.6426,28605.0
2022-09-06,68.7924,69.7161,67.8594,69.4993,71972.0
2022-09-07,69.6124,70.5832,68.5379,70.4512,68306.0
2022-09-08,69.8951,70.9036,69.8951,70.2816,35044.0
2022-09-09,71.3843,71.3843,70.602,70.9978,26930.0
2022-09-10,71.3843,71.3843,70.602,70.9978,26930.0
2022-09-11,71.3843,71.3843,70.602,70.9978,26930.0
2022-09-12,70.7434,71.9498,70.7434,71.9498,42644.0
2022-09-13,70.1685,71.1769,69.2542,69.7443,47079.0
2022-09-14,69.5935,70.6868,69.5935,70.357,51168.0
2022-09-15,70.4701,71.7141,70.4701,71.1863,41090.0
2022-09-16,70.2721,71.2712,70.0459,70.3852,215573.0
2022-09-17,70.2721,71.2712,70.0459,70.3852,215573.0
2022-09-18,70.2721,71.2712,70.0459,70.3852,215573.0
2022-09-19,70.4135,72.553,70.4135,72.3268,41349.0
2022-09-20,70.1213,72.7509,70.1213,72.5058,30996.0
2022-09-21,72.6095,73.1185,71.5256,71.9309,34614.0
2022-09-22,71.3009,71.5728,70.4606,71.1675,22934.0
2022-09-23,70.0554,70.7151,69.8103,70.7057,31241.0
2022-09-24,70.0554,70.7151,69.8103,70.7057,31241.0
2022-09-25,70.0554,70.7151,69.8103,70.7057,31241.0
2022-09-26,70.6491,71.3843,69.8574,70.4041,40852.0
2022-09-27,70.8376,71.2052,69.028,69.094,27309.0
2022-09-28,69.3391,70.668,68.8395,69.8292,49692.0
2022-09-29,69.2825,69.8763,68.406,68.849,32193.0
2022-09-30,69.1223,70.0365,68.2835,68.4437,45758.0
2022-10-01,69.1223,70.0365,68.2835,68.4437,45758.0
2022-10-02,69.1223,70.0365,68.2835,68.4437,45758.0
2022-10-03,68.4814,69.3956,68.0667,69.226,51735.0
2022-10-04,69.9611,71.8461,69.9611,71.7141,31143.0
2022-10-05,70.8942,71.4974,70.5549,71.224,25853.0
2022-10-06,70.9696,71.1109,70.5455,70.7151,22223.0
2022-10-07,69.8197,70.8895,69.0375,69.2165,40005.0
2022-10-08,69.8197,70.8895,69.0375,69.2165,40005.0
2022-10-09,69.8197,70.8895,69.0375,69.2165,40005.0
2022-10-10,68.8867,70.2439,68.8867,69.9611,20757.0
2022-10-11,69.1788,70.9507,69.1788,70.6868,33048.0
2022-10-12,70.1308,70.734,69.8669,70.4606,20152.0
2022-10-13,69.226,73.3352,69.226,73.3352,31178.0
2022-10-14,73.1656,73.3635,72.4493,72.9959,24060.0
2022-10-15,73.1656,73.3635,72.4493,72.9959,24060.0
2022-10-16,73.1656,73.3635,72.4493,72.9959,24060.0
2022-10-17,73.7405,74.3343,73.4913,74.2871,39558.0
2022-10-18,74.4662,74.928,73.7688,74.0515,24987.0
2022-10-19,72.6849,74.4379,72.6849,74.2306,34374.0
2022-10-20,74.0704,74.3154,71.667,72.0817,45696.0
2022-10-21,74.0138,74.2306,71.8272,74.0986,33624.0
2022-10-22,74.0138,74.2306,71.8272,74.0986,33624.0
2022-10-23,74.0138,74.2306,71.8272,74.0986,33624.0
2022-10-24,74.2306,74.9186,73.9667,74.8903,23420.0
2022-10-25,75.0034,75.4841,74.1599,75.2956,24735.0
2022-10-26,76.2004,76.3229,74.8903,75.1637,33165.0
2022-10-27,75.4558,76.9827,75.4558,75.8423,25933.0
2022-10-28,77.0581,78.3681,76.5868,78.3681,49047.0
2022-10-29,77.0581,78.3681,76.5868,78.3681,49047.0
2022-10-30,77.0581,78.3681,76.5868,78.3681,49047.0
2022-10-31,77.3502,78.943,77.3502,78.076,35943.0
2022-11-01,78.2079,79.4049,77.9441,78.5378,50324.0
2022-11-02,78.0571,78.9525,76.6151,77.5387,34686.0
2022-11-03,75.9177,77.7461,75.9177,76.6811,20635.0
2022-11-04,76.9073,78.9713,76.8224,78.9713,29920.0
2022-11-05,76.9073,78.9713,76.8224,78.9713,29920.0
2022-11-06,76.9073,78.9713,76.8224,78.9713,29920.0
2022-11-07,78.3448,78.5821,77.5379,78.0031,28955.0
2022-11-08,77.4905,77.8892,76.7975,77.1107,26736.0
2022-11-09,76.2754,77.3955,76.2754,77.3481,27921.0
2022-11-10,77.1962,79.4555,77.1962,78.9998,61065.0
2022-11-11,79.0188,79.1612,76.8544,77.1297,31905.0
2022-11-12,79.0188,79.1612,76.8544,77.1297,31905.0
2022-11-13,79.0188,79.1612,76.8544,77.1297,31905.0
2022-11-14,77.9176,78.8005,77.1297,77.7563,30988.0
2022-11-15,78.791,80.4332,78.4434,80.2054,52178.0
2022-11-16,79.9776,80.0288,78.0126,78.5347,31349.0
2022-11-17,78.9429,78.9429,77.9176,78.8384,34901.0
2022-11-18,80.6896,80.6896,78.1122,78.5347,38101.0
2022-11-19,80.6896,80.6896,78.1122,78.5347,38101.0
2022-11-20,80.6896,80.6896,78.1122,78.5347,38101.0
2022-11-21,79.2561,79.9491,78.4445,79.7498,30767.0
2022-11-22,79.7403,79.9206,78.4872,79.2371,29169.0
2022-11-23,79.7403,80.4048,78.6866,79.2561,25677.0
2022-11-24,79.7403,80.4048,78.6866,79.2561,25677.0
2022-11-25,79.9681,79.9681,78.1265,79.7498,9200.0
2022-11-26,79.9681,79.9681,78.1265,79.7498,9200.0
2022-11-27,79.9681,79.9681,78.1265,79.7498,9200.0
2022-11-28,79.9206,79.9206,77.7895,78.2594,24921.0
2022-11-29,78.0885,78.3828,77.5379,77.8512,24440.0
2022-11-30,77.6708,79.6786,76.9262,79.3036,39284.0
2022-12-01,79.7498,79.8732,78.4587,79.5124,43480.0
2022-12-02,78.4397,79.6453,78.4397,79.0663,22063.0
2022-12-03,78.4397,79.6453,78.4397,79.0663,22063.0
2022-12-04,78.4397,79.6453,78.4397,79.0663,22063.0
2022-12-05,78.5537,78.5537,76.3513,76.5696,29326.0
2022-12-06,76.788,77.2721,76.3323,77.0633,34572.0
2022-12-07,76.4083,77.3955,75.7438,75.8862,26778.0
2022-12-08,76.2659,76.8165,75.9811,76.1899,25958.0
2022-12-09,75.7912,76.5886,75.6014,75.7438,29669.0
2022-12-10,75.7912,76.5886,75.6014,75.7438,29669.0
2022-12-11,75.7912,76.5886,75.6014,75.7438,29669.0
2022-12-12,75.9526,76.4747,75.2786,75.7912,41450.0
2022-12-13,77.405,77.5949,75.2311,75.2501,45704.0
2022-12-14,75.8197,75.8197,73.475,73.9116,60233.0
2022-12-15,73.6458,74.073,71.8612,72.3263,61143.0
2022-12-16,71.4245,72.3358,70.6747,71.6618,158035.0
2022-12-17,71.4245,72.3358,70.6747,71.6618,158035.0
2022-12-18,71.4245,72.3358,70.6747,71.6618,158035.0
2022-12-19,71.9371,72.8484,71.9371,72.2978,43158.0
2022-12-20,72.5921,72.9623,71.2441,72.3833,33796.0
2022-12-21,72.7725,73.7977,72.051,73.7787,23546.0
2022-12-22,73.2851,73.3041,72.1187,72.8674,20266.0
2022-12-23,73.0952,73.8926,72.763,73.4939,32811.0
2022-12-24,73.0952,73.8926,72.763,73.4939,32811.0
2022-12-25,73.0952,73.8926,72.763,73.4939,32811.0
2022-12-26,73.0952,73.8926,72.763,73.4939,32811.0
2022-12-27,74.0445,74.1205,73.8025,74.092,14104.0
2022-12-28,73.38,73.5661,72.8105,72.8959,18866.0
2022-12-29,73.5604,73.7028,72.972,73.5224,26001.0
2022-12-30,73.7692,74.1773,72.5731,73.6458,33825.0
2022-12-31,73.7692,74.1773,72.5731,73.6458,33825.0
2023-01-01,73.7692,74.1773,72.5731,73.6458,33825.0
2023-01-02,73.7692,74.1773,72.5731,73.6458,33825.0
2023-01-03,74.1015,74.1015,72.426,73.1712,28947.0
2023-01-04,73.3421,73.3421,71.9941,72.4877,31911.0
2023-01-05,72.2124,72.2789,71.0353,71.9466,32052.0
2023-01-06,72.127,73.5889,71.5324,73.4085,26849.0
2023-01-07,72.127,73.5889,71.5324,73.4085,26849.0
2023-01-08,72.127,73.5889,71.5324,73.4085,26849.0
2023-01-09,73.0288,73.5019,71.4197,72.1365,33222.0
2023-01-10,71.7757,72.5352,70.5654,71.5954,45317.0
2023-01-11,72.3453,72.3453,70.6318,71.6618,32060.0
2023-01-12,72.07,73.7028,71.8137,73.418,26290.0
2023-01-13,72.3643,73.8452,72.3643,73.38,17048.0
2023-01-14,72.3643,73.8452,72.3643,73.38,17048.0
2023-01-15,72.3643,73.8452,72.3643,73.38,17048.0
2023-01-16,72.3643,73.8452,72.3643,73.38,17048.0
2023-01-17,73.0335,73.0335,71.8137,72.6396,17220.0
2023-01-18,72.146,72.3833,70.423,70.9593,32582.0
2023-01-19,70.2901,71.0543,70.1809,70.2853,23605.0
2023-01-20,71.3865,71.771,70.4325,71.4435,41973.0
2023-01-21,71.3865,71.771,70.4325,71.4435,41973.0
2023-01-22,71.3865,71.771,70.4325,71.4435,41973.0
2023-01-23,71.2062,71.6333,71.021,71.3391,22868.0
2023-01-24,71.1967,71.3675,70.722,70.722,21327.0
2023-01-25,70.4182,71.1397,70.4182,70.703,19603.0
2023-01-26,70.703,70.9024,70.5037,70.9024,14763.0
2023-01-27,72.706,72.7393,71.5289,71.5289,16323.0
2023-01-28,72.706,72.7393,71.5289,71.5289,16323.0
2023-01-29,72.706,72.7393,71.5289,71.5289,16323.0
2023-01-30,71.0448,71.1112,70.5132,70.5132,21976.0
2023-01-31,70.6461,72.3026,70.6461,71.5099,56632.0
2023-02-01,70.9309,72.5921,70.5037,71.2726,35242.0
2023-02-02,71.7473,73.8262,71.7473,73.8262,124586.0
2023-02-03,73.0952,74.9179,73.0952,74.4907,46925.0
2023-02-04,73.0952,74.9179,73.0952,74.4907,46925.0
2023-02-05,73.0952,74.9179,73.0952,74.4907,46925.0
2023-02-06,73.751,74.2994,73.0271,74.0602,193783.0
2023-02-07,73.5532,76.0308,73.246,75.7056,155641.0
2023-02-08,75.2942,75.5908,73.7302,73.8785,116488.0
2023-02-09,73.9454,73.9454,72.5536,72.9027,25088.0
2023-02-10,72.587,73.4575,72.2714,72.9697,28345.0
2023-02-11,72.587,73.4575,72.2714,72.9697,28345.0
2023-02-12,72.587,73.4575,72.2714,72.9697,28345.0
2023-02-13,73.668,73.9932,73.2088,73.2567,26755.0
2023-02-14,73.5532,73.5723,72.3383,72.3383,19049.0
2023-02-15,72.7305,74.6055,72.3192,74.1654,46974.0
2023-02-16,73.4384,73.6967,72.7784,73.1132,21665.0
2023-02-17,72.7975,74.0889,72.4987,74.0028,45061.0
2023-02-18,72.7975,74.0889,72.4987,74.0028,45061.0
2023-02-19,72.7975,74.0889,72.4987,74.0028,45061.0
2023-02-20,72.7975,74.0889,72.4987,74.0028,45061.0
2023-02-21,73.4862,73.4862,72.5296,72.5392,35852.0
2023-02-22,72.7114,72.8906,71.8983,72.3383,42616.0
2023-02-23,72.5296,72.7975,71.7165,72.2905,16116.0
2023-02-24,71.6783,72.4053,71.5826,72.0322,26106.0
2023-02-25,71.6783,72.4053,71.5826,72.0322,26106.0
2023-02-26,71.6783,72.4053,71.5826,72.0322,26106.0
2023-02-27,72.4149,72.4149,71.3626,71.9461,21403.0
2023-02-28,71.2478,72.2522,71.2478,71.5443,51361.0
2023-03-01,71.8505,71.8505,70.9034,71.2191,29051.0
2023-03-02,70.6069,71.5635,70.1286,70.406,31618.0
2023-03-03,71.1521,71.6974,70.3582,71.3243,30314.0
2023-03-04,71.1521,71.6974,70.3582,71.3243,30314.0
2023-03-05,71.1521,71.6974,70.3582,71.3243,30314.0
2023-03-06,70.9608,71.6687,70.2242,70.3008,52865.0
2023-03-07,69.6311,70.9369,69.2676,69.6598,48308.0
2023-03-08,69.8033,70.119,69.172,69.9564,50710.0
2023-03-09,69.4016,69.4016,66.5413,66.8953,50651.0
2023-03-10,65.049,72.6349,65.049,68.531,130157.0
2023-03-11,65.049,72.6349,65.049,68.531,130157.0
2023-03-12,65.049,72.6349,65.049,68.531,130157.0
2023-03-13,65.8334,68.5167,63.4132,63.6428,175473.0
2023-03-14,67.3162,69.2154,64.6951,65.2308,78551.0
2023-03-15,63.8533,66.1769,63.2123,65.3456,68675.0
2023-03-16,64.3794,69.6311,64.0354,68.5884,58974.0
2023-03-17,67.9093,67.9093,64.1402,65.3934,196716.0
2023-03-18,67.9093,67.9093,64.1402,65.3934,196716.0
2023-03-19,67.9093,67.9093,64.1402,65.3934,196716.0
2023-03-20,65.7282,66.8713,64.6185,64.6759,78844.0
2023-03-21,66.0343,67.8614,65.9196,66.4456,42977.0
2023-03-22,65.9769,66.6752,63.2506,63.2506,43740.0
2023-03-23,64.5229,64.5707,61.433,62.4949,45996.0
2023-03-24,62.1792,64.9151,61.72,64.542,40126.0
2023-03-25,62.1792,64.9151,61.72,64.542,40126.0
2023-03-26,62.1792,64.9151,61.72,64.542,40126.0
2023-03-27,65.049,65.1925,63.9967,63.9967,40013.0
2023-03-28,63.8341,64.5803,63.2649,63.7767,30739.0
2023-03-29,64.102,64.4442,63.6141,64.2742,38367.0
2023-03-30,64.7907,64.7907,62.117,62.6384,24693.0
2023-03-31,62.5905,63.5471,62.2366,63.3367,42822.0
2023-04-01,62.5905,63.5471,62.2366,63.3367,42822.0
2023-04-02,62.5905,63.5471,62.2366,63.3367,42822.0
2023-04-03,63.1549,63.4323,61.8635,62.4375,43917.0
2023-04-04,62.6384,62.6384,59.8642,60.7921,44819.0
2023-04-05,60.1895,61.1795,60.1895,60.7826,33055.0
2023-04-06,60.4382,61.5206,60.4382,60.8495,35771.0
2023-04-07,60.4382,61.5206,60.4382,60.8495,35771.0
2023-04-08,60.4382,61.5206,60.4382,60.8495,35771.0
2023-04-09,60.4382,61.5206,60.4382,60.8495,35771.0
2023-04-10,60.8495,61.94,60.333,60.9643,42211.0
2023-04-11,61.1748,61.6531,60.553,60.5817,25970.0
2023-04-12,61.4139,61.4139,59.4051,59.9121,22844.0
2023-04-13,59.4242,60.677,59.4242,60.2373,25788.0
2023-04-14,60.8208,60.8208,57.3962,58.1136,39220.0
2023-04-15,60.8208,60.8208,57.3962,58.1136,39220.0
2023-04-16,60.8208,60.8208,57.3962,58.1136,39220.0
2023-04-17,57.2527,59.8834,57.0662,59.7686,59802.0
2023-04-18,59.9121,59.9121,57.4249,57.4918,35338.0
2023-04-19,57.8267,59.5868,57.3962,58.745,45148.0
2023-04-20,58.3624,58.3624,57.4153,58.1806,41163.0
2023-04-21,57.8841,57.8841,56.1909,56.8701,42383.0
2023-04-22,57.8841,57.8841,56.1909,56.8701,42383.0
2023-04-23,57.8841,57.8841,56.1909,56.8701,42383.0
2023-04-24,57.0422,57.6927,56.9944,57.6162,37523.0
2023-04-25,57.1092,57.1092,55.0621,55.5021,32319.0
2023-04-26,55.1099,56.0569,54.7464,55.7126,37908.0
2023-04-27,55.9134,56.6309,55.5499,56.4683,28629.0
2023-04-28,56.4396,57.4153,55.5595,56.0761,66328.0
2023-04-29,56.4396,57.4153,55.5595,56.0761,66328.0
2023-04-30,56.4396,57.4153,55.5595,56.0761,66328.0
2023-05-01,55.6839,56.8174,55.5691,55.7508,37263.0
2023-05-02,55.3873,56.3344,52.1157,52.5653,80044.0
2023-05-03,52.3932,53.4502,50.6139,51.0156,44860.0
2023-05-04,50.6521,50.7,46.5674,49.9442,61766.0
2023-05-05,51.8001,52.881,50.7574,52.6323,41035.0
2023-05-06,51.8001,52.881,50.7574,52.6323,41035.0
2023-05-07,51.8001,52.881,50.7574,52.6323,41035.0
2023-05-08,53.377,53.5221,50.8721,51.288,25709.0
2023-05-09,50.9495,52.7097,49.7502,50.108,58964.0
2023-05-10,51.5781,51.8779,49.5277,50.3982,43180.0
2023-05-11,49.1892,50.6013,48.667,48.9088,25859.0
2023-05-12,49.5181,49.5181,47.8352,49.1602,32425.0
2023-05-13,49.5181,49.5181,47.8352,49.1602,32425.0
2023-05-14,49.5181,49.5181,47.8352,49.1602,32425.0
2023-05-15,49.2086,50.2918,48.696,49.4987,51476.0
2023-05-16,49.2279,51.8151,49.2279,50.5046,59313.0
2023-05-17,51.7619,54.3925,51.2783,53.996,64349.0
2023-05-18,53.6865,54.4215,52.4866,52.8257,49771.0
2023-05-19,54.7213,54.7213,50.8276,51.9359,42049.0
2023-05-20,54.7213,54.7213,50.8276,51.9359,42049.0
2023-05-21,54.7213,54.7213,50.8276,51.9359,42049.0
2023-05-22,52.7484,53.1546,52.0423,53.0869,31685.0
2023-05-23,53.2996,55.0115,53.2996,53.8219,45479.0
2023-05-24,53.8702,53.8702,52.8934,52.9805,28866.0
2023-05-25,52.7677,52.8644,51.7448,52.0907,20826.0
2023-05-26,52.0713,52.729,51.4027,52.4679,34623.0
2023-05-27,52.0713,52.729,51.4027,52.4679,34623.0
2023-05-28,52.0713,52.729,51.4027,52.4679,34623.0
2023-05-29,52.0713,52.729,51.4027,52.4679,34623.0
2023-05-30,53.2319,53.2319,51.5491,52.1777,20898.0
2023-05-31,51.7812,51.8779,49.8179,50.5819,45928.0
2023-06-01,51.4137,52.2744,50.3788,52.0617,46552.0
2023-06-02,52.1777,55.6487,51.9553,55.5047,50434.0
2023-06-03,52.1777,55.6487,51.9553,55.5047,50434.0
2023-06-04,52.1777,55.6487,51.9553,55.5047,50434.0
2023-06-05,54.8664,54.8664,52.613,52.8354,44115.0
2023-06-06,52.7774,57.0232,52.6033,56.3461,52816.0
2023-06-07,57.2649,59.2863,56.6653,58.8704,71797.0
2023-06-08,58.5899,59.2669,57.4971,59.0735,51374.0
2023-06-09,59.354,59.354,57.7679,58.5029,40087.0
2023-06-10,59.354,59.354,57.7679,58.5029,40087.0
2023-06-11,59.354,59.354,57.7679,58.5029,40087.0
2023-06-12,58.6383,58.6383,56.6847,57.0135,61636.0
2023-06-13,56.5686,58.706,56.5686,58.5803,42783.0
2023-06-14,58.9575,59.412,56.3268,56.7427,73797.0
2023-06-15,57.2263,58.3143,56.5783,58.1257,37008.0
2023-06-16,58.5319,58.5319,56.675,57.8839,121495.0
2023-06-17,58.5319,58.5319,56.675,57.8839,121495.0
2023-06-18,58.5319,58.5319,56.675,57.8839,121495.0
2023-06-19,58.5319,58.5319,56.675,57.8839,121495.0
2023-06-20,57.6131,57.6131,56.8346,56.9458,42911.0
2023-06-21,57.3617,57.3617,55.4564,55.5628,56013.0
2023-06-22,56.3075,56.3075,53.8702,54.7504,61981.0
2023-06-23,54.0443,55.1662,53.6768,55.0598,101858.0
2023-06-24,54.0443,55.1662,53.6768,55.0598,101858.0
2023-06-25,54.0443,55.1662,53.6768,55.0598,101858.0
2023-06-26,54.4505,54.9535,51.5878,54.2861,42669.0
2023-06-27,54.3055,56.056,54.3055,55.2146,36730.0
2023-06-28,54.9921,54.9921,54.1797,54.4118,26305.0
2023-06-29,55.0502,55.5531,54.7794,54.8181,35259.0
2023-06-30,54.641,54.8809,53.7348,53.8702,35879.0
2023-07-01,54.641,54.8809,53.7348,53.8702,35879.0
2023-07-02,54.641,54.8809,53.7348,53.8702,35879.0
2023-07-03,53.464,55.1179,53.4544,55.1179,21085.0
2023-07-04,53.464,55.1179,53.4544,55.1179,21085.0
2023-07-05,54.1894,54.8761,53.406,53.6285,47290.0
2023-07-06,53.0385,53.1932,51.6893,52.4582,47039.0
2023-07-07,52.9128,54.1894,52.5162,53.1932,46910.0
2023-07-08,52.9128,54.1894,52.5162,53.1932,46910.0
2023-07-09,52.9128,54.1894,52.5162,53.1932,46910.0
2023-07-10,53.1932,54.8664,53.1932,53.5608,37073.0
2023-07-11,53.7639,54.493,53.1932,54.2861,38042.0
2023-07-12,55.0695,56.0947,54.4699,54.7213,38922.0
2023-07-13,55.5531,55.8336,54.3345,54.9728,43747.0
2023-07-14,55.3693,55.3693,53.6768,54.2764,30277.0
2023-07-15,55.3693,55.3693,53.6768,54.2764,30277.0
2023-07-16,55.3693,55.3693,53.6768,54.2764,30277.0
2023-07-17,53.3867,55.737,53.3867,54.7794,30168.0
2023-07-18,55.2049,56.9458,55.2049,56.8781,37485.0
2023-07-19,57.2746,58.5899,57.1876,58.5706,38627.0
2023-07-20,58.4545,58.4545,57.3134,58.0677,33253.0
2023-07-21,59.383,59.383,56.8297,57.1295,41771.0
2023-07-22,59.383,59.383,56.8297,57.1295,41771.0
2023-07-23,59.383,59.383,56.8297,57.1295,41771.0
2023-07-24,56.5976,58.8801,56.3752,58.4836,41076.0
2023-07-25,57.8356,57.8356,56.8104,56.9361,27243.0
2023-07-26,57.1779,59.6731,57.1779,59.6731,33056.0
2023-07-27,58.5513,59.5764,58.029,58.7157,44023.0
2023-07-28,58.8801,59.296,58.2784,59.0638,36112.0
2023-07-29,58.8801,59.296,58.2784,59.0638,36112.0
2023-07-30,58.8801,59.296,58.2784,59.0638,36112.0
2023-07-31,58.9466,59.5815,58.1945,58.7611,29506.0
2023-08-01,58.048,58.9759,57.3936,58.2532,36202.0
2023-08-02,57.3252,58.4094,57.0957,57.8429,38561.0
2023-08-03,57.4913,58.4485,57.1787,57.8136,33660.0
2023-08-04,57.6769,58.4387,57.0615,57.7745,22945.0
2023-08-05,57.6769,58.4387,57.0615,57.7745,22945.0
2023-08-06,57.6769,58.4387,57.0615,57.7745,22945.0
2023-08-07,56.4315,58.2239,56.4315,57.1494,42453.0
2023-08-08,56.495,57.0811,54.7564,56.9541,26756.0
2023-08-09,56.4071,56.4071,55.4304,56.0262,22357.0
2023-08-10,56.3778,56.3778,53.7114,55.4304,35106.0
2023-08-11,55.318,55.948,55.1618,55.8797,25355.0
2023-08-12,55.318,55.948,55.1618,55.8797,25355.0
2023-08-13,55.318,55.948,55.1618,55.8797,25355.0
