,RUTH US Equity,RUTH US Equity,RUTH US Equity,RUTH US Equity,RUTH US Equity
2021-05-23,23.3593,23.8467,22.7139,22.8776,258972.0
2021-05-24,23.157,23.3593,22.6368,23.1859,314972.0
2021-05-25,23.4074,23.7735,22.762,22.762,283194.0
2021-05-26,22.8969,23.7301,22.8969,23.6193,239412.0
2021-05-27,23.9083,24.0239,23.2244,23.3496,188409.0
2021-05-28,23.3304,23.3978,22.7428,23.2533,189604.0
2021-05-29,23.3304,23.3978,22.7428,23.2533,189604.0
2021-05-30,23.3304,23.3978,22.7428,23.2533,189604.0
2021-05-31,23.3304,23.3978,22.7428,23.2533,189604.0
2021-06-01,23.4171,23.4749,22.7909,23.0125,273094.0
2021-06-02,23.1088,23.157,22.2611,22.3286,348583.0
2021-06-03,22.2226,22.449,21.5772,21.9625,296549.0
2021-06-04,21.9722,22.1166,21.5194,21.9914,257722.0
2021-06-05,21.9722,22.1166,21.5194,21.9914,257722.0
2021-06-06,21.9722,22.1166,21.5194,21.9914,257722.0
2021-06-07,22.3912,22.8006,22.03,22.762,244271.0
2021-06-08,23.3593,24.6982,23.0799,24.6308,565793.0
2021-06-09,24.8042,24.8909,23.8698,23.8698,774369.0
2021-06-10,24.0432,24.1395,23.2822,23.7349,400483.0
2021-06-11,23.7349,24.1299,23.234,23.5423,288173.0
2021-06-12,23.7349,24.1299,23.234,23.5423,288173.0
2021-06-13,23.7349,24.1299,23.234,23.5423,288173.0
2021-06-14,23.6001,23.7638,23.0895,23.2148,320765.0
2021-06-15,23.2629,23.446,22.9017,23.1955,597128.0
2021-06-16,23.0414,23.1762,22.396,22.8102,396736.0
2021-06-17,22.9451,22.9836,21.5483,21.8951,388270.0
2021-06-18,21.452,21.9047,21.2015,21.2882,798244.0
2021-06-19,21.452,21.9047,21.2015,21.2882,798244.0
2021-06-20,21.452,21.9047,21.2015,21.2882,798244.0
2021-06-21,21.5098,22.107,21.269,22.0877,295377.0
2021-06-22,21.8566,22.5116,21.7217,22.396,258973.0
2021-06-23,22.3093,22.8969,22.1985,22.6368,274724.0
2021-06-24,22.9354,23.2148,22.6175,23.157,289118.0
2021-06-25,23.051,23.234,22.685,22.762,389269.0
2021-06-26,23.051,23.234,22.685,22.762,389269.0
2021-06-27,23.051,23.234,22.685,22.762,389269.0
2021-06-28,22.685,22.8776,21.5483,22.107,363214.0
2021-06-29,22.1359,22.4538,21.818,21.9336,265839.0
2021-06-30,21.8758,22.3286,21.6735,22.1841,442919.0
2021-07-01,22.4634,22.7139,22.1841,22.4731,218488.0
2021-07-02,22.6657,22.7042,22.2033,22.2419,254671.0
2021-07-03,22.6657,22.7042,22.2033,22.2419,254671.0
2021-07-04,22.6657,22.7042,22.2033,22.2419,254671.0
2021-07-05,22.6657,22.7042,22.2033,22.2419,254671.0
2021-07-06,22.1455,22.367,21.5098,22.0685,344332.0
2021-07-07,22.0877,22.2804,21.0667,21.346,416729.0
2021-07-08,20.7488,21.2208,20.4887,20.797,280775.0
2021-07-09,21.1919,21.8373,20.8355,21.7891,210787.0
2021-07-10,21.1919,21.8373,20.8355,21.7891,210787.0
2021-07-11,21.1919,21.8373,20.8355,21.7891,210787.0
2021-07-12,21.7699,22.1359,21.192,22.0781,250091.0
2021-07-13,21.8132,21.818,21.3364,21.5676,169395.0
2021-07-14,21.6735,22.0107,21.0185,21.0956,275380.0
2021-07-15,20.8451,20.8933,19.877,20.3442,321282.0
2021-07-16,20.7006,20.9511,19.5447,19.6507,386399.0
2021-07-17,20.7006,20.9511,19.5447,19.6507,386399.0
2021-07-18,20.7006,20.9511,19.5447,19.6507,386399.0
2021-07-19,18.8319,19.1401,18.2058,18.4562,695999.0
2021-07-20,18.6585,19.641,18.6585,19.3521,443079.0
2021-07-21,19.6025,20.6428,19.5158,20.5369,353549.0
2021-07-22,20.4598,20.4598,19.6314,19.8048,578937.0
2021-07-23,20.1034,20.1972,19.4917,19.5544,257975.0
2021-07-24,20.1034,20.1972,19.4917,19.5544,257975.0
2021-07-25,20.1034,20.1972,19.4917,19.5544,257975.0
2021-07-26,19.6603,20.2961,19.6603,20.2286,241087.0
2021-07-27,20.0071,20.1612,19.564,19.9589,194574.0
2021-07-28,20.0841,20.0938,19.1305,19.2943,331425.0
2021-07-29,19.458,19.9782,19.2461,19.5929,243830.0
2021-07-30,19.3424,19.6314,19.0727,19.2365,377506.0
2021-07-31,19.3424,19.6314,19.0727,19.2365,377506.0
2021-08-01,19.3424,19.6314,19.0727,19.2365,377506.0
2021-08-02,19.3906,20.036,19.0631,19.1401,259195.0
2021-08-03,19.1209,19.2076,18.0228,18.8319,449583.0
2021-08-04,18.437,19.169,18.2058,18.8415,696791.0
2021-08-05,19.0438,19.4677,18.8704,19.0246,532536.0
2021-08-06,19.1883,19.6218,18.8415,19.458,453204.0
2021-08-07,19.1883,19.6218,18.8415,19.458,453204.0
2021-08-08,19.1883,19.6218,18.8415,19.458,453204.0
2021-08-09,19.2557,19.3424,18.3214,18.7356,742387.0
2021-08-10,18.8126,19.564,18.697,19.3617,309564.0
2021-08-11,19.4099,19.8433,19.0246,19.8337,213361.0
2021-08-12,20.6621,20.845,19.2943,19.6796,315527.0
2021-08-13,19.6796,19.6796,19.2365,19.6314,204030.0
2021-08-14,19.6796,19.6796,19.2365,19.6314,204030.0
2021-08-15,19.6796,19.6796,19.2365,19.6314,204030.0
2021-08-16,19.4002,19.5832,19.1016,19.3713,256441.0
2021-08-17,19.0342,19.1498,18.331,18.4273,394254.0
2021-08-18,18.3599,18.673,17.6663,17.9842,722429.0
2021-08-19,17.6567,17.9939,17.1943,17.5122,577789.0
2021-08-20,17.3388,18.2539,17.3388,18.1191,483139.0
2021-08-21,17.3388,18.2539,17.3388,18.1191,483139.0
2021-08-22,17.3388,18.2539,17.3388,18.1191,483139.0
2021-08-23,18.2347,18.6103,18.0035,18.4177,406923.0
2021-08-24,18.5333,19.1883,18.4659,19.0438,411722.0
2021-08-25,18.9475,19.5351,18.803,19.275,303794.0
2021-08-26,19.1401,19.5351,18.7934,18.8704,389548.0
2021-08-27,19.0824,20.219,19.0824,20.0841,496444.0
2021-08-28,19.0824,20.219,19.0824,20.0841,496444.0
2021-08-29,19.0824,20.219,19.0824,20.0841,496444.0
2021-08-30,20.0456,20.0456,19.2268,19.4002,278901.0
2021-08-31,19.3135,19.8048,19.0872,19.7374,342827.0
2021-09-01,19.8048,20.0553,19.6892,20.0167,289360.0
2021-09-02,19.9397,20.219,19.8819,19.9108,283108.0
2021-09-03,19.7759,19.9108,19.5158,19.5736,297845.0
2021-09-04,19.7759,19.9108,19.5158,19.5736,297845.0
2021-09-05,19.7759,19.9108,19.5158,19.5736,297845.0
2021-09-06,19.7759,19.9108,19.5158,19.5736,297845.0
2021-09-07,19.4773,19.4773,19.169,19.3135,376600.0
2021-09-08,19.2654,19.4388,19.1305,19.2943,222072.0
2021-09-09,19.2654,19.641,19.1209,19.275,236246.0
2021-09-10,19.4773,19.6314,18.986,19.1112,306816.0
2021-09-11,19.4773,19.6314,18.986,19.1112,306816.0
2021-09-12,19.4773,19.6314,18.986,19.1112,306816.0
2021-09-13,19.3521,19.458,18.6874,19.3713,241193.0
2021-09-14,19.4099,19.4099,18.8801,19.275,351008.0
2021-09-15,19.1787,19.5832,18.8126,19.5832,445890.0
2021-09-16,19.7085,19.8626,19.4773,19.564,330792.0
2021-09-17,19.6121,19.6699,19.1209,19.4869,630223.0
2021-09-18,19.6121,19.6699,19.1209,19.4869,630223.0
2021-09-19,19.6121,19.6699,19.1209,19.4869,630223.0
2021-09-20,19.8337,19.9204,19.092,19.4002,552798.0
2021-09-21,19.3713,19.5929,18.9668,19.1209,316559.0
2021-09-22,19.2943,19.6892,19.2123,19.5062,347767.0
2021-09-23,19.6507,20.508,19.6507,20.1516,297842.0
2021-09-24,20.036,20.6717,19.6988,20.5465,255680.0
2021-09-25,20.036,20.6717,19.6988,20.5465,255680.0
2021-09-26,20.036,20.6717,19.6988,20.5465,255680.0
2021-09-27,20.5754,21.5002,20.5754,21.163,388511.0
2021-09-28,21.0185,21.2497,20.4406,20.5465,392388.0
2021-09-29,20.7584,21.0859,20.3731,20.4406,293684.0
2021-09-30,20.4984,20.5369,19.93,19.9493,278069.0
2021-10-01,20.3153,21.452,20.2575,21.0956,354270.0
2021-10-02,20.3153,21.452,20.2575,21.0956,354270.0
2021-10-03,20.3153,21.452,20.2575,21.0956,354270.0
2021-10-04,21.0667,21.163,20.4695,20.5369,310280.0
2021-10-05,20.5273,20.5273,19.7566,19.8048,386204.0
2021-10-06,19.4388,19.641,18.7163,19.3424,686088.0
2021-10-07,19.458,19.7181,19.1209,19.1498,344267.0
2021-10-08,19.1112,19.2943,18.4659,18.4851,352256.0
2021-10-09,19.1112,19.2943,18.4659,18.4851,352256.0
2021-10-10,19.1112,19.2943,18.4659,18.4851,352256.0
2021-10-11,18.4755,18.7163,18.3021,18.3503,314004.0
2021-10-12,18.3984,18.8126,18.3503,18.5526,244649.0
2021-10-13,18.5237,18.9379,18.1817,18.9282,392626.0
2021-10-14,19.092,19.5447,19.0631,19.4677,357583.0
2021-10-15,20.4309,20.4309,18.8126,18.8415,222469.0
2021-10-16,20.4309,20.4309,18.8126,18.8415,222469.0
2021-10-17,20.4309,20.4309,18.8126,18.8415,222469.0
2021-10-18,18.6874,18.9282,18.5285,18.7934,219478.0
2021-10-19,18.8897,19.0727,18.3984,18.4659,254253.0
2021-10-20,18.042,18.7163,17.7241,18.3021,418964.0
2021-10-21,18.331,18.7,18.2347,18.3214,238428.0
2021-10-22,18.3214,18.6392,18.1287,18.514,237213.0
2021-10-23,18.3214,18.6392,18.1287,18.514,237213.0
2021-10-24,18.3214,18.6392,18.1287,18.514,237213.0
2021-10-25,18.4851,18.5622,18.2299,18.3406,302850.0
2021-10-26,18.5044,18.7837,18.1865,18.2828,262317.0
2021-10-27,18.3021,18.3117,17.9939,18.1383,394484.0
2021-10-28,18.1865,18.4755,18.0517,18.2154,414937.0
2021-10-29,18.4659,19.2943,18.1624,18.6296,527482.0
2021-10-30,18.4659,19.2943,18.1624,18.6296,527482.0
2021-10-31,18.4659,19.2943,18.1624,18.6296,527482.0
2021-11-01,18.5911,18.673,18.2443,18.2925,353581.0
2021-11-02,18.2828,18.2925,17.098,17.753,750986.0
2021-11-03,17.6085,18.5622,17.5797,18.1094,543196.0
2021-11-04,18.1672,18.7067,17.9842,18.437,345016.0
2021-11-05,18.8993,19.6218,18.8993,19.5544,381476.0
2021-11-06,18.8993,19.6218,18.8993,19.5544,381476.0
2021-11-07,18.8993,19.6218,18.8993,19.5544,381476.0
2021-11-08,19.6988,19.6988,18.9186,18.9379,350470.0
2021-11-09,18.9668,19.1209,18.5237,19.092,202776.0
2021-11-10,18.9379,18.9957,18.3503,18.3984,213508.0
2021-11-11,18.3984,18.437,18.1865,18.3117,222074.0
2021-11-12,18.3021,18.5044,18.1769,18.3021,242049.0
2021-11-13,18.3021,18.5044,18.1769,18.3021,242049.0
2021-11-14,18.3021,18.5044,18.1769,18.3021,242049.0
2021-11-15,18.3888,18.4948,18.2443,18.3406,292570.0
2021-11-16,18.3021,18.3984,18.1769,18.3021,275136.0
2021-11-17,18.2058,18.4177,18.0131,18.3503,236535.0
2021-11-18,18.3503,18.4177,17.5797,17.9457,396742.0
2021-11-19,17.676,17.6952,17.2377,17.5315,341273.0
2021-11-20,17.676,17.6952,17.2377,17.5315,341273.0
2021-11-21,17.676,17.6952,17.2377,17.5315,341273.0
2021-11-22,17.6182,18.0661,17.3581,17.7916,283218.0
2021-11-23,17.7627,17.9553,17.5556,17.5893,247000.0
2021-11-24,17.4352,17.5604,17.2907,17.4255,252652.0
2021-11-25,17.4352,17.5604,17.2907,17.4255,252652.0
2021-11-26,16.2214,17.0499,15.865,16.9824,606318.0
2021-11-27,16.2214,17.0499,15.865,16.9824,606318.0
2021-11-28,16.2214,17.0499,15.865,16.9824,606318.0
2021-11-29,17.1943,17.4833,16.2889,16.3467,452089.0
2021-11-30,16.2022,16.8476,15.8458,16.3756,743945.0
2021-12-01,16.7609,17.3966,15.9325,16.2311,849031.0
2021-12-02,16.3563,17.9264,16.3563,17.7434,652102.0
2021-12-03,17.7145,17.7723,17.2907,17.5893,547875.0
2021-12-04,17.7145,17.7723,17.2907,17.5893,547875.0
2021-12-05,17.7145,17.7723,17.2907,17.5893,547875.0
2021-12-06,17.8879,18.6489,17.8783,18.3599,374303.0
2021-12-07,18.6489,18.986,18.3792,18.437,319537.0
2021-12-08,18.4755,19.275,18.4562,19.0438,196874.0
2021-12-09,18.8415,19.1883,18.7452,18.7645,226147.0
2021-12-10,18.8512,19.0053,18.4466,18.6007,225568.0
2021-12-11,18.8512,19.0053,18.4466,18.6007,225568.0
2021-12-12,18.8512,19.0053,18.4466,18.6007,225568.0
2021-12-13,18.437,18.5911,17.9553,18.1961,251213.0
2021-12-14,17.9746,18.4562,17.9168,18.1865,228316.0
2021-12-15,18.1094,18.1383,17.3388,18.1094,244552.0
2021-12-16,18.2154,18.2636,17.3292,17.5026,252300.0
2021-12-17,17.3966,18.0613,16.8765,17.8012,888143.0
2021-12-18,17.3966,18.0613,16.8765,17.8012,888143.0
2021-12-19,17.3966,18.0613,16.8765,17.8012,888143.0
2021-12-20,17.3388,17.6423,16.8765,17.5989,349863.0
2021-12-21,17.965,18.9379,17.8108,18.8993,358314.0
2021-12-22,18.9186,19.4291,18.6681,19.2268,297512.0
2021-12-23,19.2846,19.5544,19.0824,19.5158,336371.0
2021-12-24,19.2846,19.5544,19.0824,19.5158,336371.0
2021-12-25,19.2846,19.5544,19.0824,19.5158,336371.0
2021-12-26,19.2846,19.5544,19.0824,19.5158,336371.0
2021-12-27,19.4677,19.6218,19.2557,19.5544,267575.0
2021-12-28,19.4002,19.7615,19.275,19.6603,528500.0
2021-12-29,19.5832,19.7277,19.1016,19.1401,283985.0
2021-12-30,19.1016,19.4966,19.1016,19.2076,159636.0
2021-12-31,19.2606,19.3135,18.9764,19.169,244784.0
2022-01-01,19.2606,19.3135,18.9764,19.169,244784.0
2022-01-02,19.2606,19.3135,18.9764,19.169,244784.0
2022-01-03,19.2268,19.8915,19.169,19.641,188123.0
2022-01-04,19.7952,20.4213,19.6603,20.3442,355678.0
2022-01-05,20.4213,20.7295,19.7855,19.853,282034.0
2022-01-06,19.9108,20.1612,19.564,19.6603,208231.0
2022-01-07,19.6218,19.7622,19.0149,19.0438,279841.0
2022-01-08,19.6218,19.7622,19.0149,19.0438,279841.0
2022-01-09,19.6218,19.7622,19.0149,19.0438,279841.0
2022-01-10,18.8993,19.1883,18.3695,19.0824,340396.0
2022-01-11,19.0535,19.381,18.8897,19.3617,259390.0
2022-01-12,19.3906,19.7085,18.9282,19.1787,276844.0
2022-01-13,19.2268,20.0841,19.2268,19.7855,226077.0
2022-01-14,19.5929,19.7759,19.1401,19.4869,226665.0
2022-01-15,19.5929,19.7759,19.1401,19.4869,226665.0
2022-01-16,19.5929,19.7759,19.1401,19.4869,226665.0
2022-01-17,19.5929,19.7759,19.1401,19.4869,226665.0
2022-01-18,19.2846,19.4773,18.7173,18.7934,198390.0
2022-01-19,18.8541,19.1401,18.452,18.5333,274920.0
2022-01-20,18.3406,18.909,18.0228,18.0613,202791.0
2022-01-21,17.8879,18.2155,17.6278,17.6278,276929.0
2022-01-22,17.8879,18.2155,17.6278,17.6278,276929.0
2022-01-23,17.8879,18.2155,17.6278,17.6278,276929.0
2022-01-24,17.3099,18.6392,17.3099,18.5911,507738.0
2022-01-25,18.2636,19.1401,18.0613,18.8319,276608.0
2022-01-26,18.9668,19.275,18.3406,18.5526,288431.0
2022-01-27,18.5911,18.8704,18.042,18.2636,275041.0
2022-01-28,18.2732,19.2846,18.1576,19.2654,497710.0
2022-01-29,18.2732,19.2846,18.1576,19.2654,497710.0
2022-01-30,18.2732,19.2846,18.1576,19.2654,497710.0
2022-01-31,19.1305,19.4099,18.7548,19.2943,350724.0
2022-02-01,19.381,19.7133,19.2172,19.5544,277056.0
2022-02-02,19.7578,20.3392,19.6028,19.7288,321173.0
2022-02-03,19.4574,19.7772,19.2733,19.5059,271400.0
2022-02-04,19.409,19.7724,19.0117,19.6512,210492.0
2022-02-05,19.409,19.7724,19.0117,19.6512,210492.0
2022-02-06,19.409,19.7724,19.0117,19.6512,210492.0
2022-02-07,19.6028,20.1745,19.6028,19.9807,159790.0
2022-02-08,20.1067,20.9206,20.0485,20.8431,284087.0
2022-02-09,21.0078,21.4826,20.8092,21.4633,322925.0
2022-02-10,21.1241,21.9526,21.0757,21.473,227181.0
2022-02-11,21.5214,22.4807,21.5214,21.9671,445749.0
2022-02-12,21.5214,22.4807,21.5214,21.9671,445749.0
2022-02-13,21.5214,22.4807,21.5214,21.9671,445749.0
2022-02-14,21.8993,22.6454,21.7637,22.442,506746.0
2022-02-15,22.5195,23.1203,22.2772,22.2966,361306.0
2022-02-16,22.0834,22.9071,21.9284,22.7036,250590.0
2022-02-17,22.5873,22.878,22.0737,22.1997,263150.0
2022-02-18,22.1028,23.0815,22.1028,23.0621,528772.0
2022-02-19,22.1028,23.0815,22.1028,23.0621,528772.0
2022-02-20,22.1028,23.0815,22.1028,23.0621,528772.0
2022-02-21,22.1028,23.0815,22.1028,23.0621,528772.0
2022-02-22,22.7036,22.9071,21.8218,21.9865,448996.0
2022-02-23,22.035,22.2181,21.6377,21.8509,405337.0
2022-02-24,19.6997,22.4323,19.3799,22.2966,548518.0
2022-02-25,22.4516,23.4303,22.2578,23.411,380971.0
2022-02-26,22.4516,23.4303,22.2578,23.411,380971.0
2022-02-27,22.4516,23.4303,22.2578,23.411,380971.0
2022-02-28,23.1493,24.1571,23.0621,24.0408,399630.0
2022-03-01,23.8373,24.0989,22.8392,22.9458,591995.0
2022-03-02,22.9846,23.4594,22.6454,23.2753,336364.0
2022-03-03,23.566,23.566,22.6648,23.1978,308983.0
2022-03-04,22.6164,23.0621,21.9381,22.7714,507149.0
2022-03-05,22.6164,23.0621,21.9381,22.7714,507149.0
2022-03-06,22.6164,23.0621,21.9381,22.7714,507149.0
2022-03-07,22.7327,22.752,19.6076,19.816,561063.0
2022-03-08,19.8741,21.3082,19.3896,20.3683,632476.0
2022-03-09,21.1144,22.19,21.1144,21.6571,323394.0
2022-03-10,21.347,21.9478,21.2113,21.8121,192722.0
2022-03-11,21.9962,22.1803,21.3857,21.5311,207055.0
2022-03-12,21.9962,22.1803,21.3857,21.5311,207055.0
2022-03-13,21.9962,22.1803,21.3857,21.5311,207055.0
2022-03-14,21.6086,21.8121,21.2016,21.4923,258508.0
2022-03-15,21.473,22.1609,21.1823,21.5311,333328.0
2022-03-16,21.9381,22.4516,21.6377,22.2578,282517.0
2022-03-17,22.1416,22.2288,21.6668,22.1125,209443.0
2022-03-18,22.0544,22.2675,21.6668,21.7346,486071.0
2022-03-19,22.0544,22.2675,21.6668,21.7346,486071.0
2022-03-20,22.0544,22.2675,21.6668,21.7346,486071.0
2022-03-21,21.8702,22.0833,21.4148,21.7346,230489.0
2022-03-22,21.7346,22.4226,21.7346,22.316,248372.0
2022-03-23,22.1416,22.5873,21.5989,21.6183,125644.0
2022-03-24,21.6474,22.1125,21.4536,21.783,131418.0
2022-03-25,21.8412,21.8509,21.0902,21.2404,218424.0
2022-03-26,21.8412,21.8509,21.0902,21.2404,218424.0
2022-03-27,21.8412,21.8509,21.0902,21.2404,218424.0
2022-03-28,21.3179,21.5699,21.0272,21.2985,240175.0
2022-03-29,21.4633,22.3741,21.4633,22.0737,295286.0
2022-03-30,21.8315,22.035,21.3276,21.5892,302354.0
2022-03-31,21.6764,22.5582,21.4158,22.1706,423982.0
2022-04-01,22.2385,22.471,21.4826,21.5795,197504.0
2022-04-02,22.2385,22.471,21.4826,21.5795,197504.0
2022-04-03,22.2385,22.471,21.4826,21.5795,197504.0
2022-04-04,21.3857,21.5602,20.7075,21.5408,197966.0
2022-04-05,21.5795,21.9187,21.1726,21.4342,197869.0
2022-04-06,21.1726,21.1726,20.3683,20.3683,207903.0
2022-04-07,20.3489,20.378,19.7481,20.223,221633.0
2022-04-08,20.0582,20.4943,19.3061,20.0873,253797.0
2022-04-09,20.0582,20.4943,19.3061,20.0873,253797.0
2022-04-10,20.0582,20.4943,19.3061,20.0873,253797.0
2022-04-11,20.0485,20.4264,19.7772,19.8354,218803.0
2022-04-12,19.9226,20.7656,19.9226,20.223,254760.0
2022-04-13,20.3877,20.9158,20.3828,20.7559,262664.0
2022-04-14,20.8916,20.9303,20.4361,20.4943,191107.0
2022-04-15,20.8916,20.9303,20.4361,20.4943,191107.0
2022-04-16,20.8916,20.9303,20.4361,20.4943,191107.0
2022-04-17,20.8916,20.9303,20.4361,20.4943,191107.0
2022-04-18,20.4943,20.9013,20.3586,20.8044,504705.0
2022-04-19,20.8916,21.3373,20.8334,21.1629,307116.0
2022-04-20,21.4148,21.8315,21.0369,21.0757,410198.0
2022-04-21,21.5602,21.5602,20.8916,20.9788,531446.0
2022-04-22,20.8334,21.1532,20.3102,20.4652,456620.0
2022-04-23,20.8334,21.1532,20.3102,20.4652,456620.0
2022-04-24,20.8334,21.1532,20.3102,20.4652,456620.0
2022-04-25,20.2617,21.0369,20.2326,20.814,616429.0
2022-04-26,20.659,20.785,19.7578,19.8983,444355.0
2022-04-27,19.8354,20.4652,19.5834,19.9323,361382.0
2022-04-28,20.1745,20.5718,19.7966,20.4168,226766.0
2022-04-29,20.3974,20.8625,20.1503,20.3199,252765.0
2022-04-30,20.3974,20.8625,20.1503,20.3199,252765.0
2022-05-01,20.3974,20.8625,20.1503,20.3199,252765.0
2022-05-02,20.378,20.815,20.2423,20.7753,192059.0
2022-05-03,20.8237,20.8237,19.7869,20.097,250701.0
2022-05-04,20.0098,20.1454,18.8664,19.7966,256700.0
2022-05-05,19.6609,19.69,18.7501,18.8954,395156.0
2022-05-06,18.9148,19.7966,18.6193,19.6125,329179.0
2022-05-07,18.9148,19.7966,18.6193,19.6125,329179.0
2022-05-08,18.9148,19.7966,18.6193,19.6125,329179.0
2022-05-09,19.6125,19.7239,17.6648,17.752,319403.0
2022-05-10,18.1105,18.5757,17.8102,18.3528,340030.0
2022-05-11,18.3431,18.5466,17.7617,17.8102,308502.0
2022-05-12,17.7714,18.4012,17.5388,18.285,399549.0
2022-05-13,18.6532,19.0892,18.4109,18.6435,219490.0
2022-05-14,18.6532,19.0892,18.4109,18.6435,219490.0
2022-05-15,18.6532,19.0892,18.4109,18.6435,219490.0
2022-05-16,18.5175,18.6047,17.8586,17.9071,303823.0
2022-05-17,18.3915,18.6822,18.2268,18.4012,222196.0
2022-05-18,18.3524,18.3719,17.5129,17.6496,389740.0
2022-05-19,17.4543,17.9229,17.1322,17.3372,400148.0
2022-05-20,17.5129,17.6593,16.4293,16.9467,578879.0
2022-05-21,17.5129,17.6593,16.4293,16.9467,578879.0
2022-05-22,17.5129,17.6593,16.4293,16.9467,578879.0
2022-05-23,17.1712,17.1712,16.3415,16.7222,495335.0
2022-05-24,16.5758,16.5758,15.5703,15.8338,351234.0
2022-05-25,15.8827,17.2396,15.8827,17.0638,285553.0
2022-05-26,17.181,17.9034,17.181,17.6886,184917.0
2022-05-27,17.9522,18.45,17.9131,18.3036,200786.0
2022-05-28,17.9522,18.45,17.9131,18.3036,200786.0
2022-05-29,17.9522,18.45,17.9131,18.3036,200786.0
2022-05-30,17.9522,18.45,17.9131,18.3036,200786.0
2022-05-31,18.1767,18.336,17.7667,17.9912,262026.0
2022-06-01,18.1767,18.1767,17.5617,17.9424,186967.0
2022-06-02,17.9327,18.5867,17.9131,18.5672,391467.0
2022-06-03,18.616,18.616,18.1572,18.4989,311292.0
2022-06-04,18.616,18.616,18.1572,18.4989,311292.0
2022-06-05,18.616,18.616,18.1572,18.4989,311292.0
2022-06-06,18.5281,18.6843,17.9961,18.4403,266014.0
2022-06-07,18.3036,18.7722,18.0596,18.6453,267821.0
2022-06-08,18.3524,18.7624,18.3036,18.5184,152613.0
2022-06-09,18.4696,18.7527,18.206,18.4891,274582.0
2022-06-10,18.04,18.411,17.8058,18.1572,353445.0
2022-06-11,18.04,18.411,17.8058,18.1572,353445.0
2022-06-12,18.04,18.411,17.8058,18.1572,353445.0
2022-06-13,17.7667,17.9424,17.1419,17.1712,342436.0
2022-06-14,17.1908,17.6105,17.1908,17.3274,303769.0
2022-06-15,17.4739,17.9522,17.2493,17.5227,271809.0
2022-06-16,17.0931,17.1224,16.2829,16.4488,285834.0
2022-06-17,16.3903,16.81,16.3903,16.6148,467539.0
2022-06-18,16.3903,16.81,16.3903,16.6148,467539.0
2022-06-19,16.3903,16.81,16.3903,16.6148,467539.0
2022-06-20,16.3903,16.81,16.3903,16.6148,467539.0
2022-06-21,16.771,17.2786,16.0047,16.2243,423072.0
2022-06-22,16.0096,16.4391,15.8338,16.3122,311989.0
2022-06-23,16.361,16.6441,16.1272,16.6148,262600.0
2022-06-24,16.7124,17.3958,16.5367,17.2786,546974.0
2022-06-25,16.7124,17.3958,16.5367,17.2786,546974.0
2022-06-26,16.7124,17.3958,16.5367,17.2786,546974.0
2022-06-27,17.3762,17.3762,16.9174,17.0248,285809.0
2022-06-28,17.1322,17.2981,16.6734,16.7808,366154.0
2022-06-29,16.7612,16.7612,15.8631,16.0584,333851.0
2022-06-30,15.8729,15.951,15.5117,15.8729,381003.0
2022-07-01,15.7753,16.2683,15.7558,16.2243,254163.0
2022-07-02,15.7753,16.2683,15.7558,16.2243,254163.0
2022-07-03,15.7753,16.2683,15.7558,16.2243,254163.0
2022-07-04,15.7753,16.2683,15.7558,16.2243,254163.0
2022-07-05,15.9022,16.4488,15.6288,16.3903,249093.0
2022-07-06,16.4196,16.6777,15.7265,15.8046,265772.0
2022-07-07,16.0096,16.2146,15.7655,15.785,310738.0
2022-07-08,15.7655,15.9022,15.5312,15.746,260924.0
2022-07-09,15.7655,15.9022,15.5312,15.746,260924.0
2022-07-10,15.7655,15.9022,15.5312,15.746,260924.0
2022-07-11,15.58,15.7265,15.1408,15.2286,304102.0
2022-07-12,15.1896,15.6386,15.1408,15.1505,283522.0
2022-07-13,14.926,15.2969,14.7991,15.2579,319854.0
2022-07-14,15.0724,15.3946,15.0334,15.3555,233173.0
2022-07-15,15.6288,15.9022,15.4531,15.7167,310726.0
2022-07-16,15.6288,15.9022,15.4531,15.7167,310726.0
2022-07-17,15.6288,15.9022,15.4531,15.7167,310726.0
2022-07-18,15.8729,16.0681,15.7167,15.8338,292712.0
2022-07-19,16.1072,16.5367,15.9998,16.4098,323704.0
2022-07-20,16.4586,16.7905,16.0096,16.7417,265949.0
2022-07-21,16.8686,17.3177,16.6538,17.2298,523176.0
2022-07-22,17.0736,17.4641,16.4586,16.566,377920.0
2022-07-23,17.0736,17.4641,16.4586,16.566,377920.0
2022-07-24,17.0736,17.4641,16.4586,16.566,377920.0
2022-07-25,16.6148,16.6831,16.0584,16.2048,621911.0
2022-07-26,16.0388,16.3415,15.6679,15.746,518762.0
2022-07-27,15.9998,16.3512,15.9412,16.2829,300748.0
2022-07-28,16.2731,17.2884,16.2731,17.2103,420446.0
2022-07-29,17.181,17.3372,16.8979,17.1322,354848.0
2022-07-30,17.181,17.3372,16.8979,17.1322,354848.0
2022-07-31,17.181,17.3372,16.8979,17.1322,354848.0
2022-08-01,17.0443,17.4446,16.8198,17.1224,555179.0
2022-08-02,16.9955,17.5617,16.8393,17.4153,262222.0
2022-08-03,17.4543,18.0596,17.4543,17.9327,240141.0
2022-08-04,17.9619,17.9619,17.5129,17.6593,377592.0
2022-08-05,17.8155,19.2212,17.5227,17.6496,544036.0
2022-08-06,17.8155,19.2212,17.5227,17.6496,544036.0
2022-08-07,17.8155,19.2212,17.5227,17.6496,544036.0
