,UPBD US Equity,UPBD US Equity,UPBD US Equity,UPBD US Equity,UPBD US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-11-20,40.1898,40.7782,39.6804,39.9351,825825.0
2021-11-21,40.1898,40.7782,39.6804,39.9351,825825.0
2021-11-22,40.4006,42.1571,40.2952,41.4457,1271390.0
2021-11-23,41.1647,41.5862,39.8736,40.8485,818776.0
2021-11-24,40.6158,41.7531,40.0756,41.1822,674304.0
2021-11-25,40.6158,41.7531,40.0756,41.1822,674304.0
2021-11-26,40.0405,42.7807,39.9702,41.718,825388.0
2021-11-27,40.0405,42.7807,39.9702,41.718,825388.0
2021-11-28,40.0405,42.7807,39.9702,41.718,825388.0
2021-11-29,42.0605,42.4557,41.2086,41.2349,826619.0
2021-11-30,41.2262,41.2349,38.6836,38.7933,848734.0
2021-12-01,39.8736,40.1898,38.0819,38.0995,589631.0
2021-12-02,38.24,39.4608,37.9402,39.3291,509102.0
2021-12-03,41.2525,41.2525,39.5574,40.0054,584232.0
2021-12-04,41.2525,41.2525,39.5574,40.0054,584232.0
2021-12-05,41.2525,41.2525,39.5574,40.0054,584232.0
2021-12-06,40.4884,42.3196,40.2249,41.4545,893201.0
2021-12-07,41.6653,44.1596,41.4545,43.255,785586.0
2021-12-08,44.3704,45.1696,43.6151,44.6602,1043533.0
2021-12-09,44.2035,45.6527,44.1859,44.546,707781.0
2021-12-10,44.5987,45.5112,43.7468,43.9751,807213.0
2021-12-11,44.5987,45.5112,43.7468,43.9751,807213.0
2021-12-12,44.5987,45.5112,43.7468,43.9751,807213.0
2021-12-13,43.5536,44.3001,43.053,43.7117,817384.0
2021-12-14,43.3301,45.0993,42.5963,44.2738,1334990.0
2021-12-15,44.203,44.4771,40.0206,42.2666,1109034.0
2021-12-16,42.5318,42.7087,41.2408,41.3116,944359.0
2021-12-17,41.0728,41.9305,39.8614,41.7095,2330011.0
2021-12-18,41.0728,41.9305,39.8614,41.7095,2330011.0
2021-12-19,41.0728,41.9305,39.8614,41.7095,2330011.0
2021-12-20,41.0728,41.6653,39.5168,41.1613,1484028.0
2021-12-21,41.7891,44.5833,41.4478,43.5487,1202328.0
2021-12-22,43.3719,44.1721,42.8413,43.5841,941662.0
2021-12-23,43.7786,44.9016,42.4434,42.5672,1303153.0
2021-12-24,43.7786,44.9016,42.4434,42.5672,1303153.0
2021-12-25,43.7786,44.9016,42.4434,42.5672,1303153.0
2021-12-26,43.7786,44.9016,42.4434,42.5672,1303153.0
2021-12-27,42.6468,43.7255,42.2489,43.5045,810561.0
2021-12-28,43.5045,44.9856,43.0182,43.2657,1032970.0
2021-12-29,43.1243,43.9908,42.7794,43.646,420236.0
2021-12-30,43.8317,44.5567,43.1508,43.2481,322699.0
2021-12-31,43.0801,43.2569,42.1781,42.4788,436652.0
2022-01-01,43.0801,43.2569,42.1781,42.4788,436652.0
2022-01-02,43.0801,43.2569,42.1781,42.4788,436652.0
2022-01-03,42.6468,44.0792,42.1516,43.3453,579901.0
2022-01-04,42.8236,43.8847,42.4699,43.699,470950.0
2022-01-05,44.3566,44.3566,41.5592,41.6387,420781.0
2022-01-06,41.7714,42.355,41.3116,41.9305,515127.0
2022-01-07,41.8156,42.7794,41.1966,41.2585,645287.0
2022-01-08,41.8156,42.7794,41.1966,41.2585,645287.0
2022-01-09,41.8156,42.7794,41.1966,41.2585,645287.0
2022-01-10,42.0901,42.0901,39.6315,40.2328,622690.0
2022-01-11,40.1798,40.1798,38.7561,39.4989,725793.0
2022-01-12,39.9322,41.5415,39.6227,41.1789,737048.0
2022-01-13,41.5592,41.5592,40.3124,40.5423,456081.0
2022-01-14,39.7642,40.5025,39.1275,40.0117,735414.0
2022-01-15,39.7642,40.5025,39.1275,40.0117,735414.0
2022-01-16,39.7642,40.5025,39.1275,40.0117,735414.0
2022-01-17,39.7642,40.5025,39.1275,40.0117,735414.0
2022-01-18,39.773,39.9764,38.6854,38.7384,552130.0
2022-01-19,38.4732,39.4634,38.2167,38.765,796537.0
2022-01-20,39.1364,40.1002,37.2529,37.4032,610190.0
2022-01-21,36.8285,37.8675,36.2803,36.3952,990652.0
2022-01-22,36.8285,37.8675,36.2803,36.3952,990652.0
2022-01-23,36.8285,37.8675,36.2803,36.3952,990652.0
2022-01-24,35.5817,40.0612,34.9893,39.8791,1170562.0
2022-01-25,39.0391,40.3345,38.2344,39.8349,700699.0
2022-01-26,40.6749,41.1347,37.6862,38.1018,695348.0
2022-01-27,38.2433,39.154,36.7931,36.9434,787444.0
2022-01-28,37.3414,38.2875,36.3598,38.2786,504977.0
2022-01-29,37.3414,38.2875,36.3598,38.2786,504977.0
2022-01-30,37.3414,38.2875,36.3598,38.2786,504977.0
2022-01-31,36.9169,38.3405,36.298,37.2706,1137752.0
2022-02-01,37.1557,38.3229,36.5632,37.9957,543956.0
2022-02-02,38.093,38.2079,35.3076,35.3783,1289271.0
2022-02-03,34.7276,35.4491,34.3792,34.5737,814052.0
2022-02-04,34.724,34.8903,33.0174,34.0874,854017.0
2022-02-05,34.724,34.8903,33.0174,34.0874,854017.0
2022-02-06,34.724,34.8903,33.0174,34.0874,854017.0
2022-02-07,34.3349,35.5419,34.2819,34.9185,647294.0
2022-02-08,34.724,36.5102,34.2996,36.0062,867322.0
2022-02-09,36.5632,37.4342,36.3333,36.6693,733291.0
2022-02-10,36.1123,37.0186,35.0335,35.2811,526094.0
2022-02-11,35.3695,35.9752,34.0431,34.4322,448371.0
2022-02-12,35.3695,35.9752,34.0431,34.4322,448371.0
2022-02-13,35.3695,35.9752,34.0431,34.4322,448371.0
2022-02-14,34.1758,36.0062,33.9989,35.6436,973203.0
2022-02-15,35.8647,37.0053,35.2811,36.9877,576537.0
2022-02-16,37.0319,37.138,35.8381,36.6516,630137.0
2022-02-17,36.1918,36.5279,35.732,35.8558,618284.0
2022-02-18,35.679,36.3422,34.6267,34.9716,1616125.0
2022-02-19,35.679,36.3422,34.6267,34.9716,1616125.0
2022-02-20,35.679,36.3422,34.6267,34.9716,1616125.0
2022-02-21,35.679,36.3422,34.6267,34.9716,1616125.0
2022-02-22,34.8832,35.0865,32.9467,33.3446,1237885.0
2022-02-23,33.38,33.38,30.5504,30.7361,1734943.0
2022-02-24,21.6638,25.8021,20.0722,25.6871,5792461.0
2022-02-25,25.6606,26.9162,24.4403,25.9877,2239664.0
2022-02-26,25.6606,26.9162,24.4403,25.9877,2239664.0
2022-02-27,25.6606,26.9162,24.4403,25.9877,2239664.0
2022-02-28,25.8551,26.3768,24.7056,25.1212,1270103.0
2022-03-01,24.962,25.1123,23.0388,23.9452,1558803.0
2022-03-02,24.0159,24.9547,23.2554,24.626,1083149.0
2022-03-03,25.7313,26.704,24.8471,25.6517,1420637.0
2022-03-04,25.0858,25.3334,23.8833,24.5553,1139012.0
2022-03-05,25.0858,25.3334,23.8833,24.5553,1139012.0
2022-03-06,25.0858,25.3334,23.8833,24.5553,1139012.0
2022-03-07,24.4669,24.8913,23.6091,23.7683,1120998.0
2022-03-08,24.1839,25.8197,23.2378,25.245,1108727.0
2022-03-09,25.7932,26.3503,24.4403,24.5995,932839.0
2022-03-10,24.3077,24.7233,23.2731,23.6887,857035.0
2022-03-11,23.9628,24.2988,22.7868,22.9194,801758.0
2022-03-12,23.9628,24.2988,22.7868,22.9194,801758.0
2022-03-13,23.9628,24.2988,22.7868,22.9194,801758.0
2022-03-14,22.9902,23.3969,22.1502,22.6719,814291.0
2022-03-15,22.6807,23.6357,22.3093,23.5826,1153292.0
2022-03-16,23.9009,24.794,22.9283,24.0424,782552.0
2022-03-17,23.6445,24.1397,23.0874,24.0866,1043268.0
2022-03-18,23.9098,24.7808,23.5915,24.4492,1760978.0
2022-03-19,23.9098,24.7808,23.5915,24.4492,1760978.0
2022-03-20,23.9098,24.7808,23.5915,24.4492,1760978.0
2022-03-21,24.6437,24.8294,23.0786,23.3262,632303.0
2022-03-22,23.671,24.2263,23.5119,23.9717,838003.0
2022-03-23,24.0247,24.0247,22.9194,22.999,620847.0
2022-03-24,23.2731,23.3527,22.5481,22.9194,804145.0
2022-03-25,23.1228,23.1228,22.1236,22.5038,614208.0
2022-03-26,23.1228,23.1228,22.1236,22.5038,614208.0
2022-03-27,23.1228,23.1228,22.1236,22.5038,614208.0
2022-03-28,22.5481,22.831,21.8584,22.7337,925623.0
2022-03-29,23.1493,23.9894,22.946,23.8567,1020571.0
2022-03-30,23.839,23.839,23.2378,23.4323,1602250.0
2022-03-31,23.4323,23.5207,22.0352,22.2739,1535902.0
2022-04-01,22.3977,22.778,21.5931,21.708,1053212.0
2022-04-02,22.3977,22.778,21.5931,21.708,1053212.0
2022-04-03,22.3977,22.778,21.5931,21.708,1053212.0
2022-04-04,21.9681,22.1026,21.5915,21.7798,1043788.0
2022-04-05,21.7798,22.0981,20.9997,21.4121,1460686.0
2022-04-06,21.0714,21.8067,20.6231,21.7798,1927207.0
2022-04-07,21.6901,21.8784,20.5513,21.3763,1429557.0
2022-04-08,21.3763,22.6316,20.9279,21.986,1362187.0
2022-04-09,21.3763,22.6316,20.9279,21.986,1362187.0
2022-04-10,21.3763,22.6316,20.9279,21.986,1362187.0
2022-04-11,22.246,23.1337,21.8336,22.5688,1317885.0
2022-04-12,22.7033,23.4475,21.8336,22.1833,1191583.0
2022-04-13,22.3267,22.9051,21.9999,22.6585,517556.0
2022-04-14,22.8109,23.1391,22.2953,22.4074,794724.0
2022-04-15,22.8109,23.1391,22.2953,22.4074,794724.0
2022-04-16,22.8109,23.1391,22.2953,22.4074,794724.0
2022-04-17,22.8109,23.1391,22.2953,22.4074,794724.0
2022-04-18,22.3178,22.3985,21.8605,22.1474,1048666.0
2022-04-19,22.3357,23.6627,22.2505,23.4206,900827.0
2022-04-20,23.5731,23.7614,22.9902,23.0261,699190.0
2022-04-21,23.2413,23.4296,22.6495,22.8737,814164.0
2022-04-22,22.8647,22.9633,21.8156,21.995,706858.0
2022-04-23,22.8647,22.9633,21.8156,21.995,706858.0
2022-04-24,22.8647,22.9633,21.8156,21.995,706858.0
2022-04-25,21.6811,22.1205,21.3583,22.0488,931926.0
2022-04-26,21.6542,21.9322,21.3404,21.3852,1107277.0
2022-04-27,21.6542,21.986,20.8472,21.0893,905502.0
2022-04-28,21.4121,22.4522,21.0266,22.1922,585549.0
2022-04-29,22.2012,22.7212,21.439,21.6273,873681.0
2022-04-30,22.2012,22.7212,21.439,21.6273,873681.0
2022-05-01,22.2012,22.7212,21.439,21.6273,873681.0
2022-05-02,21.6632,23.0261,21.5287,22.9095,697462.0
2022-05-03,23.0351,23.6852,22.7392,23.1965,970464.0
2022-05-04,23.1696,23.9766,22.6742,23.4834,1587757.0
2022-05-05,22.9544,26.0927,22.7033,24.4608,2480797.0
2022-05-06,24.1738,25.4202,23.2951,23.7165,1820161.0
2022-05-07,24.1738,25.4202,23.2951,23.7165,1820161.0
2022-05-08,24.1738,25.4202,23.2951,23.7165,1820161.0
2022-05-09,23.2861,25.994,22.9006,25.3036,2130787.0
2022-05-10,25.1512,25.4275,23.5372,23.9407,1779624.0
2022-05-11,24.2456,24.4877,22.6764,23.0889,916645.0
2022-05-12,23.1158,24.2725,22.8019,24.1559,836172.0
2022-05-13,24.389,25.474,24.3352,25.2946,1135862.0
2022-05-14,24.389,25.474,24.3352,25.2946,1135862.0
