,OSK US Equity,OSK US Equity,OSK US Equity,OSK US Equity,OSK US Equity
2021-05-29,126.0725,126.0725,124.1294,125.1962,347510.0
2021-05-30,126.0725,126.0725,124.1294,125.1962,347510.0
2021-05-31,126.0725,126.0725,124.1294,125.1962,347510.0
2021-06-01,126.6821,127.6155,125.5486,126.3297,596844.0
2021-06-02,126.463,126.5821,122.9483,123.9008,609830.0
2021-06-03,122.9864,124.4056,121.7481,123.3102,883408.0
2021-06-04,125.1581,125.5153,123.976,125.1962,1033151.0
2021-06-05,125.1581,125.5153,123.976,125.1962,1033151.0
2021-06-06,125.1581,125.5153,123.976,125.1962,1033151.0
2021-06-07,125.6153,125.7295,123.5769,123.8341,511288.0
2021-06-08,123.6817,125.1771,122.0196,124.4723,559188.0
2021-06-09,124.3008,125.4915,123.0293,123.2055,374940.0
2021-06-10,124.5294,124.9581,121.8624,121.9005,528701.0
2021-06-11,122.9864,123.2055,121.3957,122.9959,378670.0
2021-06-12,122.9864,123.2055,121.3957,122.9959,378670.0
2021-06-13,122.9864,123.2055,121.3957,122.9959,378670.0
2021-06-14,122.3958,123.0721,120.8004,121.6053,496930.0
2021-06-15,122.0339,122.0339,120.3384,121.5005,382795.0
2021-06-16,120.6147,121.1195,118.1668,119.205,476564.0
2021-06-17,119.0431,119.2145,110.8516,113.0042,1055909.0
2021-06-18,111.4421,113.0614,110.5373,111.3659,764491.0
2021-06-19,111.4421,113.0614,110.5373,111.3659,764491.0
2021-06-20,111.4421,113.0614,110.5373,111.3659,764491.0
2021-06-21,112.8137,115.7855,112.7375,114.4806,629329.0
2021-06-22,114.4806,115.6897,112.8613,115.0616,465205.0
2021-06-23,115.2521,116.6285,114.4615,115.9189,345890.0
2021-06-24,116.6904,119.5288,115.8169,118.3954,455394.0
2021-06-25,119.2621,119.5574,118.2334,118.4525,799543.0
2021-06-26,119.2621,119.5574,118.2334,118.4525,799543.0
2021-06-27,119.2621,119.5574,118.2334,118.4525,799543.0
2021-06-28,118.3668,118.3668,115.3759,116.8428,533587.0
2021-06-29,118.2715,118.6954,116.3189,116.5475,357347.0
2021-06-30,115.9379,119.1955,115.8712,118.7192,555861.0
2021-07-01,119.8527,120.3861,119.1574,119.6241,368819.0
2021-07-02,119.6336,120.0627,118.0906,118.9002,313873.0
2021-07-03,119.6336,120.0627,118.0906,118.9002,313873.0
2021-07-04,119.6336,120.0627,118.0906,118.9002,313873.0
2021-07-05,119.6336,120.0627,118.0906,118.9002,313873.0
2021-07-06,118.3382,118.5525,114.5473,116.0713,535959.0
2021-07-07,115.2616,117.5667,114.7092,117.0428,382539.0
2021-07-08,114.3091,115.6617,113.0328,114.1758,403515.0
2021-07-09,116.4523,117.9858,116.0522,117.8048,293955.0
2021-07-10,116.4523,117.9858,116.0522,117.8048,293955.0
2021-07-11,116.4523,117.9858,116.0522,117.8048,293955.0
2021-07-12,116.2141,119.1955,116.1475,119.0526,349803.0
2021-07-13,118.7954,118.7954,116.0332,116.0617,530949.0
2021-07-14,116.2332,117.2714,114.1853,115.1664,532105.0
2021-07-15,113.8615,115.3474,113.5821,114.3568,454554.0
2021-07-16,114.2329,114.433,111.1659,111.2993,578675.0
2021-07-17,114.2329,114.433,111.1659,111.2993,578675.0
2021-07-18,114.2329,114.433,111.1659,111.2993,578675.0
2021-07-19,108.6704,109.9086,107.1464,107.9179,611957.0
2021-07-20,108.0227,112.3756,107.6179,112.0517,797627.0
2021-07-21,113.1566,115.4807,112.8137,114.5568,400965.0
2021-07-22,114.2901,114.4187,112.9756,113.69,301862.0
2021-07-23,114.7473,115.0426,113.2519,114.2044,227301.0
2021-07-24,114.7473,115.0426,113.2519,114.2044,227301.0
2021-07-25,114.7473,115.0426,113.2519,114.2044,227301.0
2021-07-26,114.7949,115.4045,113.6519,114.5758,212906.0
2021-07-27,113.671,115.2807,112.3946,115.0616,442909.0
2021-07-28,115.1378,116.1522,113.6995,115.5093,419254.0
2021-07-29,110.4992,114.5092,108.9595,113.5471,1011427.0
2021-07-30,112.5565,114.8806,112.1851,113.871,598196.0
2021-07-31,112.5565,114.8806,112.1851,113.871,598196.0
2021-08-01,112.5565,114.8806,112.1851,113.871,598196.0
2021-08-02,114.6235,116.7952,111.7279,111.9565,587694.0
2021-08-03,112.5756,113.8043,109.1609,113.0709,519739.0
2021-08-04,112.1851,113.3185,108.6704,108.8799,665454.0
2021-08-05,109.5371,110.1086,108.0512,108.4037,568102.0
2021-08-06,109.4133,110.242,108.4894,109.4895,444436.0
2021-08-07,109.4133,110.242,108.4894,109.4895,444436.0
2021-08-08,109.4133,110.242,108.4894,109.4895,444436.0
2021-08-09,109.0228,110.7658,108.3656,109.8515,275210.0
2021-08-10,110.0134,113.3852,109.2419,113.2138,606751.0
2021-08-11,113.8805,116.595,112.6899,116.3475,399123.0
2021-08-12,116.3475,117.119,113.6043,114.2234,457644.0
2021-08-13,114.5434,114.701,112.7239,113.0868,294601.0
2021-08-14,114.5434,114.701,112.7239,113.0868,294601.0
2021-08-15,114.5434,114.701,112.7239,113.0868,294601.0
2021-08-16,112.5902,112.7621,110.317,111.5777,418344.0
2021-08-17,110.4889,110.8805,108.6455,109.6866,809310.0
2021-08-18,109.1326,110.5176,108.1297,108.2061,683182.0
2021-08-19,107.1269,107.8336,105.8279,106.8881,497151.0
2021-08-20,107.0887,108.082,106.4965,107.4707,494087.0
2021-08-21,107.0887,108.082,106.4965,107.4707,494087.0
2021-08-22,107.0887,108.082,106.4965,107.4707,494087.0
2021-08-23,108.0438,108.5595,107.3083,108.2061,510722.0
2021-08-24,108.2061,110.3361,108.0772,109.9254,715662.0
2021-08-25,110.785,112.6502,110.0973,111.3676,333321.0
2021-08-26,111.0333,111.5827,109.8681,110.1546,301761.0
2021-08-27,111.0047,112.8624,110.7945,112.2463,345750.0
2021-08-28,111.0047,112.8624,110.7945,112.2463,345750.0
2021-08-29,111.0047,112.8624,110.7945,112.2463,345750.0
2021-08-30,112.6666,112.7382,110.317,110.3743,273259.0
2021-08-31,110.6131,111.0047,109.0658,109.4383,322500.0
2021-09-01,109.4192,109.4192,106.8499,108.0056,282849.0
2021-09-02,108.636,109.9411,107.7668,109.1708,378896.0
2021-09-03,108.932,109.6484,108.0103,108.1297,273323.0
2021-09-04,108.932,109.6484,108.0103,108.1297,273323.0
2021-09-05,108.932,109.6484,108.0103,108.1297,273323.0
2021-09-06,108.932,109.6484,108.0103,108.1297,273323.0
2021-09-07,107.5376,108.2921,106.4583,106.4678,325561.0
2021-09-08,106.0285,108.3208,104.0322,105.4458,450177.0
2021-09-09,105.1115,106.2004,104.2519,104.4239,254584.0
2021-09-10,105.2835,105.6178,102.9625,103.0962,375991.0
2021-09-11,105.2835,105.6178,102.9625,103.0962,375991.0
2021-09-12,105.2835,105.6178,102.9625,103.0962,375991.0
2021-09-13,104.1851,104.3379,102.122,103.0771,453465.0
2021-09-14,103.4783,103.4783,100.1115,100.4123,493132.0
2021-09-15,100.7753,104.9396,100.6798,104.9014,673394.0
2021-09-16,105.0638,105.3026,102.8765,103.9081,543030.0
2021-09-17,103.5356,104.271,102.2557,103.3159,848196.0
2021-09-18,103.5356,104.271,102.2557,103.3159,848196.0
2021-09-19,103.5356,104.271,102.2557,103.3159,848196.0
2021-09-20,100.5174,102.2748,99.3426,102.0647,635883.0
2021-09-21,100.0589,100.6003,94.5144,98.4925,1415903.0
2021-09-22,99.5241,101.4248,99.3426,99.4954,564362.0
2021-09-23,100.0971,102.122,100.0971,100.5651,467981.0
2021-09-24,100.0303,101.4916,99.9348,101.0141,313812.0
2021-09-25,100.0303,101.4916,99.9348,101.0141,313812.0
2021-09-26,100.0303,101.4916,99.9348,101.0141,313812.0
2021-09-27,101.1096,102.8431,101.1096,101.8546,362860.0
2021-09-28,102.5423,103.7457,101.3866,102.7428,441029.0
2021-09-29,102.9434,103.1822,99.8201,100.1735,567982.0
2021-09-30,100.8612,100.9758,97.7666,97.7762,642916.0
2021-10-01,98.8173,101.9692,97.6425,100.4887,411920.0
2021-10-02,98.8173,101.9692,97.6425,100.4887,411920.0
2021-10-03,98.8173,101.9692,97.6425,100.4887,411920.0
2021-10-04,100.9854,102.8096,100.5274,100.9376,383018.0
2021-10-05,100.441,102.1029,99.9348,101.3961,851545.0
2021-10-06,100.1067,101.3006,98.4734,100.2595,577497.0
2021-10-07,101.0905,102.4412,101.0332,101.4248,523733.0
2021-10-08,99.1516,101.2909,96.3053,96.3244,1000561.0
2021-10-09,99.1516,101.2909,96.3053,96.3244,1000561.0
2021-10-10,99.1516,101.2909,96.3053,96.3244,1000561.0
2021-10-11,95.9805,96.8502,94.0607,94.1658,840372.0
2021-10-12,94.0989,94.7771,92.8764,94.204,1039878.0
2021-10-13,94.3473,94.4667,91.4915,93.5259,876864.0
2021-10-14,94.4428,97.0694,93.927,96.353,957907.0
2021-10-15,97.184,98.0723,96.7836,97.098,600533.0
2021-10-16,97.184,98.0723,96.7836,97.098,600533.0
2021-10-17,97.184,98.0723,96.7836,97.098,600533.0
2021-10-18,96.3339,96.7255,95.5698,96.6682,396779.0
2021-10-19,97.6711,97.9863,96.7446,97.9768,315996.0
2021-10-20,97.4419,102.1889,97.4037,101.3101,649810.0
2021-10-21,101.0236,101.2146,100.0542,100.9376,383455.0
2021-10-22,101.1,102.1889,100.6607,100.8994,454827.0
2021-10-23,101.1,102.1889,100.6607,100.8994,454827.0
2021-10-24,101.1,102.1889,100.6607,100.8994,454827.0
2021-10-25,100.8421,102.5614,99.6148,102.0647,691433.0
2021-10-26,102.208,102.6664,100.2977,100.4123,456978.0
2021-10-27,100.0398,100.1831,98.6358,98.7504,711593.0
2021-10-28,96.4677,103.9081,95.5125,103.0771,868371.0
2021-10-29,102.5232,103.0676,100.8517,102.1984,723536.0
2021-10-30,102.5232,103.0676,100.8517,102.1984,723536.0
2021-10-31,102.5232,103.0676,100.8517,102.1984,723536.0
2021-11-01,102.5518,105.7897,102.3417,105.5987,618970.0
2021-11-02,106.3341,106.8308,104.271,106.1144,503926.0
2021-11-03,105.2835,107.599,105.2835,106.7639,753657.0
2021-11-04,107.2319,108.8843,106.1144,108.273,708890.0
2021-11-05,109.6006,111.0787,109.3523,110.0113,894718.0
2021-11-06,109.6006,111.0787,109.3523,110.0113,894718.0
2021-11-07,109.6006,111.0787,109.3523,110.0113,894718.0
2021-11-08,113.765,114.1088,109.3523,110.9856,673938.0
2021-11-09,110.8041,111.2005,109.295,110.0018,488067.0
2021-11-10,109.8585,111.1766,109.3949,110.5844,470808.0
2021-11-11,110.7277,111.2625,109.5815,110.1451,497006.0
2021-11-12,110.6433,111.7356,110.2408,111.1703,460608.0
2021-11-13,110.6433,111.7356,110.2408,111.1703,460608.0
2021-11-14,110.6433,111.7356,110.2408,111.1703,460608.0
2021-11-15,111.7356,111.7356,109.5318,110.2121,548630.0
2021-11-16,110.4229,111.3811,109.7042,110.26,515647.0
2021-11-17,109.2347,109.7809,107.6058,108.3148,665332.0
2021-11-18,108.7077,109.4072,106.2595,108.6694,543627.0
2021-11-19,107.9603,109.3497,107.2991,107.7112,552618.0
2021-11-20,107.9603,109.3497,107.2991,107.7112,552618.0
2021-11-21,107.9603,109.3497,107.2991,107.7112,552618.0
2021-11-22,107.8741,110.49,106.8775,109.1676,511150.0
2021-11-23,109.1197,110.9786,109.1197,110.8349,437356.0
2021-11-24,110.442,112.0997,110.3737,110.6337,442936.0
2021-11-25,110.442,112.0997,110.3737,110.6337,442936.0
2021-11-26,106.8392,108.1711,105.4307,107.0117,420423.0
2021-11-27,106.8392,108.1711,105.4307,107.0117,420423.0
2021-11-28,106.8392,108.1711,105.4307,107.0117,420423.0
2021-11-29,108.4202,108.4202,105.1049,106.4751,545944.0
2021-11-30,105.1049,106.0704,102.3141,103.1022,822426.0
2021-12-01,105.4977,105.7277,101.1379,101.1954,665263.0
2021-12-02,101.7895,105.7181,101.4014,104.7408,447752.0
2021-12-03,105.2773,106.1397,103.4855,105.766,698440.0
2021-12-04,105.2773,106.1397,103.4855,105.766,698440.0
2021-12-05,105.2773,106.1397,103.4855,105.766,698440.0
2021-12-06,107.4333,108.1903,106.1493,107.3662,681068.0
2021-12-07,108.4394,110.03,108.0945,108.7077,374588.0
2021-12-08,108.7748,108.9377,107.2369,108.2669,584858.0
2021-12-09,107.6537,107.7495,106.1206,107.2129,379961.0
2021-12-10,108.0561,108.3819,106.4847,107.462,338592.0
2021-12-11,108.0561,108.3819,106.4847,107.462,338592.0
2021-12-12,108.0561,108.3819,106.4847,107.462,338592.0
2021-12-13,106.9829,107.7974,105.4786,105.584,549378.0
2021-12-14,104.9324,106.8823,104.4188,105.7469,451026.0
2021-12-15,105.6127,106.3505,103.8496,105.4882,549013.0
2021-12-16,106.2547,106.7721,103.9455,104.712,451796.0
2021-12-17,104.0509,105.1911,102.4986,103.7059,882480.0
2021-12-18,104.0509,105.1911,102.4986,103.7059,882480.0
2021-12-19,104.0509,105.1911,102.4986,103.7059,882480.0
2021-12-20,101.7895,102.2686,99.3653,100.678,520515.0
2021-12-21,101.7991,104.1563,101.7751,103.6676,459962.0
2021-12-22,104.0221,105.2007,103.4951,104.9037,350907.0
2021-12-23,105.5648,106.2835,104.942,105.6127,302341.0
2021-12-24,105.5648,106.2835,104.942,105.6127,302341.0
2021-12-25,105.5648,106.2835,104.942,105.6127,302341.0
2021-12-26,105.5648,106.2835,104.942,105.6127,302341.0
2021-12-27,105.4019,107.4716,104.7408,107.4333,296582.0
2021-12-28,106.9446,108.0657,106.9446,107.4525,334704.0
2021-12-29,107.3471,108.2286,106.8871,107.8549,258289.0
2021-12-30,108.0657,109.1197,107.4908,107.5674,271643.0
2021-12-31,107.5674,108.2171,106.7434,107.9986,220055.0
2022-01-01,107.5674,108.2171,106.7434,107.9986,220055.0
2022-01-02,107.5674,108.2171,106.7434,107.9986,220055.0
2022-01-03,108.3628,110.0013,107.9533,109.2347,451274.0
2022-01-04,110.3175,115.5397,110.2312,114.8402,482535.0
2022-01-05,114.7444,116.8428,113.6616,113.7287,546763.0
2022-01-06,114.8593,115.9229,113.5849,115.3097,421356.0
2022-01-07,112.4734,116.1385,110.9978,114.7635,570534.0
2022-01-08,112.4734,116.1385,110.9978,114.7635,570534.0
2022-01-09,112.4734,116.1385,110.9978,114.7635,570534.0
2022-01-10,115.8175,115.8175,113.0963,114.6102,469994.0
2022-01-11,114.9935,114.9935,112.5148,114.9647,415046.0
2022-01-12,115.693,116.3445,112.7321,113.9778,790965.0
2022-01-13,114.8498,118.1363,114.8498,117.7435,436988.0
2022-01-14,116.1433,119.0802,115.9421,118.9413,462663.0
2022-01-15,116.1433,119.0802,115.9421,118.9413,462663.0
2022-01-16,116.1433,119.0802,115.9421,118.9413,462663.0
2022-01-17,116.1433,119.0802,115.9421,118.9413,462663.0
2022-01-18,117.619,119.9282,116.8907,119.2958,542107.0
2022-01-19,119.2958,119.5641,114.9456,115.1755,898764.0
2022-01-20,115.7696,116.4835,112.5213,112.7321,827250.0
2022-01-21,112.2914,113.5179,110.442,110.7774,534473.0
2022-01-22,112.2914,113.5179,110.442,110.7774,534473.0
2022-01-23,112.2914,113.5179,110.442,110.7774,534473.0
2022-01-24,107.807,112.0327,106.8296,111.8793,767928.0
2022-01-25,109.3689,113.5179,106.5805,111.8889,1173687.0
2022-01-26,111.4002,116.6128,110.1929,111.1607,1268924.0
2022-01-27,113.0388,114.064,106.2643,107.7878,858575.0
2022-01-28,106.9255,107.28,104.9899,107.1937,857915.0
2022-01-29,106.9255,107.28,104.9899,107.1937,857915.0
2022-01-30,106.9255,107.28,104.9899,107.1937,857915.0
2022-01-31,105.9481,109.0582,104.8557,109.0527,654760.0
2022-02-01,108.9473,111.2086,108.2286,111.0745,555257.0
2022-02-02,110.0109,110.8311,108.0178,108.9473,1044282.0
2022-02-03,108.4394,109.388,107.4429,107.8262,563703.0
2022-02-04,107.3183,110.1148,106.6284,109.3784,625668.0
2022-02-05,107.3183,110.1148,106.6284,109.3784,625668.0
2022-02-06,107.3183,110.1148,106.6284,109.3784,625668.0
2022-02-07,109.4072,110.3462,107.1363,107.5195,525221.0
2022-02-08,108.0274,109.4743,107.5962,109.2826,495292.0
2022-02-09,109.8671,111.6829,109.8671,110.7199,746083.0
2022-02-10,110.7007,113.4115,109.6529,111.3447,638589.0
2022-02-11,111.1717,112.4983,109.9124,110.8257,655417.0
2022-02-12,111.1717,112.4983,109.9124,110.8257,655417.0
2022-02-13,111.1717,112.4983,109.9124,110.8257,655417.0
2022-02-14,111.2102,111.6379,107.6823,109.3164,647431.0
2022-02-15,108.1341,111.2102,108.1245,110.9506,731360.0
2022-02-16,110.2681,112.3637,109.749,111.7965,422898.0
2022-02-17,111.0564,111.3272,108.4513,108.7781,456900.0
2022-02-18,108.7397,109.2444,106.4999,106.8556,414640.0
2022-02-19,108.7397,109.2444,106.4999,106.8556,414640.0
2022-02-20,108.7397,109.2444,106.4999,106.8556,414640.0
2022-02-21,108.7397,109.2444,106.4999,106.8556,414640.0
2022-02-22,106.6249,107.144,103.8083,104.0486,487625.0
2022-02-23,104.3178,105.1541,101.0206,101.2417,567108.0
2022-02-24,99.3096,101.4917,97.8676,101.1552,580643.0
2022-02-25,101.1937,104.4716,101.1937,104.1255,454076.0
2022-02-26,101.1937,104.4716,101.1937,104.1255,454076.0
2022-02-27,101.1937,104.4716,101.1937,104.1255,454076.0
2022-02-28,102.5394,108.7877,102.5394,106.7402,816157.0
2022-03-01,106.9517,107.7303,101.9242,102.6836,727023.0
2022-03-02,103.6737,106.3365,103.6065,105.6636,500087.0
2022-03-03,105.7213,106.4518,104.5197,105.4425,488516.0
2022-03-04,103.5392,103.8564,99.7806,102.1838,888904.0
2022-03-05,103.5392,103.8564,99.7806,102.1838,888904.0
2022-03-06,103.5392,103.8564,99.7806,102.1838,888904.0
2022-03-07,101.8377,102.8855,98.3771,98.5598,670400.0
2022-03-08,99.0404,103.8948,98.3194,101.0783,613050.0
2022-03-09,102.7798,103.7698,102.1357,103.097,779181.0
2022-03-10,101.8954,103.9621,101.2802,103.4334,369169.0
2022-03-11,103.9814,105.0964,102.3472,102.7125,452177.0
2022-03-12,103.9814,105.0964,102.3472,102.7125,452177.0
2022-03-13,103.9814,105.0964,102.3472,102.7125,452177.0
2022-03-14,103.8083,104.8946,100.9918,102.1165,417237.0
2022-03-15,102.5587,104.4332,101.8024,104.3178,381055.0
2022-03-16,104.9619,106.3173,103.27,105.1157,413644.0
2022-03-17,103.7795,105.7886,103.7795,104.9234,600466.0
2022-03-18,104.2505,105.5386,103.4911,105.2214,1602830.0
2022-03-19,104.2505,105.5386,103.4911,105.2214,1602830.0
2022-03-20,104.2505,105.5386,103.4911,105.2214,1602830.0
2022-03-21,105.9039,106.8796,104.3659,104.933,412048.0
2022-03-22,105.8462,106.3269,103.145,103.6641,369057.0
2022-03-23,103.1354,103.8083,101.7512,102.078,270379.0
2022-03-24,103.0681,104.4812,102.203,103.0778,622499.0
2022-03-25,103.9045,104.462,102.4433,103.3758,321434.0
2022-03-26,103.9045,104.462,102.4433,103.3758,321434.0
2022-03-27,103.9045,104.462,102.4433,103.3758,321434.0
2022-03-28,103.3373,103.3373,100.242,101.9435,575808.0
2022-03-29,102.3856,105.0772,102.0876,104.5966,543435.0
2022-03-30,104.4428,104.9426,101.2994,102.3953,569864.0
2022-03-31,102.1165,102.3472,96.3873,96.7526,1001534.0
2022-04-01,97.4639,98.2233,94.8973,95.5798,899102.0
2022-04-02,97.4639,98.2233,94.8973,95.5798,899102.0
2022-04-03,97.4639,98.2233,94.8973,95.5798,899102.0
2022-04-04,95.3683,97.8772,93.4842,97.5408,868932.0
2022-04-05,97.0409,98.0695,94.5801,94.9646,949219.0
2022-04-06,94.1859,94.5705,91.999,92.994,771838.0
2022-04-07,92.0423,92.6767,91.4751,91.802,759869.0
2022-04-08,90.5523,91.5136,89.4565,90.2447,1236210.0
2022-04-09,90.5523,91.5136,89.4565,90.2447,1236210.0
2022-04-10,90.5523,91.5136,89.4565,90.2447,1236210.0
2022-04-11,90.4081,92.4076,89.7256,90.8311,1235966.0
2022-04-12,91.8693,93.5227,89.4949,90.6773,745834.0
2022-04-13,91.033,93.3977,90.7446,93.1093,739964.0
2022-04-14,93.0228,94.657,92.994,93.6957,487386.0
2022-04-15,93.0228,94.657,92.994,93.6957,487386.0
2022-04-16,93.0228,94.657,92.994,93.6957,487386.0
2022-04-17,93.0228,94.657,92.994,93.6957,487386.0
2022-04-18,93.1478,94.7146,92.5566,93.0805,430935.0
2022-04-19,93.3112,96.0893,93.3112,95.6471,533831.0
2022-04-20,96.7622,97.7427,95.724,95.8009,513236.0
2022-04-21,96.9929,97.7282,94.5801,95.3683,603978.0
2022-04-22,94.7627,95.2145,92.994,93.6092,555579.0
2022-04-23,94.7627,95.2145,92.994,93.6092,555579.0
2022-04-24,94.7627,95.2145,92.994,93.6092,555579.0
2022-04-25,93.0036,94.9838,91.5713,94.5897,693998.0
2022-04-26,92.5422,93.8879,90.6869,90.7061,792833.0
2022-04-27,89.9467,91.0233,87.0533,90.6292,1143934.0
2022-04-28,91.206,91.206,87.4666,90.4466,1114624.0
2022-04-29,90.4466,91.951,88.6394,88.8605,725740.0
2022-04-30,90.4466,91.951,88.6394,88.8605,725740.0
2022-05-01,90.4466,91.951,88.6394,88.8605,725740.0
2022-05-02,88.7836,90.7926,88.2068,90.3504,502040.0
2022-05-03,90.7542,91.7347,90.0332,90.8984,547621.0
2022-05-04,90.9945,94.3686,90.3793,94.0994,550317.0
2022-05-05,92.9651,93.2535,89.1777,90.2447,621556.0
2022-05-06,90.2928,91.254,87.5243,89.2354,801107.0
2022-05-07,90.2928,91.254,87.5243,89.2354,801107.0
2022-05-08,90.2928,91.254,87.5243,89.2354,801107.0
2022-05-09,88.053,89.7304,86.9187,87.2936,950091.0
2022-05-10,88.9181,89.1585,84.9961,86.2842,745242.0
2022-05-11,86.515,87.6108,83.7272,83.9772,732295.0
2022-05-12,83.591,85.6183,82.9539,85.1356,743438.0
2022-05-13,84.3729,86.072,84.3633,85.068,703829.0
2022-05-14,84.3729,86.072,84.3633,85.068,703829.0
2022-05-15,84.3729,86.072,84.3633,85.068,703829.0
2022-05-16,84.9039,85.4542,82.4326,84.2668,845103.0
2022-05-17,86.2554,88.6405,86.0816,88.5337,642545.0
2022-05-18,87.9545,89.8176,86.825,87.076,673652.0
2022-05-19,85.8113,87.829,85.4349,86.5161,615648.0
2022-05-20,86.8057,86.9987,83.1035,85.4349,510031.0
2022-05-21,86.8057,86.9987,83.1035,85.4349,510031.0
2022-05-22,86.8057,86.9987,83.1035,85.4349,510031.0
2022-05-23,86.6319,87.5683,86.0774,87.0953,551841.0
2022-05-24,86.3519,86.4002,83.7262,85.9079,588775.0
2022-05-25,85.6665,88.3309,85.1452,88.1089,419984.0
2022-05-26,89.5183,90.0203,88.9681,89.7693,377497.0
2022-05-27,90.532,91.4201,88.9391,89.4025,592017.0
2022-05-28,90.532,91.4201,88.9391,89.4025,592017.0
2022-05-29,90.532,91.4201,88.9391,89.4025,592017.0
2022-05-30,90.532,91.4201,88.9391,89.4025,592017.0
2022-05-31,89.6825,90.6478,88.022,89.6921,659344.0
2022-06-01,90.4548,90.503,87.8483,88.7074,434178.0
2022-06-02,89.5859,91.5456,89.2094,91.4298,366259.0
2022-06-03,90.3486,91.4201,90.1458,91.1209,371897.0
2022-06-04,90.3486,91.4201,90.1458,91.1209,371897.0
2022-06-05,90.3486,91.4201,90.1458,91.1209,371897.0
2022-06-06,91.6035,92.9357,91.256,92.7427,356043.0
2022-06-07,91.536,93.9301,91.3091,93.9301,342207.0
2022-06-08,93.1674,93.6984,92.4144,93.0516,277024.0
2022-06-09,92.1731,92.7813,89.7404,89.8273,471659.0
2022-06-10,87.8965,88.9391,87.1822,87.6745,422915.0
2022-06-11,87.8965,88.9391,87.1822,87.6745,422915.0
2022-06-12,87.8965,88.9391,87.1822,87.6745,422915.0
2022-06-13,85.0873,85.5362,83.2145,83.813,403324.0
2022-06-14,84.2957,84.6626,82.5484,83.4172,443451.0
2022-06-15,84.1123,85.6472,83.3497,84.5564,352921.0
2022-06-16,82.6256,82.6256,77.8664,78.5518,564334.0
2022-06-17,79.6523,80.0095,78.2525,78.9379,1277331.0
2022-06-18,79.6523,80.0095,78.2525,78.9379,1277331.0
2022-06-19,79.6523,80.0095,78.2525,78.9379,1277331.0
2022-06-20,79.6523,80.0095,78.2525,78.9379,1277331.0
2022-06-21,80.4632,81.0473,78.6676,80.0578,430770.0
2022-06-22,78.3973,79.5654,78.1656,79.3724,443172.0
2022-06-23,79.5944,79.8261,76.148,77.7988,634157.0
2022-06-24,78.909,82.1526,78.2525,81.834,915560.0
2022-06-25,78.909,82.1526,78.2525,81.834,915560.0
2022-06-26,78.909,82.1526,78.2525,81.834,915560.0
2022-06-27,82.394,82.394,80.608,81.4189,383112.0
2022-06-28,82.2781,83.3593,81.1535,81.4865,495329.0
2022-06-29,81.11,81.11,78.8192,80.0192,450302.0
2022-06-30,78.6097,80.2991,77.5864,79.2951,451607.0
2022-07-01,79.4496,80.5501,77.1424,79.1889,437730.0
2022-07-02,79.4496,80.5501,77.1424,79.1889,437730.0
2022-07-03,79.4496,80.5501,77.1424,79.1889,437730.0
2022-07-04,79.4496,80.5501,77.1424,79.1889,437730.0
2022-07-05,77.4995,78.5711,75.955,78.3684,513617.0
2022-07-06,78.4456,78.9476,77.0507,77.5092,1097691.0
2022-07-07,78.9283,79.6909,77.6444,79.16,1108359.0
2022-07-08,79.0152,79.2565,77.6057,78.1946,325504.0
2022-07-09,79.0152,79.2565,77.6057,78.1946,325504.0
2022-07-10,79.0152,79.2565,77.6057,78.1946,325504.0
2022-07-11,77.3451,78.0402,76.6549,77.4899,478021.0
2022-07-12,77.2196,79.2179,77.0748,77.7023,804336.0
2022-07-13,76.7852,77.7409,76.1384,77.181,708276.0
2022-07-14,75.9357,76.5824,75.1923,76.5438,901882.0
2022-07-15,77.4995,78.436,76.2253,77.7795,468536.0
2022-07-16,77.4995,78.436,76.2253,77.7795,468536.0
2022-07-17,77.4995,78.436,76.2253,77.7795,468536.0
2022-07-18,78.8704,79.0731,77.2196,77.7216,440157.0
2022-07-19,78.9186,81.7278,78.9186,81.6603,461890.0
2022-07-20,82.0657,82.7704,81.2259,82.4422,476916.0
2022-07-21,82.3553,83.1373,80.9169,83.0021,337254.0
2022-07-22,83.6007,83.9771,81.9306,82.5677,358158.0
2022-07-23,83.6007,83.9771,81.9306,82.5677,358158.0
2022-07-24,83.6007,83.9771,81.9306,82.5677,358158.0
2022-07-25,83.2145,84.2668,82.078,84.2088,361325.0
2022-07-26,83.7165,84.5564,82.9732,83.0987,409611.0
2022-07-27,83.7937,87.0953,83.3497,86.4099,796450.0
2022-07-28,80.3184,81.9402,78.1947,81.0617,1269969.0
2022-07-29,80.8783,83.6103,79.6137,83.118,998117.0
2022-07-30,80.8783,83.6103,79.6137,83.118,998117.0
2022-07-31,80.8783,83.6103,79.6137,83.118,998117.0
2022-08-01,82.0561,82.587,80.2701,81.5637,683889.0
2022-08-02,80.6563,82.6208,80.3184,81.7085,611249.0
2022-08-03,82.2298,82.2298,80.5018,80.608,568029.0
2022-08-04,80.608,81.612,79.9612,80.106,345309.0
2022-08-05,79.2179,80.9893,79.0345,80.3184,299074.0
2022-08-06,79.2179,80.9893,79.0345,80.3184,299074.0
2022-08-07,79.2179,80.9893,79.0345,80.3184,299074.0
2022-08-08,81.1969,81.9174,80.5501,81.11,346931.0
2022-08-09,81.2838,81.3803,79.3337,79.4399,389503.0
2022-08-10,80.9942,82.8187,80.9942,82.114,380546.0
2022-08-11,82.9056,84.7108,82.8507,83.5717,475727.0
