,SSB US Equity,SSB US Equity,SSB US Equity,SSB US Equity,SSB US Equity
2022-05-29,76.3237,77.3736,75.7366,77.3259,172333.0
2022-05-30,76.3237,77.3736,75.7366,77.3259,172333.0
2022-05-31,76.505,77.3545,75.7319,77.1446,286810.0
2022-06-01,77.0396,77.5932,74.5196,75.7032,204728.0
2022-06-02,75.7509,76.8773,75.1401,76.8582,237304.0
2022-06-03,77.1255,77.8414,76.4191,77.6409,254265.0
2022-06-04,77.1255,77.8414,76.4191,77.6409,254265.0
2022-06-05,77.1255,77.8414,76.4191,77.6409,254265.0
2022-06-06,77.9273,78.92,77.1636,77.3259,227138.0
2022-06-07,76.6673,78.6718,76.4955,78.3854,277627.0
2022-06-08,77.5645,77.765,75.98,76.5623,240772.0
2022-06-09,76.5718,77.1016,74.6628,74.7392,341740.0
2022-06-10,72.8397,73.9755,71.7992,72.7919,324898.0
2022-06-11,72.8397,73.9755,71.7992,72.7919,324898.0
2022-06-12,72.8397,73.9755,71.7992,72.7919,324898.0
2022-06-13,71.427,72.7537,70.8829,71.5892,295873.0
2022-06-14,71.6083,72.6106,71.4461,72.1619,265856.0
2022-06-15,72.7633,73.8705,72.1906,72.6392,535315.0
2022-06-16,71.0165,71.3601,69.5943,70.1002,378402.0
2022-06-17,71.2647,71.9042,70.7111,71.1692,767391.0
2022-06-18,71.2647,71.9042,70.7111,71.1692,767391.0
2022-06-19,71.2647,71.9042,70.7111,71.1692,767391.0
2022-06-20,71.2647,71.9042,70.7111,71.1692,767391.0
2022-06-21,72.5438,74.176,70.2243,73.4696,552366.0
2022-06-22,72.6106,73.9269,72.6106,73.7465,467789.0
2022-06-23,73.3837,73.8514,72.2717,73.2787,575356.0
2022-06-24,73.2787,76.2592,72.8731,75.8846,966603.0
2022-06-25,73.2787,76.2592,72.8731,75.8846,966603.0
2022-06-26,73.2787,76.2592,72.8731,75.8846,966603.0
2022-06-27,76.5718,76.925,74.7917,75.1401,335014.0
2022-06-28,75.4264,76.4091,74.8823,74.9969,274690.0
2022-06-29,74.8632,74.8632,73.6605,74.1569,317686.0
2022-06-30,72.5533,74.5387,72.1047,73.6415,400247.0
2022-07-01,73.2215,74.3573,72.9733,74.2046,398976.0
2022-07-02,73.2215,74.3573,72.9733,74.2046,398976.0
2022-07-03,73.2215,74.3573,72.9733,74.2046,398976.0
2022-07-04,73.2215,74.3573,72.9733,74.2046,398976.0
2022-07-05,72.6201,73.9946,71.2361,73.966,359519.0
2022-07-06,73.4315,73.9755,72.7919,73.0783,405189.0
2022-07-07,73.3742,74.2523,73.3742,73.7274,263347.0
2022-07-08,73.9183,74.0519,72.601,72.9924,315784.0
2022-07-09,73.9183,74.0519,72.601,72.9924,315784.0
2022-07-10,73.9183,74.0519,72.601,72.9924,315784.0
2022-07-11,71.7324,72.706,71.7324,71.8183,202090.0
2022-07-12,71.1692,72.7442,70.8208,72.1047,285936.0
2022-07-13,71.761,71.9615,70.5297,70.7683,207720.0
2022-07-14,69.3938,70.2052,68.9691,69.9665,248956.0
2022-07-15,71.4842,72.7442,70.7874,72.3242,391848.0
2022-07-16,71.4842,72.7442,70.7874,72.3242,391848.0
2022-07-17,71.4842,72.7442,70.7874,72.3242,391848.0
2022-07-18,73.2215,74.0519,72.3338,72.5724,263982.0
2022-07-19,73.5746,75.7987,73.5746,75.2832,486713.0
2022-07-20,74.7869,76.6864,74.5196,76.4191,572954.0
2022-07-21,76.4191,76.7914,75.5648,76.2378,314302.0
2022-07-22,76.3618,76.5384,74.9492,75.4455,274574.0
2022-07-23,76.3618,76.5384,74.9492,75.4455,274574.0
2022-07-24,76.3618,76.5384,74.9492,75.4455,274574.0
2022-07-25,76.0373,77.9464,75.8178,77.7364,424625.0
2022-07-26,77.135,78.2995,76.6272,77.4023,339643.0
2022-07-27,77.5836,79.9986,77.5836,79.5118,452126.0
2022-07-28,79.4927,80.4924,79.025,79.8936,600573.0
2022-07-29,80.1799,81.5424,79.9509,80.9149,532680.0
2022-07-30,80.1799,81.5424,79.9509,80.9149,532680.0
2022-07-31,80.1799,81.5424,79.9509,80.9149,532680.0
2022-08-01,80.6572,80.6572,78.4141,79.1968,570538.0
2022-08-02,78.9295,79.1109,77.8509,77.8604,259518.0
2022-08-03,78.2518,79.1109,77.5455,78.8436,301499.0
2022-08-04,79.0631,79.0631,77.5359,77.6695,297729.0
2022-08-05,77.6409,78.9486,77.6409,78.4809,307885.0
2022-08-06,77.6409,78.9486,77.6409,78.4809,307885.0
2022-08-07,77.6409,78.9486,77.6409,78.4809,307885.0
2022-08-08,79.1109,79.445,78.5095,78.9391,237888.0
2022-08-09,78.9104,79.0822,78.5382,78.7959,238903.0
2022-08-10,79.5213,80.4186,79.235,79.5213,347317.0
2022-08-11,80.2896,80.7601,80.0687,80.2896,265340.0
2022-08-12,81.029,82.0373,80.3376,81.9413,286288.0
2022-08-13,81.029,82.0373,80.3376,81.9413,286288.0
2022-08-14,81.029,82.0373,80.3376,81.9413,286288.0
2022-08-15,81.0386,82.3254,80.52,82.2774,214578.0
2022-08-16,82.1813,83.132,80.9627,82.7479,294413.0
2022-08-17,81.8548,82.3638,81.0866,81.778,259729.0
2022-08-18,81.9893,82.1621,81.2307,82.1333,160743.0
2022-08-19,81.8356,81.8356,80.7361,80.9714,233340.0
2022-08-20,81.8356,81.8356,80.7361,80.9714,233340.0
2022-08-21,81.8356,81.8356,80.7361,80.9714,233340.0
2022-08-22,80.0015,80.0015,78.9068,79.0796,232510.0
2022-08-23,79.0796,79.5934,78.0617,78.1193,203296.0
2022-08-24,78.0041,78.0041,77.1207,77.7256,187214.0
2022-08-25,77.9753,79.214,77.7928,79.166,171927.0
2022-08-26,79.3293,80.0015,77.2455,77.4183,213210.0
2022-08-27,79.3293,80.0015,77.2455,77.4183,213210.0
2022-08-28,79.3293,80.0015,77.2455,77.4183,213210.0
2022-08-29,76.9862,77.62,76.1411,76.6405,397563.0
2022-08-30,76.919,77.2263,75.7138,75.8146,334834.0
2022-08-31,75.7954,76.0931,74.8255,74.9408,406401.0
2022-09-01,74.8928,75.1328,73.8172,74.8447,266515.0
2022-09-02,75.2865,76.4964,74.2686,74.8447,254355.0
2022-09-03,75.2865,76.4964,74.2686,74.8447,254355.0
2022-09-04,75.2865,76.4964,74.2686,74.8447,254355.0
2022-09-05,75.2865,76.4964,74.2686,74.8447,254355.0
2022-09-06,75.0656,75.1232,73.6444,74.1917,286646.0
2022-09-07,74.0093,75.8338,73.9421,75.6802,256212.0
2022-09-08,74.9216,77.7352,73.8412,77.5912,333697.0
2022-09-09,78.0713,79.3581,77.9369,78.9548,283858.0
2022-09-10,78.0713,79.3581,77.9369,78.9548,283858.0
2022-09-11,78.0713,79.3581,77.9369,78.9548,283858.0
2022-09-12,79.3581,80.9426,79.0988,79.3101,238913.0
2022-09-13,77.6872,78.5034,76.5445,76.8325,292572.0
2022-09-14,76.8325,77.6968,75.2865,77.5143,353289.0
2022-09-15,77.8696,79.6366,77.4279,78.5803,346241.0
2022-09-16,77.8216,78.3402,76.4148,77.9465,923496.0
2022-09-17,77.8216,78.3402,76.4148,77.9465,923496.0
2022-09-18,77.8216,78.3402,76.4148,77.9465,923496.0
2022-09-19,77.0918,80.304,77.0918,79.8862,366466.0
2022-09-20,79.1564,80.0735,78.7051,79.1084,290199.0
2022-09-21,79.1084,79.9823,77.8408,77.8504,334935.0
2022-09-22,78.0329,78.0665,75.853,75.9299,292611.0
2022-09-23,75.3249,75.6898,74.3838,75.613,425287.0
2022-09-24,75.3249,75.6898,74.3838,75.613,425287.0
2022-09-25,75.3249,75.6898,74.3838,75.613,425287.0
2022-09-26,75.008,76.3716,75.008,75.4113,370287.0
2022-09-27,75.7378,76.4484,73.9997,74.5471,237155.0
2022-09-28,75.0272,78.5418,75.0272,77.9657,529326.0
2022-09-29,76.967,77.2551,75.5265,76.2276,289907.0
2022-09-30,76.2756,77.6584,75.9107,75.9779,320665.0
2022-10-01,76.2756,77.6584,75.9107,75.9779,320665.0
2022-10-02,76.2756,77.6584,75.9107,75.9779,320665.0
2022-10-03,76.8229,77.4183,75.1712,76.8902,503519.0
2022-10-04,77.8889,80.1551,77.8889,80.0207,300894.0
2022-10-05,78.9164,80.3712,78.5515,80.2608,286621.0
2022-10-06,79.7422,80.5873,79.5453,80.4528,236244.0
2022-10-07,80.0207,80.0207,78.2346,79.118,233828.0
2022-10-08,80.0207,80.0207,78.2346,79.118,233828.0
2022-10-09,80.0207,80.0207,78.2346,79.118,233828.0
2022-10-10,79.3485,80.0111,78.6427,78.7243,164918.0
2022-10-11,78.273,78.8876,77.2359,78.1865,321314.0
2022-10-12,78.5418,80.3856,77.0246,79.1756,374418.0
2022-10-13,78.2634,84.1403,77.3223,83.8906,540382.0
2022-10-14,84.5436,85.2254,83.1992,83.5353,336121.0
2022-10-15,84.5436,85.2254,83.1992,83.5353,336121.0
2022-10-16,84.5436,85.2254,83.1992,83.5353,336121.0
2022-10-17,85.0046,86.0897,84.4668,85.6096,333391.0
2022-10-18,86.4258,88.0967,84.9278,85.6672,382273.0
2022-10-19,85.1006,86.3154,83.6938,84.8797,330127.0
2022-10-20,84.438,85.3887,80.5488,81.0194,368272.0
2022-10-21,81.6148,82.8055,81.2018,81.8932,370095.0
2022-10-22,81.6148,82.8055,81.2018,81.8932,370095.0
2022-10-23,81.6148,82.8055,81.2018,81.8932,370095.0
2022-10-24,82.2678,83.641,81.7204,82.3638,415771.0
2022-10-25,82.3638,85.6288,81.6148,85.0046,558525.0
2022-10-26,85.6384,85.8112,84.1307,84.3708,341563.0
2022-10-27,84.8605,85.5904,83.3817,83.8042,377491.0
2022-10-28,84.1595,86.4162,84.1595,86.3874,387016.0
2022-10-29,84.1595,86.4162,84.1595,86.3874,387016.0
2022-10-30,84.1595,86.4162,84.1595,86.3874,387016.0
2022-10-31,85.7152,87.2901,85.5904,86.8387,315475.0
2022-11-01,87.2901,87.9238,86.6083,87.05,221683.0
2022-11-02,86.3778,87.4245,84.6637,84.7261,301062.0
2022-11-03,84.1403,84.4332,82.7479,83.8906,177717.0
2022-11-04,85.1006,86.5891,84.6973,86.5314,258992.0
2022-11-05,85.1006,86.5891,84.6973,86.5314,258992.0
2022-11-06,85.1006,86.5891,84.6973,86.5314,258992.0
2022-11-07,86.7907,87.3189,86.1473,86.6467,221864.0
2022-11-08,86.7619,86.954,85.235,86.0225,297824.0
2022-11-09,85.6169,86.882,85.1148,85.3755,345953.0
2022-11-10,87.2586,88.3112,86.6502,86.7468,500723.0
2022-11-11,87.0075,87.3358,83.1738,83.3862,303819.0
2022-11-12,87.0075,87.3358,83.1738,83.3862,303819.0
2022-11-13,87.0075,87.3358,83.1738,83.3862,303819.0
2022-11-14,82.4205,85.53,82.3433,84.0429,350333.0
2022-11-15,84.6706,85.559,82.604,83.3186,387017.0
2022-11-16,83.4248,83.7909,81.6721,81.8025,390368.0
2022-11-17,80.8465,81.4935,80.1802,81.2134,315702.0
2022-11-18,82.8261,83.0482,81.6866,82.9227,377776.0
2022-11-19,82.8261,83.0482,81.6866,82.9227,377776.0
2022-11-20,82.8261,83.0482,81.6866,82.9227,377776.0
2022-11-21,82.633,83.8594,81.6287,83.8015,398845.0
2022-11-22,84.4967,85.1438,84.1105,84.8734,212451.0
2022-11-23,84.4098,84.7864,83.9077,84.4774,186318.0
2022-11-24,84.4098,84.7864,83.9077,84.4774,186318.0
2022-11-25,84.6126,85.2596,83.9946,84.9216,168083.0
2022-11-26,84.6126,85.2596,83.9946,84.9216,168083.0
2022-11-27,84.6126,85.2596,83.9946,84.9216,168083.0
2022-11-28,84.1008,85.0472,82.3771,82.5654,225533.0
2022-11-29,82.6716,83.5118,82.3336,82.7006,171456.0
2022-11-30,82.3336,84.8927,81.4097,84.8347,556474.0
2022-12-01,84.8347,84.9699,83.56,84.0525,196875.0
2022-12-02,83.2027,84.1974,82.2322,84.1008,329455.0
2022-12-03,83.2027,84.1974,82.2322,84.1008,329455.0
2022-12-04,83.2027,84.1974,82.2322,84.1008,329455.0
2022-12-05,83.8691,83.8691,78.8572,79.6394,417821.0
2022-12-06,79.5525,80.4312,78.5385,78.8089,269645.0
2022-12-07,78.7993,79.1469,77.8915,78.6544,203378.0
2022-12-08,78.8862,80.2333,77.6211,78.0074,310927.0
2022-12-09,77.3314,77.9784,76.6265,76.9258,252446.0
2022-12-10,77.3314,77.9784,76.6265,76.9258,252446.0
2022-12-11,77.3314,77.9784,76.6265,76.9258,252446.0
2022-12-12,77.0417,77.906,76.2306,77.2445,395697.0
2022-12-13,78.2198,79.1662,74.3089,74.811,490611.0
2022-12-14,75.2262,75.3421,73.5073,74.0191,336578.0
2022-12-15,73.5653,74.0288,71.9236,72.5224,379148.0
2022-12-16,72.2133,73.1694,71.6629,71.9333,885937.0
2022-12-17,72.2133,73.1694,71.6629,71.9333,885937.0
2022-12-18,72.2133,73.1694,71.6629,71.9333,885937.0
2022-12-19,71.9816,73.1114,71.8609,72.9859,435878.0
2022-12-20,72.899,73.517,72.899,73.0631,233664.0
2022-12-21,73.6618,74.9172,73.6618,74.0674,227807.0
2022-12-22,73.6039,74.0385,72.4934,73.9226,345184.0
2022-12-23,74.0674,74.531,73.6425,74.135,181374.0
2022-12-24,74.0674,74.531,73.6425,74.135,181374.0
2022-12-25,74.0674,74.531,73.6425,74.135,181374.0
2022-12-26,74.0674,74.531,73.6425,74.135,181374.0
2022-12-27,74.193,74.531,73.3432,74.2606,238919.0
2022-12-28,74.2413,74.6034,73.3335,73.3335,294288.0
2022-12-29,73.4011,74.5792,73.1645,74.3185,287035.0
2022-12-30,73.8357,74.164,73.208,73.7391,200487.0
2022-12-31,73.8357,74.164,73.208,73.7391,200487.0
2023-01-01,73.8357,74.164,73.208,73.7391,200487.0
2023-01-02,73.8357,74.164,73.208,73.7391,200487.0
2023-01-03,74.1254,74.6662,72.6479,73.4301,332495.0
2023-01-04,73.9033,74.9076,73.7005,74.0288,375846.0
2023-01-05,73.5556,74.5213,73.0342,74.1157,450273.0
2023-01-06,74.7338,78.3116,74.7338,77.2928,1315637.0
2023-01-07,74.7338,78.3116,74.7338,77.2928,1315637.0
2023-01-08,74.7338,78.3116,74.7338,77.2928,1315637.0
2023-01-09,77.1673,77.6404,76.163,76.8776,513771.0
2023-01-10,77.0514,78.2585,76.2885,77.9205,331622.0
2023-01-11,78.1909,79.1855,78.0653,78.1136,390060.0
2023-01-12,78.413,79.6973,77.8094,79.2435,397246.0
2023-01-13,78.6351,79.5332,77.5149,79.1372,316737.0
2023-01-14,78.6351,79.5332,77.5149,79.1372,316737.0
2023-01-15,78.6351,79.5332,77.5149,79.1372,316737.0
2023-01-16,78.6351,79.5332,77.5149,79.1372,316737.0
2023-01-17,79.0793,79.3111,77.3121,77.6791,275210.0
2023-01-18,77.0707,77.1286,73.5653,73.6329,561913.0
2023-01-19,73.4011,73.5749,72.0878,72.7058,414151.0
2023-01-20,73.4397,74.8786,72.6189,74.8786,431163.0
2023-01-21,73.4397,74.8786,72.6189,74.8786,431163.0
2023-01-22,73.4397,74.8786,72.6189,74.8786,431163.0
2023-01-23,74.84,75.1393,74.0047,74.9559,376546.0
2023-01-24,74.9269,75.0717,73.179,73.546,326418.0
2023-01-25,73.7488,73.9226,72.3147,73.8646,263479.0
2023-01-26,74.4634,75.2069,73.2901,74.6179,356473.0
2023-01-27,76.2499,76.3899,74.0578,74.4827,671096.0
2023-01-28,76.2499,76.3899,74.0578,74.4827,671096.0
2023-01-29,76.2499,76.3899,74.0578,74.4827,671096.0
2023-01-30,73.7681,74.782,73.3915,73.7681,358746.0
2023-01-31,73.9902,76.8776,73.855,76.8679,709545.0
2023-02-01,76.2209,78.2585,75.6029,77.3025,550805.0
2023-02-02,77.4763,79.2435,76.7327,79.0986,519330.0
2023-02-03,78.5771,79.4318,77.8722,79.1952,411854.0
2023-02-04,78.5771,79.4318,77.8722,79.1952,411854.0
2023-02-05,78.5771,79.4318,77.8722,79.1952,411854.0
2023-02-06,78.9344,79.4076,77.6984,78.5675,348239.0
2023-02-07,78.3647,79.2966,77.7467,79.089,282479.0
2023-02-08,78.6158,79.089,77.7756,77.9205,239086.0
2023-02-09,78.3675,78.7076,76.7448,76.7933,217013.0
2023-02-10,76.531,77.2209,76.0646,76.9585,225637.0
2023-02-11,76.531,77.2209,76.0646,76.9585,225637.0
2023-02-12,76.531,77.2209,76.0646,76.9585,225637.0
2023-02-13,76.9002,78.4161,76.2783,78.2023,272051.0
2023-02-14,78.0274,79.0768,76.9391,78.4258,1659685.0
2023-02-15,78.0274,80.068,77.2209,79.9222,335414.0
2023-02-16,79.3003,79.6793,78.4064,78.4647,363368.0
2023-02-17,78.7367,80.2332,78.2558,79.9514,563263.0
2023-02-18,78.7367,80.2332,78.2558,79.9514,563263.0
2023-02-19,78.7367,80.2332,78.2558,79.9514,563263.0
2023-02-20,78.7367,80.2332,78.2558,79.9514,563263.0
2023-02-21,79.242,79.8445,78.2509,78.3384,547156.0
2023-02-22,78.9797,79.1157,77.765,78.523,459566.0
2023-02-23,78.4841,79.3878,77.7067,78.3869,285161.0
2023-02-24,77.9983,79.1837,77.4347,79.1449,363923.0
2023-02-25,77.9983,79.1837,77.4347,79.1449,363923.0
2023-02-26,77.9983,79.1837,77.4347,79.1449,363923.0
2023-02-27,79.7376,80.4372,78.5716,78.8534,188529.0
2023-02-28,78.9797,79.5918,78.3384,78.3967,345902.0
2023-03-01,78.1051,78.3675,77.1626,78.0371,272847.0
2023-03-02,77.2306,77.561,75.6273,76.7059,291772.0
2023-03-03,76.8711,77.5513,76.1715,77.4833,221545.0
2023-03-04,76.8711,77.5513,76.1715,77.4833,221545.0
2023-03-05,76.8711,77.5513,76.1715,77.4833,221545.0
2023-03-06,81.1368,82.9636,79.7473,80.2915,2439300.0
2023-03-07,79.4947,80.0874,77.5901,77.5999,822227.0
2023-03-08,77.6776,78.3772,77.0266,77.3181,659136.0
2023-03-09,76.6573,76.8031,72.5276,72.6636,947221.0
2023-03-10,71.1283,74.3544,69.1121,73.577,1635027.0
2023-03-11,71.1283,74.3544,69.1121,73.577,1635027.0
2023-03-12,71.1283,74.3544,69.1121,73.577,1635027.0
2023-03-13,67.5331,72.5179,64.6763,67.2221,2545577.0
2023-03-14,71.3713,74.7625,71.3713,73.4021,1864260.0
2023-03-15,69.9429,73.3341,69.9429,71.6433,1871995.0
2023-03-16,70.7008,75.1609,69.6416,73.5576,1181950.0
2023-03-17,72.6831,72.8337,67.2027,70.7008,12099900.0
2023-03-18,72.6831,72.8337,67.2027,70.7008,12099900.0
2023-03-19,72.6831,72.8337,67.2027,70.7008,12099900.0
2023-03-20,72.2944,73.4891,70.2344,70.3024,1450099.0
2023-03-21,73.4604,75.1026,72.0612,73.5187,1083023.0
2023-03-22,73.2952,73.4993,68.9809,69.0392,958827.0
2023-03-23,69.253,70.8571,68.1355,69.1169,1221038.0
2023-03-24,67.9315,71.6142,66.6634,70.8854,1262487.0
2023-03-25,67.9315,71.6142,66.6634,70.8854,1262487.0
2023-03-26,67.9315,71.6142,66.6634,70.8854,1262487.0
2023-03-27,72.9746,73.1689,70.4967,70.9049,1053976.0
2023-03-28,70.3607,71.5656,69.8554,70.9534,800886.0
2023-03-29,71.8474,71.8474,69.0295,70.04,1134582.0
2023-03-30,70.9146,70.9146,68.5145,69.1461,550456.0
2023-03-31,69.836,69.9526,68.6797,69.2433,770806.0
2023-04-01,69.836,69.9526,68.6797,69.2433,770806.0
2023-04-02,69.836,69.9526,68.6797,69.2433,770806.0
2023-04-03,68.9809,69.9526,67.6399,68.1258,784871.0
2023-04-04,68.3299,69.2335,66.3379,67.7954,915134.0
2023-04-05,66.8043,67.7711,66.4156,67.4553,1090438.0
2023-04-06,67.6108,68.5485,67.2707,67.6108,391788.0
2023-04-07,67.6108,68.5485,67.2707,67.6108,391788.0
2023-04-08,67.6108,68.5485,67.2707,67.6108,391788.0
2023-04-09,67.6108,68.5485,67.2707,67.6108,391788.0
2023-04-10,67.0472,68.5728,66.7557,67.4067,641849.0
2023-04-11,67.3582,67.5094,66.4399,66.678,596815.0
2023-04-12,67.0083,67.2901,65.9783,66.4836,617001.0
2023-04-13,66.4253,67.1444,65.6771,66.6294,713809.0
2023-04-14,67.5331,67.7663,64.8998,65.6966,637847.0
2023-04-15,67.5331,67.7663,64.8998,65.6966,637847.0
2023-04-16,67.5331,67.7663,64.8998,65.6966,637847.0
2023-04-17,65.1427,67.1638,64.7734,67.1638,479851.0
2023-04-18,67.1638,67.2901,65.8423,66.2407,665593.0
2023-04-19,66.5614,68.6991,66.0755,68.5436,560050.0
2023-04-20,67.7954,68.4319,67.1541,67.3096,407532.0
2023-04-21,67.1055,67.1444,66.0755,66.882,526404.0
2023-04-22,67.1055,67.1444,66.0755,66.882,526404.0
2023-04-23,67.1055,67.1444,66.0755,66.882,526404.0
2023-04-24,66.7946,67.0569,66.0949,66.3282,562664.0
2023-04-25,65.1038,66.6197,63.3839,63.7337,870117.0
2023-04-26,63.4131,65.337,63.3596,63.8698,800367.0
2023-04-27,64.618,66.3233,64.1418,65.5897,884954.0
2023-04-28,68.874,68.874,66.1144,67.0278,864077.0
2023-04-29,68.874,68.874,66.1144,67.0278,864077.0
2023-04-30,68.874,68.874,66.1144,67.0278,864077.0
2023-05-01,66.746,67.3096,64.89,65.2204,595425.0
2023-05-02,64.89,65.2787,61.732,62.5968,722989.0
2023-05-03,62.8495,64.8123,61.9847,62.4219,864384.0
2023-05-04,60.4785,62.1499,57.8258,61.1684,780863.0
2023-05-05,63.3839,64.2196,62.0138,63.6463,1092212.0
2023-05-06,63.3839,64.2196,62.0138,63.6463,1092212.0
2023-05-07,63.3839,64.2196,62.0138,63.6463,1092212.0
2023-05-08,64.6568,64.7346,62.1887,62.247,564694.0
2023-05-09,61.6834,62.2082,60.8089,61.3433,379912.0
2023-05-10,62.5385,62.5385,60.4397,60.8866,458822.0
2023-05-11,59.6525,61.4254,59.4174,59.5545,454899.0
2023-05-12,60.152,60.4949,58.6142,59.6231,398465.0
2023-05-13,60.152,60.4949,58.6142,59.6231,398465.0
2023-05-14,60.152,60.4949,58.6142,59.6231,398465.0
2023-05-15,59.5349,61.0238,59.4468,60.4067,481633.0
2023-05-16,60.534,62.3559,59.0648,59.104,341362.0
2023-05-17,60.2206,63.4432,58.8885,63.1493,611878.0
2023-05-18,62.9241,63.9917,61.9543,63.6195,394799.0
2023-05-19,64.5403,64.7558,61.4744,62.0229,485662.0
2023-05-20,64.5403,64.7558,61.4744,62.0229,485662.0
2023-05-21,64.5403,64.7558,61.4744,62.0229,485662.0
2023-05-22,62.8065,64.0897,61.5331,64.0701,437623.0
2023-05-23,64.0505,66.4993,63.6685,64.5599,589838.0
2023-05-24,64.0505,64.0505,62.7869,63.2963,665564.0
2023-05-25,62.8849,63.786,61.7682,62.7086,695658.0
2023-05-26,62.4931,63.7836,61.7291,63.6587,279858.0
2023-05-27,62.4931,63.7836,61.7291,63.6587,279858.0
2023-05-28,62.4931,63.7836,61.7291,63.6587,279858.0
2023-05-29,62.4931,63.7836,61.7291,63.6587,279858.0
2023-05-30,63.8546,63.8546,62.3657,63.5412,381746.0
2023-05-31,62.9926,63.6293,60.8181,61.2393,635988.0
2023-06-01,61.5234,63.0808,60.8573,61.9543,396202.0
2023-06-02,63.1396,66.274,62.6988,66.0389,473776.0
2023-06-03,63.1396,66.274,62.6988,66.0389,473776.0
2023-06-04,63.1396,66.274,62.6988,66.0389,473776.0
2023-06-05,65.4904,65.51,63.6195,64.4521,633081.0
2023-06-06,64.5109,68.2232,63.9623,67.6257,689017.0
2023-06-07,68.38,70.77,67.6943,69.9962,1084664.0
2023-06-08,69.5946,69.9276,68.4828,69.4672,421322.0
2023-06-09,69.4672,69.7513,68.4975,69.1244,432255.0
2023-06-10,69.4672,69.7513,68.4975,69.1244,432255.0
2023-06-11,69.4672,69.7513,68.4975,69.1244,432255.0
2023-06-12,69.2223,70.9463,68.615,69.1538,554374.0
2023-06-13,69.1048,71.3038,68.6444,70.8581,460436.0
2023-06-14,70.7798,71.485,68.8403,69.6337,783834.0
2023-06-15,69.0166,70.6622,69.0166,70.5153,498666.0
2023-06-16,71.3871,71.3871,68.3849,69.4182,1284010.0
2023-06-17,71.3871,71.3871,68.3849,69.4182,1284010.0
2023-06-18,71.3871,71.3871,68.3849,69.4182,1284010.0
2023-06-19,71.3871,71.3871,68.3849,69.4182,1284010.0
2023-06-20,68.9873,69.2223,67.3417,67.7531,685631.0
2023-06-21,67.3906,67.8706,66.5679,66.6364,428590.0
2023-06-22,66.372,66.372,64.6823,65.2357,468922.0
2023-06-23,64.0113,64.9908,62.542,63.0122,953476.0
2023-06-24,64.0113,64.9908,62.542,63.0122,953476.0
2023-06-25,64.0113,64.9908,62.542,63.0122,953476.0
2023-06-26,63.3159,64.8782,62.8261,63.7175,509563.0
2023-06-27,63.933,65.0986,63.1493,64.3052,429651.0
2023-06-28,63.933,63.9917,62.8506,63.7273,378809.0
2023-06-29,64.1191,65.6618,63.8252,65.2945,426724.0
2023-06-30,65.9018,65.9018,64.3297,64.4521,378132.0
2023-07-01,65.9018,65.9018,64.3297,64.4521,378132.0
2023-07-02,65.9018,65.9018,64.3297,64.4521,378132.0
2023-07-03,64.6382,65.7353,64.6382,65.7353,256554.0
2023-07-04,64.6382,65.7353,64.6382,65.7353,256554.0
2023-07-05,64.8929,66.0389,64.1485,65.1378,380402.0
2023-07-06,64.1191,65.0202,62.8947,64.9419,439701.0
2023-07-07,65.0594,67.2927,65.0594,66.6364,366125.0
2023-07-08,65.0594,67.2927,65.0594,66.6364,366125.0
2023-07-09,65.0594,67.2927,65.0594,66.6364,366125.0
2023-07-10,66.2544,68.3163,64.7558,67.1458,356663.0
2023-07-11,66.9303,68.2428,66.274,68.1645,350487.0
2023-07-12,69.144,70.2998,68.8501,69.3105,317598.0
2023-07-13,69.7611,70.7994,69.3007,70.1235,324124.0
2023-07-14,70.5643,70.6133,68.6199,68.9383,460166.0
2023-07-15,70.5643,70.6133,68.6199,68.9383,460166.0
2023-07-16,70.5643,70.6133,68.6199,68.9383,460166.0
2023-07-17,68.9285,70.9512,68.8305,70.3782,403476.0
2023-07-18,70.3782,73.3902,70.3684,73.2775,630785.0
2023-07-19,73.4636,74.5705,72.5576,74.3452,716250.0
2023-07-20,74.3158,74.5607,73.0229,74.2962,458533.0
2023-07-21,74.6684,74.7174,73.1502,73.591,385423.0
2023-07-22,74.6684,74.7174,73.1502,73.591,385423.0
2023-07-23,74.6684,74.7174,73.1502,73.591,385423.0
2023-07-24,73.5616,74.4872,73.2775,74.3844,564392.0
2023-07-25,74.737,75.1876,73.16,73.4636,813726.0
2023-07-26,74.9819,77.2544,74.1101,76.5197,554680.0
2023-07-27,77.2446,77.3229,74.2473,74.7664,600938.0
2023-07-28,76.5491,76.5589,73.3265,76.0006,454689.0
2023-07-29,76.5491,76.5589,73.3265,76.0006,454689.0
2023-07-30,76.5491,76.5589,73.3265,76.0006,454689.0
2023-07-31,75.8145,76.1573,75.1778,76.0789,563274.0
2023-08-01,75.501,75.6773,74.2179,75.6578,457951.0
2023-08-02,74.6684,75.7263,73.875,75.55,452882.0
2023-08-03,75.4129,76.745,74.786,76.5785,337497.0
2023-08-04,76.0985,77.8323,76.0838,76.745,369866.0
2023-08-05,76.0985,77.8323,76.0838,76.745,369866.0
2023-08-06,76.0985,77.8323,76.0838,76.745,369866.0
2023-08-07,76.745,77.4307,76.2846,77.1172,329425.0
2023-08-08,75.7067,76.2944,73.1502,76.0398,369621.0
2023-08-09,75.5696,75.8634,74.786,75.3345,237011.0
2023-08-10,75.3345,76.015,73.2093,74.6639,319304.0
2023-08-11,74.0327,75.3592,73.6432,74.4864,270297.0
