,GRA US Equity,GRA US Equity,GRA US Equity,GRA US Equity,GRA US Equity
2021-06-07,68.76,68.84,68.68,68.81,665532.0
2021-06-08,68.75,68.85,68.705,68.76,362024.0
2021-06-09,68.76,68.93,68.755,68.81,398913.0
2021-06-10,68.9,68.92,68.565,68.7,610577.0
2021-06-11,68.8,68.87,68.7,68.81,352811.0
2021-06-12,68.8,68.87,68.7,68.81,352811.0
2021-06-13,68.8,68.87,68.7,68.81,352811.0
2021-06-14,68.81,68.835,68.7,68.75,586855.0
2021-06-15,68.76,68.89,68.72,68.88,351496.0
2021-06-16,68.86,68.87,68.67,68.78,446536.0
2021-06-17,68.72,68.77,68.65,68.71,911146.0
2021-06-18,68.65,68.795,68.6,68.61,699285.0
2021-06-19,68.65,68.795,68.6,68.61,699285.0
2021-06-20,68.65,68.795,68.6,68.61,699285.0
2021-06-21,68.75,69.04,68.75,69.01,827589.0
2021-06-22,69.05,69.1,68.92,69.06,651484.0
2021-06-23,69.09,69.15,68.95,68.95,249800.0
2021-06-24,69.06,69.12,68.91,69.1,412386.0
2021-06-25,69.09,69.12,69.0,69.08,1072541.0
2021-06-26,69.09,69.12,69.0,69.08,1072541.0
2021-06-27,69.09,69.12,69.0,69.08,1072541.0
2021-06-28,69.07,69.27,68.91,69.25,354494.0
2021-06-29,69.25,69.3,69.08,69.14,316311.0
2021-06-30,69.18,69.28,69.0,69.12,905043.0
2021-07-01,69.2,69.44,69.18,69.29,539700.0
2021-07-02,69.29,69.38,69.18,69.35,548744.0
2021-07-03,69.29,69.38,69.18,69.35,548744.0
2021-07-04,69.29,69.38,69.18,69.35,548744.0
2021-07-05,69.29,69.38,69.18,69.35,548744.0
2021-07-06,69.35,69.4,68.96,69.35,672138.0
2021-07-07,69.15,69.415,69.15,69.34,690453.0
2021-07-08,69.15,69.45,69.11,69.38,1192584.0
2021-07-09,69.4,69.58,69.34,69.57,1124493.0
2021-07-10,69.4,69.58,69.34,69.57,1124493.0
2021-07-11,69.4,69.58,69.34,69.57,1124493.0
2021-07-12,69.47,69.54,69.46,69.49,606410.0
2021-07-13,69.49,69.49,69.31,69.41,534426.0
2021-07-14,69.44,69.6,69.44,69.45,412871.0
2021-07-15,69.495,69.54,69.35,69.48,553144.0
2021-07-16,69.5,69.58,69.43,69.52,471421.0
2021-07-17,69.5,69.58,69.43,69.52,471421.0
2021-07-18,69.5,69.58,69.43,69.52,471421.0
2021-07-19,69.11,69.58,69.0,69.57,694981.0
2021-07-20,69.55,69.73,69.4895,69.55,804958.0
2021-07-21,69.6,69.7,69.5,69.55,642261.0
2021-07-22,69.62,69.675,69.52,69.62,328242.0
2021-07-23,69.55,69.72,69.53,69.65,336617.0
2021-07-24,69.55,69.72,69.53,69.65,336617.0
2021-07-25,69.55,69.72,69.53,69.65,336617.0
2021-07-26,69.65,69.75,69.54,69.56,591313.0
2021-07-27,69.55,69.69,69.54,69.55,406424.0
2021-07-28,69.62,69.62,69.53,69.55,795635.0
2021-07-29,69.56,69.64,69.53,69.56,199861.0
2021-07-30,69.57,69.63,69.54,69.6,236351.0
2021-07-31,69.57,69.63,69.54,69.6,236351.0
2021-08-01,69.57,69.63,69.54,69.6,236351.0
2021-08-02,69.58,69.6175,69.55,69.55,258539.0
2021-08-03,69.51,69.61,69.5,69.56,384464.0
2021-08-04,69.55,69.59,69.16,69.35,799731.0
2021-08-05,69.45,69.65,69.4,69.4,345837.0
2021-08-06,69.51,69.605,69.32,69.35,1073241.0
2021-08-07,69.51,69.605,69.32,69.35,1073241.0
2021-08-08,69.51,69.605,69.32,69.35,1073241.0
2021-08-09,69.55,69.55,69.32,69.33,441739.0
2021-08-10,69.45,69.47,69.33,69.47,602915.0
2021-08-11,69.44,69.59,69.35,69.47,1295612.0
2021-08-12,69.4,69.505,69.36,69.48,846181.0
2021-08-13,69.5,69.58,69.43,69.53,153150.0
2021-08-14,69.5,69.58,69.43,69.53,153150.0
2021-08-15,69.5,69.58,69.43,69.53,153150.0
2021-08-16,69.45,69.52,69.39,69.4,362919.0
2021-08-17,69.4,69.53,69.38,69.51,323434.0
2021-08-18,69.41,69.48,69.33,69.4,402911.0
2021-08-19,69.44,69.5,69.4,69.4,460926.0
2021-08-20,69.42,69.47,69.42,69.42,301935.0
2021-08-21,69.42,69.47,69.42,69.42,301935.0
2021-08-22,69.42,69.47,69.42,69.42,301935.0
2021-08-23,69.44,69.48,69.42,69.43,399624.0
2021-08-24,69.44,69.55,69.43,69.43,301741.0
2021-08-25,69.48,69.62,69.44,69.52,232407.0
2021-08-26,69.55,69.64,69.46,69.56,162497.0
2021-08-27,69.6,69.7,69.55,69.55,218022.0
2021-08-28,69.6,69.7,69.55,69.55,218022.0
2021-08-29,69.6,69.7,69.55,69.55,218022.0
2021-08-30,69.55,69.68,69.54,69.64,320683.0
2021-08-31,69.69,69.69,69.6,69.64,220569.0
2021-09-01,69.65,69.77,69.62,69.64,386958.0
2021-09-02,69.74,69.74,69.61,69.66,234980.0
2021-09-03,69.66,69.705,69.66,69.66,233042.0
2021-09-04,69.66,69.705,69.66,69.66,233042.0
2021-09-05,69.66,69.705,69.66,69.66,233042.0
2021-09-06,69.66,69.705,69.66,69.66,233042.0
2021-09-07,69.66,69.75,69.62,69.64,252378.0
2021-09-08,69.7,69.7,69.615,69.63,338876.0
2021-09-09,69.86,69.93,69.86,69.92,1332272.0
2021-09-10,69.92,69.935,69.9,69.92,660023.0
2021-09-11,69.92,69.935,69.9,69.92,660023.0
2021-09-12,69.92,69.935,69.9,69.92,660023.0
2021-09-13,69.94,69.9606,69.91,69.92,511357.0
2021-09-14,69.95,69.96,69.915,69.92,649092.0
2021-09-15,69.94,69.96,69.92,69.95,223869.0
2021-09-16,69.96,69.965,69.95,69.95,525372.0
2021-09-17,69.96,69.99,69.95,69.98,2703212.0
2021-09-18,69.96,69.99,69.95,69.98,2703212.0
2021-09-19,69.96,69.99,69.95,69.98,2703212.0
2021-09-20,69.96,69.99,69.96,69.97,739183.0
2021-09-21,69.98,70.0,69.97,69.99,1156293.0
2021-09-22,69.98,70.0,69.97,69.99,1156293.0
2021-09-23,69.98,70.0,69.97,69.99,1156293.0
2021-09-24,69.98,70.0,69.97,69.99,1156293.0
2021-09-25,69.98,70.0,69.97,69.99,1156293.0
2021-09-26,69.98,70.0,69.97,69.99,1156293.0
2021-09-27,69.98,70.0,69.97,69.99,1156293.0
2021-09-28,69.98,70.0,69.97,69.99,1156293.0
2021-09-29,69.98,70.0,69.97,69.99,1156293.0
2021-09-30,69.98,70.0,69.97,69.99,1156293.0
2021-10-01,69.98,70.0,69.97,69.99,1156293.0
2021-10-02,69.98,70.0,69.97,69.99,1156293.0
2021-10-03,69.98,70.0,69.97,69.99,1156293.0
2021-10-04,69.98,70.0,69.97,69.99,1156293.0
2021-10-05,69.98,70.0,69.97,69.99,1156293.0
2021-10-06,69.98,70.0,69.97,69.99,1156293.0
2021-10-07,69.98,70.0,69.97,69.99,1156293.0
2021-10-08,69.98,70.0,69.97,69.99,1156293.0
2021-10-09,69.98,70.0,69.97,69.99,1156293.0
2021-10-10,69.98,70.0,69.97,69.99,1156293.0
2021-10-11,69.98,70.0,69.97,69.99,1156293.0
2021-10-12,69.98,70.0,69.97,69.99,1156293.0
2021-10-13,69.98,70.0,69.97,69.99,1156293.0
2021-10-14,69.98,70.0,69.97,69.99,1156293.0
2021-10-15,69.98,70.0,69.97,69.99,1156293.0
2021-10-16,69.98,70.0,69.97,69.99,1156293.0
2021-10-17,69.98,70.0,69.97,69.99,1156293.0
2021-10-18,69.98,70.0,69.97,69.99,1156293.0
2021-10-19,69.98,70.0,69.97,69.99,1156293.0
2021-10-20,69.98,70.0,69.97,69.99,1156293.0
2021-10-21,69.98,70.0,69.97,69.99,1156293.0
2021-10-22,69.98,70.0,69.97,69.99,1156293.0
2021-10-23,69.98,70.0,69.97,69.99,1156293.0
2021-10-24,69.98,70.0,69.97,69.99,1156293.0
2021-10-25,69.98,70.0,69.97,69.99,1156293.0
2021-10-26,69.98,70.0,69.97,69.99,1156293.0
2021-10-27,69.98,70.0,69.97,69.99,1156293.0
2021-10-28,69.98,70.0,69.97,69.99,1156293.0
2021-10-29,69.98,70.0,69.97,69.99,1156293.0
2021-10-30,69.98,70.0,69.97,69.99,1156293.0
2021-10-31,69.98,70.0,69.97,69.99,1156293.0
2021-11-01,69.98,70.0,69.97,69.99,1156293.0
2021-11-02,69.98,70.0,69.97,69.99,1156293.0
2021-11-03,69.98,70.0,69.97,69.99,1156293.0
2021-11-04,69.98,70.0,69.97,69.99,1156293.0
2021-11-05,69.98,70.0,69.97,69.99,1156293.0
2021-11-06,69.98,70.0,69.97,69.99,1156293.0
2021-11-07,69.98,70.0,69.97,69.99,1156293.0
2021-11-08,69.98,70.0,69.97,69.99,1156293.0
2021-11-09,69.98,70.0,69.97,69.99,1156293.0
2021-11-10,69.98,70.0,69.97,69.99,1156293.0
2021-11-11,69.98,70.0,69.97,69.99,1156293.0
2021-11-12,69.98,70.0,69.97,69.99,1156293.0
2021-11-13,69.98,70.0,69.97,69.99,1156293.0
2021-11-14,69.98,70.0,69.97,69.99,1156293.0
2021-11-15,69.98,70.0,69.97,69.99,1156293.0
2021-11-16,69.98,70.0,69.97,69.99,1156293.0
2021-11-17,69.98,70.0,69.97,69.99,1156293.0
2021-11-18,69.98,70.0,69.97,69.99,1156293.0
2021-11-19,69.98,70.0,69.97,69.99,1156293.0
2021-11-20,69.98,70.0,69.97,69.99,1156293.0
2021-11-21,69.98,70.0,69.97,69.99,1156293.0
2021-11-22,69.98,70.0,69.97,69.99,1156293.0
2021-11-23,69.98,70.0,69.97,69.99,1156293.0
2021-11-24,69.98,70.0,69.97,69.99,1156293.0
2021-11-25,69.98,70.0,69.97,69.99,1156293.0
2021-11-26,69.98,70.0,69.97,69.99,1156293.0
2021-11-27,69.98,70.0,69.97,69.99,1156293.0
2021-11-28,69.98,70.0,69.97,69.99,1156293.0
2021-11-29,69.98,70.0,69.97,69.99,1156293.0
2021-11-30,69.98,70.0,69.97,69.99,1156293.0
2021-12-01,69.98,70.0,69.97,69.99,1156293.0
2021-12-02,69.98,70.0,69.97,69.99,1156293.0
2021-12-03,69.98,70.0,69.97,69.99,1156293.0
2021-12-04,69.98,70.0,69.97,69.99,1156293.0
2021-12-05,69.98,70.0,69.97,69.99,1156293.0
2021-12-06,69.98,70.0,69.97,69.99,1156293.0
2021-12-07,69.98,70.0,69.97,69.99,1156293.0
2021-12-08,69.98,70.0,69.97,69.99,1156293.0
2021-12-09,69.98,70.0,69.97,69.99,1156293.0
2021-12-10,69.98,70.0,69.97,69.99,1156293.0
2021-12-11,69.98,70.0,69.97,69.99,1156293.0
2021-12-12,69.98,70.0,69.97,69.99,1156293.0
2021-12-13,69.98,70.0,69.97,69.99,1156293.0
2021-12-14,69.98,70.0,69.97,69.99,1156293.0
2021-12-15,69.98,70.0,69.97,69.99,1156293.0
2021-12-16,69.98,70.0,69.97,69.99,1156293.0
2021-12-17,69.98,70.0,69.97,69.99,1156293.0
2021-12-18,69.98,70.0,69.97,69.99,1156293.0
2021-12-19,69.98,70.0,69.97,69.99,1156293.0
2021-12-20,69.98,70.0,69.97,69.99,1156293.0
2021-12-21,69.98,70.0,69.97,69.99,1156293.0
2021-12-22,69.98,70.0,69.97,69.99,1156293.0
2021-12-23,69.98,70.0,69.97,69.99,1156293.0
2021-12-24,69.98,70.0,69.97,69.99,1156293.0
2021-12-25,69.98,70.0,69.97,69.99,1156293.0
2021-12-26,69.98,70.0,69.97,69.99,1156293.0
2021-12-27,69.98,70.0,69.97,69.99,1156293.0
2021-12-28,69.98,70.0,69.97,69.99,1156293.0
2021-12-29,69.98,70.0,69.97,69.99,1156293.0
2021-12-30,69.98,70.0,69.97,69.99,1156293.0
2021-12-31,69.98,70.0,69.97,69.99,1156293.0
2022-01-01,69.98,70.0,69.97,69.99,1156293.0
2022-01-02,69.98,70.0,69.97,69.99,1156293.0
2022-01-03,69.98,70.0,69.97,69.99,1156293.0
2022-01-04,69.98,70.0,69.97,69.99,1156293.0
2022-01-05,69.98,70.0,69.97,69.99,1156293.0
2022-01-06,69.98,70.0,69.97,69.99,1156293.0
2022-01-07,69.98,70.0,69.97,69.99,1156293.0
2022-01-08,69.98,70.0,69.97,69.99,1156293.0
2022-01-09,69.98,70.0,69.97,69.99,1156293.0
2022-01-10,69.98,70.0,69.97,69.99,1156293.0
2022-01-11,69.98,70.0,69.97,69.99,1156293.0
2022-01-12,69.98,70.0,69.97,69.99,1156293.0
2022-01-13,69.98,70.0,69.97,69.99,1156293.0
2022-01-14,69.98,70.0,69.97,69.99,1156293.0
2022-01-15,69.98,70.0,69.97,69.99,1156293.0
2022-01-16,69.98,70.0,69.97,69.99,1156293.0
2022-01-17,69.98,70.0,69.97,69.99,1156293.0
2022-01-18,69.98,70.0,69.97,69.99,1156293.0
2022-01-19,69.98,70.0,69.97,69.99,1156293.0
2022-01-20,69.98,70.0,69.97,69.99,1156293.0
2022-01-21,69.98,70.0,69.97,69.99,1156293.0
2022-01-22,69.98,70.0,69.97,69.99,1156293.0
2022-01-23,69.98,70.0,69.97,69.99,1156293.0
2022-01-24,69.98,70.0,69.97,69.99,1156293.0
2022-01-25,69.98,70.0,69.97,69.99,1156293.0
2022-01-26,69.98,70.0,69.97,69.99,1156293.0
2022-01-27,69.98,70.0,69.97,69.99,1156293.0
2022-01-28,69.98,70.0,69.97,69.99,1156293.0
2022-01-29,69.98,70.0,69.97,69.99,1156293.0
2022-01-30,69.98,70.0,69.97,69.99,1156293.0
2022-01-31,69.98,70.0,69.97,69.99,1156293.0
2022-02-01,69.98,70.0,69.97,69.99,1156293.0
2022-02-02,69.98,70.0,69.97,69.99,1156293.0
2022-02-03,69.98,70.0,69.97,69.99,1156293.0
2022-02-04,69.98,70.0,69.97,69.99,1156293.0
2022-02-05,69.98,70.0,69.97,69.99,1156293.0
2022-02-06,69.98,70.0,69.97,69.99,1156293.0
2022-02-07,69.98,70.0,69.97,69.99,1156293.0
2022-02-08,69.98,70.0,69.97,69.99,1156293.0
2022-02-09,69.98,70.0,69.97,69.99,1156293.0
2022-02-10,69.98,70.0,69.97,69.99,1156293.0
2022-02-11,69.98,70.0,69.97,69.99,1156293.0
2022-02-12,69.98,70.0,69.97,69.99,1156293.0
2022-02-13,69.98,70.0,69.97,69.99,1156293.0
2022-02-14,69.98,70.0,69.97,69.99,1156293.0
2022-02-15,69.98,70.0,69.97,69.99,1156293.0
2022-02-16,69.98,70.0,69.97,69.99,1156293.0
2022-02-17,69.98,70.0,69.97,69.99,1156293.0
2022-02-18,69.98,70.0,69.97,69.99,1156293.0
2022-02-19,69.98,70.0,69.97,69.99,1156293.0
2022-02-20,69.98,70.0,69.97,69.99,1156293.0
2022-02-21,69.98,70.0,69.97,69.99,1156293.0
2022-02-22,69.98,70.0,69.97,69.99,1156293.0
2022-02-23,69.98,70.0,69.97,69.99,1156293.0
2022-02-24,69.98,70.0,69.97,69.99,1156293.0
2022-02-25,69.98,70.0,69.97,69.99,1156293.0
2022-02-26,69.98,70.0,69.97,69.99,1156293.0
2022-02-27,69.98,70.0,69.97,69.99,1156293.0
2022-02-28,69.98,70.0,69.97,69.99,1156293.0
2022-03-01,69.98,70.0,69.97,69.99,1156293.0
2022-03-02,69.98,70.0,69.97,69.99,1156293.0
2022-03-03,69.98,70.0,69.97,69.99,1156293.0
2022-03-04,69.98,70.0,69.97,69.99,1156293.0
2022-03-05,69.98,70.0,69.97,69.99,1156293.0
2022-03-06,69.98,70.0,69.97,69.99,1156293.0
2022-03-07,69.98,70.0,69.97,69.99,1156293.0
2022-03-08,69.98,70.0,69.97,69.99,1156293.0
2022-03-09,69.98,70.0,69.97,69.99,1156293.0
2022-03-10,69.98,70.0,69.97,69.99,1156293.0
2022-03-11,69.98,70.0,69.97,69.99,1156293.0
2022-03-12,69.98,70.0,69.97,69.99,1156293.0
2022-03-13,69.98,70.0,69.97,69.99,1156293.0
2022-03-14,69.98,70.0,69.97,69.99,1156293.0
2022-03-15,69.98,70.0,69.97,69.99,1156293.0
2022-03-16,69.98,70.0,69.97,69.99,1156293.0
2022-03-17,69.98,70.0,69.97,69.99,1156293.0
2022-03-18,69.98,70.0,69.97,69.99,1156293.0
2022-03-19,69.98,70.0,69.97,69.99,1156293.0
2022-03-20,69.98,70.0,69.97,69.99,1156293.0
2022-03-21,69.98,70.0,69.97,69.99,1156293.0
2022-03-22,69.98,70.0,69.97,69.99,1156293.0
2022-03-23,69.98,70.0,69.97,69.99,1156293.0
2022-03-24,69.98,70.0,69.97,69.99,1156293.0
2022-03-25,69.98,70.0,69.97,69.99,1156293.0
2022-03-26,69.98,70.0,69.97,69.99,1156293.0
2022-03-27,69.98,70.0,69.97,69.99,1156293.0
2022-03-28,69.98,70.0,69.97,69.99,1156293.0
2022-03-29,69.98,70.0,69.97,69.99,1156293.0
2022-03-30,69.98,70.0,69.97,69.99,1156293.0
2022-03-31,69.98,70.0,69.97,69.99,1156293.0
2022-04-01,69.98,70.0,69.97,69.99,1156293.0
2022-04-02,69.98,70.0,69.97,69.99,1156293.0
2022-04-03,69.98,70.0,69.97,69.99,1156293.0
2022-04-04,69.98,70.0,69.97,69.99,1156293.0
2022-04-05,69.98,70.0,69.97,69.99,1156293.0
2022-04-06,69.98,70.0,69.97,69.99,1156293.0
2022-04-07,69.98,70.0,69.97,69.99,1156293.0
2022-04-08,69.98,70.0,69.97,69.99,1156293.0
2022-04-09,69.98,70.0,69.97,69.99,1156293.0
2022-04-10,69.98,70.0,69.97,69.99,1156293.0
2022-04-11,69.98,70.0,69.97,69.99,1156293.0
2022-04-12,69.98,70.0,69.97,69.99,1156293.0
2022-04-13,69.98,70.0,69.97,69.99,1156293.0
2022-04-14,69.98,70.0,69.97,69.99,1156293.0
2022-04-15,69.98,70.0,69.97,69.99,1156293.0
2022-04-16,69.98,70.0,69.97,69.99,1156293.0
2022-04-17,69.98,70.0,69.97,69.99,1156293.0
2022-04-18,69.98,70.0,69.97,69.99,1156293.0
2022-04-19,69.98,70.0,69.97,69.99,1156293.0
2022-04-20,69.98,70.0,69.97,69.99,1156293.0
2022-04-21,69.98,70.0,69.97,69.99,1156293.0
2022-04-22,69.98,70.0,69.97,69.99,1156293.0
2022-04-23,69.98,70.0,69.97,69.99,1156293.0
2022-04-24,69.98,70.0,69.97,69.99,1156293.0
2022-04-25,69.98,70.0,69.97,69.99,1156293.0
2022-04-26,69.98,70.0,69.97,69.99,1156293.0
2022-04-27,69.98,70.0,69.97,69.99,1156293.0
2022-04-28,69.98,70.0,69.97,69.99,1156293.0
2022-04-29,69.98,70.0,69.97,69.99,1156293.0
2022-04-30,69.98,70.0,69.97,69.99,1156293.0
2022-05-01,69.98,70.0,69.97,69.99,1156293.0
2022-05-02,69.98,70.0,69.97,69.99,1156293.0
2022-05-03,69.98,70.0,69.97,69.99,1156293.0
2022-05-04,69.98,70.0,69.97,69.99,1156293.0
2022-05-05,69.98,70.0,69.97,69.99,1156293.0
2022-05-06,69.98,70.0,69.97,69.99,1156293.0
2022-05-07,69.98,70.0,69.97,69.99,1156293.0
2022-05-08,69.98,70.0,69.97,69.99,1156293.0
2022-05-09,69.98,70.0,69.97,69.99,1156293.0
2022-05-10,69.98,70.0,69.97,69.99,1156293.0
2022-05-11,69.98,70.0,69.97,69.99,1156293.0
2022-05-12,69.98,70.0,69.97,69.99,1156293.0
2022-05-13,69.98,70.0,69.97,69.99,1156293.0
2022-05-14,69.98,70.0,69.97,69.99,1156293.0
2022-05-15,69.98,70.0,69.97,69.99,1156293.0
2022-05-16,69.98,70.0,69.97,69.99,1156293.0
2022-05-17,69.98,70.0,69.97,69.99,1156293.0
2022-05-18,69.98,70.0,69.97,69.99,1156293.0
2022-05-19,69.98,70.0,69.97,69.99,1156293.0
2022-05-20,69.98,70.0,69.97,69.99,1156293.0
2022-05-21,69.98,70.0,69.97,69.99,1156293.0
2022-05-22,69.98,70.0,69.97,69.99,1156293.0
2022-05-23,69.98,70.0,69.97,69.99,1156293.0
2022-05-24,69.98,70.0,69.97,69.99,1156293.0
2022-05-25,69.98,70.0,69.97,69.99,1156293.0
2022-05-26,69.98,70.0,69.97,69.99,1156293.0
2022-05-27,69.98,70.0,69.97,69.99,1156293.0
2022-05-28,69.98,70.0,69.97,69.99,1156293.0
2022-05-29,69.98,70.0,69.97,69.99,1156293.0
2022-05-30,69.98,70.0,69.97,69.99,1156293.0
2022-05-31,69.98,70.0,69.97,69.99,1156293.0
2022-06-01,69.98,70.0,69.97,69.99,1156293.0
2022-06-02,69.98,70.0,69.97,69.99,1156293.0
2022-06-03,69.98,70.0,69.97,69.99,1156293.0
2022-06-04,69.98,70.0,69.97,69.99,1156293.0
2022-06-05,69.98,70.0,69.97,69.99,1156293.0
2022-06-06,69.98,70.0,69.97,69.99,1156293.0
2022-06-07,69.98,70.0,69.97,69.99,1156293.0
2022-06-08,69.98,70.0,69.97,69.99,1156293.0
2022-06-09,69.98,70.0,69.97,69.99,1156293.0
2022-06-10,69.98,70.0,69.97,69.99,1156293.0
2022-06-11,69.98,70.0,69.97,69.99,1156293.0
2022-06-12,69.98,70.0,69.97,69.99,1156293.0
2022-06-13,69.98,70.0,69.97,69.99,1156293.0
2022-06-14,69.98,70.0,69.97,69.99,1156293.0
2022-06-15,69.98,70.0,69.97,69.99,1156293.0
2022-06-16,69.98,70.0,69.97,69.99,1156293.0
2022-06-17,69.98,70.0,69.97,69.99,1156293.0
2022-06-18,69.98,70.0,69.97,69.99,1156293.0
2022-06-19,69.98,70.0,69.97,69.99,1156293.0
2022-06-20,69.98,70.0,69.97,69.99,1156293.0
2022-06-21,69.98,70.0,69.97,69.99,1156293.0
2022-06-22,69.98,70.0,69.97,69.99,1156293.0
2022-06-23,69.98,70.0,69.97,69.99,1156293.0
2022-06-24,69.98,70.0,69.97,69.99,1156293.0
2022-06-25,69.98,70.0,69.97,69.99,1156293.0
2022-06-26,69.98,70.0,69.97,69.99,1156293.0
2022-06-27,69.98,70.0,69.97,69.99,1156293.0
2022-06-28,69.98,70.0,69.97,69.99,1156293.0
2022-06-29,69.98,70.0,69.97,69.99,1156293.0
2022-06-30,69.98,70.0,69.97,69.99,1156293.0
2022-07-01,69.98,70.0,69.97,69.99,1156293.0
2022-07-02,69.98,70.0,69.97,69.99,1156293.0
2022-07-03,69.98,70.0,69.97,69.99,1156293.0
2022-07-04,69.98,70.0,69.97,69.99,1156293.0
2022-07-05,69.98,70.0,69.97,69.99,1156293.0
2022-07-06,69.98,70.0,69.97,69.99,1156293.0
2022-07-07,69.98,70.0,69.97,69.99,1156293.0
2022-07-08,69.98,70.0,69.97,69.99,1156293.0
2022-07-09,69.98,70.0,69.97,69.99,1156293.0
2022-07-10,69.98,70.0,69.97,69.99,1156293.0
2022-07-11,69.98,70.0,69.97,69.99,1156293.0
2022-07-12,69.98,70.0,69.97,69.99,1156293.0
2022-07-13,69.98,70.0,69.97,69.99,1156293.0
2022-07-14,69.98,70.0,69.97,69.99,1156293.0
2022-07-15,69.98,70.0,69.97,69.99,1156293.0
2022-07-16,69.98,70.0,69.97,69.99,1156293.0
2022-07-17,69.98,70.0,69.97,69.99,1156293.0
2022-07-18,69.98,70.0,69.97,69.99,1156293.0
2022-07-19,69.98,70.0,69.97,69.99,1156293.0
2022-07-20,69.98,70.0,69.97,69.99,1156293.0
2022-07-21,69.98,70.0,69.97,69.99,1156293.0
2022-07-22,69.98,70.0,69.97,69.99,1156293.0
2022-07-23,69.98,70.0,69.97,69.99,1156293.0
2022-07-24,69.98,70.0,69.97,69.99,1156293.0
2022-07-25,69.98,70.0,69.97,69.99,1156293.0
2022-07-26,69.98,70.0,69.97,69.99,1156293.0
2022-07-27,69.98,70.0,69.97,69.99,1156293.0
2022-07-28,69.98,70.0,69.97,69.99,1156293.0
2022-07-29,69.98,70.0,69.97,69.99,1156293.0
2022-07-30,69.98,70.0,69.97,69.99,1156293.0
2022-07-31,69.98,70.0,69.97,69.99,1156293.0
2022-08-01,69.98,70.0,69.97,69.99,1156293.0
2022-08-02,69.98,70.0,69.97,69.99,1156293.0
2022-08-03,69.98,70.0,69.97,69.99,1156293.0
2022-08-04,69.98,70.0,69.97,69.99,1156293.0
2022-08-05,69.98,70.0,69.97,69.99,1156293.0
2022-08-06,69.98,70.0,69.97,69.99,1156293.0
2022-08-07,69.98,70.0,69.97,69.99,1156293.0
2022-08-08,69.98,70.0,69.97,69.99,1156293.0
2022-08-09,69.98,70.0,69.97,69.99,1156293.0
2022-08-10,69.98,70.0,69.97,69.99,1156293.0
2022-08-11,69.98,70.0,69.97,69.99,1156293.0
2022-08-12,69.98,70.0,69.97,69.99,1156293.0
2022-08-13,69.98,70.0,69.97,69.99,1156293.0
2022-08-14,69.98,70.0,69.97,69.99,1156293.0
2022-08-15,69.98,70.0,69.97,69.99,1156293.0
2022-08-16,69.98,70.0,69.97,69.99,1156293.0
2022-08-17,69.98,70.0,69.97,69.99,1156293.0
2022-08-18,69.98,70.0,69.97,69.99,1156293.0
2022-08-19,69.98,70.0,69.97,69.99,1156293.0
2022-08-20,69.98,70.0,69.97,69.99,1156293.0
2022-08-21,69.98,70.0,69.97,69.99,1156293.0
2022-08-22,69.98,70.0,69.97,69.99,1156293.0
2022-08-23,69.98,70.0,69.97,69.99,1156293.0
2022-08-24,69.98,70.0,69.97,69.99,1156293.0
2022-08-25,69.98,70.0,69.97,69.99,1156293.0
2022-08-26,69.98,70.0,69.97,69.99,1156293.0
2022-08-27,69.98,70.0,69.97,69.99,1156293.0
2022-08-28,69.98,70.0,69.97,69.99,1156293.0
2022-08-29,69.98,70.0,69.97,69.99,1156293.0
2022-08-30,69.98,70.0,69.97,69.99,1156293.0
2022-08-31,69.98,70.0,69.97,69.99,1156293.0
2022-09-01,69.98,70.0,69.97,69.99,1156293.0
2022-09-02,69.98,70.0,69.97,69.99,1156293.0
2022-09-03,69.98,70.0,69.97,69.99,1156293.0
2022-09-04,69.98,70.0,69.97,69.99,1156293.0
2022-09-05,69.98,70.0,69.97,69.99,1156293.0
2022-09-06,69.98,70.0,69.97,69.99,1156293.0
2022-09-07,69.98,70.0,69.97,69.99,1156293.0
2022-09-08,69.98,70.0,69.97,69.99,1156293.0
2022-09-09,69.98,70.0,69.97,69.99,1156293.0
2022-09-10,69.98,70.0,69.97,69.99,1156293.0
2022-09-11,69.98,70.0,69.97,69.99,1156293.0
2022-09-12,69.98,70.0,69.97,69.99,1156293.0
2022-09-13,69.98,70.0,69.97,69.99,1156293.0
2022-09-14,69.98,70.0,69.97,69.99,1156293.0
2022-09-15,69.98,70.0,69.97,69.99,1156293.0
2022-09-16,69.98,70.0,69.97,69.99,1156293.0
2022-09-17,69.98,70.0,69.97,69.99,1156293.0
2022-09-18,69.98,70.0,69.97,69.99,1156293.0
2022-09-19,69.98,70.0,69.97,69.99,1156293.0
2022-09-20,69.98,70.0,69.97,69.99,1156293.0
2022-09-21,69.98,70.0,69.97,69.99,1156293.0
2022-09-22,69.98,70.0,69.97,69.99,1156293.0
2022-09-23,69.98,70.0,69.97,69.99,1156293.0
2022-09-24,69.98,70.0,69.97,69.99,1156293.0
2022-09-25,69.98,70.0,69.97,69.99,1156293.0
2022-09-26,69.98,70.0,69.97,69.99,1156293.0
2022-09-27,69.98,70.0,69.97,69.99,1156293.0
2022-09-28,69.98,70.0,69.97,69.99,1156293.0
2022-09-29,69.98,70.0,69.97,69.99,1156293.0
2022-09-30,69.98,70.0,69.97,69.99,1156293.0
2022-10-01,69.98,70.0,69.97,69.99,1156293.0
2022-10-02,69.98,70.0,69.97,69.99,1156293.0
2022-10-03,69.98,70.0,69.97,69.99,1156293.0
