,GATX US Equity,GATX US Equity,GATX US Equity,GATX US Equity,GATX US Equity
2022-05-31,100.7873,104.1437,100.7873,103.8167,203699.0
2022-06-01,103.7397,104.6285,101.499,102.8165,95016.0
2022-06-02,103.0858,104.086,101.9606,104.0763,74569.0
2022-06-03,103.5955,103.5955,102.2202,103.2877,77767.0
2022-06-04,103.5955,103.5955,102.2202,103.2877,77767.0
2022-06-05,103.5955,103.5955,102.2202,103.2877,77767.0
2022-06-06,104.5476,106.5383,103.4897,106.1152,119825.0
2022-06-07,105.7593,106.8268,104.9803,106.2402,92007.0
2022-06-08,105.7112,105.7112,103.2589,103.7494,86502.0
2022-06-09,102.7396,103.6195,101.5859,101.8836,88180.0
2022-06-10,100.2103,100.6334,95.2767,95.6806,184775.0
2022-06-11,100.2103,100.6334,95.2767,95.6806,184775.0
2022-06-12,100.2103,100.6334,95.2767,95.6806,184775.0
2022-06-13,93.9399,95.9787,93.3917,93.6418,200496.0
2022-06-14,93.6514,95.2081,92.2784,93.6514,218722.0
2022-06-15,94.8213,95.7882,93.1293,94.1735,163316.0
2022-06-16,92.4428,92.4428,89.6969,90.9635,163583.0
2022-06-17,92.8199,92.8199,88.2659,88.9427,346999.0
2022-06-18,92.8199,92.8199,88.2659,88.9427,346999.0
2022-06-19,92.8199,92.8199,88.2659,88.9427,346999.0
2022-06-20,92.8199,92.8199,88.2659,88.9427,346999.0
2022-06-21,90.0643,92.3171,89.1458,91.0408,165710.0
2022-06-22,89.7839,92.4718,89.5035,91.1762,152097.0
2022-06-23,90.8475,92.6168,87.8308,89.2811,98980.0
2022-06-24,89.6099,92.2584,89.6099,90.6348,329963.0
2022-06-25,89.6099,92.2584,89.6099,90.6348,329963.0
2022-06-26,89.6099,92.2584,89.6099,90.6348,329963.0
2022-06-27,92.0271,94.0575,91.4276,93.0133,180474.0
2022-06-28,94.0285,94.5506,91.3406,91.3792,207973.0
2022-06-29,91.7757,91.7757,89.7404,91.1569,168203.0
2022-06-30,90.2673,92.1237,89.1941,91.0408,287261.0
2022-07-01,90.8185,92.1914,90.364,91.6886,219486.0
2022-07-02,90.8185,92.1914,90.364,91.6886,219486.0
2022-07-03,90.8185,92.1914,90.364,91.6886,219486.0
2022-07-04,90.8185,92.1914,90.364,91.6886,219486.0
2022-07-05,90.0063,91.3889,87.8018,89.2425,228032.0
2022-07-06,89.0201,90.045,87.1057,88.3239,217894.0
2022-07-07,89.5422,90.5961,89.0781,89.1264,213938.0
2022-07-08,89.7549,89.8129,87.6761,88.7493,272237.0
2022-07-09,89.7549,89.8129,87.6761,88.7493,272237.0
2022-07-10,89.7549,89.8129,87.6761,88.7493,272237.0
2022-07-11,88.4013,89.2134,87.6761,88.4206,164331.0
2022-07-12,88.1402,89.7452,88.1306,88.2853,184216.0
2022-07-13,87.0767,89.2908,86.7189,88.7687,144986.0
2022-07-14,87.0767,88.7687,86.2838,88.3239,144102.0
2022-07-15,89.8516,91.3406,88.9959,91.0698,261546.0
2022-07-16,89.8516,91.3406,88.9959,91.0698,261546.0
2022-07-17,89.8516,91.3406,88.9959,91.0698,261546.0
2022-07-18,92.4235,93.1293,90.5381,90.7991,146888.0
2022-07-19,92.0657,95.2757,92.0657,94.86,194586.0
2022-07-20,94.3959,95.8075,93.7771,95.2854,193915.0
2022-07-21,93.429,95.4401,90.5574,91.8627,225956.0
2022-07-22,91.8917,92.7909,89.9869,90.393,171720.0
2022-07-23,91.8917,92.7909,89.9869,90.393,171720.0
2022-07-24,91.8917,92.7909,89.9869,90.393,171720.0
2022-07-25,90.6154,93.0906,90.0933,92.2301,149279.0
2022-07-26,91.9304,93.2163,91.2536,91.7757,120378.0
2022-07-27,92.2204,94.4491,91.6645,93.8738,143472.0
2022-07-28,94.2219,96.291,93.6127,96.2523,145865.0
2022-07-29,95.7592,97.5672,95.6045,96.9291,144158.0
2022-07-30,95.7592,97.5672,95.6045,96.9291,144158.0
2022-07-31,95.7592,97.5672,95.6045,96.9291,144158.0
2022-08-01,95.2467,97.0161,95.2177,96.0686,129719.0
2022-08-02,95.7689,96.0106,94.0091,94.1928,81574.0
2022-08-03,94.5119,96.9291,93.3005,96.3393,149653.0
2022-08-04,97.0161,97.0161,95.1501,96.4553,113556.0
2022-08-05,95.3531,97.5866,95.3531,97.4512,87179.0
2022-08-06,95.3531,97.5866,95.3531,97.4512,87179.0
2022-08-07,95.3531,97.5866,95.3531,97.4512,87179.0
2022-08-08,97.7703,98.7419,94.5989,95.2564,185159.0
2022-08-09,95.8752,96.407,94.7633,95.5755,149020.0
2022-08-10,97.1708,97.5237,96.3296,97.0645,151132.0
2022-08-11,98.4761,98.5341,96.8518,97.3159,113450.0
2022-08-12,97.6543,99.6557,97.3545,99.2496,123005.0
2022-08-13,97.6543,99.6557,97.3545,99.2496,123005.0
2022-08-14,97.6543,99.6557,97.3545,99.2496,123005.0
2022-08-15,98.8338,100.2842,98.5728,99.704,96771.0
2022-08-16,99.4623,102.0124,99.4623,101.1833,156594.0
2022-08-17,99.9651,101.2159,98.3697,99.2786,89150.0
2022-08-18,99.5203,100.347,98.6743,99.7717,81485.0
2022-08-19,99.3946,99.3946,96.668,97.3545,314437.0
2022-08-20,99.3946,99.3946,96.668,97.3545,314437.0
2022-08-21,99.3946,99.3946,96.668,97.3545,314437.0
2022-08-22,96.0783,96.7164,95.2056,96.5327,112386.0
2022-08-23,96.581,97.5286,96.1465,96.4843,80832.0
2022-08-24,96.5907,97.2868,96.0879,96.7744,62775.0
2022-08-25,97.0838,99.5203,97.0838,99.4913,81607.0
2022-08-26,99.4913,99.9748,95.6528,95.8655,111814.0
2022-08-27,99.4913,99.9748,95.6528,95.8655,111814.0
2022-08-28,99.4913,99.9748,95.6528,95.8655,111814.0
2022-08-29,95.3628,96.1749,94.3089,95.9912,88417.0
2022-08-30,95.7302,96.0009,93.6514,93.6997,111327.0
2022-08-31,93.6997,94.5168,93.0224,93.4097,110345.0
2022-09-01,92.9262,93.516,91.2342,92.0174,145504.0
2022-09-02,93.0133,93.0423,89.7162,89.9676,152670.0
2022-09-03,93.0133,93.0423,89.7162,89.9676,152670.0
2022-09-04,93.0133,93.0423,89.7162,89.9676,152670.0
2022-09-05,93.0133,93.0423,89.7162,89.9676,152670.0
2022-09-06,89.9579,90.7508,89.1941,90.5864,115273.0
2022-09-07,90.2867,91.4179,89.3681,91.3116,112278.0
2022-09-08,90.4124,91.3599,89.5807,90.8281,113336.0
2022-09-09,91.7177,93.0423,91.4324,92.8586,95437.0
2022-09-10,91.7177,93.0423,91.4324,92.8586,95437.0
2022-09-11,91.7177,93.0423,91.4324,92.8586,95437.0
2022-09-12,93.7481,95.2757,93.6997,95.2371,83323.0
2022-09-13,93.6804,94.2605,91.9207,93.3033,183202.0
2022-09-14,93.177,93.8769,90.5328,93.6922,215936.0
2022-09-15,93.663,94.9073,93.2353,93.8186,165444.0
2022-09-16,92.0105,93.8186,91.4612,93.7117,464676.0
2022-09-17,92.0105,93.8186,91.4612,93.7117,464676.0
2022-09-18,92.0105,93.8186,91.4612,93.7117,464676.0
2022-09-19,92.652,97.221,92.652,96.8419,184716.0
2022-09-20,95.7045,97.2696,94.956,96.4238,236131.0
2022-09-21,97.0266,97.0266,92.7687,92.7979,176949.0
2022-09-22,92.4965,92.4965,90.9022,91.6411,120077.0
2022-09-23,90.5912,90.5912,87.3638,88.2581,138516.0
2022-09-24,90.5912,90.5912,87.3638,88.2581,138516.0
2022-09-25,90.5912,90.5912,87.3638,88.2581,138516.0
2022-09-26,88.0345,88.6372,85.8181,86.3528,238161.0
2022-09-27,86.761,87.9567,85.3029,86.3333,163151.0
2022-09-28,86.9069,88.5692,86.4266,87.6846,203377.0
2022-09-29,86.518,86.518,84.0391,85.6528,234392.0
2022-09-30,86.0611,86.0611,82.5907,82.7754,216774.0
2022-10-01,86.0611,86.0611,82.5907,82.7754,216774.0
2022-10-02,86.0611,86.0611,82.5907,82.7754,216774.0
2022-10-03,84.1169,87.5387,83.1837,86.343,207327.0
2022-10-04,87.5873,88.8705,86.6833,87.879,282684.0
2022-10-05,86.4791,89.9885,86.4791,89.4441,171625.0
2022-10-06,88.7636,90.1294,88.7636,89.8329,101823.0
2022-10-07,89.0941,89.376,87.2763,87.7234,190558.0
2022-10-08,89.0941,89.376,87.2763,87.7234,190558.0
2022-10-09,89.0941,89.376,87.2763,87.7234,190558.0
2022-10-10,88.6664,89.3031,87.2471,88.0053,76590.0
2022-10-11,87.4026,89.2254,86.7173,87.947,145889.0
2022-10-12,88.2581,88.7976,87.2374,87.6262,68863.0
2022-10-13,86.0222,91.5536,85.5265,90.7078,151619.0
2022-10-14,91.3689,91.6508,88.4525,88.6372,107865.0
2022-10-15,91.3689,91.6508,88.4525,88.6372,107865.0
2022-10-16,91.3689,91.6508,88.4525,88.6372,107865.0
2022-10-17,89.6871,92.6326,89.6871,91.7577,140089.0
2022-10-18,93.6047,94.5817,92.5208,93.5269,134646.0
2022-10-19,92.4673,93.5538,91.1453,92.3215,108034.0
2022-10-20,91.7674,92.6618,89.3955,89.5899,88757.0
2022-10-21,90.3481,92.1563,89.342,91.6411,131155.0
2022-10-22,90.3481,92.1563,89.342,91.6411,131155.0
2022-10-23,90.3481,92.1563,89.342,91.6411,131155.0
2022-10-24,91.5341,93.6047,90.8148,92.8659,117658.0
2022-10-25,87.0041,97.3522,87.0041,95.0337,219641.0
2022-10-26,96.0058,99.0097,94.6546,97.5709,115948.0
2022-10-27,98.475,100.7886,98.3729,99.3013,131117.0
2022-10-28,99.7776,101.056,97.9889,99.5735,170603.0
2022-10-29,99.7776,101.056,97.9889,99.5735,170603.0
2022-10-30,99.7776,101.056,97.9889,99.5735,170603.0
2022-10-31,99.2527,101.8677,98.769,101.7899,157166.0
2022-11-01,102.1496,103.4911,102.0329,103.4619,110758.0
2022-11-02,103.1509,104.8618,100.254,100.5067,114654.0
2022-11-03,99.0388,101.9454,98.2125,101.0317,109854.0
2022-11-04,102.8884,103.8702,100.9831,102.8009,111696.0
2022-11-05,102.8884,103.8702,100.9831,102.8009,111696.0
2022-11-06,102.8884,103.8702,100.9831,102.8009,111696.0
2022-11-07,101.2941,102.0718,100.6428,101.7024,143273.0
2022-11-08,102.519,103.3793,101.0511,101.8774,117420.0
2022-11-09,100.8178,101.8677,98.4361,100.6914,141674.0
2022-11-10,103.4231,106.1839,102.0913,105.6784,218281.0
2022-11-11,105.9894,107.2921,105.1437,105.5617,152066.0
2022-11-12,105.9894,107.2921,105.1437,105.5617,152066.0
2022-11-13,105.9894,107.2921,105.1437,105.5617,152066.0
2022-11-14,105.1729,107.0077,104.366,105.8339,159916.0
2022-11-15,107.5545,108.0309,105.445,106.7574,138067.0
2022-11-16,106.8741,106.8741,104.5167,105.97,94488.0
2022-11-17,105.2409,107.3893,104.3864,107.1171,109442.0
2022-11-18,108.6239,109.0224,104.6285,105.9894,146439.0
2022-11-19,108.6239,109.0224,104.6285,105.9894,146439.0
2022-11-20,108.6239,109.0224,104.6285,105.9894,146439.0
2022-11-21,105.6103,108.0892,105.196,108.0114,78038.0
2022-11-22,109.2557,110.3737,108.8426,109.7612,106908.0
2022-11-23,109.4404,110.3153,107.7101,108.8669,72247.0
2022-11-24,109.4404,110.3153,107.7101,108.8669,72247.0
2022-11-25,109.2363,110.1549,108.7891,108.7891,35212.0
2022-11-26,109.2363,110.1549,108.7891,108.7891,35212.0
2022-11-27,109.2363,110.1549,108.7891,108.7891,35212.0
2022-11-28,107.9142,108.9807,106.6796,107.049,79836.0
2022-11-29,107.1851,108.0989,106.213,107.8656,90094.0
2022-11-30,107.8753,109.7126,105.552,109.6057,224571.0
2022-12-01,110.1306,110.8889,108.5996,109.5085,138914.0
2022-12-02,108.4878,110.2862,107.8656,110.1015,108864.0
2022-12-03,108.4878,110.2862,107.8656,110.1015,108864.0
2022-12-04,108.4878,110.2862,107.8656,110.1015,108864.0
2022-12-05,109.8682,110.3348,106.5435,107.7101,117114.0
2022-12-06,107.642,107.642,103.9383,105.3478,166291.0
2022-12-07,104.9493,106.4852,104.1667,105.9797,129146.0
2022-12-08,106.6505,108.0795,106.5047,107.6712,122203.0
2022-12-09,107.2823,108.2642,105.9165,106.3102,151377.0
2022-12-10,107.2823,108.2642,105.9165,106.3102,151377.0
2022-12-11,107.2823,108.2642,105.9165,106.3102,151377.0
2022-12-12,107.0199,109.489,105.7658,109.3724,136618.0
2022-12-13,111.3263,111.8221,108.1281,108.8766,227690.0
2022-12-14,109.1891,109.5993,106.5522,107.1577,147051.0
2022-12-15,105.3998,105.8588,103.2902,104.5403,122008.0
2022-12-16,102.7433,104.2864,101.8789,104.1594,478848.0
2022-12-17,102.7433,104.2864,101.8789,104.1594,478848.0
2022-12-18,102.7433,104.2864,101.8789,104.1594,478848.0
2022-12-19,104.0911,105.39,103.8567,105.0872,113402.0
2022-12-20,105.3705,107.0796,105.1165,106.0053,117686.0
2022-12-21,107.2749,108.5055,106.4166,107.3628,113625.0
2022-12-22,106.9038,107.8707,104.4719,106.6206,123011.0
2022-12-23,106.5913,107.4605,106.1225,106.9917,100550.0
2022-12-24,106.5913,107.4605,106.1225,106.9917,100550.0
2022-12-25,106.5913,107.4605,106.1225,106.9917,100550.0
2022-12-26,106.5913,107.4605,106.1225,106.9917,100550.0
2022-12-27,107.4117,107.4312,105.7611,106.4936,73491.0
2022-12-28,106.7866,106.7866,103.6516,103.759,109592.0
2022-12-29,104.4719,106.2983,104.3743,105.3705,98644.0
2022-12-30,104.8431,104.9993,103.2023,103.8567,93908.0
2022-12-31,104.8431,104.9993,103.2023,103.8567,93908.0
2023-01-01,104.8431,104.9993,103.2023,103.8567,93908.0
2023-01-02,104.8431,104.9993,103.2023,103.8567,93908.0
2023-01-03,104.5305,105.39,103.046,104.8333,125764.0
2023-01-04,105.8685,107.6167,104.8919,105.7318,102579.0
2023-01-05,105.7611,105.9174,104.5891,105.5463,107380.0
2023-01-06,106.4448,108.6032,105.8881,108.4176,111493.0
2023-01-07,106.4448,108.6032,105.8881,108.4176,111493.0
2023-01-08,106.4448,108.6032,105.8881,108.4176,111493.0
2023-01-09,109.0915,109.0915,107.2066,107.6363,106042.0
2023-01-10,107.9097,108.6422,106.8061,107.9,164664.0
2023-01-11,108.2027,109.1696,107.8609,108.3199,147339.0
2023-01-12,109.6579,110.9178,108.0855,109.6579,90416.0
2023-01-13,109.5114,110.6932,108.818,110.3904,61004.0
2023-01-14,109.5114,110.6932,108.818,110.3904,61004.0
2023-01-15,109.5114,110.6932,108.818,110.3904,61004.0
2023-01-16,109.5114,110.6932,108.818,110.3904,61004.0
2023-01-17,109.99,110.6444,108.7008,108.7008,72173.0
2023-01-18,108.6911,109.2966,107.5386,108.0269,60605.0
2023-01-19,107.4312,107.4312,104.9652,105.0775,77243.0
2023-01-20,105.6732,105.6732,104.3303,105.5365,123838.0
2023-01-21,105.6732,105.6732,104.3303,105.5365,123838.0
2023-01-22,105.6732,105.6732,104.3303,105.5365,123838.0
2023-01-23,105.7221,106.0639,104.1008,104.9212,150217.0
2023-01-24,108.0562,111.6503,107.2652,107.3238,185513.0
2023-01-25,107.187,109.7263,106.4399,109.4919,97124.0
2023-01-26,110.0974,111.3768,109.8923,111.2987,134217.0
2023-01-27,110.9569,111.4452,110.1023,111.1131,123433.0
2023-01-28,110.9569,111.4452,110.1023,111.1131,123433.0
2023-01-29,110.9569,111.4452,110.1023,111.1131,123433.0
2023-01-30,109.99,111.2575,109.3356,109.404,195975.0
2023-01-31,109.6677,111.8749,109.3649,111.7773,165473.0
2023-02-01,110.576,114.8049,110.2146,113.5352,145269.0
2023-02-02,113.418,114.9514,112.4219,114.9514,212934.0
2023-02-03,113.8771,115.3469,113.2325,113.8868,182398.0
2023-02-04,113.8771,115.3469,113.2325,113.8868,182398.0
2023-02-05,113.8771,115.3469,113.2325,113.8868,182398.0
2023-02-06,112.9688,113.1739,111.201,111.9433,121085.0
2023-02-07,110.908,112.5293,110.2635,112.1777,104552.0
2023-02-08,111.201,111.2401,109.1456,109.863,136846.0
2023-02-09,110.3514,110.3611,107.2066,108.1246,132762.0
2023-02-10,108.0367,108.5934,106.8354,108.1246,127771.0
2023-02-11,108.0367,108.5934,106.8354,108.1246,127771.0
2023-02-12,108.0367,108.5934,106.8354,108.1246,127771.0
2023-02-13,108.4371,109.7165,108.1794,109.0134,113346.0
2023-02-14,108.2906,109.1013,106.8354,107.607,75864.0
2023-02-15,106.5815,108.3443,106.5766,107.8316,83810.0
2023-02-16,106.3666,109.3356,106.3276,107.9195,94512.0
2023-02-17,108.1734,108.652,107.5777,108.0367,138418.0
2023-02-18,108.1734,108.652,107.5777,108.0367,138418.0
2023-02-19,108.1734,108.652,107.5777,108.0367,138418.0
2023-02-20,108.1734,108.652,107.5777,108.0367,138418.0
2023-02-21,106.8061,107.6753,104.4524,104.8821,142851.0
2023-02-22,105.1556,105.683,103.759,104.4036,139111.0
2023-02-23,104.8431,106.1977,104.2278,105.6732,112812.0
2023-02-24,104.8626,106.2885,104.1008,106.1225,110965.0
2023-02-25,104.8626,106.2885,104.1008,106.1225,110965.0
2023-02-26,104.8626,106.2885,104.1008,106.1225,110965.0
2023-02-27,107.5288,108.0269,106.5815,106.7475,79732.0
2023-02-28,106.7671,108.0172,106.479,106.5424,166506.0
2023-03-01,105.9857,107.9488,105.6635,107.148,112380.0
2023-03-02,106.3332,108.7773,105.9701,108.7773,160046.0
2023-03-03,109.1798,109.1798,103.7419,105.6461,462873.0
2023-03-04,109.1798,109.1798,103.7419,105.6461,462873.0
2023-03-05,109.1798,109.1798,103.7419,105.6461,462873.0
2023-03-06,105.4498,106.024,104.537,104.8609,137401.0
2023-03-07,104.7824,105.2241,103.948,104.164,139130.0
2023-03-08,104.6449,105.1357,103.737,104.9198,128976.0
2023-03-09,105.4989,105.4989,102.1567,102.299,161513.0
2023-03-10,102.1027,102.191,99.2954,100.7874,159970.0
2023-03-11,102.1027,102.191,99.2954,100.7874,159970.0
2023-03-12,102.1027,102.191,99.2954,100.7874,159970.0
2023-03-13,98.9715,100.5322,98.4022,98.7948,143291.0
2023-03-14,101.5923,104.0069,101.3567,102.7701,210644.0
2023-03-15,100.0021,101.2978,98.6181,101.2193,183882.0
2023-03-16,99.6782,103.202,99.5997,102.3775,174426.0
2023-03-17,101.4843,102.1125,98.7261,99.2267,666169.0
2023-03-18,101.4843,102.1125,98.7261,99.2267,666169.0
2023-03-19,101.4843,102.1125,98.7261,99.2267,666169.0
2023-03-20,100.0414,103.6634,99.9629,102.3481,246777.0
2023-03-21,104.5664,104.9394,102.8192,103.683,155051.0
2023-03-22,103.9186,105.283,102.2205,102.3677,142700.0
2023-03-23,102.6033,103.8597,100.2573,101.3371,165899.0
2023-03-24,100.0905,102.9125,99.4819,102.8683,141924.0
2023-03-25,100.0905,102.9125,99.4819,102.8683,141924.0
2023-03-26,100.0905,102.9125,99.4819,102.8683,141924.0
2023-03-27,104.0364,104.7529,102.9959,103.9971,154582.0
2023-03-28,103.5161,105.2731,103.5161,104.7333,108715.0
2023-03-29,105.283,105.9995,105.1161,105.3222,147480.0
2023-03-30,106.4707,107.2657,105.7541,106.451,121924.0
2023-03-31,107.2265,108.2473,106.8436,107.9921,166690.0
2023-04-01,107.2265,108.2473,106.8436,107.9921,166690.0
2023-04-02,107.2265,108.2473,106.8436,107.9921,166690.0
2023-04-03,108.0019,109.3957,106.8829,107.9332,139863.0
2023-04-04,108.2669,108.2669,105.4106,106.9614,129375.0
2023-04-05,106.1369,107.5406,106.078,106.1271,189069.0
2023-04-06,106.4412,107.0792,105.4204,106.3823,112476.0
2023-04-07,106.4412,107.0792,105.4204,106.3823,112476.0
2023-04-08,106.4412,107.0792,105.4204,106.3823,112476.0
2023-04-09,106.4412,107.0792,105.4204,106.3823,112476.0
2023-04-10,106.1467,109.1994,106.1467,108.797,129051.0
2023-04-11,109.1111,109.8374,108.5221,108.6301,85414.0
2023-04-12,109.5233,110.5245,109.3687,109.9847,94481.0
2023-04-13,109.9061,110.9368,108.7675,110.4067,116488.0
2023-04-14,110.1712,111.1233,108.7675,110.2202,100663.0
2023-04-15,110.1712,111.1233,108.7675,110.2202,100663.0
2023-04-16,110.1712,111.1233,108.7675,110.2202,100663.0
2023-04-17,110.3969,111.084,109.8276,110.9466,94252.0
2023-04-18,111.3589,111.3589,110.0043,110.6914,88097.0
2023-04-19,110.1319,111.0251,109.4841,110.2791,136864.0
2023-04-20,110.0926,110.6325,109.5626,110.181,118855.0
2023-04-21,110.9957,110.9957,108.9148,110.5245,138906.0
2023-04-22,110.9957,110.9957,108.9148,110.5245,138906.0
2023-04-23,110.9957,110.9957,108.9148,110.5245,138906.0
2023-04-24,110.5245,112.9097,110.3146,110.7797,152379.0
2023-04-25,111.2214,115.7465,109.2491,114.4213,266584.0
2023-04-26,113.6655,114.1858,109.9061,110.8681,170887.0
2023-04-27,111.3,112.5907,109.7,112.2913,124286.0
2023-04-28,112.3699,113.3711,111.1478,111.8104,135523.0
2023-04-29,112.3699,113.3711,111.1478,111.8104,135523.0
2023-04-30,112.3699,113.3711,111.1478,111.8104,135523.0
2023-05-01,111.4766,113.1453,110.5245,111.1527,163961.0
2023-05-02,110.6619,110.6619,106.5394,109.0914,218262.0
2023-05-03,108.9049,111.192,108.9049,109.0816,140264.0
2023-05-04,107.6682,109.2976,107.2952,109.0424,126645.0
2023-05-05,110.7503,112.3502,110.7503,111.8987,102747.0
2023-05-06,110.7503,112.3502,110.7503,111.8987,102747.0
2023-05-07,110.7503,112.3502,110.7503,111.8987,102747.0
2023-05-08,111.9282,113.2533,109.965,110.8975,118573.0
2023-05-09,110.6031,110.6718,109.6411,110.0141,121929.0
2023-05-10,110.976,110.976,108.4976,109.4742,104296.0
2023-05-11,108.3749,109.6411,107.9528,109.6215,97742.0
2023-05-12,110.0436,110.2202,108.1589,109.0816,80182.0
2023-05-13,110.0436,110.2202,108.1589,109.0816,80182.0
2023-05-14,110.0436,110.2202,108.1589,109.0816,80182.0
2023-05-15,109.1405,110.4166,108.954,109.3761,78392.0
2023-05-16,108.6203,111.0153,107.7565,110.3675,174859.0
2023-05-17,111.0938,111.6681,110.3684,111.2901,169957.0
2023-05-18,110.8681,111.7711,109.7687,111.4963,85377.0
2023-05-19,111.8595,112.2128,109.8178,111.4668,145711.0
2023-05-20,111.8595,112.2128,109.8178,111.4668,145711.0
2023-05-21,111.8595,112.2128,109.8178,111.4668,145711.0
2023-05-22,111.5454,112.419,109.9356,112.3993,123022.0
2023-05-23,112.0558,113.4251,111.0595,112.8607,173854.0
2023-05-24,112.6349,112.6349,110.1908,111.3098,197068.0
2023-05-25,111.3392,116.6299,111.084,116.2373,352796.0
2023-05-26,116.0508,118.809,115.609,118.0532,235434.0
2023-05-27,116.0508,118.809,115.609,118.0532,235434.0
2023-05-28,116.0508,118.809,115.609,118.0532,235434.0
2023-05-29,116.0508,118.809,115.609,118.0532,235434.0
2023-05-30,118.0237,121.1255,117.4446,120.1046,174624.0
2023-05-31,119.3586,120.0016,116.5317,116.7182,303361.0
2023-06-01,117.0421,118.6912,116.3354,118.4654,154152.0
2023-06-02,120.1341,122.372,118.8924,121.6751,238732.0
2023-06-03,120.1341,122.372,118.8924,121.6751,238732.0
2023-06-04,120.1341,122.372,118.8924,121.6751,238732.0
2023-06-05,120.9291,121.3807,118.7501,118.8286,142109.0
2023-06-06,118.5439,122.1659,118.5439,121.7242,198615.0
2023-06-07,122.0481,125.4247,121.5181,124.3254,182285.0
2023-06-08,124.1683,124.6198,122.1856,123.7757,146997.0
2023-06-09,123.2947,123.7659,121.6854,122.7745,149875.0
2023-06-10,123.2947,123.7659,121.6854,122.7745,149875.0
2023-06-11,123.2947,123.7659,121.6854,122.7745,149875.0
2023-06-12,122.2641,122.9904,121.2089,122.2739,162219.0
2023-06-13,122.1463,124.5904,122.1463,124.08,148437.0
2023-06-14,124.0406,125.2975,122.9068,123.6561,156276.0
2023-06-15,122.9758,125.6968,122.9758,125.6574,112323.0
2023-06-16,126.4362,126.4362,123.0843,123.2321,331780.0
2023-06-17,126.4362,126.4362,123.0843,123.2321,331780.0
2023-06-18,126.4362,126.4362,123.0843,123.2321,331780.0
2023-06-19,126.4362,126.4362,123.0843,123.2321,331780.0
2023-06-20,122.9364,123.9765,122.1674,123.0448,143190.0
2023-06-21,122.7392,124.5499,122.1921,122.966,94789.0
2023-06-22,122.8378,122.8378,121.4576,122.7491,131488.0
2023-06-23,121.0041,122.4928,119.407,120.5901,259919.0
2023-06-24,121.0041,122.4928,119.407,120.5901,259919.0
2023-06-25,121.0041,122.4928,119.407,120.5901,259919.0
2023-06-26,120.6788,122.2956,119.6633,121.3393,121247.0
2023-06-27,121.428,123.2223,121.3294,122.5519,71902.0
2023-06-28,122.897,123.3797,122.2216,122.6604,78343.0
2023-06-29,123.4392,126.1799,123.4392,126.101,91947.0
2023-06-30,127.3333,128.2797,126.1306,126.9193,130856.0
2023-07-01,127.3333,128.2797,126.1306,126.9193,130856.0
2023-07-02,127.3333,128.2797,126.1306,126.9193,130856.0
2023-07-03,126.032,128.2995,126.032,128.1614,70335.0
2023-07-04,126.032,128.2995,126.032,128.1614,70335.0
2023-07-05,127.4418,127.9938,126.3277,126.4756,85650.0
2023-07-06,125.0067,125.3517,123.3432,124.4053,163790.0
2023-07-07,124.7307,126.2242,124.0701,125.2532,148503.0
2023-07-08,124.7307,126.2242,124.0701,125.2532,148503.0
2023-07-09,124.7307,126.2242,124.0701,125.2532,148503.0
2023-07-10,124.6616,126.9488,124.6616,125.894,161000.0
2023-07-11,125.9334,126.3376,124.987,125.7067,170059.0
2023-07-12,127.3629,128.2009,125.3715,127.4812,117189.0
2023-07-13,127.3727,128.3487,126.8404,128.0727,102636.0
2023-07-14,127.6291,127.8262,126.2094,127.8262,75996.0
2023-07-15,127.6291,127.8262,126.2094,127.8262,75996.0
2023-07-16,127.6291,127.8262,126.2094,127.8262,75996.0
2023-07-17,127.9544,128.6642,127.0967,127.8657,82656.0
2023-07-18,127.4319,129.5416,127.0573,129.4923,103649.0
2023-07-19,129.1177,130.7444,127.9938,128.2107,144834.0
2023-07-20,128.5755,130.0296,127.6981,129.8374,150910.0
2023-07-21,129.9656,131.0254,128.8417,129.5121,175135.0
2023-07-22,129.9656,131.0254,128.8417,129.5121,175135.0
2023-07-23,129.9656,131.0254,128.8417,129.5121,175135.0
2023-07-24,129.2755,131.1338,129.2755,130.8232,116692.0
2023-07-25,129.3247,130.3796,125.7855,127.6685,162382.0
2023-07-26,127.1756,128.7234,125.2039,125.6278,159190.0
2023-07-27,125.8348,127.0523,124.5828,126.1503,132547.0
2023-07-28,126.4953,127.1263,122.9955,123.3702,169455.0
2023-07-29,126.4953,127.1263,122.9955,123.3702,169455.0
2023-07-30,126.4953,127.1263,122.9955,123.3702,169455.0
2023-07-31,123.6265,124.1293,122.6702,123.5871,139099.0
2023-08-01,122.7885,124.494,121.8224,121.9998,138467.0
2023-08-02,120.8562,121.9703,120.2549,121.6745,148038.0
2023-08-03,121.6844,122.2266,119.9394,119.9985,101428.0
2023-08-04,119.9,120.383,118.1747,119.2789,173704.0
2023-08-05,119.9,120.383,118.1747,119.2789,173704.0
2023-08-06,119.9,120.383,118.1747,119.2789,173704.0
2023-08-07,119.8605,122.4336,119.0324,122.0984,232649.0
2023-08-08,120.7872,122.5913,119.8802,121.9308,204129.0
2023-08-09,121.8322,122.6899,120.2647,121.4182,88647.0
2023-08-10,121.8914,122.7441,119.964,120.5408,109647.0
2023-08-11,120.4816,121.9505,120.4816,121.5168,97611.0
2023-08-12,120.4816,121.9505,120.4816,121.5168,97611.0
2023-08-13,120.4816,121.9505,120.4816,121.5168,97611.0
