,WAFD US Equity,WAFD US Equity,WAFD US Equity,WAFD US Equity,WAFD US Equity
2022-05-29,30.2641,30.7265,30.2641,30.6982,245247.0
2022-05-30,30.2641,30.7265,30.2641,30.6982,245247.0
2022-05-31,30.4812,30.8303,30.3113,30.6227,499308.0
2022-06-01,30.6039,30.802,29.9338,30.585,375749.0
2022-06-02,30.5567,31.1701,30.2924,31.1701,307920.0
2022-06-03,31.0285,31.104,30.5755,30.651,235216.0
2022-06-04,31.0285,31.104,30.5755,30.651,235216.0
2022-06-05,31.0285,31.104,30.5755,30.651,235216.0
2022-06-06,30.8964,31.1087,30.6227,30.9058,295927.0
2022-06-07,30.7171,31.3777,30.6416,31.3305,251618.0
2022-06-08,31.2267,31.2644,30.401,30.6888,322831.0
2022-06-09,30.5755,30.6982,30.0188,30.0376,227608.0
2022-06-10,29.6224,29.8583,29.4714,29.5752,276966.0
2022-06-11,29.6224,29.8583,29.4714,29.5752,276966.0
2022-06-12,29.6224,29.8583,29.4714,29.5752,276966.0
2022-06-13,29.0656,29.4148,28.6599,28.8958,443588.0
2022-06-14,29.1411,29.2921,28.5466,29.0373,420780.0
2022-06-15,29.3016,29.462,28.6315,29.0562,435400.0
2022-06-16,28.6882,29.0751,28.1786,28.2635,432913.0
2022-06-17,28.5372,28.943,28.1408,28.1691,1844141.0
2022-06-18,28.5372,28.943,28.1408,28.1691,1844141.0
2022-06-19,28.5372,28.943,28.1408,28.1691,1844141.0
2022-06-20,28.5372,28.943,28.1408,28.1691,1844141.0
2022-06-21,28.6315,29.1789,28.4711,28.6599,362466.0
2022-06-22,28.3484,28.7353,28.2447,28.6127,339583.0
2022-06-23,28.4711,28.6221,27.8011,28.1125,290733.0
2022-06-24,28.2635,28.8769,28.2635,28.7731,601340.0
2022-06-25,28.2635,28.8769,28.2635,28.7731,601340.0
2022-06-26,28.2635,28.8769,28.2635,28.7731,601340.0
2022-06-27,29.0468,30.1698,28.7637,29.0562,367108.0
2022-06-28,29.1789,29.3771,28.6693,28.6787,353105.0
2022-06-29,28.8108,28.8108,28.3107,28.556,266657.0
2022-06-30,28.037,28.5844,27.886,28.3296,271993.0
2022-07-01,28.1691,28.8863,28.103,28.8297,249313.0
2022-07-02,28.1691,28.8863,28.103,28.8297,249313.0
2022-07-03,28.1691,28.8863,28.103,28.8297,249313.0
2022-07-04,28.1691,28.8863,28.103,28.8297,249313.0
2022-07-05,28.339,28.943,28.0559,28.9335,300633.0
2022-07-06,28.556,28.9335,28.3012,28.5466,443507.0
2022-07-07,28.8675,29.1081,28.6693,28.6882,278316.0
2022-07-08,28.8014,28.9241,28.2446,28.6882,260916.0
2022-07-09,28.8014,28.9241,28.2446,28.6882,260916.0
2022-07-10,28.8014,28.9241,28.2446,28.6882,260916.0
2022-07-11,28.49,28.7448,28.4522,28.6221,220265.0
2022-07-12,28.3107,28.9524,28.3107,28.5655,188187.0
2022-07-13,28.3012,28.4239,28.0512,28.2163,343450.0
2022-07-14,28.6787,29.3614,28.2824,28.8769,872738.0
2022-07-15,29.5658,29.9999,29.4242,29.9055,486683.0
2022-07-16,29.5658,29.9999,29.4242,29.9055,486683.0
2022-07-17,29.5658,29.9999,29.4242,29.9055,486683.0
2022-07-18,30.0848,30.434,29.9055,29.9999,598293.0
2022-07-19,30.1226,30.6322,30.1226,30.5095,285989.0
2022-07-20,30.1603,30.5378,29.7899,30.4623,379215.0
2022-07-21,30.2169,30.6322,30.1414,30.6227,272705.0
2022-07-22,30.6133,30.8492,30.1981,30.434,229973.0
2022-07-23,30.6133,30.8492,30.1981,30.434,229973.0
2022-07-24,30.6133,30.8492,30.1981,30.434,229973.0
2022-07-25,30.7832,31.2833,30.6227,31.2267,444455.0
2022-07-26,31.0002,31.3777,31.0002,31.1512,187958.0
2022-07-27,31.2456,31.9156,31.2456,31.7552,256537.0
2022-07-28,31.6325,31.7929,31.3305,31.6702,228847.0
2022-07-29,31.6513,32.2647,31.5475,32.2081,210339.0
2022-07-30,31.6513,32.2647,31.5475,32.2081,210339.0
2022-07-31,31.6513,32.2647,31.5475,32.2081,210339.0
2022-08-01,32.8026,32.8593,31.9061,32.68,285928.0
2022-08-02,32.6233,32.6233,32.1043,32.1232,259079.0
2022-08-03,32.1232,32.5384,31.9628,32.3308,189760.0
2022-08-04,32.2647,32.3686,31.9533,32.0949,197720.0
2022-08-05,32.0949,32.5148,31.925,32.4535,213522.0
2022-08-06,32.0949,32.5148,31.925,32.4535,213522.0
2022-08-07,32.0949,32.5148,31.925,32.4535,213522.0
2022-08-08,32.378,32.7083,32.2459,32.4157,188896.0
2022-08-09,32.4629,32.6139,32.229,32.5856,323377.0
2022-08-10,32.9065,33.0103,32.7555,32.9253,242969.0
2022-08-11,33.1235,33.3122,32.5856,32.6894,456502.0
2022-08-12,32.8687,33.0386,32.7366,33.0291,248815.0
2022-08-13,32.8687,33.0386,32.7366,33.0291,248815.0
2022-08-14,32.8687,33.0386,32.7366,33.0291,248815.0
2022-08-15,32.746,33.3594,32.7083,33.3406,210948.0
2022-08-16,33.3689,33.652,33.2745,33.567,192481.0
2022-08-17,33.3122,33.3406,32.9546,33.2556,345893.0
2022-08-18,33.3506,33.3506,33.0656,33.2556,208159.0
2022-08-19,33.0941,33.1131,32.714,32.9896,344241.0
2022-08-20,33.0941,33.1131,32.714,32.9896,344241.0
2022-08-21,33.0941,33.1131,32.714,32.9896,344241.0
2022-08-22,32.6475,32.6475,32.2959,32.4385,327283.0
2022-08-23,32.4385,32.5335,31.8494,32.0014,390350.0
2022-08-24,32.0299,32.0299,31.6403,31.8589,270527.0
2022-08-25,31.8114,32.2864,31.8114,32.1344,255215.0
2022-08-26,32.2484,32.2769,31.4408,31.5358,248849.0
2022-08-27,32.2484,32.2769,31.4408,31.5358,248849.0
2022-08-28,32.2484,32.2769,31.4408,31.5358,248849.0
2022-08-29,31.3458,31.4978,30.9942,31.0702,168753.0
2022-08-30,31.1082,31.1177,30.8137,31.0702,186836.0
2022-08-31,31.0227,31.0987,30.3576,30.4146,385338.0
2022-09-01,30.6522,30.6522,30.0726,30.2436,265712.0
2022-09-02,30.5762,30.7282,29.8065,29.9585,270962.0
2022-09-03,30.5762,30.7282,29.8065,29.9585,270962.0
2022-09-04,30.5762,30.7282,29.8065,29.9585,270962.0
2022-09-05,30.5762,30.7282,29.8065,29.9585,270962.0
2022-09-06,30.1771,30.1771,29.2364,29.3504,215913.0
2022-09-07,29.2269,29.683,29.1272,29.607,261592.0
2022-09-08,29.379,29.9585,29.2364,29.911,221976.0
2022-09-09,30.1391,30.4146,30.0963,30.4051,215409.0
2022-09-10,30.1391,30.4146,30.0963,30.4051,215409.0
2022-09-11,30.1391,30.4146,30.0963,30.4051,215409.0
2022-09-12,30.5001,30.8612,30.4146,30.6617,235185.0
2022-09-13,30.2721,30.4146,29.4027,29.55,303708.0
2022-09-14,29.7115,29.74,29.2839,29.493,295628.0
2022-09-15,29.398,30.0298,29.3219,29.74,359047.0
2022-09-16,29.626,29.778,29.2839,29.74,822114.0
2022-09-17,29.626,29.778,29.2839,29.74,822114.0
2022-09-18,29.626,29.778,29.2839,29.74,822114.0
2022-09-19,29.531,30.5191,29.531,30.3386,225365.0
2022-09-20,30.1296,30.4811,30.0346,30.3291,306633.0
2022-09-21,30.5096,30.6997,29.93,29.93,306734.0
2022-09-22,30.0441,30.0441,29.379,29.474,234080.0
2022-09-23,29.1699,29.1747,28.7138,29.0274,221242.0
2022-09-24,29.1699,29.1747,28.7138,29.0274,221242.0
2022-09-25,29.1699,29.1747,28.7138,29.0274,221242.0
2022-09-26,28.9134,29.2744,28.7994,28.8184,292409.0
2022-09-27,28.8469,29.1034,28.2863,28.5998,285995.0
2022-09-28,28.6188,29.3409,28.5048,29.0844,371508.0
2022-09-29,28.7899,29.1699,28.348,28.8944,381479.0
2022-09-30,28.9419,29.2459,28.4288,28.4858,408073.0
2022-10-01,28.9419,29.2459,28.4288,28.4858,408073.0
2022-10-02,28.9419,29.2459,28.4288,28.4858,408073.0
2022-10-03,28.9514,29.2269,28.5143,29.1129,377218.0
2022-10-04,29.2934,30.1771,29.2934,30.1581,312329.0
2022-10-05,29.7115,30.2151,29.702,30.0156,298787.0
2022-10-06,29.645,30.1011,29.645,29.778,186899.0
2022-10-07,29.5405,29.759,29.1937,29.626,416868.0
2022-10-08,29.5405,29.759,29.1937,29.626,416868.0
2022-10-09,29.5405,29.759,29.1937,29.626,416868.0
2022-10-10,29.4835,30.1961,29.4075,29.892,423695.0
2022-10-11,29.759,30.2341,29.6355,29.911,568717.0
2022-10-12,29.911,30.5952,29.645,30.2816,518703.0
2022-10-13,30.0251,31.4693,29.5785,31.3743,759813.0
2022-10-14,32.9611,33.8162,32.695,33.2746,896855.0
2022-10-15,32.9611,33.8162,32.695,33.2746,896855.0
2022-10-16,32.9611,33.8162,32.695,33.2746,896855.0
2022-10-17,33.9967,34.7284,33.7972,34.6903,1177965.0
2022-10-18,35.0894,35.726,34.9374,35.707,868091.0
2022-10-19,35.593,36.1061,35.0467,35.574,645759.0
2022-10-20,35.574,35.6785,34.1725,34.5478,613237.0
2022-10-21,34.8044,35.1417,34.1963,35.0514,456882.0
2022-10-22,34.8044,35.1417,34.1963,35.0514,456882.0
2022-10-23,34.8044,35.1417,34.1963,35.0514,456882.0
2022-10-24,35.0989,35.8495,35.0989,35.441,375195.0
2022-10-25,35.0419,36.1916,35.0419,35.8495,344834.0
2022-10-26,35.9351,36.2961,35.612,35.6405,318885.0
2022-10-27,36.0016,36.2866,35.669,35.726,263727.0
2022-10-28,36.0586,36.6572,35.6975,36.6477,273998.0
2022-10-29,36.0586,36.6572,35.6975,36.6477,273998.0
2022-10-30,36.0586,36.6572,35.6975,36.6477,273998.0
2022-10-31,36.3721,36.9802,36.3151,36.7712,316180.0
2022-11-01,36.8092,37.0087,36.6572,36.6572,216426.0
2022-11-02,36.4006,36.8662,35.7355,35.7545,270170.0
2022-11-03,35.441,35.6073,34.9469,35.536,315149.0
2022-11-04,35.745,36.3531,35.6595,36.2866,227328.0
2022-11-05,35.745,36.3531,35.6595,36.2866,227328.0
2022-11-06,35.745,36.3531,35.6595,36.2866,227328.0
2022-11-07,36.3721,36.7522,36.0301,36.1726,275644.0
2022-11-08,36.0396,36.5337,35.8305,36.1821,223980.0
2022-11-09,35.9256,36.2439,35.46,35.498,274176.0
2022-11-10,36.3721,37.1703,36.3009,37.0752,332083.0
2022-11-11,37.0277,37.2219,36.1916,36.2486,274941.0
2022-11-12,37.0277,37.2219,36.1916,36.2486,274941.0
2022-11-13,37.0277,37.2219,36.1916,36.2486,274941.0
2022-11-14,35.726,35.9161,34.0062,34.0157,872183.0
2022-11-15,34.3578,34.7569,33.5977,33.9302,471933.0
2022-11-16,33.9492,34.0347,33.1701,33.3601,339189.0
2022-11-17,33.0157,33.2597,32.4704,32.7383,441611.0
2022-11-18,33.2262,33.2836,32.7335,32.767,408863.0
2022-11-19,33.2262,33.2836,32.7335,32.767,408863.0
2022-11-20,33.2262,33.2836,32.7335,32.767,408863.0
2022-11-21,32.8914,33.7237,32.8914,33.6089,385288.0
2022-11-22,33.6854,33.9916,33.4175,33.7428,242464.0
2022-11-23,33.628,33.7811,33.2932,33.3027,208363.0
2022-11-24,33.628,33.7811,33.2932,33.3027,208363.0
2022-11-25,33.4749,33.8289,33.4271,33.5228,192914.0
2022-11-26,33.4749,33.8289,33.4271,33.5228,192914.0
2022-11-27,33.4749,33.8289,33.4271,33.5228,192914.0
2022-11-28,33.3506,33.5802,32.7957,32.987,310485.0
2022-11-29,32.987,33.274,32.8148,33.2071,266316.0
2022-11-30,33.2166,33.7811,32.6235,33.7428,568551.0
2022-12-01,33.7906,33.7906,33.2166,33.5228,296138.0
2022-12-02,33.2836,33.5419,33.2262,33.408,207871.0
2022-12-03,33.2836,33.5419,33.2262,33.408,207871.0
2022-12-04,33.2836,33.5419,33.2262,33.408,207871.0
2022-12-05,33.1018,33.1018,31.5711,31.9155,373183.0
2022-12-06,32.0016,32.7765,31.5902,32.0016,314973.0
2022-12-07,31.9347,32.2695,31.6189,31.839,373996.0
2022-12-08,32.0782,32.3604,31.839,32.3365,513679.0
2022-12-09,32.2121,32.5948,31.8206,32.126,252683.0
2022-12-10,32.2121,32.5948,31.8206,32.126,252683.0
2022-12-11,32.2121,32.5948,31.8206,32.126,252683.0
2022-12-12,32.1738,32.3747,31.7433,32.2599,287898.0
2022-12-13,32.6904,33.0923,32.2217,32.5278,513481.0
2022-12-14,32.5374,32.5374,31.8495,32.0016,400334.0
2022-12-15,31.5615,31.6668,31.2554,31.4659,496055.0
2022-12-16,31.2745,31.5807,31.1789,31.3606,1288661.0
2022-12-17,31.2745,31.5807,31.1789,31.3606,1288661.0
2022-12-18,31.2745,31.5807,31.1789,31.3606,1288661.0
2022-12-19,31.4467,32.2025,31.3606,31.6955,362948.0
2022-12-20,31.8007,32.1738,31.6955,32.059,369452.0
2022-12-21,32.2982,33.0157,32.2791,32.8435,343288.0
2022-12-22,32.6522,33.1305,31.9155,32.4895,294693.0
2022-12-23,32.5565,32.8626,32.4991,32.5756,188116.0
2022-12-24,32.5565,32.8626,32.4991,32.5756,188116.0
2022-12-25,32.5565,32.8626,32.4991,32.5756,188116.0
2022-12-26,32.5565,32.8626,32.4991,32.5756,188116.0
2022-12-27,32.7,32.8005,32.4876,32.6522,183348.0
2022-12-28,32.7383,32.8005,32.3891,32.3939,219059.0
2022-12-29,32.4704,32.7861,32.3652,32.5087,382237.0
2022-12-30,32.3556,32.5066,32.059,32.0973,262212.0
2022-12-31,32.3556,32.5066,32.059,32.0973,262212.0
2023-01-01,32.3556,32.5066,32.059,32.0973,262212.0
2023-01-02,32.3556,32.5066,32.059,32.0973,262212.0
2023-01-03,32.2982,32.413,31.5137,31.8868,551708.0
2023-01-04,32.0399,32.3365,31.3511,31.4467,490456.0
2023-01-05,31.2937,31.5137,30.7675,30.8918,477138.0
2023-01-06,31.0545,32.0208,30.9971,32.0112,488237.0
2023-01-07,31.0545,32.0208,30.9971,32.0112,488237.0
2023-01-08,31.0545,32.0208,30.9971,32.0112,488237.0
2023-01-09,32.0686,32.3556,31.9012,32.1547,633900.0
2023-01-10,32.1834,32.7765,31.6285,32.6713,759869.0
2023-01-11,32.6809,33.4462,32.5278,33.274,1124791.0
2023-01-12,33.2549,33.7715,32.9966,33.4941,707624.0
2023-01-13,34.4412,35.1012,33.5802,34.776,695420.0
2023-01-14,34.4412,35.1012,33.5802,34.776,695420.0
2023-01-15,34.4412,35.1012,33.5802,34.776,695420.0
2023-01-16,34.4412,35.1012,33.5802,34.776,695420.0
2023-01-17,35.0726,35.0726,34.3647,34.4221,473892.0
2023-01-18,34.2212,34.2594,32.5469,32.5948,467763.0
2023-01-19,32.5756,32.7191,31.9873,32.126,417113.0
2023-01-20,32.3747,32.3747,31.8581,32.3652,566773.0
2023-01-21,32.3747,32.3747,31.8581,32.3652,566773.0
2023-01-22,32.3747,32.3747,31.8581,32.3652,566773.0
2023-01-23,32.5278,32.633,32.1548,32.3078,606612.0
2023-01-24,32.3365,32.4417,31.8964,32.1738,316788.0
2023-01-25,32.059,32.4513,31.8151,32.4321,275094.0
2023-01-26,32.7096,32.7191,32.1451,32.5374,349205.0
2023-01-27,32.5852,33.0349,32.1069,32.6713,268469.0
2023-01-28,32.5852,33.0349,32.1069,32.6713,268469.0
2023-01-29,32.5852,33.0349,32.1069,32.6713,268469.0
2023-01-30,32.6426,32.7957,32.0495,32.7,360498.0
2023-01-31,32.7957,33.9342,32.6904,33.9246,424143.0
2023-02-01,33.6376,34.7091,33.4845,34.336,380185.0
2023-02-02,34.3934,35.1492,34.2594,35.13,348859.0
2023-02-03,34.9196,35.2113,34.6612,34.8143,426168.0
2023-02-04,34.9196,35.2113,34.6612,34.8143,426168.0
2023-02-05,34.9196,35.2113,34.6612,34.8143,426168.0
2023-02-06,34.7665,34.9483,33.805,34.0203,394555.0
2023-02-07,33.9437,34.5751,33.7285,34.4795,379612.0
2023-02-08,34.1925,34.5656,34.0011,34.3838,265604.0
2023-02-09,34.4412,34.7043,33.9437,34.0585,235805.0
2023-02-10,33.9533,34.2116,33.6854,34.1925,211493.0
2023-02-11,33.9533,34.2116,33.6854,34.1925,211493.0
2023-02-12,33.9533,34.2116,33.6854,34.1925,211493.0
2023-02-13,34.202,34.513,33.8385,34.4603,262688.0
2023-02-14,34.202,34.9961,34.202,34.977,430588.0
2023-02-15,34.9004,35.6753,34.7952,35.5223,352253.0
2023-02-16,35.1013,35.2544,34.6517,34.843,474668.0
2023-02-17,34.9578,35.3883,34.7378,35.2927,346778.0
2023-02-18,34.9578,35.3883,34.7378,35.2927,346778.0
2023-02-19,34.9578,35.3883,34.7378,35.2927,346778.0
2023-02-20,34.9578,35.3883,34.7378,35.2927,346778.0
2023-02-21,34.9196,35.0113,33.9533,34.0394,341282.0
2023-02-22,34.0107,34.2499,33.6567,33.8385,445196.0
2023-02-23,33.7325,34.195,33.5109,34.0023,267444.0
2023-02-24,33.5976,34.0505,33.5494,34.0408,308709.0
2023-02-25,33.5976,34.0505,33.5494,34.0408,308709.0
2023-02-26,33.5976,34.0505,33.5494,34.0408,308709.0
2023-02-27,34.195,34.5611,34.0023,34.1468,356680.0
2023-02-28,34.0986,34.4455,33.7518,33.7903,501357.0
2023-03-01,33.6458,33.8385,33.2604,33.8385,434471.0
2023-03-02,33.5398,33.6242,33.0002,33.3471,339623.0
2023-03-03,33.4916,33.5109,32.9906,33.1929,534966.0
2023-03-04,33.4916,33.5109,32.9906,33.1929,534966.0
2023-03-05,33.4916,33.5109,32.9906,33.1929,534966.0
2023-03-06,33.694,34.3684,33.6169,33.983,1325129.0
2023-03-07,33.7421,33.8385,32.9328,33.0002,683560.0
2023-03-08,33.058,33.3134,32.7494,33.1351,571922.0
2023-03-09,32.6919,32.8561,30.4662,30.5529,1251987.0
2023-03-10,29.8495,31.1214,29.1125,30.5336,1181709.0
2023-03-11,29.8495,31.1214,29.1125,30.5336,1181709.0
2023-03-12,29.8495,31.1214,29.1125,30.5336,1181709.0
2023-03-13,29.3196,33.7421,28.0189,31.0636,2083129.0
2023-03-14,32.8364,33.1351,30.7938,30.8805,1425312.0
2023-03-15,29.6279,30.919,28.9106,30.3698,1244233.0
2023-03-16,29.6954,31.343,28.8764,30.4662,1428792.0
2023-03-17,29.8688,30.2253,28.6644,29.0306,13374480.0
2023-03-18,29.8688,30.2253,28.6644,29.0306,13374480.0
2023-03-19,29.8688,30.2253,28.6644,29.0306,13374480.0
2023-03-20,29.7147,30.6396,29.1655,29.3967,1002141.0
2023-03-21,30.6107,31.025,30.2253,30.9672,1002000.0
2023-03-22,30.8805,31.0732,28.809,28.8379,730955.0
2023-03-23,29.0498,29.31,27.672,27.9129,915758.0
2023-03-24,27.2481,28.7801,27.171,28.7126,882041.0
2023-03-25,27.2481,28.7801,27.171,28.7126,882041.0
2023-03-26,27.2481,28.7801,27.171,28.7126,882041.0
2023-03-27,29.4256,29.7436,28.8668,29.3003,646544.0
2023-03-28,29.0595,29.6472,28.8475,29.2329,658292.0
2023-03-29,29.6279,29.7628,28.6644,29.1944,523797.0
2023-03-30,29.2618,29.3437,28.2116,28.5777,644010.0
2023-03-31,28.8571,29.1076,28.4332,29.0209,614304.0
2023-04-01,28.8571,29.1076,28.4332,29.0209,614304.0
2023-04-02,28.8571,29.1076,28.4332,29.0209,614304.0
2023-04-03,29.0691,29.2522,28.5199,28.6644,454821.0
2023-04-04,28.7415,28.8475,28.0381,28.8379,1076517.0
2023-04-05,28.3946,28.8764,28.3272,28.6933,589455.0
2023-04-06,28.6933,29.0498,28.5392,28.7993,606993.0
2023-04-07,28.6933,29.0498,28.5392,28.7993,606993.0
2023-04-08,28.6933,29.0498,28.5392,28.7993,606993.0
2023-04-09,28.6933,29.0498,28.5392,28.7993,606993.0
2023-04-10,28.6259,29.2425,28.5103,29.1847,788358.0
2023-04-11,29.2522,29.4834,28.6355,28.7319,725708.0
2023-04-12,28.8571,28.9535,28.2983,28.3368,723117.0
2023-04-13,28.3368,28.7174,27.8744,28.6259,1293698.0
2023-04-14,29.1076,29.3967,27.3348,27.6624,2039234.0
2023-04-15,29.1076,29.3967,27.3348,27.6624,2039234.0
2023-04-16,29.1076,29.3967,27.3348,27.6624,2039234.0
2023-04-17,27.3059,28.3946,27.0795,28.3465,984516.0
2023-04-18,28.3946,28.4139,27.4745,28.2983,1148558.0
2023-04-19,28.173,28.491,27.5949,28.3272,982658.0
2023-04-20,28.1345,28.2453,27.4841,27.9418,855880.0
2023-04-21,27.8744,27.8744,27.3926,27.7298,737722.0
2023-04-22,27.8744,27.8744,27.3926,27.7298,737722.0
2023-04-23,27.8744,27.8744,27.3926,27.7298,737722.0
2023-04-24,27.5082,28.2116,27.4311,27.7009,556189.0
2023-04-25,27.2192,27.383,26.4965,26.6218,667719.0
2023-04-26,26.5832,27.1324,26.2942,26.6796,616152.0
2023-04-27,26.853,26.9108,26.4002,26.564,607972.0
2023-04-28,26.5929,27.1228,26.5543,27.0168,513652.0
2023-04-29,26.5929,27.1228,26.5543,27.0168,513652.0
2023-04-30,26.5929,27.1228,26.5543,27.0168,513652.0
2023-05-01,26.9494,27.4504,26.4917,26.564,439834.0
2023-05-02,26.3713,26.3905,24.2612,24.7237,994209.0
2023-05-03,24.8586,25.8606,24.637,24.7333,946042.0
2023-05-04,24.0878,24.6081,23.0279,24.2708,1100880.0
2023-05-05,24.9356,25.4174,24.3913,25.2921,705851.0
2023-05-06,24.9356,25.4174,24.3913,25.2921,705851.0
2023-05-07,24.9356,25.4174,24.3913,25.2921,705851.0
2023-05-08,25.745,25.745,24.6177,24.6659,606704.0
2023-05-09,24.5695,24.8393,24.0878,24.4635,885696.0
2023-05-10,24.9935,25.1428,23.8469,24.5695,739359.0
2023-05-11,24.2901,24.4972,23.8276,24.1937,691930.0
2023-05-12,24.4443,24.4443,23.7216,24.3768,767777.0
2023-05-13,24.4443,24.4443,23.7216,24.3768,767777.0
2023-05-14,24.4443,24.4443,23.7216,24.3768,767777.0
2023-05-15,24.5888,24.9742,24.2973,24.9164,817290.0
2023-05-16,24.9838,25.0994,24.5021,24.6466,671363.0
2023-05-17,25.0513,26.2508,25.0513,26.1015,778841.0
2023-05-18,26.0723,26.471,25.625,25.8584,544766.0
2023-05-19,26.1404,26.2425,24.8956,25.6833,730234.0
2023-05-20,26.1404,26.2425,24.8956,25.6833,730234.0
2023-05-21,26.1404,26.2425,24.8956,25.6833,730234.0
2023-05-22,25.9459,26.753,25.7417,26.6266,493987.0
2023-05-23,26.685,27.6526,26.6072,26.6461,557141.0
2023-05-24,26.4321,26.6363,25.9264,26.0529,467813.0
2023-05-25,25.8584,26.0747,25.4499,25.7319,433664.0
2023-05-26,25.7806,26.082,25.304,26.0334,486400.0
2023-05-27,25.7806,26.082,25.304,26.0334,486400.0
2023-05-28,25.7806,26.082,25.304,26.0334,486400.0
2023-05-29,25.7806,26.082,25.304,26.0334,486400.0
2023-05-30,26.1112,26.2863,25.5083,25.9653,532990.0
2023-05-31,25.7903,26.014,24.9345,25.2943,592993.0
2023-06-01,25.4499,26.1744,25.0415,25.9167,375792.0
2023-06-02,26.364,27.6186,26.1598,27.5019,556329.0
2023-06-03,26.364,27.6186,26.1598,27.5019,556329.0
2023-06-04,26.364,27.6186,26.1598,27.5019,556329.0
2023-06-05,27.3852,27.4046,26.3154,26.4807,367766.0
2023-06-06,26.5391,28.7175,26.5002,28.202,487778.0
2023-06-07,28.4841,29.6121,28.3187,29.2037,574721.0
2023-06-08,29.0384,29.0384,28.2896,28.6494,354971.0
2023-06-09,28.7175,28.7175,28.1437,28.3187,393816.0
2023-06-10,28.7175,28.7175,28.1437,28.3187,393816.0
2023-06-11,28.7175,28.7175,28.1437,28.3187,393816.0
2023-06-12,28.4257,29.1259,28.1048,28.4354,407686.0
2023-06-13,28.6202,29.2669,28.6202,28.8925,370986.0
2023-06-14,28.8925,29.1648,27.9395,28.0756,472200.0
2023-06-15,27.7839,28.3868,27.7839,28.2507,391466.0
2023-06-16,28.4257,28.4257,27.7839,28.0367,1260642.0
2023-06-17,28.4257,28.4257,27.7839,28.0367,1260642.0
2023-06-18,28.4257,28.4257,27.7839,28.0367,1260642.0
2023-06-19,28.4257,28.4257,27.7839,28.0367,1260642.0
2023-06-20,28.0562,28.6299,27.4046,27.6088,300327.0
2023-06-21,27.3657,27.5116,26.7141,26.7239,345089.0
2023-06-22,26.6266,27.2704,25.8,25.8875,588936.0
2023-06-23,25.5472,25.9653,25.3235,25.5763,763515.0
2023-06-24,25.5472,25.9653,25.3235,25.5763,763515.0
2023-06-25,25.5472,25.9653,25.3235,25.5763,763515.0
2023-06-26,25.7708,26.2765,25.6639,25.8292,659917.0
2023-06-27,25.8389,26.4807,25.5666,26.1598,545775.0
2023-06-28,26.1307,26.189,25.5277,25.8,581342.0
2023-06-29,25.9264,26.3251,25.9264,26.1501,434791.0
2023-06-30,26.4321,26.5877,25.7903,25.7903,514562.0
2023-07-01,26.4321,26.5877,25.7903,25.7903,514562.0
2023-07-02,26.4321,26.5877,25.7903,25.7903,514562.0
2023-07-03,25.7903,26.5196,25.7903,26.4029,189763.0
2023-07-04,25.7903,26.5196,25.7903,26.4029,189763.0
2023-07-05,26.1793,26.2668,25.625,25.6833,733115.0
2023-07-06,25.2943,25.3138,24.598,25.1776,472700.0
2023-07-07,25.2846,26.1063,25.2651,25.8973,579283.0
2023-07-08,25.2846,26.1063,25.2651,25.8973,579283.0
2023-07-09,25.2846,26.1063,25.2651,25.8973,579283.0
2023-07-10,25.7514,26.6461,25.3721,26.2474,462548.0
2023-07-11,26.4224,26.7141,26.1452,26.5294,459748.0
2023-07-12,26.9962,27.4532,26.5196,26.578,483446.0
2023-07-13,26.86,27.2296,26.6558,26.9962,360352.0
2023-07-14,27.1518,27.1518,25.907,26.0334,706591.0
2023-07-15,27.1518,27.1518,25.907,26.0334,706591.0
2023-07-16,27.1518,27.1518,25.907,26.0334,706591.0
2023-07-17,26.3154,27.7061,26.1793,27.531,765490.0
2023-07-18,27.4921,28.3479,27.4921,28.1534,632001.0
2023-07-19,28.2798,29.6024,28.0367,29.5927,644216.0
2023-07-20,29.5732,29.6413,28.6202,29.0578,648128.0
2023-07-21,29.3399,29.4565,28.6299,28.7758,498275.0
2023-07-22,29.3399,29.4565,28.6299,28.7758,498275.0
2023-07-23,29.3399,29.4565,28.6299,28.7758,498275.0
2023-07-24,28.8244,29.6462,28.8244,29.4177,402508.0
2023-07-25,29.3788,29.972,29.1745,29.2329,384429.0
2023-07-26,29.6413,30.9445,29.6413,30.75,530658.0
2023-07-27,30.9931,31.2751,29.9331,30.1567,430649.0
2023-07-28,30.5749,30.6916,30.147,30.4582,286851.0
2023-07-29,30.5749,30.6916,30.147,30.4582,286851.0
2023-07-30,30.5749,30.6916,30.147,30.4582,286851.0
2023-07-31,30.4582,30.7013,29.8796,30.1859,298421.0
2023-08-01,30.1859,30.3026,29.4954,29.8066,223880.0
2023-08-02,29.3982,29.7337,29.1162,29.6219,248613.0
2023-08-03,29.5441,30.1178,29.4177,30.0011,197108.0
2023-08-04,29.9136,30.4971,29.8942,30.1567,185922.0
2023-08-05,29.9136,30.4971,29.8942,30.1567,185922.0
2023-08-06,29.9136,30.4971,29.8942,30.1567,185922.0
2023-08-07,30.1567,30.5749,30.0692,30.5166,269086.0
2023-08-08,29.7677,29.7872,28.8293,29.6219,336658.0
2023-08-09,29.4857,29.5927,29.1551,29.3593,263147.0
2023-08-10,29.4468,29.7872,28.912,29.1065,223352.0
2023-08-11,28.912,29.4274,28.7272,29.301,213984.0
2023-08-12,28.912,29.4274,28.7272,29.301,213984.0
