,SLGN US Equity,SLGN US Equity,SLGN US Equity,SLGN US Equity,SLGN US Equity
2021-05-29,40.311,40.6568,40.2342,40.4647,287498.0
2021-05-30,40.311,40.6568,40.2342,40.4647,287498.0
2021-05-31,40.311,40.6568,40.2342,40.4647,287498.0
2021-06-01,40.5415,41.0025,40.3974,40.7048,272720.0
2021-06-02,40.6472,40.7144,40.2053,40.4551,231718.0
2021-06-03,40.2534,40.5511,40.0325,40.4743,170125.0
2021-06-04,40.6376,40.8104,40.3974,40.6568,234609.0
2021-06-05,40.6376,40.8104,40.3974,40.6568,234609.0
2021-06-06,40.6376,40.8104,40.3974,40.6568,234609.0
2021-06-07,40.6184,40.9065,39.6771,39.8116,293436.0
2021-06-08,39.994,40.0229,39.4178,39.8116,209352.0
2021-06-09,39.7251,40.0517,39.4994,39.946,283164.0
2021-06-10,40.0997,40.5751,40.0036,40.4839,331030.0
2021-06-11,40.5991,40.9065,40.4935,40.8873,269641.0
2021-06-12,40.5991,40.9065,40.4935,40.8873,269641.0
2021-06-13,40.5991,40.9065,40.4935,40.8873,269641.0
2021-06-14,40.9449,41.1244,40.215,40.4263,348437.0
2021-06-15,40.4167,40.7384,40.1477,40.5799,378565.0
2021-06-16,40.5799,40.7432,40.0421,40.0997,352785.0
2021-06-17,40.0517,40.1477,39.1776,39.5042,366702.0
2021-06-18,39.1296,39.3409,38.8223,38.9087,554839.0
2021-06-19,39.1296,39.3409,38.8223,38.9087,554839.0
2021-06-20,39.1296,39.3409,38.8223,38.9087,554839.0
2021-06-21,39.2833,39.7251,39.1584,39.3697,314746.0
2021-06-22,39.437,40.3686,39.437,40.0036,948243.0
2021-06-23,40.0709,40.2774,39.3409,39.6291,2134972.0
2021-06-24,39.6099,39.6099,38.755,39.3121,401140.0
2021-06-25,39.4178,40.1189,39.3986,39.994,640587.0
2021-06-26,39.4178,40.1189,39.3986,39.994,640587.0
2021-06-27,39.4178,40.1189,39.3986,39.994,640587.0
2021-06-28,39.898,39.898,39.3697,39.5714,250825.0
2021-06-29,39.7923,39.8212,39.2545,39.5426,257310.0
2021-06-30,39.581,40.0229,39.5426,39.8596,475974.0
2021-07-01,40.0709,40.2053,39.6003,39.7059,286281.0
2021-07-02,39.8788,39.9172,39.3986,39.802,215904.0
2021-07-03,39.8788,39.9172,39.3986,39.802,215904.0
2021-07-04,39.8788,39.9172,39.3986,39.802,215904.0
2021-07-05,39.8788,39.9172,39.3986,39.802,215904.0
2021-07-06,39.7539,39.8692,39.3169,39.5714,468443.0
2021-07-07,39.6291,40.2534,39.3793,39.9652,275913.0
2021-07-08,39.7155,39.9652,39.3793,39.5522,293750.0
2021-07-09,39.7155,40.0901,39.5522,39.994,280714.0
2021-07-10,39.7155,40.0901,39.5522,39.994,280714.0
2021-07-11,39.7155,40.0901,39.5522,39.994,280714.0
2021-07-12,39.9364,40.0517,39.6291,39.802,210700.0
2021-07-13,39.7635,40.0229,39.1104,39.168,252194.0
2021-07-14,39.168,39.6363,38.8703,39.1488,249933.0
2021-07-15,38.9759,39.2833,38.7454,39.2065,283008.0
2021-07-16,39.1776,39.3553,38.755,38.8895,321590.0
2021-07-17,39.1776,39.3553,38.755,38.8895,321590.0
2021-07-18,39.1776,39.3553,38.755,38.8895,321590.0
2021-07-19,38.5918,38.8511,37.9386,38.246,342333.0
2021-07-20,38.4477,39.2257,38.1595,38.246,520057.0
2021-07-21,38.4477,38.755,37.9098,37.9578,278147.0
2021-07-22,37.9386,37.9386,37.2759,37.5929,306657.0
2021-07-23,37.7369,37.7369,36.8533,37.4968,257834.0
2021-07-24,37.7369,37.7369,36.8533,37.4968,257834.0
2021-07-25,37.7369,37.7369,36.8533,37.4968,257834.0
2021-07-26,37.3816,38.0155,37.3816,38.0059,301684.0
2021-07-27,37.9482,38.5245,37.6601,37.8042,429788.0
2021-07-28,38.1211,38.8991,37.4488,38.3132,444962.0
2021-07-29,38.198,38.9183,38.1307,38.5437,409679.0
2021-07-30,38.3901,39.0144,38.2844,38.9183,516600.0
2021-07-31,38.3901,39.0144,38.2844,38.9183,516600.0
2021-08-01,38.3901,39.0144,38.2844,38.9183,516600.0
2021-08-02,38.9183,39.5138,38.1163,38.198,550821.0
2021-08-03,38.3708,38.6254,38.02,38.2748,211143.0
2021-08-04,38.1403,38.3036,37.4776,37.9386,266648.0
2021-08-05,37.9578,38.1788,37.6793,38.0539,308749.0
2021-08-06,38.5725,38.707,38.0443,38.1115,252376.0
2021-08-07,38.5725,38.707,38.0443,38.1115,252376.0
2021-08-08,38.5725,38.707,38.0443,38.1115,252376.0
2021-08-09,38.0347,38.6974,37.8714,38.659,262426.0
2021-08-10,38.7742,39.7059,38.6974,39.4274,332048.0
2021-08-11,39.5618,39.97,39.2641,39.8788,358536.0
2021-08-12,40.0133,40.0805,39.6291,39.7251,151787.0
2021-08-13,39.7251,40.1381,39.6963,40.1189,159856.0
2021-08-14,39.7251,40.1381,39.6963,40.1189,159856.0
2021-08-15,39.7251,40.1381,39.6963,40.1189,159856.0
2021-08-16,40.0517,40.8104,39.7155,40.7816,336149.0
2021-08-17,40.724,40.724,39.8596,40.1669,709109.0
2021-08-18,40.0709,40.4551,39.9268,40.0517,254787.0
2021-08-19,39.7059,40.1285,39.5774,39.6675,232816.0
2021-08-20,39.6675,40.2342,39.6483,40.0421,256956.0
2021-08-21,39.6675,40.2342,39.6483,40.0421,256956.0
2021-08-22,39.6675,40.2342,39.6483,40.0421,256956.0
2021-08-23,40.2342,40.2342,39.7923,39.9172,248495.0
2021-08-24,38.6494,40.6472,38.6494,40.3686,306845.0
2021-08-25,40.2822,41.0602,40.263,40.7816,466332.0
2021-08-26,40.7528,40.9737,40.4455,40.4743,204888.0
2021-08-27,40.4647,40.9017,40.3878,40.6856,337645.0
2021-08-28,40.4647,40.9017,40.3878,40.6856,337645.0
2021-08-29,40.4647,40.9017,40.3878,40.6856,337645.0
2021-08-30,40.8969,41.3675,40.7048,41.0698,195390.0
2021-08-31,41.0987,41.407,40.7518,40.8867,229656.0
2021-09-01,40.1784,41.0987,40.1784,40.9156,150421.0
2021-09-02,40.8867,41.3203,40.7325,41.2914,249753.0
2021-09-03,41.2143,41.4552,41.1661,41.2914,197192.0
2021-09-04,41.2143,41.4552,41.1661,41.2914,197192.0
2021-09-05,41.2143,41.4552,41.1661,41.2914,197192.0
2021-09-06,41.2143,41.4552,41.1661,41.2914,197192.0
2021-09-07,41.2721,41.2866,40.1447,40.1543,219639.0
2021-09-08,40.0772,40.4434,39.8941,40.347,191102.0
2021-09-09,40.2989,40.5301,39.5761,39.6243,196701.0
2021-09-10,39.3545,40.1061,39.104,39.6821,262965.0
2021-09-11,39.3545,40.1061,39.104,39.6821,262965.0
2021-09-12,39.3545,40.1061,39.104,39.6821,262965.0
2021-09-13,40.0676,40.0676,39.0365,39.1618,201310.0
2021-09-14,39.104,39.104,38.3909,38.7667,269113.0
2021-09-15,38.8245,39.6966,38.4776,39.4412,369129.0
2021-09-16,39.6147,40.1977,39.104,39.2774,381923.0
2021-09-17,39.104,39.104,37.832,38.0247,1334647.0
2021-09-18,39.104,39.104,37.832,38.0247,1334647.0
2021-09-19,39.104,39.104,37.832,38.0247,1334647.0
2021-09-20,37.4851,38.3813,37.4224,38.2753,676925.0
2021-09-21,38.5932,38.8293,38.1596,38.2078,373738.0
2021-09-22,38.4583,38.4583,37.8513,37.9187,378558.0
2021-09-23,37.9573,38.5402,37.7934,37.832,224476.0
2021-09-24,37.6585,37.991,37.408,37.4658,314018.0
2021-09-25,37.6585,37.991,37.408,37.4658,314018.0
2021-09-26,37.6585,37.991,37.408,37.4658,314018.0
2021-09-27,37.3791,37.8609,37.2875,37.4562,286395.0
2021-09-28,37.4465,37.7453,37.2924,37.3213,305753.0
2021-09-29,37.2538,37.7645,37.2538,37.3309,324032.0
2021-09-30,37.3984,37.5044,36.7238,36.9647,513388.0
2021-10-01,36.4636,36.7045,35.7505,36.2805,1056021.0
2021-10-02,36.4636,36.7045,35.7505,36.2805,1056021.0
2021-10-03,36.4636,36.7045,35.7505,36.2805,1056021.0
2021-10-04,36.5311,37.5236,36.5311,37.0514,473565.0
2021-10-05,37.0707,37.6152,36.8394,37.4176,378626.0
2021-10-06,37.4947,38.574,37.3164,38.5065,647853.0
2021-10-07,38.5643,39.4557,38.5643,39.2389,317772.0
2021-10-08,39.3834,39.3834,38.6125,38.7378,242145.0
2021-10-09,39.3834,39.3834,38.6125,38.7378,242145.0
2021-10-10,39.3834,39.3834,38.6125,38.7378,242145.0
2021-10-11,38.6222,39.0751,38.2656,38.2753,713653.0
2021-10-12,38.2078,38.6222,38.1403,38.3427,257324.0
2021-10-13,38.3427,38.5451,37.8994,38.3234,166311.0
2021-10-14,38.468,39.2582,38.2174,39.2003,240204.0
2021-10-15,39.4123,39.5087,39.0799,39.1329,154878.0
2021-10-16,39.4123,39.5087,39.0799,39.1329,154878.0
2021-10-17,39.4123,39.5087,39.0799,39.1329,154878.0
2021-10-18,38.9402,39.1714,38.7378,38.7956,163017.0
2021-10-19,38.998,38.998,38.5258,38.68,234607.0
2021-10-20,38.8149,39.2871,38.733,39.1136,162800.0
2021-10-21,39.0847,39.2052,38.6992,38.7378,219582.0
2021-10-22,38.7667,38.9594,38.5258,38.5258,167528.0
2021-10-23,38.7667,38.9594,38.5258,38.5258,167528.0
2021-10-24,38.7667,38.9594,38.5258,38.5258,167528.0
2021-10-25,38.4294,38.5162,37.7742,37.9476,382944.0
2021-10-26,37.8994,38.3138,37.6778,37.726,352708.0
2021-10-27,36.7913,38.6029,36.7913,38.4005,1026205.0
2021-10-28,38.5547,39.104,38.5162,39.0269,448993.0
2021-10-29,38.9112,39.157,38.5354,38.7378,593018.0
2021-10-30,38.9112,39.157,38.5354,38.7378,593018.0
2021-10-31,38.9112,39.157,38.5354,38.7378,593018.0
2021-11-01,38.7089,38.8582,38.1307,38.6414,413310.0
2021-11-02,38.7571,39.4991,38.5451,39.4991,331179.0
2021-11-03,39.7496,40.7421,39.4701,40.7325,455504.0
2021-11-04,40.6265,40.7132,39.9616,40.0965,320357.0
2021-11-05,40.2121,40.559,39.475,39.5183,594102.0
2021-11-06,40.2121,40.559,39.475,39.5183,594102.0
2021-11-07,40.2121,40.559,39.475,39.5183,594102.0
2021-11-08,39.74,39.8267,39.2871,39.5376,271959.0
2021-11-09,39.5087,40.1736,39.316,40.0676,585960.0
2021-11-10,40.1929,40.5301,39.6243,40.0001,230245.0
2021-11-11,40.0387,40.4916,39.6918,40.4627,355250.0
2021-11-12,40.6361,40.983,40.2025,40.8385,345704.0
2021-11-13,40.6361,40.983,40.2025,40.8385,345704.0
2021-11-14,40.6361,40.983,40.2025,40.8385,345704.0
2021-11-15,40.7614,41.2047,40.6361,41.1661,332199.0
2021-11-16,41.2721,41.8599,41.2143,41.5901,425139.0
2021-11-17,41.5612,41.7443,41.012,41.619,183968.0
2021-11-18,41.407,41.4841,40.6554,40.8096,376871.0
2021-11-19,40.665,40.8963,40.4049,40.665,270188.0
2021-11-20,40.665,40.8963,40.4049,40.665,270188.0
2021-11-21,40.665,40.8963,40.4049,40.665,270188.0
2021-11-22,40.7132,41.0409,39.9038,40.7614,188730.0
2021-11-23,40.8963,41.1372,40.6072,40.8289,206671.0
2021-11-24,41.1661,41.1758,40.6169,40.7325,366549.0
2021-11-25,41.1661,41.1758,40.6169,40.7325,366549.0
2021-11-26,40.376,41.2625,39.9327,41.0216,208066.0
2021-11-27,40.376,41.2625,39.9327,41.0216,208066.0
2021-11-28,40.376,41.2625,39.9327,41.0216,208066.0
2021-11-29,41.0987,41.4745,40.9445,41.0794,267772.0
2021-11-30,40.8957,40.915,39.9289,40.0933,397343.0
2021-12-01,40.364,40.8957,39.5615,39.7452,253017.0
2021-12-02,39.8129,40.6733,39.8129,40.364,222280.0
2021-12-03,40.3446,41.1374,40.2866,40.4703,247010.0
2021-12-04,40.3446,41.1374,40.2866,40.4703,247010.0
2021-12-05,40.3446,41.1374,40.2866,40.4703,247010.0
2021-12-06,40.6347,41.5628,40.1126,41.1181,233880.0
2021-12-07,41.2824,41.4178,40.712,40.8474,239679.0
2021-12-08,40.9344,41.2534,40.0739,40.3736,209820.0
2021-12-09,40.3156,40.7217,39.8322,40.1899,257719.0
2021-12-10,40.4316,41.6111,40.2286,40.7604,207422.0
2021-12-11,40.4316,41.6111,40.2286,40.7604,207422.0
2021-12-12,40.4316,41.6111,40.2286,40.7604,207422.0
2021-12-13,40.596,40.828,40.0836,40.3156,250510.0
2021-12-14,40.1996,40.5655,40.0159,40.3446,401744.0
2021-12-15,40.5187,41.0601,40.3156,40.9344,268362.0
2021-12-16,40.9731,41.4275,40.915,41.0697,215754.0
2021-12-17,41.0697,41.4081,40.3253,40.915,1394533.0
2021-12-18,41.0697,41.4081,40.3253,40.915,1394533.0
2021-12-19,41.0697,41.4081,40.3253,40.915,1394533.0
2021-12-20,40.4316,40.4316,38.9814,39.9192,465698.0
2021-12-21,40.1223,40.654,39.3972,39.9869,201950.0
2021-12-22,39.9579,40.1706,39.6582,39.9386,211786.0
2021-12-23,40.0981,40.2383,39.6804,39.7646,178242.0
2021-12-24,40.0981,40.2383,39.6804,39.7646,178242.0
2021-12-25,40.0981,40.2383,39.6804,39.7646,178242.0
2021-12-26,40.0981,40.2383,39.6804,39.7646,178242.0
2021-12-27,39.7742,40.5187,39.7452,40.4897,143648.0
2021-12-28,40.5477,41.1858,40.5477,41.0504,125420.0
2021-12-29,41.0214,41.5145,40.915,41.4468,180007.0
2021-12-30,41.6208,41.8432,41.0891,41.2921,211287.0
2021-12-31,41.2921,41.7368,41.2921,41.4178,207696.0
2022-01-01,41.2921,41.7368,41.2921,41.4178,207696.0
2022-01-02,41.2921,41.7368,41.2921,41.4178,207696.0
2022-01-03,41.5145,41.5821,40.654,40.9441,184588.0
2022-01-04,41.0117,41.8335,40.8184,41.1954,309052.0
2022-01-05,41.4371,42.3362,40.6395,41.4661,581333.0
2022-01-06,41.4178,41.7465,41.0214,41.2148,194655.0
2022-01-07,41.2148,41.3598,40.8667,41.0214,234206.0
2022-01-08,41.2148,41.3598,40.8667,41.0214,234206.0
2022-01-09,41.2148,41.3598,40.8667,41.0214,234206.0
2022-01-10,40.9924,41.2341,40.538,41.0794,186725.0
2022-01-11,41.1084,41.2051,40.3398,40.8184,217531.0
2022-01-12,40.9731,41.2486,40.6153,40.9731,180422.0
2022-01-13,41.0214,41.8103,40.9924,41.6498,230218.0
2022-01-14,41.4081,41.5918,40.9731,41.5531,174286.0
2022-01-15,41.4081,41.5918,40.9731,41.5531,174286.0
2022-01-16,41.4081,41.5918,40.9731,41.5531,174286.0
2022-01-17,41.4081,41.5918,40.9731,41.5531,174286.0
2022-01-18,41.3404,41.3888,40.538,41.1858,371318.0
2022-01-19,41.2341,42.0655,41.0987,41.9109,236386.0
2022-01-20,41.9495,41.9495,40.9924,41.1858,329621.0
2022-01-21,41.3211,41.3501,40.4558,40.5283,387523.0
2022-01-22,41.3211,41.3501,40.4558,40.5283,387523.0
2022-01-23,41.3211,41.3501,40.4558,40.5283,387523.0
2022-01-24,40.1996,40.2286,39.2183,39.9386,536315.0
2022-01-25,39.8032,41.9399,39.3053,40.1029,722740.0
2022-01-26,41.3114,41.6111,40.2093,40.7314,440565.0
2022-01-27,41.6982,43.3901,41.4371,42.8293,571745.0
2022-01-28,42.6843,43.1049,42.3169,43.0227,456130.0
2022-01-29,42.6843,43.1049,42.3169,43.0227,456130.0
2022-01-30,42.6843,43.1049,42.3169,43.0227,456130.0
2022-01-31,42.781,43.3321,42.3778,43.2934,346817.0
2022-02-01,43.4771,44.3085,43.3417,43.9701,370589.0
2022-02-02,43.7284,43.9025,42.984,43.1097,447735.0
2022-02-03,43.3804,43.6124,42.723,42.9067,213798.0
2022-02-04,42.694,43.013,42.0656,42.665,230443.0
2022-02-05,42.694,43.013,42.0656,42.665,230443.0
2022-02-06,42.694,43.013,42.0656,42.665,230443.0
2022-02-07,42.665,42.81,42.0945,42.2009,246036.0
2022-02-08,42.1526,42.8583,42.0075,42.2976,374722.0
2022-02-09,42.5489,43.3997,41.9399,42.0559,345658.0
2022-02-10,41.7852,42.2492,41.2534,41.6692,333123.0
2022-02-11,41.3984,41.9302,40.9924,41.0504,370366.0
2022-02-12,41.3984,41.9302,40.9924,41.0504,370366.0
2022-02-13,41.3984,41.9302,40.9924,41.0504,370366.0
2022-02-14,41.4081,41.6401,40.6733,41.2148,561955.0
2022-02-15,41.2534,41.8915,41.1181,41.2921,361816.0
2022-02-16,41.3018,41.6982,41.1181,41.4275,275931.0
2022-02-17,41.3114,41.3656,40.8377,41.2534,305255.0
2022-02-18,41.3791,41.9399,40.8957,41.0117,560209.0
2022-02-19,41.3791,41.9399,40.8957,41.0117,560209.0
2022-02-20,41.3791,41.9399,40.8957,41.0117,560209.0
2022-02-21,41.3791,41.9399,40.8957,41.0117,560209.0
2022-02-22,40.8184,41.1954,40.3446,40.625,422067.0
2022-02-23,40.4606,41.2534,39.9096,40.335,1206565.0
2022-02-24,39.8322,39.9386,39.0685,39.8129,2628996.0
2022-02-25,40.1029,40.9924,39.9192,40.7507,355922.0
2022-02-26,40.1029,40.9924,39.9192,40.7507,355922.0
2022-02-27,40.1029,40.9924,39.9192,40.7507,355922.0
2022-02-28,40.2383,40.8667,39.9579,40.4897,577609.0
2022-03-01,40.422,40.9054,39.2425,39.6195,617778.0
2022-03-02,39.6775,40.2963,39.4068,39.8032,427891.0
2022-03-03,40.1513,40.4026,39.6582,40.0933,343816.0
2022-03-04,39.7162,40.4703,39.5325,40.4413,368265.0
2022-03-05,39.7162,40.4703,39.5325,40.4413,368265.0
2022-03-06,39.7162,40.4703,39.5325,40.4413,368265.0
2022-03-07,40.7023,42.1429,40.6057,40.9924,945925.0
2022-03-08,40.828,41.3598,39.8225,40.451,644733.0
2022-03-09,41.0504,41.9785,40.4413,40.9731,489469.0
2022-03-10,40.6443,41.2631,40.3301,41.1954,462070.0
2022-03-11,41.2534,41.9882,41.1954,41.3888,525227.0
2022-03-12,41.2534,41.9882,41.1954,41.3888,525227.0
2022-03-13,41.2534,41.9882,41.1954,41.3888,525227.0
2022-03-14,41.703,42.7423,41.6305,42.6166,425403.0
2022-03-15,42.8003,43.1967,42.6263,43.0517,482901.0
2022-03-16,43.1487,43.8085,42.8964,43.5077,611678.0
2022-03-17,43.2942,43.7697,42.7606,43.76,324118.0
2022-03-18,43.7503,44.119,43.1584,43.6533,1013837.0
2022-03-19,43.7503,44.119,43.1584,43.6533,1013837.0
2022-03-20,43.7503,44.119,43.1584,43.6533,1013837.0
2022-03-21,43.6338,44.8661,43.5271,44.7303,737724.0
2022-03-22,45.1766,45.5841,44.4683,44.6818,1068454.0
2022-03-23,44.4683,45.0505,43.6824,43.6824,2653473.0
2022-03-24,43.76,43.954,43.4543,43.8279,495166.0
2022-03-25,43.8764,44.8855,43.8764,44.8273,496918.0
2022-03-26,43.8764,44.8855,43.8764,44.8273,496918.0
2022-03-27,43.8764,44.8855,43.8764,44.8273,496918.0
2022-03-28,44.7594,45.1087,44.4101,44.7594,417194.0
2022-03-29,44.7594,44.9728,44.119,44.6818,548939.0
2022-03-30,44.7303,45.2057,44.3519,44.9437,251059.0
2022-03-31,44.9437,45.4192,44.8176,44.8564,364780.0
2022-04-01,44.9923,45.2445,44.3276,44.8467,408624.0
2022-04-02,44.9923,45.2445,44.3276,44.8467,408624.0
2022-04-03,44.9923,45.2445,44.3276,44.8467,408624.0
2022-04-04,44.9146,44.9534,44.1093,44.3033,525968.0
2022-04-05,44.119,44.5653,43.8962,44.0123,526697.0
2022-04-06,44.0511,45.0262,43.8085,44.7109,700890.0
2022-04-07,44.6624,44.9728,44.0317,44.2257,336991.0
2022-04-08,44.3228,44.7691,44.1481,44.4392,222207.0
2022-04-09,44.3228,44.7691,44.1481,44.4392,222207.0
2022-04-10,44.3228,44.7691,44.1481,44.4392,222207.0
2022-04-11,44.4295,44.8952,44.4295,44.4974,304578.0
2022-04-12,44.4295,44.7788,43.76,43.7988,416687.0
2022-04-13,43.9637,44.284,43.6338,44.2645,245961.0
2022-04-14,44.1481,44.4683,42.9061,44.0899,295602.0
2022-04-15,44.1481,44.4683,42.9061,44.0899,295602.0
2022-04-16,44.1481,44.4683,42.9061,44.0899,295602.0
2022-04-17,44.1481,44.4683,42.9061,44.0899,295602.0
2022-04-18,43.954,44.8273,43.0517,43.3234,291703.0
2022-04-19,43.4786,44.0899,43.4559,43.9734,261481.0
2022-04-20,44.1966,44.7885,44.0705,44.7691,365837.0
2022-04-21,45.1378,45.4871,44.6915,44.837,273513.0
2022-04-22,44.6624,44.6624,43.8861,43.9637,242106.0
2022-04-23,44.6624,44.6624,43.8861,43.9637,242106.0
2022-04-24,44.6624,44.6624,43.8861,43.9637,242106.0
2022-04-25,43.8279,44.0123,42.2463,43.2069,476815.0
2022-04-26,43.3525,43.5271,42.2948,42.3337,518362.0
2022-04-27,44.4489,44.4489,42.5083,43.0905,654449.0
2022-04-28,43.4495,43.7503,43.0226,43.5659,454180.0
2022-04-29,43.5465,43.7115,42.9352,43.0517,511783.0
2022-04-30,43.5465,43.7115,42.9352,43.0517,511783.0
2022-05-01,43.5465,43.7115,42.9352,43.0517,511783.0
2022-05-02,43.6435,44.0899,42.7509,43.1778,535374.0
2022-05-03,43.1099,44.0996,43.1099,43.8085,513404.0
2022-05-04,44.0511,45.002,44.0026,44.8467,496923.0
2022-05-05,44.7303,45.4774,43.8043,45.2154,843371.0
2022-05-06,44.7885,45.0262,43.401,43.8376,762883.0
2022-05-07,44.7885,45.0262,43.401,43.8376,762883.0
2022-05-08,44.7885,45.0262,43.401,43.8376,762883.0
2022-05-09,43.6435,44.1384,43.0614,43.2554,505354.0
2022-05-10,43.5174,43.7503,42.2657,42.5471,389448.0
2022-05-11,42.5471,43.3428,41.8291,41.9067,424916.0
2022-05-12,41.7224,42.5859,41.4992,42.0717,414383.0
2022-05-13,42.1008,42.8479,41.9747,42.2075,506187.0
2022-05-14,42.1008,42.8479,41.9747,42.2075,506187.0
2022-05-15,42.1008,42.8479,41.9747,42.2075,506187.0
2022-05-16,42.1105,42.78,41.9747,42.683,258742.0
2022-05-17,43.1293,43.2457,42.5374,43.1293,311048.0
2022-05-18,42.8576,43.042,41.9261,42.062,429401.0
2022-05-19,41.7612,41.965,40.8976,41.1984,332163.0
2022-05-20,41.3731,41.6739,40.7133,41.3246,452248.0
2022-05-21,41.3731,41.6739,40.7133,41.3246,452248.0
2022-05-22,41.3731,41.6739,40.7133,41.3246,452248.0
2022-05-23,41.4119,41.8,41.2275,41.4798,554140.0
2022-05-24,41.3537,43.0905,41.2469,42.324,779985.0
2022-05-25,42.2075,42.2075,40.1505,41.5574,3144052.0
2022-05-26,42.0426,42.6927,41.8582,42.3822,485219.0
2022-05-27,42.3434,43.3137,42.256,43.3039,368841.0
2022-05-28,42.3434,43.3137,42.256,43.3039,368841.0
2022-05-29,42.3434,43.3137,42.256,43.3039,368841.0
2022-05-30,42.3434,43.3137,42.256,43.3039,368841.0
2022-05-31,43.226,43.2845,42.5736,42.6613,403023.0
2022-06-01,42.7684,43.674,42.2523,43.2747,513375.0
2022-06-02,43.3624,44.0781,43.1092,43.9466,620445.0
2022-06-03,43.8298,44.5212,43.7616,44.1803,325052.0
2022-06-04,43.8298,44.5212,43.7616,44.1803,325052.0
2022-06-05,43.8298,44.5212,43.7616,44.1803,325052.0
2022-06-06,44.5991,44.7695,43.8882,44.083,353355.0
2022-06-07,43.8103,44.638,43.6448,44.5504,289942.0
2022-06-08,44.3362,44.5017,43.8493,43.8882,253284.0
2022-06-09,43.898,43.898,43.1481,43.226,399466.0
2022-06-10,42.895,43.2407,42.4334,42.5347,303308.0
2022-06-11,42.895,43.2407,42.4334,42.5347,303308.0
2022-06-12,42.895,43.2407,42.4334,42.5347,303308.0
2022-06-13,41.8141,41.8822,40.889,41.0448,379244.0
2022-06-14,40.8792,41.3564,40.404,40.889,524478.0
2022-06-15,41.0643,41.78,39.9055,40.4508,444197.0
2022-06-16,39.9152,39.9736,38.8246,38.9512,752905.0
2022-06-17,38.9512,39.3358,38.7369,38.9512,1078568.0
2022-06-18,38.9512,39.3358,38.7369,38.9512,1078568.0
2022-06-19,38.9512,39.3358,38.7369,38.9512,1078568.0
2022-06-20,38.9512,39.3358,38.7369,38.9512,1078568.0
2022-06-21,39.0388,39.3212,38.6201,38.9512,675586.0
2022-06-22,38.9317,39.0729,38.3085,38.7369,692322.0
2022-06-23,38.7954,39.2433,38.3572,39.2238,495961.0
2022-06-24,39.5159,41.4148,39.5111,41.3369,987605.0
2022-06-25,39.5159,41.4148,39.5111,41.3369,987605.0
2022-06-26,39.5159,41.4148,39.5111,41.3369,987605.0
2022-06-27,41.2395,41.5609,41.0058,41.483,353983.0
2022-06-28,41.6193,42.7781,40.6991,40.85,385136.0
2022-06-29,40.8792,41.3369,40.4459,40.7526,273018.0
2022-06-30,40.2658,40.6894,39.0769,40.2658,312649.0
2022-07-01,40.1489,41.9358,39.4673,40.9085,331945.0
2022-07-02,40.1489,41.9358,39.4673,40.9085,331945.0
2022-07-03,40.1489,41.9358,39.4673,40.9085,331945.0
2022-07-04,40.1489,41.9358,39.4673,40.9085,331945.0
2022-07-05,40.5092,40.5482,39.2141,40.2073,372518.0
2022-07-06,40.1879,40.6553,39.4673,40.1197,382555.0
2022-07-07,39.9931,40.4897,39.886,39.9152,369314.0
2022-07-08,39.1362,39.6328,37.7047,37.8313,1264442.0
2022-07-09,39.1362,39.6328,37.7047,37.8313,1264442.0
2022-07-10,39.1362,39.6328,37.7047,37.8313,1264442.0
2022-07-11,37.7534,38.5909,37.5781,38.1429,568520.0
2022-07-12,38.3864,39.2141,37.9579,38.8051,416405.0
2022-07-13,38.3669,38.8538,38.1137,38.4545,476288.0
2022-07-14,37.9092,38.5714,37.768,38.4837,367041.0
2022-07-15,39.0583,39.0583,38.1332,38.2987,295474.0
2022-07-16,39.0583,39.0583,38.1332,38.2987,295474.0
2022-07-17,39.0583,39.0583,38.1332,38.2987,295474.0
2022-07-18,38.3474,38.7467,38.1234,38.2598,277198.0
2022-07-19,38.3377,39.7497,38.3377,39.4088,310927.0
2022-07-20,39.3212,39.6231,39.0092,39.5744,356650.0
2022-07-21,39.5159,40.144,39.068,40.1392,301058.0
2022-07-22,40.2268,40.4021,39.8227,40.3242,270875.0
2022-07-23,40.2268,40.4021,39.8227,40.3242,270875.0
2022-07-24,40.2268,40.4021,39.8227,40.3242,270875.0
2022-07-25,40.3923,40.8987,39.9347,40.2658,511184.0
2022-07-26,40.5384,41.2834,40.3826,40.9377,945012.0
2022-07-27,40.5579,42.9534,40.5579,42.7781,2661951.0
2022-07-28,42.9826,43.5182,42.3886,43.3234,551877.0
2022-07-29,43.3721,43.6204,43.1189,43.3332,602279.0
2022-07-30,43.3721,43.6204,43.1189,43.3332,602279.0
2022-07-31,43.3721,43.6204,43.1189,43.3332,602279.0
2022-08-01,43.1141,43.6058,42.9242,43.0605,312633.0
2022-08-02,42.7489,43.0508,42.4275,42.4373,413648.0
2022-08-03,42.6418,42.6418,42.038,42.4178,277041.0
2022-08-04,41.9699,42.1744,41.2785,41.6388,334546.0
2022-08-05,41.1811,41.6583,41.0643,41.5609,317670.0
2022-08-06,41.1811,41.6583,41.0643,41.5609,317670.0
2022-08-07,41.1811,41.6583,41.0643,41.5609,317670.0
2022-08-08,41.7751,42.5931,41.7751,42.2523,260388.0
2022-08-09,42.5834,43.5377,42.4373,43.3916,418234.0
2022-08-10,43.7714,45.3391,43.7519,44.5406,639336.0
2022-08-11,44.4043,44.677,43.898,43.9369,457327.0
2022-08-12,44.2583,45.568,44.2583,45.3489,295112.0
