,VCTR US Equity,VCTR US Equity,VCTR US Equity,VCTR US Equity,VCTR US Equity
2021-05-31,27.2357,27.5444,26.8454,27.2539,67589.0
2021-06-01,27.5989,27.6897,27.0179,27.3628,54472.0
2021-06-02,27.3084,27.4899,26.8602,27.1994,58994.0
2021-06-03,27.0542,27.6624,26.7727,27.4718,276112.0
2021-06-04,27.617,27.8349,27.1268,27.2357,72217.0
2021-06-05,27.617,27.8349,27.1268,27.2357,72217.0
2021-06-06,27.617,27.8349,27.1268,27.2357,72217.0
2021-06-07,27.3447,27.5535,27.1268,27.2811,55773.0
2021-06-08,27.2811,28.0437,27.0224,27.7441,74582.0
2021-06-09,27.8991,28.2409,27.375,27.972,64104.0
2021-06-10,27.9811,28.0996,27.3978,27.5619,46729.0
2021-06-11,27.7806,27.8626,27.3067,27.5254,71341.0
2021-06-12,27.7806,27.8626,27.3067,27.5254,71341.0
2021-06-13,27.7806,27.8626,27.3067,27.5254,71341.0
2021-06-14,27.5801,27.612,27.0423,27.3705,176090.0
2021-06-15,27.2975,27.7806,27.2064,27.6348,75784.0
2021-06-16,27.6621,27.7669,27.2501,27.6439,89548.0
2021-06-17,27.7806,28.2454,27.5163,27.9902,67400.0
2021-06-18,27.7897,28.1816,27.1699,27.4616,154111.0
2021-06-19,27.7897,28.1816,27.1699,27.4616,154111.0
2021-06-20,27.7897,28.1816,27.1699,27.4616,154111.0
2021-06-21,27.4798,28.1259,27.4798,28.0632,96537.0
2021-06-22,28.0905,28.692,27.7366,28.6374,101115.0
2021-06-23,28.6465,29.2571,28.2637,28.291,99282.0
2021-06-24,28.5371,28.7376,28.2546,28.5462,67629.0
2021-06-25,28.6009,29.8496,28.6009,29.5215,73248.0
2021-06-26,28.6009,29.8496,28.6009,29.5215,73248.0
2021-06-27,28.6009,29.8496,28.6009,29.5215,73248.0
2021-06-28,29.6126,29.8974,29.0019,29.0019,71675.0
2021-06-29,29.0202,29.4759,28.929,29.2754,56362.0
2021-06-30,29.2754,29.8131,29.2024,29.4303,142112.0
2021-07-01,29.5761,30.2584,29.3027,30.1959,65180.0
2021-07-02,30.4648,30.4648,30.0045,30.1777,43704.0
2021-07-03,30.4648,30.4648,30.0045,30.1777,43704.0
2021-07-04,30.4648,30.4648,30.0045,30.1777,43704.0
2021-07-05,30.4648,30.4648,30.0045,30.1777,43704.0
2021-07-06,30.4785,30.4785,29.7584,30.0774,185735.0
2021-07-07,29.9954,30.2779,29.6673,30.0501,46327.0
2021-07-08,30.5423,30.5423,29.1933,29.6217,80870.0
2021-07-09,29.7858,30.2141,29.7767,30.0227,36493.0
2021-07-10,29.7858,30.2141,29.7767,30.0227,36493.0
2021-07-11,29.7858,30.2141,29.7767,30.0227,36493.0
2021-07-12,29.7402,30.4055,29.7129,30.0774,60890.0
2021-07-13,30.1139,30.1412,29.2663,29.5123,50531.0
2021-07-14,29.7129,30.0136,29.3665,29.8131,40247.0
2021-07-15,29.5853,30.2643,29.403,30.123,63761.0
2021-07-16,30.2597,30.3691,29.3594,29.6946,64963.0
2021-07-17,30.2597,30.3691,29.3594,29.6946,64963.0
2021-07-18,30.2597,30.3691,29.3594,29.6946,64963.0
2021-07-19,29.3665,29.6672,27.9264,28.0723,128359.0
2021-07-20,28.2181,29.7037,28.2181,29.3665,92960.0
2021-07-21,29.403,29.485,28.3275,28.8105,135578.0
2021-07-22,28.7194,28.929,27.5892,28.0267,57596.0
2021-07-23,28.127,28.3001,27.3705,27.5345,72466.0
2021-07-24,28.127,28.3001,27.3705,27.5345,72466.0
2021-07-25,28.127,28.3001,27.3705,27.5345,72466.0
2021-07-26,27.4981,28.1486,27.4465,27.735,24779.0
2021-07-27,27.5254,27.6439,27.0742,27.2064,45569.0
2021-07-28,27.2337,27.4707,26.4909,26.6504,75792.0
2021-07-29,26.7507,27.7897,26.7507,27.0241,82122.0
2021-07-30,27.0241,27.7897,27.0059,27.7897,50551.0
2021-07-31,27.0241,27.7897,27.0059,27.7897,50551.0
2021-08-01,27.0241,27.7897,27.0059,27.7897,50551.0
2021-08-02,27.9355,28.9655,27.9355,28.6191,76267.0
2021-08-03,28.7376,29.2845,28.1908,29.1386,58117.0
2021-08-04,29.0475,29.1751,28.7558,29.0384,103891.0
2021-08-05,29.166,29.8678,29.166,29.3483,66241.0
2021-08-06,29.4303,31.3443,28.1999,30.9159,159493.0
2021-08-07,29.4303,31.3443,28.1999,30.9159,159493.0
2021-08-08,29.4303,31.3443,28.1999,30.9159,159493.0
2021-08-09,31.0344,31.5722,30.5696,30.9251,86979.0
2021-08-10,31.08,31.2418,30.7154,31.0618,34334.0
2021-08-11,31.2532,31.4354,31.0431,31.2441,29906.0
2021-08-12,31.2988,31.4,30.9418,31.2258,46998.0
2021-08-13,31.2623,32.0644,30.954,31.9185,122691.0
2021-08-14,31.2623,32.0644,30.954,31.9185,122691.0
2021-08-15,31.2623,32.0644,30.954,31.9185,122691.0
2021-08-16,31.9003,32.1737,31.6542,32.1373,53337.0
2021-08-17,32.0006,32.1463,31.6269,31.8821,105087.0
2021-08-18,31.9003,32.2102,31.6269,31.7089,119253.0
2021-08-19,31.5813,31.6907,30.8066,31.1074,92153.0
2021-08-20,31.1256,31.7271,31.0709,31.6724,121051.0
2021-08-21,31.1256,31.7271,31.0709,31.6724,121051.0
2021-08-22,31.1256,31.7271,31.0709,31.6724,121051.0
2021-08-23,31.8,31.8137,31.3899,31.5995,78779.0
2021-08-24,31.6178,31.8092,30.7975,31.6633,62850.0
2021-08-25,31.8092,32.023,31.5722,31.6724,69552.0
2021-08-26,31.6542,31.8365,30.8157,30.8521,41978.0
2021-08-27,30.9068,31.9368,30.9068,31.9368,56173.0
2021-08-28,30.9068,31.9368,30.9068,31.9368,56173.0
2021-08-29,30.9068,31.9368,30.9068,31.9368,56173.0
2021-08-30,32.0735,32.0735,31.3079,31.5631,80320.0
2021-08-31,31.5631,31.9732,31.5084,31.9276,38193.0
2021-09-01,31.9641,32.0735,31.3717,31.6178,48377.0
2021-09-02,31.6724,31.9276,31.3079,31.5175,66676.0
2021-09-03,31.5813,31.6998,30.6607,30.998,46622.0
2021-09-04,31.5813,31.6998,30.6607,30.998,46622.0
2021-09-05,31.5813,31.6998,30.6607,30.998,46622.0
2021-09-06,31.5813,31.6998,30.6607,30.998,46622.0
2021-09-07,31.0344,32.912,30.8521,32.8391,168902.0
2021-09-08,32.6386,32.8254,30.6425,30.7154,70932.0
2021-09-09,30.8528,31.3105,30.5964,30.8894,66296.0
2021-09-10,31.0633,31.5577,30.2943,30.4316,34675.0
2021-09-11,31.0633,31.5577,30.2943,30.4316,34675.0
2021-09-12,31.0633,31.5577,30.2943,30.4316,34675.0
2021-09-13,30.6697,31.3105,30.4866,30.9901,84396.0
2021-09-14,31.0908,31.2739,30.807,31.0908,52666.0
2021-09-15,31.1457,31.8873,31.0652,31.4936,67739.0
2021-09-16,31.3563,31.9331,31.1301,31.6218,35847.0
2021-09-17,31.6767,32.1253,31.2098,32.1253,171390.0
2021-09-18,31.6767,32.1253,31.2098,32.1253,171390.0
2021-09-19,31.6767,32.1253,31.2098,32.1253,171390.0
2021-09-20,31.4478,31.8324,30.3675,30.5781,108156.0
2021-09-21,30.8436,31.5119,30.4316,30.4774,27237.0
2021-09-22,30.4774,31.2281,30.1753,30.276,63928.0
2021-09-23,30.5323,31.7442,30.514,30.926,50535.0
2021-09-24,30.7704,30.9809,30.5323,30.6056,20830.0
2021-09-25,30.7704,30.9809,30.5323,30.6056,20830.0
2021-09-26,30.7704,30.9809,30.5323,30.6056,20830.0
2021-09-27,30.3492,31.3929,30.3492,31.2281,70398.0
2021-09-28,31.219,32.0612,31.1274,31.5943,89557.0
2021-09-29,31.7317,32.3267,31.2244,32.1528,57246.0
2021-09-30,32.3084,32.4732,31.8923,32.0521,115748.0
2021-10-01,32.1436,32.3639,31.7226,32.0429,78920.0
2021-10-02,32.1436,32.3639,31.7226,32.0429,78920.0
2021-10-03,32.1436,32.3639,31.7226,32.0429,78920.0
2021-10-04,32.0429,32.4641,31.1457,31.6309,96537.0
2021-10-05,31.6309,32.021,31.3563,31.4662,141879.0
2021-10-06,31.2556,32.2535,31.2556,31.814,60280.0
2021-10-07,31.9331,32.8345,31.9331,32.4366,40972.0
2021-10-08,32.5922,33.7275,32.4641,33.7092,59876.0
2021-10-09,32.5922,33.7275,32.4641,33.7092,59876.0
2021-10-10,32.5922,33.7275,32.4641,33.7092,59876.0
2021-10-11,33.5993,33.938,32.7845,32.9859,43928.0
2021-10-12,33.0134,33.4345,32.7753,32.9951,37370.0
2021-10-13,33.0134,33.3338,32.8852,33.1324,36680.0
2021-10-14,33.3338,33.8648,33.2606,33.8648,46235.0
2021-10-15,33.8739,34.1303,33.4343,33.7549,70447.0
2021-10-16,33.8739,34.1303,33.4343,33.7549,70447.0
2021-10-17,33.8739,34.1303,33.4343,33.7549,70447.0
2021-10-18,33.6634,33.8099,32.9584,33.0134,47574.0
2021-10-19,33.3063,33.3887,32.6517,33.1049,35530.0
2021-10-20,33.3613,33.9747,33.0363,33.6359,79627.0
2021-10-21,33.6908,34.2035,33.3704,33.5169,62976.0
2021-10-22,33.5352,34.1415,33.3521,33.8282,36485.0
2021-10-23,33.5352,34.1415,33.3521,33.8282,36485.0
2021-10-24,33.5352,34.1415,33.3521,33.8282,36485.0
2021-10-25,33.9655,34.6563,33.8465,34.1486,53276.0
2021-10-26,34.3225,34.5331,33.8282,34.231,32757.0
2021-10-27,34.1303,34.643,33.6268,33.8923,58741.0
2021-10-28,33.938,34.5514,33.938,34.1669,38654.0
2021-10-29,34.2493,35.0,33.8923,34.6979,93563.0
2021-10-30,34.2493,35.0,33.8923,34.6979,93563.0
2021-10-31,34.2493,35.0,33.8923,34.6979,93563.0
2021-11-01,34.9817,35.9796,34.588,34.6888,114661.0
2021-11-02,34.881,35.0183,33.462,34.3317,96415.0
2021-11-03,34.3866,35.1909,34.1028,34.7162,54678.0
2021-11-04,34.8352,35.3954,34.2859,34.7437,68861.0
2021-11-05,34.8993,39.4521,34.5606,38.7902,180642.0
2021-11-06,34.8993,39.4521,34.5606,38.7902,180642.0
2021-11-07,34.8993,39.4521,34.5606,38.7902,180642.0
2021-11-08,38.9093,39.0007,38.0853,38.305,77046.0
2021-11-09,37.829,38.8818,37.6047,38.3416,79459.0
2021-11-10,38.5431,38.6346,36.7761,36.7853,80327.0
2021-11-11,37.1423,38.8635,36.2726,36.6205,90384.0
2021-11-12,36.7761,36.7761,35.824,35.943,63406.0
2021-11-13,36.7761,36.7761,35.824,35.943,63406.0
2021-11-14,36.7761,36.7761,35.824,35.943,63406.0
2021-11-15,36.2909,36.2909,35.4761,35.9979,40517.0
2021-11-16,35.8789,36.593,35.8093,36.1627,25366.0
2021-11-17,33.5352,33.8739,31.4066,33.05,483637.0
2021-11-18,30.4042,31.1732,30.1478,30.2119,1549461.0
2021-11-19,30.2119,31.1274,29.3055,30.9809,511269.0
2021-11-20,30.2119,31.1274,29.3055,30.9809,511269.0
2021-11-21,30.2119,31.1274,29.3055,30.9809,511269.0
2021-11-22,31.3197,32.519,31.045,31.3471,283489.0
2021-11-23,31.814,32.6014,31.6538,32.2169,283202.0
2021-11-24,32.4091,32.6288,32.0063,32.1619,96023.0
2021-11-25,32.4091,32.6288,32.0063,32.1619,96023.0
2021-11-26,31.4662,31.8415,30.5506,31.1274,69179.0
2021-11-27,31.4662,31.8415,30.5506,31.1274,69179.0
2021-11-28,31.4662,31.8415,30.5506,31.1274,69179.0
2021-11-29,31.3197,32.1803,31.2647,32.1803,228907.0
2021-11-30,32.1803,32.3084,31.1823,32.0979,435309.0
2021-12-01,32.2993,33.4162,32.2398,32.7296,531401.0
2021-12-02,32.9676,33.4665,32.6517,33.1965,169282.0
2021-12-03,33.3338,33.3338,31.8598,31.9605,197119.0
2021-12-04,33.3338,33.3338,31.8598,31.9605,197119.0
2021-12-05,33.3338,33.3338,31.8598,31.9605,197119.0
2021-12-06,32.0429,32.2485,30.9535,31.4845,275998.0
2021-12-07,31.8598,32.876,31.4936,32.2169,170730.0
2021-12-08,32.2993,33.1507,32.1619,32.876,109542.0
2021-12-09,32.7841,33.014,31.7446,31.855,124203.0
2021-12-10,32.0574,32.4161,31.5882,31.7722,95877.0
2021-12-11,32.0574,32.4161,31.5882,31.7722,95877.0
2021-12-12,32.0574,32.4161,31.5882,31.7722,95877.0
2021-12-13,31.6802,31.9838,31.1467,31.1743,91036.0
2021-12-14,31.0639,31.993,30.4549,31.6526,339138.0
2021-12-15,31.5146,32.1677,31.0961,32.0298,200397.0
2021-12-16,32.3701,32.6461,31.2755,31.3031,159513.0
2021-12-17,31.2295,32.3241,30.7787,31.9286,185259.0
2021-12-18,31.2295,32.3241,30.7787,31.9286,185259.0
2021-12-19,31.2295,32.3241,30.7787,31.9286,185259.0
2021-12-20,31.6526,31.7492,30.6316,31.1191,167282.0
2021-12-21,31.901,32.2873,31.5054,31.5882,172748.0
2021-12-22,31.7538,33.0968,31.4686,32.9772,138831.0
2021-12-23,33.0324,33.9799,33.0278,33.7683,139332.0
2021-12-24,33.0324,33.9799,33.0278,33.7683,139332.0
2021-12-25,33.0324,33.9799,33.0278,33.7683,139332.0
2021-12-26,33.0324,33.9799,33.0278,33.7683,139332.0
2021-12-27,33.8143,34.2667,33.6947,33.9615,71108.0
2021-12-28,33.9063,34.3202,33.7591,33.9983,122251.0
2021-12-29,33.8787,34.219,33.5199,33.7407,65181.0
2021-12-30,33.6395,33.9339,33.4832,33.5015,75915.0
2021-12-31,33.5015,33.8143,33.3912,33.6027,70466.0
2022-01-01,33.5015,33.8143,33.3912,33.6027,70466.0
2022-01-02,33.5015,33.8143,33.3912,33.6027,70466.0
2022-01-03,33.8327,34.357,33.1152,33.336,111025.0
2022-01-04,33.5475,34.1271,33.106,33.2808,291629.0
2022-01-05,33.7683,34.2825,32.2689,32.3517,173031.0
2022-01-06,32.3609,32.8208,30.9903,31.2571,246876.0
2022-01-07,31.3767,31.5928,30.7879,31.487,215570.0
2022-01-08,31.3767,31.5928,30.7879,31.487,215570.0
2022-01-09,31.3767,31.5928,30.7879,31.487,215570.0
2022-01-10,31.5146,31.7814,30.3556,31.0363,174764.0
2022-01-11,31.0915,32.2597,30.7879,31.901,267173.0
2022-01-12,32.1493,32.7657,31.7998,32.4805,158702.0
2022-01-13,32.5633,32.8024,31.6434,31.8182,240975.0
2022-01-14,31.5698,31.8136,30.5396,30.8431,124594.0
2022-01-15,31.5698,31.8136,30.5396,30.8431,124594.0
2022-01-16,31.5698,31.8136,30.5396,30.8431,124594.0
2022-01-17,31.5698,31.8136,30.5396,30.8431,124594.0
2022-01-18,30.8155,31.2847,29.8773,30.1164,274479.0
2022-01-19,30.2176,30.3464,29.6013,29.8313,107558.0
2022-01-20,29.9785,30.558,29.8037,29.8497,142983.0
2022-01-21,29.6105,29.8083,28.7274,28.847,211467.0
2022-01-22,29.6105,29.8083,28.7274,28.847,211467.0
2022-01-23,29.6105,29.8083,28.7274,28.847,211467.0
2022-01-24,28.5159,28.5619,27.0073,28.5251,241033.0
2022-01-25,28.2859,28.8553,27.6788,28.1387,300712.0
2022-01-26,28.4607,29.3529,28.4331,28.6171,247314.0
2022-01-27,28.9206,29.6841,28.5527,28.6906,173241.0
2022-01-28,28.7366,29.2794,28.4423,29.2794,160492.0
2022-01-29,28.7366,29.2794,28.4423,29.2794,160492.0
2022-01-30,28.7366,29.2794,28.4423,29.2794,160492.0
2022-01-31,29.2334,30.1808,29.2334,30.052,93357.0
2022-02-01,30.2176,30.8155,29.9785,30.7144,114918.0
2022-02-02,30.9443,31.1099,30.3188,30.8155,103359.0
2022-02-03,30.4292,31.0639,30.1569,30.1992,92001.0
2022-02-04,30.098,31.3675,29.9877,31.0823,167109.0
2022-02-05,30.098,31.3675,29.9877,31.0823,167109.0
2022-02-06,30.098,31.3675,29.9877,31.0823,167109.0
2022-02-07,31.2019,31.7262,30.8983,31.6066,139898.0
2022-02-08,31.5606,32.1034,31.3215,31.9102,151194.0
2022-02-09,32.1953,32.9174,32.1953,32.7013,138517.0
2022-02-10,32.4713,33.29,32.2505,32.3149,286594.0
2022-02-11,33.7407,33.9431,31.579,31.7078,210652.0
2022-02-12,33.7407,33.9431,31.579,31.7078,210652.0
2022-02-13,33.7407,33.9431,31.579,31.7078,210652.0
2022-02-14,31.5882,31.5882,30.3648,30.7971,174113.0
2022-02-15,31.0547,31.8366,31.0179,31.5514,276146.0
2022-02-16,31.6802,32.3793,31.1375,32.1953,190902.0
2022-02-17,31.8458,31.855,30.9351,31.0363,167816.0
2022-02-18,30.9903,33.29,30.7052,30.8615,145613.0
2022-02-19,30.9903,33.29,30.7052,30.8615,145613.0
2022-02-20,30.9903,33.29,30.7052,30.8615,145613.0
2022-02-21,30.9903,33.29,30.7052,30.8615,145613.0
2022-02-22,30.5212,30.9167,29.7761,29.9233,271206.0
2022-02-23,30.2728,30.2728,29.3254,29.4265,225985.0
2022-02-24,28.5803,29.4633,28.1541,29.3989,276268.0
2022-02-25,29.7025,30.5672,29.4633,30.512,167857.0
2022-02-26,29.7025,30.5672,29.4633,30.512,167857.0
2022-02-27,29.7025,30.5672,29.4633,30.512,167857.0
2022-02-28,30.236,30.8615,28.893,30.512,160095.0
2022-03-01,30.4016,30.8431,29.0908,29.8129,209249.0
2022-03-02,29.8957,31.3215,29.8957,31.2203,115661.0
2022-03-03,31.3951,31.441,30.2084,30.4752,183330.0
2022-03-04,30.1164,30.1164,28.6355,28.8654,254263.0
2022-03-05,30.1164,30.1164,28.6355,28.8654,254263.0
2022-03-06,30.1164,30.1164,28.6355,28.8654,254263.0
2022-03-07,29.0218,29.5277,26.8693,26.9797,450929.0
2022-03-08,27.0349,28.0835,26.3726,26.9245,385125.0
2022-03-09,27.5461,29.9259,27.5461,28.7337,281906.0
2022-03-10,28.1306,29.2069,27.7874,28.9935,246015.0
2022-03-11,29.2069,30.4501,28.9842,29.1048,359474.0
2022-03-12,29.2069,30.4501,28.9842,29.1048,359474.0
2022-03-13,29.2069,30.4501,28.9842,29.1048,359474.0
2022-03-14,29.2811,29.9612,29.1048,29.4574,182287.0
2022-03-15,29.6522,30.246,29.6012,29.847,174995.0
2022-03-16,30.079,31.6098,30.079,31.6098,479504.0
2022-03-17,31.5078,31.9902,30.9882,31.5449,365965.0
2022-03-18,31.1552,31.531,29.7914,29.9027,1063425.0
2022-03-19,31.1552,31.531,29.7914,29.9027,1063425.0
2022-03-20,31.1552,31.531,29.7914,29.9027,1063425.0
2022-03-21,29.5965,29.8563,28.5017,28.91,643531.0
2022-03-22,29.1326,30.0975,29.1326,29.8378,512328.0
2022-03-23,29.5687,29.796,27.843,28.0935,452784.0
2022-03-24,28.2048,28.3904,27.5276,28.2048,391528.0
2022-03-25,28.3162,28.3162,27.7502,27.8708,188211.0
2022-03-26,28.3162,28.3162,27.7502,27.8708,188211.0
2022-03-27,28.3162,28.3162,27.7502,27.8708,188211.0
2022-03-28,27.9729,28.0842,26.9709,27.3791,332094.0
2022-03-29,27.8152,28.4739,27.5183,27.8337,320534.0
2022-03-30,27.741,28.0193,27.2028,27.5461,362399.0
2022-03-31,27.5647,27.9265,26.776,26.7853,368812.0
2022-04-01,27.0822,27.2177,26.7575,27.0451,324597.0
2022-04-02,27.0822,27.2177,26.7575,27.0451,324597.0
2022-04-03,27.0822,27.2177,26.7575,27.0451,324597.0
2022-04-04,26.9709,26.9709,26.4235,26.674,329550.0
2022-04-05,26.5719,26.8688,26.173,26.5348,250210.0
2022-04-06,26.0617,26.3957,25.7091,25.8575,261065.0
2022-04-07,25.7462,26.4467,24.9576,25.607,388137.0
2022-04-08,25.4864,25.6627,24.9483,25.0132,380711.0
2022-04-09,25.4864,25.6627,24.9483,25.0132,380711.0
2022-04-10,25.4864,25.6627,24.9483,25.0132,380711.0
2022-04-11,25.1153,25.4864,24.8091,24.8555,270226.0
2022-04-12,24.6421,25.4308,24.4937,24.6236,322054.0
2022-04-13,24.5215,25.3751,24.2896,25.3658,358139.0
2022-04-14,25.3751,26.0338,25.3565,25.3751,297116.0
2022-04-15,25.3751,26.0338,25.3565,25.3751,297116.0
2022-04-16,25.3751,26.0338,25.3565,25.3751,297116.0
2022-04-17,25.3751,26.0338,25.3565,25.3751,297116.0
2022-04-18,25.2081,25.4493,25.0596,25.273,159961.0
2022-04-19,25.2545,26.9338,25.2545,26.8967,247398.0
2022-04-20,26.9616,27.4812,26.8456,27.2956,327683.0
2022-04-21,27.5368,28.0378,26.3493,26.5627,249679.0
2022-04-22,26.4699,26.5719,25.5235,25.5606,225884.0
2022-04-23,26.4699,26.5719,25.5235,25.5606,225884.0
2022-04-24,26.4699,26.5719,25.5235,25.5606,225884.0
2022-04-25,25.8019,26.3678,25.0411,26.2843,387216.0
2022-04-26,25.9225,26.0431,25.0504,25.1153,284121.0
2022-04-27,25.1153,25.6441,25.0967,25.1895,188273.0
2022-04-28,25.6256,25.9596,24.9019,25.7833,188768.0
2022-04-29,25.5235,26.1452,24.9669,25.0411,290470.0
2022-04-30,25.5235,26.1452,24.9669,25.0411,290470.0
2022-05-01,25.5235,26.1452,24.9669,25.0411,290470.0
2022-05-02,25.2545,26.2008,24.8741,25.8111,222163.0
2022-05-03,25.8761,26.2101,25.556,25.8575,188027.0
2022-05-04,25.941,26.3307,25.0596,26.3214,243633.0
2022-05-05,25.9967,25.9967,24.4195,24.6978,386071.0
2022-05-06,25.1339,25.9781,23.6494,24.6421,524366.0
2022-05-07,25.1339,25.9781,23.6494,24.6421,524366.0
2022-05-08,25.1339,25.9781,23.6494,24.6421,524366.0
2022-05-09,24.2061,24.4566,23.3989,23.8442,280792.0
2022-05-10,24.2339,24.4195,23.2516,23.6587,355629.0
2022-05-11,23.5659,23.9927,23.2041,23.2783,233301.0
2022-05-12,22.9721,23.8813,21.6698,23.835,291938.0
2022-05-13,24.0298,24.5957,23.7607,24.0762,263370.0
2022-05-14,24.0298,24.5957,23.7607,24.0762,263370.0
2022-05-15,24.0298,24.5957,23.7607,24.0762,263370.0
2022-05-16,23.8721,24.9594,23.6587,24.503,375745.0
2022-05-17,25.1988,25.7462,24.8277,25.4122,370775.0
2022-05-18,25.0782,25.2675,24.2339,24.3916,321056.0
2022-05-19,24.169,24.6375,23.7932,24.1318,226493.0
2022-05-20,24.6236,24.7442,23.8721,24.4473,164322.0
2022-05-21,24.6236,24.7442,23.8721,24.4473,164322.0
2022-05-22,24.6236,24.7442,23.8721,24.4473,164322.0
2022-05-23,25.0411,25.0596,24.4473,24.7164,366827.0
2022-05-24,24.5679,24.5679,23.4824,24.1504,203293.0
2022-05-25,24.1318,25.0364,24.0669,24.9854,202840.0
2022-05-26,24.9854,25.8807,24.9854,25.607,173453.0
2022-05-27,25.7276,26.2287,25.149,26.2101,197544.0
2022-05-28,25.7276,26.2287,25.149,26.2101,197544.0
2022-05-29,25.7276,26.2287,25.149,26.2101,197544.0
2022-05-30,25.7276,26.2287,25.149,26.2101,197544.0
2022-05-31,26.1637,26.4792,25.607,26.2379,236555.0
2022-06-01,26.4049,27.0915,25.7091,26.1266,246413.0
2022-06-02,26.0431,26.8967,25.9503,26.8874,164390.0
2022-06-03,26.6925,26.9338,26.3771,26.6276,217844.0
2022-06-04,26.6925,26.9338,26.3771,26.6276,217844.0
2022-06-05,26.6925,26.9338,26.3771,26.6276,217844.0
2022-06-06,26.9152,26.9152,25.5606,25.5978,293222.0
2022-06-07,25.4493,25.8483,24.8045,25.3751,346371.0
2022-06-08,25.2359,25.3287,24.7071,24.9205,311840.0
2022-06-09,24.7425,25.0141,24.4241,24.7144,242939.0
2022-06-10,24.1712,24.8455,24.1151,24.1619,309146.0
2022-06-11,24.1712,24.8455,24.1151,24.1619,309146.0
2022-06-12,24.1712,24.8455,24.1151,24.1619,309146.0
2022-06-13,23.6,23.9839,22.5558,22.6166,295393.0
2022-06-14,22.6635,23.717,22.3732,23.3752,289641.0
2022-06-15,23.6281,24.5271,22.5043,24.1151,329437.0
2022-06-16,23.3471,23.7545,23.1505,23.3846,357462.0
2022-06-17,23.7124,24.3305,23.6468,23.9184,467302.0
2022-06-18,23.7124,24.3305,23.6468,23.9184,467302.0
2022-06-19,23.7124,24.3305,23.6468,23.9184,467302.0
2022-06-20,23.7124,24.3305,23.6468,23.9184,467302.0
2022-06-21,24.2555,24.4335,23.9371,24.1338,257261.0
2022-06-22,23.6843,24.3866,23.3284,24.1244,226066.0
2022-06-23,24.2274,24.8145,24.012,24.2087,233425.0
2022-06-24,24.4335,25.0984,24.1057,24.7238,3013652.0
2022-06-25,24.4335,25.0984,24.1057,24.7238,3013652.0
2022-06-26,24.4335,25.0984,24.1057,24.7238,3013652.0
2022-06-27,24.8268,25.0984,24.7425,24.9954,286358.0
2022-06-28,25.3044,25.6509,24.3866,24.9111,198488.0
2022-06-29,24.3305,25.192,22.6354,22.7478,401256.0
2022-06-30,22.2795,22.7571,21.8487,22.5698,308381.0
2022-07-01,22.3638,23.2535,22.2139,23.216,197974.0
2022-07-02,22.3638,23.2535,22.2139,23.216,197974.0
2022-07-03,22.3638,23.2535,22.2139,23.216,197974.0
2022-07-04,22.3638,23.2535,22.2139,23.216,197974.0
2022-07-05,22.8039,23.5251,22.242,23.5251,261592.0
2022-07-06,23.4408,23.6562,22.8976,23.1317,160885.0
2022-07-07,23.2816,23.9746,23.2816,23.7498,223323.0
2022-07-08,23.7498,23.7592,22.907,23.1411,361897.0
2022-07-09,23.7498,23.7592,22.907,23.1411,361897.0
2022-07-10,23.7498,23.7592,22.907,23.1411,361897.0
2022-07-11,22.8882,22.8882,21.8768,22.1016,345297.0
2022-07-12,22.1671,22.7009,21.9424,22.2327,297200.0
2022-07-13,22.0079,22.0173,21.3617,21.5865,351882.0
2022-07-14,21.1838,21.3009,20.8092,21.2493,432308.0
2022-07-15,21.7176,22.0501,21.2306,21.9424,295007.0
2022-07-16,21.7176,22.0501,21.2306,21.9424,295007.0
2022-07-17,21.7176,22.0501,21.2306,21.9424,295007.0
2022-07-18,22.3357,22.7384,21.8862,22.2139,170155.0
2022-07-19,22.3732,23.0849,22.1203,23.0662,146819.0
2022-07-20,23.1786,23.5251,22.7571,23.4127,155920.0
2022-07-21,23.4127,23.7311,22.4855,23.5438,199195.0
2022-07-22,23.7405,23.8622,22.6635,23.497,107955.0
2022-07-23,23.7405,23.8622,22.6635,23.497,107955.0
2022-07-24,23.7405,23.8622,22.6635,23.497,107955.0
2022-07-25,23.5719,24.0401,23.2441,23.7592,122762.0
2022-07-26,23.6843,24.19,23.6655,24.1432,146381.0
2022-07-27,24.1244,24.7051,24.1244,24.6301,179687.0
2022-07-28,24.78,25.2951,23.6843,25.192,118229.0
2022-07-29,25.3325,26.1005,24.8643,25.9132,105561.0
2022-07-30,25.3325,26.1005,24.8643,25.9132,105561.0
2022-07-31,25.3325,26.1005,24.8643,25.9132,105561.0
2022-08-01,25.8476,26.4891,25.4355,26.2409,151636.0
2022-08-02,26.0349,26.2503,25.6884,26.0443,141719.0
2022-08-03,26.1005,26.3252,25.7165,26.1098,145549.0
2022-08-04,26.2035,27.0416,26.0583,26.8497,203617.0
2022-08-05,25.9132,26.5032,25.2108,26.0536,280242.0
2022-08-06,25.9132,26.5032,25.2108,26.0536,280242.0
2022-08-07,25.9132,26.5032,25.2108,26.0536,280242.0
2022-08-08,26.2222,26.7832,25.5479,25.8289,146564.0
2022-08-09,25.9412,25.9974,25.3887,25.8101,132887.0
2022-08-10,26.2316,26.7466,26.2316,26.5687,125088.0
2022-08-11,26.9339,27.6738,26.8684,27.6551,229687.0
2022-08-12,27.6551,28.1561,27.449,28.1139,172596.0
2022-08-13,27.6551,28.1561,27.449,28.1139,172596.0
