,WMT US Equity,WMT US Equity,WMT US Equity,WMT US Equity,WMT US Equity
2021-05-02,44.488,44.5772,44.297,44.5517,19680021.0
2021-05-03,44.4785,45.4529,44.4785,45.2554,27139605.0
2021-05-04,45.0708,45.2268,44.6122,44.8096,19084071.0
2021-05-05,44.8065,44.9625,44.66,44.7714,18350919.0
2021-05-06,44.7555,45.1893,44.5796,45.0911,16301856.0
2021-05-07,45.2765,45.3053,44.5381,44.8194,23408415.0
2021-05-08,45.2765,45.3053,44.5381,44.8194,23408415.0
2021-05-09,45.2765,45.3053,44.5381,44.8194,23408415.0
2021-05-10,44.8993,45.4204,44.8546,45.0176,26307735.0
2021-05-11,45.0336,45.0336,44.2184,44.6116,26464137.0
2021-05-12,44.3942,44.4294,43.448,43.4575,25998432.0
2021-05-13,43.5503,44.4294,43.4,44.1928,21480159.0
2021-05-14,44.375,44.8322,44.2536,44.602,16091685.0
2021-05-15,44.375,44.8322,44.2536,44.602,16091685.0
2021-05-16,44.375,44.8322,44.2536,44.602,16091685.0
2021-05-17,44.7555,44.8833,44.3622,44.4006,19675755.0
2021-05-18,45.8775,46.2196,45.1423,45.366,58183677.0
2021-05-19,44.9824,45.9447,44.9153,45.3692,34874760.0
2021-05-20,45.235,45.6729,44.9792,45.5291,30540753.0
2021-05-21,45.5611,45.7401,45.2669,45.3149,22927455.0
2021-05-22,45.5611,45.7401,45.2669,45.3149,22927455.0
2021-05-23,45.5611,45.7401,45.2669,45.3149,22927455.0
2021-05-24,45.3181,45.5291,45.1902,45.3181,18945948.0
2021-05-25,45.3309,45.5994,45.0975,45.5035,21505092.0
2021-05-26,45.5195,45.6761,45.3181,45.4492,19294110.0
2021-05-27,45.8264,45.9319,45.2957,45.2957,56576904.0
2021-05-28,45.3724,45.5387,45.2797,45.4044,21189909.0
2021-05-29,45.3724,45.5387,45.2797,45.4044,21189909.0
2021-05-30,45.3724,45.5387,45.2797,45.4044,21189909.0
2021-05-31,45.3724,45.5387,45.2797,45.4044,21189909.0
2021-06-01,45.462,45.6506,45.1615,45.2861,20767626.0
2021-06-02,45.1998,45.3021,44.7842,45.187,23297979.0
2021-06-03,45.1998,45.3469,44.9952,45.2669,18374472.0
2021-06-04,45.2222,45.4875,45.1551,45.3469,13635816.0
2021-06-05,45.2222,45.4875,45.1551,45.3469,13635816.0
2021-06-06,45.2222,45.4875,45.1551,45.3469,13635816.0
2021-06-07,45.3469,45.3852,44.8801,45.0432,16630884.0
2021-06-08,44.9185,45.0432,44.6947,44.7011,20120568.0
2021-06-09,44.5445,44.7587,44.4454,44.4614,17085381.0
2021-06-10,44.4614,44.8162,44.4614,44.7171,16378377.0
2021-06-11,44.829,45.0272,44.7107,44.9952,25232472.0
2021-06-12,44.829,45.0272,44.7107,44.9952,25232472.0
2021-06-13,44.829,45.0272,44.7107,44.9952,25232472.0
2021-06-14,45.0528,45.0528,44.7651,44.9345,15140688.0
2021-06-15,45.024,45.0464,44.6468,44.7555,19327176.0
2021-06-16,44.7075,44.7682,43.7868,43.8444,28795029.0
2021-06-17,43.7964,44.228,43.7037,44.0266,19341837.0
2021-06-18,43.2977,43.6008,42.9652,43.2114,44812731.0
2021-06-19,43.2977,43.6008,42.9652,43.2114,44812731.0
2021-06-20,43.2977,43.6008,42.9652,43.2114,44812731.0
2021-06-21,43.368,43.7165,43.2689,43.6046,20775069.0
2021-06-22,43.5503,44.0266,43.5503,43.806,19106862.0
2021-06-23,43.6366,43.7932,43.4544,43.4639,19390551.0
2021-06-24,43.5311,43.8731,43.5087,43.7676,23443959.0
2021-06-25,43.838,44.391,43.7708,44.2855,28640808.0
2021-06-26,43.838,44.391,43.7708,44.2855,28640808.0
2021-06-27,43.838,44.391,43.7708,44.2855,28640808.0
2021-06-28,44.1289,44.3207,43.6685,44.1481,15549066.0
2021-06-29,44.0841,44.2663,43.8699,43.8923,35962455.0
2021-06-30,44.6148,45.5802,44.3367,45.0815,45511053.0
2021-07-01,44.8865,45.1551,44.439,44.5381,26348550.0
2021-07-02,44.5477,45.1007,44.5477,44.7906,26287707.0
2021-07-03,44.5477,45.1007,44.5477,44.7906,26287707.0
2021-07-04,44.5477,45.1007,44.5477,44.7906,26287707.0
2021-07-05,44.5477,45.1007,44.5477,44.7906,26287707.0
2021-07-06,44.7235,44.9952,44.6004,44.7363,18279174.0
2021-07-07,44.6787,45.1359,44.5509,44.6627,25607457.0
2021-07-08,44.2248,44.9633,44.1867,44.6244,21267141.0
2021-07-09,44.8865,45.024,44.7331,44.8514,15185289.0
2021-07-10,44.8865,45.024,44.7331,44.8514,15185289.0
2021-07-11,44.8865,45.024,44.7331,44.8514,15185289.0
2021-07-12,44.976,45.008,44.5413,44.7714,19514928.0
2021-07-13,44.7523,45.1327,44.7363,44.9409,18947604.0
2021-07-14,44.9824,45.3309,44.7011,45.251,18812013.0
2021-07-15,45.3948,45.5994,45.1039,45.2861,17974836.0
2021-07-16,45.2989,45.4364,45.0592,45.2542,18095415.0
2021-07-17,45.2989,45.4364,45.0592,45.2542,18095415.0
2021-07-18,45.2989,45.4364,45.0592,45.2542,18095415.0
2021-07-19,45.2062,45.7081,44.6819,45.1487,27383160.0
2021-07-20,45.0655,45.5451,45.0039,45.3533,19020300.0
2021-07-21,45.5547,45.5674,44.9808,45.1295,18591897.0
2021-07-22,45.1167,45.4323,45.0112,45.1615,13013295.0
2021-07-23,45.2414,45.625,45.0783,45.5323,15947508.0
2021-07-24,45.2414,45.625,45.0783,45.5323,15947508.0
2021-07-25,45.2414,45.625,45.0783,45.5323,15947508.0
2021-07-26,45.5099,45.9894,45.2222,45.5962,18517335.0
2021-07-27,45.7145,45.7145,45.382,45.5994,15395715.0
2021-07-28,45.5483,45.7944,45.2861,45.414,14071461.0
2021-07-29,45.5994,45.6666,45.4021,45.4715,11063067.0
2021-07-30,45.1391,45.7001,45.1391,45.5706,16332183.0
2021-07-31,45.1391,45.7001,45.1391,45.5706,16332183.0
2021-08-01,45.1391,45.7001,45.1391,45.5706,16332183.0
2021-08-02,45.6602,45.6729,45.2893,45.4652,19958523.0
2021-08-03,45.5355,46.0022,45.5099,45.9766,18915354.0
2021-08-04,45.836,46.015,45.6314,45.6634,15301584.0
2021-08-05,46.1077,46.5265,46.031,46.5105,27005442.0
2021-08-06,46.7407,46.8238,46.3379,46.4274,19263690.0
2021-08-07,46.7407,46.8238,46.3379,46.4274,19263690.0
2021-08-08,46.7407,46.8238,46.3379,46.4274,19263690.0
2021-08-09,46.6448,46.827,46.4817,46.5393,15811773.0
2021-08-10,46.9836,47.6166,46.7535,47.5303,38262135.0
2021-08-11,47.7956,48.4574,47.6837,47.9555,41455680.0
2021-08-12,47.8079,48.1961,47.7469,47.8271,18277272.0
2021-08-13,47.9298,48.2442,47.8592,47.9779,15981210.0
2021-08-14,47.9298,48.2442,47.8592,47.9779,15981210.0
2021-08-15,47.9298,48.2442,47.8592,47.9779,15981210.0
2021-08-16,48.026,48.6838,47.8207,48.3694,47926944.0
2021-08-17,48.2571,48.9309,47.8399,48.3533,50950086.0
2021-08-18,48.3052,48.9533,47.8143,47.8399,28211835.0
2021-08-19,47.5929,48.3405,47.487,48.164,22630371.0
2021-08-20,48.2827,48.6806,48.0485,48.594,19400388.0
2021-08-21,48.2827,48.6806,48.0485,48.594,19400388.0
2021-08-22,48.2827,48.6806,48.0485,48.594,19400388.0
2021-08-23,48.6196,48.7021,48.2603,48.2731,16166088.0
2021-08-24,48.2891,48.2891,47.7116,47.7758,18828819.0
2021-08-25,47.6186,47.8977,47.495,47.795,21921165.0
2021-08-26,47.3169,47.5736,47.0603,47.2784,23466852.0
2021-08-27,47.3298,47.3875,46.903,47.0121,23088456.0
2021-08-28,47.3298,47.3875,46.903,47.0121,23088456.0
2021-08-29,47.3298,47.3875,46.903,47.0121,23088456.0
2021-08-30,46.98,47.487,46.8517,47.3907,16440636.0
2021-08-31,47.4838,47.6282,47.2431,47.5191,25078551.0
2021-09-01,47.3458,47.4653,47.0282,47.4164,19056678.0
2021-09-02,47.5255,47.7389,47.3875,47.6667,20022192.0
2021-09-03,47.5512,48.0155,47.4549,47.8881,17213709.0
2021-09-04,47.5512,48.0155,47.4549,47.8881,17213709.0
2021-09-05,47.5512,48.0155,47.4549,47.8881,17213709.0
2021-09-06,47.5512,48.0155,47.4549,47.8881,17213709.0
2021-09-07,47.7982,47.8624,47.1854,47.2528,25355949.0
2021-09-08,47.1501,47.5897,47.0795,47.3137,19508352.0
2021-09-09,47.3137,47.3619,46.7939,46.98,22328607.0
2021-09-10,47.2303,47.2431,46.6608,46.81,15775203.0
2021-09-11,47.2303,47.2431,46.6608,46.81,15775203.0
2021-09-12,47.2303,47.2431,46.6608,46.81,15775203.0
2021-09-13,47.0121,47.2143,46.4076,46.5437,19529295.0
2021-09-14,46.6784,46.8068,46.1779,46.2998,16533750.0
2021-09-15,46.226,46.4442,46.1362,46.38,14849958.0
2021-09-16,46.3447,46.6233,46.1041,46.5341,18428268.0
2021-09-17,46.2485,46.8966,46.21,46.4378,73039119.0
2021-09-18,46.2485,46.8966,46.21,46.4378,73039119.0
2021-09-19,46.2485,46.8966,46.21,46.4378,73039119.0
2021-09-20,46.0431,46.5838,45.4399,45.7993,25054401.0
2021-09-21,45.7865,46.3897,45.7768,45.8891,17437470.0
2021-09-22,46.0335,46.0752,45.6549,45.7832,15044529.0
2021-09-23,45.9533,46.0848,45.7062,45.8089,15585420.0
2021-09-24,45.7223,46.1041,45.7191,45.9373,13360620.0
2021-09-25,45.7223,46.1041,45.7191,45.9373,13360620.0
2021-09-26,45.7223,46.1041,45.7191,45.9373,13360620.0
2021-09-27,45.841,46.0592,45.5105,45.6421,21250662.0
2021-09-28,45.5233,45.5859,44.9169,45.0806,20580762.0
2021-09-29,45.1287,45.5073,45.0228,45.0613,21375489.0
2021-09-30,45.1255,45.4752,44.6795,44.7212,22470705.0
2021-10-01,44.6827,44.8014,43.6111,43.9736,30014541.0
2021-10-02,44.6827,44.8014,43.6111,43.9736,30014541.0
2021-10-03,44.6827,44.8014,43.6111,43.9736,30014541.0
2021-10-04,43.9864,44.3522,43.2212,43.5501,29970252.0
2021-10-05,43.6207,44.1854,43.6046,43.8356,20597415.0
2021-10-06,43.7137,44.211,43.6784,44.1565,19376664.0
2021-10-07,44.5287,45.1447,44.5223,44.6763,21068127.0
2021-10-08,44.811,44.949,44.6025,44.811,13847283.0
2021-10-09,44.811,44.949,44.6025,44.811,13847283.0
2021-10-10,44.811,44.949,44.6025,44.811,13847283.0
2021-10-11,44.7661,45.1704,44.7405,44.7693,13048281.0
2021-10-12,44.7084,45.0517,44.6233,44.7212,15789297.0
2021-10-13,44.7597,44.9233,44.3201,44.3971,17944503.0
2021-10-14,44.4388,44.9442,44.4388,44.8784,19791612.0
2021-10-15,45.1191,45.2715,44.9073,45.0966,20737161.0
2021-10-16,45.1191,45.2715,44.9073,45.0966,20737161.0
2021-10-17,45.1191,45.2715,44.9073,45.0966,20737161.0
2021-10-18,44.9201,45.5635,44.8656,45.4592,19886898.0
2021-10-19,46.4057,46.7201,46.0945,46.425,33444297.0
2021-10-20,46.4891,47.0025,46.4891,46.8453,17453598.0
2021-10-21,47.0314,47.1389,46.7843,47.1052,13954389.0
2021-10-22,47.1982,48.0292,47.1982,47.5961,21195726.0
2021-10-23,47.1982,48.0292,47.1982,47.5961,21195726.0
2021-10-24,47.1982,48.0292,47.1982,47.5961,21195726.0
2021-10-25,47.7373,48.2956,47.4902,48.148,19287987.0
2021-10-26,48.1287,48.3052,47.6346,47.7276,17418714.0
2021-10-27,47.795,47.8143,47.2913,47.3362,14565675.0
2021-10-28,47.5961,47.8014,47.394,47.6314,12598413.0
2021-10-29,47.4581,48.1605,47.346,47.9426,22022784.0
2021-10-30,47.4581,48.1605,47.346,47.9426,22022784.0
2021-10-31,47.4581,48.1605,47.346,47.9426,22022784.0
2021-11-01,48.1223,48.3694,47.9202,48.0613,12549474.0
2021-11-02,48.1191,48.1849,47.8977,48.0389,13639041.0
2021-11-03,48.0004,48.2218,47.8175,48.1865,14209593.0
2021-11-04,48.1865,48.7217,48.0742,48.5394,15149217.0
2021-11-05,48.7704,48.7704,48.0052,48.2025,15081882.0
2021-11-06,48.7704,48.7704,48.0052,48.2025,15081882.0
2021-11-07,48.7704,48.7704,48.0052,48.2025,15081882.0
2021-11-08,48.1993,48.2924,47.7212,47.8945,15373266.0
2021-11-09,47.9747,48.087,47.7645,48.0613,15001773.0
2021-11-10,47.7212,48.0068,47.4806,47.6282,16803633.0
2021-11-11,47.7341,47.8046,47.548,47.6474,13603149.0
2021-11-12,47.8079,47.8849,47.3394,47.41,18313677.0
2021-11-13,47.8079,47.8849,47.3394,47.41,18313677.0
2021-11-14,47.8079,47.8849,47.3394,47.41,18313677.0
2021-11-15,47.5351,47.6314,46.9736,47.1373,28895964.0
2021-11-16,46.5565,47.0635,45.6581,45.9373,73986693.0
2021-11-17,45.934,46.4346,45.5041,45.5426,33116214.0
2021-11-18,45.6068,45.9758,45.1961,45.934,24407472.0
2021-11-19,46.0816,46.2036,45.5426,45.687,28142184.0
2021-11-20,46.0816,46.2036,45.5426,45.687,28142184.0
2021-11-21,46.0816,46.2036,45.5426,45.687,28142184.0
2021-11-22,45.7736,46.6399,45.5619,46.4538,29150364.0
2021-11-23,46.2838,46.8389,45.9629,46.7843,29917344.0
2021-11-24,46.7587,47.1854,46.7298,47.0185,18089340.0
2021-11-25,46.7587,47.1854,46.7298,47.0185,18089340.0
2021-11-26,46.9865,47.4485,46.3383,46.4923,21039714.0
2021-11-27,46.9865,47.4485,46.3383,46.4923,21039714.0
2021-11-28,46.9865,47.4485,46.3383,46.4923,21039714.0
2021-11-29,46.5244,46.6046,45.6356,45.764,33039516.0
2021-11-30,45.395,45.7223,44.9233,45.1223,64819044.0
2021-12-01,45.0838,45.1495,43.9704,44.0025,36687132.0
2021-12-02,44.1597,44.4196,43.3929,43.4666,39805680.0
2021-12-03,43.5918,44.2399,43.4089,44.1212,44142597.0
2021-12-04,43.5918,44.2399,43.4089,44.1212,44142597.0
2021-12-05,43.5918,44.2399,43.4089,44.1212,44142597.0
2021-12-06,44.1372,44.7148,43.9896,44.5993,32589393.0
2021-12-07,44.7918,44.8656,44.3073,44.4549,37738998.0
2021-12-08,44.2977,44.4388,43.6399,44.0057,34496262.0
2021-12-09,44.0153,44.6403,43.719,44.6178,32351706.0
2021-12-10,44.5662,45.5198,44.3182,45.4328,38575623.0
2021-12-11,44.5662,45.5198,44.3182,45.4328,38575623.0
2021-12-12,44.5662,45.5198,44.3182,45.4328,38575623.0
2021-12-13,45.1783,46.309,45.1042,46.2511,54039363.0
2021-12-14,46.1641,46.8019,45.7936,46.6924,46721274.0
2021-12-15,46.7794,47.1853,46.1963,46.9598,33489918.0
2021-12-16,46.9598,47.2033,46.032,46.177,39069480.0
2021-12-17,45.9869,46.3735,44.5823,44.6983,78711819.0
2021-12-18,45.9869,46.3735,44.5823,44.6983,78711819.0
2021-12-19,45.9869,46.3735,44.5823,44.6983,78711819.0
2021-12-20,44.4953,45.0205,44.3278,44.8433,31017879.0
2021-12-21,44.7466,45.0559,44.4599,44.9786,24620436.0
2021-12-22,45.0688,45.0978,44.6274,45.0366,17027850.0
2021-12-23,45.0366,45.1525,44.7305,44.9367,17592648.0
2021-12-24,45.0366,45.1525,44.7305,44.9367,17592648.0
2021-12-25,45.0366,45.1525,44.7305,44.9367,17592648.0
2021-12-26,45.0366,45.1525,44.7305,44.9367,17592648.0
2021-12-27,44.9721,45.3813,44.9625,45.3458,16053375.0
2021-12-28,45.2943,46.0578,45.2943,45.9966,15789048.0
2021-12-29,45.9579,46.2382,45.8484,45.974,13045260.0
2021-12-30,46.1512,46.2913,45.8999,46.1222,14948991.0
2021-12-31,46.1319,46.7262,46.0417,46.6119,17947785.0
2022-01-01,46.1319,46.7262,46.0417,46.6119,17947785.0
2022-01-02,46.1319,46.7262,46.0417,46.6119,17947785.0
2022-01-03,46.3896,46.6441,46.0707,46.599,20709786.0
2022-01-04,46.4025,46.7568,45.668,45.7453,33930033.0
2022-01-05,46.0191,47.0178,45.9836,46.3638,35417913.0
2022-01-06,46.2672,46.5958,45.8741,46.235,21828831.0
2022-01-07,46.2285,46.8277,46.0546,46.6763,19723590.0
2022-01-08,46.2285,46.8277,46.0546,46.6763,19723590.0
2022-01-09,46.2285,46.8277,46.0546,46.6763,19723590.0
2022-01-10,46.8535,46.9018,46.1061,46.5861,22731567.0
2022-01-11,46.4572,46.5893,46.1238,46.454,21668715.0
2022-01-12,46.2865,46.3767,46.0674,46.2092,18946815.0
2022-01-13,46.206,46.9308,46.1029,46.8631,24252594.0
2022-01-14,46.4605,47.2368,46.4605,46.7311,26867358.0
2022-01-15,46.4605,47.2368,46.4605,46.7311,26867358.0
2022-01-16,46.4605,47.2368,46.4605,46.7311,26867358.0
2022-01-17,46.4605,47.2368,46.4605,46.7311,26867358.0
2022-01-18,46.5217,46.6151,45.7872,45.9128,21134754.0
2022-01-19,45.9193,46.7085,45.7195,46.3703,22673982.0
2022-01-20,45.858,46.5378,45.4457,45.494,22387125.0
2022-01-21,45.494,45.8296,45.1203,45.1622,27508176.0
2022-01-22,45.494,45.8296,45.1203,45.1622,27508176.0
2022-01-23,45.494,45.8296,45.1203,45.1622,27508176.0
2022-01-24,44.8014,45.2727,44.2344,45.1654,28711374.0
2022-01-25,45.0978,45.2202,44.0733,44.1829,29479434.0
2022-01-26,44.2441,44.7112,43.5418,43.7319,26185491.0
2022-01-27,44.1088,44.8046,43.6094,43.7608,27783798.0
2022-01-28,43.8124,44.3182,43.152,44.3021,25132023.0
2022-01-29,43.8124,44.3182,43.152,44.3021,25132023.0
2022-01-30,43.8124,44.3182,43.152,44.3021,25132023.0
2022-01-31,44.1635,45.1139,44.0379,45.0398,20193474.0
2022-02-01,44.8465,45.4714,44.7756,45.3941,20323098.0
2022-02-02,45.4231,45.6293,45.1493,45.3748,18149781.0
2022-02-03,45.1847,45.7421,45.0269,45.4199,20741202.0
2022-02-04,45.3877,45.4231,44.5694,44.8851,22036521.0
2022-02-05,45.3877,45.4231,44.5694,44.8851,22036521.0
2022-02-06,45.3877,45.4231,44.5694,44.8851,22036521.0
2022-02-07,45.1203,45.1235,44.3311,44.4438,20010360.0
2022-02-08,44.5598,44.8562,44.2988,44.4535,19458879.0
2022-02-09,44.6178,44.7112,44.286,44.3568,21473769.0
2022-02-10,43.9896,44.1394,43.6384,43.8382,27810597.0
2022-02-11,44.0766,44.1925,43.2212,43.5965,23733405.0
2022-02-12,44.0766,44.1925,43.2212,43.5965,23733405.0
2022-02-13,44.0766,44.1925,43.2212,43.5965,23733405.0
2022-02-14,43.5965,43.7995,42.7525,43.152,29363508.0
2022-02-15,43.4065,43.7061,43.1004,43.2873,21848547.0
2022-02-16,43.2744,43.4516,42.7493,43.0167,28490586.0
2022-02-17,43.1681,44.9303,43.0972,44.7402,53831538.0
2022-02-18,44.4889,44.9689,44.1863,44.4535,31103451.0
2022-02-19,44.4889,44.9689,44.1863,44.4535,31103451.0
2022-02-20,44.4889,44.9689,44.1863,44.4535,31103451.0
2022-02-21,44.4889,44.9689,44.1863,44.4535,31103451.0
2022-02-22,44.3826,44.534,43.7931,43.9574,25380927.0
2022-02-23,44.0894,44.1957,43.4387,43.5063,21030939.0
2022-02-24,43.1391,43.4935,42.527,43.3388,31717446.0
2022-02-25,43.429,44.0637,43.1971,43.9348,24997770.0
2022-02-26,43.429,44.0637,43.1971,43.9348,24997770.0
2022-02-27,43.429,44.0637,43.1971,43.9348,24997770.0
2022-02-28,43.4902,43.8349,43.094,43.5418,26286681.0
2022-03-01,43.7705,44.4213,43.4967,43.8092,24025041.0
2022-03-02,43.7029,44.0798,43.5482,43.8639,23864253.0
2022-03-03,44.228,45.2524,43.9896,44.8723,29885208.0
2022-03-04,44.3955,46.0481,44.3246,46.0095,35580666.0
2022-03-05,44.3955,46.0481,44.3246,46.0095,35580666.0
2022-03-06,44.3955,46.0481,44.3246,46.0095,35580666.0
2022-03-07,45.5198,46.2704,45.246,45.639,45870081.0
2022-03-08,45.5842,45.8935,44.6435,44.6951,28305528.0
2022-03-09,45.101,45.1783,44.5018,44.927,22122936.0
2022-03-10,44.9367,46.0674,44.7821,45.9482,27512787.0
2022-03-11,45.8419,46.4057,45.7066,45.7678,19162260.0
2022-03-12,45.8419,46.4057,45.7066,45.7678,19162260.0
2022-03-13,45.8419,46.4057,45.7066,45.7678,19162260.0
2022-03-14,45.7517,46.6634,45.7421,46.4057,22646295.0
2022-03-15,46.5603,47.0822,46.3413,46.963,22872483.0
2022-03-16,46.8374,47.3367,46.2929,46.8245,24615957.0
2022-03-17,46.7145,46.9894,46.1324,46.8956,19023018.0
2022-03-18,46.9506,47.0768,46.6039,47.0347,31233429.0
2022-03-19,46.9506,47.0768,46.6039,47.0347,31233429.0
2022-03-20,46.9506,47.0768,46.6039,47.0347,31233429.0
2022-03-21,47.0315,47.633,46.4461,46.6434,21350628.0
2022-03-22,46.7663,46.8827,46.2392,46.5043,20235123.0
2022-03-23,46.2909,46.4817,45.767,45.9061,19625535.0
2022-03-24,46.0484,46.5399,45.8818,46.1906,13440885.0
2022-03-25,46.3912,46.5464,46.0079,46.3912,14088246.0
2022-03-26,46.3912,46.5464,46.0079,46.3912,14088246.0
2022-03-27,46.3912,46.5464,46.0079,46.3912,14088246.0
2022-03-28,46.4073,47.2352,46.3426,47.2158,20105643.0
2022-03-29,47.4098,47.8949,47.2967,47.6136,19934439.0
2022-03-30,47.5812,48.5676,47.5521,48.4674,24991572.0
2022-03-31,48.1181,48.684,47.9208,48.1601,27163878.0
2022-04-01,48.3994,48.9201,48.1342,48.836,20939799.0
2022-04-02,48.3994,48.9201,48.1342,48.836,20939799.0
2022-04-03,48.3994,48.9201,48.1342,48.836,20939799.0
2022-04-04,48.8037,49.5443,48.5353,48.8457,25337487.0
2022-04-05,48.794,49.5863,48.794,48.9848,18657807.0
2022-04-06,48.8393,50.2622,48.6705,50.1231,28018431.0
2022-04-07,50.1587,50.9478,49.9453,50.6244,27088062.0
2022-04-08,50.7441,51.2292,50.5177,50.9058,23294535.0
2022-04-09,50.7441,51.2292,50.5177,50.9058,23294535.0
2022-04-10,50.7441,51.2292,50.5177,50.9058,23294535.0
2022-04-11,50.7635,51.1742,49.6833,49.8968,24712755.0
2022-04-12,49.8806,50.2557,49.3341,49.554,26761200.0
2022-04-13,49.6251,51.0287,49.5928,50.8443,29284596.0
2022-04-14,50.8087,51.1903,50.5888,50.799,22360479.0
2022-04-15,50.8087,51.1903,50.5888,50.799,22360479.0
2022-04-16,50.8087,51.1903,50.5888,50.799,22360479.0
2022-04-17,50.8087,51.1903,50.5888,50.799,22360479.0
2022-04-18,50.6923,51.0901,50.1943,50.411,14671815.0
2022-04-19,50.6664,51.0804,50.4627,50.9834,15854919.0
2022-04-20,51.2098,51.8565,51.192,51.6237,19821513.0
2022-04-21,51.7175,51.9924,51.4426,51.7013,18168300.0
2022-04-22,51.8242,51.8598,50.6632,50.7279,21046317.0
2022-04-23,51.8242,51.8598,50.6632,50.7279,21046317.0
2022-04-24,51.8242,51.8598,50.6632,50.7279,21046317.0
2022-04-25,50.5694,50.9252,49.9162,50.7538,18057537.0
2022-04-26,50.5694,51.1386,50.1911,50.2234,19601031.0
2022-04-27,50.2978,50.5145,49.8094,49.8806,17496780.0
2022-04-28,50.2008,50.7667,49.8353,50.5177,14971029.0
2022-04-29,50.3883,50.5209,49.3858,49.4763,21088659.0
2022-04-30,50.3883,50.5209,49.3858,49.4763,21088659.0
2022-05-01,50.3883,50.5209,49.3858,49.4763,21088659.0
2022-05-02,50.1134,50.1231,48.6129,49.1497,20016003.0
2022-05-03,49.2952,49.8919,49.085,49.3211,17951055.0
2022-05-04,49.1659,50.0682,48.9977,50.0035,20022669.0
2022-05-05,49.8672,49.9288,49.1401,49.5751,23234319.0
2022-05-06,49.2408,49.9678,48.1242,48.5429,34258074.0
2022-05-07,49.2408,49.9678,48.1242,48.5429,34258074.0
2022-05-08,49.2408,49.9678,48.1242,48.5429,34258074.0
2022-05-09,48.1891,49.6919,48.0983,49.1109,28207077.0
2022-05-10,49.1499,49.429,48.2184,48.4196,24861318.0
2022-05-11,48.491,48.9292,47.6828,47.9133,27878733.0
2022-05-12,47.9912,48.7344,47.5562,47.8678,25244523.0
2022-05-13,47.9425,48.1599,47.4329,48.0528,19962168.0
2022-05-14,47.9425,48.1599,47.4329,48.0528,19962168.0
2022-05-15,47.9425,48.1599,47.4329,48.0528,19962168.0
2022-05-16,48.4845,48.5987,47.5368,48.1048,21448995.0
2022-05-17,44.2813,44.6091,42.402,42.6325,132940167.0
2022-05-18,41.5549,41.6328,39.4452,39.7373,104253108.0
2022-05-19,39.231,39.5295,38.4942,38.6467,71008485.0
2022-05-20,38.8317,39.2212,38.0625,38.6889,49355934.0
2022-05-21,38.8317,39.2212,38.0625,38.6889,49355934.0
2022-05-22,38.8317,39.2212,38.0625,38.6889,49355934.0
2022-05-23,38.9226,40.1722,38.9031,39.7925,43680846.0
2022-05-24,39.3413,40.4254,39.2993,40.2891,34584834.0
2022-05-25,40.2469,40.4643,39.7925,40.0424,27121881.0
2022-05-26,40.6688,41.0258,40.3767,40.896,28197708.0
2022-05-27,40.7305,41.7464,40.6721,41.701,25299798.0
2022-05-28,40.7305,41.7464,40.6721,41.701,25299798.0
2022-05-29,40.7305,41.7464,40.6721,41.701,25299798.0
2022-05-30,40.7305,41.7464,40.6721,41.701,25299798.0
2022-05-31,41.3699,42.1618,41.3569,41.7496,36912426.0
2022-06-01,41.7074,41.8438,40.4676,40.7175,28534686.0
2022-06-02,40.7565,41.3926,40.354,41.3861,23214393.0
2022-06-03,41.1135,41.3569,40.6007,40.6753,18302721.0
2022-06-04,41.1135,41.3569,40.6007,40.6753,18302721.0
2022-06-05,41.1135,41.3569,40.6007,40.6753,18302721.0
2022-06-06,40.8376,40.9934,40.4367,40.5293,19855473.0
2022-06-07,39.3511,40.0813,39.2334,40.0424,47707881.0
2022-06-08,39.7113,40.2177,39.5815,39.6951,22522671.0
2022-06-09,39.5977,40.3605,39.2699,39.2797,19886214.0
2022-06-10,38.8674,39.8379,38.7344,39.5004,25246824.0
2022-06-11,38.8674,39.8379,38.7344,39.5004,25246824.0
2022-06-12,38.8674,39.8379,38.7344,39.5004,25246824.0
2022-06-13,38.8642,39.3511,38.6532,38.7571,24897882.0
2022-06-14,38.6662,38.9486,38.3546,38.7733,21544341.0
2022-06-15,38.9389,39.0817,38.2679,38.7474,25913853.0
2022-06-16,38.413,39.5198,38.3741,39.1498,30706899.0
2022-06-17,38.9551,39.2342,38.2897,38.3936,36838893.0
2022-06-18,38.9551,39.2342,38.2897,38.3936,36838893.0
2022-06-19,38.9551,39.2342,38.2897,38.3936,36838893.0
2022-06-20,38.9551,39.2342,38.2897,38.3936,36838893.0
2022-06-21,38.3968,39.8509,38.3709,39.6529,23916519.0
2022-06-22,39.6302,40.0034,39.1401,39.1725,20245155.0
2022-06-23,39.5166,40.2339,39.3381,40.1235,18040929.0
2022-06-24,40.2761,40.6721,39.9742,40.156,31845960.0
2022-06-25,40.2761,40.6721,39.9742,40.156,31845960.0
2022-06-26,40.2761,40.6721,39.9742,40.156,31845960.0
2022-06-27,40.1755,40.4871,39.8541,40.2858,19889052.0
2022-06-28,40.4611,40.7565,39.6919,39.7178,15401574.0
2022-06-29,39.8866,40.0359,39.2634,39.5718,19111620.0
2022-06-30,39.2342,39.6172,38.9129,39.4614,19166235.0
2022-07-01,39.5783,39.8963,39.3251,39.8022,17460969.0
2022-07-02,39.5783,39.8963,39.3251,39.8022,17460969.0
