,TXN US Equity,TXN US Equity,TXN US Equity,TXN US Equity,TXN US Equity
2022-05-04,163.0884,166.5634,157.5793,165.9607,10311495.0
2022-05-05,164.2373,164.7835,158.8224,160.3574,7740442.0
2022-05-06,159.1344,161.2582,157.1433,158.7646,5724984.0
2022-05-07,159.1344,161.2582,157.1433,158.7646,5724984.0
2022-05-08,159.1344,161.2582,157.1433,158.7646,5724984.0
2022-05-09,157.4941,159.7175,155.5884,156.3848,7929929.0
2022-05-10,159.6464,161.9788,157.6742,159.5136,7033254.0
2022-05-11,158.0819,161.5047,155.7211,156.1478,5892769.0
2022-05-12,155.3893,157.8165,154.2325,157.295,5936179.0
2022-05-13,159.6748,161.8271,158.8879,160.9358,5329874.0
2022-05-14,159.6748,161.8271,158.8879,160.9358,5329874.0
2022-05-15,159.6748,161.8271,158.8879,160.9358,5329874.0
2022-05-16,159.3524,161.3151,158.1768,159.7601,3648952.0
2022-05-17,163.1734,166.0273,162.4339,165.904,5851345.0
2022-05-18,164.406,165.8377,160.8789,161.4668,5747202.0
2022-05-19,161.0496,161.884,158.4896,158.9258,5399653.0
2022-05-20,159.855,161.462,155.6927,161.0022,6278490.0
2022-05-21,159.855,161.462,155.6927,161.0022,6278490.0
2022-05-22,159.855,161.462,155.6927,161.0022,6278490.0
2022-05-23,161.4383,162.0262,159.5041,161.116,5384135.0
2022-05-24,159.561,160.6893,157.7406,159.1533,5121676.0
2022-05-25,159.3667,162.1115,158.3474,161.1918,4712101.0
2022-05-26,161.4857,165.7618,160.5092,165.0981,4536813.0
2022-05-27,166.416,169.1016,166.416,168.7389,5857983.0
2022-05-28,166.416,169.1016,166.416,168.7389,5857983.0
2022-05-29,166.416,169.1016,166.416,168.7389,5857983.0
2022-05-30,166.416,169.1016,166.416,168.7389,5857983.0
2022-05-31,167.5727,169.0423,164.7947,167.5917,9408016.0
2022-06-01,168.3028,168.3787,163.7423,165.3731,4681603.0
2022-06-02,164.9749,167.6296,163.4484,167.5538,6521632.0
2022-06-03,165.7997,166.3923,163.0691,163.3915,4485724.0
2022-06-04,165.7997,166.3923,163.0691,163.3915,4485724.0
2022-06-05,165.7997,166.3923,163.0691,163.3915,4485724.0
2022-06-06,164.643,165.2214,158.6982,159.0585,5603762.0
2022-06-07,157.5036,161.2582,156.6692,161.0401,4416228.0
2022-06-08,160.9453,160.9453,156.2236,156.7925,5112786.0
2022-06-09,156.4512,158.0819,153.0853,153.1991,5353309.0
2022-06-10,150.9046,152.1087,149.5014,149.5962,6510987.0
2022-06-11,150.9046,152.1087,149.5014,149.5962,6510987.0
2022-06-12,150.9046,152.1087,149.5014,149.5962,6510987.0
2022-06-13,146.8656,148.7903,145.1968,145.5666,7765182.0
2022-06-14,147.1026,147.8516,145.0973,146.0881,4772644.0
2022-06-15,147.643,149.7223,145.3675,147.8326,5442107.0
2022-06-16,143.6609,144.6469,142.4093,143.5186,6843681.0
2022-06-17,143.9643,145.2632,141.3664,142.4093,11262458.0
2022-06-18,143.9643,145.2632,141.3664,142.4093,11262458.0
2022-06-19,143.9643,145.2632,141.3664,142.4093,11262458.0
2022-06-20,143.9643,145.2632,141.3664,142.4093,11262458.0
2022-06-21,143.9453,146.5621,143.86,145.5002,6283095.0
2022-06-22,144.078,145.9553,143.3195,144.6848,4242955.0
2022-06-23,144.9029,145.2632,141.5086,143.3006,4318203.0
2022-06-24,145.0736,148.0318,144.5806,147.8611,6425872.0
2022-06-25,145.0736,148.0318,144.5806,147.8611,6425872.0
2022-06-26,145.0736,148.0318,144.5806,147.8611,6425872.0
2022-06-27,148.8471,149.4445,147.0836,147.5482,5762374.0
2022-06-28,148.6101,150.7434,146.0881,146.1639,4687615.0
2022-06-29,144.5331,145.3391,143.111,144.8555,4348314.0
2022-06-30,144.5806,147.0267,143.0588,145.6804,6807948.0
2022-07-01,142.5516,144.3814,139.3943,140.8354,8740209.0
2022-07-02,142.5516,144.3814,139.3943,140.8354,8740209.0
2022-07-03,142.5516,144.3814,139.3943,140.8354,8740209.0
2022-07-04,142.5516,144.3814,139.3943,140.8354,8740209.0
2022-07-05,138.1712,141.9258,136.966,141.3664,8486458.0
2022-07-06,142.2197,144.1539,140.6743,142.9877,5238201.0
2022-07-07,145.2158,147.3357,145.2158,146.6664,5169441.0
2022-07-08,144.8176,147.7663,144.2582,147.4629,3467501.0
2022-07-09,144.8176,147.7663,144.2582,147.4629,3467501.0
2022-07-10,144.8176,147.7663,144.2582,147.4629,3467501.0
2022-07-11,146.126,146.9793,144.7038,145.5951,4057877.0
2022-07-12,147.8801,148.3446,145.7278,146.4484,4085077.0
2022-07-13,144.078,147.1595,143.8031,146.2872,3755644.0
2022-07-14,146.1355,150.1271,145.0262,149.6625,4758822.0
2022-07-15,150.9425,152.3742,149.4634,152.213,7466135.0
2022-07-16,150.9425,152.3742,149.4634,152.213,7466135.0
2022-07-17,150.9425,152.3742,149.4634,152.213,7466135.0
2022-07-18,153.3318,154.2136,150.7719,151.3881,4088684.0
2022-07-19,152.9905,157.0864,152.3173,156.1004,5390809.0
2022-07-20,155.3893,158.4516,154.1093,156.7546,5889233.0
2022-07-21,157.3708,158.1673,155.1901,157.9018,5466760.0
2022-07-22,159.0111,159.0111,154.4174,155.3987,5269888.0
2022-07-23,159.0111,159.0111,154.4174,155.3987,5269888.0
2022-07-24,159.0111,159.0111,154.4174,155.3987,5269888.0
2022-07-25,155.3039,155.3608,152.9051,154.735,4201410.0
2022-07-26,155.6642,155.6642,152.2699,152.4975,6080565.0
2022-07-27,158.1294,163.0691,156.9821,162.6425,11623124.0
2022-07-28,163.0027,166.7099,160.7937,166.6341,6468810.0
2022-07-29,166.4718,171.091,166.1187,170.7283,6623999.0
2022-07-30,166.4718,171.091,166.1187,170.7283,6623999.0
2022-07-31,166.4718,171.091,166.1187,170.7283,6623999.0
2022-08-01,169.8216,170.9383,168.6859,170.6424,4865741.0
2022-08-02,169.4017,171.7208,168.3996,169.1345,4442669.0
2022-08-03,169.8884,175.7292,169.7453,175.0993,6201346.0
2022-08-04,175.3857,177.5044,174.8577,176.4736,4533896.0
2022-08-05,173.7222,176.2446,173.2956,175.8915,3690099.0
2022-08-06,173.7222,176.2446,173.2956,175.8915,3690099.0
2022-08-07,173.7222,176.2446,173.2956,175.8915,3690099.0
2022-08-08,174.1736,176.0442,172.8661,174.4599,3547326.0
2022-08-09,171.7304,171.9785,168.0656,169.6021,5306376.0
2022-08-10,173.1715,175.0803,171.2055,174.7653,4276503.0
2022-08-11,175.0612,177.199,173.3719,173.7537,3858267.0
2022-08-12,174.8226,177.4948,174.689,176.9222,4161276.0
2022-08-13,174.8226,177.4948,174.689,176.9222,4161276.0
2022-08-14,174.8226,177.4948,174.689,176.9222,4161276.0
2022-08-15,176.445,177.1799,174.6126,176.9413,2863352.0
2022-08-16,176.3687,176.5595,174.0782,174.9944,4541563.0
2022-08-17,172.3698,172.6943,166.9033,168.6478,6869009.0
2022-08-18,168.7432,172.1026,167.7793,170.3179,4390566.0
2022-08-19,168.8864,169.3826,167.1303,168.3996,4569509.0
2022-08-20,168.8864,169.3826,167.1303,168.3996,4569509.0
2022-08-21,168.8864,169.3826,167.1303,168.3996,4569509.0
2022-08-22,167.4643,167.4643,163.3033,163.6182,4919101.0
2022-08-23,162.5684,165.9564,162.5111,164.6489,3663937.0
2022-08-24,163.5896,164.7157,162.9597,164.334,3037795.0
2022-08-25,165.7226,169.4113,165.3456,169.2204,4349986.0
2022-08-26,169.4017,169.8121,161.6999,161.7572,6583677.0
2022-08-27,169.4017,169.8121,161.6999,161.7572,6583677.0
2022-08-28,169.4017,169.8121,161.6999,161.7572,6583677.0
2022-08-29,162.1866,162.7306,160.1061,160.2779,4625846.0
2022-08-30,160.5451,161.1464,157.243,159.1326,5343296.0
2022-08-31,159.2567,159.9391,156.5367,157.6724,6489879.0
2022-09-01,155.8973,158.8749,154.7902,158.5791,5593828.0
2022-09-02,160.3351,161.0796,154.9716,155.5633,4466254.0
2022-09-03,160.3351,161.0796,154.9716,155.5633,4466254.0
2022-09-04,160.3351,161.0796,154.9716,155.5633,4466254.0
2022-09-05,160.3351,161.0796,154.9716,155.5633,4466254.0
2022-09-06,155.6682,158.226,154.4562,155.6587,5057183.0
2022-09-07,156.2027,159.8102,156.0214,158.2546,5332392.0
2022-09-08,157.7011,160.8505,156.3936,160.7264,5473412.0
2022-09-09,161.6999,164.0763,161.6283,162.9501,5196193.0
2022-09-10,161.6999,164.0763,161.6283,162.9501,5196193.0
2022-09-11,161.6999,164.0763,161.6283,162.9501,5196193.0
2022-09-12,163.4369,163.6945,161.4899,162.7974,5216774.0
2022-09-13,158.5017,159.7053,154.6089,155.2292,7928670.0
2022-09-14,156.7371,158.7413,155.6205,157.7202,4792610.0
2022-09-15,156.7276,158.1181,154.3417,155.2483,6105394.0
2022-09-16,155.5537,158.3596,154.1842,157.7202,13417755.0
2022-09-17,155.5537,158.3596,154.1842,157.7202,13417755.0
2022-09-18,155.5537,158.3596,154.1842,157.7202,13417755.0
2022-09-19,156.1168,159.0276,156.0595,158.665,4929516.0
2022-09-20,157.8633,159.2853,157.3766,158.4837,5220240.0
2022-09-21,158.9322,162.4825,155.7446,155.8496,6639783.0
2022-09-22,155.172,157.0521,153.8645,155.2006,5696227.0
2022-09-23,153.8645,154.4657,151.0777,153.9313,6936094.0
2022-09-24,153.8645,154.4657,151.0777,153.9313,6936094.0
2022-09-25,153.8645,154.4657,151.0777,153.9313,6936094.0
2022-09-26,154.2749,155.7541,152.7001,153.1392,4605809.0
2022-09-27,154.8284,155.9736,152.0321,153.3777,4261522.0
2022-09-28,154.1508,156.1741,152.1466,155.3724,4881502.0
2022-09-29,153.4827,154.0363,149.0019,151.2209,6698955.0
2022-09-30,150.047,151.5549,147.6229,147.7183,6074755.0
2022-10-01,150.047,151.5549,147.6229,147.7183,6074755.0
2022-10-02,150.047,151.5549,147.6229,147.7183,6074755.0
2022-10-03,150.2283,153.3109,148.959,152.5474,6668516.0
2022-10-04,155.611,158.1783,155.172,157.6152,7233204.0
2022-10-05,156.823,161.509,156.0118,160.1443,5262603.0
2022-10-06,160.1252,161.4327,158.2069,158.9418,4170977.0
2022-10-07,156.5367,157.5293,151.3736,152.013,8306437.0
2022-10-08,156.5367,157.5293,151.3736,152.013,8306437.0
2022-10-09,156.5367,157.5293,151.3736,152.013,8306437.0
2022-10-10,152.2707,152.327,147.1123,149.6366,6573631.0
2022-10-11,147.5561,148.2527,144.4925,146.449,9526922.0
2022-10-12,146.3631,146.783,144.5593,144.6357,4526084.0
2022-10-13,140.8755,149.6366,139.3102,147.2984,7913955.0
2022-10-14,148.7872,148.9685,141.3335,141.5721,7470795.0
2022-10-15,148.7872,148.9685,141.3335,141.5721,7470795.0
2022-10-16,148.7872,148.9685,141.3335,141.5721,7470795.0
2022-10-17,145.0651,145.5423,142.7031,144.1012,5936071.0
2022-10-18,148.0142,148.8635,142.7174,144.5975,4866554.0
2022-10-19,143.7576,146.0386,143.0228,145.6855,5060124.0
2022-10-20,146.8689,149.627,145.4564,146.7067,6506398.0
2022-10-21,148.3196,152.7288,146.9166,152.4329,7706393.0
2022-10-22,148.3196,152.7288,146.9166,152.4329,7706393.0
2022-10-23,148.3196,152.7288,146.9166,152.4329,7706393.0
2022-10-24,152.9006,154.5993,151.4499,154.2749,5467592.0
2022-10-25,154.2367,157.3384,153.8358,154.7616,8611180.0
2022-10-26,145.6044,153.8024,144.4257,150.6673,12967121.0
2022-10-27,152.5093,152.6429,148.3386,149.608,7050506.0
2022-10-28,149.9542,155.5434,149.5791,155.2259,6776114.0
2022-10-29,149.9542,155.5434,149.5791,155.2259,6776114.0
2022-10-30,149.9542,155.5434,149.5791,155.2259,6776114.0
2022-10-31,154.3024,155.4087,153.2058,154.5237,6298902.0
2022-11-01,156.0725,157.2172,154.4563,156.7074,4972344.0
2022-11-02,157.0537,160.0455,152.263,152.465,6924532.0
2022-11-03,150.4352,152.5805,149.4252,150.5699,4555398.0
2022-11-04,155.4645,156.515,152.3977,156.4669,6690149.0
2022-11-05,155.4645,156.515,152.3977,156.4669,6690149.0
2022-11-06,155.4645,156.515,152.3977,156.4669,6690149.0
2022-11-07,157.5828,159.9733,155.4087,159.3913,4928538.0
2022-11-08,161.0748,163.3836,159.4587,161.7193,5112301.0
2022-11-09,160.0647,161.3584,158.6314,158.7179,4800375.0
2022-11-10,165.5576,168.5302,162.4601,168.0492,9898204.0
2022-11-11,168.3955,173.9173,166.8082,172.6667,6911978.0
2022-11-12,168.3955,173.9173,166.8082,172.6667,6911978.0
2022-11-13,168.3955,173.9173,166.8082,172.6667,6911978.0
2022-11-14,172.1953,174.2348,170.5119,170.6946,5447319.0
2022-11-15,175.1294,175.6777,170.0838,170.8197,6601049.0
2022-11-16,169.7134,169.7134,166.4715,166.8659,7664877.0
2022-11-17,164.1916,168.7562,164.1435,168.6937,5339895.0
2022-11-18,169.7038,170.079,167.4239,168.5206,5474821.0
2022-11-19,169.7038,170.079,167.4239,168.5206,5474821.0
2022-11-20,169.7038,170.079,167.4239,168.5206,5474821.0
2022-11-21,167.7895,168.0299,165.7212,165.8462,4703084.0
2022-11-22,168.1935,170.5696,165.7981,170.483,4673774.0
2022-11-23,170.2714,172.9409,169.7904,172.1761,3939063.0
2022-11-24,170.2714,172.9409,169.7904,172.1761,3939063.0
2022-11-25,172.4358,172.4695,170.3002,170.3387,1586355.0
2022-11-26,172.4358,172.4695,170.3002,170.3387,1586355.0
2022-11-27,172.4358,172.4695,170.3002,170.3387,1586355.0
2022-11-28,169.0256,169.3382,165.8222,166.4234,5358814.0
2022-11-29,167.0391,167.7269,164.7977,166.4042,3133977.0
2022-11-30,166.7794,173.6479,164.4749,173.5998,9780330.0
2022-12-01,173.1958,173.6576,169.5066,170.7524,5479894.0
2022-12-02,168.4821,171.2237,166.8852,170.9063,3822916.0
2022-12-03,168.4821,171.2237,166.8852,170.9063,3822916.0
2022-12-04,168.4821,171.2237,166.8852,170.9063,3822916.0
2022-12-05,170.0213,171.849,168.6745,170.6465,4875539.0
2022-12-06,171.368,171.3873,166.5966,167.7125,4418072.0
2022-12-07,165.9713,168.3763,165.7019,167.1449,3242832.0
2022-12-08,167.1545,169.8096,166.2791,169.6557,3902683.0
2022-12-09,169.2709,169.8673,167.5009,167.6355,3966812.0
2022-12-10,169.2709,169.8673,167.5009,167.6355,3966812.0
2022-12-11,169.2709,169.8673,167.5009,167.6355,3966812.0
2022-12-12,167.4912,170.8197,166.3369,170.7331,5347045.0
2022-12-13,175.2064,176.1299,169.1843,170.7524,6951017.0
2022-12-14,170.0405,172.9746,167.5201,169.1362,5114590.0
2022-12-15,166.9333,167.8857,162.6621,163.5471,6008556.0
2022-12-16,162.5755,163.5856,161.1133,163.1046,10423639.0
2022-12-17,162.5755,163.5856,161.1133,163.1046,10423639.0
2022-12-18,162.5755,163.5856,161.1133,163.1046,10423639.0
2022-12-19,163.1815,163.4124,159.7376,161.2383,4507115.0
2022-12-20,160.3244,161.4019,159.4202,159.7761,3777633.0
2022-12-21,160.6515,162.4889,160.1705,162.3158,3632145.0
2022-12-22,159.7569,160.1898,155.351,158.439,7188736.0
2022-12-23,156.8324,158.5352,156.109,158.1311,2597000.0
2022-12-24,156.8324,158.5352,156.109,158.1311,2597000.0
2022-12-25,156.8324,158.5352,156.109,158.1311,2597000.0
2022-12-26,156.8324,158.5352,156.109,158.1311,2597000.0
2022-12-27,157.4385,158.3331,155.8127,157.5539,3535587.0
2022-12-28,157.3904,158.8767,154.7161,155.0624,2998550.0
2022-12-29,157.0537,159.728,156.6304,158.7468,4081576.0
2022-12-30,157.4674,159.1027,156.0436,158.9392,3249053.0
2022-12-31,157.4674,159.1027,156.0436,158.9392,3249053.0
2023-01-01,157.4674,159.1027,156.0436,158.9392,3249053.0
2023-01-02,157.4674,159.1027,156.0436,158.9392,3249053.0
2023-01-03,160.8632,161.2768,156.4092,157.0056,4294135.0
2023-01-04,159.0113,163.2393,159.0113,162.739,6285339.0
2023-01-05,161.4115,163.576,159.5356,160.5842,6876953.0
2023-01-06,163.1719,169.4633,161.0556,168.5013,6725941.0
2023-01-07,163.1719,169.4633,161.0556,168.5013,6725941.0
2023-01-08,163.1719,169.4633,161.0556,168.5013,6725941.0
2023-01-09,170.4157,173.5229,169.6172,169.9635,5733948.0
2023-01-10,169.9154,172.7918,169.141,171.6182,4267839.0
2023-01-11,171.445,172.2434,170.204,172.0703,5013866.0
2023-01-12,172.888,174.2829,170.2618,171.3584,4325138.0
2023-01-13,170.3387,172.3012,169.521,172.205,3736703.0
2023-01-14,170.3387,172.3012,169.521,172.205,3736703.0
2023-01-15,170.3387,172.3012,169.521,172.205,3736703.0
2023-01-16,170.3387,172.3012,169.521,172.205,3736703.0
2023-01-17,172.0029,172.9794,168.636,168.7322,5659395.0
2023-01-18,169.6653,170.5792,166.991,167.1545,5874261.0
2023-01-19,166.7842,167.1257,163.1719,164.4321,5995727.0
2023-01-20,165.8847,166.991,163.2975,166.4234,7569929.0
2023-01-21,165.8847,166.991,163.2975,166.4234,7569929.0
2023-01-22,165.8847,166.991,163.2975,166.4234,7569929.0
2023-01-23,167.0487,172.2146,166.0002,171.3969,7847635.0
2023-01-24,170.0309,171.7336,168.6745,170.3099,5351620.0
2023-01-25,169.9154,171.4354,164.9805,168.3859,6720689.0
2023-01-26,168.6071,168.6071,165.2594,167.4816,6287866.0
2023-01-27,165.9713,170.5696,165.3364,168.5783,6074904.0
2023-01-28,165.9713,170.5696,165.3364,168.5783,6074904.0
2023-01-29,165.9713,170.5696,165.3364,168.5783,6074904.0
2023-01-30,166.97,169.7215,166.8441,167.7354,5048954.0
2023-01-31,167.7741,171.7755,167.5901,171.6883,5852445.0
2023-02-01,171.4848,177.9663,171.2523,176.4259,7835838.0
2023-02-02,178.1407,179.6715,170.2737,178.9643,11667107.0
2023-02-03,176.0287,179.4723,175.9269,176.61,5732193.0
2023-02-04,176.0287,179.4723,175.9269,176.61,5732193.0
2023-02-05,176.0287,179.4723,175.9269,176.61,5732193.0
2023-02-06,174.8854,176.8909,173.8488,175.3602,4385743.0
2023-02-07,175.428,178.5283,173.781,177.7726,4799857.0
2023-02-08,176.1255,176.9006,170.9713,171.0004,5657703.0
2023-02-09,173.6308,174.8757,169.1305,169.5374,5572007.0
2023-02-10,168.4426,170.6516,167.716,170.3125,5466363.0
2023-02-11,168.4426,170.6516,167.716,170.3125,5466363.0
2023-02-12,168.4426,170.6516,167.716,170.3125,5466363.0
2023-02-13,171.0198,172.2599,170.2108,171.2038,3443194.0
2023-02-14,169.7021,172.1097,167.9679,170.8454,4179180.0
2023-02-15,169.3824,173.1415,169.3243,172.9381,3879696.0
2023-02-16,171.3976,172.7636,169.954,170.5935,4212375.0
2023-02-17,169.7215,171.572,169.0433,169.8571,4060826.0
2023-02-18,169.7215,171.572,169.0433,169.8571,4060826.0
2023-02-19,169.7215,171.572,169.0433,169.8571,4060826.0
2023-02-20,169.7215,171.572,169.0433,169.8571,4060826.0
2023-02-21,168.1423,169.4599,165.2745,165.4392,7030305.0
2023-02-22,165.6911,166.5825,163.5016,164.5091,4577366.0
2023-02-23,167.3672,167.6288,163.2351,166.4662,4856743.0
2023-02-24,164.0732,164.8289,162.5715,163.8697,4118305.0
2023-02-25,164.0732,164.8289,162.5715,163.8697,4118305.0
2023-02-26,164.0732,164.8289,162.5715,163.8697,4118305.0
2023-02-27,166.0496,166.66,165.0711,165.4199,3310192.0
2023-02-28,164.6545,167.1928,164.078,166.1077,3674501.0
2023-03-01,165.7105,167.0572,164.5188,166.8053,4649847.0
2023-03-02,165.7977,169.4696,164.8095,168.6558,4551116.0
2023-03-03,169.5471,170.4675,167.125,170.2059,4379301.0
2023-03-04,169.5471,170.4675,167.125,170.2059,4379301.0
2023-03-05,169.5471,170.4675,167.125,170.2059,4379301.0
2023-03-06,169.8281,171.0004,167.4157,167.6579,4090107.0
2023-03-07,167.3866,168.5783,165.8171,166.6987,3844102.0
2023-03-08,168.1956,170.8647,167.653,170.7291,3805624.0
2023-03-09,170.8647,172.3664,167.5901,168.0357,4651329.0
2023-03-10,169.5471,169.8087,165.6524,166.2918,5929653.0
2023-03-11,169.5471,169.8087,165.6524,166.2918,5929653.0
2023-03-12,169.5471,169.8087,165.6524,166.2918,5929653.0
2023-03-13,164.8773,170.3513,164.6157,168.4717,5453565.0
2023-03-14,170.4675,170.7097,167.4447,170.2544,5034839.0
2023-03-15,168.8011,169.6682,166.5243,168.9561,4918346.0
2023-03-16,168.0551,172.1436,167.4157,171.6107,5028811.0
2023-03-17,172.3374,173.5097,169.1693,170.235,12963340.0
2023-03-18,172.3374,173.5097,169.1693,170.235,12963340.0
2023-03-19,172.3374,173.5097,169.1693,170.235,12963340.0
2023-03-20,170.3997,174.2654,170.0509,173.5775,4964600.0
2023-03-21,173.5969,175.0308,170.7543,172.8509,4217471.0
2023-03-22,171.8433,175.8252,170.7679,170.826,4738006.0
2023-03-23,172.5893,176.2224,171.8239,174.6626,5083351.0
2023-03-24,174.2266,174.8661,172.1194,173.9166,5345460.0
2023-03-25,174.2266,174.8661,172.1194,173.9166,5345460.0
2023-03-26,174.2266,174.8661,172.1194,173.9166,5345460.0
2023-03-27,174.0329,174.2072,170.9132,171.5332,4453284.0
2023-03-28,170.8744,172.0564,168.8205,171.9595,4061636.0
2023-03-29,173.8391,176.205,173.3837,175.3989,5227056.0
2023-03-30,176.329,178.7414,176.1934,178.4992,5535754.0
2023-03-31,178.2861,180.495,177.4141,180.2141,4793263.0
2023-04-01,178.2861,180.495,177.4141,180.2141,4793263.0
2023-04-02,178.2861,180.495,177.4141,180.2141,4793263.0
2023-04-03,179.5552,180.3788,177.0266,178.4217,4143112.0
2023-04-04,178.5186,178.9158,174.183,174.7789,4724858.0
2023-04-05,173.8972,174.1297,169.6634,171.6786,5904915.0
2023-04-06,170.4869,173.6453,169.1305,172.5699,3743004.0
2023-04-07,170.4869,173.6453,169.1305,172.5699,3743004.0
2023-04-08,170.4869,173.6453,169.1305,172.5699,3743004.0
2023-04-09,170.4869,173.6453,169.1305,172.5699,3743004.0
2023-04-10,171.4364,174.1297,170.7146,173.8294,3488605.0
2023-04-11,175.1083,175.7283,173.9069,174.2654,3296864.0
2023-04-12,175.5539,175.5539,171.6979,172.0177,3559513.0
2023-04-13,171.107,174.2751,169.9831,173.5291,3264278.0
2023-04-14,173.3353,174.9145,171.727,173.4031,2741962.0
2023-04-15,173.3353,174.9145,171.727,173.4031,2741962.0
2023-04-16,173.3353,174.9145,171.727,173.4031,2741962.0
2023-04-17,172.7249,174.9242,172.2405,174.4398,2845828.0
2023-04-18,175.3699,176.0674,173.6162,174.7014,2774688.0
2023-04-19,173.5484,173.8718,171.446,171.5623,3093937.0
2023-04-20,168.9852,172.754,168.1229,171.1166,4710817.0
2023-04-21,170.1284,172.0274,169.4115,171.5042,6791989.0
2023-04-22,170.1284,172.0274,169.4115,171.5042,6791989.0
2023-04-23,170.1284,172.0274,169.4115,171.5042,6791989.0
2023-04-24,171.6204,171.9014,169.8766,170.4191,3360148.0
2023-04-25,170.1187,170.5547,164.0635,164.1119,7135959.0
2023-04-26,165.6427,165.6427,158.5556,159.3355,8647518.0
2023-04-27,157.6594,160.4497,156.0802,160.1203,6697905.0
2023-04-28,159.7134,162.3002,159.7134,161.9902,6575445.0
2023-04-29,159.7134,162.3002,159.7134,161.9902,6575445.0
2023-04-30,159.7134,162.3002,159.7134,161.9902,6575445.0
2023-05-01,162.9687,163.0559,160.9438,161.4864,4831344.0
2023-05-02,161.157,162.2695,157.7176,158.8317,7312375.0
2023-05-03,159.7812,160.8179,158.1826,158.2601,4398787.0
2023-05-04,158.2989,158.7639,156.3321,157.2428,4308975.0
2023-05-05,157.6333,162.0755,157.3893,161.89,5494735.0
2023-05-06,157.6333,162.0755,157.3893,161.89,5494735.0
2023-05-07,157.6333,162.0755,157.3893,161.89,5494735.0
2023-05-08,161.89,162.6515,159.5176,160.3279,3831469.0
2023-05-09,158.3851,159.6152,158.1703,159.1368,5736844.0
2023-05-10,160.9039,161.0894,157.2184,159.1857,4428851.0
2023-05-11,158.4241,158.5706,156.1494,157.3502,3320551.0
2023-05-12,158.2679,159.0978,156.5692,158.0434,2400809.0
2023-05-13,158.2679,159.0978,156.5692,158.0434,2400809.0
2023-05-14,158.2679,159.0978,156.5692,158.0434,2400809.0
2023-05-15,157.565,161.5581,156.823,161.3433,3789239.0
2023-05-16,161.0894,162.1146,159.0002,159.5078,4274097.0
2023-05-17,160.6013,161.7436,159.2099,161.4214,4910377.0
2023-05-18,162.3782,166.1369,162.1438,165.7854,4916286.0
2023-05-19,166.547,166.9375,164.9361,166.0783,4790622.0
2023-05-20,166.547,166.9375,164.9361,166.0783,4790622.0
2023-05-21,166.547,166.9375,164.9361,166.0783,4790622.0
2023-05-22,165.7464,167.0546,165.0434,166.8106,3334026.0
2023-05-23,165.7659,166.6934,165.2094,165.7171,5601445.0
2023-05-24,162.9835,164.5162,162.2512,163.1104,7502471.0
2023-05-25,161.0894,166.4688,159.7226,165.5999,7747221.0
2023-05-26,167.2596,172.8538,166.6251,172.1119,8323156.0
2023-05-27,167.2596,172.8538,166.6251,172.1119,8323156.0
2023-05-28,167.2596,172.8538,166.6251,172.1119,8323156.0
2023-05-29,167.2596,172.8538,166.6251,172.1119,8323156.0
2023-05-30,173.6154,173.9668,170.8817,172.3657,5677278.0
2023-05-31,170.6376,171.6335,169.056,169.759,8533952.0
2023-06-01,171.7018,172.2681,168.8022,171.6432,3955414.0
2023-06-02,172.3169,172.4389,169.9738,171.077,4788025.0
2023-06-03,172.3169,172.4389,169.9738,171.077,4788025.0
2023-06-04,172.3169,172.4389,169.9738,171.077,4788025.0
2023-06-05,171.0379,171.0379,165.7459,166.2248,5520407.0
2023-06-06,165.3852,167.4744,164.9004,166.3224,4032555.0
2023-06-07,167.1132,169.6711,166.4103,167.9235,4422680.0
2023-06-08,168.9682,169.7199,167.3524,168.1481,3344038.0
2023-06-09,169.3196,169.7004,165.4633,166.547,4179209.0
2023-06-10,169.3196,169.7004,165.4633,166.547,4179209.0
2023-06-11,169.3196,169.7004,165.4633,166.547,4179209.0
2023-06-12,167.4647,170.1446,167.3182,169.9152,4709261.0
2023-06-13,172.3755,174.084,170.1885,173.2053,5408141.0
2023-06-14,171.653,174.0449,170.6474,172.9222,4748485.0
2023-06-15,172.063,175.1481,171.7213,173.8692,4224200.0
2023-06-16,175.197,175.568,172.0826,172.5707,10374681.0
2023-06-17,175.197,175.568,172.0826,172.5707,10374681.0
2023-06-18,175.197,175.568,172.0826,172.5707,10374681.0
2023-06-19,175.197,175.568,172.0826,172.5707,10374681.0
2023-06-20,170.7939,172.8343,169.3196,170.2276,3516105.0
2023-06-21,168.4117,169.4807,166.3419,166.4396,4034292.0
2023-06-22,165.9709,168.5679,165.7854,168.5386,3608284.0
2023-06-23,165.8831,166.2443,163.2373,163.7059,8541837.0
2023-06-24,165.8831,166.2443,163.2373,163.7059,8541837.0
2023-06-25,165.8831,166.2443,163.2373,163.7059,8541837.0
2023-06-26,164.4967,166.9277,164.0379,164.7457,4899753.0
2023-06-27,165.805,172.3852,165.473,172.1314,6257767.0
2023-06-28,170.5107,172.1997,170.1471,170.8134,3425399.0
2023-06-29,171.7604,172.8441,170.2764,172.6,3704912.0
2023-06-30,174.6405,176.2611,174.0996,175.7535,6004384.0
2023-07-01,174.6405,176.2611,174.0996,175.7535,6004384.0
2023-07-02,174.6405,176.2611,174.0996,175.7535,6004384.0
2023-07-03,175.8999,176.9055,173.4103,175.4996,2007584.0
2023-07-04,175.8999,176.9055,173.4103,175.4996,2007584.0
2023-07-05,174.5624,174.6161,172.2681,172.3462,3729345.0
