,COLB US Equity,COLB US Equity,COLB US Equity,COLB US Equity,COLB US Equity
2022-05-27,26.7374,27.4425,26.5838,27.4334,1004539.0
2022-05-28,26.7374,27.4425,26.5838,27.4334,1004539.0
2022-05-29,26.7374,27.4425,26.5838,27.4334,1004539.0
2022-05-30,26.7374,27.4425,26.5838,27.4334,1004539.0
2022-05-31,27.2165,27.3792,26.7646,27.2527,659828.0
2022-06-01,27.2527,27.3611,26.4753,26.9815,947065.0
2022-06-02,26.9996,27.7046,26.5115,27.6865,1677290.0
2022-06-03,27.6323,27.6323,27.2075,27.3702,1022385.0
2022-06-04,27.6323,27.6323,27.2075,27.3702,1022385.0
2022-06-05,27.6323,27.6323,27.2075,27.3702,1022385.0
2022-06-06,27.6775,28.0029,27.2075,27.8583,1059723.0
2022-06-07,27.5058,28.3147,27.334,28.265,942989.0
2022-06-08,27.9487,28.03,27.2165,27.4063,620410.0
2022-06-09,27.334,27.4154,26.2493,26.2674,864114.0
2022-06-10,25.7883,25.9782,25.4177,25.6618,711336.0
2022-06-11,25.7883,25.9782,25.4177,25.6618,711336.0
2022-06-12,25.7883,25.9782,25.4177,25.6618,711336.0
2022-06-13,25.1375,25.707,25.02,25.2189,875299.0
2022-06-14,25.481,25.9239,25.3273,25.6889,687296.0
2022-06-15,25.9601,26.1409,25.3816,25.6889,829898.0
2022-06-16,25.1737,25.2008,24.3782,24.6765,840178.0
2022-06-17,25.011,25.3183,24.7398,24.9658,1194351.0
2022-06-18,25.011,25.3183,24.7398,24.9658,1194351.0
2022-06-19,25.011,25.3183,24.7398,24.9658,1194351.0
2022-06-20,25.011,25.3183,24.7398,24.9658,1194351.0
2022-06-21,25.5714,25.6979,25.0743,25.3635,728042.0
2022-06-22,25.2279,25.6708,24.9658,25.5533,599709.0
2022-06-23,25.4449,25.481,24.5319,24.9567,574481.0
2022-06-24,25.0652,26.5295,25.0652,26.3849,1143915.0
2022-06-25,25.0652,26.5295,25.0652,26.3849,1143915.0
2022-06-26,25.0652,26.5295,25.0652,26.3849,1143915.0
2022-06-27,26.3759,26.5928,25.7522,25.9149,791638.0
2022-06-28,26.1137,26.4482,25.9058,26.0324,739395.0
2022-06-29,25.9872,26.2719,25.6799,26.0324,1251139.0
2022-06-30,25.4629,26.3126,25.246,25.8968,1765867.0
2022-07-01,25.8787,27.108,25.8335,26.9544,3217115.0
2022-07-02,25.8787,27.108,25.8335,26.9544,3217115.0
2022-07-03,25.8787,27.108,25.8335,26.9544,3217115.0
2022-07-04,25.8787,27.108,25.8335,26.9544,3217115.0
2022-07-05,26.4572,26.8459,25.6347,26.394,1073304.0
2022-07-06,26.2132,26.7465,26.1318,26.4663,693460.0
2022-07-07,26.7374,26.9634,26.6199,26.6832,545441.0
2022-07-08,26.7465,26.9092,26.4934,26.6922,582205.0
2022-07-09,26.7465,26.9092,26.4934,26.6922,582205.0
2022-07-10,26.7465,26.9092,26.4934,26.6922,582205.0
2022-07-11,26.3849,26.5657,26.2403,26.3397,526658.0
2022-07-12,26.0324,26.8007,26.0324,26.4572,549131.0
2022-07-13,26.168,26.3397,25.5714,25.7431,457294.0
2022-07-14,25.2641,25.7522,25.1104,25.716,752935.0
2022-07-15,26.2674,26.5521,25.942,26.3849,888455.0
2022-07-16,26.2674,26.5521,25.942,26.3849,888455.0
2022-07-17,26.2674,26.5521,25.942,26.3849,888455.0
2022-07-18,26.6199,26.9273,26.1409,26.2041,608289.0
2022-07-19,26.5928,27.3702,26.4301,27.1803,849773.0
2022-07-20,27.0176,27.5509,26.8549,27.3973,982685.0
2022-07-21,26.6199,27.4108,26.5521,27.0628,813395.0
2022-07-22,27.1803,27.3882,26.2222,26.5115,1039696.0
2022-07-23,27.1803,27.3882,26.2222,26.5115,1039696.0
2022-07-24,27.1803,27.3882,26.2222,26.5115,1039696.0
2022-07-25,26.7194,26.8843,26.3759,26.4301,1316214.0
2022-07-26,26.1047,26.7284,26.1047,26.3759,822352.0
2022-07-27,26.4753,27.2707,26.403,27.0448,900561.0
2022-07-28,26.9996,27.2075,26.629,27.0176,655157.0
2022-07-29,27.0628,27.4922,26.9182,27.2707,779229.0
2022-07-30,27.0628,27.4922,26.9182,27.2707,779229.0
2022-07-31,27.0628,27.4922,26.9182,27.2707,779229.0
2022-08-01,27.1442,27.6233,26.9634,27.3882,892044.0
2022-08-02,27.2604,27.3791,26.8496,26.9409,621989.0
2022-08-03,27.2239,27.3974,26.95,27.3061,875939.0
2022-08-04,27.1874,27.2878,26.8679,26.9592,714829.0
2022-08-05,26.9866,27.58,26.9774,27.5252,542398.0
2022-08-06,26.9866,27.58,26.9774,27.5252,542398.0
2022-08-07,26.9866,27.58,26.9774,27.5252,542398.0
2022-08-08,27.7443,27.936,27.6256,27.7534,496852.0
2022-08-09,27.7991,27.9725,27.5617,27.9543,550987.0
2022-08-10,28.2282,28.5568,28.1962,28.3194,717162.0
2022-08-11,28.5568,29.0042,28.5568,28.8946,473144.0
2022-08-12,29.1685,29.3511,28.9037,29.3328,422026.0
2022-08-13,29.1685,29.3511,28.9037,29.3328,422026.0
2022-08-14,29.1685,29.3511,28.9037,29.3328,422026.0
2022-08-15,28.9585,29.5382,28.9585,29.4789,580112.0
2022-08-16,29.4789,29.9719,29.415,29.908,450957.0
2022-08-17,29.488,29.7117,29.3419,29.6158,569276.0
2022-08-18,29.6706,29.6797,29.2689,29.5063,460055.0
2022-08-19,29.2233,29.4241,29.0224,29.2963,616344.0
2022-08-20,29.2233,29.4241,29.0224,29.2963,616344.0
2022-08-21,29.2233,29.4241,29.0224,29.2963,616344.0
2022-08-22,28.849,28.9311,28.3468,28.4473,603666.0
2022-08-23,28.5294,28.6755,28.1734,28.2282,376115.0
2022-08-24,28.0821,28.4838,27.9782,28.3468,359907.0
2022-08-25,28.3742,28.9859,28.3286,28.8124,762520.0
2022-08-26,28.8946,29.0224,28.1186,28.2373,617362.0
2022-08-27,28.8946,29.0224,28.1186,28.2373,617362.0
2022-08-28,28.8946,29.0224,28.1186,28.2373,617362.0
2022-08-29,28.0547,28.0547,27.4065,27.4248,720048.0
2022-08-30,27.5434,27.726,27.087,27.7169,662033.0
2022-08-31,27.7899,27.7991,27.3335,27.3426,560388.0
2022-09-01,27.37,27.4522,27.0322,27.3243,580143.0
2022-09-02,27.6165,27.8721,26.7127,26.8496,828307.0
2022-09-03,27.6165,27.8721,26.7127,26.8496,828307.0
2022-09-04,27.6165,27.8721,26.7127,26.8496,828307.0
2022-09-05,27.6165,27.8721,26.7127,26.8496,828307.0
2022-09-06,27.0596,27.0596,25.8865,26.2288,892164.0
2022-09-07,26.0919,26.6853,25.9686,26.6579,618348.0
2022-09-08,26.4388,27.6986,26.3429,27.6713,708298.0
2022-09-09,27.8995,28.1551,27.7717,28.1369,586657.0
2022-09-10,27.8995,28.1551,27.7717,28.1369,586657.0
2022-09-11,27.8995,28.1551,27.7717,28.1369,586657.0
2022-09-12,28.2464,28.607,27.9908,28.0821,607056.0
2022-09-13,27.5069,27.6621,27.0231,27.1326,570921.0
2022-09-14,27.087,27.2293,26.7766,27.1965,477867.0
2022-09-15,27.16,28.0912,27.16,28.0547,961618.0
2022-09-16,27.8447,27.8447,27.1052,27.4887,1436389.0
2022-09-17,27.8447,27.8447,27.1052,27.4887,1436389.0
2022-09-18,27.8447,27.8447,27.1052,27.4887,1436389.0
2022-09-19,27.2057,28.0821,27.1874,27.9908,406152.0
2022-09-20,27.7534,28.1369,27.6986,28.0638,411579.0
2022-09-21,28.2373,28.8763,28.1095,28.1095,1343222.0
2022-09-22,28.1916,28.3651,27.1783,27.4613,639489.0
2022-09-23,27.0413,27.2787,26.6533,27.1783,732483.0
2022-09-24,27.0413,27.2787,26.6533,27.1783,732483.0
2022-09-25,27.0413,27.2787,26.6533,27.1783,732483.0
2022-09-26,26.9226,27.8082,26.8496,27.0139,2608524.0
2022-09-27,27.1783,27.3152,26.3749,26.7035,724346.0
2022-09-28,26.7035,27.1052,26.5493,26.7857,985859.0
2022-09-29,26.6214,26.7492,26.0471,26.4479,877889.0
2022-09-30,26.4753,27.087,26.311,26.3749,999239.0
2022-10-01,26.4753,27.087,26.311,26.3749,999239.0
2022-10-02,26.4753,27.087,26.311,26.3749,999239.0
2022-10-03,26.804,27.0094,26.2745,26.7674,1880044.0
2022-10-04,27.0961,28.0547,27.0961,27.8356,905549.0
2022-10-05,27.4522,27.7443,27.1874,27.6986,967330.0
2022-10-06,27.4704,27.8447,27.2582,27.5434,923179.0
2022-10-07,27.4156,27.4156,26.5483,26.5666,670618.0
2022-10-08,27.4156,27.4156,26.5483,26.5666,670618.0
2022-10-09,27.4156,27.4156,26.5483,26.5666,670618.0
2022-10-10,26.8405,27.1235,26.4936,26.7035,788847.0
2022-10-11,26.7309,27.4248,26.5666,27.0413,1619409.0
2022-10-12,26.9866,27.1965,26.6944,26.7127,1370673.0
2022-10-13,26.3931,27.7991,26.1832,27.726,1645482.0
2022-10-14,28.0211,28.3346,27.4218,27.4679,1112430.0
2022-10-15,28.0211,28.3346,27.4218,27.4679,1112430.0
2022-10-16,28.0211,28.3346,27.4218,27.4679,1112430.0
2022-10-17,27.9104,28.2885,27.6984,28.1871,1189454.0
2022-10-18,28.5098,28.7034,27.9335,28.2424,1052158.0
2022-10-19,28.0303,28.2977,27.1728,27.5508,1214857.0
2022-10-20,27.5969,28.6296,27.2742,27.9565,1272169.0
2022-10-21,28.2516,28.8786,27.8874,28.7311,1176623.0
2022-10-22,28.2516,28.8786,27.8874,28.7311,1176623.0
2022-10-23,28.2516,28.8786,27.8874,28.7311,1176623.0
2022-10-24,28.9616,28.9616,28.4544,28.685,745174.0
2022-10-25,28.4821,29.0446,28.3899,28.98,879248.0
2022-10-26,29.3581,29.8283,29.2612,29.5609,1652315.0
2022-10-27,29.773,30.068,29.4226,29.856,861083.0
2022-10-28,30.1049,30.9532,29.8375,30.944,1222023.0
2022-10-29,30.1049,30.9532,29.8375,30.944,1222023.0
2022-10-30,30.1049,30.9532,29.8375,30.944,1222023.0
2022-10-31,30.778,31.1929,30.755,30.861,1171376.0
2022-11-01,30.8887,31.5433,30.8518,31.1745,1040556.0
2022-11-02,30.9071,31.3866,30.4092,30.5752,1186359.0
2022-11-03,30.3446,30.8979,30.0404,30.7965,1061413.0
2022-11-04,31.0915,31.4511,30.8887,31.4327,934511.0
2022-11-05,31.0915,31.4511,30.8887,31.4327,934511.0
2022-11-06,31.0915,31.4511,30.8887,31.4327,934511.0
2022-11-07,31.5064,31.7277,31.0638,31.239,792926.0
2022-11-08,31.239,31.7277,31.1007,31.2483,602340.0
2022-11-09,30.9163,31.2483,30.8103,31.0085,572821.0
2022-11-10,31.6447,32.4838,31.5986,32.4285,722943.0
2022-11-11,32.5207,32.7604,32.0597,32.1703,631849.0
2022-11-12,32.5207,32.7604,32.0597,32.1703,631849.0
2022-11-13,32.5207,32.7604,32.0597,32.1703,631849.0
2022-11-14,31.949,32.2856,31.7369,31.7462,561116.0
2022-11-15,32.0136,32.3639,31.4419,31.6355,1117181.0
2022-11-16,31.5157,31.7185,30.9716,31.0546,1071647.0
2022-11-17,30.6858,31.0823,30.483,30.8887,568344.0
2022-11-18,31.4603,31.5618,30.8057,31.2851,709988.0
2022-11-19,31.4603,31.5618,30.8057,31.2851,709988.0
2022-11-20,31.4603,31.5618,30.8057,31.2851,709988.0
2022-11-21,31.2575,31.4419,31.1053,31.2575,418560.0
2022-11-22,31.3866,31.5064,31.1561,31.2759,845917.0
2022-11-23,31.1929,31.322,31.0177,31.1284,709923.0
2022-11-24,31.1929,31.322,31.0177,31.1284,709923.0
2022-11-25,31.2944,31.4419,31.1099,31.3405,534881.0
2022-11-26,31.2944,31.4419,31.1099,31.3405,534881.0
2022-11-27,31.2944,31.4419,31.1099,31.3405,534881.0
2022-11-28,31.1745,31.239,30.6167,30.7688,478554.0
2022-11-29,30.8518,30.9624,30.6443,30.8518,528795.0
2022-11-30,30.8426,31.4603,30.2709,31.405,827183.0
2022-12-01,31.4788,31.6632,30.9348,31.1192,522670.0
2022-12-02,30.8057,31.3773,30.8057,31.2851,680438.0
2022-12-03,30.8057,31.3773,30.8057,31.2851,680438.0
2022-12-04,30.8057,31.3773,30.8057,31.2851,680438.0
2022-12-05,31.0454,31.0454,28.8048,29.229,1042399.0
2022-12-06,29.2105,29.4226,28.685,28.9524,770939.0
2022-12-07,28.7956,29.1644,28.4452,28.8509,1215860.0
2022-12-08,28.9892,29.1091,28.5098,28.6204,672504.0
2022-12-09,28.4544,28.7034,28.3622,28.4083,459246.0
2022-12-10,28.4544,28.7034,28.3622,28.4083,459246.0
2022-12-11,28.4544,28.7034,28.3622,28.4083,459246.0
2022-12-12,28.5098,28.8048,28.2147,28.602,891104.0
2022-12-13,29.0999,29.1921,27.8551,28.141,1525328.0
2022-12-14,28.1502,28.3761,27.643,27.7352,1117978.0
2022-12-15,27.5324,28.1317,26.9699,27.5324,2012794.0
2022-12-16,27.4402,27.6891,27.1544,27.2189,3250556.0
2022-12-17,27.4402,27.6891,27.1544,27.2189,3250556.0
2022-12-18,27.4402,27.6891,27.1544,27.2189,3250556.0
2022-12-19,27.2927,27.6338,27.2373,27.5047,1023044.0
2022-12-20,27.5232,28.0948,27.4494,28.0487,898016.0
2022-12-21,28.3807,28.9524,28.3161,28.4729,1123117.0
2022-12-22,28.2608,28.6942,26.8962,27.4771,1794569.0
2022-12-23,27.431,27.8275,27.0437,27.2097,1052167.0
2022-12-24,27.431,27.8275,27.0437,27.2097,1052167.0
2022-12-25,27.431,27.8275,27.0437,27.2097,1052167.0
2022-12-26,27.431,27.8275,27.0437,27.2097,1052167.0
2022-12-27,27.2466,27.4218,26.9515,27.1728,823551.0
2022-12-28,27.2189,27.5324,27.0714,27.3572,1032234.0
2022-12-29,27.431,27.7998,27.2558,27.7076,829505.0
2022-12-30,27.6338,27.8551,27.4679,27.7814,1164911.0
2022-12-31,27.6338,27.8551,27.4679,27.7814,1164911.0
2023-01-01,27.6338,27.8551,27.4679,27.7814,1164911.0
2023-01-02,27.6338,27.8551,27.4679,27.7814,1164911.0
2023-01-03,27.8828,27.9473,26.804,26.9792,1180753.0
2023-01-04,27.099,27.2742,26.6749,26.8316,1045038.0
2023-01-05,26.7118,26.8224,26.3107,26.3706,1016029.0
2023-01-06,26.555,27.242,26.343,27.2189,920722.0
2023-01-07,26.555,27.242,26.343,27.2189,920722.0
2023-01-08,26.555,27.242,26.343,27.2189,920722.0
2023-01-09,27.3019,27.4494,26.9746,27.099,1541252.0
2023-01-10,27.016,27.3295,26.7948,27.0068,2362797.0
2023-01-11,27.0529,27.2558,26.8316,26.9054,1637590.0
2023-01-12,27.1359,27.4402,26.9792,27.2097,1538255.0
2023-01-13,26.9699,27.099,26.555,26.8962,1180350.0
2023-01-14,26.9699,27.099,26.555,26.8962,1180350.0
2023-01-15,26.9699,27.099,26.555,26.8962,1180350.0
2023-01-16,26.9699,27.099,26.555,26.8962,1180350.0
2023-01-17,26.9607,26.9607,26.3522,26.7671,1239801.0
2023-01-18,26.6103,26.6103,25.9695,26.0756,1370870.0
2023-01-19,25.9004,25.9741,25.2319,25.4486,990442.0
2023-01-20,25.6975,26.2692,25.5223,26.2692,1803513.0
2023-01-21,25.6975,26.2692,25.5223,26.2692,1803513.0
2023-01-22,25.6975,26.2692,25.5223,26.2692,1803513.0
2023-01-23,26.3153,26.5181,26.1217,26.3891,1493338.0
2023-01-24,26.6841,27.1544,25.5223,27.0622,1146627.0
2023-01-25,26.8593,27.643,26.5366,27.6062,1177368.0
2023-01-26,27.8275,28.058,27.2189,27.4033,1249128.0
2023-01-27,27.4771,27.7814,27.0622,27.7076,1119623.0
2023-01-28,27.4771,27.7814,27.0622,27.7076,1119623.0
2023-01-29,27.4771,27.7814,27.0622,27.7076,1119623.0
2023-01-30,27.4863,27.9842,27.4863,27.6062,1182139.0
2023-01-31,27.726,28.5052,27.5278,28.5005,1112208.0
2023-02-01,28.2516,29.7269,28.1871,29.5056,1582540.0
2023-02-02,29.5978,30.2985,29.4641,30.2985,1644887.0
2023-02-03,30.252,30.6615,29.8798,30.3358,1196874.0
2023-02-04,30.252,30.6615,29.8798,30.3358,1196874.0
2023-02-05,30.252,30.6615,29.8798,30.3358,1196874.0
2023-02-06,30.4567,30.9313,30.2427,30.6522,1252865.0
2023-02-07,30.4195,30.6661,29.9822,30.4381,990922.0
2023-02-08,30.1497,30.3451,29.8984,29.9263,865966.0
2023-02-09,30.1869,30.2241,29.6286,29.6658,606314.0
2023-02-10,29.6472,29.7263,29.4052,29.6472,564391.0
2023-02-11,29.6472,29.7263,29.4052,29.6472,564391.0
2023-02-12,29.6472,29.7263,29.4052,29.6472,564391.0
2023-02-13,29.6565,29.7495,29.4611,29.7495,640819.0
2023-02-14,29.6658,29.7681,29.1168,29.5076,637828.0
2023-02-15,29.4052,29.824,29.2843,29.824,749073.0
2023-02-16,29.4518,29.61,29.2145,29.2191,886557.0
2023-02-17,29.2657,29.4471,29.0516,29.3959,954092.0
2023-02-18,29.2657,29.4471,29.0516,29.3959,954092.0
2023-02-19,29.2657,29.4471,29.0516,29.3959,954092.0
2023-02-20,29.2657,29.4471,29.0516,29.3959,954092.0
2023-02-21,29.0982,29.1633,28.591,28.6329,1002906.0
2023-02-22,28.6236,28.8097,28.1583,28.3444,1188087.0
2023-02-23,28.363,28.5864,28.0839,28.3909,1092544.0
2023-02-24,27.6837,28.4002,27.6744,28.3351,1969335.0
2023-02-25,27.6837,28.4002,27.6744,28.3351,1969335.0
2023-02-26,27.6837,28.4002,27.6744,28.3351,1969335.0
2023-02-27,28.5491,28.7166,27.9257,28.0466,2433418.0
2023-02-28,28.1676,28.4002,27.4604,27.6651,37951281.0
2023-03-01,28.0187,28.0187,27.5348,27.8698,4144705.0
2023-03-02,27.3953,27.5255,26.688,27.051,4099278.0
2023-03-03,27.3301,27.358,26.595,26.7067,3767321.0
2023-03-04,27.3301,27.358,26.595,26.7067,3767321.0
2023-03-05,27.3301,27.358,26.595,26.7067,3767321.0
2023-03-06,26.93,26.93,26.0506,26.1204,3716567.0
2023-03-07,25.9808,25.9808,25.269,25.3853,3702554.0
2023-03-08,25.4132,25.5806,25.134,25.4597,3086576.0
2023-03-09,25.3388,25.3388,22.9566,22.9845,5986357.0
2023-03-10,22.2028,23.0775,21.1792,22.2586,4307839.0
2023-03-11,22.2028,23.0775,21.1792,22.2586,4307839.0
2023-03-12,22.2028,23.0775,21.1792,22.2586,4307839.0
2023-03-13,20.6674,20.9931,19.0297,19.1134,7143598.0
2023-03-14,20.8256,21.3932,19.8578,20.0346,4289539.0
2023-03-15,19.0855,20.0067,18.8715,19.7462,3377856.0
2023-03-16,19.4205,20.7977,18.8435,20.4162,4001107.0
2023-03-17,20.1928,20.3603,19.6645,20.2114,6011217.0
2023-03-18,20.1928,20.3603,19.6645,20.2114,6011217.0
2023-03-19,20.1928,20.3603,19.6645,20.2114,6011217.0
2023-03-20,20.5371,20.9373,19.6903,19.7183,4179472.0
2023-03-21,20.6116,21.2816,20.4255,21.0862,4477467.0
2023-03-22,21.0303,21.128,19.9044,19.9323,2068557.0
2023-03-23,20.0812,20.2208,18.583,18.7877,2696497.0
2023-03-24,18.4248,19.0948,18.2294,19.0948,2951022.0
2023-03-25,18.4248,19.0948,18.2294,19.0948,2951022.0
2023-03-26,18.4248,19.0948,18.2294,19.0948,2951022.0
2023-03-27,19.6717,19.9416,19.0855,19.3646,1820038.0
2023-03-28,19.346,19.7136,19.2344,19.4856,1140567.0
2023-03-29,19.7462,19.9788,18.9785,19.5415,3055487.0
2023-03-30,19.8485,20.1044,19.2251,19.5228,3159440.0
2023-03-31,19.6717,20.0067,19.4205,19.9323,2815742.0
2023-04-01,19.6717,20.0067,19.4205,19.9323,2815742.0
2023-04-02,19.6717,20.0067,19.4205,19.9323,2815742.0
2023-04-03,20.0439,20.0812,19.3926,19.5694,2019990.0
2023-04-04,19.5973,19.7136,18.7598,19.2902,2532130.0
2023-04-05,18.8715,19.2111,18.7319,19.1227,2916680.0
2023-04-06,19.7276,20.7232,19.467,20.2487,2681634.0
2023-04-07,19.7276,20.7232,19.467,20.2487,2681634.0
2023-04-08,19.7276,20.7232,19.467,20.2487,2681634.0
2023-04-09,19.7276,20.7232,19.467,20.2487,2681634.0
2023-04-10,20.0998,20.7605,20.0998,20.351,3161463.0
2023-04-11,20.4999,20.7558,20.3324,20.6767,2233791.0
2023-04-12,20.8442,20.8814,20.1556,20.4627,1952622.0
2023-04-13,20.5744,20.9094,20.3696,20.7419,1670567.0
2023-04-14,21.1234,21.1234,19.8858,20.0812,1380666.0
2023-04-15,21.1234,21.1234,19.8858,20.0812,1380666.0
2023-04-16,21.1234,21.1234,19.8858,20.0812,1380666.0
2023-04-17,19.8951,20.8163,19.7927,20.8163,1338408.0
2023-04-18,20.7884,20.8442,19.8206,20.0253,1561040.0
2023-04-19,20.1835,20.9791,20.0439,20.7139,1496550.0
2023-04-20,20.1016,20.6209,20.03,20.4348,1403927.0
2023-04-21,20.3789,20.4906,19.5973,19.8764,1890847.0
2023-04-22,20.3789,20.4906,19.5973,19.8764,1890847.0
2023-04-23,20.3789,20.4906,19.5973,19.8764,1890847.0
2023-04-24,19.9788,20.0114,19.6275,20.0067,1844500.0
2023-04-25,19.467,19.6159,18.6342,18.6854,2846524.0
2023-04-26,18.7784,19.0855,18.3783,18.583,2158823.0
2023-04-27,18.7784,20.3882,18.7784,20.0533,2365374.0
2023-04-28,19.9788,20.3231,19.7508,19.8764,2272425.0
2023-04-29,19.9788,20.3231,19.7508,19.8764,2272425.0
2023-04-30,19.9788,20.3231,19.7508,19.8764,2272425.0
2023-05-01,20.0253,20.0253,19.4251,19.5042,1403293.0
2023-05-02,19.3367,19.4437,17.6804,18.0805,3001802.0
2023-05-03,18.1922,18.7365,17.5222,17.6245,2773166.0
2023-05-04,16.9918,18.5551,16.3227,17.7548,5826707.0
2023-05-05,18.676,18.8761,18.0061,18.6574,3276513.0
2023-05-06,18.676,18.8761,18.0061,18.6574,3276513.0
2023-05-07,18.676,18.8761,18.0061,18.6574,3276513.0
2023-05-08,18.9831,19.039,17.9874,17.9967,1962646.0
2023-05-09,17.8758,18.1084,17.4059,18.0526,2194760.0
2023-05-10,18.462,18.5737,17.5361,17.6804,1906828.0
2023-05-11,17.4291,17.5873,17.136,17.1686,2138831.0
2023-05-12,17.3081,17.3826,16.7545,17.1593,1825270.0
2023-05-13,17.3081,17.3826,16.7545,17.1593,1825270.0
2023-05-14,17.3081,17.3826,16.7545,17.1593,1825270.0
2023-05-15,17.5501,18.8994,17.3919,18.8435,4419029.0
2023-05-16,19.0297,19.039,18.3597,18.3876,2063544.0
2023-05-17,18.797,19.6903,18.7598,19.5508,2711397.0
2023-05-18,19.5601,19.7369,19.1506,19.6345,1885444.0
2023-05-19,19.709,19.7741,18.5783,19.0669,1636521.0
2023-05-20,19.709,19.7741,18.5783,19.0669,1636521.0
2023-05-21,19.709,19.7741,18.5783,19.0669,1636521.0
2023-05-22,19.3181,19.8578,19.0017,19.8392,1681305.0
2023-05-23,19.8485,20.7605,19.8392,20.016,2691539.0
2023-05-24,19.7834,19.923,19.3088,19.6159,2734112.0
2023-05-25,19.5135,19.7741,18.9366,19.4112,1506918.0
2023-05-26,19.3926,19.6717,18.9831,19.5973,1274513.0
2023-05-27,19.3926,19.6717,18.9831,19.5973,1274513.0
2023-05-28,19.3926,19.6717,18.9831,19.5973,1274513.0
2023-05-29,19.3926,19.6717,18.9831,19.5973,1274513.0
2023-05-30,19.6636,19.7346,19.015,19.5973,1934128.0
2023-05-31,19.4079,19.4458,18.3665,18.963,2767108.0
2023-06-01,19.1807,19.6825,18.8588,19.3701,1803275.0
2023-06-02,19.7866,21.0079,19.692,20.8943,1689376.0
2023-06-03,19.7866,21.0079,19.692,20.8943,1689376.0
2023-06-04,19.7866,21.0079,19.692,20.8943,1689376.0
2023-06-05,20.8091,20.9322,20.1464,20.4304,1728367.0
2023-06-06,20.3452,22.0588,20.2695,21.9168,2202307.0
2023-06-07,22.2434,22.7499,21.9641,22.4469,2646939.0
2023-06-08,22.3428,22.3996,21.7464,22.0114,1405980.0
2023-06-09,22.0209,22.2103,21.415,21.7085,1905470.0
2023-06-10,22.0209,22.2103,21.415,21.7085,1905470.0
2023-06-11,22.0209,22.2103,21.415,21.7085,1905470.0
2023-06-12,21.699,22.1913,21.2919,21.7842,1366509.0
2023-06-13,21.9452,22.2292,21.6115,22.0114,1491674.0
2023-06-14,22.0398,22.2197,21.1594,21.4434,1259208.0
2023-06-15,21.2257,21.8316,21.2257,21.7937,1249897.0
2023-06-16,21.699,21.841,20.989,21.3961,2482428.0
2023-06-17,21.699,21.841,20.989,21.3961,2482428.0
2023-06-18,21.699,21.841,20.989,21.3961,2482428.0
2023-06-19,21.699,21.841,20.989,21.3961,2482428.0
2023-06-20,21.3393,21.3535,20.8328,21.0931,1160203.0
2023-06-21,20.8943,21.0268,20.5677,20.5819,1111487.0
2023-06-22,20.4588,20.4588,19.6825,19.8529,1441408.0
2023-06-23,19.5878,19.8624,19.3085,19.389,2468737.0
2023-06-24,19.5878,19.8624,19.3085,19.389,2468737.0
2023-06-25,19.5878,19.8624,19.3085,19.389,2468737.0
2023-06-26,19.531,19.9778,19.3369,19.4363,1561402.0
2023-06-27,19.4931,19.7961,19.2186,19.4269,2115745.0
2023-06-28,19.3511,19.4458,18.9156,19.1239,1475165.0
2023-06-29,19.3133,19.5878,19.1807,19.2281,1589717.0
2023-06-30,19.4458,19.6257,18.9535,19.1997,1910889.0
2023-07-01,19.4458,19.6257,18.9535,19.1997,1910889.0
2023-07-02,19.4458,19.6257,18.9535,19.1997,1910889.0
2023-07-03,19.2091,19.8908,19.2091,19.7677,904087.0
2023-07-04,19.2091,19.8908,19.2091,19.7677,904087.0
2023-07-05,19.4553,19.7488,19.1949,19.4079,1488530.0
2023-07-06,19.1902,19.247,18.5985,18.8967,1948567.0
2023-07-07,19.0008,19.8348,19.0008,19.6352,2923057.0
2023-07-08,19.0008,19.8348,19.0008,19.6352,2923057.0
2023-07-09,19.0008,19.8348,19.0008,19.6352,2923057.0
2023-07-10,19.4363,20.0517,19.4079,19.6352,2032828.0
2023-07-11,19.7772,20.0044,19.2186,19.9192,1747809.0
2023-07-12,20.4777,20.6766,20.1748,20.4209,1915905.0
2023-07-13,20.6103,21.3393,20.4825,21.2825,2040361.0
2023-07-14,21.415,21.415,20.3925,20.4399,1809865.0
2023-07-15,21.415,21.415,20.3925,20.4399,1809865.0
2023-07-16,21.415,21.415,20.3925,20.4399,1809865.0
2023-07-17,20.3547,20.9038,20.2316,20.8754,1846177.0
2023-07-18,20.8659,21.9262,20.8375,21.7748,1779526.0
2023-07-19,22.0114,22.4848,21.6801,22.2955,2340946.0
2023-07-20,20.3547,21.0079,19.2375,20.7618,5618471.0
2023-07-21,20.8564,20.8944,19.9097,20.0422,2800523.0
2023-07-22,20.8564,20.8944,19.9097,20.0422,2800523.0
2023-07-23,20.8564,20.8944,19.9097,20.0422,2800523.0
2023-07-24,19.9286,21.0174,19.9286,20.97,2742945.0
2023-07-25,21.0931,21.4245,20.544,20.6103,3212247.0
2023-07-26,20.8848,21.5191,20.7334,21.4245,2411353.0
2023-07-27,21.699,21.699,20.4493,20.6482,1600779.0
2023-07-28,20.9227,21.3961,20.7239,21.0552,1643101.0
2023-07-29,20.9227,21.3961,20.7239,21.0552,1643101.0
2023-07-30,20.9227,21.3961,20.7239,21.0552,1643101.0
2023-07-31,21.1405,21.4907,20.9795,21.1594,1782538.0
2023-08-01,20.9606,20.9606,20.3547,20.8896,1321064.0
2023-08-02,20.4872,20.9984,20.3168,20.6766,1345885.0
