,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity,LRCX US Equity
2021-05-03,607.5918,608.2946,592.6315,595.9743,1158168.0
2021-05-04,587.4195,588.5492,569.8659,585.4015,1587756.0
2021-05-05,596.0419,599.5951,582.5725,589.9492,983495.0
2021-05-06,588.1726,597.8185,580.6897,596.1674,1191077.0
2021-05-07,604.4228,612.9293,596.9012,608.816,1033613.0
2021-05-08,604.4228,612.9293,596.9012,608.816,1033613.0
2021-05-09,604.4228,612.9293,596.9012,608.816,1033613.0
2021-05-10,600.0006,602.5689,565.9651,566.2451,1765876.0
2021-05-11,548.9685,574.6425,543.5354,572.019,1946897.0
2021-05-12,555.1896,557.8158,536.6511,538.4566,2429341.0
2021-05-13,553.2198,573.9142,550.5356,564.5843,2941015.0
2021-05-14,575.466,588.4286,558.0862,582.2152,1548572.0
2021-05-15,575.466,588.4286,558.0862,582.2152,1548572.0
2021-05-16,575.466,588.4286,558.0862,582.2152,1548572.0
2021-05-17,570.0493,572.299,556.1551,571.6714,1679092.0
2021-05-18,577.3199,580.6124,564.594,564.6809,1167927.0
2021-05-19,549.4928,582.3118,546.5286,581.4524,1576855.0
2021-05-20,586.6664,612.1568,583.5718,605.1276,1974069.0
2021-05-21,601.9717,603.9304,589.1768,592.9424,1474653.0
2021-05-22,601.9717,603.9304,589.1768,592.9424,1474653.0
2021-05-23,601.9717,603.9304,589.1768,592.9424,1474653.0
2021-05-24,603.8049,619.4274,600.5896,612.7748,1408825.0
2021-05-25,618.9157,629.6043,616.2508,618.3074,1501664.0
2021-05-26,619.6591,624.3033,610.5733,616.0576,1262104.0
2021-05-27,612.9969,628.7953,612.9969,623.4537,2245403.0
2021-05-28,630.5022,632.7423,625.66,627.4608,842015.0
2021-05-29,630.5022,632.7423,625.66,627.4608,842015.0
2021-05-30,630.5022,632.7423,625.66,627.4608,842015.0
2021-05-31,630.5022,632.7423,625.66,627.4608,842015.0
2021-06-01,633.3989,650.5856,625.1954,626.6787,1276348.0
2021-06-02,625.3655,633.2733,620.364,626.6304,919595.0
2021-06-03,616.5501,620.4605,609.4533,613.8755,1178686.0
2021-06-04,621.8239,633.6209,619.6881,632.7326,1044257.0
2021-06-05,621.8239,633.6209,619.6881,632.7326,1044257.0
2021-06-06,621.8239,633.6209,619.6881,632.7326,1044257.0
2021-06-07,629.1698,630.0195,620.8468,627.2001,812998.0
2021-06-08,635.33,635.61,612.4851,615.5845,885754.0
2021-06-09,619.0412,621.2568,611.2975,612.2437,659477.0
2021-06-10,610.0326,624.7089,610.0326,618.6936,843984.0
2021-06-11,619.524,620.7937,612.9582,619.9874,1024562.0
2021-06-12,619.524,620.7937,612.9582,619.9874,1024562.0
2021-06-13,619.524,620.7937,612.9582,619.9874,1024562.0
2021-06-14,619.6109,628.7015,616.2025,627.8373,1018816.0
2021-06-15,625.8828,632.7326,620.939,622.5547,638002.0
2021-06-16,624.6832,629.7237,611.985,617.9688,1073849.0
2021-06-17,615.7533,625.9602,608.2553,618.975,854804.0
2021-06-18,609.6098,611.0384,589.0895,592.7369,2113898.0
2021-06-19,609.6098,611.0384,589.0895,592.7369,2113898.0
2021-06-20,609.6098,611.0384,589.0895,592.7369,2113898.0
2021-06-21,594.4721,603.6791,588.7896,598.5031,993117.0
2021-06-22,597.4389,605.7883,589.4378,601.57,720111.0
2021-06-23,604.6757,612.609,603.0696,603.921,679711.0
2021-06-24,613.1992,616.8756,611.2539,614.3698,768068.0
2021-06-25,614.3505,615.6371,605.3722,609.9388,1249747.0
2021-06-26,614.3505,615.6371,605.3722,609.9388,1249747.0
2021-06-27,614.3505,615.6371,605.3722,609.9388,1249747.0
2021-06-28,616.0629,628.408,615.9855,625.9215,963452.0
2021-06-29,625.8635,633.3615,623.0675,630.5945,797638.0
2021-06-30,630.0817,630.6283,622.487,629.5399,803472.0
2021-07-01,626.6085,628.2628,610.6971,612.4832,1134301.0
2021-07-02,619.4118,620.3972,606.6106,610.9062,742638.0
2021-07-03,619.4118,620.3972,606.6106,610.9062,742638.0
2021-07-04,619.4118,620.3972,606.6106,610.9062,742638.0
2021-07-05,619.4118,620.3972,606.6106,610.9062,742638.0
2021-07-06,610.9062,616.9723,594.4687,601.6765,1024210.0
2021-07-07,608.6327,608.9471,589.9361,593.6367,862336.0
2021-07-08,581.1072,593.5496,574.8869,586.3225,1021890.0
2021-07-09,588.0447,594.3526,583.275,592.9208,837515.0
2021-07-10,588.0447,594.3526,583.275,592.9208,837515.0
2021-07-11,588.0447,594.3526,583.275,592.9208,837515.0
2021-07-12,597.4292,608.8068,596.8923,605.082,1731734.0
2021-07-13,602.4871,605.6431,595.533,604.3564,1083726.0
2021-07-14,611.5448,619.6716,596.3069,597.7872,1150694.0
2021-07-15,594.788,600.8056,583.9522,590.8794,1250100.0
2021-07-16,592.8724,595.9683,566.9439,569.3432,1353794.0
2021-07-17,592.8724,595.9683,566.9439,569.3432,1353794.0
2021-07-18,592.8724,595.9683,566.9439,569.3432,1353794.0
2021-07-19,559.1944,572.652,556.6225,572.2844,1457039.0
2021-07-20,576.5607,591.8856,569.0627,587.3481,1555887.0
2021-07-21,588.4316,618.0075,588.4316,616.5273,1637438.0
2021-07-22,611.5157,617.4366,610.0316,615.2502,1252351.0
2021-07-23,620.8471,623.6867,612.9089,619.4491,1031685.0
2021-07-24,620.8471,623.6867,612.9089,619.4491,1031685.0
2021-07-25,620.8471,623.6867,612.9089,619.4491,1031685.0
2021-07-26,620.3779,626.889,614.5923,619.5652,878433.0
2021-07-27,614.3601,616.537,587.8415,602.344,1491166.0
2021-07-28,604.7918,617.2529,603.1598,614.3505,1215998.0
2021-07-29,590.7149,602.2231,577.6442,599.4803,2913905.0
2021-07-30,591.1309,616.7692,590.8117,616.6821,1651091.0
2021-07-31,591.1309,616.7692,590.8117,616.6821,1651091.0
2021-08-01,591.1309,616.7692,590.8117,616.6821,1651091.0
2021-08-02,625.1863,638.0431,620.1554,620.9293,1392447.0
2021-08-03,624.4897,628.2241,615.7717,624.5284,684350.0
2021-08-04,627.7211,633.3566,620.6391,628.6498,1112092.0
2021-08-05,630.5945,632.3513,621.8097,624.6638,596145.0
2021-08-06,621.7033,627.2663,621.1228,626.889,606559.0
2021-08-07,621.7033,627.2663,621.1228,626.889,606559.0
2021-08-08,621.7033,627.2663,621.1228,626.889,606559.0
2021-08-09,628.8627,629.182,618.2204,619.6716,783094.0
2021-08-10,619.9619,620.3634,595.1073,597.1003,1624871.0
2021-08-11,599.8286,601.6861,576.7735,588.7316,1755676.0
2021-08-12,578.8923,578.9937,559.3492,564.5349,2515630.0
2021-08-13,564.2833,569.2077,558.401,561.5357,1766253.0
2021-08-14,564.2833,569.2077,558.401,561.5357,1766253.0
2021-08-15,564.2833,569.2077,558.401,561.5357,1766253.0
2021-08-16,561.0132,571.3169,558.7106,569.7206,1269620.0
2021-08-17,563.0062,568.3661,552.3446,560.1619,1270265.0
2021-08-18,559.204,566.5279,550.6322,550.9901,882971.0
2021-08-19,546.9702,560.3989,543.4192,558.372,1105698.0
2021-08-20,564.501,566.4602,541.6249,547.5652,1696172.0
2021-08-21,564.501,566.4602,541.6249,547.5652,1696172.0
2021-08-22,564.501,566.4602,541.6249,547.5652,1696172.0
2021-08-23,554.0183,567.3309,553.7813,565.2992,1369735.0
2021-08-24,567.834,574.6837,562.8128,566.5376,951311.0
2021-08-25,568.0952,575.4577,567.3986,569.6238,901228.0
2021-08-26,568.8789,574.9643,564.3994,566.315,862381.0
2021-08-27,570.0882,593.2497,570.0012,589.7668,1498235.0
2021-08-28,570.0882,593.2497,570.0012,589.7668,1498235.0
2021-08-29,570.0882,593.2497,570.0012,589.7668,1498235.0
2021-08-30,594.7977,597.7098,582.859,588.2188,976571.0
2021-08-31,589.0702,589.0702,577.5862,585.1519,1071482.0
2021-09-01,588.1704,589.1862,579.6566,580.2758,704550.0
2021-09-02,583.1202,588.0834,579.6671,582.5203,857441.0
2021-09-03,582.4429,593.3948,576.6187,590.8504,1030190.0
2021-09-04,582.4429,593.3948,576.6187,590.8504,1030190.0
2021-09-05,582.4429,593.3948,576.6187,590.8504,1030190.0
2021-09-06,582.4429,593.3948,576.6187,590.8504,1030190.0
2021-09-07,579.6663,585.9452,568.8789,573.9001,2332579.0
2021-09-08,572.207,572.3473,557.6367,564.5639,1721458.0
2021-09-09,562.1065,577.5088,560.1715,574.3064,1539212.0
2021-09-10,582.5494,592.2145,577.1121,578.6601,1557488.0
2021-09-11,582.5494,592.2145,577.1121,578.6601,1557488.0
2021-09-12,582.5494,592.2145,577.1121,578.6601,1557488.0
2021-09-13,583.304,594.9428,580.0629,588.9734,1313190.0
2021-09-14,581.0788,591.5138,579.1632,583.8748,1181270.0
2021-09-15,581.3749,591.9726,577.6733,591.6147,1141963.0
2021-09-16,584.2231,597.0906,580.2951,595.8232,1352696.0
2021-09-17,594.9525,596.1908,584.0103,589.1766,2014187.0
2021-09-18,594.9525,596.1908,584.0103,589.1766,2014187.0
2021-09-19,594.9525,596.1908,584.0103,589.1766,2014187.0
2021-09-20,575.5545,575.6996,562.1839,570.7267,1324118.0
2021-09-21,573.1067,574.9498,559.4924,567.1567,1604486.0
2021-09-22,574.6837,584.0973,569.7399,581.5529,1034991.0
2021-09-23,581.0594,597.8442,577.3201,592.6402,1100552.0
2021-09-24,584.9777,593.8447,581.756,592.5628,727289.0
2021-09-25,584.9777,593.8447,581.756,592.5628,727289.0
2021-09-26,584.9777,593.8447,581.756,592.5628,727289.0
2021-09-27,584.8039,603.2409,584.125,598.0812,1089267.0
2021-09-28,578.0925,588.082,567.3465,568.3067,2088530.0
2021-09-29,568.4424,571.2452,549.763,550.4031,1657711.0
2021-09-30,556.0089,560.1211,550.808,551.9937,1094080.0
2021-10-01,553.9043,556.358,543.7014,552.5562,1116017.0
2021-10-02,553.9043,556.358,543.7014,552.5562,1116017.0
2021-10-03,553.9043,556.358,543.7014,552.5562,1116017.0
2021-10-04,548.9095,549.4236,531.8013,533.5567,1640727.0
2021-10-05,539.8996,546.3006,534.0222,539.1431,1205610.0
2021-10-06,533.4209,541.0828,528.4068,535.0988,1590769.0
2021-10-07,547.028,547.1366,537.5525,539.0655,1053800.0
2021-10-08,541.7811,543.071,532.5287,533.5761,867251.0
2021-10-09,541.7811,543.071,532.5287,533.5761,867251.0
2021-10-10,541.7811,543.071,532.5287,533.5761,867251.0
2021-10-11,531.6073,544.5452,531.4909,535.7874,892257.0
2021-10-12,541.0343,541.3543,525.9336,530.298,1276576.0
2021-10-13,536.2917,541.344,526.7095,527.9994,1254185.0
2021-10-14,541.7617,550.9559,537.5622,550.8104,1551249.0
2021-10-15,549.4236,551.3734,544.4676,547.4547,1324769.0
2021-10-16,549.4236,551.3734,544.4676,547.4547,1324769.0
2021-10-17,549.4236,551.3734,544.4676,547.4547,1324769.0
2021-10-18,543.1195,552.2749,541.8878,551.5572,1247396.0
2021-10-19,551.984,560.5769,548.7737,553.623,1499454.0
2021-10-20,553.4,555.5046,547.0571,548.4537,1693337.0
2021-10-21,528.465,539.1091,518.8828,538.6775,3065006.0
2021-10-22,543.1195,558.4529,537.5913,539.9578,1877041.0
2021-10-23,543.1195,558.4529,537.5913,539.9578,1877041.0
2021-10-24,543.1195,558.4529,537.5913,539.9578,1877041.0
2021-10-25,541.2283,545.0689,532.839,535.3315,1282555.0
2021-10-26,540.0935,542.3823,529.8228,532.3929,1173397.0
2021-10-27,531.5006,543.6432,529.7258,536.9318,1183761.0
2021-10-28,546.7467,562.4584,546.4267,548.8901,2232508.0
2021-10-29,541.5095,550.0637,539.434,546.5819,1338283.0
2021-10-30,541.5095,550.0637,539.434,546.5819,1338283.0
2021-10-31,541.5095,550.0637,539.434,546.5819,1338283.0
2021-11-01,547.9688,555.65,544.4385,555.4949,1072741.0
2021-11-02,557.4152,560.5769,554.7578,556.9302,897099.0
2021-11-03,557.7255,565.9014,552.2361,563.8744,790811.0
2021-11-04,565.4262,581.0409,562.2451,580.682,1796452.0
2021-11-05,582.7963,594.5219,579.2757,592.3591,2102897.0
2021-11-06,582.7963,594.5219,579.2757,592.3591,2102897.0
2021-11-07,582.7963,594.5219,579.2757,592.3591,2102897.0
2021-11-08,596.4616,601.3206,585.6671,590.7103,1259839.0
2021-11-09,591.6123,604.278,590.6715,603.1633,1204060.0
2021-11-10,596.0154,603.5221,585.6913,587.5195,1089789.0
2021-11-11,595.0941,600.6368,591.365,595.2008,819838.0
2021-11-12,598.7892,608.9727,595.0068,605.5976,1059225.0
2021-11-13,598.7892,608.9727,595.0068,605.5976,1059225.0
2021-11-14,598.7892,608.9727,595.0068,605.5976,1059225.0
2021-11-15,612.9491,624.964,606.2377,611.2616,1353630.0
2021-11-16,610.2044,618.7683,605.6073,615.141,852313.0
2021-11-17,615.141,619.5442,607.405,611.6204,906713.0
2021-11-18,617.7887,618.0603,605.9565,616.6346,1001225.0
2021-11-19,617.2165,637.1955,614.0451,625.0723,1833384.0
2021-11-20,617.2165,637.1955,614.0451,625.0723,1833384.0
2021-11-21,617.2165,637.1955,614.0451,625.0723,1833384.0
2021-11-22,631.2962,641.1332,622.7641,627.206,1875931.0
2021-11-23,628.4668,642.3455,621.93,641.3853,1754532.0
2021-11-24,634.286,641.5987,625.8288,640.8713,1215393.0
2021-11-25,634.286,641.5987,625.8288,640.8713,1215393.0
2021-11-26,631.8225,634.3702,619.1659,622.6283,837678.0
2021-11-27,631.8225,634.3702,619.1659,622.6283,837678.0
2021-11-28,631.8225,634.3702,619.1659,622.6283,837678.0
2021-11-29,631.8613,661.7232,629.4562,660.026,1963932.0
2021-11-30,654.973,672.1104,647.9997,659.3568,2725440.0
2021-12-01,671.8194,690.3728,663.7405,672.6244,2528213.0
2021-12-02,662.2716,664.303,636.119,641.5793,2300604.0
2021-12-03,648.6398,650.759,632.2008,641.5308,1385763.0
2021-12-04,648.6398,650.759,632.2008,641.5308,1385763.0
2021-12-05,648.6398,650.759,632.2008,641.5308,1385763.0
2021-12-06,644.8844,650.5505,623.0647,647.4372,1266588.0
2021-12-07,658.0571,688.1712,656.5927,684.864,1601628.0
2021-12-08,683.7486,696.6574,683.7486,692.5064,1163362.0
2021-12-09,687.3856,698.2092,676.2517,678.3077,1082758.0
2021-12-10,690.2127,692.5743,673.6136,684.6797,879404.0
2021-12-11,690.2127,692.5743,673.6136,684.6797,879404.0
2021-12-12,690.2127,692.5743,673.6136,684.6797,879404.0
2021-12-13,686.2173,686.7067,663.3817,664.3224,1244018.0
2021-12-14,655.7204,664.2421,649.422,660.1818,1389201.0
2021-12-15,660.9497,679.223,646.7393,677.7748,1362698.0
2021-12-16,682.1098,687.5335,647.964,652.474,1377482.0
2021-12-17,646.3699,658.8988,642.1321,650.4231,1565381.0
2021-12-18,646.3699,658.8988,642.1321,650.4231,1565381.0
2021-12-19,646.3699,658.8988,642.1321,650.4231,1565381.0
2021-12-20,640.3922,654.1555,635.5809,642.5598,911042.0
2021-12-21,660.5123,667.8119,646.506,663.9337,1340467.0
2021-12-22,659.4723,672.6427,654.0681,671.8554,1042417.0
2021-12-23,675.0241,687.1369,673.95,679.1453,867431.0
2021-12-24,675.0241,687.1369,673.95,679.1453,867431.0
2021-12-25,675.0241,687.1369,673.95,679.1453,867431.0
2021-12-26,675.0241,687.1369,673.95,679.1453,867431.0
2021-12-27,683.1012,703.717,683.1012,703.1339,1014634.0
2021-12-28,704.689,707.9743,694.6193,696.0384,781920.0
2021-12-29,698.5509,707.7658,696.0384,706.39,690238.0
2021-12-30,707.605,707.605,697.0881,698.2059,521565.0
2021-12-31,698.1865,705.5347,697.1368,699.0029,713872.0
2022-01-01,698.1865,705.5347,697.1368,699.0029,713872.0
2022-01-02,698.1865,705.5347,697.1368,699.0029,713872.0
2022-01-03,700.9275,710.5792,691.888,705.1361,1060296.0
2022-01-04,706.3706,711.3464,682.7708,692.0532,1456556.0
2022-01-05,692.8211,694.8719,671.2625,672.4289,1399428.0
2022-01-06,674.0715,685.92,667.7147,682.2459,1189590.0
2022-01-07,678.3288,683.5143,649.665,650.5398,1569772.0
2022-01-08,678.3288,683.5143,649.665,650.5398,1569772.0
2022-01-09,678.3288,683.5143,649.665,650.5398,1569772.0
2022-01-10,640.1687,649.1109,625.1904,645.6798,1624647.0
2022-01-11,634.5312,654.6804,633.7439,654.3499,918920.0
2022-01-12,660.0555,669.717,655.4288,667.0927,928810.0
2022-01-13,685.2493,710.1856,664.1864,667.5301,2913509.0
2022-01-14,664.4197,710.2779,662.6993,709.374,1941618.0
2022-01-15,664.4197,710.2779,662.6993,709.374,1941618.0
2022-01-16,664.4197,710.2779,662.6993,709.374,1941618.0
2022-01-17,664.4197,710.2779,662.6993,709.374,1941618.0
2022-01-18,696.5778,697.3019,657.4797,659.9874,2009579.0
2022-01-19,671.4957,679.1064,624.0629,624.7238,1834029.0
2022-01-20,636.3488,639.5563,600.2201,602.3099,1944431.0
2022-01-21,598.9337,618.8919,587.5163,588.8187,2222177.0
2022-01-22,598.9337,618.8919,587.5163,588.8187,2222177.0
2022-01-23,598.9337,618.8919,587.5163,588.8187,2222177.0
2022-01-24,568.6112,605.7799,559.387,604.3996,2489540.0
2022-01-25,583.327,587.5065,564.7232,571.7507,1884599.0
2022-01-26,586.6123,597.0125,564.1206,579.9542,2363675.0
2022-01-27,578.2338,583.6769,535.3012,539.7432,3095555.0
2022-01-28,538.1103,545.439,515.152,545.4196,2002397.0
2022-01-29,538.1103,545.439,515.152,545.4196,2002397.0
2022-01-30,538.1103,545.439,515.152,545.4196,2002397.0
2022-01-31,547.7718,573.4419,541.2303,573.3933,1900218.0
2022-02-01,573.4711,577.2132,555.9753,572.9559,1135509.0
2022-02-02,581.2178,596.1226,573.5392,594.6312,1662206.0
2022-02-03,580.2555,588.5952,569.3596,572.2658,2007557.0
2022-02-04,570.0691,573.0337,557.5695,562.8473,1446421.0
2022-02-05,570.0691,573.0337,557.5695,562.8473,1446421.0
2022-02-06,570.0691,573.0337,557.5695,562.8473,1446421.0
2022-02-07,564.7913,573.0871,553.04,555.363,1086031.0
2022-02-08,550.6586,561.3893,544.8947,560.1452,1295844.0
2022-02-09,572.5671,593.3968,566.6963,590.4225,1207173.0
2022-02-10,572.2464,598.733,571.5174,578.2046,1514800.0
2022-02-11,578.3407,583.1326,539.821,544.3018,1578513.0
2022-02-12,578.3407,583.1326,539.821,544.3018,1578513.0
2022-02-13,578.3407,583.1326,539.821,544.3018,1578513.0
2022-02-14,544.9628,553.0983,532.3172,542.6106,1346116.0
2022-02-15,553.4579,580.0514,553.4579,577.1841,1434643.0
2022-02-16,568.1057,578.7198,561.0996,574.8999,804806.0
2022-02-17,570.7301,578.5448,562.9931,564.3441,1290963.0
2022-02-18,564.5341,565.9285,547.5094,554.0217,1248054.0
2022-02-19,564.5341,565.9285,547.5094,554.0217,1248054.0
2022-02-20,564.5341,565.9285,547.5094,554.0217,1248054.0
2022-02-21,564.5341,565.9285,547.5094,554.0217,1248054.0
2022-02-22,545.2835,561.1755,535.4859,544.0394,1219638.0
2022-02-23,550.853,555.052,526.0771,527.1949,1243513.0
2022-02-24,510.3893,548.2869,504.9947,547.1108,1562810.0
2022-02-25,548.4036,557.8027,540.5305,557.1417,1084932.0
2022-02-26,548.4036,557.8027,540.5305,557.1417,1084932.0
2022-02-27,548.4036,557.8027,540.5305,557.1417,1084932.0
2022-02-28,550.542,555.1394,534.7958,545.6237,1406461.0
2022-03-01,542.4259,546.6443,520.1674,525.4259,1609029.0
2022-03-02,531.9382,542.5935,525.7563,538.4991,1245119.0
2022-03-03,544.7975,544.7975,523.6034,528.2835,1033913.0
2022-03-04,523.6471,526.8304,505.0531,511.0502,1439441.0
2022-03-05,523.6471,526.8304,505.0531,511.0502,1439441.0
2022-03-06,523.6471,526.8304,505.0531,511.0502,1439441.0
2022-03-07,512.8192,518.5831,475.0187,475.4464,2139632.0
2022-03-08,475.8449,496.8009,465.6294,476.6322,2155951.0
2022-03-09,495.1291,507.5802,489.7541,502.8175,1443926.0
2022-03-10,490.6385,492.8012,474.5791,483.1445,1110604.0
2022-03-11,497.2189,497.8215,469.0605,469.8478,1038936.0
2022-03-12,497.2189,497.8215,469.0605,469.8478,1038936.0
2022-03-13,497.2189,497.8215,469.0605,469.8478,1038936.0
2022-03-14,474.6105,476.8363,453.0033,455.8609,1587102.0
2022-03-15,463.3398,474.8265,459.8148,472.652,1245728.0
2022-03-16,483.9437,501.8125,477.8006,501.6809,1665915.0
2022-03-17,497.4684,513.4796,494.9137,513.2163,1362736.0
2022-03-18,512.095,533.8495,509.979,531.0802,2223877.0
2022-03-19,512.095,533.8495,509.979,531.0802,2223877.0
2022-03-20,512.095,533.8495,509.979,531.0802,2223877.0
2022-03-21,524.6056,530.7283,512.7775,523.4939,1051744.0
2022-03-22,524.6056,539.0858,524.6056,533.1475,1066567.0
2022-03-23,526.9165,534.3566,517.38,517.7701,983498.0
2022-03-24,523.923,542.84,518.5502,542.3719,1212426.0
2022-03-25,541.3383,543.0628,531.597,541.0068,753352.0
2022-03-26,541.3383,543.0628,531.597,541.0068,753352.0
2022-03-27,541.3383,543.0628,531.597,541.0068,753352.0
2022-03-28,535.8875,543.9711,527.4626,543.4348,733991.0
2022-03-29,554.2487,560.4757,544.2608,554.7655,1113865.0
2022-03-30,548.2226,556.7742,531.7531,534.9026,1298133.0
2022-03-31,536.297,543.6298,523.767,524.2253,1470300.0
2022-04-01,527.7454,532.1821,504.1966,512.368,1208509.0
2022-04-02,527.7454,532.1821,504.1966,512.368,1208509.0
2022-04-03,527.7454,532.1821,504.1966,512.368,1208509.0
2022-04-04,513.2261,523.3964,511.2954,522.2165,878362.0
2022-04-05,515.4493,516.8047,487.6004,491.101,1967027.0
2022-04-06,481.6132,493.1097,475.9186,485.7672,1584527.0
2022-04-07,484.9579,496.0984,480.448,490.8085,1009456.0
2022-04-08,485.6112,488.4097,478.61,479.3998,1045117.0
2022-04-09,485.6112,488.4097,478.61,479.3998,1045117.0
2022-04-10,485.6112,488.4097,478.61,479.3998,1045117.0
2022-04-11,475.0118,475.8796,463.3788,463.9151,1695305.0
2022-04-12,469.0442,475.8016,453.1939,455.3732,1677835.0
2022-04-13,457.967,465.4265,456.2313,460.8435,1139621.0
2022-04-14,461.6334,462.1989,444.4911,444.8031,1364794.0
2022-04-15,461.6334,462.1989,444.4911,444.8031,1364794.0
2022-04-16,461.6334,462.1989,444.4911,444.8031,1364794.0
2022-04-17,461.6334,462.1989,444.4911,444.8031,1364794.0
2022-04-18,440.0446,461.2238,439.7725,458.8348,1663147.0
2022-04-19,457.5965,470.7603,454.4225,467.2597,1214401.0
2022-04-20,480.3944,492.2419,467.7375,469.4635,2023303.0
2022-04-21,476.5037,485.2114,456.8359,457.8207,2279373.0
2022-04-22,455.3732,460.551,448.9083,451.5996,2028217.0
2022-04-23,455.3732,460.551,448.9083,451.5996,2028217.0
2022-04-24,455.3732,460.551,448.9083,451.5996,2028217.0
2022-04-25,449.0155,468.4006,447.6894,464.5587,1412383.0
2022-04-26,455.0222,458.6008,445.3394,445.8367,1497354.0
2022-04-27,443.0967,456.9139,438.3089,445.4077,1241303.0
2022-04-28,456.6018,477.4203,451.0925,472.4278,1678366.0
2022-04-29,463.174,479.2047,453.2865,454.1641,1405094.0
2022-04-30,463.174,479.2047,453.2865,454.1641,1405094.0
2022-05-01,463.174,479.2047,453.2865,454.1641,1405094.0
2022-05-02,455.6462,467.8155,447.743,467.3865,1286698.0
2022-05-03,464.7342,476.4745,461.4189,473.3054,957755.0
2022-05-04,475.0411,494.9868,465.524,493.3242,1196205.0
2022-05-05,482.091,485.5917,461.3018,469.3367,1457770.0
2022-05-06,464.8512,477.3228,453.3645,466.3236,1068123.0
2022-05-07,464.8512,477.3228,453.3645,466.3236,1068123.0
2022-05-08,464.8512,477.3228,453.3645,466.3236,1068123.0
2022-05-09,448.5085,450.878,431.5124,436.0174,1848698.0
2022-05-10,449.4933,457.4209,435.4031,447.6894,1413573.0
2022-05-11,443.5745,457.3234,434.9741,436.0662,1179264.0
2022-05-12,435.6566,450.566,433.921,448.9668,1555772.0
2022-05-13,454.0081,482.9686,453.423,479.6728,1909264.0
2022-05-14,454.0081,482.9686,453.423,479.6728,1909264.0
2022-05-15,454.0081,482.9686,453.423,479.6728,1909264.0
2022-05-16,474.3097,480.7747,467.0745,470.4581,968986.0
2022-05-17,482.6956,503.5141,477.8493,499.5161,1635586.0
2022-05-18,488.0538,495.84,462.8035,465.5923,1710452.0
2022-05-19,467.562,473.8758,459.3711,460.3755,1119316.0
2022-05-20,468.4591,472.0962,439.245,462.316,1715864.0
2022-05-21,468.4591,472.0962,439.245,462.316,1715864.0
2022-05-22,468.4591,472.0962,439.245,462.316,1715864.0
2022-05-23,464.4319,473.8417,460.2975,471.2674,1057811.0
2022-05-24,465.6021,468.5501,454.1348,459.2444,943238.0
2022-05-25,454.0178,479.3851,453.7838,475.4408,1288710.0
2022-05-26,469.8925,500.657,468.9662,496.5323,1292287.0
2022-05-27,504.3429,523.9912,502.422,517.7993,1652567.0
2022-05-28,504.3429,523.9912,502.422,517.7993,1652567.0
2022-05-29,504.3429,523.9912,502.422,517.7993,1652567.0
2022-05-30,504.3429,523.9912,502.422,517.7993,1652567.0
2022-05-31,511.6269,512.9043,497.722,507.0829,1501127.0
2022-06-01,510.1935,511.9292,487.1226,493.1975,1026134.0
2022-06-02,490.5354,510.7493,489.5506,510.2715,1160226.0
2022-06-03,499.9257,508.2921,496.5323,501.1836,1330618.0
2022-06-04,499.9257,508.2921,496.5323,501.1836,1330618.0
2022-06-05,499.9257,508.2921,496.5323,501.1836,1330618.0
2022-06-06,513.5576,519.6228,500.9105,503.4068,785251.0
2022-06-07,496.7371,511.9,495.6984,510.408,1150288.0
2022-06-08,508.8771,511.0175,495.3037,499.3796,900975.0
2022-06-09,490.5549,500.618,480.8819,481.1647,865225.0
2022-06-10,473.1201,476.2014,462.0137,462.5987,1099309.0
2022-06-11,473.1201,476.2014,462.0137,462.5987,1099309.0
2022-06-12,473.1201,476.2014,462.0137,462.5987,1099309.0
2022-06-13,443.6817,450.7902,434.1062,435.9492,1483455.0
2022-06-14,443.5023,445.5666,435.4796,440.0486,1169039.0
2022-06-15,440.0486,452.7774,434.8533,443.8349,1566079.0
2022-06-16,432.016,433.4493,403.77,409.2588,1904216.0
2022-06-17,408.1043,415.0463,402.4981,410.3937,1791947.0
2022-06-18,408.1043,415.0463,402.4981,410.3937,1791947.0
2022-06-19,408.1043,415.0463,402.4981,410.3937,1791947.0
2022-06-20,408.1043,415.0463,402.4981,410.3937,1791947.0
2022-06-21,418.0153,432.7596,417.7609,423.6802,1212669.0
2022-06-22,414.1213,425.2847,411.4308,416.4303,1108189.0
2022-06-23,422.0267,422.0267,406.4459,414.9138,903046.0
2022-06-24,422.9953,440.6747,421.8768,440.4595,1421657.0
2022-06-25,422.9953,440.6747,421.8768,440.4595,1421657.0
2022-06-26,422.9953,440.6747,421.8768,440.4595,1421657.0
2022-06-27,446.2613,447.3473,436.6046,440.0681,769492.0
2022-06-28,441.6238,449.3432,427.3295,428.7873,937951.0
2022-06-29,423.1029,424.6194,415.8139,417.8196,1175137.0
2022-06-30,409.9632,427.3002,406.0301,416.9391,1066476.0
2022-07-01,400.2576,405.7366,378.151,386.296,2950014.0
2022-07-02,400.2576,405.7366,378.151,386.296,2950014.0
2022-07-03,400.2576,405.7366,378.151,386.296,2950014.0
2022-07-04,400.2576,405.7366,378.151,386.296,2950014.0
2022-07-05,371.4637,382.5488,367.7458,380.367,2688278.0
2022-07-06,382.5782,388.2186,375.3675,383.2239,1251751.0
2022-07-07,394.5047,408.3978,393.3306,405.9127,1375342.0
