,OXM US Equity,OXM US Equity,OXM US Equity,OXM US Equity,OXM US Equity
2023-08-14,103.0585,103.5615,101.7566,102.2596,161939.0
2023-08-15,101.5889,103.1966,101.0169,102.4076,126514.0
2023-08-16,102.0722,104.0054,100.5434,100.6322,116640.0
2023-08-17,100.5829,101.8256,100.1193,100.4054,115606.0
2023-08-18,99.9122,101.0662,99.9122,100.5829,92526.0
2023-08-19,99.9122,101.0662,99.9122,100.5829,92526.0
2023-08-20,99.9122,101.0662,99.9122,100.5829,92526.0
2023-08-21,100.5829,101.1451,99.2563,99.8037,182807.0
2023-08-22,100.2771,101.9736,99.6065,101.8848,231184.0
2023-08-23,100.7013,101.3423,98.3489,100.8097,259201.0
2023-08-24,101.0662,103.0388,98.4722,98.7582,216115.0
2023-08-25,99.6952,101.0958,98.561,100.0799,231102.0
2023-08-26,99.6952,101.0958,98.561,100.0799,231102.0
2023-08-27,99.6952,101.0958,98.561,100.0799,231102.0
2023-08-28,100.6421,102.5654,99.8333,100.5632,184646.0
2023-08-29,100.4054,101.6678,99.7445,101.3719,161461.0
2023-08-30,100.8097,101.5396,99.8678,99.9517,213723.0
2023-08-31,100.0897,101.1747,99.4585,99.6065,196217.0
2023-09-01,96.6377,102.0032,94.2607,100.6914,548318.0
2023-09-02,96.6377,102.0032,94.2607,100.6914,548318.0
2023-09-03,96.6377,102.0032,94.2607,100.6914,548318.0
2023-09-04,96.6377,102.0032,94.2607,100.6914,548318.0
2023-09-05,99.1528,99.4782,96.7561,97.0125,303598.0
2023-09-06,96.8843,98.2503,93.7084,94.1522,188064.0
2023-09-07,94.0437,95.6021,93.5309,95.2963,197481.0
2023-09-08,95.0793,95.2174,93.8366,94.0437,131110.0
2023-09-09,95.0793,95.2174,93.8366,94.0437,131110.0
2023-09-10,95.0793,95.2174,93.8366,94.0437,131110.0
2023-09-11,95.3752,95.5635,93.5703,94.0339,143822.0
2023-09-12,93.2448,93.8267,90.2465,91.1243,279050.0
2023-09-13,91.4004,92.0909,89.7829,91.8344,224762.0
2023-09-14,92.5248,94.8229,92.1993,94.813,216321.0
2023-09-15,94.7045,97.5254,94.6552,96.4602,477169.0
2023-09-16,94.7045,97.5254,94.6552,96.4602,477169.0
2023-09-17,94.7045,97.5254,94.6552,96.4602,477169.0
2023-09-18,96.3714,96.3714,94.1226,94.8821,148817.0
2023-09-19,95.0892,97.1999,94.8525,96.6476,131133.0
2023-09-20,96.6377,98.2355,96.3714,96.4108,169928.0
2023-09-21,95.6317,95.8191,94.1917,94.5369,193577.0
2023-09-22,94.4087,95.3061,92.6432,92.6728,111187.0
2023-09-23,94.4087,95.3061,92.6432,92.6728,111187.0
2023-09-24,94.4087,95.3061,92.6432,92.6728,111187.0
2023-09-25,91.9429,93.738,91.8049,92.7418,127887.0
2023-09-26,92.2388,93.1018,91.864,91.864,94203.0
2023-09-27,92.7122,93.5999,91.5188,92.653,111808.0
2023-09-28,92.2191,95.7204,92.2191,95.4739,133784.0
2023-09-29,96.2432,97.0618,94.3828,94.813,133707.0
2023-09-30,96.2432,97.0618,94.3828,94.813,133707.0
2023-10-01,96.2432,97.0618,94.3828,94.813,133707.0
2023-10-02,94.9511,96.6278,94.3298,95.5725,143452.0
2023-10-03,94.675,95.3851,91.7851,92.8109,134334.0
2023-10-04,92.9095,94.1522,91.4695,93.4717,167064.0
2023-10-05,93.1758,93.5506,91.5878,92.5446,128797.0
2023-10-06,91.5385,93.3237,91.2574,92.2585,95925.0
2023-10-07,91.5385,93.3237,91.2574,92.2585,95925.0
2023-10-08,91.5385,93.3237,91.2574,92.2585,95925.0
2023-10-09,91.2722,91.9085,90.5818,91.2722,141480.0
2023-10-10,91.578,93.4815,91.3906,92.584,96115.0
2023-10-11,92.3769,93.8465,91.3314,91.7752,111100.0
2023-10-12,92.4407,92.4407,90.1264,90.7919,200252.0
2023-10-13,90.5436,90.6131,88.4975,89.2722,131903.0
2023-10-14,90.5436,90.6131,88.4975,89.2722,131903.0
2023-10-15,90.5436,90.6131,88.4975,89.2722,131903.0
2023-10-16,89.8682,92.54,89.5603,92.3115,126104.0
2023-10-17,92.0831,97.0592,92.0831,94.2782,279931.0
2023-10-18,93.3942,94.4967,92.4506,93.861,130983.0
2023-10-19,93.0167,93.6921,90.1264,90.3747,183243.0
2023-10-20,90.8316,91.0899,88.2889,88.726,168021.0
2023-10-21,90.8316,91.0899,88.2889,88.726,168021.0
2023-10-22,90.8316,91.0899,88.2889,88.726,168021.0
2023-10-23,89.1232,89.3219,87.3652,88.8451,150789.0
2023-10-24,89.6596,89.7689,87.6731,87.9711,82644.0
2023-10-25,87.4447,88.6465,86.2031,88.2591,108883.0
2023-10-26,88.3982,88.8153,87.0076,87.4149,67211.0
2023-10-27,87.0474,87.8718,84.3557,85.3191,159011.0
2023-10-28,87.0474,87.8718,84.3557,85.3191,159011.0
2023-10-29,87.0474,87.8718,84.3557,85.3191,159011.0
2023-10-30,86.6004,86.6004,84.5643,85.0907,143371.0
2023-10-31,84.7133,84.9715,83.581,83.8293,133503.0
2023-11-01,83.1837,83.5412,81.7733,83.2333,146637.0
2023-11-02,84.4252,85.5228,83.9286,85.3589,97891.0
2023-11-03,86.4614,89.3914,86.2442,87.991,214326.0
2023-11-04,86.4614,89.3914,86.2442,87.991,214326.0
2023-11-05,86.4614,89.3914,86.2442,87.991,214326.0
2023-11-06,86.6203,86.9083,85.8257,86.0442,137302.0
2023-11-07,86.0243,86.516,84.7133,85.19,108305.0
2023-11-08,85.4681,86.054,84.753,85.4582,165077.0
2023-11-09,86.2727,86.2727,83.4717,83.8789,120369.0
2023-11-10,83.8094,86.1932,83.1638,85.2496,111729.0
2023-11-11,83.8094,86.1932,83.1638,85.2496,111729.0
2023-11-12,83.8094,86.1932,83.1638,85.2496,111729.0
2023-11-13,84.4252,84.7033,83.7995,84.0875,97624.0
2023-11-14,86.9183,89.9576,86.2425,89.5901,145221.0
2023-11-15,90.1761,93.7617,90.1761,93.0465,275036.0
2023-11-16,92.5499,92.7486,90.1562,91.4673,127911.0
2023-11-17,92.9671,94.9635,92.2228,93.8908,161223.0
2023-11-18,92.9671,94.9635,92.2228,93.8908,161223.0
2023-11-19,92.9671,94.9635,92.2228,93.8908,161223.0
2023-11-20,93.8908,94.9039,92.9174,94.7052,137503.0
2023-11-21,93.5531,94.7797,92.5301,92.7486,171613.0
2023-11-22,93.7021,94.0298,92.4208,92.7982,104929.0
2023-11-23,93.7021,94.0298,92.4208,92.7982,104929.0
2023-11-24,92.7088,93.9603,92.7088,93.9007,51893.0
2023-11-25,92.7088,93.9603,92.7088,93.9007,51893.0
2023-11-26,92.7088,93.9603,92.7088,93.9007,51893.0
2023-11-27,93.7219,94.6159,92.828,94.5066,128695.0
2023-11-28,94.3874,94.3874,92.6194,92.9273,100340.0
2023-11-29,93.9702,94.159,90.5734,91.2686,205437.0
2023-11-30,91.3183,91.4772,89.2126,89.8185,204862.0
2023-12-01,89.3914,93.0565,89.3914,93.0267,241155.0
2023-12-02,89.3914,93.0565,89.3914,93.0267,241155.0
2023-12-03,89.3914,93.0565,89.3914,93.0267,241155.0
2023-12-04,92.6393,94.0497,91.3084,91.7851,225492.0
2023-12-05,91.8249,91.8249,87.2858,87.3156,208483.0
2023-12-06,87.8022,91.7057,87.6731,90.7621,335833.0
2023-12-07,89.1828,95.1323,87.1412,94.2682,349676.0
2023-12-08,93.7319,93.7319,90.9905,92.5499,204998.0
2023-12-09,93.7319,93.7319,90.9905,92.5499,204998.0
2023-12-10,93.7319,93.7319,90.9905,92.5499,204998.0
2023-12-11,93.3942,96.6023,93.1359,96.0362,192010.0
2023-12-12,95.2019,95.8226,94.0894,95.3508,138518.0
2023-12-13,95.3508,97.2082,93.0962,97.1486,180062.0
2023-12-14,98.5689,102.0155,97.8935,101.4593,249161.0
2023-12-15,101.8069,102.0949,99.3735,100.0787,440886.0
2023-12-16,101.8069,102.0949,99.3735,100.0787,440886.0
2023-12-17,101.8069,102.0949,99.3735,100.0787,440886.0
2023-12-18,100.2475,101.0818,99.3139,99.7608,138870.0
2023-12-19,101.0222,101.4195,99.7112,101.1315,144171.0
2023-12-20,101.062,102.6511,99.8006,100.2376,182070.0
2023-12-21,101.5685,101.9956,100.2972,100.3965,231772.0
2023-12-22,100.9328,101.7274,98.0922,101.4096,136022.0
2023-12-23,100.9328,101.7274,98.0922,101.4096,136022.0
2023-12-24,100.9328,101.7274,98.0922,101.4096,136022.0
2023-12-25,100.9328,101.7274,98.0922,101.4096,136022.0
2023-12-26,101.9162,102.7703,101.3078,102.532,91449.0
2023-12-27,102.2737,102.7107,101.3997,102.1446,75010.0
2023-12-28,101.5487,102.6909,100.8534,102.234,104482.0
2023-12-29,102.2737,102.8796,99.3039,99.3238,143971.0
2023-12-30,102.2737,102.8796,99.3039,99.3238,143971.0
2023-12-31,102.2737,102.8796,99.3039,99.3238,143971.0
2024-01-01,102.2737,102.8796,99.3039,99.3238,143971.0
2024-01-02,98.4696,99.9893,98.0624,99.3437,175526.0
2024-01-03,98.6881,98.8073,95.7084,95.768,181425.0
2024-01-04,95.7481,97.0195,94.3576,96.95,205247.0
2024-01-05,96.3739,98.9166,95.9965,96.2845,172807.0
2024-01-06,96.3739,98.9166,95.9965,96.2845,172807.0
2024-01-07,96.3739,98.9166,95.9965,96.2845,172807.0
2024-01-08,96.6619,99.4231,96.1156,99.0358,178557.0
2024-01-09,97.7346,98.9265,96.3441,96.9996,138364.0
2024-01-10,96.7116,97.1933,95.9468,96.354,205201.0
2024-01-11,95.8574,96.2268,93.9107,95.9766,153661.0
2024-01-12,96.5725,98.0326,94.8244,94.9933,123920.0
2024-01-13,96.5725,98.0326,94.8244,94.9933,123920.0
2024-01-14,96.5725,98.0326,94.8244,94.9933,123920.0
2024-01-15,96.5725,98.0326,94.8244,94.9933,123920.0
2024-01-16,94.0199,95.9518,93.3346,95.7779,161812.0
2024-01-17,94.6059,95.6091,93.5332,95.48,159185.0
2024-01-18,96.25,96.25,94.01,96.24,130514.0
2024-01-19,96.52,97.255,95.48,96.76,128230.0
2024-01-20,96.52,97.255,95.48,96.76,128230.0
2024-01-21,96.52,97.255,95.48,96.76,128230.0
2024-01-22,97.5,98.67,96.76,97.85,205540.0
2024-01-23,99.23,99.28,95.82,96.07,138685.0
2024-01-24,97.03,97.05,94.84,95.11,104277.0
2024-01-25,95.94,96.53,95.19,96.42,109228.0
2024-01-26,97.22,97.97,96.38,96.57,89659.0
2024-01-27,97.22,97.97,96.38,96.57,89659.0
2024-01-28,97.22,97.97,96.38,96.57,89659.0
2024-01-29,96.67,99.41,96.12,99.06,91971.0
2024-01-30,98.31,99.565,97.99,98.35,124542.0
2024-01-31,97.78,98.95,94.65,94.93,138231.0
2024-02-01,95.96,97.5,94.6974,97.0,123583.0
2024-02-02,95.5,97.49,94.34,96.16,138540.0
2024-02-03,95.5,97.49,94.34,96.16,138540.0
2024-02-04,95.5,97.49,94.34,96.16,138540.0
2024-02-05,95.08,96.14,93.33,95.87,177703.0
2024-02-06,95.48,96.725,95.0,95.21,85104.0
2024-02-07,94.96,95.05,93.44,94.54,89386.0
2024-02-08,94.89,96.754,94.755,96.65,142252.0
2024-02-09,96.63,98.74,96.05,98.23,117765.0
2024-02-10,96.63,98.74,96.05,98.23,117765.0
2024-02-11,96.63,98.74,96.05,98.23,117765.0
2024-02-12,98.34,101.845,98.34,100.55,147132.0
2024-02-13,96.93,97.64,95.375,95.82,133443.0
2024-02-14,97.27,99.245,95.84,98.97,112983.0
2024-02-15,100.24,100.655,99.17,99.62,152319.0
2024-02-16,98.68,100.1,98.48,99.63,113355.0
2024-02-17,98.68,100.1,98.48,99.63,113355.0
2024-02-18,98.68,100.1,98.48,99.63,113355.0
2024-02-19,98.68,100.1,98.48,99.63,113355.0
2024-02-20,98.68,99.65,98.2,99.61,111991.0
2024-02-21,99.66,100.65,98.51,99.27,153869.0
2024-02-22,99.5,99.755,98.96,99.52,147204.0
2024-02-23,99.96,100.805,98.9301,100.02,120363.0
2024-02-24,99.96,100.805,98.9301,100.02,120363.0
2024-02-25,99.96,100.805,98.9301,100.02,120363.0
2024-02-26,100.0,101.78,99.735,101.27,97674.0
2024-02-27,102.18,104.23,102.18,103.32,171274.0
2024-02-28,102.09,102.12,99.9,100.83,91541.0
2024-02-29,101.67,101.73,100.09,101.39,155566.0
2024-03-01,101.76,102.58,100.5,101.94,126726.0
2024-03-02,101.76,102.58,100.5,101.94,126726.0
2024-03-03,101.76,102.58,100.5,101.94,126726.0
2024-03-04,101.7,101.7,96.27,97.41,241262.0
2024-03-05,97.06,98.49,96.88,97.42,153223.0
2024-03-06,100.34,104.33,99.81,104.15,413003.0
2024-03-07,104.34,105.43,103.23,104.6,249345.0
2024-03-08,105.95,108.11,105.44,105.73,284993.0
2024-03-09,105.95,108.11,105.44,105.73,284993.0
2024-03-10,105.95,108.11,105.44,105.73,284993.0
2024-03-11,105.46,106.09,104.38,104.92,186371.0
2024-03-12,105.56,107.0,104.795,106.29,172434.0
2024-03-13,105.91,107.32,105.51,106.43,169377.0
2024-03-14,106.74,107.04,104.08,104.8,186369.0
2024-03-15,104.74,106.77,104.74,106.08,813015.0
2024-03-16,104.74,106.77,104.74,106.08,813015.0
2024-03-17,104.74,106.77,104.74,106.08,813015.0
2024-03-18,105.34,106.16,102.55,103.58,195036.0
2024-03-19,103.43,106.913,103.43,106.63,186402.0
2024-03-20,106.75,111.09,106.48,110.53,254923.0
2024-03-21,110.61,111.95,109.4,111.77,171178.0
2024-03-22,111.15,111.26,109.28,109.74,175064.0
2024-03-23,111.15,111.26,109.28,109.74,175064.0
2024-03-24,111.15,111.26,109.28,109.74,175064.0
2024-03-25,110.35,111.99,109.5,109.57,199239.0
2024-03-26,109.78,110.24,108.04,108.12,192458.0
2024-03-27,109.34,112.71,109.34,112.47,254722.0
2024-03-28,112.66,113.88,111.57,112.4,308268.0
2024-03-29,112.66,113.88,111.57,112.4,308268.0
2024-03-30,112.66,113.88,111.57,112.4,308268.0
2024-03-31,112.66,113.88,111.57,112.4,308268.0
2024-04-01,100.95,109.94,99.92,108.28,835101.0
2024-04-02,106.92,109.22,104.5501,105.54,455446.0
2024-04-03,105.0,105.72,103.82,104.62,283229.0
2024-04-04,106.18,106.18,104.36,104.77,234939.0
2024-04-05,104.49,106.0,103.75,105.56,390865.0
2024-04-06,104.49,106.0,103.75,105.56,390865.0
2024-04-07,104.49,106.0,103.75,105.56,390865.0
2024-04-08,105.38,108.58,105.07,108.48,322151.0
