,BLMN US Equity,BLMN US Equity,BLMN US Equity,BLMN US Equity,BLMN US Equity
2021-05-09,27.8597,28.4547,27.5623,28.12,1916534.0
2021-05-10,28.1758,28.5848,27.7203,27.7389,2086819.0
2021-05-11,27.46,27.6459,26.0192,27.3764,3211639.0
2021-05-12,27.051,27.2054,25.2662,25.4335,2376875.0
2021-05-13,25.4893,26.8326,25.4893,26.6978,2344016.0
2021-05-14,26.8744,27.3485,26.642,27.1626,936866.0
2021-05-15,26.8744,27.3485,26.642,27.1626,936866.0
2021-05-16,26.8744,27.3485,26.642,27.1626,936866.0
2021-05-17,26.6931,27.0696,26.1493,26.9302,2541932.0
2021-05-18,27.0138,27.1718,26.3399,26.3817,3064871.0
2021-05-19,25.5841,26.4979,25.2662,26.1679,1820105.0
2021-05-20,26.047,26.2609,25.2383,26.1958,1595094.0
2021-05-21,27.0417,27.1811,26.1865,26.5583,3042759.0
2021-05-22,27.0417,27.1811,26.1865,26.5583,3042759.0
2021-05-23,27.0417,27.1811,26.1865,26.5583,3042759.0
2021-05-24,26.8093,26.9766,26.4468,26.7535,1099454.0
2021-05-25,26.9487,27.302,26.1907,26.2516,1502144.0
2021-05-26,26.2701,27.2183,26.2237,27.209,1035599.0
2021-05-27,27.3857,27.6181,26.7349,27.2276,1415889.0
2021-05-28,27.3392,27.6738,26.8093,27.4693,1455565.0
2021-05-29,27.3392,27.6738,26.8093,27.4693,1455565.0
2021-05-30,27.3392,27.6738,26.8093,27.4693,1455565.0
2021-05-31,27.3392,27.6738,26.8093,27.4693,1455565.0
2021-06-01,27.4786,27.6181,26.7442,27.1347,1571252.0
2021-06-02,27.2369,27.4972,26.642,26.8186,4802139.0
2021-06-03,26.5025,26.5165,25.4242,26.1772,3582819.0
2021-06-04,26.233,26.3166,25.6659,26.1214,1457958.0
2021-06-05,26.233,26.3166,25.6659,26.1214,1457958.0
2021-06-06,26.233,26.3166,25.6659,26.1214,1457958.0
2021-06-07,26.233,26.8,26.1958,26.6699,1486743.0
2021-06-08,26.8186,28.0271,26.8186,27.8876,1909200.0
2021-06-09,28.0735,28.2595,27.13,27.209,1734534.0
2021-06-10,27.0975,27.2741,26.2887,26.3352,1157282.0
2021-06-11,26.4468,26.7396,25.8239,26.0842,1808255.0
2021-06-12,26.4468,26.7396,25.8239,26.0842,1808255.0
2021-06-13,26.4468,26.7396,25.8239,26.0842,1808255.0
2021-06-14,26.0982,26.2609,25.5637,25.7868,1337006.0
2021-06-15,25.7496,25.982,25.1175,25.2197,1466766.0
2021-06-16,25.1082,25.4242,24.6248,25.2569,1867567.0
2021-06-17,25.2569,25.3777,23.6998,24.2994,2171413.0
2021-06-18,23.8811,24.0856,23.565,23.7696,2138657.0
2021-06-19,23.8811,24.0856,23.565,23.7696,2138657.0
2021-06-20,23.8811,24.0856,23.565,23.7696,2138657.0
2021-06-21,24.0391,24.6062,23.8532,24.4853,1529734.0
2021-06-22,24.4575,24.6062,23.9183,24.4017,1330553.0
2021-06-23,24.4017,24.7363,24.1786,24.3459,909450.0
2021-06-24,24.6155,25.4521,24.6155,25.4149,1677023.0
2021-06-25,25.4521,25.6752,25.1918,25.3127,1716422.0
2021-06-26,25.4521,25.6752,25.1918,25.3127,1716422.0
2021-06-27,25.4521,25.6752,25.1918,25.3127,1716422.0
2021-06-28,25.4335,25.4335,24.5132,25.229,1722102.0
2021-06-29,25.1639,25.3313,24.7735,24.8293,978085.0
2021-06-30,24.8479,25.4289,24.7642,25.229,2678870.0
2021-07-01,25.48,25.6101,25.1546,25.2476,713578.0
2021-07-02,25.2941,25.3684,24.9966,25.2941,730827.0
2021-07-03,25.2941,25.3684,24.9966,25.2941,730827.0
2021-07-04,25.2941,25.3684,24.9966,25.2941,730827.0
2021-07-05,25.2941,25.3684,24.9966,25.2941,730827.0
2021-07-06,25.4335,25.4335,24.5225,25.0245,1234084.0
2021-07-07,24.7642,24.9315,24.1321,24.4389,1336902.0
2021-07-08,23.7696,24.6899,23.5186,24.0856,1152234.0
2021-07-09,24.4389,25.2801,24.2436,25.2383,1680144.0
2021-07-10,24.4389,25.2801,24.2436,25.2383,1680144.0
2021-07-11,24.4389,25.2801,24.2436,25.2383,1680144.0
2021-07-12,25.2011,26.1958,25.2011,26.1028,1247765.0
2021-07-13,25.889,26.1028,25.6008,25.9355,1047367.0
2021-07-14,26.047,26.6327,25.5172,25.5544,1141019.0
2021-07-15,25.4335,25.4614,23.9229,24.5783,1755193.0
2021-07-16,24.82,25.0617,23.8672,23.9462,1181938.0
2021-07-17,24.82,25.0617,23.8672,23.9462,1181938.0
2021-07-18,24.82,25.0617,23.8672,23.9462,1181938.0
2021-07-19,23.3605,23.3605,21.9755,22.2729,2584925.0
2021-07-20,22.2543,23.7417,22.1707,23.3419,1560090.0
2021-07-21,23.6115,24.6713,23.5929,24.2808,1530364.0
2021-07-22,24.2994,24.3645,23.5186,23.8346,1617946.0
2021-07-23,24.1786,24.2901,23.4814,23.9648,981212.0
2021-07-24,24.1786,24.2901,23.4814,23.9648,981212.0
2021-07-25,24.1786,24.2901,23.4814,23.9648,981212.0
2021-07-26,24.0577,24.8572,23.9834,24.7828,1448393.0
2021-07-27,24.6991,24.8386,24.2158,24.8107,1178282.0
2021-07-28,24.9037,24.9687,23.1746,23.1839,2385117.0
2021-07-29,23.2676,24.002,23.156,23.4163,1476055.0
2021-07-30,23.5279,24.6248,22.5518,23.3605,2980343.0
2021-07-31,23.5279,24.6248,22.5518,23.3605,2980343.0
2021-08-01,23.5279,24.6248,22.5518,23.3605,2980343.0
2021-08-02,24.2158,25.0013,23.5929,23.6673,2315658.0
2021-08-03,24.2622,24.2622,22.6355,23.6394,2393293.0
2021-08-04,23.4442,24.0391,23.1653,23.7603,1421771.0
2021-08-05,23.7231,24.2669,23.5558,24.0856,1503819.0
2021-08-06,24.4296,24.6434,23.8765,24.0205,819846.0
2021-08-07,24.4296,24.6434,23.8765,24.0205,819846.0
2021-08-08,24.4296,24.6434,23.8765,24.0205,819846.0
2021-08-09,23.7882,23.8253,23.1003,23.2211,1501169.0
2021-08-10,23.2118,24.0949,23.1096,23.909,1374269.0
2021-08-11,24.16,24.5597,23.6952,24.411,1094608.0
2021-08-12,24.3087,24.6806,23.816,24.5876,1300677.0
2021-08-13,24.6713,25.057,24.4946,24.8293,1247085.0
2021-08-14,24.6713,25.057,24.4946,24.8293,1247085.0
2021-08-15,24.6713,25.057,24.4946,24.8293,1247085.0
2021-08-16,24.7084,24.7735,24.2065,24.3831,1408849.0
2021-08-17,24.0856,24.2344,22.9562,23.4163,1656192.0
2021-08-18,23.3884,23.8997,23.0259,23.2583,927728.0
2021-08-19,22.9143,23.1086,21.8267,22.3194,2523145.0
2021-08-20,22.1986,22.8957,21.9987,22.6169,1578169.0
2021-08-21,22.1986,22.8957,21.9987,22.6169,1578169.0
2021-08-22,22.1986,22.8957,21.9987,22.6169,1578169.0
2021-08-23,22.8121,23.3791,22.5239,23.1281,2296652.0
2021-08-24,23.249,24.1972,23.249,23.9834,1745676.0
2021-08-25,24.1414,24.8944,23.9369,24.476,1444107.0
2021-08-26,24.318,24.9315,24.067,24.4853,848164.0
2021-08-27,24.6155,25.7449,24.6155,25.7124,1790765.0
2021-08-28,24.6155,25.7449,24.6155,25.7124,1790765.0
2021-08-29,24.6155,25.7449,24.6155,25.7124,1790765.0
2021-08-30,25.5916,25.6287,24.8665,24.9687,1883778.0
2021-08-31,25.0431,25.1965,24.4296,24.9037,2103028.0
2021-09-01,25.0896,25.2848,24.5597,24.8386,3444868.0
2021-09-02,24.9408,25.0989,24.5969,24.6434,897769.0
2021-09-03,24.5039,24.7224,23.9741,24.16,822676.0
2021-09-04,24.5039,24.7224,23.9741,24.16,822676.0
2021-09-05,24.5039,24.7224,23.9741,24.16,822676.0
2021-09-06,24.5039,24.7224,23.9741,24.16,822676.0
2021-09-07,24.0113,24.2436,23.6859,23.7045,1015248.0
2021-09-08,23.7231,23.8718,23.3419,23.4163,1037261.0
2021-09-09,23.3327,24.1036,23.1374,23.8904,1192460.0
2021-09-10,23.9555,24.3877,23.1374,23.156,1232998.0
2021-09-11,23.9555,24.3877,23.1374,23.156,1232998.0
2021-09-12,23.9555,24.3877,23.1374,23.156,1232998.0
2021-09-13,23.2862,23.5186,22.5518,23.3141,2384016.0
2021-09-14,23.2583,23.4535,22.6912,22.8957,1376336.0
2021-09-15,22.7749,23.3791,22.3566,23.3512,1039173.0
2021-09-16,23.4721,23.751,23.2862,23.5743,1046670.0
2021-09-17,23.6115,23.8235,23.0817,23.6208,2405526.0
2021-09-18,23.6115,23.8235,23.0817,23.6208,2405526.0
2021-09-19,23.6115,23.8235,23.0817,23.6208,2405526.0
2021-09-20,22.8957,23.3512,22.5611,23.1281,1156213.0
2021-09-21,23.1096,23.3977,22.5843,22.8307,1226320.0
2021-09-22,23.156,23.6905,23.1188,23.3791,1264612.0
2021-09-23,23.7928,24.6899,23.658,24.2251,2064213.0
2021-09-24,24.3087,25.2569,24.2436,24.3552,1206060.0
2021-09-25,24.3087,25.2569,24.2436,24.3552,1206060.0
2021-09-26,24.3087,25.2569,24.2436,24.3552,1206060.0
2021-09-27,24.4017,25.1825,24.4017,24.8665,1200247.0
2021-09-28,24.662,24.9873,24.4203,24.662,1731238.0
2021-09-29,24.7363,25.1175,24.5086,24.6062,1277575.0
2021-09-30,24.5969,24.5969,23.0259,23.2397,1583968.0
2021-10-01,23.7045,24.9873,23.3791,24.7735,1630687.0
2021-10-02,23.7045,24.9873,23.3791,24.7735,1630687.0
2021-10-03,23.7045,24.9873,23.3791,24.7735,1630687.0
2021-10-04,24.6062,24.8944,23.9973,24.1786,943247.0
2021-10-05,23.9973,24.2715,23.3327,23.4163,1502298.0
2021-10-06,23.0724,23.3977,22.589,23.3884,1583977.0
2021-10-07,23.2397,23.5697,22.8121,23.156,1152998.0
2021-10-08,23.2629,23.2629,22.1707,22.2822,1614237.0
2021-10-09,23.2629,23.2629,22.1707,22.2822,1614237.0
2021-10-10,23.2629,23.2629,22.1707,22.2822,1614237.0
2021-10-11,22.3194,22.8493,22.0777,22.431,1425652.0
2021-10-12,22.4031,22.6169,22.0498,22.1614,1206987.0
2021-10-13,22.3287,22.3287,21.1496,21.6315,2286453.0
2021-10-14,21.7431,22.5425,21.678,22.3938,1218969.0
2021-10-15,22.905,23.0073,21.7802,21.8081,1294602.0
2021-10-16,22.905,23.0073,21.7802,21.8081,1294602.0
2021-10-17,22.905,23.0073,21.7802,21.8081,1294602.0
2021-10-18,21.8118,21.8732,21.2132,21.7988,1252861.0
2021-10-19,21.7709,21.8732,21.3619,21.3898,935026.0
2021-10-20,20.7391,21.4642,20.4593,20.6461,2833611.0
2021-10-21,20.7484,21.2178,20.5346,20.7298,1305555.0
2021-10-22,20.6183,20.6787,20.2929,20.516,1413380.0
2021-10-23,20.6183,20.6787,20.2929,20.516,1413380.0
2021-10-24,20.6183,20.6787,20.2929,20.516,1413380.0
2021-10-25,20.6833,20.6926,20.0698,20.5067,2153555.0
2021-10-26,20.5811,20.6926,20.0419,20.2371,1905104.0
2021-10-27,20.4045,20.4788,20.0373,20.107,1645585.0
2021-10-28,20.1906,20.3022,19.6701,19.856,2256111.0
2021-10-29,19.9025,20.4508,19.698,20.0977,2922975.0
2021-10-30,19.9025,20.4508,19.698,20.0977,2922975.0
2021-10-31,19.9025,20.4508,19.698,20.0977,2922975.0
2021-11-01,20.3115,21.0273,20.1163,20.9808,3617839.0
2021-11-02,19.4191,19.6143,18.192,18.8427,9817169.0
2021-11-03,18.8706,20.925,18.8706,19.9211,9169696.0
2021-11-04,19.7816,20.2743,19.0101,19.2796,7177392.0
2021-11-05,19.8095,20.5718,19.7723,20.4974,3965426.0
2021-11-06,19.8095,20.5718,19.7723,20.4974,3965426.0
2021-11-07,19.8095,20.5718,19.7723,20.4974,3965426.0
2021-11-08,20.5067,20.6276,20.0233,20.0419,4441003.0
2021-11-09,19.9954,20.4137,19.605,20.4045,2031765.0
2021-11-10,20.1163,20.2511,19.3912,19.4842,1656016.0
2021-11-11,19.6794,19.6794,19.0937,19.1588,1461824.0
2021-11-12,19.1123,19.3818,18.5778,18.7963,1789493.0
2021-11-13,19.1123,19.3818,18.5778,18.7963,1789493.0
2021-11-14,19.1123,19.3818,18.5778,18.7963,1789493.0
2021-11-15,19.038,19.1495,18.3519,18.3965,2646159.0
2021-11-16,18.5127,18.5127,18.0712,18.2571,1741101.0
2021-11-17,18.1734,18.8334,18.0712,18.7405,1541460.0
2021-11-18,18.6847,18.9589,17.876,17.9875,2198285.0
2021-11-19,17.7551,17.8016,17.1974,17.4855,4024604.0
2021-11-20,17.7551,17.8016,17.1974,17.4855,4024604.0
2021-11-21,17.7551,17.8016,17.1974,17.4855,4024604.0
2021-11-22,17.5134,18.443,17.4205,17.8295,7291476.0
2021-11-23,17.8016,18.5443,17.5227,18.3687,4387661.0
2021-11-24,18.034,18.443,17.8667,18.285,1609291.0
2021-11-25,18.034,18.443,17.8667,18.285,1609291.0
2021-11-26,17.1509,17.8295,16.8813,17.7272,2049532.0
2021-11-27,17.1509,17.8295,16.8813,17.7272,2049532.0
2021-11-28,17.1509,17.8295,16.8813,17.7272,2049532.0
2021-11-29,18.0247,18.127,16.7884,16.8162,3556670.0
2021-11-30,16.6396,16.8906,16.0728,16.4258,5001314.0
2021-12-01,16.8813,17.3926,16.1098,16.2492,3520824.0
2021-12-02,16.4537,17.5692,16.4537,17.4019,2542984.0
2021-12-03,17.3833,17.6612,16.872,17.2439,3449110.0
2021-12-04,17.3833,17.6612,16.872,17.2439,3449110.0
2021-12-05,17.3833,17.6612,16.872,17.2439,3449110.0
2021-12-06,17.5506,18.4802,17.1509,17.9875,2103732.0
2021-12-07,18.1641,18.7963,17.8109,17.9039,2050272.0
2021-12-08,17.9596,18.5639,17.8574,18.5081,1604924.0
2021-12-09,18.1548,18.5081,17.9782,17.9782,1490633.0
2021-12-10,18.3594,19.2982,17.876,18.5546,2813324.0
2021-12-11,18.3594,19.2982,17.876,18.5546,2813324.0
2021-12-12,18.3594,19.2982,17.876,18.5546,2813324.0
2021-12-13,18.3222,18.5732,17.4855,17.9968,3623136.0
2021-12-14,17.7086,18.1456,17.6529,17.7458,2562091.0
2021-12-15,17.625,17.783,16.9092,17.5878,3882415.0
2021-12-16,17.9689,18.1725,17.216,17.374,3986430.0
2021-12-17,17.2531,18.3036,17.0765,18.2199,4084552.0
2021-12-18,17.2531,18.3036,17.0765,18.2199,4084552.0
2021-12-19,17.2531,18.3036,17.0765,18.2199,4084552.0
2021-12-20,17.8202,17.9922,17.3786,17.7644,1881634.0
2021-12-21,17.9968,18.6661,17.9829,18.6103,3321790.0
2021-12-22,18.6475,19.4005,18.4523,19.1309,2237929.0
2021-12-23,19.2889,19.512,19.0473,19.4749,1529415.0
2021-12-24,19.2889,19.512,19.0473,19.4749,1529415.0
2021-12-25,19.2889,19.512,19.0473,19.4749,1529415.0
2021-12-26,19.2889,19.512,19.0473,19.4749,1529415.0
2021-12-27,19.2982,19.763,18.9264,19.7537,1887343.0
2021-12-28,19.7909,20.1163,19.6608,19.8188,1389287.0
2021-12-29,19.763,20.2091,19.6794,19.949,1087216.0
2021-12-30,19.8374,20.2929,19.6794,19.7073,1111735.0
2021-12-31,19.7723,19.9406,19.447,19.5028,958687.0
2022-01-01,19.7723,19.9406,19.447,19.5028,958687.0
2022-01-02,19.7723,19.9406,19.447,19.5028,958687.0
2022-01-03,19.7259,20.2464,19.7259,20.0605,1373166.0
2022-01-04,20.2743,20.5067,19.9675,20.2371,1320881.0
2022-01-05,20.3859,20.8507,20.1209,20.2278,1769734.0
2022-01-06,20.8507,20.8507,20.0141,20.0884,1334955.0
2022-01-07,20.3673,20.516,19.7444,19.7816,3987126.0
2022-01-08,20.3673,20.516,19.7444,19.7816,3987126.0
2022-01-09,20.3673,20.516,19.7444,19.7816,3987126.0
2022-01-10,19.7073,20.1349,19.1774,20.107,1362951.0
2022-01-11,20.1628,20.2278,19.6422,19.763,1357910.0
2022-01-12,19.7909,19.8885,19.3773,19.4935,1354211.0
2022-01-13,19.7444,20.609,19.6608,20.1813,1795994.0
2022-01-14,19.949,19.9861,19.196,19.6236,1255361.0
2022-01-15,19.949,19.9861,19.196,19.6236,1255361.0
2022-01-16,19.949,19.9861,19.196,19.6236,1255361.0
2022-01-17,19.949,19.9861,19.196,19.6236,1255361.0
2022-01-18,19.2889,19.5511,18.7219,18.7684,1991666.0
2022-01-19,18.8799,19.3633,18.6289,18.8799,1489641.0
2022-01-20,18.8334,19.4656,18.5081,18.536,1279156.0
2022-01-21,18.3408,18.5081,17.8946,17.941,2058625.0
2022-01-22,18.3408,18.5081,17.8946,17.941,2058625.0
2022-01-23,18.3408,18.5081,17.8946,17.941,2058625.0
2022-01-24,17.4855,18.7312,17.3368,18.7033,2338478.0
2022-01-25,18.3129,19.4935,18.0712,19.1774,1671179.0
2022-01-26,19.196,19.7909,18.6196,18.787,2704397.0
2022-01-27,18.7963,19.0565,18.0015,18.0991,1546831.0
2022-01-28,17.9875,18.1177,17.1323,18.1177,2525831.0
2022-01-29,17.9875,18.1177,17.1323,18.1177,2525831.0
2022-01-30,17.9875,18.1177,17.1323,18.1177,2525831.0
2022-01-31,17.8853,18.9543,17.8853,18.8985,2129357.0
2022-02-01,18.6894,19.2889,18.6894,18.9357,1707564.0
2022-02-02,19.2518,19.8002,19.196,19.4098,1956726.0
2022-02-03,19.1495,19.763,18.9078,19.0101,1127705.0
2022-02-04,18.8892,19.4182,18.4895,19.2796,1320473.0
2022-02-05,18.8892,19.4182,18.4895,19.2796,1320473.0
2022-02-06,18.8892,19.4182,18.4895,19.2796,1320473.0
2022-02-07,19.447,19.9861,19.3633,19.763,1219897.0
2022-02-08,19.9304,20.5206,19.5957,20.4695,1706556.0
2022-02-09,20.516,20.8042,20.3115,20.7577,1724113.0
2022-02-10,20.4974,21.6176,20.358,20.7763,1719437.0
2022-02-11,20.7763,21.3619,20.4983,20.7391,1129118.0
2022-02-12,20.7763,21.3619,20.4983,20.7391,1129118.0
2022-02-13,20.7763,21.3619,20.4983,20.7391,1129118.0
2022-02-14,20.6926,21.1202,20.5904,20.6183,1304714.0
2022-02-15,20.8321,21.3247,20.8321,21.2318,1574102.0
2022-02-16,21.2225,21.9429,21.1016,21.7431,2202723.0
2022-02-17,21.7431,21.9662,20.7233,20.9064,2198896.0
2022-02-18,22.7082,23.7138,21.7802,22.4867,5771261.0
2022-02-19,22.7082,23.7138,21.7802,22.4867,5771261.0
2022-02-20,22.7082,23.7138,21.7802,22.4867,5771261.0
2022-02-21,22.7082,23.7138,21.7802,22.4867,5771261.0
2022-02-22,22.4495,23.0724,22.1156,22.7098,2595796.0
2022-02-23,22.998,23.3512,22.0312,22.2915,2306081.0
2022-02-24,21.3805,22.6587,21.2318,22.5518,1788508.0
2022-02-25,22.5611,23.3327,22.4418,23.2118,1582537.0
2022-02-26,22.5611,23.3327,22.4418,23.2118,1582537.0
2022-02-27,22.5611,23.3327,22.4418,23.2118,1582537.0
2022-02-28,22.7098,23.0445,22.3101,22.8772,2361062.0
2022-03-01,22.7463,22.8585,21.7085,22.0357,1853636.0
2022-03-02,22.1105,22.765,22.0638,22.5219,1116254.0
2022-03-03,22.7463,22.8398,21.7085,21.9796,1094428.0
2022-03-04,21.6618,21.7833,20.8952,21.0541,1953588.0
2022-03-05,21.6618,21.7833,20.8952,21.0541,1953588.0
2022-03-06,21.6618,21.7833,20.8952,21.0541,1953588.0
2022-03-07,21.0073,21.0447,16.9312,17.1742,6185071.0
2022-03-08,17.3154,18.6701,16.7161,17.7819,3321563.0
2022-03-09,18.1278,19.0814,18.1278,18.7823,2479358.0
2022-03-10,18.4551,19.2404,18.3429,19.1188,1542577.0
2022-03-11,19.3432,19.5302,18.801,19.0066,1274886.0
2022-03-12,19.3432,19.5302,18.801,19.0066,1274886.0
2022-03-13,19.3432,19.5302,18.801,19.0066,1274886.0
2022-03-14,18.9506,19.4554,18.801,19.2404,1130638.0
2022-03-15,19.4367,19.8668,19.2123,19.4274,1317028.0
2022-03-16,19.8481,20.8484,19.8107,20.8204,1842112.0
2022-03-17,20.5492,20.8858,20.3342,20.6988,1232406.0
2022-03-18,20.4464,20.6521,20.194,20.3903,2242417.0
2022-03-19,20.4464,20.6521,20.194,20.3903,2242417.0
2022-03-20,20.4464,20.6521,20.194,20.3903,2242417.0
2022-03-21,20.624,20.8017,19.7733,19.979,1419983.0
2022-03-22,20.1005,20.6521,19.9135,20.035,1702416.0
2022-03-23,19.9042,20.3202,19.6611,19.6704,1205567.0
2022-03-24,19.8481,19.9416,19.4648,19.8574,1639923.0
2022-03-25,19.8761,19.9603,19.2824,19.3526,1475914.0
2022-03-26,19.8761,19.9603,19.2824,19.3526,1475914.0
2022-03-27,19.8761,19.9603,19.2824,19.3526,1475914.0
2022-03-28,19.6704,19.8013,19.3339,19.6424,2065348.0
2022-03-29,20.0444,21.1008,20.0444,20.9045,2667560.0
2022-03-30,20.7175,20.8858,20.3436,20.3716,1882173.0
2022-03-31,20.3623,20.9326,20.0818,20.5118,2450767.0
2022-04-01,20.596,20.8204,19.82,20.1098,1871600.0
2022-04-02,20.596,20.8204,19.82,20.1098,1871600.0
2022-04-03,20.596,20.8204,19.82,20.1098,1871600.0
2022-04-04,19.8481,20.3155,19.5676,20.194,1531615.0
2022-04-05,20.1098,20.4604,19.4741,19.7265,1308823.0
2022-04-06,19.5302,19.5302,18.7636,19.0908,1678221.0
2022-04-07,19.0534,19.1749,18.399,18.9225,1348040.0
2022-04-08,18.9038,19.3713,18.614,19.1282,1285719.0
2022-04-09,18.9038,19.3713,18.614,19.1282,1285719.0
2022-04-10,18.9038,19.3713,18.614,19.1282,1285719.0
2022-04-11,19.0627,19.6517,18.9412,19.1095,1226335.0
2022-04-12,19.4928,20.0023,19.3993,19.418,1632917.0
2022-04-13,19.6798,20.2734,19.5863,20.007,1702208.0
2022-04-14,19.9883,20.4371,19.8855,20.0444,1228477.0
2022-04-15,19.9883,20.4371,19.8855,20.0444,1228477.0
2022-04-16,19.9883,20.4371,19.8855,20.0444,1228477.0
2022-04-17,19.9883,20.4371,19.8855,20.0444,1228477.0
2022-04-18,19.792,20.4651,19.792,20.3342,1423949.0
2022-04-19,20.5118,21.0728,20.423,20.7082,1471850.0
2022-04-20,20.7175,21.1242,20.6614,20.8671,1271913.0
2022-04-21,21.2691,21.5402,20.9326,21.0541,1947970.0
2022-04-22,20.9513,21.1008,20.3529,20.6801,1647526.0
2022-04-23,20.9513,21.1008,20.3529,20.6801,1647526.0
2022-04-24,20.9513,21.1008,20.3529,20.6801,1647526.0
2022-04-25,20.5305,21.3159,20.5305,21.2224,1863622.0
2022-04-26,20.8952,21.0915,19.9509,20.2407,2066759.0
2022-04-27,20.1192,20.5679,19.7452,19.9696,1925342.0
2022-04-28,20.3155,20.97,20.1098,20.5679,2150586.0
2022-04-29,21.9703,22.4284,20.2688,20.5586,3622017.0
2022-04-30,21.9703,22.4284,20.2688,20.5586,3622017.0
2022-05-01,21.9703,22.4284,20.2688,20.5586,3622017.0
2022-05-02,20.8858,21.6524,20.7082,21.5776,2030175.0
2022-05-03,21.774,21.8581,20.6427,21.4748,2009696.0
2022-05-04,21.3346,21.5028,20.3249,21.4468,1937163.0
2022-05-05,21.1289,21.2411,20.2688,20.5399,1167450.0
2022-05-06,20.5212,21.0167,20.0911,20.6427,1222476.0
2022-05-07,20.5212,21.0167,20.0911,20.6427,1222476.0
2022-05-08,20.5212,21.0167,20.0911,20.6427,1222476.0
2022-05-09,20.1098,20.4931,19.1188,19.1749,1874387.0
2022-05-10,19.4526,20.0221,19.0243,19.8527,1906189.0
2022-05-11,19.8245,20.3234,19.2032,19.2879,1884058.0
2022-05-12,19.1655,20.0174,18.949,20.0033,1328754.0
2022-05-13,20.2198,20.8317,20.2104,20.2669,1507093.0
2022-05-14,20.2198,20.8317,20.2104,20.2669,1507093.0
2022-05-15,20.2198,20.8317,20.2104,20.2669,1507093.0
2022-05-16,20.1633,20.3139,19.3726,19.5985,1497779.0
2022-05-17,20.0974,20.5775,19.7586,20.2104,1181187.0
2022-05-18,20.1163,20.1163,19.0714,19.4385,1813425.0
2022-05-19,19.1655,19.4479,18.629,18.9584,1751498.0
2022-05-20,19.1655,19.2973,18.0077,18.2148,2236613.0
2022-05-21,19.1655,19.2973,18.0077,18.2148,2236613.0
2022-05-22,19.1655,19.2973,18.0077,18.2148,2236613.0
2022-05-23,18.3936,18.4501,17.4146,17.8571,2097452.0
2022-05-24,17.6876,17.6876,16.2568,16.3039,2756494.0
2022-05-25,16.3792,18.0924,16.3227,17.7723,2244134.0
2022-05-26,18.1206,20.6622,18.1206,19.7303,5920169.0
2022-05-27,19.7962,20.7752,19.7774,20.2951,3313179.0
2022-05-28,19.7962,20.7752,19.7774,20.2951,3313179.0
2022-05-29,19.7962,20.7752,19.7774,20.2951,3313179.0
2022-05-30,19.7962,20.7752,19.7774,20.2951,3313179.0
2022-05-31,20.0033,20.4269,19.5515,19.8715,2693883.0
2022-06-01,20.041,20.2857,19.109,19.6456,2985323.0
2022-06-02,19.5985,20.2386,19.5138,20.0315,3026223.0
2022-06-03,19.7774,20.1822,19.5232,19.6927,2180478.0
2022-06-04,19.7774,20.1822,19.5232,19.6927,2180478.0
2022-06-05,19.7774,20.1822,19.5232,19.6927,2180478.0
2022-06-06,19.6644,19.8527,18.9773,19.4762,3172599.0
2022-06-07,19.2408,19.8998,19.0808,19.6174,2410841.0
2022-06-08,19.3726,19.8715,19.3161,19.6174,2363875.0
2022-06-09,19.5232,19.8339,19.1749,19.335,2084497.0
2022-06-10,18.9114,19.2032,17.8665,17.923,1779877.0
2022-06-11,18.9114,19.2032,17.8665,17.923,1779877.0
2022-06-12,18.9114,19.2032,17.8665,17.923,1779877.0
2022-06-13,17.2264,17.4241,16.4639,16.558,3147452.0
2022-06-14,16.6145,16.7745,16.1297,16.4451,2207347.0
2022-06-15,16.5345,17.4899,16.5345,16.991,2288523.0
2022-06-16,16.3415,16.4074,15.1131,15.3249,2783841.0
2022-06-17,15.4473,15.965,15.372,15.692,2078845.0
2022-06-18,15.4473,15.965,15.372,15.692,2078845.0
2022-06-19,15.4473,15.965,15.372,15.692,2078845.0
2022-06-20,15.4473,15.965,15.372,15.692,2078845.0
2022-06-21,15.9838,16.1062,15.3437,15.419,1730909.0
2022-06-22,15.0896,15.7297,14.9578,15.4849,2079380.0
2022-06-23,15.532,16.4309,15.532,16.4074,2713642.0
2022-06-24,16.5674,17.3299,16.3227,17.0005,3016425.0
2022-06-25,16.5674,17.3299,16.3227,17.0005,3016425.0
2022-06-26,16.5674,17.3299,16.3227,17.0005,3016425.0
2022-06-27,17.1228,17.4052,16.8687,17.3205,2374480.0
2022-06-28,17.4146,17.6876,16.3745,16.398,2217807.0
2022-06-29,16.3415,16.3415,15.6261,16.1156,2079258.0
2022-06-30,15.7767,16.1344,15.4755,15.6449,2035421.0
2022-07-01,15.6261,16.1523,15.5132,16.0685,1578320.0
2022-07-02,15.6261,16.1523,15.5132,16.0685,1578320.0
2022-07-03,15.6261,16.1523,15.5132,16.0685,1578320.0
2022-07-04,15.6261,16.1523,15.5132,16.0685,1578320.0
2022-07-05,15.692,16.3839,15.3531,16.3321,1696395.0
2022-07-06,16.4451,16.6569,15.6355,15.6826,1428213.0
2022-07-07,15.8426,16.2286,15.6449,15.8709,1209734.0
2022-07-08,15.8897,16.1815,15.5979,15.6732,1089410.0
2022-07-09,15.8897,16.1815,15.5979,15.6732,1089410.0
2022-07-10,15.8897,16.1815,15.5979,15.6732,1089410.0
2022-07-11,15.532,15.8191,15.3908,15.5226,966622.0
