,JAZZ US Equity,JAZZ US Equity,JAZZ US Equity,JAZZ US Equity,JAZZ US Equity
2023-01-25,153.1,155.42,152.555,155.34,398686.0
2023-01-26,155.13,156.0,152.35,154.63,470861.0
2023-01-27,155.46,156.81,153.64,155.57,366076.0
2023-01-28,155.46,156.81,153.64,155.57,366076.0
2023-01-29,155.46,156.81,153.64,155.57,366076.0
2023-01-30,156.27,156.27,153.14,153.77,342283.0
2023-01-31,154.06,156.8,153.53,156.66,345447.0
2023-02-01,155.79,158.635,154.61,157.77,495311.0
2023-02-02,157.26,157.4,154.7,156.4,316236.0
2023-02-03,156.89,158.42,155.285,155.64,402385.0
2023-02-04,156.89,158.42,155.285,155.64,402385.0
2023-02-05,156.89,158.42,155.285,155.64,402385.0
2023-02-06,155.96,157.0,151.14,153.13,705050.0
2023-02-07,152.87,154.56,150.71,154.51,412379.0
2023-02-08,154.87,155.03,151.0,151.0,387047.0
2023-02-09,151.5,153.835,149.78,150.02,660499.0
2023-02-10,149.9,150.65,148.77,150.01,426306.0
2023-02-11,149.9,150.65,148.77,150.01,426306.0
2023-02-12,149.9,150.65,148.77,150.01,426306.0
2023-02-13,149.85,151.69,149.02,151.44,440987.0
2023-02-14,151.11,152.895,150.31,150.69,709250.0
2023-02-15,149.44,150.73,147.29,149.41,849214.0
2023-02-16,148.26,149.14,146.29,146.32,614720.0
2023-02-17,146.82,148.18,145.89,147.73,606295.0
2023-02-18,146.82,148.18,145.89,147.73,606295.0
2023-02-19,146.82,148.18,145.89,147.73,606295.0
2023-02-20,146.82,148.18,145.89,147.73,606295.0
2023-02-21,146.97,147.48,144.01,145.02,589487.0
2023-02-22,145.6,146.26,144.6,145.51,345922.0
2023-02-23,145.37,146.565,144.37,146.19,574785.0
2023-02-24,144.74,146.5,142.7,143.85,593147.0
2023-02-25,144.74,146.5,142.7,143.85,593147.0
2023-02-26,144.74,146.5,142.7,143.85,593147.0
2023-02-27,143.85,144.82,141.2,141.31,649226.0
2023-02-28,142.36,142.42,139.89,140.4,1040196.0
2023-03-01,139.84,142.25,139.43,140.51,539984.0
2023-03-02,141.22,145.694,140.23,144.34,1307495.0
2023-03-03,144.59,147.1,143.94,146.12,512038.0
2023-03-04,144.59,147.1,143.94,146.12,512038.0
2023-03-05,144.59,147.1,143.94,146.12,512038.0
2023-03-06,145.25,146.07,142.26,142.78,498387.0
2023-03-07,140.78,141.14,136.94,139.03,1038522.0
2023-03-08,139.03,140.805,138.78,139.83,559611.0
2023-03-09,139.83,140.16,137.22,137.75,533715.0
2023-03-10,136.77,137.35,133.53,134.06,648261.0
2023-03-11,136.77,137.35,133.53,134.06,648261.0
2023-03-12,136.77,137.35,133.53,134.06,648261.0
2023-03-13,133.0,136.56,132.82,133.98,705709.0
2023-03-14,135.19,137.889,133.48,135.27,575680.0
2023-03-15,133.22,135.49,132.5,134.89,389122.0
2023-03-16,133.45,137.57,132.78,137.22,541810.0
2023-03-17,137.2,137.2,134.73,135.14,694471.0
2023-03-18,137.2,137.2,134.73,135.14,694471.0
2023-03-19,137.2,137.2,134.73,135.14,694471.0
2023-03-20,135.82,138.44,135.115,137.98,383955.0
2023-03-21,138.78,140.78,138.62,139.71,408356.0
2023-03-22,139.6,141.56,138.45,138.46,436215.0
2023-03-23,139.4,140.13,136.46,137.45,455367.0
2023-03-24,137.35,142.17,135.9,141.28,478465.0
2023-03-25,137.35,142.17,135.9,141.28,478465.0
2023-03-26,137.35,142.17,135.9,141.28,478465.0
2023-03-27,141.98,144.25,141.68,143.35,510097.0
2023-03-28,143.06,144.4,142.54,142.6,407570.0
2023-03-29,143.77,143.93,142.56,143.41,364773.0
2023-03-30,144.19,145.33,143.91,144.92,423315.0
2023-03-31,145.47,146.96,144.43,146.33,505170.0
2023-04-01,145.47,146.96,144.43,146.33,505170.0
2023-04-02,145.47,146.96,144.43,146.33,505170.0
2023-04-03,146.09,146.51,144.47,145.41,324224.0
2023-04-04,145.29,145.45,143.007,143.99,362503.0
2023-04-05,144.09,146.45,143.72,145.78,693369.0
2023-04-06,146.58,147.98,145.875,147.16,297198.0
2023-04-07,146.58,147.98,145.875,147.16,297198.0
2023-04-08,146.58,147.98,145.875,147.16,297198.0
2023-04-09,146.58,147.98,145.875,147.16,297198.0
2023-04-10,146.63,147.0,144.603,146.27,304457.0
2023-04-11,146.48,147.44,146.23,146.65,312045.0
2023-04-12,147.45,147.45,143.92,144.05,263352.0
2023-04-13,144.93,147.14,144.78,145.77,351036.0
2023-04-14,145.63,146.02,144.53,145.52,373243.0
2023-04-15,145.63,146.02,144.53,145.52,373243.0
2023-04-16,145.63,146.02,144.53,145.52,373243.0
2023-04-17,145.53,146.19,144.96,145.93,261512.0
2023-04-18,145.92,145.92,142.755,143.56,211020.0
2023-04-19,142.93,145.41,142.5,145.1,243933.0
2023-04-20,144.42,145.34,143.243,144.94,251182.0
2023-04-21,145.94,146.64,144.72,145.35,218068.0
2023-04-22,145.94,146.64,144.72,145.35,218068.0
2023-04-23,145.94,146.64,144.72,145.35,218068.0
2023-04-24,145.4,145.585,143.52,144.48,227367.0
2023-04-25,144.0,145.56,140.99,141.18,468441.0
2023-04-26,140.71,141.135,137.76,137.93,527571.0
2023-04-27,138.4,140.54,136.86,139.04,654351.0
2023-04-28,138.74,141.03,138.67,140.47,393138.0
2023-04-29,138.74,141.03,138.67,140.47,393138.0
2023-04-30,138.74,141.03,138.67,140.47,393138.0
2023-05-01,140.85,143.2,140.26,141.37,328474.0
2023-05-02,140.67,141.705,136.51,137.04,441904.0
2023-05-03,138.13,138.8,136.46,136.63,388981.0
2023-05-04,136.24,137.725,135.01,136.89,462224.0
2023-05-05,138.12,139.77,137.48,139.4,357322.0
2023-05-06,138.12,139.77,137.48,139.4,357322.0
2023-05-07,138.12,139.77,137.48,139.4,357322.0
2023-05-08,139.64,140.475,137.26,138.68,451945.0
2023-05-09,138.18,138.365,135.34,135.43,657895.0
2023-05-10,136.29,137.48,133.84,136.53,723215.0
2023-05-11,137.0,140.875,136.25,137.09,920182.0
2023-05-12,137.19,137.85,133.815,135.72,443480.0
2023-05-13,137.19,137.85,133.815,135.72,443480.0
2023-05-14,137.19,137.85,133.815,135.72,443480.0
2023-05-15,135.2,136.54,133.77,134.68,445887.0
2023-05-16,134.22,134.22,130.67,131.03,702132.0
2023-05-17,131.22,132.25,129.74,132.16,514109.0
2023-05-18,132.17,132.17,129.52,131.75,439471.0
2023-05-19,132.61,134.95,132.36,134.27,703635.0
2023-05-20,132.61,134.95,132.36,134.27,703635.0
2023-05-21,132.61,134.95,132.36,134.27,703635.0
2023-05-22,134.36,135.425,132.48,132.93,450158.0
2023-05-23,133.01,133.87,130.26,130.38,375028.0
2023-05-24,130.07,130.7,128.62,129.11,336955.0
2023-05-25,127.82,128.04,125.35,127.55,473578.0
2023-05-26,127.14,127.785,125.78,125.9,623400.0
2023-05-27,127.14,127.785,125.78,125.9,623400.0
2023-05-28,127.14,127.785,125.78,125.9,623400.0
2023-05-29,127.14,127.785,125.78,125.9,623400.0
2023-05-30,125.49,127.48,125.39,126.84,712382.0
2023-05-31,126.73,129.99,125.81,128.16,1884672.0
2023-06-01,128.16,129.14,126.0,129.12,930059.0
2023-06-02,129.66,130.76,127.585,128.34,622348.0
2023-06-03,129.66,130.76,127.585,128.34,622348.0
2023-06-04,129.66,130.76,127.585,128.34,622348.0
2023-06-05,127.64,129.9,126.61,129.73,520768.0
2023-06-06,130.0,131.05,128.26,128.91,568636.0
2023-06-07,129.0,129.0,127.415,128.52,501090.0
2023-06-08,128.01,129.96,127.42,127.59,397583.0
2023-06-09,127.29,128.7,126.595,127.1,423869.0
2023-06-10,127.29,128.7,126.595,127.1,423869.0
2023-06-11,127.29,128.7,126.595,127.1,423869.0
2023-06-12,126.17,127.41,125.47,125.61,448587.0
2023-06-13,125.59,128.01,124.575,127.05,904348.0
2023-06-14,127.41,128.5,125.27,126.55,426619.0
2023-06-15,126.69,129.07,126.31,128.93,421566.0
2023-06-16,129.4,129.815,127.115,128.7,938178.0
2023-06-17,129.4,129.815,127.115,128.7,938178.0
2023-06-18,129.4,129.815,127.115,128.7,938178.0
2023-06-19,129.4,129.815,127.115,128.7,938178.0
2023-06-20,127.95,128.98,126.53,128.05,476712.0
2023-06-21,128.25,129.07,127.65,128.27,533889.0
2023-06-22,127.68,128.69,126.73,127.78,419859.0
2023-06-23,126.54,126.96,124.125,124.86,1992637.0
2023-06-24,126.54,126.96,124.125,124.86,1992637.0
2023-06-25,126.54,126.96,124.125,124.86,1992637.0
2023-06-26,124.59,126.0,124.26,125.08,542738.0
2023-06-27,124.82,124.92,122.46,123.35,953579.0
2023-06-28,123.67,123.7,121.665,122.5,771121.0
2023-06-29,122.34,125.0,121.94,123.67,800740.0
2023-06-30,124.27,124.71,123.64,123.97,626823.0
2023-07-01,124.27,124.71,123.64,123.97,626823.0
2023-07-02,124.27,124.71,123.64,123.97,626823.0
2023-07-03,123.61,124.68,123.42,124.14,402933.0
2023-07-04,123.61,124.68,123.42,124.14,402933.0
2023-07-05,124.2,125.18,122.96,123.65,719361.0
2023-07-06,122.96,123.28,120.81,122.17,715178.0
2023-07-07,122.02,122.99,120.64,122.0,568301.0
2023-07-08,122.02,122.99,120.64,122.0,568301.0
2023-07-09,122.02,122.99,120.64,122.0,568301.0
2023-07-10,121.86,124.44,121.73,123.81,483490.0
2023-07-11,123.88,127.33,123.82,127.14,515149.0
2023-07-12,128.14,128.14,125.17,125.3,432269.0
2023-07-13,125.68,127.43,125.47,126.76,366599.0
2023-07-14,128.01,128.13,126.515,126.69,291354.0
2023-07-15,128.01,128.13,126.515,126.69,291354.0
2023-07-16,128.01,128.13,126.515,126.69,291354.0
2023-07-17,126.12,127.49,125.22,126.18,334675.0
2023-07-18,126.42,129.4,126.325,129.37,440172.0
2023-07-19,130.0,132.26,130.0,131.19,522138.0
2023-07-20,131.99,132.025,127.65,128.09,467139.0
2023-07-21,128.17,131.65,128.17,130.91,499076.0
2023-07-22,128.17,131.65,128.17,130.91,499076.0
2023-07-23,128.17,131.65,128.17,130.91,499076.0
2023-07-24,131.29,132.65,130.93,131.89,360507.0
2023-07-25,131.69,132.32,131.042,131.82,408793.0
2023-07-26,131.8,132.14,130.04,130.76,431951.0
2023-07-27,130.76,131.61,129.33,130.17,387043.0
2023-07-28,131.13,131.54,130.09,130.86,329533.0
2023-07-29,131.13,131.54,130.09,130.86,329533.0
2023-07-30,131.13,131.54,130.09,130.86,329533.0
2023-07-31,130.87,131.005,129.55,130.42,319762.0
2023-08-01,130.49,130.86,129.2,129.54,355464.0
2023-08-02,129.0,130.74,128.78,130.19,395676.0
2023-08-03,129.86,130.835,129.3,129.55,251300.0
2023-08-04,129.54,130.46,129.02,130.14,324159.0
2023-08-05,129.54,130.46,129.02,130.14,324159.0
2023-08-06,129.54,130.46,129.02,130.14,324159.0
2023-08-07,130.14,132.3,129.47,131.51,374972.0
2023-08-08,131.31,132.62,130.71,132.24,427990.0
2023-08-09,132.57,133.9,129.8,133.0,747557.0
2023-08-10,138.74,140.8,132.49,135.18,1028911.0
2023-08-11,134.78,140.0,134.26,139.35,903361.0
2023-08-12,134.78,140.0,134.26,139.35,903361.0
2023-08-13,134.78,140.0,134.26,139.35,903361.0
2023-08-14,138.16,140.32,134.54,140.0,686419.0
2023-08-15,139.66,140.17,137.775,139.99,509898.0
2023-08-16,139.13,140.31,137.98,138.06,514831.0
2023-08-17,138.34,139.46,137.69,137.92,425479.0
2023-08-18,137.05,139.01,136.76,138.47,314674.0
2023-08-19,137.05,139.01,136.76,138.47,314674.0
2023-08-20,137.05,139.01,136.76,138.47,314674.0
2023-08-21,138.52,139.7,138.41,138.59,459842.0
2023-08-22,138.78,141.355,138.76,140.19,530283.0
2023-08-23,140.9,141.02,139.0,139.18,316096.0
2023-08-24,138.56,140.65,138.042,138.77,426448.0
2023-08-25,139.44,141.765,139.07,141.25,498493.0
2023-08-26,139.44,141.765,139.07,141.25,498493.0
2023-08-27,139.44,141.765,139.07,141.25,498493.0
2023-08-28,141.62,142.585,141.11,142.1,413120.0
2023-08-29,142.07,143.85,142.07,143.71,475300.0
2023-08-30,143.99,145.75,143.31,145.31,613922.0
2023-08-31,145.77,146.7,143.185,143.36,838972.0
2023-09-01,144.25,144.5,143.09,143.76,403867.0
2023-09-02,144.25,144.5,143.09,143.76,403867.0
2023-09-03,144.25,144.5,143.09,143.76,403867.0
2023-09-04,144.25,144.5,143.09,143.76,403867.0
2023-09-05,143.32,143.32,138.88,138.94,543497.0
2023-09-06,139.0,139.215,136.18,136.56,486970.0
2023-09-07,136.9,136.9,135.39,135.73,482573.0
2023-09-08,135.83,137.06,135.8,136.4,357620.0
2023-09-09,135.83,137.06,135.8,136.4,357620.0
2023-09-10,135.83,137.06,135.8,136.4,357620.0
2023-09-11,136.27,137.575,135.82,136.46,339356.0
2023-09-12,136.33,136.855,134.82,135.72,428932.0
2023-09-13,135.12,135.53,133.27,134.12,394073.0
2023-09-14,135.18,135.44,133.3,133.82,382104.0
2023-09-15,133.36,134.51,132.05,132.49,1137507.0
2023-09-16,133.36,134.51,132.05,132.49,1137507.0
2023-09-17,133.36,134.51,132.05,132.49,1137507.0
2023-09-18,133.09,133.09,131.925,132.36,475514.0
2023-09-19,132.36,132.75,130.97,131.85,372833.0
2023-09-20,132.62,134.0,132.39,133.73,370922.0
2023-09-21,132.62,133.31,131.685,132.73,392298.0
2023-09-22,132.7,133.88,131.115,131.75,295219.0
2023-09-23,132.7,133.88,131.115,131.75,295219.0
2023-09-24,132.7,133.88,131.115,131.75,295219.0
2023-09-25,131.41,133.21,131.32,132.5,347527.0
2023-09-26,132.05,133.68,132.05,133.07,396548.0
2023-09-27,133.66,133.86,131.04,131.23,601766.0
2023-09-28,131.34,132.42,130.84,131.03,683645.0
2023-09-29,131.54,131.8,129.25,129.44,473313.0
2023-09-30,131.54,131.8,129.25,129.44,473313.0
2023-10-01,131.54,131.8,129.25,129.44,473313.0
2023-10-02,128.77,129.38,127.41,127.73,563670.0
2023-10-03,127.26,127.44,125.6,126.91,810399.0
2023-10-04,126.6,127.55,125.59,126.95,728754.0
2023-10-05,126.94,128.36,126.585,128.2,373475.0
2023-10-06,128.2,129.6,127.64,128.92,268283.0
2023-10-07,128.2,129.6,127.64,128.92,268283.0
2023-10-08,128.2,129.6,127.64,128.92,268283.0
2023-10-09,128.07,129.82,127.458,128.86,276105.0
2023-10-10,129.15,130.51,128.09,130.34,356478.0
2023-10-11,130.86,130.86,128.785,129.99,285098.0
2023-10-12,130.33,130.33,127.05,128.02,338995.0
2023-10-13,128.02,129.9,126.66,129.12,444669.0
2023-10-14,128.02,129.9,126.66,129.12,444669.0
2023-10-15,128.02,129.9,126.66,129.12,444669.0
2023-10-16,129.25,136.6,128.71,136.0,1417593.0
2023-10-17,134.79,135.98,132.51,132.73,660389.0
2023-10-18,131.76,133.644,131.62,132.58,368232.0
2023-10-19,132.04,135.96,128.265,132.03,1571011.0
2023-10-20,137.25,137.385,132.69,133.55,2813212.0
2023-10-21,137.25,137.385,132.69,133.55,2813212.0
2023-10-22,137.25,137.385,132.69,133.55,2813212.0
2023-10-23,131.7,131.82,128.21,128.59,1151977.0
2023-10-24,129.2,131.88,128.56,131.05,618187.0
2023-10-25,130.42,130.57,127.81,130.12,478278.0
2023-10-26,129.17,130.0,128.265,128.88,593622.0
2023-10-27,128.0,128.62,125.61,126.07,574054.0
2023-10-28,128.0,128.62,125.61,126.07,574054.0
2023-10-29,128.0,128.62,125.61,126.07,574054.0
2023-10-30,127.2,128.12,124.138,124.96,652367.0
2023-10-31,125.32,127.74,124.345,127.02,649135.0
2023-11-01,127.96,128.89,126.52,127.34,592333.0
2023-11-02,127.73,129.01,126.3,128.84,320465.0
2023-11-03,130.16,132.398,130.0,132.06,474458.0
2023-11-04,130.16,132.398,130.0,132.06,474458.0
2023-11-05,130.16,132.398,130.0,132.06,474458.0
2023-11-06,132.06,133.8,131.57,132.79,547327.0
2023-11-07,132.94,134.48,132.65,133.67,456541.0
2023-11-08,134.26,134.26,127.59,128.24,1330987.0
2023-11-09,128.5,129.22,116.32,116.52,1697408.0
2023-11-10,116.52,121.22,115.97,120.2,1134391.0
2023-11-11,116.52,121.22,115.97,120.2,1134391.0
2023-11-12,116.52,121.22,115.97,120.2,1134391.0
2023-11-13,119.76,122.69,117.51,122.0,1242214.0
2023-11-14,124.06,125.37,122.55,124.8,965351.0
2023-11-15,124.26,126.05,123.74,125.4,825683.0
2023-11-16,125.11,125.11,118.552,121.79,1025741.0
2023-11-17,122.43,122.43,120.079,120.56,704964.0
2023-11-18,122.43,122.43,120.079,120.56,704964.0
2023-11-19,122.43,122.43,120.079,120.56,704964.0
2023-11-20,120.08,121.4,119.73,120.65,496402.0
2023-11-21,120.26,120.42,118.16,118.27,480132.0
2023-11-22,118.66,122.34,118.33,121.72,592901.0
2023-11-23,118.66,122.34,118.33,121.72,592901.0
2023-11-24,121.45,122.88,120.61,121.35,161428.0
2023-11-25,121.45,122.88,120.61,121.35,161428.0
2023-11-26,121.45,122.88,120.61,121.35,161428.0
2023-11-27,119.0,120.14,117.02,117.54,610337.0
2023-11-28,117.21,117.21,111.251,114.49,1524502.0
2023-11-29,114.71,116.09,113.78,114.26,604932.0
2023-11-30,114.08,118.47,113.48,118.23,1265311.0
2023-12-01,117.94,119.41,116.0,119.11,636547.0
2023-12-02,117.94,119.41,116.0,119.11,636547.0
2023-12-03,117.94,119.41,116.0,119.11,636547.0
2023-12-04,118.84,122.45,118.84,121.45,508949.0
2023-12-05,120.91,122.635,120.33,121.49,521015.0
2023-12-06,121.94,122.92,120.91,121.63,394071.0
2023-12-07,120.82,121.54,119.54,119.55,683446.0
2023-12-08,120.54,121.88,119.52,120.42,504148.0
2023-12-09,120.54,121.88,119.52,120.42,504148.0
2023-12-10,120.54,121.88,119.52,120.42,504148.0
2023-12-11,120.46,121.48,120.18,121.26,431615.0
2023-12-12,121.9,123.22,120.21,122.42,593646.0
2023-12-13,122.21,125.49,120.91,125.47,696428.0
2023-12-14,125.55,126.856,122.335,123.02,666913.0
2023-12-15,122.57,123.595,120.45,121.5,1379920.0
2023-12-16,122.57,123.595,120.45,121.5,1379920.0
2023-12-17,122.57,123.595,120.45,121.5,1379920.0
2023-12-18,121.19,121.81,120.03,121.14,449819.0
2023-12-19,121.42,122.64,120.92,122.15,574862.0
2023-12-20,122.17,123.01,119.65,119.72,429460.0
2023-12-21,120.29,121.39,120.14,121.1,425095.0
2023-12-22,119.74,121.82,117.54,121.25,869278.0
2023-12-23,119.74,121.82,117.54,121.25,869278.0
2023-12-24,119.74,121.82,117.54,121.25,869278.0
2023-12-25,119.74,121.82,117.54,121.25,869278.0
2023-12-26,121.24,122.13,119.56,121.0,745913.0
2023-12-27,121.13,123.05,120.56,122.42,575471.0
2023-12-28,122.21,123.46,122.19,123.36,584492.0
2023-12-29,123.23,123.23,121.22,123.0,694502.0
2023-12-30,123.23,123.23,121.22,123.0,694502.0
2023-12-31,123.23,123.23,121.22,123.0,694502.0
2024-01-01,123.23,123.23,121.22,123.0,694502.0
2024-01-02,122.45,127.265,122.45,126.93,666901.0
2024-01-03,129.16,129.305,125.24,125.35,545514.0
2024-01-04,125.82,126.85,122.72,124.35,530879.0
2024-01-05,123.99,128.71,123.83,127.6,538847.0
2024-01-06,123.99,128.71,123.83,127.6,538847.0
2024-01-07,123.99,128.71,123.83,127.6,538847.0
2024-01-08,126.9,127.237,122.36,125.51,400997.0
2024-01-09,125.45,125.859,122.08,122.38,641738.0
2024-01-10,122.51,123.22,119.51,120.25,674101.0
2024-01-11,120.0,121.86,118.595,120.4,731000.0
2024-01-12,120.83,121.8,118.37,118.94,594140.0
2024-01-13,120.83,121.8,118.37,118.94,594140.0
2024-01-14,120.83,121.8,118.37,118.94,594140.0
2024-01-15,120.83,121.8,118.37,118.94,594140.0
2024-01-16,118.61,119.93,117.54,119.13,535258.0
2024-01-17,118.09,119.25,117.12,117.81,489016.0
2024-01-18,117.3,117.34,114.115,115.19,606397.0
2024-01-19,114.72,116.55,113.55,116.54,501921.0
2024-01-20,114.72,116.55,113.55,116.54,501921.0
2024-01-21,114.72,116.55,113.55,116.54,501921.0
2024-01-22,116.73,119.91,116.035,119.83,698098.0
2024-01-23,119.98,120.25,116.27,120.11,816235.0
2024-01-24,120.82,124.055,120.28,123.14,855522.0
2024-01-25,123.48,123.925,121.06,122.82,533479.0
2024-01-26,123.75,124.0,121.09,122.54,456307.0
2024-01-27,123.75,124.0,121.09,122.54,456307.0
2024-01-28,123.75,124.0,121.09,122.54,456307.0
2024-01-29,122.42,127.55,122.42,127.39,868921.0
2024-01-30,127.57,127.57,123.58,125.56,436451.0
2024-01-31,126.66,126.96,122.35,122.72,535290.0
2024-02-01,122.52,124.41,121.8,123.68,623300.0
2024-02-02,122.35,123.51,121.115,122.9,354394.0
2024-02-03,122.35,123.51,121.115,122.9,354394.0
2024-02-04,122.35,123.51,121.115,122.9,354394.0
2024-02-05,122.66,122.93,121.25,121.98,305143.0
2024-02-06,122.63,125.8,122.168,124.71,407948.0
2024-02-07,124.69,124.69,122.73,122.94,301109.0
2024-02-08,122.05,123.12,120.71,122.67,360450.0
2024-02-09,123.19,123.48,122.2,123.43,280662.0
2024-02-10,123.19,123.48,122.2,123.43,280662.0
2024-02-11,123.19,123.48,122.2,123.43,280662.0
2024-02-12,123.43,124.84,123.12,124.24,325591.0
2024-02-13,122.37,123.53,120.99,121.83,455536.0
2024-02-14,122.99,122.99,120.64,122.24,510296.0
2024-02-15,122.56,126.91,122.56,126.82,433724.0
2024-02-16,127.0,127.789,124.17,126.78,673907.0
2024-02-17,127.0,127.789,124.17,126.78,673907.0
2024-02-18,127.0,127.789,124.17,126.78,673907.0
2024-02-19,127.0,127.789,124.17,126.78,673907.0
2024-02-20,126.88,130.675,126.22,126.36,637559.0
2024-02-21,126.21,128.47,125.575,128.42,302241.0
2024-02-22,128.42,128.63,126.09,128.45,343445.0
2024-02-23,128.88,132.44,128.05,132.28,385914.0
2024-02-24,128.88,132.44,128.05,132.28,385914.0
2024-02-25,128.88,132.44,128.05,132.28,385914.0
2024-02-26,131.81,134.17,131.81,132.77,552622.0
2024-02-27,133.2,133.355,131.13,132.26,451722.0
2024-02-28,132.18,132.85,129.18,129.7,697940.0
2024-02-29,125.5,125.5,116.0,118.9,2253303.0
2024-03-01,119.65,122.57,118.54,118.85,1044458.0
2024-03-02,119.65,122.57,118.54,118.85,1044458.0
2024-03-03,119.65,122.57,118.54,118.85,1044458.0
2024-03-04,119.06,120.0,115.64,117.53,1098843.0
2024-03-05,117.4,119.5,116.67,118.42,782267.0
2024-03-06,120.85,122.111,116.815,117.19,734565.0
2024-03-07,117.05,117.535,115.68,116.37,593650.0
2024-03-08,116.36,119.04,116.02,117.53,420698.0
2024-03-09,116.36,119.04,116.02,117.53,420698.0
2024-03-10,116.36,119.04,116.02,117.53,420698.0
2024-03-11,117.01,118.81,116.6,116.63,456009.0
2024-03-12,116.12,116.81,115.45,115.79,492355.0
2024-03-13,115.8,118.205,115.8,117.77,458675.0
2024-03-14,117.5,118.355,116.57,118.3,606262.0
2024-03-15,118.13,121.586,118.13,120.9,1529408.0
2024-03-16,118.13,121.586,118.13,120.9,1529408.0
2024-03-17,118.13,121.586,118.13,120.9,1529408.0
2024-03-18,120.42,123.929,120.42,123.41,841678.0
2024-03-19,123.49,125.28,123.08,125.0,803609.0
2024-03-20,124.01,125.65,123.41,124.79,675577.0
2024-03-21,125.31,125.95,123.63,124.1,682881.0
2024-03-22,124.62,125.27,121.51,121.81,691817.0
2024-03-23,124.62,125.27,121.51,121.81,691817.0
2024-03-24,124.62,125.27,121.51,121.81,691817.0
2024-03-25,122.33,123.675,120.6,120.79,597609.0
2024-03-26,120.6,120.86,117.71,117.93,1689780.0
2024-03-27,118.58,120.55,118.15,120.51,471653.0
2024-03-28,120.51,121.53,120.03,120.42,409964.0
2024-03-29,120.51,121.53,120.03,120.42,409964.0
2024-03-30,120.51,121.53,120.03,120.42,409964.0
2024-03-31,120.51,121.53,120.03,120.42,409964.0
2024-04-01,120.58,120.81,118.21,118.98,360528.0
2024-04-02,118.51,119.42,117.045,117.55,571290.0
2024-04-03,117.55,117.975,116.23,116.92,425657.0
2024-04-04,117.56,118.01,115.1,115.21,512011.0
2024-04-05,115.19,116.86,114.82,116.42,530825.0
2024-04-06,115.19,116.86,114.82,116.42,530825.0
2024-04-07,115.19,116.86,114.82,116.42,530825.0
2024-04-08,116.25,116.787,114.89,115.09,437767.0
2024-04-09,115.33,115.94,112.7,114.0,690025.0
2024-04-10,113.66,114.31,112.5,114.08,716709.0
2024-04-11,114.45,114.74,112.44,113.49,633922.0
2024-04-12,113.1,113.1,110.42,110.58,431405.0
2024-04-13,113.1,113.1,110.42,110.58,431405.0
2024-04-14,113.1,113.1,110.42,110.58,431405.0
2024-04-15,110.91,112.27,110.085,110.91,603233.0
2024-04-16,110.41,111.21,108.745,108.9,545622.0
2024-04-17,109.04,109.26,106.605,107.1,592713.0
2024-04-18,107.15,109.51,107.15,109.27,564463.0
2024-04-19,109.27,111.35,108.88,109.94,756914.0
2024-04-20,109.27,111.35,108.88,109.94,756914.0
2024-04-21,109.27,111.35,108.88,109.94,756914.0
2024-04-22,110.33,110.465,108.405,108.83,514011.0
2024-04-23,109.72,110.44,108.9,109.67,376841.0
2024-04-24,108.66,109.39,107.6,108.32,401342.0
2024-04-25,108.25,109.05,107.22,107.43,424856.0
2024-04-26,107.0,110.821,106.73,109.46,480575.0
2024-04-27,107.0,110.821,106.73,109.46,480575.0
2024-04-28,107.0,110.821,106.73,109.46,480575.0
2024-04-29,109.9,112.17,109.5,111.22,781433.0
2024-04-30,110.96,112.15,110.08,110.75,613990.0
2024-05-01,110.13,112.19,110.012,110.31,800753.0
