,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity,LEN/B US Equity
2021-05-29,74.6586,75.2003,73.8889,74.4211,33205.0
2021-05-30,74.6586,75.2003,73.8889,74.4211,33205.0
2021-05-31,74.6586,75.2003,73.8889,74.4211,33205.0
2021-06-01,75.4284,75.4284,73.6133,74.1264,29288.0
2021-06-02,73.5848,73.7748,72.3398,72.3968,181913.0
2021-06-03,71.6841,71.6841,70.6625,71.0093,64899.0
2021-06-04,69.9545,72.4824,69.7169,72.4158,72460.0
2021-06-05,69.9545,72.4824,69.7169,72.4158,72460.0
2021-06-06,69.9545,72.4824,69.7169,72.4158,72460.0
2021-06-07,72.1592,72.1592,70.6673,71.5035,49383.0
2021-06-08,71.8741,72.758,71.3515,72.7199,99831.0
2021-06-09,72.9955,72.9955,70.6767,70.7527,58806.0
2021-06-10,71.2279,71.2279,68.4244,69.5648,89618.0
2021-06-11,69.3557,70.7052,69.3557,70.6767,24499.0
2021-06-12,69.3557,70.7052,69.3557,70.6767,24499.0
2021-06-13,69.3557,70.7052,69.3557,70.6767,24499.0
2021-06-14,70.7432,71.0378,69.2322,69.7264,59791.0
2021-06-15,69.5791,71.0474,69.1961,70.5342,40064.0
2021-06-16,70.2586,70.6102,69.3178,69.8974,63020.0
2021-06-17,70.3441,73.5277,70.3441,72.4539,110792.0
2021-06-18,72.2068,76.2172,72.2068,74.9152,90035.0
2021-06-19,72.2068,76.2172,72.2068,74.9152,90035.0
2021-06-20,72.2068,76.2172,72.2068,74.9152,90035.0
2021-06-21,77.4051,77.4051,74.8297,75.9036,265697.0
2021-06-22,76.1412,76.7114,75.4189,76.5878,141064.0
2021-06-23,76.7399,76.8824,74.1407,75.0863,88776.0
2021-06-24,75.3904,75.3904,74.174,74.5446,114766.0
2021-06-25,74.6967,74.9818,73.9365,74.0409,141288.0
2021-06-26,74.6967,74.9818,73.9365,74.0409,141288.0
2021-06-27,74.6967,74.9818,73.9365,74.0409,141288.0
2021-06-28,74.7442,75.78,74.567,75.4949,79775.0
2021-06-29,75.9796,77.8708,75.9796,76.4548,65361.0
2021-06-30,76.9109,78.0038,76.6924,77.4051,169499.0
2021-07-01,78.1582,79.9122,77.4957,79.4641,89146.0
2021-07-02,79.712,79.712,78.5109,78.6539,73263.0
2021-07-03,79.712,79.712,78.5109,78.6539,73263.0
2021-07-04,79.712,79.712,78.5109,78.6539,73263.0
2021-07-05,79.712,79.712,78.5109,78.6539,73263.0
2021-07-06,78.8922,78.9684,76.8331,77.2812,57778.0
2021-07-07,77.4146,79.4927,77.4146,79.2068,86536.0
2021-07-08,78.0438,78.0438,75.7845,76.0515,88447.0
2021-07-09,77.0047,77.5957,76.3756,76.7664,44933.0
2021-07-10,77.0047,77.5957,76.3756,76.7664,44933.0
2021-07-11,77.0047,77.5957,76.3756,76.7664,44933.0
2021-07-12,76.6139,76.6139,75.5272,76.5186,39288.0
2021-07-13,76.1944,76.1944,74.3643,74.5358,53901.0
2021-07-14,74.7359,75.5462,74.469,74.7264,30023.0
2021-07-15,74.3737,75.327,73.9733,74.9552,38331.0
2021-07-16,75.1173,76.3279,74.3642,74.4214,38391.0
2021-07-17,75.1173,76.3279,74.3642,74.4214,38391.0
2021-07-18,75.1173,76.3279,74.3642,74.4214,38391.0
2021-07-19,73.6588,75.0982,73.1631,74.4118,48816.0
2021-07-20,74.8313,76.7855,74.6692,76.5472,45613.0
2021-07-21,76.347,78.101,76.347,78.101,42344.0
2021-07-22,77.7864,77.9181,76.6425,77.8436,23132.0
2021-07-23,77.8055,80.446,77.8055,80.3125,54392.0
2021-07-24,77.8055,80.446,77.8055,80.3125,54392.0
2021-07-25,77.8055,80.446,77.8055,80.3125,54392.0
2021-07-26,80.0266,80.0266,78.5698,78.8255,52690.0
2021-07-27,78.406,80.0074,78.1868,79.6739,41047.0
2021-07-28,79.8454,80.0647,78.4441,78.6157,53691.0
2021-07-29,79.0352,83.1628,79.0352,83.0865,85086.0
2021-07-30,82.3716,83.8873,82.057,82.3144,100581.0
2021-07-31,82.3716,83.8873,82.057,82.3144,100581.0
2021-08-01,82.3716,83.8873,82.057,82.3144,100581.0
2021-08-02,82.791,83.8587,82.1047,82.934,62585.0
2021-08-03,83.2581,84.0589,82.3299,84.0303,44872.0
2021-08-04,83.4202,84.3735,82.3239,82.486,52429.0
2021-08-05,82.6671,83.5346,82.1905,82.3335,24678.0
2021-08-06,82.057,82.7148,80.9608,81.2563,29029.0
2021-08-07,82.057,82.7148,80.9608,81.2563,29029.0
2021-08-08,82.057,82.7148,80.9608,81.2563,29029.0
2021-08-09,81.2467,82.1619,80.4841,81.3516,53273.0
2021-08-10,81.4755,83.7824,81.1228,82.8482,36334.0
2021-08-11,82.6576,85.1075,82.5813,85.0789,71256.0
2021-08-12,85.0503,85.5793,83.6776,84.0303,41808.0
2021-08-13,83.8015,84.7643,83.5679,84.6213,30122.0
2021-08-14,83.8015,84.7643,83.5679,84.6213,30122.0
2021-08-15,83.8015,84.7643,83.5679,84.6213,30122.0
2021-08-16,84.4688,86.1751,84.2592,84.8024,51064.0
2021-08-17,84.2686,84.2686,80.8368,81.5995,35339.0
2021-08-18,81.5327,82.5432,80.2773,81.1991,24067.0
2021-08-19,80.6176,81.4183,79.9413,81.0656,16809.0
2021-08-20,81.2658,82.4288,81.1419,82.4288,31322.0
2021-08-21,81.2658,82.4288,81.1419,82.4288,31322.0
2021-08-22,81.2658,82.4288,81.1419,82.4288,31322.0
2021-08-23,83.1247,83.1247,80.1791,81.771,44392.0
2021-08-24,82.4383,84.8406,82.4383,83.8396,37049.0
2021-08-25,84.097,84.9454,83.3916,84.4497,19423.0
2021-08-26,84.3258,84.3258,82.4193,82.6576,46458.0
2021-08-27,82.8959,84.7357,82.6862,84.3258,24952.0
2021-08-28,82.8959,84.7357,82.6862,84.3258,24952.0
2021-08-29,82.8959,84.7357,82.6862,84.3258,24952.0
2021-08-30,83.9445,84.5537,83.5441,84.2495,29073.0
2021-08-31,84.5546,84.5546,83.2009,83.4297,40088.0
2021-09-01,84.2591,85.5046,82.7624,84.3544,37069.0
2021-09-02,84.6785,84.9645,83.8015,83.8873,44137.0
2021-09-03,83.6299,83.6299,81.9426,82.3811,31211.0
2021-09-04,83.6299,83.6299,81.9426,82.3811,31211.0
2021-09-05,83.6299,83.6299,81.9426,82.3811,31211.0
2021-09-06,83.6299,83.6299,81.9426,82.3811,31211.0
2021-09-07,82.1619,82.7814,81.2277,81.609,45604.0
2021-09-08,81.037,81.037,78.6996,79.8836,62862.0
2021-09-09,80.3602,80.8185,79.0542,79.3116,171264.0
2021-09-10,79.7311,80.8178,78.5109,78.5681,119541.0
2021-09-11,79.7311,80.8178,78.5109,78.5681,119541.0
2021-09-12,79.7311,80.8178,78.5109,78.5681,119541.0
2021-09-13,79.1114,79.1114,76.5853,77.9008,126058.0
2021-09-14,78.3488,78.6443,76.8903,77.2716,64617.0
2021-09-15,77.3765,77.9389,76.7855,77.7959,71281.0
2021-09-16,78.0438,80.0933,77.958,78.978,116532.0
2021-09-17,79.569,80.4841,78.9684,80.2935,141505.0
2021-09-18,79.569,80.4841,78.9684,80.2935,141505.0
2021-09-19,79.569,80.4841,78.9684,80.2935,141505.0
2021-09-20,79.5309,79.6149,76.2802,77.9008,170472.0
2021-09-21,76.6901,77.9294,75.3937,77.243,62245.0
2021-09-22,78.4441,78.7778,77.1191,77.4146,34785.0
2021-09-23,77.7673,78.9875,77.7673,78.1296,39031.0
2021-09-24,77.5481,78.3393,77.2144,78.1486,26083.0
2021-09-25,77.5481,78.3393,77.2144,78.1486,26083.0
2021-09-26,77.5481,78.3393,77.2144,78.1486,26083.0
2021-09-27,78.0628,79.0066,77.2526,78.8922,126269.0
2021-09-28,78.0247,78.2201,75.2221,75.8227,55329.0
2021-09-29,76.3374,78.0797,75.9561,76.0896,27785.0
2021-09-30,76.1468,76.5472,73.9209,73.9638,47016.0
2021-10-01,74.2498,74.6768,73.6302,73.8018,39083.0
2021-10-02,74.2498,74.6768,73.6302,73.8018,39083.0
2021-10-03,74.2498,74.6768,73.6302,73.8018,39083.0
2021-10-04,73.7922,74.1163,72.4719,72.6006,56733.0
2021-10-05,72.2765,73.5444,71.9715,72.41,83895.0
2021-10-06,71.4853,74.3165,71.4853,73.6397,44321.0
2021-10-07,74.0305,75.3556,73.9352,74.1831,59004.0
2021-10-08,74.4786,74.4786,73.3823,73.6683,35093.0
2021-10-09,74.4786,74.4786,73.3823,73.6683,35093.0
2021-10-10,74.4786,74.4786,73.3823,73.6683,35093.0
2021-10-11,73.5444,74.1735,73.0773,73.0868,63229.0
2021-10-12,73.3347,74.1926,73.0158,73.7732,77551.0
2021-10-13,73.8018,74.8825,73.6392,74.6721,68280.0
2021-10-14,75.2555,77.3307,75.2555,77.1586,55812.0
2021-10-15,77.4073,78.1054,76.1497,76.2405,56056.0
2021-10-16,77.4073,78.1054,76.1497,76.2405,56056.0
2021-10-17,77.4073,78.1054,76.1497,76.2405,56056.0
2021-10-18,76.3935,78.421,76.3935,78.3923,77754.0
2021-10-19,78.5166,78.684,77.5316,78.201,15822.0
2021-10-20,78.4688,80.5441,78.4258,79.8938,29536.0
2021-10-21,79.7312,79.7312,78.9518,79.5495,20530.0
2021-10-22,79.5495,80.3337,78.5166,78.8705,30636.0
2021-10-23,79.5495,80.3337,78.5166,78.8705,30636.0
2021-10-24,79.5495,80.3337,78.5166,78.8705,30636.0
2021-10-25,78.7749,79.8651,78.3349,78.8131,33507.0
2021-10-26,78.794,79.0905,77.9046,78.4306,27199.0
2021-10-27,78.2775,81.4144,77.7994,77.895,66164.0
2021-10-28,78.115,78.8896,78.115,78.8035,43123.0
2021-10-29,78.6601,79.253,78.029,78.4975,48243.0
2021-10-30,78.6601,79.253,78.029,78.4975,48243.0
2021-10-31,78.6601,79.253,78.029,78.4975,48243.0
2021-11-01,78.947,79.4921,77.7946,79.3295,61288.0
2021-11-02,78.9853,78.9853,77.8185,78.3349,63437.0
2021-11-03,78.5931,80.6971,78.5931,79.9129,42702.0
2021-11-04,80.1616,81.5865,79.1861,79.6069,51440.0
2021-11-05,80.2094,81.8161,80.2094,81.7874,42501.0
2021-11-06,80.2094,81.8161,80.2094,81.7874,42501.0
2021-11-07,80.2094,81.8161,80.2094,81.7874,42501.0
2021-11-08,81.7778,82.3994,81.2996,81.9117,35599.0
2021-11-09,81.8639,84.8094,81.8639,84.446,43365.0
2021-11-10,83.7575,84.8381,82.0934,82.562,42296.0
2021-11-11,83.1645,83.8722,83.0115,83.614,18360.0
2021-11-12,83.9965,85.0772,83.1358,85.0485,49360.0
2021-11-13,83.9965,85.0772,83.1358,85.0485,49360.0
2021-11-14,83.9965,85.0772,83.1358,85.0485,49360.0
2021-11-15,84.8477,84.8477,83.7383,83.7957,74717.0
2021-11-16,84.5417,85.8327,83.7096,84.9146,53771.0
2021-11-17,85.0294,86.9995,84.6469,86.5404,55859.0
2021-11-18,86.55,87.3247,86.091,86.9517,44460.0
2021-11-19,87.0091,89.4095,87.0091,87.4299,45473.0
2021-11-20,87.0091,89.4095,87.0091,87.4299,45473.0
2021-11-21,87.0091,89.4095,87.0091,87.4299,45473.0
2021-11-22,87.8028,88.0228,86.1483,86.3205,103172.0
2021-11-23,86.2057,86.6839,85.137,86.4544,38283.0
2021-11-24,86.4544,86.4544,85.4885,85.6032,41209.0
2021-11-25,86.4544,86.4544,85.4885,85.6032,41209.0
2021-11-26,84.1591,85.0198,83.0784,83.4514,17947.0
2021-11-27,84.1591,85.0198,83.0784,83.4514,17947.0
2021-11-28,84.1591,85.0198,83.0784,83.4514,17947.0
2021-11-29,84.8668,84.8668,82.7342,83.8053,23318.0
2021-11-30,83.1741,84.9338,81.5501,82.036,57553.0
2021-12-01,84.2548,86.55,83.8148,84.9338,42507.0
2021-12-02,85.125,88.8261,84.9912,88.4149,75433.0
2021-12-03,88.9409,89.3303,86.5404,87.6307,64414.0
2021-12-04,88.9409,89.3303,86.5404,87.6307,64414.0
2021-12-05,88.9409,89.3303,86.5404,87.6307,64414.0
2021-12-06,88.9409,90.0694,87.6833,89.8016,90550.0
2021-12-07,90.8536,90.8536,89.1752,89.7634,63570.0
2021-12-08,89.4478,90.8153,89.4478,90.5189,83703.0
2021-12-09,90.165,91.6282,89.333,90.4328,59647.0
2021-12-10,90.8919,91.5996,89.7634,89.9355,182251.0
2021-12-11,90.8919,91.5996,89.7634,89.9355,182251.0
2021-12-12,90.8919,91.5996,89.7634,89.9355,182251.0
2021-12-13,90.7771,90.7771,87.6594,87.6689,87158.0
2021-12-14,87.0282,87.2768,85.4365,86.4831,64501.0
2021-12-15,87.1429,88.8453,85.5267,88.8453,118971.0
2021-12-16,84.9146,86.4066,83.7297,85.0868,166593.0
2021-12-17,85.125,85.125,82.1556,82.9732,126731.0
2021-12-18,85.125,85.125,82.1556,82.9732,126731.0
2021-12-19,85.125,85.125,82.1556,82.9732,126731.0
2021-12-20,82.1125,83.1741,81.1275,82.9924,55705.0
2021-12-21,84.4747,85.498,84.0061,85.2398,79449.0
2021-12-22,85.1155,88.2141,85.1155,88.1376,145761.0
2021-12-23,88.2657,88.3001,87.3725,87.8602,25911.0
2021-12-24,88.2657,88.3001,87.3725,87.8602,25911.0
2021-12-25,88.2657,88.3001,87.3725,87.8602,25911.0
2021-12-26,88.2657,88.3001,87.3725,87.8602,25911.0
2021-12-27,87.7646,89.0461,87.4585,89.0461,51460.0
2021-12-28,88.7114,90.0503,88.7114,89.859,24529.0
2021-12-29,90.0216,91.5039,90.0216,91.2361,29634.0
2021-12-30,91.437,91.437,90.2033,90.2224,45220.0
2021-12-31,89.9546,91.9056,89.9546,91.4465,126293.0
2022-01-01,89.9546,91.9056,89.9546,91.4465,126293.0
2022-01-02,89.9546,91.9056,89.9546,91.4465,126293.0
2022-01-03,92.2116,92.2116,87.2864,88.2045,89124.0
2022-01-04,88.8644,89.2661,87.755,89.0939,95564.0
2022-01-05,89.2565,91.0592,87.3342,87.4777,68008.0
2022-01-06,87.7455,87.7455,84.8764,85.5076,61613.0
2022-01-07,85.9953,85.9953,81.4431,81.4526,127512.0
2022-01-08,85.9953,85.9953,81.4431,81.4526,127512.0
2022-01-09,85.9953,85.9953,81.4431,81.4526,127512.0
2022-01-10,81.2614,82.8107,79.5399,82.5525,64858.0
2022-01-11,82.3134,85.5937,82.1125,85.3163,62603.0
2022-01-12,85.6415,86.2248,85.0485,85.5554,132956.0
2022-01-13,88.4436,88.9696,85.4024,86.3683,77452.0
2022-01-14,86.1675,86.8369,84.8668,85.7754,88433.0
2022-01-15,86.1675,86.8369,84.8668,85.7754,88433.0
2022-01-16,86.1675,86.8369,84.8668,85.7754,88433.0
2022-01-17,86.1675,86.8369,84.8668,85.7754,88433.0
2022-01-18,84.7425,84.7425,80.1807,80.4007,114755.0
2022-01-19,79.1765,80.0972,76.9195,77.0247,115291.0
2022-01-20,78.1054,78.9727,76.0206,76.1258,75687.0
2022-01-21,76.1449,78.1915,75.6667,76.3648,189497.0
2022-01-22,76.1449,78.1915,75.6667,76.3648,189497.0
2022-01-23,76.1449,78.1915,75.6667,76.3648,189497.0
2022-01-24,75.1885,79.7886,74.5765,79.6356,116219.0
2022-01-25,78.5453,79.3295,76.996,78.0863,106230.0
2022-01-26,79.1383,79.7917,74.1327,74.9878,178731.0
2022-01-27,74.8629,75.8333,73.5467,74.1616,129668.0
2022-01-28,74.7668,75.3721,72.1872,75.2857,168509.0
2022-01-29,74.7668,75.3721,72.1872,75.2857,168509.0
2022-01-30,74.7668,75.3721,72.1872,75.2857,168509.0
2022-01-31,75.1992,77.6203,75.1992,77.5627,149711.0
2022-02-01,77.4858,78.3601,75.4682,76.8805,83054.0
2022-02-02,77.0054,78.754,76.8229,78.4274,135928.0
2022-02-03,77.0823,77.7837,76.1984,76.3233,111363.0
2022-02-04,75.8141,76.2849,72.9798,73.0375,129415.0
2022-02-05,75.8141,76.2849,72.9798,73.0375,129415.0
2022-02-06,75.8141,76.2849,72.9798,73.0375,129415.0
2022-02-07,73.489,75.4394,73.1624,74.6708,65863.0
2022-02-08,74.6708,76.2368,73.8541,76.1023,107240.0
2022-02-09,77.0343,78.9013,77.0343,78.0527,100034.0
2022-02-10,75.6988,77.9566,73.4794,73.7292,201013.0
2022-02-11,73.7869,75.4298,73.3353,73.7004,88020.0
2022-02-12,73.7869,75.4298,73.3353,73.7004,88020.0
2022-02-13,73.7869,75.4298,73.3353,73.7004,88020.0
2022-02-14,72.999,74.4594,72.7012,73.0183,54993.0
2022-02-15,73.6716,74.517,73.5467,73.9886,143446.0
2022-02-16,72.8934,74.3825,72.8934,74.2576,65183.0
2022-02-17,73.2296,74.152,72.2208,72.3169,112968.0
2022-02-18,72.6147,73.3161,71.6924,73.0183,88224.0
2022-02-19,72.6147,73.3161,71.6924,73.0183,88224.0
2022-02-20,72.6147,73.3161,71.6924,73.0183,88224.0
2022-02-21,72.6147,73.3161,71.6924,73.0183,88224.0
2022-02-22,72.1824,72.2016,69.3001,69.8285,140123.0
2022-02-23,70.184,70.232,66.9126,67.3305,201002.0
2022-02-24,65.1688,71.4042,65.1688,71.0487,89796.0
2022-02-25,70.895,73.4319,70.6163,73.1432,70292.0
2022-02-26,70.895,73.4319,70.6163,73.1432,70292.0
2022-02-27,70.895,73.4319,70.6163,73.1432,70292.0
2022-02-28,72.192,73.4794,72.0767,72.5379,129072.0
2022-03-01,72.1632,73.5467,71.7116,72.3073,70257.0
2022-03-02,73.1047,74.3537,72.7492,73.8541,122266.0
2022-03-03,74.2865,74.2865,71.5771,72.0575,36633.0
2022-03-04,71.5579,72.2112,70.7028,71.6924,58543.0
2022-03-05,71.5579,72.2112,70.7028,71.6924,58543.0
2022-03-06,71.5579,72.2112,70.7028,71.6924,58543.0
2022-03-07,71.3081,71.8077,66.6772,66.9174,114288.0
2022-03-08,66.8213,70.2128,65.8125,67.148,82966.0
2022-03-09,69.0983,70.8854,68.9878,70.2128,63781.0
2022-03-10,68.5603,70.4242,68.5603,70.2128,70095.0
2022-03-11,70.4626,70.8373,69.1752,69.3001,55761.0
2022-03-12,70.4626,70.8373,69.1752,69.3001,55761.0
2022-03-13,70.4626,70.8373,69.1752,69.3001,55761.0
2022-03-14,69.8381,69.8381,65.9182,66.6964,83160.0
2022-03-15,66.6195,69.3962,66.6195,69.2809,97044.0
2022-03-16,69.6556,71.5771,67.3497,71.3753,119729.0
2022-03-17,71.75,72.6436,70.0927,71.7596,191522.0
2022-03-18,71.8461,73.9809,71.6261,73.71,160126.0
2022-03-19,71.8461,73.9809,71.6261,73.71,160126.0
2022-03-20,71.8461,73.9809,71.6261,73.71,160126.0
2022-03-21,73.2681,73.2681,70.136,70.7124,80019.0
2022-03-22,70.5107,71.9518,69.9054,70.9622,56104.0
2022-03-23,70.8757,70.8757,68.176,68.2913,63995.0
2022-03-24,68.0223,68.8485,67.1864,67.6091,84122.0
2022-03-25,68.2144,68.2144,66.1776,67.0519,77528.0
2022-03-26,68.2144,68.2144,66.1776,67.0519,77528.0
2022-03-27,68.2144,68.2144,66.1776,67.0519,77528.0
2022-03-28,67.1095,67.5515,65.9662,66.7925,164454.0
2022-03-29,68.0607,69.646,68.0607,69.3769,85957.0
2022-03-30,68.7044,69.4154,67.5899,67.8782,82576.0
2022-03-31,67.5611,68.3153,65.5531,65.6684,216151.0
2022-04-01,66.2929,67.2152,65.7645,66.8405,106723.0
2022-04-02,66.2929,67.2152,65.7645,66.8405,106723.0
2022-04-03,66.2929,67.2152,65.7645,66.8405,106723.0
2022-04-04,67.3305,68.0415,66.5043,67.0903,268760.0
2022-04-05,67.2537,67.3401,64.2368,64.3425,292958.0
2022-04-06,63.9678,63.9678,61.6812,62.2288,185142.0
2022-04-07,61.7677,62.7381,60.1248,61.3449,153865.0
2022-04-08,61.5659,63.6508,61.1336,62.3249,245954.0
2022-04-09,61.5659,63.6508,61.1336,62.3249,245954.0
2022-04-10,61.5659,63.6508,61.1336,62.3249,245954.0
2022-04-11,62.0079,63.987,61.931,63.0455,85639.0
2022-04-12,64.3233,65.5242,62.373,62.8437,129012.0
2022-04-13,63.1512,64.5155,63.0551,64.0831,109910.0
2022-04-14,64.0447,64.7268,62.7477,62.8341,74900.0
2022-04-15,64.0447,64.7268,62.7477,62.8341,74900.0
2022-04-16,64.0447,64.7268,62.7477,62.8341,74900.0
2022-04-17,64.0447,64.7268,62.7477,62.8341,74900.0
2022-04-18,63.0839,63.6831,61.8734,62.2385,121317.0
2022-04-19,62.0175,65.409,62.0175,65.1015,162417.0
2022-04-20,65.4282,66.389,65.2457,65.3513,147508.0
2022-04-21,65.8798,66.8597,64.1696,64.4866,115523.0
2022-04-22,63.9198,64.16,62.8918,63.0359,67264.0
2022-04-23,63.9198,64.16,62.8918,63.0359,67264.0
2022-04-24,63.9198,64.16,62.8918,63.0359,67264.0
2022-04-25,62.5093,65.727,62.316,65.4178,100318.0
2022-04-26,64.6545,66.0266,63.5722,63.5722,106960.0
2022-04-27,63.7075,64.3259,62.0841,62.4223,92789.0
2022-04-28,62.9634,65.5821,62.3257,65.0023,111864.0
2022-04-29,64.2486,65.2246,62.9055,63.0021,88328.0
2022-04-30,64.2486,65.2246,62.9055,63.0021,88328.0
2022-05-01,64.2486,65.2246,62.9055,63.0021,88328.0
2022-05-02,62.8861,64.3452,62.1807,64.1327,108019.0
2022-05-03,63.9877,65.0893,63.4176,64.9927,92993.0
2022-05-04,64.6061,68.249,63.7703,68.1717,157916.0
2022-05-05,66.674,66.7803,63.2823,64.1616,146427.0
2022-05-06,63.9297,64.3688,61.4242,63.7751,178802.0
2022-05-07,63.9297,64.3688,61.4242,63.7751,178802.0
2022-05-08,63.9297,64.3688,61.4242,63.7751,178802.0
2022-05-09,62.4996,65.1762,62.3643,63.0021,94033.0
2022-05-10,64.2679,64.3259,61.3594,61.9488,145585.0
2022-05-11,61.8425,61.8425,58.1706,58.2576,184594.0
2022-05-12,58.0547,61.7701,58.0064,60.7506,104232.0
2022-05-13,62.1034,62.5019,60.8956,62.3257,138030.0
2022-05-14,62.1034,62.5019,60.8956,62.3257,138030.0
2022-05-15,62.1034,62.5019,60.8956,62.3257,138030.0
2022-05-16,62.1228,62.1228,59.1466,61.4754,89651.0
2022-05-17,62.6929,63.2727,61.2531,63.2533,80071.0
2022-05-18,62.4416,62.4416,58.9823,59.6781,155720.0
2022-05-19,59.1659,61.1178,59.1659,59.9969,107597.0
2022-05-20,61.0115,61.0115,59.4268,60.9246,145399.0
2022-05-21,61.0115,61.0115,59.4268,60.9246,145399.0
2022-05-22,61.0115,61.0115,59.4268,60.9246,145399.0
2022-05-23,61.5237,61.8136,59.8617,60.712,83871.0
2022-05-24,60.1805,60.1805,57.8324,58.8857,95892.0
2022-05-25,58.8857,61.7363,58.8857,61.5043,63476.0
2022-05-26,61.9005,64.065,61.9005,63.6978,65482.0
2022-05-27,64.6738,65.6401,64.2003,65.6401,50155.0
2022-05-28,64.6738,65.6401,64.2003,65.6401,50155.0
2022-05-29,64.6738,65.6401,64.2003,65.6401,50155.0
2022-05-30,64.6738,65.6401,64.2003,65.6401,50155.0
2022-05-31,65.1569,65.2536,63.8881,64.9057,71235.0
2022-06-01,65.5241,65.5241,64.0554,64.4419,51476.0
2022-06-02,64.7028,65.2922,63.9587,65.041,72702.0
2022-06-03,64.3452,65.2729,64.3452,64.9347,48602.0
2022-06-04,64.3452,65.2729,64.3452,64.9347,48602.0
2022-06-05,64.3452,65.2729,64.3452,64.9347,48602.0
2022-06-06,65.6787,65.785,64.4322,65.5918,34452.0
2022-06-07,64.5965,65.6884,64.1133,65.6884,46766.0
2022-06-08,64.925,64.9733,63.6495,63.9684,99855.0
2022-06-09,63.5915,64.954,63.4176,63.4852,86716.0
2022-06-10,62.0938,62.4702,60.2067,60.3158,100522.0
2022-06-11,62.0938,62.4702,60.2067,60.3158,100522.0
2022-06-12,62.0938,62.4702,60.2067,60.3158,100522.0
2022-06-13,58.4799,59.6974,55.6776,56.3637,160276.0
2022-06-14,56.6632,57.0014,55.5182,55.9675,144822.0
2022-06-15,56.4023,57.0449,54.8659,56.2284,288900.0
2022-06-16,55.2718,55.2718,51.4066,52.2473,238585.0
2022-06-17,52.1507,53.2426,50.8974,51.9767,244570.0
2022-06-18,52.1507,53.2426,50.8974,51.9767,244570.0
2022-06-19,52.1507,53.2426,50.8974,51.9767,244570.0
2022-06-20,52.1507,53.2426,50.8974,51.9767,244570.0
2022-06-21,52.054,55.0109,51.9574,53.3295,173982.0
2022-06-22,52.9044,55.6583,52.9044,54.8659,212801.0
2022-06-23,55.465,57.4459,55.465,57.0787,238922.0
2022-06-24,56.9724,58.5185,56.1608,57.9291,184481.0
2022-06-25,56.9724,58.5185,56.1608,57.9291,184481.0
2022-06-26,56.9724,58.5185,56.1608,57.9291,184481.0
2022-06-27,57.9871,58.7021,57.4189,57.8904,86249.0
2022-06-28,58.3059,58.6248,56.1318,56.2284,73412.0
2022-06-29,55.9965,56.4313,54.9239,56.1221,71221.0
2022-06-30,55.4844,57.3058,55.0109,56.7309,57924.0
2022-07-01,57.0401,60.2288,57.0401,60.0066,75846.0
2022-07-02,57.0401,60.2288,57.0401,60.0066,75846.0
2022-07-03,57.0401,60.2288,57.0401,60.0066,75846.0
2022-07-04,57.0401,60.2288,57.0401,60.0066,75846.0
2022-07-05,58.9823,61.9682,58.9823,61.8136,84595.0
2022-07-06,62.1003,62.8098,60.1952,61.4588,87761.0
2022-07-07,61.6921,62.3238,61.0894,62.3044,53683.0
2022-07-08,61.5463,63.2375,61.5463,62.4696,83264.0
2022-07-09,61.5463,63.2375,61.5463,62.4696,83264.0
2022-07-10,61.5463,63.2375,61.5463,62.4696,83264.0
2022-07-11,62.1586,63.3056,62.1586,62.3044,79025.0
2022-07-12,61.9059,63.2375,61.2061,61.3713,115244.0
2022-07-13,60.3604,62.1737,58.9316,61.9156,132754.0
2022-07-14,60.5645,61.3713,59.8161,61.1672,71893.0
2022-07-15,61.8184,62.0808,59.8939,61.3033,182477.0
2022-07-16,61.8184,62.0808,59.8939,61.3033,182477.0
2022-07-17,61.8184,62.0808,59.8939,61.3033,182477.0
2022-07-18,61.7018,61.7018,59.923,60.1758,88370.0
2022-07-19,61.1089,61.9739,60.1077,61.8184,90972.0
2022-07-20,62.1003,62.1003,60.7492,61.624,58036.0
2022-07-21,61.3421,63.9568,60.4673,63.9471,81935.0
2022-07-22,64.5691,66.6589,63.8887,64.8121,66887.0
2022-07-23,64.5691,66.6589,63.8887,64.8121,66887.0
2022-07-24,64.5691,66.6589,63.8887,64.8121,66887.0
2022-07-25,64.5011,64.5011,63.0091,63.4708,100364.0
2022-07-26,63.4611,63.568,62.4113,63.2084,135562.0
2022-07-27,63.8499,65.3272,62.1586,64.9385,158616.0
2022-07-28,65.3953,66.6492,64.8413,66.2021,130807.0
2022-07-29,66.4451,66.4451,64.851,65.9785,54379.0
2022-07-30,66.4451,66.4451,64.851,65.9785,54379.0
2022-07-31,66.4451,66.4451,64.851,65.9785,54379.0
2022-08-01,65.5606,66.9505,65.0454,66.1632,123845.0
2022-08-02,66.1632,66.1632,63.1112,63.2375,75465.0
2022-08-03,63.4416,63.9471,62.664,63.7721,44649.0
2022-08-04,63.7429,65.9494,63.7429,65.7161,72576.0
2022-08-05,64.7733,65.5283,64.1609,64.8316,93543.0
2022-08-06,64.7733,65.5283,64.1609,64.8316,93543.0
2022-08-07,64.7733,65.5283,64.1609,64.8316,93543.0
2022-08-08,65.2495,67.0227,65.2495,66.1826,54103.0
2022-08-09,65.9299,65.9494,64.0248,64.3845,113715.0
2022-08-10,65.6966,68.0003,65.6966,66.7269,102469.0
