,VMW US Equity,VMW US Equity,VMW US Equity,VMW US Equity,VMW US Equity
2022-06-04,130.18,132.15,129.85,131.99,3306521.0
2022-06-05,130.18,132.15,129.85,131.99,3306521.0
2022-06-06,131.75,131.925,129.37,130.8,2079905.0
2022-06-07,129.93,131.19,129.38,130.68,1854569.0
2022-06-08,130.32,130.34,128.13,128.89,1817521.0
2022-06-09,128.56,130.4,127.04,127.06,2262512.0
2022-06-10,125.43,127.1,124.98,125.41,1498452.0
2022-06-11,125.43,127.1,124.98,125.41,1498452.0
2022-06-12,125.43,127.1,124.98,125.41,1498452.0
2022-06-13,122.5,124.48,121.97,122.51,1702838.0
2022-06-14,122.15,122.49,121.01,121.32,1665548.0
2022-06-15,122.46,122.91,119.742,120.87,1615502.0
2022-06-16,118.77,119.15,115.1104,116.17,2227552.0
2022-06-17,116.19,119.98,114.75,116.22,6141836.0
2022-06-18,116.19,119.98,114.75,116.22,6141836.0
2022-06-19,116.19,119.98,114.75,116.22,6141836.0
2022-06-20,116.19,119.98,114.75,116.22,6141836.0
2022-06-21,116.96,119.09,116.94,117.19,1661604.0
2022-06-22,116.11,118.73,116.11,117.21,1128415.0
2022-06-23,116.53,117.14,114.64,114.7,1852544.0
2022-06-24,116.41,118.12,114.81,117.96,2206519.0
2022-06-25,116.41,118.12,114.81,117.96,2206519.0
2022-06-26,116.41,118.12,114.81,117.96,2206519.0
2022-06-27,118.19,118.5,116.88,117.66,809695.0
2022-06-28,119.05,120.53,115.88,116.25,1253377.0
2022-06-29,116.2,116.2,114.32,114.99,909857.0
2022-06-30,113.95,115.035,113.3,113.98,1401863.0
2022-07-01,113.26,114.36,112.33,114.06,653811.0
2022-07-02,113.26,114.36,112.33,114.06,653811.0
2022-07-03,113.26,114.36,112.33,114.06,653811.0
2022-07-04,113.26,114.36,112.33,114.06,653811.0
2022-07-05,112.0,115.53,111.19,114.03,1551180.0
2022-07-06,112.39,113.72,112.33,112.96,1779887.0
2022-07-07,113.5,115.795,112.82,115.47,945496.0
2022-07-08,114.35,115.03,113.58,113.6,1035466.0
2022-07-09,114.35,115.03,113.58,113.6,1035466.0
2022-07-10,114.35,115.03,113.58,113.6,1035466.0
2022-07-11,112.0,112.96,109.79,112.3,1784317.0
2022-07-12,112.3,113.02,110.24,110.66,1179295.0
2022-07-13,109.17,111.67,108.53,109.95,1115618.0
2022-07-14,109.47,109.76,107.74,108.89,1724550.0
2022-07-15,109.29,111.34,109.0,110.62,3086508.0
2022-07-16,109.29,111.34,109.0,110.62,3086508.0
2022-07-17,109.29,111.34,109.0,110.62,3086508.0
2022-07-18,111.87,113.25,110.9,110.9,2039077.0
2022-07-19,111.74,114.62,111.58,114.14,1204598.0
2022-07-20,114.7,116.605,113.67,115.49,1162544.0
2022-07-21,115.11,115.62,114.58,115.27,1248631.0
2022-07-22,115.47,116.24,113.52,113.6,963278.0
2022-07-23,115.47,116.24,113.52,113.6,963278.0
2022-07-24,115.47,116.24,113.52,113.6,963278.0
2022-07-25,113.93,114.24,113.02,113.47,725062.0
2022-07-26,113.42,114.65,113.105,113.45,748810.0
2022-07-27,113.6,116.46,113.51,115.73,916845.0
2022-07-28,115.34,116.86,114.22,116.36,749739.0
2022-07-29,116.85,117.5,115.96,116.2,943958.0
2022-07-30,116.85,117.5,115.96,116.2,943958.0
2022-07-31,116.85,117.5,115.96,116.2,943958.0
2022-08-01,114.92,116.5697,114.91,116.17,625462.0
2022-08-02,115.14,116.59,114.76,115.74,657379.0
2022-08-03,116.31,117.97,115.81,116.88,1138319.0
2022-08-04,116.88,117.79,116.76,117.0,1119212.0
2022-08-05,115.53,117.77,115.53,117.25,1774201.0
2022-08-06,115.53,117.77,115.53,117.25,1774201.0
2022-08-07,115.53,117.77,115.53,117.25,1774201.0
2022-08-08,117.26,118.3551,116.595,117.21,811647.0
2022-08-09,116.56,117.0,115.87,116.56,1339849.0
2022-08-10,118.41,120.23,118.31,120.03,1256024.0
2022-08-11,120.81,121.67,120.01,120.11,1690778.0
2022-08-12,121.02,122.55,120.37,121.96,1165415.0
2022-08-13,121.02,122.55,120.37,121.96,1165415.0
2022-08-14,121.02,122.55,120.37,121.96,1165415.0
2022-08-15,120.96,122.63,120.96,122.42,773662.0
2022-08-16,122.32,123.25,121.585,122.64,761219.0
2022-08-17,120.94,121.69,120.69,120.98,886094.0
2022-08-18,121.07,122.91,121.01,122.44,973852.0
2022-08-19,121.92,121.98,121.31,121.58,503801.0
2022-08-20,121.92,121.98,121.31,121.58,503801.0
2022-08-21,121.92,121.98,121.31,121.58,503801.0
2022-08-22,120.11,120.295,117.81,118.05,803499.0
2022-08-23,117.75,119.9,117.75,118.26,778336.0
2022-08-24,118.28,119.84,118.28,118.95,482981.0
2022-08-25,119.93,122.33,119.14,121.7,1147801.0
2022-08-26,121.99,122.6,118.64,118.71,997482.0
2022-08-27,121.99,122.6,118.64,118.71,997482.0
2022-08-28,121.99,122.6,118.64,118.71,997482.0
2022-08-29,118.49,119.14,117.505,118.28,583874.0
2022-08-30,119.27,119.27,116.62,117.55,725527.0
2022-08-31,117.77,117.9,116.0,116.03,905264.0
2022-09-01,113.77,115.0,113.18,114.82,1147955.0
2022-09-02,116.1,117.745,115.08,115.66,770487.0
2022-09-03,116.1,117.745,115.08,115.66,770487.0
2022-09-04,116.1,117.745,115.08,115.66,770487.0
2022-09-05,116.1,117.745,115.08,115.66,770487.0
2022-09-06,115.22,115.8,114.07,114.51,631513.0
2022-09-07,114.37,115.87,114.23,115.62,347421.0
2022-09-08,114.94,116.97,114.76,116.97,714026.0
2022-09-09,117.5,118.85,117.34,118.12,711819.0
2022-09-10,117.5,118.85,117.34,118.12,711819.0
2022-09-11,117.5,118.85,117.34,118.12,711819.0
2022-09-12,118.11,119.4,117.73,118.68,2290697.0
2022-09-13,116.17,116.695,114.93,115.11,1294485.0
2022-09-14,115.33,116.38,114.85,116.12,1717348.0
2022-09-15,115.34,115.91,113.36,113.67,1455513.0
2022-09-16,112.66,113.4,111.48,112.44,5543194.0
2022-09-17,112.66,113.4,111.48,112.44,5543194.0
2022-09-18,112.66,113.4,111.48,112.44,5543194.0
2022-09-19,111.3,112.78,111.14,112.47,1170694.0
2022-09-20,111.55,111.88,110.67,111.0,1279856.0
2022-09-21,111.75,113.56,110.95,111.0,870775.0
2022-09-22,110.3,111.26,109.845,110.81,941249.0
2022-09-23,110.53,110.87,108.86,109.6,910085.0
2022-09-24,110.53,110.87,108.86,109.6,910085.0
2022-09-25,110.53,110.87,108.86,109.6,910085.0
2022-09-26,109.2,109.65,107.64,107.71,1038613.0
2022-09-27,108.4,109.15,107.73,108.2,574154.0
2022-09-28,107.87,109.685,107.79,109.21,612241.0
2022-09-29,108.5,108.66,106.25,107.48,1259945.0
2022-09-30,107.43,108.79,106.46,106.46,1034473.0
2022-10-01,107.43,108.79,106.46,106.46,1034473.0
2022-10-02,107.43,108.79,106.46,106.46,1034473.0
2022-10-03,106.85,108.8573,106.64,108.56,757778.0
2022-10-04,109.97,113.0,109.97,112.9,1311105.0
2022-10-05,111.69,113.32,110.8703,112.97,856272.0
2022-10-06,112.51,113.54,111.985,112.05,453951.0
2022-10-07,110.84,111.47,109.05,109.81,513744.0
2022-10-08,110.84,111.47,109.05,109.81,513744.0
2022-10-09,110.84,111.47,109.05,109.81,513744.0
2022-10-10,110.05,110.125,106.46,107.06,983619.0
2022-10-11,106.99,107.11,105.5,105.77,831941.0
2022-10-12,106.01,106.845,105.38,105.95,784363.0
2022-10-13,104.26,108.16,103.55,106.6,1936371.0
2022-10-14,107.07,107.6,105.72,106.17,657750.0
2022-10-15,107.07,107.6,105.72,106.17,657750.0
2022-10-16,107.07,107.6,105.72,106.17,657750.0
2022-10-17,107.83,108.71,107.59,107.82,904280.0
2022-10-18,109.89,110.05,107.26,108.07,642912.0
2022-10-19,106.98,108.85,106.98,107.73,868741.0
2022-10-20,107.99,108.89,107.4101,107.61,587607.0
2022-10-21,107.37,110.04,107.37,109.64,698550.0
2022-10-22,107.37,110.04,107.37,109.64,698550.0
2022-10-23,107.37,110.04,107.37,109.64,698550.0
2022-10-24,110.1,111.32,110.045,110.61,858022.0
2022-10-25,110.85,111.65,110.52,111.42,1400536.0
2022-10-26,111.1,112.8387,110.8183,111.3,794841.0
2022-10-27,111.57,112.77,110.52,110.72,1219956.0
2022-10-28,110.29,113.18,110.29,113.15,1169255.0
2022-10-29,110.29,113.18,110.29,113.15,1169255.0
2022-10-30,110.29,113.18,110.29,113.15,1169255.0
2022-10-31,112.46,113.28,111.97,112.53,648140.0
2022-11-01,113.26,113.47,112.1,112.62,696055.0
2022-11-02,112.26,114.41,111.65,111.95,1118040.0
2022-11-03,110.52,111.22,108.97,109.17,891604.0
2022-11-04,110.34,112.35,109.74,110.73,1244807.0
2022-11-05,110.34,112.35,109.74,110.73,1244807.0
2022-11-06,110.34,112.35,109.74,110.73,1244807.0
2022-11-07,110.74,111.95,110.5432,111.31,742458.0
2022-11-08,111.84,113.15,111.12,111.93,974660.0
2022-11-09,111.39,111.92,110.53,110.53,867733.0
2022-11-10,113.5,114.75,113.48,114.61,1134181.0
2022-11-11,114.6,116.13,114.05,115.97,798867.0
2022-11-12,114.6,116.13,114.05,115.97,798867.0
2022-11-13,114.6,116.13,114.05,115.97,798867.0
2022-11-14,115.52,117.49,115.43,115.57,867972.0
2022-11-15,116.98,118.9,115.58,116.29,1528277.0
2022-11-16,116.01,116.44,115.28,115.32,806947.0
2022-11-17,114.21,115.89,114.0,115.43,1445372.0
2022-11-18,116.31,116.93,115.9334,116.56,811020.0
2022-11-19,116.31,116.93,115.9334,116.56,811020.0
2022-11-20,116.31,116.93,115.9334,116.56,811020.0
2022-11-21,116.5,117.72,116.39,116.77,1017582.0
2022-11-22,117.27,118.55,117.13,118.39,1445125.0
2022-11-23,117.79,119.93,117.62,119.35,928726.0
2022-11-24,117.79,119.93,117.62,119.35,928726.0
2022-11-25,119.68,119.87,119.045,119.26,451526.0
2022-11-26,119.68,119.87,119.045,119.26,451526.0
2022-11-27,119.68,119.87,119.045,119.26,451526.0
2022-11-28,117.74,118.77,117.03,117.52,786260.0
2022-11-29,117.52,118.19,117.08,118.03,612248.0
2022-11-30,118.2,121.53,117.75,121.49,3065873.0
2022-12-01,121.76,122.37,120.64,121.68,767374.0
2022-12-02,119.53,121.11,119.53,120.84,629945.0
2022-12-03,119.53,121.11,119.53,120.84,629945.0
2022-12-04,119.53,121.11,119.53,120.84,629945.0
2022-12-05,119.62,120.46,118.93,119.65,708692.0
2022-12-06,119.25,119.7403,118.08,118.62,945106.0
2022-12-07,118.49,118.94,117.84,118.16,570718.0
2022-12-08,118.43,119.9516,118.41,119.31,1306003.0
2022-12-09,120.54,121.4,120.14,120.94,1863335.0
2022-12-10,120.54,121.4,120.14,120.94,1863335.0
2022-12-11,120.54,121.4,120.14,120.94,1863335.0
2022-12-12,120.84,122.61,120.55,122.61,948175.0
2022-12-13,124.04,125.72,122.87,123.7,1047385.0
2022-12-14,123.21,125.66,123.18,124.55,880446.0
2022-12-15,123.0,123.93,122.41,122.99,1476295.0
2022-12-16,122.02,122.88,121.4703,121.76,1879653.0
2022-12-17,122.02,122.88,121.4703,121.76,1879653.0
2022-12-18,122.02,122.88,121.4703,121.76,1879653.0
2022-12-19,121.62,122.1,120.43,120.82,863951.0
2022-12-20,120.51,120.96,119.63,120.6,963795.0
2022-12-21,120.75,123.06,120.51,121.92,867794.0
2022-12-22,121.32,121.86,120.88,121.49,480671.0
2022-12-23,121.13,121.585,120.83,121.42,287399.0
2022-12-24,121.13,121.585,120.83,121.42,287399.0
2022-12-25,121.13,121.585,120.83,121.42,287399.0
2022-12-26,121.13,121.585,120.83,121.42,287399.0
2022-12-27,121.11,121.72,120.915,121.33,936450.0
2022-12-28,121.15,122.07,120.09,120.19,689935.0
2022-12-29,120.91,122.42,120.51,122.01,373445.0
2022-12-30,120.88,122.77,120.88,122.76,671438.0
2022-12-31,120.88,122.77,120.88,122.76,671438.0
2023-01-01,120.88,122.77,120.88,122.76,671438.0
2023-01-02,120.88,122.77,120.88,122.76,671438.0
2023-01-03,122.48,123.79,121.655,122.32,614689.0
2023-01-04,122.39,124.23,122.01,122.92,929155.0
2023-01-05,122.42,122.79,121.68,121.73,1132315.0
2023-01-06,122.22,126.5,122.22,126.14,1022847.0
2023-01-07,122.22,126.5,122.22,126.14,1022847.0
2023-01-08,122.22,126.5,122.22,126.14,1022847.0
2023-01-09,126.3,127.89,123.0,124.27,2428131.0
2023-01-10,124.17,124.5,121.4,124.26,1320660.0
2023-01-11,124.15,124.94,123.85,124.86,1213931.0
2023-01-12,124.8,126.28,124.405,125.56,570004.0
2023-01-13,124.48,125.47,124.23,124.93,956848.0
2023-01-14,124.48,125.47,124.23,124.93,956848.0
2023-01-15,124.48,125.47,124.23,124.93,956848.0
2023-01-16,124.48,125.47,124.23,124.93,956848.0
2023-01-17,124.26,125.83,124.26,124.98,827369.0
2023-01-18,125.5,126.0,124.12,124.46,688532.0
2023-01-19,123.82,124.18,122.72,122.94,715285.0
2023-01-20,123.36,124.25,122.735,124.02,845265.0
2023-01-21,123.36,124.25,122.735,124.02,845265.0
2023-01-22,123.36,124.25,122.735,124.02,845265.0
2023-01-23,124.07,125.56,123.85,125.08,546882.0
2023-01-24,125.37,125.85,124.13,125.74,1400742.0
2023-01-25,124.94,125.39,124.4,125.04,1197881.0
2023-01-26,125.52,126.81,125.14,126.37,789779.0
2023-01-27,125.26,126.44,124.27,124.4,780229.0
2023-01-28,125.26,126.44,124.27,124.4,780229.0
2023-01-29,125.26,126.44,124.27,124.4,780229.0
2023-01-30,123.42,124.21,119.46,121.8,898270.0
2023-01-31,121.79,123.15,120.01,122.47,1105047.0
2023-02-01,122.13,123.82,121.35,123.34,1426373.0
2023-02-02,124.17,124.875,123.29,124.02,632740.0
2023-02-03,122.55,123.9205,121.55,121.77,1011524.0
2023-02-04,122.55,123.9205,121.55,121.77,1011524.0
2023-02-05,122.55,123.9205,121.55,121.77,1011524.0
2023-02-06,120.5,121.32,118.92,119.34,1398777.0
2023-02-07,119.34,121.95,119.34,121.0,1260118.0
2023-02-08,120.69,120.96,118.52,118.63,1006256.0
2023-02-09,119.76,120.74,118.5,118.76,775783.0
2023-02-10,118.46,119.22,114.61,116.34,1934055.0
2023-02-11,118.46,119.22,114.61,116.34,1934055.0
2023-02-12,118.46,119.22,114.61,116.34,1934055.0
2023-02-13,116.58,117.78,116.58,117.74,444729.0
2023-02-14,117.33,117.81,116.56,117.23,600465.0
2023-02-15,116.39,117.86,116.2903,117.85,1096904.0
2023-02-16,115.84,117.305,115.51,116.26,1240053.0
2023-02-17,115.96,116.62,115.62,116.15,487363.0
2023-02-18,115.96,116.62,115.62,116.15,487363.0
2023-02-19,115.96,116.62,115.62,116.15,487363.0
2023-02-20,115.96,116.62,115.62,116.15,487363.0
2023-02-21,114.96,115.985,114.4,114.49,839137.0
2023-02-22,114.76,115.25,112.24,112.77,1167844.0
2023-02-23,113.56,114.455,113.005,113.71,934839.0
2023-02-24,112.63,113.36,112.33,112.69,1172351.0
2023-02-25,112.63,113.36,112.33,112.69,1172351.0
2023-02-26,112.63,113.36,112.33,112.69,1172351.0
2023-02-27,113.54,114.17,110.47,110.96,2290603.0
2023-02-28,111.75,111.75,109.44,110.13,2878193.0
2023-03-01,110.62,111.39,109.8,110.09,1244755.0
2023-03-02,109.34,112.29,109.0,111.25,1548183.0
2023-03-03,115.42,119.205,113.61,118.88,2969326.0
2023-03-04,115.42,119.205,113.61,118.88,2969326.0
2023-03-05,115.42,119.205,113.61,118.88,2969326.0
2023-03-06,118.35,120.26,118.35,119.39,1140169.0
2023-03-07,119.39,120.58,119.17,120.05,1949014.0
2023-03-08,120.32,120.75,119.51,120.2,1682173.0
2023-03-09,120.02,120.9,117.99,118.33,905225.0
2023-03-10,117.73,118.98,117.15,117.64,938888.0
2023-03-11,117.73,118.98,117.15,117.64,938888.0
2023-03-12,117.73,118.98,117.15,117.64,938888.0
2023-03-13,116.77,118.28,115.87,116.0,954913.0
2023-03-14,117.65,118.86,116.91,118.57,1015216.0
2023-03-15,116.76,119.52,116.68,119.4,1130311.0
2023-03-16,118.9,120.59,118.18,120.55,923772.0
2023-03-17,120.5,120.829,117.68,118.27,2139518.0
2023-03-18,120.5,120.829,117.68,118.27,2139518.0
2023-03-19,120.5,120.829,117.68,118.27,2139518.0
2023-03-20,118.04,119.32,117.09,117.78,1398393.0
2023-03-21,118.27,119.59,117.955,118.57,1368109.0
2023-03-22,118.49,120.94,118.27,118.27,1187847.0
2023-03-23,119.25,121.26,118.38,119.06,2549161.0
2023-03-24,119.38,122.29,119.34,122.28,1704654.0
2023-03-25,119.38,122.29,119.34,122.28,1704654.0
2023-03-26,119.38,122.29,119.34,122.28,1704654.0
2023-03-27,122.12,123.6,121.53,122.34,884640.0
2023-03-28,122.22,123.16,121.835,122.61,845419.0
2023-03-29,123.01,123.98,122.55,122.98,1204933.0
2023-03-30,123.78,124.265,123.32,124.0,751445.0
2023-03-31,124.19,124.86,123.54,124.85,992260.0
2023-04-01,124.19,124.86,123.54,124.85,992260.0
2023-04-02,124.19,124.86,123.54,124.85,992260.0
2023-04-03,123.8,124.89,123.647,124.8,1102636.0
2023-04-04,124.9,124.9,121.64,121.9,1100143.0
2023-04-05,121.81,123.07,121.32,122.81,1126268.0
2023-04-06,122.27,123.115,121.47,122.17,722388.0
2023-04-07,122.27,123.115,121.47,122.17,722388.0
2023-04-08,122.27,123.115,121.47,122.17,722388.0
2023-04-09,122.27,123.115,121.47,122.17,722388.0
2023-04-10,121.19,124.59,121.19,124.23,1454233.0
2023-04-11,124.24,124.75,123.715,124.11,1351944.0
2023-04-12,124.11,124.645,123.31,124.02,897970.0
2023-04-13,123.75,127.0,123.69,126.43,1377897.0
2023-04-14,125.66,127.0,125.21,125.9,1185356.0
2023-04-15,125.66,127.0,125.21,125.9,1185356.0
2023-04-16,125.66,127.0,125.21,125.9,1185356.0
2023-04-17,125.59,126.34,125.08,126.06,1285269.0
2023-04-18,126.69,126.82,125.85,126.4,693792.0
2023-04-19,125.98,128.48,125.5,127.94,1391700.0
2023-04-20,127.27,129.15,127.02,128.25,1223277.0
2023-04-21,128.57,128.94,125.6501,126.12,1670437.0
2023-04-22,128.57,128.94,125.6501,126.12,1670437.0
2023-04-23,128.57,128.94,125.6501,126.12,1670437.0
2023-04-24,125.53,126.8,125.06,126.24,1426575.0
2023-04-25,126.14,126.88,125.51,126.13,1466248.0
2023-04-26,123.43,124.54,122.5,123.38,2090174.0
2023-04-27,123.38,124.64,121.88,124.41,789007.0
2023-04-28,124.43,125.43,123.45,125.03,826864.0
2023-04-29,124.43,125.43,123.45,125.03,826864.0
2023-04-30,124.43,125.43,123.45,125.03,826864.0
2023-05-01,124.6,127.35,124.6,126.98,1488065.0
2023-05-02,126.22,126.4899,122.89,123.88,1157148.0
2023-05-03,123.53,124.695,122.91,123.49,877796.0
2023-05-04,123.25,123.7,121.78,121.81,936288.0
2023-05-05,122.81,124.5,122.39,124.12,1295225.0
2023-05-06,122.81,124.5,122.39,124.12,1295225.0
2023-05-07,122.81,124.5,122.39,124.12,1295225.0
2023-05-08,123.55,124.12,122.56,122.76,1103286.0
2023-05-09,122.77,122.91,121.81,121.82,956942.0
2023-05-10,122.83,123.6,122.0,123.09,544456.0
2023-05-11,123.14,123.5,122.31,123.06,438446.0
2023-05-12,123.12,123.46,122.31,123.44,632498.0
2023-05-13,123.12,123.46,122.31,123.44,632498.0
2023-05-14,123.12,123.46,122.31,123.44,632498.0
2023-05-15,123.04,124.44,123.04,124.17,602627.0
2023-05-16,123.82,124.09,122.92,123.27,709426.0
2023-05-17,123.52,125.27,123.52,125.05,813093.0
2023-05-18,125.25,125.64,123.92,125.41,1135694.0
2023-05-19,125.5,126.36,125.27,125.74,803866.0
2023-05-20,125.5,126.36,125.27,125.74,803866.0
2023-05-21,125.5,126.36,125.27,125.74,803866.0
2023-05-22,125.54,126.01,123.83,124.72,932687.0
2023-05-23,125.32,126.56,124.42,124.43,1365828.0
2023-05-24,123.68,124.53,123.07,124.05,961154.0
2023-05-25,125.09,128.12,125.055,127.86,1401980.0
2023-05-26,128.35,134.0,128.02,133.24,2873001.0
2023-05-27,128.35,134.0,128.02,133.24,2873001.0
2023-05-28,128.35,134.0,128.02,133.24,2873001.0
2023-05-29,128.35,134.0,128.02,133.24,2873001.0
2023-05-30,134.12,137.56,133.59,133.8,4383084.0
2023-05-31,132.7,137.01,132.61,136.29,11672192.0
2023-06-01,135.27,135.52,133.22,133.94,2097414.0
2023-06-02,132.0,138.0,131.5034,137.91,1926224.0
2023-06-03,132.0,138.0,131.5034,137.91,1926224.0
2023-06-04,132.0,138.0,131.5034,137.91,1926224.0
2023-06-05,136.57,136.83,134.18,134.41,1119874.0
2023-06-06,133.5,133.97,131.25,132.26,1925681.0
2023-06-07,132.01,133.86,131.04,132.31,1248408.0
2023-06-08,132.09,133.78,131.29,133.15,682814.0
2023-06-09,133.0,136.07,133.0,135.38,797952.0
2023-06-10,133.0,136.07,133.0,135.38,797952.0
2023-06-11,133.0,136.07,133.0,135.38,797952.0
2023-06-12,136.2,140.99,136.13,140.85,1985917.0
2023-06-13,140.93,142.33,140.13,140.7,1576405.0
2023-06-14,140.21,141.95,139.22,140.83,1374727.0
2023-06-15,139.85,142.5,139.56,142.38,1480350.0
2023-06-16,142.85,143.905,140.35,141.36,3006752.0
2023-06-17,142.85,143.905,140.35,141.36,3006752.0
2023-06-18,142.85,143.905,140.35,141.36,3006752.0
2023-06-19,142.85,143.905,140.35,141.36,3006752.0
2023-06-20,140.0,143.18,139.76,141.28,1319903.0
2023-06-21,140.62,141.25,137.09,137.75,1765190.0
2023-06-22,137.66,138.385,137.05,137.23,897055.0
2023-06-23,136.31,138.53,135.6804,137.83,2200169.0
2023-06-24,136.31,138.53,135.6804,137.83,2200169.0
2023-06-25,136.31,138.53,135.6804,137.83,2200169.0
2023-06-26,137.87,139.72,137.37,137.82,519719.0
2023-06-27,137.82,141.22,137.56,140.98,2236529.0
2023-06-28,140.12,142.65,139.55,140.69,1239210.0
2023-06-29,141.15,144.01,140.69,143.92,1209884.0
2023-06-30,144.03,145.73,143.43,143.69,1768173.0
2023-07-01,144.03,145.73,143.43,143.69,1768173.0
2023-07-02,144.03,145.73,143.43,143.69,1768173.0
2023-07-03,142.89,144.98,142.7,144.04,721976.0
2023-07-04,142.89,144.98,142.7,144.04,721976.0
2023-07-05,143.05,144.45,142.845,143.72,821087.0
2023-07-06,142.54,143.0,141.25,142.06,927774.0
2023-07-07,141.74,142.78,141.26,141.4,605380.0
2023-07-08,141.74,142.78,141.26,141.4,605380.0
2023-07-09,141.74,142.78,141.26,141.4,605380.0
2023-07-10,141.54,144.28,141.54,144.06,930843.0
2023-07-11,144.5,156.23,143.98,151.53,4632418.0
2023-07-12,154.37,156.13,152.5,155.74,2506931.0
2023-07-13,156.3,158.55,155.61,157.17,1992206.0
2023-07-14,156.59,158.47,155.4701,156.23,1138879.0
2023-07-15,156.59,158.47,155.4701,156.23,1138879.0
2023-07-16,156.59,158.47,155.4701,156.23,1138879.0
2023-07-17,155.9,160.425,155.9,159.22,1352433.0
2023-07-18,157.81,159.32,156.9,158.48,926624.0
2023-07-19,168.62,170.0,165.44,166.69,4696511.0
2023-07-20,164.9,166.11,163.61,163.77,1611288.0
2023-07-21,164.78,165.208,159.58,160.38,2763181.0
2023-07-22,164.78,165.208,159.58,160.38,2763181.0
2023-07-23,164.78,165.208,159.58,160.38,2763181.0
2023-07-24,160.39,161.28,159.63,160.43,937504.0
2023-07-25,160.1,162.795,159.95,161.45,711298.0
2023-07-26,162.55,163.03,157.795,158.8,1775007.0
2023-07-27,160.58,160.9,157.755,158.14,658311.0
2023-07-28,158.5,159.7,157.59,157.65,1232446.0
2023-07-29,158.5,159.7,157.59,157.65,1232446.0
2023-07-30,158.5,159.7,157.59,157.65,1232446.0
2023-07-31,157.35,158.76,156.88,157.63,757649.0
2023-08-01,157.68,159.93,157.0,158.96,1206871.0
2023-08-02,157.71,158.67,157.03,157.88,1018437.0
2023-08-03,157.8,161.09,156.91,158.45,1881973.0
2023-08-04,159.2,159.74,157.16,158.25,1091721.0
2023-08-05,159.2,159.74,157.16,158.25,1091721.0
2023-08-06,159.2,159.74,157.16,158.25,1091721.0
2023-08-07,158.12,159.78,158.07,159.23,869196.0
2023-08-08,158.28,159.0,157.08,158.38,908051.0
2023-08-09,158.04,158.9,155.8201,156.48,1058062.0
2023-08-10,157.6,157.8,155.8501,156.44,1082658.0
2023-08-11,156.45,156.45,154.44,155.26,578154.0
2023-08-12,156.45,156.45,154.44,155.26,578154.0
2023-08-13,156.45,156.45,154.44,155.26,578154.0
2023-08-14,155.8,157.7,155.0,156.45,1159453.0
2023-08-15,156.0,156.9144,155.17,156.03,830492.0
2023-08-16,156.05,156.91,155.5,155.78,1248171.0
2023-08-17,155.57,156.42,154.91,155.45,842644.0
2023-08-18,154.88,155.74,153.6,154.87,1235314.0
2023-08-19,154.88,155.74,153.6,154.87,1235314.0
2023-08-20,154.88,155.74,153.6,154.87,1235314.0
2023-08-21,160.595,163.65,160.32,162.48,4397713.0
2023-08-22,163.0,163.72,161.9762,162.0,1817412.0
2023-08-23,161.27,164.68,161.21,163.99,2199836.0
2023-08-24,165.93,167.76,161.9,162.0,2575200.0
2023-08-25,161.88,163.33,159.725,162.55,2202437.0
2023-08-26,161.88,163.33,159.725,162.55,2202437.0
2023-08-27,161.88,163.33,159.725,162.55,2202437.0
2023-08-28,162.63,164.63,161.93,164.19,1686055.0
2023-08-29,163.23,167.75,163.23,167.49,1877677.0
2023-08-30,167.38,167.99,165.73,166.69,1795407.0
2023-08-31,166.5,170.19,166.0,168.78,3645392.0
2023-09-01,165.37,167.225,163.35,164.1,2734955.0
2023-09-02,165.37,167.225,163.35,164.1,2734955.0
2023-09-03,165.37,167.225,163.35,164.1,2734955.0
2023-09-04,165.37,167.225,163.35,164.1,2734955.0
2023-09-05,161.84,164.95,161.84,163.91,2756849.0
2023-09-06,162.9,167.84,162.9,166.16,3078564.0
2023-09-07,164.5,164.995,162.79,164.52,2173445.0
2023-09-08,164.36,166.07,164.0,165.99,1298583.0
2023-09-09,164.36,166.07,164.0,165.99,1298583.0
2023-09-10,164.36,166.07,164.0,165.99,1298583.0
2023-09-11,166.86,166.86,164.54,165.51,1549618.0
2023-09-12,164.48,165.91,164.1,164.35,2039049.0
2023-09-13,164.8,166.19,163.42,165.47,1514957.0
2023-09-14,166.32,169.0,165.58,168.2,1446821.0
2023-09-15,167.27,167.68,165.48,166.96,2421944.0
2023-09-16,167.27,167.68,165.48,166.96,2421944.0
2023-09-17,167.27,167.68,165.48,166.96,2421944.0
2023-09-18,166.11,167.33,165.89,166.15,1300637.0
2023-09-19,166.13,166.92,165.41,166.37,2009521.0
2023-09-20,167.31,168.1825,165.44,165.71,1864639.0
2023-09-21,161.57,165.12,160.8006,163.01,1873059.0
2023-09-22,163.98,167.91,163.6175,167.23,2100373.0
2023-09-23,163.98,167.91,163.6175,167.23,2100373.0
2023-09-24,163.98,167.91,163.6175,167.23,2100373.0
2023-09-25,166.54,168.1103,166.06,166.76,837194.0
2023-09-26,165.81,167.02,164.76,164.94,1391087.0
2023-09-27,165.75,166.66,163.66,165.03,1393873.0
2023-09-28,164.8,167.77,164.75,166.98,921316.0
2023-09-29,167.89,168.88,166.22,166.48,1233950.0
2023-09-30,167.89,168.88,166.22,166.48,1233950.0
2023-10-01,167.89,168.88,166.22,166.48,1233950.0
2023-10-02,166.4,167.32,165.19,166.36,1243025.0
2023-10-03,165.83,166.5,164.0,164.38,1180590.0
