,NXST US Equity,NXST US Equity,NXST US Equity,NXST US Equity,NXST US Equity
2021-05-30,141.6478,141.878,138.738,139.8798,233771.0
2021-05-31,141.6478,141.878,138.738,139.8798,233771.0
2021-06-01,140.8375,141.1781,138.1671,138.738,305246.0
2021-06-02,139.3273,139.3273,136.7307,138.6552,408830.0
2021-06-03,137.9369,138.0843,134.1064,136.8872,225155.0
2021-06-04,136.8964,137.4673,134.9627,136.4176,280707.0
2021-06-05,136.8964,137.4673,134.9627,136.4176,280707.0
2021-06-06,136.8964,137.4673,134.9627,136.4176,280707.0
2021-06-07,136.5097,137.9001,134.2399,134.4286,317158.0
2021-06-08,134.0695,134.0787,131.1414,132.541,415993.0
2021-06-09,132.2648,136.1414,131.5097,135.2574,403053.0
2021-06-10,136.4913,138.075,133.9314,134.0051,217776.0
2021-06-11,134.0051,136.0585,133.8301,135.2021,410570.0
2021-06-12,134.0051,136.0585,133.8301,135.2021,410570.0
2021-06-13,134.0051,136.0585,133.8301,135.2021,410570.0
2021-06-14,135.2298,136.146,133.1487,135.4323,319279.0
2021-06-15,136.1782,137.3752,133.8762,136.0953,438460.0
2021-06-16,135.9111,135.9111,130.7915,133.5631,452074.0
2021-06-17,134.1892,135.7178,131.3716,132.4121,302497.0
2021-06-18,130.6994,132.0345,129.2944,131.215,508644.0
2021-06-19,130.6994,132.0345,129.2944,131.215,508644.0
2021-06-20,130.6994,132.0345,129.2944,131.215,508644.0
2021-06-21,131.6662,134.3734,131.6386,133.9867,332103.0
2021-06-22,133.3789,134.6036,131.9194,133.7196,272161.0
2021-06-23,134.4931,136.1045,133.9022,134.9903,332937.0
2021-06-24,135.6349,136.4452,135.064,135.3587,358871.0
2021-06-25,135.1745,143.8761,135.1745,142.8172,1294947.0
2021-06-26,135.1745,143.8761,135.1745,142.8172,1294947.0
2021-06-27,135.1745,143.8761,135.1745,142.8172,1294947.0
2021-06-28,142.7251,143.9498,136.3716,137.8633,523385.0
2021-06-29,136.5925,137.5134,131.9333,132.6331,426083.0
2021-06-30,132.6883,136.6846,131.9148,136.169,302586.0
2021-07-01,137.0437,140.5704,136.924,139.4102,348002.0
2021-07-02,140.2574,140.6073,138.6644,139.5023,173869.0
2021-07-03,140.2574,140.6073,138.6644,139.5023,173869.0
2021-07-04,140.2574,140.6073,138.6644,139.5023,173869.0
2021-07-05,140.2574,140.6073,138.6644,139.5023,173869.0
2021-07-06,138.6828,138.8117,134.4839,136.1874,259139.0
2021-07-07,136.1874,137.1542,132.3292,133.5263,254775.0
2021-07-08,131.9793,133.7473,128.4342,132.1358,198280.0
2021-07-09,133.3881,136.0861,133.029,135.4507,176074.0
2021-07-10,133.3881,136.0861,133.029,135.4507,176074.0
2021-07-11,133.3881,136.0861,133.029,135.4507,176074.0
2021-07-12,134.4839,136.4636,132.7159,136.0493,217023.0
2021-07-13,135.6533,135.9664,132.8264,134.3918,201283.0
2021-07-14,135.285,136.1321,133.2592,133.3789,163122.0
2021-07-15,132.8264,134.843,131.0677,132.4121,275552.0
2021-07-16,132.5318,133.517,130.4554,130.8559,267712.0
2021-07-17,132.5318,133.517,130.4554,130.8559,267712.0
2021-07-18,132.5318,133.517,130.4554,130.8559,267712.0
2021-07-19,128.1856,129.8246,125.1101,125.8928,481038.0
2021-07-20,126.3071,131.4452,125.9941,130.1929,303417.0
2021-07-21,130.7178,134.82,130.7178,133.0566,256848.0
2021-07-22,132.4029,132.4029,129.2905,131.8136,153958.0
2021-07-23,132.8172,133.4802,130.7638,133.1211,142785.0
2021-07-24,132.8172,133.4802,130.7638,133.1211,142785.0
2021-07-25,132.8172,133.4802,130.7638,133.1211,142785.0
2021-07-26,133.2316,136.1598,133.2224,134.355,140643.0
2021-07-27,133.3881,135.2113,132.3845,133.9314,172468.0
2021-07-28,134.0972,136.4636,131.0032,135.5336,226511.0
2021-07-29,136.1598,138.6459,135.3633,136.5097,364302.0
2021-07-30,135.5428,137.8448,135.0088,135.4231,201177.0
2021-07-31,135.5428,137.8448,135.0088,135.4231,201177.0
2021-08-01,135.5428,137.8448,135.0088,135.4231,201177.0
2021-08-02,136.5097,139.3181,135.4507,135.5981,272883.0
2021-08-03,135.6809,136.4636,132.3062,135.8835,292142.0
2021-08-04,132.3937,136.2334,131.7215,135.0456,316588.0
2021-08-05,136.4452,140.8066,135.5612,140.3218,211199.0
2021-08-06,141.3163,143.4986,140.1469,140.7546,324891.0
2021-08-07,141.3163,143.4986,140.1469,140.7546,324891.0
2021-08-08,141.3163,143.4986,140.1469,140.7546,324891.0
2021-08-09,140.6441,140.6441,136.1414,138.0935,280096.0
2021-08-10,137.6975,140.1377,137.3752,138.1119,333085.0
2021-08-11,137.8356,139.447,136.7491,138.0566,352919.0
2021-08-12,139.102,139.102,135.7068,136.3822,224926.0
2021-08-13,136.9835,137.9456,133.9953,134.8095,277887.0
2021-08-14,136.9835,137.9456,133.9953,134.8095,277887.0
2021-08-15,136.9835,137.9456,133.9953,134.8095,277887.0
2021-08-16,134.2359,136.0954,132.1543,133.616,241378.0
2021-08-17,132.7187,134.3959,131.8305,133.5698,192715.0
2021-08-18,133.653,136.7892,133.4666,134.4764,155096.0
2021-08-19,132.8389,133.3015,128.9071,129.9248,229913.0
2021-08-20,129.305,132.2191,128.4076,132.0988,229228.0
2021-08-21,129.305,132.2191,128.4076,132.0988,229228.0
2021-08-22,129.305,132.2191,128.4076,132.0988,229228.0
2021-08-23,133.7271,134.9667,132.6447,134.1989,180315.0
2021-08-24,136.7337,137.8901,134.4579,136.5857,284148.0
2021-08-25,136.3359,137.4831,135.5403,136.3359,235720.0
2021-08-26,136.0121,136.3267,132.5706,135.0685,403531.0
2021-08-27,135.2905,138.0381,133.963,137.5108,250987.0
2021-08-28,135.2905,138.0381,133.963,137.5108,250987.0
2021-08-29,135.2905,138.0381,133.963,137.5108,250987.0
2021-08-30,137.8439,138.3666,136.1252,136.965,181144.0
2021-08-31,136.4747,138.8985,136.4747,138.5377,242550.0
2021-09-01,138.5655,140.351,137.6126,137.8346,173198.0
2021-09-02,137.8716,141.0818,137.8716,139.6109,248415.0
2021-09-03,139.1668,139.1668,135.2073,137.2795,261920.0
2021-09-04,139.1668,139.1668,135.2073,137.2795,261920.0
2021-09-05,139.1668,139.1668,135.2073,137.2795,261920.0
2021-09-06,139.1668,139.1668,135.2073,137.2795,261920.0
2021-09-07,136.2897,137.3721,133.8566,133.9398,260072.0
2021-09-08,133.5698,135.124,133.2367,134.1896,218418.0
2021-09-09,133.6716,134.3469,132.4504,133.1812,235383.0
2021-09-10,133.3848,133.579,130.9054,131.0349,248650.0
2021-09-11,133.3848,133.579,130.9054,131.0349,248650.0
2021-09-12,133.3848,133.579,130.9054,131.0349,248650.0
2021-09-13,132.0156,135.3275,131.0442,134.9945,276969.0
2021-09-14,135.494,136.2342,131.5993,132.6909,272114.0
2021-09-15,132.6724,138.436,132.5383,137.6959,285127.0
2021-09-16,137.6218,140.3972,137.1778,139.3518,536730.0
2021-09-17,139.0188,140.425,136.3452,137.298,574324.0
2021-09-18,139.0188,140.425,136.3452,137.298,574324.0
2021-09-19,139.0188,140.425,136.3452,137.298,574324.0
2021-09-20,134.4857,135.5218,132.4596,134.8742,246092.0
2021-09-21,136.4747,137.7421,135.3645,135.8456,234431.0
2021-09-22,136.9187,141.9329,136.9187,140.7858,275033.0
2021-09-23,140.5637,143.4594,140.5637,142.0162,229727.0
2021-09-24,141.6831,147.7797,141.0911,146.4475,387052.0
2021-09-25,141.6831,147.7797,141.0911,146.4475,387052.0
2021-09-26,141.6831,147.7797,141.0911,146.4475,387052.0
2021-09-27,146.4846,150.3516,146.4846,147.5485,317278.0
2021-09-28,147.0026,148.7789,143.9682,144.6713,227901.0
2021-09-29,145.3189,145.6427,141.9977,143.0246,201423.0
2021-09-30,143.3484,143.3484,140.3787,140.5822,322238.0
2021-10-01,141.3779,143.6814,139.5831,142.5065,171398.0
2021-10-02,141.3779,143.6814,139.5831,142.5065,171398.0
2021-10-03,141.3779,143.6814,139.5831,142.5065,171398.0
2021-10-04,142.155,145.6612,141.2391,142.0995,265070.0
2021-10-05,141.7757,143.0246,140.8135,142.1272,263705.0
2021-10-06,139.6941,141.5999,138.1122,141.3038,180645.0
2021-10-07,142.3307,144.2643,142.081,142.303,187867.0
2021-10-08,143.4039,144.7731,141.0726,141.9607,178167.0
2021-10-09,143.4039,144.7731,141.0726,141.9607,178167.0
2021-10-10,143.4039,144.7731,141.0726,141.9607,178167.0
2021-10-11,141.7294,143.2605,141.0448,141.5814,141914.0
2021-10-12,141.3409,142.1735,136.1231,136.8355,279862.0
2021-10-13,136.3637,139.3611,135.9104,137.3351,193180.0
2021-10-14,138.6857,140.8968,137.3536,140.1567,156351.0
2021-10-15,141.0171,142.303,139.3241,139.3241,236048.0
2021-10-16,141.0171,142.303,139.3241,139.3241,236048.0
2021-10-17,141.0171,142.303,139.3241,139.3241,236048.0
2021-10-18,138.6765,139.0003,136.2342,136.7152,168753.0
2021-10-19,137.9364,140.7534,137.7051,140.2585,172497.0
2021-10-20,139.6109,143.3206,139.0327,141.9329,214537.0
2021-10-21,141.7016,142.377,137.3536,139.0928,239467.0
2021-10-22,139.0928,140.943,138.2509,140.2585,138306.0
2021-10-23,139.0928,140.943,138.2509,140.2585,138306.0
2021-10-24,139.0928,140.943,138.2509,140.2585,138306.0
2021-10-25,140.6655,142.377,139.4721,140.4065,202077.0
2021-10-26,140.7303,142.6823,137.7514,139.0373,219828.0
2021-10-27,138.7782,138.7782,134.1526,134.2174,377953.0
2021-10-28,134.4949,139.4258,134.3839,138.6857,284191.0
2021-10-29,137.9641,143.2559,137.3119,138.7042,403820.0
2021-10-30,137.9641,143.2559,137.3119,138.7042,403820.0
2021-10-31,137.9641,143.2559,137.3119,138.7042,403820.0
2021-11-01,139.5831,144.3105,138.7968,142.7378,602483.0
2021-11-02,141.1373,149.963,139.5646,148.5661,559843.0
2021-11-03,150.0925,152.1926,146.3689,151.508,397047.0
2021-11-04,151.6745,152.1602,148.233,150.3331,317970.0
2021-11-05,151.7208,155.227,150.7124,155.042,352242.0
2021-11-06,151.7208,155.227,150.7124,155.042,352242.0
2021-11-07,151.7208,155.227,150.7124,155.042,352242.0
2021-11-08,156.0966,156.809,153.3305,156.6517,557835.0
2021-11-09,156.4297,157.7433,154.8662,156.9292,358255.0
2021-11-10,156.279,158.4063,155.7774,156.6506,350579.0
2021-11-11,156.6227,158.5457,155.3129,157.9233,522446.0
2021-11-12,158.0626,159.0009,155.533,156.2233,417912.0
2021-11-13,158.0626,159.0009,155.533,156.2233,417912.0
2021-11-14,158.0626,159.0009,155.533,156.2233,417912.0
2021-11-15,156.9943,158.9358,155.796,158.3878,685552.0
2021-11-16,158.3878,158.3878,154.9227,156.4648,300355.0
2021-11-17,155.1736,156.5206,154.4583,155.8796,271109.0
2021-11-18,156.0746,156.0746,152.6282,153.1391,232081.0
2021-11-19,151.8943,153.3063,150.7982,151.8107,322455.0
2021-11-20,151.8943,153.3063,150.7982,151.8107,322455.0
2021-11-21,151.8943,153.3063,150.7982,151.8107,322455.0
2021-11-22,153.0369,154.6812,151.1558,152.8512,298522.0
2021-11-23,153.3249,154.0495,150.8353,151.0025,302454.0
2021-11-24,149.7856,150.9654,148.8102,148.9774,213531.0
2021-11-25,149.7856,150.9654,148.8102,148.9774,213531.0
2021-11-26,145.5588,145.8096,143.3943,144.8528,184523.0
2021-11-27,145.5588,145.8096,143.3943,144.8528,184523.0
2021-11-28,145.5588,145.8096,143.3943,144.8528,184523.0
2021-11-29,146.6736,146.6736,142.7266,144.6391,278207.0
2021-11-30,142.8555,143.0042,136.3157,138.8796,608494.0
2021-12-01,141.5178,143.4779,135.6375,135.6375,379124.0
2021-12-02,136.1392,145.0572,134.8665,143.4129,716494.0
2021-12-03,144.026,145.7818,141.2484,143.0228,285447.0
2021-12-04,144.026,145.7818,141.2484,143.0228,285447.0
2021-12-05,144.026,145.7818,141.2484,143.0228,285447.0
2021-12-06,143.2271,145.9397,141.2066,141.5922,477758.0
2021-12-07,142.967,145.7353,142.967,143.9982,328493.0
2021-12-08,144.9829,146.1998,143.0413,143.9703,236062.0
2021-12-09,144.7599,144.9085,142.7162,143.0599,261353.0
2021-12-10,143.2085,144.0632,141.6386,143.032,158974.0
2021-12-11,143.2085,144.0632,141.6386,143.032,158974.0
2021-12-12,143.2085,144.0632,141.6386,143.032,158974.0
2021-12-13,141.8616,142.8463,137.4325,139.7157,320362.0
2021-12-14,138.5637,140.2637,135.6375,136.0648,294135.0
2021-12-15,135.4889,136.219,130.8255,134.978,484227.0
2021-12-16,136.3993,137.8438,133.3523,134.8758,322564.0
2021-12-17,134.8015,137.2353,132.7856,136.39,440243.0
2021-12-18,134.8015,137.2353,132.7856,136.39,440243.0
2021-12-19,134.8015,137.2353,132.7856,136.39,440243.0
2021-12-20,133.9004,134.2812,129.7646,133.2872,314709.0
2021-12-21,134.4577,137.7184,133.9189,137.4211,331451.0
2021-12-22,137.4862,138.9353,136.4271,138.1271,395862.0
2021-12-23,138.4151,142.2517,138.1736,141.9266,438063.0
2021-12-24,138.4151,142.2517,138.1736,141.9266,438063.0
2021-12-25,138.4151,142.2517,138.1736,141.9266,438063.0
2021-12-26,138.4151,142.2517,138.1736,141.9266,438063.0
2021-12-27,141.1277,142.9484,139.632,142.1217,356053.0
2021-12-28,141.9173,144.9271,141.4435,141.7501,420997.0
2021-12-29,141.7315,142.0938,137.2725,137.4954,360541.0
2021-12-30,138.1736,142.5769,138.1736,141.202,394405.0
2021-12-31,141.202,142.7998,138.8703,140.2545,283725.0
2022-01-01,141.202,142.7998,138.8703,140.2545,283725.0
2022-01-02,141.202,142.7998,138.8703,140.2545,283725.0
2022-01-03,140.6818,145.2383,140.6818,142.5118,268392.0
2022-01-04,143.8681,145.2708,140.8722,141.1741,338947.0
2022-01-05,141.7872,143.6544,138.3129,138.5452,342992.0
2022-01-06,139.7621,141.4235,137.579,140.0872,336982.0
2022-01-07,140.1337,144.7971,140.1337,144.2954,281197.0
2022-01-08,140.1337,144.7971,140.1337,144.2954,281197.0
2022-01-09,140.1337,144.7971,140.1337,144.2954,281197.0
2022-01-10,144.5648,145.1315,141.3901,143.3107,309678.0
2022-01-11,143.0971,144.1282,141.764,143.7473,259747.0
2022-01-12,144.4812,152.9441,144.4812,152.5353,495353.0
2022-01-13,152.526,159.4189,152.0615,157.8583,1332305.0
2022-01-14,156.8921,158.6386,156.1304,157.9233,1248685.0
2022-01-15,156.8921,158.6386,156.1304,157.9233,1248685.0
2022-01-16,156.8921,158.6386,156.1304,157.9233,1248685.0
2022-01-17,156.8921,158.6386,156.1304,157.9233,1248685.0
2022-01-18,156.9943,157.8768,151.1047,153.455,425108.0
2022-01-19,154.5697,156.4648,149.7391,151.7364,321114.0
2022-01-20,151.2626,152.9719,144.4534,144.732,425161.0
2022-01-21,143.8031,148.1042,141.7315,147.1659,513288.0
2022-01-22,143.8031,148.1042,141.7315,147.1659,513288.0
2022-01-23,143.8031,148.1042,141.7315,147.1659,513288.0
2022-01-24,145.2708,148.5686,142.1867,148.1971,484192.0
2022-01-25,146.2462,148.9774,142.7023,148.0949,372637.0
2022-01-26,149.4419,151.9129,145.2105,147.1473,353340.0
2022-01-27,148.4758,150.5288,142.967,143.6823,448603.0
2022-01-28,144.4998,151.2255,142.679,150.8818,297927.0
2022-01-29,144.4998,151.2255,142.679,150.8818,297927.0
2022-01-30,144.4998,151.2255,142.679,150.8818,297927.0
2022-01-31,150.4451,154.6348,150.2083,153.6315,412340.0
2022-02-01,153.6315,157.9233,153.1716,157.2358,507339.0
2022-02-02,156.5856,162.4369,155.3686,160.3479,409156.0
2022-02-03,158.1741,159.9484,157.2544,157.7932,368468.0
2022-02-04,157.2451,159.2703,154.3561,157.2451,348452.0
2022-02-05,157.2451,159.2703,154.3561,157.2451,348452.0
2022-02-06,157.2451,159.2703,154.3561,157.2451,348452.0
2022-02-07,160.7566,162.0664,157.1801,160.097,363784.0
2022-02-08,160.8031,163.8129,159.6931,163.0233,268886.0
2022-02-09,164.2959,168.676,164.1752,167.9561,472811.0
2022-02-10,167.1158,173.231,166.199,169.1324,293565.0
2022-02-11,168.2548,171.6438,166.7237,167.0225,265751.0
2022-02-12,168.2548,171.6438,166.7237,167.0225,265751.0
2022-02-13,168.2548,171.6438,166.7237,167.0225,265751.0
2022-02-14,167.4706,169.4218,163.9416,165.0619,340304.0
2022-02-15,166.2849,170.9063,166.2849,170.2621,293878.0
2022-02-16,168.6283,170.9249,166.4996,169.4125,359595.0
2022-02-17,167.3866,169.2445,166.481,167.1625,257528.0
2022-02-18,166.8357,169.9167,162.5972,163.5401,497709.0
2022-02-19,166.8357,169.9167,162.5972,163.5401,497709.0
2022-02-20,166.8357,169.9167,162.5972,163.5401,497709.0
2022-02-21,166.8357,169.9167,162.5972,163.5401,497709.0
2022-02-22,162.5411,167.592,161.0801,164.9685,431674.0
2022-02-23,168.8057,168.8057,157.9758,158.2652,560586.0
2022-02-24,155.231,160.8326,154.3721,159.731,336668.0
2022-02-25,160.1138,166.8077,159.3482,166.6864,274315.0
2022-02-26,160.1138,166.8077,159.3482,166.6864,274315.0
2022-02-27,160.1138,166.8077,159.3482,166.6864,274315.0
2022-02-28,164.1283,173.6698,163.316,172.7642,498270.0
2022-03-01,173.287,176.3585,170.7569,171.7185,500399.0
2022-03-02,172.6615,178.2538,172.3534,177.0868,389930.0
2022-03-03,175.8451,178.2584,172.4467,173.6604,312043.0
2022-03-04,171.7839,173.1843,168.5816,171.0276,510564.0
2022-03-05,171.7839,173.1843,168.5816,171.0276,510564.0
2022-03-06,171.7839,173.1843,168.5816,171.0276,510564.0
2022-03-07,170.5422,172.0686,165.7154,167.0878,403903.0
2022-03-08,167.2372,175.3596,166.987,172.4654,396621.0
2022-03-09,174.1272,176.8347,171.6952,171.8305,532213.0
2022-03-10,170.2061,173.1143,166.1822,168.731,709717.0
2022-03-11,169.1884,172.0639,164.7818,165.6501,673294.0
2022-03-12,169.1884,172.0639,164.7818,165.6501,673294.0
2022-03-13,169.1884,172.0639,164.7818,165.6501,673294.0
2022-03-14,166.649,169.4125,163.4561,164.259,422083.0
2022-03-15,164.4831,168.4229,164.4831,167.816,466539.0
2022-03-16,168.4789,175.9291,167.6573,175.2569,498483.0
2022-03-17,173.9498,177.0307,172.6801,176.0971,303991.0
2022-03-18,173.1096,177.2828,172.316,176.3212,687052.0
2022-03-19,173.1096,177.2828,172.316,176.3212,687052.0
2022-03-20,173.1096,177.2828,172.316,176.3212,687052.0
2022-03-21,177.3855,178.3191,173.2496,174.6407,357809.0
2022-03-22,175.1729,177.2704,174.4727,175.0795,248462.0
2022-03-23,174.1832,177.938,172.7735,173.0629,251007.0
2022-03-24,172.3907,177.6002,171.7465,176.928,155322.0
2022-03-25,177.2361,180.037,175.481,177.1988,246458.0
2022-03-26,177.2361,180.037,175.481,177.1988,246458.0
2022-03-27,177.2361,180.037,175.481,177.1988,246458.0
2022-03-28,177.3575,178.2846,172.6615,174.6034,204911.0
2022-03-29,175.5183,176.4519,172.7361,174.6127,389617.0
2022-03-30,175.0795,177.4415,174.5193,175.9944,409414.0
2022-03-31,175.9198,178.4685,175.1915,175.9664,225279.0
2022-04-01,177.8243,178.3938,172.9695,174.6034,261522.0
2022-04-02,177.8243,178.3938,172.9695,174.6034,261522.0
2022-04-03,177.8243,178.3938,172.9695,174.6034,261522.0
2022-04-04,174.482,174.482,170.1874,173.9032,541352.0
2022-04-05,173.8938,175.8264,171.079,172.2507,379696.0
2022-04-06,170.9903,172.2507,168.0121,168.8523,458231.0
2022-04-07,168.5442,169.3845,161.7009,163.1853,519089.0
2022-04-08,163.7735,164.5764,160.9826,161.5142,426511.0
2022-04-09,163.7735,164.5764,160.9826,161.5142,426511.0
2022-04-10,163.7735,164.5764,160.9826,161.5142,426511.0
2022-04-11,160.2818,163.6615,159.3202,160.1978,360758.0
2022-04-12,161.9997,163.7548,160.3472,160.5806,398215.0
2022-04-13,160.5806,163.036,160.3145,161.4395,259993.0
2022-04-14,161.2621,161.5048,157.7797,158.732,396392.0
2022-04-15,161.2621,161.5048,157.7797,158.732,396392.0
2022-04-16,161.2621,161.5048,157.7797,158.732,396392.0
2022-04-17,161.2621,161.5048,157.7797,158.732,396392.0
2022-04-18,158.7974,161.8129,158.3866,159.2548,245646.0
2022-04-19,158.1719,161.4675,157.425,160.3192,432468.0
2022-04-20,160.0671,161.333,156.8648,160.4592,396805.0
2022-04-21,162.2331,163.8295,158.0692,158.7507,235020.0
2022-04-22,158.6947,159.5069,155.3477,157.7891,367939.0
2022-04-23,158.6947,159.5069,155.3477,157.7891,367939.0
2022-04-24,158.6947,159.5069,155.3477,157.7891,367939.0
2022-04-25,156.202,157.7611,152.6169,155.0816,273527.0
2022-04-26,153.5972,154.6055,151.5619,151.5619,201025.0
2022-04-27,151.1045,152.9063,148.9665,150.619,297761.0
2022-04-28,152.3648,152.7663,148.9198,151.4125,215326.0
2022-04-29,150.3296,151.6459,147.314,147.9022,206666.0
2022-04-30,150.3296,151.6459,147.314,147.9022,206666.0
2022-05-01,150.3296,151.6459,147.314,147.9022,206666.0
2022-05-02,147.6968,152.5095,147.6968,152.0567,350912.0
2022-05-03,151.2818,153.2424,149.4193,151.4032,287266.0
2022-05-04,151.3192,155.5298,150.2455,155.3337,183415.0
2022-05-05,154.8389,156.3513,151.0391,152.4208,215776.0
2022-05-06,152.2341,152.2341,145.8762,147.8928,280891.0
2022-05-07,152.2341,152.2341,145.8762,147.8928,280891.0
2022-05-08,152.2341,152.2341,145.8762,147.8928,280891.0
2022-05-09,145.8762,148.6211,140.9841,142.2819,461425.0
2022-05-10,153.1024,153.1024,146.1003,149.5173,502946.0
2022-05-11,150.703,158.4893,149.3866,151.0764,408885.0
2022-05-12,151.9308,157.438,150.316,157.1695,513433.0
2022-05-13,157.4042,162.2298,156.8785,161.5914,384289.0
2022-05-14,157.4042,162.2298,156.8785,161.5914,384289.0
2022-05-15,157.4042,162.2298,156.8785,161.5914,384289.0
2022-05-16,161.2158,162.7218,159.1363,161.244,244258.0
2022-05-17,163.4972,168.5857,162.502,167.5623,355241.0
2022-05-18,165.6096,168.4777,160.5493,162.2861,392976.0
2022-05-19,161.8636,166.2667,161.1407,164.0887,284059.0
2022-05-20,165.1589,166.8582,162.3143,163.3564,462565.0
2022-05-21,165.1589,166.8582,162.3143,163.3564,462565.0
2022-05-22,165.1589,166.8582,162.3143,163.3564,462565.0
2022-05-23,165.2998,166.4357,163.056,164.6332,283108.0
2022-05-24,162.8776,162.8776,150.086,150.6165,853701.0
2022-05-25,150.9169,157.6286,150.9169,155.7143,643112.0
2022-05-26,156.5499,161.0093,156.5499,160.737,418846.0
2022-05-27,161.582,165.8912,161.3848,165.8912,230094.0
2022-05-28,161.582,165.8912,161.3848,165.8912,230094.0
2022-05-29,161.582,165.8912,161.3848,165.8912,230094.0
2022-05-30,161.582,165.8912,161.3848,165.8912,230094.0
2022-05-31,165.234,166.1823,163.7829,164.5017,277025.0
2022-06-01,164.7646,166.4545,162.6843,164.6801,272952.0
2022-06-02,163.8915,165.6096,162.4363,165.3091,447446.0
2022-06-03,165.1308,166.1729,163.8915,165.0557,340078.0
2022-06-04,165.1308,166.1729,163.8915,165.0557,340078.0
2022-06-05,165.1308,166.1729,163.8915,165.0557,340078.0
2022-06-06,165.4969,165.9569,163.1874,164.2952,277244.0
2022-06-07,162.7837,166.0602,161.1877,165.6941,200165.0
2022-06-08,164.4173,166.2386,161.751,162.0983,166447.0
2022-06-09,162.38,163.2578,160.4367,161.075,156065.0
2022-06-10,158.6247,159.7043,156.0147,157.0474,247706.0
2022-06-11,158.6247,159.7043,156.0147,157.0474,247706.0
2022-06-12,158.6247,159.7043,156.0147,157.0474,247706.0
2022-06-13,153.2827,153.4611,148.4571,150.4475,312822.0
2022-06-14,151.7243,155.78,149.2692,155.0853,314851.0
2022-06-15,155.0853,158.6341,154.9069,156.5874,276779.0
2022-06-16,153.0668,153.0668,148.2975,149.9311,386307.0
2022-06-17,151.2267,153.0058,149.1264,150.5413,399376.0
2022-06-18,151.2267,153.0058,149.1264,150.5413,399376.0
2022-06-19,151.2267,153.0058,149.1264,150.5413,399376.0
2022-06-20,151.2267,153.0058,149.1264,150.5413,399376.0
2022-06-21,152.0904,153.9352,150.2128,150.3066,417616.0
2022-06-22,148.3914,151.7853,147.4526,150.0719,335590.0
2022-06-23,150.0719,152.0341,149.2176,150.6165,351099.0
2022-06-24,152.081,156.2307,152.081,154.2967,420211.0
2022-06-25,152.081,156.2307,152.081,154.2967,420211.0
2022-06-26,152.081,156.2307,152.081,154.2967,420211.0
2022-06-27,155.3388,157.59,153.9305,156.7658,279907.0
2022-06-28,157.9018,160.5211,156.0804,156.1462,392823.0
2022-06-29,156.4278,156.8691,152.1092,154.2873,245702.0
2022-06-30,153.2358,156.5264,151.5177,152.9166,390540.0
2022-07-01,151.7055,159.357,151.7055,158.221,375509.0
2022-07-02,151.7055,159.357,151.7055,158.221,375509.0
2022-07-03,151.7055,159.357,151.7055,158.221,375509.0
2022-07-04,151.7055,159.357,151.7055,158.221,375509.0
2022-07-05,155.2449,155.2449,150.8699,154.5126,393990.0
2022-07-06,154.9069,155.6204,150.2034,153.2827,282033.0
2022-07-07,154.86,158.6247,154.86,157.4699,399984.0
2022-07-08,157.6389,158.7186,155.2355,156.7658,246833.0
2022-07-09,157.6389,158.7186,155.2355,156.7658,246833.0
2022-07-10,157.6389,158.7186,155.2355,156.7658,246833.0
2022-07-11,156.4278,158.2351,154.7285,155.8551,245889.0
2022-07-12,154.9632,159.8264,154.9632,157.6389,260526.0
2022-07-13,156.9723,158.5449,154.6346,157.2164,289109.0
2022-07-14,154.8224,156.0898,153.4799,153.846,277515.0
2022-07-15,155.7519,159.7607,155.7519,159.5166,248317.0
2022-07-16,155.7519,159.7607,155.7519,159.5166,248317.0
2022-07-17,155.7519,159.7607,155.7519,159.5166,248317.0
2022-07-18,159.8827,161.7181,159.5917,160.0048,260651.0
2022-07-19,161.6289,167.675,161.6289,165.0275,368219.0
2022-07-20,166.0508,170.2098,164.1262,169.4494,307388.0
2022-07-21,169.0645,171.712,168.3832,171.7026,237913.0
2022-07-22,171.8246,173.5239,170.0127,171.4866,222947.0
2022-07-23,171.8246,173.5239,170.0127,171.4866,222947.0
2022-07-24,171.8246,173.5239,170.0127,171.4866,222947.0
2022-07-25,171.9561,173.8224,171.3928,172.9982,195970.0
2022-07-26,171.5617,173.1108,170.7262,170.9891,139524.0
2022-07-27,170.698,174.8195,170.407,173.9276,199825.0
2022-07-28,175.2138,182.0673,173.9558,180.9876,329709.0
2022-07-29,181.0064,181.2411,176.0306,176.8474,391728.0
2022-07-30,181.0064,181.2411,176.0306,176.8474,391728.0
2022-07-31,181.0064,181.2411,176.0306,176.8474,391728.0
2022-08-01,176.8474,177.8988,174.1717,177.0163,270555.0
2022-08-02,176.9694,177.1994,174.8101,176.0118,193704.0
2022-08-03,176.8567,180.0863,176.5,178.7907,422172.0
2022-08-04,180.2553,185.156,177.9458,183.2877,362212.0
2022-08-05,181.1848,183.1281,179.8986,182.1611,347304.0
2022-08-06,181.1848,183.1281,179.8986,182.1611,347304.0
2022-08-07,181.1848,183.1281,179.8986,182.1611,347304.0
2022-08-08,182.7714,184.4519,182.1424,183.8604,263858.0
2022-08-09,183.269,184.9307,181.6729,184.2453,271179.0
2022-08-10,185.0942,188.6121,185.0659,186.7447,211306.0
2022-08-11,187.9048,192.9884,186.7824,190.5079,419133.0
2022-08-12,190.5079,191.6491,189.7236,190.3381,311059.0
2022-08-13,190.5079,191.6491,189.7236,190.3381,311059.0
