,LAZ US Equity,LAZ US Equity,LAZ US Equity,LAZ US Equity,LAZ US Equity
2021-05-21,39.0363,40.0914,39.0363,39.4873,524605.0
2021-05-22,39.0363,40.0914,39.0363,39.4873,524605.0
2021-05-23,39.0363,40.0914,39.0363,39.4873,524605.0
2021-05-24,39.6745,40.253,39.4958,40.0318,301992.0
2021-05-25,39.9212,40.2615,39.0278,39.1384,508472.0
2021-05-26,39.1384,39.5298,38.9512,39.1299,578447.0
2021-05-27,39.6064,39.7085,39.3086,39.6404,592838.0
2021-05-28,39.6574,40.2871,39.1895,40.1424,371406.0
2021-05-29,39.6574,40.2871,39.1895,40.1424,371406.0
2021-05-30,39.6574,40.2871,39.1895,40.1424,371406.0
2021-05-31,39.6574,40.2871,39.1895,40.1424,371406.0
2021-06-01,40.4487,41.3591,40.4147,40.9933,498053.0
2021-06-02,41.0018,41.0613,40.3551,40.5849,365919.0
2021-06-03,40.2871,40.6614,40.0914,40.3721,424574.0
2021-06-04,40.3636,40.704,40.1374,40.4317,687545.0
2021-06-05,40.3636,40.704,40.1374,40.4317,687545.0
2021-06-06,40.3636,40.704,40.1374,40.4317,687545.0
2021-06-07,40.7465,40.8656,40.0914,40.1424,522297.0
2021-06-08,39.9382,40.4657,39.3511,40.1594,884640.0
2021-06-09,40.1424,40.3041,39.8829,39.9637,273013.0
2021-06-10,40.2275,40.2275,38.9172,39.2235,742790.0
2021-06-11,39.3086,40.0999,39.164,39.6574,649321.0
2021-06-12,39.3086,40.0999,39.164,39.6574,649321.0
2021-06-13,39.3086,40.0999,39.164,39.6574,649321.0
2021-06-14,39.6489,39.7936,38.8832,39.0193,527472.0
2021-06-15,39.0193,39.614,38.8406,39.0533,478667.0
2021-06-16,38.9512,39.1129,38.5684,38.7215,541108.0
2021-06-17,38.8577,38.8577,37.0879,37.5644,823012.0
2021-06-18,36.8327,37.2028,36.62,37.0113,748912.0
2021-06-19,36.8327,37.2028,36.62,37.0113,748912.0
2021-06-20,36.8327,37.2028,36.62,37.0113,748912.0
2021-06-21,37.3347,38.0238,37.1401,37.9898,432684.0
2021-06-22,37.8452,37.8537,37.19,37.5814,630795.0
2021-06-23,37.726,38.4833,37.5984,37.8962,361452.0
2021-06-24,38.1685,38.4365,37.8715,38.2536,589267.0
2021-06-25,38.5173,39.249,38.2451,39.1384,903943.0
2021-06-26,38.5173,39.249,38.2451,39.1384,903943.0
2021-06-27,38.5173,39.249,38.2451,39.1384,903943.0
2021-06-28,39.1469,39.1469,37.5048,37.5644,875795.0
2021-06-29,37.9388,38.3982,37.6665,38.1259,529646.0
2021-06-30,37.8622,38.6194,37.8622,38.5003,1298490.0
2021-07-01,38.8917,39.5298,38.6364,39.4788,515201.0
2021-07-02,39.2916,39.7255,38.8151,39.6234,497123.0
2021-07-03,39.2916,39.7255,38.8151,39.6234,497123.0
2021-07-04,39.2916,39.7255,38.8151,39.6234,497123.0
2021-07-05,39.2916,39.7255,38.8151,39.6234,497123.0
2021-07-06,39.6064,39.6425,38.713,39.0619,930344.0
2021-07-07,38.7385,39.5426,38.7215,39.4107,544878.0
2021-07-08,38.713,39.3426,38.177,38.5769,928717.0
2021-07-09,39.198,39.249,38.7215,39.181,553816.0
2021-07-10,39.198,39.249,38.7215,39.181,553816.0
2021-07-11,39.198,39.249,38.7215,39.181,553816.0
2021-07-12,39.0789,39.8191,38.73,39.7,328301.0
2021-07-13,39.8106,40.0999,39.164,39.2235,488650.0
2021-07-14,39.3256,39.6965,38.1855,38.2365,342450.0
2021-07-15,37.7941,38.3812,37.726,37.9217,453459.0
2021-07-16,38.1259,38.1855,37.139,37.1815,553722.0
2021-07-17,38.1259,38.1855,37.139,37.1815,553722.0
2021-07-18,38.1259,38.1855,37.139,37.1815,553722.0
2021-07-19,36.6795,36.8157,35.8202,36.637,652541.0
2021-07-20,36.6455,38.0616,36.6455,37.7005,443609.0
2021-07-21,38.1344,38.6194,38.0877,38.3216,312769.0
2021-07-22,38.1259,38.2876,37.4878,37.4963,444893.0
2021-07-23,37.692,37.7941,37.1475,37.5304,341041.0
2021-07-24,37.692,37.7941,37.1475,37.5304,341041.0
2021-07-25,37.692,37.7941,37.1475,37.5304,341041.0
2021-07-26,37.5559,37.7431,37.3347,37.5474,467455.0
2021-07-27,37.2326,37.2581,36.4328,36.7731,722726.0
2021-07-28,36.6965,38.0068,36.6965,37.8111,668304.0
2021-07-29,38.2025,39.3426,38.1174,38.9598,860810.0
2021-07-30,39.232,41.6739,38.713,40.1594,842131.0
2021-07-31,39.232,41.6739,38.713,40.1594,842131.0
2021-08-01,39.232,41.6739,38.713,40.1594,842131.0
2021-08-02,40.6784,41.4867,40.4925,41.2485,1131121.0
2021-08-03,41.4357,41.5803,39.9382,40.1594,599302.0
2021-08-04,39.9637,40.9167,39.9637,40.3721,451210.0
2021-08-05,40.5934,40.9422,40.4487,40.738,341145.0
2021-08-06,40.9442,41.4168,40.5747,41.013,289486.0
2021-08-07,40.9442,41.4168,40.5747,41.013,289486.0
2021-08-08,40.9442,41.4168,40.5747,41.013,289486.0
2021-08-09,41.1419,41.4684,40.927,41.3223,303251.0
2021-08-10,41.245,41.4684,40.8583,41.3395,588668.0
2021-08-11,41.5801,41.6428,41.0903,41.5027,469644.0
2021-08-12,41.6316,41.825,41.3481,41.5973,275960.0
2021-08-13,41.6488,41.7949,41.477,41.7949,163179.0
2021-08-14,41.6488,41.7949,41.477,41.7949,163179.0
2021-08-15,41.6488,41.7949,41.477,41.7949,163179.0
2021-08-16,41.7605,41.7605,40.9013,41.1333,359987.0
2021-08-17,40.9184,41.0645,40.1881,41.0044,236784.0
2021-08-18,40.7122,41.2965,40.1795,40.1967,128052.0
2021-08-19,39.5522,39.8529,38.8304,39.1999,302543.0
2021-08-20,39.0968,40.042,38.9851,39.7756,284562.0
2021-08-21,39.0968,40.042,38.9851,39.7756,284562.0
2021-08-22,39.0968,40.042,38.9851,39.7756,284562.0
2021-08-23,40.042,40.3771,39.81,39.9217,284177.0
2021-08-24,40.3255,40.7638,40.1967,40.5404,358403.0
2021-08-25,40.6607,41.7519,40.5404,41.7433,371309.0
2021-08-26,41.7004,41.9753,41.1333,41.2621,422598.0
2021-08-27,41.3137,42.0785,41.2621,41.8894,338064.0
2021-08-28,41.3137,42.0785,41.2621,41.8894,338064.0
2021-08-29,41.3137,42.0785,41.2621,41.8894,338064.0
2021-08-30,41.9324,41.9324,41.3653,41.391,220791.0
2021-08-31,41.2536,41.5973,40.4544,40.7294,613027.0
2021-09-01,40.97,41.7347,40.9184,41.4082,376405.0
2021-09-02,41.477,41.9324,41.2793,41.898,225171.0
2021-09-03,41.7949,42.1214,41.4922,41.5629,381487.0
2021-09-04,41.7949,42.1214,41.4922,41.5629,381487.0
2021-09-05,41.7949,42.1214,41.4922,41.5629,381487.0
2021-09-06,41.7949,42.1214,41.4922,41.5629,381487.0
2021-09-07,41.7176,42.0097,41.3739,41.3996,419415.0
2021-09-08,41.3137,41.4508,40.6864,40.8153,318826.0
2021-09-09,40.8067,41.3739,40.6263,40.9528,177359.0
2021-09-10,41.202,41.434,40.8497,41.202,423589.0
2021-09-11,41.202,41.434,40.8497,41.202,423589.0
2021-09-12,41.202,41.434,40.8497,41.202,423589.0
2021-09-13,41.2965,42.0054,41.0387,41.245,442472.0
2021-09-14,41.3996,41.477,40.0162,40.1107,460439.0
2021-09-15,40.1107,40.8497,39.8186,40.5833,326456.0
2021-09-16,40.6778,40.8841,40.1279,40.463,585514.0
2021-09-17,40.3771,40.8153,39.7412,40.549,950292.0
2021-09-18,40.3771,40.8153,39.7412,40.549,950292.0
2021-09-19,40.3771,40.8153,39.7412,40.549,950292.0
2021-09-20,39.6381,39.81,38.9077,39.7412,555612.0
2021-09-21,40.0076,40.1881,39.0109,39.0538,405321.0
2021-09-22,39.4362,39.9389,39.3202,39.6381,371603.0
2021-09-23,39.9818,40.8841,39.9604,40.4201,366396.0
2021-09-24,40.3427,40.7509,39.9217,39.9389,290112.0
2021-09-25,40.3427,40.7509,39.9217,39.9389,290112.0
2021-09-26,40.3427,40.7509,39.9217,39.9389,290112.0
2021-09-27,40.042,40.8841,40.042,40.4974,320185.0
2021-09-28,40.4029,40.8755,39.26,39.3889,355275.0
2021-09-29,39.4835,39.9818,39.2858,39.8787,237781.0
2021-09-30,40.1365,40.4802,39.3331,39.3546,430155.0
2021-10-01,40.1193,41.1504,39.5694,40.97,395731.0
2021-10-02,40.1193,41.1504,39.5694,40.97,395731.0
2021-10-03,40.1193,41.1504,39.5694,40.97,395731.0
2021-10-04,41.0216,41.7262,41.0216,41.391,664968.0
2021-10-05,41.6746,42.1644,41.4168,41.7347,705719.0
2021-10-06,41.245,41.7004,40.9098,41.4512,479913.0
2021-10-07,41.8035,42.8776,41.8035,41.9324,638995.0
2021-10-08,41.7176,42.4136,41.6746,42.173,377397.0
2021-10-09,41.7176,42.4136,41.6746,42.173,377397.0
2021-10-10,41.7176,42.4136,41.6746,42.173,377397.0
2021-10-11,42.3448,42.6628,41.8207,41.9582,496960.0
2021-10-12,42.0183,42.2417,41.7004,42.0355,450621.0
2021-10-13,42.1902,43.0494,41.7433,42.4565,391064.0
2021-10-14,42.826,42.8948,42.3792,42.6714,349033.0
2021-10-15,42.9635,43.4619,42.8695,43.0752,449332.0
2021-10-16,42.9635,43.4619,42.8695,43.0752,449332.0
2021-10-17,42.9635,43.4619,42.8695,43.0752,449332.0
2021-10-18,43.144,43.7626,43.0838,43.7111,459980.0
2021-10-19,43.7197,44.1579,43.4705,44.0891,274973.0
2021-10-20,44.1407,44.9098,43.9259,44.5532,316002.0
2021-10-21,44.5961,44.9398,44.261,44.8969,406513.0
2021-10-22,44.9055,45.1203,44.6047,44.8969,219383.0
2021-10-23,44.9055,45.1203,44.6047,44.8969,219383.0
2021-10-24,44.9055,45.1203,44.6047,44.8969,219383.0
2021-10-25,45.0,45.5241,44.4243,45.5155,517848.0
2021-10-26,45.5413,45.5413,44.7508,44.8281,636567.0
2021-10-27,44.6735,44.6735,43.5134,43.8657,592871.0
2021-10-28,44.1063,45.1804,43.9173,45.0773,708715.0
2021-10-29,44.5274,44.5274,41.9753,42.0956,802300.0
2021-10-30,44.5274,44.5274,41.9753,42.0956,802300.0
2021-10-31,44.5274,44.5274,41.9753,42.0956,802300.0
2021-11-01,42.6799,43.0666,41.7605,41.8379,935537.0
2021-11-02,41.7605,41.8078,40.7466,41.159,777345.0
2021-11-03,41.0301,42.0441,40.8669,41.8465,483922.0
2021-11-04,41.898,42.0809,41.2187,41.7004,342820.0
2021-11-05,42.0214,42.4119,40.9542,41.5789,397795.0
2021-11-06,42.0214,42.4119,40.9542,41.5789,397795.0
2021-11-07,42.0214,42.4119,40.9542,41.5789,397795.0
2021-11-08,41.9086,41.9173,41.0323,41.2145,524454.0
2021-11-09,40.9976,41.2839,40.8067,40.9802,212947.0
2021-11-10,40.9282,41.1989,40.5551,40.9889,272017.0
2021-11-11,41.119,42.0475,40.9455,41.978,501673.0
2021-11-12,41.8132,42.4639,41.388,41.5095,546293.0
2021-11-13,41.8132,42.4639,41.388,41.5095,546293.0
2021-11-14,41.8132,42.4639,41.388,41.5095,546293.0
2021-11-15,41.5529,41.8652,40.7112,40.8327,286561.0
2021-11-16,40.7893,41.1711,40.4076,40.772,492171.0
2021-11-17,40.7807,40.7893,40.0084,40.0865,450444.0
2021-11-18,40.0865,40.2601,39.6006,39.7221,576787.0
2021-11-19,39.5052,40.3555,39.2796,40.1386,402407.0
2021-11-20,39.5052,40.3555,39.2796,40.1386,402407.0
2021-11-21,39.5052,40.3555,39.2796,40.1386,402407.0
2021-11-22,40.5464,40.9267,39.9043,40.0865,304340.0
2021-11-23,40.1212,40.4856,39.8089,40.208,313800.0
2021-11-24,39.8609,40.0778,39.5052,39.7655,283581.0
2021-11-25,39.8609,40.0778,39.5052,39.7655,283581.0
2021-11-26,39.0453,39.0453,37.9781,38.247,253127.0
2021-11-27,39.0453,39.0453,37.9781,38.247,253127.0
2021-11-28,39.0453,39.0453,37.9781,38.247,253127.0
2021-11-29,38.6809,39.0414,38.0736,38.7677,566645.0
2021-11-30,38.2297,38.5697,36.9629,36.9802,1102499.0
2021-12-01,37.7785,38.1082,36.7633,36.7807,549549.0
2021-12-02,36.9369,38.4076,36.8458,38.1776,477821.0
2021-12-03,38.3251,38.4379,37.067,37.4054,464470.0
2021-12-04,38.3251,38.4379,37.067,37.4054,464470.0
2021-12-05,38.3251,38.4379,37.067,37.4054,464470.0
2021-12-06,37.9781,38.5152,37.5095,37.9781,549077.0
2021-12-07,38.4813,39.4965,38.3902,39.1581,743500.0
2021-12-08,39.0453,39.2405,38.2644,38.2644,435048.0
2021-12-09,38.0475,38.4466,37.7959,38.0995,345370.0
2021-12-10,38.0735,38.3946,37.2405,37.7091,686790.0
2021-12-11,38.0735,38.3946,37.2405,37.7091,686790.0
2021-12-12,38.0735,38.3946,37.2405,37.7091,686790.0
2021-12-13,37.6484,37.6484,36.7416,37.2926,900656.0
2021-12-14,37.1798,37.8913,36.8241,37.4228,684779.0
2021-12-15,37.2666,37.6136,36.8848,37.3967,434507.0
2021-12-16,37.7525,38.5507,37.3707,37.4748,696264.0
2021-12-17,37.3186,37.3967,36.7026,36.8241,1115053.0
2021-12-18,37.3186,37.3967,36.7026,36.8241,1115053.0
2021-12-19,37.3186,37.3967,36.7026,36.8241,1115053.0
2021-12-20,36.234,36.2948,35.375,36.208,588629.0
2021-12-21,36.7373,37.5182,36.7373,37.1798,440283.0
2021-12-22,37.2579,37.8219,37.1798,37.4488,279671.0
2021-12-23,37.6744,38.3598,37.5963,38.169,316194.0
2021-12-24,37.6744,38.3598,37.5963,38.169,316194.0
2021-12-25,37.6744,38.3598,37.5963,38.169,316194.0
2021-12-26,37.6744,38.3598,37.5963,38.169,316194.0
2021-12-27,38.1603,39.2362,38.0399,39.1841,487569.0
2021-12-28,39.0627,39.5225,38.6809,38.7416,428041.0
2021-12-29,38.9152,38.9672,38.464,38.6288,359755.0
2021-12-30,38.6375,39.0193,38.2731,38.3425,287949.0
2021-12-31,38.247,38.772,37.8479,37.8566,377914.0
2022-01-01,38.247,38.772,37.8479,37.8566,377914.0
2022-01-02,38.247,38.772,37.8479,37.8566,377914.0
2022-01-03,38.1863,39.1234,37.926,38.9325,551228.0
2022-01-04,38.9325,40.0778,38.8284,39.6527,610317.0
2022-01-05,39.913,40.1111,38.6201,38.6809,499965.0
2022-01-06,39.1408,39.9303,38.8718,39.7134,496522.0
2022-01-07,39.7742,40.2514,39.4791,39.913,357733.0
2022-01-08,39.7742,40.2514,39.4791,39.913,357733.0
2022-01-09,39.7742,40.2514,39.4791,39.913,357733.0
2022-01-10,39.913,39.9824,39.4097,39.7568,334395.0
2022-01-11,39.6614,40.5551,39.2969,40.2514,460417.0
2022-01-12,39.9564,40.1212,38.8024,38.9932,682225.0
2022-01-13,39.3056,40.1473,38.9716,39.0887,599746.0
2022-01-14,38.6115,38.79,38.0128,38.4726,516853.0
2022-01-15,38.6115,38.79,38.0128,38.4726,516853.0
2022-01-16,38.6115,38.79,38.0128,38.4726,516853.0
2022-01-17,38.6115,38.79,38.0128,38.4726,516853.0
2022-01-18,38.1429,38.1776,36.5811,37.3707,832944.0
2022-01-19,37.631,37.8219,36.2774,36.2774,603576.0
2022-01-20,36.4423,38.0388,36.234,36.7286,535781.0
2022-01-21,36.5724,36.6288,35.9737,36.3035,888237.0
2022-01-22,36.5724,36.6288,35.9737,36.3035,888237.0
2022-01-23,36.5724,36.6288,35.9737,36.3035,888237.0
2022-01-24,35.4271,36.2861,34.3772,36.1907,615751.0
2022-01-25,35.5746,36.2167,35.0627,35.9043,718529.0
2022-01-26,36.5638,37.1538,35.7481,36.1299,927842.0
2022-01-27,36.6419,37.31,35.8176,36.3815,673178.0
2022-01-28,36.3468,36.9542,36.0605,36.9369,640533.0
2022-01-29,36.3468,36.9542,36.0605,36.9369,640533.0
2022-01-30,36.3468,36.9542,36.0605,36.9369,640533.0
2022-01-31,36.5724,38.0128,36.5724,37.8653,729447.0
2022-02-01,37.9434,38.4423,37.4575,38.3598,631234.0
2022-02-02,38.6201,39.2188,37.2058,37.2579,913226.0
2022-02-03,36.0605,37.3533,35.2709,37.1104,1804588.0
2022-02-04,36.503,36.7807,35.5052,35.8176,920178.0
2022-02-05,36.503,36.7807,35.5052,35.8176,920178.0
2022-02-06,36.503,36.7807,35.5052,35.8176,920178.0
2022-02-07,35.7655,35.7655,35.1408,35.375,838172.0
2022-02-08,35.618,36.0258,35.4488,35.644,791735.0
2022-02-09,35.9998,36.3444,35.8436,36.2427,796500.0
2022-02-10,35.7829,36.1212,35.1408,35.1581,1099896.0
2022-02-11,35.281,35.6146,33.6833,34.0345,780016.0
2022-02-12,35.281,35.6146,33.6833,34.0345,780016.0
2022-02-13,35.281,35.6146,33.6833,34.0345,780016.0
2022-02-14,33.7974,33.9291,32.9986,33.3146,1138680.0
2022-02-15,33.6394,33.7009,32.9854,33.2795,1427363.0
2022-02-16,33.1391,33.5078,33.0249,33.1654,1360659.0
2022-02-17,32.9196,32.9665,31.8047,31.8749,778709.0
2022-02-18,31.6204,31.9891,31.3219,31.5852,956278.0
2022-02-19,31.6204,31.9891,31.3219,31.5852,956278.0
2022-02-20,31.6204,31.9891,31.3219,31.5852,956278.0
2022-02-21,31.6204,31.9891,31.3219,31.5852,956278.0
2022-02-22,31.2166,31.7696,30.7337,30.9093,945096.0
2022-02-23,31.0761,31.3438,30.4089,30.4177,851709.0
2022-02-24,29.4345,30.0314,28.9692,29.9524,1173930.0
2022-02-25,29.9349,30.7952,29.7944,30.7074,946139.0
2022-02-26,29.9349,30.7952,29.7944,30.7074,946139.0
2022-02-27,29.9349,30.7952,29.7944,30.7074,946139.0
2022-02-28,30.0929,30.5518,29.8559,30.3563,986737.0
2022-03-01,30.5494,30.5494,29.2853,29.8032,919241.0
2022-03-02,30.0666,30.9532,30.0314,30.8566,864517.0
2022-03-03,31.0498,31.2341,30.4089,30.6284,637636.0
2022-03-04,29.9437,30.725,29.136,29.6101,873199.0
2022-03-05,29.9437,30.725,29.136,29.6101,873199.0
2022-03-06,29.9437,30.725,29.136,29.6101,873199.0
2022-03-07,29.3818,29.8471,28.82,28.9253,1534459.0
2022-03-08,28.7761,29.2502,27.7754,28.2406,1293657.0
2022-03-09,28.8727,29.7242,28.6005,29.3467,756607.0
2022-03-10,28.7059,29.1273,28.3196,28.7234,956557.0
2022-03-11,29.0307,29.3292,28.3723,28.3899,668173.0
2022-03-12,29.0307,29.3292,28.3723,28.3899,668173.0
2022-03-13,29.0307,29.3292,28.3723,28.3899,668173.0
2022-03-14,28.5566,29.2589,28.0036,28.2757,1227210.0
2022-03-15,28.4864,29.3292,28.3635,29.1097,1189288.0
2022-03-16,29.4608,30.5494,29.3643,30.5055,1155352.0
2022-03-17,30.1895,30.1982,29.4169,29.9788,1050592.0
2022-03-18,29.9788,31.2648,29.7681,30.9795,2391047.0
2022-03-19,29.9788,31.2648,29.7681,30.9795,2391047.0
2022-03-20,29.9788,31.2648,29.7681,30.9795,2391047.0
2022-03-21,31.2868,31.515,30.725,30.8127,701028.0
2022-03-22,31.1024,31.4799,31.0322,31.4623,1220862.0
2022-03-23,31.1639,31.357,30.3299,30.3387,559465.0
2022-03-24,30.4704,31.0584,30.3387,30.9269,531043.0
2022-03-25,30.9444,31.4536,30.6372,30.7601,515280.0
2022-03-26,30.9444,31.4536,30.6372,30.7601,515280.0
2022-03-27,30.9444,31.4536,30.6372,30.7601,515280.0
2022-03-28,30.6372,31.199,30.6372,31.1463,561534.0
2022-03-29,31.5501,32.4663,31.4623,32.2436,560811.0
2022-03-30,32.1295,32.3051,31.5238,31.5326,926408.0
2022-03-31,31.436,31.7871,30.2685,30.286,1039771.0
2022-04-01,30.4528,31.0585,30.3563,30.9356,715008.0
2022-04-02,30.4528,31.0585,30.3563,30.9356,715008.0
2022-04-03,30.4528,31.0585,30.3563,30.9356,715008.0
2022-04-04,31.0498,31.4536,30.6372,31.1288,657687.0
2022-04-05,31.1288,31.278,30.3387,30.4704,1580117.0
2022-04-06,29.9524,30.4528,29.6891,29.97,975523.0
2022-04-07,29.575,29.8822,28.5391,29.5574,1055058.0
2022-04-08,29.5398,30.4616,29.4169,29.733,1088419.0
2022-04-09,29.5398,30.4616,29.4169,29.733,1088419.0
2022-04-10,29.5398,30.4616,29.4169,29.733,1088419.0
2022-04-11,29.7593,30.3387,29.5837,29.9173,869775.0
2022-04-12,30.1017,30.9444,29.3028,29.3994,1351667.0
2022-04-13,29.1185,29.9042,29.0131,29.6452,985693.0
2022-04-14,29.733,30.286,29.1185,29.1273,846970.0
2022-04-15,29.733,30.286,29.1185,29.1273,846970.0
2022-04-16,29.733,30.286,29.1185,29.1273,846970.0
2022-04-17,29.733,30.286,29.1185,29.1273,846970.0
2022-04-18,29.0131,30.2597,28.9868,29.9876,860073.0
2022-04-19,30.0578,31.7784,30.0271,31.4448,774396.0
2022-04-20,31.7959,32.0071,31.2868,31.5501,672596.0
2022-04-21,31.9364,32.191,30.7337,30.9795,664062.0
2022-04-22,30.8215,31.041,30.1719,30.207,910832.0
2022-04-23,30.8215,31.041,30.1719,30.207,910832.0
2022-04-24,30.8215,31.041,30.1719,30.207,910832.0
2022-04-25,29.9261,30.6898,29.5091,30.5933,511817.0
2022-04-26,30.3299,30.883,29.3467,29.3818,911968.0
2022-04-27,29.3292,30.0227,29.3292,29.3994,1015572.0
2022-04-28,29.9788,30.1368,28.3372,29.9788,865675.0
2022-04-29,29.7505,30.0227,28.6883,28.7673,752593.0
2022-04-30,29.7505,30.0227,28.6883,28.7673,752593.0
2022-05-01,29.7505,30.0227,28.6883,28.7673,752593.0
2022-05-02,28.8024,29.733,28.7147,29.6627,716276.0
2022-05-03,29.654,30.1311,29.5574,29.8471,494875.0
2022-05-04,29.9788,30.4177,29.1536,30.3738,678433.0
2022-05-05,29.8822,30.1359,29.4082,29.8822,870594.0
2022-05-06,29.8733,29.9846,28.7517,29.1968,949284.0
2022-05-07,29.8733,29.9846,28.7517,29.1968,949284.0
2022-05-08,29.8733,29.9846,28.7517,29.1968,949284.0
2022-05-09,28.6983,29.4816,28.5203,29.2591,807164.0
2022-05-10,29.5528,29.9089,28.8231,29.4193,857620.0
2022-05-11,28.9475,29.5885,27.461,28.4936,1486647.0
2022-05-12,28.2176,28.7873,28.0396,28.4135,701020.0
2022-05-13,28.7873,29.3659,28.5826,28.6449,709563.0
2022-05-14,28.7873,29.3659,28.5826,28.6449,709563.0
2022-05-15,28.7873,29.3659,28.5826,28.6449,709563.0
2022-05-16,28.6449,29.1612,28.1732,28.7784,387264.0
2022-05-17,29.3392,30.3451,29.2591,30.2561,646773.0
2022-05-18,29.8733,29.8822,29.1612,29.2947,451108.0
2022-05-19,28.9208,30.0869,28.8941,29.4371,653496.0
2022-05-20,29.7309,30.2828,29.357,30.0335,846933.0
2022-05-21,29.7309,30.2828,29.357,30.0335,846933.0
2022-05-22,29.7309,30.2828,29.357,30.0335,846933.0
2022-05-23,30.3273,30.6655,29.7309,30.0068,709963.0
2022-05-24,29.7487,30.0469,29.1523,29.8822,684884.0
2022-05-25,29.5885,31.0661,29.5439,30.6833,453044.0
2022-05-26,30.9326,31.618,30.621,30.8436,712862.0
2022-05-27,31.1195,31.6892,30.9326,31.6625,370694.0
2022-05-28,31.1195,31.6892,30.9326,31.6625,370694.0
2022-05-29,31.1195,31.6892,30.9326,31.6625,370694.0
2022-05-30,31.1195,31.6892,30.9326,31.6625,370694.0
2022-05-31,31.5468,31.7293,30.9593,31.3865,508684.0
2022-06-01,31.4667,31.5379,30.7545,31.1729,448834.0
2022-06-02,31.1729,32.4102,31.1409,32.1521,441823.0
2022-06-03,31.618,31.9206,31.2975,31.3242,583251.0
2022-06-04,31.618,31.9206,31.2975,31.3242,583251.0
2022-06-05,31.618,31.9206,31.2975,31.3242,583251.0
2022-06-06,31.4934,32.2767,31.3776,32.0542,524986.0
2022-06-07,31.8405,32.7307,31.6269,32.4636,546113.0
2022-06-08,32.161,32.4013,31.707,31.707,330673.0
2022-06-09,31.6803,31.7738,31.1106,31.1818,353929.0
2022-06-10,30.6299,30.9326,29.4994,29.4994,504944.0
2022-06-11,30.6299,30.9326,29.4994,29.4994,504944.0
2022-06-12,30.6299,30.9326,29.4994,29.4994,504944.0
2022-06-13,28.7606,29.1523,28.1055,28.2532,1193610.0
2022-06-14,28.2532,28.9386,28.2488,28.3957,599191.0
2022-06-15,28.4758,29.6063,28.4758,29.0099,623128.0
2022-06-16,28.2354,28.2836,27.7637,27.826,779656.0
2022-06-17,27.8349,28.0663,27.3453,27.6479,1318010.0
2022-06-18,27.8349,28.0663,27.3453,27.6479,1318010.0
2022-06-19,27.8349,28.0663,27.3453,27.6479,1318010.0
2022-06-20,27.8349,28.0663,27.3453,27.6479,1318010.0
2022-06-21,28.3066,28.4847,27.9639,28.1108,640282.0
2022-06-22,27.6746,28.32,27.6199,27.8972,568077.0
2022-06-23,27.7548,28.6983,27.7548,28.6182,856919.0
2022-06-24,28.9386,30.4608,28.9386,30.265,1401771.0
2022-06-25,28.9386,30.4608,28.9386,30.265,1401771.0
2022-06-26,28.9386,30.4608,28.9386,30.265,1401771.0
2022-06-27,30.265,30.3095,29.5172,29.5796,720380.0
2022-06-28,29.7398,30.167,29.6152,29.7309,588096.0
2022-06-29,29.7131,29.9712,29.2769,29.3837,607445.0
2022-06-30,28.9297,29.2769,28.4402,28.8496,795734.0
2022-07-01,28.8318,29.4994,28.6271,28.8763,919484.0
2022-07-02,28.8318,29.4994,28.6271,28.8763,919484.0
2022-07-03,28.8318,29.4994,28.6271,28.8763,919484.0
2022-07-04,28.8318,29.4994,28.6271,28.8763,919484.0
2022-07-05,28.6004,29.9445,28.3868,29.6686,1083979.0
2022-07-06,29.4193,29.7665,29.0633,29.6152,848601.0
2022-07-07,29.9178,31.1551,29.9178,30.8347,645044.0
2022-07-08,30.8436,31.1462,30.6566,30.8525,433259.0
2022-07-09,30.8436,31.1462,30.6566,30.8525,433259.0
2022-07-10,30.8436,31.1462,30.6566,30.8525,433259.0
2022-07-11,30.3273,30.3718,29.5528,29.6152,506234.0
2022-07-12,29.535,30.4385,29.535,29.9,657127.0
2022-07-13,28.6894,29.4638,28.093,29.0811,1053767.0
2022-07-14,28.5559,28.6684,27.8527,28.5826,602215.0
2022-07-15,29.0633,30.1047,28.8318,29.8377,662321.0
2022-07-16,29.0633,30.1047,28.8318,29.8377,662321.0
2022-07-17,29.0633,30.1047,28.8318,29.8377,662321.0
2022-07-18,29.446,30.305,29.0766,29.2947,908681.0
2022-07-19,29.6953,30.8169,29.4905,30.6922,996167.0
2022-07-20,30.7901,31.2886,30.6833,31.2886,463895.0
2022-07-21,31.1996,31.3865,30.7011,31.3598,431602.0
2022-07-22,31.5557,31.6981,30.897,31.253,258935.0
2022-07-23,31.5557,31.6981,30.897,31.253,258935.0
2022-07-24,31.5557,31.6981,30.897,31.253,258935.0
2022-07-25,31.4044,31.4311,30.5409,30.7901,299633.0
2022-07-26,30.532,30.6479,29.9445,30.2917,305542.0
2022-07-27,30.532,31.0216,30.167,30.808,679067.0
2022-07-28,30.7901,32.6862,30.581,32.5704,856521.0
2022-07-29,32.7307,33.9769,32.5971,33.5318,1032767.0
2022-07-30,32.7307,33.9769,32.5971,33.5318,1032767.0
2022-07-31,32.7307,33.9769,32.5971,33.5318,1032767.0
2022-08-01,33.0066,33.7988,32.4547,33.6742,677671.0
2022-08-02,33.603,34.2706,33.2202,33.6742,678984.0
2022-08-03,34.1015,34.7691,34.0926,34.413,855548.0
2022-08-04,34.4219,34.5288,33.9146,34.0125,547815.0
