,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity
2021-05-29,30.8947,30.8947,29.611,30.2171,212440.0
2021-05-30,30.8947,30.8947,29.611,30.2171,212440.0
2021-05-31,30.8947,30.8947,29.611,30.2171,212440.0
2021-06-01,30.7611,31.286,30.2552,31.2574,163886.0
2021-06-02,31.2574,31.2574,30.4938,30.9615,161839.0
2021-06-03,30.7515,31.0474,30.3698,31.0092,144308.0
2021-06-04,31.076,31.1906,30.6275,31.0856,74405.0
2021-06-05,31.076,31.1906,30.6275,31.0856,74405.0
2021-06-06,31.076,31.1906,30.6275,31.0856,74405.0
2021-06-07,31.0856,31.2669,30.0357,30.2361,189910.0
2021-06-08,30.1502,30.2314,29.1863,30.1216,201357.0
2021-06-09,30.0453,30.7802,29.7398,29.9212,162031.0
2021-06-10,30.3316,30.3984,29.0908,29.1863,114849.0
2021-06-11,29.4726,29.9021,29.1004,29.2245,58292.0
2021-06-12,29.4726,29.9021,29.1004,29.2245,58292.0
2021-06-13,29.4726,29.9021,29.1004,29.2245,58292.0
2021-06-14,29.1958,29.7017,27.936,28.0791,171392.0
2021-06-15,28.2128,28.7282,27.831,28.5754,106084.0
2021-06-16,28.4705,28.4705,27.6687,28.0123,118326.0
2021-06-17,28.0123,28.0123,26.1755,26.867,208162.0
2021-06-18,26.533,26.867,25.9794,26.2085,336249.0
2021-06-19,26.533,26.867,25.9794,26.2085,336249.0
2021-06-20,26.533,26.867,25.9794,26.2085,336249.0
2021-06-21,26.743,28.8904,26.5473,28.3559,741165.0
2021-06-22,28.3559,28.5704,27.5351,28.2223,215450.0
2021-06-23,28.4418,28.4609,27.726,27.8978,177119.0
2021-06-24,28.1555,28.6423,27.6878,28.5373,138233.0
2021-06-25,28.6327,29.1195,28.3464,28.3655,495210.0
2021-06-26,28.6327,29.1195,28.3464,28.3655,495210.0
2021-06-27,28.6327,29.1195,28.3464,28.3655,495210.0
2021-06-28,28.3941,28.3941,27.5542,28.0028,203220.0
2021-06-29,28.375,28.6327,28.1984,28.3559,116328.0
2021-06-30,28.1937,28.8904,28.165,28.4991,109319.0
2021-07-01,28.8618,29.2531,28.4132,28.8236,185099.0
2021-07-02,29.1099,29.1672,27.9551,28.1841,165010.0
2021-07-03,29.1099,29.1672,27.9551,28.1841,165010.0
2021-07-04,29.1099,29.1672,27.9551,28.1841,165010.0
2021-07-05,29.1099,29.1672,27.9551,28.1841,165010.0
2021-07-06,28.3846,28.3846,26.5998,26.9816,165078.0
2021-07-07,26.867,27.3633,26.3516,27.2774,142536.0
2021-07-08,26.4757,27.5733,26.2848,27.0197,173944.0
2021-07-09,27.5256,28.3655,27.2871,27.9837,87081.0
2021-07-10,27.5256,28.3655,27.2871,27.9837,87081.0
2021-07-11,27.5256,28.3655,27.2871,27.9837,87081.0
2021-07-12,27.726,28.6995,27.4397,28.5086,150381.0
2021-07-13,28.4705,28.6804,27.9073,28.2509,117334.0
2021-07-14,28.2605,28.8618,27.9364,28.7472,154013.0
2021-07-15,28.6136,29.3581,28.3559,28.9,108029.0
2021-07-16,29.0813,29.2722,27.831,27.8787,142810.0
2021-07-17,29.0813,29.2722,27.831,27.8787,142810.0
2021-07-18,29.0813,29.2722,27.831,27.8787,142810.0
2021-07-19,26.9816,27.7642,26.5616,26.9529,227347.0
2021-07-20,27.2297,28.041,26.8871,27.6401,189573.0
2021-07-21,28.0791,28.6232,27.5447,27.6401,255242.0
2021-07-22,27.7737,27.7737,27.0579,27.2488,117405.0
2021-07-23,27.4206,28.5468,27.1056,28.3941,187675.0
2021-07-24,27.4206,28.5468,27.1056,28.3941,187675.0
2021-07-25,27.4206,28.5468,27.1056,28.3941,187675.0
2021-07-26,28.4895,29.4631,28.4895,29.1004,144703.0
2021-07-27,28.7854,29.9975,28.3368,29.778,366318.0
2021-07-28,30.3507,30.5225,28.9859,30.1312,187330.0
2021-07-29,30.1216,31.4005,30.1216,31.2574,215819.0
2021-07-30,31.6869,33.4382,31.6202,31.9255,493222.0
2021-07-31,31.6869,33.4382,31.6202,31.9255,493222.0
2021-08-01,31.6869,33.4382,31.6202,31.9255,493222.0
2021-08-02,32.0782,33.3571,31.6582,32.0591,525241.0
2021-08-03,32.3072,34.1684,32.0866,33.7675,631986.0
2021-08-04,33.7866,34.6074,33.1853,33.4144,410522.0
2021-08-05,33.8152,33.9584,32.8226,33.758,301436.0
2021-08-06,34.302,34.7697,33.6053,33.9584,282792.0
2021-08-07,34.302,34.7697,33.6053,33.9584,282792.0
2021-08-08,34.302,34.7697,33.6053,33.9584,282792.0
2021-08-09,34.3402,34.6838,33.443,34.5406,607116.0
2021-08-10,34.5597,36.2298,34.3497,35.9341,345007.0
2021-08-11,36.2013,36.3779,35.0512,35.81,208740.0
2021-08-12,35.7432,35.8853,34.9319,35.6191,183326.0
2021-08-13,35.4568,35.8482,34.9796,35.0751,112578.0
2021-08-14,35.4568,35.8482,34.9796,35.0751,112578.0
2021-08-15,35.4568,35.8482,34.9796,35.0751,112578.0
2021-08-16,34.6742,34.846,33.863,34.5501,197582.0
2021-08-17,34.2543,34.4452,33.6148,33.9775,137058.0
2021-08-18,33.7771,34.1684,33.2903,33.3094,293667.0
2021-08-19,32.689,33.5957,31.935,32.0305,329200.0
2021-08-20,31.8396,32.7176,31.8396,32.4981,194539.0
2021-08-21,31.8396,32.7176,31.8396,32.4981,194539.0
2021-08-22,31.8396,32.7176,31.8396,32.4981,194539.0
2021-08-23,32.7367,33.4883,32.6556,33.0899,181376.0
2021-08-24,33.2044,33.7645,32.8131,32.899,116428.0
2021-08-25,32.7654,33.6434,32.6413,33.2521,189536.0
2021-08-26,33.2139,33.4812,32.5077,33.0135,138016.0
2021-08-27,33.1853,34.8842,33.1853,34.846,198306.0
2021-08-28,33.1853,34.8842,33.1853,34.846,198306.0
2021-08-29,33.1853,34.8842,33.1853,34.846,198306.0
2021-08-30,34.9701,35.1896,34.1684,34.5024,173208.0
2021-08-31,34.1302,34.8937,33.8534,34.8365,148461.0
2021-09-01,34.846,35.7336,34.2065,35.5427,174487.0
2021-09-02,35.705,36.3635,35.6095,36.0868,194951.0
2021-09-03,36.3445,36.4113,35.0751,35.9245,134376.0
2021-09-04,36.3445,36.4113,35.0751,35.9245,134376.0
2021-09-05,36.3445,36.4113,35.0751,35.9245,134376.0
2021-09-06,36.3445,36.4113,35.0751,35.9245,134376.0
2021-09-07,35.8863,36.1058,35.1037,35.3137,118465.0
2021-09-08,35.3137,35.3137,34.4356,34.9605,125047.0
2021-09-09,34.7219,36.1727,34.7219,35.7909,212905.0
2021-09-10,36.1536,36.6403,35.8673,36.0868,160438.0
2021-09-11,36.1536,36.6403,35.8673,36.0868,160438.0
2021-09-12,36.1536,36.6403,35.8673,36.0868,160438.0
2021-09-13,36.4017,36.5544,34.846,35.6477,161924.0
2021-09-14,35.7527,35.7527,34.6858,34.8651,174557.0
2021-09-15,34.8651,35.4855,34.7124,35.3328,250857.0
2021-09-16,35.266,35.285,34.6074,35.161,108675.0
2021-09-17,35.1705,35.1705,33.6053,34.4547,551460.0
2021-09-18,35.1705,35.1705,33.6053,34.4547,551460.0
2021-09-19,35.1705,35.1705,33.6053,34.4547,551460.0
2021-09-20,33.4048,33.882,32.8704,33.7771,167326.0
2021-09-21,34.0729,34.197,33.0517,34.0729,140359.0
2021-09-22,34.4356,35.0751,34.3879,34.7792,134614.0
2021-09-23,35.1419,36.5258,35.0751,36.4494,277485.0
2021-09-24,36.4113,37.7093,36.2872,37.2225,253821.0
2021-09-25,36.4113,37.7093,36.2872,37.2225,253821.0
2021-09-26,36.4113,37.7093,36.2872,37.2225,253821.0
2021-09-27,37.5279,38.6446,37.2798,38.3487,186829.0
2021-09-28,39.1218,39.265,37.6997,38.3106,217545.0
2021-09-29,38.4346,38.5683,37.5279,38.3774,163600.0
2021-09-30,38.7305,39.3127,37.8811,37.9383,395967.0
2021-10-01,38.7782,40.7539,38.5015,40.2099,337097.0
2021-10-02,38.7782,40.7539,38.5015,40.2099,337097.0
2021-10-03,38.7782,40.7539,38.5015,40.2099,337097.0
2021-10-04,40.3817,40.7062,39.3509,40.1526,174594.0
2021-10-05,40.4103,41.7894,40.0763,41.7656,263140.0
2021-10-06,40.9734,41.5747,39.976,41.4983,189041.0
2021-10-07,41.9469,42.8898,41.8706,42.5768,251552.0
2021-10-08,42.9491,42.9777,42.1569,42.1951,151351.0
2021-10-09,42.9491,42.9777,42.1569,42.1951,151351.0
2021-10-10,42.9491,42.9777,42.1569,42.1951,151351.0
2021-10-11,42.7582,43.8176,42.7009,42.9013,238603.0
2021-10-12,42.8059,43.14,42.0042,42.405,188359.0
2021-10-13,42.9204,42.9204,40.9543,42.2142,161209.0
2021-10-14,42.7582,42.9108,42.1474,42.3955,129542.0
2021-10-15,43.2449,43.2545,42.2333,42.2523,170361.0
2021-10-16,43.2449,43.2545,42.2333,42.2523,170361.0
2021-10-17,43.2449,43.2545,42.2333,42.2523,170361.0
2021-10-18,42.1569,43.1877,42.1569,42.9109,195869.0
2021-10-19,43.0731,43.1304,42.1569,42.3669,172962.0
2021-10-20,42.3382,42.8727,42.0519,42.6627,178825.0
2021-10-21,42.6627,42.8441,41.2502,42.3287,218398.0
2021-10-22,42.4719,43.3595,42.0137,43.2068,266261.0
2021-10-23,42.4719,43.3595,42.0137,43.2068,266261.0
2021-10-24,42.4719,43.3595,42.0137,43.2068,266261.0
2021-10-25,43.5504,44.4571,42.5196,44.333,426726.0
2021-10-26,44.438,44.7105,42.7486,43.5122,238864.0
2021-10-27,43.0636,43.0636,41.8706,42.2046,246825.0
2021-10-28,42.7009,43.9512,42.5482,43.7412,228460.0
2021-10-29,46.7668,48.1792,45.2301,46.385,685113.0
2021-10-30,46.7668,48.1792,45.2301,46.385,685113.0
2021-10-31,46.7668,48.1792,45.2301,46.385,685113.0
2021-11-01,47.4158,48.103,46.0319,46.1082,504643.0
2021-11-02,46.9863,47.1199,45.9555,46.1846,426293.0
2021-11-03,46.2132,47.683,46.2132,47.3776,522404.0
2021-11-04,47.4539,47.8834,44.8961,44.982,345140.0
2021-11-05,45.2015,46.2991,44.982,45.8696,228625.0
2021-11-06,45.2015,46.2991,44.982,45.8696,228625.0
2021-11-07,45.2015,46.2991,44.982,45.8696,228625.0
2021-11-08,46.4294,47.9796,46.1328,47.9222,303498.0
2021-11-09,47.7499,48.0274,46.9653,47.683,228704.0
2021-11-10,47.3193,48.0466,46.2667,46.4103,210517.0
2021-11-11,46.6112,48.5059,46.6016,47.4342,238339.0
2021-11-12,48.171,48.7547,47.7404,48.1423,201019.0
2021-11-13,48.171,48.7547,47.7404,48.1423,201019.0
2021-11-14,48.171,48.7547,47.7404,48.1423,201019.0
2021-11-15,48.1423,48.1806,47.1758,47.5968,171801.0
2021-11-16,47.7499,47.8074,46.9748,47.5777,195119.0
2021-11-17,47.5586,47.8512,46.5634,47.3098,186549.0
2021-11-18,47.1949,47.6064,46.439,46.793,284654.0
2021-11-19,46.3337,46.4677,45.238,45.9892,244688.0
2021-11-20,46.3337,46.4677,45.238,45.9892,244688.0
2021-11-21,46.3337,46.4677,45.238,45.9892,244688.0
2021-11-22,45.8744,47.0992,45.5177,45.8935,279472.0
2021-11-23,45.9222,47.0705,45.9222,46.6495,190398.0
2021-11-24,46.2859,46.6686,45.7117,46.0945,152569.0
2021-11-25,46.2859,46.6686,45.7117,46.0945,152569.0
2021-11-26,44.4964,44.9366,43.3194,44.9079,201842.0
2021-11-27,44.4964,44.9366,43.3194,44.9079,201842.0
2021-11-28,44.4964,44.9366,43.3194,44.9079,201842.0
2021-11-29,45.9797,46.1232,44.3912,44.8696,185458.0
2021-11-30,44.3625,44.6735,43.3003,43.3386,324427.0
2021-12-01,44.5826,44.8218,41.8458,41.8936,244762.0
2021-12-02,42.707,43.6639,42.3147,43.3481,276815.0
2021-12-03,43.6639,43.7118,41.9128,42.4774,231193.0
2021-12-04,43.6639,43.7118,41.9128,42.4774,231193.0
2021-12-05,43.6639,43.7118,41.9128,42.4774,231193.0
2021-12-06,43.1089,43.1089,41.7979,42.3912,272437.0
2021-12-07,43.1376,44.2955,43.0706,44.0371,259246.0
2021-12-08,44.573,44.6687,43.8362,44.1902,198115.0
2021-12-09,43.7596,44.5826,43.4725,44.2668,174484.0
2021-12-10,44.6783,44.8792,43.8744,44.8027,163637.0
2021-12-11,44.6783,44.8792,43.8744,44.8027,163637.0
2021-12-12,44.6783,44.8792,43.8744,44.8027,163637.0
2021-12-13,44.3433,44.3974,40.6114,40.6305,390426.0
2021-12-14,40.4296,42.219,40.1999,42.0467,313725.0
2021-12-15,42.1042,43.1089,41.0611,43.0515,265107.0
2021-12-16,43.2525,43.5778,41.5109,41.9319,192663.0
2021-12-17,41.6353,42.286,40.5948,41.4152,988269.0
2021-12-18,41.6353,42.286,40.5948,41.4152,988269.0
2021-12-19,41.6353,42.286,40.5948,41.4152,988269.0
2021-12-20,40.6975,41.4439,39.8937,41.2716,183181.0
2021-12-21,41.7214,42.3242,41.4726,41.9798,153166.0
2021-12-22,41.9893,42.7346,41.6735,42.4486,98698.0
2021-12-23,42.3912,43.53,42.1329,43.2046,101997.0
2021-12-24,42.3912,43.53,42.1329,43.2046,101997.0
2021-12-25,42.3912,43.53,42.1329,43.2046,101997.0
2021-12-26,42.3912,43.53,42.1329,43.2046,101997.0
2021-12-27,43.463,44.927,43.2429,44.8696,123179.0
2021-12-28,44.8409,45.1184,43.6544,43.7883,175520.0
2021-12-29,43.7213,44.5347,43.6065,44.3242,116094.0
2021-12-30,44.4677,45.7404,44.3242,45.0802,240949.0
2021-12-31,44.8314,45.6352,44.6304,45.2141,142272.0
2022-01-01,44.8314,45.6352,44.6304,45.2141,142272.0
2022-01-02,44.8314,45.6352,44.6304,45.2141,142272.0
2022-01-03,45.3194,46.372,44.1424,44.5826,240068.0
2022-01-04,44.5634,45.4055,44.5634,44.8314,128538.0
2022-01-05,44.9175,45.4725,43.8553,43.9319,159067.0
2022-01-06,44.1615,45.0514,43.3481,44.8027,140152.0
2022-01-07,44.7644,44.9264,43.4247,43.6352,144920.0
2022-01-08,44.7644,44.9264,43.4247,43.6352,144920.0
2022-01-09,44.7644,44.9264,43.4247,43.6352,144920.0
2022-01-10,43.3577,43.5874,42.2573,43.3577,158818.0
2022-01-11,43.7692,43.7692,42.6113,43.0228,118943.0
2022-01-12,43.6639,44.0276,43.3434,43.5204,113712.0
2022-01-13,43.4056,44.439,43.3769,43.5874,94330.0
2022-01-14,43.1663,44.2429,42.8305,43.75,91860.0
2022-01-15,43.1663,44.2429,42.8305,43.75,91860.0
2022-01-16,43.1663,44.2429,42.8305,43.75,91860.0
2022-01-17,43.1663,44.2429,42.8305,43.75,91860.0
2022-01-18,43.4343,43.4343,42.1424,42.5061,144617.0
2022-01-19,43.0706,43.2572,41.8841,42.0276,121779.0
2022-01-20,41.8362,42.2764,40.219,40.3339,193871.0
2022-01-21,40.0659,41.3578,38.8602,39.8458,290267.0
2022-01-22,40.0659,41.3578,38.8602,39.8458,290267.0
2022-01-23,40.0659,41.3578,38.8602,39.8458,290267.0
2022-01-24,39.1282,40.4774,38.2956,40.1999,299980.0
2022-01-25,39.5301,40.0085,38.3435,39.6832,198183.0
2022-01-26,40.1808,41.2429,39.5205,40.3147,187255.0
2022-01-27,40.6496,41.9128,39.5469,39.8458,127199.0
2022-01-28,39.8937,39.9798,37.8076,39.377,296536.0
2022-01-29,39.8937,39.9798,37.8076,39.377,296536.0
2022-01-30,39.8937,39.9798,37.8076,39.377,296536.0
2022-01-31,39.0325,40.286,38.8257,40.2765,193329.0
2022-02-01,40.4583,41.0707,39.9559,40.6209,194338.0
2022-02-02,40.7645,41.0037,39.932,40.6114,215173.0
2022-02-03,40.1999,40.8602,39.1473,39.1569,261842.0
2022-02-04,38.9463,39.2047,38.0181,38.8028,220006.0
2022-02-05,38.9463,39.2047,38.0181,38.8028,220006.0
2022-02-06,38.9463,39.2047,38.0181,38.8028,220006.0
2022-02-07,38.7837,39.4822,38.2861,39.1377,128273.0
2022-02-08,39.1377,40.3721,39.1377,40.3243,191485.0
2022-02-09,40.6879,41.5683,40.3243,40.4391,178927.0
2022-02-10,39.6449,40.841,39.31,39.5492,243112.0
2022-02-11,39.31,40.7549,39.2908,40.2382,157516.0
2022-02-12,39.31,40.7549,39.2908,40.2382,157516.0
2022-02-13,39.31,40.7549,39.2908,40.2382,157516.0
2022-02-14,39.3291,39.6569,38.7263,39.1951,408827.0
2022-02-15,39.31,40.1514,39.0899,39.8363,159929.0
2022-02-16,39.664,40.1712,39.377,39.6066,119819.0
2022-02-17,39.0516,39.731,38.8028,39.3865,186767.0
2022-02-18,37.9224,37.9224,31.2145,32.7264,904410.0
2022-02-19,37.9224,37.9224,31.2145,32.7264,904410.0
2022-02-20,37.9224,37.9224,31.2145,32.7264,904410.0
2022-02-21,37.9224,37.9224,31.2145,32.7264,904410.0
2022-02-22,32.6594,35.2718,32.468,35.0613,660850.0
2022-02-23,35.1665,35.7885,33.5589,33.6163,280354.0
2022-02-24,32.7743,34.6211,32.388,34.5158,382158.0
2022-02-25,34.7646,37.2191,34.7264,37.0517,405938.0
2022-02-26,34.7646,37.2191,34.7264,37.0517,405938.0
2022-02-27,34.7646,37.2191,34.7264,37.0517,405938.0
2022-02-28,36.73,38.6021,36.5668,38.4581,458267.0
2022-03-01,38.6213,38.9669,37.7141,37.9205,412083.0
2022-03-02,38.5541,39.6293,38.3909,39.4373,199392.0
2022-03-03,39.7061,41.1269,39.4469,40.8677,347282.0
2022-03-04,40.3397,41.5589,39.9653,41.1173,382934.0
2022-03-05,40.3397,41.5589,39.9653,41.1173,382934.0
2022-03-06,40.3397,41.5589,39.9653,41.1173,382934.0
2022-03-07,41.0021,42.3461,39.8982,39.9653,494821.0
2022-03-08,39.5525,40.9349,38.967,39.1109,323038.0
2022-03-09,39.8501,42.4805,39.5717,41.8949,452951.0
2022-03-10,41.2709,43.9973,40.8005,43.9301,418852.0
2022-03-11,44.2373,46.8102,44.1221,45.7062,820649.0
2022-03-12,44.2373,46.8102,44.1221,45.7062,820649.0
2022-03-13,44.2373,46.8102,44.1221,45.7062,820649.0
2022-03-14,46.5414,48.3269,45.6774,47.1654,610644.0
2022-03-15,47.4054,48.0294,46.3398,47.4438,395098.0
2022-03-16,48.0006,49.3878,47.8944,49.2966,473110.0
2022-03-17,49.5846,54.5767,49.4406,54.5671,605551.0
2022-03-18,54.3751,54.8167,51.1014,51.5526,747800.0
2022-03-19,54.3751,54.8167,51.1014,51.5526,747800.0
2022-03-20,54.3751,54.8167,51.1014,51.5526,747800.0
2022-03-21,51.6486,53.127,50.4966,52.4742,315538.0
2022-03-22,52.7142,52.7142,48.9606,50.2374,467107.0
2022-03-23,50.2854,51.5142,50.0358,50.3238,226525.0
2022-03-24,50.6214,51.6678,49.4502,51.543,238012.0
2022-03-25,51.4374,52.407,50.4246,52.3686,197795.0
2022-03-26,51.4374,52.407,50.4246,52.3686,197795.0
2022-03-27,51.4374,52.407,50.4246,52.3686,197795.0
2022-03-28,52.0422,52.0422,49.6902,50.0646,259220.0
2022-03-29,49.7094,50.919,48.7686,50.5062,230641.0
2022-03-30,50.6502,51.351,48.9126,49.287,305545.0
2022-03-31,48.9798,50.2518,48.4806,49.047,252558.0
2022-04-01,49.4982,50.2854,48.6246,49.2102,165904.0
2022-04-02,49.4982,50.2854,48.6246,49.2102,165904.0
2022-04-03,49.4982,50.2854,48.6246,49.2102,165904.0
2022-04-04,49.6038,50.7078,48.5766,50.3238,268749.0
2022-04-05,50.4198,51.1206,48.087,48.1062,309265.0
2022-04-06,47.9814,48.0006,46.0806,46.5894,290430.0
2022-04-07,46.8774,47.4421,45.5141,46.455,129362.0
2022-04-08,46.8006,47.6454,46.3252,47.0694,211450.0
2022-04-09,46.8006,47.6454,46.3252,47.0694,211450.0
2022-04-10,46.8006,47.6454,46.3252,47.0694,211450.0
2022-04-11,46.9254,47.991,46.2918,47.1078,308082.0
2022-04-12,47.7606,49.1238,47.6646,48.2022,237750.0
2022-04-13,48.5862,49.2246,46.7238,48.759,223142.0
2022-04-14,48.8358,49.5654,48.0006,48.5862,152764.0
2022-04-15,48.8358,49.5654,48.0006,48.5862,152764.0
2022-04-16,48.8358,49.5654,48.0006,48.5862,152764.0
2022-04-17,48.8358,49.5654,48.0006,48.5862,152764.0
2022-04-18,48.5286,50.919,48.5286,50.3526,211698.0
2022-04-19,50.0166,51.5526,49.9974,51.3414,234786.0
2022-04-20,51.447,52.311,50.583,50.919,151218.0
2022-04-21,51.1782,51.351,47.3958,47.8854,169127.0
2022-04-22,47.511,48.2166,45.3893,46.1574,163684.0
2022-04-23,47.511,48.2166,45.3893,46.1574,163684.0
2022-04-24,47.511,48.2166,45.3893,46.1574,163684.0
2022-04-25,45.3029,45.639,43.3925,45.3125,213705.0
2022-04-26,45.1493,45.927,43.7189,43.7573,174540.0
2022-04-27,44.3237,44.3237,43.0325,43.2965,164177.0
2022-04-28,44.1029,44.1605,42.6149,43.9397,129240.0
2022-04-29,43.7765,44.5637,42.5861,42.7589,183574.0
2022-04-30,43.7765,44.5637,42.5861,42.7589,183574.0
2022-05-01,43.7765,44.5637,42.5861,42.7589,183574.0
2022-05-02,42.4805,44.0069,42.3557,43.5653,179172.0
2022-05-03,43.8245,45.2261,43.2005,44.9669,152011.0
2022-05-04,45.4949,46.7142,44.4005,46.2534,190805.0
2022-05-05,46.2822,47.7917,43.9973,45.2261,232597.0
2022-05-06,45.1685,47.0022,43.6901,44.6213,242467.0
2022-05-07,45.1685,47.0022,43.6901,44.6213,242467.0
2022-05-08,45.1685,47.0022,43.6901,44.6213,242467.0
2022-05-09,44.0741,45.0437,43.0853,43.4789,221790.0
2022-05-10,44.2661,44.9093,42.0965,43.4405,183344.0
2022-05-11,43.4117,45.2741,43.0469,43.3253,306133.0
2022-05-12,42.6629,43.3029,41.1077,42.2693,235462.0
2022-05-13,43.2485,44.9765,43.2485,44.5253,223052.0
2022-05-14,43.2485,44.9765,43.2485,44.5253,223052.0
2022-05-15,43.2485,44.9765,43.2485,44.5253,223052.0
2022-05-16,44.5205,45.3772,43.606,44.713,165945.0
2022-05-17,45.4639,46.0799,44.7614,45.435,276429.0
2022-05-18,45.5986,46.5997,43.8563,44.2317,332324.0
2022-05-19,43.7408,45.0018,42.4211,43.7119,206397.0
2022-05-20,44.2029,44.6408,41.4113,42.2103,194071.0
2022-05-21,44.2029,44.6408,41.4113,42.2103,194071.0
2022-05-22,44.2029,44.6408,41.4113,42.2103,194071.0
2022-05-23,42.6819,43.9045,42.2006,43.1921,219054.0
2022-05-24,42.5472,43.0092,40.9781,41.9696,176991.0
2022-05-25,41.4113,43.1729,41.4113,42.8648,128434.0
2022-05-26,43.1055,44.0537,42.8696,43.7504,146589.0
2022-05-27,44.2125,45.1703,43.9141,44.9826,104196.0
2022-05-28,44.2125,45.1703,43.9141,44.9826,104196.0
2022-05-29,44.2125,45.1703,43.9141,44.9826,104196.0
2022-05-30,44.2125,45.1703,43.9141,44.9826,104196.0
2022-05-31,44.8478,45.1655,43.7833,44.5975,136160.0
2022-06-01,44.7804,45.1173,44.1162,44.8767,139680.0
2022-06-02,45.0596,45.9837,44.7179,45.435,412280.0
2022-06-03,44.9729,45.2617,43.8563,44.3376,103473.0
2022-06-04,44.9729,45.2617,43.8563,44.3376,103473.0
2022-06-05,44.9729,45.2617,43.8563,44.3376,103473.0
2022-06-06,44.8286,45.0211,43.5579,44.8382,175710.0
2022-06-07,44.5494,45.8585,44.4916,45.8104,157277.0
2022-06-08,45.2906,45.5409,44.2799,44.4628,118689.0
2022-06-09,44.2125,44.2414,42.9418,42.9803,106000.0
2022-06-10,41.6808,42.1393,39.5727,39.9096,195213.0
2022-06-11,41.6808,42.1393,39.5727,39.9096,195213.0
2022-06-12,41.6808,42.1393,39.5727,39.9096,195213.0
2022-06-13,38.5812,38.7609,36.9448,37.4261,337915.0
2022-06-14,37.378,38.9567,36.7908,38.6197,312978.0
2022-06-15,38.8604,38.8604,35.6164,36.7523,242141.0
2022-06-16,35.6164,35.7171,33.1329,33.4794,342790.0
2022-06-17,33.9704,33.98,32.3339,32.5264,358240.0
2022-06-18,33.9704,33.98,32.3339,32.5264,358240.0
2022-06-19,33.9704,33.98,32.3339,32.5264,358240.0
2022-06-20,33.9704,33.98,32.3339,32.5264,358240.0
2022-06-21,33.2773,34.1051,32.7864,32.9019,180450.0
2022-06-22,32.0837,33.0174,31.4868,32.4783,191319.0
2022-06-23,32.3051,32.7671,29.706,30.2162,637413.0
2022-06-24,30.5242,33.6142,30.0526,33.5853,752897.0
2022-06-25,30.5242,33.6142,30.0526,33.5853,752897.0
2022-06-26,30.5242,33.6142,30.0526,33.5853,752897.0
2022-06-27,33.5468,33.9386,32.5264,33.335,204750.0
2022-06-28,33.826,34.4324,32.1607,32.3243,170396.0
2022-06-29,32.3147,32.3147,31.0633,32.1414,222538.0
2022-06-30,31.3713,32.2184,30.6686,32.1895,294140.0
2022-07-01,31.7949,32.7382,30.9478,31.8237,160132.0
2022-07-02,31.7949,32.7382,30.9478,31.8237,160132.0
2022-07-03,31.7949,32.7382,30.9478,31.8237,160132.0
2022-07-04,31.7949,32.7382,30.9478,31.8237,160132.0
2022-07-05,31.0055,31.4195,29.9178,31.0344,354582.0
2022-07-06,31.0344,31.4579,30.0333,30.6782,377780.0
2022-07-07,31.2462,32.642,31.2462,32.3243,303700.0
2022-07-08,32.4879,33.5179,32.4013,33.1521,172108.0
2022-07-09,32.4879,33.5179,32.4013,33.1521,172108.0
2022-07-10,32.4879,33.5179,32.4013,33.1521,172108.0
2022-07-11,32.6997,33.3254,31.9874,32.2088,122783.0
2022-07-12,32.2184,33.3254,32.1607,32.3724,120328.0
2022-07-13,31.9489,32.1799,31.3029,31.92,80130.0
2022-07-14,31.1403,31.6601,30.6975,31.5638,113476.0
2022-07-15,32.4302,32.6901,31.6023,32.228,177157.0
2022-07-16,32.4302,32.6901,31.6023,32.228,177157.0
2022-07-17,32.4302,32.6901,31.6023,32.228,177157.0
2022-07-18,32.7864,33.2243,32.2858,32.4013,196483.0
2022-07-19,32.95,34.519,32.95,34.2206,194402.0
2022-07-20,33.98,35.0196,33.7105,34.9137,183930.0
2022-07-21,34.3361,34.8367,33.3062,34.8175,130394.0
2022-07-22,35.2506,35.3276,34.0907,34.5479,159210.0
2022-07-23,35.2506,35.3276,34.0907,34.5479,159210.0
2022-07-24,35.2506,35.3276,34.0907,34.5479,159210.0
2022-07-25,34.8175,35.8282,34.7164,35.703,156744.0
2022-07-26,35.4335,35.7704,34.7116,34.9041,131398.0
2022-07-27,35.0196,36.6175,34.9137,36.3191,130412.0
2022-07-28,36.4828,37.4454,36.2132,37.3972,168681.0
2022-07-29,37.3491,38.2636,37.3491,37.8208,117263.0
2022-07-30,37.3491,38.2636,37.3491,37.8208,117263.0
2022-07-31,37.3491,38.2636,37.3491,37.8208,117263.0
2022-08-01,37.301,37.4646,36.0111,37.1758,145947.0
2022-08-02,37.1566,37.5127,36.0303,36.4443,97796.0
2022-08-03,36.9159,37.3395,36.3769,37.0892,155649.0
2022-08-04,36.8485,37.1085,36.1073,36.8485,136419.0
2022-08-05,37.378,40.0925,36.9733,38.0518,162841.0
2022-08-06,37.378,40.0925,36.9733,38.0518,162841.0
2022-08-07,37.378,40.0925,36.9733,38.0518,162841.0
2022-08-08,38.4176,38.9759,37.1325,37.4357,384205.0
2022-08-09,36.8871,37.6186,36.2229,36.4539,270478.0
2022-08-10,37.3972,37.9426,36.9015,37.5994,209733.0
2022-08-11,38.0326,38.5042,37.4069,37.8112,161135.0
2022-08-12,38.2925,38.7738,37.8635,38.5524,131477.0
