,UMBF US Equity,UMBF US Equity,UMBF US Equity,UMBF US Equity,UMBF US Equity
2022-05-28,87.7576,89.2387,87.7576,88.8732,434402.0
2022-05-29,87.7576,89.2387,87.7576,88.8732,434402.0
2022-05-30,87.7576,89.2387,87.7576,88.8732,434402.0
2022-05-31,87.9981,89.4118,87.2575,88.8155,687701.0
2022-06-01,88.9021,88.9021,86.6036,87.9596,117676.0
2022-06-02,87.7192,89.7099,86.1948,89.7099,127960.0
2022-06-03,88.9886,89.3204,88.1519,88.6809,137389.0
2022-06-04,88.9886,89.3204,88.1519,88.6809,137389.0
2022-06-05,88.9886,89.3204,88.1519,88.6809,137389.0
2022-06-06,89.2387,89.9167,88.0942,88.5751,162515.0
2022-06-07,87.8442,89.1714,87.5268,89.0848,163245.0
2022-06-08,88.7194,88.7194,87.0075,87.9019,329445.0
2022-06-09,87.7281,88.4233,85.256,85.3526,384048.0
2022-06-10,83.6338,84.4835,81.4321,82.0405,215706.0
2022-06-11,83.6338,84.4835,81.4321,82.0405,215706.0
2022-06-12,83.6338,84.4835,81.4321,82.0405,215706.0
2022-06-13,80.0416,82.7454,79.4236,81.3356,307045.0
2022-06-14,81.7797,82.2915,80.3796,81.548,238537.0
2022-06-15,82.6102,83.3537,81.4128,82.2626,245059.0
2022-06-16,80.9107,80.9107,78.767,79.2788,242310.0
2022-06-17,80.0706,82.0405,79.4139,81.9149,778344.0
2022-06-18,80.0706,82.0405,79.4139,81.9149,778344.0
2022-06-19,80.0706,82.0405,79.4139,81.9149,778344.0
2022-06-20,80.0706,82.0405,79.4139,81.9149,778344.0
2022-06-21,83.4889,83.9138,81.6349,82.5909,261884.0
2022-06-22,81.8087,83.2475,81.8087,83.0351,189522.0
2022-06-23,82.7647,82.9965,81.4032,82.3688,148905.0
2022-06-24,83.1799,85.3043,82.5523,85.005,364139.0
2022-06-25,83.1799,85.3043,82.5523,85.005,364139.0
2022-06-26,83.1799,85.3043,82.5523,85.005,364139.0
2022-06-27,85.5747,85.8451,83.0882,84.976,177688.0
2022-06-28,85.6326,86.3955,84.358,84.4835,130889.0
2022-06-29,85.0919,85.0919,83.0834,83.5855,100245.0
2022-06-30,82.1757,83.6627,81.6156,83.1413,145665.0
2022-07-01,82.8033,84.3097,82.0405,84.1359,164784.0
2022-07-02,82.8033,84.3097,82.0405,84.1359,164784.0
2022-07-03,82.8033,84.3097,82.0405,84.1359,164784.0
2022-07-04,82.8033,84.3097,82.0405,84.1359,164784.0
2022-07-05,82.7937,84.8312,79.8388,84.8022,147220.0
2022-07-06,84.4063,85.3429,82.8854,85.1402,191496.0
2022-07-07,85.5168,86.2796,83.151,85.9899,204855.0
2022-07-08,86.2313,86.7431,85.6906,85.932,144420.0
2022-07-09,86.2313,86.7431,85.6906,85.932,144420.0
2022-07-10,86.2313,86.7431,85.6906,85.932,144420.0
2022-07-11,85.1402,85.7099,84.4932,85.1788,97820.0
2022-07-12,84.4932,85.8547,84.1456,84.4835,167484.0
2022-07-13,84.1069,84.3725,82.5812,83.0061,137180.0
2022-07-14,81.7508,81.8667,80.2154,81.7701,141322.0
2022-07-15,83.3055,84.4932,82.5329,83.8559,204352.0
2022-07-16,83.3055,84.4932,82.5329,83.8559,204352.0
2022-07-17,83.3055,84.4932,82.5329,83.8559,204352.0
2022-07-18,84.2132,85.314,83.1027,83.1992,215788.0
2022-07-19,84.2807,85.9513,84.2807,85.6133,155050.0
2022-07-20,85.1112,86.55,84.8891,86.4051,167212.0
2022-07-21,86.4824,87.0521,85.5844,87.0328,139060.0
2022-07-22,87.3032,87.5639,86.0285,86.6659,94690.0
2022-07-23,87.3032,87.5639,86.0285,86.6659,94690.0
2022-07-24,87.3032,87.5639,86.0285,86.6659,94690.0
2022-07-25,87.3418,88.771,87.0328,88.6068,440846.0
2022-07-26,88.2205,89.2538,88.0371,88.9448,276327.0
2022-07-27,89.3214,90.9823,87.4867,88.2785,350445.0
2022-07-28,88.6551,89.0827,86.6852,86.7431,254048.0
2022-07-29,87.2356,87.7377,86.7045,87.3901,507260.0
2022-07-30,87.2356,87.7377,86.7045,87.3901,507260.0
2022-07-31,87.2356,87.7377,86.7045,87.3901,507260.0
2022-08-01,86.3858,87.8439,85.961,87.6508,263474.0
2022-08-02,87.5639,88.4909,86.8107,87.7377,155306.0
2022-08-03,88.6261,88.771,86.8011,88.3268,162265.0
2022-08-04,88.5585,89.5966,87.7474,89.4372,182700.0
2022-08-05,89.2055,90.287,89.1476,89.9877,170694.0
2022-08-06,89.2055,90.287,89.1476,89.9877,170694.0
2022-08-07,89.2055,90.287,89.1476,89.9877,170694.0
2022-08-08,90.1228,90.905,89.1669,89.6207,136737.0
2022-08-09,89.669,90.2291,89.1958,90.1325,190498.0
2022-08-10,91.1175,91.89,90.3449,91.4747,139499.0
2022-08-11,92.3921,92.5273,91.4844,92.3438,86756.0
2022-08-12,92.8266,94.3523,92.2762,94.1206,109702.0
2022-08-13,92.8266,94.3523,92.2762,94.1206,109702.0
2022-08-14,92.8266,94.3523,92.2762,94.1206,109702.0
2022-08-15,93.2612,95.3276,93.2612,95.0959,102656.0
2022-08-16,95.26,95.7815,94.6903,95.4049,134480.0
2022-08-17,94.6131,95.6753,94.2944,95.3083,137396.0
2022-08-18,95.4242,95.7332,94.3427,95.4145,197424.0
2022-08-19,95.0283,95.1345,92.9908,93.2225,179168.0
2022-08-20,95.0283,95.1345,92.9908,93.2225,179168.0
2022-08-21,95.0283,95.1345,92.9908,93.2225,179168.0
2022-08-22,92.1314,92.45,91.1175,91.552,159348.0
2022-08-23,91.4265,92.788,89.4372,89.4662,158590.0
2022-08-24,89.3986,89.5386,88.4909,88.6261,116923.0
2022-08-25,88.7903,89.949,88.7903,89.9201,137503.0
2022-08-26,90.2677,90.2677,87.9888,88.0757,131290.0
2022-08-27,90.2677,90.2677,87.9888,88.0757,131290.0
2022-08-28,90.2677,90.2677,87.9888,88.0757,131290.0
2022-08-29,87.8053,87.8053,86.4051,86.6659,99984.0
2022-08-30,87.0907,87.9502,86.7238,87.8246,196871.0
2022-08-31,88.3364,89.162,86.3955,86.3955,183260.0
2022-09-01,86.3376,86.8011,85.5264,86.7335,573455.0
2022-09-02,87.139,88.1288,85.4685,85.8258,141251.0
2022-09-03,87.139,88.1288,85.4685,85.8258,141251.0
2022-09-04,87.139,88.1288,85.4685,85.8258,141251.0
2022-09-05,87.139,88.1288,85.4685,85.8258,141251.0
2022-09-06,86.3665,86.7238,84.1166,84.9084,120391.0
2022-09-07,84.4256,86.5017,82.9675,86.2506,135251.0
2022-09-08,85.4685,86.8976,85.3429,86.8397,155868.0
2022-09-09,87.1015,88.0905,86.1512,87.6154,129925.0
2022-09-10,87.1015,88.0905,86.1512,87.6154,129925.0
2022-09-11,87.1015,88.0905,86.1512,87.6154,129925.0
2022-09-12,87.6154,88.6432,87.276,88.362,179644.0
2022-09-13,87.1208,87.5378,84.9489,85.2592,153975.0
2022-09-14,85.424,86.4518,84.9004,86.3742,172042.0
2022-09-15,85.9573,87.7414,85.9573,86.9754,128688.0
2022-09-16,86.6845,87.3972,85.2398,86.8106,446204.0
2022-09-17,86.6845,87.3972,85.2398,86.8106,446204.0
2022-09-18,86.6845,87.3972,85.2398,86.8106,446204.0
2022-09-19,86.0833,88.5559,86.0833,88.3232,91128.0
2022-09-20,87.722,88.4977,87.3439,88.2553,91859.0
2022-09-21,88.6819,89.4673,87.3051,87.4311,122196.0
2022-09-22,87.4311,87.4311,85.6034,86.1803,129658.0
2022-09-23,85.3076,85.4822,83.7659,84.8519,100650.0
2022-09-24,85.3076,85.4822,83.7659,84.8519,100650.0
2022-09-25,85.3076,85.4822,83.7659,84.8519,100650.0
2022-09-26,84.2411,85.3949,84.2314,84.6483,129727.0
2022-09-27,84.8228,85.3513,81.6619,82.263,191003.0
2022-09-28,82.6315,83.9405,81.8946,83.252,177955.0
2022-09-29,82.486,82.7091,81.2546,82.5927,166968.0
2022-09-30,82.4666,83.9405,81.4679,81.7297,183573.0
2022-10-01,82.4666,83.9405,81.4679,81.7297,183573.0
2022-10-02,82.4666,83.9405,81.4679,81.7297,183573.0
2022-10-03,82.8642,84.3768,81.7006,84.1247,133944.0
2022-10-04,84.7065,87.8287,84.7065,87.8287,133589.0
2022-10-05,86.4906,87.2954,86.0543,87.1015,118520.0
2022-10-06,86.4227,87.0724,85.8894,86.8009,92813.0
2022-10-07,85.7537,86.3742,83.8144,84.0084,142702.0
2022-10-08,85.7537,86.3742,83.8144,84.0084,142702.0
2022-10-09,85.7537,86.3742,83.8144,84.0084,142702.0
2022-10-10,84.6677,85.424,83.9793,84.4835,133542.0
2022-10-11,84.0859,85.3076,83.6108,84.4253,210372.0
2022-10-12,84.3865,85.4143,83.5041,83.9793,160601.0
2022-10-13,83.0484,88.0905,82.4763,87.5572,150611.0
2022-10-14,88.1196,88.711,85.4337,85.7246,171418.0
2022-10-15,88.1196,88.711,85.4337,85.7246,171418.0
2022-10-16,88.1196,88.711,85.4337,85.7246,171418.0
2022-10-17,86.8978,88.4492,86.2967,88.0711,236111.0
2022-10-18,89.4576,89.8843,87.5572,88.488,201234.0
2022-10-19,87.5572,88.585,86.3161,87.5863,189914.0
2022-10-20,87.8869,87.8869,83.7853,84.1441,211637.0
2022-10-21,84.6968,85.6179,83.0921,84.8228,224886.0
2022-10-22,84.6968,85.6179,83.0921,84.8228,224886.0
2022-10-23,84.6968,85.6179,83.0921,84.8228,224886.0
2022-10-24,85.5694,86.5973,85.2204,85.9864,237640.0
2022-10-25,85.967,87.1596,85.8361,86.6554,255791.0
2022-10-26,81.6909,84.1586,75.6938,77.7252,874162.0
2022-10-27,78.0258,78.1809,75.1266,75.3011,330876.0
2022-10-28,75.7665,78.2585,75.4466,78.0452,277204.0
2022-10-29,75.7665,78.2585,75.4466,78.0452,277204.0
2022-10-30,75.7665,78.2585,75.4466,78.0452,277204.0
2022-10-31,77.5894,80.8474,77.5894,80.6922,499415.0
2022-11-01,81.0316,81.5649,79.6208,80.2268,204019.0
2022-11-02,79.9844,81.0801,78.5397,78.5978,235213.0
2022-11-03,78.1518,79.645,77.1434,78.6075,152184.0
2022-11-04,79.5093,80.1298,78.6124,80.0717,120137.0
2022-11-05,79.5093,80.1298,78.6124,80.0717,120137.0
2022-11-06,79.5093,80.1298,78.6124,80.0717,120137.0
2022-11-07,80.0814,81.1577,79.5287,80.508,110549.0
2022-11-08,80.4886,81.177,79.3348,79.9553,148003.0
2022-11-09,79.4996,80.1638,79.102,79.6547,121808.0
2022-11-10,81.7491,83.3684,81.4098,83.1939,168063.0
2022-11-11,82.9902,84.2023,82.4182,82.6703,116025.0
2022-11-12,82.9902,84.2023,82.4182,82.6703,116025.0
2022-11-13,82.9902,84.2023,82.4182,82.6703,116025.0
2022-11-14,82.263,82.7187,81.1092,81.1964,187997.0
2022-11-15,82.3115,83.1551,80.7504,81.6328,143767.0
2022-11-16,81.6716,81.8752,79.8874,80.5662,135788.0
2022-11-17,80.1298,80.4401,78.879,80.2268,182583.0
2022-11-18,81.6328,84.0811,80.4983,82.2824,170331.0
2022-11-19,81.6328,84.0811,80.4983,82.2824,170331.0
2022-11-20,81.6328,84.0811,80.4983,82.2824,170331.0
2022-11-21,82.4376,82.5394,80.4692,81.0704,140939.0
2022-11-22,81.3516,85.104,81.0898,81.7006,109266.0
2022-11-23,81.5649,81.9334,80.9249,81.3322,99890.0
2022-11-24,81.5649,81.9334,80.9249,81.3322,99890.0
2022-11-25,81.7491,83.0581,81.6716,82.8642,68340.0
2022-11-26,81.7491,83.0581,81.6716,82.8642,68340.0
2022-11-27,81.7491,83.0581,81.6716,82.8642,68340.0
2022-11-28,82.1661,82.3115,80.5371,80.9249,137789.0
2022-11-29,80.9928,81.7249,80.4692,81.2061,122539.0
2022-11-30,80.9734,83.0096,79.2766,82.9224,415085.0
2022-12-01,83.1842,83.1842,81.9043,82.1758,144538.0
2022-12-02,81.497,82.6218,79.7323,82.6024,160025.0
2022-12-03,81.497,82.6218,79.7323,82.6024,160025.0
2022-12-04,81.497,82.6218,79.7323,82.6024,160025.0
2022-12-05,81.7879,81.7879,78.4233,79.1796,181963.0
2022-12-06,78.9081,79.8293,77.7155,78.21,188830.0
2022-12-07,78.1324,79.0536,77.4052,78.7239,169220.0
2022-12-08,79.1602,80.0474,78.0064,79.0536,216169.0
2022-12-09,78.8685,79.5894,78.2012,78.9269,164503.0
2022-12-10,78.8685,79.5894,78.2012,78.9269,164503.0
2022-12-11,78.8685,79.5894,78.2012,78.9269,164503.0
2022-12-12,78.849,79.9839,77.719,79.5212,156867.0
2022-12-13,81.1091,81.8884,78.4009,79.1218,191078.0
2022-12-14,78.7613,79.6381,77.4365,77.6021,186692.0
2022-12-15,76.7253,77.5534,75.4005,75.8291,175164.0
2022-12-16,75.7804,76.5675,74.9816,75.7122,975210.0
2022-12-17,75.7804,76.5675,74.9816,75.7122,975210.0
2022-12-18,75.7804,76.5675,74.9816,75.7122,975210.0
2022-12-19,75.9168,76.6912,75.4784,76.4233,182517.0
2022-12-20,76.3649,78.2255,76.1895,77.6995,182959.0
2022-12-21,78.3814,80.1057,78.1671,79.5699,161787.0
2022-12-22,79.0925,79.2874,77.6508,79.1997,110161.0
2022-12-23,79.2776,80.4856,78.3522,80.0472,161657.0
2022-12-24,79.2776,80.4856,78.3522,80.0472,161657.0
2022-12-25,79.2776,80.4856,78.3522,80.0472,161657.0
2022-12-26,79.2776,80.4856,78.3522,80.0472,161657.0
2022-12-27,80.3395,80.6804,79.1705,80.2031,141192.0
2022-12-28,80.5148,80.8996,80.0959,80.1641,128078.0
2022-12-29,80.7876,82.2975,80.4661,81.9079,140519.0
2022-12-30,81.5767,82.3463,81.148,81.3623,115413.0
2022-12-31,81.5767,82.3463,81.148,81.3623,115413.0
2023-01-01,81.5767,82.3463,81.148,81.3623,115413.0
2023-01-02,81.5767,82.3463,81.148,81.3623,115413.0
2023-01-03,81.6741,82.2294,79.677,80.4271,203657.0
2023-01-04,81.1285,82.1319,79.9693,80.0862,170903.0
2023-01-05,79.4822,79.9206,78.4886,79.8037,164645.0
2023-01-06,80.622,82.5216,79.8914,82.317,164515.0
2023-01-07,80.622,82.5216,79.8914,82.317,164515.0
2023-01-08,80.622,82.5216,79.8914,82.317,164515.0
2023-01-09,82.3657,83.2717,81.6692,82.0735,193199.0
2023-01-10,81.9858,82.7067,81.5864,82.3852,151004.0
2023-01-11,82.3657,83.2815,82.2391,82.9015,202276.0
2023-01-12,83.4763,84.7427,82.9502,84.4115,164097.0
2023-01-13,83.6322,85.4831,82.96,84.6648,148907.0
2023-01-14,83.6322,85.4831,82.96,84.6648,148907.0
2023-01-15,83.6322,85.4831,82.96,84.6648,148907.0
2023-01-16,83.6322,85.4831,82.96,84.6648,148907.0
2023-01-17,84.8304,84.8304,82.9697,83.1646,169830.0
2023-01-18,83.1646,83.1646,80.2031,80.5246,230423.0
2023-01-19,79.8524,81.8202,79.3653,80.7097,140163.0
2023-01-20,81.5669,83.0378,81.0604,82.9308,215681.0
2023-01-21,81.5669,83.0378,81.0604,82.9308,215681.0
2023-01-22,81.5669,83.0378,81.0604,82.9308,215681.0
2023-01-23,83.3302,84.5089,82.317,84.3336,179400.0
2023-01-24,84.5089,84.5186,83.1451,83.1451,165005.0
2023-01-25,83.3984,87.6603,83.1938,85.7169,259791.0
2023-01-26,85.5026,86.5741,84.9083,85.4441,223143.0
2023-01-27,85.6584,85.9312,84.733,85.5707,168237.0
2023-01-28,85.6584,85.9312,84.733,85.5707,168237.0
2023-01-29,85.6584,85.9312,84.733,85.5707,168237.0
2023-01-30,85.4733,85.8435,84.7476,85.7851,242119.0
2023-01-31,85.7851,88.2692,84.9473,87.86,1060456.0
2023-02-01,87.373,89.2434,86.7105,87.8698,248203.0
2023-02-02,87.938,89.0047,86.5741,88.9219,383725.0
2023-02-03,88.464,90.1006,87.6749,88.805,331456.0
2023-02-04,88.464,90.1006,87.6749,88.805,331456.0
2023-02-05,88.464,90.1006,87.6749,88.805,331456.0
2023-02-06,88.8927,89.5356,88.1036,89.1265,198646.0
2023-02-07,88.4835,90.2857,88.2594,89.5843,191846.0
2023-02-08,88.9511,90.1104,87.9087,89.1459,122120.0
2023-02-09,89.5746,90.0909,88.0256,88.5907,161008.0
2023-02-10,88.2789,89.4455,88.0938,88.4835,154819.0
2023-02-11,88.2789,89.4455,88.0938,88.4835,154819.0
2023-02-12,88.2789,89.4455,88.0938,88.4835,154819.0
2023-02-13,88.5225,89.3992,88.4689,89.3992,110086.0
2023-02-14,88.9803,89.4528,87.6555,88.8342,195399.0
2023-02-15,88.4835,89.5843,87.9867,89.068,139508.0
2023-02-16,88.3179,88.8927,87.4996,88.4153,140834.0
2023-02-17,88.8927,89.5064,88.1523,89.3018,354181.0
2023-02-18,88.8927,89.5064,88.1523,89.3018,354181.0
2023-02-19,88.8927,89.5064,88.1523,89.3018,354181.0
2023-02-20,88.8927,89.5064,88.1523,89.3018,354181.0
2023-02-21,88.9414,88.9414,87.6749,88.6394,153594.0
2023-02-22,88.3666,88.9316,87.6555,88.4445,187775.0
2023-02-23,88.5322,89.2141,87.9477,88.9024,175705.0
2023-02-24,88.3666,88.8342,87.5678,88.8147,159013.0
2023-02-25,88.3666,88.8342,87.5678,88.8147,159013.0
2023-02-26,88.3666,88.8342,87.5678,88.8147,159013.0
2023-02-27,88.9803,89.6915,88.4299,88.7076,167304.0
2023-02-28,89.0193,89.6135,87.7017,88.3179,249300.0
2023-03-01,87.8893,88.3033,87.2755,87.6262,168256.0
2023-03-02,86.9248,86.9248,84.7719,85.7558,174627.0
2023-03-03,86.0481,86.7885,85.0691,86.5547,121628.0
2023-03-04,86.0481,86.7885,85.0691,86.5547,121628.0
2023-03-05,86.0481,86.7885,85.0691,86.5547,121628.0
2023-03-06,86.5254,86.9054,85.6195,86.0383,124306.0
2023-03-07,85.7656,86.126,83.1256,83.5932,115366.0
2023-03-08,83.7783,84.2654,83.184,83.9439,193248.0
2023-03-09,84.0026,84.0026,78.0339,78.0437,253428.0
2023-03-10,76.0769,78.1219,73.9291,75.4311,404317.0
2023-03-11,76.0769,78.1219,73.9291,75.4311,404317.0
2023-03-12,76.0769,78.1219,73.9291,75.4311,404317.0
2023-03-13,70.9888,70.9888,50.1765,63.6796,2506934.0
2023-03-14,70.4409,73.5818,61.4193,62.75,1256303.0
2023-03-15,61.204,63.3909,59.6384,63.112,1097189.0
2023-03-16,61.6345,66.5269,60.9301,63.8753,783729.0
2023-03-17,60.1277,61.2334,56.1452,57.0161,1703045.0
2023-03-18,60.1277,61.2334,56.1452,57.0161,1703045.0
2023-03-19,60.1277,61.2334,56.1452,57.0161,1703045.0
2023-03-20,59.0611,63.3663,58.9743,59.159,730768.0
2023-03-21,63.0435,65.0396,61.0328,62.8087,594821.0
2023-03-22,62.7206,63.1903,58.9828,59.1394,405335.0
2023-03-23,59.7656,60.0983,57.202,57.4173,548386.0
2023-03-24,56.7128,58.2098,56.1648,58.0337,997862.0
2023-03-25,56.7128,58.2098,56.1648,58.0337,997862.0
2023-03-26,56.7128,58.2098,56.1648,58.0337,997862.0
2023-03-27,60.6952,61.6541,57.838,57.975,644512.0
2023-03-28,57.7402,59.9271,57.065,57.613,574503.0
2023-03-29,58.9731,58.9731,57.0748,58.386,562556.0
2023-03-30,59.1492,59.3547,57.2999,57.3781,357440.0
2023-03-31,58.0141,58.3077,55.6267,56.4779,774496.0
2023-04-01,58.0141,58.3077,55.6267,56.4779,774496.0
2023-04-02,58.0141,58.3077,55.6267,56.4779,774496.0
2023-04-03,56.928,57.5934,55.7734,56.0474,430037.0
2023-04-04,56.5269,57.7304,54.7949,56.3018,580420.0
2023-04-05,55.294,57.202,55.0396,56.9378,648585.0
2023-04-06,56.4681,57.4564,56.4681,56.9965,412592.0
2023-04-07,56.4681,57.4564,56.4681,56.9965,412592.0
2023-04-08,56.4681,57.4564,56.4681,56.9965,412592.0
2023-04-09,56.4681,57.4564,56.4681,56.9965,412592.0
2023-04-10,56.4975,58.0141,56.2431,56.8987,517021.0
2023-04-11,57.9848,58.6991,56.4094,56.4681,279360.0
2023-04-12,56.703,57.0161,55.93,56.2431,389881.0
2023-04-13,56.4975,58.4936,55.9104,58.0826,409253.0
2023-04-14,58.611,58.8361,56.429,56.9378,286826.0
2023-04-15,58.611,58.8361,56.429,56.9378,286826.0
2023-04-16,58.611,58.8361,56.429,56.9378,286826.0
2023-04-17,56.4779,58.7871,55.9398,58.7382,324979.0
2023-04-18,58.8948,58.8948,56.7323,56.8595,213999.0
2023-04-19,57.2216,59.0513,56.4584,58.4936,368908.0
2023-04-20,57.7793,58.1296,56.6149,57.0748,307316.0
2023-04-21,56.9672,57.0503,56.1452,57.0161,282321.0
2023-04-22,56.9672,57.0503,56.1452,57.0161,282321.0
2023-04-23,56.9672,57.0503,56.1452,57.0161,282321.0
2023-04-24,57.0748,57.838,56.2725,56.6834,417732.0
2023-04-25,55.7049,56.0278,54.4965,54.5992,557129.0
2023-04-26,59.5993,61.6443,58.7089,60.2255,729271.0
2023-04-27,60.4506,62.4271,60.4506,61.8204,749637.0
2023-04-28,61.1257,63.1903,60.8517,62.2412,3946505.0
2023-04-29,61.1257,63.1903,60.8517,62.2412,3946505.0
2023-04-30,61.1257,63.1903,60.8517,62.2412,3946505.0
2023-05-01,61.6345,62.3292,58.8654,58.9731,515517.0
2023-05-02,58.4545,58.7138,53.8556,54.883,636646.0
2023-05-03,55.5875,57.2118,54.0513,54.521,485190.0
2023-05-04,52.7303,53.7822,49.5894,53.1022,671057.0
2023-05-05,56.6736,56.9476,54.6824,56.6345,567369.0
2023-05-06,56.6736,56.9476,54.6824,56.6345,567369.0
2023-05-07,56.6736,56.9476,54.6824,56.6345,567369.0
2023-05-08,56.9867,57.9853,54.2666,54.5895,295702.0
2023-05-09,54.8732,55.9887,53.9828,55.5386,441502.0
2023-05-10,56.6345,56.84,54.7558,55.1178,316790.0
2023-05-11,54.11,54.8243,53.2881,53.3664,411101.0
2023-05-12,53.6599,54.4476,52.5347,53.5523,248882.0
2023-05-13,53.6599,54.4476,52.5347,53.5523,248882.0
2023-05-14,53.6599,54.4476,52.5347,53.5523,248882.0
2023-05-15,53.7675,56.2333,53.2979,55.9496,332355.0
2023-05-16,56.2627,57.3879,54.4427,54.4623,283826.0
2023-05-17,55.4603,58.523,55.157,58.0826,402232.0
2023-05-18,57.9554,58.9731,57.1736,58.6306,332496.0
2023-05-19,59.1883,59.2079,56.0768,56.9182,397161.0
2023-05-20,59.1883,59.2079,56.0768,56.9182,397161.0
2023-05-21,59.1883,59.2079,56.0768,56.9182,397161.0
2023-05-22,57.6032,58.7969,56.4975,58.4349,288190.0
2023-05-23,58.4349,61.6932,58.1218,60.0102,351940.0
2023-05-24,59.3547,59.5406,58.3516,58.9926,215291.0
2023-05-25,58.249,59.4427,57.2999,58.0533,258274.0
2023-05-26,57.8185,58.4251,56.9672,58.337,163350.0
2023-05-27,57.8185,58.4251,56.9672,58.337,163350.0
2023-05-28,57.8185,58.4251,56.9672,58.337,163350.0
2023-05-29,57.8185,58.4251,56.9672,58.337,163350.0
2023-05-30,58.5425,58.6012,56.9721,58.2979,235543.0
2023-05-31,57.7695,58.2686,55.1668,55.4212,403506.0
2023-06-01,55.8126,57.7304,54.7949,57.4956,315314.0
2023-06-02,58.5621,62.3244,58.2294,62.2314,449520.0
2023-06-03,58.5621,62.3244,58.2294,62.2314,449520.0
2023-06-04,58.5621,62.3244,58.2294,62.2314,449520.0
2023-06-05,61.8009,62.3097,60.1081,60.7539,414273.0
2023-06-06,60.5876,65.5827,58.3664,64.0612,366168.0
2023-06-07,64.9124,66.6737,64.0905,65.7931,594943.0
2023-06-08,65.3821,65.5289,63.5328,65.1668,232834.0
2023-06-09,65.1669,65.718,63.9367,64.7043,208804.0
2023-06-10,65.1669,65.718,63.9367,64.7043,208804.0
2023-06-11,65.1669,65.718,63.9367,64.7043,208804.0
2023-06-12,64.7043,66.2789,61.7717,62.8346,559175.0
2023-06-13,62.9625,65.6983,62.5246,65.3637,321696.0
2023-06-14,65.5211,66.0329,62.9625,63.2676,296225.0
2023-06-15,62.5196,63.9269,62.5196,63.2184,335709.0
2023-06-16,63.6415,63.6415,61.4962,62.1555,967724.0
2023-06-17,63.6415,63.6415,61.4962,62.1555,967724.0
2023-06-18,63.6415,63.6415,61.4962,62.1555,967724.0
2023-06-19,63.6415,63.6415,61.4962,62.1555,967724.0
2023-06-20,61.8013,62.3228,59.961,60.3054,536790.0
2023-06-21,59.9512,59.9512,58.3963,58.4848,461593.0
2023-06-22,58.3372,58.3372,56.2805,56.5659,446391.0
2023-06-23,55.7589,56.9005,55.4145,56.4871,647760.0
2023-06-24,55.7589,56.9005,55.4145,56.4871,647760.0
2023-06-25,55.7589,56.9005,55.4145,56.4871,647760.0
2023-06-26,56.8709,58.6718,56.8316,58.042,471728.0
2023-06-27,58.3372,60.6695,57.1858,60.3448,387296.0
2023-06-28,60.02,60.7483,58.9966,60.335,328296.0
2023-06-29,61.1222,62.2638,60.8172,61.0041,251073.0
2023-06-30,61.7225,61.757,59.6953,59.9315,286665.0
2023-07-01,61.7225,61.757,59.6953,59.9315,286665.0
2023-07-02,61.7225,61.757,59.6953,59.9315,286665.0
2023-07-03,60.0397,61.6389,60.0397,60.9451,151763.0
2023-07-04,60.0397,61.6389,60.0397,60.9451,151763.0
2023-07-05,60.1086,60.5908,59.0359,59.4689,249564.0
2023-07-06,58.6325,58.6325,57.2449,58.2487,311057.0
2023-07-07,57.7566,59.9512,56.9201,59.1836,854433.0
2023-07-08,57.7566,59.9512,56.9201,59.1836,854433.0
2023-07-09,57.7566,59.9512,56.9201,59.1836,854433.0
2023-07-10,59.0851,60.3842,58.3274,59.0458,354580.0
2023-07-11,59.4493,60.2661,58.7702,60.1381,350455.0
2023-07-12,61.6143,62.5689,60.9451,61.8013,339874.0
2023-07-13,62.1949,63.4644,61.6832,62.805,350385.0
2023-07-14,63.366,63.4939,60.7483,61.5159,595275.0
2023-07-15,63.366,63.4939,60.7483,61.5159,595275.0
2023-07-16,63.366,63.4939,60.7483,61.5159,595275.0
2023-07-17,61.6044,63.8088,61.3338,62.9231,492322.0
2023-07-18,63.2872,66.3921,63.0511,66.151,467268.0
2023-07-19,66.7414,69.1219,66.0329,69.054,697155.0
2023-07-20,69.0639,69.0639,66.4265,67.6369,411556.0
2023-07-21,68.2471,68.3061,65.7278,65.9837,578664.0
2023-07-22,68.2471,68.3061,65.7278,65.9837,578664.0
2023-07-23,68.2471,68.3061,65.7278,65.9837,578664.0
2023-07-24,65.9738,68.4931,65.9,68.2569,507421.0
2023-07-25,67.7944,69.1377,66.9678,67.7649,484621.0
2023-07-26,70.1858,71.7505,69.2312,71.3667,601969.0
2023-07-27,71.5537,71.6422,68.3455,69.0442,581722.0
2023-07-28,70.0086,70.5991,68.9556,69.5363,451470.0
2023-07-29,70.0086,70.5991,68.9556,69.5363,451470.0
2023-07-30,70.0086,70.5991,68.9556,69.5363,451470.0
2023-07-31,69.4378,70.5597,69.2509,69.8708,4825589.0
2023-08-01,69.8708,69.8708,67.3909,68.375,539021.0
2023-08-02,66.9186,68.3652,66.2198,68.2372,516982.0
2023-08-03,67.9814,69.7921,67.4697,69.5658,332858.0
2023-08-04,69.369,71.0764,69.369,70.5794,279685.0
2023-08-05,69.369,71.0764,69.369,70.5794,279685.0
2023-08-06,69.369,71.0764,69.369,70.5794,279685.0
2023-08-07,71.1994,71.5635,70.4613,71.3371,309825.0
2023-08-08,69.1525,69.5953,67.4204,69.5264,297207.0
2023-08-09,69.2509,69.487,68.1388,68.8966,177304.0
2023-08-10,69.2017,69.9299,68.129,68.4734,170423.0
