,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity
2021-05-04,59.7217,60.0217,58.1543,58.8508,6293469.0
2021-05-05,58.8025,59.8378,58.4348,58.8605,7451304.0
2021-05-06,58.996,59.2379,57.9074,58.7251,4452774.0
2021-05-07,58.7154,60.1378,58.4928,59.6637,5174668.0
2021-05-08,58.7154,60.1378,58.4928,59.6637,5174668.0
2021-05-09,58.7154,60.1378,58.4928,59.6637,5174668.0
2021-05-10,59.8475,60.3216,59.3443,59.3637,4178563.0
2021-05-11,58.1542,58.7541,56.8866,57.8445,6483093.0
2021-05-12,57.5446,58.4251,56.2024,56.3254,5999435.0
2021-05-13,57.0607,58.4444,56.7414,57.9897,5564194.0
2021-05-14,58.7444,60.549,58.4928,60.2829,8033120.0
2021-05-15,58.7444,60.549,58.4928,60.2829,8033120.0
2021-05-16,58.7444,60.549,58.4928,60.2829,8033120.0
2021-05-17,60.2345,60.4184,59.1411,60.0894,5955090.0
2021-05-18,60.37,61.6183,59.8281,60.0604,5298313.0
2021-05-19,59.025,59.1992,57.6316,58.4348,8732073.0
2021-05-20,58.9476,58.9476,57.3704,57.98,7798272.0
2021-05-21,58.309,58.638,58.0284,58.1445,4885795.0
2021-05-22,58.309,58.638,58.0284,58.1445,4885795.0
2021-05-23,58.309,58.638,58.0284,58.1445,4885795.0
2021-05-24,58.5025,59.0734,57.8735,58.7154,4038063.0
2021-05-25,59.712,60.37,58.5073,58.5896,7029226.0
2021-05-26,58.7831,59.3492,58.4686,59.2282,4526552.0
2021-05-27,59.6153,59.7991,59.0928,59.7314,4437863.0
2021-05-28,59.6346,59.7701,59.1024,59.4701,3520304.0
2021-05-29,59.6346,59.7701,59.1024,59.4701,3520304.0
2021-05-30,59.6346,59.7701,59.1024,59.4701,3520304.0
2021-05-31,59.6346,59.7701,59.1024,59.4701,3520304.0
2021-06-01,59.9346,60.2442,59.1121,59.3637,5313674.0
2021-06-02,59.683,59.9152,58.6476,58.8992,5327779.0
2021-06-03,58.2122,58.3864,56.2576,56.3737,9963481.0
2021-06-04,56.7414,56.9445,56.0351,56.6543,5000851.0
2021-06-05,56.7414,56.9445,56.0351,56.6543,5000851.0
2021-06-06,56.7414,56.9445,56.0351,56.6543,5000851.0
2021-06-07,56.7898,57.0124,56.0447,56.3931,4756821.0
2021-06-08,56.9543,57.3801,56.4221,56.993,4829950.0
2021-06-09,57.0898,57.2543,56.3157,56.5286,4740071.0
2021-06-10,56.9446,57.2252,55.6093,55.6383,4570570.0
2021-06-11,55.5803,56.1802,55.5513,55.7061,5059637.0
2021-06-12,55.5803,56.1802,55.5513,55.7061,5059637.0
2021-06-13,55.5803,56.1802,55.5513,55.7061,5059637.0
2021-06-14,55.6383,56.1899,55.0868,55.4255,4908348.0
2021-06-15,55.5996,55.977,54.932,55.2706,6430720.0
2021-06-16,55.2126,55.6287,54.5062,54.8352,5947704.0
2021-06-17,54.9416,55.29,53.2677,53.7708,8334230.0
2021-06-18,53.2193,53.8869,52.9,53.4031,8798297.0
2021-06-19,53.2193,53.8869,52.9,53.4031,8798297.0
2021-06-20,53.2193,53.8869,52.9,53.4031,8798297.0
2021-06-21,53.5096,54.6417,53.4999,54.4772,5470107.0
2021-06-22,54.2837,54.4965,53.616,53.945,4694109.0
2021-06-23,53.7031,53.916,53.1999,53.4031,6157796.0
2021-06-24,53.7321,53.8192,52.8516,52.8903,8134757.0
2021-06-25,52.9193,53.0935,52.4742,52.7838,6555801.0
2021-06-26,52.9193,53.0935,52.4742,52.7838,6555801.0
2021-06-27,52.9193,53.0935,52.4742,52.7838,6555801.0
2021-06-28,52.4936,52.4936,51.1486,51.5066,8319673.0
2021-06-29,51.2453,51.9807,50.8486,51.2066,8078132.0
2021-06-30,51.3808,51.8259,51.1292,51.3711,6859870.0
2021-07-01,51.8646,52.6242,51.613,52.1162,7113778.0
2021-07-02,52.2323,52.2904,51.5792,51.9227,6750522.0
2021-07-03,52.2323,52.2904,51.5792,51.9227,6750522.0
2021-07-04,52.2323,52.2904,51.5792,51.9227,6750522.0
2021-07-05,52.2323,52.2904,51.5792,51.9227,6750522.0
2021-07-06,52.0194,52.2613,50.447,50.6648,7819342.0
2021-07-07,50.597,50.9647,49.4649,49.7165,9116552.0
2021-07-08,48.865,50.2292,48.4799,49.5326,8425452.0
2021-07-09,50.3164,51.255,50.1035,51.1292,6773891.0
2021-07-10,50.3164,51.255,50.1035,51.1292,6773891.0
2021-07-11,50.3164,51.255,50.1035,51.1292,6773891.0
2021-07-12,50.9937,51.3614,50.0455,51.2647,6919763.0
2021-07-13,50.8002,50.926,49.8326,49.9003,6646847.0
2021-07-14,50.6454,50.8776,49.9003,50.2971,8445294.0
2021-07-15,49.9777,50.7567,49.7092,50.1035,6245405.0
2021-07-16,50.4422,50.5583,48.0909,48.2941,8234869.0
2021-07-17,50.4422,50.5583,48.0909,48.2941,8234869.0
2021-07-18,50.4422,50.5583,48.0909,48.2941,8234869.0
2021-07-19,46.4846,47.3745,45.8315,46.9297,15481141.0
2021-07-20,47.2781,49.9197,46.9878,49.7649,12772819.0
2021-07-21,50.4035,51.7872,50.3938,51.4098,13951641.0
2021-07-22,50.4132,50.5777,49.194,49.6294,14707497.0
2021-07-23,49.7552,50.3261,48.923,49.0585,8826503.0
2021-07-24,49.7552,50.3261,48.923,49.0585,8826503.0
2021-07-25,49.7552,50.3261,48.923,49.0585,8826503.0
2021-07-26,48.7489,50.1713,48.7489,50.1035,6376729.0
2021-07-27,49.852,50.0864,49.0972,49.4939,4807322.0
2021-07-28,49.8132,50.4325,49.1553,50.0842,6798755.0
2021-07-29,50.4906,50.7035,49.8713,49.881,5902063.0
2021-07-30,49.3875,50.0842,48.7489,48.8843,6562190.0
2021-07-31,49.3875,50.0842,48.7489,48.8843,6562190.0
2021-08-01,49.3875,50.0842,48.7489,48.8843,6562190.0
2021-08-02,48.9617,49.8423,48.0377,48.1296,7399034.0
2021-08-03,48.2263,49.0198,47.52,49.0101,6208038.0
2021-08-04,48.1973,48.565,46.9297,47.3168,11491487.0
2021-08-05,47.5103,49.1166,47.4619,48.8166,6903967.0
2021-08-06,49.4843,49.5133,48.4392,49.0779,5065857.0
2021-08-07,49.4843,49.5133,48.4392,49.0779,5065857.0
2021-08-08,49.4843,49.5133,48.4392,49.0779,5065857.0
2021-08-09,48.4779,48.507,47.3458,48.1006,5649843.0
2021-08-10,48.1876,49.9584,48.0038,49.4552,5503186.0
2021-08-11,48.2457,50.2874,48.1613,50.1616,8714903.0
2021-08-12,49.7552,49.9042,48.9327,49.3391,5744882.0
2021-08-13,49.252,49.3972,48.6618,48.7779,4979704.0
2021-08-14,49.252,49.3972,48.6618,48.7779,4979704.0
2021-08-15,49.252,49.3972,48.6618,48.7779,4979704.0
2021-08-16,48.3812,48.8166,47.8683,48.4876,5787972.0
2021-08-17,47.7522,47.8199,46.5814,47.1523,7226937.0
2021-08-18,46.9878,47.8683,46.7652,46.8717,6526551.0
2021-08-19,46.6201,46.8136,45.4299,45.9234,7762092.0
2021-08-20,45.7686,46.3492,45.7589,45.8266,5193190.0
2021-08-21,45.7686,46.3492,45.7589,45.8266,5193190.0
2021-08-22,45.7686,46.3492,45.7589,45.8266,5193190.0
2021-08-23,46.5717,47.3652,46.4749,47.1329,9345846.0
2021-08-24,47.8974,49.4455,47.8974,49.1649,8703072.0
2021-08-25,49.194,50.3338,48.7005,49.5907,8039508.0
2021-08-26,49.2811,49.6391,48.2167,48.6424,5779400.0
2021-08-27,48.6811,49.6778,48.6811,49.2327,5940878.0
2021-08-28,48.6811,49.6778,48.6811,49.2327,5940878.0
2021-08-29,48.6811,49.6778,48.6811,49.2327,5940878.0
2021-08-30,49.3778,49.4697,47.52,47.578,6216313.0
2021-08-31,47.4329,48.4054,47.3071,48.1683,6431215.0
2021-09-01,48.3812,48.4876,47.8199,47.9457,4509236.0
2021-09-02,47.9554,48.536,47.4544,47.9941,4968877.0
2021-09-03,47.7425,48.207,47.0894,47.2781,5203811.0
2021-09-04,47.7425,48.207,47.0894,47.2781,5203811.0
2021-09-05,47.7425,48.207,47.0894,47.2781,5203811.0
2021-09-06,47.7425,48.207,47.0894,47.2781,5203811.0
2021-09-07,46.7943,47.162,46.4314,46.9588,6474379.0
2021-09-08,47.1813,47.7812,46.533,46.562,4901927.0
2021-09-09,46.3588,48.565,46.2717,47.6361,7098178.0
2021-09-10,47.7812,47.8199,46.3153,46.3492,6585063.0
2021-09-11,47.7812,47.8199,46.3153,46.3492,6585063.0
2021-09-12,47.7812,47.8199,46.3153,46.3492,6585063.0
2021-09-13,46.9588,47.4764,45.9524,47.1523,5511941.0
2021-09-14,46.9588,47.3729,46.1847,46.4749,4827529.0
2021-09-15,46.5427,46.9201,45.8073,46.891,4800072.0
2021-09-16,47.2974,47.9167,47.0265,47.5297,5701327.0
2021-09-17,47.7909,48.2205,46.9975,47.491,7290681.0
2021-09-18,47.7909,48.2205,46.9975,47.491,7290681.0
2021-09-19,47.7909,48.2205,46.9975,47.491,7290681.0
2021-09-20,47.249,48.0328,46.3685,47.9748,7771220.0
2021-09-21,48.1876,48.6811,47.2297,47.5587,7660438.0
2021-09-22,47.7716,49.5665,47.7716,49.0101,9763554.0
2021-09-23,49.5713,51.0808,49.3972,50.626,10282368.0
2021-09-24,50.7035,51.4776,50.539,51.1389,7030180.0
2021-09-25,50.7035,51.4776,50.539,51.1389,7030180.0
2021-09-26,50.7035,51.4776,50.539,51.1389,7030180.0
2021-09-27,51.7678,52.6346,51.1292,51.2453,8380128.0
2021-09-28,51.1969,51.884,50.868,51.3324,6898914.0
2021-09-29,51.4776,51.6421,50.7131,50.8389,4848773.0
2021-09-30,50.5099,50.5583,49.2327,49.7649,6405208.0
2021-10-01,52.0291,52.9387,51.0034,52.5903,12553992.0
2021-10-02,52.0291,52.9387,51.0034,52.5903,12553992.0
2021-10-03,52.0291,52.9387,51.0034,52.5903,12553992.0
2021-10-04,53.916,54.5062,53.0209,53.2773,11905866.0
2021-10-05,53.1612,53.6886,52.6194,52.7064,5505177.0
2021-10-06,51.8356,52.7355,51.2066,52.6871,6351586.0
2021-10-07,53.1128,53.1983,52.2613,52.2904,5066156.0
2021-10-08,52.5323,52.6097,51.7878,52.1742,3220088.0
2021-10-09,52.5323,52.6097,51.7878,52.1742,3220088.0
2021-10-10,52.5323,52.6097,51.7878,52.1742,3220088.0
2021-10-11,50.3067,51.6033,49.9294,49.9971,15630892.0
2021-10-12,50.0552,50.7615,49.7069,50.4906,8399367.0
2021-10-13,50.1906,50.21,49.0198,49.5907,8537526.0
2021-10-14,49.9777,50.4035,49.7358,49.8423,6092072.0
2021-10-15,50.5486,50.7905,48.6715,48.7295,7597958.0
2021-10-16,50.5486,50.7905,48.6715,48.7295,7597958.0
2021-10-17,50.5486,50.7905,48.6715,48.7295,7597958.0
2021-10-18,48.3908,49.0246,48.0468,48.1586,6134221.0
2021-10-19,47.9844,48.2167,47.6167,47.7812,6543609.0
2021-10-20,47.4716,48.3521,47.2781,47.8683,6995832.0
2021-10-21,47.7038,47.8103,46.8523,47.0845,10788251.0
2021-10-22,46.5911,46.891,45.8799,46.0879,7623151.0
2021-10-23,46.5911,46.891,45.8799,46.0879,7623151.0
2021-10-24,46.5911,46.891,45.8799,46.0879,7623151.0
2021-10-25,45.9524,46.3298,45.6815,45.9428,5916260.0
2021-10-26,46.4459,46.5911,45.7831,46.0492,6975027.0
2021-10-27,46.0589,46.1266,45.0042,45.0622,6391456.0
2021-10-28,45.0235,45.8895,44.9364,45.7105,6011772.0
2021-10-29,45.4976,45.8847,45.2412,45.7492,6079584.0
2021-10-30,45.4976,45.8847,45.2412,45.7492,6079584.0
2021-10-31,45.4976,45.8847,45.2412,45.7492,6079584.0
2021-11-01,45.8073,47.5393,45.5364,47.5393,8374965.0
2021-11-02,47.578,47.7812,47.0381,47.3265,6211641.0
2021-11-03,47.3361,48.236,47.0168,47.8586,5590620.0
2021-11-04,48.0328,48.2263,47.1329,47.4813,6708975.0
2021-11-05,49.3294,50.8486,49.2714,50.539,13022686.0
2021-11-06,49.3294,50.8486,49.2714,50.539,13022686.0
2021-11-07,49.3294,50.8486,49.2714,50.539,13022686.0
2021-11-08,50.8002,51.0808,49.5423,49.7068,8151319.0
2021-11-09,49.4939,49.7455,48.6424,49.2617,8148524.0
2021-11-10,48.6134,49.194,47.7425,48.0812,6815311.0
2021-11-11,48.1102,48.3618,47.4813,47.491,5117532.0
2021-11-12,47.4813,47.4813,46.2814,46.8523,6455126.0
2021-11-13,47.4813,47.4813,46.2814,46.8523,6455126.0
2021-11-14,47.4813,47.4813,46.2814,46.8523,6455126.0
2021-11-15,47.4716,47.7812,47.0555,47.5393,4400595.0
2021-11-16,46.891,46.9975,45.9614,46.0589,8331067.0
2021-11-17,45.875,46.0685,45.367,45.8653,6664908.0
2021-11-18,45.8557,45.8847,44.5397,44.8687,7396063.0
2021-11-19,44.6848,45.4681,43.9059,45.3138,9874612.0
2021-11-20,44.6848,45.4681,43.9059,45.3138,9874612.0
2021-11-21,44.6848,45.4681,43.9059,45.3138,9874612.0
2021-11-22,45.5654,46.4749,45.4493,46.175,8302280.0
2021-11-23,46.5524,46.7459,45.4009,45.4589,6267057.0
2021-11-24,44.9945,45.5847,44.801,45.4686,4977638.0
2021-11-25,44.9945,45.5847,44.801,45.4686,4977638.0
2021-11-26,43.3495,44.0075,42.3916,43.5043,11570931.0
2021-11-27,43.3495,44.0075,42.3916,43.5043,11570931.0
2021-11-28,43.3495,44.0075,42.3916,43.5043,11570931.0
2021-11-29,44.2591,44.4236,42.7786,43.0979,9893577.0
2021-11-30,42.527,43.3302,41.7626,42.9625,12149111.0
2021-12-01,43.5334,44.0656,41.0176,41.1724,14234776.0
2021-12-02,41.8013,44.0849,41.453,43.872,12908204.0
2021-12-03,43.6011,44.1236,42.2271,42.8464,8508221.0
2021-12-04,43.6011,44.1236,42.2271,42.8464,8508221.0
2021-12-05,43.6011,44.1236,42.2271,42.8464,8508221.0
2021-12-06,43.5334,45.4396,43.5334,44.0849,13262649.0
2021-12-07,44.7332,45.2364,43.3979,43.7462,11351704.0
2021-12-08,43.1173,44.7719,43.1173,43.8043,12788228.0
2021-12-09,42.6722,42.9334,41.9658,42.1981,15789218.0
2021-12-10,41.1046,41.5207,40.2096,40.6111,17075636.0
2021-12-11,41.1046,41.5207,40.2096,40.6111,17075636.0
2021-12-12,41.1046,41.5207,40.2096,40.6111,17075636.0
2021-12-13,40.1273,40.3813,38.7485,39.1694,12916529.0
2021-12-14,39.0436,39.8854,38.7823,38.9372,9601186.0
2021-12-15,38.7146,39.0388,38.0518,38.8114,13099023.0
2021-12-16,39.421,39.4306,38.1244,38.2501,13407994.0
2021-12-17,38.2018,39.1791,37.8147,38.3759,15213006.0
2021-12-18,38.2018,39.1791,37.8147,38.3759,15213006.0
2021-12-19,38.2018,39.1791,37.8147,38.3759,15213006.0
2021-12-20,37.6502,38.6626,37.4083,38.0857,12253106.0
2021-12-21,38.434,40.0693,38.3566,39.5468,12569915.0
2021-12-22,39.5274,40.2531,39.15,39.7887,8615974.0
2021-12-23,40.4273,40.6111,39.8661,40.5144,6587811.0
2021-12-24,40.4273,40.6111,39.8661,40.5144,6587811.0
2021-12-25,40.4273,40.6111,39.8661,40.5144,6587811.0
2021-12-26,40.4273,40.6111,39.8661,40.5144,6587811.0
2021-12-27,39.7016,40.5483,39.3629,40.4079,6929243.0
2021-12-28,40.2628,41.3949,40.079,40.9208,6563717.0
2021-12-29,40.8627,41.182,40.4467,40.795,6724002.0
2021-12-30,40.6305,41.7916,40.495,41.3369,7673873.0
2021-12-31,41.2304,41.7626,41.2304,41.453,5932072.0
2022-01-01,41.2304,41.7626,41.2304,41.453,5932072.0
2022-01-02,41.2304,41.7626,41.2304,41.453,5932072.0
2022-01-03,41.7723,42.827,41.1337,42.5754,10574553.0
2022-01-04,43.2624,44.0656,43.035,43.2141,11206965.0
2022-01-05,43.4947,43.7366,42.3819,42.5657,9701999.0
2022-01-06,43.0399,43.2334,41.6755,42.469,6750693.0
2022-01-07,42.7593,44.201,42.6819,43.8817,7479120.0
2022-01-08,42.7593,44.201,42.6819,43.8817,7479120.0
2022-01-09,42.7593,44.201,42.6819,43.8817,7479120.0
2022-01-10,44.143,44.2301,42.856,43.7753,7710826.0
2022-01-11,43.8817,44.7526,43.8241,44.3462,6813172.0
2022-01-12,44.0656,44.4428,43.2721,43.7462,7830971.0
2022-01-13,43.8527,44.9848,43.7753,44.3075,8185901.0
2022-01-14,44.0849,44.4236,43.514,44.3365,6241058.0
2022-01-15,44.0849,44.4236,43.514,44.3365,6241058.0
2022-01-16,44.0849,44.4236,43.514,44.3365,6241058.0
2022-01-17,44.0849,44.4236,43.514,44.3365,6241058.0
2022-01-18,44.0269,44.7042,43.6979,43.9591,6736871.0
2022-01-19,43.9107,44.2107,42.9625,42.9915,5475327.0
2022-01-20,43.3108,44.2688,42.8222,42.9044,7172706.0
2022-01-21,42.8173,42.9528,41.7626,41.9658,7899691.0
2022-01-22,42.8173,42.9528,41.7626,41.9658,7899691.0
2022-01-23,42.8173,42.9528,41.7626,41.9658,7899691.0
2022-01-24,41.0079,42.527,40.5241,42.4496,11302448.0
2022-01-25,41.9949,42.7302,41.4917,42.4303,6803366.0
2022-01-26,42.9625,43.8817,41.9416,42.2948,10785783.0
2022-01-27,41.8884,43.1366,41.0756,41.4336,8969745.0
2022-01-28,41.4046,41.5691,39.3145,41.5401,10975855.0
2022-01-29,41.4046,41.5691,39.3145,41.5401,10975855.0
2022-01-30,41.4046,41.5691,39.3145,41.5401,10975855.0
2022-01-31,41.1337,43.3786,40.9111,43.3108,8200045.0
2022-02-01,43.543,44.3462,43.4076,43.7172,6593165.0
2022-02-02,43.2044,43.514,42.1593,42.856,7955526.0
2022-02-03,42.6915,42.9915,41.9271,42.0336,5512246.0
2022-02-04,41.7529,42.527,41.3756,42.2464,5073850.0
2022-02-05,41.7529,42.527,41.3756,42.2464,5073850.0
2022-02-06,41.7529,42.527,41.3756,42.2464,5073850.0
2022-02-07,43.0302,43.6494,42.5029,43.156,7478450.0
2022-02-08,43.543,44.6607,43.3011,44.5784,9563768.0
2022-02-09,45.0042,46.1943,44.8977,45.4976,9549761.0
2022-02-10,45.1687,45.9282,44.8687,45.0235,7231611.0
2022-02-11,45.0816,45.488,43.2721,44.0559,8422237.0
2022-02-12,45.0816,45.488,43.2721,44.0559,8422237.0
2022-02-13,45.0816,45.488,43.2721,44.0559,8422237.0
2022-02-14,44.1914,44.8687,43.456,43.9107,6002326.0
2022-02-15,44.9945,45.9331,44.859,45.7686,6873109.0
2022-02-16,45.3719,46.0927,45.217,45.8847,5773171.0
2022-02-17,45.4783,45.6573,44.5203,44.8784,5538320.0
2022-02-18,44.7526,45.4106,44.3171,44.4913,5037795.0
2022-02-19,44.7526,45.4106,44.3171,44.4913,5037795.0
2022-02-20,44.7526,45.4106,44.3171,44.4913,5037795.0
2022-02-21,44.7526,45.4106,44.3171,44.4913,5037795.0
2022-02-22,43.9204,44.7526,43.6011,44.143,7196775.0
2022-02-23,44.5881,44.7187,42.5319,42.5851,7070830.0
2022-02-24,40.1757,43.0786,39.8661,42.9044,10439314.0
2022-02-25,43.3689,44.172,43.1608,43.6785,6627733.0
2022-02-26,43.3689,44.172,43.1608,43.6785,6627733.0
2022-02-27,43.3689,44.172,43.1608,43.6785,6627733.0
2022-02-28,42.9141,43.3882,41.8981,42.3819,10361090.0
2022-03-01,41.9949,42.1497,39.9435,40.5918,11235322.0
2022-03-02,41.124,41.661,40.6015,40.9498,8702581.0
2022-03-03,41.8013,41.9651,40.0693,40.3209,10376037.0
2022-03-04,39.5177,39.8371,38.7727,39.3629,8599281.0
2022-03-05,39.5177,39.8371,38.7727,39.3629,8599281.0
2022-03-06,39.5177,39.8371,38.7727,39.3629,8599281.0
2022-03-07,39.0823,39.3726,35.5602,35.9859,17624454.0
2022-03-08,36.4891,39.4403,35.6569,37.8921,15028099.0
2022-03-09,39.5274,40.0596,38.734,39.3436,12104670.0
2022-03-10,38.7049,40.1467,38.3759,39.7016,9483402.0
2022-03-11,40.4467,40.5337,38.7969,38.9372,8790508.0
2022-03-12,40.4467,40.5337,38.7969,38.9372,8790508.0
2022-03-13,40.4467,40.5337,38.7969,38.9372,8790508.0
2022-03-14,39.2758,39.779,37.9357,38.8017,7575990.0
2022-03-15,40.6402,41.9561,39.8758,40.6982,11080777.0
2022-03-16,41.4627,41.8691,40.4708,41.7239,12849006.0
2022-03-17,40.6789,41.4143,40.4321,41.3949,9449636.0
2022-03-18,41.2595,42.0819,40.8724,41.84,7862307.0
2022-03-19,41.2595,42.0819,40.8724,41.84,7862307.0
2022-03-20,41.2595,42.0819,40.8724,41.84,7862307.0
2022-03-21,41.124,41.7626,40.8918,41.3949,6251212.0
2022-03-22,41.6078,42.1777,41.2498,41.6659,5393589.0
2022-03-23,41.3369,41.9561,41.2788,41.482,4302114.0
2022-03-24,41.5788,42.5754,41.2304,42.498,4528797.0
2022-03-25,42.6141,43.2721,42.5077,42.9431,4418114.0
2022-03-26,42.6141,43.2721,42.5077,42.9431,4418114.0
2022-03-27,42.6141,43.2721,42.5077,42.9431,4418114.0
2022-03-28,43.2044,43.4753,42.469,42.9818,4071432.0
2022-03-29,44.0559,44.6945,43.6011,43.8624,6100123.0
2022-03-30,43.5043,44.2107,43.3205,44.0946,4687196.0
2022-03-31,44.2107,44.888,44.1236,44.3171,5033330.0
2022-04-01,44.4333,44.7623,43.9978,44.4236,6012962.0
2022-04-02,44.4333,44.7623,43.9978,44.4236,6012962.0
2022-04-03,44.4333,44.7623,43.9978,44.4236,6012962.0
2022-04-04,44.3655,44.6074,43.5334,44.4429,4095678.0
2022-04-05,44.5203,44.7332,43.1657,43.7462,6874454.0
2022-04-06,42.8464,42.9625,41.2304,42.3142,7428942.0
2022-04-07,41.9852,42.0432,39.9435,41.0176,10010163.0
2022-04-08,40.9692,41.0542,39.8467,39.9048,7704022.0
2022-04-09,40.9692,41.0542,39.8467,39.9048,7704022.0
2022-04-10,40.9692,41.0542,39.8467,39.9048,7704022.0
2022-04-11,39.7983,41.5661,39.7113,41.2401,5991579.0
2022-04-12,41.511,41.5691,40.8047,41.4336,5368204.0
2022-04-13,43.0012,44.5784,42.6915,44.5591,11063256.0
2022-04-14,44.9364,45.6331,44.7719,45.2461,7226113.0
2022-04-15,44.9364,45.6331,44.7719,45.2461,7226113.0
2022-04-16,44.9364,45.6331,44.7719,45.2461,7226113.0
2022-04-17,44.9364,45.6331,44.7719,45.2461,7226113.0
2022-04-18,44.9461,45.3477,44.5494,44.7623,4808178.0
2022-04-19,45.1106,46.1556,45.1106,45.817,6060936.0
2022-04-20,46.0298,46.5088,45.6331,45.7976,5877478.0
2022-04-21,47.3458,48.4779,46.6588,46.8136,11926039.0
2022-04-22,46.8233,47.3119,45.2944,45.3332,6508298.0
2022-04-23,46.8233,47.3119,45.2944,45.3332,6508298.0
2022-04-24,46.8233,47.3119,45.2944,45.3332,6508298.0
2022-04-25,44.8106,45.009,43.7946,44.9267,7064267.0
2022-04-26,44.5687,44.8493,43.3011,43.5624,5280426.0
2022-04-27,43.5818,44.709,43.0979,44.4526,6407758.0
2022-04-28,46.0105,46.0105,44.5784,45.3815,8735430.0
2022-04-29,45.6138,46.5707,45.0622,45.2074,5954225.0
2022-04-30,45.6138,46.5707,45.0622,45.2074,5954225.0
2022-05-01,45.6138,46.5707,45.0622,45.2074,5954225.0
2022-05-02,44.8977,45.5364,43.7946,45.0235,6499825.0
2022-05-03,45.4009,45.9428,44.5494,45.7202,5384148.0
2022-05-04,45.3815,46.6201,44.8493,46.5137,4917754.0
2022-05-05,45.7299,46.4459,45.0553,45.4783,4652274.0
2022-05-06,45.2848,45.2848,43.9011,44.6268,4112486.0
2022-05-07,45.2848,45.2848,43.9011,44.6268,4112486.0
2022-05-08,45.2848,45.2848,43.9011,44.6268,4112486.0
2022-05-09,43.9688,44.2529,42.0432,42.4109,6505508.0
2022-05-10,42.9141,43.9494,42.2658,43.1463,6243696.0
2022-05-11,42.9818,44.0462,41.5304,41.6175,5743371.0
2022-05-12,41.0369,42.0819,40.0888,40.9595,6552864.0
2022-05-13,41.6368,41.9174,41.1724,41.5981,5144492.0
2022-05-14,41.6368,41.9174,41.1724,41.5981,5144492.0
2022-05-15,41.6368,41.9174,41.1724,41.5981,5144492.0
2022-05-16,41.3078,42.2851,41.2208,41.782,4578202.0
2022-05-17,43.0205,43.6979,42.6238,43.6495,4051142.0
2022-05-18,43.0786,43.8816,42.5948,42.798,4581235.0
2022-05-19,42.2464,43.0496,41.9755,42.1593,4295174.0
2022-05-20,42.8657,42.9625,40.3015,41.2691,4517807.0
2022-05-21,42.8657,42.9625,40.3015,41.2691,4517807.0
2022-05-22,42.8657,42.9625,40.3015,41.2691,4517807.0
2022-05-23,41.8013,42.2948,41.182,41.9755,3287546.0
2022-05-24,41.2304,41.4046,40.2088,40.3789,3898697.0
2022-05-25,40.3692,41.1724,40.0306,41.0756,3903655.0
2022-05-26,42.0142,43.9688,41.782,43.543,5327410.0
2022-05-27,43.8914,44.6268,43.7946,44.3171,3279877.0
2022-05-28,43.8914,44.6268,43.7946,44.3171,3279877.0
2022-05-29,43.8914,44.6268,43.7946,44.3171,3279877.0
2022-05-30,43.8914,44.6268,43.7946,44.3171,3279877.0
2022-05-31,43.456,44.7816,43.3011,44.3752,5234004.0
2022-06-01,44.8977,44.9558,42.5561,42.7206,4725037.0
2022-06-02,42.7012,43.1463,42.1884,43.127,4494364.0
2022-06-03,42.4496,42.7206,41.6659,42.4206,3647632.0
2022-06-04,42.4496,42.7206,41.6659,42.4206,3647632.0
2022-06-05,42.4496,42.7206,41.6659,42.4206,3647632.0
2022-06-06,43.0979,43.3882,42.4303,42.9818,3354688.0
2022-06-07,42.4787,43.456,42.2755,43.4269,2707491.0
2022-06-08,42.527,43.1947,41.8158,41.9658,4160198.0
2022-06-09,41.8013,41.9368,40.6547,40.6789,4667411.0
2022-06-10,40.079,40.7273,38.6372,38.8404,8413967.0
2022-06-11,40.079,40.7273,38.6372,38.8404,8413967.0
2022-06-12,40.079,40.7273,38.6372,38.8404,8413967.0
2022-06-13,37.7373,37.9889,36.2036,36.402,7051527.0
2022-06-14,36.7213,36.9826,35.2747,36.0149,8193862.0
2022-06-15,36.4504,36.8955,35.5215,36.0246,7937586.0
2022-06-16,34.9602,35.1247,33.5862,33.8475,8811596.0
2022-06-17,33.9926,34.7086,33.2475,34.4764,8812302.0
2022-06-18,33.9926,34.7086,33.2475,34.4764,8812302.0
2022-06-19,33.9926,34.7086,33.2475,34.4764,8812302.0
2022-06-20,33.9926,34.7086,33.2475,34.4764,8812302.0
2022-06-21,34.8344,35.1631,34.0507,34.1765,8449766.0
2022-06-22,34.1765,34.8102,33.7313,34.5345,6706341.0
2022-06-23,34.8538,35.086,33.7701,34.7764,6503336.0
2022-06-24,34.8538,36.6149,34.757,36.5084,6657691.0
2022-06-25,34.8538,36.6149,34.757,36.5084,6657691.0
2022-06-26,34.8538,36.6149,34.757,36.5084,6657691.0
2022-06-27,36.6004,36.6342,35.6085,35.7924,4198207.0
2022-06-28,36.2375,37.1519,35.3618,35.4634,5950865.0
2022-06-29,35.1925,35.3279,34.6603,35.0086,4330225.0
2022-06-30,34.1474,35.1441,33.7507,34.9506,6157043.0
2022-07-01,34.9215,35.7343,34.6893,35.5408,4375595.0
2022-07-02,34.9215,35.7343,34.6893,35.5408,4375595.0
2022-07-03,34.9215,35.7343,34.6893,35.5408,4375595.0
2022-07-04,34.9215,35.7343,34.6893,35.5408,4375595.0
