,GOLF US Equity,GOLF US Equity,GOLF US Equity,GOLF US Equity,GOLF US Equity
2022-05-31,39.5653,39.8078,39.0124,39.478,401029.0
2022-06-01,39.6235,40.0319,39.2064,39.7981,229142.0
2022-06-02,40.0514,41.5323,40.0125,41.4641,265187.0
2022-06-03,41.1718,41.4836,40.8698,41.2985,193832.0
2022-06-04,41.1718,41.4836,40.8698,41.2985,193832.0
2022-06-05,41.1718,41.4836,40.8698,41.2985,193832.0
2022-06-06,41.6102,42.0194,41.1036,41.7077,209465.0
2022-06-07,41.3277,41.9415,41.1913,41.5031,229456.0
2022-06-08,41.2887,42.2143,40.9477,42.0097,231908.0
2022-06-09,41.8733,43.0862,41.5511,42.5065,291241.0
2022-06-10,41.8635,42.5942,40.8698,41.2108,372611.0
2022-06-11,41.8635,42.5942,40.8698,41.2108,372611.0
2022-06-12,41.8635,42.5942,40.8698,41.2108,372611.0
2022-06-13,40.1294,40.7626,39.3013,39.6228,393593.0
2022-06-14,39.6228,40.597,39.6228,40.4314,247397.0
2022-06-15,40.675,41.1621,40.0027,40.2755,231241.0
2022-06-16,39.3207,39.4377,37.3528,37.4794,296233.0
2022-06-17,37.6937,38.7654,37.533,38.2783,410697.0
2022-06-18,37.6937,38.7654,37.533,38.2783,410697.0
2022-06-19,37.6937,38.7654,37.533,38.2783,410697.0
2022-06-20,37.6937,38.7654,37.533,38.2783,410697.0
2022-06-21,39.0187,39.1649,38.2052,38.6875,229165.0
2022-06-22,38.2101,38.8726,38.025,38.3562,227858.0
2022-06-23,38.366,39.7494,38.366,39.5546,190822.0
2022-06-24,39.8566,40.4996,39.7056,39.9832,420135.0
2022-06-25,39.8566,40.4996,39.7056,39.9832,420135.0
2022-06-26,39.8566,40.4996,39.7056,39.9832,420135.0
2022-06-27,40.4411,41.8538,39.954,41.201,288373.0
2022-06-28,41.1718,41.8148,40.3242,40.334,447405.0
2022-06-29,40.0612,40.5093,39.1323,40.4411,207204.0
2022-06-30,39.9832,40.7919,39.4864,40.6068,268972.0
2022-07-01,40.5288,40.899,39.7445,40.7237,208288.0
2022-07-02,40.5288,40.899,39.7445,40.7237,208288.0
2022-07-03,40.5288,40.899,39.7445,40.7237,208288.0
2022-07-04,40.5288,40.899,39.7445,40.7237,208288.0
2022-07-05,40.0612,41.2887,39.7104,41.2498,278214.0
2022-07-06,41.1913,42.0535,40.9088,41.922,264265.0
2022-07-07,41.922,43.6756,41.922,43.4905,291488.0
2022-07-08,43.0814,43.588,42.8768,43.4711,176676.0
2022-07-09,43.0814,43.588,42.8768,43.4711,176676.0
2022-07-10,43.0814,43.588,42.8768,43.4711,176676.0
2022-07-11,43.4711,43.9582,42.7988,43.2665,167408.0
2022-07-12,43.4711,44.494,43.0132,43.4029,176869.0
2022-07-13,42.6819,44.3284,42.6819,44.0556,177444.0
2022-07-14,43.5003,44.5622,43.32,44.2212,283790.0
2022-07-15,44.9617,46.0041,44.3576,45.819,273676.0
2022-07-16,44.9617,46.0041,44.3576,45.819,273676.0
2022-07-17,44.9617,46.0041,44.3576,45.819,273676.0
2022-07-18,46.2574,46.5107,45.0367,45.2052,321566.0
2022-07-19,45.6436,46.8614,45.5559,45.7118,478353.0
2022-07-20,45.6631,45.8774,44.7571,45.2442,456782.0
2022-07-21,45.2637,45.8774,44.796,45.8774,414522.0
2022-07-22,45.8287,46.4133,45.478,46.2964,184306.0
2022-07-23,45.8287,46.4133,45.478,46.2964,184306.0
2022-07-24,45.8287,46.4133,45.478,46.2964,184306.0
2022-07-25,46.4035,46.5594,45.5852,45.8872,286038.0
2022-07-26,45.4975,45.5462,44.6694,45.1857,176658.0
2022-07-27,45.439,46.1502,44.9519,45.9846,200866.0
2022-07-28,46.3159,47.2219,45.7411,46.8907,228951.0
2022-07-29,46.764,47.5824,46.1405,47.4752,269362.0
2022-07-30,46.764,47.5824,46.1405,47.4752,269362.0
2022-07-31,46.764,47.5824,46.1405,47.4752,269362.0
2022-08-01,47.0855,48.0646,47.0855,47.6311,234612.0
2022-08-02,47.3388,47.597,45.8872,46.0333,284446.0
2022-08-03,46.8322,47.6116,46.5887,47.4557,403381.0
2022-08-04,48.9756,50.3103,47.9136,49.034,573092.0
2022-08-05,48.2838,48.9317,47.5532,48.8197,238568.0
2022-08-06,48.2838,48.9317,47.5532,48.8197,238568.0
2022-08-07,48.2838,48.9317,47.5532,48.8197,238568.0
2022-08-08,48.7905,49.5699,48.2059,48.3423,284174.0
2022-08-09,47.787,47.9331,46.6276,47.3486,249966.0
2022-08-10,48.3228,49.2776,47.8941,48.8976,253379.0
2022-08-11,49.2581,50.1145,49.2082,50.0278,202502.0
2022-08-12,50.3785,51.4404,50.0278,51.4404,220727.0
2022-08-13,50.3785,51.4404,50.0278,51.4404,220727.0
2022-08-14,50.3785,51.4404,50.0278,51.4404,220727.0
2022-08-15,51.041,51.8204,50.9143,51.6255,203026.0
2022-08-16,51.5281,52.5511,51.3479,52.1224,210821.0
2022-08-17,51.645,52.2003,51.1871,51.8593,207131.0
2022-08-18,51.7132,51.8204,51.0507,51.1481,176856.0
2022-08-19,51.0312,51.0312,49.677,50.0083,196633.0
2022-08-20,51.0312,51.0312,49.677,50.0083,196633.0
2022-08-21,51.0312,51.0312,49.677,50.0083,196633.0
2022-08-22,49.5114,50.0278,49.0439,49.7939,204292.0
2022-08-23,49.7939,50.3022,49.3068,49.3555,156982.0
2022-08-24,49.6186,49.6186,48.7223,48.7223,186961.0
2022-08-25,48.7223,50.0278,48.6053,49.8719,159087.0
2022-08-26,49.6965,50.1057,47.8844,48.128,182691.0
2022-08-27,49.6965,50.1057,47.8844,48.128,182691.0
2022-08-28,49.6965,50.1057,47.8844,48.128,182691.0
2022-08-29,47.7383,48.6735,47.5532,48.2936,116893.0
2022-08-30,48.6735,48.6735,47.4265,47.446,261788.0
2022-08-31,47.6311,47.8552,46.3841,46.423,243369.0
2022-09-01,46.3253,47.1369,45.7972,47.1076,236625.0
2022-09-02,47.401,47.8606,46.3448,46.5991,192669.0
2022-09-03,47.401,47.8606,46.3448,46.5991,192669.0
2022-09-04,47.401,47.8606,46.3448,46.5991,192669.0
2022-09-05,47.401,47.8606,46.3448,46.5991,192669.0
2022-09-06,46.4231,46.4328,45.8998,46.247,172347.0
2022-09-07,46.1883,48.3496,46.1443,48.0269,441765.0
2022-09-08,47.4988,48.5256,46.6969,48.4767,265633.0
2022-09-09,48.643,49.4351,48.6039,49.2102,169271.0
2022-09-10,48.643,49.4351,48.6039,49.2102,169271.0
2022-09-11,48.643,49.4351,48.6039,49.2102,169271.0
2022-09-12,49.2102,50.2957,49.1026,49.2298,298313.0
2022-09-13,48.2127,48.4181,47.3228,47.577,248885.0
2022-09-14,47.9193,48.6625,47.3325,48.6234,259390.0
2022-09-15,48.5452,48.8973,47.6553,48.0171,230250.0
2022-09-16,47.6357,47.7824,46.736,46.9707,381933.0
2022-09-17,47.6357,47.7824,46.736,46.9707,381933.0
2022-09-18,47.6357,47.7824,46.736,46.9707,381933.0
2022-09-19,46.7653,48.1785,46.7409,47.9291,229467.0
2022-09-20,47.4206,47.4499,46.7458,47.1369,207641.0
2022-09-21,47.4988,48.0171,46.0123,46.0808,211508.0
2022-09-22,45.9634,45.9634,44.5161,44.6334,301675.0
2022-09-23,44.1249,44.2373,42.9611,43.5577,294285.0
2022-09-24,44.1249,44.2373,42.9611,43.5577,294285.0
2022-09-25,44.1249,44.2373,42.9611,43.5577,294285.0
2022-09-26,43.4305,44.4183,43.3816,43.9586,299989.0
2022-09-27,44.3889,44.8486,43.5088,44.6236,375538.0
2022-09-28,45.0344,45.7385,44.4965,44.9464,289736.0
2022-09-29,44.3009,44.4183,43.2838,43.7728,301282.0
2022-09-30,43.3132,43.5479,42.1983,42.5308,476420.0
2022-10-01,43.3132,43.5479,42.1983,42.5308,476420.0
2022-10-02,43.3132,43.5479,42.1983,42.5308,476420.0
2022-10-03,42.7166,44.1347,42.1788,43.587,435702.0
2022-10-04,44.2814,44.7997,43.9488,44.4965,337379.0
2022-10-05,43.587,44.2716,42.8829,44.1933,290419.0
2022-10-06,44.2325,44.8877,44.0124,44.1053,225590.0
2022-10-07,43.5577,43.9195,42.6971,42.7851,371160.0
2022-10-08,43.5577,43.9195,42.6971,42.7851,371160.0
2022-10-09,43.5577,43.9195,42.6971,42.7851,371160.0
2022-10-10,43.0687,43.3327,42.5308,43.098,241454.0
2022-10-11,42.9905,43.9288,42.8438,43.4599,295754.0
2022-10-12,43.4892,44.5454,43.3181,44.3791,186664.0
2022-10-13,43.6848,45.4402,43.098,44.8583,327449.0
2022-10-14,45.4255,45.4255,44.2422,44.34,153550.0
2022-10-15,45.4255,45.4255,44.2422,44.34,153550.0
2022-10-16,45.4255,45.4255,44.2422,44.34,153550.0
2022-10-17,45.1028,45.1028,44.4574,44.7508,197265.0
2022-10-18,44.428,45.3962,42.8633,42.9905,486539.0
2022-10-19,42.6286,43.3226,42.125,42.521,258752.0
2022-10-20,42.6873,43.2154,41.3769,41.4844,261448.0
2022-10-21,41.592,42.5455,41.4453,42.3841,219626.0
2022-10-22,41.592,42.5455,41.4453,42.3841,219626.0
2022-10-23,41.592,42.5455,41.4453,42.3841,219626.0
2022-10-24,42.6873,43.5186,42.2827,43.3621,147284.0
2022-10-25,43.5186,44.7896,43.5186,44.5747,203171.0
2022-10-26,44.3596,45.7776,44.0075,44.2031,248313.0
2022-10-27,44.3302,44.9659,43.7239,44.1249,338936.0
2022-10-28,44.1542,45.67,44.1298,45.3962,206330.0
2022-10-29,44.1542,45.67,44.1298,45.3962,206330.0
2022-10-30,44.1542,45.67,44.1298,45.3962,206330.0
2022-10-31,44.9366,45.7385,44.917,45.5429,276611.0
2022-11-01,45.9634,46.912,45.4158,46.5893,368924.0
2022-11-02,46.2568,47.0196,43.5381,43.6359,567650.0
2022-11-03,43.5675,44.2227,41.8756,42.6971,348738.0
2022-11-04,42.8242,43.6894,42.7753,43.3425,260968.0
2022-11-05,42.8242,43.6894,42.7753,43.3425,260968.0
2022-11-06,42.8242,43.6894,42.7753,43.3425,260968.0
2022-11-07,43.3327,43.5332,42.1494,42.6384,279920.0
2022-11-08,42.9318,43.0394,41.7094,42.4917,388865.0
2022-11-09,42.3939,43.0589,42.0027,42.4233,256723.0
2022-11-10,44.0271,44.4672,43.4599,44.0662,364542.0
2022-11-11,43.9,46.9218,43.9,46.4133,310490.0
2022-11-12,43.9,46.9218,43.9,46.4133,310490.0
2022-11-13,43.9,46.9218,43.9,46.4133,310490.0
2022-11-14,46.4133,47.0636,45.9536,46.1688,230876.0
2022-11-15,46.9414,47.3814,46.2372,47.1467,257910.0
2022-11-16,46.9218,47.2543,46.0905,46.3057,332842.0
2022-11-17,46.0319,46.1786,44.8681,46.0025,261502.0
2022-11-18,46.8436,46.8436,44.0271,44.3498,428123.0
2022-11-19,46.8436,46.8436,44.0271,44.3498,428123.0
2022-11-20,46.8436,46.8436,44.0271,44.3498,428123.0
2022-11-21,44.252,44.3058,42.922,43.7728,288434.0
2022-11-22,44.0466,44.0466,43.2692,43.5772,299917.0
2022-11-23,43.6261,43.9097,43.098,43.6163,247413.0
2022-11-24,43.6261,43.9097,43.098,43.6163,247413.0
2022-11-25,43.2741,43.8119,43.1176,43.1176,110922.0
2022-11-26,43.2741,43.8119,43.1176,43.1176,110922.0
2022-11-27,43.2741,43.8119,43.1176,43.1176,110922.0
2022-11-28,43.0296,43.4794,42.7655,43.2154,195098.0
2022-11-29,43.1763,43.6212,43.1469,43.499,208361.0
2022-11-30,43.6359,44.5063,43.5283,44.4476,385365.0
2022-12-01,44.2807,45.5374,44.1825,45.5178,232592.0
2022-12-02,45.125,46.2247,45.1152,46.0283,261601.0
2022-12-03,45.125,46.2247,45.1152,46.0283,261601.0
2022-12-04,45.125,46.2247,45.1152,46.0283,261601.0
2022-12-05,45.6552,45.9449,45.1152,45.5276,249687.0
2022-12-06,45.616,45.94,45.1668,45.6847,308535.0
2022-12-07,45.6749,47.0494,45.6749,46.8727,297838.0
2022-12-08,46.9905,47.5502,46.3327,47.5207,252415.0
2022-12-09,47.3636,47.9478,46.912,46.9807,228183.0
2022-12-10,47.3636,47.9478,46.912,46.9807,228183.0
2022-12-11,47.3636,47.9478,46.912,46.9807,228183.0
2022-12-12,46.9905,46.9905,46.1511,46.6076,374758.0
2022-12-13,47.7073,47.8938,46.1363,46.4898,843121.0
2022-12-14,46.3916,46.8727,44.7127,44.8501,364541.0
2022-12-15,44.1727,44.8403,43.6474,44.3592,261918.0
2022-12-16,44.0156,44.2905,43.0239,43.2988,384543.0
2022-12-17,44.0156,44.2905,43.0239,43.2988,384543.0
2022-12-18,44.0156,44.2905,43.0239,43.2988,384543.0
2022-12-19,43.0043,43.1221,41.9145,42.3956,356025.0
2022-12-20,42.1305,42.317,41.4235,41.7475,230265.0
2022-12-21,42.209,43.3528,41.993,42.8177,260003.0
2022-12-22,42.3563,42.7392,41.8065,42.6017,282468.0
2022-12-23,42.3268,42.7097,41.8163,42.4937,153393.0
2022-12-24,42.3268,42.7097,41.8163,42.4937,153393.0
2022-12-25,42.3268,42.7097,41.8163,42.4937,153393.0
2022-12-26,42.3268,42.7097,41.8163,42.4937,153393.0
2022-12-27,42.4839,42.4986,42.0126,42.3563,176610.0
2022-12-28,42.4643,42.6214,41.5512,41.6297,237421.0
2022-12-29,42.0225,42.5183,42.0126,42.4054,238795.0
2022-12-30,42.101,42.1687,41.2959,41.6886,326720.0
2022-12-31,42.101,42.1687,41.2959,41.6886,326720.0
2023-01-01,42.101,42.1687,41.2959,41.6886,326720.0
2023-01-02,42.101,42.1687,41.2959,41.6886,326720.0
2023-01-03,42.1599,42.6606,41.6788,42.0028,374470.0
2023-01-04,42.425,43.0976,42.0519,42.965,339277.0
2023-01-05,42.5919,42.9061,42.1403,42.1697,463642.0
2023-01-06,42.4152,43.1025,42.1795,42.5428,437275.0
2023-01-07,42.4152,43.1025,42.1795,42.5428,437275.0
2023-01-08,42.4152,43.1025,42.1795,42.5428,437275.0
2023-01-09,42.6508,43.2767,42.3563,42.857,507858.0
2023-01-10,42.6508,42.9945,42.4643,42.9454,318217.0
2023-01-11,43.1516,43.5492,43.0534,43.4363,264929.0
2023-01-12,43.7407,46.3622,43.397,46.3032,412014.0
2023-01-13,45.5963,47.6189,45.5963,46.7451,519107.0
2023-01-14,45.5963,47.6189,45.5963,46.7451,519107.0
2023-01-15,45.5963,47.6189,45.5963,46.7451,519107.0
2023-01-16,45.5963,47.6189,45.5963,46.7451,519107.0
2023-01-17,46.7353,47.6189,46.5438,47.4029,479127.0
2023-01-18,47.3145,47.3538,44.5703,44.9385,591200.0
2023-01-19,44.4869,45.0563,43.4068,45.017,352821.0
2023-01-20,45.3509,45.8712,44.7323,44.8207,404112.0
2023-01-21,45.3509,45.8712,44.7323,44.8207,404112.0
2023-01-22,45.3509,45.8712,44.7323,44.8207,404112.0
2023-01-23,44.6047,45.5963,44.6047,45.0269,440854.0
2023-01-24,44.6341,45.2723,44.6341,44.8894,279326.0
2023-01-25,44.477,45.5963,44.2683,45.3607,322918.0
2023-01-26,45.4294,45.6012,44.3101,45.1643,353481.0
2023-01-27,44.8207,46.1265,44.7618,46.0087,229096.0
2023-01-28,44.8207,46.1265,44.7618,46.0087,229096.0
2023-01-29,44.8207,46.1265,44.7618,46.0087,229096.0
2023-01-30,45.9498,46.8138,45.9203,46.0283,437085.0
2023-01-31,46.2738,46.7451,45.8614,46.0971,360552.0
2023-02-01,46.1658,47.1771,45.7338,47.0691,452236.0
2023-02-02,47.452,49.2095,47.0298,48.6007,446530.0
2023-02-03,48.1196,49.3764,48.1196,48.856,243108.0
2023-02-04,48.1196,49.3764,48.1196,48.856,243108.0
2023-02-05,48.1196,49.3764,48.1196,48.856,243108.0
2023-02-06,48.5222,49.3469,48.1098,49.2487,355563.0
2023-02-07,48.8462,49.18,48.1491,48.9542,319138.0
2023-02-08,48.6989,49.1898,48.3896,48.4338,324669.0
2023-02-09,48.7087,49.2389,48.6155,48.964,256496.0
2023-02-10,48.8069,49.1309,47.3734,47.6975,406800.0
2023-02-11,48.8069,49.1309,47.3734,47.6975,406800.0
2023-02-12,48.8069,49.1309,47.3734,47.6975,406800.0
2023-02-13,47.6189,48.9542,47.6189,48.9247,275530.0
2023-02-14,48.4927,49.3567,48.2767,48.856,170199.0
2023-02-15,48.3946,49.8673,48.3946,49.612,163072.0
2023-02-16,48.9837,50.7117,48.9837,49.7102,363207.0
2023-02-17,49.6513,50.2502,49.288,49.7004,315711.0
2023-02-18,49.6513,50.2502,49.288,49.7004,315711.0
2023-02-19,49.6513,50.2502,49.288,49.7004,315711.0
2023-02-20,49.6513,50.2502,49.288,49.7004,315711.0
2023-02-21,49.1113,49.4304,47.9233,47.9625,392447.0
2023-02-22,48.0705,49.0622,47.9135,48.4436,398800.0
2023-02-23,48.6498,49.0229,47.8791,49.0033,250464.0
2023-02-24,48.532,48.748,47.8742,48.2178,307740.0
2023-02-25,48.532,48.748,47.8742,48.2178,307740.0
2023-02-26,48.532,48.748,47.8742,48.2178,307740.0
2023-02-27,48.532,48.8658,47.6371,47.9429,270610.0
2023-02-28,47.884,48.4044,47.3833,47.3833,326977.0
2023-03-01,51.0553,53.127,48.3356,51.6837,1349447.0
2023-03-02,51.5168,52.533,50.4269,52.1844,415924.0
2023-03-03,52.2139,52.2139,51.0259,51.2419,363369.0
2023-03-04,52.2139,52.2139,51.0259,51.2419,363369.0
2023-03-05,52.2139,52.2139,51.0259,51.2419,363369.0
2023-03-06,51.4481,51.4579,50.7313,50.7411,252630.0
2023-03-07,50.6724,51.124,50.3631,50.4957,198372.0
2023-03-08,50.6528,50.6528,49.2684,49.7789,274385.0
2023-03-09,49.8036,50.3949,49.3896,49.5867,218651.0
2023-03-10,49.4586,49.8873,48.5913,49.5769,276848.0
2023-03-11,49.4586,49.8873,48.5913,49.5769,276848.0
2023-03-12,49.4586,49.8873,48.5913,49.5769,276848.0
2023-03-13,48.611,50.5526,48.4238,49.8233,405997.0
2023-03-14,50.6512,51.2721,48.3646,48.8771,618929.0
2023-03-15,47.7732,48.4434,47.3839,48.1083,301370.0
2023-03-16,47.7338,49.3403,47.714,49.1925,351632.0
2023-03-17,49.2615,49.3896,48.2857,48.7884,758563.0
2023-03-18,49.2615,49.3896,48.2857,48.7884,758563.0
2023-03-19,49.2615,49.3896,48.2857,48.7884,758563.0
2023-03-20,49.1136,49.7346,48.6701,49.1629,243414.0
2023-03-21,49.8036,50.1584,49.1974,49.5177,222139.0
2023-03-22,49.5966,49.9961,48.7687,48.8278,313530.0
2023-03-23,49.1136,50.1091,48.7391,49.4093,288807.0
2023-03-24,49.0151,49.0151,48.3547,48.749,185692.0
2023-03-25,49.0151,49.0151,48.3547,48.749,185692.0
2023-03-26,49.0151,49.0151,48.3547,48.749,185692.0
2023-03-27,49.1038,49.1333,47.4479,47.9407,383851.0
2023-03-28,47.7535,48.8771,47.7535,48.473,256889.0
2023-03-29,48.7982,49.4438,48.4927,48.6307,171644.0
2023-03-30,48.8574,49.4389,48.6997,48.8278,190392.0
2023-03-31,49.2418,50.2668,49.1728,50.2077,374926.0
2023-04-01,49.2418,50.2668,49.1728,50.2077,374926.0
2023-04-02,49.2418,50.2668,49.1728,50.2077,374926.0
2023-04-03,50.2175,50.4048,49.5867,50.2372,313417.0
2023-04-04,50.4738,50.5428,49.0939,49.3896,310001.0
2023-04-05,49.1235,49.1678,47.8028,47.8619,198405.0
2023-04-06,48.0984,48.7884,47.8225,48.404,363981.0
2023-04-07,48.0984,48.7884,47.8225,48.404,363981.0
2023-04-08,48.0984,48.7884,47.8225,48.404,363981.0
2023-04-09,48.0984,48.7884,47.8225,48.404,363981.0
2023-04-10,48.2167,49.3436,48.2167,49.2615,368011.0
2023-04-11,49.5572,50.3654,49.1136,49.9317,250646.0
2023-04-12,50.3555,50.3555,49.6902,49.981,224454.0
2023-04-13,49.9218,49.9218,48.8919,48.9658,299013.0
2023-04-14,49.0644,49.8233,48.2857,48.4927,278148.0
2023-04-15,49.0644,49.8233,48.2857,48.4927,278148.0
2023-04-16,49.0644,49.8233,48.2857,48.4927,278148.0
2023-04-17,48.6898,48.9362,48.4047,48.749,232405.0
2023-04-18,48.9559,49.4882,48.4138,49.2713,181756.0
2023-04-19,49.7149,49.9317,49.3157,49.5079,187433.0
2023-04-20,49.3305,50.3949,49.3305,49.981,208208.0
2023-04-21,50.119,50.6857,49.756,50.5329,217875.0
2023-04-22,50.119,50.6857,49.756,50.5329,217875.0
2023-04-23,50.119,50.6857,49.756,50.5329,217875.0
2023-04-24,50.6118,50.8483,49.8479,50.2372,210071.0
2023-04-25,49.8331,50.1485,48.6504,48.6701,206197.0
2023-04-26,48.542,49.2319,48.1576,49.1136,234036.0
2023-04-27,49.1826,49.8134,48.3646,49.4882,200614.0
2023-04-28,49.3699,50.2274,49.1038,49.4093,334856.0
2023-04-29,49.3699,50.2274,49.1038,49.4093,334856.0
2023-04-30,49.3699,50.2274,49.1038,49.4093,334856.0
2023-05-01,49.4487,49.9169,48.7145,49.0052,224716.0
2023-05-02,48.7884,49.8331,48.5321,49.774,225795.0
2023-05-03,49.6262,50.2816,49.3206,49.9416,503607.0
2023-05-04,49.4685,52.6126,49.0446,52.3958,465253.0
2023-05-05,52.9674,52.9674,50.6216,52.4845,397963.0
2023-05-06,52.9674,52.9674,50.6216,52.4845,397963.0
2023-05-07,52.9674,52.9674,50.6216,52.4845,397963.0
2023-05-08,52.652,52.721,51.282,51.3806,313845.0
2023-05-09,51.0947,51.6171,50.5822,50.8089,379661.0
2023-05-10,51.0553,51.0553,48.5666,49.2418,405009.0
2023-05-11,49.1728,49.1728,45.7034,45.8512,491017.0
2023-05-12,45.7329,46.62,44.9444,45.6147,333256.0
2023-05-13,45.7329,46.62,44.9444,45.6147,333256.0
2023-05-14,45.7329,46.62,44.9444,45.6147,333256.0
2023-05-15,45.7625,46.7383,45.6837,46.6397,273124.0
2023-05-16,45.9596,46.0483,45.3584,45.526,239443.0
2023-05-17,45.664,46.3342,45.2894,46.0286,207923.0
2023-05-18,45.9104,46.1822,44.8755,45.6048,349958.0
2023-05-19,45.7034,45.7034,43.2787,43.5251,339574.0
2023-05-20,45.7034,45.7034,43.2787,43.5251,339574.0
2023-05-21,45.7034,45.7034,43.2787,43.5251,339574.0
2023-05-22,43.4069,43.9687,43.397,43.6139,267043.0
2023-05-23,43.4759,44.087,43.195,43.6139,274518.0
2023-05-24,43.5646,43.6828,43.0619,43.5547,374530.0
2023-05-25,43.6533,43.7617,42.9929,43.7321,283926.0
2023-05-26,43.6139,44.3629,43.1999,44.1067,269319.0
2023-05-27,43.6139,44.3629,43.1999,44.1067,269319.0
2023-05-28,43.6139,44.3629,43.1999,44.1067,269319.0
2023-05-29,43.6139,44.3629,43.1999,44.1067,269319.0
2023-05-30,44.3728,45.1021,44.2249,44.7079,305377.0
2023-05-31,44.7375,45.0233,43.7814,44.1165,320234.0
2023-06-01,44.666,46.042,44.0175,45.3094,604147.0
2023-06-02,45.6361,46.9626,45.3589,46.9131,367176.0
2023-06-03,45.6361,46.9626,45.3589,46.9131,367176.0
2023-06-04,45.6361,46.9626,45.3589,46.9131,367176.0
2023-06-05,46.8042,48.1307,45.9132,46.1509,476431.0
2023-06-06,46.2004,48.7742,46.2004,48.2396,460792.0
2023-06-07,48.6356,50.17,48.1604,50.0512,394012.0
2023-06-08,50.1502,50.2344,48.5465,48.9128,279018.0
2023-06-09,49.0811,49.9225,48.9326,49.4474,237482.0
2023-06-10,49.0811,49.9225,48.9326,49.4474,237482.0
2023-06-11,49.0811,49.9225,48.9326,49.4474,237482.0
2023-06-12,49.6354,50.4076,49.1504,49.9918,271660.0
2023-06-13,49.9126,50.8333,49.8829,50.7739,443651.0
2023-06-14,50.7838,51.249,50.3581,50.8828,492808.0
2023-06-15,50.4274,50.9471,50.3086,50.8234,341676.0
2023-06-16,51.2094,51.2094,49.6552,50.1997,479768.0
2023-06-17,51.2094,51.2094,49.6552,50.1997,479768.0
2023-06-18,51.2094,51.2094,49.6552,50.1997,479768.0
2023-06-19,51.2094,51.2094,49.6552,50.1997,479768.0
2023-06-20,50.269,50.566,49.7542,49.9126,248054.0
2023-06-21,49.7443,51.1203,49.7146,50.7145,290596.0
2023-06-22,50.6848,51.3084,50.1601,51.1797,316286.0
2023-06-23,50.368,51.0016,49.8631,50.3383,1484041.0
2023-06-24,50.368,51.0016,49.8631,50.3383,1484041.0
2023-06-25,50.368,51.0016,49.8631,50.3383,1484041.0
2023-06-26,50.5561,51.5955,50.4175,51.0609,313893.0
2023-06-27,51.15,53.4071,51.15,53.2388,267898.0
2023-06-28,53.2586,53.9417,53.0111,53.7239,435171.0
2023-06-29,53.7635,55.0603,53.7635,54.9613,301461.0
2023-06-30,54.8227,55.1692,54.0605,54.1298,318406.0
2023-07-01,54.8227,55.1692,54.0605,54.1298,318406.0
2023-07-02,54.8227,55.1692,54.0605,54.1298,318406.0
2023-07-03,54.1792,54.793,54.0951,54.4663,155306.0
2023-07-04,54.1792,54.793,54.0951,54.4663,155306.0
2023-07-05,54.1298,54.5604,52.7141,52.7339,279812.0
2023-07-06,52.5261,53.5556,52.239,52.9616,482797.0
2023-07-07,52.8626,53.2982,52.2885,52.5459,261174.0
2023-07-08,52.8626,53.2982,52.2885,52.5459,261174.0
2023-07-09,52.8626,53.2982,52.2885,52.5459,261174.0
2023-07-10,52.4073,53.8674,52.4073,53.1002,500592.0
2023-07-11,53.4269,53.7239,53.0111,53.5457,352163.0
2023-07-12,54.3178,55.4068,53.8626,55.189,459443.0
2023-07-13,55.189,55.8027,55.0207,55.8027,482872.0
2023-07-14,55.486,55.5949,54.6445,55.5751,330749.0
2023-07-15,55.486,55.5949,54.6445,55.5751,330749.0
2023-07-16,55.486,55.5949,54.6445,55.5751,330749.0
2023-07-17,55.2781,57.4559,55.189,55.684,1158624.0
2023-07-18,55.8819,56.3967,54.9811,55.4266,632821.0
2023-07-19,55.3375,56.7531,55.0702,56.4165,446315.0
2023-07-20,56.5254,56.8818,55.2484,55.9215,290127.0
2023-07-21,56.169,56.1938,55.2583,55.3078,252275.0
2023-07-22,56.169,56.1938,55.2583,55.3078,252275.0
2023-07-23,56.169,56.1938,55.2583,55.3078,252275.0
2023-07-24,55.4365,56.8224,55.4365,56.4363,292694.0
2023-07-25,56.1789,56.9016,55.9809,56.8224,602009.0
2023-07-26,56.6145,57.7727,56.4462,57.7727,415707.0
2023-07-27,57.8717,58.0895,56.4858,56.5551,469112.0
2023-07-28,57.0897,57.4361,56.3274,56.5848,503532.0
2023-07-29,57.0897,57.4361,56.3274,56.5848,503532.0
2023-07-30,57.0897,57.4361,56.3274,56.5848,503532.0
2023-07-31,56.8818,59.1982,56.8818,59.0299,519028.0
2023-08-01,58.634,59.5051,58.4063,58.8814,390941.0
2023-08-02,58.4558,58.9507,57.845,58.2677,289965.0
2023-08-03,60.8613,61.3563,56.565,57.5252,565839.0
2023-08-04,56.5452,59.0695,56.5452,57.6539,340859.0
2023-08-05,56.5452,59.0695,56.5452,57.6539,340859.0
2023-08-06,56.5452,59.0695,56.5452,57.6539,340859.0
2023-08-07,57.842,58.4855,57.2679,57.2877,335775.0
2023-08-08,56.2977,56.9857,54.6841,56.8224,257416.0
2023-08-09,56.4264,56.6739,55.8027,55.971,272494.0
2023-08-10,55.5157,56.9808,55.3969,55.4365,265773.0
2023-08-11,54.9316,55.4068,53.7239,54.1298,350646.0
2023-08-12,54.9316,55.4068,53.7239,54.1298,350646.0
2023-08-13,54.9316,55.4068,53.7239,54.1298,350646.0
2023-08-14,54.0011,54.9019,53.7833,54.8425,342040.0
2023-08-15,54.3673,54.5653,53.7833,53.8328,218365.0
