,ETN US Equity,ETN US Equity,ETN US Equity,ETN US Equity,ETN US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-08-26,162.4083,162.6945,161.3782,161.5403,1201044.0
2021-08-27,162.2748,162.7899,160.8536,162.1794,1137988.0
2021-08-28,162.2748,162.7899,160.8536,162.1794,1137988.0
2021-08-29,162.2748,162.7899,160.8536,162.1794,1137988.0
2021-08-30,162.7994,163.324,161.8694,162.3511,969396.0
2021-08-31,162.084,162.3416,160.2622,160.5865,1863735.0
2021-09-01,160.453,160.6342,158.1066,159.0509,1548784.0
2021-09-02,159.6136,160.4053,158.9841,160.3671,1529481.0
2021-09-03,160.4244,160.4244,158.6502,158.6979,1255407.0
2021-09-04,160.4244,160.4244,158.6502,158.6979,1255407.0
2021-09-05,160.4244,160.4244,158.6502,158.6979,1255407.0
2021-09-06,160.4244,160.4244,158.6502,158.6979,1255407.0
2021-09-07,158.097,158.1447,156.0081,156.1417,1748901.0
2021-09-08,155.1115,156.714,153.9431,155.8174,1601893.0
2021-09-09,155.7983,156.7426,153.7666,154.0719,1215816.0
2021-09-10,155.6075,155.7411,152.9082,152.9845,1655009.0
2021-09-11,155.6075,155.7411,152.9082,152.9845,1655009.0
2021-09-12,155.6075,155.7411,152.9082,152.9845,1655009.0
2021-09-13,153.6427,154.5202,148.9784,150.9624,2685182.0
2021-09-14,148.3394,151.1532,148.3394,149.0834,2784901.0
2021-09-15,148.8067,153.6999,148.5683,153.1371,2965185.0
2021-09-16,153.2897,153.2897,150.9242,151.9353,1479103.0
2021-09-17,150.6858,150.8575,148.9594,150.2566,3115140.0
2021-09-18,150.6858,150.8575,148.9594,150.2566,3115140.0
2021-09-19,150.6858,150.8575,148.9594,150.2566,3115140.0
2021-09-20,147.3188,149.4172,146.7846,149.2741,1700839.0
2021-09-21,149.8369,150.247,146.7846,147.4523,1231870.0
2021-09-22,148.4443,150.3138,148.4443,149.2073,1343946.0
2021-09-23,150.3043,151.1436,150.0944,150.7049,2237604.0
2021-09-24,150.2375,150.8947,148.6827,148.8067,1045781.0
2021-09-25,150.2375,150.8947,148.6827,148.8067,1045781.0
2021-09-26,150.2375,150.8947,148.6827,148.8067,1045781.0
2021-09-27,148.7686,150.0472,147.9197,147.9864,1642505.0
2021-09-28,147.8434,148.2124,145.4779,146.88,1806491.0
2021-09-29,147.2043,147.4952,146.0979,146.384,1590262.0
2021-09-30,146.7369,147.0708,142.3589,142.4161,2122134.0
2021-10-01,142.8072,144.629,141.3476,143.6942,1605912.0
2021-10-02,142.8072,144.629,141.3476,143.6942,1605912.0
2021-10-03,142.8072,144.629,141.3476,143.6942,1605912.0
2021-10-04,143.0265,144.4001,140.5467,141.51,1748637.0
2021-10-05,142.1395,145.0916,141.3573,144.2761,1762288.0
2021-10-06,142.8262,144.8102,141.2715,144.6957,1067724.0
2021-10-07,146.3077,147.5095,146.136,146.8132,1783443.0
2021-10-08,146.26,147.0994,145.7163,146.4699,1154280.0
2021-10-09,146.26,147.0994,145.7163,146.4699,1154280.0
2021-10-10,146.26,147.0994,145.7163,146.4699,1154280.0
2021-10-11,146.3459,147.6145,145.392,145.516,1179880.0
2021-10-12,146.2314,147.1566,144.3667,144.6194,1270825.0
2021-10-13,145.3253,147.3188,144.5431,146.3077,1404203.0
2021-10-14,147.5,152.5648,146.6511,152.2024,2075424.0
2021-10-15,153.4328,154.9446,152.1642,153.9956,1678798.0
2021-10-16,153.4328,154.9446,152.1642,153.9956,1678798.0
2021-10-17,153.4328,154.9446,152.1642,153.9956,1678798.0
2021-10-18,152.9654,154.4057,152.4313,153.8239,884216.0
2021-10-19,154.5965,155.0639,153.4567,154.0242,883310.0
2021-10-20,154.2722,155.7888,153.3088,155.6648,1146025.0
2021-10-21,154.5774,155.0591,153.2468,154.6346,1368209.0
2021-10-22,155.226,156.466,154.7872,154.8826,771819.0
2021-10-23,155.226,156.466,154.7872,154.8826,771819.0
2021-10-24,155.226,156.466,154.7872,154.8826,771819.0
2021-10-25,154.7109,156.3706,153.8811,155.0066,1022893.0
2021-10-26,155.6457,155.6457,153.8239,153.8906,983566.0
2021-10-27,154.2626,155.9032,152.6697,152.727,1029689.0
2021-10-28,152.727,157.4484,152.727,157.3435,1632917.0
2021-10-29,156.7521,158.2973,156.2561,157.1527,1678069.0
2021-10-30,156.7521,158.2973,156.2561,157.1527,1678069.0
2021-10-31,156.7521,158.2973,156.2561,157.1527,1678069.0
2021-11-01,157.5724,158.2825,155.722,156.7521,1637291.0
2021-11-02,158.469,164.2874,157.3817,163.7055,2398119.0
2021-11-03,161.8074,164.068,159.6041,161.6643,1953930.0
2021-11-04,163.0283,165.0695,162.7136,164.0394,1147624.0
2021-11-05,164.9455,165.4415,162.4179,163.3908,1217567.0
2021-11-06,164.9455,165.4415,162.4179,163.3908,1217567.0
2021-11-07,164.9455,165.4415,162.4179,163.3908,1217567.0
2021-11-08,166.2809,166.7387,164.3433,165.699,1695295.0
2021-11-09,165.8612,167.1489,165.4224,166.5956,1036894.0
2021-11-10,166.6435,166.6435,164.124,164.6509,1314442.0
2021-11-11,164.8041,164.8999,162.39,162.7828,1155962.0
2021-11-12,163.3001,165.082,161.729,164.5838,1188389.0
2021-11-13,163.3001,165.082,161.729,164.5838,1188389.0
2021-11-14,163.3001,165.082,161.729,164.5838,1188389.0
2021-11-15,164.7658,165.9346,164.3539,165.4843,1019587.0
2021-11-16,165.4843,168.3391,165.1778,166.4998,1434795.0
2021-11-17,166.4998,166.974,164.306,165.8292,1433286.0
2021-11-18,165.8867,166.289,164.4506,166.0399,900831.0
2021-11-19,166.0974,166.5094,164.6988,165.0628,1334167.0
2021-11-20,166.0974,166.5094,164.6988,165.0628,1334167.0
2021-11-21,166.0974,166.5094,164.6988,165.0628,1334167.0
2021-11-22,166.0974,167.5584,164.9593,165.082,1254785.0
2021-11-23,164.7946,165.6759,164.0856,165.3215,1054299.0
2021-11-24,164.2581,164.9909,163.0223,163.7695,1235941.0
2021-11-25,164.2581,164.9909,163.0223,163.7695,1235941.0
2021-11-26,159.6405,161.1158,157.5052,160.474,1121028.0
2021-11-27,159.6405,161.1158,157.5052,160.474,1121028.0
2021-11-28,159.6405,161.1158,157.5052,160.474,1121028.0
2021-11-29,162.2654,162.5241,158.5005,160.3494,2068803.0
2021-11-30,159.0945,159.8992,154.6015,155.2529,4247208.0
2021-12-01,158.5293,160.2345,154.5919,154.6877,1947197.0
2021-12-02,155.2912,160.4931,155.2912,159.631,1413168.0
2021-12-03,160.3015,161.0392,157.5713,159.4489,1360784.0
2021-12-04,160.3015,161.0392,157.5713,159.4489,1360784.0
2021-12-05,160.3015,161.0392,157.5713,159.4489,1360784.0
2021-12-06,160.7422,163.4917,159.5352,162.6965,1733496.0
2021-12-07,164.9383,167.1416,163.0989,163.4246,1884605.0
2021-12-08,163.712,164.2485,160.9721,162.7828,1986906.0
2021-12-09,162.6486,162.8594,160.4213,161.5086,1844828.0
2021-12-10,162.4475,163.712,162.0355,163.3001,1432785.0
2021-12-11,162.4475,163.712,162.0355,163.3001,1432785.0
2021-12-12,162.4475,163.712,162.0355,163.3001,1432785.0
2021-12-13,163.4725,164.1527,161.7098,162.572,1598830.0
2021-12-14,161.3362,162.2319,155.7223,157.9161,2837980.0
2021-12-15,159.1711,162.3804,158.4526,162.1505,2263770.0
2021-12-16,163.5013,164.0569,160.8859,161.7098,1403549.0
2021-12-17,161.4511,162.3708,157.8012,158.1365,2666699.0
2021-12-18,161.4511,162.3708,157.8012,158.1365,2666699.0
2021-12-19,161.4511,162.3708,157.8012,158.1365,2666699.0
2021-12-20,156.46,157.6383,154.3907,157.1689,2146699.0
2021-12-21,158.4718,160.3399,157.497,160.2153,2014086.0
2021-12-22,159.7459,160.6368,159.334,159.7363,1259755.0
2021-12-23,160.2441,162.0738,160.1291,160.9817,861887.0
2021-12-24,160.2441,162.0738,160.1291,160.9817,861887.0
2021-12-25,160.2441,162.0738,160.1291,160.9817,861887.0
2021-12-26,160.2441,162.0738,160.1291,160.9817,861887.0
2021-12-27,161.8439,163.5683,160.6847,163.5013,730724.0
2021-12-28,163.4534,164.5455,163.1564,164.009,672388.0
2021-12-29,164.4401,164.8904,163.3192,164.4976,1467762.0
2021-12-30,164.852,165.2736,164.0234,164.2198,884412.0
2021-12-31,163.7887,166.3848,163.7887,165.5609,838589.0
2022-01-01,163.7887,166.3848,163.7887,165.5609,838589.0
2022-01-02,163.7887,166.3848,163.7887,165.5609,838589.0
2022-01-03,166.107,166.107,160.8668,161.5757,1307164.0
2022-01-04,162.5049,165.0436,161.7481,164.2581,2065406.0
2022-01-05,164.67,165.6472,161.7385,161.911,1718636.0
2022-01-06,161.8056,163.5683,161.3266,162.2942,1433797.0
2022-01-07,162.3804,163.7024,160.7614,160.7997,2079837.0
2022-01-08,162.3804,163.7024,160.7614,160.7997,2079837.0
2022-01-09,162.3804,163.7024,160.7614,160.7997,2079837.0
2022-01-10,159.516,159.8848,155.9618,159.4298,1896408.0
2022-01-11,159.9854,160.9721,157.7293,160.7135,1075660.0
2022-01-12,162.0643,164.7754,161.6092,164.2581,1983440.0
2022-01-13,164.3347,165.0532,163.2139,163.9898,1336068.0
2022-01-14,161.8439,164.4976,160.5602,163.7408,2824600.0
2022-01-15,161.8439,164.4976,160.5602,163.7408,2824600.0
2022-01-16,161.8439,164.4976,160.5602,163.7408,2824600.0
2022-01-17,161.8439,164.4976,160.5602,163.7408,2824600.0
2022-01-18,161.432,162.0643,157.7724,159.631,2106943.0
2022-01-19,159.7842,160.1099,156.3354,156.527,2368283.0
2022-01-20,157.1018,158.376,154.0171,154.2949,2067469.0
2022-01-21,154.5727,156.8623,152.9106,153.7968,2242063.0
2022-01-22,154.5727,156.8623,152.9106,153.7968,2242063.0
2022-01-23,154.5727,156.8623,152.9106,153.7968,2242063.0
2022-01-24,150.9228,154.4961,147.4357,153.9692,2614381.0
2022-01-25,151.4305,152.6951,146.8896,150.827,2486995.0
2022-01-26,152.446,154.4865,149.6965,151.5934,2024091.0
2022-01-27,153.6722,154.2374,147.7805,148.8918,1679328.0
2022-01-28,148.0584,150.2234,145.261,150.1085,2339528.0
2022-01-29,148.0584,150.2234,145.261,150.1085,2339528.0
2022-01-30,148.0584,150.2234,145.261,150.1085,2339528.0
2022-01-31,149.093,151.8808,148.0105,151.7754,2192570.0
2022-02-01,152.2735,153.1932,149.9456,152.6951,1571404.0
2022-02-02,153.0687,155.0517,152.2735,154.6302,1565640.0
2022-02-03,152.7334,154.9559,149.8785,150.2426,2492392.0
2022-02-04,148.0823,149.3995,143.9294,144.6575,4095463.0
2022-02-05,148.0823,149.3995,143.9294,144.6575,4095463.0
2022-02-06,148.0823,149.3995,143.9294,144.6575,4095463.0
2022-02-07,146.3531,146.6118,143.3833,143.824,3515922.0
2022-02-08,143.8815,145.6155,142.3774,145.1365,2586427.0
2022-02-09,147.2249,150.4533,146.7746,150.2617,2809670.0
2022-02-10,147.5506,151.6125,147.3878,148.2883,2450889.0
2022-02-11,148.3937,148.3937,143.1247,144.3317,2104919.0
2022-02-12,148.3937,148.3937,143.1247,144.3317,2104919.0
2022-02-13,148.3937,148.3937,143.1247,144.3317,2104919.0
2022-02-14,144.6383,146.5735,143.0193,145.7783,2206427.0
2022-02-15,147.8859,149.572,147.3878,148.9972,2061641.0
2022-02-16,148.3553,150.8749,148.2812,150.4342,2194034.0
2022-02-17,149.2367,149.5528,145.6538,145.9987,1324780.0
2022-02-18,145.9412,147.7135,145.3281,146.9183,3466582.0
2022-02-19,145.9412,147.7135,145.3281,146.9183,3466582.0
2022-02-20,145.9412,147.7135,145.3281,146.9183,3466582.0
2022-02-21,145.9412,147.7135,145.3281,146.9183,3466582.0
2022-02-22,146.8513,147.8763,144.3796,145.3855,1684020.0
2022-02-23,146.0274,146.4681,142.6648,143.0385,1506040.0
2022-02-24,139.7334,144.4563,138.2006,143.9964,2168798.0
2022-02-25,143.9869,147.7614,143.7953,147.6464,2427372.0
2022-02-26,143.9869,147.7614,143.7953,147.6464,2427372.0
2022-02-27,143.9869,147.7614,143.7953,147.6464,2427372.0
2022-02-28,145.4334,148.5374,144.9004,147.8093,2454819.0
2022-03-01,147.5315,148.1829,138.3059,140.2986,4790365.0
2022-03-02,141.5057,146.4585,141.1704,145.7783,1880660.0
2022-03-03,146.6501,149.639,146.6501,148.4607,2861399.0
2022-03-04,145.6059,147.0046,141.6015,143.4887,2678905.0
2022-03-05,145.6059,147.0046,141.6015,143.4887,2678905.0
2022-03-06,145.6059,147.0046,141.6015,143.4887,2678905.0
2022-03-07,143.4983,143.4983,138.9209,139.6663,2411606.0
2022-03-08,140.7584,145.2035,139.4555,140.0591,2235261.0
2022-03-09,143.939,145.1365,142.7223,142.8564,1794236.0
2022-03-10,139.7549,143.5807,139.7549,142.7505,1782294.0
2022-03-11,143.8678,144.8022,141.3442,141.5176,1350025.0
2022-03-12,143.8678,144.8022,141.3442,141.5176,1350025.0
2022-03-13,143.8678,144.8022,141.3442,141.5176,1350025.0
2022-03-14,142.4615,145.2742,141.7487,143.0009,1581583.0
2022-03-15,144.6577,145.1971,142.6253,144.7444,1541717.0
2022-03-16,146.3915,148.7707,144.5228,147.7015,1892424.0
2022-03-17,146.3433,149.0211,145.4572,149.0019,1389940.0
2022-03-18,149.5509,150.23,145.9388,149.8591,2792229.0
2022-03-19,149.5509,150.23,145.9388,149.8591,2792229.0
2022-03-20,149.5509,150.23,145.9388,149.8591,2792229.0
2022-03-21,150.3407,150.6008,147.6726,148.9152,1934317.0
2022-03-22,150.0421,150.2733,148.5299,149.5413,1226752.0
2022-03-23,148.3854,149.2427,146.7383,146.825,1331864.0
2022-03-24,147.7593,148.0001,146.7575,147.5666,1078288.0
2022-03-25,148.1157,149.103,147.2199,148.5106,1196464.0
2022-03-26,148.1157,149.103,147.2199,148.5106,1196464.0
2022-03-27,148.1157,149.103,147.2199,148.5106,1196464.0
2022-03-28,147.6244,148.5395,146.5456,148.5395,1239822.0
2022-03-29,150.7068,152.1998,149.5605,151.7374,1530844.0
2022-03-30,150.5815,151.5337,149.0789,149.7435,1294087.0
2022-03-31,149.3582,150.6104,146.0158,146.1796,2286239.0
2022-04-01,147.8074,147.8074,144.8667,146.2278,2098864.0
2022-04-02,147.8074,147.8074,144.8667,146.2278,2098864.0
2022-04-03,147.8074,147.8074,144.8667,146.2278,2098864.0
2022-04-04,145.3705,145.4909,142.8661,145.3705,1435091.0
2022-04-05,145.1875,145.7172,140.5447,141.219,2046748.0
2022-04-06,139.0517,139.9379,137.5876,139.5333,2701440.0
2022-04-07,138.3774,141.2479,137.6358,140.5062,1788057.0
2022-04-08,140.2654,141.8932,139.148,139.8415,1644360.0
2022-04-09,140.2654,141.8932,139.148,139.8415,1644360.0
2022-04-10,140.2654,141.8932,139.148,139.8415,1644360.0
2022-04-11,139.3407,140.9011,136.8074,137.0386,1800152.0
2022-04-12,137.6358,139.6393,134.8713,135.6419,1766180.0
2022-04-13,135.4107,137.4576,135.4107,136.5569,1530637.0
2022-04-14,135.8249,137.4624,134.2837,134.7653,1833025.0
2022-04-15,135.8249,137.4624,134.2837,134.7653,1833025.0
2022-04-16,135.8249,137.4624,134.2837,134.7653,1833025.0
2022-04-17,135.8249,137.4624,134.2837,134.7653,1833025.0
2022-04-18,134.5438,136.8844,134.4667,135.4878,1561086.0
2022-04-19,136.5088,140.6988,135.6226,140.4099,1826746.0
2022-04-20,141.951,145.0237,141.951,143.8871,1834561.0
2022-04-21,146.1122,147.6341,143.7108,144.4361,2293864.0
2022-04-22,143.0395,143.4826,140.5254,140.6699,1655104.0
2022-04-23,143.0395,143.4826,140.5254,140.6699,1655104.0
2022-04-24,143.0395,143.4826,140.5254,140.6699,1655104.0
2022-04-25,140.5351,141.6813,137.472,141.662,1905474.0
2022-04-26,139.8415,141.5465,138.2233,138.493,2313717.0
2022-04-27,138.4641,141.4887,138.1944,140.3521,1930473.0
2022-04-28,140.7277,142.6349,138.9746,142.4423,2473844.0
2022-04-29,142.317,144.3206,139.4466,139.6874,2467483.0
2022-04-30,142.317,144.3206,139.4466,139.6874,2467483.0
2022-05-01,142.317,144.3206,139.4466,139.6874,2467483.0
2022-05-02,139.6585,141.6139,138.1414,141.113,2732670.0
2022-05-03,139.1962,145.409,139.1962,141.1901,3004852.0
2022-05-04,141.402,145.1682,138.6857,144.4169,2558134.0
2022-05-05,143.2514,145.332,141.6909,142.9239,3870981.0
2022-05-06,142.3556,143.0009,139.1384,141.874,2101758.0
2022-05-07,142.3556,143.0009,139.1384,141.874,2101758.0
2022-05-08,142.3556,143.0009,139.1384,141.874,2101758.0
2022-05-09,139.9957,143.8197,139.7163,142.5193,3028912.0
2022-05-10,143.5307,144.3976,135.3625,135.796,3543092.0
2022-05-11,135.9405,138.9938,135.0639,135.6322,1852352.0
2022-05-12,135.1187,138.0832,134.363,137.3276,2251986.0
2022-05-13,138.3933,138.9649,135.2931,136.9207,2813091.0
2022-05-14,138.3933,138.9649,135.2931,136.9207,2813091.0
2022-05-15,138.3933,138.9649,135.2931,136.9207,2813091.0
2022-05-16,136.1747,136.3484,133.2586,134.644,2551858.0
2022-05-17,136.9982,139.3524,136.3975,138.9067,1988472.0
2022-05-18,136.6882,137.3663,131.7182,132.2607,1946519.0
2022-05-19,130.7882,133.7043,128.2451,131.8345,2992348.0
2022-05-20,132.5998,133.1424,128.0368,129.955,4686664.0
2022-05-21,132.5998,133.1424,128.0368,129.955,4686664.0
2022-05-22,132.5998,133.1424,128.0368,129.955,4686664.0
2022-05-23,131.3888,132.5998,129.0056,132.4933,2169613.0
2022-05-24,128.8312,130.42,126.3656,129.6547,2709812.0
2022-05-25,129.3447,131.0594,127.3974,129.8969,1877463.0
2022-05-26,131.5051,132.9389,129.5094,132.0282,1366431.0
2022-05-27,133.3071,135.5159,132.813,135.4578,1458990.0
2022-05-28,133.3071,135.5159,132.813,135.4578,1458990.0
2022-05-29,133.3071,135.5159,132.813,135.4578,1458990.0
2022-05-30,133.3071,135.5159,132.813,135.4578,1458990.0
2022-05-31,134.0337,135.6612,132.5417,134.2759,2900456.0
2022-06-01,135.574,135.8744,132.1929,133.4233,1750761.0
2022-06-02,135.1575,136.5235,133.1617,136.4266,1289917.0
2022-06-03,135.2834,136.5622,135.0025,135.9713,1421333.0
2022-06-04,135.2834,136.5622,135.0025,135.9713,1421333.0
2022-06-05,135.2834,136.5622,135.0025,135.9713,1421333.0
2022-06-06,137.8507,138.2479,136.7269,136.9497,1659402.0
2022-06-07,136.2135,140.9509,135.3076,140.8734,2237455.0
2022-06-08,139.8949,141.7259,138.9358,139.9724,2273971.0
2022-06-09,138.897,140.6796,137.9864,138.0542,1594841.0
2022-06-10,135.4287,136.2522,132.5611,132.7548,1543914.0
2022-06-11,135.4287,136.2522,132.5611,132.7548,1543914.0
2022-06-12,135.4287,136.2522,132.5611,132.7548,1543914.0
2022-06-13,130.5653,130.5653,127.8818,128.7052,1596743.0
2022-06-14,128.7052,130.2747,125.1667,126.4479,1927351.0
2022-06-15,127.4458,128.6084,124.8542,126.9227,1658652.0
2022-06-16,123.9194,124.4522,121.2358,122.1755,2006534.0
2022-06-17,121.2164,123.3768,120.6859,121.6039,3126530.0
2022-06-18,121.2164,123.3768,120.6859,121.6039,3126530.0
2022-06-19,121.2164,123.3768,120.6859,121.6039,3126530.0
2022-06-20,121.2164,123.3768,120.6859,121.6039,3126530.0
2022-06-21,122.7568,123.5415,121.2067,122.2046,1584393.0
2022-06-22,119.831,122.9893,119.831,122.2821,1921722.0
2022-06-23,121.3617,123.2896,120.2476,122.9312,2022830.0
2022-06-24,124.4619,127.7946,123.5997,127.7171,1974203.0
2022-06-25,124.4619,127.7946,123.5997,127.7171,1974203.0
2022-06-26,124.4619,127.7946,123.5997,127.7171,1974203.0
2022-06-27,128.6277,129.3301,127.0618,128.124,1596981.0
2022-06-28,128.6956,129.7516,125.2176,125.2854,1914874.0
2022-06-29,125.6438,126.0314,122.1077,123.2993,1740119.0
2022-06-30,121.2067,123.1056,120.7659,122.0593,2370068.0
2022-07-01,122.4565,124.336,121.2019,123.3962,1749735.0
2022-07-02,122.4565,124.336,121.2019,123.3962,1749735.0
2022-07-03,122.4565,124.336,121.2019,123.3962,1749735.0
2022-07-04,122.4565,124.336,121.2019,123.3962,1749735.0
2022-07-05,121.6524,122.8537,119.3369,122.7277,1934152.0
2022-07-06,123.2315,124.7719,121.9963,124.0066,1734528.0
2022-07-07,125.3532,125.8667,123.3962,125.547,1662731.0
2022-07-08,125.0238,125.0626,122.7568,123.8322,1213584.0
2022-07-09,125.0238,125.0626,122.7568,123.8322,1213584.0
2022-07-10,125.0238,125.0626,122.7568,123.8322,1213584.0
2022-07-11,122.844,124.7235,122.8343,123.8612,831188.0
2022-07-12,123.3187,125.1071,122.5243,122.9215,1051597.0
2022-07-13,120.732,122.6987,119.6663,121.7977,1604979.0
2022-07-14,119.7148,121.3811,118.6782,121.1389,1274088.0
2022-07-15,123.2121,125.4404,121.5942,124.9657,1956403.0
2022-07-16,123.2121,125.4404,121.5942,124.9657,1956403.0
2022-07-17,123.2121,125.4404,121.5942,124.9657,1956403.0
2022-07-18,125.9442,126.322,122.408,122.9215,1441554.0
2022-07-19,124.6363,128.6084,124.365,128.1724,1454452.0
2022-07-20,128.6471,129.9647,127.8818,129.6741,1281971.0
2022-07-21,129.9647,133.1811,129.3447,133.0552,2001203.0
2022-07-22,133.278,134.5423,131.5051,132.3867,1763486.0
2022-07-23,133.278,134.5423,131.5051,132.3867,1763486.0
2022-07-24,133.278,134.5423,131.5051,132.3867,1763486.0
2022-07-25,132.4351,132.8808,131.0982,132.8227,955875.0
2022-07-26,132.8711,135.2737,132.0573,134.799,2103064.0
2022-07-27,135.3125,138.1317,134.5181,137.2501,1490424.0
2022-07-28,139.2846,142.3749,138.9261,141.6969,2759905.0
2022-07-29,141.6872,144.4773,141.3965,143.7604,1609301.0
2022-07-30,141.6872,144.4773,141.3965,143.7604,1609301.0
2022-07-31,141.6872,144.4773,141.3965,143.7604,1609301.0
2022-08-01,142.2297,143.6345,141.8519,142.8982,1886187.0
2022-08-02,143.867,146.754,141.6872,141.8228,2292502.0
2022-08-03,143.121,144.7631,141.7386,144.0607,1377887.0
2022-08-04,144.5645,145.2718,143.6732,144.0704,1128906.0
2022-08-05,143.121,144.2061,142.5979,144.0123,1243449.0
2022-08-06,143.121,144.2061,142.5979,144.0123,1243449.0
2022-08-07,143.121,144.2061,142.5979,144.0123,1243449.0
2022-08-08,145.4849,145.9305,142.9369,143.3148,1340620.0
2022-08-09,142.4816,142.9563,141.6387,141.8422,1170330.0
2022-08-10,144.9327,145.3105,143.6345,144.6808,1595324.0
2022-08-11,146.1419,147.077,145.2945,145.577,1434941.0
2022-08-12,146.2686,148.5528,146.0153,148.4895,1318554.0
2022-08-13,146.2686,148.5528,146.0153,148.4895,1318554.0
2022-08-14,146.2686,148.5528,146.0153,148.4895,1318554.0
2022-08-15,148.3141,148.9083,147.3985,148.47,1123085.0
2022-08-16,146.8822,149.5902,146.366,149.1324,1293584.0
2022-08-17,147.2719,148.6307,146.7131,148.0511,1036668.0
2022-08-18,148.3239,149.8337,147.6518,149.3759,1104836.0
2022-08-19,148.4115,148.7427,146.4293,146.9309,1308529.0
2022-08-20,148.4115,148.7427,146.4293,146.9309,1308529.0
2022-08-21,148.4115,148.7427,146.4293,146.9309,1308529.0
2022-08-22,144.5249,144.9438,142.4209,142.9469,1737004.0
2022-08-23,143.0054,144.0184,142.2553,142.5183,824486.0
2022-08-24,142.6937,142.9469,141.1351,141.7488,1030386.0
2022-08-25,142.869,144.2425,142.3917,144.2132,1090728.0
2022-08-26,144.5249,144.5249,137.1219,137.4239,1743418.0
2022-08-27,144.5249,144.5249,137.1219,137.4239,1743418.0
2022-08-28,144.5249,144.5249,137.1219,137.4239,1743418.0
2022-08-29,136.3134,138.3298,135.6245,137.0635,1223923.0
2022-08-30,138.6902,138.8947,134.5601,135.6316,1153676.0
2022-08-31,136.3134,136.3134,132.5778,133.0989,2249915.0
2022-09-01,132.2612,135.2419,131.667,135.1737,1538902.0
2022-09-02,136.8394,137.044,133.323,133.7418,1080237.0
2022-09-03,136.8394,137.044,133.323,133.7418,1080237.0
2022-09-04,136.8394,137.044,133.323,133.7418,1080237.0
2022-09-05,136.8394,137.044,133.323,133.7418,1080237.0
2022-09-06,134.1315,135.0471,132.495,134.8718,1388307.0
2022-09-07,134.8328,138.4467,134.5211,137.6089,2112616.0
2022-09-08,136.7712,139.6545,136.0212,139.5279,1716374.0
2022-09-09,140.0831,142.4696,139.8688,141.9339,1636890.0
2022-09-10,140.0831,142.4696,139.8688,141.9339,1636890.0
2022-09-11,140.0831,142.4696,139.8688,141.9339,1636890.0
2022-09-12,142.9469,144.7685,142.4842,143.7846,1570696.0
2022-09-13,140.4046,141.7098,138.1447,138.8168,1297823.0
2022-09-14,139.6545,139.9565,137.7648,139.3915,1461771.0
2022-09-15,139.0506,141.2472,137.307,137.4531,1759740.0
2022-09-16,136.0991,136.2257,133.0502,134.6867,3415671.0
2022-09-17,136.0991,136.2257,133.0502,134.6867,3415671.0
2022-09-18,136.0991,136.2257,133.0502,134.6867,3415671.0
2022-09-19,133.5665,136.8394,133.5665,136.5862,1372718.0
2022-09-20,135.2711,136.3426,134.0535,135.5731,1621613.0
2022-09-21,136.9661,138.3298,134.2191,134.2581,1112695.0
2022-09-22,133.3814,134.1899,131.0436,131.6281,1871616.0
2022-09-23,130.3812,131.1118,128.8324,130.6637,1726426.0
2022-09-24,130.3812,131.1118,128.8324,130.6637,1726426.0
2022-09-25,130.3812,131.1118,128.8324,130.6637,1726426.0
2022-09-26,130.4202,131.9495,128.9591,130.0695,1674210.0
2022-09-27,131.5112,131.8959,126.4849,127.8973,2237011.0
2022-09-28,128.9591,131.1021,127.9314,130.4397,2346133.0
2022-09-29,128.8617,130.8244,127.8097,130.6735,2711027.0
2022-09-30,130.6929,132.7385,129.0954,129.9039,2739788.0
2022-10-01,130.6929,132.7385,129.0954,129.9039,2739788.0
2022-10-02,130.6929,132.7385,129.0954,129.9039,2739788.0
2022-10-03,130.9949,135.8069,130.4105,134.2191,1903909.0
2022-10-04,137.1414,139.8883,137.005,139.7617,1996329.0
2022-10-05,138.4369,141.9875,138.2031,140.7552,2255392.0
2022-10-06,140.2585,140.6968,137.8622,138.7584,2381145.0
2022-10-07,136.7907,136.9904,132.3002,133.284,1884562.0
2022-10-08,136.7907,136.9904,132.3002,133.284,1884562.0
2022-10-09,136.7907,136.9904,132.3002,133.284,1884562.0
2022-10-10,134.2094,134.2094,131.3261,132.8457,1860732.0
2022-10-11,131.5599,134.5795,130.7904,132.8846,1566231.0
2022-10-12,133.0015,133.4106,131.7742,131.9398,2073433.0
2022-10-13,129.3097,135.9627,128.5938,134.5211,2423447.0
2022-10-14,135.4952,136.5959,130.4202,130.8293,1863515.0
2022-10-15,135.4952,136.5959,130.4202,130.8293,1863515.0
2022-10-16,135.4952,136.5959,130.4202,130.8293,1863515.0
2022-10-17,132.8067,135.4757,132.8067,134.638,1510141.0
2022-10-18,138.2518,138.8801,135.0958,136.9953,2003457.0
2022-10-19,136.2063,137.3265,134.6672,135.3978,1845093.0
2022-10-20,135.4367,136.177,131.3456,131.7547,2079452.0
2022-10-21,132.1736,135.9433,131.3164,135.7192,2346214.0
2022-10-22,132.1736,135.9433,131.3164,135.7192,2346214.0
2022-10-23,132.1736,135.9433,131.3164,135.7192,2346214.0
2022-10-24,137.3459,138.8509,136.0261,137.9012,1358524.0
2022-10-25,137.1706,142.3527,137.1706,142.2651,2782417.0
2022-10-26,143.2879,144.0282,140.8624,141.7488,2057523.0
