,DGX US Equity,DGX US Equity,DGX US Equity,DGX US Equity,DGX US Equity
2022-05-11,127.7268,130.2881,127.1906,127.4486,631245.0
2022-05-12,127.1704,130.5663,126.8155,130.5471,982037.0
2022-05-13,130.8636,132.6191,130.173,130.8349,812876.0
2022-05-14,130.8636,132.6191,130.173,130.8349,812876.0
2022-05-15,130.8636,132.6191,130.173,130.8349,812876.0
2022-05-16,130.6622,131.5255,128.7149,129.8756,963897.0
2022-05-17,130.6238,135.2091,130.6238,134.7966,1227979.0
2022-05-18,133.8278,134.6144,132.5903,133.5304,1057585.0
2022-05-19,132.7534,136.0053,131.3624,134.365,1504887.0
2022-05-20,134.8734,136.8495,133.3385,135.2859,1710380.0
2022-05-21,134.8734,136.8495,133.3385,135.2859,1710380.0
2022-05-22,134.8734,136.8495,133.3385,135.2859,1710380.0
2022-05-23,136.1108,136.8015,132.9165,133.8566,1157363.0
2022-05-24,134.835,135.4106,133.1371,134.3842,1449467.0
2022-05-25,134.7487,136.5137,134.0052,135.2859,841110.0
2022-05-26,135.8135,136.2739,133.4728,135.8806,1181613.0
2022-05-27,136.2164,139.4779,135.8422,139.4683,892336.0
2022-05-28,136.2164,139.4779,135.8422,139.4683,892336.0
2022-05-29,136.2164,139.4779,135.8422,139.4683,892336.0
2022-05-30,136.2164,139.4779,135.8422,139.4683,892336.0
2022-05-31,137.7512,138.2212,133.588,135.2763,2552743.0
2022-06-01,135.3914,135.8998,131.7749,132.974,738011.0
2022-06-02,133.2426,133.2426,130.2497,133.0028,713614.0
2022-06-03,132.4944,132.763,130.2833,130.6526,525989.0
2022-06-04,132.4944,132.763,130.2833,130.6526,525989.0
2022-06-05,132.4944,132.763,130.2833,130.6526,525989.0
2022-06-06,131.3241,132.1999,129.7605,130.3073,511184.0
2022-06-07,129.6358,132.3121,129.6358,132.1586,543023.0
2022-06-08,130.9404,132.2354,129.914,130.0291,589466.0
2022-06-09,129.9907,132.7822,129.2425,129.3959,1105076.0
2022-06-10,127.7076,128.1969,125.0696,125.9042,949742.0
2022-06-11,127.7076,128.1969,125.0696,125.9042,949742.0
2022-06-12,127.7076,128.1969,125.0696,125.9042,949742.0
2022-06-13,123.6979,124.7914,122.0383,122.5851,865191.0
2022-06-14,122.1535,123.5444,120.7241,121.8945,858181.0
2022-06-15,122.0863,124.7051,121.9808,123.5348,931732.0
2022-06-16,121.8369,123.1655,120.2253,122.7674,907322.0
2022-06-17,123.2758,126.4894,123.0552,125.319,1764487.0
2022-06-18,123.2758,126.4894,123.0552,125.319,1764487.0
2022-06-19,123.2758,126.4894,123.0552,125.319,1764487.0
2022-06-20,123.2758,126.4894,123.0552,125.319,1764487.0
2022-06-21,126.0769,126.7484,125.0025,126.5565,859537.0
2022-06-22,126.4702,129.7221,126.0289,128.8683,850072.0
2022-06-23,129.4247,132.6191,129.4247,131.8229,915275.0
2022-06-24,132.9548,134.7583,131.8613,134.5952,995065.0
2022-06-25,132.9548,134.7583,131.8613,134.5952,995065.0
2022-06-26,132.9548,134.7583,131.8613,134.5952,995065.0
2022-06-27,134.2786,134.6288,131.5159,132.9165,705426.0
2022-06-28,133.4249,134.1635,130.7293,130.902,516079.0
2022-06-29,130.7389,132.763,129.9619,132.0052,577640.0
2022-06-30,130.9212,131.2569,126.8443,127.5637,1245435.0
2022-07-01,128.0338,131.372,127.1225,131.113,798159.0
2022-07-02,128.0338,131.372,127.1225,131.113,798159.0
2022-07-03,128.0338,131.372,127.1225,131.113,798159.0
2022-07-04,128.0338,131.372,127.1225,131.113,798159.0
2022-07-05,129.7925,129.86,126.6135,128.7611,746140.0
2022-07-06,128.6358,131.9131,128.2406,131.036,769058.0
2022-07-07,130.9878,132.3324,129.8214,130.8624,707691.0
2022-07-08,130.8142,132.5493,130.6889,130.8432,766499.0
2022-07-09,130.8142,132.5493,130.6889,130.8432,766499.0
2022-07-10,130.8142,132.5493,130.6889,130.8432,766499.0
2022-07-11,130.5829,131.6336,129.7534,131.0649,724936.0
2022-07-12,131.036,132.4915,128.4719,129.2527,723908.0
2022-07-13,128.1056,129.4407,127.5369,128.2888,591347.0
2022-07-14,126.3995,128.8719,125.85,128.4237,791225.0
2022-07-15,130.448,131.0601,128.6261,130.9588,620952.0
2022-07-16,130.448,131.0601,128.6261,130.9588,620952.0
2022-07-17,130.448,131.0601,128.6261,130.9588,620952.0
2022-07-18,130.9492,131.1323,128.4623,128.8286,834869.0
2022-07-19,129.7443,132.4722,129.7443,131.73,714699.0
2022-07-20,131.8746,132.2409,129.5795,129.9756,1066738.0
2022-07-21,129.4744,130.3612,125.3199,129.7732,1676391.0
2022-07-22,130.8624,131.1757,125.7585,126.3031,978849.0
2022-07-23,130.8624,131.1757,125.7585,126.3031,978849.0
2022-07-24,130.8624,131.1757,125.7585,126.3031,978849.0
2022-07-25,126.6405,127.2284,125.6187,126.3224,867493.0
2022-07-26,125.7922,128.5394,124.409,128.3948,947513.0
2022-07-27,127.7393,130.4721,126.9007,129.4551,717451.0
2022-07-28,129.3587,131.3637,127.855,130.3034,754495.0
2022-07-29,130.3034,132.2505,129.9515,131.6432,987576.0
2022-07-30,130.3034,132.2505,129.9515,131.6432,987576.0
2022-07-31,130.3034,132.2505,129.9515,131.6432,987576.0
2022-08-01,131.1323,132.2891,130.4865,131.7396,888192.0
2022-08-02,132.2698,133.4265,131.4022,131.7685,881199.0
2022-08-03,132.2119,133.5518,131.9902,132.9542,684316.0
2022-08-04,133.6385,135.2676,132.9156,133.0602,711103.0
2022-08-05,132.7325,134.4097,132.077,134.3519,579970.0
2022-08-06,132.7325,134.4097,132.077,134.3519,579970.0
2022-08-07,132.7325,134.4097,132.077,134.3519,579970.0
2022-08-08,135.1808,135.8363,134.4193,134.9688,519596.0
2022-08-09,135.3447,136.3761,133.8892,134.188,588304.0
2022-08-10,135.1037,136.3086,134.3422,135.8941,735843.0
2022-08-11,135.8074,137.6822,134.9495,135.4989,707948.0
2022-08-12,135.5278,136.2893,134.4202,135.4796,648449.0
2022-08-13,135.5278,136.2893,134.4202,135.4796,648449.0
2022-08-14,135.5278,136.2893,134.4202,135.4796,648449.0
2022-08-15,135.5568,137.3256,134.723,136.0098,590163.0
2022-08-16,135.4218,136.7231,134.5061,135.4604,607929.0
2022-08-17,134.2651,135.2338,132.5638,132.8674,715282.0
2022-08-18,133.1662,133.1662,129.5756,131.0552,782603.0
2022-08-19,131.3926,132.1155,129.8214,130.5925,1814794.0
2022-08-20,131.3926,132.1155,129.8214,130.5925,1814794.0
2022-08-21,131.3926,132.1155,129.8214,130.5925,1814794.0
2022-08-22,129.7732,130.4913,127.1128,127.2284,934312.0
2022-08-23,126.8236,126.8236,124.9632,125.3584,905884.0
2022-08-24,124.8765,124.8765,122.939,124.0957,936798.0
2022-08-25,123.9993,125.8982,122.5149,125.8886,769949.0
2022-08-26,126.1296,126.197,122.457,122.5149,775607.0
2022-08-27,126.1296,126.197,122.457,122.5149,775607.0
2022-08-28,126.1296,126.197,122.457,122.5149,775607.0
2022-08-29,122.3124,123.0932,121.4545,122.0618,564646.0
2022-08-30,122.2932,122.8422,121.3389,121.7244,569604.0
2022-08-31,122.2546,122.4667,120.399,120.7894,1116416.0
2022-09-01,120.5099,121.9558,119.7966,121.5702,748847.0
2022-09-02,122.0907,122.5823,120.0376,120.6159,651323.0
2022-09-03,122.0907,122.5823,120.0376,120.6159,651323.0
2022-09-04,122.0907,122.5823,120.0376,120.6159,651323.0
2022-09-05,122.0907,122.5823,120.0376,120.6159,651323.0
2022-09-06,120.5484,122.4185,120.4328,120.8473,700181.0
2022-09-07,121.3196,123.4788,121.1364,122.8522,786317.0
2022-09-08,122.457,125.7344,122.2823,125.503,1062300.0
2022-09-09,125.6091,126.2934,124.7897,125.3102,882003.0
2022-09-10,125.6091,126.2934,124.7897,125.3102,882003.0
2022-09-11,125.6091,126.2934,124.7897,125.3102,882003.0
2022-09-12,125.6573,127.0549,125.3102,126.9007,742821.0
2022-09-13,125.2042,125.2813,121.0882,121.3774,873847.0
2022-09-14,121.2328,121.4497,118.8664,119.517,896045.0
2022-09-15,120.2014,121.2907,119.5749,119.7966,1067615.0
2022-09-16,119.5942,121.0015,119.4207,120.2304,1240430.0
2022-09-17,119.5942,121.0015,119.4207,120.2304,1240430.0
2022-09-18,119.5942,121.0015,119.4207,120.2304,1240430.0
2022-09-19,119.6809,121.1702,119.5074,121.0593,864383.0
2022-09-20,120.1243,120.4135,118.2061,119.8544,1260102.0
2022-09-21,120.4617,121.5798,117.3386,117.3771,731973.0
2022-09-22,116.9916,119.2857,116.0566,118.4085,1036225.0
2022-09-23,117.994,118.4182,116.606,117.9362,1027074.0
2022-09-24,117.994,118.4182,116.606,117.9362,1027074.0
2022-09-25,117.994,118.4182,116.606,117.9362,1027074.0
2022-09-26,117.541,119.3387,117.4611,118.7555,1014520.0
2022-09-27,119.4689,120.4039,117.5314,117.8977,993721.0
2022-09-28,119.0062,121.3003,118.2929,120.6545,1002750.0
2022-09-29,120.2593,120.6738,119.0158,120.1243,1005165.0
2022-09-30,120.9437,121.7341,118.0904,118.2639,1129826.0
2022-10-01,120.9437,121.7341,118.0904,118.2639,1129826.0
2022-10-02,120.9437,121.7341,118.0904,118.2639,1129826.0
2022-10-03,119.5819,122.1501,119.3057,121.5687,854464.0
2022-10-04,122.2277,124.699,122.1986,124.1466,918261.0
2022-10-05,123.3228,124.4179,122.3706,123.8171,539966.0
2022-10-06,123.4876,123.4876,121.2062,122.1695,797201.0
2022-10-07,121.2779,121.2779,118.7727,119.5044,692873.0
2022-10-08,121.2779,121.2779,118.7727,119.5044,692873.0
2022-10-09,121.2779,121.2779,118.7727,119.5044,692873.0
2022-10-10,119.9114,120.6964,118.7582,120.1925,676852.0
2022-10-11,120.3766,122.1598,119.0004,120.522,961871.0
2022-10-12,121.0841,122.3149,119.9599,120.5511,837687.0
2022-10-13,119.0101,123.003,118.2833,121.8303,932748.0
2022-10-14,122.6735,124.0497,121.1229,122.218,782618.0
2022-10-15,122.6735,124.0497,121.1229,122.218,782618.0
2022-10-16,122.6735,124.0497,121.1229,122.218,782618.0
2022-10-17,123.284,124.3937,122.7413,123.9818,1180758.0
2022-10-18,125.9782,126.8214,124.4858,125.5809,1164768.0
2022-10-19,125.3483,125.3483,121.307,122.751,1460888.0
2022-10-20,124.4955,130.8239,124.4955,130.5041,2359972.0
2022-10-21,130.7949,134.8846,128.4883,132.5296,1486447.0
2022-10-22,130.7949,134.8846,128.4883,132.5296,1486447.0
2022-10-23,130.7949,134.8846,128.4883,132.5296,1486447.0
2022-10-24,134.0899,136.0379,133.5957,134.6714,1121463.0
2022-10-25,134.7877,140.1567,134.7877,139.6043,1867810.0
2022-10-26,140.0307,141.6007,138.2572,139.081,1337610.0
2022-10-27,138.7224,140.2827,136.8035,138.2475,1243888.0
2022-10-28,138.5286,141.3197,137.8744,140.1276,1082804.0
2022-10-29,138.5286,141.3197,137.8744,140.1276,1082804.0
2022-10-30,138.5286,141.3197,137.8744,140.1276,1082804.0
2022-10-31,139.5559,142.3179,139.1488,139.2167,1088697.0
2022-11-01,139.614,140.3215,136.9683,138.3735,1152471.0
2022-11-02,138.1022,139.8272,135.97,136.1445,1570722.0
2022-11-03,134.8265,139.4202,133.7798,138.5673,1076505.0
2022-11-04,139.4493,140.4765,137.3026,139.1876,1066084.0
2022-11-05,139.4493,140.4765,137.3026,139.1876,1066084.0
2022-11-06,139.4493,140.4765,137.3026,139.1876,1066084.0
2022-11-07,139.362,141.9206,138.3541,141.6298,1051565.0
2022-11-08,141.9593,143.413,140.9756,141.3294,879694.0
2022-11-09,141.6104,142.0078,140.6025,140.932,1125930.0
2022-11-10,143.4906,147.842,143.3403,147.7741,1668074.0
2022-11-11,147.0376,147.997,144.0333,146.3689,1589293.0
2022-11-12,147.0376,147.997,144.0333,146.3689,1589293.0
2022-11-13,147.0376,147.997,144.0333,146.3689,1589293.0
2022-11-14,146.8632,148.3944,145.739,145.739,1026357.0
2022-11-15,145.7583,146.49,142.9769,143.3743,1144609.0
2022-11-16,143.8007,146.0685,143.2725,144.6632,1153904.0
2022-11-17,139.6528,142.3373,137.4044,141.4554,1565635.0
2022-11-18,142.7249,144.1108,139.7545,141.9012,1225830.0
2022-11-19,142.7249,144.1108,139.7545,141.9012,1225830.0
2022-11-20,142.7249,144.1108,139.7545,141.9012,1225830.0
2022-11-21,141.184,144.1641,140.7576,141.9787,1054682.0
2022-11-22,142.3954,143.3064,141.0677,142.1725,829298.0
2022-11-23,142.7443,144.5372,142.7443,143.8782,795824.0
2022-11-24,142.7443,144.5372,142.7443,143.8782,795824.0
2022-11-25,144.2853,145.0763,143.0351,144.4597,459112.0
2022-11-26,144.2853,145.0763,143.0351,144.4597,459112.0
2022-11-27,144.2853,145.0763,143.0351,144.4597,459112.0
2022-11-28,144.2659,145.2544,143.5487,144.4694,1104650.0
2022-11-29,144.0817,144.9636,143.8588,144.4112,648136.0
2022-11-30,143.917,147.1442,141.6783,147.1442,2063509.0
2022-12-01,147.7935,149.4604,147.4253,147.9001,858602.0
2022-12-02,146.4174,147.3671,144.2659,145.8165,1423220.0
2022-12-03,146.4174,147.3671,144.2659,145.8165,1423220.0
2022-12-04,146.4174,147.3671,144.2659,145.8165,1423220.0
2022-12-05,144.8086,144.9152,142.7152,144.324,1248120.0
2022-12-06,143.9267,145.1284,143.2967,144.3725,1154282.0
2022-12-07,144.8377,145.3707,143.9557,144.4015,1079641.0
2022-12-08,144.169,145.9958,143.0835,145.8553,660815.0
2022-12-09,146.1654,146.7662,143.9557,144.2562,733302.0
2022-12-10,146.1654,146.7662,143.9557,144.2562,733302.0
2022-12-11,146.1654,146.7662,143.9557,144.2562,733302.0
2022-12-12,144.5082,144.5082,142.5699,144.4015,721699.0
2022-12-13,146.5337,146.8535,143.7522,145.1284,866393.0
2022-12-14,145.2156,147.7402,144.8667,146.4464,1171317.0
2022-12-15,144.8377,145.3222,143.8394,144.6148,1306745.0
2022-12-16,143.5487,145.4579,143.1659,144.6341,2354168.0
2022-12-17,143.5487,145.4579,143.1659,144.6341,2354168.0
2022-12-18,143.5487,145.4579,143.1659,144.6341,2354168.0
2022-12-19,144.169,146.9213,143.6553,146.7759,1222729.0
2022-12-20,146.8147,148.5688,145.3804,145.5645,1278055.0
2022-12-21,146.6596,150.5846,146.6596,150.5071,1086568.0
2022-12-22,149.9741,151.0305,148.7627,150.8269,1071526.0
2022-12-23,150.7203,151.7864,149.4653,151.4859,947590.0
2022-12-24,150.7203,151.7864,149.4653,151.4859,947590.0
2022-12-25,150.7203,151.7864,149.4653,151.4859,947590.0
2022-12-26,150.7203,151.7864,149.4653,151.4859,947590.0
2022-12-27,151.5247,153.3273,151.5247,152.426,740452.0
2022-12-28,152.6974,153.4436,151.3309,151.6798,630220.0
2022-12-29,152.3679,153.449,151.4472,151.9511,761104.0
2022-12-30,151.7088,152.0577,150.5653,151.6119,719005.0
2022-12-31,151.7088,152.0577,150.5653,151.6119,719005.0
2023-01-01,151.7088,152.0577,150.5653,151.6119,719005.0
2023-01-02,151.7088,152.0577,150.5653,151.6119,719005.0
2023-01-03,151.1952,151.5635,149.3151,150.9626,841323.0
2023-01-04,151.8639,152.5035,148.9129,149.8093,795973.0
2023-01-05,148.9468,149.8093,147.6869,149.7318,1059662.0
2023-01-06,150.5943,151.6265,149.3054,150.8366,768106.0
2023-01-07,150.5943,151.6265,149.3054,150.8366,768106.0
2023-01-08,150.5943,151.6265,149.3054,150.8366,768106.0
2023-01-09,151.3115,152.0965,147.5803,148.2103,1223220.0
2023-01-10,148.2103,148.3653,146.5143,147.8323,1004948.0
2023-01-11,148.1812,149.0728,146.3505,148.123,1649793.0
2023-01-12,149.0728,149.0728,143.5002,143.5487,1797646.0
2023-01-13,142.9672,144.4015,142.4051,143.3743,1312215.0
2023-01-14,142.9672,144.4015,142.4051,143.3743,1312215.0
2023-01-15,142.9672,144.4015,142.4051,143.3743,1312215.0
2023-01-16,142.9672,144.4015,142.4051,143.3743,1312215.0
2023-01-17,143.5494,144.2406,142.4592,143.6371,1304085.0
2023-01-18,143.5787,143.7052,141.2326,141.252,937056.0
2023-01-19,141.252,142.0795,140.444,141.4467,974689.0
2023-01-20,141.8945,143.4229,140.6387,141.5733,948399.0
2023-01-21,141.8945,143.4229,140.6387,141.5733,948399.0
2023-01-22,141.8945,143.4229,140.6387,141.5733,948399.0
2023-01-23,141.4565,143.676,140.7069,143.1114,1009394.0
2023-01-24,141.9821,142.722,139.7675,140.0839,841250.0
2023-01-25,139.821,141.2326,139.4608,141.0671,526695.0
2023-01-26,141.1255,143.1795,141.1157,143.0724,758714.0
2023-01-27,142.8485,143.4229,141.3591,141.768,1025201.0
2023-01-28,142.8485,143.4229,141.3591,141.768,1025201.0
2023-01-29,142.8485,143.4229,141.3591,141.768,1025201.0
2023-01-30,142.0892,143.7733,141.7485,141.8945,719609.0
2023-01-31,142.4105,144.6787,141.8653,144.5424,1136008.0
2023-02-01,144.2309,144.9902,141.9432,144.6982,1520052.0
2023-02-02,143.2671,146.577,139.5192,141.6122,3043014.0
2023-02-03,141.1936,141.2277,136.1607,139.0228,1316045.0
2023-02-04,141.1936,141.2277,136.1607,139.0228,1316045.0
2023-02-05,141.1936,141.2277,136.1607,139.0228,1316045.0
2023-02-06,139.2564,142.1282,138.5555,141.5343,2301546.0
2023-02-07,140.6972,142.6344,140.5706,142.0503,928437.0
2023-02-08,142.0308,143.0724,141.7631,142.4007,895659.0
2023-02-09,142.9848,143.1406,141.4759,142.1476,1111770.0
2023-02-10,142.206,143.3548,140.8626,140.96,922330.0
2023-02-11,142.206,143.3548,140.8626,140.96,922330.0
2023-02-12,142.206,143.3548,140.8626,140.96,922330.0
2023-02-13,141.0865,142.4397,140.9308,142.391,721211.0
2023-02-14,142.1476,142.1476,139.5387,140.7556,851940.0
2023-02-15,140.2688,142.9654,139.9038,142.7317,920830.0
2023-02-16,141.1157,143.3694,139.7292,142.7707,783159.0
2023-02-17,143.014,144.9659,142.907,144.2893,940182.0
2023-02-18,143.014,144.9659,142.907,144.2893,940182.0
2023-02-19,143.014,144.9659,142.907,144.2893,940182.0
2023-02-20,143.014,144.9659,142.907,144.2893,940182.0
2023-02-21,143.2282,143.9973,139.7431,139.7723,791148.0
2023-02-22,139.7918,141.0184,138.4776,139.967,1260048.0
2023-02-23,140.2396,140.8918,138.1661,138.6626,729323.0
2023-02-24,137.6696,137.8741,136.0439,136.2775,714477.0
2023-02-25,137.6696,137.8741,136.0439,136.2775,714477.0
2023-02-26,137.6696,137.8741,136.0439,136.2775,714477.0
2023-02-27,137.1439,137.1732,134.7881,134.9828,1166194.0
2023-02-28,134.5545,134.9341,132.8314,134.6908,1881459.0
2023-03-01,133.7854,135.4112,132.6951,135.3138,1545371.0
2023-03-02,134.866,136.3457,134.2527,136.005,3140897.0
2023-03-03,136.9006,137.3289,135.966,137.0661,1278019.0
2023-03-04,136.9006,137.3289,135.966,137.0661,1278019.0
2023-03-05,136.9006,137.3289,135.966,137.0661,1278019.0
2023-03-06,136.8811,137.2316,136.0147,136.6085,1226065.0
2023-03-07,136.8227,137.2024,133.5615,134.0677,928315.0
2023-03-08,134.2235,134.4085,132.4177,133.104,786061.0
2023-03-09,133.6978,133.6978,130.7676,131.3128,1011862.0
2023-03-10,131.3907,131.8872,129.6774,130.7482,1173933.0
2023-03-11,131.3907,131.8872,129.6774,130.7482,1173933.0
2023-03-12,131.3907,131.8872,129.6774,130.7482,1173933.0
2023-03-13,130.3491,131.6243,129.1225,129.5313,1119919.0
2023-03-14,130.7287,131.4247,129.2198,130.3491,1028545.0
2023-03-15,128.9764,129.7796,127.3215,129.3269,1227437.0
2023-03-16,128.8986,130.6752,128.8986,130.4464,1029031.0
2023-03-17,130.6703,130.6703,126.8835,128.0419,2257027.0
2023-03-18,130.6703,130.6703,126.8835,128.0419,2257027.0
2023-03-19,130.6703,130.6703,126.8835,128.0419,2257027.0
2023-03-20,128.4605,129.7552,128.3924,129.3853,1236093.0
2023-03-21,130.2614,132.4226,128.9472,132.3057,1673289.0
2023-03-22,132.6854,133.5907,130.6995,130.7579,1503057.0
2023-03-23,130.2712,131.8287,129.6579,131.7995,2430839.0
2023-03-24,131.9942,137.5333,131.3809,136.3457,1674474.0
2023-03-25,131.9942,137.5333,131.3809,136.3457,1674474.0
2023-03-26,131.9942,137.5333,131.3809,136.3457,1674474.0
2023-03-27,137.8449,139.3537,134.9731,135.7324,1220581.0
2023-03-28,135.4014,136.005,134.389,135.1094,640734.0
2023-03-29,135.4501,135.8882,134.1067,134.8076,746149.0
2023-03-30,135.5377,135.7469,134.1456,135.5961,536188.0
2023-03-31,136.151,138.0006,136.0439,137.728,919140.0
2023-04-01,136.151,138.0006,136.0439,137.728,919140.0
2023-04-02,136.151,138.0006,136.0439,137.728,919140.0
2023-04-03,138.2342,139.2077,137.6988,138.8865,914159.0
2023-04-04,139.3732,139.4122,137.3654,137.4555,970287.0
2023-04-05,137.5431,139.9086,137.4457,139.5095,1159109.0
2023-04-06,139.9693,140.6639,139.0747,139.7834,886206.0
2023-04-07,139.9693,140.6639,139.0747,139.7834,886206.0
2023-04-08,139.9693,140.6639,139.0747,139.7834,886206.0
2023-04-09,139.9693,140.6639,139.0747,139.7834,886206.0
2023-04-10,139.3236,140.7911,138.717,140.2726,947876.0
2023-04-11,140.615,141.1726,139.9497,140.7617,902509.0
2023-04-12,141.1628,141.5542,139.1964,139.3823,711526.0
2023-04-13,139.4703,140.0378,139.0496,139.5779,688638.0
2023-04-14,139.0594,139.5584,138.0713,139.2551,703862.0
2023-04-15,139.0594,139.5584,138.0713,139.2551,703862.0
2023-04-16,139.0594,139.5584,138.0713,139.2551,703862.0
2023-04-17,139.3529,140.3215,139.0301,139.9888,562615.0
2023-04-18,140.3117,140.3117,138.0126,139.0203,496760.0
2023-04-19,138.8246,140.5171,137.5284,140.4389,1135882.0
2023-04-20,140.1258,140.977,139.1475,140.7324,937262.0
2023-04-21,141.6031,143.3739,141.3096,142.0335,1178524.0
2023-04-22,141.6031,143.3739,141.3096,142.0335,1178524.0
2023-04-23,141.6031,143.3739,141.3096,142.0335,1178524.0
2023-04-24,142.4444,143.5744,142.3564,143.3739,958863.0
2023-04-25,143.4228,145.399,142.7184,143.3249,1634464.0
2023-04-26,142.6205,144.7582,142.3857,143.6576,1769824.0
2023-04-27,143.6674,143.6674,133.6297,137.9539,2750384.0
2023-04-28,136.8778,137.6995,134.7548,135.8016,1349370.0
2023-04-29,136.8778,137.6995,134.7548,135.8016,1349370.0
2023-04-30,136.8778,137.6995,134.7548,135.8016,1349370.0
2023-05-01,136.2614,137.0343,135.0972,136.4571,903023.0
2023-05-02,132.5829,135.7576,132.0595,135.1168,1189832.0
2023-05-03,135.0776,135.65,133.5612,133.6101,852476.0
2023-05-04,132.7884,132.8761,131.3845,132.4753,594624.0
2023-05-05,133.0916,134.1091,132.6612,133.5515,1059258.0
2023-05-06,133.0916,134.1091,132.6612,133.5515,1059258.0
2023-05-07,133.0916,134.1091,132.6612,133.5515,1059258.0
2023-05-08,133.2188,133.2188,131.1643,131.81,890580.0
2023-05-09,131.5067,131.541,129.961,130.7534,892680.0
2023-05-10,131.1545,131.6828,129.4131,129.5599,724614.0
2023-05-11,128.7185,128.9631,127.8282,128.0435,1024623.0
2023-05-12,128.1609,128.2098,126.7423,127.8967,1016826.0
2023-05-13,128.1609,128.2098,126.7423,127.8967,1016826.0
2023-05-14,128.1609,128.2098,126.7423,127.8967,1016826.0
2023-05-15,127.7695,129.7849,127.2804,129.5305,745255.0
2023-05-16,129.012,129.1294,127.3782,127.7304,689319.0
2023-05-17,127.8282,129.6185,127.5641,129.2859,831881.0
2023-05-18,129.3153,129.9365,126.801,128.0826,1098602.0
2023-05-19,128.4935,129.1001,127.7695,128.6402,708374.0
2023-05-20,128.4935,129.1001,127.7695,128.6402,708374.0
2023-05-21,128.4935,129.1001,127.7695,128.6402,708374.0
2023-05-22,128.9631,129.6088,127.8674,128.7674,544316.0
2023-05-23,128.3663,128.7283,127.6619,128.2489,592696.0
2023-05-24,128.1022,129.5207,127.1532,129.1783,776264.0
2023-05-25,128.3076,130.5969,127.9848,129.8142,1417041.0
2023-05-26,130.1273,131.5654,130.0001,130.8708,1058460.0
2023-05-27,130.1273,131.5654,130.0001,130.8708,1058460.0
2023-05-28,130.1273,131.5654,130.0001,130.8708,1058460.0
2023-05-29,130.1273,131.5654,130.0001,130.8708,1058460.0
2023-05-30,129.6675,132.4117,129.6675,130.9784,1325919.0
2023-05-31,130.6165,131.3404,129.511,129.7751,1714671.0
2023-06-01,130.5676,131.2328,127.344,131.1448,1438803.0
2023-06-02,131.497,133.258,130.4306,132.622,956399.0
2023-06-03,131.497,133.258,130.4306,132.622,956399.0
2023-06-04,131.497,133.258,130.4306,132.622,956399.0
2023-06-05,131.6828,132.4166,130.8513,131.3111,973755.0
2023-06-06,131.4578,132.2014,129.5746,130.2643,742623.0
2023-06-07,130.2741,132.4117,129.4229,131.9763,910496.0
2023-06-08,132.2209,132.9449,130.1762,132.7297,696185.0
2023-06-09,132.6612,132.6612,131.3306,131.6339,665095.0
2023-06-10,132.6612,132.6612,131.3306,131.6339,665095.0
2023-06-11,132.6612,132.6612,131.3306,131.6339,665095.0
2023-06-12,131.81,133.0232,131.1154,132.7981,735224.0
2023-06-13,132.6514,133.8352,132.2111,133.7471,732502.0
2023-06-14,133.8645,134.2558,132.7297,133.2971,785452.0
2023-06-15,133.8058,134.5396,133.3656,134.2265,834980.0
2023-06-16,134.8526,136.281,134.383,135.5962,2673568.0
2023-06-17,134.8526,136.281,134.383,135.5962,2673568.0
2023-06-18,134.8526,136.281,134.383,135.5962,2673568.0
2023-06-19,134.8526,136.281,134.383,135.5962,2673568.0
2023-06-20,134.8331,135.5962,133.8939,135.0483,781985.0
2023-06-21,134.9407,136.3886,134.1727,135.6549,592351.0
2023-06-22,135.8994,136.4913,135.195,135.782,663496.0
2023-06-23,135.9875,141.2607,135.4739,138.4235,2051548.0
2023-06-24,135.9875,141.2607,135.4739,138.4235,2051548.0
2023-06-25,135.9875,141.2607,135.4739,138.4235,2051548.0
2023-06-26,138.6975,139.6562,136.4962,138.3257,821002.0
2023-06-27,137.5724,139.9106,136.8582,139.4703,579358.0
2023-06-28,138.9616,139.1132,137.7974,138.8442,624616.0
2023-06-29,137.8365,138.4969,137.2446,138.0811,763376.0
2023-06-30,138.9029,138.9029,136.6136,137.5137,1114031.0
2023-07-01,138.9029,138.9029,136.6136,137.5137,1114031.0
2023-07-02,138.9029,138.9029,136.6136,137.5137,1114031.0
2023-07-03,136.9071,137.0049,135.4983,136.1342,477905.0
2023-07-04,136.9071,137.0049,135.4983,136.1342,477905.0
2023-07-05,135.5864,136.2027,134.0504,135.2048,871162.0
2023-07-06,134.6178,137.1908,134.3243,136.4473,879196.0
2023-07-07,136.2614,137.2593,135.8016,135.9875,834111.0
2023-07-08,136.2614,137.2593,135.8016,135.9875,834111.0
2023-07-09,136.2614,137.2593,135.8016,135.9875,834111.0
2023-07-10,135.9875,137.7772,135.722,137.433,853079.0
2023-07-11,137.8165,138.5245,137.1577,137.9542,643440.0
2023-07-12,138.0525,139.5374,137.3347,138.6032,684875.0
2023-07-13,138.7212,139.3801,137.964,138.436,432820.0
2023-07-14,139.0752,139.0752,137.5314,138.1017,625030.0
2023-07-15,139.0752,139.0752,137.5314,138.1017,625030.0
2023-07-16,139.0752,139.0752,137.5314,138.1017,625030.0
2023-07-17,137.669,138.2885,136.8873,137.5805,663519.0
2023-07-18,137.4429,138.7704,137.197,138.023,578439.0
2023-07-19,138.613,140.7862,138.613,140.7174,784243.0
