,RGP US Equity,RGP US Equity,RGP US Equity,RGP US Equity,RGP US Equity
2022-05-30,16.7027,17.1262,16.5051,17.1074,123228.0
2022-05-31,16.9756,17.3803,16.7874,17.3803,460519.0
2022-06-01,17.2673,17.3144,16.8815,16.9004,132457.0
2022-06-02,16.9945,17.4179,16.9474,17.3991,120541.0
2022-06-03,17.4085,17.5873,17.1074,17.5308,141941.0
2022-06-04,17.4085,17.5873,17.1074,17.5308,141941.0
2022-06-05,17.4085,17.5873,17.1074,17.5308,141941.0
2022-06-06,17.7661,17.8508,17.4838,17.5779,136774.0
2022-06-07,17.4932,18.086,17.4932,18.0766,195809.0
2022-06-08,17.9543,18.2742,17.8037,18.1331,145128.0
2022-06-09,18.1142,18.2083,17.8884,17.926,125141.0
2022-06-10,17.7378,17.8037,17.2922,17.3803,85324.0
2022-06-11,17.7378,17.8037,17.2922,17.3803,85324.0
2022-06-12,17.7378,17.8037,17.2922,17.3803,85324.0
2022-06-13,17.0603,17.1638,16.8862,16.9474,138805.0
2022-06-14,16.938,17.1544,16.778,17.0321,150531.0
2022-06-15,17.1827,17.5685,17.1356,17.3238,137910.0
2022-06-16,17.0509,17.2673,16.5145,16.5898,150286.0
2022-06-17,16.7027,17.0603,16.5616,16.5992,338752.0
2022-06-18,16.7027,17.0603,16.5616,16.5992,338752.0
2022-06-19,16.7027,17.0603,16.5616,16.5992,338752.0
2022-06-20,16.7027,17.0603,16.5616,16.5992,338752.0
2022-06-21,16.8251,17.6814,16.8251,17.4179,197872.0
2022-06-22,17.2297,17.7096,17.2297,17.5967,300830.0
2022-06-23,17.9072,18.2742,17.2015,17.3238,240621.0
2022-06-24,17.5496,19.4316,17.4629,19.394,992766.0
2022-06-25,17.5496,19.4316,17.4629,19.394,992766.0
2022-06-26,17.5496,19.4316,17.4629,19.394,992766.0
2022-06-27,19.8833,20.1374,19.0365,19.8739,870166.0
2022-06-28,20.1468,20.3397,18.9141,18.98,511984.0
2022-06-29,18.9047,18.98,17.9638,18.293,416451.0
2022-06-30,17.926,19.3326,17.926,19.1682,359877.0
2022-07-01,19.1399,19.6951,18.8294,19.4505,291306.0
2022-07-02,19.1399,19.6951,18.8294,19.4505,291306.0
2022-07-03,19.1399,19.6951,18.8294,19.4505,291306.0
2022-07-04,19.1399,19.6951,18.8294,19.4505,291306.0
2022-07-05,19.1493,19.3752,18.5942,19.3658,430294.0
2022-07-06,19.3564,19.8269,19.0783,19.5446,249561.0
2022-07-07,19.5728,20.0809,19.4316,19.808,331489.0
2022-07-08,19.7045,20.0122,19.5447,19.8833,289626.0
2022-07-09,19.7045,20.0122,19.5447,19.8833,289626.0
2022-07-10,19.7045,20.0122,19.5447,19.8833,289626.0
2022-07-11,19.808,19.9586,19.4316,19.5257,215946.0
2022-07-12,19.5163,19.6951,18.4718,18.5565,350509.0
2022-07-13,18.3683,18.8576,18.0954,18.8012,261024.0
2022-07-14,18.6318,18.7158,17.9825,18.2836,196117.0
2022-07-15,18.5942,18.7071,18.1331,18.4624,164314.0
2022-07-16,18.5942,18.7071,18.1331,18.4624,164314.0
2022-07-17,18.5942,18.7071,18.1331,18.4624,164314.0
2022-07-18,18.6318,19.1117,18.5753,18.6318,142969.0
2022-07-19,18.8576,19.4269,18.5847,19.1588,296075.0
2022-07-20,19.0364,19.1399,18.7494,18.9517,229047.0
2022-07-21,18.82,18.9988,18.4624,18.9988,178755.0
2022-07-22,18.9611,19.0364,18.5283,18.6412,170949.0
2022-07-23,18.9611,19.0364,18.5283,18.6412,170949.0
2022-07-24,18.9611,19.0364,18.5283,18.6412,170949.0
2022-07-25,18.9141,19.0929,18.5471,18.9047,207560.0
2022-07-26,18.7541,19.0176,18.6977,18.8106,179521.0
2022-07-27,18.98,19.3752,18.8388,19.2811,257460.0
2022-07-28,19.5069,19.5257,19.0082,19.0552,284095.0
2022-07-29,19.4975,21.8124,19.1964,20.1938,1002330.0
2022-07-30,19.4975,21.8124,19.1964,20.1938,1002330.0
2022-07-31,19.4975,21.8124,19.1964,20.1938,1002330.0
2022-08-01,19.9962,20.8902,19.1588,20.702,750608.0
2022-08-02,20.2785,20.7302,20.188,20.5985,369520.0
2022-08-03,20.7867,20.8055,19.921,20.4103,249446.0
2022-08-04,20.2221,20.4573,19.9492,20.0433,204696.0
2022-08-05,19.8833,20.1459,19.6622,19.7139,296665.0
2022-08-06,19.8833,20.1459,19.6622,19.7139,296665.0
2022-08-07,19.8833,20.1459,19.6622,19.7139,296665.0
2022-08-08,19.8457,19.8551,19.234,19.4034,206765.0
2022-08-09,19.3564,19.5257,18.7635,18.867,325265.0
2022-08-10,19.1117,19.5538,19.1117,19.2717,182353.0
2022-08-11,19.3375,19.9304,19.2905,19.5634,264103.0
2022-08-12,19.7233,20.0903,19.4693,20.0245,178334.0
2022-08-13,19.7233,20.0903,19.4693,20.0245,178334.0
2022-08-14,19.7233,20.0903,19.4693,20.0245,178334.0
2022-08-15,19.6951,20.0527,19.4881,20.0151,195134.0
2022-08-16,20.0527,20.5138,19.808,20.2127,377737.0
2022-08-17,20.0151,20.5985,19.8739,20.128,141913.0
2022-08-18,20.1938,20.4385,20.1468,20.3256,135360.0
2022-08-19,20.2409,20.3915,19.8363,19.9868,237105.0
2022-08-20,20.2409,20.3915,19.8363,19.9868,237105.0
2022-08-21,20.2409,20.3915,19.8363,19.9868,237105.0
2022-08-22,19.8833,20.0326,19.634,19.7328,211021.0
2022-08-23,19.6664,20.0643,19.3917,19.3917,231317.0
2022-08-24,19.5243,19.7138,19.2023,19.6001,166556.0
2022-08-25,19.657,20.1212,19.5433,20.0075,180475.0
2022-08-26,19.8938,20.1069,19.3444,19.3917,130186.0
2022-08-27,19.8938,20.1069,19.3444,19.3917,130186.0
2022-08-28,19.8938,20.1069,19.3444,19.3917,130186.0
2022-08-29,19.1833,19.4959,19.0508,19.2875,99883.0
2022-08-30,19.2686,19.2686,18.6528,18.8233,161116.0
2022-08-31,18.8233,18.8991,18.4349,18.5107,345402.0
2022-09-01,18.4633,18.9938,18.4633,18.6054,225542.0
2022-09-02,18.7854,18.8139,18.2265,18.3686,108315.0
2022-09-03,18.7854,18.8139,18.2265,18.3686,108315.0
2022-09-04,18.7854,18.8139,18.2265,18.3686,108315.0
2022-09-05,18.7854,18.8139,18.2265,18.3686,108315.0
2022-09-06,18.3876,18.596,18.1223,18.5012,219460.0
2022-09-07,18.6339,18.7096,18.3686,18.4444,239726.0
2022-09-08,18.3497,18.5012,18.1128,18.1697,111624.0
2022-09-09,18.2928,18.5581,18.2928,18.4728,103540.0
2022-09-10,18.2928,18.5581,18.2928,18.4728,103540.0
2022-09-11,18.2928,18.5581,18.2928,18.4728,103540.0
2022-09-12,18.4918,18.7002,18.3497,18.6528,141348.0
2022-09-13,18.577,18.577,17.8855,17.9802,175667.0
2022-09-14,18.0181,18.4444,18.0181,18.3118,177698.0
2022-09-15,18.2076,18.4065,17.9707,18.1413,159690.0
2022-09-16,18.0655,18.1697,17.7055,17.9613,466230.0
2022-09-17,18.0655,18.1697,17.7055,17.9613,466230.0
2022-09-18,18.0655,18.1697,17.7055,17.9613,466230.0
2022-09-19,17.8002,18.368,17.8002,18.3307,120944.0
2022-09-20,18.0749,18.0749,17.7064,17.9328,180697.0
2022-09-21,18.0181,18.3402,17.9707,18.056,176811.0
2022-09-22,17.8665,17.8665,17.1399,17.175,203818.0
2022-09-23,16.8434,16.8624,16.5024,16.6066,223336.0
2022-09-24,16.8434,16.8624,16.5024,16.6066,223336.0
2022-09-25,16.8434,16.8624,16.5024,16.6066,223336.0
2022-09-26,16.5024,17.0992,16.5024,16.7392,144915.0
2022-09-27,16.9476,17.1371,16.6161,16.7013,106902.0
2022-09-28,16.6824,17.1655,16.6255,17.0045,163603.0
2022-09-29,16.8718,17.0045,16.5119,16.9382,182846.0
2022-09-30,16.9192,17.3739,16.8565,17.1181,220407.0
2022-10-01,16.9192,17.3739,16.8565,17.1181,220407.0
2022-10-02,16.9192,17.3739,16.8565,17.1181,220407.0
2022-10-03,17.3076,17.4592,17.1181,17.3739,218783.0
2022-10-04,17.6297,17.9092,17.6297,17.7434,190823.0
2022-10-05,17.4402,17.6108,16.9997,17.0139,427369.0
2022-10-06,16.1045,16.5839,14.8635,15.3277,587114.0
2022-10-07,15.2235,15.3466,14.873,15.0151,505746.0
2022-10-08,15.2235,15.3466,14.873,15.0151,505746.0
2022-10-09,15.2235,15.3466,14.873,15.0151,505746.0
2022-10-10,15.0719,16.0761,15.0388,15.4603,440337.0
2022-10-11,15.3656,15.7445,15.2709,15.6119,341825.0
2022-10-12,15.7256,16.4455,15.6498,16.1708,239587.0
2022-10-13,15.8771,16.7203,15.3855,16.654,243493.0
2022-10-14,16.7297,16.7866,16.3745,16.6445,264331.0
2022-10-15,16.7297,16.7866,16.3745,16.6445,264331.0
2022-10-16,16.7297,16.7866,16.3745,16.6445,264331.0
2022-10-17,16.9097,17.0897,16.5782,16.7866,168925.0
2022-10-18,17.0992,17.3266,17.0613,17.175,138828.0
2022-10-19,17.0329,17.3171,16.9287,17.2697,171579.0
2022-10-20,17.2413,17.355,16.6255,16.7961,153435.0
2022-10-21,16.8245,16.9346,16.5308,16.8245,189031.0
2022-10-22,16.8245,16.9346,16.5308,16.8245,189031.0
2022-10-23,16.8245,16.9346,16.5308,16.8245,189031.0
2022-10-24,16.9382,17.0329,16.7392,16.8718,99587.0
2022-10-25,16.8813,17.1087,16.7108,16.8908,174789.0
2022-10-26,17.0329,17.2413,16.7013,16.9287,106132.0
2022-10-27,16.9476,17.2981,16.6445,17.0139,115709.0
2022-10-28,17.0139,17.6202,16.9571,17.5729,121926.0
2022-10-29,17.0139,17.6202,16.9571,17.5729,121926.0
2022-10-30,17.0139,17.6202,16.9571,17.5729,121926.0
2022-10-31,17.2508,17.535,17.2508,17.3076,161369.0
2022-11-01,17.6297,17.9044,17.4781,17.6581,178156.0
2022-11-02,17.6581,17.6581,16.9571,17.1087,147827.0
2022-11-03,16.976,17.2034,16.8055,16.8813,106753.0
2022-11-04,17.1466,17.1466,16.7392,17.0897,170289.0
2022-11-05,17.1466,17.1466,16.7392,17.0897,170289.0
2022-11-06,17.1466,17.1466,16.7392,17.0897,170289.0
2022-11-07,17.1371,17.4213,17.0992,17.2413,132370.0
2022-11-08,17.3834,17.5729,17.0234,17.1845,198005.0
2022-11-09,17.1371,17.4687,17.0992,17.2792,165684.0
2022-11-10,17.6202,18.0655,17.5823,17.9328,124181.0
2022-11-11,17.9992,18.0939,17.3455,17.4308,125397.0
2022-11-12,17.9992,18.0939,17.3455,17.4308,125397.0
2022-11-13,17.9992,18.0939,17.3455,17.4308,125397.0
2022-11-14,17.4213,17.9139,17.2223,17.6108,144088.0
2022-11-15,18.5107,18.7853,17.9992,18.0276,181735.0
2022-11-16,18.0753,18.0753,17.7317,17.8844,109308.0
2022-11-17,17.7031,18.2852,17.6602,18.2662,102490.0
2022-11-18,18.6384,18.8388,18.1182,18.1612,141539.0
2022-11-19,18.6384,18.8388,18.1182,18.1612,141539.0
2022-11-20,18.6384,18.8388,18.1182,18.1612,141539.0
2022-11-21,18.333,18.8149,18.228,18.4952,155089.0
2022-11-22,18.6002,18.667,18.3139,18.6002,109943.0
2022-11-23,18.6956,18.6956,18.2757,18.3043,78675.0
2022-11-24,18.6956,18.6956,18.2757,18.3043,78675.0
2022-11-25,18.333,18.6574,18.333,18.4189,40115.0
2022-11-26,18.333,18.6574,18.333,18.4189,40115.0
2022-11-27,18.333,18.6574,18.333,18.4189,40115.0
2022-11-28,18.3902,18.5334,18.1707,18.2375,132292.0
2022-11-29,18.2948,18.3902,18.1612,18.1803,92378.0
2022-11-30,18.2375,18.457,17.8367,18.4189,285067.0
2022-12-01,18.5047,18.5906,18.1898,18.4761,89478.0
2022-12-02,18.2375,18.5238,18.1898,18.3616,67167.0
2022-12-03,18.2375,18.5238,18.1898,18.3616,67167.0
2022-12-04,18.2375,18.5238,18.1898,18.3616,67167.0
2022-12-05,18.2471,18.3807,18.0944,18.3425,101386.0
2022-12-06,18.3711,18.6479,18.3234,18.3998,136636.0
2022-12-07,18.2852,18.4618,18.1612,18.1707,140544.0
2022-12-08,18.2184,18.5047,18.1326,18.3616,174391.0
2022-12-09,18.3139,18.6479,18.123,18.1326,123303.0
2022-12-10,18.3139,18.6479,18.123,18.1326,123303.0
2022-12-11,18.3139,18.6479,18.123,18.1326,123303.0
2022-12-12,18.1803,18.2089,17.8415,17.8653,194625.0
2022-12-13,18.2566,18.4952,17.8749,17.9417,258941.0
2022-12-14,17.9608,18.5525,17.9035,18.3043,208597.0
2022-12-15,18.1516,18.1803,17.3118,17.7794,397305.0
2022-12-16,17.7126,17.9178,17.4073,17.5218,568660.0
2022-12-17,17.7126,17.9178,17.4073,17.5218,568660.0
2022-12-18,17.7126,17.9178,17.4073,17.5218,568660.0
2022-12-19,17.6172,17.8367,17.3261,17.4073,118782.0
2022-12-20,17.4168,17.8081,17.2736,17.6458,107520.0
2022-12-21,17.7413,18.0133,17.7031,17.7985,89313.0
2022-12-22,17.6268,17.7317,17.3166,17.6172,84010.0
2022-12-23,17.6172,17.7556,17.6172,17.6745,84311.0
2022-12-24,17.6172,17.7556,17.6172,17.6745,84311.0
2022-12-25,17.6172,17.7556,17.6172,17.6745,84311.0
2022-12-26,17.6172,17.7556,17.6172,17.6745,84311.0
2022-12-27,17.7222,17.8224,17.5552,17.7126,101378.0
2022-12-28,17.789,17.8272,17.4359,17.4836,81405.0
2022-12-29,17.6268,17.7794,17.5695,17.6554,83641.0
2022-12-30,17.5981,17.6172,17.4263,17.5409,85538.0
2022-12-31,17.5981,17.6172,17.4263,17.5409,85538.0
2023-01-01,17.5981,17.6172,17.4263,17.5409,85538.0
2023-01-02,17.5981,17.6172,17.4263,17.5409,85538.0
2023-01-03,17.7508,17.8844,17.5504,17.6936,184789.0
2023-01-04,17.8176,17.8844,17.6363,17.7699,158221.0
2023-01-05,17.0637,17.0637,14.6779,14.716,773964.0
2023-01-06,14.6874,16.2095,14.6874,16.1761,388102.0
2023-01-07,14.6874,16.2095,14.6874,16.1761,388102.0
2023-01-08,14.6874,16.2095,14.6874,16.1761,388102.0
2023-01-09,16.3384,16.7678,16.2334,16.262,273777.0
2023-01-10,16.243,16.7488,16.2334,16.6151,320475.0
2023-01-11,16.6724,16.8537,16.5483,16.8156,230042.0
2023-01-12,16.9014,17.1496,16.7106,16.8633,272240.0
2023-01-13,16.7488,16.973,16.6819,16.8346,124852.0
2023-01-14,16.7488,16.973,16.6819,16.8346,124852.0
2023-01-15,16.7488,16.973,16.6819,16.8346,124852.0
2023-01-16,16.7488,16.973,16.6819,16.8346,124852.0
2023-01-17,17.0064,17.0064,16.6151,16.6819,196876.0
2023-01-18,16.6819,16.9873,16.1761,16.2143,330384.0
2023-01-19,16.0712,16.4243,16.0521,16.1093,257617.0
2023-01-20,16.1857,16.2239,15.6417,15.8135,276961.0
2023-01-21,16.1857,16.2239,15.6417,15.8135,276961.0
2023-01-22,16.1857,16.2239,15.6417,15.8135,276961.0
2023-01-23,15.9471,16.0712,15.7181,15.8803,209726.0
2023-01-24,15.7467,16.0712,15.6894,16.0139,110706.0
2023-01-25,15.9566,16.0425,15.7371,16.033,107770.0
2023-01-26,16.1284,16.1666,15.8803,16.1571,120983.0
2023-01-27,16.1571,16.2143,16.0616,16.0807,111020.0
2023-01-28,16.1571,16.2143,16.0616,16.0807,111020.0
2023-01-29,16.1571,16.2143,16.0616,16.0807,111020.0
2023-01-30,15.9948,16.1666,15.8612,15.8708,130836.0
2023-01-31,16.0044,16.5006,15.9853,16.4815,273173.0
2023-02-01,16.4815,17.0828,16.3288,16.9205,315632.0
2023-02-02,16.8824,17.2546,16.577,17.2546,249626.0
2023-02-03,17.1878,17.4931,16.9683,17.2736,222571.0
2023-02-04,17.1878,17.4931,16.9683,17.2736,222571.0
2023-02-05,17.1878,17.4931,16.9683,17.2736,222571.0
2023-02-06,17.1973,17.3309,16.9873,17.2641,205000.0
2023-02-07,17.1496,17.2927,16.8633,17.2164,189114.0
2023-02-08,17.2164,17.2164,16.9683,16.9873,123967.0
2023-02-09,17.1305,17.2164,16.7869,16.8824,165424.0
2023-02-10,16.8156,17.0494,16.8156,16.9683,123500.0
2023-02-11,16.8156,17.0494,16.8156,16.9683,123500.0
2023-02-12,16.8156,17.0494,16.8156,16.9683,123500.0
2023-02-13,17.0255,17.3309,16.9492,17.2736,175377.0
2023-02-14,17.2641,17.4359,17.1305,17.245,113375.0
2023-02-15,17.1392,17.4759,17.043,17.4566,104091.0
2023-02-16,17.2739,17.6586,17.2448,17.5624,163508.0
2023-02-17,17.6586,17.774,17.4759,17.6009,137225.0
2023-02-18,17.6586,17.774,17.4759,17.6009,137225.0
2023-02-19,17.6586,17.774,17.4759,17.6009,137225.0
2023-02-20,17.6586,17.774,17.4759,17.6009,137225.0
2023-02-21,17.447,17.5239,17.3123,17.322,140885.0
2023-02-22,17.3027,17.447,17.2306,17.3604,242588.0
2023-02-23,17.4759,17.6778,17.4181,17.6009,142815.0
2023-02-24,17.4278,17.4278,17.1969,17.3604,276150.0
2023-02-25,17.4278,17.4278,17.1969,17.3604,276150.0
2023-02-26,17.4278,17.4278,17.1969,17.3604,276150.0
2023-02-27,17.4759,17.6874,17.245,17.2643,163675.0
2023-02-28,17.2643,17.5047,17.2643,17.3701,218395.0
2023-03-01,17.4085,17.5576,17.2739,17.4374,113399.0
2023-03-02,17.4951,17.4951,17.1873,17.3316,126399.0
2023-03-03,17.3701,17.6394,17.1969,17.572,160600.0
2023-03-04,17.3701,17.6394,17.1969,17.572,160600.0
2023-03-05,17.3701,17.6394,17.1969,17.572,160600.0
2023-03-06,17.5528,17.7452,17.1056,17.2354,142280.0
2023-03-07,17.3027,17.3027,16.8988,17.1008,160219.0
2023-03-08,17.1392,17.2258,16.8892,17.0623,127347.0
2023-03-09,17.1104,17.3412,17.1104,17.1585,124340.0
2023-03-10,17.0719,17.1873,16.8988,16.9661,185042.0
2023-03-11,17.0719,17.1873,16.8988,16.9661,185042.0
2023-03-12,17.0719,17.1873,16.8988,16.9661,185042.0
2023-03-13,16.8314,17.5336,16.6295,16.8218,296527.0
2023-03-14,17.1488,17.5624,17.0623,17.1777,260315.0
2023-03-15,17.1296,17.1296,16.6776,16.8795,284036.0
2023-03-16,16.7449,17.2065,16.4756,17.1104,313294.0
2023-03-17,16.9757,17.1681,16.4467,16.4948,1430206.0
2023-03-18,16.9757,17.1681,16.4467,16.4948,1430206.0
2023-03-19,16.9757,17.1681,16.4467,16.4948,1430206.0
2023-03-20,16.6583,16.9276,16.6199,16.6583,210698.0
2023-03-21,16.8218,17.0479,16.7064,16.9372,211994.0
2023-03-22,16.9565,17.3027,16.8314,16.8411,244788.0
2023-03-23,16.8507,17.1488,16.2351,16.2544,187892.0
2023-03-24,16.2832,16.5814,16.0812,16.4371,264616.0
2023-03-25,16.2832,16.5814,16.0812,16.4371,264616.0
2023-03-26,16.2832,16.5814,16.0812,16.4371,264616.0
2023-03-27,16.6391,16.7882,16.6054,16.6872,186881.0
2023-03-28,16.6776,16.8218,16.3794,16.4852,126412.0
2023-03-29,16.5044,16.5237,16.0957,16.1967,212179.0
2023-03-30,16.3217,16.365,16.1582,16.2255,152357.0
2023-03-31,16.2544,16.4467,16.2351,16.4083,256070.0
2023-04-01,16.2544,16.4467,16.2351,16.4083,256070.0
2023-04-02,16.2544,16.4467,16.2351,16.4083,256070.0
2023-04-03,16.4756,16.5718,16.2351,16.4371,149212.0
2023-04-04,16.4948,16.4948,15.8312,15.9851,269168.0
2023-04-05,14.5231,15.2444,13.5711,14.7059,801562.0
2023-04-06,14.6866,15.4753,14.6866,15.1098,308793.0
2023-04-07,14.6866,15.4753,14.6866,15.1098,308793.0
2023-04-08,14.6866,15.4753,14.6866,15.1098,308793.0
2023-04-09,14.6866,15.4753,14.6866,15.1098,308793.0
2023-04-10,15.0329,15.4657,15.0137,15.283,214103.0
2023-04-11,15.2445,15.3936,14.9463,15.1964,353721.0
2023-04-12,15.3022,15.3022,14.9848,15.0329,217383.0
2023-04-13,15.1291,15.4176,15.004,15.283,194901.0
2023-04-14,15.283,15.4657,15.0233,15.1579,232127.0
2023-04-15,15.283,15.4657,15.0233,15.1579,232127.0
2023-04-16,15.283,15.4657,15.0233,15.1579,232127.0
2023-04-17,15.1868,15.4368,15.182,15.2637,190583.0
2023-04-18,15.3118,15.4272,14.9752,14.9944,214055.0
2023-04-19,14.9944,15.004,14.7155,14.754,133857.0
2023-04-20,14.7251,14.9079,14.552,14.6866,164723.0
2023-04-21,14.6866,14.6866,14.4318,14.4558,311297.0
2023-04-22,14.6866,14.6866,14.4318,14.4558,311297.0
2023-04-23,14.6866,14.6866,14.4318,14.4558,311297.0
2023-04-24,14.4462,14.6193,14.3067,14.3308,350146.0
2023-04-25,14.2923,14.35,13.8595,13.9076,285446.0
2023-04-26,13.8403,14.0422,13.6768,13.7826,196194.0
2023-04-27,13.7826,13.9941,13.7441,13.9461,157911.0
2023-04-28,13.9749,14.1961,13.8883,14.0326,194885.0
2023-04-29,13.9749,14.1961,13.8883,14.0326,194885.0
2023-04-30,13.9749,14.1961,13.8883,14.0326,194885.0
2023-05-01,13.9076,14.2346,13.8018,13.9845,299214.0
2023-05-02,13.9749,14.1865,13.494,13.7441,419475.0
2023-05-03,13.821,14.0807,13.7729,13.8114,194067.0
2023-05-04,13.6864,13.8018,13.494,13.7345,153692.0
2023-05-05,13.8787,14.0807,13.7345,14.0326,148365.0
2023-05-06,13.8787,14.0807,13.7345,14.0326,148365.0
2023-05-07,13.8787,14.0807,13.7345,14.0326,148365.0
2023-05-08,14.0422,14.0422,13.7345,13.9076,112796.0
2023-05-09,13.898,14.0807,13.6142,13.9268,184754.0
2023-05-10,14.0999,14.3308,13.8691,14.2634,225393.0
2023-05-11,14.2154,14.35,13.9268,14.2827,157305.0
2023-05-12,14.2731,14.5039,14.2703,14.4847,110560.0
2023-05-13,14.2731,14.5039,14.2703,14.4847,110560.0
2023-05-14,14.2731,14.5039,14.2703,14.4847,110560.0
2023-05-15,14.4943,14.6578,14.4462,14.6482,174187.0
2023-05-16,14.5616,14.677,14.3212,14.427,108037.0
2023-05-17,14.4949,14.7473,14.3493,14.6891,153969.0
2023-05-18,14.6988,14.9609,14.5726,14.9415,112661.0
2023-05-19,15.1454,15.1454,14.8541,15.0192,127591.0
2023-05-20,15.1454,15.1454,14.8541,15.0192,127591.0
2023-05-21,15.1454,15.1454,14.8541,15.0192,127591.0
2023-05-22,15.0289,15.426,14.9998,15.3104,103107.0
2023-05-23,15.3396,15.7473,15.2473,15.4852,163345.0
2023-05-24,15.4075,15.524,15.2425,15.2522,175736.0
2023-05-25,15.1357,15.2522,14.8881,14.9221,74423.0
2023-05-26,14.893,15.2231,14.893,15.1163,81786.0
2023-05-27,14.893,15.2231,14.893,15.1163,81786.0
2023-05-28,14.893,15.2231,14.893,15.1163,81786.0
2023-05-29,14.893,15.2231,14.893,15.1163,81786.0
2023-05-30,15.1163,15.1357,14.893,14.9706,113889.0
2023-05-31,14.9318,15.0095,14.7765,14.8347,221420.0
2023-06-01,14.8833,15.0871,14.757,15.0095,135227.0
2023-06-02,15.1745,15.7279,15.1454,15.6988,194136.0
2023-06-03,15.1745,15.7279,15.1454,15.6988,194136.0
2023-06-04,15.1745,15.7279,15.1454,15.6988,194136.0
2023-06-05,15.5629,15.8444,15.4755,15.5143,154083.0
2023-06-06,15.5823,16.1648,15.5823,16.0968,141094.0
2023-06-07,16.1648,16.7376,16.1648,16.6988,208540.0
2023-06-08,16.6988,16.6988,16.3007,16.3298,152081.0
2023-06-09,16.3298,16.5725,16.1386,16.3881,171102.0
2023-06-10,16.3298,16.5725,16.1386,16.3881,171102.0
2023-06-11,16.3298,16.5725,16.1386,16.3881,171102.0
2023-06-12,16.359,16.456,16.325,16.359,161999.0
2023-06-13,16.5046,16.5337,16.2133,16.223,138246.0
2023-06-14,16.1454,16.2327,15.3687,15.4755,213262.0
2023-06-15,15.4561,15.6114,15.2522,15.4366,235813.0
2023-06-16,15.6502,15.6794,15.2862,15.5434,1209059.0
2023-06-17,15.6502,15.6794,15.2862,15.5434,1209059.0
2023-06-18,15.6502,15.6794,15.2862,15.5434,1209059.0
2023-06-19,15.6502,15.6794,15.2862,15.5434,1209059.0
2023-06-20,15.5434,15.9269,15.524,15.6696,213016.0
2023-06-21,15.6988,15.8832,15.5337,15.6696,149335.0
2023-06-22,15.6891,15.8638,15.3784,15.7182,222261.0
2023-06-23,15.592,15.8832,15.359,15.4269,296552.0
2023-06-24,15.592,15.8832,15.359,15.4269,296552.0
2023-06-25,15.592,15.8832,15.359,15.4269,296552.0
2023-06-26,15.359,15.5337,15.2522,15.2522,126300.0
2023-06-27,15.3396,15.6017,15.1648,15.1842,133078.0
2023-06-28,15.2231,15.3493,15.0629,15.2716,109110.0
2023-06-29,15.2716,15.6065,15.2716,15.3396,142190.0
2023-06-30,15.5143,15.5143,15.2425,15.2522,122379.0
2023-07-01,15.5143,15.5143,15.2425,15.2522,122379.0
2023-07-02,15.5143,15.5143,15.2425,15.2522,122379.0
2023-07-03,15.1939,15.5337,15.1745,15.4852,113262.0
2023-07-04,15.1939,15.5337,15.1745,15.4852,113262.0
2023-07-05,15.4075,15.5629,15.2531,15.4464,208767.0
2023-07-06,15.3396,15.3396,15.0871,15.3201,130862.0
2023-07-07,15.4172,15.592,15.4172,15.5046,179126.0
2023-07-08,15.4172,15.592,15.4172,15.5046,179126.0
2023-07-09,15.4172,15.592,15.4172,15.5046,179126.0
2023-07-10,15.4366,15.7764,15.3298,15.5143,113251.0
2023-07-11,15.5143,15.7667,15.5143,15.7376,102823.0
2023-07-12,15.9124,15.9997,15.5531,15.5726,213774.0
2023-07-13,15.6114,15.7862,15.5543,15.7473,129366.0
2023-07-14,15.7473,16.0289,15.6211,15.99,120500.0
2023-07-15,15.7473,16.0289,15.6211,15.99,120500.0
2023-07-16,15.7473,16.0289,15.6211,15.99,120500.0
2023-07-17,15.9124,16.1357,15.9124,15.9997,121393.0
2023-07-18,15.9512,16.3298,15.9512,16.0774,127396.0
2023-07-19,16.0774,16.1842,15.8687,16.1065,123407.0
2023-07-20,16.1648,16.1648,15.757,15.8638,146285.0
2023-07-21,15.99,15.99,15.4464,15.4852,130162.0
2023-07-22,15.99,15.99,15.4464,15.4852,130162.0
2023-07-23,15.99,15.99,15.4464,15.4852,130162.0
2023-07-24,15.3881,15.9512,15.3007,15.9221,467249.0
2023-07-25,15.9221,16.5046,15.8638,16.2327,299082.0
2023-07-26,16.1357,16.3784,15.8153,15.8347,327404.0
2023-07-27,15.8638,15.9366,15.3007,15.3784,180075.0
2023-07-28,15.4755,15.7328,15.3396,15.359,166467.0
2023-07-29,15.4755,15.7328,15.3396,15.359,166467.0
2023-07-30,15.4755,15.7328,15.3396,15.359,166467.0
2023-07-31,15.359,15.527,15.359,15.5143,112757.0
2023-08-01,15.4561,15.6502,15.3492,15.592,205835.0
2023-08-02,15.4366,15.5143,15.3396,15.4755,133768.0
2023-08-03,15.4561,15.7279,15.3493,15.6696,119839.0
2023-08-04,15.7182,15.7764,15.5359,15.5629,112503.0
2023-08-05,15.7182,15.7764,15.5359,15.5629,112503.0
2023-08-06,15.7182,15.7764,15.5359,15.5629,112503.0
2023-08-07,15.5434,15.8444,15.5245,15.8444,146881.0
2023-08-08,15.7376,15.7376,15.3881,15.6211,110711.0
2023-08-09,15.6308,15.8638,15.4949,15.8444,138617.0
2023-08-10,15.8056,15.8444,15.4366,15.6502,124732.0
2023-08-11,15.6017,15.825,15.6017,15.7862,96292.0
2023-08-12,15.6017,15.825,15.6017,15.7862,96292.0
