,MTG US Equity,MTG US Equity,MTG US Equity,MTG US Equity,MTG US Equity
2021-05-02,14.2779,14.3518,14.0653,14.0838,2641854.0
2021-05-03,14.2686,14.3102,14.1161,14.1854,4372320.0
2021-05-04,14.1115,14.2594,14.0237,14.2317,3309020.0
2021-05-05,14.2963,14.3148,13.7234,13.8343,4837953.0
2021-05-06,13.5848,13.7419,12.7808,13.0857,3873953.0
2021-05-07,13.0118,13.4138,12.8639,13.3075,4880592.0
2021-05-08,13.0118,13.4138,12.8639,13.3075,4880592.0
2021-05-09,13.0118,13.4138,12.8639,13.3075,4880592.0
2021-05-10,13.3075,13.3537,13.0765,13.095,3405766.0
2021-05-11,12.7992,13.0626,12.7346,12.8917,4955082.0
2021-05-12,12.8545,13.0123,12.3441,12.3533,3759705.0
2021-05-13,12.4183,13.0402,12.3998,12.9102,4930948.0
2021-05-14,13.003,13.2536,12.8545,13.2351,3252017.0
2021-05-15,13.003,13.2536,12.8545,13.2351,3252017.0
2021-05-16,13.003,13.2536,12.8545,13.2351,3252017.0
2021-05-17,13.0958,13.3279,13.0402,13.3186,1962854.0
2021-05-18,13.3557,13.4764,13.2443,13.3093,2569837.0
2021-05-19,13.0402,13.2629,12.9288,13.2443,2520097.0
2021-05-20,13.2351,13.3186,13.1098,13.2351,1743117.0
2021-05-21,13.365,13.5878,13.3186,13.3836,2733408.0
2021-05-22,13.365,13.5878,13.3186,13.3836,2733408.0
2021-05-23,13.365,13.5878,13.3186,13.3836,2733408.0
2021-05-24,13.4393,13.4764,13.1979,13.3186,3828762.0
2021-05-25,13.3464,13.4996,13.0402,13.068,1799314.0
2021-05-26,13.133,13.4393,13.0958,13.3836,1917173.0
2021-05-27,13.5506,13.6063,13.4671,13.5599,2633840.0
2021-05-28,13.597,13.6991,13.4578,13.662,2727494.0
2021-05-29,13.597,13.6991,13.4578,13.662,2727494.0
2021-05-30,13.597,13.6991,13.4578,13.662,2727494.0
2021-05-31,13.597,13.6991,13.4578,13.662,2727494.0
2021-06-01,13.7363,13.7734,13.5506,13.6342,2330831.0
2021-06-02,13.6713,13.6713,13.4439,13.4485,3135286.0
2021-06-03,13.365,13.6017,13.2211,13.597,2581293.0
2021-06-04,13.597,13.6434,13.4207,13.6434,1485428.0
2021-06-05,13.597,13.6434,13.4207,13.6434,1485428.0
2021-06-06,13.597,13.6434,13.4207,13.6434,1485428.0
2021-06-07,13.6806,13.8012,13.6342,13.727,1486977.0
2021-06-08,13.6806,13.8198,13.611,13.7919,3405052.0
2021-06-09,13.8012,13.8012,13.5692,13.5878,1983146.0
2021-06-10,13.7363,13.7455,13.3372,13.3464,1793584.0
2021-06-11,13.365,13.4949,13.365,13.4485,3863062.0
2021-06-12,13.365,13.4949,13.365,13.4485,3863062.0
2021-06-13,13.365,13.4949,13.365,13.4485,3863062.0
2021-06-14,13.4764,13.6249,13.2954,13.365,3552128.0
2021-06-15,13.3836,13.6991,13.1979,13.5135,2843000.0
2021-06-16,13.5042,13.5042,13.2351,13.3093,3388693.0
2021-06-17,13.2908,13.365,12.7664,12.8917,3440706.0
2021-06-18,12.771,12.9566,12.4276,12.5297,7863929.0
2021-06-19,12.771,12.9566,12.4276,12.5297,7863929.0
2021-06-20,12.771,12.9566,12.4276,12.5297,7863929.0
2021-06-21,12.6318,12.9195,12.5854,12.9009,2298432.0
2021-06-22,12.8638,12.9659,12.6689,12.8731,2399868.0
2021-06-23,12.8917,13.0216,12.8174,12.8731,2909684.0
2021-06-24,12.9473,12.9566,12.7107,12.8824,2429477.0
2021-06-25,12.9752,13.2629,12.8174,13.1515,3799220.0
2021-06-26,12.9752,13.2629,12.8174,13.1515,3799220.0
2021-06-27,12.9752,13.2629,12.8174,13.1515,3799220.0
2021-06-28,13.1608,13.184,12.6782,12.8267,2551872.0
2021-06-29,12.9009,12.9659,12.6132,12.6782,1534241.0
2021-06-30,12.6318,12.706,12.5483,12.6225,1787080.0
2021-07-01,12.706,13.1144,12.706,13.1051,3498350.0
2021-07-02,13.0773,13.1404,12.9659,13.0494,2393839.0
2021-07-03,13.0773,13.1404,12.9659,13.0494,2393839.0
2021-07-04,13.0773,13.1404,12.9659,13.0494,2393839.0
2021-07-05,13.0773,13.1404,12.9659,13.0494,2393839.0
2021-07-06,13.003,13.0402,12.6828,12.8267,3210969.0
2021-07-07,12.7432,12.9288,12.6875,12.6968,2271170.0
2021-07-08,12.4647,12.59,12.3023,12.3812,2441086.0
2021-07-09,12.5761,12.6828,12.5018,12.6689,2441026.0
2021-07-10,12.5761,12.6828,12.5018,12.6689,2441026.0
2021-07-11,12.5761,12.6828,12.5018,12.6689,2441026.0
2021-07-12,12.5297,12.8174,12.3905,12.7617,2116693.0
2021-07-13,12.6596,12.7524,12.5297,12.5483,1744738.0
2021-07-14,12.6318,12.7896,12.5018,12.5854,1382403.0
2021-07-15,12.4647,12.7478,12.4647,12.6689,1154615.0
2021-07-16,12.7432,12.7896,12.539,12.6318,2171834.0
2021-07-17,12.7432,12.7896,12.539,12.6318,2171834.0
2021-07-18,12.7432,12.7896,12.539,12.6318,2171834.0
2021-07-19,12.3441,12.4554,12.1213,12.2048,2950707.0
2021-07-20,12.1677,12.6875,12.0935,12.4833,3505243.0
2021-07-21,12.5947,12.8081,12.5947,12.6782,2206657.0
2021-07-22,12.6225,12.6377,12.3533,12.4647,1456219.0
2021-07-23,12.6132,12.7432,12.5343,12.6318,1684326.0
2021-07-24,12.6132,12.7432,12.5343,12.6318,1684326.0
2021-07-25,12.6132,12.7432,12.5343,12.6318,1684326.0
2021-07-26,12.5807,12.8453,12.5483,12.6132,3517213.0
2021-07-27,12.4833,12.655,12.3626,12.5297,1584324.0
2021-07-28,12.6225,12.836,12.3998,12.6968,2193683.0
2021-07-29,12.8174,12.9845,12.7153,12.8638,1068571.0
2021-07-30,12.822,13.0216,12.7339,12.8453,1612668.0
2021-07-31,12.822,13.0216,12.7339,12.8453,1612668.0
2021-08-01,12.822,13.0216,12.7339,12.8453,1612668.0
2021-08-02,12.9288,13.1794,12.7339,12.7339,1598889.0
2021-08-03,12.7153,12.8453,12.3348,12.8174,2607057.0
2021-08-04,12.7246,12.8499,12.5483,12.5668,2196799.0
2021-08-05,12.706,13.2536,12.5297,13.0494,2726444.0
2021-08-06,13.2815,13.4857,13.2351,13.3928,1587341.0
2021-08-07,13.2815,13.4857,13.2351,13.3928,1587341.0
2021-08-08,13.2815,13.4857,13.2351,13.3928,1587341.0
2021-08-09,13.4485,13.4485,13.2629,13.3093,2532476.0
2021-08-10,13.3789,13.6249,13.314,13.5506,2761269.0
2021-08-11,13.6066,13.8166,13.42,13.7746,4386401.0
2021-08-12,13.8306,13.9892,13.6346,13.9612,4036433.0
2021-08-13,13.9892,14.1386,13.9053,13.9986,2331239.0
2021-08-14,13.9892,14.1386,13.9053,13.9986,2331239.0
2021-08-15,13.9892,14.1386,13.9053,13.9986,2331239.0
2021-08-16,13.9426,14.1526,13.7629,13.9519,2477782.0
2021-08-17,13.8213,13.9426,13.6159,13.8493,4160568.0
2021-08-18,13.8493,14.1572,13.7746,13.9426,3531006.0
2021-08-19,13.8399,13.9892,13.6066,13.6906,4237442.0
2021-08-20,13.5973,14.0452,13.5973,13.9612,2349775.0
2021-08-21,13.5973,14.0452,13.5973,13.9612,2349775.0
2021-08-22,13.5973,14.0452,13.5973,13.9612,2349775.0
2021-08-23,14.0079,14.1199,13.9053,13.9612,2877043.0
2021-08-24,13.9239,14.1992,13.9239,14.1199,3072617.0
2021-08-25,14.1386,14.3579,14.1012,14.2785,2139979.0
2021-08-26,14.2599,14.3579,14.0919,14.1199,1426948.0
2021-08-27,14.1666,14.4979,14.1666,14.4185,3941860.0
2021-08-28,14.1666,14.4979,14.1666,14.4185,3941860.0
2021-08-29,14.1666,14.4979,14.1666,14.4185,3941860.0
2021-08-30,14.4652,14.4652,14.2132,14.2226,1313792.0
2021-08-31,14.1852,14.3252,14.1572,14.2506,1168577.0
2021-09-01,14.2599,14.3532,14.1152,14.1946,2102082.0
2021-09-02,14.1759,14.3159,14.1292,14.3065,1885985.0
2021-09-03,14.2132,14.3205,14.1292,14.2599,1447591.0
2021-09-04,14.2132,14.3205,14.1292,14.2599,1447591.0
2021-09-05,14.2132,14.3205,14.1292,14.2599,1447591.0
2021-09-06,14.2132,14.3205,14.1292,14.2599,1447591.0
2021-09-07,14.2412,14.3812,14.1292,14.1946,1596893.0
2021-09-08,14.1292,14.2319,14.0219,14.1759,1436147.0
2021-09-09,14.1572,14.3485,14.1106,14.2319,1582412.0
2021-09-10,14.3719,14.3719,14.0172,14.0639,1620925.0
2021-09-11,14.3719,14.3719,14.0172,14.0639,1620925.0
2021-09-12,14.3719,14.3719,14.0172,14.0639,1620925.0
2021-09-13,14.1012,14.2412,14.0359,14.2226,2144349.0
2021-09-14,14.2599,14.2692,13.8679,13.8866,1974796.0
2021-09-15,13.9332,14.0592,13.8026,14.0452,2607163.0
2021-09-16,14.1106,14.2132,13.9659,13.9799,1957383.0
2021-09-17,13.9799,14.1012,13.8213,13.9239,5485542.0
2021-09-18,13.9799,14.1012,13.8213,13.9239,5485542.0
2021-09-19,13.9799,14.1012,13.8213,13.9239,5485542.0
2021-09-20,13.5506,13.8633,13.5107,13.7839,3161459.0
2021-09-21,13.8679,13.9239,13.6346,13.6999,2313242.0
2021-09-22,13.8306,14.0826,13.7979,13.9519,1533099.0
2021-09-23,14.0732,14.2785,14.0639,14.1106,1750225.0
2021-09-24,14.0639,14.2039,13.9986,14.0546,1118989.0
2021-09-25,14.0639,14.2039,13.9986,14.0546,1118989.0
2021-09-26,14.0639,14.2039,13.9986,14.0546,1118989.0
2021-09-27,14.1666,14.3859,14.0686,14.2879,1558202.0
2021-09-28,14.2972,14.3625,14.0452,14.0546,1887211.0
2021-09-29,14.0732,14.2039,13.9846,14.1106,1216143.0
2021-09-30,14.2039,14.2226,13.9519,13.9612,1947663.0
2021-10-01,14.0266,14.5103,14.0266,14.4279,2583732.0
2021-10-02,14.0266,14.5103,14.0266,14.4279,2583732.0
2021-10-03,14.0266,14.5103,14.0266,14.4279,2583732.0
2021-10-04,14.4185,14.6238,14.2972,14.4372,2842300.0
2021-10-05,14.4372,14.5632,14.2179,14.4185,2753335.0
2021-10-06,14.4279,14.5772,14.1759,14.5772,2510472.0
2021-10-07,14.6425,14.8712,14.6145,14.7078,2994021.0
2021-10-08,14.7078,14.8945,14.6798,14.7638,2455783.0
2021-10-09,14.7078,14.8945,14.6798,14.7638,2455783.0
2021-10-10,14.7078,14.8945,14.6798,14.7638,2455783.0
2021-10-11,14.8198,15.0718,14.7732,14.7825,3937649.0
2021-10-12,14.7452,14.9598,14.7218,14.8105,1769094.0
2021-10-13,14.9971,15.0345,14.8105,14.9878,2725526.0
2021-10-14,15.1185,15.3518,15.0345,15.3051,3420339.0
2021-10-15,15.4264,15.5104,15.2584,15.2771,2472470.0
2021-10-16,15.4264,15.5104,15.2584,15.2771,2472470.0
2021-10-17,15.4264,15.5104,15.2584,15.2771,2472470.0
2021-10-18,15.2211,15.3798,15.1745,15.2305,2788984.0
2021-10-19,15.3331,15.3415,15.1558,15.2305,2095948.0
2021-10-20,15.1651,15.3704,15.1091,15.3051,3592178.0
2021-10-21,15.2958,15.4218,15.2211,15.3331,2160692.0
2021-10-22,15.3331,15.4778,15.3144,15.3891,1690680.0
2021-10-23,15.3331,15.4778,15.3144,15.3891,1690680.0
2021-10-24,15.3331,15.4778,15.3144,15.3891,1690680.0
2021-10-25,15.3984,15.4358,15.3098,15.3331,2079165.0
2021-10-26,15.3611,15.4824,15.3214,15.3424,1839169.0
2021-10-27,15.2584,15.2864,14.9598,14.9691,3000315.0
2021-10-28,14.9878,15.1091,14.8758,15.0905,3224865.0
2021-10-29,15.1091,15.2305,15.0229,15.0811,2163901.0
2021-10-30,15.1091,15.2305,15.0229,15.0811,2163901.0
2021-10-31,15.1091,15.2305,15.0229,15.0811,2163901.0
2021-11-01,15.1745,15.5524,15.1745,15.4171,2804729.0
2021-11-02,15.4451,15.5291,15.2584,15.3144,2497262.0
2021-11-03,15.2584,15.3378,14.8012,14.8665,4244718.0
2021-11-04,14.8758,14.9178,14.2412,14.2785,2635670.0
2021-11-05,14.5025,14.8012,14.3719,14.7172,2783375.0
2021-11-06,14.5025,14.8012,14.3719,14.7172,2783375.0
2021-11-07,14.5025,14.8012,14.3719,14.7172,2783375.0
2021-11-08,14.7918,14.8945,14.6005,14.6612,2839668.0
2021-11-09,14.5674,14.6893,14.3516,14.3891,3913605.0
2021-11-10,14.4267,14.5627,14.3188,14.3329,2250415.0
2021-11-11,14.3422,14.5345,14.3188,14.4454,1515597.0
2021-11-12,14.436,14.4923,14.2015,14.3047,2402949.0
2021-11-13,14.436,14.4923,14.2015,14.3047,2402949.0
2021-11-14,14.436,14.4923,14.2015,14.3047,2402949.0
2021-11-15,14.4173,14.5298,14.3141,14.3422,2181717.0
2021-11-16,14.3235,14.5767,14.2484,14.4173,2724361.0
2021-11-17,14.0796,14.2484,13.9436,13.9858,3392496.0
2021-11-18,14.0139,14.1734,13.9389,14.0421,3532279.0
2021-11-19,13.8732,14.1969,13.8639,14.0515,3031673.0
2021-11-20,13.8732,14.1969,13.8639,14.0515,3031673.0
2021-11-21,13.8732,14.1969,13.8639,14.0515,3031673.0
2021-11-22,14.1734,14.4126,14.1453,14.1828,3360824.0
2021-11-23,14.2203,14.3516,14.1546,14.1546,2763170.0
2021-11-24,14.0796,14.3704,14.0796,14.2015,2251522.0
2021-11-25,14.0796,14.3704,14.0796,14.2015,2251522.0
2021-11-26,13.8826,13.8826,13.3667,13.62,2058028.0
2021-11-27,13.8826,13.8826,13.3667,13.62,2058028.0
2021-11-28,13.8826,13.8826,13.3667,13.62,2058028.0
2021-11-29,13.7888,13.831,13.348,13.5449,4621110.0
2021-11-30,13.348,13.4511,13.1697,13.226,3607041.0
2021-12-01,13.5356,13.6997,13.0759,13.0947,3495446.0
2021-12-02,13.1885,13.4277,13.1322,13.3292,4329236.0
2021-12-03,13.423,13.5074,13.1228,13.2354,3953924.0
2021-12-04,13.423,13.5074,13.1228,13.2354,3953924.0
2021-12-05,13.423,13.5074,13.1228,13.2354,3953924.0
2021-12-06,13.4605,13.5543,13.3104,13.3386,3644701.0
2021-12-07,13.3667,13.6294,13.2823,13.5637,2110496.0
2021-12-08,13.62,13.6856,13.4605,13.5731,2866158.0
2021-12-09,13.4605,13.6434,13.3104,13.5825,2480772.0
2021-12-10,13.7232,13.7232,13.3761,13.4136,2572418.0
2021-12-11,13.7232,13.7232,13.3761,13.4136,2572418.0
2021-12-12,13.7232,13.7232,13.3761,13.4136,2572418.0
2021-12-13,13.4136,13.4371,13.2729,13.2823,2824545.0
2021-12-14,13.2354,13.4887,13.1557,13.2166,3269929.0
2021-12-15,13.2448,13.2917,13.029,13.2541,2764597.0
2021-12-16,13.4042,13.4511,13.1744,13.2072,4523390.0
2021-12-17,13.1697,13.2354,12.9212,13.0384,6780418.0
2021-12-18,13.1697,13.2354,12.9212,13.0384,6780418.0
2021-12-19,13.1697,13.2354,12.9212,13.0384,6780418.0
2021-12-20,12.9071,12.9352,12.3068,12.5037,4591918.0
2021-12-21,12.6632,12.9446,12.5975,12.8883,4123953.0
2021-12-22,12.9446,13.0196,12.8414,13.0009,2001555.0
2021-12-23,13.0853,13.3104,13.0572,13.2166,4612862.0
2021-12-24,13.0853,13.3104,13.0572,13.2166,4612862.0
2021-12-25,13.0853,13.3104,13.0572,13.2166,4612862.0
2021-12-26,13.0853,13.3104,13.0572,13.2166,4612862.0
2021-12-27,13.2635,13.5496,13.1697,13.5168,3073295.0
2021-12-28,13.3949,13.6059,13.3714,13.3761,1584924.0
2021-12-29,13.4324,13.6012,13.3104,13.5543,4065216.0
2021-12-30,13.5262,13.6481,13.4605,13.4699,1866692.0
2021-12-31,13.423,13.6059,13.3667,13.5262,1579861.0
2022-01-01,13.423,13.6059,13.3667,13.5262,1579861.0
2022-01-02,13.423,13.6059,13.3667,13.5262,1579861.0
2022-01-03,13.6106,13.756,13.5543,13.6481,3431516.0
2022-01-04,13.7794,14.0233,13.7607,13.9389,2683568.0
2022-01-05,14.0139,14.1031,13.7513,13.7701,2742206.0
2022-01-06,13.9389,14.2297,13.9108,14.1734,2717171.0
2022-01-07,14.2391,14.6706,14.1453,14.6518,4632373.0
2022-01-08,14.2391,14.6706,14.1453,14.6518,4632373.0
2022-01-09,14.2391,14.6706,14.1453,14.6518,4632373.0
2022-01-10,14.7644,15.3271,14.6893,15.299,5631958.0
2022-01-11,15.2521,15.5335,15.2146,15.4772,3568068.0
2022-01-12,15.5335,15.6086,15.2427,15.496,3058632.0
2022-01-13,15.5804,15.8009,15.3834,15.4303,4882812.0
2022-01-14,15.2896,15.4397,15.2146,15.4397,2492547.0
2022-01-15,15.2896,15.4397,15.2146,15.4397,2492547.0
2022-01-16,15.2896,15.4397,15.2146,15.4397,2492547.0
2022-01-17,15.2896,15.4397,15.2146,15.4397,2492547.0
2022-01-18,15.3741,15.4679,15.1302,15.1489,2500756.0
2022-01-19,15.1677,15.1958,14.6987,14.7456,3247192.0
2022-01-20,14.7456,14.9801,14.436,14.4548,2959333.0
2022-01-21,14.3751,14.5111,14.0468,14.0984,3864379.0
2022-01-22,14.3751,14.5111,14.0468,14.0984,3864379.0
2022-01-23,14.3751,14.5111,14.0468,14.0984,3864379.0
2022-01-24,13.892,14.3329,13.7419,14.2953,3293240.0
2022-01-25,14.15,14.5111,13.8732,14.3704,3120555.0
2022-01-26,14.5955,14.6424,14.0608,14.3047,3662681.0
2022-01-27,14.4642,14.5017,13.7654,13.8451,2530129.0
2022-01-28,13.8263,14.1453,13.6622,14.1359,1711257.0
2022-01-29,13.8263,14.1453,13.6622,14.1359,1711257.0
2022-01-30,13.8263,14.1453,13.6622,14.1359,1711257.0
2022-01-31,13.9952,14.2625,13.9389,14.2391,3338385.0
2022-02-01,14.2484,14.3985,14.1077,14.3891,1918556.0
2022-02-02,14.3329,14.3704,14.1312,14.2297,2361228.0
2022-02-03,14.3704,14.7175,14.1828,14.286,3024427.0
2022-02-04,14.2015,14.5814,14.1546,14.5017,2950813.0
2022-02-05,14.2015,14.5814,14.1546,14.5017,2950813.0
2022-02-06,14.2015,14.5814,14.1546,14.5017,2950813.0
2022-02-07,14.4454,14.8488,14.361,14.5767,3728992.0
2022-02-08,14.7362,15.2287,14.6893,15.1677,4204460.0
2022-02-09,15.2427,15.3928,14.8441,14.9332,4119594.0
2022-02-10,14.8675,15.2334,14.7831,14.83,4359532.0
2022-02-11,14.7644,15.1161,14.6002,14.7456,2863570.0
2022-02-12,14.7644,15.1161,14.6002,14.7456,2863570.0
2022-02-13,14.7644,15.1161,14.6002,14.7456,2863570.0
2022-02-14,14.7925,14.9051,14.3938,14.5298,5186933.0
2022-02-15,14.6713,14.907,14.6619,14.8976,2185020.0
2022-02-16,14.7656,15.0532,14.7561,15.0202,1787524.0
2022-02-17,14.8316,14.9353,14.511,14.5581,2538102.0
2022-02-18,14.5393,14.8033,14.5299,14.6336,2076392.0
2022-02-19,14.5393,14.8033,14.5299,14.6336,2076392.0
2022-02-20,14.5393,14.8033,14.5299,14.6336,2076392.0
2022-02-21,14.5393,14.8033,14.5299,14.6336,2076392.0
2022-02-22,14.577,14.6666,14.3413,14.4073,3302266.0
2022-02-23,14.5487,14.6901,14.181,14.2376,2108357.0
2022-02-24,13.851,14.049,13.5681,14.0113,3486363.0
2022-02-25,14.1244,14.511,14.1244,14.4733,2029453.0
2022-02-26,14.1244,14.511,14.1244,14.4733,2029453.0
2022-02-27,14.1244,14.511,14.1244,14.4733,2029453.0
2022-02-28,14.1244,14.3601,14.0301,14.313,3551264.0
2022-03-01,14.1904,14.2423,13.5775,13.6624,4086214.0
2022-03-02,13.8133,14.3696,13.7378,14.3318,7236491.0
2022-03-03,14.3696,14.4167,13.9406,14.115,5775169.0
2022-03-04,13.8415,13.8887,13.5445,13.785,5891731.0
2022-03-05,13.8415,13.8887,13.5445,13.785,5891731.0
2022-03-06,13.8415,13.8887,13.5445,13.785,5891731.0
2022-03-07,13.719,13.719,12.9647,13.0024,7535890.0
2022-03-08,13.2004,13.323,12.8609,12.9364,4756592.0
2022-03-09,13.2852,13.4267,13.2051,13.2664,3151723.0
2022-03-10,13.0778,13.2475,12.9741,13.2004,3020746.0
2022-03-11,13.3041,13.4314,13.0684,13.0684,2713056.0
2022-03-12,13.3041,13.4314,13.0684,13.0684,2713056.0
2022-03-13,13.3041,13.4314,13.0684,13.0684,2713056.0
2022-03-14,13.3041,13.389,12.9741,13.0684,3692889.0
2022-03-15,13.1344,13.3135,13.026,13.191,3139946.0
2022-03-16,13.3795,13.5823,13.1155,13.4173,2423276.0
2022-03-17,13.2947,13.2947,12.993,13.125,9260428.0
2022-03-18,13.0401,13.3135,12.9411,13.3041,7246429.0
2022-03-19,13.0401,13.3135,12.9411,13.3041,7246429.0
2022-03-20,13.0401,13.3135,12.9411,13.3041,7246429.0
2022-03-21,13.3607,13.4455,13.1721,13.1815,3986120.0
2022-03-22,13.3701,13.6483,13.3135,13.4833,2800000.0
2022-03-23,13.4078,13.422,13.0118,13.0212,2508899.0
2022-03-24,13.1061,13.2852,12.9694,13.257,2834296.0
2022-03-25,13.2852,13.5163,13.2852,13.4644,3884677.0
2022-03-26,13.2852,13.5163,13.2852,13.4644,3884677.0
2022-03-27,13.2852,13.5163,13.2852,13.4644,3884677.0
2022-03-28,13.4361,13.4597,13.1532,13.323,2223923.0
2022-03-29,13.455,13.6388,13.2947,13.455,2757625.0
2022-03-30,13.4644,13.4738,13.0872,13.0967,2691048.0
2022-03-31,13.0967,13.2334,12.7667,12.7761,3285997.0
2022-04-01,12.9458,13.0684,12.6535,12.7195,2231057.0
2022-04-02,12.9458,13.0684,12.6535,12.7195,2231057.0
2022-04-03,12.9458,13.0684,12.6535,12.7195,2231057.0
2022-04-04,12.6347,12.7714,12.4838,12.7289,5399756.0
2022-04-05,12.6629,12.8327,12.5027,12.5215,3022717.0
2022-04-06,12.4555,12.5969,12.3376,12.3895,4153004.0
2022-04-07,12.4178,12.4838,12.1182,12.3046,2474508.0
2022-04-08,12.2764,12.4367,12.2622,12.2858,2588204.0
2022-04-09,12.2764,12.4367,12.2622,12.2858,2588204.0
2022-04-10,12.2764,12.4367,12.2622,12.2858,2588204.0
2022-04-11,12.3046,12.5592,12.2009,12.2198,2813208.0
2022-04-12,12.2198,12.4367,12.1491,12.2009,2334491.0
2022-04-13,12.1066,12.4555,12.0689,12.4555,2461642.0
2022-04-14,12.4461,12.6535,12.3141,12.6441,4296456.0
2022-04-15,12.4461,12.6535,12.3141,12.6441,4296456.0
2022-04-16,12.4461,12.6535,12.3141,12.6441,4296456.0
2022-04-17,12.4461,12.6535,12.3141,12.6441,4296456.0
2022-04-18,12.5404,12.8892,12.5404,12.8327,4463425.0
2022-04-19,12.9081,12.993,12.8374,12.9364,3392714.0
2022-04-20,13.0684,13.224,12.9835,13.0401,3465847.0
2022-04-21,13.1815,13.2287,12.8798,12.8892,1921855.0
2022-04-22,12.8232,12.9175,12.4555,12.4555,1771525.0
2022-04-23,12.8232,12.9175,12.4555,12.4555,1771525.0
2022-04-24,12.8232,12.9175,12.4555,12.4555,1771525.0
2022-04-25,12.3706,12.5121,12.1255,12.4461,2675949.0
2022-04-26,12.2386,12.4272,12.1821,12.1821,2111297.0
2022-04-27,12.1161,12.3282,12.0689,12.2104,2265696.0
2022-04-28,12.3518,12.6157,12.2434,12.5781,1861671.0
2022-04-29,12.4555,12.6394,12.2858,12.3141,1882821.0
2022-04-30,12.4555,12.6394,12.2858,12.3141,1882821.0
2022-05-01,12.4555,12.6394,12.2858,12.3141,1882821.0
2022-05-02,12.2858,12.4838,12.0784,12.3895,3982273.0
2022-05-03,12.4555,12.8657,12.3989,12.7572,3026055.0
2022-05-04,12.7289,13.0401,12.6535,13.0118,3268305.0
2022-05-05,13.0967,13.2852,12.5027,12.6912,3694889.0
2022-05-06,12.6629,12.8185,12.4932,12.7101,2848314.0
2022-05-07,12.6629,12.8185,12.4932,12.7101,2848314.0
2022-05-08,12.6629,12.8185,12.4932,12.7101,2848314.0
2022-05-09,12.5498,12.6347,12.2245,12.2764,2432255.0
2022-05-10,12.3801,12.4414,11.9275,12.2481,2751702.0
2022-05-11,12.3145,12.5706,12.2196,12.305,2095827.0
2022-05-12,12.343,12.3524,11.9587,12.1817,3551022.0
2022-05-13,12.305,12.5137,12.2433,12.3809,3865928.0
2022-05-14,12.305,12.5137,12.2433,12.3809,3865928.0
2022-05-15,12.305,12.5137,12.2433,12.3809,3865928.0
2022-05-16,12.343,12.4758,12.2196,12.3999,2758592.0
2022-05-17,12.5327,12.9691,12.5327,12.9596,3506562.0
2022-05-18,12.8648,12.9454,12.4094,12.4853,4151300.0
2022-05-19,12.343,12.7889,12.343,12.6465,4113551.0
2022-05-20,12.7224,12.7974,12.1437,12.4758,2552174.0
2022-05-21,12.7224,12.7974,12.1437,12.4758,2552174.0
2022-05-22,12.7224,12.7974,12.1437,12.4758,2552174.0
2022-05-23,12.7224,12.7936,12.528,12.694,3203373.0
2022-05-24,12.6276,12.6755,12.2623,12.4568,2659110.0
2022-05-25,12.3809,12.7794,12.3809,12.656,2561297.0
2022-05-26,12.7889,13.026,12.7604,12.9691,2588338.0
2022-05-27,12.9691,13.1209,12.86,13.045,1861675.0
2022-05-28,12.9691,13.1209,12.86,13.045,1861675.0
2022-05-29,12.9691,13.1209,12.86,13.045,1861675.0
2022-05-30,12.9691,13.1209,12.86,13.045,1861675.0
2022-05-31,13.0355,13.2774,12.9976,13.2158,4555415.0
2022-06-01,13.2063,13.2917,12.9217,13.083,2485232.0
2022-06-02,13.0545,13.249,13.0071,13.2253,3297188.0
2022-06-03,13.1019,13.1968,13.026,13.064,1161586.0
2022-06-04,13.1019,13.1968,13.026,13.064,1161586.0
2022-06-05,13.1019,13.1968,13.026,13.064,1161586.0
2022-06-06,13.2063,13.2822,13.083,13.1683,2018752.0
2022-06-07,13.1209,13.5478,13.0545,13.5383,2065603.0
2022-06-08,13.4055,13.4319,13.1221,13.2727,2102195.0
2022-06-09,13.2442,13.3486,13.0782,13.1019,1920992.0
2022-06-10,12.8268,12.9217,12.2955,12.305,1786742.0
2022-06-11,12.8268,12.9217,12.2955,12.305,1786742.0
2022-06-12,12.8268,12.9217,12.2955,12.305,1786742.0
2022-06-13,11.9919,12.0678,11.6314,11.7263,4321683.0
2022-06-14,11.8022,12.0251,11.6836,11.8022,2434637.0
2022-06-15,11.9919,11.9919,11.4986,11.7073,2776640.0
2022-06-16,11.4417,11.5081,10.7965,10.8345,3871377.0
2022-06-17,10.9388,11.1808,10.7918,11.1476,5471953.0
2022-06-18,10.9388,11.1808,10.7918,11.1476,5471953.0
2022-06-19,10.9388,11.1808,10.7918,11.1476,5471953.0
2022-06-20,10.9388,11.1808,10.7918,11.1476,5471953.0
2022-06-21,11.4322,11.5365,11.0622,11.0906,3897461.0
2022-06-22,10.9293,11.1381,10.8819,11.0622,3164969.0
2022-06-23,11.7263,11.9246,11.4417,11.8117,6505012.0
2022-06-24,11.8876,12.2054,11.8591,12.0963,3340516.0
2022-06-25,11.8876,12.2054,11.8591,12.0963,3340516.0
2022-06-26,11.8876,12.2054,11.8591,12.0963,3340516.0
2022-06-27,12.1247,12.3192,12.0394,12.1437,3578842.0
2022-06-28,12.286,12.4663,12.0346,12.0678,2524502.0
2022-06-29,12.0204,12.101,11.9065,11.954,2271035.0
2022-06-30,11.7453,12.1058,11.7073,11.954,2104284.0
2022-07-01,11.8496,12.1722,11.8496,12.1532,1684352.0
2022-07-02,11.8496,12.1722,11.8496,12.1532,1684352.0
