,1917130D US Equity,1917130D US Equity,1917130D US Equity,1917130D US Equity,1917130D US Equity
2021-05-04,71.95,72.0,71.88,71.96,1494858.0
2021-05-05,71.95,72.0,71.88,71.96,1494858.0
2021-05-06,71.95,72.0,71.88,71.96,1494858.0
2021-05-07,71.95,72.0,71.88,71.96,1494858.0
2021-05-08,71.95,72.0,71.88,71.96,1494858.0
2021-05-09,71.95,72.0,71.88,71.96,1494858.0
2021-05-10,71.95,72.0,71.88,71.96,1494858.0
2021-05-11,71.95,72.0,71.88,71.96,1494858.0
2021-05-12,71.95,72.0,71.88,71.96,1494858.0
2021-05-13,71.95,72.0,71.88,71.96,1494858.0
2021-05-14,71.95,72.0,71.88,71.96,1494858.0
2021-05-15,71.95,72.0,71.88,71.96,1494858.0
2021-05-16,71.95,72.0,71.88,71.96,1494858.0
2021-05-17,71.95,72.0,71.88,71.96,1494858.0
2021-05-18,71.95,72.0,71.88,71.96,1494858.0
2021-05-19,71.95,72.0,71.88,71.96,1494858.0
2021-05-20,71.95,72.0,71.88,71.96,1494858.0
2021-05-21,71.95,72.0,71.88,71.96,1494858.0
2021-05-22,71.95,72.0,71.88,71.96,1494858.0
2021-05-23,71.95,72.0,71.88,71.96,1494858.0
2021-05-24,71.95,72.0,71.88,71.96,1494858.0
2021-05-25,71.95,72.0,71.88,71.96,1494858.0
2021-05-26,71.95,72.0,71.88,71.96,1494858.0
2021-05-27,71.95,72.0,71.88,71.96,1494858.0
2021-05-28,71.95,72.0,71.88,71.96,1494858.0
2021-05-29,71.95,72.0,71.88,71.96,1494858.0
2021-05-30,71.95,72.0,71.88,71.96,1494858.0
2021-05-31,71.95,72.0,71.88,71.96,1494858.0
2021-06-01,71.95,72.0,71.88,71.96,1494858.0
2021-06-02,71.95,72.0,71.88,71.96,1494858.0
2021-06-03,71.95,72.0,71.88,71.96,1494858.0
2021-06-04,71.95,72.0,71.88,71.96,1494858.0
2021-06-05,71.95,72.0,71.88,71.96,1494858.0
2021-06-06,71.95,72.0,71.88,71.96,1494858.0
2021-06-07,71.95,72.0,71.88,71.96,1494858.0
2021-06-08,71.95,72.0,71.88,71.96,1494858.0
2021-06-09,71.95,72.0,71.88,71.96,1494858.0
2021-06-10,71.95,72.0,71.88,71.96,1494858.0
2021-06-11,71.95,72.0,71.88,71.96,1494858.0
2021-06-12,71.95,72.0,71.88,71.96,1494858.0
2021-06-13,71.95,72.0,71.88,71.96,1494858.0
2021-06-14,71.95,72.0,71.88,71.96,1494858.0
2021-06-15,71.95,72.0,71.88,71.96,1494858.0
2021-06-16,71.95,72.0,71.88,71.96,1494858.0
2021-06-17,71.95,72.0,71.88,71.96,1494858.0
2021-06-18,71.95,72.0,71.88,71.96,1494858.0
2021-06-19,71.95,72.0,71.88,71.96,1494858.0
2021-06-20,71.95,72.0,71.88,71.96,1494858.0
2021-06-21,71.95,72.0,71.88,71.96,1494858.0
2021-06-22,71.95,72.0,71.88,71.96,1494858.0
2021-06-23,71.95,72.0,71.88,71.96,1494858.0
2021-06-24,71.95,72.0,71.88,71.96,1494858.0
2021-06-25,71.95,72.0,71.88,71.96,1494858.0
2021-06-26,71.95,72.0,71.88,71.96,1494858.0
2021-06-27,71.95,72.0,71.88,71.96,1494858.0
2021-06-28,71.95,72.0,71.88,71.96,1494858.0
2021-06-29,71.95,72.0,71.88,71.96,1494858.0
2021-06-30,71.95,72.0,71.88,71.96,1494858.0
2021-07-01,71.95,72.0,71.88,71.96,1494858.0
2021-07-02,71.95,72.0,71.88,71.96,1494858.0
2021-07-03,71.95,72.0,71.88,71.96,1494858.0
2021-07-04,71.95,72.0,71.88,71.96,1494858.0
2021-07-05,71.95,72.0,71.88,71.96,1494858.0
2021-07-06,71.95,72.0,71.88,71.96,1494858.0
2021-07-07,71.95,72.0,71.88,71.96,1494858.0
2021-07-08,71.95,72.0,71.88,71.96,1494858.0
2021-07-09,71.95,72.0,71.88,71.96,1494858.0
2021-07-10,71.95,72.0,71.88,71.96,1494858.0
2021-07-11,71.95,72.0,71.88,71.96,1494858.0
2021-07-12,71.95,72.0,71.88,71.96,1494858.0
2021-07-13,71.95,72.0,71.88,71.96,1494858.0
2021-07-14,71.95,72.0,71.88,71.96,1494858.0
2021-07-15,71.95,72.0,71.88,71.96,1494858.0
2021-07-16,71.95,72.0,71.88,71.96,1494858.0
2021-07-17,71.95,72.0,71.88,71.96,1494858.0
2021-07-18,71.95,72.0,71.88,71.96,1494858.0
2021-07-19,71.95,72.0,71.88,71.96,1494858.0
2021-07-20,71.95,72.0,71.88,71.96,1494858.0
2021-07-21,71.95,72.0,71.88,71.96,1494858.0
2021-07-22,71.95,72.0,71.88,71.96,1494858.0
2021-07-23,71.95,72.0,71.88,71.96,1494858.0
2021-07-24,71.95,72.0,71.88,71.96,1494858.0
2021-07-25,71.95,72.0,71.88,71.96,1494858.0
2021-07-26,71.95,72.0,71.88,71.96,1494858.0
2021-07-27,71.95,72.0,71.88,71.96,1494858.0
2021-07-28,71.95,72.0,71.88,71.96,1494858.0
2021-07-29,71.95,72.0,71.88,71.96,1494858.0
2021-07-30,71.95,72.0,71.88,71.96,1494858.0
2021-07-31,71.95,72.0,71.88,71.96,1494858.0
2021-08-01,71.95,72.0,71.88,71.96,1494858.0
2021-08-02,71.95,72.0,71.88,71.96,1494858.0
2021-08-03,71.95,72.0,71.88,71.96,1494858.0
2021-08-04,71.95,72.0,71.88,71.96,1494858.0
2021-08-05,71.95,72.0,71.88,71.96,1494858.0
2021-08-06,71.95,72.0,71.88,71.96,1494858.0
2021-08-07,71.95,72.0,71.88,71.96,1494858.0
2021-08-08,71.95,72.0,71.88,71.96,1494858.0
2021-08-09,71.95,72.0,71.88,71.96,1494858.0
2021-08-10,71.95,72.0,71.88,71.96,1494858.0
2021-08-11,71.95,72.0,71.88,71.96,1494858.0
2021-08-12,71.95,72.0,71.88,71.96,1494858.0
2021-08-13,71.95,72.0,71.88,71.96,1494858.0
2021-08-14,71.95,72.0,71.88,71.96,1494858.0
2021-08-15,71.95,72.0,71.88,71.96,1494858.0
2021-08-16,71.95,72.0,71.88,71.96,1494858.0
2021-08-17,71.95,72.0,71.88,71.96,1494858.0
2021-08-18,71.95,72.0,71.88,71.96,1494858.0
2021-08-19,71.95,72.0,71.88,71.96,1494858.0
2021-08-20,71.95,72.0,71.88,71.96,1494858.0
2021-08-21,71.95,72.0,71.88,71.96,1494858.0
2021-08-22,71.95,72.0,71.88,71.96,1494858.0
2021-08-23,71.95,72.0,71.88,71.96,1494858.0
2021-08-24,71.95,72.0,71.88,71.96,1494858.0
2021-08-25,71.95,72.0,71.88,71.96,1494858.0
2021-08-26,71.95,72.0,71.88,71.96,1494858.0
2021-08-27,71.95,72.0,71.88,71.96,1494858.0
2021-08-28,71.95,72.0,71.88,71.96,1494858.0
2021-08-29,71.95,72.0,71.88,71.96,1494858.0
2021-08-30,71.95,72.0,71.88,71.96,1494858.0
2021-08-31,71.95,72.0,71.88,71.96,1494858.0
2021-09-01,71.95,72.0,71.88,71.96,1494858.0
2021-09-02,71.95,72.0,71.88,71.96,1494858.0
2021-09-03,71.95,72.0,71.88,71.96,1494858.0
2021-09-04,71.95,72.0,71.88,71.96,1494858.0
2021-09-05,71.95,72.0,71.88,71.96,1494858.0
2021-09-06,71.95,72.0,71.88,71.96,1494858.0
2021-09-07,71.95,72.0,71.88,71.96,1494858.0
2021-09-08,71.95,72.0,71.88,71.96,1494858.0
2021-09-09,71.95,72.0,71.88,71.96,1494858.0
2021-09-10,71.95,72.0,71.88,71.96,1494858.0
2021-09-11,71.95,72.0,71.88,71.96,1494858.0
2021-09-12,71.95,72.0,71.88,71.96,1494858.0
2021-09-13,71.95,72.0,71.88,71.96,1494858.0
2021-09-14,71.95,72.0,71.88,71.96,1494858.0
2021-09-15,71.95,72.0,71.88,71.96,1494858.0
2021-09-16,71.95,72.0,71.88,71.96,1494858.0
2021-09-17,71.95,72.0,71.88,71.96,1494858.0
2021-09-18,71.95,72.0,71.88,71.96,1494858.0
2021-09-19,71.95,72.0,71.88,71.96,1494858.0
2021-09-20,71.95,72.0,71.88,71.96,1494858.0
2021-09-21,71.95,72.0,71.88,71.96,1494858.0
2021-09-22,71.95,72.0,71.88,71.96,1494858.0
2021-09-23,71.95,72.0,71.88,71.96,1494858.0
2021-09-24,71.95,72.0,71.88,71.96,1494858.0
2021-09-25,71.95,72.0,71.88,71.96,1494858.0
2021-09-26,71.95,72.0,71.88,71.96,1494858.0
2021-09-27,71.95,72.0,71.88,71.96,1494858.0
2021-09-28,71.95,72.0,71.88,71.96,1494858.0
2021-09-29,71.95,72.0,71.88,71.96,1494858.0
2021-09-30,71.95,72.0,71.88,71.96,1494858.0
2021-10-01,71.95,72.0,71.88,71.96,1494858.0
2021-10-02,71.95,72.0,71.88,71.96,1494858.0
2021-10-03,71.95,72.0,71.88,71.96,1494858.0
2021-10-04,71.95,72.0,71.88,71.96,1494858.0
2021-10-05,71.95,72.0,71.88,71.96,1494858.0
2021-10-06,71.95,72.0,71.88,71.96,1494858.0
2021-10-07,71.95,72.0,71.88,71.96,1494858.0
2021-10-08,71.95,72.0,71.88,71.96,1494858.0
2021-10-09,71.95,72.0,71.88,71.96,1494858.0
2021-10-10,71.95,72.0,71.88,71.96,1494858.0
2021-10-11,71.95,72.0,71.88,71.96,1494858.0
2021-10-12,71.95,72.0,71.88,71.96,1494858.0
2021-10-13,71.95,72.0,71.88,71.96,1494858.0
2021-10-14,71.95,72.0,71.88,71.96,1494858.0
2021-10-15,71.95,72.0,71.88,71.96,1494858.0
2021-10-16,71.95,72.0,71.88,71.96,1494858.0
2021-10-17,71.95,72.0,71.88,71.96,1494858.0
2021-10-18,71.95,72.0,71.88,71.96,1494858.0
2021-10-19,71.95,72.0,71.88,71.96,1494858.0
2021-10-20,71.95,72.0,71.88,71.96,1494858.0
2021-10-21,71.95,72.0,71.88,71.96,1494858.0
2021-10-22,71.95,72.0,71.88,71.96,1494858.0
2021-10-23,71.95,72.0,71.88,71.96,1494858.0
2021-10-24,71.95,72.0,71.88,71.96,1494858.0
2021-10-25,71.95,72.0,71.88,71.96,1494858.0
2021-10-26,71.95,72.0,71.88,71.96,1494858.0
2021-10-27,71.95,72.0,71.88,71.96,1494858.0
2021-10-28,71.95,72.0,71.88,71.96,1494858.0
2021-10-29,71.95,72.0,71.88,71.96,1494858.0
2021-10-30,71.95,72.0,71.88,71.96,1494858.0
2021-10-31,71.95,72.0,71.88,71.96,1494858.0
2021-11-01,71.95,72.0,71.88,71.96,1494858.0
2021-11-02,71.95,72.0,71.88,71.96,1494858.0
2021-11-03,71.95,72.0,71.88,71.96,1494858.0
2021-11-04,71.95,72.0,71.88,71.96,1494858.0
2021-11-05,71.95,72.0,71.88,71.96,1494858.0
2021-11-06,71.95,72.0,71.88,71.96,1494858.0
2021-11-07,71.95,72.0,71.88,71.96,1494858.0
2021-11-08,71.95,72.0,71.88,71.96,1494858.0
2021-11-09,71.95,72.0,71.88,71.96,1494858.0
2021-11-10,71.95,72.0,71.88,71.96,1494858.0
2021-11-11,71.95,72.0,71.88,71.96,1494858.0
2021-11-12,71.95,72.0,71.88,71.96,1494858.0
2021-11-13,71.95,72.0,71.88,71.96,1494858.0
2021-11-14,71.95,72.0,71.88,71.96,1494858.0
2021-11-15,71.95,72.0,71.88,71.96,1494858.0
2021-11-16,71.95,72.0,71.88,71.96,1494858.0
2021-11-17,71.95,72.0,71.88,71.96,1494858.0
2021-11-18,71.95,72.0,71.88,71.96,1494858.0
2021-11-19,71.95,72.0,71.88,71.96,1494858.0
2021-11-20,71.95,72.0,71.88,71.96,1494858.0
2021-11-21,71.95,72.0,71.88,71.96,1494858.0
2021-11-22,71.95,72.0,71.88,71.96,1494858.0
2021-11-23,71.95,72.0,71.88,71.96,1494858.0
2021-11-24,71.95,72.0,71.88,71.96,1494858.0
2021-11-25,71.95,72.0,71.88,71.96,1494858.0
2021-11-26,71.95,72.0,71.88,71.96,1494858.0
2021-11-27,71.95,72.0,71.88,71.96,1494858.0
2021-11-28,71.95,72.0,71.88,71.96,1494858.0
2021-11-29,71.95,72.0,71.88,71.96,1494858.0
2021-11-30,71.95,72.0,71.88,71.96,1494858.0
2021-12-01,71.95,72.0,71.88,71.96,1494858.0
2021-12-02,71.95,72.0,71.88,71.96,1494858.0
2021-12-03,71.95,72.0,71.88,71.96,1494858.0
2021-12-04,71.95,72.0,71.88,71.96,1494858.0
2021-12-05,71.95,72.0,71.88,71.96,1494858.0
2021-12-06,71.95,72.0,71.88,71.96,1494858.0
2021-12-07,71.95,72.0,71.88,71.96,1494858.0
2021-12-08,71.95,72.0,71.88,71.96,1494858.0
2021-12-09,71.95,72.0,71.88,71.96,1494858.0
2021-12-10,71.95,72.0,71.88,71.96,1494858.0
2021-12-11,71.95,72.0,71.88,71.96,1494858.0
2021-12-12,71.95,72.0,71.88,71.96,1494858.0
2021-12-13,71.95,72.0,71.88,71.96,1494858.0
2021-12-14,71.95,72.0,71.88,71.96,1494858.0
2021-12-15,71.95,72.0,71.88,71.96,1494858.0
2021-12-16,71.95,72.0,71.88,71.96,1494858.0
2021-12-17,71.95,72.0,71.88,71.96,1494858.0
2021-12-18,71.95,72.0,71.88,71.96,1494858.0
2021-12-19,71.95,72.0,71.88,71.96,1494858.0
2021-12-20,71.95,72.0,71.88,71.96,1494858.0
2021-12-21,71.95,72.0,71.88,71.96,1494858.0
2021-12-22,71.95,72.0,71.88,71.96,1494858.0
2021-12-23,71.95,72.0,71.88,71.96,1494858.0
2021-12-24,71.95,72.0,71.88,71.96,1494858.0
2021-12-25,71.95,72.0,71.88,71.96,1494858.0
2021-12-26,71.95,72.0,71.88,71.96,1494858.0
2021-12-27,71.95,72.0,71.88,71.96,1494858.0
2021-12-28,71.95,72.0,71.88,71.96,1494858.0
2021-12-29,71.95,72.0,71.88,71.96,1494858.0
2021-12-30,71.95,72.0,71.88,71.96,1494858.0
2021-12-31,71.95,72.0,71.88,71.96,1494858.0
2022-01-01,71.95,72.0,71.88,71.96,1494858.0
2022-01-02,71.95,72.0,71.88,71.96,1494858.0
2022-01-03,71.95,72.0,71.88,71.96,1494858.0
2022-01-04,71.95,72.0,71.88,71.96,1494858.0
2022-01-05,71.95,72.0,71.88,71.96,1494858.0
2022-01-06,71.95,72.0,71.88,71.96,1494858.0
2022-01-07,71.95,72.0,71.88,71.96,1494858.0
2022-01-08,71.95,72.0,71.88,71.96,1494858.0
2022-01-09,71.95,72.0,71.88,71.96,1494858.0
2022-01-10,71.95,72.0,71.88,71.96,1494858.0
2022-01-11,71.95,72.0,71.88,71.96,1494858.0
2022-01-12,71.95,72.0,71.88,71.96,1494858.0
2022-01-13,71.95,72.0,71.88,71.96,1494858.0
2022-01-14,71.95,72.0,71.88,71.96,1494858.0
2022-01-15,71.95,72.0,71.88,71.96,1494858.0
2022-01-16,71.95,72.0,71.88,71.96,1494858.0
2022-01-17,71.95,72.0,71.88,71.96,1494858.0
2022-01-18,71.95,72.0,71.88,71.96,1494858.0
2022-01-19,71.95,72.0,71.88,71.96,1494858.0
2022-01-20,71.95,72.0,71.88,71.96,1494858.0
2022-01-21,71.95,72.0,71.88,71.96,1494858.0
2022-01-22,71.95,72.0,71.88,71.96,1494858.0
2022-01-23,71.95,72.0,71.88,71.96,1494858.0
2022-01-24,71.95,72.0,71.88,71.96,1494858.0
2022-01-25,71.95,72.0,71.88,71.96,1494858.0
2022-01-26,71.95,72.0,71.88,71.96,1494858.0
2022-01-27,71.95,72.0,71.88,71.96,1494858.0
2022-01-28,71.95,72.0,71.88,71.96,1494858.0
2022-01-29,71.95,72.0,71.88,71.96,1494858.0
2022-01-30,71.95,72.0,71.88,71.96,1494858.0
2022-01-31,71.95,72.0,71.88,71.96,1494858.0
2022-02-01,71.95,72.0,71.88,71.96,1494858.0
2022-02-02,71.95,72.0,71.88,71.96,1494858.0
2022-02-03,71.95,72.0,71.88,71.96,1494858.0
2022-02-04,71.95,72.0,71.88,71.96,1494858.0
2022-02-05,71.95,72.0,71.88,71.96,1494858.0
2022-02-06,71.95,72.0,71.88,71.96,1494858.0
2022-02-07,71.95,72.0,71.88,71.96,1494858.0
2022-02-08,71.95,72.0,71.88,71.96,1494858.0
2022-02-09,71.95,72.0,71.88,71.96,1494858.0
2022-02-10,71.95,72.0,71.88,71.96,1494858.0
2022-02-11,71.95,72.0,71.88,71.96,1494858.0
2022-02-12,71.95,72.0,71.88,71.96,1494858.0
2022-02-13,71.95,72.0,71.88,71.96,1494858.0
2022-02-14,71.95,72.0,71.88,71.96,1494858.0
2022-02-15,71.95,72.0,71.88,71.96,1494858.0
2022-02-16,71.95,72.0,71.88,71.96,1494858.0
2022-02-17,71.95,72.0,71.88,71.96,1494858.0
2022-02-18,71.95,72.0,71.88,71.96,1494858.0
2022-02-19,71.95,72.0,71.88,71.96,1494858.0
2022-02-20,71.95,72.0,71.88,71.96,1494858.0
2022-02-21,71.95,72.0,71.88,71.96,1494858.0
2022-02-22,71.95,72.0,71.88,71.96,1494858.0
2022-02-23,71.95,72.0,71.88,71.96,1494858.0
2022-02-24,71.95,72.0,71.88,71.96,1494858.0
2022-02-25,71.95,72.0,71.88,71.96,1494858.0
2022-02-26,71.95,72.0,71.88,71.96,1494858.0
2022-02-27,71.95,72.0,71.88,71.96,1494858.0
2022-02-28,71.95,72.0,71.88,71.96,1494858.0
2022-03-01,71.95,72.0,71.88,71.96,1494858.0
2022-03-02,71.95,72.0,71.88,71.96,1494858.0
2022-03-03,71.95,72.0,71.88,71.96,1494858.0
2022-03-04,71.95,72.0,71.88,71.96,1494858.0
2022-03-05,71.95,72.0,71.88,71.96,1494858.0
2022-03-06,71.95,72.0,71.88,71.96,1494858.0
2022-03-07,71.95,72.0,71.88,71.96,1494858.0
2022-03-08,71.95,72.0,71.88,71.96,1494858.0
2022-03-09,71.95,72.0,71.88,71.96,1494858.0
2022-03-10,71.95,72.0,71.88,71.96,1494858.0
2022-03-11,71.95,72.0,71.88,71.96,1494858.0
2022-03-12,71.95,72.0,71.88,71.96,1494858.0
2022-03-13,71.95,72.0,71.88,71.96,1494858.0
2022-03-14,71.95,72.0,71.88,71.96,1494858.0
2022-03-15,71.95,72.0,71.88,71.96,1494858.0
2022-03-16,71.95,72.0,71.88,71.96,1494858.0
2022-03-17,71.95,72.0,71.88,71.96,1494858.0
2022-03-18,71.95,72.0,71.88,71.96,1494858.0
2022-03-19,71.95,72.0,71.88,71.96,1494858.0
2022-03-20,71.95,72.0,71.88,71.96,1494858.0
2022-03-21,71.95,72.0,71.88,71.96,1494858.0
2022-03-22,71.95,72.0,71.88,71.96,1494858.0
2022-03-23,71.95,72.0,71.88,71.96,1494858.0
2022-03-24,71.95,72.0,71.88,71.96,1494858.0
2022-03-25,71.95,72.0,71.88,71.96,1494858.0
2022-03-26,71.95,72.0,71.88,71.96,1494858.0
2022-03-27,71.95,72.0,71.88,71.96,1494858.0
2022-03-28,71.95,72.0,71.88,71.96,1494858.0
2022-03-29,71.95,72.0,71.88,71.96,1494858.0
2022-03-30,71.95,72.0,71.88,71.96,1494858.0
2022-03-31,71.95,72.0,71.88,71.96,1494858.0
2022-04-01,71.95,72.0,71.88,71.96,1494858.0
2022-04-02,71.95,72.0,71.88,71.96,1494858.0
2022-04-03,71.95,72.0,71.88,71.96,1494858.0
2022-04-04,71.95,72.0,71.88,71.96,1494858.0
2022-04-05,71.95,72.0,71.88,71.96,1494858.0
2022-04-06,71.95,72.0,71.88,71.96,1494858.0
2022-04-07,71.95,72.0,71.88,71.96,1494858.0
2022-04-08,71.95,72.0,71.88,71.96,1494858.0
2022-04-09,71.95,72.0,71.88,71.96,1494858.0
2022-04-10,71.95,72.0,71.88,71.96,1494858.0
2022-04-11,71.95,72.0,71.88,71.96,1494858.0
2022-04-12,71.95,72.0,71.88,71.96,1494858.0
2022-04-13,71.95,72.0,71.88,71.96,1494858.0
2022-04-14,71.95,72.0,71.88,71.96,1494858.0
2022-04-15,71.95,72.0,71.88,71.96,1494858.0
2022-04-16,71.95,72.0,71.88,71.96,1494858.0
2022-04-17,71.95,72.0,71.88,71.96,1494858.0
2022-04-18,71.95,72.0,71.88,71.96,1494858.0
2022-04-19,71.95,72.0,71.88,71.96,1494858.0
2022-04-20,71.95,72.0,71.88,71.96,1494858.0
2022-04-21,71.95,72.0,71.88,71.96,1494858.0
2022-04-22,71.95,72.0,71.88,71.96,1494858.0
2022-04-23,71.95,72.0,71.88,71.96,1494858.0
2022-04-24,71.95,72.0,71.88,71.96,1494858.0
2022-04-25,71.95,72.0,71.88,71.96,1494858.0
2022-04-26,71.95,72.0,71.88,71.96,1494858.0
2022-04-27,71.95,72.0,71.88,71.96,1494858.0
2022-04-28,71.95,72.0,71.88,71.96,1494858.0
2022-04-29,71.95,72.0,71.88,71.96,1494858.0
2022-04-30,71.95,72.0,71.88,71.96,1494858.0
2022-05-01,71.95,72.0,71.88,71.96,1494858.0
2022-05-02,71.95,72.0,71.88,71.96,1494858.0
2022-05-03,71.95,72.0,71.88,71.96,1494858.0
2022-05-04,71.95,72.0,71.88,71.96,1494858.0
2022-05-05,71.95,72.0,71.88,71.96,1494858.0
2022-05-06,71.95,72.0,71.88,71.96,1494858.0
2022-05-07,71.95,72.0,71.88,71.96,1494858.0
2022-05-08,71.95,72.0,71.88,71.96,1494858.0
2022-05-09,71.95,72.0,71.88,71.96,1494858.0
2022-05-10,71.95,72.0,71.88,71.96,1494858.0
2022-05-11,71.95,72.0,71.88,71.96,1494858.0
2022-05-12,71.95,72.0,71.88,71.96,1494858.0
2022-05-13,71.95,72.0,71.88,71.96,1494858.0
2022-05-14,71.95,72.0,71.88,71.96,1494858.0
2022-05-15,71.95,72.0,71.88,71.96,1494858.0
2022-05-16,71.95,72.0,71.88,71.96,1494858.0
2022-05-17,71.95,72.0,71.88,71.96,1494858.0
2022-05-18,71.95,72.0,71.88,71.96,1494858.0
2022-05-19,71.95,72.0,71.88,71.96,1494858.0
2022-05-20,71.95,72.0,71.88,71.96,1494858.0
2022-05-21,71.95,72.0,71.88,71.96,1494858.0
2022-05-22,71.95,72.0,71.88,71.96,1494858.0
2022-05-23,71.95,72.0,71.88,71.96,1494858.0
2022-05-24,71.95,72.0,71.88,71.96,1494858.0
2022-05-25,71.95,72.0,71.88,71.96,1494858.0
2022-05-26,71.95,72.0,71.88,71.96,1494858.0
2022-05-27,71.95,72.0,71.88,71.96,1494858.0
2022-05-28,71.95,72.0,71.88,71.96,1494858.0
2022-05-29,71.95,72.0,71.88,71.96,1494858.0
2022-05-30,71.95,72.0,71.88,71.96,1494858.0
2022-05-31,71.95,72.0,71.88,71.96,1494858.0
2022-06-01,71.95,72.0,71.88,71.96,1494858.0
2022-06-02,71.95,72.0,71.88,71.96,1494858.0
2022-06-03,71.95,72.0,71.88,71.96,1494858.0
2022-06-04,71.95,72.0,71.88,71.96,1494858.0
2022-06-05,71.95,72.0,71.88,71.96,1494858.0
2022-06-06,71.95,72.0,71.88,71.96,1494858.0
2022-06-07,71.95,72.0,71.88,71.96,1494858.0
2022-06-08,71.95,72.0,71.88,71.96,1494858.0
2022-06-09,71.95,72.0,71.88,71.96,1494858.0
2022-06-10,71.95,72.0,71.88,71.96,1494858.0
2022-06-11,71.95,72.0,71.88,71.96,1494858.0
2022-06-12,71.95,72.0,71.88,71.96,1494858.0
2022-06-13,71.95,72.0,71.88,71.96,1494858.0
2022-06-14,71.95,72.0,71.88,71.96,1494858.0
2022-06-15,71.95,72.0,71.88,71.96,1494858.0
2022-06-16,71.95,72.0,71.88,71.96,1494858.0
2022-06-17,71.95,72.0,71.88,71.96,1494858.0
2022-06-18,71.95,72.0,71.88,71.96,1494858.0
2022-06-19,71.95,72.0,71.88,71.96,1494858.0
2022-06-20,71.95,72.0,71.88,71.96,1494858.0
2022-06-21,71.95,72.0,71.88,71.96,1494858.0
2022-06-22,71.95,72.0,71.88,71.96,1494858.0
2022-06-23,71.95,72.0,71.88,71.96,1494858.0
2022-06-24,71.95,72.0,71.88,71.96,1494858.0
2022-06-25,71.95,72.0,71.88,71.96,1494858.0
2022-06-26,71.95,72.0,71.88,71.96,1494858.0
2022-06-27,71.95,72.0,71.88,71.96,1494858.0
2022-06-28,71.95,72.0,71.88,71.96,1494858.0
2022-06-29,71.95,72.0,71.88,71.96,1494858.0
2022-06-30,71.95,72.0,71.88,71.96,1494858.0
2022-07-01,71.95,72.0,71.88,71.96,1494858.0
2022-07-02,71.95,72.0,71.88,71.96,1494858.0
2022-07-03,71.95,72.0,71.88,71.96,1494858.0
2022-07-04,71.95,72.0,71.88,71.96,1494858.0
2022-07-05,71.95,72.0,71.88,71.96,1494858.0
2022-07-06,71.95,72.0,71.88,71.96,1494858.0
2022-07-07,71.95,72.0,71.88,71.96,1494858.0
2022-07-08,71.95,72.0,71.88,71.96,1494858.0
2022-07-09,71.95,72.0,71.88,71.96,1494858.0
2022-07-10,71.95,72.0,71.88,71.96,1494858.0
2022-07-11,71.95,72.0,71.88,71.96,1494858.0
2022-07-12,71.95,72.0,71.88,71.96,1494858.0
2022-07-13,71.95,72.0,71.88,71.96,1494858.0
2022-07-14,71.95,72.0,71.88,71.96,1494858.0
2022-07-15,71.95,72.0,71.88,71.96,1494858.0
2022-07-16,71.95,72.0,71.88,71.96,1494858.0
2022-07-17,71.95,72.0,71.88,71.96,1494858.0
2022-07-18,71.95,72.0,71.88,71.96,1494858.0
2022-07-19,71.95,72.0,71.88,71.96,1494858.0
2022-07-20,71.95,72.0,71.88,71.96,1494858.0
2022-07-21,71.95,72.0,71.88,71.96,1494858.0
2022-07-22,71.95,72.0,71.88,71.96,1494858.0
2022-07-23,71.95,72.0,71.88,71.96,1494858.0
2022-07-24,71.95,72.0,71.88,71.96,1494858.0
2022-07-25,71.95,72.0,71.88,71.96,1494858.0
2022-07-26,71.95,72.0,71.88,71.96,1494858.0
2022-07-27,71.95,72.0,71.88,71.96,1494858.0
2022-07-28,71.95,72.0,71.88,71.96,1494858.0
2022-07-29,71.95,72.0,71.88,71.96,1494858.0
2022-07-30,71.95,72.0,71.88,71.96,1494858.0
2022-07-31,71.95,72.0,71.88,71.96,1494858.0
2022-08-01,71.95,72.0,71.88,71.96,1494858.0
2022-08-02,71.95,72.0,71.88,71.96,1494858.0
2022-08-03,71.95,72.0,71.88,71.96,1494858.0
2022-08-04,71.95,72.0,71.88,71.96,1494858.0
2022-08-05,71.95,72.0,71.88,71.96,1494858.0
2022-08-06,71.95,72.0,71.88,71.96,1494858.0
2022-08-07,71.95,72.0,71.88,71.96,1494858.0
2022-08-08,71.95,72.0,71.88,71.96,1494858.0
2022-08-09,71.95,72.0,71.88,71.96,1494858.0
2022-08-10,71.95,72.0,71.88,71.96,1494858.0
2022-08-11,71.95,72.0,71.88,71.96,1494858.0
2022-08-12,71.95,72.0,71.88,71.96,1494858.0
2022-08-13,71.95,72.0,71.88,71.96,1494858.0
2022-08-14,71.95,72.0,71.88,71.96,1494858.0
2022-08-15,71.95,72.0,71.88,71.96,1494858.0
2022-08-16,71.95,72.0,71.88,71.96,1494858.0
2022-08-17,71.95,72.0,71.88,71.96,1494858.0
2022-08-18,71.95,72.0,71.88,71.96,1494858.0
2022-08-19,71.95,72.0,71.88,71.96,1494858.0
2022-08-20,71.95,72.0,71.88,71.96,1494858.0
2022-08-21,71.95,72.0,71.88,71.96,1494858.0
2022-08-22,71.95,72.0,71.88,71.96,1494858.0
2022-08-23,71.95,72.0,71.88,71.96,1494858.0
2022-08-24,71.95,72.0,71.88,71.96,1494858.0
2022-08-25,71.95,72.0,71.88,71.96,1494858.0
2022-08-26,71.95,72.0,71.88,71.96,1494858.0
2022-08-27,71.95,72.0,71.88,71.96,1494858.0
