,TOWN US Equity,TOWN US Equity,TOWN US Equity,TOWN US Equity,TOWN US Equity
2022-05-29,27.2925,27.5531,27.1342,27.4972,117268.0
2022-05-30,27.2925,27.5531,27.1342,27.4972,117268.0
2022-05-31,27.2273,27.5717,27.0597,27.4414,252415.0
2022-06-01,27.6183,27.6183,26.8736,27.218,166520.0
2022-06-02,27.1994,27.7765,26.976,27.7765,134715.0
2022-06-03,27.6555,27.7672,27.1621,27.2738,99087.0
2022-06-04,27.6555,27.7672,27.1621,27.2738,99087.0
2022-06-05,27.6555,27.7672,27.1621,27.2738,99087.0
2022-06-06,27.4786,27.4786,27.0644,27.1808,102382.0
2022-06-07,27.0411,27.4312,26.9946,27.3855,105962.0
2022-06-08,27.2552,27.2552,26.6688,26.7619,124198.0
2022-06-09,26.6781,26.7246,26.2127,26.2406,116548.0
2022-06-10,25.8124,26.0265,25.5052,25.6169,93228.0
2022-06-11,25.8124,26.0265,25.5052,25.6169,93228.0
2022-06-12,25.8124,26.0265,25.5052,25.6169,93228.0
2022-06-13,25.2539,26.1382,25.1422,25.8403,309789.0
2022-06-14,25.8403,26.3476,25.8403,26.2964,214179.0
2022-06-15,26.2964,26.4966,25.8776,26.1103,217772.0
2022-06-16,25.8962,25.8962,25.2725,25.5611,243075.0
2022-06-17,25.8962,26.1568,25.5704,25.5797,812136.0
2022-06-18,25.8962,26.1568,25.5704,25.5797,812136.0
2022-06-19,25.8962,26.1568,25.5704,25.5797,812136.0
2022-06-20,25.8962,26.1568,25.5704,25.5797,812136.0
2022-06-21,25.9148,26.2964,25.8357,26.2313,255548.0
2022-06-22,25.9707,26.2592,25.952,26.1754,193996.0
2022-06-23,26.0451,26.2871,25.6635,25.8869,124163.0
2022-06-24,25.9986,26.4826,25.9986,26.3151,402411.0
2022-06-25,25.9986,26.4826,25.9986,26.3151,402411.0
2022-06-26,25.9986,26.4826,25.9986,26.3151,402411.0
2022-06-27,26.5012,26.7526,26.0637,26.1475,224981.0
2022-06-28,26.3709,26.5105,25.8636,25.8869,122804.0
2022-06-29,25.8962,25.8962,25.2298,25.4926,259052.0
2022-06-30,25.136,25.6334,25.0046,25.4833,175640.0
2022-07-01,25.2955,26.1403,25.2955,26.0746,156145.0
2022-07-02,25.2955,26.1403,25.2955,26.0746,156145.0
2022-07-03,25.2955,26.1403,25.2955,26.0746,156145.0
2022-07-04,25.2955,26.1403,25.2955,26.0746,156145.0
2022-07-05,25.6428,26.1403,25.2251,26.0934,262892.0
2022-07-06,25.8869,26.1497,25.7132,25.9526,93463.0
2022-07-07,26.1497,26.2905,25.9056,25.9526,107156.0
2022-07-08,26.084,26.2341,25.7461,25.8775,117948.0
2022-07-09,26.084,26.2341,25.7461,25.8775,117948.0
2022-07-10,26.084,26.2341,25.7461,25.8775,117948.0
2022-07-11,25.7367,25.9432,25.6428,25.793,94901.0
2022-07-12,25.7179,26.1872,25.6334,25.962,167442.0
2022-07-13,25.8118,25.9056,25.5255,25.6428,153580.0
2022-07-14,25.2392,25.2674,24.5728,25.0703,109620.0
2022-07-15,25.6334,25.9056,25.3519,25.8399,136692.0
2022-07-16,25.6334,25.9056,25.3519,25.8399,136692.0
2022-07-17,25.6334,25.9056,25.3519,25.8399,136692.0
2022-07-18,26.1027,26.2435,25.7273,25.8681,77211.0
2022-07-19,26.0746,26.7598,26.037,26.572,160063.0
2022-07-20,26.3656,26.8349,26.3374,26.7785,111539.0
2022-07-21,26.5533,26.7457,26.389,26.7128,96145.0
2022-07-22,26.6753,26.8442,26.3186,26.5157,119365.0
2022-07-23,26.6753,26.8442,26.3186,26.5157,119365.0
2022-07-24,26.6753,26.8442,26.3186,26.5157,119365.0
2022-07-25,26.7222,26.985,26.7035,26.9193,133323.0
2022-07-26,26.8255,27.2291,26.3021,27.1634,102052.0
2022-07-27,27.2291,27.5576,26.1872,27.4356,153648.0
2022-07-28,27.3886,27.5764,27.2009,27.567,101821.0
2022-07-29,27.4262,28.0926,27.2854,28.0363,186397.0
2022-07-30,27.4262,28.0926,27.2854,28.0363,186397.0
2022-07-31,27.4262,28.0926,27.2854,28.0363,186397.0
2022-08-01,27.7922,28.0081,27.2572,27.7547,148657.0
2022-08-02,27.6702,27.6984,27.3229,27.3511,95479.0
2022-08-03,27.4168,27.6515,27.2385,27.5951,90023.0
2022-08-04,27.6608,27.6608,27.2103,27.3793,59790.0
2022-08-05,27.2854,27.6233,27.2666,27.4543,150053.0
2022-08-06,27.2854,27.6233,27.2666,27.4543,150053.0
2022-08-07,27.2854,27.6233,27.2666,27.4543,150053.0
2022-08-08,27.5013,27.6326,27.3511,27.5294,115933.0
2022-08-09,27.4168,27.567,27.2291,27.5388,82786.0
2022-08-10,27.811,28.0081,27.811,27.9143,98100.0
2022-08-11,28.1395,28.2052,27.8016,28.2052,85837.0
2022-08-12,28.3179,28.6933,28.0832,28.6745,119479.0
2022-08-13,28.3179,28.6933,28.0832,28.6745,119479.0
2022-08-14,28.3179,28.6933,28.0832,28.6745,119479.0
2022-08-15,28.4587,28.9373,28.3179,28.9186,96095.0
2022-08-16,28.8153,29.3316,28.7309,29.2659,110647.0
2022-08-17,29.003,29.2002,28.8059,29.0875,73970.0
2022-08-18,29.2189,29.3785,28.8904,29.0781,139371.0
2022-08-19,28.9937,28.9937,28.4211,28.5337,147945.0
2022-08-20,28.9937,28.9937,28.4211,28.5337,147945.0
2022-08-21,28.9937,28.9937,28.4211,28.5337,147945.0
2022-08-22,28.0175,28.1677,27.7172,27.8673,102331.0
2022-08-23,27.7453,27.9659,27.567,27.6045,70357.0
2022-08-24,27.4919,27.6045,27.3323,27.4543,76406.0
2022-08-25,27.4356,27.8673,27.3229,27.8486,89655.0
2022-08-26,28.0363,28.0363,27.3136,27.4262,124679.0
2022-08-27,28.0363,28.0363,27.3136,27.4262,124679.0
2022-08-28,28.0363,28.0363,27.3136,27.4262,124679.0
2022-08-29,27.2478,28.3554,26.8912,26.9569,111663.0
2022-08-30,27.0601,27.3793,26.7879,27.0601,121588.0
2022-08-31,27.0601,27.6421,26.7128,26.741,92801.0
2022-09-01,26.6753,26.7035,26.3937,26.5814,114862.0
2022-09-02,26.6753,26.9006,26.2248,26.3656,96820.0
2022-09-03,26.6753,26.9006,26.2248,26.3656,96820.0
2022-09-04,26.6753,26.9006,26.2248,26.3656,96820.0
2022-09-05,26.6753,26.9006,26.2248,26.3656,96820.0
2022-09-06,26.4219,26.4406,25.7038,25.8869,133417.0
2022-09-07,25.7836,26.2811,25.7836,26.2623,88284.0
2022-09-08,26.0558,26.572,25.8869,26.4782,86480.0
2022-09-09,26.6941,26.8912,26.5345,26.8349,95268.0
2022-09-10,26.6941,26.8912,26.5345,26.8349,95268.0
2022-09-11,26.6941,26.8912,26.5345,26.8349,95268.0
2022-09-12,26.8349,27.1728,26.8067,27.1258,107989.0
2022-09-13,26.7598,26.7715,26.1591,26.4219,164620.0
2022-09-14,26.2905,26.5063,26.2248,26.5063,126397.0
2022-09-15,26.4313,26.8724,26.3656,26.6565,131345.0
2022-09-16,26.4406,26.863,26.2905,26.6847,447943.0
2022-09-17,26.4406,26.863,26.2905,26.6847,447943.0
2022-09-18,26.4406,26.863,26.2905,26.6847,447943.0
2022-09-19,26.5251,27.2854,26.4594,27.276,193989.0
2022-09-20,27.0977,27.445,26.863,27.3699,105270.0
2022-09-21,27.52,27.6421,27.0226,27.0601,126725.0
2022-09-22,27.0977,27.1164,26.4782,26.6096,99801.0
2022-09-23,26.2905,26.3843,25.9713,26.3374,110591.0
2022-09-24,26.2905,26.3843,25.9713,26.3374,110591.0
2022-09-25,26.2905,26.3843,25.9713,26.3374,110591.0
2022-09-26,26.037,26.572,26.037,26.2248,106118.0
2022-09-27,26.3092,26.4125,25.6147,25.7836,134519.0
2022-09-28,25.6991,26.2858,25.6428,26.0277,138432.0
2022-09-29,25.7626,25.8951,25.526,25.7059,122247.0
2022-09-30,25.6491,26.0087,25.3746,25.3935,161343.0
2022-10-01,25.6491,26.0087,25.3746,25.3935,161343.0
2022-10-02,25.6491,26.0087,25.3746,25.3935,161343.0
2022-10-03,25.7626,25.9604,25.3462,25.8194,168304.0
2022-10-04,25.9519,26.6902,25.9519,26.6712,204892.0
2022-10-05,26.3211,26.5577,26.0087,26.2832,141741.0
2022-10-06,26.1223,26.3447,25.9709,26.3116,147110.0
2022-10-07,26.2453,26.2548,25.5828,25.8005,188427.0
2022-10-08,26.2453,26.2548,25.5828,25.8005,188427.0
2022-10-09,26.2453,26.2548,25.5828,25.8005,188427.0
2022-10-10,25.9803,26.2453,25.8289,25.9993,94681.0
2022-10-11,25.9803,26.2359,25.8384,26.0371,141837.0
2022-10-12,26.0182,26.5387,25.7958,26.2264,145713.0
2022-10-13,25.9141,27.684,25.8384,27.665,217454.0
2022-10-14,27.807,28.2265,27.5278,27.5988,168286.0
2022-10-15,27.807,28.2265,27.5278,27.5988,168286.0
2022-10-16,27.807,28.2265,27.5278,27.5988,168286.0
2022-10-17,28.0057,28.6115,27.93,28.214,200885.0
2022-10-18,28.4506,28.6683,28.0247,28.2424,126476.0
2022-10-19,27.9395,28.2376,27.4758,27.8732,181205.0
2022-10-20,27.8165,27.9963,27.0498,27.2486,176372.0
2022-10-21,27.4379,28.1572,27.2202,28.0247,189186.0
2022-10-22,27.4379,28.1572,27.2202,28.0247,189186.0
2022-10-23,27.4379,28.1572,27.2202,28.0247,189186.0
2022-10-24,28.0909,28.5452,28.0909,28.3938,143023.0
2022-10-25,28.2518,28.7818,28.2329,28.5074,125463.0
2022-10-26,28.6777,29.0374,28.4175,28.6304,138256.0
2022-10-27,28.6304,29.6715,28.602,29.4065,165301.0
2022-10-28,29.5295,30.7126,29.5295,30.6653,147579.0
2022-10-29,29.5295,30.7126,29.5295,30.6653,147579.0
2022-10-30,29.5295,30.7126,29.5295,30.6653,147579.0
2022-10-31,30.4665,31.2332,30.4665,31.1764,285028.0
2022-11-01,31.2994,31.6354,31.0109,31.4982,188689.0
2022-11-02,31.2994,31.6023,30.5423,30.6085,265002.0
2022-11-03,30.5517,30.7032,30.0974,30.5139,203557.0
2022-11-04,30.8073,31.2994,30.6369,31.1859,130249.0
2022-11-05,30.8073,31.2994,30.6369,31.1859,130249.0
2022-11-06,30.8073,31.2994,30.6369,31.1859,130249.0
2022-11-07,31.1859,31.2535,30.069,30.6369,181007.0
2022-11-08,30.7505,30.8925,30.2962,30.476,121475.0
2022-11-09,30.4003,30.5186,30.0217,30.1164,116914.0
2022-11-10,30.8357,31.4887,30.6653,31.2616,196281.0
2022-11-11,31.271,31.4651,29.6053,30.4382,108486.0
2022-11-12,31.271,31.4651,29.6053,30.4382,108486.0
2022-11-13,31.271,31.4651,29.6053,30.4382,108486.0
2022-11-14,30.3246,30.9398,29.8513,30.5612,127220.0
2022-11-15,30.741,31.2332,30.7316,31.1101,153641.0
2022-11-16,31.0439,31.1196,30.7316,30.883,113676.0
2022-11-17,30.6653,30.9871,30.353,30.5896,130888.0
2022-11-18,31.148,31.1764,30.5896,30.7694,148213.0
2022-11-19,31.148,31.1764,30.5896,30.7694,148213.0
2022-11-20,31.148,31.1764,30.5896,30.7694,148213.0
2022-11-21,30.7126,31.1101,30.7126,31.0344,93696.0
2022-11-22,31.1575,31.3184,30.8357,31.1575,116211.0
2022-11-23,31.1385,31.1385,30.4855,30.6085,105032.0
2022-11-24,31.1385,31.1385,30.4855,30.6085,105032.0
2022-11-25,30.7978,31.0628,30.7126,30.8167,48616.0
2022-11-26,30.7978,31.0628,30.7126,30.8167,48616.0
2022-11-27,30.7978,31.0628,30.7126,30.8167,48616.0
2022-11-28,30.8357,30.8357,30.069,30.1542,118336.0
2022-11-29,30.2489,30.4429,29.9649,30.1258,94642.0
2022-11-30,30.1069,30.6558,29.4444,30.5707,185399.0
2022-12-01,30.8073,31.0533,30.3814,30.9114,167585.0
2022-12-02,30.6085,30.9966,30.5423,30.9871,103517.0
2022-12-03,30.6085,30.9966,30.5423,30.9871,103517.0
2022-12-04,30.6085,30.9966,30.5423,30.9871,103517.0
2022-12-05,30.7883,30.7883,30.0501,30.2773,229077.0
2022-12-06,30.1921,30.3624,29.8987,30.2205,171248.0
2022-12-07,30.1353,30.353,29.8608,30.1637,144504.0
2022-12-08,30.2299,30.4571,30.0502,30.3624,90768.0
2022-12-09,30.211,30.5328,30.1353,30.1447,110103.0
2022-12-10,30.211,30.5328,30.1353,30.1447,110103.0
2022-12-11,30.211,30.5328,30.1353,30.1447,110103.0
2022-12-12,30.1542,30.334,29.9271,30.2015,128299.0
2022-12-13,30.8451,31.0817,29.6715,29.8703,180811.0
2022-12-14,29.804,29.9271,28.9995,29.1604,129683.0
2022-12-15,28.8386,29.08,28.4506,28.6683,195493.0
2022-12-16,28.4411,29.2835,28.4411,28.6967,443339.0
2022-12-17,28.4411,29.2835,28.4411,28.6967,443339.0
2022-12-18,28.4411,29.2835,28.4411,28.6967,443339.0
2022-12-19,28.6872,29.3403,28.5642,28.7724,135024.0
2022-12-20,28.8386,29.1226,28.7345,28.9049,96949.0
2022-12-21,29.1699,29.5579,29.1604,29.416,162597.0
2022-12-22,29.3308,29.3308,28.7823,29.274,158833.0
2022-12-23,29.3403,29.5389,29.2551,29.2835,85694.0
2022-12-24,29.3403,29.5389,29.2551,29.2835,85694.0
2022-12-25,29.3403,29.5389,29.2551,29.2835,85694.0
2022-12-26,29.3403,29.5389,29.2551,29.2835,85694.0
2022-12-27,29.4444,29.5485,29.2835,29.416,63496.0
2022-12-28,29.4633,29.61,29.2361,29.2456,76135.0
2022-12-29,29.3696,29.67,29.2551,29.4935,120892.0
2022-12-30,29.4268,29.5221,29.2551,29.4077,96088.0
2022-12-31,29.4268,29.5221,29.2551,29.4077,96088.0
2023-01-01,29.4268,29.5221,29.2551,29.4077,96088.0
2023-01-02,29.4268,29.5221,29.2551,29.4077,96088.0
2023-01-03,29.4458,29.6747,28.8451,29.1502,144545.0
2023-01-04,29.217,29.5126,28.7879,28.8451,139476.0
2023-01-05,28.7211,28.7784,28.4351,28.4923,104037.0
2023-01-06,28.807,29.4363,28.5733,29.36,232703.0
2023-01-07,28.807,29.4363,28.5733,29.36,232703.0
2023-01-08,28.807,29.4363,28.5733,29.36,232703.0
2023-01-09,29.484,29.5221,28.7879,28.8928,136152.0
2023-01-10,29.0358,29.4363,28.6687,29.2933,137734.0
2023-01-11,29.3505,29.5793,29.074,29.4458,120368.0
2023-01-12,29.5317,30.1515,29.1169,29.9036,194987.0
2023-01-13,29.5889,30.0371,29.217,29.9608,141014.0
2023-01-14,29.5889,30.0371,29.217,29.9608,141014.0
2023-01-15,29.5889,30.0371,29.217,29.9608,141014.0
2023-01-16,29.5889,30.0371,29.217,29.9608,141014.0
2023-01-17,30.0371,30.0371,29.1264,29.2456,139414.0
2023-01-18,29.1502,29.2456,28.5686,28.7021,140275.0
2023-01-19,28.5304,28.683,28.2062,28.5972,142127.0
2023-01-20,28.95,29.1789,28.683,29.0167,224892.0
2023-01-21,28.95,29.1789,28.683,29.0167,224892.0
2023-01-22,28.95,29.1789,28.683,29.0167,224892.0
2023-01-23,28.9977,29.074,28.7259,28.9023,150748.0
2023-01-24,28.9405,28.95,28.5495,28.7879,111179.0
2023-01-25,28.7784,28.8546,28.4923,28.7593,122473.0
2023-01-26,28.7688,28.9309,28.2253,28.6353,172213.0
2023-01-27,28.3207,28.5018,27.7549,27.9678,416956.0
2023-01-28,28.3207,28.5018,27.7549,27.9678,416956.0
2023-01-29,28.3207,28.5018,27.7549,27.9678,416956.0
2023-01-30,27.9011,28.3683,27.8439,28.1967,233498.0
2023-01-31,28.3207,29.074,28.3207,29.0549,177508.0
2023-02-01,28.8356,29.5698,28.5687,29.217,227053.0
2023-02-02,29.217,29.7987,29.0549,29.7891,190806.0
2023-02-03,29.6747,30.285,29.4363,29.9798,240042.0
2023-02-04,29.6747,30.285,29.4363,29.9798,240042.0
2023-02-05,29.6747,30.285,29.4363,29.9798,240042.0
2023-02-06,29.8559,29.9798,29.5412,29.7701,186635.0
2023-02-07,29.9989,29.9989,29.3982,29.6175,208034.0
2023-02-08,29.4935,29.546,28.9214,29.0835,130986.0
2023-02-09,29.2933,29.4611,28.54,28.5972,108637.0
2023-02-10,28.6449,28.826,28.4541,28.7211,126553.0
2023-02-11,28.6449,28.826,28.4541,28.7211,126553.0
2023-02-12,28.6449,28.826,28.4541,28.7211,126553.0
2023-02-13,28.7402,28.9405,28.683,28.9309,97513.0
2023-02-14,28.9405,28.9405,28.4255,28.6163,101961.0
2023-02-15,28.54,28.6449,28.273,28.5686,104083.0
2023-02-16,28.416,28.54,28.1585,28.2634,103260.0
2023-02-17,28.8642,29.4745,28.7402,29.3123,245868.0
2023-02-18,28.8642,29.4745,28.7402,29.3123,245868.0
2023-02-19,28.8642,29.4745,28.7402,29.3123,245868.0
2023-02-20,28.8642,29.4745,28.7402,29.3123,245868.0
2023-02-21,29.2647,29.2647,28.8451,28.9309,223391.0
2023-02-22,28.8928,29.1121,28.5686,28.9691,182275.0
2023-02-23,28.9977,29.217,28.8737,29.0263,115722.0
2023-02-24,28.8737,29.0263,28.5876,28.8832,166195.0
2023-02-25,28.8737,29.0263,28.5876,28.8832,166195.0
2023-02-26,28.8737,29.0263,28.5876,28.8832,166195.0
2023-02-27,28.9691,29.2265,28.7498,28.8546,105396.0
2023-02-28,28.95,29.2456,28.8832,28.9214,155725.0
2023-03-01,28.7593,28.9786,28.6639,28.8928,128806.0
2023-03-02,28.7116,28.8546,28.273,28.5304,107659.0
2023-03-03,28.7211,28.9119,28.335,28.8546,154394.0
2023-03-04,28.7211,28.9119,28.335,28.8546,154394.0
2023-03-05,28.7211,28.9119,28.335,28.8546,154394.0
2023-03-06,28.8642,29.0358,28.6544,28.9405,182156.0
2023-03-07,28.7784,28.9595,28.2348,28.4732,172074.0
2023-03-08,28.4255,28.4923,27.9678,28.3302,149662.0
2023-03-09,28.1585,28.1585,26.8045,27.0238,306187.0
2023-03-10,26.5852,27.5006,25.7699,26.8998,464467.0
2023-03-11,26.5852,27.5006,25.7699,26.8998,464467.0
2023-03-12,26.5852,27.5006,25.7699,26.8998,464467.0
2023-03-13,25.4028,27.1764,24.8306,25.8509,436249.0
2023-03-14,27.7962,27.7962,25.9844,26.3277,353893.0
2023-03-15,25.746,26.28,25.1262,26.0321,326294.0
2023-03-16,25.5553,27.3862,25.4123,26.9761,398793.0
2023-03-17,26.6424,26.6424,25.8128,26.0321,573131.0
2023-03-18,26.6424,26.6424,25.8128,26.0321,573131.0
2023-03-19,26.6424,26.6424,25.8128,26.0321,573131.0
2023-03-20,26.3373,26.8903,25.6507,25.6793,336429.0
2023-03-21,26.528,27.081,26.3563,26.5375,230897.0
2023-03-22,26.5089,26.6281,25.4123,25.46,185111.0
2023-03-23,25.6412,26.0798,24.9546,25.2025,175518.0
2023-03-24,24.802,26.1465,24.802,26.137,270125.0
2023-03-25,24.802,26.1465,24.802,26.137,270125.0
2023-03-26,24.802,26.1465,24.802,26.137,270125.0
2023-03-27,26.5184,26.6615,26.0893,26.1465,268580.0
2023-03-28,25.9272,26.2991,25.2502,26.1465,204459.0
2023-03-29,26.1562,26.2619,25.6561,26.2235,281225.0
2023-03-30,26.4446,26.4446,25.3051,25.4061,203222.0
2023-03-31,25.5119,25.7138,25.3051,25.6273,285269.0
2023-04-01,25.5119,25.7138,25.3051,25.6273,285269.0
2023-04-02,25.5119,25.7138,25.3051,25.6273,285269.0
2023-04-03,25.6273,25.733,25.0118,25.233,235491.0
2023-04-04,25.3195,25.3195,24.3772,24.7618,299179.0
2023-04-05,24.6079,25.0214,24.4156,25.0022,386082.0
2023-04-06,25.0022,25.1657,24.6656,24.7426,233575.0
2023-04-07,25.0022,25.1657,24.6656,24.7426,233575.0
2023-04-08,25.0022,25.1657,24.6656,24.7426,233575.0
2023-04-09,25.0022,25.1657,24.6656,24.7426,233575.0
2023-04-10,24.6656,25.1176,24.4829,24.8676,189592.0
2023-04-11,24.9253,25.1465,24.6849,24.7618,206338.0
2023-04-12,24.8868,25.0695,24.4925,24.6176,202001.0
2023-04-13,24.5887,24.7522,24.3098,24.5791,191260.0
2023-04-14,24.8772,24.9157,23.6944,23.8194,241223.0
2023-04-15,24.8772,24.9157,23.6944,23.8194,241223.0
2023-04-16,24.8772,24.9157,23.6944,23.8194,241223.0
2023-04-17,23.8194,24.4541,23.7384,24.406,187132.0
2023-04-18,24.4925,24.4925,23.4636,23.6944,151287.0
2023-04-19,23.6367,24.3579,23.3674,24.2521,168526.0
2023-04-20,24.1175,24.1175,23.7329,23.8675,104503.0
2023-04-21,23.7906,23.7906,23.4348,23.6079,106117.0
2023-04-22,23.7906,23.7906,23.4348,23.6079,106117.0
2023-04-23,23.7906,23.7906,23.4348,23.6079,106117.0
2023-04-24,23.579,23.8579,23.4155,23.5021,141162.0
2023-04-25,23.2521,23.3001,22.6366,22.7232,216087.0
2023-04-26,22.6655,22.9528,22.3193,22.4731,226067.0
2023-04-27,22.4731,23.2328,22.4731,23.0405,238832.0
2023-04-28,22.7424,23.3194,22.6751,22.7809,321504.0
2023-04-29,22.7424,23.3194,22.6751,22.7809,321504.0
2023-04-30,22.7424,23.3194,22.6751,22.7809,321504.0
2023-05-01,22.7809,23.0597,22.377,22.4251,197863.0
2023-05-02,22.3,22.4539,20.9057,21.1365,337516.0
2023-05-03,21.1846,22.0308,21.1846,21.3673,447538.0
2023-05-04,20.973,21.4346,20.4922,21.3288,446045.0
2023-05-05,21.8481,22.5645,21.6365,22.2231,465147.0
2023-05-06,21.8481,22.5645,21.6365,22.2231,465147.0
2023-05-07,21.8481,22.5645,21.6365,22.2231,465147.0
2023-05-08,22.4251,22.5815,21.5692,21.7712,291308.0
2023-05-09,21.6654,21.9491,21.1749,21.348,195689.0
2023-05-10,21.6558,21.7038,20.8384,21.0692,224795.0
2023-05-11,20.848,20.9249,20.5884,20.6461,176703.0
2023-05-12,20.6653,20.9634,20.4056,20.7903,162423.0
2023-05-13,20.6653,20.9634,20.4056,20.7903,162423.0
2023-05-14,20.6653,20.9634,20.4056,20.7903,162423.0
2023-05-15,20.8095,21.1557,20.8095,21.0307,159663.0
2023-05-16,21.0692,21.2038,20.7999,20.8288,182381.0
2023-05-17,21.0884,22.0596,21.0644,22.0308,340715.0
2023-05-18,21.9923,22.1847,21.7654,22.05,179898.0
2023-05-19,22.4251,22.4251,21.528,21.7231,143081.0
2023-05-20,22.4251,22.4251,21.528,21.7231,143081.0
2023-05-21,22.4251,22.4251,21.528,21.7231,143081.0
2023-05-22,21.9731,22.752,21.6846,22.6558,206568.0
2023-05-23,22.627,23.4444,22.627,22.9539,232456.0
2023-05-24,22.8097,22.8097,22.3698,22.627,202497.0
2023-05-25,22.502,22.7664,22.2712,22.4731,146376.0
2023-05-26,22.4058,23.0309,22.3071,23.002,181962.0
2023-05-27,22.4058,23.0309,22.3071,23.002,181962.0
2023-05-28,22.4058,23.0309,22.3071,23.002,181962.0
2023-05-29,22.4058,23.0309,22.3071,23.002,181962.0
2023-05-30,23.002,23.1078,22.6558,23.002,132768.0
2023-05-31,22.8866,22.8866,22.1847,22.3481,240085.0
2023-06-01,22.3962,22.9539,22.175,22.6366,157246.0
2023-06-02,22.8482,23.9252,22.8482,23.8098,289131.0
2023-06-03,22.8482,23.9252,22.8482,23.8098,289131.0
2023-06-04,22.8482,23.9252,22.8482,23.8098,289131.0
2023-06-05,23.7425,23.8002,22.9059,22.9636,211186.0
2023-06-06,22.877,24.3195,22.877,24.0117,293023.0
2023-06-07,24.0887,25.1272,23.5213,24.9253,329683.0
2023-06-08,24.7906,24.8387,24.2618,24.7906,239535.0
2023-06-09,24.7426,24.7426,24.3675,24.5118,109298.0
2023-06-10,24.7426,24.7426,24.3675,24.5118,109298.0
2023-06-11,24.7426,24.7426,24.3675,24.5118,109298.0
2023-06-12,24.4829,24.8195,23.9864,24.281,177374.0
2023-06-13,24.3964,24.9734,24.3291,24.8195,197053.0
2023-06-14,24.8291,25.1368,24.2233,24.3098,225640.0
2023-06-15,24.1656,24.5983,24.1656,24.5214,147824.0
2023-06-16,24.7522,24.7522,24.0887,24.3002,616053.0
2023-06-17,24.7522,24.7522,24.0887,24.3002,616053.0
2023-06-18,24.7522,24.7522,24.0887,24.3002,616053.0
2023-06-19,24.7522,24.7522,24.0887,24.3002,616053.0
2023-06-20,24.1944,24.3387,23.6848,23.7232,191005.0
2023-06-21,23.6463,23.7713,23.3482,23.3674,152827.0
2023-06-22,23.3001,23.3001,22.8188,22.9924,212088.0
2023-06-23,22.7424,23.127,22.3193,22.5597,446164.0
2023-06-24,22.7424,23.127,22.3193,22.5597,446164.0
2023-06-25,22.7424,23.127,22.3193,22.5597,446164.0
2023-06-26,22.6655,23.4924,22.4828,22.5789,219487.0
2023-06-27,22.5693,22.9539,22.3925,22.8001,185326.0
2023-06-28,22.7135,22.7135,22.3962,22.5116,130220.0
2023-06-29,22.6185,23.26,22.6185,22.9587,139207.0
2023-06-30,23.1434,23.2989,22.5699,22.5894,137796.0
2023-07-01,23.1434,23.2989,22.5699,22.5894,137796.0
2023-07-02,23.1434,23.2989,22.5699,22.5894,137796.0
2023-07-03,22.5505,23.0462,22.5505,22.9684,73303.0
2023-07-04,22.5505,23.0462,22.5505,22.9684,73303.0
2023-07-05,22.8907,23.1531,22.5505,22.8421,144218.0
2023-07-06,22.5894,22.5894,21.9674,22.3269,254342.0
2023-07-07,22.3464,22.6768,22.1811,22.463,376762.0
2023-07-08,22.3464,22.6768,22.1811,22.463,376762.0
2023-07-09,22.3464,22.6768,22.1811,22.463,376762.0
2023-07-10,22.4533,22.9782,22.2103,22.3561,232476.0
2023-07-11,22.5019,22.6477,22.2637,22.5019,243502.0
2023-07-12,22.9684,23.4107,22.9684,23.2406,377115.0
2023-07-13,23.3767,23.8821,23.1823,23.7655,343261.0
2023-07-14,23.9307,24.0278,23.2749,23.6488,348870.0
2023-07-15,23.9307,24.0278,23.2749,23.6488,348870.0
2023-07-16,23.9307,24.0278,23.2749,23.6488,348870.0
2023-07-17,23.6391,24.3778,23.1512,24.1446,296558.0
2023-07-18,24.1446,24.8784,23.9385,24.8152,265496.0
2023-07-19,24.8736,25.1166,24.6792,25.1068,365207.0
2023-07-20,25.068,25.068,24.5139,24.9902,238585.0
2023-07-21,25.0194,25.0971,24.5139,24.65,191928.0
2023-07-22,25.0194,25.0971,24.5139,24.65,191928.0
2023-07-23,25.0194,25.0971,24.5139,24.65,191928.0
2023-07-24,24.5431,25.2138,24.5431,25.1457,210243.0
2023-07-25,25.1068,25.2526,24.7083,24.9222,216857.0
2023-07-26,25.2235,26.2344,25.2138,25.6123,348678.0
2023-07-27,25.4568,26.0594,24.4373,24.6403,385360.0
2023-07-28,25.0096,25.0096,24.407,24.5431,367400.0
2023-07-29,25.0096,25.0096,24.407,24.5431,367400.0
2023-07-30,25.0096,25.0096,24.407,24.5431,367400.0
2023-07-31,24.4945,24.6451,24.3778,24.5722,201374.0
2023-08-01,24.5139,24.5139,24.1154,24.3681,185792.0
2023-08-02,24.0765,24.475,24.0765,24.4167,207957.0
2023-08-03,24.2223,24.6208,24.1834,24.3973,151852.0
2023-08-04,24.3487,25.0582,24.0279,24.1154,234812.0
2023-08-05,24.3487,25.0582,24.0279,24.1154,234812.0
2023-08-06,24.3487,25.0582,24.0279,24.1154,234812.0
2023-08-07,24.1543,24.7083,23.9988,24.582,221429.0
2023-08-08,24.096,24.6986,23.7655,24.6306,195522.0
2023-08-09,24.5431,24.6792,24.3292,24.5334,117922.0
2023-08-10,24.582,24.9076,24.2806,24.4264,149316.0
2023-08-11,24.164,24.7375,24.164,24.5528,148210.0
2023-08-12,24.164,24.7375,24.164,24.5528,148210.0
