,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity
2021-05-04,88.2176,90.0797,87.3525,90.0632,2590334.0
2021-05-05,90.64,92.774,90.2857,92.3126,1850312.0
2021-05-06,92.5597,94.1993,91.4886,94.0346,1446302.0
2021-05-07,92.7904,94.2941,92.2878,93.9769,1023285.0
2021-05-08,92.7904,94.2941,92.2878,93.9769,1023285.0
2021-05-09,92.7904,94.2941,92.2878,93.9769,1023285.0
2021-05-10,94.9244,96.2097,93.3425,93.4661,1670080.0
2021-05-11,91.9088,93.3095,90.7224,92.7163,1169916.0
2021-05-12,92.7492,93.7874,90.5329,90.6812,1042200.0
2021-05-13,90.5411,91.9253,89.6842,91.0767,1060862.0
2021-05-14,91.6452,94.117,91.5957,93.9851,1277254.0
2021-05-15,91.6452,94.117,91.5957,93.9851,1277254.0
2021-05-16,91.6452,94.117,91.5957,93.9851,1277254.0
2021-05-17,93.911,95.3858,93.2436,95.1469,1519015.0
2021-05-18,95.048,95.221,93.2683,93.3507,1505058.0
2021-05-19,91.5628,91.8676,89.6595,90.9366,1534080.0
2021-05-20,90.9696,91.6946,89.3835,90.467,1316582.0
2021-05-21,90.8954,92.0407,90.5164,91.0437,1145583.0
2021-05-22,90.8954,92.0407,90.5164,91.0437,1145583.0
2021-05-23,90.8954,92.0407,90.5164,91.0437,1145583.0
2021-05-24,91.8924,92.568,90.8264,91.95,942159.0
2021-05-25,92.1231,92.8069,90.5246,90.5411,1140195.0
2021-05-26,90.5411,91.9171,89.9561,91.4062,1132695.0
2021-05-27,92.6092,93.6308,91.95,93.5649,5021292.0
2021-05-28,94.2323,94.4795,92.6504,92.7904,1600919.0
2021-05-29,94.2323,94.4795,92.6504,92.7904,1600919.0
2021-05-30,94.2323,94.4795,92.6504,92.7904,1600919.0
2021-05-31,94.2323,94.4795,92.6504,92.7904,1600919.0
2021-06-01,94.4136,96.3745,94.1664,96.2921,1415155.0
2021-06-02,96.3168,96.5063,94.875,95.4682,1196488.0
2021-06-03,95.6906,97.2355,94.7431,97.1078,1565899.0
2021-06-04,97.607,98.0562,96.0097,96.6669,1353401.0
2021-06-05,97.607,98.0562,96.0097,96.6669,1353401.0
2021-06-06,97.607,98.0562,96.0097,96.6669,1353401.0
2021-06-07,96.459,96.8416,93.5806,93.722,1557812.0
2021-06-08,94.1463,95.939,92.0332,94.6371,2802265.0
2021-06-09,94.296,94.7536,93.1979,93.2145,1849504.0
2021-06-10,94.1795,94.6496,91.7587,91.8336,1727367.0
2021-06-11,92.7653,92.9691,91.1677,91.5674,1518209.0
2021-06-12,92.7653,92.9691,91.1677,91.5674,1518209.0
2021-06-13,92.7653,92.9691,91.1677,91.5674,1518209.0
2021-06-14,91.4509,91.975,89.6706,90.2779,1339400.0
2021-06-15,90.2946,90.7687,88.6807,90.5109,1751990.0
2021-06-16,90.2779,90.4193,88.4644,89.0134,1629939.0
2021-06-17,88.8055,89.288,83.9555,85.2033,2810584.0
2021-06-18,84.022,85.0785,83.3815,83.4813,2362559.0
2021-06-19,84.022,85.0785,83.3815,83.4813,2362559.0
2021-06-20,84.022,85.0785,83.3815,83.4813,2362559.0
2021-06-21,84.9038,86.4429,84.6875,85.5195,1686130.0
2021-06-22,85.8605,86.0351,84.6709,85.6609,1455459.0
2021-06-23,86.3014,86.9061,85.7191,85.9687,1298963.0
2021-06-24,86.6176,86.8226,85.1784,85.2449,1688425.0
2021-06-25,85.8605,86.0602,84.6044,84.7874,2491238.0
2021-06-26,85.8605,86.0602,84.6044,84.7874,2491238.0
2021-06-27,85.8605,86.0602,84.6044,84.7874,2491238.0
2021-06-28,84.7874,85.0952,82.8158,84.596,1268218.0
2021-06-29,85.1451,86.0435,84.2383,85.0619,1145432.0
2021-06-30,84.9454,86.0219,84.7957,85.5777,1110632.0
2021-07-01,86.6758,87.1749,85.6941,86.0602,2114500.0
2021-07-02,85.769,86.3597,84.6875,86.1933,1693555.0
2021-07-03,85.769,86.3597,84.6875,86.1933,1693555.0
2021-07-04,85.769,86.3597,84.6875,86.1933,1693555.0
2021-07-05,85.769,86.3597,84.6875,86.1933,1693555.0
2021-07-06,85.6858,86.1434,82.4497,83.265,2356868.0
2021-07-07,82.7243,83.9405,81.6677,83.5229,2282254.0
2021-07-08,81.7925,83.4314,80.944,82.3665,1562791.0
2021-07-09,84.1219,85.794,83.4397,85.4612,2209181.0
2021-07-10,84.1219,85.794,83.4397,85.4612,2209181.0
2021-07-11,84.1219,85.794,83.4397,85.4612,2209181.0
2021-07-12,83.9305,85.7815,82.9447,85.0619,2466485.0
2021-07-13,85.7357,85.8938,84.23,84.8789,1043253.0
2021-07-14,85.1867,86.6425,84.1801,84.3714,925801.0
2021-07-15,83.5562,84.7957,83.3731,84.022,1488432.0
2021-07-16,83.5728,84.0719,79.7211,79.979,2617414.0
2021-07-17,83.5728,84.0719,79.7211,79.979,2617414.0
2021-07-18,83.5728,84.0719,79.7211,79.979,2617414.0
2021-07-19,77.633,78.1987,76.2271,76.7762,3615719.0
2021-07-20,77.2337,79.8126,77.0257,79.0306,2740585.0
2021-07-21,80.0123,81.4598,80.0123,80.761,1928464.0
2021-07-22,81.1187,81.1187,78.2237,79.8625,1698574.0
2021-07-23,80.969,81.3766,79.3967,80.3533,1106892.0
2021-07-24,80.969,81.3766,79.3967,80.3533,1106892.0
2021-07-25,80.969,81.3766,79.3967,80.3533,1106892.0
2021-07-26,80.578,82.0795,80.2702,81.9839,1276981.0
2021-07-27,81.5846,83.2234,80.8691,82.3915,1189617.0
2021-07-28,82.0587,82.9156,80.8858,82.3249,1222832.0
2021-07-29,83.6227,84.205,82.9073,83.631,1323215.0
2021-07-30,81.4847,84.6626,80.2993,82.6328,2249752.0
2021-07-31,81.4847,84.6626,80.2993,82.6328,2249752.0
2021-08-01,81.4847,84.6626,80.2993,82.6328,2249752.0
2021-08-02,83.1735,85.9437,82.2251,82.275,1772725.0
2021-08-03,82.5246,83.3898,80.2036,83.3565,1233026.0
2021-08-04,82.4913,83.6061,80.6528,80.6944,1284480.0
2021-08-05,81.2601,81.9672,80.2868,80.4199,1191868.0
2021-08-06,81.8258,83.1901,81.8258,82.7326,1064734.0
2021-08-07,81.8258,83.1901,81.8258,82.7326,1064734.0
2021-08-08,81.8258,83.1901,81.8258,82.7326,1064734.0
2021-08-09,82.4747,83.1069,81.8924,82.8906,1670037.0
2021-08-10,83.0737,86.7132,83.0404,86.2349,1754549.0
2021-08-11,86.5011,88.298,85.8688,88.1316,1456789.0
2021-08-12,88.3313,88.4644,86.0539,87.3496,1177314.0
2021-08-13,87.2248,87.5881,86.2349,87.4079,985594.0
2021-08-14,87.2248,87.5881,86.2349,87.4079,985594.0
2021-08-15,87.2248,87.5881,86.2349,87.4079,985594.0
2021-08-16,86.8089,86.8089,84.2466,86.0352,1676612.0
2021-08-17,84.9954,85.2241,83.1652,84.6709,1123003.0
2021-08-18,84.047,85.091,83.1069,83.3981,1149680.0
2021-08-19,81.9839,82.3998,80.2618,80.919,1764999.0
2021-08-20,80.6944,82.0255,80.553,81.701,1301706.0
2021-08-21,80.6944,82.0255,80.553,81.701,1301706.0
2021-08-22,80.6944,82.0255,80.553,81.701,1301706.0
2021-08-23,82.6577,83.864,82.2418,83.2234,1131184.0
2021-08-24,83.8806,86.0103,83.8806,85.2782,1628380.0
2021-08-25,84.8955,85.794,83.8931,85.6692,1963343.0
2021-08-26,85.6858,85.9687,83.9888,84.1801,1723183.0
2021-08-27,84.7437,87.0783,84.7269,86.5525,1158069.0
2021-08-28,84.7437,87.0783,84.7269,86.5525,1158069.0
2021-08-29,84.7437,87.0783,84.7269,86.5525,1158069.0
2021-08-30,86.5694,86.6451,85.2401,85.7617,1934191.0
2021-08-31,85.299,85.5682,84.2642,84.4241,2555969.0
2021-09-01,84.6764,85.013,82.1862,82.2788,2812252.0
2021-09-02,82.4049,82.9501,81.6394,81.8497,2491224.0
2021-09-03,81.9002,82.3124,80.2849,80.5373,2905812.0
2021-09-04,81.9002,82.3124,80.2849,80.5373,2905812.0
2021-09-05,81.9002,82.3124,80.2849,80.5373,2905812.0
2021-09-06,81.9002,82.3124,80.2849,80.5373,2905812.0
2021-09-07,79.9652,80.6719,79.1912,79.6203,2451203.0
2021-09-08,80.8738,80.8738,77.4834,77.7694,3440101.0
2021-09-09,77.0122,78.7201,76.7514,77.0543,3911794.0
2021-09-10,77.7105,78.7201,77.2226,78.1312,2781446.0
2021-09-11,77.7105,78.7201,77.2226,78.1312,2781446.0
2021-09-12,77.7105,78.7201,77.2226,78.1312,2781446.0
2021-09-13,79.1744,79.7464,78.3499,79.4352,1978714.0
2021-09-14,80.5877,80.5877,78.678,78.9388,2879709.0
2021-09-15,79.2669,79.8053,78.577,79.7464,2852989.0
2021-09-16,79.4015,79.7549,78.4509,78.9725,1813687.0
2021-09-17,78.2405,78.6864,77.0543,77.5254,4606243.0
2021-09-18,78.2405,78.6864,77.0543,77.5254,4606243.0
2021-09-19,78.2405,78.6864,77.0543,77.5254,4606243.0
2021-09-20,75.3128,76.3981,74.2107,75.6493,2647198.0
2021-09-21,76.3813,76.7228,74.9679,75.6325,1815126.0
2021-09-22,76.5243,77.7128,76.5243,76.7514,1547471.0
2021-09-23,77.3824,79.5361,77.088,78.5266,2325838.0
2021-09-24,78.2742,78.922,77.4413,78.3247,1208897.0
2021-09-25,78.2742,78.922,77.4413,78.3247,1208897.0
2021-09-26,78.2742,78.922,77.4413,78.3247,1208897.0
2021-09-27,78.9472,81.5636,78.9304,80.8317,1741114.0
2021-09-28,81.4963,82.834,80.857,81.0673,2049743.0
2021-09-29,81.0757,81.917,80.3606,80.6466,1759058.0
2021-09-30,81.1514,81.429,78.9136,78.9556,2129212.0
2021-10-01,78.922,81.1178,78.8631,80.6214,1449278.0
2021-10-02,78.922,81.1178,78.8631,80.6214,1449278.0
2021-10-03,78.922,81.1178,78.8631,80.6214,1449278.0
2021-10-04,81.2103,81.6983,79.1491,79.6455,1861624.0
2021-10-05,80.3438,82.0937,79.7969,81.3786,1815269.0
2021-10-06,79.8726,80.7392,78.8042,80.5709,2246412.0
2021-10-07,81.8329,83.7563,81.6057,82.4134,2031424.0
2021-10-08,82.4891,83.2633,81.7067,82.4049,1410614.0
2021-10-09,82.4891,83.2633,81.7067,82.4049,1410614.0
2021-10-10,82.4891,83.2633,81.7067,82.4049,1410614.0
2021-10-11,83.4145,83.8688,81.6983,81.9506,1339055.0
2021-10-12,82.0264,82.3461,81.0336,81.4879,1323709.0
2021-10-13,81.9675,81.9675,79.553,81.0,1342135.0
2021-10-14,81.816,83.0948,81.2061,82.7246,1552293.0
2021-10-15,83.5828,84.3652,82.9181,83.3724,1450644.0
2021-10-16,83.5828,84.3652,82.9181,83.3724,1450644.0
2021-10-17,83.5828,84.3652,82.9181,83.3724,1450644.0
2021-10-18,82.0853,83.364,81.7824,82.8004,1099526.0
2021-10-19,83.364,83.364,82.5143,82.9602,1177467.0
2021-10-20,83.1116,84.1969,82.5732,83.6753,1347653.0
2021-10-21,83.1789,83.5155,80.369,81.2355,2062808.0
2021-10-22,81.7992,82.7415,81.4711,81.9338,1384652.0
2021-10-23,81.7992,82.7415,81.4711,81.9338,1384652.0
2021-10-24,81.7992,82.7415,81.4711,81.9338,1384652.0
2021-10-25,82.691,83.2126,81.9591,82.1189,1264305.0
2021-10-26,82.5059,83.0443,81.4627,82.1441,1814190.0
2021-10-27,81.9086,81.9086,79.4268,79.4604,2193510.0
2021-10-28,79.738,81.2776,79.738,81.0505,1694639.0
2021-10-29,78.1901,80.2933,77.0627,78.0891,4332660.0
2021-10-30,78.1901,80.2933,77.0627,78.0891,4332660.0
2021-10-31,78.1901,80.2933,77.0627,78.0891,4332660.0
2021-11-01,78.0807,79.6623,78.0807,79.3174,1796878.0
2021-11-02,78.1227,79.6203,78.1227,79.3931,2014599.0
2021-11-03,78.0723,79.6455,78.005,78.7201,3034901.0
2021-11-04,79.1239,79.2417,75.3212,76.6252,2842586.0
2021-11-05,77.475,79.0818,77.3151,78.2153,2441372.0
2021-11-06,77.475,79.0818,77.3151,78.2153,2441372.0
2021-11-07,77.475,79.0818,77.3151,78.2153,2441372.0
2021-11-08,78.7874,80.0493,78.3331,78.4677,1376973.0
2021-11-09,78.2405,78.8547,77.7904,78.0807,1923226.0
2021-11-10,78.2405,78.6948,77.8115,78.0975,1769348.0
2021-11-11,78.4424,80.3185,78.2321,79.6623,2337253.0
2021-11-12,80.0157,80.9579,79.6287,80.2512,1542221.0
2021-11-13,80.0157,80.9579,79.6287,80.2512,1542221.0
2021-11-14,80.0157,80.9579,79.6287,80.2512,1542221.0
2021-11-15,80.2933,80.7308,79.6371,80.1082,1488443.0
2021-11-16,80.1082,80.1082,78.2321,78.2405,1582129.0
2021-11-17,78.0134,78.5855,77.1468,77.3908,1700009.0
2021-11-18,77.5254,77.618,76.4738,76.7767,2379141.0
2021-11-19,76.3897,77.2899,74.3369,75.2119,3528921.0
2021-11-20,76.3897,77.2899,74.3369,75.2119,3528921.0
2021-11-21,76.3897,77.2899,74.3369,75.2119,3528921.0
2021-11-22,75.6578,78.5013,75.6578,78.0639,3098653.0
2021-11-23,78.7874,79.166,78.1901,78.6107,1884000.0
2021-11-24,78.1648,78.6023,76.9029,77.0291,1962916.0
2021-11-25,78.1648,78.6023,76.9029,77.0291,1962916.0
2021-11-26,74.282,76.3902,73.3663,76.1858,2469432.0
2021-11-27,74.282,76.3902,73.3663,76.1858,2469432.0
2021-11-28,74.282,76.3902,73.3663,76.1858,2469432.0
2021-11-29,77.1228,77.7276,75.4277,75.9558,3128698.0
2021-11-30,74.7037,75.0699,73.5026,74.2181,4955335.0
2021-12-01,75.828,76.041,71.9949,72.0205,3177228.0
2021-12-02,72.1738,73.2471,71.6968,72.8978,4580579.0
2021-12-03,73.3919,75.0946,73.3237,74.4226,3273491.0
2021-12-04,73.3919,75.0946,73.3237,74.4226,3273491.0
2021-12-05,73.3919,75.0946,73.3237,74.4226,3273491.0
2021-12-06,75.6406,76.4158,74.9251,75.7429,2785811.0
2021-12-07,76.3647,78.1194,76.3221,76.7565,2105396.0
2021-12-08,77.3272,78.2301,76.8715,77.0887,2227268.0
2021-12-09,76.1773,77.3272,76.1773,76.6202,1966390.0
2021-12-10,77.8213,78.0385,76.3221,76.5862,2037264.0
2021-12-11,77.8213,78.0385,76.3221,76.5862,2037264.0
2021-12-12,77.8213,78.0385,76.3221,76.5862,2037264.0
2021-12-13,76.2795,77.0121,74.4566,74.6611,3547004.0
2021-12-14,74.7207,76.1602,74.7207,75.9473,2712725.0
2021-12-15,75.7173,75.9473,72.5315,74.1415,3833518.0
2021-12-16,74.644,76.8928,74.4737,75.9047,2938594.0
2021-12-17,75.7003,75.8536,74.0222,74.7548,4444332.0
2021-12-18,75.7003,75.8536,74.0222,74.7548,4444332.0
2021-12-19,75.7003,75.8536,74.0222,74.7548,4444332.0
2021-12-20,73.6304,74.2863,72.4378,74.0222,2856401.0
2021-12-21,74.8825,76.4499,74.8825,75.2318,3131140.0
2021-12-22,75.0359,75.4447,74.3544,74.9762,1481600.0
2021-12-23,75.3851,77.7702,75.1807,77.1313,2118244.0
2021-12-24,75.3851,77.7702,75.1807,77.1313,2118244.0
2021-12-25,75.3851,77.7702,75.1807,77.1313,2118244.0
2021-12-26,75.3851,77.7702,75.1807,77.1313,2118244.0
2021-12-27,77.438,78.2131,76.8502,78.0853,1096599.0
2021-12-28,78.3664,79.3843,78.1536,78.9797,1046717.0
2021-12-29,78.7838,79.4056,78.639,78.9371,885795.0
2021-12-30,79.1842,79.7123,78.3111,78.5198,906866.0
2021-12-31,78.2898,79.082,78.0598,78.5623,907125.0
2022-01-01,78.2898,79.082,78.0598,78.5623,907125.0
2022-01-02,78.2898,79.082,78.0598,78.5623,907125.0
2022-01-03,79.1757,80.6578,79.0729,79.3545,1817023.0
2022-01-04,79.8741,83.0258,79.8443,82.5914,2526702.0
2022-01-05,82.9832,83.9373,81.9951,82.0037,2102558.0
2022-01-06,83.094,83.5965,81.2285,82.3699,1719034.0
2022-01-07,82.7958,83.8776,82.634,83.1451,1213612.0
2022-01-08,82.7958,83.8776,82.634,83.1451,1213612.0
2022-01-09,82.7958,83.8776,82.634,83.1451,1213612.0
2022-01-10,83.1366,84.1587,81.8759,83.3069,2367101.0
2022-01-11,84.065,84.6783,82.8009,84.6102,1707821.0
2022-01-12,85.2661,85.9876,83.9884,85.0872,1355710.0
2022-01-13,85.2576,86.7653,85.0105,86.3479,1343476.0
2022-01-14,86.2116,87.6767,85.5557,87.5745,1492194.0
2022-01-15,86.2116,87.6767,85.5557,87.5745,1492194.0
2022-01-16,86.2116,87.6767,85.5557,87.5745,1492194.0
2022-01-17,86.2116,87.6767,85.5557,87.5745,1492194.0
2022-01-18,86.399,87.2338,85.0957,86.0157,1801200.0
2022-01-19,86.6631,86.9782,84.7635,85.9305,1505197.0
2022-01-20,86.9697,86.9697,81.7737,82.0037,2889743.0
2022-01-21,81.8333,81.8333,79.5845,80.1978,2004142.0
2022-01-22,81.8333,81.8333,79.5845,80.1978,2004142.0
2022-01-23,81.8333,81.8333,79.5845,80.1978,2004142.0
2022-01-24,78.8434,79.8741,77.3087,79.5504,3095374.0
2022-01-25,78.179,79.8741,76.0154,79.3971,3404416.0
2022-01-26,80.5045,81.4841,78.2899,79.2438,2052577.0
2022-01-27,80.5897,82.1485,80.1212,81.6459,2979173.0
2022-01-28,80.9219,83.3666,80.1212,81.8418,2880660.0
2022-01-29,80.9219,83.3666,80.1212,81.8418,2880660.0
2022-01-30,80.9219,83.3666,80.1212,81.8418,2880660.0
2022-01-31,81.4159,82.5659,79.5973,82.3955,2764483.0
2022-02-01,82.1911,85.0872,82.0803,84.7806,2374328.0
2022-02-02,84.5165,85.8879,83.6476,85.4705,1657771.0
2022-02-03,85.2235,86.2286,84.542,85.1894,1398802.0
2022-02-04,84.9594,86.6034,84.6187,85.3683,2804126.0
2022-02-05,84.9594,86.6034,84.6187,85.3683,2804126.0
2022-02-06,84.9594,86.6034,84.6187,85.3683,2804126.0
2022-02-07,85.7516,85.7516,84.2524,84.738,2240633.0
2022-02-08,85.3598,86.3649,84.3291,86.2883,1946729.0
2022-02-09,86.8334,87.9408,86.0497,87.3871,1347511.0
2022-02-10,87.0464,88.5626,86.6205,86.9612,1397147.0
2022-02-11,86.5779,88.0941,85.6792,86.6886,1845502.0
2022-02-12,86.5779,88.0941,85.6792,86.6886,1845502.0
2022-02-13,86.5779,88.0941,85.6792,86.6886,1845502.0
2022-02-14,86.9867,87.0975,84.261,85.3087,1956758.0
2022-02-15,85.1213,87.0713,84.6017,86.7482,1369434.0
2022-02-16,86.9356,88.3496,86.629,87.8641,1899819.0
2022-02-17,86.8249,87.353,85.3768,85.9901,1297351.0
2022-02-18,85.479,86.3649,84.7209,85.0446,2062253.0
2022-02-19,85.479,86.3649,84.7209,85.0446,2062253.0
2022-02-20,85.479,86.3649,84.7209,85.0446,2062253.0
2022-02-21,85.479,86.3649,84.7209,85.0446,2062253.0
2022-02-22,85.7261,86.301,84.1928,84.8061,1946044.0
2022-02-23,85.1468,85.6409,83.7286,83.8691,1493195.0
2022-02-24,81.9525,82.1314,79.3119,80.4619,4318073.0
2022-02-25,81.4329,84.3035,81.1646,83.4773,2766117.0
2022-02-26,81.4329,84.3035,81.1646,83.4773,2766117.0
2022-02-27,81.4329,84.3035,81.1646,83.4773,2766117.0
2022-02-28,81.8844,83.3836,81.2455,82.8214,3543214.0
2022-03-01,82.9747,83.4432,78.2727,79.576,2538276.0
2022-03-02,80.496,83.7371,80.1467,83.3154,2690392.0
2022-03-03,83.7328,85.3427,83.4107,85.0276,2011081.0
2022-03-04,83.2441,83.9851,82.2792,83.6835,2129211.0
2022-03-05,83.2441,83.9851,82.2792,83.6835,2129211.0
2022-03-06,83.2441,83.9851,82.2792,83.6835,2129211.0
2022-03-07,83.7611,84.0712,81.4434,81.6588,2564725.0
2022-03-08,82.2275,84.2823,80.7025,82.7099,2107358.0
2022-03-09,84.4331,86.6817,84.1315,84.7518,2294018.0
2022-03-10,83.382,86.1303,83.382,85.9322,1971750.0
2022-03-11,86.4405,89.7575,86.3199,89.1114,2993505.0
2022-03-12,86.4405,89.7575,86.3199,89.1114,2993505.0
2022-03-13,86.4405,89.7575,86.3199,89.1114,2993505.0
2022-03-14,90.2572,91.1877,88.6642,89.4904,3542294.0
2022-03-15,88.7667,89.7575,83.8386,84.9931,2845143.0
2022-03-16,85.7513,86.8971,85.3722,86.8799,2545860.0
2022-03-17,86.8885,89.8092,86.8282,89.7834,2425565.0
2022-03-18,89.4129,90.0246,86.9747,88.2498,13508872.0
2022-03-19,89.4129,90.0246,86.9747,88.2498,13508872.0
2022-03-20,89.4129,90.0246,86.9747,88.2498,13508872.0
2022-03-21,89.3095,91.6788,88.6892,90.4123,2299140.0
2022-03-22,90.0332,91.4979,89.163,90.1021,1646719.0
2022-03-23,90.4468,91.3256,89.7231,89.7661,1267244.0
2022-03-24,90.576,92.5834,90.322,92.3077,3276901.0
2022-03-25,92.325,93.2985,92.0924,92.7816,1174839.0
2022-03-26,92.325,93.2985,92.0924,92.7816,1174839.0
2022-03-27,92.325,93.2985,92.0924,92.7816,1174839.0
2022-03-28,92.1785,92.1785,89.7834,90.8345,1963025.0
2022-03-29,90.0591,90.5415,87.6381,90.352,1926759.0
2022-03-30,91.136,92.0665,90.1366,90.4812,1467376.0
2022-03-31,89.7661,90.8948,88.5341,88.5858,2029203.0
2022-04-01,89.7317,90.6105,87.6295,89.0338,1563358.0
2022-04-02,89.7317,90.6105,87.6295,89.0338,1563358.0
2022-04-03,89.7317,90.6105,87.6295,89.0338,1563358.0
2022-04-04,89.3009,89.3009,87.2461,88.3273,1902008.0
2022-04-05,88.5169,88.9735,87.7242,87.8362,2595655.0
2022-04-06,87.8793,88.0516,85.622,85.8891,2184997.0
2022-04-07,85.8977,86.7248,83.8936,86.3285,2546416.0
2022-04-08,87.1815,88.4996,86.7291,87.4744,1253485.0
2022-04-09,87.1815,88.4996,86.7291,87.4744,1253485.0
2022-04-10,87.1815,88.4996,86.7291,87.4744,1253485.0
2022-04-11,86.3285,88.9821,85.846,87.3538,1392486.0
2022-04-12,87.7415,89.8609,87.4485,89.1975,1324768.0
2022-04-13,89.4646,91.4548,89.232,91.2566,1373040.0
2022-04-14,91.6357,93.2124,91.4806,92.6868,1424966.0
2022-04-15,91.6357,93.2124,91.4806,92.6868,1424966.0
2022-04-16,91.6357,93.2124,91.4806,92.6868,1424966.0
2022-04-17,91.6357,93.2124,91.4806,92.6868,1424966.0
2022-04-18,92.6782,93.9361,92.4838,93.8672,1643666.0
2022-04-19,93.8069,95.6248,93.0745,95.2974,1485655.0
2022-04-20,94.8838,96.6845,94.8838,95.7626,1699028.0
2022-04-21,97.2445,99.0322,95.3318,95.7626,1851349.0
2022-04-22,94.677,95.2577,91.7736,91.9028,2313912.0
2022-04-23,94.677,95.2577,91.7736,91.9028,2313912.0
2022-04-24,94.677,95.2577,91.7736,91.9028,2313912.0
2022-04-25,90.128,90.9896,87.371,90.6449,2179884.0
2022-04-26,90.6449,91.6788,89.7748,89.8264,1265113.0
2022-04-27,91.0499,91.877,89.9126,90.7397,1658337.0
2022-04-28,91.4117,92.0234,89.8178,91.4117,2465868.0
2022-04-29,93.9706,95.5817,91.1619,91.3514,2268903.0
2022-04-30,93.9706,95.5817,91.1619,91.3514,2268903.0
2022-05-01,93.9706,95.5817,91.1619,91.3514,2268903.0
2022-05-02,93.7379,94.0826,91.2308,93.0573,3071527.0
2022-05-03,93.4536,95.8574,93.1724,95.5644,2305850.0
2022-05-04,96.3743,99.9498,96.1805,99.9412,2161459.0
2022-05-05,99.071,99.3381,94.8666,96.0038,2156553.0
2022-05-06,95.8574,95.9737,92.885,94.9614,1828058.0
2022-05-07,95.8574,95.9737,92.885,94.9614,1828058.0
2022-05-08,95.8574,95.9737,92.885,94.9614,1828058.0
2022-05-09,93.4019,93.7552,91.3514,91.8425,2536385.0
2022-05-10,92.7213,93.2425,89.2837,90.9896,1820797.0
2022-05-11,91.8942,94.5133,91.6228,92.5318,1983808.0
2022-05-12,91.6788,92.1699,88.5427,91.1188,3177138.0
2022-05-13,92.1871,92.8591,91.2394,91.9459,2478053.0
2022-05-14,92.1871,92.8591,91.2394,91.9459,2478053.0
2022-05-15,92.1871,92.8591,91.2394,91.9459,2478053.0
2022-05-16,92.1268,93.2038,90.9465,92.5404,3286161.0
2022-05-17,95.0992,96.3743,94.2549,95.978,2614927.0
2022-05-18,95.3835,96.8654,94.6598,95.0389,2236848.0
2022-05-19,93.557,95.3749,92.6524,93.9361,2677281.0
2022-05-20,95.0734,95.1164,91.1016,92.9367,2212482.0
2022-05-21,95.0734,95.1164,91.1016,92.9367,2212482.0
2022-05-22,95.0734,95.1164,91.1016,92.9367,2212482.0
2022-05-23,92.2044,92.885,90.9778,91.9373,2359387.0
2022-05-24,91.7908,91.9717,89.5594,91.7047,1514910.0
2022-05-25,91.7563,94.453,91.2997,93.9189,2287736.0
2022-05-26,94.522,96.1589,94.3066,96.0642,3209076.0
2022-05-27,99.9584,100.8889,98.399,100.8717,3410058.0
2022-05-28,99.9584,100.8889,98.399,100.8717,3410058.0
2022-05-29,99.9584,100.8889,98.399,100.8717,3410058.0
2022-05-30,99.9584,100.8889,98.399,100.8717,3410058.0
2022-05-31,100.2169,100.9923,98.2267,98.4335,6727854.0
2022-06-01,99.0796,99.5449,97.2359,98.4851,2401969.0
2022-06-02,98.7264,99.6047,97.7356,99.295,3326686.0
2022-06-03,98.8754,99.6598,97.3339,97.9633,2495908.0
2022-06-04,98.8754,99.6598,97.3339,97.9633,2495908.0
2022-06-05,98.8754,99.6598,97.3339,97.9633,2495908.0
2022-06-06,98.6747,100.4078,97.4002,100.1797,2866374.0
2022-06-07,100.2162,102.6425,98.547,102.4327,3596670.0
2022-06-08,101.6392,102.004,100.1752,100.3166,1802414.0
2022-06-09,99.5777,100.5355,98.6474,98.7112,1946721.0
2022-06-10,96.5403,97.1332,93.4391,93.5576,2130078.0
2022-06-11,96.5403,97.1332,93.4391,93.5576,2130078.0
2022-06-12,96.5403,97.1332,93.4391,93.5576,2130078.0
2022-06-13,91.9979,91.9979,88.4406,89.0152,2528425.0
2022-06-14,88.9696,90.1645,87.5102,88.9149,3130175.0
2022-06-15,89.5807,90.5932,86.5798,87.6926,2231299.0
2022-06-16,85.0565,85.2755,82.1377,83.2049,2305003.0
2022-06-17,83.6336,83.9091,80.6874,81.8458,4018532.0
2022-06-18,83.6336,83.9091,80.6874,81.8458,4018532.0
2022-06-19,83.6336,83.9091,80.6874,81.8458,4018532.0
2022-06-20,83.6336,83.9091,80.6874,81.8458,4018532.0
2022-06-21,84.7373,85.2207,83.0042,83.1867,1925301.0
2022-06-22,79.903,80.3317,78.7355,79.8391,2806219.0
2022-06-23,79.5381,79.83,76.1632,77.0754,2471683.0
2022-06-24,77.878,81.8185,77.878,81.3989,3566781.0
2022-06-25,77.878,81.8185,77.878,81.3989,3566781.0
2022-06-26,77.878,81.8185,77.878,81.3989,3566781.0
2022-06-27,80.7239,82.01,80.1675,80.4685,2403999.0
2022-06-28,81.0888,82.5573,80.1037,80.6509,1991585.0
2022-06-29,80.9246,81.18,78.6351,80.1401,1864021.0
2022-06-30,78.5713,80.9246,78.3432,79.7753,1972535.0
2022-07-01,78.7355,80.3226,76.8847,79.9577,2256205.0
2022-07-02,78.7355,80.3226,76.8847,79.9577,2256205.0
2022-07-03,78.7355,80.3226,76.8847,79.9577,2256205.0
2022-07-04,78.7355,80.3226,76.8847,79.9577,2256205.0
2022-07-05,77.8233,78.4618,75.7893,77.6318,2443007.0
