,SBCF US Equity,SBCF US Equity,SBCF US Equity,SBCF US Equity,SBCF US Equity
2022-05-29,32.1975,32.7188,32.0269,32.6619,186785.0
2022-05-30,32.1975,32.7188,32.0269,32.6619,186785.0
2022-05-31,32.4345,32.8468,31.9511,32.4534,293348.0
2022-06-01,32.4724,32.4724,31.6952,32.2165,237220.0
2022-06-02,32.1027,32.6904,31.9558,32.643,257885.0
2022-06-03,32.5198,32.6572,32.2544,32.4629,195813.0
2022-06-04,32.5198,32.6572,32.2544,32.4629,195813.0
2022-06-05,32.5198,32.6572,32.2544,32.4629,195813.0
2022-06-06,32.6998,33.2117,32.4155,32.6525,351218.0
2022-06-07,32.4534,32.7472,32.0458,32.5671,198567.0
2022-06-08,32.2638,32.5387,31.8373,32.0648,167516.0
2022-06-09,31.97,32.2022,31.0032,31.0506,251243.0
2022-06-10,30.444,30.7568,30.008,30.2639,253590.0
2022-06-11,30.444,30.7568,30.008,30.2639,253590.0
2022-06-12,30.444,30.7568,30.008,30.2639,253590.0
2022-06-13,29.7047,30.4156,29.5815,29.8185,258083.0
2022-06-14,30.2092,30.5618,29.3706,30.476,399312.0
2022-06-15,30.6666,31.3909,30.4093,30.7143,415813.0
2022-06-16,30.3807,30.4474,29.7041,30.152,340643.0
2022-06-17,30.457,31.2289,30.2568,31.0859,1057224.0
2022-06-18,30.457,31.2289,30.2568,31.0859,1057224.0
2022-06-19,30.457,31.2289,30.2568,31.0859,1057224.0
2022-06-20,30.457,31.2289,30.2568,31.0859,1057224.0
2022-06-21,31.4099,31.8674,31.1193,31.7339,297377.0
2022-06-22,31.4099,32.1342,30.7667,31.9245,253806.0
2022-06-23,31.753,32.2486,30.3919,31.3051,238031.0
2022-06-24,31.4766,32.32,31.3051,31.429,1180833.0
2022-06-25,31.4766,32.32,31.3051,31.429,1180833.0
2022-06-26,31.4766,32.32,31.3051,31.429,1180833.0
2022-06-27,31.7911,32.2962,31.5529,32.1437,304529.0
2022-06-28,32.239,32.6012,31.7006,32.1533,364565.0
2022-06-29,31.8388,32.0341,31.0764,31.4671,239322.0
2022-06-30,31.0764,31.9245,30.8096,31.4862,336920.0
2022-07-01,31.2289,32.2486,31.0669,32.0294,277657.0
2022-07-02,31.2289,32.2486,31.0669,32.0294,277657.0
2022-07-03,31.2289,32.2486,31.0669,32.0294,277657.0
2022-07-04,31.2289,32.2486,31.0669,32.0294,277657.0
2022-07-05,31.4957,31.9913,30.943,31.9913,461441.0
2022-07-06,31.753,32.1914,30.8,31.4671,388727.0
2022-07-07,31.591,31.9579,31.5148,31.5719,231400.0
2022-07-08,31.6482,32.1151,31.3146,31.8197,234336.0
2022-07-09,31.6482,32.1151,31.3146,31.8197,234336.0
2022-07-10,31.6482,32.1151,31.3146,31.8197,234336.0
2022-07-11,31.7149,31.9245,31.3337,31.5243,146048.0
2022-07-12,31.3337,31.8388,31.2765,31.6291,192823.0
2022-07-13,31.4862,31.4862,30.619,30.7047,190412.0
2022-07-14,30.1234,30.314,29.7041,30.0091,133670.0
2022-07-15,30.638,31.1908,30.0758,31.1145,347562.0
2022-07-16,30.638,31.1908,30.0758,31.1145,347562.0
2022-07-17,30.638,31.1908,30.0758,31.1145,347562.0
2022-07-18,31.4576,31.7339,30.9716,31.105,193031.0
2022-07-19,31.5052,32.3915,31.3337,32.0865,349057.0
2022-07-20,31.8864,32.6488,31.8864,32.544,225567.0
2022-07-21,32.2962,32.4963,31.9531,32.4677,256621.0
2022-07-22,32.5059,32.8394,31.9531,32.1914,194171.0
2022-07-23,32.5059,32.8394,31.9531,32.1914,194171.0
2022-07-24,32.5059,32.8394,31.9531,32.1914,194171.0
2022-07-25,32.4487,32.9252,32.3057,32.7822,242707.0
2022-07-26,32.563,32.8676,32.5154,32.6488,187568.0
2022-07-27,32.8108,33.8591,32.6202,33.6113,287053.0
2022-07-28,33.4493,33.9353,33.0252,33.7733,220277.0
2022-07-29,33.3159,34.2974,32.6107,34.0973,215529.0
2022-07-30,33.3159,34.2974,32.6107,34.0973,215529.0
2022-07-31,33.3159,34.2974,32.6107,34.0973,215529.0
2022-08-01,33.9544,35.0408,33.7018,34.8406,356101.0
2022-08-02,34.5738,34.9836,34.3642,34.4118,153132.0
2022-08-03,34.5071,34.9359,34.1926,34.7358,194507.0
2022-08-04,34.5357,34.6882,34.4404,34.6405,123013.0
2022-08-05,34.5929,35.1837,33.6208,35.0217,175150.0
2022-08-06,34.5929,35.1837,33.6208,35.0217,175150.0
2022-08-07,34.5929,35.1837,33.6208,35.0217,175150.0
2022-08-08,34.4976,34.6215,32.6774,32.8966,991546.0
2022-08-09,33.2492,33.2492,32.4773,32.7822,756618.0
2022-08-10,33.0872,33.2111,32.6202,32.7155,625264.0
2022-08-11,33.1253,33.3064,32.725,33.1062,515192.0
2022-08-12,33.4493,33.6208,32.9061,33.5922,756759.0
2022-08-13,33.4493,33.6208,32.9061,33.5922,756759.0
2022-08-14,33.4493,33.6208,32.9061,33.5922,756759.0
2022-08-15,33.3921,33.9353,33.1062,33.9258,431645.0
2022-08-16,33.9925,34.2117,33.7447,34.164,517316.0
2022-08-17,33.84,33.9925,33.3254,33.4874,369176.0
2022-08-18,33.4969,33.821,33.4302,33.7638,215528.0
2022-08-19,33.5446,33.5827,33.1443,33.4207,257239.0
2022-08-20,33.5446,33.5827,33.1443,33.4207,257239.0
2022-08-21,33.5446,33.5827,33.1443,33.4207,257239.0
2022-08-22,32.9823,32.9823,32.2867,32.401,218704.0
2022-08-23,32.5535,32.6965,32.1056,32.1723,213360.0
2022-08-24,32.1818,32.1818,31.753,31.8674,141047.0
2022-08-25,31.9245,32.4487,31.8578,32.2867,227349.0
2022-08-26,32.4106,32.4106,31.6387,31.7435,208261.0
2022-08-27,32.4106,32.4106,31.6387,31.7435,208261.0
2022-08-28,32.4106,32.4106,31.6387,31.7435,208261.0
2022-08-29,31.3528,31.5338,31.0192,31.105,348314.0
2022-08-30,31.267,31.2765,30.8286,31.2575,212326.0
2022-08-31,31.3337,31.5148,30.7333,30.8,248045.0
2022-09-01,30.7714,30.9049,30.295,30.8667,277861.0
2022-09-02,31.0669,31.4099,30.5713,30.7619,219263.0
2022-09-03,31.0669,31.4099,30.5713,30.7619,219263.0
2022-09-04,31.0669,31.4099,30.5713,30.7619,219263.0
2022-09-05,31.0669,31.4099,30.5713,30.7619,219263.0
2022-09-06,30.8286,30.8382,29.6374,29.971,314550.0
2022-09-07,29.8375,30.1425,29.7899,30.1425,323959.0
2022-09-08,29.9614,30.4236,29.7613,30.0662,379904.0
2022-09-09,30.3045,30.6857,30.1711,30.3712,397221.0
2022-09-10,30.3045,30.6857,30.1711,30.3712,397221.0
2022-09-11,30.3045,30.6857,30.1711,30.3712,397221.0
2022-09-12,30.4665,30.9239,30.3331,30.8763,362690.0
2022-09-13,30.3236,30.638,29.8375,30.0472,338335.0
2022-09-14,29.9514,30.2819,29.7119,29.9897,354813.0
2022-09-15,29.8747,30.6796,29.8652,30.5071,359985.0
2022-09-16,30.3155,30.6317,29.8172,30.555,624088.0
2022-09-17,30.3155,30.6317,29.8172,30.555,624088.0
2022-09-18,30.3155,30.6317,29.8172,30.555,624088.0
2022-09-19,30.373,31.4652,30.3155,31.379,260852.0
2022-09-20,31.2545,31.5227,31.1012,31.494,255265.0
2022-09-21,31.6185,31.7144,30.852,30.9574,304137.0
2022-09-22,31.0053,31.0053,30.3059,30.5167,271711.0
2022-09-23,30.3346,30.3346,29.7693,30.1238,235708.0
2022-09-24,30.3346,30.3346,29.7693,30.1238,235708.0
2022-09-25,30.3346,30.3346,29.7693,30.1238,235708.0
2022-09-26,29.961,30.3059,29.6735,29.7981,291796.0
2022-09-27,29.961,30.1334,28.9645,29.1561,263190.0
2022-09-28,29.1945,29.7598,29.0412,29.4148,401707.0
2022-09-29,29.2424,29.3957,28.9358,29.1849,394864.0
2022-09-30,29.2519,29.5777,28.8591,28.9645,489522.0
2022-10-01,29.2519,29.5777,28.8591,28.9645,489522.0
2022-10-02,29.2519,29.5777,28.8591,28.9645,489522.0
2022-10-03,29.2711,29.549,28.8783,29.4723,310097.0
2022-10-04,29.7406,30.7706,29.7023,30.6604,273139.0
2022-10-05,30.2676,30.6412,30.2388,30.6029,163391.0
2022-10-06,30.4113,30.6029,30.0759,30.1909,257290.0
2022-10-07,30.1143,30.2149,29.3861,29.5394,253551.0
2022-10-08,30.1143,30.2149,29.3861,29.5394,253551.0
2022-10-09,30.1143,30.2149,29.3861,29.5394,253551.0
2022-10-10,29.6639,29.9514,29.4436,29.5585,185397.0
2022-10-11,29.3957,29.6352,29.0507,29.3669,276570.0
2022-10-12,29.3478,29.4555,28.9549,29.0507,216129.0
2022-10-13,28.6579,30.3059,28.2172,30.1334,313140.0
2022-10-14,30.2963,30.7155,29.9226,30.143,233118.0
2022-10-15,30.2963,30.7155,29.9226,30.143,233118.0
2022-10-16,30.2963,30.7155,29.9226,30.143,233118.0
2022-10-17,30.555,31.082,30.4688,31.0341,286349.0
2022-10-18,31.3215,31.5323,30.8425,31.0724,218299.0
2022-10-19,30.785,31.1778,30.3634,30.6317,359715.0
2022-10-20,30.4688,30.5646,29.0507,29.2519,320073.0
2022-10-21,29.434,29.7693,29.0699,29.3478,703332.0
2022-10-22,29.434,29.7693,29.0699,29.3478,703332.0
2022-10-23,29.434,29.7693,29.0699,29.3478,703332.0
2022-10-24,29.5202,29.6927,28.9932,29.1753,411239.0
2022-10-25,29.137,29.7166,28.5501,29.0699,715091.0
2022-10-26,29.2136,29.4532,28.5046,28.8399,699151.0
2022-10-27,29.1753,29.5969,29.0124,29.1561,488554.0
2022-10-28,28.8879,29.7598,27.8339,29.7023,879108.0
2022-10-29,28.8879,29.7598,27.8339,29.7023,879108.0
2022-10-30,28.8879,29.7598,27.8339,29.7023,879108.0
2022-10-31,29.5681,29.7502,28.8112,29.6065,644796.0
2022-11-01,29.6544,29.8699,29.2903,29.4148,468164.0
2022-11-02,29.2328,29.6352,28.8687,29.0795,674449.0
2022-11-03,28.7537,29.1992,28.3034,29.1274,483524.0
2022-11-04,29.434,29.8364,29.2711,29.8077,436043.0
2022-11-05,29.434,29.8364,29.2711,29.8077,436043.0
2022-11-06,29.434,29.8364,29.2711,29.8077,436043.0
2022-11-07,29.5585,30.4688,29.5585,30.0472,484204.0
2022-11-08,30.0951,30.44,29.7406,30.1334,501041.0
2022-11-09,29.961,30.4017,29.7693,29.8077,447659.0
2022-11-10,30.4209,31.4748,30.3346,31.3886,697789.0
2022-11-11,31.5706,31.8677,31.0532,31.3503,644128.0
2022-11-12,31.5706,31.8677,31.0532,31.3503,644128.0
2022-11-13,31.5706,31.8677,31.0532,31.3503,644128.0
2022-11-14,31.6377,31.7814,30.9095,30.9095,561466.0
2022-11-15,31.3119,31.8102,31.173,31.3503,649272.0
2022-11-16,31.3694,31.4748,30.6796,30.7658,302454.0
2022-11-17,30.4592,30.8999,30.0472,30.4784,363511.0
2022-11-18,31.1107,31.4317,30.67,31.379,820980.0
2022-11-19,31.1107,31.4317,30.67,31.379,820980.0
2022-11-20,31.1107,31.4317,30.67,31.379,820980.0
2022-11-21,31.2545,31.7718,31.1203,31.7431,395227.0
2022-11-22,31.906,32.4809,31.676,32.4138,470630.0
2022-11-23,32.3371,32.6821,32.1024,32.3084,463218.0
2022-11-24,32.3371,32.6821,32.1024,32.3084,463218.0
2022-11-25,32.4425,32.8354,32.1743,32.5863,133657.0
2022-11-26,32.4425,32.8354,32.1743,32.5863,133657.0
2022-11-27,32.4425,32.8354,32.1743,32.5863,133657.0
2022-11-28,32.4234,32.5767,32.0114,32.1838,563158.0
2022-11-29,32.0976,32.5767,32.0689,32.4521,412929.0
2022-11-30,32.2797,32.9983,31.8293,32.9408,713560.0
2022-12-01,32.9791,33.0366,32.6054,32.9599,374882.0
2022-12-02,32.7204,33.4965,32.2988,33.4773,562560.0
2022-12-03,32.7204,33.4965,32.2988,33.4773,562560.0
2022-12-04,32.7204,33.4965,32.2988,33.4773,562560.0
2022-12-05,33.1516,33.4773,30.9574,31.5036,991009.0
2022-12-06,31.3694,31.6904,31.1012,31.2065,527580.0
2022-12-07,30.9862,31.4173,30.8329,31.1395,761412.0
2022-12-08,31.3311,32.318,31.3311,31.9156,740523.0
2022-12-09,31.8293,32.1264,31.3694,31.4365,487674.0
2022-12-10,31.8293,32.1264,31.3694,31.4365,487674.0
2022-12-11,31.8293,32.1264,31.3694,31.4365,487674.0
2022-12-12,31.4461,31.8772,31.1682,31.2928,598746.0
2022-12-13,31.676,32.1647,28.9453,30.6987,665477.0
2022-12-14,30.6602,30.8336,29.5428,29.5621,617920.0
2022-12-15,29.119,29.5525,28.0594,28.5122,1110890.0
2022-12-16,28.8589,29.485,28.3002,28.9745,3455416.0
2022-12-17,28.8589,29.485,28.3002,28.9745,3455416.0
2022-12-18,28.8589,29.485,28.3002,28.9745,3455416.0
2022-12-19,28.9553,29.5043,28.5964,29.4561,525151.0
2022-12-20,29.5043,30.246,29.4176,30.1689,819487.0
2022-12-21,30.4194,30.6506,30.0919,30.3712,511960.0
2022-12-22,30.4868,30.4868,29.4176,29.9281,534272.0
2022-12-23,29.9089,30.4579,29.88,30.429,218454.0
2022-12-24,29.9089,30.4579,29.88,30.429,218454.0
2022-12-25,29.9089,30.4579,29.88,30.429,218454.0
2022-12-26,29.9089,30.4579,29.88,30.429,218454.0
2022-12-27,30.5928,30.718,30.1593,30.5735,322459.0
2022-12-28,30.6795,30.8721,29.9763,29.9859,323181.0
2022-12-29,30.0919,30.6698,30.0919,30.3809,307648.0
2022-12-30,30.2267,30.4387,29.7355,30.0437,454884.0
2022-12-31,30.2267,30.4387,29.7355,30.0437,454884.0
2023-01-01,30.2267,30.4387,29.7355,30.0437,454884.0
2023-01-02,30.2267,30.4387,29.7355,30.0437,454884.0
2023-01-03,30.2749,30.612,29.9378,30.5542,415781.0
2023-01-04,30.6313,31.007,30.2267,30.3616,411856.0
2023-01-05,30.1689,30.429,29.3887,29.8029,341764.0
2023-01-06,30.0052,30.7854,29.8607,30.7276,312638.0
2023-01-07,30.0052,30.7854,29.8607,30.7276,312638.0
2023-01-08,30.0052,30.7854,29.8607,30.7276,312638.0
2023-01-09,30.7951,30.9107,30.5831,30.718,353449.0
2023-01-10,30.7854,31.4067,30.4772,31.0648,329532.0
2023-01-11,31.084,31.479,31.0022,31.3056,400044.0
2023-01-12,31.5271,31.8739,30.9107,31.6427,321356.0
2023-01-13,31.3537,31.7198,30.8529,31.556,298902.0
2023-01-14,31.3537,31.7198,30.8529,31.556,298902.0
2023-01-15,31.3537,31.7198,30.8529,31.556,298902.0
2023-01-16,31.3537,31.7198,30.8529,31.556,298902.0
2023-01-17,31.4693,31.7487,31.1418,31.6138,513620.0
2023-01-18,31.5175,31.5175,30.2267,30.3038,602754.0
2023-01-19,30.0534,30.2749,29.4513,30.0534,652732.0
2023-01-20,30.5061,30.8432,30.1689,30.7469,496339.0
2023-01-21,30.5061,30.8432,30.1689,30.7469,496339.0
2023-01-22,30.5061,30.8432,30.1689,30.7469,496339.0
2023-01-23,30.7276,31.1804,30.2556,30.9107,548659.0
2023-01-24,30.8914,30.9973,30.3712,30.4483,348524.0
2023-01-25,30.246,30.4579,29.8511,30.246,592658.0
2023-01-26,30.5928,30.7469,29.8607,30.352,704872.0
2023-01-27,31.2093,31.9221,30.8336,31.4501,1363017.0
2023-01-28,31.2093,31.9221,30.8336,31.4501,1363017.0
2023-01-29,31.2093,31.9221,30.8336,31.4501,1363017.0
2023-01-30,31.2767,31.6427,31.0503,31.1996,900510.0
2023-01-31,31.2478,31.2478,30.5831,30.9299,4014138.0
2023-02-01,30.7276,31.6331,30.2653,31.2285,1017168.0
2023-02-02,31.296,32.134,31.2574,32.0954,925686.0
2023-02-03,32.0377,32.423,31.5705,32.134,916865.0
2023-02-04,32.0377,32.423,31.5705,32.134,916865.0
2023-02-05,32.0377,32.423,31.5705,32.134,916865.0
2023-02-06,32.0665,32.2399,31.556,31.7583,587413.0
2023-02-07,31.5657,32.3941,31.479,32.2688,729236.0
2023-02-08,32.1243,32.5482,31.9124,32.0665,719149.0
2023-02-09,32.3748,32.7794,31.1033,31.1515,666360.0
2023-02-10,31.1418,31.5079,30.6722,31.0262,578596.0
2023-02-11,31.1418,31.5079,30.6722,31.0262,578596.0
2023-02-12,31.1418,31.5079,30.6722,31.0262,578596.0
2023-02-13,30.9299,31.296,30.4483,31.296,525247.0
2023-02-14,31.2285,31.296,30.4001,30.9588,701682.0
2023-02-15,30.5446,31.662,30.4724,31.6138,546453.0
2023-02-16,31.4597,31.4982,30.6795,30.6795,507356.0
2023-02-17,30.7854,31.4838,30.5542,30.8143,603388.0
2023-02-18,30.7854,31.4838,30.5542,30.8143,603388.0
2023-02-19,30.7854,31.4838,30.5542,30.8143,603388.0
2023-02-20,30.7854,31.4838,30.5542,30.8143,603388.0
2023-02-21,30.6795,31.3345,29.7259,29.9667,804601.0
2023-02-22,29.9956,30.1882,29.4561,29.5332,720269.0
2023-02-23,29.6103,30.8047,29.2828,29.6488,528607.0
2023-02-24,29.6681,29.6681,28.8782,29.3887,529984.0
2023-02-25,29.6681,29.6681,28.8782,29.3887,529984.0
2023-02-26,29.6681,29.6681,28.8782,29.3887,529984.0
2023-02-27,29.697,30.3231,29.2153,29.2346,416432.0
2023-02-28,29.3502,30.4001,28.936,29.3887,807810.0
2023-03-01,29.1383,29.4224,28.9553,29.2539,440888.0
2023-03-02,28.9842,29.1094,27.7246,28.6952,610536.0
2023-03-03,28.7337,28.7722,28.4447,28.6952,683304.0
2023-03-04,28.7337,28.7722,28.4447,28.6952,683304.0
2023-03-05,28.7337,28.7722,28.4447,28.6952,683304.0
2023-03-06,28.8204,29.0468,28.2039,28.4158,782376.0
2023-03-07,28.3291,28.3388,27.3563,27.3852,579998.0
2023-03-08,27.4622,27.6741,26.9902,27.52,522544.0
2023-03-09,27.2118,27.2503,25.6898,25.8729,972283.0
2023-03-10,25.2275,26.0751,24.3028,25.5646,2020693.0
2023-03-11,25.2275,26.0751,24.3028,25.5646,2020693.0
2023-03-12,25.2275,26.0751,24.3028,25.5646,2020693.0
2023-03-13,24.3028,24.3702,19.9007,20.5268,3202688.0
2023-03-14,23.3039,25.8187,22.9349,23.8282,2038595.0
2023-03-15,22.7892,24.4108,22.5369,24.1195,1359499.0
2023-03-16,23.8185,25.6828,23.634,25.4595,1743652.0
2023-03-17,24.9546,25.0419,23.8379,24.4691,3316317.0
2023-03-18,24.9546,25.0419,23.8379,24.4691,3316317.0
2023-03-19,24.9546,25.0419,23.8379,24.4691,3316317.0
2023-03-20,24.9643,25.6731,24.1583,24.4108,1213874.0
2023-03-21,25.4983,25.9935,25.241,25.5372,1258527.0
2023-03-22,25.4206,25.5469,23.5078,23.5855,1023418.0
2023-03-23,23.634,23.935,22.8184,23.1194,987797.0
2023-03-24,22.6533,23.5563,22.1775,23.4884,1335812.0
2023-03-25,22.6533,23.5563,22.1775,23.4884,1335812.0
2023-03-26,22.6533,23.5563,22.1775,23.4884,1335812.0
2023-03-27,24.1583,24.1583,23.5078,23.7311,611030.0
2023-03-28,23.7311,24.1001,23.3136,23.8476,395271.0
2023-03-29,24.2166,24.2166,23.4204,23.7699,688234.0
2023-03-30,24.1292,24.3234,22.6145,22.8184,3092905.0
2023-03-31,23.3136,23.3913,22.7795,23.0126,1386433.0
2023-04-01,23.3136,23.3913,22.7795,23.0126,1386433.0
2023-04-02,23.3136,23.3913,22.7795,23.0126,1386433.0
2023-04-03,23.1388,23.4689,22.6727,22.9446,788032.0
2023-04-04,23.0029,23.0029,22.0707,22.4785,1228964.0
2023-04-05,22.1581,22.3329,21.9056,22.0416,769800.0
2023-04-06,22.2843,22.6145,22.0658,22.2843,780954.0
2023-04-07,22.2843,22.6145,22.0658,22.2843,780954.0
2023-04-08,22.2843,22.6145,22.0658,22.2843,780954.0
2023-04-09,22.2843,22.6145,22.0658,22.2843,780954.0
2023-04-10,22.1484,22.6242,21.8959,22.3329,772963.0
2023-04-11,22.43,22.765,22.1484,22.3232,811664.0
2023-04-12,22.5174,22.5368,21.8474,21.9833,604196.0
2023-04-13,22.0222,22.4979,21.8474,22.2552,660665.0
2023-04-14,22.6242,22.8184,21.6143,21.8474,581254.0
2023-04-15,22.6242,22.8184,21.6143,21.8474,581254.0
2023-04-16,22.6242,22.8184,21.6143,21.8474,581254.0
2023-04-17,21.9445,22.4105,21.3813,22.4008,1312638.0
2023-04-18,22.5562,22.5708,21.6435,21.9542,924833.0
2023-04-19,22.1193,22.6921,21.8377,22.3717,1249354.0
2023-04-20,21.9833,22.2746,21.7503,21.9348,546208.0
2023-04-21,21.8765,22.0804,21.692,22.061,689022.0
2023-04-22,21.8765,22.0804,21.692,22.061,689022.0
2023-04-23,21.8765,22.0804,21.692,22.061,689022.0
2023-04-24,22.0027,22.26,21.7988,21.9056,808603.0
2023-04-25,21.4978,22.1969,20.454,20.6045,863679.0
2023-04-26,20.6433,21.0997,20.4297,20.6919,630338.0
2023-04-27,20.8861,21.1191,20.6433,20.8278,718194.0
2023-04-28,21.7794,21.8668,20.556,21.5464,1678336.0
2023-04-29,21.7794,21.8668,20.556,21.5464,1678336.0
2023-04-30,21.7794,21.8668,20.556,21.5464,1678336.0
2023-05-01,21.1191,21.323,19.9636,20.1578,1118171.0
2023-05-02,20.0607,20.3812,18.4003,19.1383,1936389.0
2023-05-03,19.2354,19.7597,18.5266,18.6722,876766.0
2023-05-04,18.0119,18.546,17.4099,18.2838,997153.0
2023-05-05,19.1966,19.818,18.6625,19.7403,1118342.0
2023-05-06,19.1966,19.818,18.6625,19.7403,1118342.0
2023-05-07,19.1966,19.818,18.6625,19.7403,1118342.0
2023-05-08,20.0122,20.4686,19.2354,19.2645,945037.0
2023-05-09,19.1092,19.3713,18.847,19.1383,780606.0
2023-05-10,19.5558,20.1287,18.8276,19.148,429931.0
2023-05-11,18.6916,19.5655,18.3275,18.4198,619281.0
2023-05-12,18.6043,18.7402,17.9828,18.5169,403444.0
2023-05-13,18.6043,18.7402,17.9828,18.5169,403444.0
2023-05-14,18.6043,18.7402,17.9828,18.5169,403444.0
2023-05-15,18.5654,19.2257,18.4489,18.9635,541029.0
2023-05-16,18.9247,19.2839,18.5363,18.546,524774.0
2023-05-17,19.0315,20.4006,18.9587,20.2452,1376080.0
2023-05-18,20.2452,20.5171,19.9323,20.3423,795274.0
2023-05-19,20.7113,20.7501,19.5364,19.75,794241.0
2023-05-20,20.7113,20.7501,19.5364,19.75,794241.0
2023-05-21,20.7113,20.7501,19.5364,19.75,794241.0
2023-05-22,20.0219,20.9541,19.6335,20.4103,408656.0
2023-05-23,20.4491,21.5852,20.2938,20.7987,670262.0
2023-05-24,20.556,21.1604,20.1578,20.5851,520233.0
2023-05-25,20.3618,21.2065,20.2889,20.488,521459.0
2023-05-26,20.3618,20.7404,20.1773,20.6919,503949.0
2023-05-27,20.3618,20.7404,20.1773,20.6919,503949.0
2023-05-28,20.3618,20.7404,20.1773,20.6919,503949.0
2023-05-29,20.3618,20.7404,20.1773,20.6919,503949.0
2023-05-30,20.8472,21.2462,20.3909,20.6822,569032.0
2023-05-31,20.4589,20.6141,19.5655,20.0802,937615.0
2023-06-01,20.2938,20.8181,19.8811,20.3812,469124.0
2023-06-02,20.8472,21.9251,20.7501,21.8474,670091.0
2023-06-03,20.8472,21.9251,20.7501,21.8474,670091.0
2023-06-04,20.8472,21.9251,20.7501,21.8474,670091.0
2023-06-05,21.7114,22.0124,20.8375,21.2842,537031.0
2023-06-06,21.2454,23.0708,21.158,22.7698,678265.0
2023-06-07,23.1679,23.4981,22.8184,23.1,849972.0
2023-06-08,22.8766,23.1971,22.4688,23.0902,434125.0
2023-06-09,23.0611,23.5175,22.6242,22.8087,439050.0
2023-06-10,23.0611,23.5175,22.6242,22.8087,439050.0
2023-06-11,23.0611,23.5175,22.6242,22.8087,439050.0
2023-06-12,22.8378,23.3913,22.4008,22.6339,413216.0
2023-06-13,22.6436,23.401,22.5999,23.1582,447377.0
2023-06-14,23.1876,23.4028,22.1113,22.3462,467202.0
2023-06-15,22.0722,22.8353,22.0184,22.6984,481538.0
2023-06-16,22.9332,22.9332,22.1016,22.3462,1096437.0
2023-06-17,22.9332,22.9332,22.1016,22.3462,1096437.0
2023-06-18,22.9332,22.9332,22.1016,22.3462,1096437.0
2023-06-19,22.9332,22.9332,22.1016,22.3462,1096437.0
2023-06-20,22.3266,22.4244,21.9108,22.4049,464710.0
2023-06-21,22.2679,22.3608,21.9255,21.945,366688.0
2023-06-22,21.7689,21.7836,21.0547,21.3384,412053.0
2023-06-23,21.0351,21.8814,20.36,20.5362,2187481.0
2023-06-24,21.0351,21.8814,20.36,20.5362,2187481.0
2023-06-25,21.0351,21.8814,20.36,20.5362,2187481.0
2023-06-26,20.6829,21.4754,20.6829,20.9079,533019.0
2023-06-27,21.0351,21.4803,20.7025,21.2015,350561.0
2023-06-28,21.0449,21.2308,20.8786,21.0156,300510.0
2023-06-29,21.3091,22.1016,21.2797,22.0135,452925.0
2023-06-30,22.3364,22.3364,21.5341,21.6222,512690.0
2023-07-01,22.3364,22.3364,21.5341,21.6222,512690.0
2023-07-02,22.3364,22.3364,21.5341,21.6222,512690.0
2023-07-03,21.72,22.2288,21.7004,21.9842,196855.0
2023-07-04,21.72,22.2288,21.7004,21.9842,196855.0
2023-07-05,21.7298,22.0722,21.4754,21.7983,388843.0
2023-07-06,21.4363,21.5928,20.903,21.4069,550405.0
2023-07-07,21.446,22.3452,21.446,21.9255,629492.0
2023-07-08,21.446,22.3452,21.446,21.9255,629492.0
2023-07-09,21.446,22.3452,21.446,21.9255,629492.0
2023-07-10,21.7689,22.5712,21.7004,22.0526,334380.0
2023-07-11,22.1896,22.4244,21.9646,22.307,393408.0
2023-07-12,22.8549,23.5202,22.8549,23.1386,734532.0
2023-07-13,23.4126,23.892,23.2071,23.4811,783383.0
2023-07-14,23.6768,23.6963,22.6201,22.8745,424618.0
2023-07-15,23.6768,23.6963,22.6201,22.8745,424618.0
2023-07-16,23.6768,23.6963,22.6201,22.8745,424618.0
2023-07-17,22.8745,23.5593,22.8745,23.3539,273458.0
2023-07-18,23.3539,24.9389,23.3539,24.7334,1063143.0
2023-07-19,25.0171,25.7509,24.8068,25.5748,741678.0
2023-07-20,25.4965,25.6335,25.0367,25.4378,900699.0
2023-07-21,25.6922,25.6922,24.9095,25.3791,634409.0
2023-07-22,25.6922,25.6922,24.9095,25.3791,634409.0
2023-07-23,25.6922,25.6922,24.9095,25.3791,634409.0
2023-07-24,25.2911,25.9368,25.1443,25.79,438137.0
2023-07-25,25.7705,25.9075,25.1443,25.3596,515844.0
2023-07-26,25.927,26.6315,25.927,26.426,461285.0
2023-07-27,26.426,26.8565,25.9759,26.0933,698361.0
2023-07-28,25.9466,25.9466,24.6551,24.7236,1232905.0
2023-07-29,25.9466,25.9466,24.6551,24.7236,1232905.0
2023-07-30,25.9466,25.9466,24.6551,24.7236,1232905.0
2023-07-31,24.7138,24.9389,24.0632,24.1757,1220920.0
2023-08-01,24.1366,24.1366,23.5789,23.7648,1079935.0
2023-08-02,23.3735,23.6963,23.1533,23.1876,787825.0
2023-08-03,23.1876,23.3148,22.8598,23.0897,780327.0
2023-08-04,23.0212,23.5202,23.0212,23.4322,582386.0
2023-08-05,23.0212,23.5202,23.0212,23.4322,582386.0
2023-08-06,23.0212,23.5202,23.0212,23.4322,582386.0
2023-08-07,23.4322,23.8529,23.3539,23.8137,375582.0
2023-08-08,23.0017,23.3343,22.6984,23.2854,580927.0
2023-08-09,23.168,23.1778,22.6739,22.7766,583967.0
2023-08-10,22.9821,23.2658,22.7277,22.894,540781.0
