,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity
2022-12-25,463.442,467.968,462.34,467.105,661647.0
2022-12-26,463.442,467.968,462.34,467.105,661647.0
2022-12-27,468.758,472.856,467.308,469.241,788966.0
2022-12-28,469.869,472.624,466.728,467.037,810358.0
2022-12-29,467.791,473.175,467.115,470.739,764234.0
2022-12-30,471.657,473.407,465.119,470.198,910037.0
2022-12-31,471.657,473.407,465.119,470.198,910037.0
2023-01-01,471.657,473.407,465.119,470.198,910037.0
2023-01-02,471.657,473.407,465.119,470.198,910037.0
2023-01-03,467.202,468.033,458.136,461.538,1657329.0
2023-01-04,457.401,463.635,453.583,460.542,1391458.0
2023-01-05,459.759,462.125,454.163,461.093,1210096.0
2023-01-06,463.925,471.657,450.167,457.391,1969440.0
2023-01-07,463.925,471.657,450.167,457.391,1969440.0
2023-01-08,463.925,471.657,450.167,457.391,1969440.0
2023-01-09,452.124,455.023,440.052,443.619,2376959.0
2023-01-10,446.702,449.882,441.594,446.808,1003543.0
2023-01-11,447.852,449.959,445.6,447.494,1056366.0
2023-01-12,447.485,450.278,443.812,446.277,936688.0
2023-01-13,431.547,438.516,429.846,434.765,2208772.0
2023-01-14,431.547,438.516,429.846,434.765,2208772.0
2023-01-15,431.547,438.516,429.846,434.765,2208772.0
2023-01-16,431.547,438.516,429.846,434.765,2208772.0
2023-01-17,435.22,438.313,431.711,432.185,1753149.0
2023-01-18,432.185,433.221,425.893,426.492,1645124.0
2023-01-19,427.932,430.986,424.327,424.598,1470078.0
2023-01-20,426.56,428.502,422.964,428.435,1409967.0
2023-01-21,426.56,428.502,422.964,428.435,1409967.0
2023-01-22,426.56,428.502,422.964,428.435,1409967.0
2023-01-23,428.27,431.867,426.096,426.502,1739634.0
2023-01-24,427.362,435.858,423.032,434.186,2865003.0
2023-01-25,432.997,440.545,429.943,438.95,2352520.0
2023-01-26,440.101,448.229,437.665,444.411,2169006.0
2023-01-27,445.426,451.051,442.13,444.208,1587800.0
2023-01-28,445.426,451.051,442.13,444.208,1587800.0
2023-01-29,445.426,451.051,442.13,444.208,1587800.0
2023-01-30,446.528,451.07,444.498,445.165,1641993.0
2023-01-31,446.798,447.958,443.638,447.746,2062014.0
2023-02-01,447.021,449.698,444.402,446.769,1242598.0
2023-02-02,443.019,445.01,438.718,441.879,2104724.0
2023-02-03,443.889,447.108,439.704,443.706,1303069.0
2023-02-04,443.889,447.108,439.704,443.706,1303069.0
2023-02-05,443.889,447.108,439.704,443.706,1303069.0
2023-02-06,448.055,454.038,447.253,453.39,1393473.0
2023-02-07,456.725,457.15,447.635,452.646,1334786.0
2023-02-08,449.398,455.594,447.804,453.922,865028.0
2023-02-09,456.609,458.455,452.515,454.347,799047.0
2023-02-10,456.56,465.723,456.56,464.727,1436296.0
2023-02-11,456.56,465.723,456.56,464.727,1436296.0
2023-02-12,456.56,465.723,456.56,464.727,1436296.0
2023-02-13,468.941,473.107,464.022,465.829,1203050.0
2023-02-14,466.293,468.758,463.6,465.452,875679.0
2023-02-15,464.727,468.033,461.412,464.418,927174.0
2023-02-16,461.026,461.586,450.491,455.468,1939493.0
2023-02-17,455.99,459.73,455.072,459.701,1184204.0
2023-02-18,455.99,459.73,455.072,459.701,1184204.0
2023-02-19,455.99,459.73,455.072,459.701,1184204.0
2023-02-20,455.99,459.73,455.072,459.701,1184204.0
2023-02-21,464.418,466.245,459.286,463.142,1379425.0
2023-02-22,462.775,465.539,461.48,463.471,900548.0
2023-02-23,463.925,466.912,459.605,463.036,917415.0
2023-02-24,463.403,465.665,461.315,464.312,1009522.0
2023-02-25,463.403,465.665,461.315,464.312,1009522.0
2023-02-26,463.403,465.665,461.315,464.312,1009522.0
2023-02-27,464.437,467.888,461.209,463.432,1149228.0
2023-02-28,463.967,465.416,458.89,461.263,1155631.0
2023-03-01,460.301,464.137,458.375,461.331,957722.0
2023-03-02,460.018,466.039,460.009,465.202,835810.0
2023-03-03,465.776,466.395,463.325,464.794,1060540.0
2023-03-04,465.776,466.395,463.325,464.794,1060540.0
2023-03-05,465.776,466.395,463.325,464.794,1060540.0
2023-03-06,463.753,468.597,463.753,467.011,905744.0
2023-03-07,468.305,471.797,464.901,465.543,1137895.0
2023-03-08,467.858,474.277,463.646,466.36,1253138.0
2023-03-09,469.764,470.017,461.604,462.81,1035072.0
2023-03-10,462.674,469.083,461.419,462.469,1335057.0
2023-03-11,462.674,469.083,461.419,462.469,1335057.0
2023-03-12,462.674,469.083,461.419,462.469,1335057.0
2023-03-13,458.939,465.781,457.893,464.249,1701202.0
2023-03-14,467.128,468.081,461.857,465.747,1761423.0
2023-03-15,461.983,462.11,451.84,460.339,2273507.0
2023-03-16,458.034,464.95,454.922,460.271,1633150.0
2023-03-17,461.127,461.905,450.594,453.103,6525176.0
2023-03-18,461.127,461.905,450.594,453.103,6525176.0
2023-03-19,461.127,461.905,450.594,453.103,6525176.0
2023-03-20,455.389,464.672,452.461,462.664,1515475.0
2023-03-21,465.747,466.117,458.385,461.75,1069059.0
2023-03-22,462.411,463.705,455.486,456.05,1261876.0
2023-03-23,455.788,458.044,453.716,455.078,1168501.0
2023-03-24,455.078,462.635,454.347,461.536,1126060.0
2023-03-25,455.078,462.635,454.347,461.536,1126060.0
2023-03-26,455.078,462.635,454.347,461.536,1126060.0
2023-03-27,464.035,464.473,459.464,460.417,1273024.0
2023-03-28,461.011,462.576,458.248,458.521,1076126.0
2023-03-29,458.346,461.302,457.782,461.195,1146490.0
2023-03-30,461.536,462.761,458.803,460.213,950392.0
2023-03-31,461.195,462.324,458.122,459.775,1409664.0
2023-04-01,461.195,462.324,458.122,459.775,1409664.0
2023-04-02,461.195,462.324,458.122,459.775,1409664.0
2023-04-03,460.038,474.53,459.795,473.285,1656866.0
2023-04-04,472.283,477.185,471.466,475.152,1081320.0
2023-04-05,474.627,480.292,473.683,476.562,1305943.0
2023-04-06,478.002,483.356,475.609,476.737,1093500.0
2023-04-07,478.002,483.356,475.609,476.737,1093500.0
2023-04-08,478.002,483.356,475.609,476.737,1093500.0
2023-04-09,478.002,483.356,475.609,476.737,1093500.0
2023-04-10,478.294,484.756,478.294,483.137,1024500.0
2023-04-11,482.777,483.137,473.664,474.471,1224239.0
2023-04-12,469.569,477.788,468.49,474.724,1105640.0
2023-04-13,473.479,479.986,472.661,478.653,909542.0
2023-04-14,476.514,478.031,471.816,474.617,843217.0
2023-04-15,476.514,478.031,471.816,474.617,843217.0
2023-04-16,476.514,478.031,471.816,474.617,843217.0
2023-04-17,473.236,478.767,473.236,476.222,1287772.0
2023-04-18,485.325,494.176,484.353,487.669,2561788.0
2023-04-19,488.243,489.537,480.346,481.591,962227.0
2023-04-20,482.242,482.242,475.658,477.156,839984.0
2023-04-21,477.778,477.82,467.439,469.326,1382714.0
2023-04-22,477.778,477.82,467.439,469.326,1382714.0
2023-04-23,477.778,477.82,467.439,469.326,1382714.0
2023-04-24,469.171,470.279,465.601,467.741,955282.0
2023-04-25,467.527,467.741,462.528,462.547,839245.0
2023-04-26,460.962,460.962,447.005,448.97,1571857.0
2023-04-27,449.193,453.551,448.513,452.257,1491502.0
2023-04-28,452.082,453.385,449.724,451.722,1040270.0
2023-04-29,452.082,453.385,449.724,451.722,1040270.0
2023-04-30,452.082,453.385,449.724,451.722,1040270.0
2023-05-01,452.296,458.171,451.819,456.566,1524523.0
2023-05-02,455.545,455.69,444.72,446.315,1105493.0
2023-05-03,445.644,446.883,440.285,440.654,1116729.0
2023-05-04,441.228,441.598,433.982,439.545,962887.0
2023-05-05,440.285,444.574,439.691,443.056,930634.0
2023-05-06,440.285,444.574,439.691,443.056,930634.0
2023-05-07,440.285,444.574,439.691,443.056,930634.0
2023-05-08,443.98,445.741,437.731,438.602,808318.0
2023-05-09,440.489,441.471,437.766,439.652,623917.0
2023-05-10,440.401,440.868,436.414,440.732,851078.0
2023-05-11,438.232,439.827,436.248,438.339,645427.0
2023-05-12,440.391,441.432,435.529,438.437,696606.0
2023-05-13,440.391,441.432,435.529,438.437,696606.0
2023-05-14,440.391,441.432,435.529,438.437,696606.0
2023-05-15,438.437,440.926,437.104,439.536,668310.0
2023-05-16,439.701,440.041,435.392,435.46,569703.0
2023-05-17,437.668,445.848,437.61,444.768,1101942.0
2023-05-18,442.93,444.224,437.085,443.261,1456533.0
2023-05-19,444.506,445.712,440.45,442.035,804256.0
2023-05-20,444.506,445.712,440.45,442.035,804256.0
2023-05-21,444.506,445.712,440.45,442.035,804256.0
2023-05-22,441.559,444.831,439.215,442.259,628089.0
2023-05-23,439.72,443.893,437.668,440.226,1027289.0
2023-05-24,440.819,444.227,438.816,440.314,858759.0
2023-05-25,439.127,439.127,427.65,430.695,1205011.0
2023-05-26,430.724,439.39,429.985,436.161,1135533.0
2023-05-27,430.724,439.39,429.985,436.161,1135533.0
2023-05-28,430.724,439.39,429.985,436.161,1135533.0
2023-05-29,430.724,439.39,429.985,436.161,1135533.0
2023-05-30,435.801,436.744,432.066,435.694,1163307.0
2023-05-31,435.351,436.634,433.765,434.754,1673655.0
2023-06-01,436.311,441.383,434.176,440.296,878675.0
2023-06-02,442.695,446.842,441.162,445.015,894658.0
2023-06-03,442.695,446.842,441.162,445.015,894658.0
2023-06-04,442.695,446.842,441.162,445.015,894658.0
2023-06-05,446.631,447.414,443.047,445.211,873985.0
2023-06-06,447.003,449.764,444.922,449.069,816865.0
2023-06-07,448.57,454.082,445.525,452.124,893317.0
2023-06-08,452.545,456.697,451.84,454.494,863512.0
2023-06-09,455.688,455.688,450.792,453.045,713249.0
2023-06-10,455.688,455.688,450.792,453.045,713249.0
2023-06-11,455.688,455.688,450.792,453.045,713249.0
2023-06-12,453.142,453.221,448.629,450.283,954660.0
2023-06-13,446.504,447.444,436.595,442.94,1486493.0
2023-06-14,442.0,443.968,439.219,443.116,945891.0
2023-06-15,444.536,448.948,444.457,446.445,892547.0
2023-06-16,448.188,452.144,447.081,449.598,1642807.0
2023-06-17,448.188,452.144,447.081,449.598,1642807.0
2023-06-18,448.188,452.144,447.081,449.598,1642807.0
2023-06-19,448.188,452.144,447.081,449.598,1642807.0
2023-06-20,449.901,452.261,447.943,448.824,775250.0
2023-06-21,451.448,457.431,448.462,456.325,907074.0
2023-06-22,455.816,456.334,451.879,453.769,688681.0
2023-06-23,453.857,455.718,448.58,449.784,1348206.0
2023-06-24,453.857,455.718,448.58,449.784,1348206.0
2023-06-25,453.857,455.718,448.58,449.784,1348206.0
2023-06-26,446.435,446.651,437.368,443.361,997176.0
2023-06-27,443.351,446.132,442.989,443.703,671166.0
2023-06-28,444.124,444.301,438.132,440.286,848995.0
2023-06-29,440.541,447.992,439.424,447.904,684263.0
2023-06-30,449.666,453.025,447.268,450.783,982764.0
2023-07-01,449.666,453.025,447.268,450.783,982764.0
2023-07-02,449.666,453.025,447.268,450.783,982764.0
2023-07-03,450.411,453.671,448.012,452.937,385446.0
2023-07-04,450.411,453.671,448.012,452.937,385446.0
2023-07-05,451.948,453.691,449.368,453.113,625509.0
2023-07-06,453.348,453.348,449.764,452.016,675968.0
2023-07-07,450.411,452.261,448.55,449.147,642167.0
2023-07-08,450.411,452.261,448.55,449.147,642167.0
2023-07-09,450.411,452.261,448.55,449.147,642167.0
2023-07-10,448.942,452.947,448.501,450.783,718374.0
2023-07-11,451.654,457.363,450.205,456.569,709253.0
2023-07-12,457.46,457.48,451.507,452.33,1067254.0
2023-07-13,451.39,457.695,450.734,456.658,821864.0
2023-07-14,456.286,456.795,452.721,454.631,933202.0
2023-07-15,456.286,456.795,452.721,454.631,933202.0
2023-07-16,456.286,456.795,452.721,454.631,933202.0
2023-07-17,456.569,464.109,455.913,460.173,1890261.0
2023-07-18,464.481,469.504,444.814,446.2,3122613.0
2023-07-19,447.473,449.709,438.768,442.098,2141500.0
2023-07-20,443.194,448.648,442.577,446.504,1354029.0
2023-07-21,445.329,447.409,443.899,445.28,934414.0
2023-07-22,445.329,447.409,443.899,445.28,934414.0
2023-07-23,445.329,447.409,443.899,445.28,934414.0
2023-07-24,446.494,448.398,444.571,447.277,892432.0
2023-07-25,442.998,445.28,438.093,444.683,1207812.0
2023-07-26,444.859,447.522,442.45,443.37,1322292.0
2023-07-27,442.088,442.989,436.037,439.287,1603778.0
2023-07-28,438.661,441.256,437.182,439.64,1163175.0
2023-07-29,438.661,441.256,437.182,439.64,1163175.0
2023-07-30,438.661,441.256,437.182,439.64,1163175.0
2023-07-31,440.335,440.335,435.361,437.065,1806448.0
2023-08-01,437.711,443.674,437.584,441.872,1048012.0
2023-08-02,441.872,443.684,438.573,439.209,905975.0
2023-08-03,437.995,440.815,436.683,438.582,1240780.0
2023-08-04,439.229,440.903,436.027,436.428,846951.0
2023-08-05,439.229,440.903,436.027,436.428,846951.0
2023-08-06,439.229,440.903,436.027,436.428,846951.0
2023-08-07,437.995,441.079,436.973,440.404,746803.0
2023-08-08,439.64,441.118,438.24,440.1,791637.0
2023-08-09,440.697,444.585,440.609,443.37,1211810.0
2023-08-10,442.577,444.506,439.894,440.668,688916.0
2023-08-11,441.774,444.624,441.128,444.585,690706.0
2023-08-12,441.774,444.624,441.128,444.585,690706.0
2023-08-13,441.774,444.624,441.128,444.585,690706.0
2023-08-14,445.113,446.112,440.286,440.697,752307.0
2023-08-15,438.661,440.619,434.039,434.333,725274.0
2023-08-16,433.628,437.711,433.08,435.851,821965.0
2023-08-17,437.329,440.834,437.128,437.368,635778.0
2023-08-18,436.135,445.872,436.095,440.678,1075714.0
2023-08-19,436.135,445.872,436.095,440.678,1075714.0
2023-08-20,436.135,445.872,436.095,440.678,1075714.0
2023-08-21,440.462,443.586,439.64,442.078,573502.0
2023-08-22,442.323,444.428,441.069,443.498,671893.0
2023-08-23,445.104,445.407,442.661,445.094,1043311.0
2023-08-24,443.811,448.129,443.008,443.116,697790.0
2023-08-25,445.769,445.769,439.699,441.686,785305.0
2023-08-26,445.769,445.769,439.699,441.686,785305.0
2023-08-27,445.769,445.769,439.699,441.686,785305.0
2023-08-28,441.412,443.88,440.884,442.891,641013.0
2023-08-29,442.891,443.811,435.224,439.052,1053749.0
2023-08-30,440.071,446.416,439.136,442.979,876092.0
2023-08-31,444.369,447.128,441.727,441.934,826499.0
2023-09-01,443.876,445.423,441.372,441.766,668746.0
2023-09-02,443.876,445.423,441.372,441.766,668746.0
2023-09-03,443.876,445.423,441.372,441.766,668746.0
2023-09-04,443.876,445.423,441.372,441.766,668746.0
2023-09-05,441.589,441.914,438.681,438.819,854110.0
2023-09-06,433.94,435.024,417.597,417.873,2547965.0
2023-09-07,417.932,421.653,415.961,419.845,1195778.0
2023-09-08,420.229,420.337,416.207,417.035,1162522.0
2023-09-09,420.229,420.337,416.207,417.035,1162522.0
2023-09-10,420.229,420.337,416.207,417.035,1162522.0
2023-09-11,416.178,416.676,410.554,414.64,1618480.0
2023-09-12,413.536,414.101,409.988,411.851,1307739.0
2023-09-13,413.812,416.207,412.59,414.965,971568.0
2023-09-14,414.709,420.549,414.709,419.795,992409.0
2023-09-15,417.844,422.743,417.647,417.982,1681583.0
2023-09-16,417.844,422.743,417.647,417.982,1681583.0
2023-09-17,417.844,422.743,417.647,417.982,1681583.0
2023-09-18,421.54,425.276,420.495,423.709,951207.0
2023-09-19,424.093,424.906,418.977,419.224,862437.0
2023-09-20,420.84,424.684,420.564,420.84,1044263.0
2023-09-21,419.638,420.505,411.22,411.565,1669759.0
2023-09-22,409.988,411.525,407.312,407.73,1453371.0
2023-09-23,409.988,411.525,407.312,407.73,1453371.0
2023-09-24,409.988,411.525,407.312,407.73,1453371.0
2023-09-25,407.316,408.026,405.621,406.991,748376.0
2023-09-26,404.754,405.385,401.912,402.901,1107966.0
2023-09-27,403.324,404.133,399.914,402.871,1317558.0
2023-09-28,404.034,406.952,402.965,405.079,819809.0
2023-09-29,405.079,405.559,401.757,403.108,764063.0
2023-09-30,405.079,405.559,401.757,403.108,764063.0
2023-10-01,405.079,405.559,401.757,403.108,764063.0
2023-10-02,403.108,405.108,400.082,401.984,733257.0
2023-10-03,401.56,401.668,396.829,398.051,899181.0
2023-10-04,394.926,396.247,391.422,395.587,1243459.0
2023-10-05,395.222,395.685,388.973,391.664,1162794.0
2023-10-06,389.742,396.656,388.135,394.995,1135594.0
2023-10-07,389.742,396.656,388.135,394.995,1135594.0
2023-10-08,389.742,396.656,388.135,394.995,1135594.0
2023-10-09,422.585,430.352,417.331,430.283,5343747.0
2023-10-10,435.202,436.286,426.34,428.874,2626166.0
2023-10-11,428.499,432.521,427.099,430.401,1419534.0
2023-10-12,431.781,432.806,423.955,427.927,1122110.0
2023-10-13,432.254,436.779,428.45,434.748,1520907.0
2023-10-14,432.254,436.779,428.45,434.748,1520907.0
2023-10-15,432.254,436.779,428.45,434.748,1520907.0
2023-10-16,433.132,437.153,428.174,434.108,1931317.0
2023-10-17,430.313,446.31,428.903,434.817,3103947.0
2023-10-18,436.966,441.48,433.966,439.687,2024122.0
2023-10-19,437.311,443.235,435.864,442.752,2012401.0
2023-10-20,444.911,446.123,437.656,437.814,1715061.0
2023-10-21,444.911,446.123,437.656,437.814,1715061.0
2023-10-22,444.911,446.123,437.656,437.814,1715061.0
2023-10-23,437.853,445.591,437.143,439.775,1502365.0
2023-10-24,442.703,444.162,434.039,434.591,1367136.0
2023-10-25,437.981,442.949,437.331,441.283,1228868.0
2023-10-26,441.599,444.635,437.331,439.588,1432131.0
2023-10-27,437.074,441.253,433.935,437.045,1288649.0
2023-10-28,437.074,441.253,433.935,437.045,1288649.0
2023-10-29,437.074,441.253,433.935,437.045,1288649.0
2023-10-30,438.06,440.465,436.463,439.46,948802.0
2023-10-31,440.899,448.617,439.036,448.134,1418804.0
2023-11-01,449.8,450.164,444.999,445.906,1267032.0
2023-11-02,444.3,451.667,444.3,451.485,1242239.0
2023-11-03,448.597,451.209,444.674,446.853,1365625.0
2023-11-04,448.597,451.209,444.674,446.853,1365625.0
2023-11-05,448.597,451.209,444.674,446.853,1365625.0
2023-11-06,448.331,448.331,444.191,444.704,1440995.0
2023-11-07,446.675,446.675,443.255,443.708,1220143.0
2023-11-08,443.708,445.306,437.676,438.297,1386408.0
2023-11-09,439.036,439.233,433.383,436.128,1775623.0
2023-11-10,437.656,439.45,434.66,438.504,1525619.0
2023-11-11,437.656,439.45,434.66,438.504,1525619.0
2023-11-12,437.656,439.45,434.66,438.504,1525619.0
2023-11-13,438.632,442.151,436.946,438.661,1003947.0
2023-11-14,436.66,440.337,435.537,437.863,1336811.0
2023-11-15,437.124,441.599,437.124,438.77,1098462.0
2023-11-16,439.42,441.264,437.203,439.213,912979.0
2023-11-17,440.248,440.83,437.863,438.316,898624.0
2023-11-18,440.248,440.83,437.863,438.316,898624.0
2023-11-19,440.248,440.83,437.863,438.316,898624.0
2023-11-20,437.676,439.213,434.453,437.459,982113.0
2023-11-21,438.632,442.151,437.799,441.737,1177877.0
2023-11-22,441.096,445.236,441.096,443.955,833765.0
2023-11-23,441.096,445.236,441.096,443.955,833765.0
2023-11-24,445.226,446.113,443.304,445.542,326644.0
2023-11-25,445.226,446.113,443.304,445.542,326644.0
2023-11-26,445.226,446.113,443.304,445.542,326644.0
2023-11-27,445.394,446.35,439.056,439.115,1497004.0
2023-11-28,441.451,444.428,439.618,441.855,1124950.0
2023-11-29,443.107,443.107,437.557,438.642,1272912.0
2023-11-30,439.773,444.598,439.287,444.508,1514694.0
2023-12-01,445.134,447.377,444.886,446.136,856928.0
2023-12-02,445.134,447.377,444.886,446.136,856928.0
2023-12-03,445.134,447.377,444.886,446.136,856928.0
2023-12-04,444.111,447.675,442.861,447.407,1265775.0
2023-12-05,447.01,447.361,442.652,442.99,1055774.0
2023-12-06,442.255,447.159,442.255,446.136,864227.0
2023-12-07,447.139,448.102,443.039,443.853,861191.0
2023-12-08,445.303,447.248,444.2,444.757,761176.0
2023-12-09,445.303,447.248,444.2,444.757,761176.0
2023-12-10,445.303,447.248,444.2,444.757,761176.0
2023-12-11,448.589,449.958,446.236,447.973,1021581.0
2023-12-12,448.39,450.445,447.09,448.34,1008242.0
2023-12-13,449.651,450.882,447.219,448.152,1300265.0
2023-12-14,447.228,447.586,438.225,442.027,1891203.0
2023-12-15,437.788,441.307,435.514,438.592,3973469.0
2023-12-16,437.788,441.307,435.514,438.592,3973469.0
2023-12-17,437.788,441.307,435.514,438.592,3973469.0
2023-12-18,439.485,444.002,439.049,443.655,1197385.0
2023-12-19,444.419,445.322,442.9,444.528,695031.0
2023-12-20,444.776,445.283,439.346,439.376,1306864.0
2023-12-21,441.004,444.836,440.979,444.757,637239.0
2023-12-22,446.722,448.45,444.846,444.955,623775.0
2023-12-23,446.722,448.45,444.846,444.955,623775.0
2023-12-24,446.722,448.45,444.846,444.955,623775.0
2023-12-25,446.722,448.45,444.846,444.955,623775.0
2023-12-26,444.886,448.152,444.558,446.901,516985.0
2023-12-27,445.283,447.733,445.144,445.7,699955.0
2023-12-28,445.7,448.534,445.193,447.943,741854.0
2023-12-29,448.708,450.197,447.862,449.939,832537.0
2023-12-30,448.708,450.197,447.862,449.939,832537.0
2023-12-31,448.708,450.197,447.862,449.939,832537.0
2024-01-01,448.708,450.197,447.862,449.939,832537.0
2024-01-02,450.991,458.684,450.991,452.798,1206678.0
2024-01-03,455.448,460.719,454.47,455.776,1174302.0
2024-01-04,458.943,460.571,454.436,454.535,1087809.0
2024-01-05,456.689,456.759,449.968,453.175,705324.0
2024-01-06,456.689,456.759,449.968,453.175,705324.0
2024-01-07,456.689,456.759,449.968,453.175,705324.0
2024-01-08,451.1,455.349,450.227,455.26,716216.0
2024-01-09,455.21,455.269,449.968,452.966,733045.0
2024-01-10,452.877,456.307,451.467,452.083,666085.0
2024-01-11,453.234,454.465,446.087,449.829,784784.0
2024-01-12,454.039,460.005,453.205,459.806,966475.0
2024-01-13,454.039,460.005,453.205,459.806,966475.0
2024-01-14,454.039,460.005,453.205,459.806,966475.0
2024-01-15,454.039,460.005,453.205,459.806,966475.0
2024-01-16,462.874,462.874,453.036,454.505,814920.0
2024-01-17,454.336,459.419,451.765,453.145,920830.0
2024-01-18,452.778,456.63,450.236,456.222,780470.0
2024-01-19,457.205,457.493,452.639,454.426,866575.0
2024-01-20,457.205,457.493,452.639,454.426,866575.0
2024-01-21,457.205,457.493,452.639,454.426,866575.0
2024-01-22,454.257,457.468,452.123,455.418,1216791.0
2024-01-23,455.25,455.657,430.73,436.467,3613453.0
2024-01-24,436.319,439.972,428.402,428.506,1768872.0
2024-01-25,426.868,430.782,422.649,427.9,1813860.0
2024-01-26,428.824,430.266,423.602,426.779,1260544.0
2024-01-27,428.824,430.266,423.602,426.779,1260544.0
2024-01-28,428.824,430.266,423.602,426.779,1260544.0
2024-01-29,427.861,428.883,422.47,424.892,1903320.0
2024-01-30,428.129,428.704,424.659,428.536,1016375.0
2024-01-31,429.201,430.561,425.932,426.282,1120062.0
2024-02-01,427.096,428.625,423.592,426.64,1175196.0
2024-02-02,425.021,425.771,421.289,422.867,973880.0
2024-02-03,425.021,425.771,421.289,422.867,973880.0
2024-02-04,425.021,425.771,421.289,422.867,973880.0
2024-02-05,420.912,421.279,416.772,418.628,1379621.0
2024-02-06,418.906,425.895,417.298,423.84,1065843.0
2024-02-07,423.433,427.156,423.433,426.967,980872.0
2024-02-08,426.233,426.621,422.629,423.89,972223.0
2024-02-09,424.416,424.55,421.378,423.393,1038785.0
2024-02-10,424.416,424.55,421.378,423.393,1038785.0
2024-02-11,424.416,424.55,421.378,423.393,1038785.0
2024-02-12,423.642,427.414,422.897,424.952,1007277.0
2024-02-13,426.213,428.754,420.157,423.413,1089533.0
2024-02-14,424.565,425.379,410.905,415.144,2503797.0
2024-02-15,415.531,420.266,415.531,420.038,1136780.0
2024-02-16,420.038,422.063,419.462,420.981,805983.0
2024-02-17,420.038,422.063,419.462,420.981,805983.0
2024-02-18,420.038,422.063,419.462,420.981,805983.0
2024-02-19,420.038,422.063,419.462,420.981,805983.0
2024-02-20,422.093,425.17,420.683,421.18,1364125.0
2024-02-21,423.105,425.101,421.279,424.436,970022.0
2024-02-22,421.994,426.352,420.745,425.766,1236978.0
2024-02-23,425.746,428.287,425.081,427.98,842229.0
2024-02-24,425.746,428.287,425.081,427.98,842229.0
2024-02-25,425.746,428.287,425.081,427.98,842229.0
2024-02-26,428.357,429.3,423.681,426.054,980642.0
2024-02-27,425.557,428.089,423.393,427.295,886991.0
2024-02-28,428.734,431.851,427.702,429.33,1029529.0
2024-02-29,429.33,430.75,427.56,428.24,1503319.0
2024-03-01,427.9,428.91,424.0,426.46,1059046.0
2024-03-02,427.9,428.91,424.0,426.46,1059046.0
2024-03-03,427.9,428.91,424.0,426.46,1059046.0
2024-03-04,428.57,433.88,426.95,431.94,1271868.0
2024-03-05,433.74,436.01,429.76,431.98,1038169.0
2024-03-06,431.98,433.81,430.915,433.48,775393.0
2024-03-07,434.0,435.58,429.48,429.99,1086001.0
2024-03-08,428.5,432.98,427.57,432.9,763168.0
2024-03-09,428.5,432.98,427.57,432.9,763168.0
2024-03-10,428.5,432.98,427.57,432.9,763168.0
2024-03-11,434.31,436.01,432.6,434.75,950995.0
2024-03-12,432.92,435.775,432.35,434.91,825086.0
2024-03-13,435.71,437.79,433.74,434.6,987112.0
2024-03-14,436.36,437.61,433.3,435.77,1153598.0
2024-03-15,433.15,438.21,433.15,435.82,5151336.0
2024-03-16,433.15,438.21,433.15,435.82,5151336.0
2024-03-17,433.15,438.21,433.15,435.82,5151336.0
2024-03-18,435.82,436.09,431.68,433.2,965427.0
2024-03-19,435.25,437.29,433.98,437.19,898856.0
2024-03-20,437.03,440.958,436.56,440.41,844995.0
2024-03-21,441.36,443.89,439.33,443.16,912244.0
2024-03-22,444.5,446.25,443.67,445.88,1008295.0
2024-03-23,444.5,446.25,443.67,445.88,1008295.0
2024-03-24,444.5,446.25,443.67,445.88,1008295.0
2024-03-25,447.86,448.55,444.813,446.31,775124.0
2024-03-26,446.5,448.62,445.855,445.99,766716.0
2024-03-27,447.88,457.11,447.86,456.78,1277694.0
2024-03-28,456.8,457.11,453.95,454.87,1119541.0
2024-03-29,456.8,457.11,453.95,454.87,1119541.0
2024-03-30,456.8,457.11,453.95,454.87,1119541.0
2024-03-31,456.8,457.11,453.95,454.87,1119541.0
2024-04-01,454.14,455.36,451.22,452.79,717234.0
2024-04-02,453.63,455.69,452.56,453.24,837966.0
2024-04-03,452.92,454.147,447.59,447.9,758767.0
2024-04-04,450.26,455.98,447.145,454.04,1398347.0
2024-04-05,452.41,455.573,449.85,455.38,892120.0
2024-04-06,452.41,455.573,449.85,455.38,892120.0
2024-04-07,452.41,455.573,449.85,455.38,892120.0
2024-04-08,456.0,457.0,452.27,452.38,751180.0
2024-04-09,448.69,452.06,446.18,447.57,842962.0
2024-04-10,444.69,452.61,442.835,451.71,1247755.0
2024-04-11,451.5,453.75,448.945,452.32,942782.0
2024-04-12,454.11,457.98,450.11,450.4,1251154.0
2024-04-13,454.11,457.98,450.11,450.4,1251154.0
2024-04-14,454.11,457.98,450.11,450.4,1251154.0
2024-04-15,458.99,459.3,451.63,453.08,2442119.0
2024-04-16,454.71,458.85,453.625,454.31,1452309.0
2024-04-17,456.71,457.24,451.73,456.05,848290.0
2024-04-18,454.84,458.05,454.268,456.09,715044.0
2024-04-19,457.8,465.36,457.28,463.87,1388020.0
2024-04-20,457.8,465.36,457.28,463.87,1388020.0
2024-04-21,457.8,465.36,457.28,463.87,1388020.0
2024-04-22,465.23,469.54,460.41,461.33,1820925.0
2024-04-23,466.11,473.54,457.66,460.08,1789487.0
2024-04-24,462.7,463.69,456.06,459.14,1018853.0
2024-04-25,457.95,465.6,457.526,464.78,927710.0
