,TPB US Equity,TPB US Equity,TPB US Equity,TPB US Equity,TPB US Equity
2021-05-31,42.3575,42.3672,41.0828,41.618,1047076.0
2021-06-01,42.0461,43.1749,41.9294,41.9975,160759.0
2021-06-02,41.9975,42.8456,41.3845,42.1921,73545.0
2021-06-03,42.0364,42.2067,41.6083,41.6569,122368.0
2021-06-04,41.8418,42.7078,41.6374,42.6008,221430.0
2021-06-05,41.8418,42.7078,41.6374,42.6008,221430.0
2021-06-06,41.8418,42.7078,41.6374,42.6008,221430.0
2021-06-07,42.6884,45.1891,42.6884,44.868,250347.0
2021-06-08,44.9264,45.1794,43.389,44.4885,203451.0
2021-06-09,44.7902,44.9848,43.6128,43.6614,73555.0
2021-06-10,43.9242,44.7415,43.7393,43.8268,132597.0
2021-06-11,44.148,44.3036,43.5349,43.8463,67236.0
2021-06-12,44.148,44.3036,43.5349,43.8463,67236.0
2021-06-13,44.148,44.3036,43.5349,43.8463,67236.0
2021-06-14,44.148,44.4496,43.7782,44.1188,96463.0
2021-06-15,44.0993,44.5275,43.5544,43.5836,189588.0
2021-06-16,43.4863,43.7344,42.7175,43.1554,114166.0
2021-06-17,42.9849,43.0515,41.5138,41.6794,164683.0
2021-06-18,41.2312,41.3871,40.4323,41.0559,181631.0
2021-06-19,41.2312,41.3871,40.4323,41.0559,181631.0
2021-06-20,41.2312,41.3871,40.4323,41.0559,181631.0
2021-06-21,41.3774,42.3565,41.0072,41.9327,180891.0
2021-06-22,41.923,42.2006,41.5625,41.9814,108718.0
2021-06-23,42.0399,42.4663,41.4943,41.5917,126768.0
2021-06-24,41.7671,43.2382,41.7476,43.1408,157857.0
2021-06-25,43.2675,44.037,41.8061,41.9327,354337.0
2021-06-26,43.2675,44.037,41.8061,41.9327,354337.0
2021-06-27,43.2675,44.037,41.8061,41.9327,354337.0
2021-06-28,42.0301,42.8583,41.543,42.8193,99740.0
2021-06-29,42.868,43.2577,42.6683,43.0824,100882.0
2021-06-30,42.7219,44.8068,42.7219,44.5925,179596.0
2021-07-01,44.6022,45.8883,44.1443,45.7324,148504.0
2021-07-02,45.8103,45.8688,44.9432,44.9822,107660.0
2021-07-03,45.8103,45.8688,44.9432,44.9822,107660.0
2021-07-04,45.8103,45.8688,44.9432,44.9822,107660.0
2021-07-05,45.8103,45.8688,44.9432,44.9822,107660.0
2021-07-06,45.0796,45.4888,44.2125,45.0991,146650.0
2021-07-07,45.0114,45.9077,44.3294,44.8166,318790.0
2021-07-08,44.3002,45.6837,43.6377,45.1965,318476.0
2021-07-09,45.6934,45.9759,44.9335,45.1381,94428.0
2021-07-10,45.6934,45.9759,44.9335,45.1381,94428.0
2021-07-11,45.6934,45.9759,44.9335,45.1381,94428.0
2021-07-12,45.1088,46.4874,44.6607,45.7811,109025.0
2021-07-13,45.6349,46.4533,44.5145,44.875,101655.0
2021-07-14,45.255,45.8006,44.8166,45.6349,94140.0
2021-07-15,45.4985,45.7421,44.7678,45.0504,104976.0
2021-07-16,45.3914,45.4596,43.8433,44.5632,98217.0
2021-07-17,45.3914,45.4596,43.8433,44.5632,98217.0
2021-07-18,45.3914,45.4596,43.8433,44.5632,98217.0
2021-07-19,43.5987,44.4853,43.1604,43.4136,169011.0
2021-07-20,43.6669,44.344,42.6196,43.0336,144699.0
2021-07-21,43.4818,44.2905,42.8583,43.5208,89976.0
2021-07-22,43.8618,43.8618,42.7998,43.1311,112023.0
2021-07-23,43.3357,44.5145,42.4539,44.3781,85274.0
2021-07-24,43.3357,44.5145,42.4539,44.3781,85274.0
2021-07-25,43.3357,44.5145,42.4539,44.3781,85274.0
2021-07-26,44.9627,45.898,44.4756,45.596,146005.0
2021-07-27,48.3727,51.8898,47.2873,50.3991,420237.0
2021-07-28,51.3247,52.0784,49.649,50.0971,268927.0
2021-07-29,50.2822,50.555,49.6879,50.4771,177129.0
2021-07-30,50.9058,53.0881,50.9058,51.656,273469.0
2021-07-31,50.9058,53.0881,50.9058,51.656,273469.0
2021-08-01,50.9058,53.0881,50.9058,51.656,273469.0
2021-08-02,51.8118,53.0881,51.8118,52.221,238248.0
2021-08-03,52.0749,52.7082,50.3309,50.6817,179654.0
2021-08-04,50.3797,50.4235,49.8048,50.1751,139743.0
2021-08-05,50.0874,50.4284,49.4151,49.4151,171639.0
2021-08-06,49.6392,49.8925,47.7939,48.4116,214463.0
2021-08-07,49.6392,49.8925,47.7939,48.4116,214463.0
2021-08-08,49.6392,49.8925,47.7939,48.4116,214463.0
2021-08-09,48.0511,48.0511,45.5473,45.8103,395014.0
2021-08-10,45.8103,47.4179,44.5048,46.0247,591976.0
2021-08-11,46.2975,48.5578,46.2975,47.642,194962.0
2021-08-12,47.5738,47.7199,45.3134,45.898,255936.0
2021-08-13,46.2877,46.3023,44.3197,44.6509,1232263.0
2021-08-14,46.2877,46.3023,44.3197,44.6509,1232263.0
2021-08-15,46.2877,46.3023,44.3197,44.6509,1232263.0
2021-08-16,45.0601,48.2947,45.0601,48.1778,336794.0
2021-08-17,47.7881,48.207,47.0282,47.7394,146029.0
2021-08-18,47.564,48.0609,46.239,46.4339,165763.0
2021-08-19,45.557,46.5508,45.557,46.3462,80398.0
2021-08-20,47.0135,47.5786,46.5849,47.223,67751.0
2021-08-21,47.0135,47.5786,46.5849,47.223,67751.0
2021-08-22,47.0135,47.5786,46.5849,47.223,67751.0
2021-08-23,47.2035,47.7881,47.0671,47.3204,100243.0
2021-08-24,47.3497,47.7004,46.8918,46.921,106933.0
2021-08-25,46.921,48.4311,46.7164,48.0122,198316.0
2021-08-26,48.4214,49.5418,48.0128,48.2265,162320.0
2021-08-27,48.5967,49.3956,48.5675,48.8306,123542.0
2021-08-28,48.5967,49.3956,48.5675,48.8306,123542.0
2021-08-29,48.5967,49.3956,48.5675,48.8306,123542.0
2021-08-30,48.9377,49.3858,48.3532,48.8403,99885.0
2021-08-31,48.8111,49.5613,48.0609,48.4798,252678.0
2021-09-01,48.3239,49.4541,48.0901,49.1131,174343.0
2021-09-02,49.3177,50.7889,49.1788,50.6622,239200.0
2021-09-03,50.7791,50.8278,50.1361,50.6622,100459.0
2021-09-04,50.7791,50.8278,50.1361,50.6622,100459.0
2021-09-05,50.7791,50.8278,50.1361,50.6622,100459.0
2021-09-06,50.7791,50.8278,50.1361,50.6622,100459.0
2021-09-07,50.3699,50.3699,48.3629,48.7526,155117.0
2021-09-08,48.8988,48.8988,47.7491,48.548,91038.0
2021-09-09,48.2265,48.8403,47.7199,47.7199,98993.0
2021-09-10,48.0317,48.0317,46.4144,46.4631,135846.0
2021-09-11,48.0317,48.0317,46.4144,46.4631,135846.0
2021-09-12,48.0317,48.0317,46.4144,46.4631,135846.0
2021-09-13,46.7651,47.2425,45.0163,46.1318,183731.0
2021-09-14,46.8625,46.8625,45.5862,46.3559,116938.0
2021-09-15,46.3559,47.2425,46.1123,47.1158,87098.0
2021-09-16,47.0622,47.5986,46.7647,47.2768,67486.0
2021-09-17,46.1063,46.4184,43.0046,43.0143,683516.0
2021-09-18,46.1063,46.4184,43.0046,43.0143,683516.0
2021-09-19,46.1063,46.4184,43.0046,43.0143,683516.0
2021-09-20,42.3706,43.6093,41.3269,43.463,218029.0
2021-09-21,43.6971,44.3799,42.79,42.8973,429520.0
2021-09-22,43.2972,44.2775,42.0952,43.5898,118349.0
2021-09-23,43.6971,44.2336,43.2192,43.5703,133722.0
2021-09-24,43.8629,44.1848,43.2972,43.6874,159332.0
2021-09-25,43.8629,44.1848,43.2972,43.6874,159332.0
2021-09-26,43.8629,44.1848,43.2972,43.6874,159332.0
2021-09-27,43.8922,45.1212,43.5996,44.8383,236467.0
2021-09-28,44.5457,46.2411,43.9117,46.1161,310501.0
2021-09-29,46.1258,47.228,45.7016,46.8964,145846.0
2021-09-30,46.6038,47.0914,46.1843,46.5745,258322.0
2021-10-01,47.0914,47.6279,46.4574,47.3158,140078.0
2021-10-02,47.0914,47.6279,46.4574,47.3158,140078.0
2021-10-03,47.0914,47.6279,46.4574,47.3158,140078.0
2021-10-04,47.0914,47.428,46.4282,47.1402,89890.0
2021-10-05,47.4621,47.8522,46.7257,46.9256,81050.0
2021-10-06,46.5842,47.1061,45.843,46.8964,115714.0
2021-10-07,47.2182,48.2424,46.711,46.8476,77555.0
2021-10-08,47.1402,47.5499,46.5452,46.8281,94680.0
2021-10-09,47.1402,47.5499,46.5452,46.8281,94680.0
2021-10-10,47.1402,47.5499,46.5452,46.8281,94680.0
2021-10-11,47.979,48.0376,46.7696,46.8183,115302.0
2021-10-12,46.8964,47.3402,46.6769,46.8281,131408.0
2021-10-13,46.8183,47.862,46.711,47.1402,142862.0
2021-10-14,47.5791,47.8425,46.9159,47.15,59043.0
2021-10-15,47.6962,47.6962,46.7208,46.7598,125466.0
2021-10-16,47.6962,47.6962,46.7208,46.7598,125466.0
2021-10-17,47.6962,47.6962,46.7208,46.7598,125466.0
2021-10-18,46.6428,46.7598,45.1894,45.4138,73494.0
2021-10-19,45.5016,45.9112,45.2772,45.6284,69745.0
2021-10-20,45.7064,46.0185,44.9066,45.5211,94057.0
2021-10-21,45.5016,46.1356,45.1407,45.8625,137501.0
2021-10-22,45.9405,46.6038,45.7064,46.3306,116622.0
2021-10-23,45.9405,46.6038,45.7064,46.3306,116622.0
2021-10-24,45.9405,46.6038,45.7064,46.3306,116622.0
2021-10-25,46.3404,47.5109,45.9405,47.4133,144757.0
2021-10-26,45.248,45.248,37.0158,37.601,1592659.0
2021-10-27,37.2986,38.4983,36.0989,36.8694,637501.0
2021-10-28,37.0353,37.5929,36.45,36.6353,519612.0
2021-10-29,36.7914,37.6301,36.2842,37.2303,421242.0
2021-10-30,36.7914,37.6301,36.2842,37.2303,421242.0
2021-10-31,36.7914,37.6301,36.2842,37.2303,421242.0
2021-11-01,37.2401,38.5959,37.0548,38.4691,292318.0
2021-11-02,38.4301,39.0445,37.2791,39.0153,388641.0
2021-11-03,38.6641,39.3762,38.5374,39.0055,282924.0
2021-11-04,39.2689,40.5174,39.0641,39.2201,266499.0
2021-11-05,39.3079,40.4198,39.3079,39.7176,185886.0
2021-11-06,39.3079,40.4198,39.3079,39.7176,185886.0
2021-11-07,39.3079,40.4198,39.3079,39.7176,185886.0
2021-11-08,39.7176,40.3613,39.6298,40.0492,159570.0
2021-11-09,40.0394,40.732,39.8346,40.098,156089.0
2021-11-10,39.7956,40.6832,39.6346,39.7663,131683.0
2021-11-11,39.8248,40.7807,39.8248,40.3906,162167.0
2021-11-12,40.2833,41.5708,40.2833,40.6442,372399.0
2021-11-13,40.2833,41.5708,40.2833,40.6442,372399.0
2021-11-14,40.2833,41.5708,40.2833,40.6442,372399.0
2021-11-15,40.7027,40.8295,38.8885,38.9177,180735.0
2021-11-16,38.9763,38.9763,37.6351,37.8448,192847.0
2021-11-17,37.7961,38.4983,36.928,37.4937,258150.0
2021-11-18,37.6302,38.2545,36.8792,37.2011,336466.0
2021-11-19,36.8207,37.4729,36.294,36.4793,117688.0
2021-11-20,36.8207,37.4729,36.294,36.4793,117688.0
2021-11-21,36.8207,37.4729,36.294,36.4793,117688.0
2021-11-22,36.3037,36.9572,36.2452,36.4793,163038.0
2021-11-23,36.3427,37.0274,36.0989,36.7134,200801.0
2021-11-24,36.5573,37.6107,36.3037,36.3817,118148.0
2021-11-25,36.5573,37.6107,36.3037,36.3817,118148.0
2021-11-26,35.816,37.4352,35.3283,36.6353,118943.0
2021-11-27,35.816,37.4352,35.3283,36.6353,118943.0
2021-11-28,35.816,37.4352,35.3283,36.6353,118943.0
2021-11-29,36.6939,36.6939,35.8063,36.372,170617.0
2021-11-30,36.0404,37.1523,35.6112,37.0645,270360.0
2021-12-01,37.3474,37.9381,35.5429,36.0989,413925.0
2021-12-02,36.4403,36.7134,35.699,36.1769,251433.0
2021-12-03,36.2354,37.1522,35.8453,37.0548,187074.0
2021-12-04,36.2354,37.1522,35.8453,37.0548,187074.0
2021-12-05,36.2354,37.1522,35.8453,37.0548,187074.0
2021-12-06,37.0255,37.3279,36.4793,36.9475,140909.0
2021-12-07,37.045,37.5815,36.1574,36.5866,181836.0
2021-12-08,36.5573,36.5963,35.699,36.5085,113345.0
2021-12-09,36.294,36.6032,35.2991,35.5819,103465.0
2021-12-10,36.0794,36.0794,35.1235,35.3869,173174.0
2021-12-11,36.0794,36.0794,35.1235,35.3869,173174.0
2021-12-12,36.0794,36.0794,35.1235,35.3869,173174.0
2021-12-13,35.2113,35.5429,34.7569,35.1138,362601.0
2021-12-14,34.9772,35.4259,34.3968,34.5773,206820.0
2021-12-15,34.3822,34.9967,34.2554,34.5578,337205.0
2021-12-16,34.4845,36.1648,34.25,35.4809,376161.0
2021-12-17,35.6079,36.4871,35.4858,36.282,304598.0
2021-12-18,35.6079,36.4871,35.4858,36.282,304598.0
2021-12-19,35.6079,36.4871,35.4858,36.282,304598.0
2021-12-20,35.7447,35.7545,34.5045,34.6897,267118.0
2021-12-21,34.8753,36.0598,34.8655,35.6959,196637.0
2021-12-22,35.4907,36.2478,34.9339,35.647,140415.0
2021-12-23,35.7056,35.901,35.1488,35.7838,128891.0
2021-12-24,35.7056,35.901,35.1488,35.7838,128891.0
2021-12-25,35.7056,35.901,35.1488,35.7838,128891.0
2021-12-26,35.7056,35.901,35.1488,35.7838,128891.0
2021-12-27,35.6861,36.1257,35.2367,35.8717,223147.0
2021-12-28,35.901,36.4188,35.564,35.8033,174161.0
2021-12-29,35.7349,36.5018,35.3735,35.8619,128740.0
2021-12-30,35.8912,36.9072,35.7252,36.3406,186164.0
2021-12-31,36.1745,37.0342,35.6568,36.9072,234041.0
2022-01-01,36.1745,37.0342,35.6568,36.9072,234041.0
2022-01-02,36.1745,37.0342,35.6568,36.9072,234041.0
2022-01-03,36.9951,37.5324,35.8522,36.0964,167850.0
2022-01-04,36.1062,36.7607,35.8718,36.1452,186716.0
2022-01-05,35.9401,36.2429,35.2758,35.3735,158539.0
2022-01-06,35.3246,35.7935,34.9143,35.1976,113223.0
2022-01-07,34.973,36.7216,34.973,36.3504,190840.0
2022-01-08,34.973,36.7216,34.973,36.3504,190840.0
2022-01-09,34.973,36.7216,34.973,36.3504,190840.0
2022-01-10,36.3015,36.6728,35.7935,35.9499,134257.0
2022-01-11,35.9499,37.2296,35.5982,36.7607,224924.0
2022-01-12,36.8877,37.464,36.7607,37.2687,171203.0
2022-01-13,37.1319,37.7376,36.0964,36.2527,176557.0
2022-01-14,35.8717,36.1451,35.4614,35.9205,106249.0
2022-01-15,35.8717,36.1451,35.4614,35.9205,106249.0
2022-01-16,35.8717,36.1451,35.4614,35.9205,106249.0
2022-01-17,35.8717,36.1451,35.4614,35.9205,106249.0
2022-01-18,35.6568,35.6568,34.7287,34.9241,167358.0
2022-01-19,35.012,35.012,34.0302,34.7092,113179.0
2022-01-20,34.631,35.1195,34.3473,34.5334,173085.0
2022-01-21,34.4943,34.6897,33.4685,33.703,135594.0
2022-01-22,34.4943,34.6897,33.4685,33.703,135594.0
2022-01-23,34.4943,34.6897,33.4685,33.703,135594.0
2022-01-24,33.3025,34.6017,32.7261,34.4161,188843.0
2022-01-25,34.0058,34.7873,32.9703,34.4454,95034.0
2022-01-26,34.0937,34.4259,32.8726,33.0973,218157.0
2022-01-27,33.068,33.8104,31.798,32.2376,211728.0
2022-01-28,32.0618,33.6541,32.013,33.5955,129749.0
2022-01-29,32.0618,33.6541,32.013,33.5955,129749.0
2022-01-30,32.0618,33.6541,32.013,33.5955,129749.0
2022-01-31,33.2829,34.4454,32.9996,34.4161,172231.0
2022-02-01,34.4259,34.5236,33.8593,34.3868,90092.0
2022-02-02,34.2891,34.2891,33.4392,33.7421,106190.0
2022-02-03,33.3415,33.7763,32.7066,33.1364,156297.0
2022-02-04,32.941,33.1608,32.3158,32.9019,166122.0
2022-02-05,32.941,33.1608,32.3158,32.9019,166122.0
2022-02-06,32.941,33.1608,32.3158,32.9019,166122.0
2022-02-07,32.9312,33.4881,32.4819,33.2341,204318.0
2022-02-08,33.4978,33.7763,33.1364,33.3318,192019.0
2022-02-09,33.4197,34.6213,33.3122,34.5627,140465.0
2022-02-10,34.5822,36.1355,33.957,34.1426,158262.0
2022-02-11,34.211,35.52,34.2012,35.1097,301016.0
2022-02-12,34.211,35.52,34.2012,35.1097,301016.0
2022-02-13,34.211,35.52,34.2012,35.1097,301016.0
2022-02-14,35.012,35.4516,33.7128,33.7811,97829.0
2022-02-15,34.0547,34.4845,33.831,34.2403,57267.0
2022-02-16,34.2598,34.631,33.6541,34.3966,71954.0
2022-02-17,34.1328,34.1621,33.4881,33.8007,65100.0
2022-02-18,33.6834,34.0937,33.0582,33.3806,130089.0
2022-02-19,33.6834,34.0937,33.0582,33.3806,130089.0
2022-02-20,33.6834,34.0937,33.0582,33.3806,130089.0
2022-02-21,33.6834,34.0937,33.0582,33.3806,130089.0
2022-02-22,34.9339,34.9339,31.0263,31.251,331236.0
2022-02-23,31.5733,33.5955,31.0654,33.0289,306238.0
2022-02-24,32.2669,34.5431,32.2669,33.1071,200144.0
2022-02-25,32.8531,33.8259,32.521,32.9508,167150.0
2022-02-26,32.8531,33.8259,32.521,32.9508,167150.0
2022-02-27,32.8531,33.8259,32.521,32.9508,167150.0
2022-02-28,32.7066,33.2048,31.6027,32.7456,374005.0
2022-03-01,32.5502,33.1435,31.2119,31.5636,172914.0
2022-03-02,31.7297,32.0667,31.0507,31.8273,163412.0
2022-03-03,31.9739,32.3109,31.0556,32.2279,230646.0
2022-03-04,31.6222,32.7456,31.1435,31.8371,124734.0
2022-03-05,31.6222,32.7456,31.1435,31.8371,124734.0
2022-03-06,31.6222,32.7456,31.1435,31.8371,124734.0
2022-03-07,31.2803,31.3096,30.1862,30.3522,428161.0
2022-03-08,30.743,30.743,29.6196,29.7075,473374.0
2022-03-09,29.9908,30.1896,29.4926,29.6782,350374.0
2022-03-10,29.346,29.6098,29.092,29.2288,229157.0
2022-03-11,29.1311,29.5316,28.5743,28.838,242125.0
2022-03-12,29.1311,29.5316,28.5743,28.838,242125.0
2022-03-13,29.1311,29.5316,28.5743,28.838,242125.0
2022-03-14,28.8283,29.9322,28.3691,29.7563,322661.0
2022-03-15,29.9029,30.2106,28.5743,29.0627,241812.0
2022-03-16,29.3949,29.8149,29.0139,29.5707,218099.0
2022-03-17,30.4027,31.7633,30.0944,31.2543,538729.0
2022-03-18,31.7829,32.8841,31.1564,32.6834,448130.0
2022-03-19,31.7829,32.8841,31.1564,32.6834,448130.0
2022-03-20,31.7829,32.8841,31.1564,32.6834,448130.0
2022-03-21,32.5464,32.5953,31.2249,31.362,106685.0
2022-03-22,31.3913,31.9101,31.3913,31.6165,192740.0
2022-03-23,31.6165,32.0863,31.039,31.1564,216755.0
2022-03-24,31.1271,32.0276,31.1271,31.8905,274104.0
2022-03-25,31.8318,33.5007,31.8318,33.4273,188753.0
2022-03-26,31.8318,33.5007,31.8318,33.4273,188753.0
2022-03-27,31.8318,33.5007,31.8318,33.4273,188753.0
2022-03-28,33.0749,33.3294,32.4289,32.6345,214967.0
2022-03-29,32.9477,33.1435,31.4696,31.8025,150136.0
2022-03-30,31.9101,32.4681,31.3913,31.5577,121931.0
2022-03-31,31.3522,33.4469,31.3522,33.2903,473304.0
2022-04-01,32.9673,33.5839,32.8107,33.2805,144209.0
2022-04-02,32.9673,33.5839,32.8107,33.2805,144209.0
2022-04-03,32.9673,33.5839,32.8107,33.2805,144209.0
2022-04-04,33.2511,33.2805,32.2723,32.4974,119665.0
2022-04-05,32.6149,32.9526,31.5969,31.7633,108362.0
2022-04-06,31.4794,32.4485,31.4109,31.5675,240115.0
2022-04-07,31.3228,31.6752,30.6572,31.3326,180350.0
2022-04-08,31.2543,31.6263,30.3538,30.3831,117836.0
2022-04-09,31.2543,31.6263,30.3538,30.3831,117836.0
2022-04-10,31.2543,31.6263,30.3538,30.3831,117836.0
2022-04-11,30.6181,31.4305,30.6181,30.8236,137755.0
2022-04-12,30.9607,31.3549,30.5202,30.7943,99916.0
2022-04-13,30.6964,31.0292,30.1678,30.3734,94236.0
2022-04-14,30.3831,31.2249,30.2657,30.344,126319.0
2022-04-15,30.3831,31.2249,30.2657,30.344,126319.0
2022-04-16,30.3831,31.2249,30.2657,30.344,126319.0
2022-04-17,30.3831,31.2249,30.2657,30.344,126319.0
2022-04-18,30.2755,30.8334,30.1874,30.4908,161222.0
2022-04-19,30.5495,31.2445,30.5495,30.9215,81819.0
2022-04-20,30.853,31.3032,30.7159,30.9313,87841.0
2022-04-21,31.0781,31.1075,30.6572,30.8823,113117.0
2022-04-22,30.6768,30.8726,30.1091,30.3048,121248.0
2022-04-23,30.6768,30.8726,30.1091,30.3048,121248.0
2022-04-24,30.6768,30.8726,30.1091,30.3048,121248.0
2022-04-25,29.9524,30.2755,29.5904,30.0112,144335.0
2022-04-26,29.835,30.3831,29.6001,30.344,169266.0
2022-04-27,29.3651,30.0895,28.5821,29.4141,372698.0
2022-04-28,29.6294,30.6768,29.2085,30.6572,226122.0
2022-04-29,30.481,31.2152,30.2657,30.7257,343369.0
2022-04-30,30.481,31.2152,30.2657,30.7257,343369.0
2022-05-01,30.481,31.2152,30.2657,30.7257,343369.0
2022-05-02,30.6964,31.9884,30.344,30.8334,445422.0
2022-05-03,30.8628,31.1368,29.6392,30.3146,210156.0
2022-05-04,30.2069,30.6327,29.835,30.4321,174614.0
2022-05-05,30.295,30.295,28.1024,28.2591,199485.0
2022-05-06,28.2003,28.8366,27.3194,27.6424,213866.0
2022-05-07,28.2003,28.8366,27.3194,27.6424,213866.0
2022-05-08,28.2003,28.8366,27.3194,27.6424,213866.0
2022-05-09,27.3781,27.9654,26.3503,26.4678,249654.0
2022-05-10,26.8202,27.0453,25.0191,25.9001,538592.0
2022-05-11,26.2133,27.9263,25.949,27.2802,293747.0
2022-05-12,27.104,28.5038,27.0355,27.3487,324374.0
2022-05-13,27.6032,28.5038,27.6032,27.8969,361591.0
2022-05-14,27.6032,28.5038,27.6032,27.8969,361591.0
2022-05-15,27.6032,28.5038,27.6032,27.8969,361591.0
2022-05-16,27.9556,28.6849,27.5739,28.2199,187975.0
2022-05-17,28.2688,28.7191,27.6228,27.9067,240645.0
2022-05-18,27.7892,28.0535,26.9083,27.0845,209943.0
2022-05-19,27.2117,27.4368,26.3601,26.595,171023.0
2022-05-20,26.8985,26.8985,26.1643,26.6048,136551.0
2022-05-21,26.8985,26.8985,26.1643,26.6048,136551.0
2022-05-22,26.8985,26.8985,26.1643,26.6048,136551.0
2022-05-23,26.9181,27.3487,26.4776,27.1628,136458.0
2022-05-24,27.1432,27.3194,26.4972,26.781,181870.0
2022-05-25,26.6929,27.9948,26.4286,27.662,166530.0
2022-05-26,27.7403,28.3569,27.7403,27.9067,143113.0
2022-05-27,28.0437,28.3569,27.8338,28.3276,115018.0
2022-05-28,28.0437,28.3569,27.8338,28.3276,115018.0
2022-05-29,28.0437,28.3569,27.8338,28.3276,115018.0
2022-05-30,28.0437,28.3569,27.8338,28.3276,115018.0
2022-05-31,28.1416,28.8659,27.7794,28.6212,211444.0
2022-06-01,28.4059,28.7681,28.1221,28.6114,119227.0
2022-06-02,28.5919,28.9932,28.2493,28.8562,128534.0
2022-06-03,28.6212,28.9002,27.5934,27.6326,95849.0
2022-06-04,28.6212,28.9002,27.5934,27.6326,95849.0
2022-06-05,28.6212,28.9002,27.5934,27.6326,95849.0
2022-06-06,27.6522,27.9507,27.3292,27.5837,397186.0
2022-06-07,27.7892,28.8268,27.5837,28.6017,233946.0
2022-06-08,28.2297,28.7338,28.0241,28.1905,158992.0
2022-06-09,27.8969,28.1808,27.2019,27.2802,166288.0
2022-06-10,27.0061,27.613,26.967,27.1334,237898.0
2022-06-11,27.0061,27.613,26.967,27.1334,237898.0
2022-06-12,27.0061,27.613,26.967,27.1334,237898.0
2022-06-13,27.1334,27.4466,25.9196,26.3112,199779.0
2022-06-14,26.6244,26.8593,26.2524,26.7321,178422.0
2022-06-15,26.9181,27.3879,26.595,26.8495,119383.0
2022-06-16,26.3885,26.7661,25.9078,26.4277,190774.0
2022-06-17,26.6043,27.7422,26.6043,27.3793,367098.0
2022-06-18,26.6043,27.7422,26.6043,27.3793,367098.0
2022-06-19,26.6043,27.7422,26.6043,27.3793,367098.0
2022-06-20,26.6043,27.7422,26.6043,27.3793,367098.0
2022-06-21,27.3596,27.6637,26.6239,26.7514,166014.0
2022-06-22,26.6926,27.3793,25.7606,26.0255,260752.0
2022-06-23,26.1432,27.4185,25.898,27.3891,370845.0
2022-06-24,27.497,28.9488,27.4774,28.7526,268800.0
2022-06-25,27.497,28.9488,27.4774,28.7526,268800.0
2022-06-26,27.497,28.9488,27.4774,28.7526,268800.0
2022-06-27,28.8998,29.3069,28.6742,28.8409,267773.0
2022-06-28,29.096,29.6404,28.0758,28.1052,412820.0
2022-06-29,28.2621,28.2621,26.5062,26.6239,171627.0
2022-06-30,26.31,26.8397,26.1334,26.6141,132565.0
2022-07-01,26.5356,27.5804,26.2707,27.4479,123588.0
2022-07-02,26.5356,27.5804,26.2707,27.4479,123588.0
2022-07-03,26.5356,27.5804,26.2707,27.4479,123588.0
2022-07-04,26.5356,27.5804,26.2707,27.4479,123588.0
2022-07-05,27.0359,27.7618,26.4277,27.7618,113176.0
2022-07-06,27.9286,27.9973,26.7318,26.7907,97081.0
2022-07-07,27.0751,27.4087,26.7809,27.1732,191946.0
2022-07-08,26.9771,27.3793,26.565,26.7809,163385.0
2022-07-09,26.9771,27.3793,26.565,26.7809,163385.0
2022-07-10,26.9771,27.3793,26.565,26.7809,163385.0
2022-07-11,26.5454,26.879,26.4964,26.6828,79619.0
2022-07-12,26.722,27.6049,26.722,27.2419,113378.0
2022-07-13,27.0359,27.4872,26.6435,26.6828,66935.0
2022-07-14,26.3688,26.7514,25.9666,26.4669,110416.0
2022-07-15,26.9869,27.8598,26.516,27.2517,189424.0
2022-07-16,26.9869,27.8598,26.516,27.2517,189424.0
2022-07-17,26.9869,27.8598,26.516,27.2517,189424.0
2022-07-18,27.1929,28.0561,27.1929,27.4675,100663.0
2022-07-19,27.5951,28.5661,27.5853,28.3406,125186.0
2022-07-20,28.4485,29.145,28.1935,29.0665,162873.0
2022-07-21,28.7919,29.3707,28.4387,29.3707,122310.0
2022-07-22,29.5865,30.0398,29.1646,29.8513,233368.0
2022-07-23,29.5865,30.0398,29.1646,29.8513,233368.0
2022-07-24,29.5865,30.0398,29.1646,29.8513,233368.0
2022-07-25,29.7925,30.2535,29.5253,29.92,152738.0
2022-07-26,30.1947,30.2535,28.2818,29.2922,149796.0
2022-07-27,25.4369,25.4369,21.6187,23.5534,2226965.0
2022-07-28,23.3278,24.8385,23.3278,24.7993,665794.0
2022-07-29,24.4265,24.4265,23.2984,23.5436,399569.0
2022-07-30,24.4265,24.4265,23.2984,23.5436,399569.0
2022-07-31,24.4265,24.4265,23.2984,23.5436,399569.0
2022-08-01,23.5534,23.9164,23.2199,23.6319,277319.0
2022-08-02,23.4455,23.7594,23.2101,23.5436,257395.0
2022-08-03,23.5338,23.5436,22.9452,23.1022,261973.0
2022-08-04,23.2199,23.8379,22.8962,23.7594,180714.0
2022-08-05,23.5436,24.2009,23.3965,24.142,141786.0
2022-08-06,23.5436,24.2009,23.3965,24.142,141786.0
2022-08-07,23.5436,24.2009,23.3965,24.142,141786.0
2022-08-08,24.0635,24.8189,24.0635,24.6521,384040.0
2022-08-09,24.6031,24.6031,23.7006,23.9066,128333.0
2022-08-10,24.0439,24.3088,23.8281,24.093,92784.0
2022-08-11,24.4363,24.6325,24.0047,24.4755,95046.0
2022-08-12,24.7208,25.1917,24.5834,25.1328,140954.0
2022-08-13,24.7208,25.1917,24.5834,25.1328,140954.0
2022-08-14,24.7208,25.1917,24.5834,25.1328,140954.0
