,EME US Equity,EME US Equity,EME US Equity,EME US Equity,EME US Equity
2022-05-30,105.5514,106.8808,105.1447,106.8411,174051.0
2022-05-31,105.8986,106.6526,104.6983,104.7876,308730.0
2022-06-01,104.9661,105.0356,101.6429,103.746,256135.0
2022-06-02,104.5396,106.8907,103.6071,106.7716,239876.0
2022-06-03,106.1665,106.3054,105.2935,106.0772,184528.0
2022-06-04,106.1665,106.3054,105.2935,106.0772,184528.0
2022-06-05,106.1665,106.3054,105.2935,106.0772,184528.0
2022-06-06,106.97,107.7934,105.7598,107.7736,279800.0
2022-06-07,106.8312,108.3688,106.6972,108.3093,176434.0
2022-06-08,107.8926,108.0513,106.1367,106.6625,172194.0
2022-06-09,105.7796,107.1139,105.7796,105.8788,181669.0
2022-06-10,104.2122,104.9661,103.2003,103.8055,290411.0
2022-06-11,104.2122,104.9661,103.2003,103.8055,290411.0
2022-06-12,104.2122,104.9661,103.2003,103.8055,290411.0
2022-06-13,101.3155,101.7817,100.0159,100.3433,345344.0
2022-06-14,100.135,101.0774,98.5477,99.7679,354640.0
2022-06-15,100.6806,103.3888,100.0655,102.0595,520511.0
2022-06-16,100.1151,100.1151,95.0806,95.6312,639660.0
2022-06-17,96.405,98.1311,95.4328,95.4923,1025072.0
2022-06-18,96.405,98.1311,95.4328,95.4923,1025072.0
2022-06-19,96.405,98.1311,95.4328,95.4923,1025072.0
2022-06-20,96.405,98.1311,95.4328,95.4923,1025072.0
2022-06-21,96.901,99.4108,94.8773,98.6965,453136.0
2022-06-22,97.397,98.9743,97.397,98.5577,449114.0
2022-06-23,98.2799,99.5398,97.9228,99.3116,315747.0
2022-06-24,99.8771,104.8173,99.8771,104.7876,2272030.0
2022-06-25,99.8771,104.8173,99.8771,104.7876,2272030.0
2022-06-26,99.8771,104.8173,99.8771,104.7876,2272030.0
2022-06-27,105.7796,106.2359,102.8333,104.7181,290901.0
2022-06-28,105.7598,106.1566,102.7142,102.8432,221400.0
2022-06-29,102.9623,102.9623,99.7084,101.1469,211365.0
2022-06-30,99.7382,102.6349,99.3116,102.1389,234084.0
2022-07-01,101.623,103.5079,100.1945,102.1984,193876.0
2022-07-02,101.623,103.5079,100.1945,102.1984,193876.0
2022-07-03,101.623,103.5079,100.1945,102.1984,193876.0
2022-07-04,101.623,103.5079,100.1945,102.1984,193876.0
2022-07-05,100.2143,102.4365,98.5279,102.2282,362572.0
2022-07-06,101.7718,102.4365,99.4703,101.0675,186699.0
2022-07-07,102.3174,103.5674,101.8413,102.8234,211562.0
2022-07-08,102.8234,102.8234,101.2312,101.8413,138629.0
2022-07-09,102.8234,102.8234,101.2312,101.8413,138629.0
2022-07-10,102.8234,102.8234,101.2312,101.8413,138629.0
2022-07-11,101.6528,102.1389,100.7897,101.2461,132955.0
2022-07-12,100.8294,102.9127,99.6886,100.2143,372536.0
2022-07-13,99.262,100.4624,98.9446,99.7183,222215.0
2022-07-14,98.2105,99.9663,97.6946,99.7183,189608.0
2022-07-15,101.2381,101.8738,99.6885,101.4864,150291.0
2022-07-16,101.2381,101.8738,99.6885,101.4864,150291.0
2022-07-17,101.2381,101.8738,99.6885,101.4864,150291.0
2022-07-18,101.9235,102.5393,100.4335,100.801,218033.0
2022-07-19,101.7645,104.2776,101.1785,104.0988,176430.0
2022-07-20,104.2875,105.2908,103.4134,104.8736,167694.0
2022-07-21,103.7313,106.1351,103.5227,106.0954,251106.0
2022-07-22,106.294,106.6913,104.5657,105.7974,214916.0
2022-07-23,106.294,106.6913,104.5657,105.7974,214916.0
2022-07-24,106.294,106.6913,104.5657,105.7974,214916.0
2022-07-25,105.7676,106.4629,104.7072,105.5888,200055.0
2022-07-26,105.3106,106.5026,105.1517,105.5689,244119.0
2022-07-27,105.41,108.5389,105.41,108.1813,285344.0
2022-07-28,111.191,114.3051,110.754,113.9425,361311.0
2022-07-29,114.0716,115.8298,113.4756,115.5914,319539.0
2022-07-30,114.0716,115.8298,113.4756,115.5914,319539.0
2022-07-31,114.0716,115.8298,113.4756,115.5914,319539.0
2022-08-01,115.1047,116.9224,114.7024,116.2668,606849.0
2022-08-02,116.0185,116.4754,113.8233,114.5782,280651.0
2022-08-03,115.6609,115.6609,113.1776,115.2735,231749.0
2022-08-04,115.6609,115.6907,113.6445,113.6644,195105.0
2022-08-05,112.532,113.8829,112.1595,113.6346,185188.0
2022-08-06,112.532,113.8829,112.1595,113.6346,185188.0
2022-08-07,112.532,113.8829,112.1595,113.6346,185188.0
2022-08-08,114.2306,114.9855,113.3068,114.0716,156918.0
2022-08-09,114.8563,115.1841,113.5352,114.2802,268158.0
2022-08-10,117.2303,117.3893,115.8596,116.6443,270147.0
2022-08-11,117.6873,118.472,117.0019,117.4985,168009.0
2022-08-12,118.2237,120.5381,117.5979,120.4387,188966.0
2022-08-13,118.2237,120.5381,117.5979,120.4387,188966.0
2022-08-14,118.2237,120.5381,117.5979,120.4387,188966.0
2022-08-15,119.8924,120.8112,119.0183,120.5778,227549.0
2022-08-16,119.6441,122.1721,119.6441,121.581,331439.0
2022-08-17,120.1904,122.0777,119.7038,121.3824,248551.0
2022-08-18,121.6804,123.4213,121.3774,122.8922,308883.0
2022-08-19,122.3956,122.5048,120.6175,120.7864,315118.0
2022-08-20,122.3956,122.5048,120.6175,120.7864,315118.0
2022-08-21,122.3956,122.5048,120.6175,120.7864,315118.0
2022-08-22,119.356,120.2003,118.9488,119.1077,313381.0
2022-08-23,119.1077,120.9354,119.1077,119.1276,328016.0
2022-08-24,119.5448,121.3625,119.2865,120.9453,247573.0
2022-08-25,121.144,123.2985,121.144,123.1803,270256.0
2022-08-26,123.1604,123.4385,119.6739,119.9123,252500.0
2022-08-27,123.1604,123.4385,119.6739,119.9123,252500.0
2022-08-28,123.1604,123.4385,119.6739,119.9123,252500.0
2022-08-29,119.068,120.9255,118.2535,119.8924,199851.0
2022-08-30,119.8229,119.8229,117.4985,117.7965,318588.0
2022-08-31,117.7369,118.909,117.5085,118.1243,291798.0
2022-09-01,117.4489,117.4783,115.8014,116.4556,455744.0
2022-09-02,117.8561,119.1077,115.4424,115.5914,317809.0
2022-09-03,117.8561,119.1077,115.4424,115.5914,317809.0
2022-09-04,117.8561,119.1077,115.4424,115.5914,317809.0
2022-09-05,117.8561,119.1077,115.4424,115.5914,317809.0
2022-09-06,115.949,115.949,114.1412,115.2139,358791.0
2022-09-07,115.502,117.9157,114.9755,117.6575,350336.0
2022-09-08,116.833,119.6143,116.1079,119.6044,340422.0
2022-09-09,120.6573,121.6506,119.8229,121.2532,201228.0
2022-09-10,120.6573,121.6506,119.8229,121.2532,201228.0
2022-09-11,120.6573,121.6506,119.8229,121.2532,201228.0
2022-09-12,121.7996,122.3956,120.9304,121.6108,196162.0
2022-09-13,118.7501,119.664,116.4357,117.0118,243824.0
2022-09-14,116.694,118.1641,116.0682,117.7369,366922.0
2022-09-15,116.6642,118.7998,116.1178,117.8363,350971.0
2022-09-16,116.7436,117.5879,116.247,117.2601,1106150.0
2022-09-17,116.7436,117.5879,116.247,117.2601,1106150.0
2022-09-18,116.7436,117.5879,116.247,117.2601,1106150.0
2022-09-19,116.4258,119.0084,116.4258,118.8693,248781.0
2022-09-20,117.7965,118.611,116.843,118.174,172218.0
2022-09-21,119.9719,121.1738,117.7469,117.9753,265036.0
2022-09-22,118.2336,118.3925,116.6344,116.8529,327618.0
2022-09-23,115.6609,115.7553,113.3366,114.3895,350143.0
2022-09-24,115.6609,115.7553,113.3366,114.3895,350143.0
2022-09-25,115.6609,115.7553,113.3366,114.3895,350143.0
2022-09-26,114.2405,116.237,113.6246,114.1312,335817.0
2022-09-27,115.204,115.3828,112.0949,113.0882,301825.0
2022-09-28,114.0518,117.28,113.4956,116.5549,239875.0
2022-09-29,115.3133,116.4953,113.3664,115.1841,246826.0
2022-09-30,115.4921,117.5085,114.5285,114.7073,303902.0
2022-10-01,115.4921,117.5085,114.5285,114.7073,303902.0
2022-10-02,115.4921,117.5085,114.5285,114.7073,303902.0
2022-10-03,116.6244,118.3528,115.0649,117.8263,216362.0
2022-10-04,119.3362,121.8939,119.3362,121.442,233499.0
2022-10-05,119.9719,121.3873,119.9321,120.6473,265019.0
2022-10-06,119.9123,121.3526,119.5249,120.9751,161345.0
2022-10-07,120.3791,120.3791,118.4223,119.4752,177824.0
2022-10-08,120.3791,120.3791,118.4223,119.4752,177824.0
2022-10-09,120.3791,120.3791,118.4223,119.4752,177824.0
2022-10-10,120.3692,121.8397,119.7434,121.1241,205629.0
2022-10-11,120.6473,122.9816,120.3791,122.1472,285079.0
2022-10-12,122.1969,122.3658,120.548,120.5877,246350.0
2022-10-13,118.621,123.6273,118.323,122.8723,282187.0
2022-10-14,123.5875,123.6273,120.6275,121.1341,194741.0
2022-10-15,123.5875,123.6273,120.6275,121.1341,194741.0
2022-10-16,123.5875,123.6273,120.6275,121.1341,194741.0
2022-10-17,123.2027,126.8824,122.9242,126.7333,321651.0
2022-10-18,129.2892,130.8506,125.5896,127.2803,386812.0
2022-10-19,126.6736,127.6681,125.6337,127.141,336246.0
2022-10-20,127.1609,127.7974,123.5707,124.1375,171763.0
2022-10-21,124.5354,127.0117,123.1132,125.9874,325897.0
2022-10-22,124.5354,127.0117,123.1132,125.9874,325897.0
2022-10-23,124.5354,127.0117,123.1132,125.9874,325897.0
2022-10-24,126.7929,128.4638,125.8481,127.3897,288380.0
2022-10-25,127.5289,130.2728,127.5289,129.3986,245683.0
2022-10-26,130.0053,131.1987,128.1555,128.414,507317.0
2022-10-27,133.2972,136.5592,131.0098,133.7049,587980.0
2022-10-28,134.8487,141.3032,134.8089,139.2644,682751.0
2022-10-29,134.8487,141.3032,134.8089,139.2644,682751.0
2022-10-30,134.8487,141.3032,134.8089,139.2644,682751.0
2022-10-31,138.4787,141.0943,137.8919,140.3285,559776.0
2022-11-01,140.8059,143.8352,140.3086,143.5508,373336.0
2022-11-02,141.8701,143.8591,139.3837,139.5727,454206.0
2022-11-03,138.5185,143.0038,137.7726,141.5617,277208.0
2022-11-04,144.2868,145.1023,141.338,143.5608,333148.0
2022-11-05,144.2868,145.1023,141.338,143.5608,333148.0
2022-11-06,144.2868,145.1023,141.338,143.5608,333148.0
2022-11-07,144.9432,145.2216,142.8397,144.9034,359192.0
2022-11-08,145.5299,147.4892,143.7497,145.1023,320458.0
2022-11-09,143.1928,146.1863,143.1928,145.6891,398193.0
2022-11-10,149.1799,151.2883,147.7278,151.2286,511688.0
2022-11-11,150.8905,152.5812,149.4484,149.9655,478087.0
2022-11-12,150.8905,152.5812,149.4484,149.9655,478087.0
2022-11-13,150.8905,152.5812,149.4484,149.9655,478087.0
2022-11-14,149.876,152.7403,148.5434,148.7025,470475.0
2022-11-15,149.6075,152.5836,148.7522,151.9944,439961.0
2022-11-16,152.1635,154.436,151.7259,153.5359,508179.0
2022-11-17,151.8154,152.9491,150.3683,152.0043,404812.0
2022-11-18,153.8044,154.6896,151.0894,154.4807,695444.0
2022-11-19,153.8044,154.6896,151.0894,154.4807,695444.0
2022-11-20,153.8044,154.6896,151.0894,154.4807,695444.0
2022-11-21,153.5558,155.1172,153.1878,153.9138,318478.0
2022-11-22,154.7492,155.8134,151.0347,153.9437,364716.0
2022-11-23,153.1083,154.8984,152.4817,152.7502,214197.0
2022-11-24,153.1083,154.8984,152.4817,152.7502,214197.0
2022-11-25,153.4365,155.0973,153.4365,154.5503,118979.0
2022-11-26,153.4365,155.0973,153.4365,154.5503,118979.0
2022-11-27,153.4365,155.0973,153.4365,154.5503,118979.0
2022-11-28,153.6652,154.7294,151.2286,151.9745,224236.0
2022-11-29,151.6861,153.0784,150.9501,151.2883,209536.0
2022-11-30,151.0794,154.073,148.9213,154.0531,348691.0
2022-12-01,154.6995,155.2962,152.7204,153.1679,149789.0
2022-12-02,151.9248,154.3813,151.2932,153.0486,207252.0
2022-12-03,151.9248,154.3813,151.2932,153.0486,207252.0
2022-12-04,151.9248,154.3813,151.2932,153.0486,207252.0
2022-12-05,151.2087,151.2087,146.3454,148.2947,376048.0
2022-12-06,148.9014,149.6662,146.4847,148.1654,298241.0
2022-12-07,147.7676,149.8164,147.3201,148.5135,194157.0
2022-12-08,149.697,150.7015,148.3942,150.0053,160383.0
2022-12-09,149.6374,149.7269,147.708,147.7477,194767.0
2022-12-10,149.6374,149.7269,147.708,147.7477,194767.0
2022-12-11,149.6374,149.7269,147.708,147.7477,194767.0
2022-12-12,147.8671,148.8616,147.1411,148.613,231958.0
2022-12-13,152.4022,152.4022,148.4836,149.3987,306606.0
2022-12-14,150.2838,150.4827,145.6294,146.7532,432952.0
2022-12-15,145.9874,146.5245,143.3619,144.9332,462840.0
2022-12-16,143.2127,147.4096,142.8944,147.3599,2007717.0
2022-12-17,143.2127,147.4096,142.8944,147.3599,2007717.0
2022-12-18,143.2127,147.4096,142.8944,147.3599,2007717.0
2022-12-19,147.3798,147.9964,145.3211,146.0968,267585.0
2022-12-20,145.699,147.4892,145.6741,145.8283,339905.0
2022-12-21,146.6836,149.8064,146.0968,148.5235,307143.0
2022-12-22,147.34,148.7522,145.51,148.2649,311056.0
2022-12-23,148.0958,149.6473,147.8671,149.0307,130828.0
2022-12-24,148.0958,149.6473,147.8671,149.0307,130828.0
2022-12-25,148.0958,149.6473,147.8671,149.0307,130828.0
2022-12-26,148.0958,149.6473,147.8671,149.0307,130828.0
2022-12-27,148.981,150.5722,148.4539,149.2594,132544.0
2022-12-28,149.3688,149.9258,146.7632,146.793,132766.0
2022-12-29,147.8571,149.1799,147.4991,148.3047,161527.0
2022-12-30,148.0262,148.1157,146.5344,147.3002,157668.0
2022-12-31,148.0262,148.1157,146.5344,147.3002,157668.0
2023-01-01,148.0262,148.1157,146.5344,147.3002,157668.0
2023-01-02,148.0262,148.1157,146.5344,147.3002,157668.0
2023-01-03,148.0461,148.5036,145.5896,147.4991,188290.0
2023-01-04,148.3146,148.9312,143.7497,144.6448,375765.0
2023-01-05,143.7099,144.784,141.1142,141.6214,261225.0
2023-01-06,143.6304,146.9074,142.7353,146.8328,221906.0
2023-01-07,143.6304,146.9074,142.7353,146.8328,221906.0
2023-01-08,143.6304,146.9074,142.7353,146.8328,221906.0
2023-01-09,147.0018,148.4936,143.6503,144.247,290080.0
2023-01-10,143.6503,146.5245,142.9243,146.246,244287.0
2023-01-11,146.972,148.8716,146.8427,146.9819,177056.0
2023-01-12,147.1411,151.0794,146.6438,151.0198,229607.0
2023-01-13,151.1392,152.294,150.0641,152.0053,175438.0
2023-01-14,151.1392,152.294,150.0641,152.0053,175438.0
2023-01-15,151.1392,152.294,150.0641,152.0053,175438.0
2023-01-16,151.1392,152.294,150.0641,152.0053,175438.0
2023-01-17,149.6758,151.9058,147.6649,147.7346,278650.0
2023-01-18,147.5952,150.1338,146.1915,146.5698,197610.0
2023-01-19,145.8033,146.1716,142.6375,143.3842,130161.0
2023-01-20,144.3299,144.6783,141.9904,144.6684,191666.0
2023-01-21,144.3299,144.6783,141.9904,144.6684,191666.0
2023-01-22,144.3299,144.6783,141.9904,144.6684,191666.0
2023-01-23,144.529,145.0317,143.2548,143.7326,202242.0
2023-01-24,143.4539,147.0875,142.6774,145.8929,213296.0
2023-01-25,144.8277,146.5848,144.0412,145.5644,152895.0
2023-01-26,146.8087,147.2219,144.6186,145.6938,136978.0
2023-01-27,144.9372,146.53,144.9372,145.9227,153504.0
2023-01-28,144.9372,146.53,144.9372,145.9227,153504.0
2023-01-29,144.9372,146.53,144.9372,145.9227,153504.0
2023-01-30,145.5843,147.8939,144.4394,144.7978,176160.0
2023-01-31,145.2757,147.854,145.2757,147.5852,331946.0
2023-02-01,147.3563,150.0939,146.4902,148.4115,247594.0
2023-02-02,148.7898,149.2278,146.6793,148.9093,188963.0
2023-02-03,148.4314,149.9944,147.7545,147.9735,263761.0
2023-02-04,148.4314,149.9944,147.7545,147.9735,263761.0
2023-02-05,148.4314,149.9944,147.7545,147.9735,263761.0
2023-02-06,147.3364,148.312,145.3254,146.749,284782.0
2023-02-07,145.8331,147.6251,143.9865,147.4658,301116.0
2023-02-08,146.4205,147.8242,146.2712,146.9481,212888.0
2023-02-09,147.8341,148.6505,144.4693,144.4991,428731.0
2023-02-10,144.5091,145.2657,143.205,145.2159,207177.0
2023-02-11,144.5091,145.2657,143.205,145.2159,207177.0
2023-02-12,144.5091,145.2657,143.205,145.2159,207177.0
2023-02-13,145.5245,147.4658,145.1363,146.5997,161071.0
2023-02-14,146.2513,147.7794,145.196,146.3508,154750.0
2023-02-15,144.9073,148.312,144.8177,147.9735,264031.0
2023-02-16,146.1915,150.0641,146.1915,148.093,294452.0
2023-02-17,148.6604,151.5424,148.5311,150.5121,268422.0
2023-02-18,148.6604,151.5424,148.5311,150.5121,268422.0
2023-02-19,148.6604,151.5424,148.5311,150.5121,268422.0
2023-02-20,148.6604,151.5424,148.5311,150.5121,268422.0
2023-02-21,149.0885,149.1582,145.1164,145.8232,203154.0
2023-02-22,146.4802,147.4061,145.5644,145.8829,239243.0
2023-02-23,154.7032,165.0765,152.7818,161.3931,743230.0
2023-02-24,165.1959,169.1232,160.2781,164.7778,576922.0
2023-02-25,165.1959,169.1232,160.2781,164.7778,576922.0
2023-02-26,165.1959,169.1232,160.2781,164.7778,576922.0
2023-02-27,165.3751,166.1914,164.0162,165.2955,472551.0
2023-02-28,165.4149,168.1427,165.4149,166.4702,555390.0
2023-03-01,166.7191,167.625,165.2557,166.2412,347704.0
2023-03-02,165.5444,167.2218,165.0366,166.1118,283586.0
2023-03-03,167.0476,168.7051,164.6185,168.1924,209241.0
2023-03-04,167.0476,168.7051,164.6185,168.1924,209241.0
2023-03-05,167.0476,168.7051,164.6185,168.1924,209241.0
2023-03-06,167.625,168.0431,164.8475,165.7435,367001.0
2023-03-07,166.4503,167.6051,164.8873,165.0665,346869.0
2023-03-08,165.4747,167.2666,163.9814,167.2168,320930.0
2023-03-09,167.9336,168.073,164.061,164.1506,216790.0
2023-03-10,163.3343,163.3343,156.4155,157.7793,417210.0
2023-03-11,163.3343,163.3343,156.4155,157.7793,417210.0
2023-03-12,163.3343,163.3343,156.4155,157.7793,417210.0
2023-03-13,155.0616,158.0332,154.076,154.9819,272749.0
2023-03-14,158.4165,159.412,156.744,157.6798,363377.0
2023-03-15,154.2552,155.2507,152.0651,155.2109,460593.0
2023-03-16,153.5683,159.9197,153.2597,159.8201,453065.0
2023-03-17,159.3522,160.3727,156.4653,159.6808,898145.0
2023-03-18,159.3522,160.3727,156.4653,159.6808,898145.0
2023-03-19,159.3522,160.3727,156.4653,159.6808,898145.0
2023-03-20,160.7659,162.9461,160.1885,160.9252,337601.0
2023-03-21,163.1352,164.6982,160.4822,161.2935,314756.0
2023-03-22,160.1785,162.4184,158.5757,159.193,374772.0
2023-03-23,159.0735,159.8301,155.3204,156.9331,327170.0
2023-03-24,155.191,156.9531,152.8714,155.9974,339504.0
2023-03-25,155.191,156.9531,152.8714,155.9974,339504.0
2023-03-26,155.191,156.9531,152.8714,155.9974,339504.0
2023-03-27,157.3114,159.2427,155.0815,158.4563,435146.0
2023-03-28,158.0879,159.193,157.2318,158.8047,185088.0
2023-03-29,159.8102,160.4971,158.4563,159.8401,205634.0
2023-03-30,160.2383,161.5523,158.6355,160.2183,239678.0
2023-03-31,160.9451,162.1098,160.0093,161.8609,302869.0
2023-04-01,160.9451,162.1098,160.0093,161.8609,302869.0
2023-04-02,160.9451,162.1098,160.0093,161.8609,302869.0
2023-04-03,162.0899,164.2004,162.0501,163.7823,776329.0
2023-04-04,164.2502,164.2502,157.3811,157.9884,288729.0
2023-04-05,156.9431,157.3911,150.9302,153.5484,444902.0
2023-04-06,153.4488,153.5982,150.8406,152.1348,245087.0
2023-04-07,153.4488,153.5982,150.8406,152.1348,245087.0
2023-04-08,153.4488,153.5982,150.8406,152.1348,245087.0
2023-04-09,153.4488,153.5982,150.8406,152.1348,245087.0
2023-04-10,151.4777,156.5648,151.4777,156.0272,620317.0
2023-04-11,156.7042,157.6599,153.9366,154.2253,256739.0
2023-04-12,155.2607,155.5992,153.5384,154.076,287431.0
2023-04-13,154.076,155.6987,153.3095,155.2905,179483.0
2023-04-14,154.6427,156.7856,154.4334,155.3902,192590.0
2023-04-15,154.6427,156.7856,154.4334,155.3902,192590.0
2023-04-16,154.6427,156.7856,154.4334,155.3902,192590.0
2023-04-17,155.7391,156.6859,154.8271,156.656,174371.0
2023-04-18,157.2042,158.9683,154.8819,156.1676,193641.0
2023-04-19,155.8686,156.6311,154.6228,155.4201,292939.0
2023-04-20,154.8321,158.6892,154.8321,158.4002,403748.0
2023-04-21,158.45,159.0878,156.4915,157.254,480072.0
2023-04-22,158.45,159.0878,156.4915,157.254,480072.0
2023-04-23,158.45,159.0878,156.4915,157.254,480072.0
2023-04-24,157.6028,160.0098,157.6028,159.1975,467213.0
2023-04-25,157.4234,160.0945,157.4234,159.4666,690129.0
2023-04-26,157.842,158.7291,154.9467,157.3337,928659.0
2023-04-27,161.5496,171.008,161.2606,170.8684,630895.0
2023-04-28,170.6492,173.4697,168.9449,170.4299,623519.0
2023-04-29,170.6492,173.4697,168.9449,170.4299,623519.0
2023-04-30,170.6492,173.4697,168.9449,170.4299,623519.0
2023-05-01,170.2804,171.4166,166.4831,167.0612,414759.0
2023-05-02,166.7821,166.7821,164.2805,166.1841,335389.0
2023-05-03,167.0911,168.302,165.016,165.4067,318600.0
2023-05-04,164.4698,165.9549,163.7523,164.719,271579.0
2023-05-05,166.4731,168.2123,166.1343,167.3203,232187.0
2023-05-06,166.4731,168.2123,166.1343,167.3203,232187.0
2023-05-07,166.4731,168.2123,166.1343,167.3203,232187.0
2023-05-08,167.7887,168.2024,165.1874,165.915,237749.0
2023-05-09,165.905,166.3336,164.5595,165.8054,210710.0
2023-05-10,166.6226,167.6891,164.3901,165.7555,332961.0
2023-05-11,164.3802,165.7157,164.1609,164.4898,237250.0
2023-05-12,164.7688,166.4731,164.1509,164.5496,267319.0
2023-05-13,164.7688,166.4731,164.1509,164.5496,267319.0
2023-05-14,164.7688,166.4731,164.1509,164.5496,267319.0
2023-05-15,164.7987,166.0147,164.0027,165.0479,171075.0
2023-05-16,164.4499,164.6991,161.9483,163.7323,335543.0
2023-05-17,164.4798,165.626,164.3802,164.9084,240092.0
2023-05-18,164.3802,166.3436,164.0084,166.1542,323029.0
2023-05-19,167.2804,167.2829,164.2107,164.4001,372254.0
2023-05-20,167.2804,167.2829,164.2107,164.4001,372254.0
2023-05-21,167.2804,167.2829,164.2107,164.4001,372254.0
2023-05-22,164.6492,165.8353,162.6958,164.3602,245360.0
2023-05-23,162.9749,164.5197,162.1327,162.5563,413196.0
2023-05-24,163.224,164.3503,160.9516,161.141,539785.0
2023-05-25,161.6792,167.3203,161.4051,166.9216,386523.0
2023-05-26,167.3502,171.0753,167.3502,170.2904,373763.0
2023-05-27,167.3502,171.0753,167.3502,170.2904,373763.0
2023-05-28,167.3502,171.0753,167.3502,170.2904,373763.0
2023-05-29,167.3502,171.0753,167.3502,170.2904,373763.0
2023-05-30,171.0977,173.2006,169.7771,170.4498,276700.0
2023-05-31,169.5927,171.6757,162.8553,164.2905,619233.0
2023-06-01,164.3004,165.3868,162.8951,164.9084,363270.0
2023-06-02,166.0246,172.6226,165.7755,172.6126,499230.0
2023-06-03,166.0246,172.6226,165.7755,172.6126,499230.0
2023-06-04,166.0246,172.6226,165.7755,172.6126,499230.0
2023-06-05,171.6159,172.1153,167.4399,169.7522,213961.0
2023-06-06,169.9216,174.6657,169.5379,174.0677,388755.0
2023-06-07,174.4166,176.2106,173.9182,176.1308,310775.0
2023-06-08,175.3435,176.3101,174.0976,175.9315,273489.0
2023-06-09,174.6159,174.9598,172.2538,174.0079,258322.0
2023-06-10,174.6159,174.9598,172.2538,174.0079,258322.0
2023-06-11,174.6159,174.9598,172.2538,174.0079,258322.0
2023-06-12,174.0777,175.6574,172.2189,174.1275,379834.0
2023-06-13,174.0677,177.865,174.0677,176.5494,486477.0
2023-06-14,175.9813,176.4896,173.1907,175.184,339854.0
2023-06-15,174.7754,176.39,172.6234,176.2405,366809.0
2023-06-16,178.0145,178.3135,174.5228,175.1441,530129.0
2023-06-17,178.0145,178.3135,174.5228,175.1441,530129.0
2023-06-18,178.0145,178.3135,174.5228,175.1441,530129.0
2023-06-19,178.0145,178.3135,174.5228,175.1441,530129.0
2023-06-20,174.4166,174.4265,172.6624,174.1574,341397.0
2023-06-21,173.8983,177.4265,173.5295,177.3268,448492.0
2023-06-22,177.2471,178.6624,175.8169,176.7687,577484.0
2023-06-23,175.4332,177.3368,173.4299,174.9647,5885600.0
2023-06-24,175.4332,177.3368,173.4299,174.9647,5885600.0
2023-06-25,175.4332,177.3368,173.4299,174.9647,5885600.0
2023-06-26,176.2106,178.3933,175.6724,176.968,450383.0
2023-06-27,177.4066,179.6291,177.3667,179.2803,314887.0
2023-06-28,179.8085,180.2471,178.2438,178.762,567258.0
2023-06-29,178.6524,183.3268,177.9248,182.8284,368928.0
2023-06-30,183.5759,185.0361,181.7271,184.164,383250.0
2023-07-01,183.5759,185.0361,181.7271,184.164,383250.0
2023-07-02,183.5759,185.0361,181.7271,184.164,383250.0
2023-07-03,183.7354,184.144,182.3301,183.6557,114443.0
2023-07-04,183.7354,184.144,182.3301,183.6557,114443.0
2023-07-05,182.3401,183.4962,181.0444,182.0411,238750.0
2023-07-06,181.0743,182.7985,180.0278,182.5095,429495.0
2023-07-07,181.9514,184.4829,181.9514,183.7354,583586.0
2023-07-08,181.9514,184.4829,181.9514,183.7354,583586.0
2023-07-09,181.9514,184.4829,181.9514,183.7354,583586.0
2023-07-10,183.7254,186.8699,183.7254,185.5593,291781.0
2023-07-11,185.5792,187.0315,184.1739,185.639,274535.0
2023-07-12,187.134,187.8317,185.8683,186.9347,218032.0
2023-07-13,187.1839,187.7819,186.1025,187.0144,192197.0
2023-07-14,187.2935,187.3732,185.3799,187.0543,252306.0
2023-07-15,187.2935,187.3732,185.3799,187.0543,252306.0
2023-07-16,187.2935,187.3732,185.3799,187.0543,252306.0
2023-07-17,187.3633,189.0377,186.4264,188.4496,213760.0
2023-07-18,188.4496,191.9828,188.4496,190.3134,231156.0
2023-07-19,191.8498,191.9196,187.3545,190.7724,275867.0
2023-07-20,191.3211,191.3211,188.5876,190.2237,250212.0
2023-07-21,191.4208,191.4408,189.5628,189.8945,300072.0
2023-07-22,191.4208,191.4408,189.5628,189.8945,300072.0
2023-07-23,191.4208,191.4408,189.5628,189.8945,300072.0
2023-07-24,190.8522,191.6702,188.6525,190.0142,296403.0
2023-07-25,189.675,191.0018,189.0964,189.3558,302567.0
2023-07-26,188.6175,190.3434,187.0812,188.7472,450342.0
2023-07-27,194.5333,200.1199,192.578,200.08,796837.0
2023-07-28,201.7261,212.201,201.367,211.3131,857215.0
2023-07-29,201.7261,212.201,201.367,211.3131,857215.0
2023-07-30,201.7261,212.201,201.367,211.3131,857215.0
2023-07-31,212.191,215.4133,212.0813,214.5254,550347.0
2023-08-01,214.0565,217.5082,213.3033,213.867,545419.0
2023-08-02,213.0888,216.1365,212.7896,215.6627,367969.0
2023-08-03,215.0641,216.9496,213.2085,214.7249,436142.0
2023-08-04,215.8921,217.1544,212.3805,216.361,381795.0
2023-08-05,215.8921,217.1544,212.3805,216.361,381795.0
2023-08-06,215.8921,217.1544,212.3805,216.361,381795.0
2023-08-07,216.8398,221.1994,216.6952,220.2517,360326.0
2023-08-08,219.3139,221.7381,217.189,220.6507,314448.0
2023-08-09,219.8825,220.0072,215.922,216.4807,385415.0
2023-08-10,217.5781,219.8227,216.346,219.3638,299744.0
2023-08-11,219.1742,222.2768,218.5258,220.4412,276056.0
2023-08-12,219.1742,222.2768,218.5258,220.4412,276056.0
