,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity,ROST US Equity
2022-07-05,68.8329,72.6934,68.6859,72.3308,3824529.0
2022-07-06,73.0069,73.4184,71.4784,72.4974,2469969.0
2022-07-07,72.6346,75.1184,72.6346,74.996,2387009.0
2022-07-08,74.4375,74.9078,73.4086,73.9378,2596405.0
2022-07-09,74.4375,74.9078,73.4086,73.9378,2596405.0
2022-07-10,74.4375,74.9078,73.4086,73.9378,2596405.0
2022-07-11,73.83,74.0749,72.0663,73.0951,1969564.0
2022-07-12,72.9285,74.4865,72.7228,73.5556,2827917.0
2022-07-13,72.0957,75.0646,72.0467,74.7902,3164678.0
2022-07-14,73.83,75.6818,73.6683,75.4173,3095186.0
2022-07-15,76.0444,77.034,76.0052,76.4069,2875764.0
2022-07-16,76.0444,77.034,76.0052,76.4069,2875764.0
2022-07-17,76.0444,77.034,76.0052,76.4069,2875764.0
2022-07-18,77.279,79.6208,77.279,77.5239,2948733.0
2022-07-19,78.298,79.9049,77.7003,79.5326,2424293.0
2022-07-20,79.7579,81.0118,79.2778,80.8161,2444893.0
2022-07-21,80.63,82.0213,80.0127,81.9233,1938113.0
2022-07-22,82.1095,83.2363,80.8063,81.5608,1680173.0
2022-07-23,82.1095,83.2363,80.8063,81.5608,1680173.0
2022-07-24,82.1095,83.2363,80.8063,81.5608,1680173.0
2022-07-25,81.698,81.698,79.9735,80.9631,1484575.0
2022-07-26,76.838,77.8277,76.1032,76.3873,3430117.0
2022-07-27,76.7107,78.9251,75.8778,78.6507,1889654.0
2022-07-28,79.0427,79.8265,77.8767,79.7579,1543688.0
2022-07-29,79.8167,80.0519,78.3519,79.6208,2032409.0
2022-07-30,79.8167,80.0519,78.3519,79.6208,2032409.0
2022-07-31,79.8167,80.0519,78.3519,79.6208,2032409.0
2022-08-01,79.3562,81.3844,78.8859,80.6398,2394824.0
2022-08-02,81.1787,81.1787,77.6317,78.2196,4103159.0
2022-08-03,79.1602,83.3735,79.0623,82.8738,2990821.0
2022-08-04,82.4329,83.2363,81.6098,82.0703,1677755.0
2022-08-05,81.3746,82.8738,81.1493,82.5308,1350056.0
2022-08-06,81.3746,82.8738,81.1493,82.5308,1350056.0
2022-08-07,81.3746,82.8738,81.1493,82.5308,1350056.0
2022-08-08,83.3049,85.245,82.9032,83.5891,1836193.0
2022-08-09,83.4225,83.5891,81.5804,82.7562,1834284.0
2022-08-10,84.3827,85.6075,84.3533,84.4415,1799924.0
2022-08-11,85.4605,87.8513,85.3821,86.3718,2517551.0
2022-08-12,86.5383,88.4,86.2493,88.302,1908572.0
2022-08-13,86.5383,88.4,86.2493,88.302,1908572.0
2022-08-14,86.5383,88.4,86.2493,88.302,1908572.0
2022-08-15,87.7925,88.8507,87.4006,88.3412,2146009.0
2022-08-16,88.5568,92.481,88.5568,90.7712,3432361.0
2022-08-17,89.3798,92.5349,88.4225,90.9476,3846686.0
2022-08-18,89.9383,90.5458,88.9389,90.1441,3072755.0
2022-08-19,89.9089,91.8784,87.4692,89.1741,4911332.0
2022-08-20,89.9089,91.8784,87.4692,89.1741,4911332.0
2022-08-21,89.9089,91.8784,87.4692,89.1741,4911332.0
2022-08-22,88.2187,88.8507,86.1758,86.3326,3668105.0
2022-08-23,86.4012,87.4986,85.9798,86.1856,2148713.0
2022-08-24,85.9994,88.9291,85.4409,88.7331,2746765.0
2022-08-25,88.062,90.2617,87.6945,89.0761,2475671.0
2022-08-26,89.3406,89.7957,85.3723,85.4997,2530436.0
2022-08-27,89.3406,89.7957,85.3723,85.4997,2530436.0
2022-08-28,89.3406,89.7957,85.3723,85.4997,2530436.0
2022-08-29,84.5983,86.4893,84.128,85.2058,2260882.0
2022-08-30,85.6467,86.3522,83.8928,84.5885,1960371.0
2022-08-31,84.902,85.2303,83.9026,84.5297,2153713.0
2022-09-01,84.0594,86.8323,84.0594,86.7245,2248586.0
2022-09-02,87.2554,87.7471,85.2299,85.928,2094833.0
2022-09-03,87.2554,87.7471,85.2299,85.928,2094833.0
2022-09-04,87.2554,87.7471,85.2299,85.928,2094833.0
2022-09-05,87.2554,87.7471,85.2299,85.928,2094833.0
2022-09-06,86.2427,86.636,84.2171,85.2692,1822836.0
2022-09-07,85.7707,91.2278,85.6969,90.5985,2867986.0
2022-09-08,89.7038,91.2475,89.1118,90.7165,2144176.0
2022-09-09,90.5789,92.1324,90.5789,91.9456,2046644.0
2022-09-10,90.5789,92.1324,90.5789,91.9456,2046644.0
2022-09-11,90.5789,92.1324,90.5789,91.9456,2046644.0
2022-09-12,92.4668,94.2268,92.4668,93.391,2158676.0
2022-09-13,90.6674,91.5622,87.9634,88.3567,2602431.0
2022-09-14,88.6418,89.1236,86.8326,87.9634,2054589.0
2022-09-15,88.042,90.1462,87.8159,88.0617,2034421.0
2022-09-16,87.2653,89.2121,86.6851,88.7402,3962383.0
2022-09-17,87.2653,89.2121,86.6851,88.7402,3962383.0
2022-09-18,87.2653,89.2121,86.6851,88.7402,3962383.0
2022-09-19,87.8946,89.458,87.7372,89.222,2063719.0
2022-09-20,88.219,88.337,85.397,86.8228,2055230.0
2022-09-21,87.4619,89.34,86.1148,86.3803,2319640.0
2022-09-22,86.2722,86.7638,84.576,85.1414,3681283.0
2022-09-23,84.5711,84.6104,81.6705,83.0274,2993824.0
2022-09-24,84.5711,84.6104,81.6705,83.0274,2993824.0
2022-09-25,84.5711,84.6104,81.6705,83.0274,2993824.0
2022-09-26,83.3912,84.6104,81.4541,81.5426,2630858.0
2022-09-27,82.3194,84.0598,81.1493,82.988,2262301.0
2022-09-28,83.7648,86.1738,83.2437,85.5544,2102625.0
2022-09-29,84.7088,84.7088,81.7786,82.6242,2050991.0
2022-09-30,82.0244,84.5809,79.8711,82.8602,3720975.0
2022-10-01,82.0244,84.5809,79.8711,82.8602,3720975.0
2022-10-02,82.0244,84.5809,79.8711,82.8602,3720975.0
2022-10-03,84.0401,86.0263,82.7422,84.5219,2706602.0
2022-10-04,86.2918,88.0027,86.282,87.8847,1972293.0
2022-10-05,86.9703,88.8975,86.5081,88.3174,1767669.0
2022-10-06,88.2092,89.2023,86.6655,86.7638,1788980.0
2022-10-07,85.8297,86.3115,84.7284,85.4069,1743087.0
2022-10-08,85.8297,86.3115,84.7284,85.4069,1743087.0
2022-10-09,85.8297,86.3115,84.7284,85.4069,1743087.0
2022-10-10,85.7117,86.164,82.6931,84.4334,1836799.0
2022-10-11,83.8238,86.0853,83.3813,84.6989,1931114.0
2022-10-12,84.8071,85.2102,83.0077,83.0962,2125157.0
2022-10-13,81.0117,84.5514,80.2054,84.0205,2988834.0
2022-10-14,84.6793,85.338,79.8514,80.0874,2788417.0
2022-10-15,84.6793,85.338,79.8514,80.0874,2788417.0
2022-10-16,84.6793,85.338,79.8514,80.0874,2788417.0
2022-10-17,82.1818,83.4993,81.9654,82.8012,3007343.0
2022-10-18,84.4433,85.5249,82.5849,83.2437,1890441.0
2022-10-19,82.5456,83.637,80.8347,82.2604,1479204.0
2022-10-20,82.7422,83.8041,80.9723,81.11,1716287.0
2022-10-21,81.0215,83.9123,80.7658,83.6468,2193967.0
2022-10-22,81.0215,83.9123,80.7658,83.6468,2193967.0
2022-10-23,81.0215,83.9123,80.7658,83.6468,2193967.0
2022-10-24,83.814,85.8592,83.106,85.633,1792156.0
2022-10-25,87.6782,92.0833,87.1761,91.513,3595481.0
2022-10-26,92.0538,93.9613,91.4569,91.8276,2939236.0
2022-10-27,92.3586,93.686,91.8768,93.0174,2347103.0
2022-10-28,92.4668,94.2071,91.5818,93.7548,2293898.0
2022-10-29,92.4668,94.2071,91.5818,93.7548,2293898.0
2022-10-30,92.4668,94.2071,91.5818,93.7548,2293898.0
2022-10-31,93.509,94.9544,93.1354,94.0892,2969859.0
2022-11-01,94.8463,95.7312,91.1393,93.0961,2643347.0
2022-11-02,92.5848,95.6919,90.8689,91.0509,3326234.0
2022-11-03,91.0017,92.2898,90.3724,90.7559,2071647.0
2022-11-04,92.0833,93.7032,90.6674,92.3094,2475458.0
2022-11-05,92.0833,93.7032,90.6674,92.3094,2475458.0
2022-11-06,92.0833,93.7032,90.6674,92.3094,2475458.0
2022-11-07,92.3586,92.9781,90.1954,91.5818,2807613.0
2022-11-08,92.4569,92.8748,88.7942,90.5494,2613788.0
2022-11-09,90.3036,91.4442,89.5563,89.7923,2614459.0
2022-11-10,93.922,95.8394,93.4205,95.5051,2937144.0
2022-11-11,96.0557,96.8226,93.8679,94.5611,2892693.0
2022-11-12,96.0557,96.8226,93.8679,94.5611,2892693.0
2022-11-13,96.0557,96.8226,93.8679,94.5611,2892693.0
2022-11-14,94.4235,94.6201,92.9191,93.0469,2472399.0
2022-11-15,94.8856,96.7243,94.2219,96.1639,4101994.0
2022-11-16,94.394,95.2494,93.2386,94.8856,3331123.0
2022-11-17,95.5149,96.3113,92.7617,96.2917,4533494.0
2022-11-18,112.8795,113.9615,104.8166,105.7901,11725151.0
2022-11-19,112.8795,113.9615,104.8166,105.7901,11725151.0
2022-11-20,112.8795,113.9615,104.8166,105.7901,11725151.0
2022-11-21,105.4459,110.9522,105.1706,110.4213,4736416.0
2022-11-22,112.1322,113.8627,110.8933,113.3416,4072266.0
2022-11-23,113.5088,115.3229,112.9286,114.0889,3158291.0
2022-11-24,113.5088,115.3229,112.9286,114.0889,3158291.0
2022-11-25,114.5903,114.8558,112.9974,114.0004,1134493.0
2022-11-26,114.5903,114.8558,112.9974,114.0004,1134493.0
2022-11-27,114.5903,114.8558,112.9974,114.0004,1134493.0
2022-11-28,113.7742,115.2098,113.6169,114.4232,2006488.0
2022-11-29,114.492,115.5441,113.3219,114.8362,2674783.0
2022-11-30,114.8263,116.1537,114.0348,115.7014,2916229.0
2022-12-01,116.0751,116.1931,114.7477,116.0063,2104167.0
2022-12-02,114.197,117.4812,114.1872,117.0092,2120579.0
2022-12-03,114.197,117.4812,114.1872,117.0092,2120579.0
2022-12-04,114.197,117.4812,114.1872,117.0092,2120579.0
2022-12-05,116.1515,116.4275,114.8502,115.698,2022128.0
2022-12-06,116.0332,117.3444,114.5643,114.8798,2651763.0
2022-12-07,114.2883,115.2248,113.5193,113.7263,1984076.0
2022-12-08,113.9137,115.6192,113.608,115.4811,2467705.0
2022-12-09,114.7418,115.0671,113.1693,113.263,2037699.0
2022-12-10,114.7418,115.0671,113.1693,113.263,2037699.0
2022-12-11,114.7418,115.0671,113.1693,113.263,2037699.0
2022-12-12,113.8644,114.7713,112.6123,114.7418,1744477.0
2022-12-13,118.6802,118.6802,114.4953,115.8656,2163021.0
2022-12-14,116.0825,116.6839,113.9038,115.7572,2184505.0
2022-12-15,114.2981,115.0523,111.804,112.08,3293120.0
2022-12-16,111.2913,112.8489,110.8083,112.3363,5324419.0
2022-12-17,111.2913,112.8489,110.8083,112.3363,5324419.0
2022-12-18,111.2913,112.8489,110.8083,112.3363,5324419.0
2022-12-19,112.6321,113.8446,112.0603,113.2926,2423884.0
2022-12-20,112.8884,113.6475,112.6222,112.7306,2136473.0
2022-12-21,114.3376,114.8108,112.9673,113.4996,2572041.0
2022-12-22,111.9863,112.6321,110.9068,112.3462,2250120.0
2022-12-23,112.2476,114.0221,111.3209,113.8446,1317109.0
2022-12-24,112.2476,114.0221,111.3209,113.8446,1317109.0
2022-12-25,112.2476,114.0221,111.3209,113.8446,1317109.0
2022-12-26,112.2476,114.0221,111.3209,113.8446,1317109.0
2022-12-27,114.1995,114.7916,112.7997,113.4109,1362620.0
2022-12-28,113.3517,114.239,112.6469,112.6715,1321621.0
2022-12-29,113.6475,114.8403,113.4207,114.2193,1593752.0
2022-12-30,113.3123,114.446,112.9081,114.4263,1547949.0
2022-12-31,113.3123,114.446,112.9081,114.4263,1547949.0
2023-01-01,113.3123,114.446,112.9081,114.4263,1547949.0
2023-01-02,113.3123,114.446,112.9081,114.4263,1547949.0
2023-01-03,114.9784,115.4614,113.125,114.1897,1707641.0
2023-01-04,115.5797,117.2162,114.8896,116.2994,2008956.0
2023-01-05,115.284,117.2852,114.8206,116.7233,2058821.0
2023-01-06,117.7289,120.711,117.4824,119.8484,2467903.0
2023-01-07,117.7289,120.711,117.4824,119.8484,2467903.0
2023-01-08,117.7289,120.711,117.4824,119.8484,2467903.0
2023-01-09,119.04,119.5329,116.9303,117.0486,2581327.0
2023-01-10,117.0486,118.3401,117.0486,118.0936,1596409.0
2023-01-11,118.3401,118.5668,117.3345,117.8472,2533969.0
2023-01-12,117.788,117.8866,116.2797,117.0683,2747074.0
2023-01-13,116.8317,118.4288,116.467,118.3105,2339428.0
2023-01-14,116.8317,118.4288,116.467,118.3105,2339428.0
2023-01-15,116.8317,118.4288,116.467,118.3105,2339428.0
2023-01-16,116.8317,118.4288,116.467,118.3105,2339428.0
2023-01-17,118.2218,118.3105,117.3542,118.064,1708180.0
2023-01-18,118.2809,118.4485,115.6389,115.7177,1762231.0
2023-01-19,114.7418,115.284,114.032,114.1108,1618773.0
2023-01-20,113.4207,114.653,112.7109,114.0911,2240837.0
2023-01-21,113.4207,114.653,112.7109,114.0911,2240837.0
2023-01-22,113.4207,114.653,112.7109,114.0911,2240837.0
2023-01-23,114.4559,114.6284,113.3714,114.1404,2132724.0
2023-01-24,114.5791,116.2304,113.8151,116.0529,1881685.0
2023-01-25,115.2544,118.5175,114.5446,118.4978,1674479.0
2023-01-26,118.5865,119.4442,117.7091,119.0006,1847336.0
2023-01-27,119.0597,120.1294,117.6894,117.788,1887218.0
2023-01-28,119.0597,120.1294,117.6894,117.788,1887218.0
2023-01-29,119.0597,120.1294,117.6894,117.788,1887218.0
2023-01-30,117.0092,118.2711,116.5803,117.3099,1689972.0
2023-01-31,117.4331,117.7683,116.0485,116.5163,2208173.0
2023-02-01,117.3345,117.6253,114.5052,116.8416,2213402.0
2023-02-02,117.2754,117.5218,114.0911,114.446,3553540.0
2023-02-03,114.2291,114.6678,113.1644,113.6869,3780597.0
2023-02-04,114.2291,114.6678,113.1644,113.6869,3780597.0
2023-02-05,114.2291,114.6678,113.1644,113.6869,3780597.0
2023-02-06,113.47,115.1312,113.056,114.0714,2073536.0
2023-02-07,113.1151,113.1398,110.4435,112.8687,2535901.0
2023-02-08,112.2673,112.8785,110.3219,112.8687,2691046.0
2023-02-09,114.0418,115.3826,113.2778,113.3912,2140867.0
2023-02-10,113.125,113.6869,112.149,113.5489,1370997.0
2023-02-11,113.125,113.6869,112.149,113.5489,1370997.0
2023-02-12,113.125,113.6869,112.149,113.5489,1370997.0
2023-02-13,114.1108,115.5403,113.4848,115.1262,1751795.0
2023-02-14,115.1262,115.6684,113.3123,115.146,1928392.0
2023-02-15,114.239,115.5896,113.544,114.9882,1671749.0
2023-02-16,113.401,115.0375,112.9081,113.6869,2351327.0
2023-02-17,113.3419,114.5249,113.0461,114.0517,1473051.0
2023-02-18,113.3419,114.5249,113.0461,114.0517,1473051.0
2023-02-19,113.3419,114.5249,113.0461,114.0517,1473051.0
2023-02-20,113.3419,114.5249,113.0461,114.0517,1473051.0
2023-02-21,112.8785,113.3222,111.1336,111.311,2446769.0
2023-02-22,111.3801,112.3166,110.4139,111.0646,3075373.0
2023-02-23,110.6308,110.9364,108.9943,109.9112,1875581.0
2023-02-24,108.876,110.2661,108.2845,109.8816,2103517.0
2023-02-25,108.876,110.2661,108.2845,109.8816,2103517.0
2023-02-26,108.876,110.2661,108.2845,109.8816,2103517.0
2023-02-27,111.1434,111.2026,109.1225,109.3492,1992977.0
2023-02-28,109.3394,110.3055,108.8366,108.9746,3519278.0
2023-03-01,105.465,109.2309,103.6116,109.1028,5081616.0
2023-03-02,109.0929,109.4971,107.9296,109.4379,2569864.0
2023-03-03,109.4379,110.9068,109.1422,110.8378,2247549.0
2023-03-04,109.4379,110.9068,109.1422,110.8378,2247549.0
2023-03-05,109.4379,110.9068,109.1422,110.8378,2247549.0
2023-03-06,110.5322,111.9617,110.1576,110.8083,2365039.0
2023-03-07,110.9759,111.1582,108.1071,108.3042,2741615.0
2023-03-08,108.4817,108.8021,106.7466,107.4958,1903115.0
2023-03-09,107.3677,107.4268,103.7743,104.0651,2034152.0
2023-03-10,104.1539,104.8242,102.3596,102.6948,2458142.0
2023-03-11,104.1539,104.8242,102.3596,102.6948,2458142.0
2023-03-12,104.1539,104.8242,102.3596,102.6948,2458142.0
2023-03-13,101.7701,103.7036,101.0778,102.2547,2920419.0
2023-03-14,103.4218,103.8371,101.6811,102.5415,2221949.0
2023-03-15,100.9888,101.9679,99.8415,101.1767,3074281.0
2023-03-16,100.4646,102.1459,100.0393,102.1064,3167668.0
2023-03-17,101.147,101.4536,99.9503,100.9393,2866669.0
2023-03-18,101.147,101.4536,99.9503,100.9393,2866669.0
2023-03-19,101.147,101.4536,99.9503,100.9393,2866669.0
2023-03-20,101.6118,102.0668,100.247,101.0184,2030391.0
2023-03-21,102.4426,103.4119,101.7157,102.9965,2110088.0
2023-03-22,104.0349,104.6284,101.4635,101.4833,3797278.0
2023-03-23,101.4833,102.2646,99.6338,100.514,1892765.0
2023-03-24,100.3261,100.9888,98.5864,100.2173,2543828.0
2023-03-25,100.3261,100.9888,98.5864,100.2173,2543828.0
2023-03-26,100.3261,100.9888,98.5864,100.2173,2543828.0
2023-03-27,100.6723,100.8701,99.3569,99.525,1876563.0
2023-03-28,99.8019,102.3536,99.8019,102.0075,2270772.0
2023-03-29,100.5041,102.4723,99.5912,101.3448,3190209.0
2023-03-30,102.6998,103.6987,101.5031,101.9976,1884571.0
2023-03-31,102.6503,105.0437,102.2844,104.9646,3723260.0
2023-04-01,102.6503,105.0437,102.2844,104.9646,3723260.0
2023-04-02,102.6503,105.0437,102.2844,104.9646,3723260.0
2023-04-03,104.8163,107.5954,104.7695,107.4372,3637370.0
2023-04-04,107.902,108.9405,107.1602,107.3383,2280104.0
2023-04-05,106.6262,106.6855,104.8954,105.291,2567114.0
2023-04-06,105.024,105.37,103.7877,105.0536,1709025.0
2023-04-07,105.024,105.37,103.7877,105.0536,1709025.0
2023-04-08,105.024,105.37,103.7877,105.0536,1709025.0
2023-04-09,105.024,105.37,103.7877,105.0536,1709025.0
2023-04-10,104.5789,106.0476,104.4503,105.469,1716786.0
2023-04-11,105.6767,106.0822,103.6987,103.9756,1943346.0
2023-04-12,104.4009,104.5196,101.6316,101.7602,1652326.0
2023-04-13,102.1064,103.1844,101.2756,103.0459,1731759.0
2023-04-14,103.1053,105.0536,102.5514,103.4514,1324686.0
2023-04-15,103.1053,105.0536,102.5514,103.4514,1324686.0
2023-04-16,103.1053,105.0536,102.5514,103.4514,1324686.0
2023-04-17,103.58,103.9163,102.3636,103.036,2043426.0
2023-04-18,103.6987,103.8272,101.8492,102.5514,1695847.0
2023-04-19,101.9382,103.5553,101.7256,103.1152,1201430.0
2023-04-20,102.6404,105.0882,102.2778,104.8657,1925328.0
2023-04-21,105.0932,106.0723,104.7174,105.1525,1143961.0
2023-04-22,105.0932,106.0723,104.7174,105.1525,1143961.0
2023-04-23,105.0932,106.0723,104.7174,105.1525,1143961.0
2023-04-24,105.0635,105.8646,104.5097,105.2415,1767068.0
2023-04-25,104.7075,104.8756,102.5316,102.8976,1726621.0
2023-04-26,101.7701,104.4849,101.4536,103.5503,1600424.0
2023-04-27,103.9855,104.663,103.1745,104.391,1239416.0
2023-04-28,104.2327,105.6174,104.0893,105.558,1420981.0
2023-04-29,104.2327,105.6174,104.0893,105.558,1420981.0
2023-04-30,104.2327,105.6174,104.0893,105.558,1420981.0
2023-05-01,105.3404,105.7954,104.1833,104.5888,1255376.0
2023-05-02,104.2229,104.2229,101.6024,103.6196,1458193.0
2023-05-03,103.6987,104.4914,102.7987,102.8481,1429714.0
2023-05-04,102.8679,103.5503,101.0976,101.7009,1220588.0
2023-05-05,102.5119,104.0251,102.4327,103.2932,1765315.0
2023-05-06,102.5119,104.0251,102.4327,103.2932,1765315.0
2023-05-07,102.5119,104.0251,102.4327,103.2932,1765315.0
2023-05-08,103.0558,103.9954,102.3927,103.6789,1385774.0
2023-05-09,102.9075,103.2141,102.0965,102.9371,2045312.0
2023-05-10,103.8371,104.0696,100.0344,100.8305,2612281.0
2023-05-11,100.8305,101.5031,99.8514,101.4042,1991593.0
2023-05-12,101.869,103.5207,101.3646,103.3624,1978040.0
2023-05-13,101.869,103.5207,101.3646,103.3624,1978040.0
2023-05-14,101.869,103.5207,101.3646,103.3624,1978040.0
2023-05-15,104.213,104.391,102.3734,103.2437,2389518.0
2023-05-16,102.5514,102.6652,101.2063,101.7998,3028983.0
2023-05-17,102.4228,104.5393,101.1866,102.6503,3345438.0
2023-05-18,102.8481,104.6481,101.1371,104.2229,3706756.0
2023-05-19,99.8019,104.2327,97.9129,103.6097,5952404.0
2023-05-20,99.8019,104.2327,97.9129,103.6097,5952404.0
2023-05-21,99.8019,104.2327,97.9129,103.6097,5952404.0
2023-05-22,103.8174,104.6679,103.3525,103.4712,2815261.0
2023-05-23,102.7492,102.8778,100.6327,100.7613,2562012.0
2023-05-24,101.5624,102.3536,100.2569,100.3459,2497666.0
2023-05-25,100.7514,102.9965,100.4151,101.2162,2951496.0
2023-05-26,101.4437,102.7393,101.0283,102.2349,2223109.0
2023-05-27,101.4437,102.7393,101.0283,102.2349,2223109.0
2023-05-28,101.4437,102.7393,101.0283,102.2349,2223109.0
2023-05-29,101.4437,102.7393,101.0283,102.2349,2223109.0
2023-05-30,102.2349,102.858,101.0382,102.1261,2539303.0
2023-05-31,101.869,103.0064,100.88,102.4822,3558153.0
2023-06-01,102.2547,102.5119,99.5547,99.7921,2957126.0
2023-06-02,100.3855,102.3239,99.8811,102.1657,2296417.0
2023-06-03,100.3855,102.3239,99.8811,102.1657,2296417.0
2023-06-04,100.3855,102.3239,99.8811,102.1657,2296417.0
2023-06-05,102.5179,103.659,101.9424,102.2997,2159885.0
2023-06-06,102.3592,103.3911,101.8631,102.8652,2138193.0
2023-06-07,102.8652,103.282,100.7418,101.1983,2555065.0
2023-06-08,101.1983,102.6072,100.8014,102.4386,2369896.0
2023-06-09,102.3493,103.4209,101.9325,102.4882,2456833.0
2023-06-10,102.3493,103.4209,101.9325,102.4882,2456833.0
2023-06-11,102.3493,103.4209,101.9325,102.4882,2456833.0
2023-06-12,103.3316,105.6259,103.3316,105.5443,3319234.0
2023-06-13,105.9709,106.2686,105.3557,105.6038,2220624.0
2023-06-14,105.4947,106.2895,104.3337,105.4153,1858706.0
2023-06-15,105.9511,107.5337,105.445,107.0425,3287821.0
2023-06-16,107.7669,108.1241,106.477,107.0029,3479513.0
2023-06-17,107.7669,108.1241,106.477,107.0029,3479513.0
2023-06-18,107.7669,108.1241,106.477,107.0029,3479513.0
2023-06-19,107.7669,108.1241,106.477,107.0029,3479513.0
2023-06-20,106.8243,107.3005,106.0702,106.4472,2299297.0
2023-06-21,106.7548,106.8143,105.6445,106.4075,1621326.0
2023-06-22,107.3997,107.8264,106.1595,107.1219,2357737.0
2023-06-23,106.1495,108.7591,106.1495,107.8165,7431595.0
2023-06-24,106.1495,108.7591,106.1495,107.8165,7431595.0
2023-06-25,106.1495,108.7591,106.1495,107.8165,7431595.0
2023-06-26,107.0227,107.7436,106.4968,106.7746,1956763.0
2023-06-27,107.4891,108.4813,107.0326,108.0745,1946502.0
2023-06-28,107.6081,108.3672,106.8491,107.499,1694217.0
2023-06-29,107.3005,108.4416,106.9235,108.0249,1715017.0
2023-06-30,108.7591,111.6862,108.5408,111.2596,2635987.0
2023-07-01,108.7591,111.6862,108.5408,111.2596,2635987.0
2023-07-02,108.7591,111.6862,108.5408,111.2596,2635987.0
2023-07-03,110.2872,111.0016,110.2129,110.2673,1209757.0
2023-07-04,110.2872,111.0016,110.2129,110.2673,1209757.0
2023-07-05,110.1086,110.1086,109.1461,109.7613,1750496.0
2023-07-06,108.8583,109.3445,108.2035,108.4813,1873855.0
2023-07-07,107.9653,108.4366,106.467,106.6258,2449615.0
2023-07-08,107.9653,108.4366,106.467,106.6258,2449615.0
2023-07-09,107.9653,108.4366,106.467,106.6258,2449615.0
2023-07-10,106.8044,109.1659,106.467,108.7293,2360351.0
2023-07-11,108.9675,110.1681,108.7542,110.1383,1902523.0
2023-07-12,111.6168,112.48,110.5501,110.6543,1984079.0
2023-07-13,110.6047,111.2298,110.2971,110.6146,1943870.0
2023-07-14,109.92,110.8676,108.2928,110.7138,1813308.0
2023-07-15,109.92,110.8676,108.2928,110.7138,1813308.0
2023-07-16,109.92,110.8676,108.2928,110.7138,1813308.0
2023-07-17,110.5253,110.7932,109.2106,109.3941,1832096.0
2023-07-18,109.0469,111.4679,109.0469,111.0413,2135629.0
2023-07-19,111.2992,112.2518,110.6841,111.7457,1680019.0
2023-07-20,112.093,112.9315,111.3092,111.329,1711389.0
2023-07-21,112.0335,112.9563,111.0264,111.1603,6007441.0
2023-07-22,112.0335,112.9563,111.0264,111.1603,6007441.0
2023-07-23,112.0335,112.9563,111.0264,111.1603,6007441.0
2023-07-24,111.6564,112.3312,110.8031,111.8251,1777638.0
2023-07-25,111.1306,111.7259,110.5352,111.6366,1424204.0
2023-07-26,111.3885,112.6685,111.2397,112.5991,1326084.0
2023-07-27,113.4425,114.1519,112.0533,112.5991,2318012.0
2023-07-28,113.4127,114.5885,113.1051,113.7203,1636252.0
2023-07-29,113.4127,114.5885,113.1051,113.7203,1636252.0
2023-07-30,113.4127,114.5885,113.1051,113.7203,1636252.0
2023-07-31,113.5417,113.8294,112.6785,113.7501,1400679.0
2023-08-01,113.5814,114.1966,112.8124,113.1051,1252822.0
2023-08-02,112.0533,112.2964,110.6245,110.9023,1968601.0
2023-08-03,112.0137,112.4602,110.7833,111.716,2432803.0
2023-08-04,112.4998,113.0158,111.5572,111.716,1762495.0
2023-08-05,112.4998,113.0158,111.5572,111.716,1762495.0
2023-08-06,112.4998,113.0158,111.5572,111.716,1762495.0
2023-08-07,112.2617,112.9662,111.5076,112.5792,1441202.0
2023-08-08,112.1923,112.4205,111.0909,112.3014,1224524.0
2023-08-09,112.7777,113.7525,112.0434,112.1526,1601900.0
2023-08-10,113.2738,114.4843,112.6983,112.996,1640313.0
2023-08-11,112.3808,112.9464,111.8251,112.5098,1614568.0
2023-08-12,112.3808,112.9464,111.8251,112.5098,1614568.0
2023-08-13,112.3808,112.9464,111.8251,112.5098,1614568.0
2023-08-14,113.0009,114.4446,112.9612,113.2341,2063737.0
2023-08-15,112.9761,113.3036,111.964,113.125,2019851.0
2023-08-16,114.8515,116.5383,114.3256,114.3355,2940221.0
2023-08-17,114.8614,115.1888,111.9755,112.1823,3569300.0
2023-08-18,115.5956,119.7417,115.4269,117.7984,6357107.0
2023-08-19,115.5956,119.7417,115.4269,117.7984,6357107.0
2023-08-20,115.5956,119.7417,115.4269,117.7984,6357107.0
2023-08-21,117.6992,118.364,116.9252,118.235,2799602.0
2023-08-22,117.213,118.1457,116.2902,116.8756,2871129.0
2023-08-23,117.213,121.7475,116.7069,120.9339,4261158.0
2023-08-24,120.5767,121.038,117.4908,117.9373,4945507.0
2023-08-25,118.4632,119.0933,117.3817,118.0762,2904935.0
2023-08-26,118.4632,119.0933,117.3817,118.0762,2904935.0
2023-08-27,118.4632,119.0933,117.3817,118.0762,2904935.0
2023-08-28,118.6319,119.1875,117.8083,118.999,2109378.0
2023-08-29,118.9792,120.5022,118.6716,120.0805,2451632.0
2023-08-30,120.0805,121.0926,120.0805,120.7056,1612982.0
2023-08-31,120.6163,121.43,120.0805,120.8644,2396276.0
2023-09-01,121.3867,121.6952,120.1729,121.0883,1996031.0
2023-09-02,121.3867,121.6952,120.1729,121.0883,1996031.0
2023-09-03,121.3867,121.6952,120.1729,121.0883,1996031.0
2023-09-04,121.3867,121.6952,120.1729,121.0883,1996031.0
2023-09-05,120.7102,121.0087,119.7998,120.0037,1730112.0
