,ALB US Equity,ALB US Equity,ALB US Equity,ALB US Equity,ALB US Equity
2022-05-13,213.7893,227.4745,212.0183,225.1231,1078597.0
2022-05-14,213.7893,227.4745,212.0183,225.1231,1078597.0
2022-05-15,213.7893,227.4745,212.0183,225.1231,1078597.0
2022-05-16,222.4274,230.1801,220.0573,222.6635,974612.0
2022-05-17,228.7338,235.4633,227.4942,235.365,1141572.0
2022-05-18,233.289,240.9434,230.308,232.1675,1109210.0
2022-05-19,230.8885,239.1921,230.1014,235.2174,1067927.0
2022-05-20,237.7557,239.1921,224.4148,232.62,1120089.0
2022-05-21,237.7557,239.1921,224.4148,232.62,1120089.0
2022-05-22,237.7557,239.1921,224.4148,232.62,1120089.0
2022-05-23,236.1225,239.6939,231.6755,239.015,1003401.0
2022-05-24,239.3495,245.8626,233.5842,239.2216,2202486.0
2022-05-25,240.0481,243.1964,228.6355,233.6727,1532599.0
2022-05-26,235.2764,254.117,233.476,250.9294,2265507.0
2022-05-27,254.8155,269.2584,253.4087,266.543,1952574.0
2022-05-28,254.8155,269.2584,253.4087,266.543,1952574.0
2022-05-29,254.8155,269.2584,253.4087,266.543,1952574.0
2022-05-30,254.8155,269.2584,253.4087,266.543,1952574.0
2022-05-31,260.8072,261.4663,250.1521,256.2126,2705859.0
2022-06-01,248.4206,249.4915,228.9896,236.2406,3401887.0
2022-06-02,229.8161,247.417,229.2356,247.2301,1657901.0
2022-06-03,242.0944,247.7614,241.3193,246.7087,927495.0
2022-06-04,242.0944,247.7614,241.3193,246.7087,927495.0
2022-06-05,242.0944,247.7614,241.3193,246.7087,927495.0
2022-06-06,250.1226,255.5633,248.9125,253.6251,1280998.0
2022-06-07,250.2997,254.6385,248.4206,253.7235,986091.0
2022-06-08,252.6708,255.6715,247.24,249.5225,864261.0
2022-06-09,247.5073,248.4631,237.9491,238.2447,1212417.0
2022-06-10,235.397,237.6239,231.4653,233.4065,1097997.0
2022-06-11,235.397,237.6239,231.4653,233.4065,1097997.0
2022-06-12,235.397,237.6239,231.4653,233.4065,1097997.0
2022-06-13,224.883,225.7353,215.8963,218.9707,1652496.0
2022-06-14,220.1926,224.8239,217.7981,220.0645,1033162.0
2022-06-15,222.4984,222.6757,207.7965,211.9351,1951835.0
2022-06-16,206.1411,206.5057,195.7651,199.2139,2158741.0
2022-06-17,200.1303,210.4127,197.4205,208.9396,2401442.0
2022-06-18,200.1303,210.4127,197.4205,208.9396,2401442.0
2022-06-19,200.1303,210.4127,197.4205,208.9396,2401442.0
2022-06-20,200.1303,210.4127,197.4205,208.9396,2401442.0
2022-06-21,213.9748,215.7584,210.26,213.1668,1347802.0
2022-06-22,206.3874,217.4729,205.3232,213.0781,1243251.0
2022-06-23,213.8566,216.389,206.2495,210.4965,1163069.0
2022-06-24,213.5807,223.2768,211.2749,221.5031,2392246.0
2022-06-25,213.5807,223.2768,211.2749,221.5031,2392246.0
2022-06-26,213.5807,223.2768,211.2749,221.5031,2392246.0
2022-06-27,218.3992,225.2476,217.7784,223.3064,1238402.0
2022-06-28,222.6954,229.3763,218.9658,219.9265,1586193.0
2022-06-29,218.9116,219.8674,205.5893,208.7918,1405576.0
2022-06-30,204.9192,208.8509,200.8792,205.9243,1250741.0
2022-07-01,202.6726,205.7272,197.519,202.1503,1003114.0
2022-07-02,202.6726,205.7272,197.519,202.1503,1003114.0
2022-07-03,202.6726,205.7272,197.519,202.1503,1003114.0
2022-07-04,202.6726,205.7272,197.519,202.1503,1003114.0
2022-07-05,198.2778,198.2778,192.2276,197.4993,1203663.0
2022-07-06,197.2136,199.204,190.8677,195.4005,1486589.0
2022-07-07,200.7018,203.4904,199.3814,200.0317,1594289.0
2022-07-08,200.5737,205.5006,197.3515,202.9189,907873.0
2022-07-09,200.5737,205.5006,197.3515,202.9189,907873.0
2022-07-10,200.5737,205.5006,197.3515,202.9189,907873.0
2022-07-11,198.731,199.3026,194.3067,196.8982,897684.0
2022-07-12,194.8487,196.6716,190.3356,192.9567,938474.0
2022-07-13,188.7984,195.2083,186.4828,193.1341,881942.0
2022-07-14,189.8528,193.883,187.3992,193.7844,992430.0
2022-07-15,197.4205,198.5635,192.4739,197.7654,912550.0
2022-07-16,197.4205,198.5635,192.4739,197.7654,912550.0
2022-07-17,197.4205,198.5635,192.4739,197.7654,912550.0
2022-07-18,203.2342,205.1656,199.5844,200.8989,940390.0
2022-07-19,204.8207,209.2056,203.9831,208.4272,780970.0
2022-07-20,210.6541,217.2946,207.5502,216.3003,933445.0
2022-07-21,216.2905,222.7644,216.0441,222.3013,865250.0
2022-07-22,224.6662,224.9284,217.0197,218.2218,707664.0
2022-07-23,224.6662,224.9284,217.0197,218.2218,707664.0
2022-07-24,224.6662,224.9284,217.0197,218.2218,707664.0
2022-07-25,218.3401,224.4593,213.9798,224.2425,720673.0
2022-07-26,224.9322,225.7698,221.1582,221.8086,881495.0
2022-07-27,225.0012,232.225,221.7445,230.8642,787069.0
2022-07-28,233.6233,235.5645,229.1901,232.8645,1083974.0
2022-07-29,235.0127,242.1123,233.5346,240.7377,1506630.0
2022-07-30,235.0127,242.1123,233.5346,240.7377,1506630.0
2022-07-31,235.0127,242.1123,233.5346,240.7377,1506630.0
2022-08-01,238.9542,240.3791,233.9977,236.4513,957502.0
2022-08-02,235.5054,243.009,235.1543,240.3239,1025443.0
2022-08-03,242.403,242.403,230.746,236.0375,1407669.0
2022-08-04,242.6001,246.4923,226.6567,231.4555,2191952.0
2022-08-05,228.8343,240.2352,228.3761,234.5101,1427951.0
2022-08-06,228.8343,240.2352,228.3761,234.5101,1427951.0
2022-08-07,228.8343,240.2352,228.3761,234.5101,1427951.0
2022-08-08,239.979,249.8574,239.4075,241.26,1469679.0
2022-08-09,241.053,244.3442,237.5451,241.0826,762236.0
2022-08-10,246.3347,255.6021,245.0438,255.5085,1359852.0
2022-08-11,259.2431,268.4662,259.2431,261.8149,1983339.0
2022-08-12,263.0959,277.5317,262.554,277.4529,1995655.0
2022-08-13,263.0959,277.5317,262.554,277.4529,1995655.0
2022-08-14,263.0959,277.5317,262.554,277.4529,1995655.0
2022-08-15,272.5359,284.8629,272.1713,279.9262,1793938.0
2022-08-16,279.3251,280.3893,272.8315,276.704,1297846.0
2022-08-17,271.4717,279.4631,269.895,273.5607,987714.0
2022-08-18,274.8219,277.8865,271.8835,275.423,1070663.0
2022-08-19,271.8855,271.9643,262.4062,266.0718,1223731.0
2022-08-20,271.8855,271.9643,262.4062,266.0718,1223731.0
2022-08-21,271.8855,271.9643,262.4062,266.0718,1223731.0
2022-08-22,261.1252,273.0483,259.4993,271.6687,1454341.0
2022-08-23,273.5311,279.7587,272.1614,276.9208,1038932.0
2022-08-24,277.8766,284.38,275.9157,283.6706,795423.0
2022-08-25,286.341,293.8102,285.9075,291.3566,1369952.0
2022-08-26,291.7803,292.204,282.3305,283.9465,920842.0
2022-08-27,291.7803,292.204,282.3305,283.9465,920842.0
2022-08-28,291.7803,292.204,282.3305,283.9465,920842.0
2022-08-29,278.7339,286.0947,276.2507,280.8032,744268.0
2022-08-30,282.6114,283.7889,267.6385,268.7816,1913363.0
2022-08-31,268.7717,269.094,263.4605,264.0419,1558214.0
2022-09-01,260.4059,260.4059,245.9307,253.2027,1725619.0
2022-09-02,258.9968,262.0711,254.0009,256.08,1194679.0
2022-09-03,258.9968,262.0711,254.0009,256.08,1194679.0
2022-09-04,258.9968,262.0711,254.0009,256.08,1194679.0
2022-09-05,258.9968,262.0711,254.0009,256.08,1194679.0
2022-09-06,265.0568,266.5448,254.937,262.8003,1412017.0
2022-09-07,261.1843,275.5856,260.5992,275.1176,1386920.0
2022-09-08,273.6296,288.0162,272.9346,287.1687,1635179.0
2022-09-09,290.6865,298.1177,290.6865,295.978,1580851.0
2022-09-10,290.6865,298.1177,290.6865,295.978,1580851.0
2022-09-11,290.6865,298.1177,290.6865,295.978,1580851.0
2022-09-12,295.9977,296.0164,287.5284,292.6277,1060887.0
2022-09-13,282.3699,302.6293,281.3748,293.7313,1957051.0
2022-09-14,292.1449,303.7329,290.7851,302.5603,1590613.0
2022-09-15,298.1154,299.7927,282.6448,282.921,1618901.0
2022-09-16,277.5043,284.1987,273.3308,283.4834,1925065.0
2022-09-17,277.5043,284.1987,273.3308,283.4834,1925065.0
2022-09-18,277.5043,284.1987,273.3308,283.4834,1925065.0
2022-09-19,278.0864,293.7346,278.0568,292.9848,1134653.0
2022-09-20,289.4723,290.0742,280.5136,283.809,903912.0
2022-09-21,286.9268,293.557,281.0464,281.224,995203.0
2022-09-22,285.2593,285.9993,267.1248,268.5159,1576214.0
2022-09-23,261.4614,266.2467,256.834,265.852,1485514.0
2022-09-24,261.4614,266.2467,256.834,265.852,1485514.0
2022-09-25,261.4614,266.2467,256.834,265.852,1485514.0
2022-09-26,263.2275,270.9431,260.8946,261.491,1256343.0
2022-09-27,267.5688,272.6401,261.5404,266.0789,1104820.0
2022-09-28,263.4347,275.2745,261.0174,274.2385,1179161.0
2022-09-29,270.1636,270.4251,258.6001,261.8955,1014395.0
2022-09-30,259.6855,266.9201,258.2351,260.9089,1078030.0
2022-10-01,259.6855,266.9201,258.2351,260.9089,1078030.0
2022-10-02,259.6855,266.9201,258.2351,260.9089,1078030.0
2022-10-03,267.1346,272.0481,258.8665,270.0748,1524753.0
2022-10-04,281.1056,285.1903,274.9785,279.9907,1266456.0
2022-10-05,276.6755,277.4155,265.1021,273.1039,1118760.0
2022-10-06,270.726,281.4877,270.726,277.1886,1359553.0
2022-10-07,272.7881,273.2716,262.7145,268.8909,1031597.0
2022-10-08,272.7881,273.2716,262.7145,268.8909,1031597.0
2022-10-09,272.7881,273.2716,262.7145,268.8909,1031597.0
2022-10-10,269.8874,274.7318,266.1283,274.3865,1029988.0
2022-10-11,270.4498,272.1813,263.9774,269.3447,1412419.0
2022-10-12,268.368,269.1869,242.1626,248.0924,3589542.0
2022-10-13,234.3286,254.4957,228.5765,252.5816,2691510.0
2022-10-14,255.5317,257.5444,233.7169,234.299,1987244.0
2022-10-15,255.5317,257.5444,233.7169,234.299,1987244.0
2022-10-16,255.5317,257.5444,233.7169,234.299,1987244.0
2022-10-17,241.7482,248.0529,240.4458,244.718,1327565.0
2022-10-18,252.0981,254.4957,246.3165,248.3094,973900.0
2022-10-19,246.6617,253.4005,244.5503,253.0848,1151240.0
2022-10-20,254.8805,257.7319,249.2369,251.9797,1067825.0
2022-10-21,252.552,267.7464,251.1115,266.4045,1318369.0
2022-10-22,252.552,267.7464,251.1115,266.4045,1318369.0
2022-10-23,252.552,267.7464,251.1115,266.4045,1318369.0
2022-10-24,265.408,267.2629,255.4231,266.957,991696.0
2022-10-25,266.444,278.4367,265.2748,277.672,1103499.0
2022-10-26,279.6355,283.2367,275.6593,278.3824,1051609.0
2022-10-27,280.2077,280.701,270.6372,278.4021,1000170.0
2022-10-28,277.4451,282.0133,272.4329,276.419,940610.0
2022-10-29,277.4451,282.0133,272.4329,276.419,940610.0
2022-10-30,277.4451,282.0133,272.4329,276.419,940610.0
2022-10-31,274.1694,277.7732,270.0748,276.1329,2300831.0
2022-11-01,281.8455,284.0359,275.1659,275.2745,1276246.0
2022-11-02,272.4921,275.7678,261.9547,262.9611,1598150.0
2022-11-03,249.6217,274.7812,247.155,270.8938,2240869.0
2022-11-04,280.0992,282.9111,271.762,281.1845,1480748.0
2022-11-05,280.0992,282.9111,271.762,281.1845,1480748.0
2022-11-06,280.0992,282.9111,271.762,281.1845,1480748.0
2022-11-07,282.9901,284.4306,277.9188,282.6645,871799.0
2022-11-08,286.4631,307.3701,284.6674,301.9238,2023116.0
2022-11-09,300.4438,306.3539,293.6162,296.1223,1428073.0
2022-11-10,306.9656,316.5262,300.217,316.4867,1473277.0
2022-11-11,318.6869,330.0826,314.9673,321.0352,1421611.0
2022-11-12,318.6869,330.0826,314.9673,321.0352,1421611.0
2022-11-13,318.6869,330.0826,314.9673,321.0352,1421611.0
2022-11-14,318.4403,319.3973,305.5251,312.1257,1628554.0
2022-11-15,296.6551,297.3063,276.8531,291.9093,3161059.0
2022-11-16,291.416,292.7776,281.5101,282.9407,1486612.0
2022-11-17,279.8525,280.2077,271.3476,273.7452,1684116.0
2022-11-18,277.2478,277.2478,270.6964,273.2815,1266161.0
2022-11-19,277.2478,277.2478,270.6964,273.2815,1266161.0
2022-11-20,277.2478,277.2478,270.6964,273.2815,1266161.0
2022-11-21,271.4858,282.7039,265.9704,279.1027,1363125.0
2022-11-22,279.8723,281.9541,273.7353,279.3099,1239258.0
2022-11-23,278.3232,285.1804,276.0835,280.109,994506.0
2022-11-24,278.3232,285.1804,276.0835,280.109,994506.0
2022-11-25,273.1039,273.9721,263.1486,269.177,1341936.0
2022-11-26,273.1039,273.9721,263.1486,269.177,1341936.0
2022-11-27,273.1039,273.9721,263.1486,269.177,1341936.0
2022-11-28,263.6024,264.8062,259.9828,262.5566,1663076.0
2022-11-29,265.5067,270.754,262.8329,266.4144,1219023.0
2022-11-30,266.592,274.6036,264.7667,274.278,1604827.0
2022-12-01,276.5078,276.7742,265.1712,271.614,1086180.0
2022-12-02,270.0354,281.589,269.0487,280.484,1178206.0
2022-12-03,270.0354,281.589,269.0487,280.484,1178206.0
2022-12-04,270.0354,281.589,269.0487,280.484,1178206.0
2022-12-05,277.603,278.5896,261.5798,261.6884,1872034.0
2022-12-06,263.8096,263.8096,251.9797,254.545,1775729.0
2022-12-07,257.2484,261.8363,253.144,254.1701,1240413.0
2022-12-08,260.1393,260.1393,250.9536,252.6112,1412649.0
2022-12-09,253.5386,254.2786,249.0001,249.8683,1186644.0
2022-12-10,253.5386,254.2786,249.0001,249.8683,1186644.0
2022-12-11,253.5386,254.2786,249.0001,249.8683,1186644.0
2022-12-12,249.0001,257.6135,247.2439,255.8967,1243730.0
2022-12-13,265.26,265.408,256.0842,258.4127,940979.0
2022-12-14,256.9919,259.572,243.3663,244.5503,1988637.0
2022-12-15,237.8947,243.6857,234.9696,237.6674,1955964.0
2022-12-16,235.9084,241.7092,234.1197,239.9996,2508778.0
2022-12-17,235.9084,241.7092,234.1197,239.9996,2508778.0
2022-12-18,235.9084,241.7092,234.1197,239.9996,2508778.0
2022-12-19,239.8909,240.2664,228.5659,230.5917,1271399.0
2022-12-20,227.4097,233.507,226.372,230.7499,1033663.0
2022-12-21,231.5306,234.9004,224.3758,229.8901,1381640.0
2022-12-22,226.4412,226.6734,219.5237,223.3184,1228640.0
2022-12-23,221.8361,224.4845,218.6343,224.2869,678752.0
2022-12-24,221.8361,224.4845,218.6343,224.2869,678752.0
2022-12-25,221.8361,224.4845,218.6343,224.2869,678752.0
2022-12-26,221.8361,224.4845,218.6343,224.2869,678752.0
2022-12-27,222.6366,223.5062,211.0052,211.6376,1871739.0
2022-12-28,210.9261,214.464,207.9417,211.5191,1754893.0
2022-12-29,215.3039,219.2371,214.3157,214.9087,1285619.0
2022-12-30,212.6061,215.9067,211.0842,214.3058,951830.0
2022-12-31,212.6061,215.9067,211.0842,214.3058,951830.0
2023-01-01,212.6061,215.9067,211.0842,214.3058,951830.0
2023-01-02,212.6061,215.9067,211.0842,214.3058,951830.0
2023-01-03,216.5689,216.895,206.1135,211.9736,2293435.0
2023-01-04,216.5195,222.2116,213.1299,220.9368,1734726.0
2023-01-05,219.662,222.1721,214.4936,216.0352,1549201.0
2023-01-06,217.4089,220.3735,212.7543,219.0295,1618329.0
2023-01-07,217.4089,220.3735,212.7543,219.0295,1618329.0
2023-01-08,217.4089,220.3735,212.7543,219.0295,1618329.0
2023-01-09,222.0337,227.7259,221.3618,221.3618,1467812.0
2023-01-10,222.6959,224.7118,218.0671,221.2629,896497.0
2023-01-11,225.621,235.2463,224.7711,233.7738,1931549.0
2023-01-12,235.2562,241.8871,232.8842,240.3455,1462155.0
2023-01-13,233.2204,239.466,230.5917,239.377,1262866.0
2023-01-14,233.2204,239.466,230.5917,239.377,1262866.0
2023-01-15,233.2204,239.466,230.5917,239.377,1262866.0
2023-01-16,233.2204,239.466,230.5917,239.377,1262866.0
2023-01-17,240.6518,242.5394,238.9126,240.2071,1354386.0
2023-01-18,242.7172,248.9134,240.6815,240.9285,1181644.0
2023-01-19,239.3375,241.1262,233.0524,236.2938,1452589.0
2023-01-20,238.5272,245.929,236.8895,245.5633,1266611.0
2023-01-21,238.5272,245.929,236.8895,245.5633,1266611.0
2023-01-22,238.5272,245.929,236.8895,245.5633,1266611.0
2023-01-23,246.5614,258.0247,245.9734,257.5702,1976968.0
2023-01-24,253.9731,263.8553,249.6743,261.4737,1740737.0
2023-01-25,261.1179,268.1047,257.6591,267.7884,1272934.0
2023-01-26,274.3996,282.0781,272.5091,276.1587,1849439.0
2023-01-27,277.9276,281.9744,274.8937,278.4019,1234319.0
2023-01-28,277.9276,281.9744,274.8937,278.4019,1234319.0
2023-01-29,277.9276,281.9744,274.8937,278.4019,1234319.0
2023-01-30,273.5992,277.4928,268.5296,268.7766,1129047.0
2023-01-31,269.1423,279.1135,267.8972,278.1351,1554422.0
2023-02-01,276.8405,285.863,276.1784,282.5327,1329364.0
2023-02-02,285.2997,287.6616,282.1374,286.7326,1209337.0
2023-02-03,285.023,288.5411,281.7619,283.847,1166868.0
2023-02-04,285.023,288.5411,281.7619,283.847,1166868.0
2023-02-05,285.023,288.5411,281.7619,283.847,1166868.0
2023-02-06,282.9873,286.7622,273.3324,273.5498,1415724.0
2023-02-07,274.1328,276.9789,270.0416,276.05,1068022.0
2023-02-08,274.7159,278.0264,264.636,264.9918,1523627.0
2023-02-09,267.8082,273.2667,262.9659,264.2407,1202998.0
2023-02-10,261.8591,265.6735,256.2509,265.1301,1391421.0
2023-02-11,261.8591,265.6735,256.2509,265.1301,1391421.0
2023-02-12,261.8591,265.6735,256.2509,265.1301,1391421.0
2023-02-13,265.2388,268.4011,264.7299,266.7508,843544.0
2023-02-14,264.0925,270.6147,263.2821,267.5117,1168450.0
2023-02-15,265.0313,269.8736,264.9522,269.5771,1546819.0
2023-02-16,273.2434,289.559,259.9321,282.256,3076293.0
2023-02-17,275.5855,275.7535,249.5458,254.9712,5758325.0
2023-02-18,275.5855,275.7535,249.5458,254.9712,5758325.0
2023-02-19,275.5855,275.7535,249.5458,254.9712,5758325.0
2023-02-20,275.5855,275.7535,249.5458,254.9712,5758325.0
2023-02-21,253.4494,253.8841,238.5321,239.1102,3003300.0
2023-02-22,240.138,244.6937,239.3177,243.5473,1993544.0
2023-02-23,247.0555,251.6508,242.7457,250.8602,2271259.0
2023-02-24,245.9092,248.0437,241.6796,246.5812,1301652.0
2023-02-25,245.9092,248.0437,241.6796,246.5812,1301652.0
2023-02-26,245.9092,248.0437,241.6796,246.5812,1301652.0
2023-02-27,250.2771,257.1354,249.1901,253.9928,1907579.0
2023-02-28,254.4277,257.9161,251.2654,251.3148,1630874.0
2023-03-01,252.4809,253.311,246.8678,249.6644,1311579.0
2023-03-02,243.4683,249.1129,239.6439,247.4311,1801057.0
2023-03-03,248.439,256.4733,246.7689,256.3152,1186139.0
2023-03-04,248.439,256.4733,246.7689,256.3152,1186139.0
2023-03-05,248.439,256.4733,246.7689,256.3152,1186139.0
2023-03-06,257.165,260.1495,252.1449,253.8644,971768.0
2023-03-07,251.463,254.0225,244.1205,245.9685,1331628.0
2023-03-08,245.9981,251.3543,245.3064,250.2672,922019.0
2023-03-09,249.9313,252.3129,233.4576,233.9616,1708830.0
2023-03-10,232.2322,232.2618,221.2728,222.4784,2619255.0
2023-03-11,232.2322,232.2618,221.2728,222.4784,2619255.0
2023-03-12,232.2322,232.2618,221.2728,222.4784,2619255.0
2023-03-13,217.5274,227.3504,213.2781,220.3636,1838331.0
2023-03-14,225.957,226.9057,219.5434,222.7057,2038088.0
2023-03-15,215.4423,216.6973,207.6255,211.8748,3029327.0
2023-03-16,210.568,213.3204,205.207,212.4788,1930228.0
2023-03-17,211.0729,211.0729,204.5902,206.4196,2300271.0
2023-03-18,211.0729,211.0729,204.5902,206.4196,2300271.0
2023-03-19,211.0729,211.0729,204.5902,206.4196,2300271.0
2023-03-20,206.677,213.261,202.6276,211.0828,1795335.0
2023-03-21,216.4094,221.6865,214.6174,220.7162,1905143.0
2023-03-22,221.1716,223.5973,213.9243,213.9639,1515928.0
2023-03-23,216.4094,222.33,210.9541,213.4986,1422767.0
2023-03-24,210.3007,215.7758,206.5978,215.6273,1588330.0
2023-03-25,210.3007,215.7758,206.5978,215.6273,1588330.0
2023-03-26,210.3007,215.7758,206.5978,215.6273,1588330.0
2023-03-27,218.7559,219.7563,214.4441,216.7064,2045027.0
2023-03-28,220.0925,222.4785,214.3204,215.9936,1817480.0
2023-03-29,220.7855,222.4785,216.3943,222.231,1373922.0
2023-03-30,226.3893,227.0428,220.2212,220.2311,1293991.0
2023-03-31,221.0132,222.3399,217.0431,218.845,1835392.0
2023-04-01,221.0132,222.3399,217.0431,218.845,1835392.0
2023-04-02,221.0132,222.3399,217.0431,218.845,1835392.0
2023-04-03,219.0232,221.0726,215.1564,216.2609,1507618.0
2023-04-04,214.7857,214.7857,205.1424,207.4889,2212462.0
2023-04-05,198.9644,199.1228,191.3408,194.7566,4657516.0
2023-04-06,193.2418,194.0437,191.1032,192.7467,2014378.0
2023-04-07,193.2418,194.0437,191.1032,192.7467,2014378.0
2023-04-08,193.2418,194.0437,191.1032,192.7467,2014378.0
2023-04-09,193.2418,194.0437,191.1032,192.7467,2014378.0
2023-04-10,192.5388,197.9149,191.6676,197.8357,2008313.0
2023-04-11,199.3109,200.3406,195.0932,199.7069,1736728.0
2023-04-12,203.8058,204.7068,199.4396,199.697,1320054.0
2023-04-13,201.1722,203.3009,197.9743,200.994,1280326.0
2023-04-14,202.5583,210.3601,201.5089,201.9742,2266905.0
2023-04-15,202.5583,210.3601,201.5089,201.9742,2266905.0
2023-04-16,202.5583,210.3601,201.5089,201.9742,2266905.0
2023-04-17,202.9841,206.3008,202.5022,203.8553,3497804.0
2023-04-18,207.5681,210.1126,201.9148,203.2316,2060007.0
2023-04-19,200.4297,202.9643,199.5089,201.7564,1092587.0
2023-04-20,196.3902,198.3604,191.1329,191.1329,2432486.0
2023-04-21,186.6281,186.6875,170.1138,172.0246,8800132.0
2023-04-22,186.6281,186.6875,170.1138,172.0246,8800132.0
2023-04-23,186.6281,186.6875,170.1138,172.0246,8800132.0
2023-04-24,176.7868,182.9649,175.9453,182.1332,5918180.0
2023-04-25,178.1531,178.8363,174.5889,174.9057,2720712.0
2023-04-26,175.7671,181.1728,175.7671,179.4006,3286544.0
2023-04-27,180.0442,187.0538,178.7076,184.1529,2417801.0
2023-04-28,183.4599,184.1529,180.8956,183.6183,2521097.0
2023-04-29,183.4599,184.1529,180.8956,183.6183,2521097.0
2023-04-30,183.4599,184.1529,180.8956,183.6183,2521097.0
2023-05-01,185.6677,185.9252,175.3215,175.5096,1906237.0
2023-05-02,173.6087,174.4602,170.5494,171.6781,2315066.0
2023-05-03,178.6581,180.5689,170.9751,171.1929,3640751.0
2023-05-04,171.282,183.0954,170.9058,173.9057,4558416.0
2023-05-05,177.6482,183.1629,177.6482,177.9155,2363505.0
2023-05-06,177.6482,183.1629,177.6482,177.9155,2363505.0
2023-05-07,177.6482,183.1629,177.6482,177.9155,2363505.0
2023-05-08,182.1728,185.0341,181.2421,184.0341,2718587.0
2023-05-09,185.638,195.4298,185.638,193.2319,3323687.0
2023-05-10,196.8555,197.8159,190.331,192.5784,2329071.0
2023-05-11,197.4595,199.6723,195.3407,196.5486,2400569.0
2023-05-12,196.608,198.7664,192.4398,193.8457,1429414.0
2023-05-13,196.608,198.7664,192.4398,193.8457,1429414.0
2023-05-14,196.608,198.7664,192.4398,193.8457,1429414.0
2023-05-15,198.6674,206.1028,198.6674,201.7267,2564312.0
2023-05-16,200.2614,205.7117,199.598,203.6276,2260669.0
2023-05-17,203.0732,207.5433,201.3009,205.9246,1581106.0
2023-05-18,209.9641,210.568,206.2166,208.0532,2021800.0
2023-05-19,206.4295,207.3503,201.4297,202.1227,1577915.0
2023-05-20,206.4295,207.3503,201.4297,202.1227,1577915.0
2023-05-21,206.4295,207.3503,201.4297,202.1227,1577915.0
2023-05-22,207.4196,208.474,203.1811,204.4494,1882268.0
2023-05-23,204.3702,217.9143,203.9642,213.9243,4014308.0
2023-05-24,212.162,212.6768,207.4097,210.1225,1787223.0
2023-05-25,209.3997,209.7561,200.7861,202.9346,2912548.0
2023-05-26,206.2315,206.5582,199.0238,201.9643,1743466.0
2023-05-27,206.2315,206.5582,199.0238,201.9643,1743466.0
2023-05-28,206.2315,206.5582,199.0238,201.9643,1743466.0
2023-05-29,206.2315,206.5582,199.0238,201.9643,1743466.0
2023-05-30,202.7167,203.984,197.1229,199.8554,1690222.0
2023-05-31,197.9446,198.9743,190.5191,191.6082,2551583.0
2023-06-01,191.4002,195.6674,189.7468,193.5982,1614913.0
2023-06-02,201.2019,208.0829,200.4495,206.2909,2113059.0
2023-06-03,201.2019,208.0829,200.4495,206.2909,2113059.0
2023-06-04,201.2019,208.0829,200.4495,206.2909,2113059.0
2023-06-05,207.281,207.7588,202.6771,204.1226,1399641.0
2023-06-06,201.9742,213.2115,201.5089,210.9937,1607648.0
2023-06-07,211.7858,216.9638,211.1472,216.647,1918476.0
2023-06-08,216.6272,218.3598,214.1918,217.4391,1610870.0
2023-06-09,217.8648,220.6172,216.1916,218.3103,1492764.0
2023-06-10,217.8648,220.6172,216.1916,218.3103,1492764.0
2023-06-11,217.8648,220.6172,216.1916,218.3103,1492764.0
2023-06-12,217.9836,218.3796,214.9441,216.3797,1479411.0
2023-06-13,218.6569,227.3002,217.3599,226.5774,2178546.0
2023-06-14,229.0031,231.4139,222.7756,224.5478,1942671.0
2023-06-15,223.4073,230.4591,222.8221,229.021,1367891.0
2023-06-16,229.4673,230.0029,225.3364,226.3034,2348926.0
2023-06-17,229.4673,230.0029,225.3364,226.3034,2348926.0
2023-06-18,229.4673,230.0029,225.3364,226.3034,2348926.0
2023-06-19,229.4673,230.0029,225.3364,226.3034,2348926.0
2023-06-20,226.7001,231.689,223.2486,230.3202,2286827.0
2023-06-21,228.1184,231.1236,227.3085,228.4953,1553574.0
2023-06-22,226.8985,226.8985,220.5905,224.1511,1595206.0
2023-06-23,219.8764,220.1442,216.4149,218.3787,3467331.0
2023-06-24,219.8764,220.1442,216.4149,218.3787,3467331.0
2023-06-25,219.8764,220.1442,216.4149,218.3787,3467331.0
2023-06-26,220.0351,226.1644,219.559,223.3775,1688822.0
2023-06-27,222.9609,226.1248,219.5888,225.2124,1174949.0
2023-06-28,223.6354,223.804,214.9272,215.2248,1901293.0
2023-06-29,215.3537,217.8233,213.856,217.1886,1604946.0
2023-06-30,217.496,221.9988,214.8285,221.2649,1348445.0
2023-07-01,217.496,221.9988,214.8285,221.2649,1348445.0
2023-07-02,217.496,221.9988,214.8285,221.2649,1348445.0
2023-07-03,222.4254,230.2607,222.4254,227.3845,1496081.0
2023-07-04,222.4254,230.2607,222.4254,227.3845,1496081.0
2023-07-05,226.3331,230.2904,224.5776,227.1464,1485396.0
2023-07-06,223.6354,226.0951,218.0713,225.7083,1690805.0
2023-07-07,225.1429,238.2945,225.1429,235.5769,2141191.0
2023-07-08,225.1429,238.2945,225.1429,235.5769,2141191.0
2023-07-09,225.1429,238.2945,225.1429,235.5769,2141191.0
2023-07-10,235.557,239.2193,234.8727,237.8977,1281847.0
2023-07-11,242.4899,245.4157,236.0629,237.134,1526242.0
2023-07-12,238.0366,244.6917,238.0366,241.4485,1181883.0
2023-07-13,243.9875,243.9875,238.1556,239.6929,994927.0
2023-07-14,239.5144,239.7624,232.5817,233.3453,1080565.0
2023-07-15,239.5144,239.7624,232.5817,233.3453,1080565.0
2023-07-16,239.5144,239.7624,232.5817,233.3453,1080565.0
