,TGNA US Equity,TGNA US Equity,TGNA US Equity,TGNA US Equity,TGNA US Equity
2021-05-07,18.7858,19.057,18.4539,18.6549,1662968.0
2021-05-08,18.7858,19.057,18.4539,18.6549,1662968.0
2021-05-09,18.7858,19.057,18.4539,18.6549,1662968.0
2021-05-10,18.4211,18.9074,18.3276,18.4118,2167708.0
2021-05-11,18.15,18.2622,17.7385,17.9162,1514182.0
2021-05-12,17.8414,18.0845,17.486,17.5328,2102114.0
2021-05-13,17.7198,18.2528,17.6357,18.15,1449070.0
2021-05-14,18.1687,18.3463,18.0144,18.2715,1367139.0
2021-05-15,18.1687,18.3463,18.0144,18.2715,1367139.0
2021-05-16,18.1687,18.3463,18.0144,18.2715,1367139.0
2021-05-17,18.3276,18.4398,18.0751,18.1219,942474.0
2021-05-18,18.15,18.2248,17.9349,17.9442,1150709.0
2021-05-19,17.7292,17.7759,17.4486,17.7292,767482.0
2021-05-20,17.7572,17.9489,17.6637,17.8975,860042.0
2021-05-21,18.1032,18.2248,17.9536,18.1126,1368116.0
2021-05-22,18.1032,18.2248,17.9536,18.1126,1368116.0
2021-05-23,18.1032,18.2248,17.9536,18.1126,1368116.0
2021-05-24,18.1967,18.4024,17.9629,18.2622,1100999.0
2021-05-25,18.3183,18.4585,17.9442,17.9442,1264375.0
2021-05-26,18.019,18.2341,17.9255,18.0471,1031150.0
2021-05-27,18.2154,18.365,18.1874,18.2154,1726910.0
2021-05-28,18.2435,18.2887,17.9442,18.1313,2134611.0
2021-05-29,18.2435,18.2887,17.9442,18.1313,2134611.0
2021-05-30,18.2435,18.2887,17.9442,18.1313,2134611.0
2021-05-31,18.2435,18.2887,17.9442,18.1313,2134611.0
2021-06-01,18.2061,18.5614,17.9816,18.552,1651661.0
2021-06-02,18.5801,18.6362,17.9396,18.0284,1368124.0
2021-06-03,17.9579,17.9861,17.5914,17.7982,1166810.0
2021-06-04,17.7794,18.0049,17.6666,17.9391,800577.0
2021-06-05,17.7794,18.0049,17.6666,17.9391,800577.0
2021-06-06,17.7794,18.0049,17.6666,17.9391,800577.0
2021-06-07,17.9767,18.1459,17.8592,17.9767,1060716.0
2021-06-08,17.9391,18.0284,17.7653,17.9579,846694.0
2021-06-09,17.9485,17.9673,17.8545,17.9391,767061.0
2021-06-10,18.0049,18.0707,17.8639,17.9015,902346.0
2021-06-11,17.9109,18.0802,17.8921,17.9955,685743.0
2021-06-12,17.9109,18.0802,17.8921,17.9955,685743.0
2021-06-13,17.9109,18.0802,17.8921,17.9955,685743.0
2021-06-14,18.0049,18.0519,17.6196,17.6572,859275.0
2021-06-15,17.723,17.7888,17.5256,17.6008,742599.0
2021-06-16,17.5444,17.7888,17.4411,17.77,1235474.0
2021-06-17,17.8076,17.9297,17.2813,17.4881,950818.0
2021-06-18,17.2907,17.4129,16.943,17.1686,2421121.0
2021-06-19,17.2907,17.4129,16.943,17.1686,2421121.0
2021-06-20,17.2907,17.4129,16.943,17.1686,2421121.0
2021-06-21,17.1686,17.5914,17.1686,17.5632,887766.0
2021-06-22,17.5632,17.6478,17.3001,17.5914,1141970.0
2021-06-23,17.582,17.6948,17.4881,17.582,847676.0
2021-06-24,17.6666,17.7089,17.4834,17.676,1153480.0
2021-06-25,17.6995,18.0613,17.6995,17.7324,2774784.0
2021-06-26,17.6995,18.0613,17.6995,17.7324,2774784.0
2021-06-27,17.6995,18.0613,17.6995,17.7324,2774784.0
2021-06-28,17.7418,17.878,17.3377,17.4881,1471888.0
2021-06-29,17.5538,17.8827,17.1779,17.1967,2897944.0
2021-06-30,17.2343,17.6854,17.1699,17.629,1424757.0
2021-07-01,17.77,18.0754,17.6854,17.8545,1247167.0
2021-07-02,17.9109,17.9203,17.6525,17.676,628389.0
2021-07-03,17.9109,17.9203,17.6525,17.676,628389.0
2021-07-04,17.9109,17.9203,17.6525,17.676,628389.0
2021-07-05,17.9109,17.9203,17.6525,17.676,628389.0
2021-07-06,17.6196,17.676,16.9712,17.2813,888770.0
2021-07-07,17.2061,17.3565,17.0323,17.2061,1086439.0
2021-07-08,16.9148,17.1779,16.6047,16.8678,992714.0
2021-07-09,17.084,17.3565,16.9242,17.2625,654257.0
2021-07-10,17.084,17.3565,16.9242,17.2625,654257.0
2021-07-11,17.084,17.3565,16.9242,17.2625,654257.0
2021-07-12,17.1967,17.3189,17.037,17.2813,497873.0
2021-07-13,17.1873,17.2484,16.8209,16.8772,682154.0
2021-07-14,16.9524,17.1404,16.7833,16.8397,653500.0
2021-07-15,16.7551,17.0652,16.7081,16.896,845619.0
2021-07-16,16.943,17.0652,16.492,16.5295,679930.0
2021-07-17,16.943,17.0652,16.492,16.5295,679930.0
2021-07-18,16.943,17.0652,16.492,16.5295,679930.0
2021-07-19,16.2006,16.3886,15.9563,16.0973,861987.0
2021-07-20,16.0221,16.5201,15.9657,16.3134,1290440.0
2021-07-21,16.4262,16.7081,16.4168,16.4826,572403.0
2021-07-22,16.4168,16.4168,16.0315,16.1912,721387.0
2021-07-23,16.1912,16.2758,15.9939,16.257,632498.0
2021-07-24,16.1912,16.2758,15.9939,16.257,632498.0
2021-07-25,16.1912,16.2758,15.9939,16.257,632498.0
2021-07-26,16.3604,16.5577,16.1912,16.398,787421.0
2021-07-27,16.1912,16.4121,16.0832,16.398,1058372.0
2021-07-28,16.4638,16.8021,16.0409,16.5765,1098270.0
2021-07-29,16.7081,16.8861,16.6329,16.6517,615330.0
2021-07-30,16.5671,16.7363,16.4732,16.6517,934392.0
2021-07-31,16.5671,16.7363,16.4732,16.6517,934392.0
2021-08-01,16.5671,16.7363,16.4732,16.6517,934392.0
2021-08-02,16.7739,16.99,16.4826,16.492,761068.0
2021-08-03,16.492,16.5155,16.1444,16.445,872559.0
2021-08-04,16.2382,16.4826,16.1255,16.2476,688624.0
2021-08-05,16.3416,16.6893,16.2758,16.6799,505978.0
2021-08-06,16.9054,17.0746,16.5295,16.5389,703331.0
2021-08-07,16.9054,17.0746,16.5295,16.5389,703331.0
2021-08-08,16.9054,17.0746,16.5295,16.5389,703331.0
2021-08-09,16.5014,16.8584,16.1161,16.5295,735444.0
2021-08-10,16.5389,16.9477,16.3416,16.7457,1577896.0
2021-08-11,16.6705,16.8115,16.4826,16.8021,979294.0
2021-08-12,16.8021,16.8866,16.3792,16.4826,500632.0
2021-08-13,16.5014,16.5671,16.2016,16.2946,661243.0
2021-08-14,16.5014,16.5671,16.2016,16.2946,661243.0
2021-08-15,16.5014,16.5671,16.2016,16.2946,661243.0
2021-08-16,16.2852,16.5436,16.0829,16.4074,611724.0
2021-08-17,16.2194,16.4638,16.1349,16.3322,820940.0
2021-08-18,16.3416,16.6517,16.2429,16.3698,1547280.0
2021-08-19,16.2993,16.304,15.7966,15.9939,1035200.0
2021-08-20,15.9469,16.2382,15.8905,16.1912,671947.0
2021-08-21,15.9469,16.2382,15.8905,16.1912,671947.0
2021-08-22,15.9469,16.2382,15.8905,16.1912,671947.0
2021-08-23,16.1631,16.3792,16.0644,16.304,971030.0
2021-08-24,16.445,16.5483,16.2946,16.4638,723825.0
2021-08-25,16.4826,16.7833,16.2946,16.6141,980497.0
2021-08-26,16.5201,16.5483,16.3228,16.4074,938722.0
2021-08-27,16.3792,16.8866,16.3416,16.8209,900018.0
2021-08-28,16.3792,16.8866,16.3416,16.8209,900018.0
2021-08-29,16.3792,16.8866,16.3416,16.8209,900018.0
2021-08-30,16.7927,16.7927,16.5201,16.7175,1076200.0
2021-08-31,16.7363,16.8303,16.492,16.6517,2446601.0
2021-09-01,16.7739,16.9947,16.6423,16.8866,693703.0
2021-09-02,17.0142,17.0142,16.693,16.7874,595285.0
2021-09-03,16.6552,16.7213,16.3907,16.5135,561146.0
2021-09-04,16.6552,16.7213,16.3907,16.5135,561146.0
2021-09-05,16.6552,16.7213,16.3907,16.5135,561146.0
2021-09-06,16.6552,16.7213,16.3907,16.5135,561146.0
2021-09-07,16.4096,16.5796,16.0695,16.0884,661187.0
2021-09-08,16.0222,16.1639,15.8238,15.89,777805.0
2021-09-09,16.027,16.2962,15.7577,15.7672,1117010.0
2021-09-10,15.7955,15.9041,15.5074,15.6916,962415.0
2021-09-11,15.7955,15.9041,15.5074,15.6916,962415.0
2021-09-12,15.7955,15.9041,15.5074,15.6916,962415.0
2021-09-13,15.8427,16.2112,15.7388,16.1923,1531272.0
2021-09-14,16.2962,16.4568,16.0421,16.3056,1315266.0
2021-09-15,16.1923,18.0439,16.0222,17.6849,3941274.0
2021-09-16,17.6377,18.8469,17.5621,18.5918,3748873.0
2021-09-17,18.5824,18.6012,18.2423,18.4974,4303642.0
2021-09-18,18.5824,18.6012,18.2423,18.4974,4303642.0
2021-09-19,18.5824,18.6012,18.2423,18.4974,4303642.0
2021-09-20,18.2423,18.469,18.0061,18.4407,2495184.0
2021-09-21,19.3854,20.5946,19.1965,20.4246,8921228.0
2021-09-22,20.3301,20.623,20.3112,20.4057,3798791.0
2021-09-23,20.623,20.8686,20.264,20.3112,2297016.0
2021-09-24,20.2923,20.5096,20.0467,20.0467,2392894.0
2021-09-25,20.2923,20.5096,20.0467,20.0467,2392894.0
2021-09-26,20.2923,20.5096,20.0467,20.0467,2392894.0
2021-09-27,20.075,20.297,19.7444,20.1884,2438007.0
2021-09-28,20.3207,20.4907,19.7349,19.8766,2109368.0
2021-09-29,19.8955,20.1128,19.716,19.8483,1707028.0
2021-09-30,18.658,18.9036,18.469,18.6296,3845444.0
2021-10-01,18.743,19.187,18.7191,19.017,1763695.0
2021-10-02,18.743,19.187,18.7191,19.017,1763695.0
2021-10-03,18.743,19.187,18.7191,19.017,1763695.0
2021-10-04,18.9697,19.3098,18.9367,19.0264,1523498.0
2021-10-05,19.0075,19.0878,18.8044,19.0075,1624332.0
2021-10-06,18.9319,18.9414,18.5541,18.6769,1162214.0
2021-10-07,18.8091,19.1398,18.7997,18.8847,1120018.0
2021-10-08,18.8469,19.0075,18.6674,18.6769,787411.0
2021-10-09,18.8469,19.0075,18.6674,18.6769,787411.0
2021-10-10,18.8469,19.0075,18.6674,18.6769,787411.0
2021-10-11,18.6958,18.7335,18.4123,18.4785,1058913.0
2021-10-12,18.5163,18.6769,18.4407,18.6296,1329189.0
2021-10-13,18.6674,18.7997,18.5352,18.6863,899313.0
2021-10-14,18.8186,18.9319,18.6249,18.7335,848330.0
2021-10-15,18.9414,19.059,18.5541,18.5541,1061244.0
2021-10-16,18.9414,19.059,18.5541,18.5541,1061244.0
2021-10-17,18.9414,19.059,18.5541,18.5541,1061244.0
2021-10-18,18.4974,18.7241,18.3935,18.7052,1343473.0
2021-10-19,18.7524,18.8658,18.384,18.6674,1088350.0
2021-10-20,19.1776,19.7066,19.1776,19.3854,2705488.0
2021-10-21,19.3098,19.5271,19.0359,19.3193,1440702.0
2021-10-22,19.2248,19.5554,19.1492,19.3948,1259527.0
2021-10-23,19.2248,19.5554,19.1492,19.3948,1259527.0
2021-10-24,19.2248,19.5554,19.1492,19.3948,1259527.0
2021-10-25,19.3948,19.4326,19.102,19.1114,1107733.0
2021-10-26,19.1303,19.2059,19.0188,19.102,1064245.0
2021-10-27,19.0547,19.0831,18.5541,18.5541,1274825.0
2021-10-28,18.6674,18.8564,18.5352,18.7147,663318.0
2021-10-29,18.5729,18.7713,18.5163,18.5729,1637034.0
2021-10-30,18.5729,18.7713,18.5163,18.5729,1637034.0
2021-10-31,18.5729,18.7713,18.5163,18.5729,1637034.0
2021-11-01,18.658,19.2579,18.4596,19.0736,1263351.0
2021-11-02,19.0642,19.1776,18.913,19.0453,685085.0
2021-11-03,18.9414,19.2437,18.88,19.0547,1587743.0
2021-11-04,19.0453,19.272,18.7619,19.0264,1286410.0
2021-11-05,19.2531,20.349,19.0359,20.1506,3378938.0
2021-11-06,19.2531,20.349,19.0359,20.1506,3378938.0
2021-11-07,19.2531,20.349,19.0359,20.1506,3378938.0
2021-11-08,20.1695,20.2829,19.6971,19.7633,1420730.0
2021-11-09,19.8577,20.2262,19.8577,20.1884,1321628.0
2021-11-10,20.1695,20.2734,19.7822,19.9428,1338226.0
2021-11-11,19.8105,20.2184,19.8105,19.99,1235761.0
2021-11-12,20.1317,20.1601,19.9286,19.9711,1080593.0
2021-11-13,20.1317,20.1601,19.9286,19.9711,1080593.0
2021-11-14,20.1317,20.1601,19.9286,19.9711,1080593.0
2021-11-15,20.264,20.3112,20.0892,20.1601,1809783.0
2021-11-16,20.075,20.0845,19.8766,19.9333,925189.0
2021-11-17,19.8483,19.9239,19.6405,19.8389,1598055.0
2021-11-18,19.8483,19.9428,19.6877,19.8389,1372379.0
2021-11-19,19.6783,19.9711,19.5649,19.8577,1696504.0
2021-11-20,19.6783,19.9711,19.5649,19.8577,1696504.0
2021-11-21,19.6783,19.9711,19.5649,19.8577,1696504.0
2021-11-22,19.8577,20.1601,19.7727,20.0089,1386772.0
2021-11-23,20.0089,20.1223,19.6216,19.8389,1531317.0
2021-11-24,19.8389,20.075,19.716,19.9522,2101492.0
2021-11-25,19.8389,20.075,19.716,19.9522,2101492.0
2021-11-26,19.6121,19.9569,19.5649,19.6971,1247807.0
2021-11-27,19.6121,19.9569,19.5649,19.6971,1247807.0
2021-11-28,19.6121,19.9569,19.5649,19.6971,1247807.0
2021-11-29,19.8389,19.8483,19.3382,19.4988,1945802.0
2021-11-30,19.3382,19.4043,18.5493,18.658,4218901.0
2021-12-01,19.0831,19.0831,18.3368,18.3462,1864994.0
2021-12-02,18.5541,19.1209,18.384,18.9319,1248213.0
2021-12-03,19.0547,19.272,18.9508,19.2059,1163065.0
2021-12-04,19.0547,19.272,18.9508,19.2059,1163065.0
2021-12-05,19.0547,19.272,18.9508,19.2059,1163065.0
2021-12-06,19.461,19.5932,19.1114,19.2437,1378596.0
2021-12-07,19.3948,19.6367,19.3004,19.3854,1182602.0
2021-12-08,19.3948,19.5743,19.017,19.1398,998138.0
2021-12-09,19.0971,19.135,18.7886,18.8503,890727.0
2021-12-10,18.9737,18.9832,17.5594,18.5276,3728301.0
2021-12-11,18.9737,18.9832,17.5594,18.5276,3728301.0
2021-12-12,18.9737,18.9832,17.5594,18.5276,3728301.0
2021-12-13,18.4421,18.4754,18.1242,18.2903,1858490.0
2021-12-14,18.1859,18.3852,17.7493,18.1099,1881294.0
2021-12-15,18.1099,18.1669,17.6828,17.9771,2277720.0
2021-12-16,18.1669,18.2618,18.015,18.0815,955560.0
2021-12-17,18.0055,18.1954,17.6923,17.7967,2787185.0
2021-12-18,18.0055,18.1954,17.6923,17.7967,2787185.0
2021-12-19,18.0055,18.1954,17.6923,17.7967,2787185.0
2021-12-20,17.6259,17.6259,17.1703,17.4265,1745752.0
2021-12-21,17.7208,17.7777,17.5784,17.7303,1325495.0
2021-12-22,17.8726,17.8916,17.7018,17.7303,1243102.0
2021-12-23,17.7967,18.053,17.7113,17.8916,1662779.0
2021-12-24,17.7967,18.053,17.7113,17.8916,1662779.0
2021-12-25,17.7967,18.053,17.7113,17.8916,1662779.0
2021-12-26,17.7967,18.053,17.7113,17.8916,1662779.0
2021-12-27,17.8821,18.0815,17.7493,18.053,1050033.0
2021-12-28,17.9201,18.2523,17.9106,17.9296,1196005.0
2021-12-29,17.9296,18.0245,17.7303,17.8062,841991.0
2021-12-30,17.7967,18.1099,17.7018,17.7113,1096805.0
2021-12-31,17.6543,17.7872,17.5404,17.6164,903236.0
2022-01-01,17.6543,17.7872,17.5404,17.6164,903236.0
2022-01-02,17.6543,17.7872,17.5404,17.6164,903236.0
2022-01-03,17.7398,18.3093,17.7018,18.2903,2111928.0
2022-01-04,18.3093,18.4421,18.0387,18.0815,1036816.0
2022-01-05,18.1859,18.2238,17.5784,17.5879,1336938.0
2022-01-06,17.6164,17.7398,17.4455,17.474,1872558.0
2022-01-07,17.4645,17.6069,17.3791,17.5309,1070512.0
2022-01-08,17.4645,17.6069,17.3791,17.5309,1070512.0
2022-01-09,17.4645,17.6069,17.3791,17.5309,1070512.0
2022-01-10,17.5784,17.7872,17.3601,17.4455,989072.0
2022-01-11,17.5594,17.5594,17.0279,17.2367,1027129.0
2022-01-12,17.2747,18.0055,17.2367,17.9581,1911768.0
2022-01-13,17.9296,18.4421,17.9296,18.2523,1220375.0
2022-01-14,18.1194,18.4516,18.034,18.4232,1117137.0
2022-01-15,18.1194,18.4516,18.034,18.4232,1117137.0
2022-01-16,18.1194,18.4516,18.034,18.4232,1117137.0
2022-01-17,18.1194,18.4516,18.034,18.4232,1117137.0
2022-01-18,18.2238,18.3757,18.034,18.2048,1569889.0
2022-01-19,19.1255,19.3438,18.6794,19.1635,4373803.0
2022-01-20,19.0971,19.4577,18.9452,19.0781,2481923.0
2022-01-21,19.0021,19.0781,18.5845,18.6699,2551990.0
2022-01-22,19.0021,19.0781,18.5845,18.6699,2551990.0
2022-01-23,19.0021,19.0781,18.5845,18.6699,2551990.0
2022-01-24,18.4611,18.7079,18.0625,18.6035,3080599.0
2022-01-25,18.3377,18.7079,18.1859,18.5181,2084615.0
2022-01-26,18.6225,18.8408,18.0435,18.2998,2186797.0
2022-01-27,18.3282,18.4812,17.9581,17.9676,2425234.0
2022-01-28,17.9486,18.4042,17.5974,18.3757,1341601.0
2022-01-29,17.9486,18.4042,17.5974,18.3757,1341601.0
2022-01-30,17.9486,18.4042,17.5974,18.3757,1341601.0
2022-01-31,18.2333,18.3947,18.091,18.3757,2357816.0
2022-02-01,18.4326,18.9452,18.3757,18.8598,1896768.0
2022-02-02,18.7459,19.0591,18.5086,18.8313,1302783.0
2022-02-03,18.651,18.9974,18.613,18.8598,1047887.0
2022-02-04,18.6035,20.7676,18.3757,20.255,6457686.0
2022-02-05,18.6035,20.7676,18.3757,20.255,6457686.0
2022-02-06,18.6035,20.7676,18.3757,20.255,6457686.0
2022-02-07,20.1221,20.312,19.7805,19.8374,3319848.0
2022-02-08,19.8944,20.1411,19.7994,19.9608,1581134.0
2022-02-09,20.0272,20.2266,19.975,20.0082,1713965.0
2022-02-10,19.8469,20.3499,19.8374,20.0842,2149201.0
2022-02-11,20.0652,20.0842,19.7805,19.8564,1447430.0
2022-02-12,20.0652,20.0842,19.7805,19.8564,1447430.0
2022-02-13,20.0652,20.0842,19.7805,19.8564,1447430.0
2022-02-14,19.8564,20.0367,19.6666,19.771,1121879.0
2022-02-15,19.9133,20.1696,19.9133,20.1506,1246851.0
2022-02-16,20.0462,20.4354,19.9988,20.1696,1103181.0
2022-02-17,19.9513,20.1221,19.7899,19.8564,954261.0
2022-02-18,19.8849,19.9798,19.6594,19.8849,2265917.0
2022-02-19,19.8849,19.9798,19.6594,19.8849,2265917.0
2022-02-20,19.8849,19.9798,19.6594,19.8849,2265917.0
2022-02-21,19.8849,19.9798,19.6594,19.8849,2265917.0
2022-02-22,21.2706,21.4415,20.9669,21.2991,28636009.0
2022-02-23,21.3086,21.3655,21.1662,21.1662,10403646.0
2022-02-24,21.0998,21.4035,21.0523,21.3845,3923249.0
2022-02-25,21.3561,21.5933,21.2801,21.5554,5867985.0
2022-02-26,21.3561,21.5933,21.2801,21.5554,5867985.0
2022-02-27,21.3561,21.5933,21.2801,21.5554,5867985.0
2022-02-28,21.4984,21.8496,21.4784,21.7547,4453044.0
2022-03-01,21.7357,21.8686,21.5981,21.6788,4198946.0
2022-03-02,21.7357,21.8496,21.693,21.7642,2751467.0
2022-03-03,21.8261,21.8833,21.7404,21.7785,5984704.0
2022-03-04,21.7785,21.7785,21.3401,21.3687,5300636.0
2022-03-05,21.7785,21.7785,21.3401,21.3687,5300636.0
2022-03-06,21.7785,21.7785,21.3401,21.3687,5300636.0
2022-03-07,21.3687,21.3829,21.016,21.0351,7883070.0
2022-03-08,21.2066,21.2733,21.0398,21.0446,4735815.0
2022-03-09,21.2543,21.2924,21.1113,21.2162,4106894.0
2022-03-10,21.178,21.2114,21.0637,21.1208,4187043.0
2022-03-11,21.2162,21.3019,21.1208,21.2543,3733006.0
2022-03-12,21.2162,21.3019,21.1208,21.2543,3733006.0
2022-03-13,21.2162,21.3019,21.1208,21.2543,3733006.0
2022-03-14,21.2638,21.4163,21.2305,21.3019,5126527.0
2022-03-15,21.3687,21.4735,21.2733,21.3401,3960085.0
2022-03-16,21.3496,21.4544,21.2829,21.3687,2801272.0
2022-03-17,21.3305,21.4449,21.2924,21.3877,2555422.0
2022-03-18,21.3401,21.4592,21.2829,21.3019,5266967.0
2022-03-19,21.3401,21.4592,21.2829,21.3019,5266967.0
2022-03-20,21.3401,21.4592,21.2829,21.3019,5266967.0
2022-03-21,21.3401,21.3877,21.2543,21.3019,2609446.0
2022-03-22,21.3401,21.3496,21.2733,21.2733,2708004.0
2022-03-23,21.3019,21.3067,21.2162,21.2257,1539726.0
2022-03-24,21.2543,21.2924,21.1971,21.2447,1149854.0
2022-03-25,21.2447,21.3401,21.2352,21.3305,1491723.0
2022-03-26,21.2447,21.3401,21.2352,21.3305,1491723.0
2022-03-27,21.2447,21.3401,21.2352,21.3305,1491723.0
2022-03-28,21.3496,21.4544,21.2924,21.4449,3008305.0
2022-03-29,21.464,21.5164,21.3972,21.4735,1464673.0
2022-03-30,21.4258,21.483,21.3496,21.3687,1505389.0
2022-03-31,21.3782,21.4735,21.3401,21.3496,2256237.0
2022-04-01,21.4163,21.4926,21.3591,21.3687,2082860.0
2022-04-02,21.4163,21.4926,21.3591,21.3687,2082860.0
2022-04-03,21.4163,21.4926,21.3591,21.3687,2082860.0
2022-04-04,21.3877,21.4449,21.3591,21.4068,1306256.0
2022-04-05,21.4258,21.4973,21.3972,21.4258,2758871.0
2022-04-06,21.3972,21.5783,21.3972,21.4163,2159083.0
2022-04-07,21.4449,21.5307,21.3972,21.4544,3475225.0
2022-04-08,21.4544,21.5211,21.4449,21.4544,2793258.0
2022-04-09,21.4544,21.5211,21.4449,21.4544,2793258.0
2022-04-10,21.4544,21.5211,21.4449,21.4544,2793258.0
2022-04-11,21.4735,21.5211,21.3496,21.3877,3873442.0
2022-04-12,21.464,21.464,21.3877,21.3877,2541662.0
2022-04-13,21.3496,21.4449,21.3401,21.3972,2003779.0
2022-04-14,21.4258,21.4354,21.3687,21.3877,1849901.0
2022-04-15,21.4258,21.4354,21.3687,21.3877,1849901.0
2022-04-16,21.4258,21.4354,21.3687,21.3877,1849901.0
2022-04-17,21.4258,21.4354,21.3687,21.3877,1849901.0
2022-04-18,21.3877,21.4306,21.3496,21.4068,1735277.0
2022-04-19,21.4068,21.4544,21.3782,21.4449,2317396.0
2022-04-20,21.4354,21.6641,21.4068,21.5688,2194886.0
2022-04-21,21.626,21.6736,21.4926,21.6546,2962720.0
2022-04-22,21.6355,21.6355,21.4544,21.4544,3070554.0
2022-04-23,21.6355,21.6355,21.4544,21.4544,3070554.0
2022-04-24,21.6355,21.6355,21.4544,21.4544,3070554.0
2022-04-25,21.4735,21.483,21.3591,21.4354,2577648.0
2022-04-26,21.4068,21.4306,21.2066,21.2447,2589105.0
2022-04-27,21.2543,21.3925,21.1876,21.2447,2413413.0
2022-04-28,21.3401,21.3448,21.1876,21.1876,1582785.0
2022-04-29,21.2066,21.2447,21.016,21.016,2515261.0
2022-04-30,21.2066,21.2447,21.016,21.016,2515261.0
2022-05-01,21.2066,21.2447,21.016,21.016,2515261.0
2022-05-02,21.0637,21.159,20.9207,21.0351,1903029.0
2022-05-03,21.0541,21.1208,20.9636,20.9683,865959.0
2022-05-04,20.9874,21.1018,20.935,21.0827,1703522.0
2022-05-05,20.9683,21.0065,20.5394,20.8444,4357820.0
2022-05-06,20.8444,20.8444,20.549,20.7777,3390072.0
2022-05-07,20.8444,20.8444,20.549,20.7777,3390072.0
2022-05-08,20.8444,20.8444,20.549,20.7777,3390072.0
2022-05-09,20.5871,20.7396,20.0248,20.1868,3773667.0
2022-05-10,20.2154,20.4918,20.1582,20.2726,4702624.0
2022-05-11,20.2916,20.8158,20.1677,20.7205,1875176.0
2022-05-12,20.7205,20.7491,20.4966,20.5394,2183193.0
2022-05-13,20.6538,20.6538,19.9771,19.9771,3102272.0
2022-05-14,20.6538,20.6538,19.9771,19.9771,3102272.0
2022-05-15,20.6538,20.6538,19.9771,19.9771,3102272.0
2022-05-16,20.0438,20.387,20.0343,20.0629,3093868.0
2022-05-17,20.1677,20.3774,20.163,20.3298,1924743.0
2022-05-18,20.3107,20.325,20.0152,20.0343,1437992.0
2022-05-19,19.9009,20.0391,19.8437,19.8437,2376887.0
2022-05-20,19.9771,20.1868,19.858,20.0057,1758131.0
2022-05-21,19.9771,20.1868,19.858,20.0057,1758131.0
2022-05-22,19.9771,20.1868,19.858,20.0057,1758131.0
2022-05-23,20.2059,20.4155,20.0152,20.4155,880647.0
2022-05-24,20.3202,20.3584,20.1677,20.1963,1496696.0
2022-05-25,20.1391,20.6395,20.1391,20.5299,762438.0
2022-05-26,20.6348,20.711,20.5537,20.5871,882480.0
2022-05-27,20.711,20.8778,20.6729,20.8158,675960.0
2022-05-28,20.711,20.8778,20.6729,20.8158,675960.0
2022-05-29,20.711,20.8778,20.6729,20.8158,675960.0
2022-05-30,20.711,20.8778,20.6729,20.8158,675960.0
2022-05-31,20.711,21.0255,20.6443,20.873,1877087.0
2022-06-01,20.8349,20.9493,20.6491,20.7587,1032410.0
2022-06-02,20.8305,21.132,20.8305,21.0506,987257.0
2022-06-03,20.9741,21.065,20.6486,20.8879,1625128.0
2022-06-04,20.9741,21.065,20.6486,20.8879,1625128.0
2022-06-05,20.9741,21.065,20.6486,20.8879,1625128.0
2022-06-06,20.8975,21.0219,20.7252,20.7252,1211617.0
2022-06-07,20.6677,20.7252,20.4284,20.5146,2487412.0
2022-06-08,20.6007,20.6007,20.2657,20.2657,813730.0
2022-06-09,20.2944,20.304,20.0359,20.0551,1036455.0
2022-06-10,19.921,20.1029,19.9115,20.0263,992018.0
2022-06-11,19.921,20.1029,19.9115,20.0263,992018.0
2022-06-12,19.921,20.1029,19.9115,20.0263,992018.0
2022-06-13,19.8732,19.9115,19.4998,19.5286,1280770.0
2022-06-14,19.4903,19.5956,19.0499,19.4137,2764116.0
2022-06-15,19.5094,19.8349,19.3562,19.6243,1343756.0
2022-06-16,19.3945,19.4903,19.2749,19.3467,1077802.0
2022-06-17,19.5094,19.8828,19.4137,19.8349,2155165.0
2022-06-18,19.5094,19.8828,19.4137,19.8349,2155165.0
2022-06-19,19.5094,19.8828,19.4137,19.8349,2155165.0
2022-06-20,19.5094,19.8828,19.4137,19.8349,2155165.0
2022-06-21,19.9689,20.1987,19.7248,20.0646,1681958.0
2022-06-22,19.9115,20.1747,19.854,19.9881,1110876.0
2022-06-23,19.9306,20.2465,19.921,20.2465,746803.0
2022-06-24,20.2465,20.5146,20.1125,20.5146,2568428.0
2022-06-25,20.2465,20.5146,20.1125,20.5146,2568428.0
2022-06-26,20.2465,20.5146,20.1125,20.5146,2568428.0
2022-06-27,20.639,20.7156,20.4093,20.4476,579460.0
2022-06-28,20.4954,20.5529,20.0646,20.1029,853510.0
2022-06-29,20.1604,20.1795,19.9593,20.0359,730242.0
2022-06-30,19.9976,20.1699,19.921,20.0742,859173.0
2022-07-01,20.0551,20.2082,19.9498,20.0934,837846.0
2022-07-02,20.0551,20.2082,19.9498,20.0934,837846.0
2022-07-03,20.0551,20.2082,19.9498,20.0934,837846.0
2022-07-04,20.0551,20.2082,19.9498,20.0934,837846.0
2022-07-05,20.0551,20.0934,19.787,19.9593,888790.0
2022-07-06,19.9593,19.9593,19.3275,19.3562,1842403.0
2022-07-07,19.2892,19.3945,19.1792,19.2797,1936257.0
2022-07-08,19.2605,19.3467,19.1552,19.1935,961021.0
2022-07-09,19.2605,19.3467,19.1552,19.1935,961021.0
2022-07-10,19.2605,19.3467,19.1552,19.1935,961021.0
2022-07-11,19.1552,19.2222,18.9829,19.0021,737923.0
