,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity,UPS US Equity
2022-12-11,168.615,169.443,166.837,167.091,3487165.0
2022-12-12,168.07,172.434,167.444,171.691,3214511.0
2022-12-13,176.827,177.391,171.122,172.933,3863879.0
2022-12-14,172.519,176.131,171.945,173.365,3188928.0
2022-12-15,170.722,171.47,168.756,170.449,3478292.0
2022-12-16,169.65,171.089,167.073,167.618,8241369.0
2022-12-17,169.65,171.089,167.073,167.618,8241369.0
2022-12-18,169.65,171.089,167.073,167.618,8241369.0
2022-12-19,167.439,169.274,166.076,167.834,3690251.0
2022-12-20,166.8,167.026,163.169,163.32,3062157.0
2022-12-21,165.878,166.461,163.931,166.188,2833113.0
2022-12-22,164.42,165.229,162.459,165.182,2626811.0
2022-12-23,165.474,166.668,163.818,166.499,1897662.0
2022-12-24,165.474,166.668,163.818,166.499,1897662.0
2022-12-25,165.474,166.668,163.818,166.499,1897662.0
2022-12-26,165.474,166.668,163.818,166.499,1897662.0
2022-12-27,166.574,167.258,165.191,166.424,1294218.0
2022-12-28,166.489,166.932,163.075,163.301,1455898.0
2022-12-29,164.411,165.934,164.063,165.314,1369351.0
2022-12-30,163.912,164.467,161.683,163.517,1670881.0
2022-12-31,163.912,164.467,161.683,163.517,1670881.0
2023-01-01,163.912,164.467,161.683,163.517,1670881.0
2023-01-02,163.912,164.467,161.683,163.517,1670881.0
2023-01-03,163.922,165.389,163.338,164.872,2206482.0
2023-01-04,165.972,167.308,164.796,166.593,1965095.0
2023-01-05,164.495,165.464,163.037,163.517,2736857.0
2023-01-06,165.201,168.879,163.94,168.324,3690149.0
2023-01-07,165.201,168.879,163.94,168.324,3690149.0
2023-01-08,165.201,168.879,163.94,168.324,3690149.0
2023-01-09,168.578,172.735,168.352,170.901,3214745.0
2023-01-10,170.543,170.779,166.734,168.154,2324238.0
2023-01-11,168.864,171.625,168.357,171.409,2674711.0
2023-01-12,172.575,172.792,169.951,172.086,1832262.0
2023-01-13,171.362,172.368,170.036,171.334,2078273.0
2023-01-14,171.362,172.368,170.036,171.334,2078273.0
2023-01-15,171.362,172.368,170.036,171.334,2078273.0
2023-01-16,171.362,172.368,170.036,171.334,2078273.0
2023-01-17,170.835,171.55,168.248,168.371,2703314.0
2023-01-18,168.183,169.829,165.981,166.226,3085283.0
2023-01-19,165.699,166.696,163.343,165.69,2711764.0
2023-01-20,166.245,167.609,164.721,167.552,2296408.0
2023-01-21,166.245,167.609,164.721,167.552,2296408.0
2023-01-22,166.245,167.609,164.721,167.552,2296408.0
2023-01-23,167.91,170.92,166.687,169.763,2240062.0
2023-01-24,166.997,170.605,166.941,169.302,1958413.0
2023-01-25,167.435,167.449,164.524,166.922,1722176.0
2023-01-26,168.023,169.104,165.596,169.029,1627001.0
2023-01-27,168.935,172.914,168.183,171.277,2831795.0
2023-01-28,168.935,172.914,168.183,171.277,2831795.0
2023-01-29,168.935,172.914,168.183,171.277,2831795.0
2023-01-30,169.979,171.047,165.916,166.461,4593318.0
2023-01-31,168.154,175.03,168.154,174.231,6872089.0
2023-02-01,173.713,174.795,170.064,173.996,4005165.0
2023-02-02,174.983,182.202,174.974,179.931,4996140.0
2023-02-03,177.833,180.834,176.131,180.279,2766408.0
2023-02-04,177.833,180.834,176.131,180.279,2766408.0
2023-02-05,177.833,180.834,176.131,180.279,2766408.0
2023-02-06,178.717,179.263,177.006,177.551,2243357.0
2023-02-07,176.714,177.974,174.757,177.109,2037849.0
2023-02-08,175.642,177.024,174.955,175.294,1970048.0
2023-02-09,174.993,176.385,173.6,173.779,2135717.0
2023-02-10,172.556,174.569,171.719,174.221,2533948.0
2023-02-11,172.556,174.569,171.719,174.221,2533948.0
2023-02-12,172.556,174.569,171.719,174.221,2533948.0
2023-02-13,173.779,176.328,172.34,176.281,2481436.0
2023-02-14,175.143,176.686,173.986,175.679,1876458.0
2023-02-15,174.598,175.936,174.043,175.745,1750601.0
2023-02-16,174.155,175.689,172.246,174.532,2633186.0
2023-02-17,173.754,174.608,172.084,173.849,2510180.0
2023-02-18,173.754,174.608,172.084,173.849,2510180.0
2023-02-19,173.754,174.608,172.084,173.849,2510180.0
2023-02-20,173.754,174.608,172.084,173.849,2510180.0
2023-02-21,170.024,170.395,167.13,169.341,3994806.0
2023-02-22,169.256,170.271,167.092,167.586,2376997.0
2023-02-23,168.848,171.068,168.767,170.746,2341187.0
2023-02-24,169.645,171.884,168.668,170.945,2674392.0
2023-02-25,169.645,171.884,168.668,170.945,2674392.0
2023-02-26,169.645,171.884,168.668,170.945,2674392.0
2023-02-27,172.586,174.114,171.78,172.919,2925366.0
2023-02-28,171.941,174.417,171.875,173.165,3703052.0
2023-03-01,172.634,175.31,172.273,173.725,2307530.0
2023-03-02,173.478,175.656,172.492,175.243,2334521.0
2023-03-03,176.733,177.151,175.186,176.192,2499639.0
2023-03-04,176.733,177.151,175.186,176.192,2499639.0
2023-03-05,176.733,177.151,175.186,176.192,2499639.0
2023-03-06,175.974,178.081,175.889,176.98,2419460.0
2023-03-07,175.727,176.486,173.365,173.905,2822368.0
2023-03-08,173.82,175.149,172.966,174.883,2277952.0
2023-03-09,176.145,178.043,173.175,173.535,2497496.0
2023-03-10,173.355,174.902,170.357,172.264,3442847.0
2023-03-11,173.355,174.902,170.357,172.264,3442847.0
2023-03-12,173.355,174.902,170.357,172.264,3442847.0
2023-03-13,169.92,174.465,169.104,172.919,4435913.0
2023-03-14,175.689,178.232,172.947,175.604,4892221.0
2023-03-15,172.15,175.5,171.723,174.94,4306742.0
2023-03-16,174.171,179.124,174.171,178.318,4719435.0
2023-03-17,180.244,182.132,175.981,177.246,20535902.0
2023-03-18,180.244,182.132,175.981,177.246,20535902.0
2023-03-19,180.244,182.132,175.981,177.246,20535902.0
2023-03-20,176.743,177.274,172.292,174.114,3974343.0
2023-03-21,175.186,177.293,174.408,177.246,2965635.0
2023-03-22,176.97,179.926,175.851,176.059,2758367.0
2023-03-23,175.338,178.954,174.076,175.822,2901741.0
2023-03-24,175.632,176.885,174.335,176.562,2586752.0
2023-03-25,175.632,176.885,174.335,176.562,2586752.0
2023-03-26,175.632,176.885,174.335,176.562,2586752.0
2023-03-27,177.815,178.356,176.05,177.749,2283386.0
2023-03-28,177.843,179.494,176.828,178.138,1850203.0
2023-03-29,179.836,181.715,179.207,181.686,2546224.0
2023-03-30,182.085,182.379,179.523,181.326,2075292.0
2023-03-31,182.123,184.201,181.174,184.078,2571248.0
2023-04-01,182.123,184.201,181.174,184.078,2571248.0
2023-04-02,182.123,184.201,181.174,184.078,2571248.0
2023-04-03,182.977,183.85,181.544,183.821,2735242.0
2023-04-04,184.723,184.922,180.225,180.87,2498853.0
2023-04-05,180.14,182.08,179.675,179.722,2718297.0
2023-04-06,178.707,179.874,176.999,178.944,2206234.0
2023-04-07,178.707,179.874,176.999,178.944,2206234.0
2023-04-08,178.707,179.874,176.999,178.944,2206234.0
2023-04-09,178.707,179.874,176.999,178.944,2206234.0
2023-04-10,177.843,180.813,177.236,180.538,2158050.0
2023-04-11,180.766,183.233,179.903,182.616,2844581.0
2023-04-12,182.664,184.125,179.362,180.149,3729104.0
2023-04-13,181.165,181.805,178.906,181.24,2355589.0
2023-04-14,181.24,183.157,180.529,183.015,2034960.0
2023-04-15,181.24,183.157,180.529,183.015,2034960.0
2023-04-16,181.24,183.157,180.529,183.015,2034960.0
2023-04-17,183.347,184.448,182.74,183.413,1920462.0
2023-04-18,183.689,184.723,183.024,184.201,2461589.0
2023-04-19,184.353,186.194,184.192,186.013,2652204.0
2023-04-20,185.862,187.693,184.201,185.017,3336293.0
2023-04-21,184.913,186.459,183.717,185.235,3371885.0
2023-04-22,184.913,186.459,183.717,185.235,3371885.0
2023-04-23,184.913,186.459,183.717,185.235,3371885.0
2023-04-24,185.378,187.228,184.775,185.843,3689112.0
2023-04-25,173.336,173.649,167.216,167.282,12474851.0
2023-04-26,166.276,168.011,163.335,163.752,5845607.0
2023-04-27,163.932,169.057,163.392,168.677,4679013.0
2023-04-28,167.804,171.258,167.491,170.622,3440757.0
2023-04-29,167.804,171.258,167.491,170.622,3440757.0
2023-04-30,167.804,171.258,167.491,170.622,3440757.0
2023-05-01,170.755,173.355,170.489,172.89,2807893.0
2023-05-02,171.467,171.533,168.601,168.753,3527750.0
2023-05-03,168.43,168.905,166.532,166.846,3825246.0
2023-05-04,165.631,166.002,164.027,164.435,3495232.0
2023-05-05,166.224,167.277,164.919,166.76,2775271.0
2023-05-06,166.224,167.277,164.919,166.76,2775271.0
2023-05-07,166.224,167.277,164.919,166.76,2775271.0
2023-05-08,166.922,167.349,164.73,165.479,2589144.0
2023-05-09,164.037,164.915,163.354,164.17,2180685.0
2023-05-10,164.853,165.09,161.171,162.803,3233338.0
2023-05-11,162.765,162.974,160.535,161.532,3136608.0
2023-05-12,162.011,162.729,159.874,161.426,3346831.0
2023-05-13,162.011,162.729,159.874,161.426,3346831.0
2023-05-14,162.011,162.729,159.874,161.426,3346831.0
2023-05-15,160.526,161.824,159.28,161.762,3048413.0
2023-05-16,160.459,160.784,159.175,159.616,3459177.0
2023-05-17,160.65,164.554,159.711,164.166,3882431.0
2023-05-18,164.434,166.14,162.633,163.86,2747385.0
2023-05-19,163.946,164.262,162.26,163.754,2350155.0
2023-05-20,163.946,164.262,162.26,163.754,2350155.0
2023-05-21,163.946,164.262,162.26,163.754,2350155.0
2023-05-22,164.406,164.636,162.212,164.31,2675560.0
2023-05-23,163.429,165.028,162.145,162.662,2660616.0
2023-05-24,161.762,162.533,160.42,160.679,2410563.0
2023-05-25,161.503,164.856,161.11,164.042,2977043.0
2023-05-26,164.521,165.651,163.994,164.367,2292008.0
2023-05-27,164.521,165.651,163.994,164.367,2292008.0
2023-05-28,164.521,165.651,163.994,164.367,2292008.0
2023-05-29,164.521,165.651,163.994,164.367,2292008.0
2023-05-30,164.482,164.626,161.824,162.633,2542214.0
2023-05-31,161.963,162.116,159.319,159.989,5106097.0
2023-06-01,160.478,161.829,159.232,160.784,2525005.0
2023-06-02,161.675,163.764,160.88,162.997,2752177.0
2023-06-03,161.675,163.764,160.88,162.997,2752177.0
2023-06-04,161.675,163.764,160.88,162.997,2752177.0
2023-06-05,162.815,162.815,160.578,160.804,2507273.0
2023-06-06,159.52,161.58,159.204,160.554,2521998.0
2023-06-07,160.32,164.463,159.893,164.3,3435606.0
2023-06-08,164.281,164.415,162.509,164.281,3676419.0
2023-06-09,163.821,164.185,162.437,163.333,2838567.0
2023-06-10,163.821,164.185,162.437,163.333,2838567.0
2023-06-11,163.821,164.185,162.437,163.333,2838567.0
2023-06-12,163.668,164.607,162.892,164.3,2795236.0
2023-06-13,164.118,166.101,163.927,165.632,3527973.0
2023-06-14,166.37,169.282,165.824,167.538,4476124.0
2023-06-15,168.094,171.773,168.051,171.485,4162854.0
2023-06-16,172.434,172.702,168.707,171.083,8469269.0
2023-06-17,172.434,172.702,168.707,171.083,8469269.0
2023-06-18,172.434,172.702,168.707,171.083,8469269.0
2023-06-19,172.434,172.702,168.707,171.083,8469269.0
2023-06-20,169.052,171.174,169.052,169.828,3088520.0
2023-06-21,166.82,169.177,165.613,166.341,4935490.0
2023-06-22,164.933,166.216,163.783,164.185,4192807.0
2023-06-23,162.48,163.975,161.627,162.183,11278591.0
2023-06-24,162.48,163.975,161.627,162.183,11278591.0
2023-06-25,162.48,163.975,161.627,162.183,11278591.0
2023-06-26,162.116,165.776,162.116,165.498,3763109.0
2023-06-27,166.111,168.123,165.23,167.337,2711553.0
2023-06-28,166.81,168.687,166.37,168.286,2746443.0
2023-06-29,168.056,168.793,167.447,168.659,2301550.0
2023-06-30,169.177,172.108,168.19,171.725,4892851.0
2023-07-01,169.177,172.108,168.19,171.725,4892851.0
2023-07-02,169.177,172.108,168.19,171.725,4892851.0
2023-07-03,170.777,176.429,170.7,176.055,3330016.0
2023-07-04,170.777,176.429,170.7,176.055,3330016.0
2023-07-05,171.84,174.072,171.284,172.415,4820629.0
2023-07-06,171.16,171.869,170.13,171.754,3012410.0
2023-07-07,170.633,174.093,170.566,172.214,3145285.0
2023-07-08,170.633,174.093,170.566,172.214,3145285.0
2023-07-09,170.633,174.093,170.566,172.214,3145285.0
2023-07-10,172.137,174.772,172.137,173.718,2372713.0
2023-07-11,174.292,177.713,173.746,177.464,2896662.0
2023-07-12,179.217,179.792,177.684,178.661,2586007.0
2023-07-13,178.805,179.935,177.55,177.579,2857410.0
2023-07-14,177.023,177.871,176.18,177.483,2213650.0
2023-07-15,177.023,177.871,176.18,177.483,2213650.0
2023-07-16,177.023,177.871,176.18,177.483,2213650.0
2023-07-17,176.735,176.755,174.762,175.068,2556717.0
2023-07-18,175.145,177.138,175.145,176.822,2387566.0
2023-07-19,176.846,178.642,176.846,178.211,3019087.0
2023-07-20,178.795,180.304,177.808,179.092,2703631.0
2023-07-21,179.063,181.526,178.901,179.437,5071459.0
2023-07-22,179.063,181.526,178.901,179.437,5071459.0
2023-07-23,179.063,181.526,178.901,179.437,5071459.0
2023-07-24,178.058,181.396,177.923,180.433,2460229.0
2023-07-25,179.926,184.879,174.494,176.937,10006571.0
2023-07-26,175.557,177.358,174.087,176.649,4189081.0
2023-07-27,177.349,179.37,176.323,178.69,3251374.0
2023-07-28,180.481,181.688,179.811,180.002,2304647.0
2023-07-29,180.481,181.688,179.811,180.002,2304647.0
2023-07-30,180.481,181.688,179.811,180.002,2304647.0
2023-07-31,179.921,180.414,178.383,179.274,2325150.0
2023-08-01,179.016,179.15,176.055,177.713,2827369.0
2023-08-02,176.228,177.579,175.164,175.653,2012694.0
2023-08-03,174.685,176.812,173.651,173.881,3694497.0
2023-08-04,174.484,174.938,172.894,173.344,4437391.0
2023-08-05,174.484,174.938,172.894,173.344,4437391.0
2023-08-06,174.484,174.938,172.894,173.344,4437391.0
2023-08-07,174.36,175.548,173.152,174.503,4411684.0
2023-08-08,175.375,176.592,168.631,172.97,6433351.0
2023-08-09,171.6,173.756,171.064,171.84,3249463.0
2023-08-10,172.52,174.599,172.376,172.808,3964791.0
2023-08-11,172.334,173.069,170.043,170.739,3558532.0
2023-08-12,172.334,173.069,170.043,170.739,3558532.0
2023-08-13,172.334,173.069,170.043,170.739,3558532.0
2023-08-14,170.255,170.565,168.747,169.666,2980792.0
2023-08-15,168.641,168.747,167.007,167.491,2269269.0
2023-08-16,166.369,167.8,164.9,165.055,2500538.0
2023-08-17,165.654,165.838,164.388,165.055,2986577.0
2023-08-18,164.156,166.427,164.156,165.538,2868452.0
2023-08-19,164.156,166.427,164.156,165.538,2868452.0
2023-08-20,164.156,166.427,164.156,165.538,2868452.0
2023-08-21,165.219,166.009,161.507,162.88,3512019.0
2023-08-22,163.373,164.687,160.859,161.304,2702240.0
2023-08-23,162.126,163.681,161.768,163.257,2375193.0
2023-08-24,162.435,163.194,161.41,161.439,2207639.0
2023-08-25,161.855,163.711,161.294,163.247,2506999.0
2023-08-26,161.855,163.711,161.294,163.247,2506999.0
2023-08-27,161.855,163.711,161.294,163.247,2506999.0
2023-08-28,164.049,164.972,162.367,163.218,1967777.0
2023-08-29,163.701,166.2,163.373,166.031,3261293.0
2023-08-30,166.321,167.002,165.296,166.282,2713341.0
2023-08-31,166.302,166.94,163.663,163.759,3549814.0
2023-09-01,164.842,164.997,161.768,162.406,3286591.0
2023-09-02,164.842,164.997,161.768,162.406,3286591.0
2023-09-03,164.842,164.997,161.768,162.406,3286591.0
2023-09-04,164.842,164.997,161.768,162.406,3286591.0
2023-09-05,161.923,162.42,158.162,158.51,4897473.0
2023-09-06,158.423,158.781,156.074,156.905,3883549.0
2023-09-07,156.596,157.234,155.175,156.838,3013167.0
2023-09-08,157.012,157.012,155.252,155.678,3561848.0
2023-09-09,157.012,157.012,155.252,155.678,3561848.0
2023-09-10,157.012,157.012,155.252,155.678,3561848.0
2023-09-11,156.219,156.876,155.001,155.533,3637996.0
2023-09-12,152.13,152.739,149.935,151.356,6232521.0
2023-09-13,151.347,152.787,150.67,152.584,4071931.0
2023-09-14,154.44,155.523,153.735,155.378,2796439.0
2023-09-15,155.378,156.093,154.334,155.146,4382293.0
2023-09-16,155.378,156.093,154.334,155.146,4382293.0
2023-09-17,155.378,156.093,154.334,155.146,4382293.0
2023-09-18,154.585,154.817,152.816,153.164,2729369.0
2023-09-19,153.029,153.396,151.298,152.749,2349033.0
2023-09-20,153.319,154.112,152.11,152.391,2301142.0
2023-09-21,151.772,152.526,150.061,150.254,3801458.0
2023-09-22,150.245,150.651,148.398,148.659,3206785.0
2023-09-23,150.245,150.651,148.398,148.659,3206785.0
2023-09-24,150.245,150.651,148.398,148.659,3206785.0
2023-09-25,147.838,150.216,147.731,149.172,2900479.0
2023-09-26,147.905,148.882,146.745,146.842,3461990.0
2023-09-27,147.403,147.712,145.527,147.335,3419503.0
2023-09-28,147.548,150.38,147.354,150.322,5571684.0
2023-09-29,151.289,152.091,149.897,150.68,5034589.0
2023-09-30,151.289,152.091,149.897,150.68,5034589.0
2023-10-01,151.289,152.091,149.897,150.68,5034589.0
2023-10-02,149.979,150.245,148.524,149.916,3243692.0
2023-10-03,149.128,151.153,147.925,148.63,3687671.0
2023-10-04,149.259,150.206,147.374,148.601,2600620.0
2023-10-05,147.944,148.853,147.519,148.273,2922292.0
2023-10-06,147.789,149.984,147.229,149.133,2383609.0
2023-10-07,147.789,149.984,147.229,149.133,2383609.0
2023-10-08,147.789,149.984,147.229,149.133,2383609.0
2023-10-09,148.34,149.645,147.456,149.201,1766017.0
2023-10-10,149.365,151.24,149.143,150.37,2083532.0
2023-10-11,150.593,151.037,148.36,150.129,2209802.0
2023-10-12,150.322,150.37,148.447,150.206,2340494.0
2023-10-13,150.921,152.13,149.437,149.916,2759887.0
2023-10-14,150.921,152.13,149.437,149.916,2759887.0
2023-10-15,150.921,152.13,149.437,149.916,2759887.0
2023-10-16,151.521,153.213,150.921,151.434,3349697.0
2023-10-17,150.022,152.41,149.858,151.946,2936990.0
2023-10-18,150.322,150.602,148.524,148.698,2974728.0
2023-10-19,149.326,149.974,146.726,146.997,3035195.0
2023-10-20,147.267,148.234,146.881,146.9,5022493.0
2023-10-21,147.267,148.234,146.881,146.9,5022493.0
2023-10-22,147.267,148.234,146.881,146.9,5022493.0
2023-10-23,146.214,146.533,142.965,143.226,4552659.0
2023-10-24,143.787,145.208,143.396,144.348,2802329.0
2023-10-25,143.787,143.942,141.148,142.037,3565833.0
2023-10-26,137.755,141.419,133.337,133.608,10581412.0
2023-10-27,133.82,135.135,129.229,130.34,6594553.0
2023-10-28,133.82,135.135,129.229,130.34,6594553.0
2023-10-29,133.82,135.135,129.229,130.34,6594553.0
2023-10-30,131.384,134.594,129.838,134.159,5662402.0
2023-10-31,134.004,136.614,133.613,136.547,3996879.0
2023-11-01,136.672,137.407,133.453,135.145,3566835.0
2023-11-02,137.17,138.606,136.996,137.262,3904584.0
2023-11-03,138.461,139.988,138.055,138.103,3272215.0
2023-11-04,138.461,139.988,138.055,138.103,3272215.0
2023-11-05,138.461,139.988,138.055,138.103,3272215.0
2023-11-06,138.451,138.712,136.585,137.533,2931436.0
2023-11-07,136.764,137.368,135.918,137.127,2952623.0
2023-11-08,137.392,138.644,136.75,137.223,2896590.0
2023-11-09,138.18,138.18,135.213,135.29,3411097.0
2023-11-10,135.662,135.769,133.52,135.075,5684583.0
2023-11-11,135.662,135.769,133.52,135.075,5684583.0
2023-11-12,135.662,135.769,133.52,135.075,5684583.0
2023-11-13,134.644,135.505,133.999,135.133,3211537.0
2023-11-14,136.962,140.61,136.833,140.024,4258832.0
2023-11-15,140.835,144.65,140.786,143.936,4766672.0
2023-11-16,144.033,144.943,142.434,143.681,3729290.0
2023-11-17,144.434,144.796,142.987,144.728,3320750.0
2023-11-18,144.434,144.796,142.987,144.728,3320750.0
2023-11-19,144.434,144.796,142.987,144.728,3320750.0
2023-11-20,144.601,146.977,143.642,146.283,4733465.0
2023-11-21,146.214,146.811,145.236,146.479,3080839.0
2023-11-22,147.642,147.916,146.64,147.437,2640250.0
2023-11-23,147.642,147.916,146.64,147.437,2640250.0
2023-11-24,147.848,148.699,147.437,148.689,1644358.0
2023-11-25,147.848,148.699,147.437,148.689,1644358.0
2023-11-26,147.848,148.699,147.437,148.689,1644358.0
2023-11-27,147.721,148.112,146.283,146.302,3320030.0
2023-11-28,146.41,147.76,145.706,147.427,3074002.0
2023-11-29,148.19,150.087,148.123,148.943,2981656.0
2023-11-30,149.491,149.71,147.452,148.278,4664443.0
2023-12-01,148.65,151.564,147.701,151.506,3945323.0
2023-12-02,148.65,151.564,147.701,151.506,3945323.0
2023-12-03,148.65,151.564,147.701,151.506,3945323.0
2023-12-04,150.337,152.797,149.921,152.493,2717892.0
2023-12-05,151.594,152.112,150.185,150.772,2485296.0
2023-12-06,151.613,152.63,151.061,151.877,2995804.0
2023-12-07,152.444,154.146,152.083,153.061,3241213.0
2023-12-08,152.645,154.215,152.532,152.865,2845911.0
2023-12-09,152.645,154.215,152.532,152.865,2845911.0
2023-12-10,152.645,154.215,152.532,152.865,2845911.0
2023-12-11,152.229,152.933,151.437,152.356,3742139.0
2023-12-12,152.523,153.657,151.515,151.955,3039948.0
2023-12-13,151.437,153.931,150.635,153.794,4058137.0
2023-12-14,155.467,159.877,155.291,158.792,6401948.0
2023-12-15,157.824,160.21,156.542,159.359,8738189.0
2023-12-16,157.824,160.21,156.542,159.359,8738189.0
2023-12-17,157.824,160.21,156.542,159.359,8738189.0
2023-12-18,159.789,160.215,157.843,158.019,3883790.0
2023-12-19,158.45,158.635,156.64,158.068,3926466.0
2023-12-20,153.422,157.017,153.061,153.511,5624485.0
2023-12-21,154.136,154.45,151.828,153.706,3778550.0
2023-12-22,154.528,156.082,154.352,154.772,2332482.0
2023-12-23,154.528,156.082,154.352,154.772,2332482.0
2023-12-24,154.528,156.082,154.352,154.772,2332482.0
2023-12-25,154.528,156.082,154.352,154.772,2332482.0
2023-12-26,153.599,155.056,153.599,154.557,2384111.0
2023-12-27,154.547,154.958,152.836,153.393,3116363.0
2023-12-28,152.474,154.293,152.474,153.853,2254926.0
2023-12-29,153.628,154.713,152.699,153.775,2186585.0
2023-12-30,153.628,154.713,152.699,153.775,2186585.0
2023-12-31,153.628,154.713,152.699,153.775,2186585.0
2024-01-01,153.628,154.713,152.699,153.775,2186585.0
2024-01-02,153.491,156.992,152.865,154.86,4363762.0
2024-01-03,153.814,155.789,152.748,154.078,3257197.0
2024-01-04,153.599,154.841,152.973,153.54,3173410.0
2024-01-05,152.982,155.958,152.816,155.232,2537266.0
2024-01-06,152.982,155.958,152.816,155.232,2537266.0
2024-01-07,152.982,155.958,152.816,155.232,2537266.0
2024-01-08,155.085,156.474,154.019,156.405,2469699.0
2024-01-09,155.525,156.738,154.821,156.425,2639683.0
2024-01-10,156.621,157.931,155.858,157.677,2399421.0
2024-01-11,157.892,157.921,155.388,155.75,3341989.0
2024-01-12,156.709,157.462,154.811,154.831,3474558.0
2024-01-13,156.709,157.462,154.811,154.831,3474558.0
2024-01-14,156.709,157.462,154.811,154.831,3474558.0
2024-01-15,156.709,157.462,154.811,154.831,3474558.0
2024-01-16,154.694,154.694,151.731,151.916,5331422.0
2024-01-17,150.195,151.418,148.679,151.163,3930212.0
2024-01-18,151.848,153.471,150.435,153.09,3095886.0
2024-01-19,153.511,154.342,151.613,153.442,3097636.0
2024-01-20,153.511,154.342,151.613,153.442,3097636.0
2024-01-21,153.511,154.342,151.613,153.442,3097636.0
2024-01-22,154.312,155.78,153.853,155.114,2631588.0
2024-01-23,155.535,156.934,155.144,156.542,3442999.0
2024-01-24,157.256,157.281,153.09,153.139,3187644.0
2024-01-25,155.066,156.806,154.683,156.2,4069996.0
2024-01-26,156.552,157.804,154.772,155.799,2818351.0
2024-01-27,156.552,157.804,154.772,155.799,2818351.0
2024-01-28,156.552,157.804,154.772,155.799,2818351.0
2024-01-29,154.929,155.261,153.061,154.547,5459688.0
2024-01-30,143.574,146.214,141.393,141.872,16983625.0
2024-01-31,141.628,142.39,138.781,138.781,10906803.0
2024-02-01,138.879,139.564,136.532,139.28,6774935.0
2024-02-02,138.762,139.261,136.483,138.733,4343019.0
2024-02-03,138.762,139.261,136.483,138.733,4343019.0
2024-02-04,138.762,139.261,136.483,138.733,4343019.0
2024-02-05,138.156,138.156,135.847,136.023,4536680.0
2024-02-06,138.596,143.21,138.244,142.713,7567385.0
2024-02-07,142.87,144.542,141.901,144.004,3985185.0
2024-02-08,143.574,144.826,142.65,144.669,3316375.0
2024-02-09,144.454,144.581,142.704,143.046,2825926.0
2024-02-10,144.454,144.581,142.704,143.046,2825926.0
2024-02-11,144.454,144.581,142.704,143.046,2825926.0
2024-02-12,143.28,144.699,143.134,144.21,3253654.0
2024-02-13,142.801,143.476,140.151,141.716,3705965.0
2024-02-14,142.009,142.684,140.317,141.05,3831417.0
2024-02-15,142.077,144.249,141.002,143.75,3855407.0
2024-02-16,144.056,147.35,143.339,146.776,5442411.0
2024-02-17,144.056,147.35,143.339,146.776,5442411.0
2024-02-18,144.056,147.35,143.339,146.776,5442411.0
2024-02-19,144.056,147.35,143.339,146.776,5442411.0
2024-02-20,146.252,148.121,145.411,147.004,4255142.0
2024-02-21,147.162,147.785,145.411,146.638,3017124.0
2024-02-22,146.173,148.23,145.57,148.082,3027531.0
2024-02-23,148.299,148.749,146.915,146.994,2414397.0
2024-02-24,148.299,148.749,146.915,146.994,2414397.0
2024-02-25,148.299,148.749,146.915,146.994,2414397.0
2024-02-26,146.45,146.628,144.947,145.876,3052889.0
2024-02-27,145.876,147.177,145.748,146.638,2382258.0
2024-02-28,145.807,146.737,145.441,146.143,2258727.0
2024-02-29,147.201,147.904,146.123,146.628,3338814.0
2024-03-01,146.381,146.964,145.223,146.43,2936220.0
2024-03-02,146.381,146.964,145.223,146.43,2936220.0
2024-03-03,146.381,146.964,145.223,146.43,2936220.0
2024-03-04,147.439,150.564,147.014,148.952,4562398.0
2024-03-05,148.428,149.891,147.36,148.012,3614445.0
2024-03-06,149.338,151.365,148.715,150.871,3471243.0
2024-03-07,151.543,153.165,150.793,151.721,3514810.0
2024-03-08,152.235,153.491,151.187,152.265,3449102.0
2024-03-09,152.235,153.491,151.187,152.265,3449102.0
2024-03-10,152.235,153.491,151.187,152.265,3449102.0
2024-03-11,152.196,153.52,151.85,153.046,3265960.0
2024-03-12,153.086,155.924,152.661,155.647,3879659.0
2024-03-13,156.013,157.161,152.849,153.056,4244771.0
2024-03-14,152.799,153.015,150.969,152.196,4101644.0
2024-03-15,151.741,153.007,151.246,151.682,8821704.0
2024-03-16,151.741,153.007,151.246,151.682,8821704.0
2024-03-17,151.741,153.007,151.246,151.682,8821704.0
2024-03-18,152.384,152.641,149.822,150.02,5181842.0
2024-03-19,149.249,151.954,148.556,151.513,4210103.0
2024-03-20,150.821,153.116,150.337,153.056,2862290.0
2024-03-21,153.452,154.362,152.601,153.61,4036405.0
2024-03-22,156.894,157.2,154.312,154.55,3939557.0
2024-03-23,156.894,157.2,154.312,154.55,3939557.0
2024-03-24,156.894,157.2,154.312,154.55,3939557.0
2024-03-25,153.739,155.568,153.313,154.846,3807669.0
2024-03-26,155.618,156.251,141.455,142.207,18208807.0
2024-03-27,142.8,145.965,142.439,145.708,7078751.0
2024-03-28,145.649,147.409,145.026,146.994,5197043.0
2024-03-29,145.649,147.409,145.026,146.994,5197043.0
2024-03-30,145.649,147.409,145.026,146.994,5197043.0
2024-03-31,145.649,147.409,145.026,146.994,5197043.0
2024-04-01,147.498,148.319,144.704,145.995,5421924.0
2024-04-02,146.034,149.338,145.807,147.508,4935004.0
2024-04-03,149.13,150.683,147.557,150.594,4314189.0
2024-04-04,151.612,152.591,147.879,148.349,3689090.0
