,DAL US Equity,DAL US Equity,DAL US Equity,DAL US Equity,DAL US Equity
2021-05-03,46.7591,46.7988,45.6593,46.1448,9382638.0
2021-05-04,45.8277,45.9862,43.6775,44.2522,14790364.0
2021-05-05,44.2919,45.3917,44.1531,44.7873,10700063.0
2021-05-06,44.7477,45.0945,43.7568,44.5198,9665669.0
2021-05-07,44.4603,45.9218,44.3612,45.689,11195071.0
2021-05-08,44.4603,45.9218,44.3612,45.689,11195071.0
2021-05-09,44.4603,45.9218,44.3612,45.689,11195071.0
2021-05-10,45.8772,46.343,44.9954,45.0152,9054157.0
2021-05-11,43.846,44.6387,43.2118,44.1135,14139116.0
2021-05-12,43.737,44.3315,42.543,42.6371,12187251.0
2021-05-13,43.0037,43.8955,42.5479,43.5685,11778053.0
2021-05-14,44.5297,46.011,44.4008,45.8872,11537474.0
2021-05-15,44.5297,46.011,44.4008,45.8872,11537474.0
2021-05-16,44.5297,46.011,44.4008,45.8872,11537474.0
2021-05-17,45.58,46.4024,44.8467,46.3231,11077722.0
2021-05-18,46.5213,47.3586,45.9663,46.3033,10684003.0
2021-05-19,45.4908,45.8682,44.7179,45.7187,11545805.0
2021-05-20,45.9268,45.9466,44.4999,44.9954,12341713.0
2021-05-21,45.2827,45.58,44.6981,44.7972,9894445.0
2021-05-22,45.2827,45.58,44.6981,44.7972,9894445.0
2021-05-23,45.2827,45.58,44.6981,44.7972,9894445.0
2021-05-24,45.1539,45.8575,44.599,45.7484,8409089.0
2021-05-25,46.9771,47.7203,46.0804,46.2439,14656976.0
2021-05-26,46.6204,47.1356,46.3826,47.0564,9746239.0
2021-05-27,47.5617,47.7579,46.8186,47.6113,8680657.0
2021-05-28,47.6113,47.6212,46.8186,47.2446,8377637.0
2021-05-29,47.6113,47.6212,46.8186,47.2446,8377637.0
2021-05-30,47.6113,47.6212,46.8186,47.2446,8377637.0
2021-05-31,47.6113,47.6212,46.8186,47.2446,8377637.0
2021-06-01,47.6905,48.0968,46.9969,47.2645,11986189.0
2021-06-02,47.5617,47.8392,46.9821,47.3338,9108623.0
2021-06-03,46.9276,46.9474,45.6493,45.7088,11555609.0
2021-06-04,46.1151,46.3033,45.2629,45.5602,7699447.0
2021-06-05,46.1151,46.3033,45.2629,45.5602,7699447.0
2021-06-06,46.1151,46.3033,45.2629,45.5602,7699447.0
2021-06-07,45.5701,45.9565,45.466,45.6593,6120194.0
2021-06-08,46.8285,46.9474,45.9516,46.6105,10714130.0
2021-06-09,46.9177,46.9672,46.0556,46.0952,6741165.0
2021-06-10,46.769,47.0068,45.5701,45.8574,9780818.0
2021-06-11,45.6493,46.2042,45.58,46.0754,8216059.0
2021-06-12,45.6493,46.2042,45.58,46.0754,8216059.0
2021-06-13,45.6493,46.2042,45.58,46.0754,8216059.0
2021-06-14,45.907,46.3628,45.3025,45.4809,11184157.0
2021-06-15,45.4908,45.8574,44.8963,45.1143,7898450.0
2021-06-16,45.1539,45.5701,44.7179,45.1044,8565506.0
2021-06-17,45.1143,45.6295,43.846,44.163,10144562.0
2021-06-18,44.0342,44.9656,43.5487,44.5495,15219349.0
2021-06-19,44.0342,44.9656,43.5487,44.5495,15219349.0
2021-06-20,44.0342,44.9656,43.5487,44.5495,15219349.0
2021-06-21,44.6287,45.362,44.4108,45.3521,9861427.0
2021-06-22,45.3521,45.3719,44.4603,44.9557,8499821.0
2021-06-23,44.9458,45.1959,44.599,44.8566,7406091.0
2021-06-24,45.1539,45.2233,44.1829,44.4999,9300309.0
2021-06-25,44.5098,44.5723,43.8582,44.0243,23930388.0
2021-06-26,44.5098,44.5723,43.8582,44.0243,23930388.0
2021-06-27,44.5098,44.5723,43.8582,44.0243,23930388.0
2021-06-28,43.6973,43.6973,42.1912,42.7263,17441514.0
2021-06-29,42.6074,43.078,42.4191,42.4786,9477763.0
2021-06-30,42.4389,43.192,42.4191,42.865,7845521.0
2021-07-01,43.1028,44.0144,43.1028,43.8261,9873820.0
2021-07-02,43.6874,43.8955,43.3208,43.7469,5763839.0
2021-07-03,43.6874,43.8955,43.3208,43.7469,5763839.0
2021-07-04,43.6874,43.8955,43.3208,43.7469,5763839.0
2021-07-05,43.6874,43.8955,43.3208,43.7469,5763839.0
2021-07-06,43.9054,44.1333,42.6074,42.8452,7880986.0
2021-07-07,42.5578,43.0731,41.562,42.1516,11858331.0
2021-07-08,41.3391,42.4092,40.7449,41.6859,10363902.0
2021-07-09,42.0822,42.8055,41.9138,42.5281,7707070.0
2021-07-10,42.0822,42.8055,41.9138,42.5281,7707070.0
2021-07-11,42.0822,42.8055,41.9138,42.5281,7707070.0
2021-07-12,41.9831,42.9839,41.6462,42.4587,10625973.0
2021-07-13,41.9138,42.1614,40.8089,40.9526,14610361.0
2021-07-14,41.1508,41.8147,39.7537,40.3086,31085743.0
2021-07-15,40.8139,41.884,40.3086,40.9724,20896305.0
2021-07-16,41.4481,41.6611,39.4762,39.6942,16726646.0
2021-07-17,41.4481,41.6611,39.4762,39.6942,16726646.0
2021-07-18,41.4481,41.6611,39.4762,39.6942,16726646.0
2021-07-19,37.9206,38.6439,37.217,38.2079,27073812.0
2021-07-20,38.2773,40.4423,38.0791,40.2887,17690648.0
2021-07-21,40.6355,41.8147,40.6256,41.2301,19145261.0
2021-07-22,40.9625,41.1756,40.041,40.6851,10850615.0
2021-07-23,40.9427,41.2499,39.9518,40.041,10101617.0
2021-07-24,40.9427,41.2499,39.9518,40.041,10101617.0
2021-07-25,40.9427,41.2499,39.9518,40.041,10101617.0
2021-07-26,39.9717,41.3192,39.9419,41.2895,10014850.0
2021-07-27,40.9824,41.1112,40.1302,40.586,10508201.0
2021-07-28,40.9923,41.2647,40.259,40.9229,7538565.0
2021-07-29,41.0616,41.2499,40.5761,40.8535,8357400.0
2021-07-30,40.2788,40.6851,39.3871,39.5357,12202332.0
2021-07-31,40.2788,40.6851,39.3871,39.5357,12202332.0
2021-08-01,40.2788,40.6851,39.3871,39.5357,12202332.0
2021-08-02,39.6744,40.5959,39.0393,39.0898,11084821.0
2021-08-03,39.1393,39.4812,38.1931,39.4069,14670629.0
2021-08-04,38.7925,39.1195,37.5539,37.9998,23023661.0
2021-08-05,38.1386,39.7933,38.1187,39.6249,15652367.0
2021-08-06,40.1698,40.3086,39.1195,39.9518,11716051.0
2021-08-07,40.1698,40.3086,39.1195,39.9518,11716051.0
2021-08-08,40.1698,40.3086,39.1195,39.9518,11716051.0
2021-08-09,39.6546,39.6546,38.3962,38.9313,10985045.0
2021-08-10,38.9907,40.6554,38.847,40.0906,13745335.0
2021-08-11,39.6348,40.9229,39.3177,40.9229,12451998.0
2021-08-12,40.6256,40.7545,39.6794,40.1599,9817507.0
2021-08-13,39.9419,40.1996,39.4267,39.5357,7211842.0
2021-08-14,39.9419,40.1996,39.4267,39.5357,7211842.0
2021-08-15,39.9419,40.1996,39.4267,39.5357,7211842.0
2021-08-16,39.0898,39.6496,38.525,39.5654,10930868.0
2021-08-17,38.8916,39.0997,37.9305,38.4259,11441997.0
2021-08-18,38.3367,39.1096,38.0494,38.2971,8612344.0
2021-08-19,38.0791,38.1782,36.9658,37.5837,12294014.0
2021-08-20,37.6431,37.9007,37.4053,37.7719,8213080.0
2021-08-21,37.6431,37.9007,37.4053,37.7719,8213080.0
2021-08-22,37.6431,37.9007,37.4053,37.7719,8213080.0
2021-08-23,38.4358,38.9709,38.2773,38.852,8584655.0
2021-08-24,39.496,40.4919,39.4564,40.1599,10804980.0
2021-08-25,40.2194,41.0615,39.7933,40.9229,12455857.0
2021-08-26,40.7346,41.1013,39.9167,40.3977,10032878.0
2021-08-27,40.477,41.3688,40.4473,41.1409,7936095.0
2021-08-28,40.477,41.3688,40.4473,41.1409,7936095.0
2021-08-29,40.477,41.3688,40.4473,41.1409,7936095.0
2021-08-30,41.3688,41.4183,39.5159,39.5456,11882140.0
2021-08-31,39.3672,40.2194,39.2582,40.0708,8627205.0
2021-09-01,40.1996,40.2095,39.5159,40.0311,8434606.0
2021-09-02,40.0807,40.6851,39.496,40.4473,9354744.0
2021-09-03,40.4275,40.8089,39.7784,39.8825,6652346.0
2021-09-04,40.4275,40.8089,39.7784,39.8825,6652346.0
2021-09-05,40.4275,40.8089,39.7784,39.8825,6652346.0
2021-09-06,40.4275,40.8089,39.7784,39.8825,6652346.0
2021-09-07,39.8131,40.15,39.4782,39.9816,8233895.0
2021-09-08,40.0311,40.5465,39.2384,39.288,7156097.0
2021-09-09,39.2582,41.3886,39.0913,40.7148,15509368.0
2021-09-10,40.6752,40.7545,38.9857,39.0006,12501215.0
2021-09-11,40.6752,40.7545,38.9857,39.0006,12501215.0
2021-09-12,40.6752,40.7545,38.9857,39.0006,12501215.0
2021-09-13,39.3375,39.8131,38.4457,39.8131,11556295.0
2021-09-14,39.4762,39.8131,38.8619,39.0799,8837721.0
2021-09-15,38.8916,39.3326,38.4655,39.2781,8175810.0
2021-09-16,39.506,40.3036,39.3177,39.8528,9485227.0
2021-09-17,40.1797,40.6157,39.4267,39.7438,11031910.0
2021-09-18,40.1797,40.6157,39.4267,39.7438,11031910.0
2021-09-19,40.1797,40.6157,39.4267,39.7438,11031910.0
2021-09-20,40.1797,40.4671,39.0601,40.4076,16633899.0
2021-09-21,40.6752,41.3589,39.7735,39.9915,11837580.0
2021-09-22,40.3086,41.562,40.3086,41.2103,11599314.0
2021-09-23,41.5174,42.3795,41.3438,42.2011,12651016.0
2021-09-24,42.4488,43.3406,42.2804,43.1325,13478509.0
2021-09-25,42.4488,43.3406,42.2804,43.1325,13478509.0
2021-09-26,42.4488,43.3406,42.2804,43.1325,13478509.0
2021-09-27,43.4992,44.6486,43.3505,43.3803,14467454.0
2021-09-28,43.2613,43.8063,42.9157,43.0434,9434737.0
2021-09-29,43.2911,43.5883,42.3597,42.9641,9141128.0
2021-09-30,42.6668,42.6866,41.9831,42.2209,9798589.0
2021-10-01,43.5487,45.2332,43.4892,44.9656,19205663.0
2021-10-02,43.5487,45.2332,43.4892,44.9656,19205663.0
2021-10-03,43.5487,45.2332,43.4892,44.9656,19205663.0
2021-10-04,45.3719,45.58,44.4008,44.5495,13342463.0
2021-10-05,44.5792,45.144,44.054,44.3315,9596003.0
2021-10-06,43.3109,43.737,42.8254,43.6181,10145779.0
2021-10-07,44.1135,44.1695,43.1226,43.2812,8881219.0
2021-10-08,43.3902,43.4001,42.6966,42.9839,7340562.0
2021-10-09,43.3902,43.4001,42.6966,42.9839,7340562.0
2021-10-10,43.3902,43.4001,42.6966,42.9839,7340562.0
2021-10-11,42.5975,43.5338,42.3299,42.7956,9085651.0
2021-10-12,42.6421,43.405,42.3795,43.1424,10515249.0
2021-10-13,42.3497,42.3497,40.5166,40.6554,28236938.0
2021-10-14,40.804,41.1112,40.5067,40.8238,16285387.0
2021-10-15,41.5075,41.884,40.5761,40.6157,13860288.0
2021-10-16,41.5075,41.884,40.5761,40.6157,13860288.0
2021-10-17,41.5075,41.884,40.5761,40.6157,13860288.0
2021-10-18,40.2987,41.0319,40.15,40.6355,10140211.0
2021-10-19,40.6554,40.695,39.9717,40.0807,11314445.0
2021-10-20,39.7834,40.695,39.5456,39.932,15162603.0
2021-10-21,40.1302,40.3779,39.6546,40.0311,10694371.0
2021-10-22,39.6447,40.0253,39.288,39.3771,9461860.0
2021-10-23,39.6447,40.0253,39.288,39.3771,9461860.0
2021-10-24,39.6447,40.0253,39.288,39.3771,9461860.0
2021-10-25,39.4366,39.5456,39.0105,39.1492,9090457.0
2021-10-26,39.5456,39.9221,39.0997,39.3474,8951153.0
2021-10-27,39.4762,39.5654,38.6588,38.7133,8341786.0
2021-10-28,38.7826,39.0105,38.4755,38.7925,7415961.0
2021-10-29,38.7034,39.1393,38.4556,38.7727,9343837.0
2021-10-30,38.7034,39.1393,38.4556,38.7727,9343837.0
2021-10-31,38.7034,39.1393,38.4556,38.7727,9343837.0
2021-11-01,38.7925,40.0807,38.5547,40.0509,11401277.0
2021-11-02,39.8726,40.1302,39.4663,40.0212,7611246.0
2021-11-03,39.9221,40.9723,39.6645,40.8634,10010585.0
2021-11-04,41.0814,41.1111,40.2095,40.6157,9990287.0
2021-11-05,43.1424,44.0095,42.865,43.8856,23651187.0
2021-11-06,43.1424,44.0095,42.865,43.8856,23651187.0
2021-11-07,43.1424,44.0095,42.865,43.8856,23651187.0
2021-11-08,44.5891,45.1044,44.0937,44.2423,15006653.0
2021-11-09,44.0243,44.163,43.3208,44.1234,9359055.0
2021-11-10,43.4001,44.064,43.1325,43.3109,8698662.0
2021-11-11,43.3803,43.8311,43.0533,43.0533,6370673.0
2021-11-12,43.1028,43.1325,41.4877,41.8345,10038855.0
2021-11-13,43.1028,43.1325,41.4877,41.8345,10038855.0
2021-11-14,43.1028,43.1325,41.4877,41.8345,10038855.0
2021-11-15,42.2507,42.5479,41.7552,41.993,6938449.0
2021-11-16,41.7156,41.8048,40.5266,40.6653,11055481.0
2021-11-17,40.6058,40.8734,39.932,40.3383,9025303.0
2021-11-18,40.3779,40.3977,39.0749,39.7537,11621286.0
2021-11-19,39.4069,39.5654,38.5299,39.3276,15040070.0
2021-11-20,39.4069,39.5654,38.5299,39.3276,15040070.0
2021-11-21,39.4069,39.5654,38.5299,39.3276,15040070.0
2021-11-22,39.5159,39.823,38.8619,39.4069,11991403.0
2021-11-23,39.9717,40.2095,38.8916,39.1691,11083927.0
2021-11-24,38.8223,39.7041,38.5646,39.3276,7580451.0
2021-11-25,38.8223,39.7041,38.5646,39.3276,7580451.0
2021-11-26,36.4144,36.6126,34.2841,36.0478,38052052.0
2021-11-27,36.4144,36.6126,34.2841,36.0478,38052052.0
2021-11-28,36.4144,36.6126,34.2841,36.0478,38052052.0
2021-11-29,36.682,37.009,35.6416,35.9091,21269551.0
2021-11-30,35.4038,35.9586,34.8935,35.8695,20442882.0
2021-12-01,36.5333,36.9991,33.095,33.2238,34698558.0
2021-12-02,34.0958,36.3352,33.4518,36.3054,36044840.0
2021-12-03,36.1469,37.3359,35.0272,35.6515,25510186.0
2021-12-04,36.1469,37.3359,35.0272,35.6515,25510186.0
2021-12-05,36.1469,37.3359,35.0272,35.6515,25510186.0
2021-12-06,36.9099,38.9709,36.6729,37.7918,23060464.0
2021-12-07,38.2476,38.7727,37.4251,37.6927,14593479.0
2021-12-08,38.1485,39.5258,37.6828,38.525,16355486.0
2021-12-09,37.871,38.4935,37.653,38.1485,10427835.0
2021-12-10,38.0692,38.1088,37.2468,37.8314,12028457.0
2021-12-11,38.0692,38.1088,37.2468,37.8314,12028457.0
2021-12-12,38.0692,38.1088,37.2468,37.8314,12028457.0
2021-12-13,37.0189,37.2765,36.0875,36.5333,12244761.0
2021-12-14,36.2163,37.1873,36.0875,36.1965,12638724.0
2021-12-15,36.1965,36.464,35.2155,36.2757,13179948.0
2021-12-16,37.2418,37.3458,35.3344,35.4731,19944409.0
2021-12-17,35.7109,36.9049,35.265,36.2262,18176216.0
2021-12-18,35.7109,36.9049,35.265,36.2262,18176216.0
2021-12-19,35.7109,36.9049,35.265,36.2262,18176216.0
2021-12-20,35.2254,36.9099,35.0669,36.0379,17475585.0
2021-12-21,36.4937,38.4655,36.4244,38.1683,17209865.0
2021-12-22,38.1336,39.1096,37.8215,38.7727,11719494.0
2021-12-23,39.3573,39.5258,38.6389,38.9412,8478149.0
2021-12-24,39.3573,39.5258,38.6389,38.9412,8478149.0
2021-12-25,39.3573,39.5258,38.6389,38.9412,8478149.0
2021-12-26,39.3573,39.5258,38.6389,38.9412,8478149.0
2021-12-27,37.9107,38.8223,37.5143,38.6439,10897565.0
2021-12-28,38.4259,39.4703,38.1683,39.2681,9982682.0
2021-12-29,38.9709,39.1294,38.634,38.8024,7311786.0
2021-12-30,38.7034,39.3771,38.6637,38.6835,8055627.0
2021-12-31,38.6934,39.0997,38.5696,38.7232,7166744.0
2022-01-01,38.6934,39.0997,38.5696,38.7232,7166744.0
2022-01-02,38.6934,39.0997,38.5696,38.7232,7166744.0
2022-01-03,39.4267,40.6554,39.2731,39.9221,12546351.0
2022-01-04,40.5959,40.8989,39.9568,40.2194,12076342.0
2022-01-05,40.6058,40.9031,39.7834,39.9122,11214740.0
2022-01-06,40.4473,40.7346,39.3771,39.7438,9304142.0
2022-01-07,40.3482,41.5868,40.0708,41.131,13941560.0
2022-01-08,40.3482,41.5868,40.0708,41.131,13941560.0
2022-01-09,40.3482,41.5868,40.0708,41.131,13941560.0
2022-01-10,41.2103,41.4183,39.8235,40.259,13086356.0
2022-01-11,40.2095,41.1506,40.0708,40.8535,11415258.0
2022-01-12,40.8734,41.2101,40.1847,40.2392,12522327.0
2022-01-13,40.7049,42.1516,40.0807,41.0913,23251905.0
2022-01-14,40.4176,40.4869,39.1889,39.9419,17141110.0
2022-01-15,40.4176,40.4869,39.1889,39.9419,17141110.0
2022-01-16,40.4176,40.4869,39.1889,39.9419,17141110.0
2022-01-17,40.4176,40.4869,39.1889,39.9419,17141110.0
2022-01-18,39.5357,40.0658,39.0799,39.179,15104626.0
2022-01-19,39.1393,39.4366,38.3764,38.4655,10958562.0
2022-01-20,38.6934,39.7933,38.4061,38.4854,12935742.0
2022-01-21,38.4755,38.4755,37.0189,37.5143,17872068.0
2022-01-22,38.4755,38.4755,37.0189,37.5143,17872068.0
2022-01-23,38.4755,38.4755,37.0189,37.5143,17872068.0
2022-01-24,36.6126,37.5837,35.5474,37.5639,19901608.0
2022-01-25,37.1576,38.5151,36.9594,38.3665,14674092.0
2022-01-26,38.9511,39.5951,37.9899,38.4061,12451719.0
2022-01-27,38.8817,39.6645,37.6828,37.9899,12297362.0
2022-01-28,37.762,38.0395,36.4343,37.9305,12889144.0
2022-01-29,37.762,38.0395,36.4343,37.9305,12889144.0
2022-01-30,37.762,38.0395,36.4343,37.9305,12889144.0
2022-01-31,37.4747,39.3573,37.3142,39.3276,10657262.0
2022-02-01,39.4366,40.1996,39.2056,40.1203,9668797.0
2022-02-02,39.7636,40.5859,39.3671,40.15,10249792.0
2022-02-03,39.6348,40.2293,39.3177,39.3672,9922024.0
2022-02-04,39.2285,39.719,38.7331,39.4861,9481915.0
2022-02-05,39.2285,39.719,38.7331,39.4861,9481915.0
2022-02-06,39.2285,39.719,38.7331,39.4861,9481915.0
2022-02-07,40.1005,40.913,40.0559,40.5662,11417467.0
2022-02-08,40.9824,42.325,40.6256,42.2209,14194794.0
2022-02-09,42.5281,44.0986,42.4587,43.4793,18903991.0
2022-02-10,43.0334,44.3216,42.9145,43.4992,13210068.0
2022-02-11,43.4992,44.3909,41.5372,41.9435,19893378.0
2022-02-12,43.4992,44.3909,41.5372,41.9435,19893378.0
2022-02-13,43.4992,44.3909,41.5372,41.9435,19893378.0
2022-02-14,41.9881,42.8551,41.3242,41.5868,11581563.0
2022-02-15,43.0632,44.3414,42.9344,44.0838,15540057.0
2022-02-16,43.6973,44.7278,43.5784,44.0045,14029116.0
2022-02-17,43.3703,43.7271,42.5529,42.9145,9463746.0
2022-02-18,42.7065,43.2762,42.3101,42.4488,11574879.0
2022-02-19,42.7065,43.2762,42.3101,42.4488,11574879.0
2022-02-20,42.7065,43.2762,42.3101,42.4488,11574879.0
2022-02-21,42.7065,43.2762,42.3101,42.4488,11574879.0
2022-02-22,41.3093,42.4488,41.0567,41.5075,13329557.0
2022-02-23,41.9138,42.0029,39.7438,39.823,12322229.0
2022-02-24,37.2567,40.1203,37.1279,39.9618,22659739.0
2022-02-25,40.3829,41.6116,40.2701,41.1607,15398693.0
2022-02-26,40.3829,41.6116,40.2701,41.1607,15398693.0
2022-02-27,40.3829,41.6116,40.2701,41.1607,15398693.0
2022-02-28,39.9618,39.9915,38.6637,39.5555,22808149.0
2022-03-01,39.1393,39.2285,37.0337,37.2963,21467530.0
2022-03-02,37.9503,38.421,37.5044,37.6927,15773498.0
2022-03-03,38.1386,38.3863,36.0478,36.2262,17589052.0
2022-03-04,35.1858,35.5425,33.853,34.2048,23298454.0
2022-03-05,35.1858,35.5425,33.853,34.2048,23298454.0
2022-03-06,35.1858,35.5425,33.853,34.2048,23298454.0
2022-03-07,33.6896,33.8877,29.7063,29.8351,34889334.0
2022-03-08,30.4395,32.4411,29.4784,30.9349,29492071.0
2022-03-09,32.6293,33.4716,32.2577,32.4609,25808003.0
2022-03-10,31.8267,33.1049,31.2322,32.2528,17588885.0
2022-03-11,33.0059,33.095,31.7177,31.7772,16978687.0
2022-03-12,33.0059,33.095,31.7177,31.7772,16978687.0
2022-03-13,33.0059,33.095,31.7177,31.7772,16978687.0
2022-03-14,31.7078,32.8969,31.361,31.7772,17253809.0
2022-03-15,34.4228,35.1461,33.6796,34.5417,27330241.0
2022-03-16,35.1858,36.6077,35.1164,36.5928,23558212.0
2022-03-17,35.3839,36.8108,35.047,36.8108,17062273.0
2022-03-18,36.4541,37.5787,36.0478,37.336,18429624.0
2022-03-19,36.4541,37.5787,36.0478,37.336,18429624.0
2022-03-20,36.4541,37.5787,36.0478,37.336,18429624.0
2022-03-21,36.791,36.8901,35.5524,35.7605,18386437.0
2022-03-22,36.1172,36.9,35.9983,36.6423,13587732.0
2022-03-23,36.3847,36.4541,35.7407,35.8893,12069257.0
2022-03-24,36.0577,36.9297,35.6317,36.9198,11302383.0
2022-03-25,36.9495,37.8908,36.9,37.5639,11320380.0
2022-03-26,36.9495,37.8908,36.9,37.5639,11320380.0
2022-03-27,36.9495,37.8908,36.9,37.5639,11320380.0
2022-03-28,38.0692,38.2575,37.0981,37.9899,11430616.0
2022-03-29,39.288,39.8924,38.7727,39.1592,15372193.0
2022-03-30,38.743,39.1691,38.5547,38.9709,9363512.0
2022-03-31,39.0402,39.7339,38.8817,39.2087,9930053.0
2022-04-01,39.3078,39.5357,38.6538,38.9511,8606263.0
2022-04-02,39.3078,39.5357,38.6538,38.9511,8606263.0
2022-04-03,39.3078,39.5357,38.6538,38.9511,8606263.0
2022-04-04,38.8619,39.2533,38.3565,39.0402,9497938.0
2022-04-05,39.1492,39.506,38.2129,38.6736,12713449.0
2022-04-06,37.6629,37.7125,36.3798,37.2468,16995203.0
2022-04-07,37.0288,37.1576,35.8447,36.791,11688848.0
2022-04-08,36.6423,36.9991,36.1717,36.4045,8615607.0
2022-04-09,36.6423,36.9991,36.1717,36.4045,8615607.0
2022-04-10,36.6423,36.9991,36.1717,36.4045,8615607.0
2022-04-11,36.3649,38.2079,36.1965,37.8611,14142923.0
2022-04-12,38.0097,38.5944,37.4251,38.2674,15762564.0
2022-04-13,39.8429,40.7247,39.4465,40.6455,33528738.0
2022-04-14,41.5868,42.4777,40.9526,41.9732,29128890.0
2022-04-15,41.5868,42.4777,40.9526,41.9732,29128890.0
2022-04-16,41.5868,42.4777,40.9526,41.9732,29128890.0
2022-04-17,41.5868,42.4777,40.9526,41.9732,29128890.0
2022-04-18,41.6958,42.6767,41.4679,41.7453,17011867.0
2022-04-19,42.4191,43.3703,42.3299,42.647,18452972.0
2022-04-20,42.8848,43.8361,42.7956,43.1424,17466805.0
2022-04-21,44.4008,45.8475,44.1333,44.3216,31849596.0
2022-04-22,44.599,44.9359,43.1524,43.2911,15557185.0
2022-04-23,44.599,44.9359,43.1524,43.2911,15557185.0
2022-04-24,44.599,44.9359,43.1524,43.2911,15557185.0
2022-04-25,43.0037,43.1474,41.8444,42.8749,15156873.0
2022-04-26,42.4389,42.6569,41.1706,41.5174,14561247.0
2022-04-27,41.7949,43.0384,41.3787,42.7164,13640422.0
2022-04-28,43.1127,44.0095,42.4984,43.9252,11953005.0
2022-04-29,43.7667,44.3414,42.4315,42.6371,13460525.0
2022-04-30,43.7667,44.3414,42.4315,42.6371,13460525.0
2022-05-01,43.7667,44.3414,42.4315,42.6371,13460525.0
2022-05-02,42.5578,43.0037,41.1904,42.2804,13417096.0
2022-05-03,42.2507,43.2911,41.8246,42.9542,10401861.0
2022-05-04,42.3696,43.5636,41.9534,43.4496,13381236.0
2022-05-05,42.756,43.3406,41.4134,41.7453,11983136.0
2022-05-06,41.5868,41.5868,40.0311,40.6256,12996028.0
2022-05-07,41.5868,41.5868,40.0311,40.6256,12996028.0
2022-05-08,41.5868,41.5868,40.0311,40.6256,12996028.0
2022-05-09,39.9221,40.0807,37.6728,37.9007,18582907.0
2022-05-10,38.5052,38.9709,37.5044,38.3268,13950026.0
2022-05-11,38.3169,39.5555,37.3657,37.544,14402386.0
2022-05-12,36.9693,37.4152,35.374,36.3352,17218118.0
2022-05-13,37.1477,38.0989,37.1081,37.98,11594841.0
2022-05-14,37.1477,38.0989,37.1081,37.98,11594841.0
2022-05-15,37.1477,38.0989,37.1081,37.98,11594841.0
2022-05-16,37.9701,38.6439,37.762,37.8215,11062465.0
2022-05-17,39.4861,40.4473,38.847,40.3482,13594285.0
2022-05-18,39.9419,40.4572,38.6489,38.9511,11216851.0
2022-05-19,38.3962,39.5505,38.2971,38.8817,9564318.0
2022-05-20,39.5357,39.6843,37.2914,38.2872,10687578.0
2022-05-21,39.5357,39.6843,37.2914,38.2872,10687578.0
2022-05-22,39.5357,39.6843,37.2914,38.2872,10687578.0
2022-05-23,39.0204,39.6249,38.3665,39.1592,9005155.0
2022-05-24,38.4655,38.5944,36.4442,36.8802,10856547.0
2022-05-25,36.7414,38.3367,36.6879,38.2476,10436754.0
2022-05-26,38.7727,40.8585,38.6439,40.4572,15248252.0
2022-05-27,40.6256,41.8444,40.6256,41.8444,10730612.0
2022-05-28,40.6256,41.8444,40.6256,41.8444,10730612.0
2022-05-29,40.6256,41.8444,40.6256,41.8444,10730612.0
2022-05-30,40.6256,41.8444,40.6256,41.8444,10730612.0
2022-05-31,40.3383,42.0624,40.2095,41.3093,14691200.0
2022-06-01,41.7453,41.9138,38.8718,39.179,17573151.0
2022-06-02,39.0402,39.9221,38.8619,39.6249,13761570.0
2022-06-03,38.8421,39.0601,37.7075,38.1881,14804328.0
2022-06-04,38.8421,39.0601,37.7075,38.1881,14804328.0
2022-06-05,38.8421,39.0601,37.7075,38.1881,14804328.0
2022-06-06,38.6439,38.9313,37.9552,38.6439,12330408.0
2022-06-07,38.0197,39.4267,37.8998,39.3771,9604727.0
2022-06-08,38.4854,39.1691,37.8215,37.871,9642961.0
2022-06-09,37.7521,37.8611,36.3748,36.4144,12043979.0
2022-06-10,35.6713,36.7612,34.6804,34.7993,19442852.0
2022-06-11,35.6713,36.7612,34.6804,34.7993,19442852.0
2022-06-12,35.6713,36.7612,34.6804,34.7993,19442852.0
2022-06-13,33.6896,33.7886,31.7177,31.9159,20879100.0
2022-06-14,32.3023,32.4708,30.5782,31.0935,20521215.0
2022-06-15,31.7276,32.4411,31.0637,31.6682,20995206.0
2022-06-16,30.39,30.598,28.9433,29.3099,20696217.0
2022-06-17,29.4486,30.2017,28.4974,29.9837,28391110.0
2022-06-18,29.4486,30.2017,28.4974,29.9837,28391110.0
2022-06-19,29.4486,30.2017,28.4974,29.9837,28391110.0
2022-06-20,29.4486,30.2017,28.4974,29.9837,28391110.0
2022-06-21,30.5188,30.6773,29.4883,29.7756,15125906.0
2022-06-22,29.6468,30.2116,29.3297,29.7261,16069132.0
2022-06-23,29.6171,29.845,28.5306,29.2901,15793237.0
2022-06-24,29.2505,31.0043,29.2505,30.9151,16949592.0
2022-06-25,29.2505,31.0043,29.2505,30.9151,16949592.0
2022-06-26,29.2505,31.0043,29.2505,30.9151,16949592.0
2022-06-27,31.0439,31.1133,30.063,30.1621,12782912.0
2022-06-28,30.7169,31.9456,30.0036,30.0531,14375288.0
2022-06-29,29.6964,29.736,28.9383,29.3694,13101522.0
2022-06-30,28.6559,28.9532,27.8385,28.7055,16394844.0
2022-07-01,28.9631,29.4595,28.4082,29.2505,11374228.0
2022-07-02,28.9631,29.4595,28.4082,29.2505,11374228.0
2022-07-03,28.9631,29.4595,28.4082,29.2505,11374228.0
